[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[28:28.000 --> 28:30.000]  I mean, I'm paraphrasing what I said to him.
[28:30.000 --> 28:32.000]  And I said, have a good day.
[28:32.000 --> 28:34.000]  But that's normal.
[28:34.000 --> 28:37.000]  We should be all over the streets banging on our neighbor's door.
[28:37.000 --> 28:39.000]  We're poisoned in the water.
[28:39.000 --> 28:41.000]  The vaccines, they got cancer viruses in them.
[28:41.000 --> 28:42.000]  Here's mainstream news.
[28:42.000 --> 28:47.000]  Look at the insert of this vaccine says it causes sterilization and brain damage.
[28:47.000 --> 28:50.000]  You know, we should be out there everywhere.
[28:50.000 --> 28:53.000]  This is the normal response.
[28:53.000 --> 28:58.000]  We should be out there exposing the central banks and how they're engineering this collapse.
[28:58.000 --> 29:01.000]  We'll be right back.
[29:01.000 --> 29:05.000]  Let me tell you a little bit about one of our great sponsors, homegain.com.
[29:05.000 --> 29:11.000]  This is the place to get you started buying or selling a home, finding a realtor and getting any real estate questions answered.
[29:11.000 --> 29:15.000]  Go to homegain.com and see what I'm talking about.
[29:15.000 --> 29:22.000]  All you need to do is type in your home address and you will get an instant free estimate of your home's value online.
[29:22.000 --> 29:25.000]  This is a great way to be able to monitor the value of your home.
[29:25.000 --> 29:27.000]  And again, it's absolutely free.
[29:27.000 --> 29:29.000]  There are tons of tools to help you.
[29:29.000 --> 29:33.000]  For instance, if you want to remodel your home, go to homegain.com.
[29:33.000 --> 29:40.000]  Use their home sale maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[29:40.000 --> 29:43.000]  For 10 years, these folks have been helping home sellers and buyers.
[29:43.000 --> 29:45.000]  Visit their link at infowars.com.
[29:45.000 --> 29:51.000]  Look for Max, the orange homegain gorilla to help you with any real estate needs you might have.
[29:51.000 --> 29:52.000]  You'll love this site.
[29:52.000 --> 29:54.000]  It's homegain.com.
[29:54.000 --> 29:57.000]  H-O-M-E-G-A-I-N.com.
[29:57.000 --> 30:01.000]  Check them out today.
[30:01.000 --> 30:04.000]  Hello, this is Alex Jones with some important questions.
[30:04.000 --> 30:09.000]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[30:09.000 --> 30:11.000]  My answer would be all I can get.
[30:11.000 --> 30:16.000]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[30:16.000 --> 30:17.000]  How much do you want?
[30:17.000 --> 30:18.000]  When do you want it?
[30:18.000 --> 30:20.000]  Now or after the battle starts.
[30:20.000 --> 30:21.000]  When will you need it?
[30:21.000 --> 30:23.000]  Can you buy it without proper identification?
[30:23.000 --> 30:25.000]  Will there be any food?
[30:25.000 --> 30:26.000]  Will it make your children sick?
[30:26.000 --> 30:30.000]  If there's a quarantine and you can't feed yourself, will you go to the gathering center?
[30:30.000 --> 30:31.000]  And be immunized?
[30:31.000 --> 30:35.000]  You wipe out all these problems if you have a good food supply.
[30:35.000 --> 30:39.000]  Food is your ammunition to fight for your freedom and your life.
[30:39.000 --> 30:40.000]  How much will you need?
[30:40.000 --> 30:41.000]  We don't know.
[30:41.000 --> 30:42.000]  How much do you want?
[30:42.000 --> 30:43.000]  All you can get.
[30:43.000 --> 30:44.000]  I'm Alex Jones.
[30:44.000 --> 30:47.000]  I want all of you good guys to live to fight another day.
[30:47.000 --> 30:55.000]  Call 1-800-409-5633 or check it out on the web at eFoodsDirect.com.
[30:55.000 --> 31:02.000]  Again, that number, 1-800-409-5633.
[31:02.000 --> 31:08.000]  The fall of America and the western world is an all new ten hour documentary and survival guide rolled into one.
[31:08.000 --> 31:13.000]  In this film, you will see the reasons why our government is failing and what you can do to prepare.
[31:13.000 --> 31:22.000]  Featuring Dr. Paul Craig Roberts, Joseph Farah, David Ike, Naomi Wolf, G. Edward Griffin, Doug McIntyre, Mark Crispin Miller,
[31:22.000 --> 31:27.000]  Mickey Z, Doug Casey, David McElvaney, and myself, Alex Jones.
[31:27.000 --> 31:32.000]  Protect yourself and get the tools you need to protect your family from these difficult times.
[31:32.000 --> 31:39.000]  The fall of America and the western world at www.thefallofamerica.net
[31:39.000 --> 31:43.000]  or click on the banners at infowars.com and prisonplanet.com.
[31:43.000 --> 31:52.000]  Again, that website is www.thefallofamerica.net or call 800-655-1577.
[31:52.000 --> 32:21.000]  Compare yourself and the ones you love today, www.fallofamerica.net.
[32:22.000 --> 32:29.000]  The power grid is dangerously overloaded and now new socialist legislation is only compounding the problem.
[32:29.000 --> 32:32.000]  Dangerous weather is always a threat to local grids.
[32:32.000 --> 32:36.000]  Every year, thousands of families lose their power from weather related onages.
[32:36.000 --> 32:41.000]  A solar power generator provides powerful backup insurance and peace of mind.
[32:41.000 --> 32:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[32:46.000 --> 32:50.000]  You can get more information at www.mysolarbackup.com.
[32:50.000 --> 33:00.000]  Remember, the government doesn't own the sun, so go to www.mysolarbackup.com or call 1-877-327-0365.
[33:00.000 --> 33:21.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[33:21.000 --> 33:31.000]  I mean, here's an example. I walk out there during the break and I said, search engines in the term bone cancer fluoride or fluoride bone cancer.
[33:31.000 --> 33:38.000]  WebMD, Fox News, London Guardian, Associated Press, hundreds of studies. They do back in the 30s.
[33:38.000 --> 33:42.000]  And the Soviets, there's Fox News, there's London Guardian.
[33:42.000 --> 33:53.000]  Articles on screen for prisonplanet.tv viewers. Anyone can go search this. And this is the type of information that I'm aware of.
[33:53.000 --> 34:04.000]  And I have to sit here and walk up to a group of cops and tell them that they're drinking poison and I'm the kook, I'm the weirdo, I'm the strange one that I'm warning people.
[34:04.000 --> 34:13.000]  When I know the Soviets by the 30s, we're putting it in labor camp slaves' water. Alexander Schultz and Nielsen has talked about this.
[34:13.000 --> 34:22.000]  I know Pulitzer Prize winning author wrote a book. They worked in the Nuremberg trials as a prosecutor and saw it in the Nazi documents.
[34:22.000 --> 34:29.000]  And IG Farben, that's based in the U.S. and Germany, helped them do it.
[34:29.000 --> 34:39.000]  I mean, I know for a fact they're putting fluoride in the water to reduce your fertility, to reduce your testosterone, to attack all your organs and to shut down your thyroid.
[34:39.000 --> 34:43.000]  And look at thyroid disorders. They're off the charts.
[34:43.000 --> 34:54.000]  It causes massive lowered levels of sperm count. It makes the high levels of the sperm be deformed and not have fully formed tails so they can't swim.
[34:54.000 --> 35:04.000]  And, you know, I've got literally dozens and dozens of government textbooks financed by taxpayers, like this one written by the White House Science, John P. Holder.
[35:04.000 --> 35:11.000]  And this book costs us over 100 bucks, 1100 pages, all about how to put stuff in the water to sterilize your butt.
[35:11.000 --> 35:22.000]  I mean, you're living in a scientific dictatorship and I'm the kook. You can find out that I'm not lying to you about fluoride and bone cancer in 10 seconds.
[35:22.000 --> 35:27.000]  Some studies show it quadruples in boys. Other studies, if it's one part per million, it doubles.
[35:27.000 --> 35:33.000]  I mean, I'm going to send this off to have it tested. It's going to cost us a lot of money, but I'm going to send it to a lab.
[35:33.000 --> 35:42.000]  And I'm going to have a bunch of different brands of baby water. This is what they give people and every major water brand has it.
[35:42.000 --> 35:56.000]  And this is what they tell mothers to mix with their baby formula or to mix with baby cereal with fluoride, not sterile, uses directed by a physician or labeling directions for use on infant formula.
[35:56.000 --> 36:03.000]  Purified water. This is H.E.B. brand. And H.E.B. isn't involved in the eugenics operation. They're just told, this is what you do.
[36:03.000 --> 36:14.000]  Really, six years ago, the American Dental Association said children under six should not drink fluoridated water or brush their teeth with it because it causes dental fluorosis and weakening of the teeth.
[36:14.000 --> 36:19.000]  My dad's a dentist, folks. I know this, okay? You could find out in 30 seconds by searching.
[36:19.000 --> 36:24.000]  American Dental Association says children under the age of six should not ingest fluoride.
[36:24.000 --> 36:28.000]  Well, that's calcium fluoride that you do need some of for your teeth.
[36:28.000 --> 36:34.000]  This is sodium fluoride, what they put in your water. And, ladies and gentlemen, I drank some of this this week.
[36:34.000 --> 36:41.000]  I took a drink of this and, you know, after you've been drinking real purified water, it's totally different than drinking tap water.
[36:41.000 --> 36:45.000]  I look at this water. I mean, it literally has got stuff floating around in it.
[36:45.000 --> 36:52.000]  And here's a Zarka brand, Spring Fluoride for Children. Let's show PrisonPlanet.tv viewers that.
[36:52.000 --> 36:58.000]  Spring water with added fluoride. Yum, yum. How good.
[36:58.000 --> 37:03.000]  A little smiley face. And my son said he went to camp and he said almost all the kids were sitting there drinking.
[37:03.000 --> 37:08.000]  And he came home and he said, Dad, I saw bottles that had a smiley face shedding spring water with added fluoride.
[37:08.000 --> 37:14.000]  And that the teacher told him he was basically a kook at camp because he didn't have it in his lunchbox.
[37:14.000 --> 37:23.000]  My little seven-year-old son, smarter and more informed about what's going on in the world than full-grown adults.
[37:23.000 --> 37:32.000]  But, I mean, who would believe that we're told to put this in our water when it is a sterilant and causes brain damage on record?
[37:32.000 --> 37:37.000]  But, see, people can't deal with a horror that incredible. And that's just one of them.
[37:37.000 --> 37:50.000]  All the studies show every major GMO crop sterilizes in the first generation around half of the animals that are fed at guinea pigs, rats, mice, you name it, monkeys.
[37:50.000 --> 38:00.000]  By the third generation, in all these major studies, you end up with almost complete, almost 98, 99% sterilization, deformities, five times the morbidity,
[38:00.000 --> 38:08.000]  meaning animals live one-fifth as long. I mean, this is in the news every day. That's how dumb they think you are.
[38:08.000 --> 38:15.000]  They even put it out there, oh, damn it, fluoride on the go for your kids. Great for kids on the go.
[38:15.000 --> 38:20.000]  And they've got other brands that have a big school bus on the side.
[38:20.000 --> 38:27.000]  This water, ladies and gentlemen, literally tastes like crud. I'm going to drink some on air right now.
[38:27.000 --> 38:33.000]  No weapon formed against it, so prosperous, the Bible says. But it's a cumulative poison.
[38:33.000 --> 38:43.000]  Almost all the fluoride you drink precipitates out on your organs, particularly your thyroid, your pancreas, your liver, your bones.
[38:43.000 --> 38:51.000]  I mean, man, I mean, you can taste that. I'll guarantee it. We're sending this off. We're looking at different labs. It's very expensive.
[38:51.000 --> 38:59.000]  I'm going to send this off, this water, to have how many parts per million it is, because the government says they want one part per million,
[38:59.000 --> 39:08.000]  which in major studies causes upwards of a 10-point IQ to 20-point IQ reduction, depending on the study or age group in children.
[39:08.000 --> 39:15.000]  And ladies and gentlemen, this taste, whatever's in it, I mean, it is strong.
[39:15.000 --> 39:23.000]  And we've boiled down different bottled water sediments here at the office, in there on the stove, just to, you know, do a basic study on how much sediments in it.
[39:23.000 --> 39:27.000]  And these bottled waters, it's just incredible. All of them, Ozarka, you name it.
[39:27.000 --> 39:31.000]  I'm going to drink another drink of this.
[39:31.000 --> 39:35.000]  Man, this is what's being given to babies all day long, ladies and gentlemen.
[39:35.000 --> 39:44.000]  Imagine, and the American Medical Association, American Dental Association, says kids don't even need this, that it causes dental fluorosis.
[39:44.000 --> 39:49.000]  It's a fact, but they market it, and these mothers give it to their children.
[39:49.000 --> 39:55.000]  There's your dental fluorosis if you're watching on Prison Planet.TV today.
[39:55.000 --> 39:59.000]  Look at this. You know what's in most brands of rat poison?
[39:59.000 --> 40:03.000]  In fact, you can just search in the term fluoride as rat poison.
[40:03.000 --> 40:08.000]  You'll get photos of, in fact, do it, guys, fluoride in rat poison.
[40:08.000 --> 40:14.000]  And you'll see, going back to the 20s, 30s, 40s, 50s, right through to today, that it says fluoride.
[40:14.000 --> 40:17.000]  And sodium fluoride with the skull and crossbones.
[40:17.000 --> 40:22.000]  If you go to the water treatment plant and get a tour, the bags of it have big, giant skull and crossbones.
[40:22.000 --> 40:27.000]  And it says, if you ingest a gram of this, you're going to have organ failure.
[40:27.000 --> 40:31.000]  But they put it in your water. Look right here. Colgate.
[40:31.000 --> 40:37.000]  And it says, if you ingest more than a pea-sized amount,
[40:37.000 --> 40:40.000]  other CBS, too much fluoride can ruin the bones.
[40:40.000 --> 40:43.000]  Oh yeah, all over Australia, all over the U.S., they'll have droughts.
[40:43.000 --> 40:46.000]  This is what's really proven it to ranchers and farmers.
[40:46.000 --> 40:49.000]  They'll have droughts in Australia, the United States, Canada.
[40:49.000 --> 40:50.000]  It always comes out in local news.
[40:50.000 --> 40:55.000]  And the farmers go, well, because the river dried up or because the pond dried up,
[40:55.000 --> 40:58.000]  we were giving them municipal water here at the feedlot.
[40:58.000 --> 41:03.000]  And within a few months, all their hair fell out in my cows, my horses.
[41:03.000 --> 41:07.000]  And in Australia, they were raising kangaroos. They died.
[41:07.000 --> 41:10.000]  I mean, you give sodium fluoride municipal water.
[41:10.000 --> 41:15.000]  You put a goldfish in municipal water. It rolls over within a day and dies.
[41:15.000 --> 41:19.000]  I mean, take a fish tank, pour some water in it.
[41:19.000 --> 41:21.000]  You'll get cruelty to animals' charges on you.
[41:21.000 --> 41:24.000]  You can't put that fish in Florida. It'll kill it.
[41:24.000 --> 41:29.000]  But wait, my kids are supposed to drink it.
[41:29.000 --> 41:34.000]  Oh, it just came out. The Times of India, most prestigious,
[41:34.000 --> 41:36.000]  one of the oldest newspapers in India,
[41:36.000 --> 41:41.000]  a long-term government study finding massive retardation, reduced fertility,
[41:41.000 --> 41:43.000]  and bone disease because of the fluoride,
[41:43.000 --> 41:47.000]  because the IMF World Bank recommends five parts per million in India
[41:47.000 --> 41:50.000]  because they think they can get away with killing these people right out in the open.
[41:50.000 --> 41:54.000]  Here in America, you get one part per million because you might notice how much it's hurting you.
[41:54.000 --> 41:58.000]  Now, how am I not supposed to, in a restaurant, walk up and warn people?
[41:58.000 --> 42:01.000]  And everybody's scared of the cops. Everybody gets quiet when they come in
[42:01.000 --> 42:06.000]  and sit down at the Poke Joes. So I get up and I walk over and I tell them.
[42:06.000 --> 42:09.000]  And the good news is they were not looking at me like I was a complete lunatic
[42:09.000 --> 42:11.000]  because enough of this has now come out.
[42:11.000 --> 42:16.000]  First, I said, oh, you came in here to get out of the heat, little friendly thing.
[42:16.000 --> 42:18.000]  Hey, do you know about the world government?
[42:18.000 --> 42:23.000]  They said, yeah, I know about it because now it's out in the open.
[42:23.000 --> 42:27.000]  And I said, well, do you know about the chemical weapon in your drink right there?
[42:27.000 --> 42:31.000]  And I looked at them real serious because they doesn't even matter.
[42:31.000 --> 42:35.000]  Why do I even do this show? Look, folks, I can't do everything for you.
[42:35.000 --> 42:37.000]  Okay, it's real.
[42:37.000 --> 42:42.000]  If you ate a teaspoon of this Colgate, you would get sicker than a dog.
[42:42.000 --> 42:45.000]  Ladies and gentlemen, this is a chemical weapon.
[42:45.000 --> 42:48.000]  It's a fact. The Nazis used it. The Soviets used it.
[42:48.000 --> 42:52.000]  I'm warning you. I care about you. I care about my fellow man.
[42:52.000 --> 42:57.000]  I don't have death and hatred for mankind like the globalists, the eugenicists,
[42:57.000 --> 43:26.000]  who openly want to reduce world population.
[43:27.000 --> 43:31.000]  So, if you're not a supporter of the American consumer,
[43:31.000 --> 43:33.000]  or a consumer who is a consumer,
[43:33.000 --> 43:36.840]  you need to pay a lot of attention to the consumer's
[43:36.840 --> 43:40.000]  that soap can be tough on dirt and gentle on the environment.
[43:40.000 --> 43:43.000]  Buy American and stay clean, as well as support Info Wars.
[43:43.000 --> 43:48.000]  Visit 5starsoap.com today or call 1-800-340-7091.
[43:48.000 --> 43:50.000]  Well, Marty, what do you have to say?
[43:50.000 --> 43:53.000]  As founder and owner for over 63 years,
[43:53.000 --> 43:56.000]  satisfaction is guaranteed.
[43:56.000 --> 44:02.400]  They helped to create a new world order.
[44:02.400 --> 44:08.000]  We are part of a new world order, a new world order based upon collective action.
[44:08.000 --> 44:12.080]  Invisible Empire is a damning indictment of the globalists through their own words and
[44:12.080 --> 44:13.080]  documents.
[44:13.080 --> 44:17.520]  The new world order really is a tool for addressing a new world of possibilities.
[44:17.520 --> 44:20.000]  It means all the world under their control.
[44:20.000 --> 44:22.760]  The United Nations would take over America.
[44:22.760 --> 44:25.640]  The Tri-Lateral Commission would control the world.
[44:25.640 --> 44:31.000]  Invisible Empire chronicles how men of power and influence have worked in stealth for centuries
[44:31.000 --> 44:33.520]  to establish an oppressive world government.
[44:33.520 --> 44:38.000]  I believe first of all that we now need nothing short of a world constitution for the global
[44:38.000 --> 44:39.000]  financial system.
[44:39.000 --> 44:41.880]  Global governance with the establishment of the G20.
[44:41.880 --> 44:45.600]  So it's going to be an inner ruling elite and then everyone else.
[44:45.600 --> 44:48.400]  And I got news for you, you're everyone else.
[44:48.400 --> 44:54.440]  Invisible Empire, secure your copy today at infowars.com or prisonplanet.com or watch
[44:54.440 --> 44:57.880]  you online in the highest quality at prisonplanet.tv.
[45:24.800 --> 45:26.280]  Will it make your children sick?
[45:26.280 --> 45:30.400]  If there's a quarantine and you can't feed yourself, will you go to the gathering center
[45:30.400 --> 45:31.560]  and be immunized?
[45:31.560 --> 45:35.320]  You wipe out all these problems if you have a good food supply.
[45:35.320 --> 45:38.920]  Food is your ammunition to fight for your freedom and your life.
[45:38.920 --> 45:40.160]  How much will you need?
[45:40.160 --> 45:41.160]  We don't know.
[45:41.160 --> 45:42.160]  How much do you want?
[45:42.160 --> 45:43.160]  All you can get.
[45:43.160 --> 45:44.160]  I'm Alex Jones.
[45:44.160 --> 45:51.840]  I want all of you good guys to live to fight another day, call 1-800-409-5633 or check it
[45:51.840 --> 45:59.680]  out on the web at eFoodsDirect.com, again that number, 1-800-409-5633.
[45:59.680 --> 46:04.520]  The question is where should the American people draw their line in the sand?
[46:04.520 --> 46:07.960]  What have we got, a republic or a monarchy?
[46:07.960 --> 46:11.880]  A republic is based on a constitution which protects minority rights.
[46:11.880 --> 46:16.080]  Not democracy, not mob rule, two wolves and a sheep voting on what's for dinner.
[46:16.080 --> 46:20.760]  So they think they own our land, they think they own our water, children, our education,
[46:20.760 --> 46:21.760]  our money.
[46:21.760 --> 46:25.880]  We have to define who we are and what we will tolerate.
[46:25.880 --> 46:29.360]  Somebody's going to ask you what you did during the Patriot uprising.
[46:29.360 --> 46:30.360]  You'll have the war.
[46:30.360 --> 46:31.640]  We have the facts.
[46:31.640 --> 46:32.800]  We have the constitution.
[46:32.800 --> 46:33.800]  We have the Bill of Rights.
[46:33.800 --> 46:34.800]  We have common law.
[46:34.800 --> 46:38.880]  Knowledge is power, ladies and gentlemen, and I'm so excited to be able to offer you
[46:38.880 --> 46:41.040]  Don't Tread on Me, Rise of the Republic.
[46:41.040 --> 46:45.840]  Terrany is upon us, but liberty and the sleeping giant that is the American people is rising.
[46:45.840 --> 46:47.640]  A new tool in the Info War.
[46:47.640 --> 46:48.640]  Don't Tread on Me.
[46:48.640 --> 46:56.760]  Order it at infowars.com or prisonplanet.com or call toll-free 888-253-3139 and support
[46:56.760 --> 47:01.280]  independent patriotic liberty films.
[47:01.280 --> 47:04.960]  Coast to coast, direct from Austin.
[47:04.960 --> 47:20.720]  We're listening to the Alex Jones Broadcasting Network.
[47:20.720 --> 47:28.680]  On screen right now for prisonplanet.tv viewers is a can of Sweeney's Roach poison from the
[47:28.680 --> 47:36.440]  1950s out of Missouri, and you can get modern rat poison.
[47:36.440 --> 47:40.840]  Sodium fluoride kills roaches, water bugs, crickets, silverfish.
[47:40.840 --> 47:46.120]  Just a powder you put out, 40% sodium fluoride, dead, dead, dead.
[47:46.120 --> 47:49.000]  And of course, everyone who works at water treatment plants knows this.
[47:49.000 --> 47:54.480]  I have family in East Texas who, well, one of them runs the water treatment plant in
[47:54.480 --> 47:55.480]  the small town.
[47:55.480 --> 47:58.680]  They know full well, they're told to buy it by the city council.
[47:58.680 --> 48:03.160]  It comes in from China, and they use it as bug poison for fire ants.
[48:03.160 --> 48:07.440]  You put a teaspoon of that on a fire ant bed, and they just walk through it.
[48:07.440 --> 48:08.440]  They're dead.
[48:08.440 --> 48:09.440]  Nothing stops it.
[48:09.440 --> 48:12.240]  It's so deadly.
[48:12.240 --> 48:17.080]  But your children are drinking it, and I have to sit here and be the conspiracy theorist
[48:17.080 --> 48:21.080]  kook when all I'm doing is showing you facts.
[48:21.080 --> 48:22.080]  Show it again.
[48:22.080 --> 48:24.960]  Put it back up on screen right there.
[48:24.960 --> 48:29.960]  Now, the little scientist, the little egghead eugenicist, you notice you see in sitcoms
[48:29.960 --> 48:34.200]  and dramas and in mainstream news, maybe we should only have one child in America.
[48:34.200 --> 48:35.720]  Maybe we should have no children.
[48:35.720 --> 48:42.000]  New York Times last week headline, The Last Generation, written by the eugenicist, Dr.
[48:42.000 --> 48:46.120]  Peter Singer, telling you having children, period is bad, there needs to be taxes on
[48:46.120 --> 48:49.840]  having children.
[48:49.840 --> 48:54.600]  This is what everything is about, and now you may like having your fertility lowered.
[48:54.600 --> 48:56.200]  You may like getting bone cancer.
[48:56.200 --> 49:01.080]  You may like getting thyroid malfunction, now epidemic.
[49:01.080 --> 49:04.680]  You may like your pancreas burning out associated with sodium fluoride.
[49:04.680 --> 49:05.920]  You may like diabetes.
[49:05.920 --> 49:10.000]  I don't like it, and I don't want it in my water, because here's the new deal.
[49:10.000 --> 49:16.160]  Four years ago, the federal government approved fluoride as a poison on crops.
[49:16.160 --> 49:19.720]  It's now being used as a pesticide, and it's such a small particulate.
[49:19.720 --> 49:24.880]  It goes right through the plant membrane, right through the cell wall, and it precipitates
[49:24.880 --> 49:25.880]  into the plant.
[49:25.880 --> 49:33.080]  In fact, people won't believe that, search engine the term right now, EPA authorizes fluoride
[49:33.080 --> 49:39.040]  to be sprayed on crops, and now it's being sprayed nationwide as a poison.
[49:39.040 --> 49:40.040]  As a poison.
[49:40.040 --> 49:41.440]  Let me tell you something.
[49:41.440 --> 49:47.680]  You spray sodium fluoride on those crops, and a bug takes one bite, dead, dead, and then
[49:47.680 --> 49:52.080]  it precipitates into the soil, and the plants, if you didn't know this, pull up heavy metals,
[49:52.080 --> 49:54.080]  pull up toxins.
[49:54.080 --> 49:59.840]  Why do you think half of corn syrup products, Washington Post reported, full of mercury?
[49:59.840 --> 50:04.560]  Because they're dumping mercury in the fertilizer on the crops, because the fertilizer is the
[50:04.560 --> 50:10.280]  byproduct of the oil industry, and they use mercury, and they use sodium fluoride in the
[50:10.280 --> 50:14.080]  cracking of the oil, and it's also a byproduct of the oil.
[50:14.080 --> 50:18.760]  It's so toxic, and they dump it on our food crops, and it's a big joke to the elite.
[50:18.760 --> 50:20.840]  You're being poisoned by design.
[50:20.840 --> 50:24.920]  The public isn't just dumbed down because of TV and culture.
[50:24.920 --> 50:26.080]  The public is brain damaged.
[50:26.080 --> 50:30.400]  In fact, I saw a study just last week, major government study, IQs are down for some reason,
[50:30.400 --> 50:32.960]  all over Western Europe and the United States.
[50:32.960 --> 50:36.680]  Not test scores, not laziness is up.
[50:36.680 --> 50:39.960]  No, actual IQs are down.
[50:39.960 --> 50:40.960]  We're dumb.
[50:40.960 --> 50:41.960]  Put that back up.
[50:41.960 --> 50:47.440]  There are five virus spray on meats, viral meat spray, advancing food safety, at about
[50:47.440 --> 50:52.320]  2,000 to 3,000 times the level of what those normal viruses are.
[50:52.320 --> 50:56.320]  It's actually a vaccine, that's ABC News, they spray on your meat, and I'm not getting
[50:56.320 --> 51:00.200]  into radiated food, GMO, that's another subject, okay?
[51:00.200 --> 51:04.840]  It's guaranteed that sodium fluoride is a deadly, cumulative poison, and it's a soft
[51:04.840 --> 51:05.840]  kill.
[51:05.840 --> 51:06.840]  It kills you slowly.
[51:06.840 --> 51:10.320]  Arthritis, all of it's connected to it, because it precipitates out in the bones.
[51:10.320 --> 51:13.040]  The Indians are about to pull it out of their water.
[51:13.040 --> 51:24.160]  Search engine, EPA approves, it was FDA too, but EPA approves fluoride to be put on crops.
[51:24.160 --> 51:25.360]  I want them to see that.
[51:25.360 --> 51:29.520]  It was four years ago, but it'll come up.
[51:29.520 --> 51:33.320]  You know, I didn't even take calls really last week to the last two segments, and I
[51:33.320 --> 51:35.960]  don't even know what I'm going to do today, because I haven't even gotten into the news.
[51:35.960 --> 51:40.000]  I just get into one subject like fluoride, and I'm going to sit here and talk about
[51:40.000 --> 51:45.360]  I think the rest of the show, and just show you mainstream news, documents, the periodic
[51:45.360 --> 51:50.360]  chart, you know, all the facts, how many scientists have I had on, how many brain surgeons to
[51:50.360 --> 51:51.360]  tell you this?
[51:51.360 --> 51:54.520]  I mean, how many government documents do I have to show you where they're bragging about
[51:54.520 --> 51:55.880]  what they're doing to you?
[51:55.880 --> 52:00.000]  I could play Fox News with the government proposing putting lithium in the water to make us behave
[52:00.000 --> 52:02.000]  ourselves.
[52:02.000 --> 52:05.720]  I guess they've conquered Afghanistan to get lithium, not for batteries, but to spike your
[52:05.720 --> 52:06.720]  water.
[52:06.720 --> 52:10.440]  You know, there is heavy metal toxic chemical.
[52:10.440 --> 52:15.880]  An anti-psychotic, and the Japanese and U.S. government are openly floating the balloon
[52:15.880 --> 52:19.880]  thinking you're so dumb already on so many other drugs they put in your water and food
[52:19.880 --> 52:24.360]  that they could talk about lithium in your hind end.
[52:24.360 --> 52:25.360]  Is that funny?
[52:25.360 --> 52:26.360]  Police?
[52:26.360 --> 52:32.120]  You like somebody sticking nerve poison, an excitotoxin in your water?
[52:32.120 --> 52:33.120]  You like that?
[52:33.120 --> 52:36.560]  You think it's funny when somebody walks up and warns you about it in a restaurant?
[52:36.560 --> 52:39.120]  Is that how brain damage and brainwash you are?
[52:39.120 --> 52:41.200]  What about the rest of you out there?
[52:41.200 --> 52:43.040]  The truth is I'm the one that sees straight.
[52:43.040 --> 52:44.760]  The truth is I'm the one that's red-blooded.
[52:44.760 --> 52:47.240]  The truth is I'm the one that's not under mind control.
[52:47.240 --> 52:53.480]  Now, let me tell you what else I warned you about.
[52:53.480 --> 52:59.760]  Here's Tech World today, Obama Internet kill switch, plans approved by U.S. Senate, up
[52:59.760 --> 53:02.760]  on Drudge Report right now.
[53:02.760 --> 53:05.640]  And it says that the government could totally take the web over for any reason.
[53:05.640 --> 53:09.600]  It creates these high school initiatives with these giant government cyber security
[53:09.600 --> 53:12.000]  branches of people spying.
[53:12.000 --> 53:17.400]  It integrates with the FCC putting black boxes in all our homes and in ISPs, tracking everything
[53:17.400 --> 53:23.000]  we look at on the web and blocking whatever they feel like, worse than Communist China.
[53:23.000 --> 53:27.640]  Drudge also linked to this, this is his top story this morning from PrisonPlanet.com.
[53:27.640 --> 53:31.840]  Obama can shut down Internet for four months under new emergency powers before Congress
[53:31.840 --> 53:32.840]  even looks at it.
[53:32.840 --> 53:34.840]  I mean, you talk about red level folks.
[53:34.840 --> 53:37.320]  You can't, I can't even believe this is happening.
[53:37.320 --> 53:40.080]  I cannot believe my country.
[53:40.080 --> 53:44.400]  It's one thing to know this is all happening and it's being planned, but it's nothing
[53:44.400 --> 53:48.480]  to see it actually being enforced.
[53:48.480 --> 53:53.320]  And again, Obama is going to shut the Internet off and other presidents during little emergencies
[53:53.320 --> 53:54.320]  they stage.
[53:54.320 --> 53:58.680]  Oh, look, Al Qaeda hit the web, but we were able to shut the web off for a few days and
[53:58.680 --> 54:00.920]  then that sets the precedent that it's okay.
[54:00.920 --> 54:01.920]  That's how they do it.
[54:01.920 --> 54:06.160]  It's going to be the same thing with their FEMA camps, their emergencies, how they're
[54:06.160 --> 54:08.240]  talking about evacuations in the Gulf.
[54:08.240 --> 54:12.760]  It just sets all these unconstitutional parameters.
[54:12.760 --> 54:21.720]  It's now come out that Elena Kagan was involved with that Alabama governor and it came out
[54:21.720 --> 54:26.080]  that he was completely innocent and they had to release him from prison and that Bush and
[54:26.080 --> 54:28.760]  Carl Rove had sent him to prison for political reasons.
[54:28.760 --> 54:29.920]  They just set it up.
[54:29.920 --> 54:32.560]  And it turns out she was one of the people instrumental in helping it happen.
[54:32.560 --> 54:36.800]  I mean, that's the type of monsters that we're talking about here.
[54:36.800 --> 54:39.200]  I mean, look at this.
[54:39.200 --> 54:40.720]  Look at this article right here.
