[00:00.000 --> 00:21.000]  Infowars, the most banned network in the world.
[40:38.000 --> 40:41.000]  $2 billion of buildings or more.
[40:41.000 --> 40:46.000]  But history and psychology shows if they just pull the troops and military back,
[40:46.000 --> 40:52.000]  in a couple days, if not a week, people will just go home.
[40:52.000 --> 40:56.000]  But Lula has been trying to order the military and police to shoot and attack the crowds
[40:56.000 --> 41:00.000]  and they've already shot and killed some people and arrested thousands.
[41:00.000 --> 41:05.000]  So they want a big explosion as he stabilized the country as an excuse for them to get full control.
[41:05.000 --> 41:10.000]  The military is wisely trying to just stand down, all this dissipates and stops
[41:10.000 --> 41:14.000]  because you don't capture a country by taking over empty buildings where people vote.
[41:14.000 --> 41:20.000]  You capture a country by taking over the military and by taking over the media
[41:20.000 --> 41:29.000]  and then by arresting your political opposition, something Lula has said he would do,
[41:29.000 --> 41:31.000]  once he got control.
[41:31.000 --> 41:33.000]  So Bolsonaro had to leave the country.
[41:33.000 --> 41:36.000]  And I would expect to see Bolsonaro pop up on Tucker Carlson's show.
[41:36.000 --> 41:41.000]  I would expect to see him very, very soon on U.S. television.
[41:41.000 --> 41:45.000]  Just give me a little bit of inside baseball there.
[41:45.000 --> 41:47.000]  So how is this going to end?
[41:47.000 --> 41:51.000]  I don't know, but Lula is illegitimate.
[41:51.000 --> 41:56.000]  The majority of the public doesn't want him and they have now occupied the capital buildings
[41:56.000 --> 42:00.000]  and if they stupidly continue to kill people, it's going to force the military
[42:00.000 --> 42:05.000]  to not just be a buffer, but to actually turn against the new illegitimate government
[42:05.000 --> 42:09.000]  and demand new elections, at which point Bolsonaro would return.
[42:09.000 --> 42:12.000]  They would have a second round of elections.
[42:12.000 --> 42:15.000]  But I don't know if that's going to be happening.
[42:15.000 --> 42:19.000]  But again, the very same globalists that ran the takeover of Brazil
[42:19.000 --> 42:21.000]  and have run the takeover in other countries,
[42:21.000 --> 42:26.000]  they are now clearly, admittedly, running this.
[42:26.000 --> 42:30.000]  And it shows how the globalists are meddling inside countries.
[42:30.000 --> 42:34.000]  Bolsonaro condemns vandalism, five-shot, 1,200 arrested,
[42:34.000 --> 42:38.000]  as protesters disarm provocateurs and hand them over to police.
[42:38.000 --> 42:43.000]  Communist clampdown, Lula regime sends in buses to take thousands of opposition protesters.
[42:43.000 --> 42:49.000]  The prison, Morales blocks 200 Facebook profiles, hotels ordered to turn
[42:49.000 --> 42:52.000]  over their guest list, just like we saw on January 6th,
[42:52.000 --> 43:21.000]  and so much more will cover it all straight ahead in what happened last week in Congress.
[43:22.000 --> 43:25.000]  We know how to beat them, but we can't do it without funding,
[43:25.000 --> 43:29.000]  and we make it easy to fund with great products and power you and your immune system
[43:29.000 --> 43:31.000]  and your family as well.
[43:31.000 --> 43:34.000]  You can also make straight donations at MFullWarsHore.com,
[43:34.000 --> 43:36.000]  clicking on the big red banner, a one-time or recurring.
[43:36.000 --> 43:38.000]  But I'm asking you to take action.
[43:38.000 --> 43:39.000]  We're nonviolent.
[43:39.000 --> 43:42.000]  But every time you donate money, every time you buy products,
[43:42.000 --> 43:45.000]  every time you keep us on air, you are literally, nonviolently, politically,
[43:45.000 --> 43:49.000]  punching the New World Order in the nose, punching their lies in the nose.
[43:49.000 --> 43:52.000]  We are going to defeat the New World Order, we're going over the top,
[43:52.000 --> 43:56.000]  but right now is the critical juncture, so please go to MFullWarsHore.com
[43:56.000 --> 44:00.000]  and donate now, donate now, donate now, donate now.
[44:00.000 --> 44:06.000]  I have been in a 28-year marathon battle with a globalist.
[44:06.000 --> 44:10.000]  I have come from nowhere to the very heights of politics,
[44:10.000 --> 44:12.000]  not just in America, but to the world.
[44:12.000 --> 44:17.000]  We are engaging the globalists at point-blank range in the information war,
[44:17.000 --> 44:19.000]  but I don't deserve the credit.
[44:19.000 --> 44:23.000]  Yes, I persevered, but the listeners and viewers who support MFullWarsHore
[44:23.000 --> 44:26.000]  are the real reason you've had this success.
[44:26.000 --> 44:32.000]  We're having now the greatest victories in the fight against the New World Order you've ever had.
[44:32.000 --> 44:36.000]  We are now entering the final mile of the marathon,
[44:36.000 --> 44:41.000]  and that's why today it's more important than ever to realize how important you've been in this fight
[44:41.000 --> 44:45.000]  and to continue in the efforts you've been tearing out and to intensify them.
[44:45.000 --> 44:52.000]  God bless you all, I salute you, I thank you, and I beg you to intensify what you're doing now
[44:52.000 --> 44:55.000]  because we are over the target and this dream is happening.
[44:55.000 --> 44:58.000]  The fight is my fight, it's your fight, it's our fight.
[44:58.000 --> 45:00.000]  God bless you all.
[45:00.000 --> 45:07.000]  The powerful combination of both vitamin C and zinc are great stepping stones to leading a healthier life.
[45:07.000 --> 45:13.000]  MFullWars has made it easier to make sure you are getting enough in your system with a supplement that contains both.
[45:13.000 --> 45:20.000]  This MFullWars life offering vitamin C plus zinc with rose hips should be your next purchase from the MFullWars store.
[45:20.000 --> 45:27.000]  The rose hips contained within are a part of the rose flower just below the petals that contain the rose plant seeds.
[45:27.000 --> 45:32.000]  Natural chemicals found in the hips may even be helpful for a variety of health conditions,
[45:32.000 --> 45:38.000]  including those with osteoarthritis and for those with pain after surgery studies have shown.
[45:38.000 --> 45:44.000]  As for vitamin C and zinc themselves, you probably already know that they play an important role in nutrition,
[45:44.000 --> 45:47.000]  immune defense, and the maintenance of your everyday health.
[45:47.000 --> 45:54.000]  It has been reported that intake of both is often inadequate, even in affluent populations like here in America.
[45:54.000 --> 46:01.000]  So next time you visit, be sure to check it out at MFullWarsStore.com where we promise our rose hips don't lie.
[46:01.000 --> 46:08.000]  Why does the establishment spend so much time demonizing MFullWars, attacking myself and the crew and our other hosts?
[46:08.000 --> 46:14.000]  Because they know we're pro-human, they know we're telling the truth, they know we've got their number,
[46:14.000 --> 46:18.000]  they know everything we do is about empowering humanity.
[46:18.000 --> 46:24.000]  And God gave us through Mother Nature incredible compounds that will supercharge our body's stamina,
[46:24.000 --> 46:33.000]  libido, energy, and immune systems. And we came out many years ago with Real Red Pill Plus that has all the documented compounds
[46:33.000 --> 46:41.000]  like preglonone and so much more to supercharge your body and to give your body the key elements
[46:41.000 --> 46:45.000]  and the key ingredients it needs to function at a proper level.
[46:45.000 --> 46:48.000]  This is the answer to the New World Order's tyranny.
[46:48.000 --> 46:56.000]  This is Real Red Pill Plus sold out for two years, 50% off at infowarsstore.com.
[46:56.000 --> 47:01.000]  Get the Red Pill Plus exclusively at infowarsstore.com.
[47:01.000 --> 47:19.000]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[47:19.000 --> 47:26.000]  I've gathered at that end to put it all through and just all the different members and hanging with me through all those different votes.
[47:26.000 --> 47:34.000]  But I do want to especially thank President Trump. I don't think anybody should doubt his influence.
[47:34.000 --> 47:40.000]  He was with me from the beginning. Somebody wrote the doubt of whether he was there and he was all in.
[47:40.000 --> 47:46.000]  He would call me and he would call others. And he really was, I was just talking to him tonight,
[47:46.000 --> 47:54.000]  helping get those final votes. What he's really saying really for the party in the country, that we have to come together.
[47:54.000 --> 47:58.000]  We have to focus on the economy. We've got to focus to make our border secure.
[47:58.000 --> 48:03.000]  We've got to do so much work to do and he was a great influence to make that all happen.
[48:03.000 --> 48:06.000]  So thank you, President.
[48:06.000 --> 48:13.000]  Alright, so everybody mad at MTG and even Matt Gates for switching his vote the last minute, last Friday night.
[48:13.000 --> 48:17.000]  I mean, Trump asked them to do that. So you've got to be mad at Trump.
[48:17.000 --> 48:21.000]  I'll tell you what, I really think about this in a moment here on the Alex Jones Show.
[48:21.000 --> 48:30.000]  But first, Brazil's Bolsonaro that's just broke hospitalized in the U.S. with abdominal pain.
[48:30.000 --> 48:36.000]  Former Brazilian president was admitted to a hospital in Orlando, Florida with abdominal pains.
[48:36.000 --> 48:46.000]  Newspaper O Globo reported on Monday a day after some of his hardcore supporters stormed the capital city of Brasilia.
[48:46.000 --> 48:52.000]  I would have told him, don't eat that Kentucky Fried Chicken. He took a Kentucky Fried Chicken.
[48:52.000 --> 48:57.000]  Bolsonaro admitted to hospital in the United States. So we'll be watching that.
[48:57.000 --> 49:02.000]  He's a great president. I'd say even better than Trump when it came to policies.
[49:02.000 --> 49:07.000]  And came out and said the vaccine was dangerous. It wasn't a vaccine.
[49:07.000 --> 49:14.000]  But let's get back first into Kevin McCarthy and what happened last week.
[49:14.000 --> 49:20.000]  Roger Stone was on the show six months ago, long before the election of 2022.
[49:20.000 --> 49:27.000]  He said, I predict they don't win the Senate. He predicted Trump, by the way, would have it stolen from him two and a half years ago.
[49:27.000 --> 49:33.000]  He said, I predict that they will get a narrow majority of 15 to 25 seats.
[49:33.000 --> 49:38.000]  In fact, our archivist can probably find that. See if he can.
[49:38.000 --> 49:43.000]  He said it three or four or five months before the election. He said it a week before the election.
[49:43.000 --> 49:47.000]  He really nailed it. He said it every time he was on.
[49:47.000 --> 49:53.000]  And so he said that's almost better than having a big majority.
[49:53.000 --> 49:56.000]  Because then so many of those will be neocons and rhinos.
[49:56.000 --> 50:01.000]  But if you have a very small coalition, when you have a razor thin margin,
[50:01.000 --> 50:07.000]  it's an example of how Mnuchin of West Virginia, and I'm not saying he's a good guy,
[50:07.000 --> 50:15.000]  but he's better than Biden, can hold up carbon taxes and really bad things like that that would kill his state.
[50:15.000 --> 50:20.000]  Because there was such a razor thin majority for Democrats in the Senate.
[50:20.000 --> 50:24.000]  Well, this is the same kind of scenario, except we don't have Mnuchin.
[50:24.000 --> 50:29.000]  We have Matt Gaetz. We have Marjorie Taylor Greene. We have Gozer.
[50:29.000 --> 50:33.000]  We have so many other people that have really good voting records.
[50:33.000 --> 50:38.000]  And that's how she was convinced by Trump. MTG has been on the show and explained this weeks ago.
[50:38.000 --> 50:41.000]  It's probably coming on today or tomorrow.
[50:41.000 --> 50:44.000]  And Trump was like, no, no, no. You'll have a razor thin.
[50:44.000 --> 50:49.000]  You'll be able to do what Roger Stone said and really be able to control legislation.
[50:49.000 --> 50:55.000]  But if you don't have McCarthy in there, or if McCarthy does get angry,
[50:55.000 --> 50:58.000]  he can go to the Democrats and form a coalition with them.
[50:58.000 --> 51:01.000]  And that's why MTG did what she did.
[51:01.000 --> 51:04.000]  I'm not saying it's going to work out to be right. We don't know yet.
[51:04.000 --> 51:09.000]  But to sit there and have some of the right-wing talk show hosts say that she's a traitor,
[51:09.000 --> 51:13.000]  or Matt Gaetz is a traitor. They're terrible people now because they did this.
[51:13.000 --> 51:15.000]  I didn't want McCarthy in there.
[51:15.000 --> 51:18.000]  I thought we should have had a better speaker who would guarantee more things
[51:18.000 --> 51:21.000]  and work with that razor thin majority.
[51:21.000 --> 51:28.000]  But they're still going to have to work with that razor thin minority now that makes up the majority.
[51:28.000 --> 51:33.000]  And so it's a very, very powerful position right now.
[51:33.000 --> 51:40.000]  Now, if we start seeing Matt Gaetz and MTG and Gozer and Paul Gozer and the rest of them
[51:40.000 --> 51:44.000]  going along McCarthy and going along with the neocons,
[51:44.000 --> 51:49.000]  well, then I'm going to get very, very upset and it's time to put their feet to the fire.
[51:49.000 --> 51:54.000]  But I don't think MTG and I don't think Matt Gaetz and I don't think Gozer
[51:54.000 --> 51:58.000]  and I don't think those guys are going to do bad things like this.
[51:58.000 --> 52:10.000]  We've seen people like Jim Jordan not support breaking up Google
[52:10.000 --> 52:12.000]  or not support stopping Google Center shipment.
[52:12.000 --> 52:14.000]  Turns out he's on the Google payroll.
[52:14.000 --> 52:19.000]  I still like most of what he does, but at the key areas he lets us down.
[52:19.000 --> 52:27.000]  So I don't want to see that slide by these other America first Republicans towards that.
[52:27.000 --> 52:33.000]  I think it's really up to us to do as much as we can to stay informed
[52:33.000 --> 52:39.000]  and push an America world saving agenda on them and on the public.
[52:39.000 --> 52:45.000]  Like job number one, let's start the impeachment process of Joe Biden.
[52:45.000 --> 52:46.000]  You have control of the House.
[52:46.000 --> 52:48.000]  McCarthy has said he wouldn't go for impeachment.
[52:48.000 --> 52:50.000]  The word is now he says he will.
[52:50.000 --> 52:54.000]  If they have the votes and you put on display that Biden is a fraud,
[52:54.000 --> 52:59.000]  that Biden is a minion of Obama, that Biden's dissolved the borders,
[52:59.000 --> 53:02.000]  that Biden's human trafficking, that Biden's letting the fentanyl in,
[53:02.000 --> 53:06.000]  that Biden in the 100 laptop and all the corporate big tech censorship
[53:06.000 --> 53:11.000]  and the poison shots and Fauci, an investigation of gain of function
[53:11.000 --> 53:16.000]  and get on the offense like the Democrats have been with their hearings.
[53:16.000 --> 53:20.000]  They had nothing burgers, they had made up Russia and made up Ukraine crap.
[53:20.000 --> 53:21.000]  None of it was true.
[53:21.000 --> 53:24.000]  They had January 6 BS.
[53:24.000 --> 53:26.000]  We have the deep state.
[53:26.000 --> 53:27.000]  We have the Democrats.
[53:27.000 --> 53:28.000]  We have them.
[53:28.000 --> 53:30.000]  So I will tell you this.
[53:30.000 --> 53:33.000]  I've told MCG this and I've told other members of Congress this
[53:33.000 --> 53:34.000]  and I know you've been telling them.
[53:34.000 --> 53:37.000]  As a big blister ship annoyance of people,
[53:37.000 --> 53:41.000]  you need to be contacting your Republican representatives
[53:41.000 --> 53:44.000]  and you need to be demanding that they initiate impeachment charges
[53:44.000 --> 53:48.000]  and impeachment investigation because it's the right thing to do.
[53:48.000 --> 53:50.000]  We have high crimes and misdemeanors.
[53:50.000 --> 53:51.000]  We have treason going on.
[53:51.000 --> 53:55.000]  We have the 100 laptop where he says, I'm a Chinese spy.
[53:55.000 --> 53:57.000]  I'm under the command of the head of Chinese intelligence
[53:57.000 --> 54:02.000]  and he's been disappeared and I'm scared and don't know what to do.
[54:02.000 --> 54:04.000]  Biden is on the communist Chinese payroll.
[54:04.000 --> 54:06.000]  He's on the Huawei payroll.
[54:06.000 --> 54:09.000]  He's on the Ukrainian payroll and we need an investigation
[54:09.000 --> 54:11.000]  of where the Ukraine money's gone.
[54:11.000 --> 54:15.000]  We need an investigation of where the Chinese communist money's gone.
[54:15.000 --> 54:18.000]  We need an investigation of all the Russian money
[54:18.000 --> 54:23.000]  that's been pouring in like a fire hose into the Democrat Party,
[54:23.000 --> 54:26.000]  not just Ukrainian money, the Russians.
[54:26.000 --> 54:29.000]  Hell, the mayor of Moscow, millions and millions and millions of dollars
[54:29.000 --> 54:33.000]  to Hunter and his daddy and Barisma and the gas pipelines
[54:33.000 --> 54:36.000]  and all the scams that are going on.
[54:36.000 --> 54:41.000]  So we need new articles of impeachment to be drawn up and introduced.
[54:41.000 --> 54:43.000]  Dr. Francis Boyle wrote some up.
[54:43.000 --> 54:45.000]  A few months ago they got circulated,
[54:45.000 --> 54:47.000]  but those were mainly on Ukraine and Russia.
[54:47.000 --> 54:50.000]  We need a populist America first.
[54:50.000 --> 54:53.000]  Hell, I wrote articles of impeachment when Obama was in there
[54:53.000 --> 54:57.000]  and they got picked up in the news because it points out the bill of particulars.
[54:57.000 --> 55:01.000]  It points out the crimes committed by the crown.
[55:01.000 --> 55:04.000]  In the decade leading up the Revolutionary War in 1776,
[55:04.000 --> 55:10.000]  there was a decade of what they called pamphleteers, bill of particulars,
[55:10.000 --> 55:14.000]  where people wrote handbooks and little newspapers,
[55:14.000 --> 55:18.000]  press releases that listed the crimes of the crown
[55:18.000 --> 55:22.000]  and listed the things they were doing and exposed it to the public
[55:22.000 --> 55:26.000]  so they could build a major opposition to it.
[55:26.000 --> 55:29.000]  Now McCarthy's saying he's going to do some good things
[55:29.000 --> 55:31.000]  and the litmus test is there now.
[55:31.000 --> 55:35.000]  He says that they pressured Democrats during the armed services hearings
[55:35.000 --> 55:37.000]  before the Republicans even took the house
[55:37.000 --> 55:40.000]  that they would vote for the spending bill
[55:40.000 --> 55:43.000]  if they killed mandatory COVID shots for the troops.
[55:43.000 --> 55:45.000]  That happened. That was a big victory.
[55:45.000 --> 55:48.000]  Now McCarthy will play a few of these clips now,
[55:48.000 --> 55:52.000]  has come out and said that they're going to get rid of the 87,000 new IRS agents.
[55:52.000 --> 55:56.000]  And that's critical because in the last two years, as we told you,
[55:56.000 --> 56:00.000]  now it's official, Biden more than quadrupled the amount of audits
[56:00.000 --> 56:05.000]  and harassment of people making less than $40,000 a year.
[56:05.000 --> 56:08.000]  Those folks don't even pay most of the taxes.
[56:08.000 --> 56:11.000]  In an open country, you don't tax middle class
[56:11.000 --> 56:14.000]  and blue collar working class people at any high level
[56:14.000 --> 56:16.000]  and you certainly don't prosecute them or target them.
[56:16.000 --> 56:19.000]  Almost no targeting of rich people because they write the laws,
[56:19.000 --> 56:22.000]  but targeting of the common people to squeeze them
[56:22.000 --> 56:26.000]  and drive them into welfare and to the universal basic income.
[56:26.000 --> 56:31.000]  Here's the headline. In 2022, the IRS went after the very poorest taxpayers,
[56:31.000 --> 56:35.000]  Fox News, shame on these criminals for this.
[56:35.000 --> 56:37.000]  So we need to see this reversed.
[56:37.000 --> 56:41.000]  Here is a clip seven and eight of McCarthy or eight and nine. Here it is.
[56:41.000 --> 56:47.000]  We will hold the swamp accountable from the withdrawal of Afghanistan
[56:47.000 --> 56:52.000]  to the origins of COVID and to the weaponization of the FBI.
[56:52.000 --> 57:06.000]  Let me be very clear.
[57:06.000 --> 57:11.000]  We will use the power of the purse and the power of the subpoena
[57:11.000 --> 57:15.000]  to get the job done.
[57:15.000 --> 57:20.000]  I know the night is late, but when we come back,
[57:20.000 --> 57:30.000]  our very first bill will repeal the funding for 87,000 U.S.
[57:33.000 --> 57:38.000]  Our number two straight ahead. Everybody know tune in now.
[57:38.000 --> 57:40.000]  Fight the informal.
[57:40.000 --> 57:47.000]  You see, we believe government should be to help you, not go after you.
[57:47.000 --> 57:50.000]  We'll be right back with our number two. Stay with us.
[58:17.000 --> 58:29.000]  The translation is I looked and behold a pale horse.
[58:29.000 --> 58:34.000]  And his name that sat on him was death and hell followed with him.
[58:34.000 --> 58:37.000]  A book of Revelation.
[58:37.000 --> 58:41.000]  Very serious times to be alive, folks. They're not just doing this as a one off.
[58:41.000 --> 58:44.000]  This is the beginning of the rest of our lives. This is our fight.
[58:44.000 --> 58:47.000]  We're proud of humanity. The globalists even admit it's leaked.
[58:47.000 --> 58:50.000]  They're very upset that they're losing and that this hasn't gone the way they thought it would.
[58:50.000 --> 58:55.000]  Introducing our new incredible supplement line in Four Wars MD.
[58:55.000 --> 58:59.000]  Now, in 60 seconds, it's hard to tell you how incredible these products are,
[58:59.000 --> 59:05.000]  but all of these products are already sold on store shelves under other brand names
[59:05.000 --> 59:08.000]  for up to twice the cost we're selling it to you.
[59:08.000 --> 59:10.000]  These are high end. These are the very best.
[59:10.000 --> 59:13.000]  You know, our body's ultimate tumor formula is amazing.
[59:13.000 --> 59:15.000]  Guess what? We don't have tumor 95.
[59:15.000 --> 59:19.000]  That's basically the same formula for a lower price.
[59:19.000 --> 59:25.000]  CBD oil of the highest quality up to 50% less than major competitors
[59:25.000 --> 59:29.000]  selling the exact high quality full spectrum CBD.
[59:29.000 --> 59:34.000]  And it goes on for all the new info wars MD products at infowarstore.com.
[59:34.000 --> 59:40.000]  The highest quality directly from the manufacturer to your door at prices up to 50%.
[59:40.000 --> 59:44.000]  In some cases, 100% lower than what they're sold for in stores.
[59:44.000 --> 59:51.000]  In Four Wars MD and infowarstore.com.
[59:51.000 --> 01:00:00.000]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[01:00:00.000 --> 01:00:07.000]  Historian Peter Heather controversially argued that Rome was ultimately overcome by illegal immigration.
[01:00:07.000 --> 01:00:12.000]  Heather accepted the academic analysis that the Huns on the Pontic Step
[01:00:12.000 --> 01:00:18.000]  in the late fourth century set these migrations in motion.
[01:00:18.000 --> 01:00:24.000]  However, according to Heather, the assumption that the barbarians were then peacefully absorbed into Rome
[01:00:24.000 --> 01:00:28.000]  smells more of wishful thinking than likely reality.
[01:00:28.000 --> 01:00:32.000]  Rome had always been an inclusive society that welcomed immigrants.
[01:00:32.000 --> 01:00:38.000]  Immigrants were given employment in the Roman army, but were welcomed only if they assimilated.
[01:00:38.000 --> 01:00:40.000]  Of course, Rome still fell.
[01:00:40.000 --> 01:00:44.000]  What makes anyone think that the United States and Europe
[01:00:44.000 --> 01:00:49.000]  can absorb violent non assimilating immigrants from all over the world
[01:00:49.000 --> 01:00:54.000]  with the result not ultimately collapsing 21st century civilization?
[01:00:54.000 --> 01:00:57.000]  They make Berlin to Baghdad.
[01:00:57.000 --> 01:01:04.000]  The drug crisis in the United States continues to escalate. This year more than 100,000 Americans died due to a drug overdose.
[01:01:04.000 --> 01:01:07.000]  It is now one of the top 10 reasons for deaths in America.
[01:01:07.000 --> 01:01:15.000]  Breitbart reported that Texas Attorney General Ken Paxton filed a lawsuit against the Biden administration over its rule change
[01:01:15.000 --> 01:01:20.000]  allowing immigrants into the country who will be dependent on welfare.
[01:01:20.000 --> 01:01:27.000]  Federal immigration law has required a public charge determination for immigrants
[01:01:27.000 --> 01:01:32.000]  which bars them from staying in the country if they are likely to use welfare programs
[01:01:32.000 --> 01:01:35.000]  like food stamps, Medicaid or government housing.
[01:01:35.000 --> 01:01:41.000]  Studies show taxpayers are being billed about $1,600 a year per immigrant
[01:01:41.000 --> 01:01:47.000]  and that immigrants use 33% more cash welfare than American citizens.
[01:01:47.000 --> 01:01:56.000]  Similarly, about 63% of non-citizen households use at least one form of public welfare
[01:01:56.000 --> 01:02:03.000]  while only about 35% of native born American households are on welfare.
[01:02:03.000 --> 01:02:07.000]  The architects of this collapse know full well what they are doing.
[01:02:07.000 --> 01:02:13.000]  We hear frequently that people are at the center of sustainable development
[01:02:13.000 --> 01:02:18.000]  and we know that by definition people are at the center of populations.
[01:02:18.000 --> 01:02:24.000]  Well, from these two simple observations it follows that an understanding of population patterns and trends
[01:02:24.000 --> 01:02:30.000]  will be essential for the successful implementation of the 2030 Agenda for Sustainable Development.
[01:02:30.000 --> 01:02:37.000]  Let me be clear, Title 42 or not, the border is not open.
[01:02:37.000 --> 01:02:44.000]  The collapse is right in front of us as Californians flee for Mexico under California Governor Newsom.
[01:02:44.000 --> 01:02:46.000]  Both of you are leaving California too.
[01:02:46.000 --> 01:02:54.000]  Some fear that mass departures by the state's billionaires and tech companies could reduce local and state tax revenues.
[01:02:54.000 --> 01:03:01.000]  Just 1% of California's top income earners are responsible for half of all income tax revenue.
[01:03:01.000 --> 01:03:06.000]  Those drops could have the potential to affect the government services for years to come.
[01:03:06.000 --> 01:03:10.000]  And illegals kill Americans at a higher rate than Americans kill each other.
[01:03:10.000 --> 01:03:17.000]  How many American children are going to be burned alive before our elected leaders decide to take action?
[01:03:17.000 --> 01:03:20.000]  The Republicans don't care. They don't want to stand up to the donor class.
[01:03:20.000 --> 01:03:25.000]  The Democrats sure don't care. They want new voters. Big business? They want cheap labor.
[01:03:25.000 --> 01:03:33.000]  Meanwhile, ICE is confirming that Jose Rosales, who is accused of killing Harris County, Texas Corporal Charles Galloway,
[01:03:33.000 --> 01:03:38.000]  is in the country illegally when he murdered that officer. Tell us what happened to your brother.
[01:03:38.000 --> 01:03:43.000]  He was murdered in 2018 by an illegal criminal alien.
[01:03:43.000 --> 01:03:49.000]  She was rear-ended by Eswan Mejia, who was 19 years old, here illegally.
[01:03:49.000 --> 01:03:56.000]  Margarito Cantero-Rozales told authorities he fell asleep at the wheel and his van drifted into the oncoming lane.
[01:03:56.000 --> 01:03:58.000]  He was here illegally.
[01:03:58.000 --> 01:04:05.000]  There's not a day goes by in this country that there isn't at least one American citizen that dies at the hands of someone
[01:04:05.000 --> 01:04:13.000]  who's unlawfully present in the United States, whether it is an act of homicide, whether it's an act of willful manslaughter,
[01:04:13.000 --> 01:04:21.000]  whether it's at OWI on the streets of America, hardly anybody has gone through the last 10 years
[01:04:21.000 --> 01:04:26.000]  and doesn't at least see that show up in their local newspaper if it doesn't show up in their neighborhood.
[01:04:26.000 --> 01:04:34.000]  The cold reality, ignored by the media industrial complex, lingers in the shadows of a crumbling America,
[01:04:34.000 --> 01:04:41.000]  vomiting the United Nations Replacement Migration Directive, fueled by globalist trillionaire NGOs,
[01:04:41.000 --> 01:04:47.000]  kept in motion by runaway government corruption and rammed down the throats of the American taxpayer
[01:04:47.000 --> 01:04:51.000]  in order to usher in a new world order.
[01:04:51.000 --> 01:05:00.000]  John Bowne reporting.
[01:05:22.000 --> 01:05:34.000]  For the next 15 days to flatten the cans, I also need you to wear masks and I also need you to only shop at mega corporations.
[01:05:34.000 --> 01:05:45.000]  That way we can consolidate control and bankrupt the world economy, leaving companies that only I own profitable.
[01:05:45.000 --> 01:05:53.000]  You will then be my slave. Oh, and then you get that special shot of freedom from Cobra,
[01:05:53.000 --> 01:05:59.000]  or above your immune system, so you'll be depended on me for the rest of your miserable lives.
[01:06:03.000 --> 01:06:09.000]  You found it, the tip of the spear. It is the Alex Jones Show.
[01:06:09.000 --> 01:06:18.000]  We are now into hour number two. I'm going to be hosting all four hours today until 3 p.m. Central.
[01:06:18.000 --> 01:06:29.000]  The gun shop and gun trainer owner of Central Texas Gun Works, Mr. Cargill, will be joining us in the fourth hour.
[01:06:29.000 --> 01:06:40.000]  His lawsuit against the Trump era bump stock ban has been overturned by a federal court, by the Fifth Circuit Court of Appeals in New Orleans.
[01:06:40.000 --> 01:06:46.000]  He'll be in studio coming up in the fourth hour.
[01:06:46.000 --> 01:06:55.000]  In the third hour, Roger Stone is going to join us to talk about Nixon's 109th birthday today, reflections on the JFK assassination,
[01:06:55.000 --> 01:07:05.000]  and what Nixon told him about who really killed Kennedy, which I concur with that analysis, LBJ.
[01:07:05.000 --> 01:07:10.000]  We're also going to then look at what happened with McCarthy last week and going forward with the real agenda should be,
[01:07:10.000 --> 01:07:15.000]  and how important this tiny majority is because it's controlled by patriots.
[01:07:15.000 --> 01:07:21.000]  That's all coming up in the third hour today.
[01:07:21.000 --> 01:07:24.000]  Got a bunch of big guests throughout the week as well, and we'll have open phones.
[01:07:24.000 --> 01:07:27.000]  Remember, it's not just the Ellen Schoen show here at InfoWars.
[01:07:27.000 --> 01:07:34.000]  It's the informative, amazing callers, incredible guests, powerful analysis, and great wit and humor.
[01:07:34.000 --> 01:07:42.000]  By Harris Smith, 8 a.m. to 11 a.m. Central, weekday mornings, money through Friday, at infowars.com.
[01:07:42.000 --> 01:07:46.000]  On many stations across the country, it's the American Journal.
[01:07:46.000 --> 01:07:52.000]  Then, of course, the War Room with Owen Shroyer, 3 p.m. to 6 p.m. needs to introduction.
[01:07:52.000 --> 01:08:00.000]  We are fighting now harder than ever, and I don't want you to ever forget that as viewers and listeners, you are the emissaries.
[01:08:00.000 --> 01:08:03.000]  You are the ambassadors.
[01:08:03.000 --> 01:08:12.000]  You are the people that are on the ground that can reach out to people that are looking for the truth,
[01:08:12.000 --> 01:08:19.000]  who have open minds and direct them to this broadcast, which has been proven to be the most informative,
[01:08:19.000 --> 01:08:22.000]  powerful, ahead-of-the-curve tool.
[01:08:22.000 --> 01:08:25.000]  And this morning, I'm going to leave it at this.
[01:08:25.000 --> 01:08:31.000]  I got a nice text message from a very well-known talk show host, Household Name, saying,
[01:08:31.000 --> 01:08:40.000]  I really appreciate your work as a trailblazer, first exposing what is now coming out with big tech under government control.
[01:08:40.000 --> 01:08:48.000]  Even when Trump was in, it was the Obama-globalist combine with a stay-behind network that they criminally set up
[01:08:48.000 --> 01:08:56.000]  with almost $3 billion, like $2.9-something billion, in the countering foreign disinformation propaganda act.
[01:08:56.000 --> 01:09:03.000]  And that's why they declared Trump and myself and everybody else that was fighting the New World Order as Russian agents
[01:09:03.000 --> 01:09:07.000]  to illegally, domestically use the CIA on us.
[01:09:07.000 --> 01:09:17.000]  I've been telling you that since before Trump got elected, that we were being spied on, surveilled, and it's all here.
[01:09:17.000 --> 01:09:21.000]  Now, I didn't just have government documents. I didn't just have historical research.
[01:09:21.000 --> 01:09:28.000]  I also had sources in the Pentagon, in Army Special Operations, in the White House,
