[00:00:00.209 --> 00:00:04.612]  You want answers?
[01:13:05.701 --> 01:13:08.683]  The 9-11 Commission didn't even address the issue.
[01:13:08.683 --> 01:13:11.284]  So what do you think happened?
[01:13:11.284 --> 01:13:15.487]  I hate to fear what could have happened, but possibly we did it to ourselves.
[01:13:15.947 --> 01:13:16.929]  You're kidding me!
[01:13:16.929 --> 01:13:24.824]  Well, Howard, I worked in demolition and was trained by the best guys in the United States Navy, being a frogman.
[01:13:24.824 --> 01:13:27.649]  And how could those buildings fall at the rate of gravity?
[01:13:28.286 --> 01:13:29.827]  Well, let me ask you something.
[01:13:29.827 --> 01:13:39.209]  I don't know much about this, but when jets go right into a building, couldn't there be so much trauma to the area that things can fall?
[01:13:39.209 --> 01:13:48.252]  No, because if you study how they built the buildings, those buildings were made to withstand a 707, which is that old plane with the four engines on the wing.
[01:13:48.252 --> 01:13:48.832]  Right.
[01:13:48.832 --> 01:13:51.013]  Well, that's as big as what hit it.
[01:13:51.013 --> 01:13:57.775]  And by my studying, they said it was built to where if a plane penetrated it, it would be like a pencil going through a
[01:13:59.016 --> 01:14:14.248]  But it seems unthinkable to me that our own government, I mean, this would be... You're talking about power, you're talking about foreign policy changing over this event, you're talking about getting control of the Middle Eastern oil.
[01:14:14.248 --> 01:14:17.770]  You think Bush is smart enough to pull off something like that?
[01:14:17.770 --> 01:14:19.512]  Hit pause for a minute.
[01:14:19.512 --> 01:14:21.694]  Hit pause, back it up.
[01:14:21.694 --> 01:14:23.315]  Again, we all have blind spots.
[01:14:24.082 --> 01:14:25.603]  And I have had Ventura on.
[01:14:25.603 --> 01:14:28.726]  He broke that he's on I Love & Truth or on this show a month and a half ago.
[01:14:28.726 --> 01:14:30.527]  And then they said they wanted to come back on.
[01:14:30.527 --> 01:14:31.688]  They knew it had a great response.
[01:14:31.688 --> 01:14:34.190]  And, you know, he likes the films and what we do.
[01:14:34.190 --> 01:14:36.792]  And so I get him back on and he says, oh man, they're really attacking me.
[01:14:36.792 --> 01:14:39.854]  And then the one question, because I was thinking the night before, what do I ask?
[01:14:39.854 --> 01:14:41.175]  And I wrote some notes here.
[01:14:41.175 --> 01:14:42.716]  The one question was, well, who did it?
[01:14:42.716 --> 01:14:43.397]  Why'd they do it?
[01:14:43.397 --> 01:14:44.718]  You know, what's the motive?
[01:14:44.718 --> 01:14:49.381]  And of course, I talked about that with him two years ago in an interview where he said they might have done it.
[01:14:49.381 --> 01:14:51.182]  You know, where he first started to talk.
[01:14:51.182 --> 01:14:52.443]  That was even before he'd seen loose change.
[01:14:52.443 --> 01:14:53.264]  I pushed him over the edge.
[01:14:54.065 --> 01:14:55.688]  And I gave him some of my films.
[01:14:55.688 --> 01:14:59.555]  But I was literally waking up last night mad that I hadn't asked that question.
[01:14:59.555 --> 01:15:02.641]  And then, thank God, he just says it on Stern, so we now have it.
[01:15:02.641 --> 01:15:03.863]  And then he brought the insurance thing.
[01:15:03.863 --> 01:15:04.905]  This is gonna go crazy.
[01:15:07.953 --> 01:15:10.294]  Our government may have done 9-11, that's the headline.
[01:15:10.294 --> 01:15:13.456]  Another headline, insurance fraud.
[01:15:13.456 --> 01:15:21.361]  We need multiple articles, attack pattern Delta, tying in the video we got him a few days ago and the audio we've got here with all of it.
[01:15:21.361 --> 01:15:25.283]  And then challenging, we need articles because new people are going to be seeing this, that
[01:15:25.863 --> 01:15:26.924]  Go through it all!
[01:15:56.423 --> 01:16:09.489]  Well, what they're going to try to do with building 7 is go by their pattern where they're not allowed to look at floors below, I believe it's either the 11th or the 7th floor at all.
[01:16:09.489 --> 01:16:12.890]  And we know that's where a lot of the damage on the front side of the building was.
[01:16:12.890 --> 01:16:21.134]  We also know that the eyewitnesses that were inside the building that were blown up on the 8th floor, you know, said that there were multiple explosions inside the building.
[01:16:21.374 --> 01:16:25.457]  So what they're going to do is they're going to take that 8th floor and bring it down and never even mention those.
[01:16:25.457 --> 01:16:37.466]  And they're going to say something happened on the 9th or 10th floor that caused instability in the building, that probably caused those fuel tanks to go up, and I believe there was also a large, uh, what is it, power generator there too.
[01:16:37.466 --> 01:16:39.748]  I'm sure that's going to fit into play as well.
[01:16:39.748 --> 01:16:41.989]  But here we are, Alex, we're almost 7 years later.
[01:16:41.989 --> 01:16:43.250]  Still no NIST report.
[01:16:43.250 --> 01:16:45.372]  And the guy that's heading this NIST report, I think it's
[01:16:45.828 --> 01:16:46.609]  It's just totally made up.
[01:16:46.609 --> 01:16:46.809]  It's just...
[01:17:00.174 --> 01:17:02.094]  That's like saying Godzilla ate the building.
[01:17:02.094 --> 01:17:03.055]  It just didn't happen.
[01:17:03.055 --> 01:17:04.555]  Absolutely, and we have the video to prove it.
[01:17:04.555 --> 01:17:09.096]  We literally have the video after at least one of the buildings has collapsed of the south face of the building.
[01:17:09.096 --> 01:17:11.517]  Some of the glass is blown out, but some of the doors are still there.
[01:17:11.517 --> 01:17:15.818]  Then they go inside and they literally go through the lobby up into the second floor.
[01:17:15.818 --> 01:17:18.058]  In fact, that footage is in Truth Rising.
[01:17:18.058 --> 01:17:19.839]  I think you're going to show some of that in your film.
[01:17:19.839 --> 01:17:20.319]  Yep.
[01:17:20.319 --> 01:17:23.460]  And there they are, the facade of the building with a few windows broken out.
[01:17:23.460 --> 01:17:25.800]  And they show a gray-sided building.
[01:17:25.800 --> 01:17:27.701]  The building was brick red.
[01:17:27.701 --> 01:17:29.581]  Ladies and gentlemen, ladies and gentlemen,
[01:17:30.706 --> 01:17:32.387]  They show the World Financial Center.
[01:17:32.387 --> 01:17:34.088]  I mean, these people are incredible.
[01:17:34.088 --> 01:17:43.692]  Yeah, and when we asked them, when we did our debate with Popular Mechanics, where they got that photograph from, or why they were able to see photographs that still weren't public, and we hadn't seen them.
[01:17:43.692 --> 01:17:44.552]  Oh yeah, they've been saying that.
[01:17:44.552 --> 01:17:45.853]  We've been shown secret photos.
[01:17:45.853 --> 01:17:48.274]  Yeah, we've been shown photos that no one else is allowed to see.
[01:17:48.274 --> 01:17:49.154]  Why?
[01:17:49.154 --> 01:17:49.995]  What's the big deal?
[01:17:49.995 --> 01:17:51.155]  Why isn't all this stuff public?
[01:17:51.155 --> 01:17:54.517]  If they have pictures that we don't have, why not show them to the public?
[01:17:54.517 --> 01:17:57.999]  Well, look, I had firefighters months after it happened sending me disks with hundreds of high-res.
[01:17:57.999 --> 01:17:58.839]  Some of those are in the film.
[01:17:59.299 --> 01:18:01.181]  We even put some on the web a few years ago.
[01:18:01.181 --> 01:18:03.282]  These are giant government cameras.
[01:18:03.282 --> 01:18:04.703]  Even back then they were huge pixels.
[01:18:04.703 --> 01:18:09.166]  10, 20 megapixel, whatever.
[01:18:09.166 --> 01:18:11.588]  High quality from 7 years ago.
[01:18:11.588 --> 01:18:14.650]  And you see it, and it's got some windows out.
[01:18:14.650 --> 01:18:17.492]  It shows other buildings on fire.
[01:18:17.492 --> 01:18:19.994]  You know, some of the smaller ones that got crushed but didn't fall.
[01:18:19.994 --> 01:18:24.137]  And in World War II, the Russians coming into Berlin would attack old buildings.
[01:18:24.873 --> 01:18:28.937]  With giant artillery and aircraft for days and they wouldn't collapse.
[01:18:28.937 --> 01:18:30.559]  The facade was still up.
[01:18:30.559 --> 01:18:36.164]  I mean you don't just like have a fuel oil tank go off and then all everything symmetrically collapses perfectly.
[01:18:36.164 --> 01:18:36.985]  Let's go back to the tape.
[01:18:37.472 --> 01:18:40.012]  I think there are people capable of doing it.
[01:18:40.012 --> 01:18:42.673]  And I'm not saying that it didn't happen.
[01:18:42.673 --> 01:18:46.914]  All I'm saying is that... Take jet fuel, for example.
[01:18:46.914 --> 01:18:48.534]  It's kerosene.
[01:18:48.534 --> 01:18:51.034]  Kerosene doesn't burn very hot.
[01:18:51.034 --> 01:19:01.856]  They're telling us that a kerosene-based fuel melted these steel concrete girders in a giant building so it would simply collapse to the ground.
[01:19:01.856 --> 01:19:04.197]  But it collapsed in all powder.
[01:19:04.197 --> 01:19:05.937]  Wouldn't it come down in big chunks?
[01:19:06.837 --> 01:19:11.662]  The thing is, is the fire caused the columns to weaken and the sagging floors, as we call it, the building to implode.
[01:19:11.662 --> 01:19:28.619]  Oh, if that's the case, okay, if that's the case, if you use that analogy, then when you go camping and use a propane stove, which propane burns hotter than kerosene does, if you leave it on for two hours and you put a big can of beans on your grill, shouldn't the grill collapse?
[01:19:29.691 --> 01:19:30.932]  See that Fred?
[01:19:30.932 --> 01:19:35.196]  It's not that much weight and it's not that much heat.
[01:19:51.997 --> 01:19:55.759]  It is now time to reign in evil and bring them to justice.
[01:19:55.759 --> 01:20:00.783]  Through the authority that has been delegated to us, it is time to destroy the destroyers.
[01:20:00.783 --> 01:20:06.266]  The number of the mounted troops was 200 million, the vast majority of the population of the U.S.
[01:20:06.266 --> 01:20:16.753]  Though the people of the U.S., where their numbers and influence are strongest, have primary responsibility for reigning them in and bringing them to justice, all nations will participate since they reside the world over.
[01:20:17.233 --> 01:20:21.636]  They are called Illuminati, elite, proponents of the New World Order.
[01:20:21.636 --> 01:20:24.418]  They oppose everything that is God and truth.
[01:20:24.418 --> 01:20:27.981]  They are of the line that was disinherited 2,000 years ago.
[01:20:27.981 --> 01:20:40.510]  Everything they have built over the centuries, the wealth they have accumulated, the power they have established, the poisoning of the masses, the destruction of the Earth and mankind, we will undo through the authority that has now been delegated to us.
[01:20:40.970 --> 01:20:44.695]  Visit our website at unveilingthem.com.
[01:20:44.695 --> 01:20:49.001]  That's U-N-V-E-I-L-I-N-G them dot com.
[01:20:49.001 --> 01:20:50.263]  The message of His Kingdom.
[01:20:51.030 --> 01:20:57.693]  On the average, Americans work between 45 to 50 years, hoping to build up enough wealth to retire and live out their golden years.
[01:20:57.693 --> 01:21:05.816]  Unfortunately, with taxation, the rising cost of food, energy, housing, and medical, many retirees are forced to live below the poverty line.
[01:21:05.816 --> 01:21:13.639]  Is this a flaw-free enterprise, or is our monetary unit we call the Federal Reserve Note forcing us into perpetual debt, ensuring inflation and higher taxes?
[01:21:13.979 --> 01:21:19.061]  These questions and more can be answered by reading G. Edward Griffin's book, The Creature from Jekyll Island.
[01:21:19.061 --> 01:21:24.282]  Congressman Ron Paul states, it's what every American needs to know about central bank power.
[01:21:24.282 --> 01:21:28.644]  A gripping adventure into the secret world of international banking cartel.
[01:21:28.644 --> 01:21:29.724]  Hi, this is Ted Anderson.
[01:21:29.724 --> 01:21:34.226]  I will give a silver dollar from the early 1900s to anyone who purchases this book.
[01:21:34.226 --> 01:21:39.127]  Call 1-800-686-2237 and order a copy today.
[01:21:39.127 --> 01:21:41.628]  It's critical that the public be made aware of the system.
[01:21:42.108 --> 01:21:43.890]  Call and order your copy today at 1-800-686-2237.
[01:21:43.890 --> 01:21:44.110]  That's 1-800-686-2237.
[01:21:58.962 --> 01:21:59.602]  We're good to go.
[01:22:28.982 --> 01:22:29.663]  We're good to go.
[01:22:51.567 --> 01:22:56.610]  Do you want to know right now how you can drive around using water as fuel and laugh at rising gas costs?
[01:22:56.610 --> 01:22:58.872]  Then keep listening for a very special offer.
[01:22:58.872 --> 01:23:04.235]  GasFreedom.info has all the information you need to learn about a simple technology you can have right now.
[01:23:04.235 --> 01:23:07.978]  GasFreedom is a do-it-yourself, affordable, practical, free energy device.
[01:23:07.978 --> 01:23:12.601]  It uses a little electricity from your car's battery to separate water into a gas called HHO.
[01:23:13.121 --> 01:23:18.987]  HHO, also called Browns Gas, burns beautifully and provides tons of energy, while the end product is just water.
[01:23:18.987 --> 01:23:21.429]  Visit GasFreedom.info now to learn more.
[01:23:21.429 --> 01:23:24.432]  In just 10 minutes, you will discover exactly how this is possible.
[01:23:24.432 --> 01:23:27.715]  This is the secret the oil and auto industry doesn't want you to know.
[01:23:27.715 --> 01:23:32.379]  Go to GasFreedom.info to learn how very easy it is to extract energy from water to run your car.
[01:23:32.699 --> 01:23:35.241]  Go to gasfreedom.info for this special offer.
[01:23:35.241 --> 01:23:36.621]  Turn any car into a hybrid for $300.
[01:23:36.621 --> 01:23:37.662]  That's gasfreedom.info or call 239-628-3708.
[01:23:37.662 --> 01:23:37.922]  That's 239-628-3708.
[01:23:37.922 --> 01:23:37.962]  239-628-3708.
[01:24:05.295 --> 01:24:15.238]  Okay, let's go back to this clip of Howard Stern and Jesse Ventura as we analyze the way they try to counter him.
[01:24:15.238 --> 01:24:15.898]  Here it is.
[01:24:33.024 --> 01:24:34.685]  See that, Fred?
[01:24:34.685 --> 01:24:41.511]  It's not that much weight and it's not that much heat.
[01:24:41.511 --> 01:24:47.735]  I don't eat beans.
[01:24:47.735 --> 01:24:50.898]  Gee, I mean... See, that's crazy!
[01:24:50.898 --> 01:24:58.504]  Like, even when you say that the planes were made to go through a certain way, you've never seen anything that was built to work a certain way, but you never know until something happens?
[01:25:02.907 --> 01:25:07.128]  Yeah, but they didn't build the buildings to code.
[01:25:07.128 --> 01:25:11.709]  They scrimped and they didn't do everything they were supposed to do.
[01:25:11.709 --> 01:25:13.989]  Hit pause, back it up ten seconds.
[01:25:13.989 --> 01:25:16.469]  Again, NHTSA said they looked at it.
[01:25:16.469 --> 01:25:18.150]  They were built to code.
[01:25:18.150 --> 01:25:20.170]  They were underwritten by underwriting laboratories.
[01:25:20.170 --> 01:25:23.131]  They internally did their own test and found that it had to be bombs.
[01:25:23.131 --> 01:25:26.011]  When Kevin Ryan released that, he got fired.
[01:25:26.011 --> 01:25:28.972]  So just more bull from these people.
[01:25:28.972 --> 01:25:31.412]  And we were planning this as a public service to show you the deception.
[01:25:32.213 --> 01:25:34.176]  Uh, of these individuals.
[01:25:34.176 --> 01:25:35.638]  Uh, Burmish, you got comments to that?
[01:25:35.638 --> 01:25:39.524]  Yeah, I mean, Underwriters Laboratory, uh, certified the steel structure.
[01:25:39.524 --> 01:25:42.348]  In other words, they had, uh, floor models there.
[01:25:43.152 --> 01:25:46.255]  After the fact, also, that did not collapse, Alex.
[01:25:46.255 --> 01:25:53.182]  They subjected them to higher temperatures for longer periods of time, and the best they could do was have them sag.
[01:25:53.182 --> 01:25:54.504]  It's an utter lie.
[01:25:54.504 --> 01:25:57.366]  We know that, you know, I've heard that before.
[01:25:57.366 --> 01:25:59.348]  The buildings weren't brought to code.
[01:25:59.348 --> 01:26:01.110]  It's a total fabrication.
[01:26:01.110 --> 01:26:02.712]  And the disturbing part is I've heard that
[01:26:03.514 --> 01:26:13.983]  Uh, come out of, uh, some of the 9-11 truthers, or supposed 9-11 truthers' mouths, that this was Mafia Bell, and the concrete was light, and it was lightweight steel in the core, or that there's no core at all.
[01:26:13.983 --> 01:26:17.746]  I'm sure you've heard that one, Alex.
[01:26:17.746 --> 01:26:22.309]  Oh, they, they engage in just every form of, of deception you can imagine.
[01:26:22.309 --> 01:26:23.250]  Let's finish up with a clip.
[01:26:24.105 --> 01:26:26.046]  Yeah, but they didn't build the buildings to code.
[01:26:26.046 --> 01:26:28.946]  They scrimped and they didn't do everything they were supposed to do.
[01:26:28.946 --> 01:26:30.447]  Well, let's look at the history of the buildings.
[01:26:30.447 --> 01:26:32.827]  These two buildings were white elephants.
[01:26:32.827 --> 01:26:42.770]  They were losing money, they had asbestos in there, and they were being required by law to do over a billion dollars worth of asbestos removal.
[01:26:43.897 --> 01:26:47.402]  So you think somebody might have sabotaged it?
[01:26:47.402 --> 01:26:48.924]  It was an insurance job?
[01:26:48.924 --> 01:26:49.244]  Wow.
[01:26:49.244 --> 01:26:51.447]  I might have to read your book.
[01:26:51.447 --> 01:26:54.070]  It's called Don't Start the Revolution Without Me.
[01:26:54.070 --> 01:26:54.711]  It's in stores now.
[01:27:02.260 --> 01:27:04.721]  By Jesse Ventura, Governor Jesse Ventura.
[01:27:04.721 --> 01:27:10.221]  And you even believe, you're one of those guys, you don't even believe that Lee Harvey Oswald acted alone against the Kennedy assassination.
[01:27:10.221 --> 01:27:12.942]  No, I do not, because I've studied it for over 20 years.
[01:27:12.942 --> 01:27:14.722]  Stop right there, back it up again.
[01:27:14.722 --> 01:27:17.163]  Okay.
[01:27:17.163 --> 01:27:22.344]  In every major poll, it is now over 90% of Americans believe the government killed Kennedy.
[01:27:22.344 --> 01:27:29.925]  They've now come out on the BBC and NBC showing the film footage at the Ambassador Hotel of three CIA section chiefs from Asia.
[01:27:30.613 --> 01:27:33.425]  The famous guys involved with Kennedy with JFK as well.
[01:27:34.261 --> 01:27:45.309]  It's admitted that the guy that shot RFK behind him, who the coroner said shot him from behind, Mr. Caesar, was CIA.
[01:27:45.309 --> 01:27:50.433]  And we have the footage of all these guys there directing Caesar and others right before it happens.
[01:27:50.433 --> 01:27:59.440]  We now have the son releasing the video we have at the audio of the guy that was photographed being at the scene by the Dallas Morning News and Dallas Times Herald.
[01:27:59.440 --> 01:28:00.841]  And that of course, E. Howard Hunt,
[01:28:01.664 --> 01:28:03.685]  I mean, Jason, when does it end?
[01:28:03.685 --> 01:28:04.406]  It doesn't end.
[01:28:04.406 --> 01:28:11.930]  I mean, uh, you know, that interview is almost over and they ridicule him for believing that Oswald was not the lone assassin after he's off the air.
[01:28:11.930 --> 01:28:15.893]  But, just go to the videotape of the Secret Service by Kennedy that day.
[01:28:15.893 --> 01:28:24.038]  As they're turning the corner at Dealey Plaza, one of the Secret Service agents at the back of his car actually gets called off, and he's not happy about it, Alex.
[01:28:24.038 --> 01:28:26.539]  He starts yelling and saying, no, I'm not gonna do it.
[01:28:26.539 --> 01:28:29.001]  No, somebody ought to get this video online and add that video over it.
[01:28:29.822 --> 01:28:33.025]  Our great listeners, we don't have the personnel, but you can take it and put it all together for folks.
[01:28:33.025 --> 01:28:35.328]  And it shows a couple of them actually going, what?
[01:28:35.328 --> 01:28:36.349]  What are you saying?
[01:28:36.349 --> 01:28:39.392]  And then they later said that all procedures were blocked.
[01:28:39.392 --> 01:28:42.316]  You got LBJ behind them in the radio calling in the assault.
[01:28:42.316 --> 01:28:44.578]  Get ready, we're going with sniper position one.
[01:28:44.578 --> 01:28:47.041]  Because they had kill zones all the way down to the airport.
[01:28:47.582 --> 01:28:52.590]  They were going to keep, you know, they were ready with hand grenade attacks, bazooka attacks.
[01:28:52.590 --> 01:28:55.936]  If they had to, they were going to have military kill him and go to full martial law.
[01:28:55.936 --> 01:28:59.663]  They had riot troops in the air from the army flying above Dallas and
[01:29:00.794 --> 01:29:11.357]  Hours before Oswald's name came out, when the police were first, you know, minutes after he's, uh, Kennedy's killed, it's already published in New Zealand, Australia, Thailand, that Lee Harvey Oswald did it.
[01:29:11.357 --> 01:29:11.817]  Yeah, absolutely.
[01:29:11.817 --> 01:29:12.397]  Open and shut.
[01:29:12.397 --> 01:29:15.498]  I mean, just like they announced Building 7 blew up before it blew up.
[01:29:15.498 --> 01:29:15.898]  Absolutely.
[01:29:15.898 --> 01:29:19.779]  In fact, uh, Jonathan Elanoff from We Are Change Colorado has that.
[01:29:19.779 --> 01:29:20.499]  He got it from eBay.
[01:29:20.499 --> 01:29:26.021]  He's got the cover paper where they're literally blaming Oswald for the assassination before it happens.
[01:29:26.021 --> 01:29:28.041]  I mean, think, think for yourselves, people.
[01:29:28.041 --> 01:29:29.802]  If they can print this before an event,
[01:29:30.442 --> 01:29:32.163]  It's obviously not that guy.
[01:29:32.163 --> 01:29:33.664]  They got their time zones off.
[01:29:33.664 --> 01:29:33.884]  Yeah.
[01:29:33.884 --> 01:29:34.804]  I mean, they're going to make mistakes.
[01:29:34.804 --> 01:29:36.025]  The government's not perfect.
[01:29:36.025 --> 01:29:37.005]  They're not invincible.
[01:29:37.005 --> 01:29:38.046]  Barmos, thanks for coming in.
[01:29:38.046 --> 01:29:39.126]  Thank you.
[01:29:39.126 --> 01:29:41.788]  Well, let's talk during this break.
[01:29:41.788 --> 01:29:43.168]  We're on the march.
[01:29:43.168 --> 01:29:45.709]  The Empire's on the run.
[01:29:45.709 --> 01:29:48.411]  Alex Jones and the GCN Radio Network.
[01:29:51.786 --> 01:29:55.589]  Hello, I'm Dr. Leonard Horowitz, author of 15 books on health and natural healing.
[01:29:55.589 --> 01:29:59.732]  Vaccines included, medicines kill more people every year than any illness.
[01:29:59.732 --> 01:30:06.557]  The cost of drug side effects in America is more than $200 billion annually, with a worse toll taken by antibiotics.
[01:30:06.557 --> 01:30:09.439]  But there is a cure for this medical madness that has remained secret.
[01:30:09.819 --> 01:30:19.225]  Oxysilver, developed by NASA scientists to keep astronauts healthy, is an evolutionary new dietary supplement making deadly vaccinations and antibiotics obsolete.
[01:30:19.225 --> 01:30:23.889]  Taking one to two teaspoons daily boosts natural immunity without drug toxicity.
[01:30:23.889 --> 01:30:27.011]  Oxysilver combines oxygen and silver in a new way.
[01:30:27.011 --> 01:30:33.455]  The oxygen becomes a supercharged germ killer freeing your immune system to fight colds, flus, cancers, and more.
[01:30:33.455 --> 01:30:39.459]  Build disease defenses naturally, painlessly, powerfully, safely, and inexpensively with Oxysilver.
[01:30:39.839 --> 01:30:42.201]  Order your supply now by calling toll-free 1-877-817-9829.
[01:30:42.201 --> 01:30:42.982]  That's 1-877-817-9829.
[01:30:42.982 --> 01:30:43.682]  Do it now.
[01:30:43.682 --> 01:30:45.864]  It is a big idea.
[01:30:45.864 --> 01:30:47.665]  A new world order.
[01:30:47.665 --> 01:30:57.793]  In the near future, Earth is dominated by a powerful world government.
[01:30:57.793 --> 01:31:03.698]  It's known as the Bilderberg Group.
[01:31:03.698 --> 01:31:05.860]  Could their objective be world domination?
[01:31:06.462 --> 01:31:09.646]  For thousands of years, their dark order grew.
[01:31:09.646 --> 01:31:16.976]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[01:31:20.000 --> 01:31:25.424]  For the first time in history, the elite's plan for world government is blown wide open.
[01:31:25.424 --> 01:31:29.326]  You will learn the secret that drives the entire New World Order agenda.
[01:31:29.326 --> 01:31:31.868]  Build America is making great progress toward a world government.
[01:31:31.868 --> 01:31:33.049]  Most people have no idea.
[01:31:33.049 --> 01:31:33.829]  They're not after money.
[01:31:33.829 --> 01:31:35.110]  They have all the money they need.
[01:31:35.110 --> 01:31:36.071]  They're after power.
[01:31:36.071 --> 01:31:37.232]  That's their aphrodisiac.
[01:31:37.232 --> 01:31:41.995]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[01:31:41.995 --> 01:31:45.957]  Or watch it online right now at PrisonPlanet.tv.
[01:31:45.957 --> 01:31:46.718]  Endgame.
[01:31:46.718 --> 01:31:48.759]  Blueprint for global enslaving.
[01:31:48.759 --> 01:31:49.820]  You have been warned.
[01:31:50.700 --> 01:31:51.120]  We're good.
[01:32:06.707 --> 01:32:09.949]  Many people say that it gives them a whole new outlook on life.
[01:32:09.949 --> 01:32:13.391]  Ask someone who wears one, or better yet, try one for yourself.
[01:32:13.391 --> 01:32:17.473]  The silver band with gold terminals is still the most popular and a best seller.
[01:32:17.473 --> 01:32:24.357]  The balance bracelet has no magnets, but is ionized in such a way that wearers are so delighted they refuse to ever take theirs off.
[01:32:24.577 --> 01:32:27.960]  We're so confident that it comes with a lifetime guarantee.
[01:32:27.960 --> 01:32:31.823]  If you ever have a problem with your bracelet, we will replace it or repair it.
[01:32:31.823 --> 01:32:35.066]  Call 800-224-8912.
[01:32:35.066 --> 01:32:36.627]  That's 800-224-8912.
[01:32:36.627 --> 01:32:44.354]  Or go to BalanceBracelet.com and use coupon code GCN and receive a 5% discount.
[01:32:44.354 --> 01:32:46.136]  BalanceBracelet.com.
[01:32:46.136 --> 01:32:48.277]  Look good, feel great.
[01:32:48.277 --> 01:32:49.859]  Offer not available in California.
[01:33:05.405 --> 01:33:31.894]  In constant sorrow through his day I am the man of constant sorrow I've seen trouble all my day I bid farewell to old Kentucky
[01:33:33.737 --> 01:33:39.210]  The place where I was born and raised.
[01:33:39.210 --> 01:33:43.559]  The place where he was born and raised.
[01:34:03.003 --> 01:34:06.833]  Welcome back, folks.
[01:34:06.833 --> 01:34:08.397]  This is very, very exciting.
[01:34:09.617 --> 01:34:15.482]  Jesse Ventura, a month and a half ago, out of the blue, went public saying 9-11 was an inside job on my show.
[01:34:15.482 --> 01:34:19.305]  He said, yeah, two years ago, when you gave me your videos, I wasn't quite convinced.
[01:34:19.305 --> 01:34:21.087]  I knew they'd staged other events.
[01:34:21.087 --> 01:34:23.088]  I'd gone to the Tonkin and seen Northwoods.
[01:34:23.088 --> 01:34:25.771]  And that's in my film, of course, Terror Storm.
[01:34:25.771 --> 01:34:28.153]  But he said, now I'm ready to go public.
[01:34:28.153 --> 01:34:31.235]  I've read 16 books and watched Loose Change, and I agree with you.
[01:34:31.235 --> 01:34:33.197]  And that's actually at the end of my new film.
[01:34:33.197 --> 01:34:35.739]  First time folks saw that was at two movie showings we did.
[01:34:35.739 --> 01:34:37.801]  The off-the-air discussions between me and Ventura.
[01:34:40.435 --> 01:34:45.616]  We're going to be posting those up on the web soon.
[01:34:45.616 --> 01:34:46.477]  This is life and death.
[01:34:46.477 --> 01:34:50.498]  If we don't expose the criminal element, stage the attacks.
[01:34:50.498 --> 01:34:52.058]  It's over.
[01:34:52.058 --> 01:34:52.979]  They're going to do it more.
[01:34:52.979 --> 01:34:53.719]  They're going to win.
[01:34:53.719 --> 01:34:54.899]  They're going to use the FEMA camps.
[01:34:54.899 --> 01:34:56.239]  It's all going to happen.
[01:34:56.239 --> 01:34:57.980]  This is life and death for this Republic.
[01:34:59.055 --> 01:35:03.137]  And we've got a story about Ventura up on PrisonPlanet.com.
[01:35:03.137 --> 01:35:06.479]  Ventura slams media witch hunt for Question 9-11.
[01:35:06.479 --> 01:35:07.879]  There's one that Nemo did last night.
[01:35:07.879 --> 01:35:11.701]  There's two more about to go up in the next hour on Prison Planet and InfoWars.
[01:35:11.701 --> 01:35:18.204]  One with Ventura talks about insurance fraud to destroy the buildings and get rid of the asbestos.
[01:35:18.204 --> 01:35:19.825]  And he said, it looks like our government did it.
[01:35:19.825 --> 01:35:21.686]  He said, you know, it looks like we did it.
[01:35:21.686 --> 01:35:25.428]  And he explained that he's a demolitions expert in underwater demolitions.
[01:35:26.052 --> 01:35:27.893]  That's what he did before he was a Navy SEAL.
[01:35:27.893 --> 01:35:30.775]  Those guys are highly trained, and that's what it is.
[01:35:30.775 --> 01:35:33.876]  And this needs to get out, folks.
[01:35:33.876 --> 01:35:34.637]  This is big.
[01:35:34.637 --> 01:35:37.858]  We need to make sure the mainstream media is forced to attack him.
[01:35:37.858 --> 01:35:41.960]  He told me privately, he said, I know they're going to attack me, but at least they'll bring the truth out.
[01:35:41.960 --> 01:35:48.064]  And I might even take those behind-the-scenes things, just put them up, and I'd tell him, hey, we're recording this during the breaks, and I'd talk to him more.
[01:35:48.064 --> 01:35:52.186]  But we just really, really need to get
[01:35:53.150 --> 01:35:58.034]  I'm asking you listeners to not play games, to not stand by, to not screw around.
[01:35:58.034 --> 01:36:01.237]  We also need funds, and I hope you'll support our sponsors.
[01:36:01.237 --> 01:36:04.459]  I also hope you'll sign up for the Money Bomb.
[01:36:04.459 --> 01:36:09.603]  I mean, I know we'll use the money 100% in my pledge to fight the New World Order.
[01:36:09.603 --> 01:36:11.505]  Go to InfoWarsMoneyBomb.com.
[01:36:11.505 --> 01:36:13.566]  I didn't think the idea up.
[01:36:13.566 --> 01:36:14.247]  A listener did.
[01:36:14.247 --> 01:36:18.771]  The same guy that originally came up with the idea put up the first website that Trevor Lyman picked up on it.
[01:36:18.771 --> 01:36:20.412]  This is separate from Trevor Lyman and that group.
[01:36:21.318 --> 01:36:25.322]  And, uh, this is, uh, what Mr. Nordstrom put up.
[01:36:25.322 --> 01:36:29.106]  And, uh, it's about $46,000 been pledged there.
[01:36:29.106 --> 01:36:34.571]  You know, I mean, if Ron Paul can raise $15 million off money bombs, I wish we could raise a million.
