[00:00:00.242 --> 00:00:00.722]  I don't know.
[00:52:30.804 --> 00:52:31.785]  Let's go protest this.
[00:52:31.785 --> 00:52:32.945]  Let's camp out.
[00:52:32.945 --> 00:52:35.566]  Let's basically shut it down by exposing it.
[00:52:35.566 --> 00:52:42.670]  And so I'm going to go to actually Trump's rally today, and I'm going to tell people on the bullhorn, hey, when you're done seeing Trump speak and everything, that's great.
[00:52:42.670 --> 00:52:47.872]  We're going to go back down to the corner of 15th and Austin in downtown McAllen.
[00:52:49.181 --> 00:52:50.664]  People gotta see this for themselves, Alan.
[00:52:50.664 --> 00:52:52.148]  It's insane.
[00:52:52.148 --> 00:52:56.036]  Yeah, and of course we've been witnessing this for months now, and...
[00:52:57.159 --> 00:52:59.801]  Like you said, where is the other news?
[00:52:59.801 --> 00:53:03.363]  I mean, like for any news reporter, this is the number one story.
[00:53:03.363 --> 00:53:05.505]  Why would you not be covering this?
[00:53:05.505 --> 00:53:07.526]  Quite frankly, it's the easiest thing!
[00:53:07.526 --> 00:53:09.967]  You sit on the corner and just hit record!
[00:53:09.967 --> 00:53:11.228]  That's all you have to do!
[00:53:11.228 --> 00:53:13.129]  Oh, I do understand.
[00:53:13.129 --> 00:53:18.853]  Last time you were here, I know Zach got really upset because he saw little kids, Hispanic kids, that were all mama mama by themselves.
[00:53:18.853 --> 00:53:19.894]  It's clear when a kid's by themselves.
[00:53:20.394 --> 00:53:23.655]  Okay, you can kind of go, okay, maybe their mom's somewhere else or whatever.
[00:53:23.655 --> 00:53:25.155]  No, obviously they've been kidnapped and grabbed.
[00:53:25.155 --> 00:53:29.936]  It's been confirmed that a percentage of them have been kidnapped and used as a way to get across the border.
[00:53:29.936 --> 00:53:34.077]  Because some of these are like full-grown men with the kid, but the kid doesn't like them.
[00:53:34.077 --> 00:53:40.738]  And I understand the Hispanics have a lot of Anglo-white background genetics, or sometimes, you know, dark Hispanic parents have a blonde-haired, blue-eyed kid.
[00:53:40.738 --> 00:53:41.879]  That's not what's going on today.
[00:53:41.879 --> 00:53:48.600]  I saw blonde-haired, blue-eyed kids with no shoes on walking up to the armed guards saying, I want my mother.
[00:53:49.082 --> 00:53:51.624]  I mean, the kid had an Anglo accent, an American accent.
[00:53:51.624 --> 00:53:52.565]  There's a kidnapped kid.
[00:53:52.565 --> 00:53:54.506]  It's a kidnapped kid with Central Americans.
[00:53:54.506 --> 00:53:55.867]  I saw it with my own damn eyes.
[00:53:55.867 --> 00:53:57.108]  I bet my right arm.
[00:53:57.108 --> 00:54:01.032]  And of course, we've seen Hispanic kids clearly have been kidnapped as well.
[00:54:01.032 --> 00:54:02.373]  They're not with their damn mothers.
[00:54:02.373 --> 00:54:04.134]  Most of them are with their mothers.
[00:54:04.134 --> 00:54:09.919]  But I'm telling you, remember they did genetic tests and found one-third, Trump was doing it, one-third are not with their mothers.
[00:54:09.919 --> 00:54:13.061]  They're not even with a kin person that's a fifth cousin.
[00:54:13.061 --> 00:54:16.384]  One-third are not, that was when Trump was cramping down.
[00:54:17.179 --> 00:54:20.661]  One third are not with their biological parents or even their damn family.
[00:54:20.661 --> 00:54:28.384]  So we know what's going on, and I'm telling you, we need to push for impeachment of Biden for crimes against humanity, human smuggling right now.
[00:54:28.384 --> 00:54:30.785]  Instead, the dam has just broken.
[00:54:30.785 --> 00:54:31.746]  This is so bold.
[00:54:31.746 --> 00:54:37.929]  The crimes of the globalists, the crimes of the Democratic Party, the crimes of the Republican leadership not doing anything.
[00:54:37.929 --> 00:54:38.729]  Mitch McConnell.
[00:54:38.729 --> 00:54:43.091]  I mean, I've never, I feel dirty and ashamed for the first time in my life being American.
[00:54:43.651 --> 00:54:43.891]  I do.
[00:54:43.891 --> 00:54:45.232]  I feel ashamed right now.
[00:54:45.232 --> 00:54:46.512]  I don't feel like I'm doing enough.
[00:54:46.512 --> 00:54:47.532]  I want to go down there right now.
[00:54:47.532 --> 00:54:51.594]  In fact, I don't feel good about myself unless I go down there right now and save those kids.
[00:54:51.594 --> 00:54:53.014]  I'm serious.
[00:54:53.014 --> 00:54:54.735]  Well, that's the problem here, Alex.
[00:54:54.735 --> 00:55:00.797]  And that's the conclusion you reach when you just war game it out in your head is there's really only one option.
[00:55:00.797 --> 00:55:01.537]  You want to stop this?
[00:55:01.537 --> 00:55:02.398]  You're going to get arrested.
[00:55:02.398 --> 00:55:03.718]  I mean, that's it.
[00:55:03.718 --> 00:55:07.159]  You try to stop this human smuggling operation, you're going to get arrested.
[00:55:07.159 --> 00:55:09.160]  And why do people act so naive to this?
[00:55:09.520 --> 00:55:10.841]  You've seen the stories.
[00:55:10.841 --> 00:55:14.222]  Florida, Los Angeles, dozens of kids in cages.
[00:55:14.222 --> 00:55:18.785]  You see Huffington Post reporters arrested for sending out child porn.
[00:55:18.785 --> 00:55:23.027]  Where do you think they get the children to get raped on film, folks?
[00:55:23.027 --> 00:55:25.568]  Those kids just don't appear out of nowhere.
[00:55:25.568 --> 00:55:27.229]  They get smuggled into this country.
[00:55:27.229 --> 00:55:29.971]  They're abusing these children.
[00:55:29.971 --> 00:55:31.051]  We saw the creep come out.
[00:55:31.051 --> 00:55:32.192]  We were here last time and go, hey.
[00:55:32.918 --> 00:55:36.679]  These women need to know the Lord, and I will teach them, the big tall white guy.
[00:55:36.679 --> 00:55:39.820]  He goes, I'm here to get him to work for me in Pennsylvania.
[00:55:39.820 --> 00:55:44.681]  And he was inside, we had an undercover police lady in there, and that's why he ran out to confront her, and he ran into our people.
[00:55:44.681 --> 00:55:47.162]  Alright, we got a short break, we'll be right back with Alex Jones.
[00:55:47.162 --> 00:55:51.463]  The 4th of July Super Sale starts now at m4warscore.com.
[00:55:52.303 --> 00:55:57.766]  July 4th, 2021 is now upon us, and that means our yearly big sale is here.
[00:55:57.766 --> 00:56:03.910]  Storewide free shipping, double Patriot Points starts right now and runs through July 4th.
[00:56:03.910 --> 00:56:08.292]  Survival Shield X3 Tri-Iodine, the good halogen, 60% off.
[00:56:08.292 --> 00:56:11.594]  BioTrue Selenium, essential for your whole body, 50% off.
[00:56:11.594 --> 00:56:16.037]  Ultimate Krill Oil, 40% off with the free shipping and double Patriot Points.
[00:56:16.037 --> 00:56:17.618]  All water filtration systems,
[00:56:17.978 --> 00:56:20.160]  The 4th of July Super Sale starts now at MFWStore.com!
[00:56:50.365 --> 00:56:53.749]  What are champions made of?
[00:56:53.749 --> 00:56:54.890]  Here's a man who can show you.
[00:57:01.467 --> 00:57:03.367]  AAA-253-3139, AAA-253-3139, AAA-253-3139 is the InfoWars store hotline!
[00:57:03.367 --> 00:57:05.668]  AAA-253-3139, AAA-253-3139, AAA-253-3139 is the InfoWars store hotline!
[00:57:05.668 --> 00:57:07.868]  AAA-253-3139 is the InfoWars store hotline!
[00:57:07.868 --> 00:57:09.529]  AAA-253-3139 is the InfoWars store hotline!
[00:57:09.529 --> 00:57:11.169]  AAA-253-3139 is the InfoWars store hotline!
[00:57:11.169 --> 00:57:12.709]  AAA-253-3139 is the InfoWars store hotline!
[00:57:12.709 --> 00:57:14.370]  AAA-253-3139 is the InfoWars store hotline!
[00:57:27.672 --> 00:57:31.135]  InfoWarsStore.com is simply the best.
[00:57:31.135 --> 00:57:34.178]  InfoWarsStore.com beats out all the rest.
[00:57:34.178 --> 00:57:34.618]  888-253-3139, 888-253-3139, 888-253-3139.
[00:57:34.618 --> 00:57:36.019]  It's the InfoWars Store Online.
[00:57:36.019 --> 00:57:36.240]  888-233-3139, 888-233-3139, 888-233-3139.
[00:57:36.240 --> 00:57:37.040]  That's InfoWarsStore.com.
[00:57:37.040 --> 00:57:38.922]  You're listening to the Alex Jones Show.
[00:58:02.097 --> 00:58:05.918]  Alright, we're going to have a busy broadcast, just like in the first hour.
[00:58:05.918 --> 00:58:09.059]  Quickly though, we go back to Alex Jones in McAllen, Texas.
[00:58:09.059 --> 00:58:10.459]  Just incredible footage.
[00:58:10.459 --> 00:58:12.300]  It's all going to be aired here on the Jones Show today.
[00:58:12.300 --> 00:58:14.560]  You can find it all at band.video.
[00:58:14.560 --> 00:58:20.542]  Alex, again, just recapping the epicness of this human smuggling operation being run by the Biden administration.
[00:58:20.542 --> 00:58:20.862]  That's right.
[00:58:20.862 --> 00:58:29.644]  The key is to understand, we get out of the car at like 9.30am in McAllen, and we park one street over where there's, you know, pre-parking.
[00:58:30.365 --> 00:58:41.890]  And as soon as we were around the corner, there's like buses and vans and children and people going back and forth across the street with the little manila envelopes they can fly out to wherever they're going.
[00:58:41.890 --> 00:58:43.410]  And it just begins to dawn on us.
[00:58:43.410 --> 00:58:45.731]  So we shot 42 minutes consecutively.
[00:58:45.731 --> 00:58:48.412]  And that's what's crazy is we're not like cherry picking this.
[00:58:48.412 --> 00:58:53.034]  It's 42 minutes consecutively that you're going to air large sections of next hour.
[00:58:53.034 --> 00:58:54.535]  It just got to the crew.
[00:58:55.211 --> 00:58:55.911]  They now have it.
[00:58:55.911 --> 00:58:57.131]  I know you've got a big guest coming on.
[00:58:57.131 --> 00:58:58.212]  I don't want to preempt that guest.
[00:58:58.212 --> 00:58:59.072]  This is just as important.
[00:58:59.072 --> 00:59:05.553]  You're about to cover the forced inoculations, the danger of children, and this medical doctor you've got on has testified in the Senate that's been censored.
[00:59:05.553 --> 00:59:09.133]  So, folks, you definitely want to stay tuned for that because I cannot explain enough.
[00:59:09.133 --> 00:59:12.174]  I mean, I could slap myself in the face if I need to, folks.
[00:59:12.174 --> 00:59:13.834]  You're everything.
[00:59:13.834 --> 00:59:19.315]  You are the gunpowder in the round that fires the bullet down the barrel when you share these articles and videos.
[00:59:19.315 --> 00:59:23.756]  So, this video, we haven't come up with a headline yet, but as soon as I get off here, we'll have a headline for it.
[00:59:25.231 --> 00:59:28.635]  It's going to go live at Bandon Video, but you can't share that link most places.
[00:59:28.635 --> 00:59:29.055]  It's blocked.
[00:59:29.055 --> 00:59:32.639]  You've got to share freeworldnews.tv.
[00:59:32.639 --> 00:59:34.261]  That's the new URL to share.
[00:59:34.261 --> 00:59:39.567]  And share it and say, here is the explosive footage of the child trafficking.
[00:59:39.567 --> 00:59:42.010]  You will see children clearly saying, where's my mommy?
[00:59:43.160 --> 00:59:45.262]  Blond-haired, blue-eyed children, you will see it all.
[00:59:45.262 --> 00:59:47.444]  I mean, this is just insane.
[00:59:47.444 --> 00:59:49.726]  It'd be like if you saw black kids.
[00:59:49.726 --> 00:59:50.747]  Some will go, oh, that's racist.
[00:59:50.747 --> 00:59:52.709]  I mean, why is it bad they're blond or blue-eyed?
[00:59:52.709 --> 00:59:56.012]  It'd be like if you saw black kids with white refugees.
[00:59:56.012 --> 00:59:57.273]  You'd say, where'd you get the black kid?
[00:59:57.273 --> 00:59:59.074]  I mean, it's incredible.
[00:59:59.074 --> 01:00:05.880]  You've got Central American, Guatemalan women with blond-haired, blue-eyed children, and you can say, oh, well, the father was a white guy.
[01:00:07.242 --> 01:00:08.663]  They weren't holding their hand.
[01:00:08.663 --> 01:00:13.006]  They were going up the security guard saying, I want to be with my parents.
[01:00:13.006 --> 01:00:14.167]  You could see it on tape.
[01:00:14.167 --> 01:00:15.428]  You know children that are separate.
[01:00:15.428 --> 01:00:18.670]  Most of the children are with their parents, holding their hand, clinging to them.
[01:00:18.670 --> 01:00:21.212]  But I'm literally seeing white kids that are by themselves.
[01:00:23.451 --> 01:00:24.011]  There's the deal.
[01:00:24.011 --> 01:00:29.173]  Do I go to the Trump rally right now and like stand there and go, Trump, great, you know, and Trump gives a press conference?
[01:00:29.173 --> 01:00:32.874]  Or do I go back down to 15th and Austin and McAllen?
[01:00:32.874 --> 01:00:36.034]  Or do I go out to where they keep these people under bridges?
[01:00:36.034 --> 01:00:42.516]  Or should I go show all the smuggling and the people swimming across and just all of that because that's what's happening.
[01:00:42.516 --> 01:00:44.317]  So again, I'll explain to listeners.
[01:00:44.317 --> 01:00:47.057]  There are less and less media outlets that are able to get the truth out.
[01:00:47.057 --> 01:00:48.958]  That's why Infowars is more important than ever.
[01:00:48.958 --> 01:00:52.099]  And we have to stay on air and I have to have your support.
[01:00:52.099 --> 01:00:52.459]  So go.
[01:00:53.550 --> 01:01:02.156]  To InfoWarsTore.com and get one of our new free American t-shirts in navy, black or camo that have the American flag.
[01:01:02.156 --> 01:01:06.599]  It says free American on the front with InfoWars on the back and funding operation.
[01:01:06.599 --> 01:01:11.223]  Please, for yourself, for your family, for us, we need to expand, not just contract.
[01:01:11.223 --> 01:01:13.064]  We need to expand, not just stay the same size.
[01:01:13.064 --> 01:01:15.766]  Get a Save the Frog shirt.
[01:01:15.766 --> 01:01:20.269]  Get X3 or X2, 50% off, 60% off, free shipping.
[01:01:20.269 --> 01:01:22.351]  Experience the power of real
[01:01:23.075 --> 01:01:26.416]  Deep Earth Crystal Iodine, and what your body's hungry for.
[01:01:26.416 --> 01:01:26.836]  Go there.
[01:01:26.836 --> 01:01:29.796]  In fact, there's a whole list of things that are for sale.
[01:01:29.796 --> 01:01:34.697]  Owen, you probably should pull the red folder out and just list it, because new cells are being added every day that we can only add for a day or two.
[01:01:34.697 --> 01:01:39.858]  A lot of these cells go through July 4th, and some of them are only for a day or two, because there's such limited supplies.
[01:01:39.858 --> 01:01:47.300]  Owen, if you've got that red folder, what are a few of the other things that are on sale right now, because we really need people to take action now and buy products at mfulmorestore.com.
[01:01:48.570 --> 01:01:51.112]  We have Alpha Power, 40% off.
[01:01:51.112 --> 01:01:53.574]  Veso Beat Complete, 50% off.
[01:01:53.574 --> 01:01:58.058]  Pollen Block, the great seasonal distress reliever, 40% off.
[01:01:58.058 --> 01:02:00.760]  Survival Shield X2, 50% off.
[01:02:00.760 --> 01:02:04.303]  Super Male and Super Female Vitality, 50% off.
[01:02:04.303 --> 01:02:06.584]  Survival Shield X3, 60% off.
[01:02:06.584 --> 01:02:07.886]  Limited supplies on that.
[01:02:07.886 --> 01:02:09.167]  That sale will end soon.
[01:02:09.167 --> 01:02:11.608]  BioTrue Selenium, 50% off.
[01:02:11.608 --> 01:02:12.609]  Ultimate Krill Oil, 40% off.
[01:02:14.110 --> 01:02:16.492]  All our water filtration systems.
[01:02:16.492 --> 01:02:18.873]  All our water filtration systems.
[01:02:18.873 --> 01:02:19.573]  10% off.
[01:02:19.573 --> 01:02:22.455]  And storable food supplies, 10% off.
[01:02:22.455 --> 01:02:26.898]  That's the best price you're going to find on storable food supplies right now is at InfowarsStore.com.
[01:02:26.898 --> 01:02:27.458]  10% off.
[01:02:27.458 --> 01:02:28.919]  Part of the July 4 Super Sale.
[01:02:28.919 --> 01:02:31.300]  And by the way... Let me explain in closing why this is so important.
[01:02:32.262 --> 01:02:33.964]  I haven't spent a lot of time with the accountants.
[01:02:33.964 --> 01:02:48.982]  We're having trouble getting enough money on the supplies we can even get to reorder the supplements and reorder the product and have it to sell in the future, because I've eaten so much into our reserves that I'm getting to the point where I have to do a fundraiser just to be able to buy product in the future.
[01:02:48.982 --> 01:02:51.004]  Everything we have in stock is ready to ship to you.
[01:02:51.681 --> 01:02:55.424]  M4 Wars is the lowest on E it's ever been.
[01:02:55.424 --> 01:02:56.224]  I need your support.
[01:02:56.224 --> 01:03:01.187]  The 4th of July Super Sale starts now at m4warsstore.com.
[01:03:01.187 --> 01:03:06.671]  July 4th 2021 is now upon us and that means our yearly big sale is here.
[01:03:06.671 --> 01:03:07.612]  Storewide free shipping.
[01:03:08.232 --> 01:03:12.793]  Double Patriot Points starts right now and runs through July 4th.
[01:03:12.793 --> 01:03:17.194]  Survival Shield X3 Tri-Iodine, the good halogen, 60% off.
[01:03:17.194 --> 01:03:20.475]  BioTrue Selenium, essential for your whole body, 50% off.
[01:03:20.475 --> 01:03:24.935]  Ultimate Krill Oil, 40% off with the free shipping and Double Patriot Points.
[01:03:24.935 --> 01:03:29.876]  All water filtration systems are 10% off and the list goes on and on.
[01:03:29.876 --> 01:03:37.698]  And while this sale runs, we're going to be adding new specials every day that are one-day specials alone because we don't have enough supplies to keep them on sale.
[01:03:38.018 --> 01:03:50.592]  So the stuff I just listed is going to be on sale through July 4th, but every day visit MFullWorksStore.com because there's going to be new specials of select items with free shipping and double patriot points up to 60% off at MFullWorksStore.com.
[01:03:50.592 --> 01:03:55.096]  The 4th of July Super Sale starts now at MFullWorksStore.com.
[01:04:01.013 --> 01:04:04.235]  Alright, we're back here on the Alex Jones Show, Owen Shorer sitting in the studio.
[01:04:04.235 --> 01:04:07.177]  We're about to be joined by Dr. Angelina Ferrella.
[01:04:07.177 --> 01:04:09.439]  Guys, just pull that down, just pull that down.
[01:04:09.439 --> 01:04:17.404]  Real quickly though, we're going to go right back to Alex before we bring the good doctor on to talk about these vaccines and all the side effects that the mainstream media is covering up and censoring.
[01:04:17.404 --> 01:04:20.466]  Final comments from Alex down there at the border before he rejoins us later on.
[01:04:21.514 --> 01:04:22.175]  That's right, folks.
[01:04:22.175 --> 01:04:23.656]  We're swinging for the fences here.
[01:04:23.656 --> 01:04:24.797]  They're imploding the borders.
[01:04:24.797 --> 01:04:26.218]  They're imploding our health care system.
[01:04:26.218 --> 01:04:30.081]  They're bringing in a planned collapse that's in the UN's own documents.
[01:04:30.081 --> 01:04:33.964]  We're so blessed to have this amazing, crusading doctor who is about to take over.
[01:04:33.964 --> 01:04:39.928]  And I just can't wait while we're driving back to go to the Trump rally to be able to listen to this great doctor.
[01:04:39.928 --> 01:04:42.470]  Thanks to all the supporters that keep InfoWars on the air.
[01:04:42.470 --> 01:04:45.453]  I just want to say we're going to have more live reports from the border today.
[01:04:45.453 --> 01:04:47.594]  I'll be on during the war room today.
[01:04:47.594 --> 01:04:49.396]  I'll be on towards the next hour.
[01:04:49.838 --> 01:04:53.811]  We're going to air that exclusive footage, the most shocking stuff you've ever seen, next hour.
[01:04:53.811 --> 01:04:56.460]  And just pray for us down here, because this is a dangerous situation.
[01:04:57.347 --> 01:05:11.673]  Really has shaken me to my very, very core to see children, clearly, that have been kidnapped without parents crying for mommy, being led by armed men, being taken out of cages on buses into so-called Catholic charities that have taken over much of the downtown of McAllen.
[01:05:11.673 --> 01:05:14.074]  I mean, this is something out of a nightmare.
[01:05:14.074 --> 01:05:14.815]  A fever dream.
[01:05:14.815 --> 01:05:17.176]  This is something out of, like, Hit the Clown.
[01:05:17.176 --> 01:05:19.336]  And so, again, I'm going to turn this back over to Owen Schroyer.
[01:05:19.336 --> 01:05:22.238]  Please share the live links, folks, from FreeWorldNews.tv.
[01:05:23.668 --> 01:05:33.456]  All of our guests are amazing people, and it's critical to ask all our great guests to share the live feed to their people from FreeWorldNews.tv, because that's how we override the censors.
[01:05:33.456 --> 01:05:37.860]  Remember, all these medical doctors and scientists and senators are being censored by Big Tech.
[01:05:37.860 --> 01:05:40.322]  Big Tech has been caught covering up where COVID came from.
[01:05:40.322 --> 01:05:42.043]  They've been caught covering up the treatments.
[01:05:42.043 --> 01:05:43.664]  They've committed crimes against humanity.
[01:05:43.664 --> 01:05:45.886]  We are facing a criminal assault.
[01:05:45.886 --> 01:05:48.068]  Back to Owen Schroeder taking over the Alex Jones Show.
[01:05:48.509 --> 01:05:49.672]  God bless you ladies and gentlemen.
[01:05:49.672 --> 01:05:53.624]  Please take the live link now and share it because what this doctor is about to say is beyond critical.
[01:05:54.773 --> 01:05:58.674]  And so we are now joined by Dr. Angelina Ferrella.
[01:05:58.674 --> 01:06:04.456]  I could go off of her list here of everything she's accomplished, but it's more important what she's doing now.
[01:06:04.456 --> 01:06:13.939]  For more information, ABT4, the number 4, kids.com or AFLDS.org for more information.
[01:06:13.939 --> 01:06:16.540]  And I've got stacks of news about the vaccine.
[01:06:16.540 --> 01:06:19.641]  We've covered all the numbers of the deaths from the vaccine.
[01:06:19.641 --> 01:06:23.662]  We showed you the powerful press conference that Ron Johnson had.
[01:06:24.322 --> 01:06:29.826]  Of all the children that have been negatively affected with the adverse reactions from this vaccine.
[01:06:29.826 --> 01:06:34.169]  And quite frankly, my only knock is that they don't go far enough because they always hedge.
[01:06:34.169 --> 01:06:37.511]  Oh, we're not against vaccines or oh, you know, we know some people.
[01:06:37.511 --> 01:06:38.231]  No, no, no.
[01:06:38.231 --> 01:06:45.556]  It's time to be completely honest that this is a worldwide human experiment now being run on children that is killing tens of thousands of people.
[01:06:45.556 --> 01:06:53.982]  So, Dr. Angelina Farrella, where do you want to start off with this issue that we're seeing with the medical tyranny and the forced experimental vaccines?
[01:06:55.924 --> 01:07:02.690]  Well, thanks for having me today, and I'm really hopeful that the message really gets out.
[01:07:02.690 --> 01:07:06.934]  Broad and wide and loud and clear the.
[01:07:06.934 --> 01:07:13.601]  Coven vaccine is totally inappropriate for children under the age of 18.
[01:07:13.601 --> 01:07:18.986]  Totally inappropriate does not affect children.
[01:07:19.597 --> 01:07:26.780]  COVID, actually, if they do get it, you know, it's a very mild disease and their survivability is 99.997%.
[01:07:26.780 --> 01:07:31.183]  So you have to understand that the reason why I've come out so strongly against this
[01:07:36.685 --> 01:07:49.476]  Is because when you're looking at risk and benefit, that there really is no benefit for these children to get a vaccine for a disease process that they really don't get, nor do they spread.
[01:07:49.476 --> 01:07:58.122]  We know from early on in the Chinese studies that the only time a child would really contract COVID was from their parent.
[01:07:58.122 --> 01:08:00.364]  And it was actually quite rare.
[01:08:00.364 --> 01:08:02.266]  So children acted as a buffer.
[01:08:03.015 --> 01:08:10.179]  And this is something that I, when I read it and I understood it, I was so happy to see it because I was thinking, this is fantastic.
[01:08:10.179 --> 01:08:11.260]  The kids are the buffer.
[01:08:11.260 --> 01:08:17.104]  The kids are going to be the ones that actually confer immunity throughout the population.
[01:08:17.104 --> 01:08:21.286]  Because if you think about it, children are 30% of our population.
[01:08:21.286 --> 01:08:27.730]  And so experts are telling us that more than 50% of them now are immune to coronavirus.
[01:08:28.130 --> 01:08:31.631]  And it's because, as children, they get colds all the time.
[01:08:31.631 --> 01:08:35.353]  And the common cold is coronavirus.
[01:08:35.353 --> 01:08:38.074]  It's one of the viruses that causes the common cold.
[01:08:38.074 --> 01:08:41.455]  And children, as we know, always get colds.
[01:08:41.455 --> 01:08:43.936]  It's not unusual for a child to get a cold.
[01:08:43.936 --> 01:08:53.259]  Well, this is one of those issues where you do not vaccinate a child against a disease that they have no risk for.
[01:08:53.259 --> 01:08:54.820]  It doesn't make any sense.
[01:08:55.928 --> 01:09:03.753]  It doesn't make sense that we are telling our children the reason they should get vaccinated is to protect grandma.
[01:09:03.753 --> 01:09:06.234]  That is ludicrous.
[01:09:06.234 --> 01:09:10.037]  There's so much risk involved in this vaccine.
[01:09:10.037 --> 01:09:18.802]  Number 1, it is a technology that has never been in a vaccine before.
[01:09:19.443 --> 01:09:24.324]  Number two, there are no long-term studies whatsoever on safety.
[01:09:24.324 --> 01:09:29.906]  Number three, the original trials did not include anyone under the age of 18.
[01:09:29.906 --> 01:09:37.148]  Number four, the original trials did not include anyone that was immune to COVID.
[01:09:37.148 --> 01:09:43.170]  So, they never checked anyone that had COVID in the past and enrolled them in these studies.
[01:09:43.749 --> 01:09:59.276]  Because we know now that if you are COVID recovered or COVID immune and you receive a vaccination, that you have a two to three times higher risk of getting very high severe adverse events.
[01:09:59.276 --> 01:10:02.157]  This is just the data.
[01:10:02.157 --> 01:10:05.858]  So let me ask you this question and I'll withhold my opinion.
[01:10:05.858 --> 01:10:09.000]  It's pretty well known, I would imagine, to this audience, but I'll ask you.
[01:10:10.740 --> 01:10:21.567]  With everything you've just said, and with now the data that we have, so we can say this without hesitation, the vaccine is more dangerous for children under 18 than COVID.
[01:10:21.567 --> 01:10:27.171]  Actually, the vaccine is more dangerous for people under 30 than COVID, but we'll stick with the kids right now.
[01:10:27.171 --> 01:10:31.734]  So why do you suppose they would be doing this?
[01:10:31.734 --> 01:10:34.596]  Well, there's two interesting facts that you need to know.
[01:10:34.596 --> 01:10:38.459]  The reason, I don't know the reason why they're doing this, honestly.
[01:10:38.459 --> 01:10:40.180]  And I'm hopeful,
[01:10:41.323 --> 01:10:47.247]  That my thought processes of it being very sinister is a farce.
[01:10:47.247 --> 01:10:52.751]  However, the data is pointing to not so much.
[01:10:52.751 --> 01:10:57.093]  We originally had hope that the kids were never going to be touched.
[01:10:57.093 --> 01:11:03.958]  We know that from the Israeli data that they reached herd immunity without touching a kid.
[01:11:04.895 --> 01:11:10.198]  So, we were real hopeful here in the United States that the children would be just left alone.
[01:11:10.198 --> 01:11:17.082]  Unfortunately, with the EUA in place, there's two major issues at bay here.
[01:11:17.082 --> 01:11:32.871]  The first one is the fact that under EUA, which is the Emergency Use Authorization, they can authorize in a quote-unquote emergency situation, which of course right now has not been lifted to date, but hopefully will be very, very soon.
[01:11:34.672 --> 01:11:52.260]  And in that, they don't really have to abide by the law that states that if a product is FDA approved and causes or has a potential to cause 25 deaths, it needs to be pulled off the market.
[01:11:52.260 --> 01:12:00.744]  So they really don't want this to actually become FDA approved, because almost immediately it will be pulled.
[01:12:00.744 --> 01:12:03.645]  If it even makes that approval,
[01:12:04.381 --> 01:12:12.666]  And so I'll ask you this, do you believe COVID is still an emergency or ever was an emergency?
[01:12:12.666 --> 01:12:16.788]  So when we look at, again, data, let's just look at the data.
[01:12:16.788 --> 01:12:19.590]  You know, I've lived through five pandemics as a physician.
[01:12:19.590 --> 01:12:29.935]  So for me, you know, this was not as bad as the 2017 flu epidemic that we had just in 2017, just a few years ago.
[01:12:29.935 --> 01:12:31.056]  I was seeing 60 to 80 patients a day.
[01:12:33.564 --> 01:12:45.849]  Running around like crazy, testing for the flu, treating for the flu, you know, giving people advice about how to protect themselves and how to protect others and what vitamins to take and so on and so forth.
[01:12:45.849 --> 01:12:51.552]  And if you see this, the approach that we had with this pandemic.
[01:12:52.581 --> 01:12:54.662]  It's so off-key.
[01:12:54.662 --> 01:12:56.102]  It's completely off.
[01:12:56.102 --> 01:13:10.147]  You know, the first media coverage was things like, stay home, don't see your doctor, you know, just take some over-the-counter remedies until you can't breathe anymore and then go and visit the emergency room.
[01:13:11.335 --> 01:13:12.976]  We have never done this before in history.
[01:13:12.976 --> 01:13:15.837]  In medical history, I've never seen anything like this before.
[01:13:15.837 --> 01:13:17.838]  So this is a big problem.
[01:13:17.838 --> 01:13:25.641]  You know, we are, you know, the numbers show that it falls in the normal range of other pandemics in the past histories.
[01:13:25.641 --> 01:13:30.783]  So I don't think this is something that we really need to worry about as far as, is it over?
[01:13:30.783 --> 01:13:31.923]  Yeah, it's been over.
[01:13:31.923 --> 01:13:39.146]  And there's evidence to show we've been at herd immunity since before 2% of the population was even starting to be vaccinated.
[01:13:40.780 --> 01:13:52.048]  And you know, either way, whether this was the emergency the media claimed it was or not, the government does not have the right to just take control of your life and your body just through declaring an emergency.
[01:13:52.048 --> 01:13:53.909]  That's a very dangerous precedent being set.
[01:13:53.909 --> 01:13:57.932]  We'll be right back with Dr. Angelina Ferreira.
[01:13:57.932 --> 01:14:00.014]  Your voice counts.
[01:14:00.014 --> 01:14:05.077]  When you share information, be it over the internet or in person, it changes the world.
[01:14:05.077 --> 01:14:07.659]  The globalists know their agenda is unpopular.
[01:14:07.659 --> 01:14:08.480]  They know you're angry.
[01:14:09.151 --> 01:14:14.558]  And now to get around big tech, it's more important than ever that we use every tool we've got.
[01:14:14.558 --> 01:14:23.771]  Well, ladies and gentlemen, if you sign up for our free news and show alerts, you can then take those alerts, those articles, and those live feeds, both the regular shows and the special reports,
[01:14:23.991 --> 01:14:25.292]  And share them with everyone you know.
[01:14:25.292 --> 01:14:29.475]  Take action now by texting the word NEWS, N-E-W-S, to 833-470-0438.
[01:14:29.475 --> 01:14:32.017]  That's 833-470-0438 for InfoWars Emergency News Alerts.
[01:14:32.017 --> 01:14:34.239]  Or, text the word SHOW to 833-470-0438 and receive live show notifications.
