[00:00.000 --> 00:21.880]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[35:43.880 --> 35:45.880]  Because that's no one ever does that.
[35:45.880 --> 35:55.880]  The ships pull up and put on the side of the dock with a big crane, the 18 wheeler boxes, the trailers that go on the tractors.
[35:55.880 --> 36:09.880]  I mean, just as a logical person, this has gotten me so angry that it's just crazy that they're sabotaging it, that of course Trump knows he's being judged by this.
[36:09.880 --> 36:15.880]  And he did a great job in Texas by getting out of the way and letting the aid come in and a great job in Florida.
[36:15.880 --> 36:17.880]  But the citizens did the really great job.
[36:17.880 --> 36:25.880]  And then they sit there and block the aid when Puerto Rico has been hit by two hurricanes in the last three weeks, and then they sit there and they turn around.
[36:25.880 --> 36:33.880]  Even the Puerto Ricans aren't, I spent hours last night this morning watching Puerto Rican TV in English and Spanish and read the transcripts.
[36:33.880 --> 36:36.880]  None of them are buying it. They're all really angry right now.
[36:36.880 --> 36:41.880]  They know the Democrats are doing this. There's a whole bunch of mayors that have gone public.
[36:41.880 --> 36:56.880]  They're saying that this is crazy. They found one Democrat mayor who, it turns out, has supported Antifa groups and cop killer groups, just like Kirkpatrick, Kaepernick, just gave $25,000 to honor a cop killer.
[36:56.880 --> 37:02.880]  I'm not kidding. He just gave $25,000 to a cop killer.
[37:02.880 --> 37:07.880]  Man, these people are crazy. They are crazy.
[37:07.880 --> 37:14.880]  And then Trump, I want to criticize Trump. His response wasn't strong enough.
[37:14.880 --> 37:25.880]  When this mayor was praising him for the first week and now is attacking him and lying, that he didn't come right out and call her out.
[37:25.880 --> 37:28.880]  He just said, hey, we need to work with you locally. Stop playing politics.
[37:28.880 --> 37:37.880]  He should have said, hey, you don't have the 18-wheelers picking this up. You're working with the unions, you witch. We're going to have you criminally investigated for racketeering. We're going to lock your ass up.
[37:37.880 --> 37:48.880]  That's what ought to happen with a huge disaster like this. Instead, the perpetrator turns around and says it's Trump's fault, and then all the media says, oh, yeah, it's white supremacy from CNN to MSNBC.
[37:48.880 --> 37:54.880]  Trump only gave aid to Texas and Houston because it's white. He only gave it to Florida because it's white.
[37:54.880 --> 37:59.880]  You understand, ladies and gentlemen, that Texas is 50-50 white Hispanic black.
[37:59.880 --> 38:05.880]  You understand that it's half minority, half white, and that Houston is 70% non-white.
[38:05.880 --> 38:13.880]  Again, everything they say is a lie. Everything they say is a lie. Everything they say is a lie. They're the biggest liars I've ever seen.
[38:13.880 --> 38:18.880]  It isn't about Trump. It's about them being a bunch of liars.
[38:18.880 --> 38:25.880]  And then Bozo the clown, Kaepernick running around bitching because no team will hire him because he's a loser, and he had two horrible seasons.
[38:25.880 --> 38:34.880]  Suing people because he sucks. His $200 million isn't enough. People have been racist to him.
[38:34.880 --> 38:38.880]  Look at the smug con artist San Juan mayor.
[38:38.880 --> 38:44.880]  Trump attacks San Juan mayor over hurricane response. FEMA Brock lashes out of Puerto Rico relief effort.
[38:44.880 --> 38:51.880]  Criticism, information is being misrepresented, says bombshell, dims, Teamsters order Puerto Rico to stand down to embarrass Trump.
[38:51.880 --> 38:57.880]  All the proofs in that article, newswars.com, infowars.com. Report Puerto Rico Teamsters Union.
[38:57.880 --> 39:04.880]  Fernette Apello refused to deliver supplies. She's Hurricane Maria as contract leverage.
[39:04.880 --> 39:13.880]  And the head of the union says it on TV. People ask, where are you getting it out of their mouths?
[39:13.880 --> 39:18.880]  I can't handle it anymore. Oh yeah, the last refuge article is excellent. Scroll down.
[39:18.880 --> 39:23.880]  It's got all of it transcribed from Spanish to English. Then it's got it in English too. There's videos of it in English.
[39:23.880 --> 39:30.880]  And the Puerto Ricans are like, what the hell is going on here? They're not buying it, but see, they're a small audience.
[39:30.880 --> 39:37.880]  Here in America, let's go ahead and go to this next clip. We got Michael Shea pushing the race war card.
[39:37.880 --> 39:44.880]  There he is on screen. Get ready, ladies and gentlemen, you want to hear evil. They know the people loading his teleprompter,
[39:44.880 --> 39:49.880]  people writing the stuff that Trump responded everywhere. They know he responded to cities that were mainly minority.
[39:49.880 --> 39:54.880]  They know he did a great job and went and kissed the black babies. They know he did a much better job than Bush or Obama.
[39:54.880 --> 40:01.880]  They know all this and then he calls him a cracker. The full five minute clip, he attacks his wife.
[40:01.880 --> 40:10.880]  It's so vicious. Imagine if you had a white comedian posing as a news reporter calling Obama, hey, inward,
[40:10.880 --> 40:16.880]  you need to get over there and take care of this. But see, it's only okay because, oh man, this is sick.
[40:16.880 --> 40:21.880]  Listen to this liar. Well, he's not even a liar. He's reading off the teleprompter. Listen to this puppet. Here it is.
[40:21.880 --> 40:31.880]  As the mayor of San Juan criticized the government's Puerto Rican relief efforts, President Trump attacked her on Twitter saying the mayor of San Juan,
[40:31.880 --> 40:34.880]  who was very complimentary only a few days ago, has now been told by the Democrats.
[40:34.880 --> 40:38.880]  You know what? Start this over. Start it over. Back it up again.
[40:38.880 --> 40:45.880]  Trump very calmly, who's been attacked and she's all over saying he's horrible and racist and doesn't care.
[40:45.880 --> 40:51.880]  He just nicely says you were complimentary. Now you're working with the Democrats, which Trump knows.
[40:51.880 --> 40:55.880]  She's actually kingpin in the whole deal. He's been very polite and then this is an attack.
[40:55.880 --> 41:02.880]  See, every word wordsmithed to lie to you. Do folks like being chumped? Do folks like being conned?
[41:02.880 --> 41:05.880]  Well, this country's got a chance to come together and have prosperity.
[41:05.880 --> 41:11.880]  The globalists are pissed because they thought they had their foot on our neck forever. They thought they'd won, but they're losing.
[41:11.880 --> 41:14.880]  So they're tripling down. I'm sorry. Let's go ahead and go back to this clip. Here it is.
[41:14.880 --> 41:19.880]  After the mayor of San Juan criticized the government's Puerto Rican relief efforts, President Trump...
[41:19.880 --> 41:21.880]  Hit pause again. Back it up again.
[41:21.880 --> 41:28.880]  After the mayor of San Juan criticized Trump's relief efforts, you mean attacked viciously and lied about?
[41:28.880 --> 41:32.880]  Because that's the truth. She attacked viciously and lied about compared to what he said,
[41:32.880 --> 41:35.880]  but that doesn't matter because you are a damn liar!
[41:35.880 --> 41:41.880]  Excuse me. Back it up to the beginning. Everything he says is a lie. Listen, here it is.
[41:41.880 --> 41:45.880]  After the mayor of San Juan criticized the government's Puerto Rican relief efforts,
[41:45.880 --> 41:48.880]  President Trump attacked her on Twitter, saying,
[41:48.880 --> 41:52.880]  The mayor of San Juan, who was very complimentary only a few days ago,
[41:52.880 --> 41:56.880]  has now been told by the Democrats that you must be nasty to Trump.
[41:56.880 --> 42:01.880]  Oh, really, Donald? You bitch.
[42:01.880 --> 42:05.880]  What's she nasty to you?
[42:05.880 --> 42:11.880]  I'm asking you. Are you shaking? You want to go smoke a Virginia Slim until your hand stops moving?
[42:11.880 --> 42:14.880]  This isn't that complicated, man. It's hurricane relief because people need help.
[42:14.880 --> 42:18.880]  You just did this for white people twice. Do the same thing.
[42:18.880 --> 42:23.880]  Go tell Melania to put on her flood heels, get some bottled water, some food,
[42:23.880 --> 42:32.880]  pack up some extra Atlanta Falcon Super Bowl t-shirts, and write them a check with our money, you cheap cracker.
[42:32.880 --> 42:36.880]  Hey, Obama, write them a check with our money, you cheap.
[42:36.880 --> 42:41.880]  Imagine that. Again, this is the garbage. This is the lies. This is the deceit.
[42:41.880 --> 42:45.880]  This is the fraud. But the good news is, the NBA came out and said,
[42:45.880 --> 42:48.880]  You stand for that, Amptum. They're losing 60% of their money at the NFL.
[42:48.880 --> 42:53.880]  The NFL just backed down. You're losing scumbag liars. You lose. We win.
[42:53.880 --> 42:59.880]  More straight ahead. I'm Alex Jones. This is the Info War.
[42:59.880 --> 43:04.880]  All the perplexities, the confusion and distress in America arise
[43:04.880 --> 43:07.880]  not from objects in their constitution or confederation,
[43:07.880 --> 43:11.880]  not from want of honor or virtue, so much as from the downright ignorance
[43:11.880 --> 43:14.880]  of the nature of coin, credit, and circulation.
[43:14.880 --> 43:18.880]  Those are the words of John Adams, the second president of the United States.
[43:18.880 --> 43:23.880]  Are you ignorant of the private federal reserve? Do you understand the nature of our fiat currency?
[43:23.880 --> 43:29.880]  Do you understand how a private corporation has the ability to create boom and bust cycles
[43:29.880 --> 43:32.880]  and to profit from it? What kind of leverage do these people
[43:32.880 --> 43:35.880]  and the federal reserve have over the American people?
[43:35.880 --> 43:39.880]  Or for that matter, what kind of leverage do the Saudis have over our money?
[43:39.880 --> 43:42.880]  Will you be a slave or will you be free?
[43:42.880 --> 43:47.880]  Adams also said liberty cannot be preserved without general knowledge among the people.
[43:47.880 --> 43:51.880]  Join the Info War. Spread the information. Educate yourself and others.
[43:51.880 --> 43:53.880]  The truth shall set you free.
[43:53.880 --> 44:22.880]  Renfowars.com, I'm David Knight.
[44:23.880 --> 44:28.880]  Number three, we're giving you free shipping on all orders of about $50.
[44:28.880 --> 44:33.880]  Listers have been requesting this for years because it's so easy to forget to reorder the products
[44:33.880 --> 44:38.880]  that you need each month. Just go to infowarsstore.com, select your favorite product or products,
[44:38.880 --> 44:42.880]  click on auto-ship, and choose how often you want us to send you another order.
[44:42.880 --> 44:47.880]  As you know, I coined the term 360 win, and with the new auto-ship feature at infowarslife.com,
[44:47.880 --> 44:50.880]  this is a sure win. 10% off on auto-ship.
[44:50.880 --> 44:54.880]  Win, win, win at infowarslife.com, free shipping on orders of about $50.
[44:54.880 --> 44:59.880]  And all out-of-stock items are never out of stock when you sign up for auto-ship.
[44:59.880 --> 45:04.880]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying
[45:04.880 --> 45:09.880]  what I have found to be the best tasting 100% organic coffee on the planet.
[45:09.880 --> 45:13.880]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico,
[45:13.880 --> 45:17.880]  where the Chiapas farmers grow their unique shade-grown Arabica beans.
[45:17.880 --> 45:22.880]  We have now managed to secure the sought-after beans in a highly customized blend.
[45:22.880 --> 45:29.880]  Discover and try a bag of the Patriot Blend 100% organic coffee at infowarslife.com.
[45:29.880 --> 45:34.880]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn
[45:34.880 --> 45:36.880]  that so many other coffees give me personally.
[45:36.880 --> 45:40.880]  Hands down, this is my favorite coffee, and it's taken us years to secure connections
[45:40.880 --> 45:43.880]  directly to the Chiapas Mexican farmers.
[45:43.880 --> 45:47.880]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[45:47.880 --> 45:51.880]  Available in original or with our immune support infusion blend.
[45:51.880 --> 45:56.880]  You will be supporting a free press all the while enjoying a truly great tasting cup
[45:56.880 --> 46:00.880]  of my favorite coffee available at infowarslife.com.
[46:00.880 --> 46:06.880]  Choose to take control of your chemistry with Survival Shield X2 and Biotru Selenium.
[46:06.880 --> 46:10.880]  This powerful combo is perfect for supporting your thyroid and health.
[46:10.880 --> 46:17.880]  Biotru Selenium's formula is far from synthetic and is made from a source of 100% organic mustard seed.
[46:17.880 --> 46:23.880]  Our super high quality nascent iodine is an essential mineral sourced of 99.99%
[46:23.880 --> 46:26.880]  ultra-pure deep earth iodine crystals.
[46:26.880 --> 46:30.880]  This essential mineral is necessary in order to produce thyroid hormones
[46:30.880 --> 46:34.880]  which influence every cell, tissue, and organ in the body.
[46:34.880 --> 46:39.880]  With inadequate thyroid hormones, you may experience slow metabolism, lethargy, weight gain,
[46:39.880 --> 46:41.880]  and overall brain fog.
[46:41.880 --> 46:47.880]  Survival Shield X2 and Biotru Selenium work together to support the systems in your body.
[46:47.880 --> 46:51.880]  Take control of your chemistry today with this super combo.
[46:51.880 --> 47:10.880]  Discover the power of Survival Shield X2 and Biotru Selenium at infowarslife.com.
[47:21.880 --> 47:41.880]  Survival Shield X2 and Biotru Selenium
[47:41.880 --> 47:48.880]  I have clips of the head of the Teamsters Union of Puerto Rico
[47:48.880 --> 47:55.880]  all over state television in Puerto Rico and on US television
[47:55.880 --> 48:00.880]  saying until we get a better deal, I have the quotes right here,
[48:00.880 --> 48:03.880]  for contract leverage we're not going to deliver anything
[48:03.880 --> 48:08.880]  and so only 20% of the trucks are non-union in Puerto Rico.
[48:08.880 --> 48:13.880]  I mean you know in Texas or Florida or someplace
[48:13.880 --> 48:18.880]  if people needed food and water and you're getting paid already but you want to use it as leverage
[48:18.880 --> 48:22.880]  you'd get your ass kicked real fast.
[48:22.880 --> 48:26.880]  When people have been out of food and water and electricity for weeks
[48:26.880 --> 48:30.880]  and you're trying to get it to them, nobody put up with that.
[48:30.880 --> 48:37.880]  What is wrong with Democrat cities like Chicago, New York, D.C.?
[48:37.880 --> 48:42.880]  They're just crunks, they're just scum.
[48:42.880 --> 48:48.880]  And remember, you're watching CNN, MSNBC or any of these channels, ABC News,
[48:48.880 --> 48:53.880]  Good Morning America, it's Trump's racist and didn't help Puerto Rico
[48:53.880 --> 48:57.880]  when we had Navy ships in between hurricanes, they've been hit by two
[48:57.880 --> 48:59.880]  in the last three, four weeks.
[48:59.880 --> 49:02.880]  Deliverings, we've had reporters there, I'm sending reporters this week
[49:02.880 --> 49:05.880]  but they've got to get the airfields cleared.
[49:05.880 --> 49:08.880]  It could be any day now, it could be tomorrow.
[49:08.880 --> 49:11.880]  We're going in.
[49:11.880 --> 49:14.880]  I'm tempted to go, I'm thinking about going.
[49:14.880 --> 49:19.880]  But the point is that, because this is so important now,
[49:19.880 --> 49:23.880]  like I knew that breaking the back of the racism and showing the love of Texas
[49:23.880 --> 49:26.880]  and everybody coming together and everybody saving everybody,
[49:26.880 --> 49:30.880]  I knew that'd be beautiful.
[49:30.880 --> 49:37.880]  And I knew that backfire and his approval ratings are way up Trump's arm.
[49:37.880 --> 49:41.880]  Let's go to this clip of Victor Rodriguez, there's a bunch of these.
[49:41.880 --> 49:45.880]  And again, it's in Spanish, but it's all transcribed on infowars.com.
[49:45.880 --> 49:50.880]  Then we have the CNBC reporter basically saying what she's transcribed from English.
[49:50.880 --> 49:54.880]  Let's go ahead and just play the first clip that is in English.
[49:54.880 --> 50:00.880]  Let's play the first clip from CNBC.
[50:00.880 --> 50:05.880]  Bombshell, Dems, Teamsters ordered Puerto Rico to stand down to embarrass Trump.
[50:05.880 --> 50:09.880]  Puerto Rico, surprise that people desperately need,
[50:09.880 --> 50:11.880]  they say that they're feeding their grandchildren crackers,
[50:11.880 --> 50:13.880]  they have no running water, they can't get the fuel.
[50:13.880 --> 50:18.880]  And now look at this, there are 3,000 cargo containers here at Crowley,
[50:18.880 --> 50:20.880]  one of the biggest shippers in Puerto Rico.
[50:20.880 --> 50:23.880]  These are all refrigerated units, they're known as reefers.
[50:23.880 --> 50:26.880]  And each one of them operates on a generator.
[50:26.880 --> 50:33.880]  Crowley is now using 4,000 gallons of fuel every single day to keep the operations here
[50:33.880 --> 50:35.880]  at its terminal up and running.
[50:35.880 --> 50:41.880]  But here's the problem, the truck drivers can't get to the terminal to get their containers out.
[50:41.880 --> 50:46.880]  Each one of these has medicine and food, construction supplies, building equipment,
[50:46.880 --> 50:49.880]  and all of that needs to get to Puerto Rico.
[50:49.880 --> 50:52.880]  At this point though, when you're looking at truck drivers,
[50:52.880 --> 50:55.880]  you can't be reached by their businesses by cell phone.
[50:55.880 --> 50:59.880]  They don't have the gas to get to work and then even when they do get to work,
[50:59.880 --> 51:04.880]  their semi-trucks don't have fuel, the problem is the supply chain.
[51:04.880 --> 51:09.880]  Here's what the executive for Crowley told me about the problem.
[51:09.880 --> 51:15.880]  The people of Puerto Rico are fighting hard, but there's no way we're going to be able to do this by ourselves.
[51:15.880 --> 51:19.880]  We need much more support from the federal agencies right now.
[51:19.880 --> 51:25.880]  We also ask the distributors and the trucking company that in a way that it is possible
[51:25.880 --> 51:30.880]  to please come and start moving the cargo here because we need to make room
[51:30.880 --> 51:33.880]  in order to receive the cargo that is on its way.
[51:35.880 --> 51:37.880]  I just wanted to give you an example.
[51:37.880 --> 51:42.880]  The grocery stores, 226 supermarkets around the island are ready to open,
[51:42.880 --> 51:44.880]  but they don't have diesel for their generators.
[51:44.880 --> 51:48.880]  At Crowley Terminal alone, there's the Super Mercado Econo.
[51:48.880 --> 51:50.880]  It's one of the biggest supermarket chains on the island.
[51:50.880 --> 51:52.880]  It has 104 containers sitting here.
[51:52.880 --> 51:56.880]  Visuarez, a big food distributor, has 114 containers.
[51:56.880 --> 51:59.880]  Walmart has 70 containers. They're all stuck.
[51:59.880 --> 52:03.880]  And when you're talking about lifting that Jones Act, the executives are saying,
[52:03.880 --> 52:04.880]  how is that going to help?
[52:04.880 --> 52:06.880]  It's not that we don't have the supplies.
[52:06.880 --> 52:08.880]  We have the fuel on the island that we need.
[52:08.880 --> 52:09.880]  We have the supplies.
[52:09.880 --> 52:15.880]  We don't have the distribution channels to get them from the terminal offsite.
[52:15.880 --> 52:17.880]  And oh, by the way, they're running out of room.
[52:17.880 --> 52:18.880]  Look around.
[52:18.880 --> 52:22.880]  There's no more room left to put containers here. It's all full.
[52:22.880 --> 52:26.880]  So the problem is, how do you get the supply chain back up and running?
[52:26.880 --> 52:30.880]  Diesel fuel seems to be one of the big missing links here, guys.
[52:30.880 --> 52:31.880]  Yeah, Contessa.
[52:31.880 --> 52:35.880]  I mean, if you're able to get fuel there via shipments somehow,
[52:35.880 --> 52:38.880]  is the real bottleneck that, or is it the drivers?
[52:38.880 --> 52:43.880]  And if you get the drivers, are the roads passable to where they could get these goods where they need to go?
[52:45.880 --> 52:46.880]  Hey, Carl, that's a great question.
[52:46.880 --> 52:52.880]  So first of all, here's what Crowley executives on the ground responsible for these logistics are telling me.
[52:52.880 --> 52:54.880]  They say the problem is not that there's no fuel.
[52:54.880 --> 52:55.880]  There's fuel.
[52:55.880 --> 52:58.880]  There's plenty to fuel recovery on the island.
[52:58.880 --> 52:59.880]  The problem is distribution.
[52:59.880 --> 53:01.880]  They've got security issues.
[53:01.880 --> 53:04.880]  They've got federal agents guarding the fuel distribution centers.
[53:04.880 --> 53:12.880]  They've got a requirement that there are two arms law enforcement officers accompanying every truck that goes out to deliver fuel to the gas stations.
[53:12.880 --> 53:14.880]  And then the issue with the drivers, right?
[53:14.880 --> 53:18.880]  You've got to get the drivers from their homes to their place of employment.
[53:18.880 --> 53:21.880]  That takes gas and it takes cell phone communications.
[53:21.880 --> 53:25.880]  And then you've got to fill up the semi-trucks so that they can come pick up these cargo containers.
[53:25.880 --> 53:27.880]  I'll stop right there.
[53:27.880 --> 53:29.880]  Now, again, that's the one in English.
[53:29.880 --> 53:31.880]  You think, well, the media told the truth.
[53:31.880 --> 53:33.880]  And then they go on to basically admit union issues.
[53:33.880 --> 53:40.880]  But we have all the footage in the newspapers and the confirmation in the heads of the union saying, we'll do it when you give us money.
[53:40.880 --> 53:51.880]  So that's how the media walked around the fact that America piled food, gasoline, air conditioned facilities up.
[53:51.880 --> 54:00.880]  One article in Wired reports, 9,000 plus containers have been delivered in the last two weeks.
[54:00.880 --> 54:07.880]  9,000 containers just to one facility.
[54:07.880 --> 54:15.880]  But the head of the union in Spanish, I have the transcript here, says, until you give us better contract negotiation, we're going to give you nothing.
[54:15.880 --> 54:17.880]  In fact, let's just roll it to Spanish.
[54:17.880 --> 54:18.880]  A lot of our audience speaks Spanish.
[54:18.880 --> 54:20.880]  Just for documentary purposes, let's just back this up.
[54:20.880 --> 54:23.880]  The transcript is in our article on infowars.com.
[54:23.880 --> 54:48.880]  But here it is.
[54:48.880 --> 55:14.880]  Again, folks, we have the full transcript. It's three minutes longer. It's on infowars.com.
[55:14.880 --> 55:20.880]  Go read it. Read the transcript yourself and go check it. It's out of local Puerto Rican television.
[55:20.880 --> 55:23.880]  It is incredible, ladies and gentlemen.
[55:23.880 --> 55:26.880]  Most of the containers coming in have never left.
[55:26.880 --> 55:33.880]  Crowley says the more than 3,400 just at one facility alone, 9,000 another, the containers the terminal now.
[55:33.880 --> 55:35.880]  That's just one shipping company at one port.
[55:35.880 --> 55:43.880]  Several other ports are again accepting shipments and stranded crates total of a 10,000.
[55:43.880 --> 55:47.880]  I'm sorry, that was an older number when I said 9,000 plus. It's way above that.
[55:47.880 --> 55:53.880]  But you heard no aid from America from the cracker.
[55:53.880 --> 55:58.880]  The cracker, the evil racist white man.
[55:58.880 --> 56:00.880]  Trump.
[56:00.880 --> 56:02.880]  Americans didn't give. We didn't care.
[56:02.880 --> 56:04.880]  Even though we did, we still get blamed.
[56:04.880 --> 56:07.880]  And then they say, because we don't like people that are Hispanic.
[56:07.880 --> 56:14.880]  You know, it's just funny that the Democrat runs city of New Orleans, wouldn't accept the aid and got everything blocked with FEMA.
[56:14.880 --> 56:17.880]  And then when it was Houston, didn't happen.
[56:17.880 --> 56:20.880]  Even the Democrats tried to block it, the state ignored them.
[56:20.880 --> 56:23.880]  The same thing with Florida. You people are horrible.
[56:23.880 --> 56:29.880]  It's the Democratic Party. There are a bunch of crooks that want to make this as bad as they can so they get full control.
[56:29.880 --> 56:34.880]  Ladies and gentlemen, we need you to spread the articles and videos now more than ever that are at infowars.com.
[56:34.880 --> 56:37.880]  Because the globalists are trying to censor us or trying to block this information.
[56:37.880 --> 56:45.880]  There's nothing more rebellious you can do against the globalist than to spread the links, the articles, the videos, and also financially support us.
[56:45.880 --> 56:52.880]  And while you do it, you get game-changing, win-win, high-quality products at infowarslife.com.
[56:52.880 --> 56:54.880]  We have the nutraceuticals, the supplements.
[56:54.880 --> 57:00.880]  We have the caveman bone broth formula with turmeric, chaga mushroom, bee pollen and so much more.
[57:00.880 --> 57:04.880]  You talk about next-level whey. You have great whey as well, but they go together.
[57:04.880 --> 57:09.880]  Mix it up with some milk in the blender. So good for you, so powerful, so strong.
[57:09.880 --> 57:11.880]  It's 50% off. That's about to end.
[57:11.880 --> 57:14.880]  infowarsstore.com, infowarslife.com.
[57:14.880 --> 57:19.880]  Vitamin mineral fusion with amino acids, again, the best organic quality out there.
[57:19.880 --> 57:21.880]  That's been sold out for months, but it's back in.
[57:21.880 --> 57:25.880]  50% off because I want you to try it and have a chance to support the broadcast.
[57:25.880 --> 57:30.880]  Our great vitamin B12, even BuzzFeed did a test of it with the top lab, thought they'd find bad stuff.
[57:30.880 --> 57:33.880]  They said it's the highest quality in the country, at the lowest price.
[57:33.880 --> 57:35.880]  And they blow up in their face. That's 40% off right now.
[57:35.880 --> 57:41.880]  Secret 12, infowarslife.com, infowarsstore.com, or triple-A-2-5-3-3-1-3-9.
[57:41.880 --> 57:44.880]  Thank you all for your support. Without you, there is no info war.
[57:44.880 --> 57:48.880]  Hour number two. Just a few minutes away, please spread the word. Stay with us.
[57:48.880 --> 57:53.880]  Men, give your body the support it needs with InfoWars Life Prostaguard.
[57:53.880 --> 57:57.880]  It's time to start assisting the body in regulating proper prostate balance.
[57:57.880 --> 58:02.880]  InfoWars Life has set out to bring you formulations that are not only the highest quality out there,
[58:02.880 --> 58:09.880]  but formulas that you can use on a daily basis to give your body the natural herbs and extracts that our experts recommend.
[58:09.880 --> 58:17.880]  The Prostaguard formula does just that, with its mixture of plant-based nutrients and antioxidants that help give your body total support.
[58:17.880 --> 58:26.880]  It's a hand-selected blend of saw palmetto, lycopene, plant sterols, zinc, vitamin D3, selenium, and copper.
[58:26.880 --> 58:30.880]  Prostaguard is something that the men on the InfoWars crew take every day.
[58:30.880 --> 58:37.880]  And from our research, it's something that men should really be adding to their daily regimen in order to keep their body going at optimal levels.
[58:37.880 --> 58:41.880]  Now's the time to start naturally supporting your body.
[58:41.880 --> 58:45.880]  Get Prostaguard on your side today, exclusively at infowarslife.com.
[58:45.880 --> 58:48.880]  That's infowarslife.com.
[59:15.880 --> 59:23.880]  The pure organic plant extracts are concentrated, containing antibacterial properties that work well to help tone gums and freshen your breath.
[59:23.880 --> 59:26.880]  This antiseptic mouthwash is a concentrated formula.
[59:26.880 --> 59:30.880]  You will need to dilute one part mouthwash to 10 varts water.
[59:30.880 --> 59:35.880]  Imrex Essentials' mouthwash is a great addition to your daily brushing routine.
[59:35.880 --> 59:40.880]  It is effective, yet gentle enough for the most sensitive gums and canker sores.
[59:40.880 --> 59:43.880]  Go organic today with Imrex Essentials.
[59:43.880 --> 59:46.880]  Visit infowarsstore.com to learn more.
[59:46.880 --> 01:00:14.880]  www.infowarsstore.com
[01:00:16.880 --> 01:00:28.880]  www.infowarsstore.com
[01:00:28.880 --> 01:00:31.880]  You know, there's video up on dredgerport.com.
[01:00:31.880 --> 01:00:36.880]  We'll put it on screen that I just can't even handle.
[01:00:36.880 --> 01:00:44.880]  I mean, it's the mayor of San Juan standing up on national, globalist television,
[01:00:44.880 --> 01:00:52.880]  bitching, saying that there's no aid from Trump when there's giant pallets going up hundreds of feet in the air behind her.
[01:00:52.880 --> 01:00:56.880]  And when they're the ones ordering, stand down.
[01:00:56.880 --> 01:01:00.880]  And then they use the crisis to get more power. That's their management skill.
[01:01:00.880 --> 01:01:03.880]  They make you poor to run your life.
[01:01:03.880 --> 01:01:07.880]  And you have no idea. I'm so sick of these pigs.
[01:01:07.880 --> 01:01:11.880]  Look at her.
[01:01:11.880 --> 01:01:16.880]  She's standing there after the Navy ships.
[01:01:16.880 --> 01:01:22.880]  I saw maps this morning put out by FEMA of each port and how many landings have been made.
[01:01:22.880 --> 01:01:26.880]  And some of them had like 30, 40 landings of container ships.
[01:01:26.880 --> 01:01:33.880]  And then the photos, pyramids of food, pyramids of air conditioned food, pyramids of fuel generators.
[01:01:33.880 --> 01:01:40.880]  I mean, it's insane. And then she sits there saying, I'm begging, save us from dying.
[01:01:40.880 --> 01:01:42.880]  I want to come back and play this.
[01:01:42.880 --> 01:01:44.880]  And then Matt Bracken is joining us.
[01:01:44.880 --> 01:01:48.880]  But just, and then you got the Islamic attacks every day.
[01:01:48.880 --> 01:01:50.880]  Now went to a major gun range today.
[01:01:50.880 --> 01:01:58.880]  And to respect the gun range, I didn't videotape it because I'm into privacy and I walk in there and there's women in her jibs lined up firing machine guns.
[01:01:58.880 --> 01:02:02.880]  And then two hours later, I leave and they're bringing in more women in her jibs.
[01:02:02.880 --> 01:02:05.880]  And I was like, am I in a jihadi trading camp?
[01:02:05.880 --> 01:02:09.880]  And they look at me and they go, hello, Alex.
[01:02:09.880 --> 01:02:14.880]  I mean, something's going on in this country, folks.
[01:02:14.880 --> 01:02:17.880]  So I did shoot video in the parking lot.
[01:02:17.880 --> 01:02:21.880]  But one of them pulled around and drove up next to me.
[01:02:21.880 --> 01:02:23.880]  So I was leaving with my wife.
[01:02:23.880 --> 01:02:27.880]  You know, things aren't going too well in this country, I'm here to tell you.
[01:02:27.880 --> 01:02:31.880]  There's something big afoot going on.
[01:02:31.880 --> 01:02:36.880]  Democrats told us, in fact, when you guys reprint me Paul's article, it was on Drudge on Friday.
[01:02:36.880 --> 01:02:40.880]  Democrats announced November 5th, November 4th, they're planning mass murder nationwide.
[01:02:40.880 --> 01:02:42.880]  They start killing cops, everybody else.
[01:02:42.880 --> 01:02:44.880]  It isn't that the cops are perfect. It isn't that America's perfect.
[01:02:44.880 --> 01:02:49.880]  But you know what? It isn't Saudi Arabia. It isn't North Africa.
[01:02:49.880 --> 01:02:53.880]  It isn't New Guinea with headhunters.
[01:02:53.880 --> 01:02:56.880]  I like America. A lot of freedom here.
[01:02:56.880 --> 01:03:01.880]  And I like everybody, no matter what color they are, as long as they like freedom too.
[01:03:01.880 --> 01:03:05.880]  And I'm not going to turn into the big racist, the globalist want, all this anti-white stuff.
[01:03:05.880 --> 01:03:08.880]  But I am going to get more vocal against your political correctness
[01:03:08.880 --> 01:03:11.880]  and point out you're trying to turn America into a big giant prison
[01:03:11.880 --> 01:03:14.880]  where the government's the warden and we're all in each other's throats.
[01:03:14.880 --> 01:03:17.880]  And Donald Trump's trying to stop that.
[01:03:17.880 --> 01:03:23.880]  And of course, former top NFL star, Mr. Brown, has come out and pointed this out.
[01:03:23.880 --> 01:03:27.880]  We're going to play that clip too and we come back first in the next segment.
