[00:00.000 --> 00:12.000]  Big Brother mainstream media government cover-ups you want answers well so does he
[50:44.000 --> 50:50.000]  info wars.com and prisonplanet.com and yes the TSA has announced now they're not just
[50:50.000 --> 50:53.000]  going to run their fingers through your waistband they're going to stick their hands fully down
[50:53.000 --> 51:00.000]  in your pants this is now happening stay with us we'll be right back we all know that
[51:00.000 --> 51:05.000]  Berkey water purification systems are the most trusted name in water filtration as an
[51:05.000 --> 51:09.000]  authorized Berkey dealer for over five years and serving thousands of satisfied customers
[51:09.000 --> 51:14.000]  the Berkey guy offers amazing specials for Berkey water filtration systems the Berkey
[51:14.000 --> 51:18.000]  light systems include a set of self sterilizing and recleanable black purification elements
[51:18.000 --> 51:24.000]  that purify water by removing chlorine, pathogenic bacteria, cyst and parasites to non detectable
[51:24.000 --> 51:29.000]  levels and remove harmful chemicals such as herbicides and pesticides order the Berkey
[51:29.000 --> 51:33.000]  light system today complete with two black Berkey elements for only two hundred and nine
[51:33.000 --> 51:37.000]  dollars and the Berkey guy will include three sport Berkey water bottles and ship everything
[51:37.000 --> 51:42.000]  to you free of charge that's right three sport Berkey water bottles and free shipping an
[51:42.000 --> 51:48.000]  eighty seven dollar value yours free call the Berkey guy at one eight seven seven eight
[51:48.000 --> 51:53.000]  eight six three six five three that's one eight seven seven eight eight six three six
[51:53.000 --> 52:01.000]  five three or order online at goberkey.com that's goberkey.com today the question is
[52:01.000 --> 52:07.000]  where should the American people draw their line in the sand what have we got a republic
[52:07.000 --> 52:13.000]  or a monarchy a republic is based on a constitution which protects minority rights not democracy
[52:13.000 --> 52:17.000]  not mob rule two wolves and a sheep voting on what's for dinner so they think they own
[52:17.000 --> 52:23.000]  our land they think they're on our water children our education our money we have to define who
[52:23.000 --> 52:29.000]  we are and what we will tolerate somebody's gonna ask you what you did during the patriot
[52:29.000 --> 52:34.000]  uprising we have the facts we have the constitution we have the bill of rights we have common
[52:34.000 --> 52:39.000]  law knowledge is power ladies and gentlemen and I'm so excited to be able to offer you
[52:39.000 --> 52:44.000]  don't tread on me rise the republic tyranny is upon us but liberty and the sleeping giant
[52:44.000 --> 52:49.000]  that is the American people is rising a new tool in the info war don't tread on me order
[52:49.000 --> 52:54.000]  it at info wars dot com or prison planet dot com or call toll free eight eight eight two
[52:54.000 --> 53:00.000]  five three three one three nine and support independent patriotic liberty films global
[53:00.000 --> 53:06.000]  meltdowns massive unemployment endless wars a new currency crisis financially and morally
[53:06.000 --> 53:11.000]  bankrupt a great and terrible storm is approaching so what's the best way to get ready to get
[53:11.000 --> 53:16.000]  prepared for hard times ahead in producing off the grid news a weekly newsletter for
[53:16.000 --> 53:21.000]  independent patriots who want practical advice on how to survive and prosper in an increasingly
[53:21.000 --> 53:26.000]  dangerous world it's the best way to get a black belt in emergency preparedness survival
[53:26.000 --> 53:31.000]  skills and off the grid living off the grid news is fiercely independent all about self
[53:31.000 --> 53:36.000]  reliance and packed with helpful information on survival gardening food preparation alternative
[53:36.000 --> 53:42.000]  energy herbal medicines privacy and security as well as god gold and guns with absolutely
[53:42.000 --> 53:47.000]  no apologies and the best part this one hundred dollar a year service is now free of charge
[53:47.000 --> 53:51.000]  for our listeners that's right free for our listeners who sign up at off the grid news
[53:51.000 --> 53:57.000]  dot com that's off the grid news dot com you can sign up free at off the grid news dot
[53:57.000 --> 54:13.000]  com off the grid news dot com John tiner is our guest we're talking during the break
[54:13.000 --> 54:18.000]  John in your own words repeat what you were saying to me during the break which part
[54:18.000 --> 54:22.000]  well you were you know saying if we put up with this will put up with anything
[54:22.000 --> 54:26.000]  oh well yeah you said that yeah but yeah I agree I mean there's not much else if we're
[54:26.000 --> 54:29.000]  allowing if we're willing to let the government look at us make it there's probably not much
[54:29.000 --> 54:33.000]  less that we wouldn't be a little willing to allow them to do and that's why they want
[54:33.000 --> 54:38.000]  to force this through on us this act of domination I mean if we capitulate to this
[54:38.000 --> 54:43.000]  then the sky's the limit I think there's certainly an argument you made in that direction
[54:43.000 --> 54:48.000]  John we wrote an article at prison planet dot com called big sis caught lying to American
[54:48.000 --> 54:52.000]  people a she says the machines are safe even though the federal government itself
[54:52.000 --> 54:57.000]  and John Hopkins she cites John Hopkins is saying it's safe meanwhile John Hopkins
[54:57.000 --> 55:02.000]  head of the radiation department radiology department is in the French news agency in
[55:02.000 --> 55:07.000]  AP saying it's very dangerous she lies and says they can't save the image we have
[55:07.000 --> 55:12.000]  the owner's manual the machines they do save the images now they've leaked images
[55:12.000 --> 55:16.000]  from the federal marshals where they were naked body scanning that's top story on
[55:16.000 --> 55:22.000]  Drudge what's your view on the lies of big sis I think it's terrible I mean I don't
[55:22.000 --> 55:26.000]  know how we're supposed to trust that they have our best interest at heart when
[55:26.000 --> 55:31.000]  everything they say you know three or four months later turns out to not be true
[55:31.000 --> 55:35.000]  well what about TSA three weeks ago announced the enhanced pat downs so they would touch
[55:35.000 --> 55:40.000]  the crotch and breast and then when there was heat they said a week later oh we
[55:40.000 --> 55:44.000]  don't touch your crotch even though it's on the news them doing it I mean how dumb
[55:44.000 --> 55:48.000]  do they think we are John well I think people can judge for themselves based on
[55:48.000 --> 55:56.000]  what they hear incredible well we're gonna find out if the anger continues I
[55:56.000 --> 56:00.000]  only see an intensifying I think we're gonna win this thing yeah I certainly
[56:00.000 --> 56:05.000]  hope you're right what is your gut tell you John well I was telling you that
[56:05.000 --> 56:09.000]  during the break at least right now I mean it's hard for me to tell how big the
[56:09.000 --> 56:13.000]  story is I haven't been able to watch any media for the past three days so I
[56:13.000 --> 56:16.000]  kind of have to trust your word for you you know take your word for it if you
[56:16.000 --> 56:23.000]  say that the anger is intensifying it is it is intensifying and I mean here's
[56:23.000 --> 56:28.000]  another lie she says the pat downs are private and discreet they do them out
[56:28.000 --> 56:32.000]  in full view and they're not private or discreet I mean it's just a culture of
[56:32.000 --> 56:36.000]  lies John well in in their defense at least they do what they don't they do
[56:36.000 --> 56:39.000]  offer private room and they did offer me a private room and I declined it because
[56:39.000 --> 56:42.000]  if they were gonna pat me if I was going to allow me to pat down I wanted
[56:42.000 --> 56:47.000]  everybody to see exactly what it is that they do well more than that I've
[56:47.000 --> 56:51.000]  I've interviewed some sexual assault victims and others I've seen other
[56:51.000 --> 56:55.000]  interviews they say it's even scarier to have this done privately so that's why
[56:55.000 --> 57:00.000]  they wanted to be done out in the open as well yeah I certainly understand that
[57:00.000 --> 57:05.000]  well tell us about your blog how can folks check that out they can go to
[57:05.000 --> 57:10.000]  johnny edge dot blogspot.com and they can see the original article that I wrote
[57:10.000 --> 57:14.000]  alongside the videos and some follow-up stuff I wrote to clarify exactly what
[57:14.000 --> 57:19.000]  took place well if more people record the TSA and if more people confront them
[57:19.000 --> 57:24.000]  they're not going to get away with this finally what's your take on these big
[57:24.000 --> 57:27.000]  lobbyists like Alphonse Damato the former senator and the former head of
[57:27.000 --> 57:32.000]  Homeland Security Chertoff heading up the companies that make billions off of
[57:32.000 --> 57:37.000]  this I mean he puts in the orders to buy the machines and then the head of
[57:37.000 --> 57:40.000]  Homeland Security goes to become the head of the company yeah there's
[57:40.000 --> 57:43.000]  certainly there's certainly something shady about that whole thing you know
[57:43.000 --> 57:49.000]  it's it's certainly it certainly looks on to untoward even if it's not well I
[57:49.000 --> 57:54.000]  think it's a conflict of interest anyway slice it yeah I would agree with that
[57:54.000 --> 57:59.000]  well great having you on hopefully as this case unfolds especially if they
[57:59.000 --> 58:04.000]  keep persecuting you hopefully we'll be able to get you back on the show but
[58:04.000 --> 58:09.000]  overall let's hope that they back down and do the same thing but maybe it's
[58:09.000 --> 58:12.000]  better for them to try to persecute you John because then it really shows their
[58:12.000 --> 58:16.000]  true colors I've had people send that opinion to me you know they say hey no
[58:16.000 --> 58:19.000]  offense but I really hope you get through because I'd love to see this go to court
[58:19.000 --> 58:22.000]  and actually have some case law come out of it so we'll see what happens I mean
[58:22.000 --> 58:25.000]  I certainly don't want to face the fine but I'm willing to face it if that's what
[58:25.000 --> 58:30.000]  it comes to so you're not rolling over to big brother no all right John Tiner
[58:30.000 --> 58:34.000]  another great American standing up against tyranny we'll talk to you again in
[58:34.000 --> 58:41.000]  the near future good luck Godspeed all right thanks but right back stay with us
[58:41.000 --> 58:50.000]  you are listening to GCN visit GCNlive.com today
[58:50.000 --> 58:54.000]  you may be arrested and or subject to other police action
[58:54.000 --> 59:00.000]  tyranny is here the grim future foretold in 1984 has become reality it really
[59:00.000 --> 59:05.000]  says that the state is God the United States is now recognized globally as one
[59:05.000 --> 59:10.000]  of the most oppressive police states on earth this film conclusively proves the
[59:10.000 --> 59:14.000]  existence of a secret network of FEMA camps now being expanded nationwide
[59:14.000 --> 59:18.000]  this documentary exposes how the continuity of government program has
[59:18.000 --> 59:22.000]  established an all-powerful shadow state police state four chronicles the
[59:22.000 --> 59:26.000]  second new depths to which our republic has fallen prepare to enter the secret
[59:26.000 --> 59:32.000]  of world of emergency dictatorship body scammers sound cameras citizen spies
[59:32.000 --> 59:36.000]  stage terror and cameras on every street corner it's only the beginning of the
[59:36.000 --> 59:41.000]  new world order's hellish plan the police state isn't coming it's here
[59:41.000 --> 59:47.000]  secure your copy today at infowars.com or see it online in the highest quality
[59:47.000 --> 59:53.000]  at prismplanet.tv
[59:53.000 --> 1:00:00.000]  waging war on corruption Alex Jones on the GCN radio network
[1:00:05.000 --> 1:00:11.000]  big brother mainstream media government cover-ups you on answers
[1:00:11.000 --> 1:00:18.000]  well so does he he's Alex Jones on the GCN radio network and now live from
[1:00:18.000 --> 1:00:23.000]  Austin Texas Alex Jones
[1:00:29.000 --> 1:00:35.000]  okay we're continuing with this revolt against the TSA and their takeover of
[1:00:35.000 --> 1:00:43.000]  society in 30 minutes we've got Owen JJ stone techie who was on to the this
[1:00:43.000 --> 1:00:48.000]  weekend tech with Leo Laporte and we didn't just believe him we went into
[1:00:48.000 --> 1:00:51.000]  the search and found newscast admitting they don't just stick their finger in
[1:00:51.000 --> 1:00:55.000]  your waistband now they stick your hand all the way in touching his rear end
[1:00:55.000 --> 1:01:02.000]  and then his genitals that video is up on our backup YouTube channel the 1776
[1:01:02.000 --> 1:01:06.000]  channel we're also gonna get it linked up on the Alex Jones channel and Paul
[1:01:06.000 --> 1:01:10.000]  Watson is doing a story on this right now here's another one and I see these
[1:01:10.000 --> 1:01:19.000]  every week or two TSA agent 45 rapes 14 year old girl what do you expect folks
[1:01:19.000 --> 1:01:24.000]  I'm not saying they're all pedophiles or even 10% of them are but I've studied
[1:01:24.000 --> 1:01:30.000]  criminology took a little bit of it in college but have read me a mainline
[1:01:30.000 --> 1:01:34.000]  textbooks since I got out of college up to understand the enemy and you know
[1:01:34.000 --> 1:01:40.000]  truancy officers police officers CPS that's where you find the highest
[1:01:40.000 --> 1:01:44.000]  concentrations of pedophiles you also find the highest concentration in
[1:01:44.000 --> 1:01:51.000]  school teachers yeah in priest in anybody who's got access to children it
[1:01:51.000 --> 1:01:55.000]  doesn't mean that you know even 10% of people that want to work with children
[1:01:55.000 --> 1:01:59.000]  are bad it just means that's where you're gonna find the pedophiles and so
[1:01:59.000 --> 1:02:05.000]  here's another report on that that's from before it's news they've got the
[1:02:05.000 --> 1:02:08.000]  local newscast there the Transportation Security Administration worker at
[1:02:08.000 --> 1:02:12.000]  Logan International Airport is accused of assaulting a 14 year old girl
[1:02:12.000 --> 1:02:18.000]  Sean Shanahan 45 of Winthrop is being held a 50,000 cash bail following his
[1:02:18.000 --> 1:02:23.000]  arraignment in East Boston District Court he is charged with a statutory rape
[1:02:23.000 --> 1:02:28.000]  enforcement of a child and a decent assault and battery on a 14 year old
[1:02:28.000 --> 1:02:37.000]  child we've got another big report Watson does now have his report out
[1:02:37.000 --> 1:02:41.000]  you to get this out to drudge everybody else TSA now putting hands down
[1:02:41.000 --> 1:02:45.000]  flyers pants big sis turns up the heat new enhanced pat downs more
[1:02:45.000 --> 1:02:53.000]  intrusive I would say new enhanced enhanced this is now phase 3 new
[1:02:53.000 --> 1:02:58.000]  super enhanced just get Watson on the horn and change that new enhanced
[1:02:58.000 --> 1:03:04.000]  enhanced people understand it's a new one TSA invasive new screening
[1:03:04.000 --> 1:03:07.000]  measures include officers literally putting their hands down people's pants
[1:03:07.000 --> 1:03:11.000]  so we got a guest coming on about that good job on Watson getting that out so
[1:03:11.000 --> 1:03:15.000]  quickly but but I'm got an article coming out tomorrow dealing with the
[1:03:15.000 --> 1:03:19.000]  fact of is this the start of the second American Revolution and I was starting
[1:03:19.000 --> 1:03:25.000]  to get into that before we had John Tyner on you see in the movie V for
[1:03:25.000 --> 1:03:29.000]  Vendetta and that's based on historical composites of things that have
[1:03:29.000 --> 1:03:34.000]  happened when the little girls dressed up like Guy Fox in the cop shooter in
[1:03:34.000 --> 1:03:41.000]  the back and adult men see it they just go that's it that's it and look it's
[1:03:41.000 --> 1:03:44.000]  just once you don't care once a society doesn't care and gets out of their
[1:03:44.000 --> 1:03:50.000]  cowed state we can sweep anything aside and the truth is most the military
[1:03:50.000 --> 1:03:55.000]  and the police are good people they know what's going on is wrong see the
[1:03:55.000 --> 1:04:00.000]  deeper the denial the more angry you're going to be when you wake up from it
[1:04:00.000 --> 1:04:04.000]  kind of like I said two years ago with Obama I said the bigger they are the
[1:04:04.000 --> 1:04:08.000]  harder they fall the bigger the messianic hype he's God he's going to save
[1:04:08.000 --> 1:04:12.000]  us the harder he's going to fall six months into his administration lowest
[1:04:12.000 --> 1:04:17.000]  approval rating ever for a president six months in he's now almost two years
[1:04:17.000 --> 1:04:23.000]  in record low level the guy is dirt Washington Post yesterday what we
[1:04:23.000 --> 1:04:27.000]  told you two months ago we know what we're talking about we some people know
[1:04:27.000 --> 1:04:31.000]  football or some people know gardening we know this stuff but this is what we
[1:04:31.000 --> 1:04:36.000]  do I told you he's probably not going to run again now high-powered Democratic
[1:04:36.000 --> 1:04:41.000]  party people in the Washington Post say don't run again Mac don't run again
[1:04:41.000 --> 1:04:47.000]  Mac it's the same thing with this TSA I smell blood I smell weakness it's kind
[1:04:47.000 --> 1:04:52.000]  of like Brock Lesnar two weeks ago when he finally got hit in the jaw and got
[1:04:52.000 --> 1:04:57.000]  dizzy that guy smelled blood and took him down it's the same thing I smell it I
[1:04:57.000 --> 1:05:03.000]  smell it New World Order blood they're right back hi folks this is Alex Jones
[1:05:03.000 --> 1:05:07.000]  and I want to tell you about the silver lungs generator now you can produce pure
[1:05:07.000 --> 1:05:11.000]  and endless colloidal silver and deliver the solution directly into the
[1:05:11.000 --> 1:05:15.000]  bloodstream by breathing the solution through the lungs the respiratory
[1:05:15.000 --> 1:05:19.000]  system is the first line of defense for airborne pathogens and viruses the
[1:05:19.000 --> 1:05:23.000]  silver lungs generator infuses the respiratory system with yourself
[1:05:23.000 --> 1:05:29.000]  produced nano silver solutions and also delivers the silver nano particles
[1:05:29.000 --> 1:05:33.000]  instantly into the bloodstream with continued legislation threatening the
[1:05:33.000 --> 1:05:38.000]  sale of nano silver products you can now produce pure and endless colloidal
[1:05:38.000 --> 1:05:43.000]  silver with the silver lungs generator very easy to follow step-by-step
[1:05:43.000 --> 1:05:47.000]  instructions are provided making production fast and simple go to
[1:05:47.000 --> 1:05:52.000]  www.silverlungs.com today and learn more about the breakthrough technology of
[1:05:52.000 --> 1:05:58.000]  the silver lungs generator that's www.silverlungs.com
[1:05:58.000 --> 1:06:05.000]  hundreds of nations have fallen to tyranny in the last century alone this is
[1:06:05.000 --> 1:06:10.000]  our last chance to not relive history as we're finishing off this agenda that
[1:06:10.000 --> 1:06:13.000]  we're pulling the rug from underneath the Americans at home
[1:06:13.000 --> 1:06:18.000]  I have tremendous influence on our president in congress and they really
[1:06:18.000 --> 1:06:23.000]  are calling the shots I think it's incumbent upon all of us as American
[1:06:23.000 --> 1:06:28.000]  citizens to pay attention for the republic identifies the enemies of our nation
[1:06:28.000 --> 1:06:33.000]  the criminal offshore cartel held bent on destroying sovereignty and on its
[1:06:33.000 --> 1:06:37.000]  ashes constructing world government Tim Geithner Bernanke the arsonists
[1:06:37.000 --> 1:06:41.000]  they're asking for more matches and the congress is saying who do we make the
[1:06:41.000 --> 1:06:46.000]  checkout to today seems like nobody does care and right now in Washington DC we
[1:06:46.000 --> 1:06:51.000]  have seen a fall of the republic get your copy of fall of the republic on
[1:06:51.000 --> 1:06:57.000]  DVD at info wars.com or watch it online right now in super high quality at
[1:06:57.000 --> 1:07:02.000]  prisonplanet.tv this is Alex Jones with five good reasons you should
[1:07:02.000 --> 1:07:06.000]  consider buying a solar power generator number one new climate legislation
[1:07:06.000 --> 1:07:10.000]  could easily double or triple your electric bill number two our new
[1:07:10.000 --> 1:07:14.000]  energies are wants to control how much power your electric company allows you
[1:07:14.000 --> 1:07:18.000]  to have it's true total government control of electricity in the name of
[1:07:18.000 --> 1:07:22.000]  smart grid technology is coming number three in some areas of the country the
[1:07:22.000 --> 1:07:27.000]  power grid is dangerously overloaded and now new socialist legislation is only
[1:07:27.000 --> 1:07:31.000]  compounding the problem number four dangerous weather is always a threat to
[1:07:31.000 --> 1:07:35.000]  local grids every year thousands of families lose their power from weather
[1:07:35.000 --> 1:07:39.000]  related onages number five a solar power generator provides powerful backup
[1:07:39.000 --> 1:07:42.000]  insurance and peace of mind folks I really believe in the solar power
[1:07:42.000 --> 1:07:46.000]  generators offered by solutions from science one of my oldest sponsors you
[1:07:46.000 --> 1:07:51.000]  can get more information at www.mysolarbackup.com that's mysolarbackup.com
[1:07:51.000 --> 1:07:56.000]  remember the government doesn't own the sun so go to mysolarbackup.com or call
[1:07:56.000 --> 1:08:00.000]  1-877-327-0365
[1:08:01.000 --> 1:08:07.000]  he's the t-rex of political talk Alex Jones on the GCN radio network
[1:08:07.000 --> 1:08:19.000]  okay I want to open the phones up in this segment in the next segment and then
[1:08:19.000 --> 1:08:28.000]  into the third hour today now the top drugs report headline is TSA now putting
[1:08:28.000 --> 1:08:37.000]  hands down flyers pants so that went live at prisonplanet.com and infowars.com
[1:08:37.000 --> 1:08:43.000]  about 10 minutes ago and Drudge already has it up as the mega top giant headline
[1:08:43.000 --> 1:08:52.000]  link I mean that is amazing TSA now putting hands down flyers pants Paul
[1:08:52.000 --> 1:08:58.000]  Joseph Watson and Alex Jones Drudge report.com I've only had the top
[1:08:58.000 --> 1:09:03.000]  superlink one time I mean we've had the top of drugs as little links many times
[1:09:03.000 --> 1:09:09.000]  we now have the super mega link and again if I had the super mega link and I'd
[1:09:09.000 --> 1:09:16.000]  written about Prince Henry or Prince Twitley or whatever his name is what's
[1:09:16.000 --> 1:09:25.000]  the name of that that Sax Coburg goth creature what's the name of that
[1:09:25.000 --> 1:09:31.000]  Prince Ling I don't know it's the big news today all over the place one of
[1:09:31.000 --> 1:09:37.000]  Prince Charles is rat-like children is getting married okay Prince William
[1:09:37.000 --> 1:09:41.000]  okay thank you see I don't know about this stuff if I would have had an article
[1:09:41.000 --> 1:09:47.000]  linked on Drudge report the biggest website in the world about Prince
[1:09:47.000 --> 1:09:54.000]  Henry I wouldn't care or Prince William or whatever his name is but I do care
[1:09:54.000 --> 1:10:01.000]  about this because it's important I want to be able to fly I want to take my
[1:10:01.000 --> 1:10:06.000]  children to the Smithsonian they would have already been there I want to take
[1:10:06.000 --> 1:10:12.000]  my children to Disneyland once they beg to go all the time I want to be able to
[1:10:12.000 --> 1:10:16.000]  take my children to the Florida Keys to go snorkeling like I did as a child I
[1:10:16.000 --> 1:10:21.000]  want to be able to take my children to Colorado but if I want to do that I've
[1:10:21.000 --> 1:10:26.000]  got to drive and so I've got to add basically two weeks on to a vacation
[1:10:26.000 --> 1:10:32.000]  that would be a week long and I can't take off two three weeks I rarely maybe
[1:10:32.000 --> 1:10:37.000]  once a year take off a full week and then I'll generally just stay at home
[1:10:37.000 --> 1:10:41.000]  and spend time with my children and play board games and you know you know take
[1:10:41.000 --> 1:10:46.000]  them to movies or go hiking or go out to eat dinner and we got a fire pit in the
[1:10:46.000 --> 1:10:50.000]  backyard we'll sit out there and roast marshmallows or hot dogs or whatever
[1:10:50.000 --> 1:10:55.000]  the case may be I want to be able to take my children flying but you are not
[1:10:55.000 --> 1:11:00.000]  going to put your hands on my daughters or my son I can't physically handle it
[1:11:00.000 --> 1:11:06.000]  you understand that and again I don't claim to be Mr. Tough Guy but there's
[1:11:06.000 --> 1:11:11.000]  certain things I can't handle I've got a very long fuse unless it comes to my
[1:11:11.000 --> 1:11:16.000]  children and I think most of us are like that but you do something to my
[1:11:16.000 --> 1:11:20.000]  children I mean I see these newscasts where children are crying and the men
[1:11:20.000 --> 1:11:24.000]  and women are grabbing between their legs and grabbing their rear end and grabbing
[1:11:24.000 --> 1:11:28.000]  their chest and these little girls and boys are crying and the parents are
[1:11:28.000 --> 1:11:32.000]  sitting there yelling at them saying put up with it I mean these parents have
[1:11:32.000 --> 1:11:39.000]  lost all of their basic instincts to defend their family if you want to
[1:11:39.000 --> 1:11:46.000]  comment on the economic news the TSA situation any of it you're welcome to
[1:11:46.000 --> 1:12:02.000]  I'd love to hear from you 1-800-259-9231 1-800-259-9231 I may have finally got
[1:12:02.000 --> 1:12:08.000]  rid of my cold if I sound a bit dingy on air or a bit more toad-like than normal
[1:12:08.000 --> 1:12:14.000]  but I finally got a fever last night and the bed was soaked with sweat this
[1:12:14.000 --> 1:12:21.000]  morning and my fever broke about 6 a.m. and I say I finally got a fever I've had
[1:12:21.000 --> 1:12:25.000]  this chest cold for two weeks with no fever and haven't been able to get rid of
[1:12:25.000 --> 1:12:32.000]  it and I rarely get sick and finally I got really sick last night I was glad
[1:12:32.000 --> 1:12:35.000]  I was shivering I wrapped myself in blankets I had a fever I'm like oh
[1:12:35.000 --> 1:12:39.000]  thank God I've got a fever maybe I'll start getting better now and I feel a
[1:12:39.000 --> 1:12:44.000]  lot better today because that's what a fever does it raises your temperature to
[1:12:44.000 --> 1:12:49.000]  kill whatever it is growing in my lungs and it seems like half of Austin's got
[1:12:49.000 --> 1:12:52.000]  it and I'm sorry to I'm sorry to get off into this because I got a lot of news
[1:12:52.000 --> 1:13:00.000]  and things to cover it's just that my wife yesterday hold on a minute my wife
[1:13:00.000 --> 1:13:05.000]  yesterday and today begged me to stay home and get better but how do I stay
[1:13:05.000 --> 1:13:15.000]  home and get better when all of this is happening how do I stay home and not be
[1:13:15.000 --> 1:13:20.000]  on air in what could be the start of the second American Revolution
[1:13:20.000 --> 1:13:27.000]  tyrannies get overthrown when cops shoot a kid there have been real cases of that
[1:13:27.000 --> 1:13:32.000]  all over the world in the last hundred years not just in V for vendetta when
[1:13:32.000 --> 1:13:38.000]  they shoot the little girl and everybody overthrows the government but I've been
[1:13:38.000 --> 1:13:42.000]  looking for a peaceful way as Mahatma Gandhi talked about and Martin Luther
[1:13:42.000 --> 1:13:47.000]  King talked about to say no to this federal encroachment no to these big
[1:13:47.000 --> 1:13:54.000]  private central banks raping us and by the people having an effect and by
[1:13:54.000 --> 1:14:02.000]  Napolitano now coming out and saying okay we won't we won't search 12 and unders that
[1:14:02.000 --> 1:14:08.000]  was this morning and she also announced okay the pilots just have to have their
[1:14:08.000 --> 1:14:12.000]  ID checked to make sure that they are who they say they are that makes perfect
[1:14:12.000 --> 1:14:17.000]  sense you're about to fly a plane with 300 people on it or 200 people on it it
[1:14:17.000 --> 1:14:24.000]  uses a weapon totally reasonable to check your ID make sure you who you say you are
[1:14:24.000 --> 1:14:32.000]  it's the same thing for citizens if you don't have a criminal record and
[1:14:32.000 --> 1:14:36.000]  especially if you've flown a lot in the past you shouldn't have to go through
[1:14:36.000 --> 1:14:42.000]  any screening and and and this is going with the official story that the
[1:14:42.000 --> 1:14:48.000]  terrorism is real I mean if the terror is real why aren't Arabs and Muslims the
[1:14:48.000 --> 1:14:56.000]  only people being profiled see it's a fraud why are our borders wide open if
[1:14:56.000 --> 1:15:01.000]  we're supposedly under this terrorist attack but oh at the airports alone we've
[1:15:01.000 --> 1:15:10.000]  got to have all this security so a lot of really exciting things happening this
[1:15:10.000 --> 1:15:15.000]  came out about 20 minutes ago ethics committee finds wrangled guilty that's
[1:15:15.000 --> 1:15:19.000]  seeing in a house ethics committee found representative Charlie wrangled
[1:15:19.000 --> 1:15:24.000]  Democrat of New York guilty Monday on multiple violations of house rules so
[1:15:24.000 --> 1:15:33.000]  the beginning of the end for Charlie wrangled but our story TSA now putting
[1:15:33.000 --> 1:15:40.000]  hands down flyers pants big sis turns up the heat new super-enhanced pat downs
[1:15:40.000 --> 1:15:48.000]  more invasive and the video of all of that is up on info wars dot com and
[1:15:48.000 --> 1:15:51.000]  present planet dot com in that article or the easiest place to find it is
[1:15:51.000 --> 1:15:57.000]  dredger report dot com you just go to dredger report dot com and it's the
[1:15:57.000 --> 1:16:06.000]  giant giant top link get ready now putting hands down flyers pants you know
[1:16:06.000 --> 1:16:12.000]  he went with the info wars version which is fine but I the the the the the
[1:16:12.000 --> 1:16:16.000]  present planet version has that sub headline that describes it better big
[1:16:16.000 --> 1:16:20.000]  sis turns up the heat new enhanced pat downs more intrusive but it doesn't
[1:16:20.000 --> 1:16:28.000]  matter the information is now is now getting out there and that's what
[1:16:28.000 --> 1:16:33.000]  matters and they're beginning to cave in on all of this that's what's important
[1:16:33.000 --> 1:16:37.000]  as well okay let's go to your phone calls let's go ahead and talk to Julio
[1:16:37.000 --> 1:16:43.000]  in Illinois Julio thanks for holding welcome Alex man this is huge I've got
[1:16:43.000 --> 1:16:49.000]  my roommate all fired up about the the molesters at TSA I'm proud of John
[1:16:49.000 --> 1:16:53.000]  everyone who's taking a stand to get the against us I'm never gonna fly until
[1:16:53.000 --> 1:16:57.000]  these machines are gone I'm planning on taking the train but then again who knows
[1:16:57.000 --> 1:17:00.000]  maybe the polytano will bring the full body scanners no no they're already
[1:17:00.000 --> 1:17:04.000]  announcing pat they've already done pat downs and searches randomly at trains
[1:17:04.000 --> 1:17:09.000]  for at least five years that's that's expanding right now quickly Alex this
[1:17:09.000 --> 1:17:14.000]  is huge last year we defeated Copenhagen new pop champagne on your show I'm not
[1:17:14.000 --> 1:17:18.000]  sure if you know this or if this wasn't on your mind but I believe in two weeks
[1:17:18.000 --> 1:17:24.000]  time in Cancun, Mexico the scum of the United Nations will cave in on the
[1:17:24.000 --> 1:17:29.000]  Mexican police state and will start up their world government talks with the
[1:17:29.000 --> 1:17:33.000]  Cancun agreement to try to clamp down on world government I don't know if you
[1:17:33.000 --> 1:17:36.000]  could bring out Lord Christopher Montanon to give us an update on what's
[1:17:36.000 --> 1:17:40.000]  gonna go on in Cancun of course the Mockingbird media will get this Alex
[1:17:40.000 --> 1:17:45.000]  NBC is doing green is universal which is interesting the media is setting this up
[1:17:45.000 --> 1:17:49.000]  two weeks in advance and they're doing their propaganda pieces on global warming
[1:17:49.000 --> 1:17:54.000]  and climate change setting up for the the Cancun meetings yes we've been
[1:17:54.000 --> 1:17:58.000]  covering that in the last few months but I do need to get Christopher Montan
[1:17:58.000 --> 1:18:03.000]  back on he's the real expert and I believe he may even be traveling down to
[1:18:03.000 --> 1:18:09.000]  Cancun where these scallywags are going to be meeting Julio great points good
[1:18:09.000 --> 1:18:14.000]  to hear from you appreciate the call let's talk to Tim in Ohio Tim you're on
[1:18:14.000 --> 1:18:21.000]  the air TSA tyranny starts at the airports my question to you Alex today
[1:18:21.000 --> 1:18:25.000]  where are the county sheriffs and why aren't they involving themselves as the
[1:18:25.000 --> 1:18:29.000]  highest elected public servant in the counties where these airports are located
[1:18:29.000 --> 1:18:34.000]  well what's happened is the feds came in with their mission Crete and they signed
[1:18:34.000 --> 1:18:41.000]  agreement civilly with the airports and and with the airlines to get people to
[1:18:41.000 --> 1:18:48.000]  just civilly consent to this fraud but because local tax money in every case
[1:18:48.000 --> 1:18:53.000]  is paying for the airports there is local city and county jurisdiction and
