[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[45:11.000 --> 45:13.000]  He was telling me last night about this.
[45:13.000 --> 45:17.000]  I remember when it happened last year and then the hype and we need to pass cyber security.
[45:17.000 --> 45:19.000]  It's really an internet takeover because of it.
[45:19.000 --> 45:32.000]  These transformers getting shot up and the professional job and disappearing one minute before the police got there and little piles of rocks to know where to do the shooting.
[45:32.000 --> 45:35.000]  Probably third party merc team hired to do it, told they'd be given immunity.
[45:35.000 --> 45:37.000]  Probably part of a drill.
[45:37.000 --> 45:39.000]  They do drills that actually blow stuff up, folks.
[45:39.000 --> 45:42.000]  And then you just tell the public that it was real.
[45:42.000 --> 45:43.000]  They have drills.
[45:43.000 --> 45:45.000]  They blow up buses, light things on fire.
[45:45.000 --> 45:46.000]  You name it.
[45:46.000 --> 45:52.000]  That's how they work these things and then they get the cyber security takeover, $100 billion a year to private interest.
[45:52.000 --> 45:54.000]  David Knight started to talk about it in 19 minutes.
[45:54.000 --> 45:57.000]  A team of snipers showed 17 transformers at a power station.
[45:57.000 --> 46:01.000]  And the reason this is back in the news is they're trying to use this clear false flag.
[46:01.000 --> 46:08.000]  And David believes a precursor to another real larger power event as a pretext to bring in a form of martial law.
[46:08.000 --> 46:09.000]  They won't call it that.
[46:09.000 --> 46:11.000]  They'll call it emergency stabilization.
[46:11.000 --> 46:15.000]  David Knight, give us your breakdown of the story you've been following for several months.
[46:15.000 --> 46:21.000]  Well, this just came out yesterday from a former FRC chairman with public with this.
[46:21.000 --> 46:25.000]  When it first happened, the utility company said it was just vandalism.
[46:25.000 --> 46:30.000]  But vandals don't go down and cut the fiber optic cables, the underground fiber optic cables.
[46:30.000 --> 46:32.000]  They don't spot this stuff carefully.
[46:32.000 --> 46:34.000]  Only Imperial stormtroopers are so precise.
[46:34.000 --> 46:37.000]  They don't remove all the fingerprints from the shell casing.
[46:37.000 --> 46:40.000]  So what you see here is something that was very carefully planned.
[46:40.000 --> 46:45.000]  It was professionally executed and it was also a measured attack.
[46:45.000 --> 46:49.000]  They could have blown up and destroyed the people who planned this and executed this so well.
[46:49.000 --> 46:51.000]  They could have destroyed that entire power station.
[46:51.000 --> 46:53.000]  They could have caused a very wide outage.
[46:53.000 --> 46:59.000]  But as you mentioned before, when you have false flag attacks, you don't always target that to the public.
[46:59.000 --> 47:03.000]  Sometimes you target it to some people who are in the know.
[47:03.000 --> 47:06.000]  There have been a lot of false flags, plants being blown up.
[47:06.000 --> 47:11.000]  In fact, I've been told by high-level sources there's more than 50 a year that they use to scare the cops and everybody and say,
[47:11.000 --> 47:15.000]  don't tell anybody, you're part of the group now, but we don't want to panic the public.
[47:15.000 --> 47:17.000]  And that's how they bring them into the conspiracy.
[47:17.000 --> 47:19.000]  That's right. So it could have been something like that.
[47:19.000 --> 47:25.000]  As you mentioned, CISPO was under consideration at the time and CISPO was an infrastructure issue.
[47:25.000 --> 47:28.000]  So how better to emphasize that than some kind of attack like this?
[47:28.000 --> 47:29.000]  So we don't really know.
[47:29.000 --> 47:34.000]  But what it does look like, we can tell that it was very carefully planned, very carefully executed.
[47:34.000 --> 47:38.000]  They took out the oil on the transformers when they shot them.
[47:38.000 --> 47:39.000]  They drained down.
[47:39.000 --> 47:40.000]  It set off the alarms.
[47:40.000 --> 47:41.000]  The police were called.
[47:41.000 --> 47:44.000]  But of course, they stopped shooting about a minute before the police got there.
[47:44.000 --> 47:46.000]  The police get there and it's locked.
[47:46.000 --> 47:50.000]  So the police just say, well, I guess everything's okay and leave.
[47:50.000 --> 47:52.000]  And then they put out that it was a vandalism charge.
[47:52.000 --> 48:01.000]  And so we didn't know anything about it until this broke yesterday and the former chair of the FERC that oversees this.
[48:01.000 --> 48:05.000]  They were following it months ago when it happened saying clearly this isn't vandals.
[48:05.000 --> 48:06.000]  Right, right.
[48:06.000 --> 48:10.000]  And so all this stuff is very, very suspicious that they're coming up with.
[48:10.000 --> 48:14.000]  And as I said before, it's very carefully planned, very carefully executed, but very measured.
[48:14.000 --> 48:16.000]  They could have blown up these transformers.
[48:16.000 --> 48:18.000]  They could have taken out the entire substation.
[48:18.000 --> 48:23.000]  It could have been a very public event, but instead it was a pretty serious attack that showed a threat,
[48:23.000 --> 48:26.000]  showed the vulnerability, but then didn't alarm the public.
[48:26.000 --> 48:28.000]  And that's what's interesting about it, I think.
[48:28.000 --> 48:32.000]  Well, that's what they do a lot of times we've seen to get funding.
[48:32.000 --> 48:38.000]  And again, most of these terror attacks are kept secret, but a lot of lethal ones that go on.
[48:38.000 --> 48:42.000]  And they use it to say, oh, we're keeping the police and everybody on their toes.
[48:42.000 --> 48:45.000]  The truth is they're doing it to be able to take over society.
[48:45.000 --> 48:49.000]  And yeah, the cops on the ground are on their toes and the infra-guard and all of it.
[48:49.000 --> 48:53.000]  But it's keeping them on their toes for a made up false threat.
[48:53.000 --> 48:57.000]  Now, it's true if we attack Iran, they're not going to need a stage attack.
[48:57.000 --> 49:00.000]  The Iranians are going to attack the power stations.
[49:00.000 --> 49:04.000]  And they've got sleeper teams in the U.S., which is what the globalists want to begin with.
[49:04.000 --> 49:10.000]  Imagine if there's major system-wide disruptions that will absolutely empower Homeland Security.
[49:10.000 --> 49:12.000]  That's just lined up, ready to take over.
[49:12.000 --> 49:17.000]  Oh, yeah. And we've talked many times about how fragile and vulnerable our power system is.
[49:17.000 --> 49:22.000]  And so this is something, whether or not you believe this is a false flag, whether or not you believe this is a terrorism event.
[49:22.000 --> 49:27.000]  The bottom line is that it shows how vulnerable our power system is. People need to be concerned about that.
[49:27.000 --> 49:31.000]  They need to take their own precautions. That's the number one takeaway out of this.
[49:31.000 --> 49:33.000]  You know what? Stay there. I want to come back in the next segment.
[49:33.000 --> 49:37.000]  Talk more about that and then get your take on Rand Paul and others getting hardcore against Obama.
[49:37.000 --> 49:43.000]  And where you see all that's going, calling Clinton a sexual predator being the number one fundraiser.
[49:43.000 --> 49:46.000]  We're going to break here in a moment. Come back with David Knight who's in studio with us.
[49:46.000 --> 49:51.000]  First off, don't forget, this whole hour has been brought to you by the best storeable foods company out there.
[49:51.000 --> 49:55.000]  And that's mypatriotsupply.com forward slash Alex to find their specials.
[49:55.000 --> 49:59.000]  And it supports the broadcast. Mypatriotsupply.com forward slash Alex.
[49:59.000 --> 50:03.000]  I recommend you prepare with my patriot supply. That's who I use.
[50:03.000 --> 50:07.000]  Delicious, easy to prepare, put together with GMO free crops, storeable for 25 years.
[50:07.000 --> 50:11.000]  Folks, you need to be prepared. Mypatriotsupply.com forward slash Alex.
[50:11.000 --> 50:17.000]  And lastly, we're going to end it Monday. We usually run it in December end of February.
[50:17.000 --> 50:21.000]  We're already into February. We're going to end it next week.
[50:21.000 --> 50:24.000]  You can get five months off the yearly memberships for info wars.
[50:24.000 --> 50:28.000]  Nightly news and info wars news.com or prison planet.TV.
[50:28.000 --> 50:34.000]  And then you're funding the very tip of the spear in the info war and our reporters, the cameras, the crew, all of it.
[50:34.000 --> 50:38.000]  We're really going to the next level right now. Thanks for all your support. God bless you.
[50:38.000 --> 50:43.000]  Please continue to be prison planet.TV members. If you're not a member, you can get a monthly trial membership 595.
[50:43.000 --> 50:48.000]  11 people takes about a minute to sign up can use each membership simultaneously.
[50:48.000 --> 50:52.000]  It's more like 30 or 40 can use your membership. Nobody's going to usually use 11 at once.
[50:52.000 --> 51:14.000]  So that's a great system prison planet.TV and don't forget info wars life.com. We'll be right back.
[51:22.000 --> 51:27.000]  Aquametics advanced media for removal of fluoride and other heavy metals all in one filter element.
[51:27.000 --> 51:34.000]  It is the only one that does it and out of the gates. We have a discounted at 10% off with promo code water.
[51:34.000 --> 51:45.000]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilic acid,
[51:45.000 --> 51:52.000]  the most common form of fluoride not covered by other fluoride filter brands and sodium hexafluorosilicate.
[51:52.000 --> 52:00.000]  Get your pro pure with a new pro one filter today at infowarstore.com or by calling 888-253-3139.
[52:00.000 --> 52:09.000]  What if you could shift into a parallel universe right now and be the solution to any problem you're facing?
[52:09.000 --> 52:17.000]  I'm Matthew David Hurtado CEO of RNA drops and author of Misfit to Millions based on my true life story.
[52:17.000 --> 52:22.000]  Four years ago I was dying with PTSD, Lyme's disease and virtually homeless.
[52:22.000 --> 52:30.000]  Ion and the RNA drops gave me a new life, new DNA and the power to become a millionaire in just a few short years.
[52:30.000 --> 52:38.000]  I want to pay that forward to you. Get a copy of my book Misfit to Millions and I'll give you a free bottle of the RNA drops.
[52:38.000 --> 52:47.000]  The product that saved my life. I've got $199 and free bonus gifts for the first 200 people that go to Misfit to Millions.com.
[52:47.000 --> 52:57.000]  That's M-I-S-F-I-T-T-O-MILLIONS.COM or call 888-550-8231. That's 888-550-8231.
[52:57.000 --> 53:21.000]  Take your power back.
[53:21.000 --> 53:29.000]  Call today for Heart and Body Extract 866-295-5305 or visit hbextract.com.
[53:51.000 --> 54:01.000]  Call 877-886-3653 helping thousands prepare since 2005 goberky.com.
[54:21.000 --> 54:24.000]  You are the resistance. We are Free Humanity.
[54:24.000 --> 54:37.000]  Broadcasting worldwide from Occupied North America into FEMA Region 6, Austin, Texas. This is The Info War.
[54:37.000 --> 54:48.000]  Here's the bottom line. The Republican Party was basically taken over by the CIA in the 60s and National Review and William F. Buckley were part of that.
[54:48.000 --> 54:54.000]  And that's been declassified. By the way, if you want to look that up, it's public. Type in National Review, CIA.
[54:54.000 --> 54:59.000]  Then the neo-cons who've been the Trotskyites literally out of Mexico from Russia.
[54:59.000 --> 55:04.000]  Literally. This is mainstream news, too. If you're a new listener and you're like, what? Communist? Took over.
[55:04.000 --> 55:07.000]  But their job's always been to suppress the Tea Party.
[55:07.000 --> 55:18.000]  The Tea Party has been to the Proto Tea Party. People like, with no apologies, Barry Goldwater. Sometimes silence isn't golden, it's yellow.
[55:18.000 --> 55:21.000]  And this is all on record if you just want to research it.
[55:21.000 --> 55:28.000]  I mean, Ronald Reagan spoke out against the CFR, the New World Order, the Trilateral Commission, the Planda, until they got him in a room.
[55:28.000 --> 55:33.000]  And that's all come out. And so the Democrats are gone.
[55:33.000 --> 55:38.000]  They are the front line, the tip of the spear of the takeover, the new demographic shift.
[55:38.000 --> 55:44.000]  The Republicans are to be a regional group, and that's why they've got him committing suicide right now with the open borders, all the rest of it.
[55:44.000 --> 55:53.000]  We need to take over the Republican Party, not let it commit suicide, and then have inroads with kind of liberal libertarians, which are forming out there,
[55:53.000 --> 55:56.000]  and helping take over those areas for liberty.
[55:56.000 --> 56:05.000]  Live and let live, man, but come on. Don't raise taxes on middle class and tell me it's social engineering for the good when the billionaires are tax exempt offshore.
[56:05.000 --> 56:14.000]  I'm tired of it. And the truth is something nobody can argue with. Democrat, Republican, I don't care, black, white, old, young, gay, straight, man, listen.
[56:14.000 --> 56:21.000]  You can have polka dots. As long as you love freedom, I like you. And the liberals are not high ground liberals. They're authoritarians.
[56:21.000 --> 56:30.000]  I know it's easy to buy into the corporate fraud of, oh, you're in this group or you're in that group. Folks, we got a real problem on our hands here.
[56:30.000 --> 56:36.000]  David Knight, do you agree with me? I want your take on this. How exciting is it to have Rand Paul calling Bill Clinton a sexual predator and a monster?
[56:36.000 --> 56:43.000]  And he should be the Democrats' number one campaign fundraiser and others calling Obama a criminal and dangerous.
[56:43.000 --> 56:52.000]  And this is what we need because when people are being bad, the rhetoric has to fit it. We can't dial it back just because the Democrats are outrageous criminals.
[56:52.000 --> 56:59.000]  I mean, I think we've got to dial it up. They're always saying back off, be nice. That's how you win. No, that's how we've lost. We need to get aggressive.
[56:59.000 --> 57:03.000]  Our forebears killed people to have freedom. We're just trying to turn our voices up.
[57:03.000 --> 57:10.000]  Absolutely. You know, Ronald Reagan, you mentioned Ronald Reagan. He was a very different candidate than he was a president.
[57:10.000 --> 57:16.000]  There were sewer connections with William Casey and George Bush the first and the Iran Contra, all that kind of stuff was happening.
[57:16.000 --> 57:23.000]  After about six years of this, Ron Paul had enough and he wrote a very scathing resignation letter from the Republican Party.
[57:23.000 --> 57:30.000]  He spoke out about this. We need people like that. I think Rand Paul is the same way. I'm hoping he's the same way that he will speak out against this stuff
[57:30.000 --> 57:36.000]  instead of just giving them a free pass in the name of being a nice guy and getting along with the system.
[57:36.000 --> 57:43.000]  I hope that he gets in their face like Ron Paul did. Ron Paul resigned. He ran as a libertarian and he never backed down from those principles.
[57:43.000 --> 57:48.000]  So we're hoping that Rand Paul will do the same thing. This is very encouraging to see him come out this way.
[57:48.000 --> 57:56.000]  Well, that's right. I mean, they need to turn up the heat here and that's what's happening. I mean, that's why Ted Cruz is on top now in the polls ahead of Rand Paul.
[57:56.000 --> 58:06.000]  Ted Cruz globally. I saw a poll. I think it was Gallup two weeks ago. Globally, is seen as the second most influential political person after the Pope.
[58:06.000 --> 58:07.000]  Wow.
[58:07.000 --> 58:12.000]  Worldwide, all because he just stood up and said we have a criminal government, all because he had the will.
[58:12.000 --> 58:18.000]  Just like people in Eastern Europe spoke out against the Soviets. Call it out. The power isn't telling the truth.
[58:18.000 --> 58:25.000]  All you people that sell out the system, you think you get ahead by being milk toast. No, no, you don't. You become a slave. Go ahead.
[58:25.000 --> 58:34.000]  The public sees it. So when Ron Paul gets up and says you've betrayed all the principles that you ran on, Ronald Reagan, when he says something, the people have already seen it. It's pretty obvious.
[58:34.000 --> 58:58.000]  Second 60. Only here more from you, David. We're going to give the phone number on into a ton of news in the next hour. Stay with us.
[59:05.000 --> 59:16.000]  We are what we eat. Our food is devoid of nutrition and processed with poisons and additives. Our water is filled with toxic poisons and big pharma runoff.
[59:16.000 --> 59:25.000]  All of this has been engineered by design. We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[59:25.000 --> 59:35.000]  To learn more, visit infowarshealth.com. The site is literally packed with audio and video featuring top health professionals who don't bow down to big pharma.
[59:35.000 --> 59:43.000]  The fight against the New World Order starts with you and you can't stand against the machine of your sick, tired and obese when you visit infowarshealth.com.
[59:43.000 --> 59:59.000]  Be sure and check out the catalog with nearly 400 life-changing products and get free shipping when you sign up for auto-ship.
[01:00:13.000 --> 01:00:29.000]  He's Alex Jones on the GCN Radio Network and now live from Austin, Texas, Alex Jones.
[01:00:29.000 --> 01:00:43.000]  David Knight has been with us talking about trying to ram through cybersecurity internet takeover on the back of some transformers being precisionally shot, precisionally shot with precision, taken out with precision.
[01:00:43.000 --> 01:00:57.000]  And we've got a ton of news in the shower. Then Bob Barr is going to be popping in for 30, 45 minutes running for Congress to give his take, his inside knowledge on all the things that are unfolding and where he sees the economy going, the censorship that's happening in the media and so much more.
[01:00:57.000 --> 01:01:03.000]  David, other points you'd like to add about the state of politics in this country and all the things that are happening.
[01:01:03.000 --> 01:01:12.000]  Well, you were just talking about Ted Cruz and that's one of the things that makes him so powerful is that both he and Rand Paul have been going in and attacking really the front end of where all this tyranny is.
[01:01:12.000 --> 01:01:17.000]  And that's the executive orders, the NSA. That's what we're really concerned about it.
[01:01:17.000 --> 01:01:34.000]  Now, Rand Paul is attacking Clinton here and he needs to do that because Hillary Clinton is going to be his opponent. But the things that he's done with the speaking out against drones and assassinations, the stuff that Ted Cruz has come out against the executive orders and the dictatorship that's there.
[01:01:34.000 --> 01:01:40.000]  That's really important. People need to see that. They need to understand where that problem is. We need people who are going to speak to that issue.
[01:01:40.000 --> 01:01:48.000]  And hopefully they'll do something about it because we've had a lot of people who have talked about it, even though they're in the minority, they don't really have the power to do anything about it.
[01:01:48.000 --> 01:01:54.000]  I would like to see somebody just offer a bill to impeach Clinton.
[01:01:54.000 --> 01:01:58.000]  It is. Obama is the fourth term of the Clinton.
[01:01:58.000 --> 01:02:02.000]  That's right. It's hard to tell the difference even when they go from one party to the other.
[01:02:02.000 --> 01:02:07.000]  Well, I mean, Clinton is raising all the money. She's going to run again and we cannot get rid of these people.
[01:02:07.000 --> 01:02:14.000]  But somebody needs to put out a bill, even if it's not going to fly, even if they can't get it through, they need to stand on the principle.
[01:02:14.000 --> 01:02:19.000]  It's the sort of thing just like what Ted Cruz came out and he said he's evil. They need to make that point.
[01:02:19.000 --> 01:02:26.000]  They need to put up a bill of impeachment. They need to do everything they can, even if they know that nobody else is going to support them in Congress.
[01:02:26.000 --> 01:02:30.000]  Other stuff that's on the radar. I know you're doing a lot of research.
[01:02:30.000 --> 01:02:38.000]  Well, just going back to this report that we had, I think it's very significant that they're now talking about this thing that happened nearly a year ago.
[01:02:38.000 --> 01:02:46.000]  They kept it quiet. They just used it internally. It clearly looks like it was, like I said before, very carefully done, very professionally executed,
[01:02:46.000 --> 01:02:50.000]  very carefully planned and very, very measured so that the public didn't know about it.
[01:02:50.000 --> 01:02:55.000]  Now we're hearing about it. And I think when you look at that, you look at the issue of the Olympics here.
[01:02:55.000 --> 01:03:01.000]  We are on the razor's edge here. Liberty is really hanging by a thread, just like our infrastructure is hanging by a thread.
[01:03:01.000 --> 01:03:08.000]  They could pull off some kind of a major event like this, whether it's a major outage of the power grid that they blame on a terrorist attack,
[01:03:08.000 --> 01:03:14.000]  or whether it's an actual false flag attack, something really big like this, taking the power out.
[01:03:14.000 --> 01:03:20.000]  They could use that to further ramp up the police state use as an excuse, even if we have a terrorist attack in the Olympics.
[01:03:20.000 --> 01:03:27.000]  That's something that would be very, very dangerous for us because it would extrapolate that back to here.
[01:03:27.000 --> 01:03:33.000]  What does your gut tell you is going to happen to Obama? Because if we don't try to impeach him or rebuy what he's done,
[01:03:33.000 --> 01:03:38.000]  it's going to set the precedent that all this executive garbage is passed on to the next time.
[01:03:38.000 --> 01:03:42.000]  Yeah, that's exactly why I think a lot of people in the Republican Party are letting him get away with it,
[01:03:42.000 --> 01:03:47.000]  because they want that power when they get into office. We've seen that happen over and over again.
[01:03:47.000 --> 01:03:53.000]  They'll just switch sides. A lot of people are criticizing him here and there on separate issues,
[01:03:53.000 --> 01:03:57.000]  but they really want that same power when they get into office. They don't really want to take that away.
[01:03:57.000 --> 01:04:03.000]  They could take it away if they wanted to. We've seen the abuse is so much worse than it ever was under Nixon.
[01:04:03.000 --> 01:04:10.000]  The abuse of the IRS power, at that time, the IRS commissioner just took the enemy's list and put it in his safe.
[01:04:10.000 --> 01:04:16.000]  He didn't actually execute it. Now we've got IRS commissioners who actually execute the enemy's list and actually lie about it.
[01:04:16.000 --> 01:04:21.000]  And then don't get in trouble. Get caught lying. It's come out. She lied over and over again under oath.
[01:04:21.000 --> 01:04:24.000]  And then they're still expanding the persecution.
[01:04:24.000 --> 01:04:33.000]  There's nothing worse than letting somebody get away with the crime, because what the federal government is turning into is the feral government.
[01:04:33.000 --> 01:04:38.000]  This is a government that's been abroad killing people, starting wars. Now they're bringing it home.
[01:04:38.000 --> 01:04:47.000]  That's right. They are a feral rogue mad dog government, and all of us are in danger, including the idiots that are in the system letting this happen.
[01:04:47.000 --> 01:04:53.000]  You think this power is not going to bring everything down? You morons with no checks and balances? This is a disaster.
[01:04:53.000 --> 01:05:09.000]  This is a disaster for stability. The world, our wealth, everything. Take it and have a night with it right back.
[01:05:24.000 --> 01:05:31.000]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[01:05:31.000 --> 01:05:39.000]  It is rare to find companies who practice what they preach, and that's why I stock my pantry with high-quality storable foods from my Patriot Supply.
[01:05:39.000 --> 01:05:54.000]  Go to mypatriotsupply.com forward slash Alex today for special offers on emergency food storage, or call their preparedness specialist at 866-229-0927.
[01:05:54.000 --> 01:06:00.000]  Do business with someone who shares your values. Mypatriotsupply.com slash Alex.
[01:06:00.000 --> 01:06:09.000]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[01:06:09.000 --> 01:06:17.000]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[01:06:17.000 --> 01:06:22.000]  We have now managed to secure the sought-after beans in a highly customized blend.
[01:06:22.000 --> 01:06:36.000]  Discover and try a bag of the Patriot Blend 100% organic coffee at infowarslife.com. This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[01:06:36.000 --> 01:06:43.000]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[01:06:43.000 --> 01:06:57.000]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed. Available in original, or with our immune support infusion blend. You will be supporting a free press all the while enjoying a truly great tasting cup of my favorite coffee.
[01:06:57.000 --> 01:07:10.000]  Available at infowarslife.com. In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[01:07:10.000 --> 01:07:22.000]  Guess what else is in the halogen family? Fluoride. Ladies and gentlemen, Alex Jones here. In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[01:07:22.000 --> 01:07:33.000]  It's the good halogen on the periodic table, and the results are on record, reports documented, a 15-point IQ increase in areas that had previously been deficient in iodine.
[01:07:33.000 --> 01:07:47.000]  Bottom line, iodine is important. Unbound, clean, in a glycerin base, nascent iodine was the answer for myself and my family. You will find survival shield nascent iodine exclusively at infowarslife.com.
[01:07:47.000 --> 01:08:05.000]  Infowarslife survival shield nascent iodine isn't just for emergencies. I take it every day. That's infowarslife.com or call toll-free 888-253-3139.
[01:08:05.000 --> 01:08:23.000]  Big Brother. Mainstream media. Government cover-ups. You want answers? Well, so does he. He's Alex Jones on the GCN Radio Network. And now, live from Austin, Texas, Alex Jones.
[01:08:23.000 --> 01:08:35.000]  Former Congressman Bob Barr is set to pop back in coming up in a little while in this hour. Then we'll continue with calls throughout the rest of the hour and the third hour. I take a lot of calls today. I'll try my best to do that.
[01:08:35.000 --> 01:08:44.000]  There is so much happening. Rand Paul has come out and said that Bill Clinton should not be the number one fundraiser for the Democrats. He's a sexual predator.
[01:08:44.000 --> 01:08:53.000]  So they've had Liz Hurley's former boyfriend come out, Tom Sizemore, and say that it was made up that the two had an affair.
[01:08:53.000 --> 01:09:02.000]  We know there were all these pictures of Clinton and literally wearing royal outfits with her hanging out with her constantly. I mean, it was Sharon Stone, all of them folks.
[01:09:02.000 --> 01:09:17.000]  I mean, give me a break. Bill Clinton likes the women. And the issue here is the sexual harassment, but that got the news. It was the settling cases of women that said he beat the daylights out of them, bit them, and raped them.
[01:09:17.000 --> 01:09:19.000]  And then he got caught lying about it.
[01:09:19.000 --> 01:09:26.000]  I did not have sex with that woman, Monica Lewinsky. How dare you say that? Do you understand me?
[01:09:26.000 --> 01:09:36.000]  But what about the issue of him keeping half the money for his private jets for his charity? He claims there's money for little starving kids in Haiti and Africa and the Caribbean.
[01:09:36.000 --> 01:09:40.000]  I mean, it's just unbelievable. So now the phone calls are already coming.
[01:09:40.000 --> 01:09:51.000]  I did not have sex with Liz Hurley. Do you understand that? I did not do that. I just want to make that clear right now. I've never used cocaine either.
[01:09:51.000 --> 01:09:57.000]  I never lied to you. And after that, it's a good deal as well. It's going to be real clear about all that with you. All right.
[01:09:57.000 --> 01:10:05.000]  Talk about a nightmare situation. You know, the government wants us to buy our foods from the company store like sharecroppers where the price is so rigged.
[01:10:05.000 --> 01:10:17.000]  That's what globalism is. We never get out of debt. That's what it's in 21 is. That's what the student loans are. That's what all of it is. Government runs it. It gives you the loans, but then private groups make the profit.
[01:10:17.000 --> 01:10:26.000]  So guaranteeing their profit. They socialize the risk, privatize the profit for only for select insiders. Fox News, AP, they're all reporting.
[01:10:26.000 --> 01:10:34.000]  Bankers bulk as postal service floats plan for payday loans, digital currency.
[01:10:34.000 --> 01:10:47.000]  So everybody, they got all these U.S. different laboratories, different universities, John Hopkins, you name it, coming out with their own bitcoins to challenge it. And you've got the postal service.
[01:10:47.000 --> 01:10:55.000]  By the way, I've noticed for five years when we ship stuff to Europe or anywhere else outside the U.S., they're in strategic drawing rights.
[01:10:55.000 --> 01:11:20.000]  Dollars aren't denominated into euros or into rubles or into yons or into yens or into shackles or into denar. They are in SDRs. That's already the global currency that the IMF World Bank, XM Bank and its private shareholders at the fellow reserve are able to just issue unlimited trillions.
[01:11:20.000 --> 01:11:30.000]  No wonder they're taking over everything. I mean, this is unbelievable. The ultimate form of discrimination. The average person is like obsessed with their sexual preference or race or something, fighting over religion.
[01:11:30.000 --> 01:11:37.000]  While economically, the globalists basically have diplomatic immunity and can do whatever they want.
[01:11:37.000 --> 01:11:50.000]  So here is the report. The perpetually struggling U.S. Postal Service has bankers in a tizzy after floating a plan to branch into what's called non-bank financial services.
[01:11:50.000 --> 01:12:11.000]  People, those payday loans, the loan sharking loans that used to be illegal but now are getting pushed, that somehow sound a lot like what lenders do. And a white paper distributed last month, the Postal Service Inspector General discussed getting into an array of financial services as a means of keeping the money losing mail operation afloat.
[01:12:11.000 --> 01:12:28.000]  Payday loans, check cashing and digital currency exchanges were among the possibilities outlined in the January 27 report. You know, the funny part is, I would actually support a federal bank if it gave people very low interest loans and it didn't use it as a political payoff and as a new bubble.
[01:12:28.000 --> 01:12:33.000]  But the government's so corrupt, just like with mortgages, they can't be trusted. Fannie Mae, Freddie Mac, all that.
[01:12:33.000 --> 01:12:48.000]  What I am for is state banks. You should have state competing currencies in the states, a lot of other countries and places have had that. They're very successful and that can give loans through the state government, through a state bank or economic development zones.
[01:12:48.000 --> 01:13:02.000]  And that's something a lot better than the Postal Service. It's basically an arm of the socialist end of the Democratic Party, not a good deal. So would the U.S. Postal Service make a better banker for the poor?
[01:13:02.000 --> 01:13:13.000]  Well, they're already loan sharking the poor. Man, they've got really stuff that used to be illegal everywhere now. These payday loans and high interest rates, just absolutely atrocious what is going on on that front.
[01:13:13.000 --> 01:13:29.000]  Speaking of finances, Bitcoin plunges as major exchange, Mt. Gox halts all the draws. I'm all for new digital currencies and I want independent ones outside of the strategic drawing reserves and rights that are coming out.
[01:13:29.000 --> 01:13:40.000]  But Bitcoin, I don't know, I think the whole thing has been very, very suspect from the beginning. We don't know the providence of it. You see government talking about guiding people and going after folks that are involved in it.
[01:13:40.000 --> 01:13:53.000]  And I'm just saying watch out. That's all I'm saying on that front. Now we've got him for the next 40 minutes or so and he usually comes on three or four times a year, but I twisted his arm to come back on again because so much is happening.
[01:13:53.000 --> 01:14:11.000]  And his knowledge in government in Congress and also as a senior person at the CIA, as a U.S. attorney before that, I guess after that for Reagan, he can really cover all the bases and give us his breakdown on a lot of different news items.
[01:14:11.000 --> 01:14:30.000]  And I wanted to get him on last week, but we're able to do it this week on the open persecution of the Nesh D'Souza. And I've looked at campaign law. It's questionable what happened. He's pled not guilty, but compared to Obama getting a third of his money from offshore donors completely illegally, not getting in trouble.
[01:14:30.000 --> 01:14:52.000]  The stuff Rahm Emanuel does when this Justice Department that is so suspect and that has been caught with all the energy scams and Benghazi and Fast and Furious and the revolving doors and just unprecedented election fraud and giving grover's license to illegals and letting them vote.
[01:14:52.000 --> 01:14:58.000]  The Justice Department defending that everything they've been doing, it makes Nixon look like an angel.
[01:14:58.000 --> 01:15:12.000]  And by the way, he was not an angel. I'm not a fan of Richard Nixon. I kind of am compared to Obama. I never used to believe in lesser of two evils, but man, the point is he's got a blank check to power grab and a blank check to give billions to his friends and all these fake energy scams.
[01:15:12.000 --> 01:15:27.000]  So to have that Justice Department arresting the governor, former governor of Virginia, who was getting money to promote a supplement company when he got out and it's normally because I follow politics for 20 years, 18 years on air.
[01:15:27.000 --> 01:15:36.000]  You would normally get an ethics committee investigation and maybe get a slap on the wrist. What I'm saying is Democrats do stuff light years worse. It's clearly politically motivated.
[01:15:36.000 --> 01:15:49.000]  And the day that broke, I had Bob Barr on two weeks ago, that Thursday, and six hours later it broke about Dinesh Azusa, who has movies coming out basically exposing Hillary Clinton this summer and then the next year.
