[00:00.000 --> 00:12.000]  Big Brother mainstream media government cover-ups you want answers well so does he
[48:39.000 --> 48:49.000]  Because we've let a bunch of dehumanized demons take over and tell us that we should act like them and be like them.
[48:49.000 --> 48:52.000]  They tell us that we should eat GMO. They don't eat GMO.
[48:52.000 --> 48:55.000]  They tell us we should take vaccines. They don't take vaccines.
[48:55.000 --> 48:59.000]  It's on record that the world leaders don't take vaccines.
[48:59.000 --> 49:03.000]  It's come out in the news that they don't eat GMO, that they don't drink fluoride water.
[49:03.000 --> 49:09.000]  Hydrofacilic acid. Don't confuse it with calcium fluoride. You actually need some of it.
[49:09.000 --> 49:12.000]  They play on your ignorance. They feed off of it.
[49:12.000 --> 49:15.000]  Here's an example of Spring-Ted Anderson up for the end of this segment and the next one.
[49:15.000 --> 49:17.000]  Head of Lillian LaRouge and a lot more.
[49:17.000 --> 49:20.000]  And I've got some Barton Springs news. We live here in Austin. They're going to shut it down.
[49:20.000 --> 49:22.000]  Never done this before. They're going to shut it down.
[49:22.000 --> 49:26.000]  I just discovered that today and found that out.
[49:26.000 --> 49:32.000]  But I wanted to bring Ted Anderson up because we've got all these world leaders buying gold right now in the last month.
[49:32.000 --> 49:37.000]  And we said, well, that means if George Soros and all these elites and big banks and universities and the Russian government,
[49:37.000 --> 49:43.000]  the Indian government, the Chinese government, if they're all running into gold, well, they know the QE3 is coming.
[49:43.000 --> 49:45.000]  Ted, tell us what's coming up after the break.
[49:45.000 --> 49:51.000]  Well, I tell you what. I mean, I'm looking at George Soros' face here and listen to you talk about babies being murdered.
[49:51.000 --> 49:53.000]  And I'm like, I'm getting sick to my stomach.
[49:53.000 --> 49:57.000]  But here's this title right here is a big headline.
[49:57.000 --> 50:02.000]  He sells dump stocks and buys $130 million in gold.
[50:02.000 --> 50:05.000]  You know, these guys know what's going on. The QE3 is coming.
[50:05.000 --> 50:09.000]  It's not only is it coming, quite a lot. It's happening right now in Europe. That's what all this is about.
[50:09.000 --> 50:14.000]  It's more like a combination of tarp and QE3 all tied together to make a hybrid.
[50:14.000 --> 50:18.000]  I mean, the price of gold is reflecting it. This is happening.
[50:18.000 --> 50:20.000]  I mean, if you want to deny it, deny it.
[50:20.000 --> 50:27.000]  But I can tell you right now, we're looking at gold going up again, $35 an ounce for at $17.3780 now.
[50:27.000 --> 50:32.000]  You know, with this kind of momentum, $2,000 gold will seem like history real fast.
[50:32.000 --> 50:35.000]  You know, silver right now is at $33.72.
[50:35.000 --> 50:41.000]  I mean, there's a lot of stuff that's going on in the gold in silver market, Alex.
[50:41.000 --> 50:48.000]  We're going to be right back, ladies and gentlemen, on the other side of this quick break with Ted Anderson to go over more of this.
[50:48.000 --> 50:51.000]  The elites are buying gold, but they tell you not to.
[50:51.000 --> 50:57.000]  They don't have abortions for their kids, but they tell you to, and you run out and get it because Laura Steinem says it's cool.
[50:57.000 --> 51:21.000]  I say buy gold. Hold it back.
[51:27.000 --> 51:51.000]  We're going to be right back.
[51:51.000 --> 52:00.000]  We're going to be right back.
[52:21.000 --> 52:39.000]  We, the people, grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit and carting to a private bank, having it led back at interest, forcing taxes to service debt.
[52:39.000 --> 52:46.000]  This capitalism, or was Jefferson correct when stating a central bank issuing to public currency, is a greater menace to the liberties of the people than a standing army.
[52:46.000 --> 52:53.000]  Ted Anderson, I'm placing a silver dollar in a book, explains our monetary system. Call for your copy 800-686-2237.
[52:53.000 --> 52:59.000]  It's time to understand the system. Call 800-686-2237. That's 800-686-2237.
[52:59.000 --> 53:07.000]  My name is Frank Bates, and I've got some urgent news for you. Did you know that a solar storm in 1989 caused an enormous blackout in Quebec?
[53:07.000 --> 53:15.000]  Here's the really bad news. Experts are predicting that solar storms will get really severe over the next year, and our electric grid is extremely vulnerable.
[53:15.000 --> 53:24.000]  In fact, the Wall Street Journal reported that we could soon face blackouts lasting weeks or months, leaving major parts of the USA temporarily uninhabitable.
[53:24.000 --> 53:39.000]  Are you prepared for this coming crisis? Watch the video at 123offgrid.com for a simple trick for generating your own off-grid power so that no matter what happens, your home will be a little island of light and warmth, even if it's dark everywhere else.
[53:39.000 --> 53:47.000]  And as a nice little bonus, you'll also slash your power bill. Protect your home by watching the free video at 123offgrid.com.
[53:47.000 --> 54:10.000]  Simply do it the video at 123offgrid.com says, and you'll be more prepared than 98% of people. Go to 123offgrid.com now, 123offgrid.com.
[54:17.000 --> 54:32.000]  All right, Ted, go over some of the headlines you've got there. I mean, the who's who are out there in the news buying gold, the Indian government's buying gold, and then they've got their economists telling poor Indians don't buy gold,
[54:32.000 --> 54:40.000]  because the globalists obviously want to hoard gold themselves while using paper to try to suppress the price. Why is that, Ted?
[54:40.000 --> 54:57.000]  Well, because they want to continue to keep us the common man in paper. That's the game. You realize that the Federal Reserve system, the banks in Japan, the banks in all the central banks, they're in the business of creating paper and having the people use that paper as money.
[54:57.000 --> 55:07.000]  If the people no longer accept the paper, their game is over. They no longer can profit from it. They no longer can control the masses. I mean, they really need to keep us in paper.
[55:07.000 --> 55:15.000]  That's why they want that. They'll push and they'll try to keep people out of gold. They'll do everything they can to manipulate that. At the same time, you can read the headlines.
[55:15.000 --> 55:25.000]  What are the central banks doing with their own resources? They're putting it in the gold. So guess what? They're trying to convince you to stay away from gold and silver. They're telling you why.
[55:25.000 --> 55:38.000]  Like, for instance, I'm looking at a big old picture of George Soros. Looks like he's standing on top of the world and it says, why buying gold after Paulson and Soros is foolished? Well, Soros is buying the gold because he knows what's going on.
[55:38.000 --> 55:46.000]  He's an insider. He can see it. There's no question about it. We're going to see the value of paper money go down because of the fact that there's so many problems.
[55:46.000 --> 55:57.000]  Exactly. Here's the bottom line. This is obviously a gold pitch because, again, it's very simple. We are self-financed. We promote what we use, what we believe in. I buy my gold and silver from Mitus Resources.
[55:57.000 --> 56:07.000]  In bullion, gold and silver, you can't beat the prices. They have very competitive on numismatics as well. But bottom line, Ted then also helps get the word out.
[56:07.000 --> 56:20.000]  So you vote with your dollars. You get a great deal on gold and silver from somebody who supports liberty. But the issue here is, Ted Anderson has been buying gold when it was at 1670 and things.
[56:20.000 --> 56:31.000]  And now he's going to be able to sell you that gold until it runs out, even though it's at, let me hit refresh, 1730 something last time I looked.
[56:31.000 --> 56:48.000]  Yes, it's 1736 right now with the system trying to drive it down. But it's the talk of QE3, the global devaluation, Moody saying Europe's going to basically go under, the new ECB megabond plan that ends the sovereignty of the nations by bankruptcy.
[56:48.000 --> 56:58.000]  This is all there. That's why I believe, that's why I am in silver and gold. That's why I was completely confident when gold was dropped down some to not sell any of it.
[56:58.000 --> 57:09.000]  Because my gut tells me it's only going up. Now, you know, are Easter Bunny real? Maybe. The point is, is that I don't get it, you know, as an investment, but it could go down someday.
[57:09.000 --> 57:21.000]  Who knows anything's possible. Again, leprechauns could be real. But everything points towards devaluation. So you can call Midas Resources, the parent company of the GCN radio network or sister company.
[57:21.000 --> 57:29.000]  Certainly the parent, though it helped fund and create it. They're two tandems. So to be technical, it's not a subsidiary. It's a sister.
[57:29.000 --> 57:38.000]  But the point is, I get caught in my new show folks, you know, I do that. The issue here is Ted's got a big list of gold and silver that is bullion.
[57:38.000 --> 57:49.000]  A lot of it actually collectible at bullion prices. It's the Alex Jones radio specials. You've got to ask about those when you call to get even more competitive rates than what they have at MidasResources.com,
[57:49.000 --> 58:02.000]  which already has very competitive special deals for the Internet. So 800-686-2237, 800-686-2237. Give Ted Anderson and his great brokers there a call.
[58:02.000 --> 58:08.000]  Tell them you want the Alex Jones specials. They can also tell you about some of the other specials they've got. But we've got about 30 seconds left, Ted.
[58:08.000 --> 58:14.000]  800-686-237. What are some of the best deals you've got right now on gold and silver?
[58:14.000 --> 58:24.000]  Well, if I have 30 seconds, the $63 for the two silver dollars, the book and the DVD, that is a steal because silver just went up another $2 an ounce. You're getting it for less than cost.
[58:24.000 --> 58:32.000]  How long until you have to go up on prices with gold up over 50 bucks right now in the last few days? How long until you've got to go up on prices?
[58:32.000 --> 58:37.000]  I only have a little bit of supply left and people are calling, so you can pretty much guess that it's going to end today.
[58:37.000 --> 58:38.000]  All right.
[58:38.000 --> 58:47.000]  This is GCN, the Genesis Communications Radio Network.
[59:08.000 --> 59:18.000]  These are silver impregnated to prevent bacterial growth. There's no priming required. It's NSF 42 certified. Optional fluoride filters can reduce fluoride up to 95%.
[59:18.000 --> 59:24.000]  Easy to set up and use. Doesn't require electricity. Purify water from lake streams, ponds and wells.
[59:24.000 --> 59:32.000]  This filter system leaves in beneficial minerals, which is key. Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[59:32.000 --> 59:39.000]  Propyr is the best gravity-fed filter out there. It's what my family uses. Infowars.com already has the lowest price on Propyr.
[59:39.000 --> 59:45.000]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[59:45.000 --> 01:00:03.000]  You can also call to order 888-253-3139.
[01:00:03.000 --> 01:00:17.000]  Big Brother. Mainstream media. Government cover-ups. You want answers? Well, so does he. He's Alex Jones on the GCN Radio Network.
[01:00:17.000 --> 01:00:26.000]  And now, live from Austin, Texas, Alex Jones.
[01:00:26.000 --> 01:00:36.000]  Ladies and gentlemen, in this short segment, I'm going to cover an issue near and dear to my heart. But similar things to this are happening around the country.
[01:00:36.000 --> 01:00:48.000]  Government likes to dominate and take things over. A national treasure is in Austin, Texas. It's giant, 68-degree mineral-rich springs that blast out of the rock.
[01:00:48.000 --> 01:01:02.000]  In Native Americans, it was a sacred place. Spanish explorers camped out there. For 500 years of known history, western history, it's been used by Europeans.
[01:01:02.000 --> 01:01:10.000]  It's Barton Springs. And I've been so busy over the years, I haven't had a chance to use it a lot, but I've started making myself go and swim a few days a week.
[01:01:10.000 --> 01:01:20.000]  And this morning, it was the strangest thing. I was just thinking, man, I can't believe the government that's dedicated to ruining everything good hadn't put TSA here or something or hasn't shut this down.
[01:01:20.000 --> 01:01:34.000]  And all of a sudden, I was finishing my mild swim. I had to hurry back and get back to the office. And all of a sudden, I see six, seven construction-type bureaucrats and city people come in and they're looking down in the water.
[01:01:34.000 --> 01:01:44.000]  I mean, it looks like the Caribbean in the morning there. We're talking like 20 feet deep in areas. Ocean eels come up to Colorado just to live there. There's like four-foot eels in there.
[01:01:44.000 --> 01:01:53.000]  And I get up and I go over and I listen to them because nobody dare talk to people wearing hard hats and stuff. There's no construction going on, but they're all wearing vest, nanny-state hard hats.
[01:01:53.000 --> 01:02:12.000]  They've got the Austin Aquatics head person there. They're pointing on the water. And because alumni from UT, we have all the articles here, Aaron, because alumni from UT, it turns out two years ago, didn't like the fact there was little cracks here and there in the 1920s, 30s, and 40s cement on the side,
[01:02:12.000 --> 01:02:19.000]  which is totally structurally sound. They were admitting that. Some little rebar down on the bottom where they paved an area of it back in the 40s.
[01:02:19.000 --> 01:02:25.000]  It's just some little rebar. It's just patching it or something. They are going to drain it. They wanted to eat for a year.
[01:02:25.000 --> 01:02:33.000]  Then it was being nine months, then six months. They're going to now, and I go over and I listen to them and they're going, yeah, we're shutting it down October 1st.
[01:02:33.000 --> 01:02:38.000]  They have the plans all pulled out. And I'm listening. That's called spying. But I mean, I'm just right there hearing it all.
[01:02:38.000 --> 01:02:44.000]  And I go up and talk to the manager and they go, no, no, they'll be a riot. No, no, no, they won't tell us what they're planning.
[01:02:44.000 --> 01:02:51.000]  And I go, no, they're right down there now. Go down there. They're right down there saying they're going to shut it down until next summer, maybe longer.
[01:02:51.000 --> 01:02:57.000]  And they're going to tear everything out and drain it down to one foot. The eels will die, everything. Forget the stupid salamanders.
[01:02:57.000 --> 01:03:05.000]  There's plenty of those. That's all made up. And there's the baster all eating them. There's like two foot bass in there. They're going to drain it, annihilate it.
[01:03:05.000 --> 01:03:11.000]  All because the UT Richie Riches don't want to see some old concrete that looks awesome. It looks awesome.
[01:03:11.000 --> 01:03:16.000]  My little feet patterned on that when I was a baby. And we only got a few minutes left. We'll have you have you back on about this.
[01:03:16.000 --> 01:03:22.000]  But I had you go double check it this morning. You found the Daily Texan. They're going to shut it down for nine months. Tell us about it.
[01:03:22.000 --> 01:03:30.000]  Well, they have one plan for nine months. They say specifically it's going to be closed for sure in October and all winter long, completely shut down.
[01:03:30.000 --> 01:03:40.000]  They're going to let just in October, the deep end be open. But they've tacked on hundreds of thousands, millions of dollars to deal with the environmental issue of the salamanders.
[01:03:40.000 --> 01:03:45.000]  Who's really getting all that money is probably a bigger question. But it's a big infrastructure boondoggle.
[01:03:45.000 --> 01:03:51.000]  And people probably don't know from around the country that water is great year round. People swim in there all year round.
[01:03:51.000 --> 01:03:56.000]  Well, yeah, because when it's cold outside, all of a sudden the cold water is warm. Yeah, it's bizarre.
[01:03:56.000 --> 01:04:06.000]  And you know what, little arousia is coming up. But at the next little five minutes segment at the start of the next hour, we'll come back in and you could actually go over it.
[01:04:06.000 --> 01:04:12.000]  The point is, they use ignorance. Because when I walked over and said, really, you're closing in October and he goes, well, I didn't say that officially.
[01:04:12.000 --> 01:04:17.000]  And then I found out other than this article from two years ago, they've never wanted anybody to know.
[01:04:17.000 --> 01:04:24.000]  So the people running the pool don't know because they don't want the slaves finding out and saying, they go, well, it's a safety issue.
[01:04:24.000 --> 01:04:30.000]  I go, what, is it going to collapse? No, no. But there's some rebar down there. Why don't you just patch that?
[01:04:30.000 --> 01:04:36.000]  That's from them in the 40s trying to pave the bottom of it. We don't want the bottom of it paved. They're idiots.
[01:04:36.000 --> 01:04:40.000]  Yeah, it's great there. But they've been planning this project, I guess, somewhat secretly for three years.
[01:04:40.000 --> 01:04:45.000]  Well, that's because three years ago, people said we don't want it. And so now they're going to sneak attack again.
[01:04:45.000 --> 01:04:53.000]  That's true. These governments do not service. Why don't you all just go out to your farm and the one we're paying for, you know, taxpayers pay for and get out of Austin,
[01:04:53.000 --> 01:05:01.000]  and Lee Lettingwell and all you scum and all you UT alumni, richie riches, those women, you're swimming pools.
[01:05:01.000 --> 01:05:08.000]  Alex Jones here with a great way to beat the blackouts, get off the grid and generate your own supply of electrical power.
[01:05:08.000 --> 01:05:13.000]  Folks, with what's been going on in this country, I don't have to tell you about the power grid and just how vulnerable it is.
[01:05:13.000 --> 01:05:21.000]  That's in the mainstream news every day. Millions of people have lost their power in the last few weeks because of dangerous storms and killer heat
[01:05:21.000 --> 01:05:27.000]  pushing the grid beyond its capacity. I've always said that every family needs to be ready for blackouts.
[01:05:27.000 --> 01:05:31.000]  And if you don't have a backup system in place, I've got a great opportunity for you.
[01:05:31.000 --> 01:05:38.000]  Right now, our good friends at Solutions from Science are offering huge savings on their best-selling power hub unit.
[01:05:38.000 --> 01:05:44.000]  In fact, I think it's the best deal I've ever seen them make. It's literally thousands of dollars in savings.
[01:05:44.000 --> 01:05:51.000]  Remember, these backup systems don't need gas because they're solar powered. That means there's no dangerous fumes and no noise.
[01:05:51.000 --> 01:06:14.000]  InfoWars listeners can get all the details at beattheblackouts.com. That's beattheblackouts.com.
[01:06:22.000 --> 01:06:30.000]  See them on the web at fivestarsope.com or call 800-340-7091 for a free catalog.
[01:06:30.000 --> 01:06:36.000]  Buy the one to two month sample package and enjoy soaps that are twice as good as what you're using now.
[01:06:36.000 --> 01:06:43.000]  Or save big with a one to two year supply of soaps for all your cleaning needs. This is an amazing deal.
[01:06:43.000 --> 01:06:48.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:06:48.000 --> 01:06:56.000]  See them on the web at fivestarsope.com or call 800-340-7091 for a free catalog.
[01:07:19.000 --> 01:07:27.000]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from eFoods direct now.
[01:07:27.000 --> 01:07:32.000]  As the price of raw ingredients increases, eFoods will have to raise prices too. Now is the time to get your supply.
[01:07:32.000 --> 01:07:36.000]  I recently increased my supply from eFoods direct because we've all known this was coming.
[01:07:36.000 --> 01:07:42.000]  You know about their delicious long term storeable foods. The fact is you can eat it anytime to save money today.
[01:07:42.000 --> 01:07:47.000]  And because it's stored for 25 years, they're locking in today's prices and avoiding the rising food cost.
[01:07:47.000 --> 01:07:53.000]  So don't wait. Call 800-409-5633 or go to eFoodsDirect.com forward slash Alex.
[01:07:53.000 --> 01:08:18.000]  You can bet your life on eFoods direct.
[01:08:23.000 --> 01:08:36.000]  We are back live, ladies and gentlemen. For the balance of the hour, we're going to be joined by Lyndon LaRouche here in a moment.
[01:08:36.000 --> 01:08:40.000]  If you don't know who he is, look into who he really is, none of the media says he is.
[01:08:40.000 --> 01:08:48.000]  Very interesting person with an amazing historical perspective. And I hear he's got a birthday. Has he already had it or is it tomorrow?
[01:08:48.000 --> 01:08:54.000]  We're going to find out from the man himself. I guess I could go to Wikipedia and find out, but so much of what they say is wrong.
[01:08:54.000 --> 01:09:01.000]  We're going to be having Lyndon LaRouche on here in just a moment from his offices to break down what's happening in the world.
[01:09:01.000 --> 01:09:06.000]  And here's just an example. UN armed intervention may be necessary in Syria.
[01:09:06.000 --> 01:09:12.000]  That is a official UN press release. Well, there already is armed intervention.
[01:09:12.000 --> 01:09:19.000]  The West has been sending in al Qaeda and others, and that is now admitted. What we told you eight months ago when the latest things started.
[01:09:19.000 --> 01:09:22.000]  We told you a year and a half ago the Libya thing was started as a pretext.
[01:09:22.000 --> 01:09:28.000]  And now Iran is sending elite troops to aid Al-Assad's regime in Syria.
[01:09:28.000 --> 01:09:33.000]  That's the London Telegraph and that's official out of Iran as well.
[01:09:33.000 --> 01:09:38.000]  So this is a full blown proxy war, ladies and gentlemen.
[01:09:38.000 --> 01:09:45.000]  Barak hints the U.S. would join Israel in Iran's strike.
[01:09:45.000 --> 01:09:49.000]  We share the challenge through our timetables. They're not the same.
[01:09:49.000 --> 01:09:53.000]  The Defense Minister says a pre-Rashishana political event.
[01:09:53.000 --> 01:10:04.000]  Defense Minister Ehud Barak appeared to hint last night that he believed the United States would join Israel in a strike on Iran to prevent the Islamic Republic from obtaining nuclear weapons.
[01:10:04.000 --> 01:10:08.000]  So it's all moving towards that. Israel says differences remain between U.S. and Iran.
[01:10:08.000 --> 01:10:13.000]  That's Fox News. Canada closes embassy in Iran. That's a big sign.
[01:10:13.000 --> 01:10:21.000]  Intelligence committee chair describes explosive confrontation between Netanyahu and American ambassador, complete with yelling and screaming at each other.
[01:10:21.000 --> 01:10:25.000]  Venezuela grabs U.S. ships and has arms. That's Forbes.
[01:10:25.000 --> 01:10:28.000]  The point is things are going into hypergear.
[01:10:28.000 --> 01:10:37.000]  Obama's talking about signing an executive order right now to go ahead and have the Pentagon take over the Internet.
[01:10:37.000 --> 01:10:40.000]  Even CBS News says it's draconian, anti-free speech.
[01:10:40.000 --> 01:10:43.000]  I mean, when they're saying that, you know you're in trouble.
[01:10:43.000 --> 01:10:53.000]  All of this is happening and in the backdrop, Europe has been downgraded by Moody's to negative outlook.
[01:10:53.000 --> 01:10:58.000]  They're coming out with a super bond that'll just put people more into debt to the oligarch banks.
[01:10:58.000 --> 01:11:03.000]  All of this is happening and that's why we've got Lyndon LaRouche joining us.
[01:11:03.000 --> 01:11:07.000]  Because, well, he was called by, you can look this up.
[01:11:07.000 --> 01:11:10.000]  I remember hearing this a couple of years ago when he looked it up as in the Washington Post. It was true.
[01:11:10.000 --> 01:11:20.000]  The CIA director back in the 80s called him the best intelligence, private intelligence, operation of the world, national security council, members said similar things.
[01:11:20.000 --> 01:11:25.000]  He used to land for weekly meetings himself by helicopter at the CIA command center.
[01:11:25.000 --> 01:11:29.000]  Ronald Reagan read his information and people got jealous.
[01:11:29.000 --> 01:11:32.000]  George Herbert Walker had him set up and put in prison.
[01:11:32.000 --> 01:11:38.000]  I mean, just amazing the type of stuff that they do.
[01:11:38.000 --> 01:11:45.000]  And it doesn't mean that I agree with all of Lyndon LaRouche's solutions, but his historical perspective is dead on.
[01:11:45.000 --> 01:11:52.000]  And the more I learn in my own research, the more I learn how right he is, which has become a big media event, that Jones is a LaRouchean.
[01:11:52.000 --> 01:11:56.000]  And what I am is a seeker of truth. That's what I'm seeking out.
[01:11:56.000 --> 01:11:59.000]  And that's why he's here with us.
[01:11:59.000 --> 01:12:02.000]  And sir, I hear that you are just about 90 years old.
[01:12:02.000 --> 01:12:05.000]  If you count nine months and your mother's womb, I guess over 90.
[01:12:05.000 --> 01:12:10.000]  But I tell you, you don't look a day above 75. What's your secret to longevity?
[01:12:10.000 --> 01:12:16.000]  I don't know. Maybe there's some virtue there somewhere or some reward for something I had done or not done.
[01:12:16.000 --> 01:12:21.000]  I just enjoy doing what I do. I feel committed to what I'm doing.
[01:12:21.000 --> 01:12:23.000]  What is your birthday? Is it today or tomorrow?
[01:12:23.000 --> 01:12:24.000]  Tomorrow is tomorrow.
[01:12:24.000 --> 01:12:27.000]  Wow, so you'll be 90 years old on September 8th.
[01:12:27.000 --> 01:12:28.000]  Yep.
[01:12:28.000 --> 01:12:30.000]  Well, happy birthday.
[01:12:30.000 --> 01:12:31.000]  Thank you.
[01:12:31.000 --> 01:12:35.000]  No one can say that you've sat around on your hind end for 90 years.
[01:12:35.000 --> 01:12:36.000]  No.
[01:12:36.000 --> 01:12:39.000]  A lot of other places, but not that.
[01:12:39.000 --> 01:12:44.000]  Wow. Let's get into world events first.
[01:12:44.000 --> 01:12:48.000]  I do want to speak a little bit about Lenin LaRouche today and also open the phones up at the bottom of the hour.
[01:12:48.000 --> 01:12:50.000]  People that have questions or comments for you.
[01:12:50.000 --> 01:12:53.000]  But I mean, I just read over just a snapshot of news today.
[01:12:53.000 --> 01:12:58.000]  I mean, I see the world lining up like we saw before the first two world wars.
[01:12:58.000 --> 01:13:05.000]  Am I wrong in intellectually, historically, but also in my gut, feeling the serious tremors in the force?
[01:13:05.000 --> 01:13:09.000]  I think there are only two major sources of threat.
[01:13:09.000 --> 01:13:17.000]  One is the British monarchy and the other is the British monarchy's puppet, which is Obama.
[01:13:17.000 --> 01:13:23.000]  The situation is that as the Joint Chiefs of Staff of the United States have shown,
[01:13:23.000 --> 01:13:35.000]  they understand that any war that breaks out now, such as in the Middle East or elsewhere, will be a thermonuclear war.
[01:13:35.000 --> 01:13:40.000]  There may be other minor things and conflicts which are going on.
[01:13:40.000 --> 01:13:46.000]  But any time the force comes in and someone says we're going to start the attack,
[01:13:46.000 --> 01:13:51.000]  it's going to be a full global attack and it's going to be thermonuclear.
[01:13:51.000 --> 01:13:57.000]  And the question is, will anybody survive eventually, not merely out of the war?
[01:13:57.000 --> 01:14:05.000]  Because you forget the Soviet of Russia and Chinese capabilities, which are very significant.
[01:14:05.000 --> 01:14:11.000]  And against the United States and Britain and something from France, which is the other side.
[01:14:11.000 --> 01:14:18.000]  And these forces are going to go against each other on a thermonuclear basis from the get-go.
[01:14:18.000 --> 01:14:25.000]  And that means that our submarines, our major submarines, are going to launch in their time.
[01:14:25.000 --> 01:14:29.000]  It's going to be a full launch, probably one or two rounds.
[01:14:29.000 --> 01:14:34.000]  Maybe with an hour and a half it's all over and the world looks pretty dead.
[01:14:34.000 --> 01:14:44.000]  So we're at a point where the idea of simple war, a war breaking out or incidents leading to war, is not going to happen.
[01:14:44.000 --> 01:14:54.000]  What's happened is Russia and China have made a very firm commitment not to start a war but to defend against it.
[01:14:54.000 --> 01:14:58.000]  Most people in the United States want no part of this.
[01:14:58.000 --> 01:15:03.000]  The only person really behind it is the President, Obama.
[01:15:03.000 --> 01:15:09.000]  And Obama's with the Queen, but most of the people in Britain are not for this nonsense either.
[01:15:09.000 --> 01:15:16.000]  So we're on the verge of the worst kind of warfare one could imagine, which would break out very suddenly,
[01:15:16.000 --> 01:15:19.000]  with very little warning on any part.
[01:15:19.000 --> 01:15:24.000]  Certain services, such as the U.S. services, would understand and know that this is going on immediately.
[01:15:24.000 --> 01:15:29.000]  Let me stop you there, sir, because what you're saying is obviously right on target,
[01:15:29.000 --> 01:15:33.000]  but people may not understand the last two chairman of the Joint Chiefs,
[01:15:33.000 --> 01:15:39.000]  the last three heads of CENTCOM, as you know, people can look this up, journalists can look this up,
[01:15:39.000 --> 01:15:43.000]  have refused to attack Iran, saying it would bring in China and Russia.
[01:15:43.000 --> 01:15:48.000]  Now they've sent the fleets over to men of China and they think that that's going to allow this attack,
[01:15:48.000 --> 01:15:54.000]  but now even Dempsey, who's been known as not as smart as his predecessors, has been convinced and came out, as you know,
[01:15:54.000 --> 01:16:02.000]  last week and said, hey, I mean the exact quote it was a headline was, do not blame us when Israel strikes and don't think we're supporting it.
[01:16:02.000 --> 01:16:10.000]  So that type, I mean to have Chairman of the Joint Chiefs saying that, shows that the military establishment who love wars,
[01:16:10.000 --> 01:16:17.000]  I mean that's what they do, I mean they love to be commanded off the war generally, are saying do not do this.
[01:16:17.000 --> 01:16:23.000]  I mean how significant is that? That signifies a mutiny within the saner sectors of the power structure.
[01:16:23.000 --> 01:16:27.000]  I'm not sure the word mutiny is the right term.
[01:16:27.000 --> 01:16:35.000]  The point is because nothing that the Joint Chiefs and others are doing to that effect is a violation of anything on their spot.
[01:16:35.000 --> 01:16:42.000]  Sure, I mean that's the wrong term, it's a sanity call, it's a, what would you call it then?
[01:16:42.000 --> 01:16:49.000]  I probably, the point is you've got to throw this president out of office, even though he's just been nominated,
[01:16:49.000 --> 01:16:53.000]  I don't think it's going to stick and he's not in a winning position right now.
[01:16:53.000 --> 01:17:00.000]  But what does it mean inside the government where you have so many connections to have the Chairman of the Joint Chiefs come out
[01:17:00.000 --> 01:17:06.000]  and say something countervailing what the president and certain sectors of Israel are pushing?
[01:17:06.000 --> 01:17:15.000]  Yeah, but the Joint Chiefs are operating within their powers of government and the president doesn't dare challenge that directly
[01:17:15.000 --> 01:17:21.000]  because the president is not a popular president.
[01:17:21.000 --> 01:17:27.000]  Am I right to say that it's seismic though? I mean how big of a deal is it to have the Chairman of the Joint Chiefs come out,
[01:17:27.000 --> 01:17:29.000]  say that and it gets almost no press?
[01:17:29.000 --> 01:17:34.000]  You're talking about if you're a member of the Joint Chiefs and you're a patriot as I am,
[01:17:34.000 --> 01:17:39.000]  you're not going to play games and guessing games or anything with this policy.
[01:17:39.000 --> 01:17:47.000]  We know that any major war that breaks out on this planet will be a thermonuclear war.
[01:17:47.000 --> 01:17:55.000]  There are no minor wars possible. You cannot have a continuation of the war with the Middle East at all.
[01:17:55.000 --> 01:18:02.000]  Any such war will lead to thermonuclear war immediately and that means that within about an hour and a half,
[01:18:02.000 --> 01:18:06.000]  most of the world is dead.
[01:18:06.000 --> 01:18:11.000]  And anyone who is competent like the Joint Chiefs or other people of the same interest,
[01:18:11.000 --> 01:18:18.000]  of Russians or Chinese, all the same thing, this war must not occur.
[01:18:18.000 --> 01:18:27.000]  And if somebody tries to start it, we should get them out of the way quick because if we let this war happen,
[01:18:27.000 --> 01:18:36.000]  because we're in the age of thermonuclear warfare and nobody can win thermonuclear warfare,
[01:18:36.000 --> 01:18:42.000]  the human race might go extinct within the aftermath of such an attack.
[01:18:42.000 --> 01:18:49.000]  So no sane person, and I wouldn't include this president as sane,
[01:18:49.000 --> 01:18:53.000]  no sane person wants to start such a war.
[01:18:53.000 --> 01:18:58.000]  There are other means we're going to have to use to deal with conflict.
[01:18:58.000 --> 01:19:01.000]  Many of the means are not conflict at all.
[01:19:01.000 --> 01:19:04.000]  They're just arguments about how we're going to settle things.
[01:19:04.000 --> 01:19:08.000]  But we've come to a time where we have to learn the truth.
[01:19:08.000 --> 01:19:13.000]  You cannot have war among major nations today.
[01:19:13.000 --> 01:19:18.000]  No sane head of government will launch it.
[01:19:18.000 --> 01:19:23.000]  But I think there are some people who are not so sane, including our current president.
[01:19:23.000 --> 01:19:29.000]  But don't assume that with all the boula-boula that he's going to win this election.
[01:19:29.000 --> 01:19:36.000]  Now he's running as a loser, not because the other guys are smart, but because he is so bad.
