[00:00:00.000 --> 00:00:29.000]  InfoWars, tomorrow's news, today.
[00:26:23.000 --> 00:26:25.000]  and by 2014
[00:26:25.000 --> 00:26:27.000]  they created a global
[00:26:27.000 --> 00:26:29.000]  modern day slavery
[00:26:29.000 --> 00:26:31.000]  database of organizations
[00:26:31.000 --> 00:26:33.000]  in 199 countries
[00:26:33.000 --> 00:26:35.000]  to monitor human trafficking
[00:26:35.000 --> 00:26:37.000]  also in 2009
[00:26:37.000 --> 00:26:39.000]  Amber Ready Incorporated
[00:26:39.000 --> 00:26:41.000]  selected the Podesta Group
[00:26:41.000 --> 00:26:43.000]  the infamous pedophile
[00:26:43.000 --> 00:26:45.000]  art collectors of the
[00:26:45.000 --> 00:26:47.000]  WikiLeaks Podesta email scandal
[00:26:47.000 --> 00:26:49.000]  to be their PR company
[00:26:49.000 --> 00:26:51.000]  where they were responsible for
[00:26:51.000 --> 00:26:53.000]  promoting Amber Ready cell phone
[00:26:53.000 --> 00:26:55.000]  technology which created a
[00:26:55.000 --> 00:26:57.000]  database of children so that
[00:26:57.000 --> 00:26:59.000]  if they ever were abducted
[00:26:59.000 --> 00:27:01.000]  their information was already on file
[00:27:01.000 --> 00:27:03.000]  once this
[00:27:03.000 --> 00:27:05.000]  child database syndicate
[00:27:05.000 --> 00:27:07.000]  was launched human trafficking
[00:27:07.000 --> 00:27:09.000]  increased
[00:27:09.000 --> 00:27:11.000]  within 9 years the human trafficking
[00:27:11.000 --> 00:27:13.000]  industry went from around
[00:27:13.000 --> 00:27:15.000]  30 billion dollars a year
[00:27:15.000 --> 00:27:17.000]  to 150 billion dollars a year
[00:27:17.000 --> 00:27:19.000]  nearly all
[00:27:19.000 --> 00:27:21.000]  child pornography is processed
[00:27:21.000 --> 00:27:23.000]  and stored within this framework
[00:27:23.000 --> 00:27:25.000]  on foreign servers in Sweden
[00:27:25.000 --> 00:27:27.000]  in 2014
[00:27:27.000 --> 00:27:29.000]  President Obama assigned
[00:27:29.000 --> 00:27:31.000]  the task of how to manage this
[00:27:31.000 --> 00:27:33.000]  gathered intelligence data
[00:27:33.000 --> 00:27:35.000]  to John Podesta
[00:27:35.000 --> 00:27:37.000]  the Clintons, the Podesta's
[00:27:37.000 --> 00:27:39.000]  and their friends are demonstrably
[00:27:39.000 --> 00:27:41.000]  involved on the criminal side
[00:27:41.000 --> 00:27:43.000]  of child sex trafficking
[00:27:43.000 --> 00:27:45.000]  if this is news to you
[00:27:45.000 --> 00:27:47.000]  I recommend my report from 2019
[00:27:47.000 --> 00:27:49.000]  are the Clintons involved
[00:27:49.000 --> 00:27:51.000]  in human trafficking
[00:27:51.000 --> 00:27:53.000]  which is based on the well researched
[00:27:53.000 --> 00:27:55.000]  article by Corey Diggs
[00:27:55.000 --> 00:27:57.000]  and it is this group who manage
[00:27:57.000 --> 00:27:59.000]  and run Polaris
[00:27:59.000 --> 00:28:01.000]  the ICMEC and the
[00:28:01.000 --> 00:28:03.000]  ICMEC and these are the same
[00:28:03.000 --> 00:28:05.000]  groups that Angel Studios
[00:28:05.000 --> 00:28:07.000]  producers of The Sound of
[00:28:07.000 --> 00:28:09.000]  Freedom are directing people
[00:28:09.000 --> 00:28:11.000]  to as a way to combat
[00:28:11.000 --> 00:28:13.000]  child trafficking
[00:28:13.000 --> 00:28:15.000]  the billionaire who has been funding Tim Ballard's
[00:28:15.000 --> 00:28:17.000]  operation is Carlos
[00:28:17.000 --> 00:28:19.000]  Slim who has also funded
[00:28:19.000 --> 00:28:21.000]  Hillary Clinton and the Bill
[00:28:21.000 --> 00:28:23.000]  and Melinda Gates Foundation
[00:28:23.000 --> 00:28:25.000]  and if you believe that the Democrats
[00:28:25.000 --> 00:28:27.000]  are the problem then I recommend
[00:28:27.000 --> 00:28:29.000]  you look into the Franklin cover up
[00:28:29.000 --> 00:28:31.000]  and the Bohemian Grove
[00:28:31.000 --> 00:28:33.000]  Pedophilia is how the
[00:28:33.000 --> 00:28:35.000]  hidden hand controls
[00:28:35.000 --> 00:28:37.000]  their politician puppets
[00:28:37.000 --> 00:28:39.000]  awareness of this horrific problem
[00:28:39.000 --> 00:28:41.000]  is good
[00:28:59.000 --> 00:29:01.000]  The globalists aren't just targeting
[00:29:01.000 --> 00:29:03.000]  us through the poison shots
[00:29:03.000 --> 00:29:05.000]  or the electromagnetic 5G
[00:29:05.000 --> 00:29:07.000]  or the GMO crops
[00:29:07.000 --> 00:29:09.000]  they're hitting us with hundreds of chemicals
[00:29:09.000 --> 00:29:11.000]  that the EPA has authorized
[00:29:11.000 --> 00:29:13.000]  companies and industry to use
[00:29:13.000 --> 00:29:15.000]  one of the top pesticides used
[00:29:15.000 --> 00:29:17.000]  is Atrazine
[00:29:17.000 --> 00:29:19.000]  the allowable level the government admits
[00:29:19.000 --> 00:29:21.000]  that they allow to be in your water supply
[00:29:21.000 --> 00:29:23.000]  is enough to sterilize you and basically turn
[00:29:23.000 --> 00:29:25.000]  your son into a feminized mutant
[00:29:25.000 --> 00:29:27.000]  look it up
[00:29:27.000 --> 00:29:29.000]  we have the very best gravity fed
[00:29:29.000 --> 00:29:31.000]  filter system out there
[00:29:31.000 --> 00:29:33.000]  highest rated at half the price
[00:29:33.000 --> 00:29:35.000]  of leading competitors the Alexa Pure
[00:29:35.000 --> 00:29:37.000]  ready to ship to you right now we have replacement filters
[00:29:37.000 --> 00:29:39.000]  for folks who have already gotten it
[00:29:39.000 --> 00:29:41.000]  it does 10,000 gallons before you replace them
[00:29:41.000 --> 00:29:43.000]  it is amazing, it's great for your home
[00:29:43.000 --> 00:29:45.000]  your business, you can put swamp water in it
[00:29:45.000 --> 00:29:47.000]  tap water, well water
[00:29:47.000 --> 00:29:49.000]  almost everything is contaminated
[00:29:49.000 --> 00:29:51.000]  this is how you take control of the fluids in your body
[00:29:51.000 --> 00:29:53.000]  and counter the globalist onslaught
[00:29:53.000 --> 00:29:55.000]  get yours today at infowars.com
[00:29:55.000 --> 00:29:57.000]  get a discount, that is a huge discount
[00:29:57.000 --> 00:29:59.000]  it's probably the lowest price out there, you need this filter
[00:29:59.000 --> 00:30:01.000]  I want to thank all of you over the years
[00:30:01.000 --> 00:30:03.000]  who have supported Infowars financially
[00:30:03.000 --> 00:30:05.000]  with word of mouth and prayer
[00:30:05.000 --> 00:30:07.000]  all the success that we've had together against the globalists
[00:30:07.000 --> 00:30:09.000]  and the fact that we're not caught flat footed
[00:30:09.000 --> 00:30:11.000]  during their major takeover
[00:30:11.000 --> 00:30:13.000]  is because of you
[00:30:13.000 --> 00:30:15.000]  humanity has a real fighting chance
[00:30:15.000 --> 00:30:17.000]  I just want to thank you all for buying products
[00:30:17.000 --> 00:30:19.000]  at infowars.com like books
[00:30:19.000 --> 00:30:21.000]  and films and supplements and water filtration
[00:30:21.000 --> 00:30:23.000]  air filtration and so much more
[00:30:23.000 --> 00:30:25.000]  those of you that want to actually give us a straight donation
[00:30:25.000 --> 00:30:27.000]  so we get almost 100% of the money
[00:30:27.000 --> 00:30:29.000]  to fund our operation during this critical time
[00:30:29.000 --> 00:30:31.000]  go to infowarsstore.com
[00:30:31.000 --> 00:30:33.000]  and right at the top
[00:30:33.000 --> 00:30:35.000]  you'll see a link to make a straight donation
[00:30:35.000 --> 00:30:37.000]  a one time donation
[00:30:37.000 --> 00:30:39.000]  of $5, $10, $50
[00:30:39.000 --> 00:30:41.000]  or a recurring donation you can cancel anytime
[00:30:41.000 --> 00:30:43.000]  I want to thank all of you that have donated
[00:30:43.000 --> 00:30:45.000]  I want to encourage those of you out there
[00:30:45.000 --> 00:30:47.000]  that want to support freedom to take action now
[00:30:47.000 --> 00:30:49.000]  and be part of the global awakening
[00:30:49.000 --> 00:30:51.000]  the new renaissance
[00:30:51.000 --> 00:30:53.000]  please counter the great reset
[00:30:53.000 --> 00:30:55.000]  by going to infowarsstore.com
[00:30:55.000 --> 00:30:57.000]  and clicking on the donate button and giving today
[00:30:57.000 --> 00:30:59.000]  thank you so much for your support
[00:30:59.000 --> 00:31:01.000]  please take action
[00:31:21.000 --> 00:31:23.000]  I love to exercise, eat well, take good vitamins
[00:31:23.000 --> 00:31:25.000]  but the one thing that I have really found
[00:31:25.000 --> 00:31:27.000]  that makes a difference
[00:31:27.000 --> 00:31:29.000]  is brain force
[00:31:29.000 --> 00:31:31.000]  I'll take brain force in the morning
[00:31:31.000 --> 00:31:33.000]  right before I go to my computer
[00:31:33.000 --> 00:31:35.000]  and I'm good for the next 4 or 5 hours
[00:31:35.000 --> 00:31:37.000]  writing a whole lot of stuff
[00:31:37.000 --> 00:31:39.000]  so it really is true that brain force
[00:31:39.000 --> 00:31:41.000]  is something I use every day
[00:31:41.000 --> 00:31:43.000]  and it helps me with my writing
[00:31:43.000 --> 00:31:45.000]  alright we love you, we'll be right back
[00:31:45.000 --> 00:31:47.000]  get your brain force plus brain force ultra
[00:31:47.000 --> 00:31:49.000]  and turbo force at infowarsstore.com
[00:31:49.000 --> 00:31:51.000]  we'll be right back with hour number 2
[00:32:19.000 --> 00:32:21.000]  toothpaste again with a whole bunch of key essential oils
[00:32:21.000 --> 00:32:23.000]  that are so good not just for your teeth
[00:32:23.000 --> 00:32:25.000]  and your gums but your whole mouth, your throat and more
[00:32:25.000 --> 00:32:27.000]  these are really game changing toothpaste
[00:32:27.000 --> 00:32:29.000]  they're very very strong
[00:32:29.000 --> 00:32:31.000]  most over the counter toothpaste have fluoride
[00:32:31.000 --> 00:32:33.000]  ours don't and it doesn't have fillers in it
[00:32:33.000 --> 00:32:35.000]  it is just chock full
[00:32:35.000 --> 00:32:37.000]  of incredible things
[00:32:37.000 --> 00:32:39.000]  that God gave us through Mother Nature
[00:32:39.000 --> 00:32:41.000]  so it's now back in stock
[00:32:41.000 --> 00:32:43.000]  it became a best seller
[00:32:43.000 --> 00:32:45.000]  the turmeric toothpaste is available again
[00:32:45.000 --> 00:32:47.000]  at infowarsstore.com
[00:32:47.000 --> 00:32:49.000]  we've got some of the tooth wine toothpaste, we've got some of that left
[00:32:49.000 --> 00:32:51.000]  and we also have some of the amazing activated charcoal toothpaste
[00:32:51.000 --> 00:32:53.000]  in stock but it's running out as well
[00:32:53.000 --> 00:32:55.000]  so all 3 toothpastes in stock
[00:32:55.000 --> 00:32:57.000]  for a limited time infowarsstore.com
[00:33:08.470 --> 00:33:28.470]  The answer to 1984 is 1776. Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:33:28.470 --> 00:33:34.470]  Let me finish up on the sound of freedom analysis that I was just engaging in last segment a
[00:33:34.470 --> 00:33:38.470]  few months ago. Then I'm going to move into the really huge breaking news dealing with
[00:33:38.470 --> 00:33:42.470]  race specific bioweapons. If you're a new lister, don't know what that is, you need to find out
[00:33:42.470 --> 00:33:47.470]  about it. It's a real thing on record, not debated. The corporate media, the enemy of
[00:33:47.470 --> 00:33:54.470]  the people, dinosaur, Decepticon media is trying to cover this up right now. They're
[00:33:54.470 --> 00:33:58.470]  really scared. Big news breaking on that front on multiple fronts coming up in just
[00:33:58.470 --> 00:34:06.470]  a few minutes. But a lot of people ask me, I mean a lot at the grocery store, at the gas station,
[00:34:06.470 --> 00:34:16.470]  at church, is Elon Musk for real? Is Tucker Carlson for real? Is Joe Rogan for real?
[00:34:16.470 --> 00:34:22.470]  And I can tell you with Joe Rogan, 100% real guy. Tucker Carlson, 100% real guy.
[00:34:23.470 --> 00:34:29.470]  They asked me, is Trump for real? 100% real guy. But Alex Jones, 100% real guy. 100% mean
[00:34:29.470 --> 00:34:36.470]  what I say, my own person, nobody. You know what defines Donald Trump, Alex Jones,
[00:34:36.470 --> 00:34:44.470]  Tucker Carlson, Joe Rogan, is that we like to be our own men. And nobody is telling
[00:34:44.470 --> 00:34:50.470]  us what to think or what to do. I mean, with Joe, it is to a ridiculous level.
[00:34:50.470 --> 00:34:55.470]  If anything, he's a little bit of a jerk about the fact that he's doing things exactly
[00:34:55.470 --> 00:35:00.470]  how he wants to, and you don't tell him how you think you ought to do it. I mean,
[00:35:00.470 --> 00:35:04.470]  no one is telling that guy what to do, okay? He's worked his whole life to get
[00:35:04.470 --> 00:35:08.470]  a position of where he's in charge of his life. And it's the same thing with Tucker
[00:35:08.470 --> 00:35:13.470]  Carlson. Nobody is telling him what to do. It's come out in internal emails how mad
[00:35:13.470 --> 00:35:16.470]  he was that they were trying to censor him, even though he had a contract and gave
[00:35:16.470 --> 00:35:22.470]  up two-thirds of the money to be free. And so I can tell you Tucker's good.
[00:35:22.470 --> 00:35:25.470]  Trump's the same way. Makes a lot of mistakes, but completely pig-headed.
[00:35:25.470 --> 00:35:30.470]  Nobody is telling him what to do. He's not getting orders. And you can say
[00:35:30.470 --> 00:35:34.470]  I'm pig-headed too. I mean, if somebody cheats me in business or life,
[00:35:34.470 --> 00:35:40.470]  I'd rather lose a million dollars than them get $5. And it's not a vindictive
[00:35:40.470 --> 00:35:43.470]  thing. But I didn't sell out to the New World Order for hundreds of millions
[00:35:43.470 --> 00:35:46.470]  of dollars and all their stupid power. I'm not going to sell out in little ways
[00:35:46.470 --> 00:35:52.470]  to other people, okay? I'm going to do what I believe is right
[00:35:52.470 --> 00:35:57.470]  and damn the consequences. Now, it's attitudes like that built the world,
[00:35:57.470 --> 00:36:01.470]  but I didn't get into this story I'm telling you or these examples to talk
[00:36:01.470 --> 00:36:05.470]  about Joe Rogan and myself, okay? Or to talk about Tucker Carlson.
[00:36:05.470 --> 00:36:09.470]  It's key to understand this because you asked me this the most. I mean,
[00:36:09.470 --> 00:36:13.470]  here's what I got to ask the most. Are these people for real? Are you for real?
[00:36:13.470 --> 00:36:18.470]  And the next biggest thing is why are you still alive? And then the next thing is
[00:36:18.470 --> 00:36:22.470]  what's the globalist going to pull next? And really everybody should be asking that.
[00:36:22.470 --> 00:36:25.470]  Like, what are they going to pull next and how do we stop them?
[00:36:25.470 --> 00:36:27.470]  And I tell people, do you ever listen to the show? And they go,
[00:36:27.470 --> 00:36:31.470]  yeah, I see clips or are you still on air? I see you all the time.
[00:36:31.470 --> 00:36:33.470]  Where are you? And I go, well, you look like a pretty smart person.
[00:36:33.470 --> 00:36:36.470]  You just walked over to my table. You're dressed nice.
[00:36:36.470 --> 00:36:40.470]  Got a nice looking wife and kids over here. You don't know how to go find my show?
[00:36:40.470 --> 00:36:44.470]  They're like, well, I mean, I guess info works. Well, yeah, you're asking if I'm still on the air.
[00:36:44.470 --> 00:36:50.470]  It's like until about 10 years ago, people would ask me, do I have a day job?
[00:36:50.470 --> 00:36:54.470]  Make films, write books on the air four hours a day, work seven days a week,
[00:36:54.470 --> 00:36:59.470]  reach hundreds of millions of people, conservatively, do I have a day job?
[00:36:59.470 --> 00:37:05.470]  Yeah, this is my day job. My main job is being a father.
[00:37:05.470 --> 00:37:09.470]  And doing what God tells me. And I'm not even bitching here. I'm trying people to think about priorities.
[00:37:09.470 --> 00:37:13.470]  So let me answer all those questions. Then I'll get into the bio weapon this next segment.
[00:37:13.470 --> 00:37:17.470]  But let me answer them because I think they're good questions.
[00:37:17.470 --> 00:37:22.470]  And I had to preface it with is Joe Rogan for real? Is Tucker Carlson for real? Is Trump for real?
[00:37:22.470 --> 00:37:26.470]  Yes, yes, yes, yes. Is Alex Jones real? Yes, yes, yes.
[00:37:26.470 --> 00:37:30.470]  And we make mistakes and we're not perfect. And we see through Rose color darkly,
[00:37:31.470 --> 00:37:36.470]  as the Bible tells us, and we're fallen creatures. Is RFK Jr. for real?
[00:37:36.470 --> 00:37:40.470]  I haven't never met him, don't know him, know some of his people.
[00:37:40.470 --> 00:37:45.470]  He was kind enough to say, we appreciate the show, too controversial, come on, they'll make you a distraction,
[00:37:45.470 --> 00:37:48.470]  but we really appreciate you. Told me that 10 years ago, told me that five years ago.
[00:37:48.470 --> 00:37:52.470]  They told me that a year ago. Fine. I appreciate you being honest about it.
[00:37:52.470 --> 00:37:55.470]  That's fine. You're doing great work. You're getting better and better every day.
[00:37:56.470 --> 00:37:59.470]  I believe RFK Jr. is absolutely for real.
[00:37:59.470 --> 00:38:02.470]  Now, does he have problems like his father and his uncle?
[00:38:02.470 --> 00:38:05.470]  These are alpha male, really smart, aggressive dudes. Yeah.
[00:38:05.470 --> 00:38:08.470]  Is he out to get humanity? No.
[00:38:08.470 --> 00:38:13.470]  He's for real. I can't say I know him for 25 years like Joe Rogan intimately,
[00:38:13.470 --> 00:38:18.470]  as good close friends, but I can tell you, I believe he's for real.
[00:38:18.470 --> 00:38:21.470]  I believe Trump's for real. No, Trump talked to him quite a bit over the years,
[00:38:21.470 --> 00:38:24.470]  but I can watch him and tell you, oh, they hate him because he's real.
[00:38:24.470 --> 00:38:27.470]  He doesn't do a thing they tell him.
[00:38:27.470 --> 00:38:30.470]  Is he on much for real? I don't know.
[00:38:30.470 --> 00:38:35.470]  His track record of being good is too short, but here's what I do know,
[00:38:35.470 --> 00:38:39.470]  and this is why I answer the question I get asked so much on the street.
[00:38:39.470 --> 00:38:44.470]  This is the reason, this whole discussion of the last seven, eight minutes is so important.
[00:38:46.470 --> 00:38:50.470]  It doesn't really matter, does it? Listen to me carefully.
[00:38:51.470 --> 00:38:55.470]  The fact that every major super hot talk show host,
[00:38:55.470 --> 00:38:58.470]  I mean, hot is in a lot of listeners.
[00:38:58.470 --> 00:39:01.470]  Even Megyn Kelly, not super hot in either way,
[00:39:01.470 --> 00:39:04.470]  but she's back now, Mrs. Patriot, Mrs. Antony Lawler.
[00:39:04.470 --> 00:39:08.470]  She's had to come towards Alex Jones, not me towards her.
[00:39:08.470 --> 00:39:14.470]  And if you look at Alex Jones on one end and George Soros on the other,
[00:39:14.470 --> 00:39:17.470]  these are the polar opposites. Joe Rogan's right over here right next to me.
[00:39:17.470 --> 00:39:20.470]  Tucker Carlson's right up next to me, maybe even past me.
[00:39:20.470 --> 00:39:23.470]  Elon Musk in rhetoric is way over here.
[00:39:23.470 --> 00:39:26.470]  Megyn Kelly's way over here.
[00:39:26.470 --> 00:39:29.470]  All the other talk show hosts are way over where I'm at.
[00:39:29.470 --> 00:39:32.470]  They're all being drawn into what I cover.
[00:39:32.470 --> 00:39:35.470]  And it's not like I'm writing this up like Stephen King and they follow some script.
[00:39:35.470 --> 00:39:37.470]  No, they now see my perspective. They now know it's true.
[00:39:37.470 --> 00:39:39.470]  And they know it's popular.
[00:39:39.470 --> 00:39:43.470]  And they know that they get 99% support when they say these things.
[00:39:43.470 --> 00:39:47.470]  So whether they're good or not, they're on the bandwagon, baby.
[00:39:47.470 --> 00:39:50.470]  And I want to tump the New World Order boat over
[00:39:50.470 --> 00:39:52.470]  because it's the boat that's taking us to hell.
[00:39:52.470 --> 00:39:55.470]  And I want us to jump off the boat into the Sea of Tranquility
[00:39:55.470 --> 00:39:58.470]  and the Holy Spirit and swim back to shore.
[00:39:58.470 --> 00:40:01.470]  So picture we're on this slave ship about to go into the mouth of hell.
[00:40:01.470 --> 00:40:03.470]  You ever see people on a big barge or a big boat
[00:40:03.470 --> 00:40:06.470]  when everybody runs over to one side of the boat and it turns over?
[00:40:06.470 --> 00:40:08.470]  Folks, we've already run over to the other side of the boat.
[00:40:08.470 --> 00:40:10.470]  The boat's already tumped over upside down.
[00:40:11.470 --> 00:40:14.470]  And we can try to climb back on top and get back on the cap-sized boat.
[00:40:14.470 --> 00:40:19.470]  And guys, pull up an image of crowd makes boat cap-sized.
[00:40:19.470 --> 00:40:21.470]  There's lots of famous footage of it.
[00:40:21.470 --> 00:40:23.470]  And we can't find it quickly. Just add it and post.
[00:40:23.470 --> 00:40:25.470]  We post the Bandai video.
[00:40:25.470 --> 00:40:29.470]  And so usually you think of a boat cap-sized and it's not good, but this is good.
[00:40:29.470 --> 00:40:33.470]  We are all rushing to one side to tump this whole agenda over.
[00:40:33.470 --> 00:40:35.470]  And it's basically already happened.
[00:40:35.470 --> 00:40:38.470]  And the globalists know their agenda is tumped over so they don't know what to do.
[00:40:38.470 --> 00:40:42.470]  So it doesn't matter if Joe Rogan's for real or Alex Jones is for real
[00:40:42.470 --> 00:40:44.470]  or any of these people are because you know you're for real.
[00:40:44.470 --> 00:40:47.470]  You're inside your mind, your soul, your spirit.
[00:40:47.470 --> 00:40:49.470]  I want freedom. I don't like the New World Order.
[00:40:49.470 --> 00:40:51.470]  I want to be prosperous. I want to be free. I want to be secure.
[00:40:51.470 --> 00:40:53.470]  I don't want the New World Order as you know, 2030.
[00:40:53.470 --> 00:40:55.470]  I don't want my resources cut off. I don't want pedophilia.
[00:40:55.470 --> 00:40:57.470]  I don't want fentanyl. I don't want devalued currency.
[00:40:57.470 --> 00:40:58.470]  I don't want World War III.
[00:40:58.470 --> 00:41:00.470]  I just want to live and be peaceful and happy
[00:41:00.470 --> 00:41:03.470]  and go to church and take care of my kids and take care of my grandma.
[00:41:03.470 --> 00:41:06.470]  I just want to have a garden in the backyard and watch sunsets.
[00:41:06.470 --> 00:41:08.470]  And I'm just saying, you know, you're somebody after God's own heart.
[00:41:08.470 --> 00:41:09.470]  You're just a good, decent person.
[00:41:09.470 --> 00:41:11.470]  Well, you know you're good.
[00:41:11.470 --> 00:41:14.470]  And whether these people are good or bad, it doesn't matter.
[00:41:14.470 --> 00:41:17.470]  They're now having to sound just like you
[00:41:17.470 --> 00:41:20.470]  and they're singing to our sheet of music.
[00:41:20.470 --> 00:41:24.470]  So there's this orchestra with Joe Rogan and Elon Musk
[00:41:24.470 --> 00:41:31.470]  and Tucker Carlson and Tulsi Gabbers and Orban and Bolsonaro
[00:41:31.470 --> 00:41:35.470]  and the list goes on and on and on and on and on
[00:41:35.470 --> 00:41:37.470]  and Japanese leaders and African leaders.
[00:41:37.470 --> 00:41:41.470]  I mean, Nigel Farage, British leaders, German leaders everywhere.
[00:41:41.470 --> 00:41:45.470]  And who's up there?
[00:41:45.470 --> 00:41:48.470]  The globalists see it as I'm conducting.
[00:41:48.470 --> 00:41:49.470]  I'm actually not conducting.
[00:41:49.470 --> 00:41:52.470]  They now see the truth, so they're all playing the same sheet of music.
[00:41:52.470 --> 00:41:56.470]  But the globalists see it as Alex Jones, patient zero, the conductor.
[00:41:56.470 --> 00:41:59.470]  Ray Epps sent a text message to his family.
[00:41:59.470 --> 00:42:02.470]  Hey, I just orchestrated the attack on the Capitol.
[00:42:02.470 --> 00:42:05.470]  Well, I orchestrated the attack on the new order with your help.
[00:42:05.470 --> 00:42:07.470]  We all did this together.
[00:42:07.470 --> 00:42:10.470]  And so you need to know that now and understand that now.
[00:42:10.470 --> 00:42:14.470]  And that's why this broadcast is so hated because we're on target.
[00:42:14.470 --> 00:42:18.470]  Nine times out of 10, we break the big key news first.
[00:42:18.470 --> 00:42:21.470]  And we just need to know and celebrate because of the Holy Spirit,
[00:42:21.470 --> 00:42:25.470]  what God gave us, the position we're in and be thankful, not prideful,
[00:42:25.470 --> 00:42:29.470]  but satisfied and appreciative and thankful to God.
[00:42:29.470 --> 00:42:33.470]  A real feeling of accomplishment to the crew as well.
[00:42:33.470 --> 00:42:34.470]  Just I love you to death.
[00:42:34.470 --> 00:42:36.470]  And then the whole audience is activists.
[00:42:36.470 --> 00:42:37.470]  I love you so much.
[00:42:37.470 --> 00:42:38.470]  Black, white, old, young, all of you.
[00:42:38.470 --> 00:42:39.470]  You're so beautiful.
[00:42:39.470 --> 00:42:41.470]  And we're going to win this together.
[00:42:41.470 --> 00:42:44.470]  God's told me God wants us to be thankful
[00:42:44.470 --> 00:42:47.470]  and have a little bit of a victory lap, a little bit of satisfaction.
[00:42:47.470 --> 00:42:50.470]  I mean, we have torn the hell out of the new world war.
[00:42:50.470 --> 00:42:53.470]  I mean, we have beat the living daylights out of the enemy.
[00:42:53.470 --> 00:42:54.470]  We'll be right back.
[00:42:54.470 --> 00:42:55.470]  Stay with us.
[00:42:59.470 --> 00:43:02.470]  With all the craziness in the world, the collapsing borders,
[00:43:02.470 --> 00:43:06.470]  the war with Russia, the insanity, the currency devaluations,
[00:43:06.470 --> 00:43:08.470]  the economy going crazy.
[00:43:08.470 --> 00:43:11.470]  You are crazy, in my view, if you don't get high quality,
[00:43:11.470 --> 00:43:14.470]  storeable food and water filtration and self-defense.
[00:43:14.470 --> 00:43:16.470]  Now, we're not selling guns and ammo.
[00:43:16.470 --> 00:43:17.470]  That's for you to go out and get for yourself
[00:43:17.470 --> 00:43:19.470]  and learn how to use if you haven't.
[00:43:19.470 --> 00:43:20.470]  And I'm preaching to the choir on that.
[00:43:20.470 --> 00:43:22.470]  But a lot of people got plenty of guns,
[00:43:22.470 --> 00:43:25.470]  but they don't have enough storeable food or water filtration.
[00:43:25.470 --> 00:43:27.470]  This is something you need now.
[00:43:27.470 --> 00:43:29.470]  And we've got it in the food department
[00:43:29.470 --> 00:43:31.470]  and in the high quality water filtration department.
[00:43:31.470 --> 00:43:34.470]  The highest quality food, the best water filtration
[00:43:34.470 --> 00:43:37.470]  at the lowest prices you're going to find and still get quality.
[00:43:37.470 --> 00:43:40.470]  InfoWarStore.com is running a special right now
[00:43:40.470 --> 00:43:45.470]  for 10% off on all storeable food and on water and air filtration.
[00:43:45.470 --> 00:43:48.470]  Ladies and gentlemen, you cannot beat this deal.
[00:43:48.470 --> 00:43:49.470]  Our prices are already the lowest.
[00:43:49.470 --> 00:43:52.470]  At 10% off, it's an insane deal for a limited time.
[00:43:52.470 --> 00:43:56.470]  Go to infowarstore.com and get prepared while you still can.
[00:43:58.470 --> 00:44:00.470]  A lot of people have asked me,
[00:44:00.470 --> 00:44:05.470]  why is InfoWarStore and InfoWar's life not in a probiotic for more than three years?
[00:44:05.470 --> 00:44:06.470]  The answer is simple.
[00:44:06.470 --> 00:44:09.470]  We only bring you the highest quality to lowest prices.
[00:44:09.470 --> 00:44:13.470]  We had a top maker, top certified of probiotics for more than seven years.
[00:44:13.470 --> 00:44:15.470]  They got bought by a lip tard company
[00:44:15.470 --> 00:44:19.470]  and said we're not doing business with you, Mr. Jones, anymore.
[00:44:19.470 --> 00:44:22.470]  Finally, we got a probiotic just as good or better
[00:44:22.470 --> 00:44:25.470]  with a top lab that loves our show.
[00:44:25.470 --> 00:44:29.470]  We're able to private label it under InfoWar's MD as our probiotic formula.
[00:44:29.470 --> 00:44:33.470]  So you can get a super high quality probiotic for amazing gut health and more
[00:44:33.470 --> 00:44:36.470]  at infowarstore.com for 25% off right now.
[00:44:36.470 --> 00:44:39.470]  Now, wherever you get your probiotics, it's something everybody should be doing.
[00:44:39.470 --> 00:44:41.470]  But I'm asking you to try our probiotic.
[00:44:41.470 --> 00:44:44.470]  I think you're going to have an amazing effect and it funds our entire operation.
[00:44:44.470 --> 00:44:48.470]  So get your InfoWar's MD probiotic today at infowarstore.com.
[00:44:48.470 --> 00:44:51.470]  It's a high quality formula and it keeps us on the air.
[00:44:51.470 --> 00:44:54.470]  Take action now at infowarstore.com.
[00:44:56.470 --> 00:45:01.470]  In the short time we have, I can't get into all the incredible ingredients
[00:45:01.470 --> 00:45:03.470]  and super female vitality.
[00:45:03.470 --> 00:45:06.470]  Go to infowarstore.com, read about the ingredients,
[00:45:06.470 --> 00:45:10.470]  look them up for yourself, and then understand this is cold pressed herbs
[00:45:10.470 --> 00:45:12.470]  so it has a more powerful effect to the body.
[00:45:12.470 --> 00:45:16.470]  Get yours today at infowarstore.com for 50% off.
[00:45:16.470 --> 00:45:19.470]  Super male vitality is selling out.
[00:45:19.470 --> 00:45:22.470]  It's an incredible formula for stamina, energy, libido.
[00:45:22.470 --> 00:45:23.470]  Only a few hundred bottles left.
[00:45:23.470 --> 00:45:27.470]  But the good news is we have several thousand bottles left of super female vitality.
[00:45:27.470 --> 00:45:28.470]  That's the same formula.
[00:45:28.470 --> 00:45:31.470]  It boosts men, it boosts women, it works great.
