[00:00.000 --> 00:20.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[35:25.000 --> 35:28.000]  I'm not a conspiracy theorist.
[35:28.000 --> 35:30.000]  I know what I'm talking about.
[35:30.000 --> 35:35.000]  In fact, here's the Herald Sun, one of the biggest newspapers.
[35:35.000 --> 35:39.000]  I said I'd get into the true nature of man.
[35:39.000 --> 35:41.000]  It's such a heavy subject.
[35:41.000 --> 35:48.000]  It's so clear when you think about it, but hard to articulate it in the majesty, the history, the beauty, the potential.
[35:48.000 --> 35:57.000]  But the Herald Sun and others headline, Herald Sun, Alex Jones was right about Schwarzenegger's megalomanium.
[35:57.000 --> 36:03.000]  And it's a long article, but they marvel that Maria Shriver and others were conned by Arnold.
[36:03.000 --> 36:09.000]  But syndicated radio host Alex Jones, once a Republican, I don't know why they say that, saw things differently.
[36:09.000 --> 36:14.000]  He's a bully and a preening peacock who is totally power mad, said Jones.
[36:14.000 --> 36:17.000]  For God's sakes, don't let this megalomaniac become president.
[36:17.000 --> 36:21.000]  Six years ago, they introduced legislation to repeal the 22nd amendment.
[36:21.000 --> 36:22.000]  So Schwarzenegger could be president.
[36:22.000 --> 36:24.000]  It was a big national drive.
[36:24.000 --> 36:30.000]  George H. W. Bush was pushing it up at Bryan College Station with Schwarzenegger.
[36:30.000 --> 36:35.000]  So I started Americans against Arnold and ArnoldExpose.com.
[36:35.000 --> 36:36.000]  And it's got my quotes here.
[36:36.000 --> 36:38.000]  And it goes on to say, Jones was right.
[36:38.000 --> 36:39.000]  Shriver was wrong.
[36:39.000 --> 36:46.000]  And it goes on, folks, I'm not smart to know Arnold Schwarzenegger was bad and is bad.
[36:46.000 --> 36:48.000]  I did research into him.
[36:48.000 --> 36:52.000]  He gave a Rolling Stone interview saying he admired Hitler and wanted to be Hitler.
[36:52.000 --> 36:59.000]  And his friends said he played Hitler records and pranced around in a Nazi uniform.
[36:59.000 --> 37:06.000]  I mean, he told the pumping iron filmmaker that, and then they cut it out of the movie.
[37:06.000 --> 37:10.000]  And then to stop it being released a decade ago, Schwarzenegger bought the film.
[37:10.000 --> 37:13.000]  Because on the DVD that was coming out, it was going to have it.
[37:13.000 --> 37:18.000]  I mean, when somebody says, I like Hitler, I want to be a dictator, they're bad.
[37:18.000 --> 37:23.000]  Schwarzenegger was involved in the whole Enron thing, meeting secretly with Ken Lay.
[37:23.000 --> 37:24.000]  It later came out in the L.A. Times.
[37:24.000 --> 37:27.000]  Then he ran against getting Enron.
[37:27.000 --> 37:30.000]  When it was actually Governor Gray Davis that was fighting Enron.
[37:30.000 --> 37:35.000]  Gray Davis, they used conservatives to get rid of Gray Davis, who was a horrible gun-grabbing, neural-order person.
[37:35.000 --> 37:40.000]  But he was against the Enron scamming, some days three billion a day being stolen from Californians,
[37:40.000 --> 37:44.000]  quadrupling or more of their power prices and manipulating them.
[37:44.000 --> 37:47.000]  He's hanging out with the Enron scam.
[37:47.000 --> 37:48.000]  He's anti-gun.
[37:48.000 --> 37:50.000]  He's pro-open border, not a conservative.
[37:50.000 --> 37:52.000]  He says he wants to be a dictator.
[37:52.000 --> 37:57.000]  But he's with Kurt, well, that's in the 70s, well, Kurt Valtime in the mid-90s, head of the U.N. had a step down.
[37:57.000 --> 37:58.000]  He was an SS officer.
[37:58.000 --> 38:00.000]  Arnold said, I don't care if he's an SS officer.
[38:00.000 --> 38:02.000]  I love Kurt Valtime.
[38:02.000 --> 38:04.000]  Of course Arnold Schwarzenegger was bad.
[38:04.000 --> 38:12.000]  Of course they're putting uranium and strontium and other isotubes in your water.
[38:12.000 --> 38:15.000]  Here's another Texas TV station.
[38:15.000 --> 38:16.000]  It's even been in the Houston Chronicle.
[38:16.000 --> 38:18.000]  No one gets in trouble.
[38:18.000 --> 38:21.000]  Listen, I do my research.
[38:21.000 --> 38:22.000]  I'm not that smart.
[38:22.000 --> 38:23.000]  I just do research.
[38:23.000 --> 38:24.000]  I'm into reality.
[38:24.000 --> 38:26.000]  I don't want to be a slave.
[38:26.000 --> 38:27.000]  Of course, here it was.
[38:27.000 --> 38:30.000]  How did Alex know Schwarzenegger was a megalomaniac, blah, blah, blah?
[38:30.000 --> 38:32.000]  Look at him.
[38:32.000 --> 38:35.000]  How did Alex know they were taking baby's blood at birth?
[38:35.000 --> 38:38.000]  I got the documents almost 16 years ago.
[38:38.000 --> 38:40.000]  How does Alex know this?
[38:40.000 --> 38:46.000]  How does Alex know that?
[38:46.000 --> 38:51.000]  I remember back in 1999, before the Seattle situation, I said, you watch.
[38:51.000 --> 38:55.000]  The police are going to stage riots and they're going to use that as a template all over the U.S.
[38:55.000 --> 38:59.000]  and worldwide, start cracking down on peaceful protest with rubber bullets, the Darth Vader
[38:59.000 --> 39:00.000]  outfits, all of this.
[39:00.000 --> 39:04.000]  And then everything I said happened because I'd already been to urban warfare drills and
[39:04.000 --> 39:09.000]  watched police all over the country drilling to then be taught to roll this out.
[39:09.000 --> 39:14.000]  G20 in the U.S., England, Canada, they always have vehicles pull up in front of news cameras,
[39:14.000 --> 39:17.000]  grab peaceful protesters, drag them away in cars.
[39:17.000 --> 39:18.000]  People say there's no reason.
[39:18.000 --> 39:19.000]  Why are they doing that?
[39:19.000 --> 39:20.000]  They're testing you.
[39:20.000 --> 39:24.000]  They're getting you ready for secret police to be arresting people.
[39:24.000 --> 39:29.000]  We later confirmed through internal sources that those are staged arrests.
[39:29.000 --> 39:30.000]  Those aren't even real arrests.
[39:30.000 --> 39:35.000]  When they pull up in front of a bank of news cameras and grab a peaceful lady or man with
[39:35.000 --> 39:39.000]  a plaque off the street and put him in a vehicle with unmarked men, it's meant to scare you.
[39:39.000 --> 39:44.000]  It's a scyop.
[39:44.000 --> 39:48.000]  See, there's nothing more frustrating than on thousands of subjects knowing exactly what
[39:48.000 --> 39:52.000]  they're doing, exactly what they're going to do next, and then having to watch the helpless
[39:52.000 --> 39:54.000]  public who aren't even stupid.
[39:54.000 --> 40:01.000]  They just are focused on things that don't matter, being absolutely bamboozled.
[40:01.000 --> 40:02.000]  Here's an example.
[40:02.000 --> 40:06.000]  You know, talking about Schwarzenegger and Enron and all of that and his meeting secretly
[40:06.000 --> 40:14.000]  can lay so he can then be positioned to run against Enron for Enron.
[40:14.000 --> 40:15.000]  Here's the Daily Mail.
[40:15.000 --> 40:19.000]  Up to 20 million Americans overcharged by AT&T for data usage.
[40:19.000 --> 40:23.000]  AT&T are systematically overcharging to 20 million Americans for their iPhone and iPad
[40:23.000 --> 40:24.000]  access data on the go.
[40:24.000 --> 40:26.000]  The investigation is uncovered.
[40:26.000 --> 40:31.000]  The lawsuit alleges the phones aren't routinely overcharges customers between 7 to 40 percent
[40:31.000 --> 40:33.000]  and in some cases up to 300 percent.
[40:33.000 --> 40:38.000]  In tests, engineers say they found the company charged for downloading data and surfing the
[40:38.000 --> 40:40.000]  web even when the iPhones remained untouched.
[40:40.000 --> 40:47.000]  Speaking to MSNBC lawyer Barry Davis who worked on the suit said it's like a rigged gas pump
[40:47.000 --> 40:53.000]  where when you go to the gas station and ask for a gallon of gas, you only get nine-tenths
[40:53.000 --> 40:54.000]  of a gallon.
[40:54.000 --> 40:59.000]  When asked by a reporter whether his team found overcharging for every single transaction
[40:59.000 --> 41:02.000]  he replied yes, every single transaction they overcharge.
[41:02.000 --> 41:08.000]  And this is done on purpose, ladies and gentlemen, because even if they get fined, it'll always
[41:08.000 --> 41:12.000]  be a fraction.
[41:12.000 --> 41:18.000]  What did Goldman Sachs get fined when it gets caught involving billions and millions in
[41:18.000 --> 41:19.000]  corruption?
[41:19.000 --> 41:20.000]  A few million.
[41:20.000 --> 41:31.000]  What did, last year, what did Wells Fargo and its subsidiary, Wacovia, laundering 376
[41:31.000 --> 41:38.600]  billion in drug money, chartering the drug aircraft, this all came out.
[41:38.600 --> 41:42.480]  And they paid 0.3 percent.
[41:42.480 --> 41:51.000]  They paid $1 million in change, like $1 million, $20,000, you look at Bloomberg AP, $1 million
[41:51.000 --> 41:58.000]  or 0.3 on hundreds of billions of dollars.
[41:58.000 --> 42:01.000]  In fact, let's just test my memory.
[42:01.000 --> 42:08.000]  You guys pull up, Wacovia, Wells Fargo laundered 376 billion.
[42:08.000 --> 42:11.000]  I'm going to double check that number in my mind.
[42:11.000 --> 42:12.000]  Thank you.
[42:12.000 --> 42:16.000]  The point here is, this is 0.3 percent.
[42:16.000 --> 42:18.000]  Now, here's one.
[42:18.000 --> 42:19.000]  Remember this?
[42:19.000 --> 42:21.000]  This came out just a week ago.
[42:21.000 --> 42:24.000]  PG&E admits to flaws in some smart meters.
[42:24.000 --> 42:30.000]  Turns out, I've talked to engineers in California, and they even gave me their cards, two different
[42:30.000 --> 42:34.000]  ones, with their cards officially, but they wanted to be on the show secretly without
[42:34.000 --> 42:35.000]  their names.
[42:35.000 --> 42:37.000]  Who wanted to blow the whistle on this?
[42:37.000 --> 42:41.000]  They told me about it last year when I was out there speaking in Santa Cruz.
[42:41.000 --> 42:46.000]  Well, it turns out one of my crew formerly worked at the city where they've got similar
[42:46.000 --> 42:47.000]  type systems going in.
[42:47.000 --> 42:51.000]  And what happened is, these companies, you're supposed to put three components in to make
[42:51.000 --> 42:53.000]  sure that it builds you right.
[42:53.000 --> 42:57.000]  They only put two of the components in, then they can bill you whatever they want.
[42:57.000 --> 43:26.000]  And it's just how they operate, folks.
[43:27.000 --> 43:28.000]  That's it.
[43:28.000 --> 43:29.000]  Thanks for watching.
[43:29.000 --> 43:58.000]  I'll see you in the next one.
[43:59.000 --> 44:25.000]  I'll see you soon.
[44:29.000 --> 44:55.000]  Thanks for watching.
[44:55.000 --> 45:21.000]  I'll see you soon.
[45:25.000 --> 45:51.000]  Thanks for watching.
[45:55.000 --> 46:21.000]  I'll see you soon.
[46:25.000 --> 46:52.000]  Thanks for watching.
[46:55.000 --> 47:24.000]  Thanks for watching.
[47:26.000 --> 47:30.000]  I'm into reality.
[47:30.000 --> 47:34.000]  Not left or right, but right and wrong.
[47:34.000 --> 47:36.000]  Thank you for joining us to be your new listener.
[47:36.000 --> 47:38.000]  I'm Alex Jones here every Sunday.
[47:38.000 --> 47:45.000]  4 to 6 p.m. Central, 5 to 7 Eastern, 2 to 4 Pacific, 3 to 5 Mountain.
[47:45.000 --> 47:50.000]  And I'm also live weekdays, 11 a.m. to 2 p.m. Central Standard Time.
[47:50.000 --> 47:54.000]  The websites are infowars.com and prisonplanet.com.
[47:54.000 --> 48:01.000]  The federal government has changed its killing of bin Laden's story again in a big way.
[48:01.000 --> 48:05.000]  Aaron Dykes will be in here with us in the last segment of the next hour.
[48:05.000 --> 48:10.000]  We're going to open the phones up for the first 45 minutes of the next hour, second hour,
[48:10.000 --> 48:12.000]  on any issue you wish to raise.
[48:12.000 --> 48:16.000]  The toll free number to join us is 877-789-ALEX.
[48:16.000 --> 48:23.000]  That's 877-789-ALEX or 877-789-2539.
[48:23.000 --> 48:26.000]  And I'd love to hear from you, get you up and on the air on any subject.
[48:26.000 --> 48:30.000]  We don't really screen your phone calls, but please have a phone line that sounds decent.
[48:30.000 --> 48:32.000]  In fact, I'll just tell my folks answering the phones.
[48:32.000 --> 48:34.000]  If it's unintelligible, we can't have them on.
[48:34.000 --> 48:38.000]  Okay, over the years, we've not screened calls, but more and more,
[48:38.000 --> 48:40.000]  at least on the quality end.
[48:40.000 --> 48:46.000]  We've got to discount people that are calling on bad Skype, but I'm digressing.
[48:46.000 --> 48:52.000]  Why did I start getting into this whole, up to 20 million Americans overcharged by AT&T,
[48:52.000 --> 48:55.000]  who is reporting the Daily Mail, AP, you name it.
[48:55.000 --> 48:58.000]  And they had their own engineers look at it and indeed found they were doing it.
[48:58.000 --> 49:05.000]  Because AT&T and others lobby the federal government and control the regulators,
[49:05.000 --> 49:08.000]  just like Monsanto does with their GMO.
[49:08.000 --> 49:11.000]  And so they basically, if they're even given a fine for this,
[49:11.000 --> 49:14.000]  it will be a very small portion of their profits.
[49:14.000 --> 49:17.000]  And by the way, I have to correct something.
[49:17.000 --> 49:21.000]  And normally when I'm wrong, it's that it's worse than I said.
[49:21.000 --> 49:26.000]  And I went from memory, but something in my little brain said that's not exactly right.
[49:26.000 --> 49:32.000]  The last time I covered this a month or so ago, we pulled up Bloomberg with links to the federal filings.
[49:32.000 --> 49:34.000]  Let's put it up on screen.
[49:34.000 --> 49:40.000]  It was $378 billion in change.
[49:40.000 --> 49:44.000]  Banks financing Mexico gangs admitted in Wells Fargo deal.
[49:44.000 --> 49:49.000]  And let's scroll down because I know it was, there it is, $378.4 billion.
[49:49.000 --> 49:52.000]  It was $2,400 million more than I said.
[49:52.000 --> 49:55.000]  I have put out disinformation on the year.
[49:55.000 --> 49:58.000]  It was billions worse than I said.
[49:58.000 --> 50:05.000]  And again, they paid a $100 million, Jim having Freudian slips.
[50:05.000 --> 50:18.000]  They paid a $1 million fine, $1 million fine, $1 million on $378.4 billion.
[50:18.000 --> 50:23.000]  How about you launder $1,000 and then get caught?
[50:23.000 --> 50:26.000]  You're going to spend probably 10 years in a federal pen.
[50:26.000 --> 50:36.000]  But if you're Wells Fargo and they're subsidiary, you're going to pay $1 million.
[50:36.000 --> 50:43.000]  So what do you think good old AT&T is going to pay even if they get in trouble?
[50:43.000 --> 50:46.000]  And it's not like you're just going to go somewhere else and get away from it
[50:46.000 --> 50:48.000]  because it's a wall of corruption.
[50:48.000 --> 50:50.000]  All these major corporations do it.
[50:50.000 --> 50:55.000]  I mean, I catch companies constantly overbelling.
[50:55.000 --> 50:58.000]  It's never an underbell, have you noticed?
[50:58.000 --> 51:04.000]  And it's always a mistake by PG&E admits to flaws in some smart meters.
[51:04.000 --> 51:08.000]  Oh, the meters where they can control what happens.
[51:08.000 --> 51:12.000]  PG&E issues apology for billing mistake.
[51:12.000 --> 51:13.000]  Of course they do.
[51:13.000 --> 51:21.000]  The point is we've been sold that more technology somehow gives us better service and more control.
[51:21.000 --> 51:24.000]  But it's the opposite.
[51:24.000 --> 51:27.000]  It's basically dehumanizing us.
[51:27.000 --> 51:38.000]  And I'm not anti-technology, but I think we should really be wary of it so that it isn't used to be a tool to dominate us.
[51:38.000 --> 51:45.000]  We need to ensure that the population understands how dangerous these technologies can be.
[51:45.000 --> 51:56.000]  Now, when I talk about the nature of humanity, when I talk about our history, when I talk about what our destiny could be,
[51:56.000 --> 52:07.000]  I took my wife last night to see a film, Cave of Forgotten Dreams, Werner Horzog's new film.
[52:07.000 --> 52:12.000]  My parents had seen it at South by Southwest and said it was very touching.
[52:12.000 --> 52:17.000]  And it is the oldest known human dwelling and the oldest known art.
[52:17.000 --> 52:20.000]  People think 5,000 year old Egyptian art is old.
[52:20.000 --> 52:24.000]  The newest art is 33,000 years old.
[52:24.000 --> 52:28.000]  And some of it from carbon dating as old as 40,000 years old.
[52:28.000 --> 52:32.000]  33,000 years ago, the cave entrance caved in.
[52:32.000 --> 52:34.000]  It was not a cave where humans were living.
[52:34.000 --> 52:37.000]  It was a cave for rituals.
[52:37.000 --> 52:40.000]  They don't even get into this in the film, but I know the history of this stuff,
[52:40.000 --> 52:46.000]  where the shaman would go in and basically paint big, giant, fat animals on the wall,
[52:46.000 --> 52:53.000]  basically hoping for fertility, hoping for a good crop of ice age meat.
[52:53.000 --> 53:01.000]  The saber-toothed cats, the cave bears, the woolly mammoths, the mastodons, the giant hyena,
[53:01.000 --> 53:06.000]  the cave lions, just absolutely incredible.
[53:06.000 --> 53:09.000]  And I've seen a lot of Werner Horzog's films.
[53:09.000 --> 53:12.000]  I got contacted by Werner Horzog about four years ago.
[53:12.000 --> 53:16.000]  They said, would you be interested in being in a Horzog film?
[53:16.000 --> 53:18.000]  And I said, yeah, call me back if you're there.
[53:18.000 --> 53:21.000]  They were just scoping around ideas, never heard back from them.
[53:21.000 --> 53:24.000]  But a very powerful film.
[53:24.000 --> 53:31.000]  And I'm sitting there, and they're talking to the curator, the French curator of archaeology,
[53:31.000 --> 53:37.000]  the guy that controls it all in France, in this French slash Germanic cave.
[53:37.000 --> 53:42.000]  And basically they say, you're coming up.
[53:42.000 --> 53:46.000]  We're going to talk to him about why they put these paintings on the walls, what it meant.
[53:46.000 --> 53:48.000]  And I told my wife, I said, you watch.
[53:48.000 --> 53:55.000]  It's going to be about Cro Magnon wanting to communicate with humans in the future
[53:55.000 --> 54:00.000]  and basically wanting to leave their mark.
[54:00.000 --> 54:05.000]  And of course, the discovery and development of art.
[54:05.000 --> 54:07.000]  And it wasn't hard to predict that was coming up.
[54:07.000 --> 54:12.000]  And indeed, I don't want to give the film away, but I'm giving it a big plug here.
[54:12.000 --> 54:15.000]  And it's multifaceted.
[54:15.000 --> 54:26.000]  But seeing that film brings up so many instincts, so many, you could call them ancestral memories.
[54:26.000 --> 54:31.000]  Why are children afraid?
[54:31.000 --> 54:34.000]  Have you ever noticed such a complex issue?
[54:34.000 --> 54:35.000]  I shouldn't even get into it.
[54:35.000 --> 54:36.000]  There's just one window into it.
[54:36.000 --> 54:39.000]  Have you ever noticed your children in a mall aren't scared?
[54:39.000 --> 54:44.000]  Or your children, little children aren't scared running around in a parking lot in traffic
[54:44.000 --> 54:48.000]  where they should be scared because they don't have instincts for the modern world.
[54:48.000 --> 54:53.000]  This is completely new, a total revolution of what it is to be human is happening.
[54:53.000 --> 54:58.000]  And we're being dehumanized because the world we've built has made us so soft.
[54:58.000 --> 55:00.000]  And that's an oversimplification.
[55:00.000 --> 55:06.000]  And the film doesn't even get into this, but that's the point I'm making.
[55:06.000 --> 55:13.000]  And children are scared at night, particularly when they're going in and out of the house.
[55:13.000 --> 55:18.000]  Anybody who's had children notices this, I remember being a child, a pair of their parents I talked to,
[55:18.000 --> 55:22.000]  they get scared when you go in another part of the house.
[55:22.000 --> 55:24.000]  They want to come and check on you and know where you are.
[55:24.000 --> 55:25.000]  Well, do you know why that is?
[55:25.000 --> 55:34.000]  Because predators, up until just the last few hundred years, and still like this in Africa and other areas,
[55:34.000 --> 55:46.000]  predators that hunt humans, big cats, bears, things like that, they like to hunt in and around the cave
[55:46.000 --> 55:48.000]  or the village, you know, the hut opening.
[55:48.000 --> 55:51.000]  And it's when a squirrel's coming out of his hole, that's when he's really looking around.
[55:51.000 --> 55:54.000]  He's not so scared once he's on the ground because he's got to lay the land.
[55:54.000 --> 55:57.000]  They know that predators wait outside holes.
[55:57.000 --> 55:59.000]  That's, I mean, that's an ancestral memory.
[55:59.000 --> 56:04.000]  You know, a clan of the cave bear and stuff like that that I haven't even read, I've just read the synopsis.
[56:04.000 --> 56:10.000]  It's basically a fictionalized idea on this, but that's what instincts are.
[56:10.000 --> 56:16.000]  Why is a child who's never even seen jaws or been told about sharks in the ocean,
[56:16.000 --> 56:19.000]  why do they get scared when they're out in the ocean?
[56:19.000 --> 56:23.000]  And say, you know, a three-year-old tell you, I'm worried about big fish.
[56:23.000 --> 56:29.000]  Why, why there's only a couple of great white deaths a year and no more than 10 overall shark deaths a year
[56:29.000 --> 56:35.000]  are grown men scared of the water?
[56:35.000 --> 56:43.000]  Because there's a archetypal ancestral instinct or coding.
[56:43.000 --> 56:49.000]  You can take a baby who's never seen a dog, two years old, and if they see a growling dog in a parking lot, they're going to be scared.
[56:49.000 --> 56:54.000]  Why? Because, because they're already programmed to know that that's something that's dangerous.
[56:54.000 --> 56:57.000]  And see the globalist, they openly have studied all this.
[56:57.000 --> 57:05.000]  They understand what makes us tick, fear, sex drive, you know, that's why they can sell beer by putting pretty women with it.
[57:05.000 --> 57:13.000]  My point is to be a free person, you've got to be aware of your human coding that brought us to where we are today
[57:13.000 --> 57:20.000]  and realize how everything the system pushes is simply an understanding of what humans are.
[57:20.000 --> 57:22.000]  And then they never tell you that.
[57:22.000 --> 57:31.000]  What is sports? It's ritualized warfare combat, which is fine if it doesn't take the place of real combat warfare,
[57:31.000 --> 57:35.000]  whether it be informational or physical, to defend yourself.
[57:35.000 --> 57:38.000]  Then you've got to ask yourself, what team are you on?
[57:38.000 --> 57:42.000]  What country do you stand for? Is your country sovereign?
[57:42.000 --> 57:48.000]  We're talking about the nature of reality, and I'll get more to it later, but your calls are coming up.
[58:12.000 --> 58:16.000]  In some areas of the country, the power grid is dangerously overloaded.
[58:16.000 --> 58:20.000]  And now, new socialist legislation is only compounding the problem.
[58:20.000 --> 58:23.000]  Number four, dangerous weather is always a threat to local grids.
[58:23.000 --> 58:27.000]  Every year, thousands of families lose their power from weather-related onages.
[58:27.000 --> 58:32.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[58:32.000 --> 58:37.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[58:37.000 --> 58:43.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[58:43.000 --> 59:09.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[59:13.000 --> 59:19.000]  Closing the doors and shutting her down tomorrow.
[59:19.000 --> 59:25.000]  I'm looking for America.
[59:25.000 --> 59:30.000]  Wear American and be proud. Go to busit.com forward slash America.
[59:30.000 --> 59:45.000]  Land on the free and the home of the brave. Seems like I just woke up one day and it was gone. Long gone.
[59:45.000 --> 59:52.000]  Again, go to busit.com forward slash America today.
[59:52.000 --> 01:00:02.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:00:02.000 --> 01:00:09.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:00:09.000 --> 01:00:13.000]  It's Alex Jones and the GCN Radio Network.
[01:00:13.000 --> 01:00:22.000]  Okay, I haven't even scratched the surface of the news and information that I want to get to.
[01:00:22.000 --> 01:00:27.000]  And I want to just cram in two calls during this short segment. Come back and take a bunch of them in the next segment.
[01:00:27.000 --> 01:00:30.000]  We're all 12 calls we've got online right now.
[01:00:30.000 --> 01:00:36.000]  Howard DeBrian, we're going to get to all of you. Howard in Connecticut, you're on the air. Go ahead.
[01:00:36.000 --> 01:00:39.000]  Alex, how are you today?
[01:00:39.000 --> 01:00:43.000]  I am so filled with information and news I can hardly talk.
[01:00:43.000 --> 01:00:52.000]  It's unbelievable, really is. I woke up about in 2007, I saw Aaron Russo's film and I've been trying to spread the word here pretty much as well.
[01:00:52.000 --> 01:00:59.000]  All this tyranny going on with the FDA, Taylor being the head of the FDA from Monsanto, that's what really sparked my call.
[01:00:59.000 --> 01:01:09.000]  I'm working with We Are Changed Connecticut here. I'm also a longtime listener and of course a member of the prison plan at TV.
[01:01:09.000 --> 01:01:16.000]  And everybody should do things. Freethinkradio.com, I'm doing an hour show now, I'm going to be getting on there.
[01:01:16.000 --> 01:01:20.000]  Everybody should be trying to do these things, setting up ways to...
[01:01:20.000 --> 01:01:24.000]  Everyone should be doing a radio blog. Everyone should be doing YouTube.
[01:01:24.000 --> 01:01:29.000]  I'm telling you, YouTube's where the fight's at. Everybody should be trying to get on local radio.
[01:01:29.000 --> 01:01:34.000]  Everybody should start a neighborhood newsletter. Everybody should go to at least one demonstration a month.
[01:01:34.000 --> 01:01:37.000]  Everybody should be researching and getting more knowledge.
[01:01:37.000 --> 01:01:46.000]  Exactly, and in October I was on the radio at WAPJ Radio which is 105-1 in Torrington, Connecticut where I live.
[01:01:46.000 --> 01:01:57.000]  And the radio, actually I was talking about Monsanto, about the tyranny and literally the radio manager came in in the middle of the thing and did the silent cut, cut, cut like you can't talk about this.
[01:01:57.000 --> 01:02:04.000]  And when we went to break, ironically they're talking about autism. They had an autism speaks commercial running.
[01:02:04.000 --> 01:02:09.000]  And they're telling me I can't talk about Monsanto and vaccines and all this stuff that I'm talking about.
[01:02:09.000 --> 01:02:21.000]  Look, look, there's so many people in America Howard and I appreciate your call. Great points. Think that by cowering down and being afraid of all these powerful people that somehow they're going to get ahead.
[01:02:21.000 --> 01:02:25.000]  All you're going to do is destroy your children's future and your future.
[01:02:25.000 --> 01:02:33.000]  And that's what I meant to get into earlier about the nature of being a human is about courage and knowing what our ancestors went through to take us to this place.
[01:02:33.000 --> 01:02:44.000]  And understanding that we as individuals are individualistic, but there is a larger collective within the human species and that we individually will die.
[01:02:44.000 --> 01:02:54.000]  You should not have fear of individual death. You should have fear of the species being damaged, the species being twisted because it makes us more manageable for the globalist.
[01:02:54.000 --> 01:03:07.000]  Okay, I do not fear death. I fear my great, great, great, great grandchildren not being literally living on a Mars base and living to be 500 years old and unlocking the secrets of the universe.
[01:03:07.000 --> 01:03:15.000]  See, now I'm going to start getting into it. It's just so huge to even grasp it. And people say that's kooky stuff wanting to go to space.
[01:03:15.000 --> 01:03:25.000]  Well, people of 500 years ago just wanted to, you know, invent electricity and it took them 300 years to do it. Let's just go ahead and talk to or discover electricity.
[01:03:25.000 --> 01:03:28.000]  Let's talk to Mike in Wisconsin. You're on the air. Go ahead.
[01:03:28.000 --> 01:03:30.000]  Hey Alex, what's going on?
[01:03:30.000 --> 01:03:32.000]  Worldwide transmission, Mike Hittis.
[01:03:32.000 --> 01:03:37.000]  Well, pretty much I wanted to ask you a question first real quick about Jesse Ventura.
[01:03:37.000 --> 01:03:46.000]  And what I wanted to know is how do you feel about him changing his perspective about the 9-11 attacks and his weapon choice?
[01:03:46.000 --> 01:03:53.000]  Because when he had him on the show last week or whenever that was, he was talking about that lady's book she wrote about the...
[01:03:53.000 --> 01:04:01.000]  Yeah, let me, let's be clear. I know those buildings did not fall from fire and that's clear.
[01:04:01.000 --> 01:04:10.000]  And they did explode in a very bizarre way, tower one and two, seven fell from what is a classical control demolition with the cramp and the free fall.
[01:04:10.000 --> 01:04:17.000]  And I have no doubt that the Pentagon has a lot of really wild weapons. I just don't go places. I can't prove one way or the other.
[01:04:17.000 --> 01:04:20.000]  But Jesse Ventura has welcomed his opinions.
[01:04:20.000 --> 01:04:26.000]  All right. I mean, because personally I haven't heard you really talk much about that and I just wondered how you felt about it.
[01:04:26.000 --> 01:04:34.000]  And then secondly, I'm an example of, I don't really know what you want to call it, but I'll give you, I'll give you the scenario.
[01:04:34.000 --> 01:04:37.000]  I'm an FDA fan.
[01:04:37.000 --> 01:04:40.000]  Okay. You're a fan. Go ahead.
[01:04:40.000 --> 01:04:53.000]  I'm an FDA fan of the local team here and pretty much during the National Anthem, I was approached by some people in the crowd that actually wanted me to take my head off during the National Anthem.
[01:04:53.000 --> 01:04:58.000]  And I was just wondering like, how do you, how do you react to something like that?
[01:04:58.000 --> 01:05:27.000]  Comment on on the other side. Stay with us.
[01:05:29.000 --> 01:05:32.000]  That's the buy three get the fourth free food special.
[01:05:32.000 --> 01:05:37.000]  Your immediate order will not only freeze the present low food prices, but also guarantee your food availability.
[01:05:37.000 --> 01:05:44.000]  Folks, I'm telling you, it is the smart move to go to eat foods direct right now and buy three of any qualified item and receive the fourth one free.
[01:05:44.000 --> 01:06:04.000]  At the most for your food dollar by calling 800-409-5633 or on the web at eFoodsDirect.com forward slash Alex, that's 800-409-5633 or on the web at eFoodsDirect.com forward slash Alex.
[01:06:04.000 --> 01:06:14.000]  Defending the Republic from enemies, foreign and domestic. It's Alex Jones.
[01:06:14.000 --> 01:06:23.000]  All right, I'm going to DC in Maryland, Tom, Robert, Tariq, Heath Hall, Michael, Tim, John, Brian, I'm going to get to all of you, toll free number to join us.
[01:06:23.000 --> 01:06:38.000]  877-789-ALEX 877-789-2539. We are live. It is Sunday, the 22nd day of May, 2011. Wow, this year is almost halfway over.
[01:06:38.000 --> 01:06:47.000]  I'm still getting used to 2010. Okay, I just took a few calls if you joined us in that last little five minute segment that we do live that some stations don't carry.
[01:06:47.000 --> 01:07:00.000]  And we had a caller who asked the question as we went to break. He says he's a National Basketball League fan or National Basketball Association fan, whatever it stands for.
[01:07:00.000 --> 01:07:04.000]  What's the NBA stand for? I don't know enough about it to tell you. I'm not that cool, folks.
