[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[37:57.000 --> 38:09.000]  The Rasmussen reports a daily presidential tracking poll for Sunday shows Mitt Romney attracting support from 49% of voters nationwide while President Obama earns a vote of 47.
[38:09.000 --> 38:17.000]  2% prefer some other candidate. Yeah, libertarian Gary Johnson and another 2% are undecided and they have the whole track there.
[38:17.000 --> 38:28.000]  But there's a whole bunch of polls, not just Rasmussen, but Mason, Dixon, Gallup. They've got them. They've got Romney coming up and being a dead heat or pulling ahead of Obama.
[38:28.000 --> 38:41.000]  As election day nears, Romney crowds are surging AP, Sydney, Ohio. Yeah, and Obama can't get 5,000 people in an event when you say you get 50,000, they have to bust people in to do that.
[38:41.000 --> 38:52.000]  So again, I'm thinking Obama's going to lose right now unless he launches a bigger war against Iran or Syria as an October surprise as ABC News said two weeks ago.
[38:52.000 --> 39:04.000]  By the way, a week before that, or days before that, our new magazine, the October issue came out, InfoWars Magazine, and our headline is October Surprise War.
[39:04.000 --> 39:21.000]  And we say, could Obama, it's actually the publisher's letter with yours truly, I break it down and I say Obama may stage a war to get elected.
[39:21.000 --> 39:33.000]  And again, I'm nonpartisan. I just report the facts. I absolutely am disgusted with Obama. Everybody knows that, but I come at this not from a left-right perspective, but a right-wrong perspective.
[39:33.000 --> 39:43.000]  Look at this article. Shut up and play nice. How the Western world is limiting free speech. This is the Washington Post. Sounds like Alex Jones wrote this.
[39:43.000 --> 39:51.000]  This came out today by Jonathan Turley, the constitutional lawyer, who I want to get back on the show by the way, guys. Please note that he's a great interview.
[39:51.000 --> 39:56.000]  The point is he goes through a laundry list of this. We're losing freedom no matter who's in office.
[39:56.000 --> 40:04.000]  And the last thing we need in this depressionary economy is major cities having riots.
[40:04.000 --> 40:16.000]  Now, I've made my points. Let's go ahead and go to a clip of Thomas Sowell on K-A-B-C radio a few days ago talking about racially motivated riots. Here it is.
[40:16.000 --> 40:32.000]  Let me just understand what you're saying, Tom. You're telling me that you believe if Obama gets defeated, there's going to be race riots in the country, not because he was defeated, but because of the unraveling of the welfare state and the dependency of the welfare state of so many people who have a vested interest in keeping things the way they are?
[40:32.000 --> 40:51.000]  Well, no, it's not quite that rational. I think that there are a lot of people out there who have every incentive to polarize the races, and they're being supported in innumerable government programs, from the Al Sharpton's and Jesse Jackson right on down to the local street corner rabble router.
[40:51.000 --> 41:01.000]  And I cannot believe that they will sit there quietly and see this man defeated if he is defeated, and not say that it was a fraud.
[41:01.000 --> 41:10.000]  So you're saying that people are going to say that Obama, the election was stolen from Obama the way Kerry is still saying that he lost the election because it was stolen from him in Ohio?
[41:10.000 --> 41:11.000]  Yes.
[41:11.000 --> 41:15.000]  Wow. And that it will lead to race riots.
[41:15.000 --> 41:18.000]  Yeah, it will, I think.
[41:18.000 --> 41:24.000]  What if Obama gets defeated, Tom, but Republicans don't get control of the Senate?
[41:24.000 --> 41:35.000]  Oh, my God. It'll be it'll be it'll be just a total turmoil because so much of what Obama did has to be undone.
[41:35.000 --> 41:40.000]  All right, folks. Well, there you go.
[41:40.000 --> 41:46.000]  You know, I certainly hope that that is not the case.
[41:46.000 --> 41:55.000]  I certainly hope that this doesn't happen, but this could be the October surprise as well or November surprise.
[41:55.000 --> 42:05.000]  I mean, what if there are riots, even if Romney gets elected, Obama is still in office for the rest of November, December, and then to January 21.
[42:05.000 --> 42:08.000]  So that's two and a half months.
[42:08.000 --> 42:12.000]  Roughly, you're right at two and a half months.
[42:12.000 --> 42:16.000]  Or a little over two months to be technical.
[42:16.000 --> 42:18.000]  Who knows what they can do.
[42:18.000 --> 42:21.000]  Oh, I forgot the biggest point to all of this.
[42:21.000 --> 42:23.000]  We'll cover it more when we come back.
[42:23.000 --> 42:34.000]  All the articles we publish for the Army manuals and the Army admissions and the Army Times saying they're getting ready for massive civil unrest and rioting in November, but never saying why.
[42:34.000 --> 42:36.000]  Oh, I forgot the biggest point of this.
[42:36.000 --> 42:43.000]  The government reason I'm so concerned and think this may happen that it may be triggered, there may be provocateurs in there or something would do this.
[42:43.000 --> 42:46.000]  So these communities go up in flames.
[42:46.000 --> 42:50.000]  There's massive preparations for it at a level I've never seen.
[42:50.000 --> 42:54.000]  So we'll break more of that down straight ahead and take your calls.
[42:54.000 --> 43:00.000]  Get your take on it. Stay with us.
[43:00.000 --> 43:06.000]  The worst drought in 50 years continues and the first six months of 2012 marks the hottest half year on record.
[43:06.000 --> 43:09.000]  78% of the Midwest corn belt is in drought conditions.
[43:09.000 --> 43:15.000]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[43:15.000 --> 43:20.000]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[43:20.000 --> 43:27.000]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from e-foods direct now.
[43:27.000 --> 43:31.000]  As the price of raw ingredients increases, e-foods will have to raise prices too.
[43:31.000 --> 43:33.000]  Now is the time to get your supply.
[43:33.000 --> 43:37.000]  I recently increased my supply from e-foods direct because we've all known this was coming.
[43:37.000 --> 43:40.000]  You know about their delicious long-term storable foods.
[43:40.000 --> 43:47.000]  The fact is you can eat at any time to save money today and because it stores for 25 years, you're locking in today's prices and avoiding the rising food cost.
[43:47.000 --> 43:53.000]  Don't wait. Call 800-409-5633 or go to e-foodsdirect.com forward slash Alex.
[43:53.000 --> 43:57.000]  Call 800-409-5633 or e-foodsdirect.com forward slash Alex.
[43:57.000 --> 44:00.000]  You can bet your life on e-foods direct.
[44:00.000 --> 44:05.000]  Sick of the globalist eugenesis control freaks adding poison to your water and laughing as you get sick and die?
[44:05.000 --> 44:08.000]  Start purifying your water with ProPure.
[44:08.000 --> 44:13.000]  My friends, I've done a lot of research and the best gravity filter out there, Bar Nun, is ProPure.
[44:13.000 --> 44:17.000]  And it's available discounted at infowars.com.
[44:17.000 --> 44:20.000]  Its filters are silver and pregnated to prevent bacterial growth.
[44:20.000 --> 44:24.000]  There's no priming required. It's NSF-42 certified.
[44:24.000 --> 44:28.000]  Optional fluoride filters can reduce fluoride up to 95%.
[44:28.000 --> 44:31.000]  Easy to set up and use. Doesn't require electricity.
[44:31.000 --> 44:34.000]  Purify water from lake streams, ponds and wells.
[44:34.000 --> 44:37.000]  This filter system leaves in beneficial minerals, which is key.
[44:37.000 --> 44:41.000]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[44:41.000 --> 44:44.000]  ProPure is the best gravity-fed filter out there.
[44:44.000 --> 44:46.000]  It's what my family uses.
[44:46.000 --> 44:52.000]  Infowars.com already has the lowest price on ProPure, but if you add the promo code WATER at checkout,
[44:52.000 --> 44:55.000]  you get an additional 10% off at infowars.com.
[44:55.000 --> 45:00.000]  You can also call to order 888-253-3139.
[45:02.000 --> 45:07.000]  If you want an American company with American products made by Americans,
[45:07.000 --> 45:10.000]  here is the Calben Soap Company.
[45:10.000 --> 45:14.000]  Alex and his staff have used these pure soap products for years.
[45:14.000 --> 45:19.000]  These all-natural soaps are made from the highest quality vegetable and coconut oils
[45:19.000 --> 45:21.000]  that are earth-friendly and safe.
[45:21.000 --> 45:24.000]  See them on the web at 5starsoap.com
[45:24.000 --> 45:29.000]  or call 800-340-7091 for a free catalog.
[45:29.000 --> 45:35.000]  Buy the 1-2 month sample package and enjoy soaps that are twice as good as what you're using now.
[45:35.000 --> 45:40.000]  Or save big with a 1-2 year supply of soaps for all your cleaning needs.
[45:40.000 --> 45:42.000]  This is an amazing deal.
[45:42.000 --> 45:47.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[45:47.000 --> 45:50.000]  See them on the web at 5starsoap.com
[45:50.000 --> 46:13.000]  or call 800-340-7091 for a free catalog.
[46:20.000 --> 46:24.000]  Silver salt technology is safe enough to consume every day
[46:24.000 --> 46:28.000]  while powerful enough to destroy the causes of many serious diseases
[46:28.000 --> 46:33.000]  like strep throat, staph, pneumonia, colds, flus and other harmful pathogens.
[46:33.000 --> 46:38.000]  This new technology is much more effective than colloidal or ionic silvers
[46:38.000 --> 46:42.000]  and has the ability to terminate entire colonies of harmful bacteria
[46:42.000 --> 46:46.000]  at several hundred times the effectiveness of older solutions.
[46:46.000 --> 46:50.000]  Supernatural Silver is what you need for any emergency.
[46:50.000 --> 46:56.000]  Go to supernaturalsilver.com today and use the promo code ALEKSES for 20% off
[46:56.000 --> 47:24.000]  and like us on Facebook.
[47:26.000 --> 47:48.000]  Okay, so we're talking about election 2012.
[47:48.000 --> 47:49.000]  I'm Alex Schoen, your host.
[47:49.000 --> 47:52.000]  Thanks for tuning in on this Sunday.
[47:52.000 --> 47:58.000]  And we're looking at Barack Obama sliding behind
[47:58.000 --> 48:00.000]  or at a dead heat with Mitt Romney.
[48:00.000 --> 48:01.000]  Mitt Romney is pulling ahead.
[48:01.000 --> 48:03.000]  This is a horse race.
[48:03.000 --> 48:05.000]  Mitt Romney is starting to pull ahead.
[48:05.000 --> 48:10.000]  There's still three weeks to go before the election in early November.
[48:10.000 --> 48:13.000]  As you know, I don't like either candidate.
[48:13.000 --> 48:16.000]  They're both globalist.
[48:16.000 --> 48:21.000]  They're both dedicated to crony capitalism, the opposite of free market.
[48:21.000 --> 48:26.000]  Big mega banks sucking trillions of dollars a year of taxpayer money.
[48:26.000 --> 48:31.000]  Big pharma lobbying government to mandate all these vaccines.
[48:31.000 --> 48:34.000]  I mean, it's the law, but they lie on the news and say it's the law
[48:34.000 --> 48:38.000]  to take a big raft of deadly shots.
[48:38.000 --> 48:42.000]  You've got all the regulations written to shut down the globalist competition
[48:42.000 --> 48:53.000]  and with the Obama noids and all the sheep like followers that they are going to
[48:53.000 --> 48:55.000]  call foul if Obama loses.
[48:55.000 --> 48:59.000]  And I think you will see some civil unrest.
[48:59.000 --> 49:01.000]  I don't know how bad it will get.
[49:01.000 --> 49:05.000]  I hope it's not going to be riots, but a lot of experts think it is.
[49:05.000 --> 49:09.000]  And if you just joined us, Paul Watts has got an article coming out tomorrow
[49:09.000 --> 49:15.000]  on this recapping it, but there's been a plethora of army times,
[49:15.000 --> 49:20.000]  defense department press releases, training manuals for civil unrest,
[49:20.000 --> 49:22.000]  mass arrest.
[49:22.000 --> 49:27.000]  Obamas had the army trained for reeducation.
[49:27.000 --> 49:30.000]  Yeah, here's one army manual out on its plan to kill rioters,
[49:30.000 --> 49:33.000]  demonstrators in America, warning shots will not be fired.
[49:33.000 --> 49:36.000]  And then we've got links to the army PDF.
[49:36.000 --> 49:39.000]  And then they were just showing another one that just came out with the
[49:39.000 --> 49:41.000]  reeducation camps.
[49:41.000 --> 49:44.000]  U.S. Army purchases riot gear as fears over civil unrest grows.
[49:44.000 --> 49:46.000]  That's from back in July.
[49:46.000 --> 49:47.000]  And then it's got DHS.
[49:47.000 --> 49:49.000]  You've got the 1.6 billion bullets.
[49:49.000 --> 49:53.000]  It was 1 billion, 1.2 billion, 1.4 billion.
[49:53.000 --> 50:00.000]  Since last November in one year, they bought 1.4 billion this year,
[50:00.000 --> 50:03.000]  200 million late last year.
[50:03.000 --> 50:09.000]  It's 1.6 billion, including sniper 308.
[50:09.000 --> 50:11.000]  And that's been big national news.
[50:11.000 --> 50:13.000]  What's going on here?
[50:13.000 --> 50:15.000]  And you notice you've got the economic meltdown.
[50:15.000 --> 50:19.000]  You've got all the proxy wars in Syria and Iran and Libya and just it's
[50:19.000 --> 50:21.000]  all getting crazy.
[50:21.000 --> 50:26.000]  And the dollar dropping against the Chinese Yon and all of this
[50:26.000 --> 50:32.000]  incredible economic news I'll get to in the second hour that's happening.
[50:32.000 --> 50:35.000]  And you've got the cyber security act that openly restricts Internet
[50:35.000 --> 50:36.000]  freedom.
[50:36.000 --> 50:38.000]  All of this is happening.
[50:38.000 --> 50:40.000]  These are those times in history when so much happens.
[50:40.000 --> 50:42.000]  Let's go to Sean in New Hampshire.
[50:42.000 --> 50:44.000]  Sean, what's your take on this?
[50:44.000 --> 50:45.000]  Is it much to do about nothing?
[50:45.000 --> 50:50.000]  I mean, if people, there was a few little riots and fights and things in
[50:50.000 --> 50:54.000]  Florida over the Trayvon Martin situation with the media hyping it,
[50:54.000 --> 50:59.000]  what will happen if Obama doesn't get elected?
[50:59.000 --> 51:01.000]  Yeah, go ahead.
[51:01.000 --> 51:03.000]  Hey, let's hang up on.
[51:03.000 --> 51:04.000]  Now we're done.
[51:04.000 --> 51:05.000]  Sean, thank you.
[51:05.000 --> 51:06.000]  Sorry.
[51:06.000 --> 51:07.000]  I just don't know you're there.
[51:07.000 --> 51:08.000]  Dennis in Texas.
[51:08.000 --> 51:09.000]  You're on the air.
[51:09.000 --> 51:10.000]  Go ahead.
[51:10.000 --> 51:11.000]  Hey, Alex.
[51:11.000 --> 51:12.000]  Thank you for all you do.
[51:12.000 --> 51:14.000]  And we're glad you're there.
[51:14.000 --> 51:16.000]  You're the voice and the wilderness.
[51:16.000 --> 51:17.000]  What's going to happen?
[51:17.000 --> 51:19.000]  These people want riots.
[51:19.000 --> 51:22.000]  They're provoking us at every turn.
[51:22.000 --> 51:23.000]  They want riots.
[51:23.000 --> 51:25.000]  They know how to deal with riots.
[51:25.000 --> 51:26.000]  Okay.
[51:26.000 --> 51:28.000]  They can beat your head and they can.
[51:28.000 --> 51:32.000]  That's what this whole thing's designed to do, provoke riots.
[51:32.000 --> 51:34.000]  Oh, and what's going to happen?
[51:34.000 --> 51:39.000]  Oh, if the people go out there and riot because, oh, their entitlements,
[51:39.000 --> 51:44.000]  the stuff that they're stealing from me is going to be taken away from them.
[51:44.000 --> 51:47.000]  I'm not going to give it to them anymore, you know,
[51:47.000 --> 51:50.000]  because there's going to be some reform in the entitlement system.
[51:50.000 --> 51:52.000]  Well, hey, I'm sorry.
[51:52.000 --> 51:56.000]  Now they're going to riot and then they're going to play right into their
[51:56.000 --> 51:59.000]  skins and they'll declare martial law.
[51:59.000 --> 52:00.000]  Absolutely.
[52:00.000 --> 52:02.000]  They will declare a civil emergency.
[52:02.000 --> 52:03.000]  Great point.
[52:03.000 --> 52:05.000]  I agree with you that it's definitely a danger.
[52:05.000 --> 52:11.000]  But by talking about it, we can force these big city police departments
[52:11.000 --> 52:14.000]  to stop rioting when it begins.
[52:14.000 --> 52:19.000]  But you've got to stop it right when it starts or it will spread like wildfire.
[52:19.000 --> 52:25.000]  Go right to the police department and confront them as human beings to human beings.
[52:25.000 --> 52:26.000]  All right.
[52:26.000 --> 52:27.000]  Thank you for the call there.
[52:27.000 --> 52:31.000]  Let's go to JT Coyote in Colorado.
[52:31.000 --> 52:32.000]  You're on the air.
[52:32.000 --> 52:33.000]  Go ahead.
[52:33.000 --> 52:38.000]  You hit it right on the head with the November surprise idea.
[52:38.000 --> 52:40.000]  It will be provocative.
[52:40.000 --> 52:42.000]  You can guarantee.
[52:42.000 --> 52:44.000]  You can you can rest.
[52:44.000 --> 52:46.000]  Normally, I'd say there was some danger.
[52:46.000 --> 52:49.000]  But why is government gearing up like it's the end of the world?
[52:49.000 --> 52:51.000]  1.6 million bullets, massive preparations.
[52:51.000 --> 52:53.000]  What's going on exactly?
[52:53.000 --> 52:56.000]  And that this is what they're gearing up for.
[52:56.000 --> 52:58.000]  I mean, this is like Nazi Germany.
[52:58.000 --> 53:07.000]  You know, if the chancellor isn't reelected, you know, the Mac Daddy that's going to pay
[53:07.000 --> 53:13.000]  the bills and buy me a car and a new house, you know, you've got a situation where the
[53:13.000 --> 53:20.000]  October surprise has been pushed back to November and that will stop the whole electoral process.
[53:20.000 --> 53:23.000]  Oh, yeah.
[53:23.000 --> 53:26.000]  What if it's a contested election again like 2000?
[53:26.000 --> 53:29.000]  You can guarantee chevalon rest if that happens.
[53:29.000 --> 53:33.000]  If they have some three week long circus again, Katie bar the door.
[53:33.000 --> 53:34.000]  Great points.
[53:34.000 --> 53:35.000]  Good to hear from you.
[53:35.000 --> 53:37.000]  Let's talk to Frank in Texas.
[53:37.000 --> 53:38.000]  Frank, you're on the air.
[53:38.000 --> 53:39.000]  Go ahead.
[53:39.000 --> 53:41.000]  Yeah, I have a little bit different take on this.
[53:41.000 --> 53:44.000]  I think Obama, I think you give him too much credit for being a real person.
[53:44.000 --> 53:48.000]  I think he's somewhat more of a monarch or, you know, a page baby.
[53:48.000 --> 53:50.000]  I don't think he's an actual real person.
[53:50.000 --> 53:56.000]  So why would the people in charge get him out of office if they have a complete puppet
[53:56.000 --> 54:01.000]  and they control the election because they want to give you a new puppet and they want
[54:01.000 --> 54:06.000]  to there's also fights within the power structure over the levers of who gets to be the executive
[54:06.000 --> 54:08.000]  because, yeah, Obama's a puppet.
[54:08.000 --> 54:10.000]  Romney would be a puppet as well.
[54:10.000 --> 54:14.000]  But that office has a lot of power for the puppeteer.
[54:14.000 --> 54:20.000]  So there's a real battle within the power structure always over who gets the presidency.
[54:20.000 --> 54:27.000]  Sir, all I'm saying is that that that the banksters want dependency.
[54:27.000 --> 54:31.000]  So they always go into countries and create socialism at the grassroots to get a dependent
[54:31.000 --> 54:36.000]  group so that the bankers have a dependent population who will always be for big government
[54:36.000 --> 54:41.000]  ensuring the bankers get all their corporate welfare and corporate contracts and bailouts.
[54:41.000 --> 54:45.000]  So it's pressure from above and below squeezing the middle class.
[54:45.000 --> 54:47.000]  That's how they really team up.
[54:47.000 --> 54:53.000]  And all I know is the welfare types out there, black, white, doesn't matter.
[54:53.000 --> 54:59.000]  They associate Obama, you know, with their own personal power and their well-being.
[54:59.000 --> 55:05.000]  And I'm seeing, again, the whole point of just joined us all over Twitter, all over Facebook.
[55:05.000 --> 55:07.000]  They've got Chicago newspaper reporting on it.
[55:07.000 --> 55:12.000]  They've got the examiner in FullWars.com's got a report on it with all the links where
[55:12.000 --> 55:16.000]  it's just flooding the web and may just be Internet talk.
[55:16.000 --> 55:18.000]  It may be tough talk that, hey, I'm going to riot.
[55:18.000 --> 55:19.000]  I'm going to burn stuff.
[55:19.000 --> 55:21.000]  I'm going to kill people.
[55:21.000 --> 55:27.000]  You know, if Romney wins and people saying Romney should be killed, I'll guarantee you
[55:27.000 --> 55:32.000]  that if I got on there and said this person ought to be killed or that person ought to be killed,
[55:32.000 --> 55:35.000]  there'd be cops here within an hour.
[55:35.000 --> 55:40.000]  But whenever, for whatever reason, liberal socialists, whatever, they can shoot their
[55:40.000 --> 55:44.000]  mouth off about violence all day long, and that's supposedly okay.
[55:44.000 --> 55:45.000]  So that's the issue here.
[55:45.000 --> 55:48.000]  And then you have the government massive preparation for civil unrest.
[55:48.000 --> 55:51.000]  What do you think the 1.6 billion bullets are for?
[55:51.000 --> 55:53.000]  Well, they're probably to kill us.
[55:53.000 --> 55:57.000]  But what I don't understand is if the, you know, elites, rock child and all of them,
[55:57.000 --> 56:02.000]  if they have somebody who is a complete and total puppet from top to bottom, I mean,
[56:02.000 --> 56:06.000]  CIA parents, I mean, you know, I haven't the whole thing.
[56:06.000 --> 56:07.000]  Why would they get rid of them?
[56:07.000 --> 56:12.000]  If they have their ideal person in office, why would they get rid of them?
[56:12.000 --> 56:14.000]  I hear you.
[56:14.000 --> 56:16.000]  But I don't know if you heard my point.
[56:16.000 --> 56:19.000]  I appreciate your call, sir.
[56:19.000 --> 56:22.000]  They need new puppets because old puppets wear out.
[56:22.000 --> 56:23.000]  Obama was in the news.
[56:23.000 --> 56:25.000]  They said he was the second coming of Christ.
[56:25.000 --> 56:26.000]  He was Christlike.
[56:26.000 --> 56:27.000]  He was mythical.
[56:27.000 --> 56:29.000]  He had halos on his head.
[56:29.000 --> 56:32.000]  In Time Magazine, remember all that?
[56:32.000 --> 56:34.000]  Just three and a half, four short years ago.
[56:34.000 --> 56:37.000]  And then he didn't deliver heaven on earth.
[56:37.000 --> 56:39.000]  He's there to take the blame, take the heat.
[56:39.000 --> 56:45.000]  And when he's not good anymore, when he loses his value, they'll put a new one in like Mitt Romney.
[56:45.000 --> 56:47.000]  Let me tell you, Mitt Romney gets in there.
[56:47.000 --> 56:49.000]  It's going to be business as usual.
[56:49.000 --> 56:51.000]  Mitt Romney supported carbon taxes.
[56:51.000 --> 56:53.000]  Mitt Romney supports the UN.
[56:53.000 --> 56:58.000]  Mitt Romney supports anti-gun, anti-Semi-auto, open borders.
[56:58.000 --> 57:01.000]  He did right Obamacare.
[57:01.000 --> 57:04.000]  I mean, that's what happened.
[57:04.000 --> 57:09.000]  I mean, I saw their debate where they sat there and argued about who was giving people more goodies.
[57:09.000 --> 57:16.000]  So don't think that everything's going to be all right just because you elect Mitt Romney.
[57:16.000 --> 57:23.000]  Yes, obviously in action, Obama's worse because that's the Democratic Party supports communism.
[57:23.000 --> 57:29.000]  And anti-gun and anti-family and welfare and forced inoculations and getting God out of everything.
[57:29.000 --> 57:33.000]  I mean, Democrats by and large are really sick twisted weirdos.
[57:33.000 --> 57:38.000]  They've got a lot of, you know, moron supporters out there who aren't bad people, zombies.
[57:38.000 --> 57:41.000]  But a bunch of them are sick people.
[57:41.000 --> 57:43.000]  Obama!
[57:43.000 --> 57:54.000]  Second hour, more calls and John Rappaport coming up.
[58:13.000 --> 58:18.000]  We're going to be talking about the price of raw ingredients.
[58:18.000 --> 58:20.000]  The price of raw ingredients increases.
[58:20.000 --> 58:22.000]  Eat foods will have to raise prices too.
[58:22.000 --> 58:24.000]  Now is the time to get your supply.
[58:24.000 --> 58:28.000]  I recently increased my supply for MeFoods Direct because we've all known this was coming.
[58:28.000 --> 58:31.000]  You know about their delicious long-term storable foods.
[58:31.000 --> 58:34.000]  The fact is you can eat at any time to save money today.
[58:34.000 --> 58:38.000]  And because it's stored for 25 years, you're locking in today's prices and avoiding the rising food costs.
[58:38.000 --> 58:43.000]  Call 800-409-5633 or go to EatFoodsDirect.com forward slash Alex.
[58:43.000 --> 58:48.000]  Call 800-409-5633 or EatFoodsDirect.com forward slash Alex.
[58:48.000 --> 58:50.000]  You can bet your life on EatFoods Direct.
[58:52.000 --> 59:00.000]  If you want an American company with American products made by Americans, here is the Cow Ben Soap Company.
[59:00.000 --> 59:04.000]  Alex and his staff have used these pure soap products for years.
[59:04.000 --> 59:11.000]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[59:11.000 --> 59:19.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[59:19.000 --> 59:25.000]  Buy the one to two-month sample package and enjoy soaps that are twice as good as what you're using now.
[59:25.000 --> 59:30.000]  Or save big with a one to two-year supply of soaps for all your cleaning needs.
[59:30.000 --> 59:32.000]  This is an amazing deal.
[59:32.000 --> 59:37.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[59:37.000 --> 01:00:02.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:00:02.000 --> 01:00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[01:00:08.000 --> 01:00:30.000]  It's Alex Jones and the GCN Radio Network.
[01:00:30.000 --> 01:00:33.000]  We're back live, ladies and gentlemen. Thank you so much for joining us.
[01:00:33.000 --> 01:00:38.000]  We're continuing with your calls and we have investigative journalist John Rappaport coming up in the next segment.
[01:00:38.000 --> 01:00:40.000]  We'll continue with calls after that.
[01:00:40.000 --> 01:00:44.000]  We're talking about all these preparations for economic collapse.
[01:00:44.000 --> 01:00:52.000]  We're talking about massive chatter and buzz on the Internet that we link to and document at infowars.com.
[01:00:52.000 --> 01:01:00.000]  With a talk of racially motivated riots of Obama doesn't win, this is now pure identity politics we're talking about.
[01:01:00.000 --> 01:01:05.000]  Terry in Illinois, what's your take on this?
[01:01:05.000 --> 01:01:07.000]  Thanks so much for taking my call.
[01:01:07.000 --> 01:01:09.000]  You listen first-time caller.
[01:01:09.000 --> 01:01:15.000]  I'm right in the suburbs of Chicago, so this is very important to me, the subject in and of itself.
[01:01:15.000 --> 01:01:19.000]  I wanted to thank you because I think you've connected all the dots for me.
[01:01:19.000 --> 01:01:24.000]  And I don't have the same opinion as your former callers.
[01:01:24.000 --> 01:01:27.000]  I think we're dealing with a malignant narcissist.
[01:01:27.000 --> 01:01:29.000]  Yeah, your phone's not too good, ma'am.
[01:01:29.000 --> 01:01:33.000]  You say you think we're dealing with a narcissist. You talking about Obama?
[01:01:33.000 --> 01:01:36.000]  Yes. I'll take it off, speaker.
[01:01:36.000 --> 01:01:40.000]  Yeah, I think he is a malignant narcissist and I think he's got everybody fooled.
[01:01:40.000 --> 01:01:42.000]  No, I hear you. I appreciate your call.
[01:01:42.000 --> 01:01:48.000]  Listen, we don't really screen calls, but guys, if you can't hear their voice clearly, we can't have them on air.
[01:01:48.000 --> 01:01:52.000]  I'm sorry, ma'am. I just couldn't really make out much of what you were saying.
[01:01:52.000 --> 01:01:55.000]  Let's go ahead and talk to Jason in Pennsylvania.
[01:01:55.000 --> 01:01:57.000]  Jason, you're on the air. Go ahead.
[01:01:57.000 --> 01:02:06.000]  Hey, Alex. God bless you. This is Jason from Scranton that got taken away by the Obama Nazi SS. How are you doing today?
[01:02:06.000 --> 01:02:09.000]  You called. What was it, about a year ago or something?
[01:02:09.000 --> 01:02:10.000]  What was your story?
[01:02:10.000 --> 01:02:12.000]  It was a few months ago.
[01:02:12.000 --> 01:02:13.000]  What happened?
[01:02:13.000 --> 01:02:14.000]  In August.
[01:02:14.000 --> 01:02:23.000]  I was a guy that started the radio show and the day I started it, basically, one of my friends heard what I was saying about Obama.
[01:02:23.000 --> 01:02:27.000]  Oh, that's right. They came and had the psychologist take you away with the police.
[01:02:27.000 --> 01:02:35.000]  And then there were a bunch of other reports confirmed where if you're a radio host and talk about Obama, that's a mental illness.
[01:02:35.000 --> 01:02:37.000]  And they come and take you to jail and take your guns.
[01:02:37.000 --> 01:02:38.000]  No judge, no jury.
[01:02:38.000 --> 01:02:45.000]  He happened to Brandon Robb, the Marine and others and that's since been confirmed. We've played the newscast where they said you're not allowed to talk bad about him.
[01:02:45.000 --> 01:02:52.000]  You've heard the school teacher who didn't get in trouble. She told her students, you don't talk bad about the president or you will be arrested.
[01:02:52.000 --> 01:03:01.000]  My son, who's part of extracurricular activities, has been told by multiple children when they learn that he's my son that he should be arrested.
[01:03:01.000 --> 01:03:09.000]  And they go to the head sports people or folks at other events and call for his arrest.
[01:03:09.000 --> 01:03:14.000]  And then they have to announce, no, no, no, you're allowed to not be for Obama and he's not for Romney either.
[01:03:14.000 --> 01:03:18.000]  And they say, you need to be arrested. I mean, these are, these are sick people.
[01:03:18.000 --> 01:03:23.000]  Yeah, well, they know Alex that he's going to refuse to worship their, their Messiah.
[01:03:23.000 --> 01:03:28.000]  And it's just incredible. You know, I can't, I really am getting sick of it.
[01:03:28.000 --> 01:03:35.000]  We know why this, Alex, we're Christians. We understand the root of all racism.
[01:03:35.000 --> 01:03:39.000]  So this race riot stuff, if it happens, we know the root of it. It's Satan.
[01:03:39.000 --> 01:03:48.000]  I mean, anybody that has the spirit of God in them understands that all of this stuff is just division and it's making us hate our fellow man.
[01:03:48.000 --> 01:03:53.000]  What did Jesus say? Hey, due to the least done did to me, due to the least to me.
[01:03:53.000 --> 01:04:05.000]  Well, that's right. But again, and when we respond to the incredible race division, provocateur rabble rousing of MSNBC, MPR and others, we're the bad guys.
[01:04:05.000 --> 01:04:16.000]  They live this stuff. This is the model they use for everybody's at each other's throats and the government is the referee over everyone.
[01:04:16.000 --> 01:04:18.000]  One suggestion to you.
[01:04:18.000 --> 01:04:26.000]  Sure. Go ahead. We're about to go to break. Okay. Could you maybe do like one nightly news program of just like a prophecy show?
[01:04:26.000 --> 01:04:30.000]  Could you think about it? Maybe, you know, I don't really wait into all that.
[01:04:30.000 --> 01:04:33.000]  I just know that I try to love God and try to be a good person.
[01:04:33.000 --> 01:04:39.000]  And I don't, I don't wait into just all of the, all the different interpretations of stuff that's out there.
