[00:00:00.000 --> 00:00:26.920]  InfoWars, tomorrow's news today.
[00:44:34.380 --> 00:44:37.720]  Elon Musk has everybody's direct messages.
[00:44:37.720 --> 00:44:43.460]  So he would know what she has been like behind the scenes in private with a range of friends
[00:44:43.460 --> 00:44:44.820]  and family.
[00:44:44.820 --> 00:44:51.660]  But her her Twitter like feed does not suggest anyone that's a woke wokester at all.
[00:44:51.660 --> 00:44:54.260]  Suggest someone who is, in fact, a closet conservative.
[00:44:54.260 --> 00:44:59.180]  So I think that there will be.
[00:44:59.310 --> 00:45:11.670]  Yeah, I was just going to say, Alex, that no doubt that her resume screams trouble.
[00:45:11.670 --> 00:45:15.750]  Hopefully she's secretly someone other than that resume suggests she is.
[00:45:15.750 --> 00:45:16.750]  Exactly.
[00:45:16.750 --> 00:45:18.470]  That's what I said Friday.
[00:45:18.470 --> 00:45:22.470]  We should wait and see because everything he's been doing overall is in good direction.
[00:45:22.470 --> 00:45:23.950]  And we have to be ready to win.
[00:45:23.950 --> 00:45:27.710]  We have to be ready as Liberty becomes popular again and as tyranny becomes unpopular, which
[00:45:27.710 --> 00:45:28.710]  is happening.
[00:45:28.710 --> 00:45:30.750]  We've got to be ready for defections from their side.
[00:45:30.750 --> 00:45:33.910]  We can't be sitting there not letting people join us.
[00:45:33.910 --> 00:45:36.950]  But then the proof will be in the pudding of how they behave and how they act.
[00:45:36.950 --> 00:45:42.029]  So I was open on the question until yesterday when you just brought up where he then just
[00:45:42.029 --> 00:45:45.790]  shut down Twitter in Turkey when Erdogan was making demands and says, well, that's what
[00:45:45.790 --> 00:45:46.790]  I have to do.
[00:45:46.790 --> 00:45:49.150]  Well, the EU is making demands of Twitter.
[00:45:49.150 --> 00:45:50.590]  Yeah, exactly.
[00:45:50.590 --> 00:45:55.390]  I mean, what I was encouraging him to do, and maybe he should debate Chris Pavlosky
[00:45:55.470 --> 00:46:00.390]  of Rumble about it, or the new CEO of Twitter should debate Chris Pavlosky of Rumble because
[00:46:00.390 --> 00:46:02.470]  the same demand was made of them.
[00:46:02.470 --> 00:46:08.590]  They were told about a year, almost two years ago now, by the French government, they told
[00:46:08.590 --> 00:46:13.549]  French government told Rumble, you better remove RT or you're going to lose all access
[00:46:13.549 --> 00:46:15.029]  to France.
[00:46:15.029 --> 00:46:21.029]  And Chris Pavlosky and Rumble's response was, well, au revoir, bye bye France.
[00:46:21.029 --> 00:46:25.150]  They said, we're not going to censor at the demand of a government, period.
[00:46:25.910 --> 00:46:26.910]  They've told Canada the same thing.
[00:46:26.910 --> 00:46:29.350]  Rumble and Pavlosky started out in Canada.
[00:46:29.350 --> 00:46:34.470]  They said, if Bill 11 goes through and you try to censor the content creation on Rumble,
[00:46:34.470 --> 00:46:37.070]  we're just going to leave Canada.
[00:46:37.070 --> 00:46:42.630]  We're not going to be in a country or government where they demand and condition access based
[00:46:42.630 --> 00:46:44.110]  on censorship.
[00:46:44.110 --> 00:46:46.350]  That's the stand I think Musk should take.
[00:46:46.350 --> 00:46:47.350]  It is definitely.
[00:46:47.350 --> 00:46:50.110]  And I can understand that he is under a lot of economic pressure.
[00:46:50.110 --> 00:46:51.910]  He's losing money hand over fist.
[00:46:51.910 --> 00:46:54.110]  The Biden administration is harassing him en masse.
[00:46:54.110 --> 00:46:57.549]  He may be reconsidering his commitment to free speech.
[00:46:57.549 --> 00:47:01.430]  That's where it's critical that what Steven Crowder did working with Rumble, because Rumble's
[00:47:01.430 --> 00:47:05.470]  been the only consistent protector of free speech in this space.
[00:47:05.470 --> 00:47:06.470]  Exactly.
[00:47:06.470 --> 00:47:08.910]  So let's expand on that for a lot of listeners.
[00:47:08.910 --> 00:47:09.910]  They want to hear about the border.
[00:47:09.910 --> 00:47:10.910]  They want to hear about Russia.
[00:47:10.910 --> 00:47:11.910]  They want to hear about the dollar.
[00:47:11.910 --> 00:47:14.550]  They want to hear about Argentina raising interest rates 97 percent.
[00:47:14.550 --> 00:47:16.029]  That's all ultra important.
[00:47:16.029 --> 00:47:22.950]  But the CIA, the globalists, the left, the the Atlantic Council, they're obsessed with
[00:47:22.950 --> 00:47:26.110]  the Internet and speech, because if we don't have that, we lose.
[00:47:26.110 --> 00:47:27.110]  If we have it, we win.
[00:47:27.110 --> 00:47:28.110]  Freedom is populist.
[00:47:28.110 --> 00:47:34.069]  That's why I'm glad of all the topics I knew before he came on live here that you'd probably
[00:47:34.069 --> 00:47:39.350]  go with with with quarter first, because, I mean, this really is the fight.
[00:47:39.350 --> 00:47:40.950]  And I think it depends on what we do.
[00:47:40.950 --> 00:47:46.110]  I think Musk is an opportunist and is going to go which way he thinks the wind blows.
[00:47:46.110 --> 00:47:51.590]  Well, it's up to us that aren't opportunists to actually go with what the moral right is.
[00:47:51.590 --> 00:47:53.430]  And so I think that's really a central issue.
[00:47:53.430 --> 00:47:56.509]  Let's shift gears here into Trump.
[00:47:56.509 --> 00:48:00.790]  Obviously, the fiasco we just saw in New York made his numbers go up.
[00:48:00.790 --> 00:48:01.790]  You're the lawyer.
[00:48:01.790 --> 00:48:04.830]  I'm not a lawyer, but she says he's innocent.
[00:48:04.830 --> 00:48:08.910]  And so a jury says there's no proof he raped her, but he defamed her by saying he didn't
[00:48:08.910 --> 00:48:11.670]  assault her with no evidence, no proof.
[00:48:11.670 --> 00:48:16.590]  She sent out social messages that she loved the apprentice and loved Trump years ago, decades
[00:48:16.590 --> 00:48:19.190]  after he supposedly finger raped her.
[00:48:19.190 --> 00:48:20.190]  Sorry to use that term.
[00:48:20.190 --> 00:48:23.830]  But she says she did digitally raped her.
[00:48:23.830 --> 00:48:25.990]  And she's on TV saying, I love you.
[00:48:25.990 --> 00:48:26.990]  Women love rape.
[00:48:26.990 --> 00:48:27.990]  It's hot.
[00:48:27.990 --> 00:48:28.990]  I mean, she comes off.
[00:48:28.990 --> 00:48:32.990]  If I was trying to have central casting for you to make a new poltergeist where the profit
[00:48:32.990 --> 00:48:33.990]  comes back.
[00:48:33.990 --> 00:48:36.870]  I mean, the woman comes off crazier than William Defoe.
[00:48:36.870 --> 00:48:41.950]  So all I'm saying is, what is explaining to me the law, how a jury finds you guilty for
[00:48:41.950 --> 00:48:42.950]  saying you're innocent?
[00:48:42.950 --> 00:48:47.950]  I know the Sandy Hook case in Connecticut, Judge Sandals, and you may not say you're innocent.
[00:48:47.950 --> 00:48:48.950]  I found you guilty.
[00:48:49.950 --> 00:48:51.950]  Being defaming someone to say you're innocent.
[00:48:51.950 --> 00:48:54.950]  I mean, even if you're caught with 10 dead bodies in your backyard, aren't you allowed
[00:48:54.950 --> 00:48:56.950]  to say you're innocent, whether civil or criminal?
[00:48:57.950 --> 00:48:59.950]  Yeah, there's many constitutional issues.
[00:48:59.950 --> 00:49:02.950]  What you're referencing, Alex, is called the exculpatory no.
[00:49:02.950 --> 00:49:07.950]  So, it's that you're allowed to deny an allegation against you, the exculpatory no.
[00:49:07.950 --> 00:49:12.950]  And the court in this case overrode that, just denied that substantive defense.
[00:49:12.950 --> 00:49:16.950]  Similarly, because many of these claims are while he was president of the United States,
[00:49:16.950 --> 00:49:20.950]  under the Westfall Act, he's supposed to be immune from suit anyway, and the court
[00:49:20.950 --> 00:49:22.950]  ignored that as well.
[00:49:22.950 --> 00:49:27.950]  Then, as you note, she has a very disturbed record of public statements on her social
[00:49:27.950 --> 00:49:33.950]  media concerning Trump, concerning rape, concerning – she made other allegations that appear
[00:49:33.950 --> 00:49:35.950]  to be false against other people.
[00:49:35.950 --> 00:49:40.950]  She appeared to borrow these allegations from a Law & Order episode she was obsessed with.
[00:49:40.950 --> 00:49:44.950]  She's made a lot of – she's clearly a deviant in a lot of respects, and mentally
[00:49:44.950 --> 00:49:46.950]  unstable in a lot of respects.
[00:49:46.950 --> 00:49:49.950]  All of that evidence was excluded from the trial.
[00:49:49.950 --> 00:49:56.950]  By contrast, other crazy claims made by other crazy people was allowed into the trial against
[00:49:56.950 --> 00:49:57.950]  Trump.
[00:49:57.950 --> 00:50:03.950]  So, the judge fixed and rigged the case as much as he possibly could.
[00:50:03.950 --> 00:50:06.950]  It was a politically outcome-derived case.
[00:50:06.950 --> 00:50:08.950]  Dershowitz has said the same thing.
[00:50:08.950 --> 00:50:11.950]  It's all part of Get Trump, the movement in New York to nail him.
[00:50:12.950 --> 00:50:15.950]  You can see her wild eyes interaction with Anderson Cooper.
[00:50:15.950 --> 00:50:20.950]  Even Anderson Cooper, who hates Trump, knew she's batshit insane and was trying to go
[00:50:20.950 --> 00:50:21.950]  to a break.
[00:50:21.950 --> 00:50:23.950]  And had to cut the segment short.
[00:50:23.950 --> 00:50:24.950]  Completely.
[00:50:24.950 --> 00:50:27.950]  He was trying to hit the button as fast as he could.
[00:50:27.950 --> 00:50:28.950]  Get out of here.
[00:50:28.950 --> 00:50:29.950]  Get out of here.
[00:50:29.950 --> 00:50:30.950]  Get us out of here.
[00:50:30.950 --> 00:50:32.950]  Because of how nuts she was.
[00:50:32.950 --> 00:50:33.950]  Think about it.
[00:50:33.950 --> 00:50:38.950]  You have a liberal, Democratic, Trump-hating jury, and even they couldn't convict or find
[00:50:39.950 --> 00:50:44.950]  him liable for any form of sexual assault or rape because of how crazy they knew she
[00:50:44.950 --> 00:50:46.950]  was and how lying she knew she was.
[00:50:46.950 --> 00:50:50.950]  I mean, on that day, the other thing the judge excluded, it's all going to be part of the
[00:50:50.950 --> 00:50:55.950]  appeal, is Trump's lawyers wanted to establish that the custom and protocols at that particular
[00:50:55.950 --> 00:51:00.950]  store would have had a personal shopper walking around with Trump, multiple levels of security
[00:51:00.950 --> 00:51:05.950]  near Trump, multiple levels of security near the dressing rooms, that they never left it
[00:51:05.950 --> 00:51:07.950]  abandoned the way she described.
[00:51:07.950 --> 00:51:12.950]  That it was simply impossible for what to have happened to have happened to her.
[00:51:12.950 --> 00:51:16.950]  All of that evidence was also excluded by the judge from trial.
[00:51:16.950 --> 00:51:18.950]  So the judge was obsessed with fixing the case.
[00:51:18.950 --> 00:51:22.950]  And even though they wanted to fix the case, as you note, it's a contradictory verdict.
[00:51:22.950 --> 00:51:24.950]  He said he didn't rape her.
[00:51:24.950 --> 00:51:26.950]  The jury says he didn't rape her.
[00:51:26.950 --> 00:51:32.950]  But the jury found him liable for quote unquote defaming her and lying about her by saying
[00:51:32.950 --> 00:51:34.950]  what the jury said was actually true.
[00:51:35.950 --> 00:51:37.950]  So what does this say in law?
[00:51:37.950 --> 00:51:40.950]  Because as a normal person, I see it's injustice.
[00:51:40.950 --> 00:51:43.950]  I'm a victim of lawfare.
[00:51:43.950 --> 00:51:46.950]  Roger Stone, Steve Bannon, we all are.
[00:51:46.950 --> 00:51:48.950]  What does this say about the weaponization?
[00:51:48.950 --> 00:51:49.950]  It's not getting better.
[00:51:49.950 --> 00:51:50.950]  It's getting much worse.
[00:51:50.950 --> 00:51:52.950]  What does that lead to?
[00:51:52.950 --> 00:51:55.950]  Well, you know, it ties into the top of the conversation.
[00:51:55.950 --> 00:52:00.950]  Just as we said from day one in 2018, when social media, Twitter, et cetera, led the
[00:52:00.950 --> 00:52:05.950]  war to deplatform Alex Jones and InfoWars, with the goal being to silence, censor and
[00:52:05.950 --> 00:52:08.950]  shame the InfoWars audience into running away.
[00:52:08.950 --> 00:52:12.950]  As the lawfare lawyers themselves admitted their goal was, their goal wasn't to collect
[00:52:12.950 --> 00:52:13.950]  money.
[00:52:13.950 --> 00:52:14.950]  Their goal wasn't to get recovery.
[00:52:14.950 --> 00:52:18.950]  Their goal wasn't to determine the truth or to get to justice.
[00:52:18.950 --> 00:52:23.950]  Their goal was to silence you by censoring and shaming your audience into running away
[00:52:23.950 --> 00:52:25.950]  from supporting you.
[00:52:25.950 --> 00:52:30.950]  Unfortunately for them, they failed because people continue to go to infowarsstore.com
[00:52:30.950 --> 00:52:34.950]  and get things that support them, make their lives healthier, wealthier and wiser in the
[00:52:34.950 --> 00:52:35.950]  process.
[00:52:35.950 --> 00:52:38.950]  So their effort failed, but only because the audience was so strong.
[00:52:38.950 --> 00:52:45.950]  The same law, just as they were going to use the very means and template of going after
[00:52:45.950 --> 00:52:49.950]  you to go after everyone else, just two years later, taking out the President of the United
[00:52:49.950 --> 00:52:54.950]  States, they're using the lawfare map to also go after everyone they don't like.
[00:52:54.950 --> 00:52:59.950]  I mean, Trump is facing this bogus civil case, another bogus criminal case.
[00:52:59.950 --> 00:53:02.950]  He's looking at the bogus civil case in New York by the Attorney General.
[00:53:02.950 --> 00:53:06.950]  He's looking at a potential bogus case out of the District of Columbia.
[00:53:06.950 --> 00:53:09.950]  All this overt, open, I mean, we see it with the subway gentleman.
[00:53:09.950 --> 00:53:13.950]  I mean, that is a man that if he was black and the other person was white, he's not prosecuted.
[00:53:13.950 --> 00:53:18.950]  If he was in any place other than New York City with Alvin Bragg as DA, he's not prosecuted.
[00:53:19.950 --> 00:53:23.950]  And he's on video with black and Hispanics.
[00:53:23.950 --> 00:53:25.950]  So let me bring that up here.
[00:53:25.950 --> 00:53:29.950]  Trump ordered a pure Manhattan criminal case to be schooled for use of evidence.
[00:53:29.950 --> 00:53:31.950]  This is the gag order you and others had warned of.
[00:53:31.950 --> 00:53:35.950]  It's totally unconstitutional, saying when they attack him in the press with the evidence
[00:53:35.950 --> 00:53:38.950]  they leak and give to the public, he's not allowed to respond.
[00:53:38.950 --> 00:53:40.950]  What does Trump do about this?
[00:53:40.950 --> 00:53:41.950]  Two different challenges.
[00:53:41.950 --> 00:53:45.950]  He's removed the case to federal district court, but the way it works in criminal cases
[00:53:45.950 --> 00:53:50.950]  is the state court can continue to take action until the federal court decides whether to take up the case.
[00:53:50.950 --> 00:53:54.950]  I hope the federal court operates on an accelerated timetable,
[00:53:54.950 --> 00:53:59.950]  because it's clear this judge is a power-mad judge who wants to use and abuse his power
[00:53:59.950 --> 00:54:04.950]  and will continue to do so, misuse and abuse his power, unless the federal court steps in.
[00:54:04.950 --> 00:54:08.950]  So hopefully the federal court steps in and says, no, this case doesn't even belong in state court,
[00:54:08.950 --> 00:54:13.950]  removes it from state court, doesn't allow state court to assert any more power over him
[00:54:13.950 --> 00:54:18.950]  because the state court's already violating Trump's First Amendment rights merely by these threats.
[00:54:18.950 --> 00:54:21.950]  If he's stuck in state court, he should challenge it on First Amendment grounds,
[00:54:21.950 --> 00:54:25.950]  maybe even look at a separate independent federal civil rights suit.
[00:54:25.950 --> 00:54:27.950]  You can do that against the judge in certain instances.
[00:54:27.950 --> 00:54:30.950]  Go try to go up directly to the U.S. Supreme Court, all of that.
[00:54:30.950 --> 00:54:33.950]  And you're going to see the same thing in the subway case.
[00:54:33.950 --> 00:54:35.950]  So we'll see what they do in the subway case.
[00:54:35.950 --> 00:54:41.950]  But as you pointed out, the people who helped participate in securing the very dangerous homeless man
[00:54:42.950 --> 00:54:47.950]  who was threatening everyone on that train and had a long criminal history of physically assaulting
[00:54:47.950 --> 00:54:51.950]  and hurting people on that train, threatening himself, threatening to commit crimes,
[00:54:51.950 --> 00:54:55.950]  all of which was a basis to exercise means of physical restraint upon him.
[00:54:55.950 --> 00:55:00.950]  The other people who helped him were an African-American and Latino man on that train.
[00:55:00.950 --> 00:55:06.950]  And the other primary people whose lives he saved included African-American men and women,
[00:55:06.950 --> 00:55:08.950]  Latino men and women.
[00:55:08.950 --> 00:55:16.950]  And he, this marine hero, this subway savior, is being criminally prosecuted by a district attorney
[00:55:16.950 --> 00:55:19.950]  that only cares about weaponizing his office to achieve political consequences.
[00:55:19.950 --> 00:55:21.950]  So this is Carl Rittenhouse 2.0.
[00:55:21.950 --> 00:55:24.950]  Why would BRAG do something so overtly unpopular?
[00:55:24.950 --> 00:55:26.950]  They just can't help it.
[00:55:26.950 --> 00:55:29.950]  It's like they've chosen evil as the default.
[00:55:29.950 --> 00:55:31.950]  Exactly.
[00:55:31.950 --> 00:55:35.950]  I mean, years ago when I was representing the so-called Central Park Karen, Amy Cooper,
[00:55:35.950 --> 00:55:40.950]  I got that case resolved so that all charges were dismissed with prejudice
[00:55:40.950 --> 00:55:44.950]  and that the New York DA's office would have no more control over her legally of any kind.
[00:55:44.950 --> 00:55:47.950]  I refused all plea agreements, diversion agreements.
[00:55:47.950 --> 00:55:49.950]  I refused every one of those.
[00:55:49.950 --> 00:55:52.950]  And the reason was because I had studied the politics of what was coming.
[00:55:52.950 --> 00:55:57.950]  And I knew that the old Robert Morton style office in New York that had this independent,
[00:55:57.950 --> 00:56:01.950]  apolitical reputation that was the basis for the TV show Law & Order in the first place
[00:56:01.950 --> 00:56:02.950]  was going to be gone.
[00:56:02.950 --> 00:56:06.950]  And that Alvin Bragg was going to be a very dangerous George Soros elected district attorney
[00:56:06.950 --> 00:56:11.950]  who was going to politically weaponize the office to serve the interest of his George Soros aligned crowd.
[00:56:11.950 --> 00:56:13.950]  That's who his real audience is.
[00:56:13.950 --> 00:56:15.950]  His audience is not the people of New York.
[00:56:15.950 --> 00:56:17.950]  It's not the media of New York.
[00:56:17.950 --> 00:56:19.950]  His audience is what his George Soros and his allies want.
[00:56:19.950 --> 00:56:21.950]  And that's what he does.
[00:56:21.950 --> 00:56:23.950]  If George Soros and his allies demand an indictment of Trump,
[00:56:23.950 --> 00:56:24.950]  That's incredible.
[00:56:24.950 --> 00:56:25.950]  I know you've got to go soon.
[00:56:25.950 --> 00:56:27.950]  And Owen Shroyer just got back from the border.
[00:56:27.950 --> 00:56:28.950]  He's loaded for bear.
[00:56:28.950 --> 00:56:29.950]  But do five more minutes with us.
[00:56:29.950 --> 00:56:31.950]  We got a minute till break, though.
[00:56:31.950 --> 00:56:33.950]  What do you think of the border collapse?
[00:56:33.950 --> 00:56:36.950]  I mean, obviously, it's blown up in Biden's face, but he doesn't care.
[00:56:36.950 --> 00:56:38.950]  What's your view on that?
[00:56:38.950 --> 00:56:39.950]  So, I mean, good news there.
[00:56:39.950 --> 00:56:46.950]  The federal court out of Florida just on Friday issued an order preventing Biden administration from paroling everybody.
[00:56:46.950 --> 00:56:47.950]  I mean, it's all the cat.
[00:56:47.950 --> 00:56:51.950]  The real real problem isn't necessarily Title 42 or remain in Mexico.
[00:56:51.950 --> 00:56:55.950]  The problem is these parole rules that the Biden administration keeps putting in.
[00:56:56.950 --> 00:57:03.950]  These catch and release rules that allow them allow people to be quickly processed into the United States just on the promise they're going to come back for a hearing.
[00:57:03.950 --> 00:57:05.950]  Everybody knows they're never coming back for.
[00:57:05.950 --> 00:57:08.950]  And the reason they're not coming back for that hearing is because they know they can't win the hearing legally.
[00:57:08.950 --> 00:57:11.950]  And so I don't begrudge the immigrants.
[00:57:11.950 --> 00:57:13.950]  These are people who are just trying to survive.
[00:57:13.950 --> 00:57:20.950]  But it's our job as Americans to protect our borders, secure our country, keep our city safe and keep our jobs for Americans.
[00:57:20.950 --> 00:57:22.950]  And that's not what's happening with this.
[00:57:22.950 --> 00:57:25.950]  I would tell people out there, don't take the bait on E-Verify.
[00:57:25.950 --> 00:57:27.950]  There's a lot of problems with E-Verify.
[00:57:27.950 --> 00:57:30.950]  It's the federal government trying to get a database they can use.
[00:57:30.950 --> 00:57:31.950]  Hold on.
[00:57:31.950 --> 00:57:32.950]  Hold on.
[00:57:32.950 --> 00:57:33.950]  Stay there.
[00:57:33.950 --> 00:57:34.950]  Stay there.
[00:57:34.950 --> 00:57:35.950]  Do five more minutes.
[00:57:35.950 --> 00:57:36.950]  I'm going to let you host this segment.
[00:57:36.950 --> 00:57:37.950]  So I don't interrupt you.
[00:57:37.950 --> 00:57:38.950]  Come back and explain this issue.
[00:57:38.950 --> 00:57:39.950]  Also, 2024 election.
[00:57:39.950 --> 00:57:41.950]  What other tricks do you think the deep state has?
[00:57:41.950 --> 00:57:42.950]  The Patriot Front.
[00:57:42.950 --> 00:57:45.950]  Obviously, I believe a social engineering provocateur group.
[00:57:45.950 --> 00:57:46.950]  Robert Barnes straight ahead.
[00:57:46.950 --> 00:57:47.950]  Then Owen Troyer.
[00:57:47.950 --> 00:57:48.950]  Stay with us.
[00:57:49.950 --> 00:57:55.950]  Ladies and gentlemen, the truth, the solution is laying right there in front of you, hidden in plain view.
[00:57:55.950 --> 00:57:58.950]  Please listen to me in the next 60 seconds.
[00:57:58.950 --> 00:58:07.950]  If you go to Wikipedia, it has links to the U.N.'s own website where they admit the number one cause of cognitive disability in the world is iodine deficiency.
[00:58:07.950 --> 00:58:20.950]  The number one preventable cause of intellectual disability is lack of real, pure iodine in the body as they bomb us with the bad halogens, bromine, bromide, chlorine, and so much more.
[00:58:20.950 --> 00:58:30.950]  Upwards of 2 billion people in a Lancet medical journal study in 2007 worldwide have cognitive disabilities because they don't have high quality iodine.
[00:58:30.950 --> 00:58:32.950]  Most iodine is bound to other elements.
[00:58:32.950 --> 00:58:33.950]  You don't absorb it.
[00:58:33.950 --> 00:58:38.950]  We have X3, all three types of good iodine together that supercharges your body.
[00:58:38.950 --> 00:58:41.950]  X3 is now back in stock at InfoWarsTore.com.
[00:58:41.950 --> 00:58:44.950]  It's been sold out for over six months for 25% off.
[00:58:44.950 --> 00:58:46.950]  X3, back in stock.
[00:58:46.950 --> 00:58:47.950]  Take action now.
[00:58:47.950 --> 00:58:48.950]  InfoWarsTore.com.
[00:58:48.950 --> 00:58:51.950]  InfoWars is known for being tomorrow's news today.
[00:58:51.950 --> 00:58:56.950]  InfoWars is known for having 98% accuracy on average.
[00:58:56.950 --> 00:58:59.950]  InfoWars is known as being a game changer.
[00:58:59.950 --> 00:59:01.950]  And our products are not any different.
[00:59:01.950 --> 00:59:08.950]  Two amazing products that I really want you to try if you've never tried them or if you've been a regular buyer of them, they've been sold out for a long time, they're back in stock.
[00:59:08.950 --> 00:59:12.950]  I want to remind you we're now back in stock are the Real Red Pill Plus and Ultimate Bone Broth.
[00:59:12.950 --> 00:59:18.950]  I don't have time in 60 seconds to tell you about all the ingredients, but believe me, you want to go research.
[00:59:18.950 --> 00:59:24.950]  You want to go check out Real Red Pill Plus and Ultimate Bone Broth back in stock.
[00:59:24.950 --> 00:59:25.950]  But they're selling out quick.
[00:59:25.950 --> 00:59:28.950]  And despite the fact they're selling out, they're both discounted.
[00:59:28.950 --> 00:59:31.950]  In fact, Real Red Pill Plus is 40% off right now.
[00:59:31.950 --> 00:59:34.950]  But in a week or so, it's going to go back to full price.
[00:59:34.950 --> 00:59:35.950]  It's about to sell out.
[00:59:35.950 --> 00:59:45.950]  This is your chance to experience Real Red Pill Plus and Ultimate Bone Broth exclusively at InfoWarsTore.com or by calling toll-free, 888-253-3139.
[00:59:45.950 --> 00:59:47.950]  Thank you for your support.
[00:59:52.950 --> 00:59:57.950]  If you are receiving this transmission, you are the resistance.
[00:59:59.950 --> 01:00:05.950]  I asked Bobby Dylan.
[01:00:05.950 --> 01:00:08.950]  I asked the Beatles.
[01:00:08.950 --> 01:00:10.950]  I asked Timothy Leary.
[01:00:10.950 --> 01:00:13.950]  But he couldn't help me either.
[01:00:13.950 --> 01:00:15.950]  They call me the seeker.
[01:00:17.950 --> 01:00:21.950]  I've been searching low and high.
[01:00:23.950 --> 01:00:25.950]  Robert Barr is going to finish up in this five minutes.
[01:00:25.950 --> 01:00:27.950]  I won't get to get what I want.
[01:00:27.950 --> 01:00:29.950]  Robert Barr is going to finish up in this five minutes.
[01:00:29.950 --> 01:00:30.950]  And I couldn't tell.
[01:00:30.950 --> 01:00:32.950]  They keep talking to me in my ear.
[01:00:32.950 --> 01:00:35.950]  And then we're going to have Owen Troyer coming in here right after this.
[01:00:35.950 --> 01:00:42.950]  Barnes, the collapsing borders, the exploding crime, the fentanyl, the blue cities, the Hispanic police.
[01:00:42.950 --> 01:00:45.950]  It's clear they admit they want to collapse the country.
[01:00:45.950 --> 01:00:47.950]  It's clear they want to collapse the country.
[01:00:47.950 --> 01:00:54.950]  And so your response in the four minutes to break, your last segment here, just is a gestalt of why they're doing this.
[01:00:55.950 --> 01:00:57.950]  Yeah, well, look, as an example, look at E-Verify.
[01:00:57.950 --> 01:01:05.950]  They're creating a crisis of illegal immigration that's invading the labor force and the labor supply, undermining United States wages.
[01:01:05.950 --> 01:01:12.950]  Real income of ordinary people is down now for 25 consecutive quarters, the longest stretch in the history of keeping that stat.
[01:01:12.950 --> 01:01:16.950]  If we had adjusted statistical data, it goes back to the Great Depression.
[01:01:16.950 --> 01:01:23.950]  What ordinary working-class Americans have just experienced over the last two years under the Biden administration, which is in their real income,
[01:01:23.950 --> 01:01:29.950]  their purchasing power of their labor has declined for two consecutive years.
[01:01:29.950 --> 01:01:33.950]  Every single quarter in those two years is declined.
[01:01:33.950 --> 01:01:43.950]  And part of why is because the continuous influx of illegal immigration, many from Central America, into the U.S. labor economy without consequence.
[01:01:43.950 --> 01:01:48.950]  What that's produced is heavy demand for some form of immigrant enforcement,
[01:01:48.950 --> 01:01:54.950]  including internal enforcement against illegal access to the labor market through programs like E-Verify.
[01:01:54.950 --> 01:02:01.950]  But like other dynamics, whenever they try to create a crisis, whether it's a pandemic, whether it's supposed terrorism, whether it's communism,
[01:02:01.950 --> 01:02:09.950]  sometimes the threat may be real, like illegal immigration's threat to the labor market in the United States is a real threat that we should do something about.
[01:02:09.950 --> 01:02:14.950]  However, they're going to always propose solutions that aren't really solutions to those problems.
[01:02:14.950 --> 01:02:17.950]  But they give the globalists a power grab.
[01:02:17.950 --> 01:02:20.950]  And that is precisely what E-Verify is.
[01:02:20.950 --> 01:02:24.950]  What E-Verify does, for example, is it basically federalizes employment.
[01:02:24.950 --> 01:02:36.950]  Now in America, employers all across the country can't employ somebody unless they get first the permission of the United States federal government to say, yes, that person has been verified.
[01:02:37.950 --> 01:02:43.950]  That sounds an awful lot like the incremental instrument of a social credit score system.
[01:02:43.950 --> 01:02:52.950]  It's almost as bad as a central bank digital currency to control your ability to work, to control your ability to employ people.
[01:02:52.950 --> 01:02:55.950]  That the system already, it's illegal already.
[01:02:55.950 --> 01:02:58.950]  It's a crime already to knowingly hire illegal aliens.
[01:02:58.950 --> 01:03:03.950]  The E-Verify criminal punishment is not limited to whether or not you hire an illegal alien.
[01:03:03.950 --> 01:03:11.950]  If you simply hire someone, the federal government has told you you can't, this is not quote unquote verified, then that's when you go to prison.
[01:03:11.950 --> 01:03:19.950]  They're using illegal immigration as a smoke screen, a legitimate threat, but for an illegitimate purpose of globalist control.
[01:03:19.950 --> 01:03:33.950]  That they want to, just as they want the illegal immigration to dilute the labor supply, dilute the people's voting powers, dilute the social local community cohesion that exists in order for globalists to come in and seize control over those systems.
[01:03:33.950 --> 01:03:42.950]  They're also using it in disguise by getting conservatives to take the bait on Patriot Act type employment reforms that aren't really about illegal immigration.
[01:03:42.950 --> 01:03:53.950]  For example, this E-Verify bill completely excludes the entire agriculture sector, which is the only sector that could plausibly benefit for U.S. labor workers from its enforcement.
[01:03:53.950 --> 01:03:57.950]  So what they're going to do is they're going to, and ultimately guess what they're saying?
[01:03:57.950 --> 01:04:01.950]  They're saying E-Verify creates the need for photo identification.
[01:04:01.950 --> 01:04:02.950]  That doesn't work well enough.
[01:04:02.950 --> 01:04:08.950]  Social security numbers and driver's license numbers don't work well enough because it creates a demand for identity theft.
[01:04:09.950 --> 01:04:14.950]  And they're going to use the existence of identity theft for E-Verify to say, we really need a biometric system.
[01:04:14.950 --> 01:04:25.950]  We need a biometric system on every single American so that you, in the future, you will not be allowed to work unless you are part of the biometric government approved system.
[01:04:25.950 --> 01:04:36.950]  So be careful and be alert to these tricks and disguises that can come out that are supposedly about doing something you're for, stopping illegal immigration's effect on the labor market.
[01:04:36.950 --> 01:04:48.950]  And are really for pushing through something that you're against, which is the concentration of information, the attempts to federalize, nationalize, and give the globalists control of our ability to even work for ourselves and others.
[01:04:48.950 --> 01:04:51.950]  So stay alert, as always, in the InfoWars audience.
