[00:00.000 --> 00:25.000]  Infowars, tomorrow's news, today.
[1:10:44.000 --> 1:10:48.000]  A relatively common cancer in Canada, which 6,200 new cases diagnosed last year.
[1:10:48.000 --> 1:10:54.000]  The number of non-Hodgkin's lymphoma has inexplicably doubled over the past 30 years.
[1:10:54.000 --> 1:10:58.000]  And it says Dr. David Malkin, a Canadian researcher, wrote the controversial editorial last month's
[1:10:58.000 --> 1:11:03.000]  Lancet saying there's enough evidence to show that SV 40 plays a role in the development of human cancers
[1:11:03.000 --> 1:11:06.000]  in horrible cluster cancers.
[1:11:06.000 --> 1:11:08.000]  It was one of the non-believers.
[1:11:08.000 --> 1:11:09.000]  Now I'm a believer.
[1:11:09.000 --> 1:11:12.000]  There is no rational way I could figure out any other explanation for the results.
[1:11:12.000 --> 1:11:17.000]  Dr. Malkin, an oncologist at the Hospital of Sick Children, said in an interview.
[1:11:17.000 --> 1:11:24.000]  And it goes on to talk about how it's spreading into the population. You don't need to have the vaccine to get it.
[1:11:24.000 --> 1:11:27.000]  I have stuff here about a fungicide used on most crops.
[1:11:27.000 --> 1:11:34.000]  Shuts off the body's DNA that stops cancer.
[1:11:34.000 --> 1:11:39.000]  And they say we may use this for medical reasons for other stuff.
[1:11:39.000 --> 1:11:43.000]  Very strange. It does this.
[1:11:43.000 --> 1:11:47.000]  Everything just messes up the DNA and everything just gets rid of population.
[1:11:47.000 --> 1:11:52.000]  Just so happens to be the U.N.'s goal.
[1:11:52.000 --> 1:11:58.000]  This is yesterday, a new trend eases fears of population explosion from the U.N.
[1:11:58.000 --> 1:12:01.000]  This too from Reuters.
[1:12:01.000 --> 1:12:06.000]  In a major ship that is stunned, demographic fertility rates in much of Asia, Africa, Latin America
[1:12:06.000 --> 1:12:10.000]  have begun dropping using fears of future global population explosion.
[1:12:10.000 --> 1:12:14.000]  Population experts said Tuesday.
[1:12:14.000 --> 1:12:18.000]  And it goes in to see how it's suddenly plunging and sperm counts are down.
[1:12:18.000 --> 1:12:22.000]  Not just the 80% of Europe are 75% here, but even in other countries.
[1:12:22.000 --> 1:12:25.000]  And many women are now sterile.
[1:12:25.000 --> 1:12:29.000]  It can't be explained.
[1:12:29.000 --> 1:12:32.000]  The U.N. got caught. This is so deadly serious.
[1:12:32.000 --> 1:12:35.000]  I was trying to show you how stupid this is.
[1:12:35.000 --> 1:12:41.000]  The U.N. got caught in 133rd world countries that pay off to the country was they pay them to manufacture the vaccine.
[1:12:41.000 --> 1:12:48.000]  A very expensive female synthetic hormone they had to produce was found in the tetanus shots
[1:12:48.000 --> 1:12:53.000]  that was sterilizing all the women because then the woman couldn't bring the child to term
[1:12:53.000 --> 1:12:59.000]  because the body also attacked that hormone because it had been bound to the tetanus.
[1:12:59.000 --> 1:13:03.000]  Another very complex expensive procedure.
[1:13:03.000 --> 1:13:08.000]  The U.N. said, well, it's just an accident that 100 manufacturers accidentally produced this, added it.
[1:13:08.000 --> 1:13:16.000]  And the researchers went, well, excuse us, U.N., why is your tetanus program worldwide only for women?
[1:13:16.000 --> 1:13:22.000]  And they went, no more comment.
[1:13:22.000 --> 1:13:26.000]  And later they said, well, because we care about women, feminism.
[1:13:26.000 --> 1:13:30.000]  Women aren't getting taken care of and we had the program for them.
[1:13:30.000 --> 1:13:34.000]  Because if you gave a man that shot with a female hormone, it wouldn't hurt him.
[1:13:34.000 --> 1:13:38.000]  It wouldn't sterilize a man, but it sterilizes the women.
[1:13:38.000 --> 1:13:42.000]  But it's just an accident because they love you.
[1:13:42.000 --> 1:13:50.000]  And now they're going to put the vaccines in the food in that knife so there's no way to escape it.
[1:13:50.000 --> 1:13:57.000]  And Monsanto and others are buying up all the seed companies.
[1:13:57.000 --> 1:14:07.000]  Isn't that loving?
[1:14:07.000 --> 1:14:09.000]  Vaccine sparked polio outbreak.
[1:14:09.000 --> 1:14:16.000]  Leonard Telegraph, a U.N. vaccination program in the Dominican Republic caused a massive death.
[1:14:16.000 --> 1:14:21.000]  MMR loses credibility and debate over MMR.
[1:14:21.000 --> 1:14:24.000]  MPs, government officials with credibility and debate.
[1:14:24.000 --> 1:14:29.000]  99% of the population in the latest poll are against the MMR shot.
[1:14:29.000 --> 1:14:31.000]  Yes, they're all right-wing cooks.
[1:14:31.000 --> 1:14:41.000]  The government has lost almost all credibility in the MMR debate according to a poll which found only 1% of people put their trust in politicians to give accurate balance information about the vaccine.
[1:14:41.000 --> 1:14:51.000]  This is after top, top scientists and have gone public saying that it is brain damaging children and killing them.
[1:14:51.000 --> 1:14:55.000]  And by the way, top news anchors are now being threatened to be fired.
[1:14:55.000 --> 1:14:58.000]  They're going public on live TV and going, the vaccine's killing you.
[1:14:58.000 --> 1:15:00.000]  You got that report right here.
[1:15:00.000 --> 1:15:02.000]  80% are opposed to MMR triple jab.
[1:15:02.000 --> 1:15:04.000]  This is two months ago.
[1:15:04.000 --> 1:15:06.000]  Now it's the 99%.
[1:15:06.000 --> 1:15:10.000]  And it says right here the presenters are on TV going, it's killing us.
[1:15:10.000 --> 1:15:11.000]  The vaccines.
[1:15:11.000 --> 1:15:14.000]  I think, you know, drug off.
[1:15:14.000 --> 1:15:17.000]  The plan to kill you.
[1:15:17.000 --> 1:15:24.000]  It's like running man, but instead Schwarzenegger runs in and running man and takes over.
[1:15:24.000 --> 1:15:25.000]  It's all fake.
[1:15:25.000 --> 1:15:27.000]  It's, you know, I'm not mad dog bin renters.
[1:15:27.000 --> 1:15:29.000]  People go, shut up, right-winger.
[1:15:29.000 --> 1:15:32.000]  We love, we love the host of running man.
[1:15:32.000 --> 1:15:34.000]  Look at Whitman pricing a dime.
[1:15:34.000 --> 1:15:37.000]  There they are right now basking in the Maui Sun.
[1:15:37.000 --> 1:15:45.000]  Alex Jones, 20 years ago.
[1:15:45.000 --> 1:15:48.000]  A man ahead of his time.
[1:15:48.000 --> 1:15:51.000]  Keep Alex Jones on the air, folks.
[1:15:51.000 --> 1:15:53.000]  Chop at infowarstore.com.
[1:15:53.000 --> 1:15:57.000]  Go to saveinfowars.com.
[1:15:57.000 --> 1:15:59.000]  It's our best seller.
[1:15:59.000 --> 1:16:03.000]  We first came out with it five years ago and it was a moderate seller.
[1:16:03.000 --> 1:16:08.000]  But as folks tried vitamin mineral fusion and experienced the way it made them feel
[1:16:08.000 --> 1:16:12.000]  and how healthy it made them, it has become our number one overall best seller.
[1:16:12.000 --> 1:16:15.000]  And it's been sold out for a while, but it's finally back at stock.
[1:16:15.000 --> 1:16:19.000]  Vitamin mineral fusion doesn't just supercharge your immune system,
[1:16:19.000 --> 1:16:22.000]  but it helps every cellular function of the body.
[1:16:22.000 --> 1:16:26.000]  It has all the minerals, all the key amino acids, all of the essential vitamins
[1:16:26.000 --> 1:16:29.000]  that you need to live and be healthy.
[1:16:29.000 --> 1:16:31.000]  Essential means without these things you die.
[1:16:31.000 --> 1:16:33.000]  And so much of the food is debased.
[1:16:33.000 --> 1:16:35.000]  There's so many chemicals in the environment.
[1:16:35.000 --> 1:16:39.000]  It is critical to bolster our body defenses with a product like this.
[1:16:39.000 --> 1:16:42.000]  Now, there are other great vitamin mineral products out there.
[1:16:42.000 --> 1:16:46.000]  But this is amongst the very best, and it's a low price, and it funds the infowar.
[1:16:46.000 --> 1:16:50.000]  So the only way you lose is not taking action today, getting vitamin mineral fusion
[1:16:50.000 --> 1:16:54.000]  finally back at stock at infowarstore.com for 50% off.
[1:16:54.000 --> 1:16:57.000]  Vitamin mineral fusion back at stock at infowarstore.com.
[1:16:57.000 --> 1:17:01.000]  Once a tragedy reaches a level of national significance,
[1:17:01.000 --> 1:17:06.000]  American citizens should be allowed to basically question that event
[1:17:06.000 --> 1:17:08.000]  in any way that they deem fit.
[1:17:08.000 --> 1:17:10.000]  The First Amendment is unique in the world.
[1:17:10.000 --> 1:17:13.000]  That's what they want to take away, your ability to speak freely.
[1:17:13.000 --> 1:17:15.000]  So they're going to go for Mike Lindell next.
[1:17:15.000 --> 1:17:18.000]  Or they're going to go for Steve Bannon, or they're going to go for Tucker Carlson.
[1:17:18.000 --> 1:17:21.000]  I studied the globalist 30 years ago, but only 28 years.
[1:17:21.000 --> 1:17:23.000]  And I knew they were planning all of this.
[1:17:23.000 --> 1:17:25.000]  And I warned the public as a modern Paul Revere.
[1:17:25.000 --> 1:17:27.000]  But I couldn't have done it without your support.
[1:17:27.000 --> 1:17:30.000]  And now, because we've been so successful warning the population of the planet,
[1:17:30.000 --> 1:17:34.000]  not just America, we're public enemy number one when it comes to the globalist agenda.
[1:17:34.000 --> 1:17:38.000]  That's why it's more important than ever to realize how successful Info Wars has been
[1:17:38.000 --> 1:17:40.000]  because of your past support.
[1:17:40.000 --> 1:17:42.000]  So I salute you and I thank you.
[1:17:42.000 --> 1:17:44.000]  And I ask you now, the critical juncture of the battle,
[1:17:44.000 --> 1:17:47.000]  free double your efforts of visiting infowarstore.com
[1:17:47.000 --> 1:17:49.000]  and getting amazing products that keep us on air.
[1:17:49.000 --> 1:17:51.000]  1776 is the promo code.
[1:17:51.000 --> 1:17:54.000]  The destination is infowarstore.com.
[1:17:54.000 --> 1:17:57.000]  And I thank you all for your support.
[1:17:57.000 --> 1:18:00.000]  Everybody says they want people to stand up and fight tyranny.
[1:18:00.000 --> 1:18:03.000]  But when you fight tyranny, the new world order comes after you.
[1:18:03.000 --> 1:18:05.000]  Now, I knew that.
[1:18:05.000 --> 1:18:08.000]  And for 28 years, I've been on air, exposed to these people.
[1:18:08.000 --> 1:18:10.000]  And together we've had a great effect.
[1:18:10.000 --> 1:18:12.000]  But listen, they're coming after us right now.
[1:18:12.000 --> 1:18:16.000]  They're trying to shut us down, but they can't beat the power of we the people of you and I together.
[1:18:16.000 --> 1:18:22.000]  So please visit infowarstore.com and get incredible, game-changing products
[1:18:22.000 --> 1:18:24.000]  while at the same time keeping us on air.
[1:18:24.000 --> 1:18:28.000]  We have the biggest sell of the year running right now at infowarstore.com.
[1:18:28.000 --> 1:18:33.000]  If you get an additional 10% off on the deals that are at least 40% off,
[1:18:33.000 --> 1:18:38.000]  many are 50% off on Vitamin Refusion X3, DNA Force Plus, you name it.
[1:18:38.000 --> 1:18:44.000]  So on top of 50% off, check out the promo code 1776
[1:18:44.000 --> 1:18:48.000]  or 1776, an additional 10% off and no pay for your points.
[1:18:48.000 --> 1:18:50.000]  This is by far the biggest sell of the year.
[1:18:50.000 --> 1:18:52.000]  Keep us on air plus their great products.
[1:18:52.000 --> 1:19:21.000]  Check them out at infowarstore.com with promo code 1776.
[1:19:22.000 --> 1:19:30.000]  So ladies and gentlemen, it takes about two weeks for X3 to kick in on average.
[1:19:30.000 --> 1:19:34.000]  Take a few drops every day and almost everyone has dramatic results.
[1:19:34.000 --> 1:19:36.000]  Plus it funds the info war.
[1:19:36.000 --> 1:19:39.000]  So what do you have to lose but taking action?
[1:19:39.000 --> 1:19:47.000]  Experience X3, finally back in stock at infowarstore.com right now for 50% off.
[1:19:47.000 --> 1:19:49.000]  Experience tri-ionine.
[1:19:49.000 --> 1:19:51.000]  Learn about the ionine fluoride conspiracy.
[1:19:51.000 --> 1:19:57.000]  Learn how to counter the fluoride and fund the info war and empower your life at infowarstore.com.
[1:20:22.000 --> 1:20:28.000]  At the White House lawn and then after he goes unhinged, he does his odd little jog.
[1:20:28.000 --> 1:20:32.000]  You know that weird little stiff legged jog that he does?
[1:20:32.000 --> 1:20:36.000]  He takes off towards Marine One.
[1:20:36.000 --> 1:20:43.000]  So here's an unhinged Joe Biden approaching reporters and grabbing them as well,
[1:20:43.000 --> 1:20:50.000]  screaming at them in a very odd unhinged clip here that just happened in DC.
[1:20:50.000 --> 1:20:55.000]  John Federman is going to appear with you today in Pennsylvania,
[1:20:55.000 --> 1:20:58.000]  but there haven't been that many candidates campaigning with you.
[1:20:58.000 --> 1:21:01.000]  That's not true. There's about 15 counts.
[1:21:01.000 --> 1:21:03.000]  Okay, and are there going to be even more?
[1:21:03.000 --> 1:21:04.000]  Yeah.
[1:21:04.000 --> 1:21:07.000]  There's going to be any restrictions on abortion at all.
[1:21:07.000 --> 1:21:09.000]  Any restrictions on abortion at all.
[1:21:09.000 --> 1:21:10.000]  Yes, there should be.
[1:21:10.000 --> 1:21:11.000]  There should be.
[1:21:11.000 --> 1:21:12.000]  And Roe v. Wade.
[1:21:12.000 --> 1:21:13.000]  Read it, man.
[1:21:13.000 --> 1:21:14.000]  You'll get educated.
[1:21:14.000 --> 1:21:17.000]  I'm going to have to read it.
[1:21:17.000 --> 1:21:20.000]  There's the little stiff legged jog.
[1:21:20.000 --> 1:21:24.000]  And he grabs both reporters aggressively, gets in their face and screams at them as you saw there.
[1:21:24.000 --> 1:21:26.000]  He's completely out of his mind.
[1:21:26.000 --> 1:21:27.000]  He's completely unhinged.
[1:21:27.000 --> 1:21:32.000]  And he screams at the first reporter, 15 Democrats have campaigned with me.
[1:21:32.000 --> 1:21:36.000]  Actually, I don't even, I don't believe that's true.
[1:21:36.000 --> 1:21:41.000]  The Democrat candidates head of the midterms have been avoiding Joe Biden for the most part.
[1:21:41.000 --> 1:21:46.000]  I mean, maybe two or three occasions where a Democrat has wanted to go to a Biden event
[1:21:46.000 --> 1:21:47.000]  and have Biden in his event.
[1:21:47.000 --> 1:21:48.000]  Normally they don't want it.
[1:21:48.000 --> 1:21:50.000]  They don't want anything to do with him.
[1:21:50.000 --> 1:21:51.000]  His ratings are horrible.
[1:21:51.000 --> 1:21:52.000]  He's a horrible person.
[1:21:52.000 --> 1:21:55.000]  He's corrupt as they come.
[1:21:55.000 --> 1:21:57.000]  So Democrats don't want to campaign with Biden.
[1:21:57.000 --> 1:21:59.000]  But why does he run up and grab reporters?
[1:21:59.000 --> 1:22:02.000]  The woman says, hey, Federman's campaigning with you today.
[1:22:02.000 --> 1:22:08.000]  First Democrat to do that in a while, he grabs her and says, not true, kid, not true.
[1:22:08.000 --> 1:22:13.000]  Gets angry, screams at her, grabs her, then moves on and the guy asks about abortion,
[1:22:13.000 --> 1:22:19.000]  does the same thing, grabs him and says, Rover's raid, Rover's way.
[1:22:19.000 --> 1:22:25.000]  Federman, Federnek's neck growth, whatever it is, is on full display today, by the way.
[1:22:25.000 --> 1:22:28.000]  He's not wearing a hoodie or a gator.
[1:22:28.000 --> 1:22:31.000]  So you can see a gigantic bulge on his neck.
[1:22:31.000 --> 1:22:34.000]  He can't read, he can't hear, but he's ready for Senate.
[1:22:34.000 --> 1:22:37.000]  He's basically a Neanderthal.
[1:22:37.000 --> 1:22:43.000]  So that's what the Democrats are basically is Neanderthals and the crypt keepers like Joe Biden.
[1:22:43.000 --> 1:22:49.000]  But my producer was pointing out, and this point has been made a bunch,
[1:22:49.000 --> 1:22:54.000]  if the Democrats really wanted to codify Rover's way, they could have done it a lot of different times.
[1:22:54.000 --> 1:23:00.000]  They could have done it when Obama was in office and they had the White House and the Senate and the House.
[1:23:00.000 --> 1:23:03.000]  They could have done it right now with Biden in the White House
[1:23:03.000 --> 1:23:07.000]  and they have enough control over the Senate and control over the House.
[1:23:07.000 --> 1:23:12.000]  So they could codify Rover's raid or they could make abortion law of the land,
[1:23:12.000 --> 1:23:14.000]  which they all claim to want to do.
[1:23:14.000 --> 1:23:20.000]  They could have done it probably about seven different times since Rover's raid was done
[1:23:20.000 --> 1:23:22.000]  and the Democrats had control.
[1:23:22.000 --> 1:23:26.000]  I think it was seven different times they could have done it when they've had full control
[1:23:26.000 --> 1:23:27.000]  and they never did it once.
[1:23:27.000 --> 1:23:28.000]  Why is that?
[1:23:28.000 --> 1:23:32.000]  Because they know it's not popular, but they lie to you.
[1:23:32.000 --> 1:23:36.000]  Now, there's been another unhinged Democrat and this is AOC.
[1:23:36.000 --> 1:23:44.000]  Now, I always put this caveat out there because we want our audience to be fully informed
[1:23:44.000 --> 1:23:49.000]  and I understand why people think a red wave is coming.
[1:23:49.000 --> 1:23:54.000]  Folks, there should have been a red wave in 2020 and there wasn't and you know why.
[1:23:54.000 --> 1:23:58.000]  Why do you think that would change in 2022?
[1:23:58.000 --> 1:24:00.000]  So I don't have my hopes up that you're going to see a red wave.
[1:24:00.000 --> 1:24:04.000]  I think the Democrats are going to get more political control, quite frankly.
[1:24:04.000 --> 1:24:08.000]  Even though they can't have an event that doesn't get protested now,
[1:24:08.000 --> 1:24:14.000]  even the darling of the Democrat Party AOC cannot have events without getting protested now.
[1:24:14.000 --> 1:24:17.000]  Every event she has in public, she's getting protested.
[1:24:17.000 --> 1:24:22.000]  By liberals, by the way, by liberals, it has been conservative, but it's liberals
[1:24:22.000 --> 1:24:26.000]  and she doesn't really know how to handle it because she's been handled with kid gloves
[1:24:26.000 --> 1:24:29.000]  and everything has been given to her since she joined politics.
[1:24:29.000 --> 1:24:31.000]  So she hasn't had much of a resistance.
[1:24:31.000 --> 1:24:37.000]  Now she actually has an actual organic resistance and so this is what happened.
[1:24:37.000 --> 1:24:40.000]  Let's start with clip three.
[1:24:40.000 --> 1:24:44.000]  Actually, let's go to clip one and then three and then two. Let's do it like that.
[1:24:44.000 --> 1:24:49.000]  So protesters show up. This is the third or fourth time an AOC event has been protested lately,
[1:24:49.000 --> 1:24:52.000]  mostly because of her stance on war, voting for war.
[1:24:52.000 --> 1:24:55.000]  Some people upset that she's not fully against Israel,
[1:24:55.000 --> 1:24:59.000]  which she knows she can't do right now considering the left attack in Kanye West
[1:24:59.000 --> 1:25:01.000]  being anti-Semites, anti-Semitic.
[1:25:01.000 --> 1:25:04.000]  So the Democrats can't show their hatred for Jews or Israel right now.
[1:25:04.000 --> 1:25:08.000]  It's the wrong time. So she's getting protested and so here's what happened.
[1:25:08.000 --> 1:25:30.000]  She starts dancing as the protests take over her event in clip one.
[1:25:30.000 --> 1:25:39.000]  She pretty much gives up trying to talk.
[1:25:39.000 --> 1:25:51.000]  Look at all the masters, all the masters standing up for AOC. They're all wearing a mask.
[1:25:51.000 --> 1:25:53.000]  They're saying how violent New York is.
[1:25:53.000 --> 1:25:56.000]  So there you go. Now folks, this is an AOC event.
[1:25:56.000 --> 1:26:00.000]  It's a small event, maybe 50 or so people there.
[1:26:00.000 --> 1:26:04.000]  And half the crowd is protesting her.
[1:26:04.000 --> 1:26:07.000]  And so there you can see she does a dance.
[1:26:07.000 --> 1:26:09.000]  And you know, that's fine. That's fine.
[1:26:09.000 --> 1:26:12.000]  I understand that. I've done that before when protesters line up against me.
[1:26:12.000 --> 1:26:15.000]  But then again, I'm not a politician in office.
[1:26:15.000 --> 1:26:19.000]  So behaving like a goon is not really a good look for a politician.
[1:26:19.000 --> 1:26:22.000]  But okay, whatever. She decides she wants to do a little dance.
[1:26:22.000 --> 1:26:25.000]  She's not a serious politician anyway.
[1:26:25.000 --> 1:26:30.000]  The event got so out of control, they basically had to shut it down.
[1:26:30.000 --> 1:26:34.000]  And so here's that in clip three.
[1:26:34.000 --> 1:26:38.000]  Ma'am, you're saying ask us why you all have been talking for 20 minutes, okay?
[1:26:38.000 --> 1:26:42.000]  We know why. We know why you're mad. Let's talk about it.
[1:26:42.000 --> 1:26:57.000]  Let's talk about it. Let's talk about it.
[1:26:57.000 --> 1:27:01.000]  Politics, baby.
[1:27:01.000 --> 1:27:04.000]  Okay.
[1:27:04.000 --> 1:27:08.000]  So now they turn the lights off to try to get the crowd under control.
[1:27:08.000 --> 1:27:14.000]  We love you, AOC. Thank you.
[1:27:14.000 --> 1:27:23.000]  She has to step off, step out of the stage.
[1:27:23.000 --> 1:27:27.000]  And now she comes back, and this is wild, folks. Watch this.
[1:27:27.000 --> 1:27:32.000]  I'm not allowed to be in a room where the lights turn off. It gets a little...
[1:27:32.000 --> 1:27:39.000]  All right, all right, listen, all right, listen, listen, okay, listen.
[1:27:39.000 --> 1:27:46.000]  Hey, listen. Hey, have a taco. Have a burrito. Hey, listen, listen.
[1:27:46.000 --> 1:27:49.000]  Are you Jennifer Lopez now?
[1:27:49.000 --> 1:27:53.000]  That was, they're becoming completely unhinged.
[1:27:53.000 --> 1:27:59.000]  And of course they are, because they're finally being held accountable for what they've done.
[1:27:59.000 --> 1:28:06.000]  And that's what's happening here is these dirtbag politicians and these dirtbag media hosts
[1:28:06.000 --> 1:28:11.000]  have been lying and hurting the American people for so long without any accountability,
[1:28:11.000 --> 1:28:15.000]  without any pushback, with nothing. And now they're finally getting it.
[1:28:15.000 --> 1:28:19.000]  They're finally getting what they deserve. Our politicians deserve to be shouted down.
[1:28:19.000 --> 1:28:22.000]  They're crooks. They have destroyed this country.
[1:28:22.000 --> 1:28:26.000]  Our media members deserve to get shouted down. They're crooks.
[1:28:26.000 --> 1:28:30.000]  They've destroyed this country. And so this is inevitable, folks.
[1:28:30.000 --> 1:28:34.000]  Look, whether you're a liberal, whether you're a conservative Republican Democrat,
[1:28:34.000 --> 1:28:37.000]  our politicians have screwed us over. Everybody knows it.
[1:28:37.000 --> 1:28:40.000]  D.C. is the district of criminals. Everybody knows it.
[1:28:40.000 --> 1:28:43.000]  And quite frankly, AOC is like the least a blame of it.
[1:28:43.000 --> 1:28:48.000]  She's just a dirty communist that wants to destroy freedom and prosperity in America.
[1:28:48.000 --> 1:28:52.000]  So she's got her own problems. But no, this has been a long time coming, folks.
[1:28:52.000 --> 1:28:56.000]  Our politicians, our media, they're corrupt, and that's why they're getting protested.
[1:29:23.000 --> 1:29:28.000]  And to also financially support infowars.com at the most critical time on our fight
[1:29:28.000 --> 1:29:33.000]  by using promo code 1776 at checkout so you get additional 10% off.
[1:29:33.000 --> 1:29:37.000]  These people are coming for your birthright. They're coming for your First Amendment.
[1:29:37.000 --> 1:29:40.000]  They admit once they've silenced us, they're coming for you.
[1:29:40.000 --> 1:29:43.000]  I am in your hands, and I'm asking of your support now
[1:29:43.000 --> 1:29:47.000]  who have my commitment to never give up or back down, but I could give out without your support.
[1:29:47.000 --> 1:29:49.000]  Thank you for all your past support.
[1:29:49.000 --> 1:29:54.000]  I'm encouraging you now to redouble your efforts at infowars.com with promo code 1776
[1:29:54.000 --> 1:29:58.000]  for additional 10% off on the already big sales and huge discounts.
[1:29:58.000 --> 1:30:04.000]  I am extremely honored to be seen by the globalists as their number one enemy.
[1:30:04.000 --> 1:30:08.000]  I am blessed to know that our information is so hardcore
[1:30:08.000 --> 1:30:13.000]  that the enemies of humanity are obsessed with silencing us.
[1:30:13.000 --> 1:30:17.000]  They know the truth about their globalist operations is exposed.
[1:30:17.000 --> 1:30:23.000]  It's game over. And all over the planet, humanity is awakening and peacefully fighting back.
[1:30:23.000 --> 1:30:28.000]  And our main tool is free speech and the truth we promote using free speech.
[1:30:28.000 --> 1:30:31.000]  That's why when you share articles and videos from man.video
[1:30:31.000 --> 1:30:35.000]  or infowars.com or newswars.com, it changes the world.
[1:30:35.000 --> 1:30:38.000]  And that's why when you go to infowarstore.com and get amazing products
[1:30:38.000 --> 1:30:42.000]  that empower you and your body and your immune system and that of your family,
[1:30:42.000 --> 1:30:46.000]  you're also empowering the tip of the spear in the fight against the globalist.
[1:30:46.000 --> 1:30:52.000]  The fight starts at infowars.com and the support of the fight starts at infowars.com.
[1:30:52.000 --> 1:31:17.000]  God bless and thank you all for your support.
[1:31:22.000 --> 1:31:27.000]  I'm going to talk about the very best atomic iodine out there that supercharges your energy,
[1:31:27.000 --> 1:31:31.000]  your stamina, your libido and number one, your immune system.
[1:31:31.000 --> 1:31:38.000]  So X3, despite the fact that it was a run on iodine, is still on sale at 50% off right now
[1:31:38.000 --> 1:31:43.000]  at infowarstore.com and it funds the info war, which is a 360 win.
[1:31:43.000 --> 1:31:47.000]  If you've not experienced the power of iodine, it takes two weeks to kick out on average.
[1:31:47.000 --> 1:31:58.000]  You've got to go to infowars.com and get X3 50% off, X3 50% off infowarstore.com.
[1:31:58.000 --> 1:32:02.000]  Look around you, everything I predicted from the globalist stone documents
[1:32:02.000 --> 1:32:04.000]  from their own admissions is now happening.
[1:32:04.000 --> 1:32:08.000]  Info wars credibility, my credibility has never been higher.
[1:32:08.000 --> 1:32:12.000]  And it's because of your backing of this operation that I could steadfastly,
[1:32:12.000 --> 1:32:18.000]  despite the censorship and the boycotts and the attacks and the lawsuits stay on air.
[1:32:18.000 --> 1:32:23.000]  But now we're reaching the most critical juncture in the fight together.
[1:32:23.000 --> 1:32:28.000]  So I want to ask all of you today to help keep me on the air.
[1:32:28.000 --> 1:32:31.000]  In my decades on air, I've never asked for personal donations,
[1:32:31.000 --> 1:32:35.000]  but I'm being forced by the bankruptcy court to pay for 40% of the legal fees
[1:32:35.000 --> 1:32:37.000]  and I can't fund those myself.
[1:32:37.000 --> 1:32:38.000]  It's unsustainable.
[1:32:38.000 --> 1:32:42.000]  So please visit saveinfowars.com.
[1:32:42.000 --> 1:32:46.000]  Saveinfowars.com where you can make straight donations,
[1:32:46.000 --> 1:32:51.000]  five, ten, fifty hundred dollars, whatever you can so that I can continue to persevere.
[1:32:51.000 --> 1:32:52.000]  I'll never give up.
[1:32:52.000 --> 1:32:54.000]  I'll never give in, but I could give out.
[1:32:54.000 --> 1:32:55.000]  Thank you for your support.
[1:32:55.000 --> 1:32:56.000]  Wouldn't be without you.
[1:32:56.000 --> 1:33:08.000]  Saveinfowars.com Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[1:33:08.000 --> 1:33:37.000]  All right, let's get into the death cult eugenics program that has completely taken over the
[1:33:37.000 --> 1:33:47.000]  liberal leftist movement with the stop the manmade climate change agenda and the abortion agenda.
[1:33:47.000 --> 1:33:48.000]  That's eugenics.
[1:33:48.000 --> 1:33:50.000]  That's human sacrifice.
[1:33:50.000 --> 1:33:52.000]  And I'm going to explain it all right here.
[1:33:52.000 --> 1:34:01.000]  Now, Stacey Abrams recently went viral for this odd clip and we'll start it with this.
[1:34:01.000 --> 1:34:07.000]  The White House not going to comment after Stacey Abrams suggests abortion is not a culture war issue,
[1:34:07.000 --> 1:34:09.000]  but an inflation issue.
[1:34:09.000 --> 1:34:11.000]  She conflates the two.
[1:34:11.000 --> 1:34:17.000]  So Stacey Abrams gets asked about inflation and says, well, the answer is obviously killing your babies.
[1:34:17.000 --> 1:34:20.000]  An incredible clip here from Stacey Abrams.
[1:34:20.000 --> 1:34:24.000]  Just asked you, you're running for governor of Georgia.
[1:34:24.000 --> 1:34:30.000]  I would assume maybe incorrectly, but while abortion is an issue,
[1:34:30.000 --> 1:34:38.000]  where it reaches the level of interest of voters in terms of the cost of gas, food, bread, milk, things like that.
[1:34:38.000 --> 1:34:44.000]  What can a governor, what could you do as governor to alleviate the concerns of Georgia voters
[1:34:44.000 --> 1:34:49.000]  about those livability, daily, hourly issues that they're confronted with?
[1:34:49.000 --> 1:34:51.000]  But let's be clear.
[1:34:51.000 --> 1:34:54.000]  Having children is why you're worried about your price for gas.
[1:34:54.000 --> 1:34:57.000]  It's why you're concerned about how much food costs.
[1:34:57.000 --> 1:35:00.000]  I mean, this is not a reductive issue.
[1:35:00.000 --> 1:35:07.000]  You can't divorce being forced to carry an unwanted pregnancy from the economic realities of having a child.
[1:35:07.000 --> 1:35:11.000]  And so these are, it's important for us to have both and conversations.
[1:35:11.000 --> 1:35:14.000]  We don't have the luxury of reducing it or separating them out,
[1:35:14.000 --> 1:35:17.000]  but we also have to talk about what a governor can do.
[1:35:17.000 --> 1:35:19.000]  A governor can address housing prices.
[1:35:19.000 --> 1:35:22.000]  A governor can address the cost of education.
[1:35:22.000 --> 1:35:25.000]  A governor can put money into the pockets of everything hardworking.
[1:35:25.000 --> 1:35:30.000]  So the logic here is that, oh, because we're forced to have children,
[1:35:30.000 --> 1:35:32.000]  that's what's causing inflation.
[1:35:32.000 --> 1:35:36.000]  And so therefore, kill your children and that'll stop the inflation.
[1:35:36.000 --> 1:35:38.000]  I mean, of course, that's completely wrong.
