[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[43:00.000 --> 43:04.000]  This is rioting civil unrest, microwave cannons.
[43:04.000 --> 43:07.000]  Well, as you know, the Posse-Komitana Act is not in the Constitution.
[43:07.000 --> 43:12.000]  It's a congressional law that was passed in 1878, and there's many exceptions to it.
[43:12.000 --> 43:15.000]  But it's not, when you say it's a part of the American way,
[43:15.000 --> 43:19.000]  but it's not a constitutional issue that the military can't engage in these activities.
[43:19.000 --> 43:22.000]  Well, I mean, what's the section of the Constitution, though, that says don't court the troops,
[43:22.000 --> 43:24.000]  don't have them engaging the people?
[43:24.000 --> 43:25.000]  I can pull it up here.
[43:25.000 --> 43:27.000]  Yeah, but I mean, living in their house, that's all it says.
[43:27.000 --> 43:30.000]  It doesn't say that you can't engage in the rest or search in seizure, those types of things,
[43:30.000 --> 43:32.000]  as it did during Reconstruction during the Civil War.
[43:32.000 --> 43:36.000]  I mean, they were all over the place engaging in law enforcement in the South.
[43:36.000 --> 43:39.000]  And as a consequence of that, that's how we got the Posse-Komitana Act.
[43:39.000 --> 43:40.000]  They didn't live in people's houses.
[43:40.000 --> 43:42.000]  Well, now they just seize your house.
[43:42.000 --> 43:43.000]  Well, yeah.
[43:43.000 --> 43:47.000]  Now the police just, with acid, forage, and seizure, they just seize it and throw you out and move in.
[43:47.000 --> 43:51.000]  So, you know, the Supreme Court has said that, you know, that the state itself can say,
[43:51.000 --> 43:53.000]  we want your property, and boom, it's gone.
[43:53.000 --> 43:57.000]  Yeah, but how do they do that without a judge, a jury, an indictment?
[43:57.000 --> 44:00.000]  I mean, you know about all the cases where they just, the old ladies got four grand and her purse,
[44:00.000 --> 44:01.000]  so they take it?
[44:01.000 --> 44:05.000]  Well, yeah, I mean, they do it because the Supreme Court has said they can do it.
[44:05.000 --> 44:08.000]  The Supreme Court said without even arresting you, they can take your money?
[44:08.000 --> 44:12.000]  Oh, no, I say, if you're talking about seizure property that the Supreme Court has said,
[44:12.000 --> 44:14.000]  the state has the right to take your property.
[44:14.000 --> 44:16.000]  Yeah, but after you've been found guilty.
[44:16.000 --> 44:19.000]  I mean, you're aware they're taking property without that.
[44:19.000 --> 44:21.000]  Well, no, they can take public property.
[44:21.000 --> 44:23.000]  The Supreme Court, this is maybe a little bit off track,
[44:23.000 --> 44:26.000]  but the Supreme Court ruled a couple of years ago that states have the right to say,
[44:26.000 --> 44:29.000]  we like your property on the corner of such and such and such.
[44:29.000 --> 44:31.000]  Oh, you're talking about New London kilo, yeah.
[44:31.000 --> 44:33.000]  Yeah, I mean, you know, they're just taking a property.
[44:33.000 --> 44:35.000]  I mean, that's outrageous, but, you know, there we go.
[44:35.000 --> 44:37.000]  It's, you know, thank goodness.
[44:37.000 --> 44:38.000]  It's a final call, though.
[44:38.000 --> 44:42.000]  Well, thank goodness, the Supreme Court, at least, came down the right side of the Second Amendment
[44:42.000 --> 44:47.000]  at this last term when they recognized, you know, the private right of private individuals
[44:47.000 --> 44:49.000]  to own firearms, and that's...
[44:49.000 --> 44:54.000]  Not in the addendum, they said, but we can reasonably restrict it under laws.
[44:54.000 --> 44:57.000]  So that's really a gun grab.
[44:57.000 --> 44:59.000]  It's a gun grab, but at least they...
[44:59.000 --> 45:02.000]  This is the first time they recognized that there was a constitutional right.
[45:02.000 --> 45:07.000]  They did away with the nonsense that, well, the Second Amendment clause only applies to the militia.
[45:07.000 --> 45:09.000]  They said, no, it applies to individuals.
[45:09.000 --> 45:14.000]  That's 5-4, but still, you know, we've at least got some sanity on that issue.
[45:14.000 --> 45:19.000]  But, you know, there's a lot of things about this country that are...that are...that need watching.
[45:19.000 --> 45:22.000]  There's no...no, not about it, but there's also a thing of a perfect government.
[45:22.000 --> 45:25.000]  We've...we've got a...you know, we've got a...definitely...
[45:25.000 --> 45:29.000]  But governments...governments killed more people last century than anything else.
[45:29.000 --> 45:30.000]  Hundreds of millions.
[45:30.000 --> 45:33.000]  Government's always been the greatest threat to liberty.
[45:33.000 --> 45:37.000]  I'm more worried about a government with troops on the streets working with the police
[45:37.000 --> 45:39.000]  standing on street corners with machine guns.
[45:39.000 --> 45:42.000]  They're saying nationwide, this is going to happen.
[45:42.000 --> 45:47.000]  And I am about al-Qaeda, whatever that, you know, supposedly is.
[45:47.000 --> 45:53.000]  I mean, I'm a lot more worried about, you know, the end of my republic.
[45:53.000 --> 45:55.000]  I hear you.
[45:55.000 --> 45:57.000]  I mean, I'm very concerned about that, that also.
[45:57.000 --> 46:02.000]  And, you know, it requires constant vigilance to ensure that big government doesn't make little people.
[46:02.000 --> 46:06.000]  We need little government to make big people where you have your own decisions,
[46:06.000 --> 46:08.000]  make up your own minds about things.
[46:08.000 --> 46:12.000]  But we're seeing the shift in that. I mean, this last election was all about, you know,
[46:12.000 --> 46:15.000]  the big government is going to take care of you from cradle to grave.
[46:15.000 --> 46:20.000]  Well, it seems like I'm talking to a different person because when I debated you on the...on the show,
[46:20.000 --> 46:23.000]  you were basically just poo-pooing everything I said.
[46:23.000 --> 46:25.000]  We can play the clip if you want.
[46:25.000 --> 46:28.000]  And then now...I mean, my point is I'm tired of people telling me
[46:28.000 --> 46:32.000]  that I haven't been to urban warfare drills where they have role-players screaming,
[46:32.000 --> 46:36.000]  I'm an American, please don't put me in a camp, please don't take my guns.
[46:36.000 --> 46:40.000]  And I know that they gave the 29 Palm Survey, but I know they've given a lot of new surveys.
[46:40.000 --> 46:43.000]  Will you fire on citizens? Will you confiscate guns?
[46:43.000 --> 46:46.000]  I know in New Orleans they took guns from high and dry people.
[46:46.000 --> 46:51.000]  I know that in Illinois, two months ago, the governor announced they're going to use the military,
[46:51.000 --> 46:55.000]  the National Guard, in anti-gun sweeps statewide.
[46:55.000 --> 46:59.000]  That was in the Chicago Tribune. I played the governor's press conference here.
[46:59.000 --> 47:04.000]  I mean, sir, having the military pointed at the people, this is not for al-Qaeda.
[47:04.000 --> 47:07.000]  They're saying this is for civil unrest.
[47:07.000 --> 47:12.000]  Right. I mean, they're looking at, you know, at a possibility if we have civil unrest.
[47:12.000 --> 47:15.000]  I mean, if we had a bioterrorism attack, which is a likelihood,
[47:15.000 --> 47:17.000]  and that's what one of the things the commission reported,
[47:17.000 --> 47:23.000]  that they felt it was more likely than not that we would have a bioterrorism attack by 2013,
[47:23.000 --> 47:27.000]  that's where you get somebody, for example, smallpox is infectious, anthrax is not.
[47:27.000 --> 47:32.000]  But if you really had one of those issues occur, as we did in the early 1900s,
[47:32.000 --> 47:36.000]  you would see pandemonium in this entire society.
[47:36.000 --> 47:39.000]  You'd have to quarantine cities. Who's going to do that?
[47:39.000 --> 47:41.000]  Or a financial collapse.
[47:41.000 --> 47:46.000]  Well, that's possible. I mean, if people can't eat, in law and order,
[47:46.000 --> 47:50.000]  you have the local folks that are responsible for it, but if they can't handle it,
[47:50.000 --> 47:53.000]  who's going to handle a pandemic? Who's going to handle these types of things?
[47:53.000 --> 47:56.000]  It has to be the military. They have to be trained for it.
[47:56.000 --> 47:59.000]  Hey, did you hear about that anthrax case?
[47:59.000 --> 48:03.000]  The AP reported the whole White House was on CEPRO, September 10th,
[48:03.000 --> 48:06.000]  three weeks before the letters were mailed?
[48:06.000 --> 48:08.000]  I had not heard that, no.
[48:08.000 --> 48:09.000]  Oh.
[48:09.000 --> 48:10.000]  I had not heard that.
[48:10.000 --> 48:13.000]  Oh, Google it. You're a smart guy. Do you have a computer in front of you?
[48:13.000 --> 48:15.000]  Well, I'm not right now, but I'm at home.
[48:15.000 --> 48:18.000]  But I want you to know, I'm not just saying that.
[48:18.000 --> 48:24.000]  It was US Army weaponized anthrax, and the FBI claimed it was made in a bathtub,
[48:24.000 --> 48:27.000]  but it turned out it was weaponized. It was from Fort Dietrich.
[48:27.000 --> 48:29.000]  Well, yeah, that's the scariest thing at all.
[48:29.000 --> 48:32.000]  The fellow that apparently did this was one of our own.
[48:32.000 --> 48:35.000]  I mean, he was a low-willed terrorist from Fort Dietrich.
[48:35.000 --> 48:39.000]  You know, we have five people dead and 17 seriously injured,
[48:39.000 --> 48:42.000]  but the good news about anthrax is it's not contagious.
[48:42.000 --> 48:43.000]  Yes.
[48:43.000 --> 48:46.000]  Whereas other bio-logical, you know...
[48:46.000 --> 48:47.000]  Smallpox is, yeah.
[48:47.000 --> 48:48.000]  Right?
[48:48.000 --> 48:49.000]  Yeah, I mean, they're contagious.
[48:49.000 --> 48:51.000]  Well, you know, that's why they discontinued four years ago,
[48:51.000 --> 48:53.000]  trying to give the smallpox shot to first responders,
[48:53.000 --> 48:58.000]  because they found it was actually causing real smallpox outbreaks,
[48:58.000 --> 49:01.000]  and it was a live smallpox injection,
[49:01.000 --> 49:04.000]  and also the police and military were refusing to take it.
[49:04.000 --> 49:05.000]  I wonder why?
[49:05.000 --> 49:08.000]  Maybe they don't love America.
[49:08.000 --> 49:11.000]  Well, I was very nervous about the forced anthrax shots
[49:11.000 --> 49:14.000]  we were required to take when I was in the military,
[49:14.000 --> 49:16.000]  and I'm kind of worried about flu shots.
[49:16.000 --> 49:18.000]  It's the best way to get the flu.
[49:18.000 --> 49:19.000]  Take the shot.
[49:19.000 --> 49:20.000]  I agree.
[49:20.000 --> 49:23.000]  But I mean, seriously, I mean, we...
[49:23.000 --> 49:24.000]  Having been in the military for 20 years
[49:24.000 --> 49:26.000]  and worked with the federal government,
[49:26.000 --> 49:29.000]  I can tell you that they're extremely incompetent,
[49:29.000 --> 49:31.000]  and a lot of these issues that come up
[49:31.000 --> 49:33.000]  out in New Spaces' various reports,
[49:33.000 --> 49:36.000]  where they assign these great, you know, schemes
[49:36.000 --> 49:38.000]  that the military is prepared to carry out
[49:38.000 --> 49:39.000]  with these crackerjack soldiers.
[49:39.000 --> 49:40.000]  We just don't have them.
[49:40.000 --> 49:42.000]  I mean, I wish we were that competent,
[49:42.000 --> 49:43.000]  but there is a...
[49:43.000 --> 49:44.000]  Oh, really?
[49:44.000 --> 49:45.000]  If I don't pay my taxes,
[49:45.000 --> 49:47.000]  they're going to come take my house and arrest me.
[49:47.000 --> 49:49.000]  They seem pretty competent there.
[49:49.000 --> 49:51.000]  Well, yeah, but it's...
[49:51.000 --> 49:52.000]  You know, you get your good lawyer,
[49:52.000 --> 49:54.000]  you can drag it out for a while, but...
[49:54.000 --> 49:55.000]  You know, you're a very interesting fellow.
[49:55.000 --> 49:57.000]  We've only got two more segments with you,
[49:57.000 --> 49:59.000]  but I tell you, you're telling me they're incompetent.
[49:59.000 --> 50:01.000]  You know, there's not a problem.
[50:01.000 --> 50:02.000]  But you know what?
[50:02.000 --> 50:05.000]  I see a lot of precision here.
[50:05.000 --> 50:07.000]  I mean, the military can shoot a cruise missile
[50:07.000 --> 50:08.000]  down your chimney.
[50:08.000 --> 50:09.000]  I don't think...
[50:09.000 --> 50:11.000]  What will you do when the economy collapses?
[50:11.000 --> 50:14.000]  Store shelves are empty and your stored food is gone.
[50:14.000 --> 50:16.000]  How will you feed your family?
[50:16.000 --> 50:19.000]  True self-sufficiency and peace of mind is being able
[50:19.000 --> 50:21.000]  to grow a wide range of crops,
[50:21.000 --> 50:23.000]  ensuring a well-balanced diet for your family.
[50:23.000 --> 50:26.000]  Getseeds.net is offering 100 different varieties
[50:26.000 --> 50:31.000]  of GM-free vegetable seeds for only $49 with free shipping.
[50:31.000 --> 50:34.000]  You get over 14,000 seeds for only $49.
[50:34.000 --> 50:36.000]  We offer a complete range of seeds,
[50:36.000 --> 50:38.000]  including heirloom tomatoes, old-fashioned beans,
[50:38.000 --> 50:41.000]  carrots, sweet corn, peppers, cucumbers,
[50:41.000 --> 50:43.000]  celery, broccoli, onions, cauliflower,
[50:43.000 --> 50:45.000]  asparagus, spinach, melons,
[50:45.000 --> 50:46.000]  and a whole lot more.
[50:46.000 --> 50:49.000]  This is one of the finest, most affordable seed offers
[50:49.000 --> 50:50.000]  that is on the market today.
[50:50.000 --> 50:53.000]  Variety in your garden means a diverse and healthy diet
[50:53.000 --> 50:55.000]  for your family year-round.
[50:55.000 --> 51:01.000]  So go to Getseeds.net or call 1-877-394-6657.
[51:01.000 --> 51:03.000]  Supplies are limited, so order today.
[51:03.000 --> 51:08.000]  That's Getseeds.net or 1-877-394-6657.
[51:08.000 --> 51:12.000]  A day unlike any other in the long course of American history,
[51:12.000 --> 51:15.000]  a terrorist act of war against this country.
[51:15.000 --> 51:18.000]  The enemies struck America on September 11th.
[51:18.000 --> 51:19.000]  But who is the enemy?
[51:19.000 --> 51:20.000]  bin Laden.
[51:20.000 --> 51:21.000]  This is his MO.
[51:21.000 --> 51:23.000]  We have to look to the Middle East.
[51:23.000 --> 51:25.000]  We have to look to Osama bin Laden.
[51:25.000 --> 51:28.000]  Fabled Enemies is the first 9-11 film to take a close look
[51:28.000 --> 51:30.000]  at the terrorist ties to intelligence networks
[51:30.000 --> 51:32.000]  inside the United States.
[51:32.000 --> 51:35.000]  Some U.S. investigators believe that there are Israelis, again,
[51:35.000 --> 51:38.000]  very much engaged in spying in and on the U.S.
[51:38.000 --> 51:42.000]  I'm aware that some Israeli citizens have been detained.
[51:42.000 --> 51:46.000]  Bin Laden's connections to the CIA, the hijackers' ties to the FBI,
[51:46.000 --> 51:49.000]  the Saudi Arabian connection, the Israeli intelligence network,
[51:49.000 --> 51:53.000]  warnings in war games, the shadow government, and much, much more.
[51:53.000 --> 51:54.000]  Fabled Enemies.
[51:54.000 --> 51:56.000]  Get the DVD at infowars.com.
[51:56.000 --> 51:58.000]  Or see it in super high quality,
[51:58.000 --> 52:01.000]  along with hundreds of other titles at prisonplanet.tv.
[52:01.000 --> 52:05.000]  Either you are with us or you are with the terrorists.
[52:05.000 --> 52:12.000]  The United States is bankrupt and the bankers want you bankrupt also.
[52:12.000 --> 52:15.000]  How would you like to be debt-free in 90 days, guaranteed?
[52:15.000 --> 52:20.000]  DebtCrisisSolutions.com has helped tens of thousands out of debt since 1993
[52:20.000 --> 52:22.000]  and will free you from the debt trap.
[52:22.000 --> 52:27.000]  DebtCrisisSolutions.com legally guarantees to put an end to wage garnishment,
[52:27.000 --> 52:30.000]  bank levies, and liens, and you won't pay one dime to creditors.
[52:30.000 --> 52:32.000]  With Debt Crisis Solutions program,
[52:32.000 --> 52:36.000]  you'll also restore your credit history and be protected from legal action
[52:36.000 --> 52:38.000]  without making one more payment to creditors.
[52:38.000 --> 52:42.000]  DebtCrisisSolutions.com specializes in credit report restoration,
[52:42.000 --> 52:46.000]  preventing wage garnishment and bank levies, liens, and judgments.
[52:46.000 --> 52:48.000]  Doing nothing doesn't make the debt go away.
[52:48.000 --> 52:51.000]  Become debt-free in 90 days, guaranteed.
[52:51.000 --> 52:57.000]  Call Debt Crisis Solutions now for a free consultation at 718-615-0123.
[52:57.000 --> 53:05.000]  That's 718-615-0123, or visit them online at DebtCrisisSolutions.com.
[53:05.000 --> 53:34.000]  That's DebtCrisisSolutions.com today.
[53:35.000 --> 53:40.000]  We're even told that there would be martial law in America if we voted no.
[53:40.000 --> 53:43.000]  That's what I call fear-mongering.
[53:43.000 --> 53:45.000]  All right, we had Congressman Sherman on.
[53:45.000 --> 53:46.000]  That was Brad Sherman.
[53:46.000 --> 53:48.000]  We also, of course, have Senator Inhofe on record.
[53:48.000 --> 53:53.000]  They were threatened with physical martial law and Congress being ignored
[53:53.000 --> 53:57.000]  if the bankers weren't given the empowerment bill, Professor Atticott.
[53:57.000 --> 54:00.000]  And that's exactly what I told you a year ago on TV.
[54:00.000 --> 54:04.000]  I said PDD-51, the Homeland Security Committee, isn't even allowed to see it.
[54:04.000 --> 54:09.000]  The cover sheet expanded the powers of the executive under COG.
[54:09.000 --> 54:11.000]  I mean, is this American?
[54:11.000 --> 54:13.000]  Is this America?
[54:13.000 --> 54:16.000]  And I can play Inhofe, the senator if you'd like, Republican from Oklahoma.
[54:16.000 --> 54:20.000]  Is the President threatening martial law and Congress if they don't pass bills?
[54:20.000 --> 54:22.000]  Is that freedom?
[54:22.000 --> 54:25.000]  Well, certainly the answer to that general question is no.
[54:25.000 --> 54:29.000]  I mean, you obviously cannot engage in that type of activity.
[54:29.000 --> 54:33.000]  We've had periods in our history where we have twisted the Constitution.
[54:33.000 --> 54:35.000]  Well, yeah, Lincoln was a war criminal.
[54:35.000 --> 54:38.000]  There's no doubt about it, but you won't hear anybody say that in the textbooks.
[54:38.000 --> 54:41.000]  And he engaged in all sorts of violations of the Constitution,
[54:41.000 --> 54:45.000]  which he said, I have to do it in the name of freedom, et cetera, et cetera.
[54:45.000 --> 54:51.000]  And we've got to watch very carefully people that use this quote-unquote war on terror
[54:51.000 --> 54:55.000]  as a method to achieve goals that are inappropriate.
[54:55.000 --> 54:57.000]  Well, that's what Obama is saying.
[54:57.000 --> 54:58.000]  He wants to be like Lincoln.
[54:58.000 --> 55:01.000]  And now they're announcing 20,000 troops or more.
[55:01.000 --> 55:06.000]  Have you heard him talk about a million-man domestic security force as big as our army?
[55:06.000 --> 55:10.000]  Yeah, I think that causes me great concern because what do you need it for?
[55:10.000 --> 55:12.000]  You already have the military.
[55:12.000 --> 55:16.000]  The military is under some restrictions as we have the current laws that we deal with.
[55:16.000 --> 55:23.000]  And a state governor would have to request federalization of the state troops.
[55:23.000 --> 55:26.000]  Well, what Gates is saying, sir, and you said you haven't read it yet, please read it today.
[55:26.000 --> 55:30.000]  I know you're a busy guy running a whole department, a whole school, a whole law school.
[55:30.000 --> 55:35.000]  But he says we need to change the law where it's purely federal.
[55:35.000 --> 55:37.000]  Yeah, and I would disagree with that.
[55:37.000 --> 55:38.000]  I would oppose that.
[55:38.000 --> 55:44.000]  You know, as again, someone that's having seen that for the first time, and I've read the summary of it,
[55:44.000 --> 55:48.000]  I'm totally opposed to that degree.
[55:48.000 --> 55:51.000]  I mean, that balance between the Greek security and civil liberties, we're not there yet.
[55:51.000 --> 55:52.000]  I want to tell you something.
[55:52.000 --> 55:53.000]  I'm not a kook.
[55:53.000 --> 55:54.000]  I don't make things up.
[55:54.000 --> 55:58.000]  And I read the 400-page report that they've drawn this out of.
[55:58.000 --> 56:03.000]  And I'm begging you to go read the whole thing, sir, because I think you're going to get more concerned.
[56:03.000 --> 56:05.000]  Well, I'm going to do that.
[56:05.000 --> 56:07.000]  I will certainly do that.
[56:07.000 --> 56:12.000]  But I think it's, you know, as we get into the new administration, they've got some tremendous challenges ahead.
[56:12.000 --> 56:20.000]  We've got an executive that has no military experience, no experience really of any kind in the real world, in my opinion.
[56:20.000 --> 56:25.000]  Now, he better surround himself with people that understand the dangers that we're facing,
[56:25.000 --> 56:29.000]  but also understand the concepts that we need to protect our civil liberties.
[56:29.000 --> 56:33.000]  And I've heard that call about this, you know, the special force of individuals,
[56:33.000 --> 56:37.000]  and that immediately brings to mind, you know, what are these people going to do?
[56:37.000 --> 56:39.000]  Why do you need them?
[56:39.000 --> 56:43.000]  I don't see the threat to the degree that we need to create a special force.
[56:43.000 --> 56:46.000]  A million-person spy force.
[56:46.000 --> 56:50.000]  He had it on his change.gov and pulled it down.
[56:50.000 --> 56:55.000]  I saw that, I saw it when it was up there, and, you know, I'm glad that it's pulled down.
[56:55.000 --> 56:58.000]  I haven't heard anything since then about that issue.
[56:58.000 --> 57:02.000]  Of course, he said many things during the campaign that he has now done a 180 on.
[57:02.000 --> 57:06.000]  Perhaps he was saying these things that many politicians do to acquire a vote.
[57:06.000 --> 57:10.000]  No, the FBI is already setting up these local community tattletale squads.
[57:10.000 --> 57:15.000]  Well, the FBI has a variety of programs that they coordinate with private industry,
[57:15.000 --> 57:19.000]  particularly the cyber world, to do various things, so to the secret service.
[57:19.000 --> 57:22.000]  That's right. That, yeah, exactly.
[57:22.000 --> 57:26.000]  And they told them that was in the news that they're secretly getting ready for martial law.
[57:26.000 --> 57:28.000]  That was in mainstream newspapers.
[57:28.000 --> 57:34.000]  Well, I detailed the role of secret service with business communities in my book on terrorist law in Chapter 8.
[57:34.000 --> 57:37.000]  Well, let's plug that book. We're back in one minute for a final five minutes.
[57:37.000 --> 57:40.000]  And I could tell you, Mr. Attacott, now I'm getting interviewed for a third time.
[57:40.000 --> 57:47.000]  I'm liking you a lot more, and we appreciate you living in reality and actually having concerns on this issue.
[57:47.000 --> 57:49.000]  We'll be right back.
[58:18.000 --> 58:25.000]  The day that we stop asking questions is the day that we have allowed the seeds of despotism to grow at our own door.
[58:25.000 --> 58:31.000]  Seven years after the attacks of September 11, a global awakening has taken place.
[58:31.000 --> 58:35.000]  An inside job? How dare you?
[58:35.000 --> 58:41.000]  If you know that there's treason going on, you can be held accountable for treason yourself.
[58:41.000 --> 58:47.000]  All hell is breaking loose on 6th Avenue.
[58:47.000 --> 58:50.000]  And if the government has not told the truth in five years, we will be here on the 10th anniversary of that.
[58:50.000 --> 58:56.000]  Please rise and download the film at prisonplanet.tv right now, or get the DVD at infowars.com.
[58:56.000 --> 59:22.000]  It's now time to take the revolution to the next level.
[59:22.000 --> 59:35.000]  AP and Bloomberg reported, as you know, on Tuesday, 8.4 trillion now stolen by the foreign offshore banks has nothing to do with the credit crisis.
[59:35.000 --> 59:37.000]  I'll cover that after Mr. Attacott leaves.
[59:37.000 --> 59:41.000]  We have about four minutes left with him right now in this short segment.
[59:41.000 --> 59:43.000]  And he blew me away during the one minute break.
[59:43.000 --> 59:46.000]  He said he's about to go to Israel to do a big talk on chemical bio attack.
[59:46.000 --> 59:51.000]  And then he said, if Israel doesn't strike in the next month or so,
[59:51.000 --> 59:53.000]  I'll be back to do an interview with you.
[59:53.000 --> 59:55.000]  If not, I won't be coming back.
[59:55.000 --> 59:56.000]  What does that mean?
[59:56.000 --> 1:00:01.000]  Because I have several mainstream articles today out of Israel where they're saying they may go ahead and hit Iran.
[1:00:01.000 --> 1:00:07.000]  The bipartisan commission report that said we're going to have an attack on the homeland by 2013,
[1:00:07.000 --> 1:00:08.000]  they had recommendations.
[1:00:08.000 --> 1:00:16.000]  One of their major recommendations was Iran has to be stopped from acquiring radioactive materials, nuclear weapons, et cetera, et cetera.
[1:00:16.000 --> 1:00:25.000]  And my sources tell me, and I work with the Israelis a lot, that the very latest Iran will have nuclear weapons by 2012 at the latest.
[1:00:25.000 --> 1:00:32.000]  The time to attack a totalitarian regime that is whacked out of their mind is before they get weapons of mass destruction,
[1:00:32.000 --> 1:00:34.000]  not after they get weapons of mass destruction.
[1:00:34.000 --> 1:00:36.000]  The Israelis know that.
[1:00:36.000 --> 1:00:39.000]  And that's the challenge for Mr. Obama.
[1:00:39.000 --> 1:00:41.000]  It's going to happen on his watch.
[1:00:41.000 --> 1:00:44.000]  Well, we heard that about Iraq, about WMDs.
[1:00:44.000 --> 1:00:50.000]  Well, what we heard about Iraq is that they already had them, that they were in the process of developing.
[1:00:50.000 --> 1:00:55.000]  If we hadn't went into Iraq in 2003, he would probably have them by today, because that was his goal.
[1:00:55.000 --> 1:00:59.000]  He had the Israelis had knocked them out in 81 with his Osterik reactor.
[1:00:59.000 --> 1:01:00.000]  He had used scud missiles against them.
[1:01:00.000 --> 1:01:02.000]  But the inspectors had been all over that place.
[1:01:02.000 --> 1:01:04.000]  They were in the Stone Age.
[1:01:04.000 --> 1:01:14.000]  But after 9-11, it was not a time for Saddam Hussein to be kicking sand in their eyes and saying, no, I'm kicking all these inspectors out, and you just have to guess whether I got them or not.
[1:01:14.000 --> 1:01:16.000]  He was not very bright. You don't mess with this after 9-11.
[1:01:16.000 --> 1:01:19.000]  If 9-11 happened to happen, we would not have went into Iraq.
[1:01:19.000 --> 1:01:23.000]  If we don't have a major attack on the homeland, Mr. Obama will not go.
[1:01:23.000 --> 1:01:25.000]  Okay, well, you say you're close to the Israelis.
[1:01:25.000 --> 1:01:32.000]  Are you saying, I mean, they're saying in their newspapers, I'm sure you've seen it yesterday and today, but is the word they're getting ready to hit Iran?
[1:01:32.000 --> 1:01:34.000]  Well, you know, it depends on who you talk to.
[1:01:34.000 --> 1:01:36.000]  There's a lot of chatter.
[1:01:36.000 --> 1:01:38.000]  Let me just put it that way.
[1:01:38.000 --> 1:01:43.000]  But I can tell you from the sources that I know they're very high placed that they believe that Iran will have the weapons by 2012.
[1:01:43.000 --> 1:01:45.000]  Do you have not going to stop them?
[1:01:45.000 --> 1:01:47.000]  Who is going to stop them?
[1:01:47.000 --> 1:01:53.000]  And they're threatened by Iran because Iran is quite frankly said, we're going to kill all of you.
[1:01:53.000 --> 1:01:56.000]  So knowing that, I think it's prudent that they should do something.
[1:01:56.000 --> 1:02:00.000]  Do you sit down and negotiate your way out of this, or do you do what in the real world?
[1:02:00.000 --> 1:02:03.000]  But you were saying you're going over to Israel for a little while, but you may not be coming.
[1:02:03.000 --> 1:02:04.000]  Is the word?
[1:02:04.000 --> 1:02:06.000]  I mean, you're hearing there's a good chance, though.
[1:02:06.000 --> 1:02:08.000]  I mean, specifically what you were saying during the break.
[1:02:08.000 --> 1:02:16.000]  I'm not, well, I was kind of in jest because, you know, I would not be surprised that the Israelis struck on their own initiative.
[1:02:16.000 --> 1:02:19.000]  I'm going over there tomorrow for a few days at a bioterrorism conference.
[1:02:19.000 --> 1:02:22.000]  And in jest, I'd say if I come back, because it could happen today.
[1:02:22.000 --> 1:02:23.000]  It could happen tomorrow.
[1:02:23.000 --> 1:02:24.000]  It could happen in the year.
[1:02:24.000 --> 1:02:34.000]  But the Israelis have discussed it, they have engaged in war gaming with their Air Force, the entire Air Force last year, as you know, with a war game, essentially a practice run.
[1:02:34.000 --> 1:02:35.000]  But they're thinking about the issue.
[1:02:35.000 --> 1:02:37.000]  I mean, that's, they're thinking about it.
[1:02:37.000 --> 1:02:39.000]  It could very well occur tomorrow or a month from now.
[1:02:39.000 --> 1:02:42.000]  Well, why did the last help give nukes to Pakistan?
[1:02:42.000 --> 1:02:45.000]  It's so bad to have nukes over there.
[1:02:45.000 --> 1:02:50.000]  Well, you know, that's another story, but essentially, as we were saying, incompetent.
[1:02:50.000 --> 1:02:55.000]  I mean, our intelligence was so bad, we didn't realize the Pakistanis were as far along as they were.
[1:02:55.000 --> 1:02:56.000]  They lied.
[1:02:56.000 --> 1:02:58.000]  They hid things from us.
[1:02:58.000 --> 1:03:00.000]  And we were totally surprised.
[1:03:00.000 --> 1:03:05.000]  Really, the world was totally surprised when Pakistan detonated its first nuclear weapon.
[1:03:05.000 --> 1:03:09.000]  But, I mean, Israel's got at least 400 nukes in great delivery systems.
[1:03:09.000 --> 1:03:13.000]  I mean, let's say Iran in three years, two years is going to get an A bomb.
[1:03:13.000 --> 1:03:15.000]  I mean, they're not going to.
[1:03:15.000 --> 1:03:17.000]  Well, deterrence works with rational people.
[1:03:17.000 --> 1:03:19.000]  A lot of these jihadists, they want to die.
[1:03:19.000 --> 1:03:24.000]  I mean, on 7-7 in July, I would take the backpack off and put it on the subway and walk away to fight another day.
[1:03:24.000 --> 1:03:26.000]  They want to die for jihad.
[1:03:26.000 --> 1:03:27.000]  I mean, the 9-11.
[1:03:27.000 --> 1:03:31.000]  Professor, when you get back, I want to have you back on, but I'm going to try to send you a lot of material.
[1:03:31.000 --> 1:03:34.000]  Because on certain levels, you sound like a good guy on other levels.
[1:03:34.000 --> 1:03:36.000]  I think you're really believing a lot of what you're saying.
[1:03:36.000 --> 1:03:40.000]  And I think some of it's true, but I think a lot of it is public relations.
[1:03:40.000 --> 1:03:43.000]  And maybe you're drinking the Kool-Aid.
[1:03:43.000 --> 1:03:44.000]  Maybe you're not.
[1:03:44.000 --> 1:03:48.000]  But Professor Jeffrey F. Atticott, thank you for speaking with us.
[1:03:48.000 --> 1:03:49.000]  Let me say bye to you.
[1:03:49.000 --> 1:03:50.000]  You bet.
[1:03:50.000 --> 1:03:54.000]  Let me say bye to you behind the scenes here when we go to break in about five seconds and we'll let you go.
