[00:00.000 --> 00:21.100]  I'm sorry, didn't know you were watching, dumb Americans, did you enjoy the fentanyl
[00:21.100 --> 00:38.460]  show, I'm sorry, did you enjoy the fentanyl show, I'm sorry, didn't know you were watching,
[00:38.460 --> 01:04.420]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:49:01.300 --> 1:49:30.820]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:49:30.820 --> 1:50:00.340]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:50:00.340 --> 1:50:29.860]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:50:29.860 --> 1:50:59.380]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:50:59.380 --> 1:51:28.900]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:51:28.900 --> 1:51:58.420]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:51:58.420 --> 1:52:27.940]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:52:27.940 --> 1:52:57.460]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:52:57.460 --> 1:53:26.980]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:53:26.980 --> 1:53:56.500]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:53:56.500 --> 1:54:26.020]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:54:26.020 --> 1:54:55.540]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:54:55.540 --> 1:55:25.060]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:55:25.060 --> 1:55:54.580]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:55:54.580 --> 1:56:24.100]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:56:24.100 --> 1:56:53.620]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:56:53.620 --> 1:57:23.140]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:57:23.140 --> 1:57:52.660]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:57:52.660 --> 1:58:22.180]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:58:22.180 --> 1:58:51.700]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:58:51.700 --> 1:59:21.220]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:59:21.220 --> 1:59:50.740]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[1:59:50.740 --> 2:00:20.260]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:00:20.260 --> 2:00:49.780]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:00:49.780 --> 2:01:19.300]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:01:19.300 --> 2:01:48.820]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:01:48.820 --> 2:02:18.340]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:02:18.340 --> 2:02:47.860]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:02:47.860 --> 2:03:17.380]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:03:17.380 --> 2:03:46.900]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:03:46.900 --> 2:04:16.420]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:04:16.420 --> 2:04:45.940]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:04:45.940 --> 2:05:15.460]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:05:15.460 --> 2:05:44.980]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:05:44.980 --> 2:06:14.500]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:06:14.500 --> 2:06:44.020]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:06:44.020 --> 2:07:13.540]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:07:13.540 --> 2:07:43.060]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:07:43.060 --> 2:08:12.580]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:08:12.580 --> 2:08:42.100]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:08:42.100 --> 2:09:11.620]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:09:11.620 --> 2:09:41.140]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:09:41.140 --> 2:10:10.660]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:10:10.660 --> 2:10:40.180]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:10:40.180 --> 2:11:09.700]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:11:09.700 --> 2:11:39.220]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:11:39.220 --> 2:12:08.740]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:12:08.740 --> 2:12:38.260]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:12:38.260 --> 2:13:07.780]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:13:07.780 --> 2:13:37.300]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:13:37.300 --> 2:14:06.820]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:14:06.820 --> 2:14:36.340]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:14:36.340 --> 2:15:05.860]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:15:05.860 --> 2:15:35.380]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:15:35.380 --> 2:16:04.900]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:16:04.900 --> 2:16:34.420]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:16:34.420 --> 2:17:03.940]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:17:03.940 --> 2:17:33.460]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:17:33.460 --> 2:18:02.980]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:18:02.980 --> 2:18:32.500]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:18:32.500 --> 2:19:02.020]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:19:02.020 --> 2:19:31.540]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:19:31.540 --> 2:20:01.060]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:20:01.060 --> 2:20:30.580]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:20:30.580 --> 2:21:00.100]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:21:00.100 --> 2:21:29.620]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:21:29.620 --> 2:21:59.140]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:21:59.140 --> 2:22:28.660]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:22:28.660 --> 2:22:58.180]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:22:58.180 --> 2:23:27.700]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:23:27.700 --> 2:23:57.220]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:23:57.220 --> 2:24:26.740]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:24:26.740 --> 2:24:56.260]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:24:56.260 --> 2:25:25.780]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:25:25.780 --> 2:25:55.300]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:25:55.300 --> 2:26:24.820]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:26:24.820 --> 2:26:54.340]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:26:54.340 --> 2:27:23.860]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:27:23.860 --> 2:27:53.380]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:27:53.380 --> 2:28:22.900]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:28:22.900 --> 2:28:52.420]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:28:52.420 --> 2:29:21.940]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:29:21.940 --> 2:29:51.460]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:29:51.460 --> 2:30:20.980]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:30:20.980 --> 2:30:50.500]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:30:50.500 --> 2:31:20.020]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:31:20.020 --> 2:31:49.540]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:31:49.540 --> 2:32:19.060]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:32:19.060 --> 2:32:48.580]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:32:48.580 --> 2:33:18.100]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:33:18.100 --> 2:33:47.620]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:33:47.620 --> 2:34:17.140]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:34:17.140 --> 2:34:46.660]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:34:46.660 --> 2:35:16.180]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:35:16.180 --> 2:35:45.700]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:35:45.700 --> 2:36:15.220]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:36:15.220 --> 2:36:44.740]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:36:44.740 --> 2:37:14.260]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:37:14.260 --> 2:37:43.780]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:37:43.780 --> 2:38:13.300]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:38:13.300 --> 2:38:42.820]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:38:42.820 --> 2:39:12.340]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:39:12.340 --> 2:39:41.860]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:39:41.860 --> 2:40:11.380]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:40:11.380 --> 2:40:40.900]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:40:40.900 --> 2:41:10.420]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:41:10.420 --> 2:41:39.940]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:41:39.940 --> 2:42:09.460]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:42:09.460 --> 2:42:38.980]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:42:38.980 --> 2:43:08.500]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:43:08.500 --> 2:43:38.020]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:43:38.020 --> 2:44:07.540]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:44:07.540 --> 2:44:37.060]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:44:37.060 --> 2:45:06.580]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:45:06.580 --> 2:45:36.100]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:45:36.100 --> 2:46:05.620]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:46:05.620 --> 2:46:35.140]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:46:35.140 --> 2:47:04.660]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:47:04.660 --> 2:47:34.180]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:47:34.180 --> 2:48:03.700]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:48:03.700 --> 2:48:33.220]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:48:33.220 --> 2:49:02.740]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:49:02.740 --> 2:49:32.260]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:49:32.260 --> 2:50:01.780]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:50:01.780 --> 2:50:31.300]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:50:31.300 --> 2:51:00.820]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:51:00.820 --> 2:51:30.340]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:51:30.340 --> 2:51:59.860]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:51:59.860 --> 2:52:29.380]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:52:29.380 --> 2:52:58.900]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:52:58.900 --> 2:53:28.420]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:53:28.420 --> 2:53:57.940]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:53:57.940 --> 2:54:27.460]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:54:27.460 --> 2:54:56.980]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:54:56.980 --> 2:55:26.500]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:55:26.500 --> 2:55:56.020]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:55:56.020 --> 2:56:25.540]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:56:25.540 --> 2:56:55.060]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:56:55.060 --> 2:57:24.580]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:57:24.580 --> 2:57:54.100]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:57:54.100 --> 2:58:23.620]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:58:23.620 --> 2:58:53.140]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:58:53.140 --> 2:59:22.660]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:59:22.660 --> 2:59:52.180]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[2:59:52.180 --> 3:00:21.700]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:00:21.700 --> 3:00:51.220]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:00:51.220 --> 3:01:20.740]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:01:20.740 --> 3:01:50.260]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:01:50.260 --> 3:02:19.780]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:02:19.780 --> 3:02:49.300]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:02:49.300 --> 3:03:18.820]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:03:18.820 --> 3:03:48.340]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:03:48.340 --> 3:04:17.860]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:04:17.860 --> 3:04:47.380]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:04:47.380 --> 3:05:16.900]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:05:16.900 --> 3:05:46.420]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:05:46.420 --> 3:06:15.940]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:06:15.940 --> 3:06:45.460]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:06:45.460 --> 3:07:14.980]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:07:14.980 --> 3:07:44.500]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:07:44.500 --> 3:08:14.020]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:08:14.020 --> 3:08:43.540]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:08:43.540 --> 3:09:13.060]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:09:13.060 --> 3:09:42.580]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:09:42.580 --> 3:10:12.100]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:10:12.100 --> 3:10:41.620]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:10:41.620 --> 3:11:11.140]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:11:11.140 --> 3:11:40.660]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:11:40.660 --> 3:12:10.180]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:12:10.180 --> 3:12:39.700]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:12:39.700 --> 3:12:44.700]  this is what's coming, this crisis, no matter what you believe about its origins or no matter
[3:12:44.700 --> 3:12:49.580]  what you believe about how severe it is or not severe, because I know opinions vary on
[3:12:49.580 --> 3:12:56.540]  that but they're using it to steal every asset from society, where this goes long term is
[3:12:56.540 --> 3:13:04.300]  that America becomes impoverished masses like Mexico with certain protected corporations
[3:13:04.300 --> 3:13:10.340]  that get the government bailouts like Amazon and Boeing and maybe Tesla and Google and
[3:13:10.340 --> 3:13:15.340]  others just going to be a few wealthy all powerful Orwellian corporations running your
[3:13:15.340 --> 3:13:21.020]  life and you will have nothing and you'll be entirely dependent on the government because
[3:13:21.020 --> 3:13:26.340]  your pension will disappear as is already happening pensions are vanishing you will have no retirement
[3:13:26.340 --> 3:13:31.340]  you will have no savings if you're left holding dollars when this great reset comes or I should
[3:13:31.340 --> 3:13:36.100]  say horrifying reset you will lose almost all the value the purchasing power of those
[3:13:36.100 --> 3:13:41.420]  dollars that is already beginning to happen so this bailout this multi trillion dollar
[3:13:41.420 --> 3:13:47.900]  bailout is theft it is theft from you it's theft from the people it is government theft
[3:13:47.900 --> 3:13:54.060]  it's beyond hoarding it is it is a mass coordinated stealing of everything that you own from your
[3:13:54.060 --> 3:14:01.660]  retirement to your 401ks to your business your corporate stocks everything it could be your
[3:14:01.660 --> 3:14:07.340]  home your commercial real estate everything they're going to steal it from you and in
[3:14:07.340 --> 3:14:12.180]  fact I want to encourage you there's a video series out there that was created by Mike
[3:14:12.180 --> 3:14:18.140]  Maloney it's called the hidden secrets of money and in fact I'd like to ask the producers
[3:14:18.140 --> 3:14:22.860]  I'd really like to see if we can invite Mike Maloney on as a guest of mine next week if
[3:14:22.860 --> 3:14:26.940]  we're all still functioning and online I'd really love to have Mike Maloney on because
[3:14:26.940 --> 3:14:31.380]  he gets this and and that video series called the hidden secrets of money which is very
[3:14:31.380 --> 3:14:36.580]  professionally produced I think it's on YouTube you can watch it for free it explains exactly
[3:14:36.580 --> 3:14:41.860]  what money is versus what fiat currency is and these bailouts are just creating endless
[3:14:41.860 --> 3:14:47.340]  fiat currency and all of us if we are to protect our liberty and protect our assets and protect
[3:14:47.340 --> 3:14:53.340]  our savings and prevent the government from stealing from us we need to understand how
[3:14:53.340 --> 3:15:01.100]  the Federal Reserve is a giant theft scam system and how the senators have just now
[3:15:01.100 --> 3:15:05.980]  created a new bill and members of the house as well they've created this new law this
[3:15:05.980 --> 3:15:12.380]  bailout bill you know I want my bailout money this is massive theft they package it as a
[3:15:12.380 --> 3:15:15.540]  gift oh we're going to send you thousands of dollars we're going to bail you out we're
[3:15:15.540 --> 3:15:18.620]  going to bail this company out we're going to bail out employees we're going to bail
[3:15:18.620 --> 3:15:24.220]  out stocks it's not a bailout it's theft they're going to end up owning everything owning you
[3:15:24.220 --> 3:15:29.060]  owning your life in fact when we come back I'd like to ask the producers let's let's
[3:15:29.060 --> 3:15:34.580]  come back after this break with a little bit of my song from 2008 called I want my bailout
[3:15:34.580 --> 3:15:41.260]  money that's on brighttown.com it's a it's a rap song about the bailouts from 2008 it's
[3:15:41.260 --> 3:15:45.420]  now even more appropriate than it was 12 years ago this is Mike Adams I'll be right back
[3:15:45.420 --> 3:15:54.180]  after this break with more on the Alex Jones show stay with us fellow patriots my name
[3:15:54.180 --> 3:15:59.140]  is Todd Savage founder of black rifle real estate.com like you I was a prisoner of the
[3:15:59.140 --> 3:16:03.740]  out left sanctuary state until one day I chose to leave my family to freedom today we live
[3:16:03.740 --> 3:16:08.580]  on a sustainable 20 acre homestead where we shoot hunt garden and homeschool our children
[3:16:08.580 --> 3:16:12.500]  without the tyranny of the nanny state looking over us if you're ready to flee the city to
[3:16:12.500 --> 3:16:16.780]  the freedom of Idaho or Montana our black rifle real estate team is here to help go
[3:16:16.780 --> 3:16:22.500]  to black rifle real estate.com that's black rifle real estate.com.
[3:16:22.500 --> 3:16:26.380]  Hi I'm Dan Pilla I started fighting the IRS over 40 years ago when they tried to seize
[3:16:26.380 --> 3:16:30.940]  my mother's house I sued the IRS in one I beat the IRS then and I've been beating
[3:16:30.940 --> 3:16:34.980]  them ever since I wrote the book on tax debt settlement and I've helped thousands of people
[3:16:34.980 --> 3:16:39.460]  deal with tax problems they thought might never be solved I can help you to if you owe taxes
[3:16:39.460 --> 3:16:44.060]  you can't pay don't wait another day there's no such thing as a hopeless tax case call
[3:16:44.060 --> 3:16:52.500]  800 34 no tax or go to my website Dan Pilla.com that's Dan Pilla.com Dan Pilla.com maybe
[3:16:52.500 --> 3:16:59.620]  not today maybe not tomorrow but soon you'll need a plan and place to survive forget bunkers
[3:16:59.620 --> 3:17:04.700]  you're not a live underground gopher you need survivalist camps the ultimate fully functional
[3:17:04.700 --> 3:17:09.140]  off the grid mobile survival bug outhouse that's well equipped and custom built to outlast
[3:17:09.140 --> 3:17:15.420]  any other RV or trailer bold statement you bet see him now at survivalist camps dot com
[3:17:15.420 --> 3:17:21.940]  that's survivalist camps dot com trust your family survival to survivalist camps dot com
[3:17:21.940 --> 3:17:26.940]  hunters anglers campers and survivalists get back to nature expand your horizons with the
[3:17:26.940 --> 3:17:32.140]  highest quality most versatile unique slingshots and sling bows on the market at sling bow dot
[3:17:32.140 --> 3:17:37.380]  com sling bow products are compact and models start from just 1798 they're perfect for your
[3:17:37.380 --> 3:17:41.900]  bug out bag or storing in your vehicle give yourself and your loved ones the excitement
[3:17:41.900 --> 3:17:47.100]  and tradition of sling bow a new frontier in archery and truly modern twist on this primitive
[3:17:47.100 --> 3:17:54.780]  survival tool feel the thrill only at sling bow dot com ladies and gentlemen Alex Jones
[3:17:54.780 --> 3:18:01.140]  here with the public service announcement info wars as of today is now suspending storeable
[3:18:01.140 --> 3:18:06.540]  food sales we still have storeable food we're able to package all the storeable food and
