[00:00.000 --> 00:02.000]  We've got it
[32:29.500 --> 32:33.500]  The Silver Lungs Generator is a one-time purchase that requires no maintenance
[32:33.500 --> 32:36.500]  nor replacement parts for the life of the unit.
[32:36.500 --> 32:41.500]  This product was designed to be an invaluable part of your vital preparations.
[32:41.500 --> 32:45.500]  For a detailed report on the differences between Ionic Silver, Colloidal Silver
[32:45.500 --> 32:48.500]  and what most silver solution manufacturers are producing,
[32:48.500 --> 32:52.500]  please visit our website at www.silverlungs.com
[32:52.500 --> 33:20.500]  for more information on why you should be producing your own silver solutions right from your home forever.
[33:22.500 --> 33:26.500]  All right, we've only got him a little bit into the next hour.
[33:26.500 --> 33:32.500]  So I'm going to try to give him the floor, but have him get right into it in a language that all of us can easily understand.
[33:32.500 --> 33:38.500]  Dr. Steve Pechenik, MD, PhD, is an American psychiatrist, former State Department official,
[33:38.500 --> 33:41.500]  author, publisher, and co-wrote a lot of Tom Clancy's books.
[33:41.500 --> 33:43.500]  Had a lot of his books turned into big films.
[33:43.500 --> 33:46.500]  He's a critically acclaimed author and psycho-political thrillers
[33:46.500 --> 33:51.500]  and the co-creator of the best-selling Tom Clancy op-center in Tom Clancy's net for his paperbacks.
[33:51.500 --> 33:56.500]  He was trained in psychiatry at Harvard University International Relations at MIT.
[33:56.500 --> 33:58.500]  His novels are based on over 20 years.
[33:58.500 --> 34:03.500]  He was a colonel in Black Ops, wrote the book on psychological warfare for the State Department,
[34:03.500 --> 34:07.500]  then adopted by the CIA, helped overthrow government assassinations.
[34:07.500 --> 34:10.500]  He won't get into it, but you can look him up if you'd like to.
[34:10.500 --> 34:12.500]  Very serious, personally, got on the line.
[34:12.500 --> 34:18.500]  A member of the Council on Fine Relations, he told me on air when he was on about a month and a half ago,
[34:18.500 --> 34:21.500]  the interviews are there, they're posted at infoworks.com.
[34:21.500 --> 34:22.500]  Just look at the last interview.
[34:22.500 --> 34:26.500]  He said, yeah, I just confronted Dempsey, got in his face and said,
[34:26.500 --> 34:28.500]  that's the chairman of the Joint Chiefs of Staff.
[34:28.500 --> 34:32.500]  And then it came out in the news later, actually, that Dempsey had been confronted.
[34:32.500 --> 34:35.500]  They didn't say it was Pachinic at a Council on Fine Relations meeting.
[34:35.500 --> 34:39.500]  And then Dempsey came out and said, hey, the U.S. won't be behind the Iran attack.
[34:39.500 --> 34:40.500]  We don't want the blame.
[34:40.500 --> 34:41.500]  Well, it doesn't matter.
[34:41.500 --> 34:42.500]  We're going to be sucked into it.
[34:42.500 --> 34:44.500]  So just amazing inside info.
[34:44.500 --> 34:49.500]  He's not supposed to talk about what goes on inside the meetings of the Council on Fine Relations,
[34:49.500 --> 34:52.500]  but we've only got him for, again, three segments.
[34:52.500 --> 34:57.500]  We're going to get him back on later in the week because they're gearing up for a giant Iran strike,
[34:57.500 --> 35:08.500]  huge carrier task force groups, British buildup, 20 nations plus have their 25 nations are converging on the Strait of Hormuz.
[35:08.500 --> 35:14.500]  You've got the killing of the U.S. Ambassador in Benghazi.
[35:14.500 --> 35:19.500]  And I've talked to a lot of my sources and they all say, including Pachinic,
[35:19.500 --> 35:22.500]  October surprise basically to Carterize Obama.
[35:22.500 --> 35:26.500]  And by the way, Pachinic worked for Carter, George Bush Sr. and others.
[35:26.500 --> 35:29.500]  So he's bipartisan in his quote, service of the country.
[35:29.500 --> 35:37.500]  But here to break this down for us, the point we're at geopolitically right now is Dr. Steve Pachinic.
[35:37.500 --> 35:41.500]  StevePachinic.com is his website if you want to find out about his best selling books.
[35:41.500 --> 35:42.500]  Good to have you here with us, Doc.
[35:42.500 --> 35:45.500]  I'm going to try to shut up and give you the floor because we don't have a lot of time.
[35:45.500 --> 35:48.500]  But please break down where we are right now.
[35:48.500 --> 35:51.500]  I mean, I know you were against Obama exposed to the bin Laden things.
[35:51.500 --> 35:55.500]  It's not like you're for him to expose that this is meant to be blamed on him, this killing.
[35:55.500 --> 35:58.500]  But clearly the media is trying to deep six Obama.
[35:58.500 --> 36:01.500]  What's behind this geopolitically?
[36:01.500 --> 36:08.500]  What's behind this geopolitically is the extension of what you were brave enough and your audience was brave enough to understand.
[36:08.500 --> 36:14.500]  This is all an extension of the 9-11 disinformation and false flag episode.
[36:14.500 --> 36:20.500]  It continued into the issue of the CIA and the confrontation between the CIA and our military
[36:20.500 --> 36:25.500]  and the President of the United States continuing on their covert activities
[36:25.500 --> 36:31.500]  and trying to reposition themselves in the Middle East while the military on the General Petraeus
[36:31.500 --> 36:35.500]  and under other generals are trying to pull us out of the Middle East.
[36:35.500 --> 36:42.500]  What's happening now is we have the overview of a Shiite power, the Iranians fighting the Sunnis,
[36:42.500 --> 36:49.500]  which is Saudi Arabia, but in the middle is Israel continuously playing with all of the players,
[36:49.500 --> 36:56.500]  including Saudi Arabia and particularly the diaspora Jews and the Jews of the United States
[36:56.500 --> 37:04.500]  as a way of putting pressure on Obama, as a way of pushing pressure on General Dempsey and General Petraeus
[37:04.500 --> 37:12.500]  to say that we want red lines in order to be able to attack Iran and the answers repeatedly,
[37:12.500 --> 37:15.500]  even by General Dempsey, the answer is no.
[37:15.500 --> 37:20.500]  We will not give you a red line, General Petraeus said, not only we will not give you a red line,
[37:20.500 --> 37:25.500]  but we want you to know under no circumstances, and I do not talk to General Petraeus.
[37:25.500 --> 37:27.500]  I'm a great admirer of his.
[37:27.500 --> 37:32.500]  I know what he is doing is that he has repeatedly stated, as I had,
[37:32.500 --> 37:37.500]  that from a geopolitical point of view Israel is a strategic liability
[37:37.500 --> 37:41.500]  and has been a strategic liability for over 20 years.
[37:41.500 --> 37:48.500]  Since 1968 we have had no need for Israel other than the fact that it covered us under the Soviet Union
[37:48.500 --> 37:51.500]  on the eastern, southern and northern flank.
[37:51.500 --> 37:59.500]  For the first time since 1948 geopolitically Israel is confronted by Hezbollah, a proxy for Iran,
[37:59.500 --> 38:07.500]  by Hamas and his proxies on the eastern bank in Jordan and on the south by the Islamic Brotherhood or Al-Qaeda,
[38:07.500 --> 38:10.500]  all of which they were part and parcel of.
[38:10.500 --> 38:17.500]  It's not innocent of any activity and contrary to Bibi Netanyahu's speech today to CNN
[38:17.500 --> 38:22.500]  where he wished everybody a happy new year, I in return wish Bibi Netanyahu and Israel
[38:22.500 --> 38:26.500]  a happy new year and wish that he first began to tell the truth,
[38:26.500 --> 38:30.500]  that the involvement of Israel was in 9-11.
[38:30.500 --> 38:34.500]  Over 130 former side operas were picked up in 9-11.
[38:34.500 --> 38:36.500]  The FBI picked them up, debriefed them.
[38:36.500 --> 38:42.500]  They were clearly involved with the Pakistani ISI and Saudi Arabian intelligence.
[38:42.500 --> 38:49.500]  Then we get to the old issue of Osama bin Laden which Obama said incorrectly in light of the public
[38:49.500 --> 38:52.500]  that Osama bin Laden was killed by Field Team 6.
[38:52.500 --> 38:55.500]  Admiral McRaven had lied repeatedly.
[38:55.500 --> 39:02.500]  Unfortunately this is a decent admiral but for whatever reason he repeatedly insisted
[39:02.500 --> 39:08.500]  on saying Field Team 6 killed Osama bin Laden when in fact on your radio show 10 years ago
[39:08.500 --> 39:10.500]  I said he was already dead.
[39:10.500 --> 39:16.500]  The Navy Field Team 6 will be disciplined by General Petraeus and others in the Special Forces.
[39:16.500 --> 39:21.500]  So what this means in effect is that we had an ambassador who was a very honorable ambassador
[39:21.500 --> 39:25.500]  working in the State Department under very good Secretary of State,
[39:25.500 --> 39:29.500]  Hillary Clinton who's been doing an excellent job keeping everything quiet
[39:29.500 --> 39:33.500]  alongside of a lot of diplomats including Mark Grossman and others
[39:33.500 --> 39:38.500]  and a president who's tried to maintain this warrant contained it in a very effective way
[39:38.500 --> 39:44.500]  and may have been undermined by the following people who once again came out of 9-11.
[39:44.500 --> 39:51.500]  Your friends in mind, the neokine chicken hawks, Paul Wolfowitz once again hiding behind Mitt Romney,
[39:51.500 --> 39:58.500]  Elliot Abrams hiding behind Mitt Romney, Chertoff, the head of Homeland Security
[39:58.500 --> 40:05.500]  and now has the Chertoff Group which is nothing more than a cover for this CIA and FBI run by Charles Allam,
[40:05.500 --> 40:14.500]  a former CIA operative, all hiding behind Mitt Romney who himself has no idea of what he's talking about in foreign policy.
[40:14.500 --> 40:21.500]  So you have a presidential candidate who can utter even the right words with an entire team
[40:21.500 --> 40:29.500]  like Bob Zellick, Roger Ailes and Murdoch he has no idea that the most important enemy he says is Russia.
[40:29.500 --> 40:32.500]  No, Russia is not our most important enemy.
[40:32.500 --> 40:39.500]  We are a super parent as Colin Powell has said repeatedly, cool at Mitt Romney and get your facts straight.
[40:39.500 --> 40:47.500]  Mitt Romney is being run by a guy named Don Fenzer, a prodigy of the neo-convultures Paul Wolfowitz,
[40:47.500 --> 40:55.500]  Richard Perle and once again what we have is a fight between the neo-con-jews, Israel on that side
[40:55.500 --> 41:02.500]  and the fact that we have an intelligence service that is split under General Petraeus,
[41:02.500 --> 41:09.500]  trying to maintain peace and stability in the Middle East, a state department that's trying to maintain peace and stability
[41:09.500 --> 41:17.500]  and a situation that has been provoked through agitation propaganda through local Libyans and as well as foreigners,
[41:17.500 --> 41:25.500]  foreigners meeting mercenaries and others concerned with agitation propaganda in order to destabilize Libya
[41:25.500 --> 41:29.500]  and to particularly assassinate our ambassador.
[41:29.500 --> 41:31.500]  Why this particular ambassador?
[41:31.500 --> 41:36.500]  I think it's very important for your audience to understand who Christopher Stevens was.
[41:36.500 --> 41:40.500]  He was considered and the key word here is an Arabist.
[41:40.500 --> 41:47.500]  It's a very rare word to use in the description of an outstanding foreign service officer.
[41:47.500 --> 41:55.500]  An Arabist was a term that was used by the neo-con, the Israelis and others who did not like experts
[41:55.500 --> 42:02.500]  who were specially trained in Arabic studies, spoke Arabic, were sensitive to the Arab culture,
[42:02.500 --> 42:08.500]  were trained specifically in what was considered the Protestant college developed in the 1800s
[42:08.500 --> 42:12.500]  by famous mercenaries on our part.
[42:12.500 --> 42:20.500]  This was all Presbyterian missionaries, which eventually became the Lebanese, the Beirut University of Lebanon,
[42:20.500 --> 42:27.500]  where subsequently great men like Mr. Kerr and others were trained and an Arabist who might have worked with.
[42:27.500 --> 42:32.500]  The only peace treaty that has ever existed was part of Christopher Stevens.
[42:32.500 --> 42:33.500]  Well, stay there.
[42:33.500 --> 42:35.500]  Basically, Doc, we've got to go to break.
[42:35.500 --> 42:37.500]  Come back and explain it in layman's terms here.
[42:37.500 --> 42:42.500]  I know you're talking to the intelligence community, but obviously you're not a fan of Obama either.
[42:42.500 --> 42:47.500]  But you told me, you're saying Israeli intelligence with Saudi intel is who killed the ambassador.
[42:47.500 --> 42:58.500]  This is pretty big news. Stay there.
[43:17.500 --> 43:22.500]  These filters are silver and pregnant to prevent bacterial growth. There's no priming required.
[43:22.500 --> 43:28.500]  It's NSF-42 certified. Optional fluoride filters can reduce fluoride up to 95%.
[43:28.500 --> 43:31.500]  Easy to set up and use. Doesn't require electricity.
[43:31.500 --> 43:34.500]  Purify water from lake streams, ponds and wells.
[43:34.500 --> 43:37.500]  This filter system leaves in beneficial minerals, which is key.
[43:37.500 --> 43:41.500]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[43:41.500 --> 43:44.500]  Probe here is the best gravity-fed filter out there.
[43:44.500 --> 43:49.500]  It's what my family uses. Infowars.com already has the lowest price on Propure.
[43:49.500 --> 43:55.500]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[43:55.500 --> 44:22.500]  You can also call to order 888-253-3139.
[44:25.500 --> 44:29.500]  It can produce an endless supply of nutrient-dense food for you and your family.
[44:29.500 --> 44:33.500]  And here's the best part. These seeds have not been genetically modified in any way.
[44:33.500 --> 44:37.500]  And you actually get enough seeds to plant a full acre crisis garden.
[44:37.500 --> 44:40.500]  So visit them today at survivalseedbank.com.
[44:40.500 --> 44:47.500]  That's survivalseedbank.com or give them a call at 877-327-0365.
[44:47.500 --> 44:56.500]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[44:56.500 --> 45:18.500]  This is Alex Jones for survivalseedbank.com.
[45:26.500 --> 45:30.500]  Now, as the price of raw ingredients increases, e-foods will have to raise prices too.
[45:30.500 --> 45:32.500]  Now is the time to get your supply.
[45:32.500 --> 45:36.500]  I recently increased my supply from e-foods direct because we have all known this was coming.
[45:36.500 --> 45:39.500]  You know about their delicious long-term storable foods.
[45:39.500 --> 45:42.500]  The fact is you can eat at any time to save money today.
[45:42.500 --> 45:46.500]  And because it stores for 25 years, you're locking in today's prices and avoiding the rising food cost.
[45:46.500 --> 45:52.500]  Don't wait. Call 800-409-5633 or go to e-foodsdirect.com forward slash Alex.
[45:52.500 --> 45:57.500]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[45:57.500 --> 46:23.500]  You can bet your life on e-foods direct.
[46:23.500 --> 46:28.500]  Silver Soul is a broad-spectrum microbial that creates no resistance and does not harm beneficial bacteria,
[46:28.500 --> 46:30.500]  making it ideal for daily use.
[46:30.500 --> 46:36.500]  It can be used internally as well as topically and is highly effective against viruses, bacteria, molds, and yeasts.
[46:36.500 --> 46:40.500]  With threats like West Nile virus, colds, flus, or any other emergency situation,
[46:40.500 --> 46:42.500]  arm yourself with supernatural silver.
[46:42.500 --> 46:46.500]  Silver Soul liquid and gel are perfect for on-the-go emergency preparedness
[46:46.500 --> 46:48.500]  and can provide protection at home, school, or work.
[46:48.500 --> 46:52.500]  Go to supernaturalsilver.com and be prepared for any emergency.
[46:52.500 --> 46:55.500]  Remember the promo code Alex says for 20% off.
[46:55.500 --> 47:01.500]  That's www.supernaturalsilver.com and like us on Facebook.
[47:01.500 --> 47:04.500]  Coast to coast, direct from Austin.
[47:04.500 --> 47:08.500]  You're listening to the Alex Jones Broadcasting Network.
[47:08.500 --> 47:10.500]  Network.
[47:10.500 --> 47:20.500]  We are on the march.
[47:20.500 --> 47:23.500]  The Empire is on the run.
[47:23.500 --> 47:28.500]  Alex Jones and the GCN Radio Network.
[47:28.500 --> 47:34.500]  That's right, an empire of corrupt criminals that work together who want to destroy liberty and freedom worldwide.
[47:34.500 --> 47:36.500]  It's real simple. You're for freedom or you're for tyranny.
[47:36.500 --> 47:38.500]  I stand with liberty.
[47:38.500 --> 47:43.500]  Now, Dr. Pritchett won't brag about himself, but over the years interviewing him now for about 11 years or 10 years,
[47:43.500 --> 47:46.500]  I've looked him up and you come across him.
[47:46.500 --> 47:54.500]  He was the main psychiatrist or psych warfare guy that Jimmy Carter had in the Camp David Accords with Anwar Sadat
[47:54.500 --> 47:59.500]  and actually got him to do the deal by actually really talking to him.
[47:59.500 --> 48:01.500]  So he knows what he's talking about here.
[48:01.500 --> 48:05.500]  So what they're saying is this ambassador, well, I mean, it's simple.
[48:05.500 --> 48:11.500]  You want to get a war going, you kill the ambassador, you get your jihadis that are in there to start blowing stuff up
[48:11.500 --> 48:12.500]  and then you blame Obama for it.
[48:12.500 --> 48:13.500]  Now, let's be clear.
[48:13.500 --> 48:14.500]  I don't like Obama.
[48:14.500 --> 48:18.500]  I don't like Mitt Romney and I really don't like Obama on his anti-gun, all the rest of it.
[48:18.500 --> 48:22.500]  I mean, Dr. Pachinnick's worked for George Bush Sr. and Brent Scrowcroft.
[48:22.500 --> 48:24.500]  So he's not political as well.
[48:24.500 --> 48:26.500]  He's just giving you what he believes is really going on.
[48:26.500 --> 48:34.500]  I mean, do you really believe anybody that a bunch of jihadis went through all those special forces guys they had guarding the ambassador?
[48:34.500 --> 48:36.500]  Do you really think there were only four security guards there?
[48:36.500 --> 48:41.500]  I mean, Al Qaeda quote bragged that we know your security.
[48:41.500 --> 48:42.500]  So this is amazing.
[48:42.500 --> 48:47.500]  So just tell me what you told me privately in that 45-minute conversation we had yesterday, Dr. Pachinnick.
[48:47.500 --> 48:50.500]  I mean, tell people where we're standing right now.
[48:50.500 --> 48:53.500]  I mean, how this ties into Iran, where this is going.
[48:53.500 --> 48:59.500]  What we are is a brink of war that's being precipitated by two major countries.
[48:59.500 --> 49:06.500]  Israel, particularly Bibi Netanyahu, who knows his country's feeling economically, socially, politically.
[49:06.500 --> 49:09.500]  He is isolated by the United States.
[49:09.500 --> 49:14.500]  What General Petraeus two years ago said correctly is a liability.
[49:14.500 --> 49:26.500]  He already immediately tried to take action to draw us back in by mobilizing the Jewish committees like APEC, the Zionists, the Neocons, the Mitt Romney and all the men behind them.
[49:26.500 --> 49:30.500]  By the way, you're Jewish, Dr. Pachinnick. You're Jewish, so you're not Jewish.
[49:30.500 --> 49:35.500]  I come out of the Holocaust, but remember Netanyahu did not come out of the Holocaust.
[49:35.500 --> 49:44.500]  Contrary to everything Netanyahu is telling America and is telling Obama, everything he says is a lie, including what his father wrote.
[49:44.500 --> 49:46.500]  His father was a teacher, Cornell.
[49:46.500 --> 49:57.500]  What he continuously says, and I'm saying this as a Jew on the eve of a holiday, is that the Israel was the foundation of salvation for the persecution of Jews.
[49:57.500 --> 50:05.500]  Nothing could have been a greater lie than the fact that Israel or Palestine at the time was of no value to the Israelis.
[50:05.500 --> 50:18.500]  On the contrary to the Jews, on the contrary, when Eichmann came and he was trained in Hebrew in 1927, a deal offered by Hitler to save thousands of Hungarian Jews.
[50:18.500 --> 50:24.500]  In return for trucks and glories, he said, I would rather have 400 cows than one diaspora Jew.
[50:24.500 --> 50:42.500]  Repeatedly Israel turned down any help to help the diaspora Jew. They did, however, in 1933 in Palestine, take 36,000 German Jews in return for money and worked with Hydrick and worked with Hydrick, who was a Jew.
[50:42.500 --> 50:44.500]  I'm talking as a diaspora Jew.
[50:44.500 --> 50:53.500]  There were 165,000 German Jews called Michelin during the Hitler's army, none of which Netanyahu wants to talk about.
[50:53.500 --> 50:57.500]  This is super deep history you're getting into.
[50:57.500 --> 51:06.500]  Let me just say something. Everything Bebe is saying to America and to the American Jews is an absolute unmitigated lie.
[51:06.500 --> 51:20.500]  Since 1968, when Israel ever interested in the diaspora Jew or using the Holocaust, then they created a machinery to use the Holocaust as a way of mobilizing guilt and anxiety over the world.
[51:20.500 --> 51:24.500]  But they're not the only culprits. The next culprit is Saudi Arabia.
[51:24.500 --> 51:31.500]  And the summary of seven, that is, the wife of King Abu Dalakis. Let's put it this way, very simply.
[51:31.500 --> 51:37.500]  The Faisal and Saud families are not legitimate heirs to Saudi Arabia. It was created by England.
[51:37.500 --> 51:42.500]  They created in a concept called the Biden Conqueror, a family that came out of Doria.
[51:42.500 --> 51:50.500]  Most of you saw that in the Lawrence of Arabia film, it does not exist. They are Wahhabis. They distort the Quran.
[51:50.500 --> 51:57.500]  The message of the Quran throughout history has always been peace and love and working with all of the religions.
[51:57.500 --> 52:01.500]  They were formidable. And the Wahhabis are the total distortion.
[52:01.500 --> 52:06.500]  The true descendants of Mecca and Medina are not the King Faisal or Saudis.
[52:06.500 --> 52:13.500]  They are the Hashemites. But the British took them away from Saudi Arabia, put one in Iraq who was four years old,
[52:13.500 --> 52:21.500]  and another one in Jordan so that they would never have an ability to have the true leaders of the prophet of Muhammad.
[52:21.500 --> 52:32.500]  So what we have here is a collusion between Saudi Arabia and the Neocon Jews of America and Israel against a president
[52:32.500 --> 52:41.500]  who, whether I like or dislike and may have lied on Osama bin Laden, is the son of a CIA operative,
[52:41.500 --> 52:47.500]  the grandson of a CIA operative who understands very well what the issues of intelligence are,
[52:47.500 --> 52:52.500]  including the United States ambassador who understands very well what's happening.
[52:52.500 --> 53:02.500]  Put it in layman's terms though for people, bottom line, what's the point of killing the ambassador?
[53:02.500 --> 53:09.500]  The point of killing the ambassador is to precipitate a war so that Israel can finally get into Iran and try to destroy Iran.
[53:09.500 --> 53:14.500]  It will be the beginning of the end of Israel. It's Armageddon for Israel.
[53:14.500 --> 53:21.500]  Israel wants to go in, but it wants to force America to take it out of its trouble in Iran
[53:21.500 --> 53:25.500]  because Israel cannot succeed in any flight into Iran.
[53:25.500 --> 53:31.500]  It is impossible, logistically and strategically, Israel lost every war since 68.
[53:31.500 --> 53:37.500]  There is not one war they have succeeded in despite what they may say to everybody else.
[53:37.500 --> 53:42.500]  And the last war where they lost thousands of men will be a reminder to the Israeli mothers
[53:42.500 --> 53:47.500]  that every time they send their children to war, they will die in multiples,
[53:47.500 --> 53:51.500]  no Americans will come to help you. Betrayers will not come.
[53:51.500 --> 53:56.500]  The MC will not come. Neither will any other soldiers or intelligence operatives.
[53:56.500 --> 54:03.500]  So what we have here is an eternal strife against Saudi Arabia and the United States
[54:03.500 --> 54:10.500]  attacking one of our ambassadors and killing them in the name of the fact that he was a representative
[54:10.500 --> 54:12.500]  of the United States and he was an Arabist.
[54:12.500 --> 54:16.500]  Now let me tell you when an Arabist is very quickly the audience understands.
[54:16.500 --> 54:23.500]  They were famous people who helped to develop a treaty, the only treaty that has ever been done
[54:23.500 --> 54:28.500]  between Israel and a Muslim tribe in Egypt was called the Camp David Accord,
[54:28.500 --> 54:30.500]  of which I was privileged to be a member.
[54:30.500 --> 54:36.500]  And one of the most famous people there was Herman Iots, the ambassador to Egypt, an Arabist.
[54:36.500 --> 54:42.500]  Another one was Frank Wisner, who should have been Secretary of State, a great foreign service officer.
[54:42.500 --> 54:48.500]  Another person is the man by the name of Chas Freeman, who was accused by the neocon
[54:48.500 --> 54:52.500]  of being pro-Israel, anti-Israel, because he speaks Arabic.
[54:52.500 --> 54:55.500]  He's a scholar. He's a foreign service officer.
[54:55.500 --> 55:02.500]  So what you're seeing here is a division within the United States by Zionists, not Jews only,
[55:02.500 --> 55:09.500]  but Zionists, Israeli Mossad operatives, and Saudi financing in order to denigrate the value
[55:09.500 --> 55:17.500]  of our foreign service officers who are trained in culture, Arabic studies, including April Glassby.
[55:17.500 --> 55:23.500]  And the president who got rid of all of our Arabists under neocon pressure was Clinton.
[55:23.500 --> 55:27.500]  Ironically, Hillary Clinton was trying to maintain a peace.
[55:27.500 --> 55:34.500]  Her husband was totally intimidated by the neocon Jews to get rid of every Arabist
[55:34.500 --> 55:38.500]  in the State Department and put in people like Martin Indyk.
[55:38.500 --> 55:44.500]  Martin Indyk, who was ambassador to Israel, was nothing more than an Australian spy
[55:44.500 --> 55:50.500]  who within one day became an American citizen, was appointed by Dennis Ross, another neocon,
[55:50.500 --> 55:54.500]  who works with Paul Wolf, and made our ambassador to Israel.
[55:54.500 --> 55:59.500]  Let me stop you. Doc, doc, doc, we're going to have you back up very early this week
[55:59.500 --> 56:02.500]  for an hour and a half, because you, I mean, obviously you need to go over this whole history
[56:02.500 --> 56:04.500]  for people that don't understand it.
[56:04.500 --> 56:08.500]  But here's the issue. We're about to go to break.
[56:08.500 --> 56:11.500]  But what I need you to understand here is you've got the British fleet massing.
[56:11.500 --> 56:15.500]  They never go somewhere unless there's a war. You've got 25 nations all gathering.
[56:15.500 --> 56:18.500]  This is hardly in the news. You've got QE Unlimited starting.
[56:18.500 --> 56:21.500]  You've got our government digging in, like it's the end of the world.
[56:21.500 --> 56:27.500]  All the evidence I see says they're going ahead in October, late October with this,
[56:27.500 --> 56:30.500]  and it could lead to World War III. Is that accurate?
[56:30.500 --> 56:34.500]  That is accurate. It could be earlier than October because we have Yom Kippur,
[56:34.500 --> 56:39.500]  and I predicted on your radio show, and I predicted to our national security people,
[56:39.500 --> 56:44.500]  privately, that Bibi Netanyahu would start something on Rosh Hashanah.
[56:44.500 --> 56:47.500]  This was over a year ago, and I said it on your radio show.
[56:47.500 --> 56:52.500]  He was as predictable as the clock, and the Israelis will be very predictable.
[56:52.500 --> 56:58.500]  Yom Kippur, in a couple of weeks, they will try to initiate another war,
[56:58.500 --> 57:03.500]  unless they're ex-Mosad operatives and they're action that will take down Netanyahu
[57:03.500 --> 57:08.500]  and do to Netanyahu what happened to Rabbi. They know what I'm talking about.
[57:08.500 --> 57:14.500]  Otherwise, these people bring down Israel, the world, and there will be a Third World War.
[57:14.500 --> 57:18.500]  Turkey is trying to help us. Russia is trying to help us.
[57:18.500 --> 57:21.500]  Well, Dr. Botanik, I think everybody knows what you were talking about right there.
[57:21.500 --> 57:25.500]  Again, I'm in over my head. This is pretty hardcore stuff.
[57:25.500 --> 57:29.500]  All I know is I want peace. I don't want a world war, and I see the police.
[57:29.500 --> 57:34.500]  Everybody digging in for what they say is the end of America, and I don't like it.
[57:34.500 --> 57:38.500]  I don't like where this is going because a bunch of people want the end of the world.
[57:38.500 --> 57:43.500]  People in Israel, people in Iran, and a bunch of Christians who I don't think are very Christian.
[57:43.500 --> 57:47.500]  We'll be right back. Stay with us. Second hour coming up. This is Real Radio.
[57:50.500 --> 57:53.500]  Alex Jones here with a very important announcement for truth seekers.
[57:53.500 --> 57:59.500]  We've carried a lot of amazing films and books over the years on the online video bookstore at infowars.com.
[57:59.500 --> 58:06.500]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing.
[58:06.500 --> 58:11.500]  And that's Dreams From My Real Father by Joel Gilbert, available at infowars.com.
[58:11.500 --> 58:15.500]  This film exposes the fraud that Obama is like nothing I've seen.
[58:15.500 --> 58:19.500]  If you want to know who Obama's real daddy is, this is the film for you.
[58:19.500 --> 58:24.500]  Don't forget, your purchase supports our broadcast and our growing media network.
[58:24.500 --> 58:26.500]  You'll also find it at infowarshop.com.
[58:26.500 --> 58:30.500]  None dare call a conspiracy by Gary Allen, the book that woke me up.
[58:30.500 --> 58:34.500]  We're also carrying behind the green mask, You in Agenda 21 by Rosa Corey.
[58:34.500 --> 58:37.500]  This book is coffin nails to the globalist takeover.
[58:37.500 --> 58:44.500]  The Greater Good, the most professional and up-to-date film I've ever seen, exposing the scourge that is vaccines.
[58:44.500 --> 58:49.500]  These titles and a lot more are all available at infowarshop.com.
[58:49.500 --> 58:55.500]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[58:55.500 --> 58:57.500]  Start purifying your water with ProPure.
[58:57.500 --> 59:03.500]  My friends, I've done a lot of research and the best gravity filter out there, Bar None, is ProPure.
[59:03.500 --> 59:06.500]  And it's available discounted at infowars.com.
[59:06.500 --> 59:10.500]  Its filters are silver and pregnated to prevent bacterial growth.
[59:10.500 --> 59:14.500]  There's no priming required, it's NSF42 certified.
[59:14.500 --> 59:17.500]  Optional fluoride filters can reduce fluoride up to 95%.
[59:17.500 --> 59:21.500]  Easy to set up and use, doesn't require electricity.
[59:21.500 --> 59:24.500]  Purify water from lake streams, ponds and wells.
[59:24.500 --> 59:27.500]  This filter system leaves in beneficial minerals, which is key.
[59:27.500 --> 59:31.500]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[59:31.500 --> 59:34.500]  ProPure is the best gravity-fed filter out there.
[59:34.500 --> 59:36.500]  It's what my family uses.
[59:36.500 --> 59:42.500]  infowars.com already has the lowest price on ProPure, but if you add the promo code WATER at checkout,
[59:42.500 --> 59:45.500]  you get an additional 10% off and infowars.com.
[59:45.500 --> 59:50.500]  You can also call to order 888-253-3139.
[59:50.500 --> 59:54.500]  Coast to coast, direct from Austin.
[59:54.500 --> 59:59.500]  You're listening to the Alex Jones Broadcasting Network.
[59:59.500 --> 01:00:07.500]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:07.500 --> 01:00:11.500]  It's Alex Jones and the GCN Radio Network.
[01:00:22.500 --> 01:00:25.500]  Ladies and gentlemen, we are back live.
[01:00:25.500 --> 01:00:30.500]  Ladies and gentlemen, I am just absolutely stunned right now
[01:00:30.500 --> 01:00:33.500]  by the things that Dr. Pechenick is talking about.
[01:00:33.500 --> 01:00:38.500]  Clearly the way the mainstream media is absolutely pouncing on
[01:00:38.500 --> 01:00:44.500]  and going after Obama is just so clear.
[01:00:44.500 --> 01:00:48.500]  I don't like Obama. I hate him. I hate his socialism, his anti-gun, all of it.
[01:00:48.500 --> 01:00:51.500]  I wish Romney was an alternative. I'm not saying vote for either one of them.
[01:00:51.500 --> 01:00:55.500]  And I know Pechenick is apolitical when it comes to this.
