[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[30:01.000 --> 30:05.000]  Hundreds of nations have fallen to tyranny in the last century alone.
[30:05.000 --> 30:09.000]  This is our last chance to not relive history.
[30:09.000 --> 30:14.000]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[30:14.000 --> 30:20.000]  We have tremendous influence on our president and Congress, and they really are calling the shots.
[30:20.000 --> 30:25.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[30:25.000 --> 30:28.000]  Fall of the Republic identifies the enemies of our nation.
[30:28.000 --> 30:35.000]  The criminal offshore cartel hell bent on destroying sovereignty and on its ashes constructing world government.
[30:35.000 --> 30:39.000]  Tim Geithner, Bernanke, they're arsonists. They're asking for more matches.
[30:39.000 --> 30:41.000]  And the Congress is saying, who do we make the check out to?
[30:41.000 --> 30:43.000]  Today seems like nobody does care.
[30:43.000 --> 30:48.000]  And right now in Washington DC, we have seen a fall of the Republic.
[30:48.000 --> 30:53.000]  Get your copy of Fall of the Republic on DVD at infowars.com.
[30:53.000 --> 30:59.000]  We're watching online right now in super high quality at prisonplanet.tv.
[30:59.000 --> 31:05.000]  Hi folks, this is Alex Jones, and I want to tell you about the Silver Lungs Generator.
[31:05.000 --> 31:14.000]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[31:14.000 --> 31:19.000]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[31:19.000 --> 31:25.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nanosilver solutions
[31:25.000 --> 31:30.000]  and also delivers the silver nanoparticles instantly into the bloodstream.
[31:30.000 --> 31:34.000]  With continued legislation threatening the sale of nanosilver products,
[31:34.000 --> 31:40.000]  you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[31:40.000 --> 31:45.000]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[31:45.000 --> 31:53.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[31:53.000 --> 32:18.000]  That's www.silverlungs.com.
[32:23.000 --> 32:30.000]  Call it a Survival Seed Bank and it can produce an endless supply of nutrient-dense food for you and your family.
[32:30.000 --> 32:34.000]  And here's the best part, these seeds have not been genetically modified in any way
[32:34.000 --> 32:38.000]  and you actually get enough seeds to plant a full acre crisis garden.
[32:38.000 --> 32:41.000]  So visit them today at www.survivalseedbank.com.
[32:41.000 --> 32:48.000]  That's www.survivalseedbank.com or give them a call at 877-327-0365.
[32:48.000 --> 32:52.000]  That's 877-327-0365.
[32:52.000 --> 32:57.000]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[32:57.000 --> 33:01.000]  This is Alex Jones for survivalseedbank.com.
[33:01.000 --> 33:05.000]  Coast to coast, direct from Austin.
[33:05.000 --> 33:10.000]  You're listening to the Alex Jones Broadcasting Network.
[33:10.000 --> 33:22.000]  We're covering the government takeover of health care. They've already taken over the auto industry.
[33:22.000 --> 33:28.000]  The greenhouse gas taxes to shut down whatever coal plants and factories we've got left.
[33:28.000 --> 33:31.000]  China, India, Mexico have to make zero cuts.
[33:31.000 --> 33:36.000]  The president's announcing the takeover of the internet saying they may censor news.
[33:36.000 --> 33:41.000]  They're taking the web over. They're taking every facet of our lives over.
[33:41.000 --> 33:45.000]  The hate bill they passed last year federalizes your local police.
[33:45.000 --> 33:48.000]  It's just a total takeover.
[33:48.000 --> 33:53.000]  And all the government's good at is lying and stealing and thieving for their special interest.
[33:53.000 --> 34:11.000]  Okay, Obama agreed an hour and a half ago with the final Democrat vote they needed to have an executive order to get as many as 12 pro-life Democrat votes.
[34:11.000 --> 34:20.000]  But experts on the Constitution have reported that a executive order is trumped by the bill.
[34:20.000 --> 34:23.000]  The bill says taxpayer funded abortion.
[34:23.000 --> 34:28.000]  The county where I live, Travis County, Austin, Texas resides in the county.
[34:28.000 --> 34:34.000]  Last year started funding abortions with a county tax.
[34:34.000 --> 34:37.000]  It doesn't matter what executive orders are in place.
[34:37.000 --> 34:47.000]  So this bill does fund abortion and Obama even to be tried to enforce his executive order, which of course he's a pro-abortion guy.
[34:47.000 --> 34:52.000]  It would be thrown out in court instantly. So this will fund abortions.
[34:52.000 --> 34:58.000]  It is in the bill. The Democrats could strip it out right now, but they're not going to do that.
[34:58.000 --> 35:01.000]  They could have done it a week ago, a month ago.
[35:01.000 --> 35:04.000]  No, they're going to have an executive order that Obama hasn't even signed yet.
[35:04.000 --> 35:07.000]  Remember, he wasn't going to hire lobbyists, hired more than anybody ever had in history.
[35:07.000 --> 35:09.000]  He was going to cut the federal budget.
[35:09.000 --> 35:12.000]  He spent more money in one year than all presidents before him combined.
[35:12.000 --> 35:14.000]  He was going to get us out of Iraq immediately.
[35:14.000 --> 35:16.000]  You're going to have later. There we are.
[35:16.000 --> 35:18.000]  Expanding all these other wars.
[35:18.000 --> 35:20.000]  He was going to end torture, the Patriot Act.
[35:20.000 --> 35:22.000]  He's for it. He was going to end warrantless wiretapping.
[35:22.000 --> 35:25.000]  He's for it.
[35:25.000 --> 35:33.000]  So the White House says they're going to sign this executive order sometime in the future that won't allow the funding, but the bill does allow the funding.
[35:33.000 --> 35:42.000]  Just like they said the bill wouldn't fund illegal aliens, it funds illegal aliens that are already bankrupting the Southwestern states with their anchor babies.
[35:42.000 --> 35:46.000]  They come in, have a kid, the whole family gets free healthcare, welfare, everything else.
[35:46.000 --> 35:48.000]  It's all in there.
[35:48.000 --> 35:51.000]  A bunch of unfunded mandates to the states.
[35:51.000 --> 35:54.000]  So the good news is 38 states are saying they're going to find it.
[35:54.000 --> 35:56.000]  That is coming up.
[35:56.000 --> 36:01.000]  Continuing here on the points I want to go over is how this was passed.
[36:01.000 --> 36:05.000]  Billions of dollars to congressmen and women's districts that agreed.
[36:05.000 --> 36:07.000]  Open bribery.
[36:07.000 --> 36:16.000]  The discriminatory areas where seven of the biggest unions in the bill are exempt from the Cadillac provision.
[36:16.000 --> 36:18.000]  It's not a Cadillac provision.
[36:18.000 --> 36:20.000]  They take more money out of your paycheck.
[36:20.000 --> 36:22.000]  You've paid for it.
[36:22.000 --> 36:24.000]  You get great insurance.
[36:24.000 --> 36:27.000]  And it's not just the unions, some of the big unions that have this.
[36:27.000 --> 36:31.000]  It's a lot of big corporations have it, small corporations have it.
[36:31.000 --> 36:35.000]  If that's part of the package and what you're looking for, they take the money out of your check.
[36:35.000 --> 36:41.000]  Your employer matches it as part of your employment and you pay no deductible.
[36:41.000 --> 36:43.000]  And it covers everything.
[36:43.000 --> 36:46.000]  Chiropractors, whatever you want.
[36:46.000 --> 36:55.000]  Cat scans, mammograms before you're 45 when it kicks in with regular insurance.
[36:55.000 --> 36:57.000]  It's all paid for.
[36:57.000 --> 36:58.000]  You paid for it.
[36:58.000 --> 37:00.000]  No.
[37:00.000 --> 37:01.000]  No.
[37:01.000 --> 37:13.000]  Everyone in the country, millions and millions of people that have the Cadillac insurance, you get a giant tax of 50% of the cost of your plan.
[37:13.000 --> 37:14.000]  50%.
[37:14.000 --> 37:21.000]  Let's say you're paying $12,000 a year on average to get a Cadillac plan.
[37:21.000 --> 37:25.000]  Well, you're going to pay $6,000 extra tax.
[37:25.000 --> 37:26.000]  It's just full of taxes.
[37:26.000 --> 37:38.000]  I've tried to read the 2700 page new version that they just released yesterday and I spent hours yesterday morning trying to go over it and just doing control F keyword searches.
[37:38.000 --> 37:39.000]  And it's just all in there.
[37:39.000 --> 37:41.000]  And I have the AP's boiled down.
[37:41.000 --> 37:42.000]  It says it's in there.
[37:42.000 --> 37:44.000]  So, I mean, you talk about discrimination.
[37:44.000 --> 37:46.000]  You've got seven.
[37:46.000 --> 37:51.000]  And the way the bill reads later, Obama can selectively decide if others get to have it.
[37:51.000 --> 37:53.000]  It gives them these, these political favors.
[37:53.000 --> 37:55.000]  That's why Biden, the vice president was in the Washington Post.
[37:55.000 --> 38:01.000]  On Friday saying quote, we will own and run healthcare in America.
[38:01.000 --> 38:11.000]  Remember during the takeover of General Motors with taxpayer money, 40 something billion that it came out on the house floor that if you've been a big Democrat contributor, you got to keep your Chevy dealership.
[38:11.000 --> 38:13.000]  Some of them 80 years old.
[38:13.000 --> 38:19.000]  But if you hadn't, the government took your Chevy dealership and gave it to whoever they wanted or shut it down.
[38:19.000 --> 38:22.000]  So it's all selectively enforced.
[38:22.000 --> 38:33.000]  If you're one of the select groups that is carried favor with the government, you don't get the 50% tax on your Cadillac plan.
[38:33.000 --> 38:36.000]  So just absolute discrimination.
[38:36.000 --> 38:45.000]  These are the new upper class, the new kings and queens, the new lords of our society and the discrimination expands from there.
[38:45.000 --> 38:53.000]  Multiple states get quasi exemptions in this whole system.
[38:53.000 --> 38:58.000]  I can't even believe this is happening.
[38:58.000 --> 39:03.000]  Now, here's another important point I want to make and then the key point, the most important points coming up.
[39:03.000 --> 39:05.000]  These are all important points.
[39:05.000 --> 39:14.000]  But the Republican Party tripled the size of government in the eight years of George W. Bush.
[39:14.000 --> 39:16.000]  We thought that was the worst ever.
[39:16.000 --> 39:20.000]  Obama spent more than that and every president before in one year.
[39:20.000 --> 39:24.000]  We're now what 14, 15 months into this guy.
[39:24.000 --> 39:28.000]  But but one year in, he spent more than all presidents before.
[39:28.000 --> 39:33.000]  But remember the Republican Party is controlled by the very same corporate interest.
[39:33.000 --> 39:35.000]  Same people finance John McCain.
[39:35.000 --> 39:37.000]  They went either way.
[39:37.000 --> 39:43.000]  You got some good freshmen, got good people like Ron Paul and others, but predominantly the leadership are just as bought and paid for.
[39:43.000 --> 39:45.000]  They are looking at this as a political win.
[39:45.000 --> 39:48.000]  It is a political win, but the Democrats are bought and paid for.
[39:48.000 --> 39:54.000]  So they're going ahead and committing political sepico political suicide.
[39:54.000 --> 39:59.000]  Because this is what they've got to do because the people that put them in power are demanding it.
[39:59.000 --> 40:03.000]  The insurance companies that wrote this bill, it's the same as the banker bailout.
[40:03.000 --> 40:05.000]  It's a robbery.
[40:05.000 --> 40:07.000]  But we have to stay angry.
[40:07.000 --> 40:10.000]  The Democrats are openly saying, oh, we think you'll forget about it.
[40:10.000 --> 40:12.000]  We think you'll find out about the good parts of the bill.
[40:12.000 --> 40:16.000]  Because you've got national polls between 65 and 75%.
[40:16.000 --> 40:19.000]  And that's an average summer in the 80s, summer in the 50s.
[40:19.000 --> 40:26.000]  But the vast majority of people are against government running health care and against a lot of the provisions.
[40:26.000 --> 40:30.000]  But then you see other polls where they say, well, should we cover the 32 million on insured?
[40:30.000 --> 40:39.000]  And you'll get 55, 60% depending on the poll in that range who were for, you know, supposed, you know, are you for saving a drowning puppy in a river?
[40:39.000 --> 40:40.000]  Yes.
[40:40.000 --> 40:44.000]  Are you for the government taking all your rights to save the drowning puppy?
[40:44.000 --> 40:47.000]  Well, no, because the government won't save the drowning puppy.
[40:47.000 --> 40:51.000]  So the Democrats think they can spin this after it's not a politicized issue.
[40:51.000 --> 40:53.000]  They think you'll forget about it.
[40:53.000 --> 41:01.000]  We have to make sure that at the state level of the attorney generals, the legislatures, that we take control of the state houses of the political process,
[41:01.000 --> 41:05.000]  that we demand states nullify and say, we're not just going to federal court.
[41:05.000 --> 41:15.000]  We're doing that too, but we're going to have our state attorney generals and our state guard say, we're not doing this in our state and kicking the feds out who are in our jurisdictions.
[41:15.000 --> 41:22.000]  And that's constitutional because under the Commerce Clause, they have no right to come in and say, you must pay money to a private interest.
[41:22.000 --> 41:25.000]  You must pay on average $5,000 a year.
[41:25.000 --> 41:28.000]  And now that all this government money is going in, it'll go up.
[41:28.000 --> 41:32.000]  That's what monopolies create because the government creates a monopoly of control over this.
[41:32.000 --> 41:35.000]  It's gone up because for 30 plus years, government's been involved.
[41:35.000 --> 41:38.000]  All the major studies show that.
[41:38.000 --> 41:42.000]  So the Republicans have sold us out before.
[41:42.000 --> 41:51.000]  And if you think when they take control of the house next year and the presidency in two and a half, three years, if you think they're going to reverse this,
[41:51.000 --> 41:58.000]  unless you stay angry and get politically involved like you never had before, you're living in a dream world.
[41:58.000 --> 42:04.000]  This is only going to get worse until you say no.
[42:04.000 --> 42:07.000]  Now, here's the most important point.
[42:07.000 --> 42:16.000]  This is a total takeover of our society, not just the healthcare cyber security bill.
[42:16.000 --> 42:19.000]  Here's the New York Times Friday.
[42:19.000 --> 42:27.000]  Pentagon sees a threat from online muckrakers wants to shut down websites that criticize the government.
[42:27.000 --> 42:31.000]  Here's another one. Cyber security bill introduced in the Senate.
[42:31.000 --> 42:36.000]  And it goes on to say it gives Obama the power to shut down the Internet.
[42:36.000 --> 42:41.000]  They're taking over all of our industry through the greenhouse gas taxes.
[42:41.000 --> 42:43.000]  They've taken over the auto industry.
[42:43.000 --> 42:51.000]  They federalize the states with the hate bill and our police departments through Northcom, through the Patriot Act.
[42:51.000 --> 43:00.000]  The entire society is being seized by the federal government itself under the control of offshore banks that control the big insurance companies.
[43:00.000 --> 43:04.000]  Hi, Alex has been encouraging you to get food.
[43:04.000 --> 43:10.000]  Well, here's an unbelievable chance for you to jumpstart your food savings plan from eFoodsDirect.com.
[43:10.000 --> 43:18.000]  Anyone placing food orders on the large volume production run scheduled for the week of March 22nd can get a lot of food for very little cost.
[43:18.000 --> 43:24.000]  For example, with each pre-production order of three seven-day responders, they'll ship a fourth week of food free.
[43:24.000 --> 43:26.000]  That's buy three, get one free.
[43:26.000 --> 43:29.000]  They'll take orders from now until March 22nd.
[43:29.000 --> 43:37.000]  The following week, they'll produce huge runs of the pre-ordered food passing the savings to you in this buy three, get one free program.
[43:37.000 --> 43:40.000]  Folks, this is the best chance to stock up you'll ever see.
[43:40.000 --> 43:45.000]  Another example, buy nine months worth of food and get three months free.
[43:45.000 --> 43:54.000]  You've got to go to eFoodsDirect.com slash Alex for the food buy of a lifetime or call 800-409-5633.
[43:54.000 --> 44:00.000]  Go to eFoodsDirect.com slash Alex or 800-409-5633.
[44:00.000 --> 44:06.000]  One major world crisis away from having a totalitarian type of system.
[44:06.000 --> 44:09.000]  The main event is the wholesale destruction of the world economy.
[44:09.000 --> 44:14.000]  The push for every nation on the globe to identify and number all of its citizens.
[44:14.000 --> 44:18.000]  I hope that you will order Shadow Government from infowars.com.
[44:18.000 --> 44:21.000]  We also have some specials when you get some of our other films.
[44:21.000 --> 44:23.000]  Half price when you order Shadow Government.
[44:23.000 --> 44:26.000]  A new level in production quality and in information.
[44:26.000 --> 44:34.000]  It exposes how a casual society surveillance beast grid of total control is being put into place.
[44:34.000 --> 44:36.000]  This film needs to be seen.
[44:36.000 --> 44:37.000]  Everybody needs to get it.
[44:37.000 --> 44:38.000]  So order yours today.
[44:38.000 --> 44:43.000]  Show it to your friends, your family, your church, your neighbors, your boss, your employees.
[44:43.000 --> 44:48.000]  Shadow Government ladies and gentlemen, get your copy at infowars.com today.
[44:48.000 --> 44:49.000]  Shadow Government.
[44:49.000 --> 44:51.000]  It gives big brother a black eye.
[44:51.000 --> 45:17.000]  Available at infowars.com or by calling toll free 888-253-3139.
[45:21.000 --> 45:23.000]  It's a great mix of non-hybrid seeds.
[45:23.000 --> 45:25.000]  They call it a survival seed bank.
[45:25.000 --> 45:30.000]  And it can produce an endless supply of nutrient dense food for you and your family.
[45:30.000 --> 45:31.000]  And here's the best part.
[45:31.000 --> 45:34.000]  These seeds have not been genetically modified in any way.
[45:34.000 --> 45:38.000]  And you actually get enough seeds to plant a full acre crisis garden.
[45:38.000 --> 45:41.000]  So visit them today at survivalseedbank.com.
[45:41.000 --> 45:48.000]  That's survivalseedbank.com or give them a call at 877-327-0365.
[45:48.000 --> 45:53.000]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[45:53.000 --> 46:21.000]  This is Alex Jones for survivalseedbank.com.
[46:21.000 --> 46:26.000]  You can compare realtors anonymously, receive customized proposals, see consumer reviews,
[46:26.000 --> 46:28.000]  then select the best realtor for you.
[46:28.000 --> 46:31.000]  Go to homegain.com and get an instant home value estimate.
[46:31.000 --> 46:34.000]  You comparable homes and check out street views.
[46:34.000 --> 46:39.000]  Homegain.com has an A plus rating with a better business bureau and contains a wealth of information.
[46:39.000 --> 46:44.000]  Like their home improvement tool that helps you determine which home improvements to make to increase your home's value.
[46:44.000 --> 46:47.000]  See the top 12 home improvements right now at homegain.com.
[46:47.000 --> 46:50.000]  That's H-O-M-E-G-A-I-N.com.
[46:50.000 --> 46:55.000]  Look for Max, the orange homegain gorilla, to help you find a realtor or with any other real estate needs
[46:55.000 --> 46:57.000]  you might have at homegain.com.
[46:57.000 --> 46:59.000]  Your real estate connection.
[47:01.000 --> 47:04.000]  Coast to coast, direct from Austin.
[47:04.000 --> 47:08.000]  You're listening to the Alex Jones Broadcasting Network.
[47:08.000 --> 47:10.000]  Network.
[47:39.000 --> 47:46.000]  How they're now going to start taxing your salt, your sugar with a National ID card tied to a national sales tax
[47:46.000 --> 47:51.000]  tracking every purchase you make and taxing you more for your lifestyle.
[47:51.000 --> 47:54.000]  That's the preventative care.
[47:54.000 --> 47:56.000]  This has all been stated on the record.
[47:56.000 --> 47:58.000]  This is just the beginning.
[47:58.000 --> 48:08.000]  Call for a number to join us on this live Sunday, 21st day of March 2010, 888-201-2244, 888-201-2244.
[48:08.000 --> 48:14.000]  If you're a local listener in Austin, you can listen to our local station, News Radio 590KLBJ.
[48:14.000 --> 48:21.000]  You can call us 512-646-1776, 512-646-1776.
[48:21.000 --> 48:23.000]  Okay.
[48:23.000 --> 48:26.000]  Another issue here is,
[48:26.000 --> 48:34.000]  what about the tens of millions of people, 32 million total that aren't insured, but around half of those are self-employed,
[48:34.000 --> 48:39.000]  mowed lawns, run a hot dog shack, whatever.
[48:39.000 --> 48:41.000]  What are you going to do?
[48:41.000 --> 48:44.000]  Well, you're going to be given free healthcare.
[48:44.000 --> 48:48.000]  You're going to be given supposed free healthcare.
[48:48.000 --> 48:57.000]  But the free healthcare you're going to be getting is a watered-down government version of Medicare and Medicaid, depending on your age.
[48:57.000 --> 49:03.000]  And they're reporting that most hospitals, most doctors, most dentists will not accept it because it doesn't pay them.
[49:03.000 --> 49:04.000]  Here's Walgreens.
[49:04.000 --> 49:13.000]  Walgreens, no new Medicaid patients as of April 16th, quote, because of continued reduction in reimbursement.
[49:13.000 --> 49:15.000]  They're just not paid.
[49:15.000 --> 49:18.000]  And I've talked to many doctors.
[49:18.000 --> 49:19.000]  I've talked to dentists.
[49:19.000 --> 49:22.000]  I've talked to my dad with Medicaid.
[49:22.000 --> 49:31.000]  They may wait six months to get paid, and then it's a paltry amount that doesn't even pay for the lab work for the employees.
[49:31.000 --> 49:35.000]  And that's why more and more people are not becoming nurses or doctors.
[49:35.000 --> 49:40.000]  Doctors, the media scapegoats them and says they're making all these big profits.
[49:40.000 --> 49:47.000]  The average medical degree for a medical doctor, I pulled these numbers up yesterday, is over $300,000, not counting interest.
[49:47.000 --> 49:50.000]  So you're in school until you're 25, 30.
[49:50.000 --> 49:52.000]  You're a specialist, 35.
[49:52.000 --> 49:56.000]  You spend $200, $300, in some cases a half million dollars.
[49:56.000 --> 50:03.000]  With taxes on it, it can be over a million with all the penalties and interest and the rest of it.
[50:03.000 --> 50:08.000]  The interest you pay on that, if you don't pay on time, it's even higher.
[50:08.000 --> 50:12.000]  And they're just not becoming doctors or they're going to other countries.
[50:12.000 --> 50:24.000]  But continuing here with all of these issues, the Congress knows the federal government can't make you buy private services.
[50:24.000 --> 50:32.000]  But you let the states pass laws that you've got to have insurance within the illegal aliens are exempt.
[50:32.000 --> 50:35.000]  That sets the precedent for this.
[50:35.000 --> 50:41.000]  And so now you're going to experience real tyranny, my friends.
[50:41.000 --> 50:44.000]  And again, you're going to fund the abortion.
[50:44.000 --> 50:48.000]  This promised executive order will not trump congressional law.
[50:48.000 --> 50:51.000]  Congressional law is constitutional.
[50:51.000 --> 50:59.000]  It's unconstitutional legislation, but constitutionally, once it's passed, will trump executive order.
[50:59.000 --> 51:00.000]  And so you watch.
[51:00.000 --> 51:03.000]  You will be funding abortions, just like in foreign aid.
[51:03.000 --> 51:14.000]  Obama took the freeze off a year ago that past presidents had since Reagan on tens of billions of dollars a year in abortion, forced abortion funding in China and all over the world.
[51:14.000 --> 51:16.000]  That will now be official.
[51:16.000 --> 51:18.000]  You will pay to kill babies.
[51:18.000 --> 51:20.000]  If you morally are against it, it doesn't matter.
[51:20.000 --> 51:22.000]  The system is going to take your money.
[51:22.000 --> 51:23.000]  Another big lie.
[51:23.000 --> 51:37.000]  Obama promised that if you individually made under $250,000 a year, that you would not have to pay this two to 5% added bracket going above 40%.
[51:37.000 --> 51:39.000]  They're already up to 40.
[51:39.000 --> 51:41.000]  They claim it's 35.
[51:41.000 --> 51:43.000]  But really, you pay 40%.
[51:43.000 --> 51:45.000]  Now it's going to be 42 to 45.
[51:45.000 --> 51:50.000]  You're going to be paying to supposedly pay for people that are uninsured.
[51:50.000 --> 51:51.000]  But here's the issue.
[51:51.000 --> 51:55.000]  That's 250 grand per household.
[51:55.000 --> 51:57.000]  That's the wife, the husband and the children.
[51:57.000 --> 52:02.000]  If you're individual, the bill says $125,000.
[52:02.000 --> 52:04.000]  So another sleight of hand.
[52:04.000 --> 52:19.000]  And again, the bill is full of just arbitrary and capricious dictatorial powers where all these federal agencies get to decide what you're doing and what you're going to be spending and how to enforce this in 16,500 to 20,000.
[52:19.000 --> 52:26.000]  New IRS employees to now be the nanny state running your life.
[52:26.000 --> 52:31.000]  Now let's actually go over some of these articles.
[52:31.000 --> 52:34.000]  Give me a document cam shot for prisonplanet.tv viewers.
[52:34.000 --> 52:39.000]  Stupak announces deal with White House on abortion funding with executive order.
[52:39.000 --> 52:42.000]  Okay, we got into that for you.
[52:42.000 --> 52:48.000]  Continuing AP fact check premiums would rise under Obama plan.
[52:48.000 --> 52:55.000]  Scores of new taxes, all your major premiums if you already have insurance going up all these new taxes.
[52:55.000 --> 53:03.000]  And oh, by the way, it doesn't kick in until 2013 partially.
[53:03.000 --> 53:07.000]  It doesn't fully kick in until 2015.
[53:07.000 --> 53:10.000]  Five years from now.
[53:10.000 --> 53:19.000]  So for four and a half years, you pay hundreds of billions of dollars a year in new taxes to the government.
[53:19.000 --> 53:24.000]  And you can be assured you're not going to get that money in 2015.
[53:24.000 --> 53:29.000]  And again, I'm against the bill and hope they repeal it later, but the Republicans aren't going to do that.
[53:29.000 --> 53:31.000]  You mark my words years from now watching this.
[53:31.000 --> 53:36.000]  They're going to come in and cut the supposed benefits, but then keep all the money that came in.
[53:36.000 --> 53:38.000]  That's how they tag team us.
[53:38.000 --> 53:45.000]  Okay, there won't be any refund checks from all the thousands of dollars you pay every few months to these people.
[53:45.000 --> 53:49.000]  So that's how this scam is going to work for four and a half years.
[53:49.000 --> 53:53.000]  Well, really three, you get supposedly some benefits.
[53:53.000 --> 53:58.000]  Some of the young insured do but but but all this doesn't kick in for four and a half years fully.
[53:58.000 --> 54:01.000]  And by then they'll change it and you'll get none of it.
[54:01.000 --> 54:02.000]  But just mark my words.
[54:02.000 --> 54:07.000]  This is a by stealth massive tax increase period.
[54:07.000 --> 54:09.000]  Again, I want to show you this article.
[54:09.000 --> 54:14.000]  This is out of the Hill Republicans a sale IRS provision and healthcare bill.
[54:14.000 --> 54:23.000]  And it says that the IRS will take your refunds and garnish your wages to pay for it there.
[54:23.000 --> 54:26.000]  Continuing.
[54:26.000 --> 54:29.000]  I want to get into this article right here.
[54:29.000 --> 54:33.000]  This is out of Gallup poll Obama approval rating lowest yet.
[54:33.000 --> 54:40.000]  But and the Congress as it says approval rating plunges to an all time low, but the system doesn't care.
[54:40.000 --> 54:52.000]  They've got a mission they're paid for by special interest and they are going to ram this through by hooker by crook on the bankruptcy issue.
[54:52.000 --> 54:55.000]  I thought I'd actually show you these articles and go over them for radio listeners.
[54:55.000 --> 55:08.000]  Here's Bloomberg Moody's the most important private rating agency for government bonds and government investment funds says us UK move closer to losing rating Moody says.
[55:08.000 --> 55:17.000]  And they go on to say they believe that we will lose it and that we're substantially closer to losing it.
[55:17.000 --> 55:21.000]  They go on to say there is inertia in the deterioration of credit metrics.
[55:21.000 --> 55:28.000]  I mean, there's not enough factories, not enough jobs, no real growth to pay for all this government.
[55:28.000 --> 55:35.000]  Meanwhile, the insurance company stocks that Google that I want to show the latest on Friday insurance stocks up.
[55:35.000 --> 55:38.000]  You'll get scores of articles over that headline.
[55:38.000 --> 55:43.000]  They're all up because they wrote it, but they played the please don't throw me in the briar patch story.
[55:43.000 --> 55:44.000]  The story of briar rabbit.
[55:44.000 --> 55:46.000]  He gets captured by the farmer.
[55:46.000 --> 55:48.000]  He says, please don't throw me in the briar patch.
[55:48.000 --> 55:51.000]  The rabbit lives in the briar patch.
[55:51.000 --> 55:53.000]  The rabbit is safe in the briar patch.
[55:53.000 --> 55:56.000]  He wants to be thrown in the briar patch.
[55:56.000 --> 56:09.000]  Almost 100 years ago, what 97 years ago, the fellow reserve ran editorials nationwide, the private banks saying they were against the fellow reserve when they wrote the stinking bill to take over our country and our currency and credit.
[56:09.000 --> 56:11.000]  Oldest trick in the book.
[56:11.000 --> 56:14.000]  Please don't throw me in the briar patch.
[56:14.000 --> 56:16.000]  I'm a swamp rabbit.
[56:16.000 --> 56:17.000]  I don't like the briar patch.
[56:17.000 --> 56:20.000]  That's where the rabbit safe is in the briar patch.
[56:20.000 --> 56:25.000]  Please don't throw me in the briar patch.
[56:25.000 --> 56:32.000]  And so some of the public get fooled and think, oh, yeah, these people making $250,000 a year, really 125,000 a year.
[56:32.000 --> 56:37.000]  We're going to get them and these people with Cadillac health care plans, we're going to get them.
[56:37.000 --> 56:39.000]  Who do you think employs you?
[56:39.000 --> 56:41.000]  It's people with the Cadillac plans.
[56:41.000 --> 56:44.000]  It's the people that make enough money to hire employees.
[56:44.000 --> 56:47.000]  I've got 20 employees or more.
[56:47.000 --> 56:52.000]  And if this actually ever gets implemented, I'll have to let two or three go bare minimum.
[56:52.000 --> 56:56.000]  And everybody who stays and gets their wages cut.
[56:56.000 --> 57:01.000]  And then you're going to get crappy, watered down government health care.
[57:01.000 --> 57:04.000]  All right, I haven't even scratched the surface on this.
[57:04.000 --> 57:10.000]  If you've got questions for me on the health care, I have researched it like a few others and have a larger understanding of the total takeover.
[57:10.000 --> 57:13.000]  We're going to get into the collectivism.
[57:13.000 --> 57:19.000]  We're going to get into how the government is taking over every facet of industry and public life.
[57:19.000 --> 57:22.000]  How the government nationwide is going to remote control your thermostats.
[57:22.000 --> 57:29.000]  They denied this a few years ago as they installed them in Texas and Michigan and California and Utah and Florida.
[57:29.000 --> 57:34.000]  Now the government admits we're going to run your refrigerator, your power, your air conditioner.
[57:34.000 --> 57:36.000]  We're going to watch everything you do.
[57:36.000 --> 57:38.000]  We're going to restrict the internet.
[57:38.000 --> 57:40.000]  We're going to federalize your local police.
[57:40.000 --> 57:42.000]  We're going to have naked body scanners and mobile trucks.
[57:42.000 --> 57:44.000]  We're going to take your guns.
[57:44.000 --> 57:46.000]  We're coming after your BB guns.
[57:46.000 --> 58:15.000]  It's all coming up next hour.
[58:16.000 --> 58:27.000]  The next week, they'll produce huge runs of the preordered food passing the savings to you in this buy three get one free program.
[58:27.000 --> 58:30.000]  Folks, this is the best chance to stock up you'll ever see.
[58:30.000 --> 58:35.000]  Another example, buy nine months worth of food and get three months free.
[58:35.000 --> 58:40.000]  You've got to go to eFoodsDirect.com slash Alex for the food buy of a lifetime.
[58:40.000 --> 58:50.000]  Or call 800-409-5633. Go to eFoodsDirect.com slash Alex or 800-409-5633.
[58:50.000 --> 58:57.000]  When you're out on the road, the last place you want to be is on the road.
[58:57.000 --> 59:02.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[59:02.000 --> 59:11.000]  There's a place down in Tennessee where they make blue diamond gusset jeans.
