[00:00.000 --> 00:02.000]  We've got it
[34:43.640 --> 34:48.440]  the weekly standard here's the international business times government officials they're
[34:48.440 --> 34:56.280]  not servants government officials authorities masters see royalty government officials can
[34:56.280 --> 35:01.160]  still own assault weapons under feinstein bill that's the main bill they're trying to get past
[35:01.160 --> 35:08.040]  that doesn't just ban 158 specifically firearms because it says and anything similar anything like
[35:08.040 --> 35:12.520]  it's it's thousands of different firearms it's it's it's most pumped shotguns if they've got
[35:12.520 --> 35:18.520]  what they call military features like a handle or a hole in the stock it's it's thousands of
[35:18.520 --> 35:23.880]  firearms let me just give you that uh little news tip there now dion feinstein we played the clubs
[35:23.880 --> 35:28.360]  you can just type in dion feinstein admit she has a concealed carry she admits she's worth 100
[35:28.360 --> 35:32.840]  million dollars that she magically made since she hit the senate in 93 didn't have that when she
[35:32.840 --> 35:38.280]  got there uh you know pelosi's worth 300 400 million dollars didn't have it when she went
[35:38.280 --> 35:43.800]  but so what you own a couple hundred thousand dollars a year was 176 000 as a senator you know
[35:43.800 --> 35:47.720]  she's had some good investments everything's gone well now she got caught inside her trading but
[35:47.720 --> 35:52.120]  they just passed a law legalizing it because they're the new royalty and you know they they
[35:52.120 --> 35:55.160]  caught more senators with underage kids but they you know they're saying you know what
[35:55.880 --> 35:59.960]  they're senators i mean that's okay all right you know and if you whistle blow on it you'll
[35:59.960 --> 36:06.040]  go to jail like the like the uh scia guy the fbi came and grabbed him because the government's the
[36:06.040 --> 36:13.240]  royalty and what they're noticing is the police don't want to confiscate the guns because they're
[36:13.240 --> 36:17.000]  going to have their guns confiscated in fact retired new york police are having an downturn
[36:17.000 --> 36:21.720]  in their guns under the new law and you know what i've got an article here where they're refusing
[36:21.720 --> 36:27.160]  in mass that's coming up but so are the citizens so now cuomo is talking about well we'll retro
[36:27.160 --> 36:33.240]  actively do a writer bill through so you can have your guns oh good because because you're royal see
[36:33.240 --> 36:37.640]  if you ever work for the government which is about a third of the population you're now exempt from
[36:37.640 --> 36:43.320]  all the laws you put on us just like congress is exempt from last time i checked over 400
[36:43.320 --> 36:49.480]  laws they've passed since 1975 you can look this up i mean you know they're exempt from obamacare
[36:49.480 --> 36:55.640]  they're exempt from insider trading because they say so they're exempt from reporting
[36:56.360 --> 37:00.440]  incomes that citizens don't have to i've seen numbers of upwards of half of congress
[37:00.440 --> 37:06.920]  doesn't pay taxes remember geithner hadn't paid in decades the treasury secretary because
[37:07.640 --> 37:13.560]  i've seen so many famous ultra-rich robber baron say taxes that's for common people you know you
[37:13.560 --> 37:19.320]  read about general electric and google paying zero tax or two point three percent tax because they
[37:19.320 --> 37:28.520]  write the laws suckers you understand how this works they're pirates with slick pr groups out
[37:28.520 --> 37:33.880]  there big money wants higher taxes because they get it in government contracts and bailouts now
[37:33.880 --> 37:40.600]  let's continue here with the new royalty and i shot a video again up at info wars.com that
[37:40.600 --> 37:44.760]  actually shows for radio listeners everything i'm going to be talking about here it's called
[37:44.760 --> 37:52.920]  federal government declares itself royal right up at the top of info wars.com in the featured news
[37:52.920 --> 37:58.120]  area very very important to go to the site and to get that video and send it out to your friends
[37:58.120 --> 38:06.680]  and family so they understand something see our country was founded in 1776 that's when it kicked
[38:06.680 --> 38:14.760]  off with force saying we're not going to bow to any man we only bow to god and it was the preachers
[38:14.760 --> 38:18.120]  that led the fight they were called the black brigade because preachers regardless of their
[38:18.120 --> 38:26.120]  catholic or protestant wore black no no king but king jesus because all the royalty the giant
[38:26.120 --> 38:32.120]  swelling royalty from sir which there were thousands of in the in the colonies up to lords
[38:32.120 --> 38:38.360]  patronage uh get free houses free everything from the government it's like a welfare system
[38:39.400 --> 38:42.920]  and and you couldn't and be involved in manufacturing you couldn't own or sell
[38:42.920 --> 38:47.080]  large pieces of land you couldn't be in business manufacturing anything
[38:47.080 --> 38:51.720]  unless you were royal or got a license from royalty
[38:54.360 --> 38:59.240]  and george washington uh was unable to get pieces of land that he had actually fought
[38:59.240 --> 39:04.760]  for in the militia because he wasn't royal and you know they wrote books and papers about how
[39:04.760 --> 39:09.000]  the royals are a bunch of lazy arrogant scum they could rape your wife if they wanted to they could
[39:09.000 --> 39:13.560]  beat you up they had fake courts they didn't follow the laws and the englishmen had fought
[39:13.560 --> 39:17.960]  in england for hundreds of years to get basic rights you know they they cut king's heads off
[39:18.760 --> 39:25.000]  and so there was freedom in england to a great extent in 1775 1776 but not here and people said
[39:25.000 --> 39:34.840]  hey we have the same rights magna carta parliament act stop it and it didn't stop and government
[39:34.840 --> 39:42.600]  would exempt itself from the law english military officers would uh beat somebody's son up and kill
[39:42.600 --> 39:47.400]  him in front of witnesses and not get in trouble they bayonet someone for no reason in front of
[39:47.400 --> 39:53.880]  witnesses so citizens started taking the law into their own hands and killing redcoats the civil war
[39:53.880 --> 39:57.400]  had already started for about a decade before so they started quartering troops and beating
[39:57.400 --> 40:01.640]  up more people and killing more people and confiscating guns and you know the rest of the
[40:01.640 --> 40:07.160]  story fema teaches it's called terrorism fema teaches i have video of it in my film road to
[40:07.160 --> 40:13.320]  tyranny but the founding fathers are terrorists scum they actually desecrate george washington
[40:13.320 --> 40:17.640]  they have four shows on tv bad mouthing the founding fathers and anybody that supports
[40:17.640 --> 40:25.640]  them now shows like i hate paul revere on amc this is an occupational government british
[40:25.640 --> 40:28.840]  intelligence that's why you're taught to love british you hear me talk about british don't
[40:28.840 --> 40:33.720]  talk about brits you've been taught movies and tv james bond all of it it's not the british people
[40:33.720 --> 40:41.000]  it's the corrupt system if you want to call anything a real british system and not a sax
[40:41.000 --> 40:47.480]  coburg continental royal german family propaganda that's the british empire real british or
[40:47.480 --> 40:54.520]  scottish or irish people fighting for liberty that would be america okay but they in 1922
[40:54.520 --> 40:59.240]  they established the pratt house under british intelligence churchill wrote three books on this
[40:59.240 --> 41:06.920]  bragging about it the history of the english-speaking peoples i read it like
[41:06.920 --> 41:11.400]  15 years ago only volume was it two or three points you can go look it up guys type in a
[41:11.400 --> 41:16.600]  history of british-speaking peoples by uh church all that i want to give the exact name to folks
[41:16.600 --> 41:21.400]  i haven't read that by 15 years there's three volumes i read the last volume about modern times
[41:21.400 --> 41:27.560]  and this is all public what you're about to hear the treaty of rome 1959 to set up the euro
[41:27.560 --> 41:33.880]  admits it's run by the royal families of saxco berg gotha and the british empire the dutch
[41:33.880 --> 41:38.200]  royal family their cousins the biggest one of the biggest empires in history next to the british
[41:38.200 --> 41:44.360]  and the spanish empire now run by juan carlos king of spain this is who's at bilderberg this
[41:44.360 --> 41:49.160]  is who runs things this is who gets your highways handed over to them to put toll roads on them
[41:50.760 --> 41:57.240]  and notice the un is above the law the un has diplomatic community to do whatever they want
[41:57.240 --> 42:01.160]  and all this pr about how they love the children while they're busy running dozens of wars at any
[42:01.160 --> 42:08.840]  one time literally probably 30 wars right now more than two dozen look it up all this murder
[42:08.840 --> 42:13.080]  incorporated modern colonialism against the nation-state against the middle class they've
[42:13.080 --> 42:17.720]  already sucked out all the poor people in africa and asia and latin america now the globalist brag
[42:17.720 --> 42:22.600]  they're colonizing america they're colonizing europe they're bankrupting us to make us poor
[42:24.440 --> 42:29.560]  yes the four volumes of the history of the british speaking peoples nobel prize in literature
[42:30.200 --> 42:36.520]  so i guess i read the uh i guess i read the fourth volume the birth of britain the new world the age
[42:36.520 --> 42:41.640]  of revolution the great democracies there you go i guess i thought there were three there's four
[42:41.640 --> 42:49.640]  volumes this is all laid out okay a system of control the british royal family is tax exempt
[42:49.640 --> 42:54.920]  and gets two billion dollars a year converted from pounds of taxpayer money
[42:54.920 --> 43:03.080]  and now now the government here is making itself royal looking back on 2012 we asked ourselves how
[43:03.080 --> 43:08.280]  did we ever survive from natural disasters like hurricane sandy and the devastating summer drought
[43:08.280 --> 43:13.800]  to the family hardships brought on by a disastrous economy our hearts go out to those that have lost
[43:13.800 --> 43:18.600]  everything at e foods direct we hear from customers every day that are fortunate enough to weather
[43:18.600 --> 43:23.880]  life's storm by having a supply of food on hand after hurricane sandy danny from new york city
[43:23.880 --> 43:29.320]  wrote almost all the grocery stores are closed but i managed to get my e foods just in time
[43:29.320 --> 43:34.360]  to be able to help my sister and niece it is better to be prepared 10 years too early than
[43:34.360 --> 43:39.880]  one day too late i can warn you but i can't feed you heed the warnings and do what alex has done
[43:39.880 --> 43:47.880]  call 800-409-5633 today or go to efoodsdirect.com slash alex and build your food supply it's the
[43:47.880 --> 43:55.960]  best tasting non-gmo long-term storeable food on the planet call 800-409-5633 or efoodsdirect.com
[43:55.960 --> 44:03.480]  slash alex you can bet your life on efoods direct now that we have moved into the winter season
[44:03.480 --> 44:09.720]  there is an increased need to support our immunity and health at silver lungs we are committed to
[44:09.720 --> 44:15.800]  meeting your needs by providing a full selection of silver based products our most popular silver
[44:15.800 --> 44:21.480]  based products are the 32 ounce nano silver solutions our two ounce nano silver nasal
[44:21.480 --> 44:27.960]  applicators as well as our all-natural silver soaps just released is our 100 percent natural
[44:27.960 --> 44:34.120]  silver gel our new silver gel is not based on synthetic gelling agents which quickly evaporate
[44:34.120 --> 44:39.880]  and leave the silver at the surface but rather we have formulated our silver gel using the natural
[44:39.880 --> 44:45.480]  skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering
[44:45.480 --> 44:53.800]  the silver more effectively visit www.silverlungs.com and click on our store page to find what silver
[44:53.800 --> 45:01.480]  based products are best for you that's www.silverlungs.com sick of the globalist eugenicist
[45:01.480 --> 45:06.360]  control freaks adding poison to your water and laughing as you get sick and die start purifying
[45:06.360 --> 45:11.640]  your water with pro pure my friends i've done a lot of research and the best gravity filter out
[45:11.640 --> 45:17.800]  there bar none is pro pure and it's available discounted at infowars.com its filters are
[45:17.800 --> 45:24.280]  silver impregnated to prevent bacterial growth there's no priming required it's nsf 42 certified
[45:24.280 --> 45:30.120]  optional fluoride filters can reduce fluoride up to 95 easy to set up and use doesn't require
[45:30.120 --> 45:36.120]  electricity purify water from lake streams ponds and wells this filter system leaves in beneficial
[45:36.120 --> 45:40.920]  minerals which is key save money by not buying bottled water and avoid bpa that leaches from
[45:40.920 --> 45:45.800]  the plastic probe here is the best gravity fed filter out there it's what my family uses
[45:45.800 --> 45:51.320]  info wars.com already has the lowest price on propior but if you add the promo code water at
[45:51.320 --> 45:59.240]  checkout you get an additional 10 off at info wars.com you can also call to order 888-253-3139
[46:00.040 --> 46:06.680]  the new year is a great time to take charge of your health and wellness get serious and make
[46:06.680 --> 46:12.840]  a stand with supernatural silver this is a breakthrough in silver technology that is
[46:12.840 --> 46:19.240]  several hundred times more effective than colloidal or ionic silver supernatural silver
[46:19.240 --> 46:27.320]  can be taken orally every day to help fight bacteria viruses infections yeast and molds
[46:27.320 --> 46:33.400]  supernatural silver is also exceptional for wound care and is highly effective for water
[46:33.400 --> 46:40.120]  purification it is the number one choice for thousands of people for immune system support
[46:40.120 --> 46:48.200]  and it is also a perfect choice for your emergency preparedness go to supernatural silver.com today
[46:48.200 --> 46:54.840]  and give yourself and your loved ones a fighting chance that's supernatural silver.com
[46:55.480 --> 47:03.960]  check out our new low prices and like us on facebook coast to coast direct from austin
[47:03.960 --> 47:11.880]  you're listening to the alex jones broadcasting network network from the front lines of the
[47:11.880 --> 47:35.880]  information war it's alex jones
[47:41.880 --> 47:50.200]  again this is such a wide subject and the last hundred years or so every american president has
[47:50.200 --> 47:57.640]  had royal background on both sides of their family obama on his mother's side is related
[47:57.640 --> 48:02.600]  to bush and cheney if you don't believe me just search engine and it's it's mainstream news but
[48:02.600 --> 48:07.080]  you have to understand royalty is just criminal groups that were able to take over because they
[48:07.080 --> 48:12.440]  were the most vicious and normally they're just whoever's in charge at first and then within two
[48:12.440 --> 48:20.360]  or three generations they declare themselves gods they declare themselves of the stars and that you
[48:20.360 --> 48:27.880]  are slaves and then only they have rights and if you study this that's why obama always kneels to
[48:27.880 --> 48:34.520]  the british royalty to the saudi royalty well there's dozens of photos i mean what is there
[48:34.520 --> 48:40.680]  like 15 or more groups he's bowed to you've seen that i have something i want to show some of the
[48:40.680 --> 48:46.440]  viewers out there on tv but anybody can just type in obama bowing to see him bowing to every royal
[48:46.440 --> 48:53.960]  house major and minor out there now if you expand on that let's put up the history of the red carpet
[48:54.600 --> 49:02.040]  the greeks and babylonians used it to symbolize uh royalty and that and that he who walked on
[49:02.040 --> 49:09.960]  a red carpet was a god not mortal and that the mortals blood was the path on which they walked
[49:09.960 --> 49:17.960]  it is a giant ocean a river of blood on which conquering god kings walk by the way i'm reading
[49:17.960 --> 49:25.160]  from major university uh websites agamemnon known that only gods walk on such luxury responds with
[49:25.160 --> 49:32.520]  trepidation i am immortal man i cannot trample upon those uh tinted splendors without fear thrown
[49:32.520 --> 49:41.880]  in my path and it just goes on from there so there is the times of times of old our presidents
[49:43.000 --> 49:48.040]  did not walk on red carpets until the time of edward bernays the father of the word modern
[49:48.040 --> 49:53.880]  propaganda who worked for the department of war and others he's the reason you eat bacon and eggs
[49:53.880 --> 49:57.640]  they couldn't sell the pork bellies they put out advertisements in the newspaper saying everybody's
[49:57.640 --> 50:01.960]  got to have bacon with their eggs he's the guy that said have feminists walk with cigarettes and
[50:01.960 --> 50:06.760]  tell women it's cool you can get the other half of women smoking he said we can break up the family
[50:06.760 --> 50:11.320]  by telling women it's cool to work all day and then we'll get double taxes whether you support
[50:11.320 --> 50:15.480]  women working or not the point is and bernays wrote three books go read them three that i've
[50:15.480 --> 50:19.880]  read i think he must have written more the point is he wrote propaganda and others and he sits
[50:19.880 --> 50:24.680]  there calling you dumb animals when you read the book and how there's a giant mind control system
[50:24.680 --> 50:29.880]  and how they would treat this is in the 20s politicians like royalty and have red carpets
[50:29.880 --> 50:36.920]  and have hollywood that had just started together with them at dinners to to to blur the the the
[50:36.920 --> 50:41.000]  people that have become the new royalty artists and people which is actually in the old times
[50:41.000 --> 50:46.280]  more healthy than royalty at least they did something you liked with the politicians and
[50:46.280 --> 50:51.480]  now our politicians fly around what is it 10 million dollars per trip with air force one
[50:52.200 --> 50:56.040]  and whoever the speaker of the house is gets an identical air force one it's called what air force
[50:56.040 --> 51:02.120]  two there's an air force three and then even minor officers generals get their own private jets and
[51:02.120 --> 51:08.440]  their own private little female assistant hookers to follow them around this is the decadence and
[51:08.440 --> 51:13.960]  and and again if you read article one section nine clause eight of the constitution several
[51:13.960 --> 51:19.640]  other clauses that we have posted up at infowars.com and prison planet.com in the federal
[51:19.640 --> 51:26.440]  government declares itself royal video and under it i have links to these areas it is a felony and
[51:26.440 --> 51:32.200]  an impeachable offense when the president or anyone in the federal government or with the
[51:32.200 --> 51:38.440]  federal commission takes a title of nobility but we've had sitting presidents become knighted
[51:38.440 --> 51:45.000]  by the way that a lot of stuff comes with that if they that's a huge payoff no title of nobility
[51:45.000 --> 51:50.680]  shall be granted by the united states and no person holding any office of profit or trust
[51:50.680 --> 51:57.400]  under them shall with the consent of the congress accept any present ammonium of office or title or
[51:57.400 --> 52:03.320]  of any kind whatsoever from any king prince or foreign state they all take giant speaking gifts
[52:03.320 --> 52:09.320]  million dollar speaking gifts by the saudis by the emperor of japan that's why they bow that's
[52:09.320 --> 52:13.880]  why they sell us out and and now they can order torture even though it's illegal and if the cia
[52:13.880 --> 52:19.240]  blows the whistle they go to jail that's in the news today 30 months they can order all sorts of
[52:19.240 --> 52:24.200]  other criminal nsa wiretapping without warrants and they claim the government's secret and above
[52:24.200 --> 52:31.000]  the law and now they're going to give all federal employees and police period and the house and the
[52:31.000 --> 52:36.440]  senate can have any firearm they want that government bans the bill just says we can have
[52:36.440 --> 52:43.160]  whatever we want we're above the law why not the un set up by the rockefellers 1945 presidio san
[52:43.160 --> 52:48.600]  francisco and they gave them the land to build it in new york that they have diplomatic immunity
[52:48.600 --> 52:52.680]  that's why you never hear about un war crimes even though it was even the new york times last year
[52:52.680 --> 52:59.160]  they're in multiple african countries and multiple south american countries just type into a search
[52:59.160 --> 53:05.320]  engine uh un uh back groups engaged in genocide under un and you'll get it you know four thousand
[53:05.320 --> 53:11.720]  people in burma kill them for their land whatever all over the world and it's in the new york times
[53:11.720 --> 53:16.120]  yeah the un group went in and uh you know killed everybody in this african village take their land
[53:16.120 --> 53:21.160]  but it's for the earth you know every miss america says i love the un it must be nice i heard it over
[53:21.160 --> 53:28.680]  and over again this is the mind control and and again my big epiphany was oh my gosh i mean i
[53:28.680 --> 53:33.000]  already knew this but you know this whether you love the vatican or hate the vatican whatever
[53:33.000 --> 53:37.400]  the vatican has its own city outside of italian law and can do whatever it wants
[53:37.960 --> 53:41.560]  and declares itself sovereign and has diplomatic immunity worldwide
[53:43.400 --> 53:50.280]  it has its own swiss military to back them up see the swiss are smart they learn from the vatican
[53:50.280 --> 53:54.440]  they have their own country and say we're outside of your national laws israel does the same thing
[53:54.440 --> 53:59.720]  it's basically a city-state the city of london within london listen this is key is a tiny area
[53:59.720 --> 54:04.520]  i've been there most expensive real estate in the world and it's above the law pays no taxes
[54:04.520 --> 54:07.880]  it's its own country and that's where the rothschild banks and rockefeller banks are
[54:09.240 --> 54:16.920]  the un in the u.s above the law nafta and gat these organizations the organization of american
[54:16.920 --> 54:21.800]  states and others they're above the law eu bureaucrats just type in eu bureaucrats pay no
[54:21.800 --> 54:26.440]  tax guys show them that i want people to see that watching on tv just type in eu bureaucrats pay no
[54:26.440 --> 54:32.520]  tax no wonder the head of the imf said 77 tax isn't enough for the average greek to pay you
[54:32.520 --> 54:40.040]  need to work six seven days a week and pay more tax she's exempt from tax see and now they've
[54:40.040 --> 54:45.800]  introduced bills where the where if you work for the government you're exempt from the laws you're
[54:45.800 --> 54:52.680]  enforcing it is the essence of royalty that's all royalty means notice how the police wear four
[54:52.680 --> 54:57.480]  stars on their lapels like their generals now on their emulates they they wear bigger and bigger
[54:57.480 --> 55:03.960]  hats more and more salad dressing on their shirts you know the generals that's royalty the generals
[55:03.960 --> 55:09.560]  walk around with little gold canes under their arms black boots the police they're the authorities
[55:09.560 --> 55:14.920]  they're the officials you're the servant in america they we were the first country other
[55:14.920 --> 55:20.040]  than a short period in a few city states of greece to say government isn't god the people are number
[55:20.040 --> 55:25.560]  one and there's a bill of rights and constitution to protect these enshrined rights that even at 51
[55:25.560 --> 55:31.000]  say let's enslave the other 49 two wolves in a sheet voting on what's for dinner no one can take
[55:31.000 --> 55:34.600]  that away obama is in the news i'm going to read it when we come back in the next hour and then go
[55:34.600 --> 55:39.800]  to your calls saying hey i've got the majority in polls wanting to take guns and the house
[55:39.800 --> 55:44.920]  republicans won't let me because they speak for their you know for their minority constituents no
[55:44.920 --> 55:48.280]  they speak for the bill of rights and constitution he says i'll just do an executive order
[55:51.480 --> 55:55.960]  too grand to pay taxes too arrogant to care about democracy no wonder the euro elite sneer
[55:55.960 --> 56:01.640]  at the idea of referendum daily mail and it goes on about how she pays no taxes they pay no taxes
[56:02.840 --> 56:07.880]  again ladies and gentlemen and the globalist always create luxembourgs and switzerland's
[56:07.880 --> 56:13.800]  and israel's and vatican's and cities of london within london where if you get entrance into the
[56:13.800 --> 56:17.720]  city of london they let you into the group you pay no taxes you're above the law you're god
[56:19.000 --> 56:25.560]  if you can become a un diplomat or one of their legates one of their minions you now are are
[56:25.560 --> 56:31.400]  literally above the law this is royalty in north korea three generations of dictators
[56:31.400 --> 56:37.880]  right around in these huge displays where people worship them at sports stadiums as god and that's
[56:37.880 --> 56:42.840]  supposedly communism for the little guy all communism is is a tiny elite ruling everyone
[56:42.840 --> 56:48.440]  as their slaves saying oh look you're free you all share equally in the work that's all any of
[56:48.440 --> 56:55.560]  this is fascism socialism communism it's always tiny groups ruling over you before the communist
[56:55.560 --> 57:02.280]  revolution of 150 years ago roughly there was no left and right left was feminine male was seen as
[57:02.280 --> 57:06.680]  right the devil left god right whatever you think of that that's what left and right was there was
[57:06.680 --> 57:11.640]  only is there more freedom or less the globalists seek to overthrow the renaissance to overthrow
[57:11.640 --> 57:16.280]  the enlightenment of the last 500 years that our republic's founding was the greatest expression
[57:16.280 --> 57:22.440]  of there is a systematic revolution by special interests backed by royals at the head of it
[57:22.440 --> 57:27.240]  the Rothschilds are now lords with the Saxe-Coburg-Goethe transylvanian german royalty that runs
[57:27.240 --> 57:32.200]  england the dutch royalty the saudi royalty the spanish royalty look at who owns our toll roads
[57:32.200 --> 57:39.240]  the spanish royalty literally juan carlos they are in a revolution against our forebearers gains
[57:39.240 --> 57:45.320]  in the revolutions of 1776 and others we are in the ultimate battle against royalty and criminality
[57:45.320 --> 57:50.760]  you prepare by purchasing gold food and firearms but if you don't have a home security system
[57:50.760 --> 57:55.480]  then you're missing a critical weapon in your arsenal for home protection when you're sleeping
[57:55.480 --> 58:01.320]  or away from home who's watching out for intruders check out simply safe it's a new do-it-yourself
[58:01.320 --> 58:08.920]  home security system that is completely wireless go to getsimplysafe.com simply safe is independent
[58:08.920 --> 58:14.600]  and off the grid it runs on battery power so even if the grid goes down you're protected it's
[58:14.600 --> 58:20.920]  completely customizable so you can use it in your home business boat trailer storage unit or shed
[58:20.920 --> 58:27.880]  getsimplysafe.com simply safe is also ridiculously easy to install yourself in under 20 minutes
[58:27.880 --> 58:32.680]  so there's no need to let a stranger into your home if you move or need to relocate you can take
[58:32.680 --> 58:37.960]  the system to the next level you can use it in your home you can use it in your house you can
[58:37.960 --> 58:42.680]  you can take the system with you wherever you go you aren't always at home but simply safe
[58:42.680 --> 58:48.280]  will stand guard protecting your property 24 hours a day seven days a week again that's
[58:48.280 --> 58:54.040]  getsimplysafe.com millions of people are going to get sick this winter from colds flu and other
[58:54.040 --> 58:59.320]  illnesses don't be one of them protect yourself with supernatural silver a revolutionary new
[58:59.320 --> 59:04.200]  broad spectrum antibacterial solution recent advances in silver technology have resulted
[59:04.200 --> 59:09.560]  in a silver solution that can be used daily to prevent bacteria viruses mold and food poisoning
[59:09.560 --> 59:14.440]  and help improve wound healing supernatural silver is safe enough to consume every day
[59:14.440 --> 59:19.320]  while powerful enough to destroy the causes of many serious diseases such as strep staph
[59:19.320 --> 59:24.840]  pneumonia coals flus and other harmful pathogens this new technology has the ability to terminate
[59:24.840 --> 59:29.640]  entire colonies of harmful bacteria at several hundred times the effectiveness of colloidal
[59:29.640 --> 59:34.680]  or ionic silver solutions the science digest journal says silver is our mightiest germ
[59:34.680 --> 59:39.000]  fighter it is virtually non-toxic and is emerging as a wonder of modern medicine
[59:39.000 --> 59:45.080]  go to supernaturalsilver.com today and use the promo code silver2012 for 20%
[59:45.080 --> 59:54.040]  off that's supernaturalsilver.com and like us on facebook coast to coast direct from austin
[59:54.040 --> 01:00:03.240]  you're listening to the alex jones broadcasting network from his central texas command center
[01:00:03.240 --> 01:00:10.280]  deep behind enemy lines the information war continues it's alex jones and the gcn radio
[01:00:10.280 --> 01:00:16.840]  network all right i'm gonna get the number on the next segment and take calls after i get into
[01:00:16.840 --> 01:00:22.280]  some of the other news but the government declaring itself above the law and that it's
[01:00:22.280 --> 01:00:26.600]  doing it for your own good and so arrogant that the government runs al-qaeda publicly and runs
[01:00:26.600 --> 01:00:31.240]  the drugs publicly and then gets caught and doesn't get in trouble and now senators are
[01:00:31.240 --> 01:00:33.960]  getting caught with little kids they're not getting in trouble and that was in the news
[01:00:33.960 --> 01:00:41.240]  this week that's when you know you're in deep trouble because royalty will give to their friends
[01:00:41.240 --> 01:00:45.560]  and themselves everything even if stuff starts collapsing it's like you know the friends are
[01:00:45.560 --> 01:00:50.760]  about to storm the bastille and they say they're starving to death they're saying bread bread they
[01:00:50.760 --> 01:00:54.920]  must have bread they're starving to death and you know even our generals were like we've got to you
[01:00:54.920 --> 01:00:59.240]  got giant stables in stores full of food you've got to feed them or they're going to kill us and
[01:00:59.240 --> 01:01:04.360]  she says just let them eat cake just just just give them some cake just something most people
[01:01:04.360 --> 01:01:08.840]  never get cake in their whole life in france it was so so tyrannical and they just stormed the
[01:01:08.840 --> 01:01:12.760]  whole place and killed everybody and then and then its own evil came out of that the french
[01:01:12.760 --> 01:01:20.200]  revolution and uh ladies and gentlemen this is the type of stuff that's going on this is the
[01:01:20.200 --> 01:01:27.160]  type of stuff that's happening and so so i'm not just saying they're becoming royalty figuratively
[01:01:27.160 --> 01:01:33.480]  they are royalty the new world order is run by royalty and the roth child's married into it and
[01:01:33.480 --> 01:01:40.840]  it uses the royalty system government officials not servants see when the media does that you've
[01:01:40.840 --> 01:01:45.320]  got to call them email them and say stop calling them officials if you can just make them call
[01:01:45.320 --> 01:01:51.080]  themselves servants that's half the battle and and alex de tocqueville and others historians
[01:01:51.080 --> 01:01:56.520]  wrote about the united states after our revolutionary war had been successful that we
[01:01:56.520 --> 01:02:02.920]  were different because people didn't bow down to classes here it was about how hard working you
[01:02:02.920 --> 01:02:09.960]  were and what you stood for that's what all this was about and how we were so different in that
[01:02:09.960 --> 01:02:15.560]  and that's what made us so great royalty stagnates things why did half the wealth in the world
[01:02:15.560 --> 01:02:22.440]  belong to five percent of the world the u.s population until the 70s because ladies and
[01:02:22.440 --> 01:02:29.400]  gentlemen we had more liberty and you're like well we had all sorts of bad stuff we had slavery
[01:02:29.400 --> 01:02:34.600]  we had everything else the idea of human liberty not just being for royals where they're sovereign
[01:02:34.600 --> 01:02:41.000]  and have rights well now it was going to be not just white guys who were wealthy like had been
[01:02:41.000 --> 01:02:46.120]  in england now it was going to be all white guys and not just if you were catholic or if you were
[01:02:46.120 --> 01:02:50.040]  protestant because there was a battle over who would have rights and who was in control now it
[01:02:50.040 --> 01:02:56.040]  was catholic or protestant or quaker and then pretty soon other people said you know what
[01:02:56.040 --> 01:03:00.840]  black people shouldn't be slaves white people said that we should they should be free and that
[01:03:00.840 --> 01:03:06.600]  debate happened for 50 60 years and then you saw what happened and then women said oh we want to
[01:03:06.600 --> 01:03:11.160]  be more free but see that was then co-opted as a control mechanism anything's going to be co-opted
[01:03:11.160 --> 01:03:15.880]  just like the french revolution by the illuminati the jackabins people like illuminati that's a
[01:03:15.880 --> 01:03:21.480]  tom hanks movie no that's encyclopedia britannica you see knowledge will open the world up to you
[01:03:21.480 --> 01:03:28.600]  and you'll realize it's the very same elements our forebears 235 36 years ago are fighting the
[01:03:28.600 --> 01:03:34.280]  exact same bloodlines we're fighting the rothschilds then folks and the gothas then
[01:03:35.880 --> 01:03:42.520]  okay and and we're under the same system right now and i don't care whether it's the big monolithic
[01:03:42.520 --> 01:03:49.080]  catholic church or israel or the city of london in london the banking city or the un they all act
[01:03:49.080 --> 01:03:54.040]  just the same because it's the same trick they dress up they have a red carpet they wear a crown
[01:03:54.040 --> 01:03:59.000]  men in black suits stand around intimidate the villagers we are your god if a giant alien
[01:03:59.000 --> 01:04:04.840]  spacecraft landed and a red carpet rolled off and you know a guy walked off 18 foot tall green alien
[01:04:04.840 --> 01:04:10.200]  with a gold crown on and broadcast in english i am your king i guarantee you obama the queen of
[01:04:10.200 --> 01:04:16.040]  england and all the rest of them if gorp you know the the alien from ploop tart showed up and said
[01:04:16.040 --> 01:04:20.280]  i'm going to annihilate your planet if you don't bow to me and he had other blurps from the planet
[01:04:20.280 --> 01:04:25.880]  bloop tart standing there with earpieces and laser guns i guarantee you our leaders would go and kneel
[01:04:25.880 --> 01:04:33.320]  to them and bow and say we now you know rename this blerp too i'm not joking because if you
[01:04:33.320 --> 01:04:38.120]  wear a crown and have a red carpet it's over well let me tell you something i've been on the red
[01:04:38.120 --> 01:04:42.840]  carpets i've been around the biggest people in hollywood they're empty on average there's nothing
[01:04:42.840 --> 01:04:49.080]  going on there stop thinking you're you're low down you're superior to the inbred elite they
[01:04:49.080 --> 01:04:53.560]  want to poison your water and your food because they're threatened by your superiority your hybrid
[01:04:53.560 --> 01:04:59.240]  vigor they know that they're that's why they discovered genetics was trying to help themselves
[01:04:59.240 --> 01:05:03.640]  sick of the globalist eugenicist control freaks adding poison to your water and laughing as you
