[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[36:52.000 --> 37:06.000]  I think he's a good guy overall. But he does need to respond to this on Monday because I saw the press release and I saw the media cover it at the NDA secret arrest provisions the American people.
[37:06.000 --> 37:14.000]  I had been repealed and I went on air and because of who was saying it and I trusted it.
[37:14.000 --> 37:21.000]  Even though it was mainstream media quoting Rand Paul and it's not true. Not true.
[37:21.000 --> 37:37.000]  And even Alex Jones gets gets gets sucker punched because maybe that happened to ran. I mean when they remember in 2008 when the NATO launched a sneak attack on Russian held areas of northern Georgia south of city and of Asia.
[37:37.000 --> 37:40.000]  I went on air that day and said Russia has attacked.
[37:40.000 --> 37:51.000]  And then all of a sudden they ran in with all these foreign reports and a week later our media admitted that NATO had actually snuck attack with Georgian forces. But I mean just the level of deception was like Obama saying I'm against the NDA.
[37:51.000 --> 37:57.000]  And it turned out he actually and his people wrote it and he said he wouldn't sign it and he did.
[37:57.000 --> 38:11.000]  It's it's it's it's mind mind bending mind boggling sometimes to see all of this but sure enough.
[38:11.000 --> 38:28.000]  And then on Friday and since then it's been confirmed. It says unless an act of Congress expressly authorizes such detention, which the last act of Congress did so it says they're not allowed to secretly arrest and disappear you unless there's an act of Congress saying it.
[38:28.000 --> 38:47.000]  It's the last act of Congress in DAA from December 31 2011. Remember that Obama signed past two days before that December 20 29 that was that Obama signed it New Year's Eve December 31.
[38:47.000 --> 38:59.000]  So and the average person is not a lawyer and doesn't know what they're reading here but it's been looked at now there's a bunch of constitutional law groups out saying just new levels of deception.
[38:59.000 --> 39:08.000]  Don't worry we're not going to secretly arrest you don't worry we're not listening to you without warrants remember that five years ago and now they go we listen everything you do illegally shut up.
[39:08.000 --> 39:17.000]  This is how these globalists operate now and it is absolutely thoroughly disgusting.
[39:17.000 --> 39:27.000]  Again we're going to get into a report on Manchurian candidate mind control that mainstream media has been picking up concerning the Batman shooter.
[39:27.000 --> 39:41.000]  Now we come back to the next segment and then I'm going to get into globalist propaganda airing on our airwaves with taxpayer money and I'm going to get into the UN take over the Internet as I mentioned on this Sunday news blitz every Sunday 4 to 6pm central.
[39:41.000 --> 39:46.000]  Of course there's the weekday show 11am to 2pm central standard time.
[39:46.000 --> 40:04.000]  The government can still black bag any American the Senate passed the much Ballyhoode Feinstein Lee amendment last night which supposedly partially nullifies the provision in the National Defense Authorization Act in DAA allowing Americans to be kidnapped by the government black bag.
[40:04.000 --> 40:08.000]  You know bag with a head going to a van and disappear which they do all over the world other people.
[40:08.000 --> 40:17.000]  Priming the pump without any charge or due process including being taken to torture centers like the Benghazi center down the street from where the ambassador got killed.
[40:17.000 --> 40:19.000]  Oh yeah the torture continues.
[40:19.000 --> 40:29.000]  Senator Rand Paul put out a press release declaring victory but as Congressman Justin Amash points out the wording of the amendment effectively codifies tyranny.
[40:29.000 --> 40:39.000]  And they also a new American magazine picked this up but also associated press. It also gets rid of positive comment.
[40:39.000 --> 40:43.000]  It's the new reauthorizations even worse saying yeah no troops can arrest for political reasons and disappear American citizens.
[40:43.000 --> 40:48.000]  Well that's already in the Army manual in fact I forget the exact code of it.
[40:48.000 --> 40:59.000]  You guys type in Army manual Army manual reeducation and it says how they'll round us up how they'll put us in reeducation camps.
[40:59.000 --> 41:06.000]  That's from 2010 they classified this year show it's all right here and it's for you.
[41:06.000 --> 41:13.000]  Remember the entire Homeland Security training system from the Homeland Security documents that we've broken repeatedly.
[41:13.000 --> 41:23.000]  The Mayak report the Homeland Security reports you remember those saying returning veterans the number one terror threat gun owners conservatives libertarians land rights activists Christians who believe in the second coming of Christ.
[41:23.000 --> 41:31.000]  The entire military the entire police force they all they had a drill this weekend in Austin was even a press release put out.
[41:31.000 --> 41:39.000]  And we're so conditioned by this we didn't even I said send reporters on Friday but I'm told it didn't happen which is OK people deserve a day off.
[41:39.000 --> 41:47.000]  But the reporters were telling me about it show me the press release where the city of Austin was practicing with the feds for a terror attack.
[41:47.000 --> 41:56.000]  A dirty bomb attack and guess guess how it started libertarians the libertarians are rioting and then a dirty bomb goes off.
[41:56.000 --> 42:10.000]  I mean that's that they have drills were home schoolers people dressed up in camouflage attack the elementary school and it's cops dressed up saying that there are militias against government schools and they come in and scare the kids and
[42:10.000 --> 42:18.000]  then tell the parents well we've got to do this it's all part of the demonization like there it is interment resettlement operations for the United States.
[42:18.000 --> 42:30.000]  February two thousand and ten FM three dash three nine dot forty thank you good job guys there you go or the civilian inmate labor camp program just type that in you'll be at army dot mail or the model states of the emergency
[42:30.000 --> 42:44.000]  powers act or the clergy response team program for martial law or the emergency centers establishment act I mean I'm telling you FEMA camps where they're at how they operate hundreds of thousands of jail guards now trained and ready.
[42:44.000 --> 43:00.000]  And you know they take you back in the camp rape your family pull your teeth out with pliers what they do overseas at black sites but they're training for here in the United States but they're right back stay with us.
[43:00.000 --> 43:14.000]  Sodium fluoride in the body reduces IQ and increases cancers unfortunately fluoride and its derivatives are only one of hundreds of toxins being added to our drinking water.
[43:14.000 --> 43:23.000]  We're battling the globalist on so many fronts health is an area where we can all take control of our lives and it all starts with that basic building block of water.
[43:23.000 --> 43:38.000]  It is time to purify our family's water the pro pure filtration system with added fluoride filters is the best system for my research to protect you and your family info or store dot com already has the lowest prices on pro pure water filtration.
[43:38.000 --> 44:02.000]  But until December 10th we are going to offer 15% off the already lowest price. I know what I'm giving my family this Christmas pro pure go to info or store dot com and get 15% off the already lowest price out there with the code water 15 water one five and you get 15% off at info or store dot com.
[44:02.000 --> 44:14.000]  If you want an American company with American products made by Americans here is the cow Ben soap company Alex and his staff have used these pure soap products for years.
[44:14.000 --> 44:40.000]  These all natural soaps are made from the highest quality vegetable and coconut oils that are earth friendly and safe. See them on the web at five stars soap dot com or call 800-340-7091 for a free catalog by the one to two month sample package and enjoy soaps that are twice as good as what you're using now or save big with a one to two year supply of soaps for all your cleaning needs.
[44:40.000 --> 44:59.000]  This is an amazing deal. You can save thousands of dollars and you will love the way real soap makes you feel. See them on the web at five stars soap dot com or call 800-340-7091 for a free catalog.
[44:59.000 --> 45:11.000]  Millions of people are going to get sick this winter from colds, flu and other illnesses. Don't be one of them. Protect yourself with Supernatural Silver, a revolutionary new broad spectrum antibacterial solution.
[45:11.000 --> 45:21.000]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold and food poisoning and help improve wound healing.
[45:21.000 --> 45:32.000]  Supernatural Silver is safe enough to consume every day while powerful enough to destroy the causes of many serious diseases such as strep, staph, pneumonia, colds, flus and other harmful pathogens.
[45:32.000 --> 45:41.000]  This new technology has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of colloidal or ionic silver solutions.
[45:41.000 --> 45:55.000]  The Science Digest Journal says silver is our mightiest germ fighter. It is virtually non-toxic and is emerging as a wonder of modern medicine. Go to supernaturalsilver.com today and use the promo code silver2012 for 20% off.
[45:55.000 --> 46:12.000]  Visit supernaturalsilver.com and like us on Facebook.
[46:26.000 --> 46:35.000]  I know I won't be standing in a bread line trading my freedom for food. I'm taking control of my future and you're nuts if you don't do the same.
[46:35.000 --> 46:43.000]  Go to efoodsurect.com forward slash alex to find the specials and you can start with a holiday gift pack that's normally $80 now under 50 bucks.
[46:43.000 --> 46:55.000]  Remember I can warn you but I can't feed you. Call 800-409-5633 or efoodsurect.com forward slash alex. Would you rather prepare six months too early or one day too late?
[46:55.000 --> 47:13.000]  Go to efoodsurect.com forward slash alex.
[47:13.000 --> 47:26.000]  I'm crashing through the lies and disinformation. It's alex jones on the GCN radio network.
[47:43.000 --> 48:01.000]  We are back live ladies and gentlemen and I am here on the radio every Sunday 4 to 6pm. I am so busy during the breaks going over all this news that I'm coming in later and later on these segments.
[48:01.000 --> 48:14.000]  I need to come in a little bit quicker there. I apologize but I'm just pouring over all this news and the TSA head won't go before Congress because he says they don't have jurisdiction over him.
[48:14.000 --> 48:25.000]  And Obama is telling Congress just give the power of the purse over to me and you can blame me for bringing us into debt.
[48:25.000 --> 48:32.000]  Because he doesn't care. He's a Goldman Sachs JP Morgan frontman just like Mitt Romney was on record.
[48:32.000 --> 48:38.000]  And Congress will end up getting held hostage when the economy starts shutting down.
[48:38.000 --> 48:47.000]  When the welfare checks aren't showing up or when the credits aren't showing up in the welfare cards and they will hold us hostage.
[48:47.000 --> 49:00.000]  They can drop the stock market. They can do any number of things. Hold us hostage. I was listening to Bloomberg radio earlier this year off and on when they were talking about the EU crisis.
[49:00.000 --> 49:07.000]  And they were bragging with top bankers and hedge fund managers on there that listen we can hold Europe hostage.
[49:07.000 --> 49:16.000]  They will raise taxes to pay off the derivatives or we will simply drop their markets and give them no credit.
[49:16.000 --> 49:23.000]  The countries have no credit because they've signed on to the bankers derivatives fraud.
[49:23.000 --> 49:40.000]  And then they do this Fingali trick where there's 16 trillion dollar debt which sounds big compared to the 644 trillion of the 1.5 quadrillion 1,500 trillion that the Washington Post two years ago.
[49:40.000 --> 49:47.000]  That is an Alex Jones saying that I remember in Obama deception that we made almost four years ago.
[49:47.000 --> 49:59.000]  That's that's that's like prophecy now it's free online and it all came true because we knew what their battle plan was like we had the playbook of the coach before the game and exactly what they were going to do.
[49:59.000 --> 50:02.000]  If X happens they do why.
[50:02.000 --> 50:10.000]  And that's a very frustrating thing to sit here and to know the facts do the research know you're right.
[50:10.000 --> 50:13.000]  Know what they're going to do.
[50:13.000 --> 50:17.000]  And know that they get on the radio.
[50:17.000 --> 50:20.000]  Well it's it's TV with a radio feed I was listening to it on XM.
[50:20.000 --> 50:32.000]  And in multiple shows here them brag that oh we've conquered Europe we've conquered the US there's no way they'll get away you know promise we'll just drop the stock market.
[50:32.000 --> 50:40.000]  And they write this in news articles anybody who's an investor and reads the stuff you see it out there that they admitted on CNBC they admit it and even Time magazine.
[50:40.000 --> 50:55.000]  And I'm sitting here while mega banks brag they've conquered me they've signed me over to all their fake debt that they created as a millstone around the neck as a giant ball and chain around the people of Europe and the United States Canada
[50:55.000 --> 51:10.000]  billion New Zealand's next they've taken the wealthy West signed us on to their debt and they tell us well it's your debt you know all these welfare people 16 trillion debt 16 trillion when almost three years ago.
[51:10.000 --> 51:20.000]  The Washington Post admitted 644 trillion dollars in derivatives that the United States has signed on to.
[51:20.000 --> 51:25.000]  That's our global share of the 1.5 quad read.
[51:25.000 --> 51:38.000]  And by the way guys I forget the exact Washington Post headline but if you type in 644 trillion or maybe 645 memory type in 645 trillion derivatives.
[51:38.000 --> 51:47.000]  Washington Post and then you can show them the article because I'm what's amazing is Tarpley said all those numbers he's an economist and a doctor of history.
[51:47.000 --> 52:02.000]  He said all those numbers up a year and a half before an Obama deception and then that was before those numbers have been made public by the GAO and others and the Treasury and then they were exactly accurate but that's a side issue.
[52:02.000 --> 52:10.000]  They've signed us on and of course it's grown the derivatives they've taken bailout money and leverage it again to the power of.
[52:10.000 --> 52:22.000]  200 300 times in some cases usually about 100 times they took the bailout money your money and they put it back into derivatives derivatives are much bigger than they were four years ago.
[52:22.000 --> 52:26.000]  In 2008 when they held us all hostage remember that in October.
[52:26.000 --> 52:28.000]  Of 2008.
[52:28.000 --> 52:39.000]  And so it's so frustrating to sit here and to see this happening and they'll just say oh my gosh the stock market's plunging we've got to have these trillions of dollars or it's all over.
[52:39.000 --> 52:48.000]  Now I'm going to go to a special report here because we covered all this at the time a few months ago when James Holmes reportedly shot the people.
[52:48.000 --> 52:54.000]  At the suburb of the Colorado movie theater.
[52:54.000 --> 52:58.000]  They're in a suburb of Denver.
[52:58.000 --> 53:00.000]  Aurora.
[53:00.000 --> 53:13.000]  And he was in a government DARPA mind control program that was in the Denver Post and he had his whole house and money and it was apartment everything paid for by government grants and he was assigned to an Air Force psychiatrist who'd been the head.
[53:13.000 --> 53:28.000]  Of the entire you know Air Force Psyops operation in Texas and she'd been assigned and there was this big folder that she had where he was saying he would do all this but that was never given to police and then the police didn't want it in the in the in the upcoming trial.
[53:28.000 --> 53:32.000]  You add all this together it just gets worse and worse and worse.
[53:32.000 --> 53:41.000]  And then people reporting multiple flashbang smoke bombs and people letting him in and and and the theater announcing there's a shooting and all this.
[53:41.000 --> 53:44.000]  It fit the MO of real programs of mind control.
[53:44.000 --> 53:50.000]  And now inmates that were with him are coming out and saying that he said he was under mind control.
[53:50.000 --> 53:58.000]  And the police say no. There were no inmates surrounding but then their own reports at the time said he was put in next to other inmates who hurt him in the cells.
[53:58.000 --> 54:04.000]  So this thing stinks to high heaven to get our guns if they stage fast and furious they'd stage this.
[54:04.000 --> 54:11.000]  Let's go ahead and go to this report by David Knight from info wars nightly news one of our great reporters breaking this down.
[54:11.000 --> 54:14.000]  I'm David Knight with info wars nightly news.
[54:14.000 --> 54:22.000]  David's stories broke on Drudge Report and elsewhere nationally. The first one was from info wars dot com and it talked about an update to the Batman shooter killings.
[54:22.000 --> 54:28.000]  Now in that update an inmate told by James Holmes that he was programmed to kill by an evil therapist.
[54:28.000 --> 54:33.000]  He felt like he was in a video game and he said music from the soundtrack was a trigger for him to kill.
[54:33.000 --> 54:37.000]  The other story concerns the death of a CIA scientist in 1953.
[54:37.000 --> 54:45.000]  Now both sides agree that Dr. Frank Olson died from a fall through a closed window with a curtains drawn at the high rise Statler Hotel.
[54:45.000 --> 54:52.000]  They also agree that he was given nine days earlier a brandy that was laced with LSD in a CIA meeting.
[54:52.000 --> 55:01.000]  But after 60 years Frank Olson's family has filed suit alleging that the CIA murdered their father because he was going to resign.
[55:01.000 --> 55:09.000]  Why would he resign because he was horrified by the biological and chemical experiments that he'd witnessed while working at the CIA.
[55:09.000 --> 55:29.000]  Now 2009 book titled A Terrible Mistake The Murder of Frank Olson and the CIA's Secret Cold War Experiments by H.P. Albarelli does an excellent job of chronicling not only the death of Dr. Olson but the key roles that Nazi war criminals and Japanese war criminals played in developing these programs for the CIA.
[55:29.000 --> 55:38.000]  It also discusses the origins of the MK Ultra program and the assassination programs that the CIA created at that time.
[55:38.000 --> 55:44.000]  Now one of the problems I have with the book is that it takes the naive position that these experiments have stopped.
[55:44.000 --> 55:48.000]  Really? Do we really have a kinder and gentler CIA?
[55:48.000 --> 55:57.000]  Well yes, 20 years after Dr. Olson's murder some of the dark secrets of the CIA were revealed during the church committee as well as the Rockefeller Commission hearings.
[55:57.000 --> 56:02.000]  They recalled then director of the CIA William Colby demonstrating a heart attack gun.
[56:02.000 --> 56:11.000]  Yes, Mr. Chairman and a special one was developed which potentially would be able to enter the target without perception.
[56:11.000 --> 56:19.000]  But the CIA and many in power at the time were very angry about that and William Colby was replaced by George H.W. Bush.
[56:19.000 --> 56:27.000]  His family had at that time been looking for justice for 20 years and in the background some familiar names were obstructing that justice.
[56:27.000 --> 56:32.000]  Donald Rumsfeld was then the White House chief of staff and Dick Cheney was a White House assistant.
[56:32.000 --> 56:41.000]  And it was discovered 10 years ago by a history researcher in the President Ford Library that the two of them were conspiring in memos to cover up Dr. Frank Olson's death.
[56:41.000 --> 56:45.000]  This is what they found in a memo between Dick Cheney and Don Rumsfeld.
[56:45.000 --> 56:51.000]  Olson lawyers will seek to explore all the circumstances of Dr. Olson's employment as well as those concerning his death.
[56:51.000 --> 56:56.000]  In any trial it may become apparent that we're concealing evidence for national security reasons.
[56:56.000 --> 57:04.000]  And any settlement or judgment reached thereafter could be perceived as money paid to cover up the activities of the CIA.
[57:04.000 --> 57:08.000]  Well in fact they did pay money to the Olson family during the Ford administration.
[57:08.000 --> 57:12.000]  It was kind of hush money but what the family really wanted was justice.
[57:12.000 --> 57:16.000]  What the family really wanted was truth and there hasn't been a change of heart at the CIA.
[57:16.000 --> 57:20.000]  There really wasn't even a change of regime and power.
[57:20.000 --> 57:25.000]  Rumsfeld and Cheney were still players at the time of September 11 and the Bushes had significant ties to them.
[57:25.000 --> 57:27.000]  Now the book a terrible mistake.
[57:27.000 --> 57:32.000]  Great job David Knight. The full report is up at infowars.com right now and posted at prisonplanet.tv.
[57:32.000 --> 57:34.000]  But that's part of it.
[57:34.000 --> 57:39.000]  We've got more special reports will air in total coming up in the second hour straight ahead.
[57:39.000 --> 57:46.000]  The CIA is run by foreign banks. It runs giant torture camps worldwide on record where children are tortured in front of their parents.
[57:46.000 --> 57:48.000]  OK. The CIA is not America.
[57:52.000 --> 58:00.000]  If you want an American company with American products made by Americans here is the Calben soap company.
[58:00.000 --> 58:04.000]  Alex and his staff have used these pure soap products for years.
[58:04.000 --> 58:11.000]  These all natural soaps are made from the highest quality vegetable and coconut oils that are earth friendly and safe.
[58:11.000 --> 58:19.000]  See them on the web at fivestarsoap.com or call 800-340-7091 for a free catalog.
[58:19.000 --> 58:25.000]  Buy the one to two month sample package and enjoy soaps that are twice as good as what you're using now.
[58:25.000 --> 58:31.000]  Or save big with a one to two year supply of soap for all your cleaning needs.
[58:31.000 --> 58:33.000]  This is an amazing deal.
[58:33.000 --> 58:38.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[58:38.000 --> 59:04.000]  See them on the web at fivestarsoap.com or call 800-340-7091 for a free catalog.
[59:04.000 --> 59:10.000]  We're traveling the globalist on so many fronts. Health is an area where we can all take control of our lives
[59:10.000 --> 59:13.000]  and it all starts with that basic building block of water.
[59:13.000 --> 59:16.000]  It is time to purify our family's water.
[59:16.000 --> 59:23.000]  The Pro Pure filtration system with added fluoride filters is the best system for my research to protect you and your family.
[59:23.000 --> 59:34.000]  Infowarsstore.com already has the lowest prices on Pro Pure water filtration but until December 10th we are going to offer 15% off the already lowest price.
[59:34.000 --> 59:36.000]  I know what I'm giving my family this Christmas.
[59:36.000 --> 59:51.000]  Pro Pure go to Infowarsstore.com and get 15% off the already lowest price out there with the code water15 water15 and you get 15% off at Infowarsstore.com.
[59:51.000 --> 01:00:01.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:00:01.000 --> 01:00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:00:08.000 --> 01:00:21.000]  It's Alex Jones and the GCN Radio Network.
[01:00:21.000 --> 01:00:29.000]  Okay, coming up. I aired this Friday, premiered it in Overdrive but a lot of stations don't pick up the fourth hour of Overdrive when I do do that.
[01:00:29.000 --> 01:00:45.000]  So I'm going to air this JP Morgan Caught Red Handed video where they're running TV ads for the holidays basically implying that they are Americana, that they're underwriting everything that's good in America.
[01:00:45.000 --> 01:01:02.000]  So I'm going to premiere that towards the end of this hour. I also want to play a piece with Jakari Jackson, a boil down of a 30-minute interview he did with the Godfather of Climate Change Deniers, Mark Moreno to give us the latest.
[01:01:02.000 --> 01:01:07.000]  It's very important information and that is coming up as well.
[01:01:07.000 --> 01:01:28.000]  There's one more thing I want to do here and I want to plug this later in the hour as well. Just to get media attention to it so we can cover drones and then have the media show up and get our perspective on how the military industrial complex is using our money to militarize things against us and have a stack of news on that as well.
[01:01:28.000 --> 01:01:45.000]  So I'm going to be getting to coming up that we need to have our own little drone mob and probably watch the system freak out about it or something. I mean, at least that's what we hope because then that'll get even more attention to it.
[01:01:45.000 --> 01:01:51.000]  It's kind of like storming the Capitol twice to bring attention to the TSA so they would bring the legislation backwards they're now doing.
[01:01:51.000 --> 01:02:04.000]  They didn't really storm it. The media called people angrily rushing in and getting in their legislators face storming it. So their attempt to demonize this actually helps because they've already lost all credibility but the system is delusional.
[01:02:04.000 --> 01:02:13.000]  It doesn't understand how much it's disliked. So drone makers pushed Congress to move up domestic deployment date. Drone crashes increasing. We're going to get to all that.
[01:02:13.000 --> 01:02:23.000]  But here's Melissa Melton and Jakari Jackson with a quick video report that I'll narrate here for radio listeners on it as we go out to break them and come back with the UN takeover of the Internet. Here it is.
[01:02:23.000 --> 01:02:34.000]  I'm Melissa Melton. And I'm Jakari Jackson for the Info Wars Nightly News. Now you've heard us talk about drones, hashtag drone mob. We have set a date. It will be December 8th, Zilker Park in Austin, Texas.
[01:02:34.000 --> 01:02:44.000]  Now as you can see before us, we have here our very own Black Ops 2 drone. We've had this thing for a few weeks but because of various things, we haven't had a chance to open it yet. So we're very excited.
[01:02:44.000 --> 01:02:49.000]  We're going to open it right now to show you what we have and what we're dealing with. So let's take a look.
[01:02:49.000 --> 01:03:07.000]  This is how they're using little, you know, weaponized special forces kits. That's what it looks like to make everybody accept drones along with the video games. They call them care packages. And again, we're going to have some larger drones.
[01:03:07.000 --> 01:03:10.000]  You're a winner when you open the box.
[01:03:10.000 --> 01:03:16.000]  And by the way, you know, they say don't fly the drones above 400 feet and there's no FAA jurisdiction.
[01:03:16.000 --> 01:03:22.000]  I think you might want to take a look at this instructional booklet to tell you how to do that because...
[01:03:22.000 --> 01:03:26.000]  This is going to be Zilker Park next to this. I don't know how many of you know.
[01:03:26.000 --> 01:03:34.000]  Next Saturday at noon, Jakari, Melissa and other crew are going to be out there. I don't know if I'll be out there. I might.
[01:03:34.000 --> 01:03:41.000]  I love meeting fans and listeners but at the same time, it just feels like you're grandstanding.
[01:03:41.000 --> 01:03:49.000]  When Info Wars last used drones, they were shot down. Not this time. This is a peaceful flying contest meant for fun and awareness.
[01:03:59.000 --> 01:04:02.000]  And again, next judge, Shatterty.
[01:04:02.000 --> 01:04:12.000]  In drone piloting, you've been awarded right here with a medal. You're going to be the next one to be drafted.
[01:04:12.000 --> 01:04:15.000]  I'm now on the record official drone pilot.
[01:04:15.000 --> 01:04:17.000]  You were already on the NSA database records anyway.
[01:04:17.000 --> 01:04:19.000]  Oh, that's true.
[01:04:19.000 --> 01:04:23.000]  And by the way, that's what it's all about. Just conditioning everybody to robots.
[01:04:23.000 --> 01:04:29.000]  They're using drones as kind of the robot century rollout conditioning mechanism.
[01:04:29.000 --> 01:04:35.000]  I'll be getting into those articles as well here today on this Sunday transmission.
[01:04:35.000 --> 01:04:46.000]  But Obama punts to Congress over UN saying we recognize Palestine will be getting into that sum as well today.
[01:04:46.000 --> 01:04:53.000]  But the military industrial complex is using our money against us to enslave us in a classical takeover.
[01:04:53.000 --> 01:04:59.000]  We'll be right back. The websites are prisonplanet.tv, prisonplanet.com, and infowars.com.
[01:05:24.000 --> 01:05:29.000]  Run sump pumps, shortwave radios, computers, and even keep your food from spoiling.
[01:05:29.000 --> 01:05:35.000]  Whether it's hurricanes, ice storms, brownouts, or blackouts, you'll never suffer through painful power outages again.
[01:05:35.000 --> 01:05:43.000]  And here's the best news. A remarkable fall truckload sale is going on right now that gets you $1,700 in bonuses when you buy a solar generator.
[01:05:43.000 --> 01:05:51.000]  To find out why these solar generators are the best generators and get $1,700 in bonuses for doing so, go to falltruckloadsale.com.
[01:05:51.000 --> 01:05:59.000]  Generate your own supply of electricity. Go to falltruckloadsale.com at falltruckloadsale.com.
[01:06:22.000 --> 01:06:25.000]  You're listening to the Alex Jones Show.
[01:06:30.000 --> 01:06:36.000]  We are now into hour number two on this Sunday transmission. I'll be back tomorrow.
[01:06:36.000 --> 01:06:46.000]  11 a.m. to 2 p.m. Central, 12 noon to 3 p.m. Eastern, blasting out on XM-166 over 140 a.m. in FM stations.
[01:06:46.000 --> 01:06:53.000]  Just got a 50,000-watt a.m. in Bakersfields, turning us on. Was it today, carrying the Sunday show, or is it next Sunday?
[01:06:53.000 --> 01:06:58.000]  Point is, we are getting so many new affiliates. Very thankful to all of them.
[01:06:58.000 --> 01:07:05.000]  Perhaps the Republic in Free Humanity does have a shot at kicking the globalist out and getting our basic freedoms back.
[01:07:05.000 --> 01:07:13.000]  If Alex Jones is becoming show mainstream, I think that is a very, very good indicator.
[01:07:13.000 --> 01:07:23.000]  Okay. I have followed the architecture of the Internet deeply for 17 years.
[01:07:23.000 --> 01:07:31.000]  Now, does that mean I know how to program a computer? Absolutely not. Does that mean that I'm a tech geek? No.
[01:07:31.000 --> 01:07:39.000]  What I do is I read what DARPA is putting out to congressional level committees that is restricted but not classified.
[01:07:39.000 --> 01:07:48.000]  What I do is read white papers put out by global consortiums of government and academia, like the Internet to consortium, as has been called for 14 years.
[01:07:48.000 --> 01:07:55.000]  And I read the minutes of their big meetings they have each year, London and Tokyo and Austin, Texas, where they've met.
[01:07:55.000 --> 01:07:59.000]  I follow what the U.N. statements are in their policy meetings.
[01:07:59.000 --> 01:08:14.000]  And I follow the text of the Global Copyright Act they're trying to get through, the Global Cybersecurity Act, the Domestic Cybersecurity Act that go together like a horse and carriage, seamless integration.
[01:08:14.000 --> 01:08:18.000]  They were made for one another like lock and key.
[01:08:18.000 --> 01:08:32.000]  And I sit here studying it and I marveled the last really decade never seeing mainstream media, even the tech publications, get it right.
[01:08:32.000 --> 01:08:39.000]  That is not the case anymore. And again, I'm not up here high and mighty going, I told you the U.N. was coming to take over the Internet.
[01:08:39.000 --> 01:08:48.000]  And I was reading what they were saying at Davos six, seven years ago, what was leaking out of Bilderberg.
[01:08:48.000 --> 01:09:00.000]  Because again, the military industrial complex that Eisenhower warned us about in his farewell address in 61, President General Eisenhower, he talked about a technocratic elite controlling the military industrial complex.
[01:09:00.000 --> 01:09:04.000]  See, they never play the full clip. We've played it here many times.
[01:09:04.000 --> 01:09:13.000]  We've been to a search engine, the text or the film, the video was shot in film, but it'll be called video of Eisenhower's complete farewell address.
[01:09:13.000 --> 01:09:17.000]  We ought to air that someday. It's not that long.
[01:09:17.000 --> 01:09:32.000]  And he talks about a technocratic scientific elite breaking off and creating a new civilization behind national security auspices, totally destroying our free society.
[01:09:32.000 --> 01:09:42.000]  Well, that was 1961. Here we are all these decades later, 50 plus years later.
[01:09:42.000 --> 01:09:46.000]  And it's all coming true.
[01:09:46.000 --> 01:09:57.000]  So to just get up here and say the U.N. is taking over the U.N. is taking over the military industrial complex run by foreign money changing fraudulent derivatives creating Ponzi scheme.
[01:09:57.000 --> 01:10:09.000]  Lords who they got the whole world through fraud. I mean, Thomas Jefferson said, if you let private banks issue currency and credit and not the government, you will wake up homeless on the continent, your father's conquered.
[01:10:09.000 --> 01:10:16.000]  And he went on to say how they do it. They will issue themselves unlimited capital to buy everything up from you.
[01:10:16.000 --> 01:10:21.000]  And even if you arrest those bankers, because the quotes shorter, there's pages he wrote on this.
[01:10:21.000 --> 01:10:28.000]  He said, even I'm paraphrasing, I mean, pull up the Thomas Jefferson quotes on banking, go read it yourself. Library, Congress, you name it. They have the actual copies of the letters.
[01:10:28.000 --> 01:10:35.000]  Towards Washington letters are online scan. It's incredible. Go read it. I don't just believe it when I see it on. I've gone and read it.
[01:10:35.000 --> 01:10:45.000]  And he said, even he goes, if you don't take the issuing power from them, you can arrest them. They would give it all back to themselves the day they get out of jail.
[01:10:45.000 --> 01:10:49.000]  And that's exactly what they do.
[01:10:49.000 --> 01:10:56.000]  But the side issue, I just keep going back to the banking fraud because it's what's killing us.
[01:10:56.000 --> 01:11:02.000]  Now, you have all this going on. You have the military industrial complex run by foreign banks.
[01:11:02.000 --> 01:11:22.000]  So when you hear of the Pentagon, the DARPA, ICANN, the DNS registry that the United States created. Well, that is the advanced research laboratories created in the 60s.
[01:11:22.000 --> 01:11:33.000]  Well, in El Gore, folks, the guys of congenital pathological liar had nothing to do with the Internet. In the early 90s, he posers some legislation to proliferate into schools.
[01:11:33.000 --> 01:11:43.000]  So he helped sponsor taking over what had been built as the web to make it more government. The point is, it's a government program for the web for a full surveillance grid to be able to predict the future.
[01:11:43.000 --> 01:11:45.000]  That's what the Internet is.
[01:11:45.000 --> 01:11:53.000]  So to talk about what we're currently facing, you have to understand what the Internet is and what it's become. And there's different visions of what they want to make it.
[01:11:53.000 --> 01:12:03.000]  It can be a double-edged sword. It can bring us unbelievable commerce and liberty and freedom and enlightenment and education and true diversity of thought.
[01:12:03.000 --> 01:12:12.000]  Or it can be a panoptagonic system of total surveillance and enslavement and a system to blackball and erase all information, not sanctioned by the globalist.
