[00:00:00.000 --> 00:00:26.560]  InfoWars, tomorrow's news, today.
[01:12:05.660 --> 01:12:10.660]  Bill Gates is such a nice, nice man.
[01:12:12.660 --> 01:12:16.660]  The meat of the matter, understanding and managing alpha-gal syndrome.
[01:12:17.660 --> 01:12:25.660]  And even if you don't take the shots, you can be shed on and become allergic to beef and lamb
[01:12:26.660 --> 01:12:37.660]  because they're red meat or other venisons like white tail deer or mule deer or antelope or axis deer.
[01:12:38.660 --> 01:12:39.660]  Any red meat.
[01:12:42.660 --> 01:12:44.660]  And they're all over the news laughing confidently.
[01:12:45.660 --> 01:12:46.660]  Soon you're not going to be eating red meat.
[01:12:47.660 --> 01:12:48.660]  You're going to be eating bugs.
[01:12:49.660 --> 01:12:50.660]  And we're like, you're crazy, man.
[01:12:51.660 --> 01:12:53.660]  You're never going to get us to stop eating delicious cheeseburgers.
[01:12:53.660 --> 01:12:54.660]  And they said, really?
[01:12:55.660 --> 01:12:57.660]  Hold my beer, you bastards.
[01:13:04.660 --> 01:13:07.660]  Oh my goodness, isn't it sweet?
[01:13:12.660 --> 01:13:14.660]  Well, I'm done talking about that now for today.
[01:13:15.660 --> 01:13:16.660]  Kind of a big deal.
[01:13:17.660 --> 01:13:21.660]  You know, injecting you with a cow protein in the shot.
[01:13:24.660 --> 01:13:30.660]  In their own government documents saying we're going to cause an autoimmune response to alpha-gal.
[01:13:32.660 --> 01:13:39.660]  When alpha-gal is exactly what the spike protein is made out of.
[01:13:41.660 --> 01:13:43.660]  And now we get the picture.
[01:13:44.660 --> 01:13:47.660]  Some people it grows in out of control, embeds itself in the cells,
[01:13:48.660 --> 01:13:52.660]  your body then eats holes in your arteries and your capillaries and your veins and your brain and your lungs.
[01:13:53.660 --> 01:13:55.660]  And then some people get sterilized or both.
[01:13:56.660 --> 01:13:57.660]  Some people have a heart attack.
[01:13:58.660 --> 01:13:59.660]  Some get myocarditis.
[01:14:00.660 --> 01:14:01.660]  Some get a stroke.
[01:14:02.660 --> 01:14:03.660]  It's like Oprah goes, you get a car, you get a car.
[01:14:04.660 --> 01:14:05.660]  You get a blood clot.
[01:14:06.660 --> 01:14:07.660]  You get a stroke.
[01:14:08.660 --> 01:14:09.660]  You get a heart attack.
[01:14:10.660 --> 01:14:11.660]  You get myocarditis.
[01:14:12.660 --> 01:14:14.660]  You get autoimmune disease.
[01:14:15.660 --> 01:14:17.660]  How sweet it is.
[01:14:18.660 --> 01:14:22.660]  And then it's not uniform because half the people aren't even giving it.
[01:14:23.660 --> 01:14:25.660]  The other 40% are giving a watered down version.
[01:14:26.660 --> 01:14:29.660]  It's only 10% or less that get the special sauce.
[01:14:30.660 --> 01:14:33.660]  And you know when they pick you up during a financial collapse.
[01:14:34.660 --> 01:14:36.660]  They take you away to a FEMA center because you're protesting lockdown.
[01:14:37.660 --> 01:14:38.660]  They say all the world are going to do.
[01:14:39.660 --> 01:14:40.660]  It's all unified you and run.
[01:14:41.660 --> 01:14:46.660]  You just know that the political dissidents are going to get the special juicy hot shot.
[01:14:48.660 --> 01:14:53.660]  And since it kills you on average in a couple months or a couple years depending on your physiology.
[01:14:54.660 --> 01:14:57.660]  Well they let you out in a few weeks out of the camp.
[01:14:58.660 --> 01:15:02.660]  And then you go back home and you die later.
[01:15:03.660 --> 01:15:06.660]  Because if they had you in camp shooting you, the jail guards would say this is wrong.
[01:15:07.660 --> 01:15:11.660]  But if it's a ventilator killing you or you're dying of the shot months or years later.
[01:15:12.660 --> 01:15:13.660]  It's all so trendy.
[01:15:14.660 --> 01:15:16.660]  It's all so liberal.
[01:15:19.660 --> 01:15:21.660]  So you have been warned.
[01:15:22.660 --> 01:15:27.660]  And remember big tech and the intelligence agencies and the whole system are going to work around the clock.
[01:15:28.660 --> 01:15:32.660]  To make sure you didn't just get the last hour of information.
[01:15:33.660 --> 01:15:38.660]  To make sure they can quietly strangle you to death with these weapons.
[01:15:38.660 --> 01:15:39.660]  You may want to roll over and die.
[01:15:40.660 --> 01:15:41.660]  I don't.
[01:15:42.660 --> 01:15:43.660]  But I know this.
[01:15:44.660 --> 01:15:45.660]  God's watching.
[01:15:46.660 --> 01:15:48.660]  And if we don't stand up for the children and stop this.
[01:15:49.660 --> 01:15:50.660]  It's on our souls.
[01:15:51.660 --> 01:15:52.660]  We'll be back.
[01:15:53.660 --> 01:15:54.660]  Stay with us.
[01:15:56.660 --> 01:15:58.660]  For everything the globalists hit us with.
[01:15:59.660 --> 01:16:01.660]  God through mother nature has given us the answer.
[01:16:02.660 --> 01:16:03.660]  I don't have to sell you on CBD oil.
[01:16:04.660 --> 01:16:05.660]  Full spectrum CBD oil.
[01:16:05.660 --> 01:16:06.660]  The incredible things it does for your nerves.
[01:16:07.660 --> 01:16:08.660]  Your brain.
[01:16:09.660 --> 01:16:10.660]  Now your entire physiological system.
[01:16:11.660 --> 01:16:12.660]  For your nervous system particularly.
[01:16:13.660 --> 01:16:14.660]  Everybody knows it's incredible it works.
[01:16:15.660 --> 01:16:19.660]  We have the strongest best CBD oil you're going to find anywhere at the lowest price.
[01:16:20.660 --> 01:16:24.660]  Yes you can find this same CBD oil for 30% more.
[01:16:25.660 --> 01:16:26.660]  Because that's who we're getting it from.
[01:16:27.660 --> 01:16:28.660]  Made right here in Central Texas.
[01:16:29.660 --> 01:16:32.660]  Our private label name is Rebel Zen.
[01:16:32.660 --> 01:16:33.660]  Rebel Zen.
[01:16:34.660 --> 01:16:38.660]  Rebel Zen is a private label of one of the top 3 or 4 CBD makers in the country.
[01:16:39.660 --> 01:16:40.660]  It's based right here in Texas.
[01:16:41.660 --> 01:16:42.660]  And we're giving it to you at 30% off.
[01:16:43.660 --> 01:16:44.660]  And here's what's even crazier.
[01:16:45.660 --> 01:16:46.660]  30% off of what they're selling it for.
[01:16:47.660 --> 01:16:49.660]  They're selling theirs for 30% off what their competitors are.
[01:16:50.660 --> 01:16:51.660]  So this is the highest rated.
[01:16:52.660 --> 01:16:53.660]  Already at the lowest price.
[01:16:54.660 --> 01:16:55.660]  Not even a lower price.
[01:16:56.660 --> 01:16:57.660]  Rebel Zen.
[01:16:58.660 --> 01:16:59.660]  Get yours at InfoWareStore.com now.
[01:16:59.660 --> 01:17:03.660]  We finally have our original best selling colloidal silver back in stock.
[01:17:04.660 --> 01:17:07.660]  With the supply chain breakdowns and all the problems in the economy.
[01:17:08.660 --> 01:17:13.660]  We could not get the highest quality colloidal silver for almost 3 years back in stock.
[01:17:14.660 --> 01:17:15.660]  But now we've got it.
[01:17:16.660 --> 01:17:17.660]  30 parts per million from the top lab.
[01:17:18.660 --> 01:17:19.660]  We got a limited shipment.
[01:17:20.660 --> 01:17:21.660]  Hopefully we'll have a lot of it in the future.
[01:17:22.660 --> 01:17:23.660]  But if you want to experience and have in your medicine cabinet.
[01:17:24.660 --> 01:17:26.660]  Have in your preparedness arsenal.
[01:17:26.660 --> 01:17:28.660]  High quality colloidal silver from the best manufacturer.
[01:17:29.660 --> 01:17:30.660]  We have it right now private labeled.
[01:17:31.660 --> 01:17:32.660]  Under the name Silver Bullet.
[01:17:33.660 --> 01:17:34.660]  At InfoWareStore.com.
[01:17:35.660 --> 01:17:36.660]  Limited supply.
[01:17:37.660 --> 01:17:38.660]  30% off.
[01:17:39.660 --> 01:17:40.660]  InfoWareStore.com.
[01:17:41.660 --> 01:17:42.660]  Silver Bullet.
[01:17:43.660 --> 01:17:44.660]  Research colloidal silver.
[01:17:45.660 --> 01:17:46.660]  Find out what a game changer it is.
[01:17:47.660 --> 01:17:48.660]  And then get yours at InfoWareStore.com.
[01:17:49.660 --> 01:17:50.660]  Silver Bullet.
[01:17:51.660 --> 01:17:52.660]  Back in stock.
[01:17:53.660 --> 01:17:54.660]  30% off.
[01:17:55.660 --> 01:17:57.660]  When I tell you we have the ultimate bone broth.
[01:17:58.660 --> 01:18:01.660]  Hands down this is the most concentrated high quality bone broth there is.
[01:18:02.660 --> 01:18:04.660]  Concentrated chicken broth.
[01:18:05.660 --> 01:18:06.660]  Patented amazing.
[01:18:07.660 --> 01:18:08.660]  Then a huge dose of chaga mushroom.
[01:18:09.660 --> 01:18:10.660]  A massive dose of beet pollen.
[01:18:11.660 --> 01:18:13.660]  A gigantic dose of highest quality turmeric.
[01:18:14.660 --> 01:18:15.660]  And then it just gets crazier from there.
[01:18:16.660 --> 01:18:17.660]  It's about to sell out.
[01:18:18.660 --> 01:18:19.660]  We haven't had it in stock for years.
[01:18:20.660 --> 01:18:21.660]  This first new run is about to sell out.
[01:18:22.660 --> 01:18:23.660]  Get it discounted right now.
[01:18:24.660 --> 01:18:25.660]  40% off at InfoWareStore.com.
[01:18:26.660 --> 01:18:27.660]  And it funds our operation.
[01:18:28.660 --> 01:18:29.660]  And once you get addicted to it.
[01:18:30.660 --> 01:18:31.660]  Once you get blown away by it.
[01:18:32.660 --> 01:18:33.660]  Once you feel your joints and your energy and your stamina.
[01:18:34.660 --> 01:18:35.660]  Accelerate.
[01:18:36.660 --> 01:18:37.660]  Then become a regular customer for Bone Broth.
[01:18:38.660 --> 01:18:39.660]  InfoWareStore.com.
[01:18:40.660 --> 01:18:41.660]  Whatever you do spread the word about InfoWare.
[01:18:42.660 --> 01:18:43.660]  About the live show.
[01:18:44.660 --> 01:18:45.660]  And about all the other great products.
[01:18:46.660 --> 01:18:47.660]  Because these are great products.
[01:18:48.660 --> 01:18:49.660]  They empower your life.
[01:18:50.660 --> 01:18:51.660]  Plus they fund our operation.
[01:18:52.660 --> 01:18:53.660]  Go to InfoWareStore.com right now.
[01:18:54.660 --> 01:18:55.660]  40% off.
[01:18:56.660 --> 01:18:57.660]  About to sell out.
[01:18:58.660 --> 01:18:59.660]  You wanted to plug RainForce.
[01:19:00.660 --> 01:19:01.660]  Do you like RainForce?
[01:19:02.660 --> 01:19:03.660]  Yeah.
[01:19:04.660 --> 01:19:05.660]  So my name is Ken Heckin-Ladley.
[01:19:06.660 --> 01:19:07.660]  How do I write all the books that I do?
[01:19:08.660 --> 01:19:09.660]  Four books with Dr. Judy Mykovitz.
[01:19:10.660 --> 01:19:11.660]  Four books with Project Veritas Whistleblowers.
[01:19:12.660 --> 01:19:13.660]  And now two books with Alex Jones.
[01:19:14.660 --> 01:19:15.660]  That's because I use RainForce every day.
[01:19:16.660 --> 01:19:17.660]  What I always need is I always need
[01:19:18.660 --> 01:19:19.660]  some sort of boost in the morning.
[01:19:20.660 --> 01:19:21.660]  And so you know I try to exercise.
[01:19:22.660 --> 01:19:23.660]  Eat well.
[01:19:24.660 --> 01:19:25.660]  The only compound that makes a difference
[01:19:26.660 --> 01:19:27.660]  is RainForce.
[01:19:28.660 --> 01:19:29.660]  I'll take RainForce in the morning
[01:19:30.660 --> 01:19:31.660]  right before I go to my computer.
[01:19:32.660 --> 01:19:33.660]  And I'm good for the next four or five hours
[01:19:34.660 --> 01:19:35.660]  writing a whole lot of stuff.
[01:19:36.660 --> 01:19:37.660]  So it really is true that RainForce
[01:19:38.660 --> 01:19:39.660]  is something I use every day.
[01:19:40.660 --> 01:19:41.660]  And it helps me with my writing.
[01:19:42.660 --> 01:19:43.660]  Alright we love you.
[01:19:44.660 --> 01:19:45.660]  We'll be right back.
[01:19:46.660 --> 01:19:47.660]  Get your RainForce Plus, RainForce Ultra
[01:19:48.660 --> 01:19:49.660]  and TurboForce at InfoWareStore.com.
[01:19:50.660 --> 01:19:51.660]  We'll be right back with hour number two.
[01:19:54.660 --> 01:19:55.660]  We'll be right back.
[01:20:07.610 --> 01:20:33.610]  We've got Blair White in studio for an hour and a half coming up, start of the next segment.
[01:20:33.610 --> 01:20:41.610]  We're going to go all into the transgenderism, transhumanism, and more with Blair, who is a very smart, nice person who I like and who is a friend of mine.
[01:20:41.610 --> 01:20:47.610]  And we'll dispel all the disinformation out there or that I'm a hypocrite. I've never been a hypocrite about this.
[01:20:47.610 --> 01:20:53.610]  I don't hate transgender people. I don't hate gay people or anybody. I hate heterosexuals, homosexuals that go after children.
[01:20:53.610 --> 01:20:58.610]  And I hate people that go after children and try to mutilate them. And so does Blair.
[01:20:58.610 --> 01:21:02.610]  So let's be clear where I've always stood and who I am. And I've never been a hypocrite about it.
[01:21:02.610 --> 01:21:09.610]  I love everybody as long as they don't attack children. But I'll also tell them I think they're doing something that's destructive.
[01:21:09.610 --> 01:21:13.610]  And I've done plenty in my life. I'm not throwing stones in glass houses here.
[01:21:13.610 --> 01:21:18.610]  So we'll talk to Blair, in-depth discussion coming up. Looking forward to it.
[01:21:18.610 --> 01:21:26.610]  Okay, so let's talk turkey here. I went into the press conference Tuesday with Stephen Crowder.
[01:21:26.610 --> 01:21:30.610]  It was a big deal, made a lot of headlines. Crowder was attacked all over the news after it.
[01:21:31.610 --> 01:21:35.610]  And I want to explain why this is so important and why it's a game changer. I want people to listen to me carefully.
[01:21:35.610 --> 01:21:39.610]  Because I don't say things I don't mean. I don't hype things.
[01:21:39.610 --> 01:21:43.610]  We have incredible things going on that are amazing. They hype themselves.
[01:21:43.610 --> 01:21:52.610]  So let me explain something here. Infowars.com and this whole show is barely in the black, but we're going through bankruptcy.
[01:21:52.610 --> 01:21:55.610]  People thought I'd be shut down a year ago. You thought, well, he's gone.
[01:21:55.610 --> 01:21:58.610]  And support went down when I declared bankruptcy.
[01:21:58.610 --> 01:22:04.610]  Even though I went on air and I said it's chapter 11, sub-chapter 5, emergency organization.
[01:22:04.610 --> 01:22:08.610]  And if we go through this successfully, which is happening, had big court victories last Tuesday in court.
[01:22:08.610 --> 01:22:11.610]  Because this is not a kangaroo court. This is a real judge.
[01:22:11.610 --> 01:22:17.610]  The other side's apoplectic. This is going to stay on the air indefinitely because of your support.
[01:22:17.610 --> 01:22:20.610]  But the real chink in the armor is me.
[01:22:21.610 --> 01:22:26.610]  My lawyers, who are great bankruptcy lawyers, said you're going to lose in this kangaroo court in Connecticut.
[01:22:26.610 --> 01:22:31.610]  You need to declare bankruptcy now. But I didn't. The company did before that.
[01:22:31.610 --> 01:22:40.610]  So when they created that billion and a half dollars, at that level, it becomes a whole other ball of wax on dischargeability.
[01:22:40.610 --> 01:22:44.610]  But at the end of the day, they can't take your house or car in Texas.
[01:22:44.610 --> 01:22:48.610]  So I don't even care about money. I care about truth and justice and freedom.
[01:22:48.610 --> 01:22:51.610]  Money's just a tool to fight tyranny. So I'm okay there.
[01:22:51.610 --> 01:22:57.610]  Except for the fact that the court ruled I got to pay half the legal bills for free speech systems.
[01:22:57.610 --> 01:23:02.610]  And because of some cannery and some stuff going on internally that I'm not going to get into on air at this time,
[01:23:02.610 --> 01:23:08.610]  I went and spent my last $900,000 a year ago to buy the platinum line of products.
[01:23:08.610 --> 01:23:14.610]  And they're great products. But that's all held up and the money from that's held up.
[01:23:15.610 --> 01:23:20.610]  And so I'm unable to even get that to pay the bills. And I'm completely out of money.
[01:23:20.610 --> 01:23:24.610]  In fact, I'm upside down. I'm having to fight all these appeals.
[01:23:24.610 --> 01:23:27.610]  I'm having to pay for the bankruptcy. I'm having to do everything.
[01:23:27.610 --> 01:23:32.610]  So the cheek in the armor is that Alex Jones is out of money.
[01:23:32.610 --> 01:23:42.610]  But the folks doing our bankruptcy and doing a great job, they've approved me being able to do a once a week show
[01:23:42.610 --> 01:23:45.610]  that's going to end up being at least an hour of the show a day.
[01:23:45.610 --> 01:23:52.610]  And reporters and crew and expanding when it's successful, which it already is on Crowder's end.
[01:23:52.610 --> 01:23:56.610]  And then part of that money goes to Alex Jones.
[01:23:56.610 --> 01:24:01.610]  So when you go to jonescrowder.com, we'll put the full screen for you.
[01:24:01.610 --> 01:24:08.610]  That takes you right to the signup page to get eight different talk show hosts that they have.
[01:24:08.610 --> 01:24:13.610]  We have a gun expert, Steven Crowder, all his programs, Brian Kellen.
[01:24:13.610 --> 01:24:20.610]  The list goes on and on. Nick DiPaolo and other shows they're adding to the Hodge twins, you name it.
[01:24:20.610 --> 01:24:27.610]  You will get one membership. But when you buy it at with one click at jonescrowder.com,
[01:24:27.610 --> 01:24:34.610]  the majority of the money goes to free speech systems to keep us on air.
[01:24:34.610 --> 01:24:37.610]  And part of it then goes to me.
[01:24:37.610 --> 01:24:40.610]  So you can go watch Crowder and all his shows right now.
[01:24:40.610 --> 01:24:42.610]  I'll do my first three hour special show next week.
[01:24:42.610 --> 01:24:45.610]  And that's what I'm finally going to do, the PowerPoints, the live events.
[01:24:45.610 --> 01:24:49.610]  It's not going to be one show a week, folks. It's going to be so much.
[01:24:49.610 --> 01:24:51.610]  You can grab clips out of it, share. It's going to be great.
[01:24:51.610 --> 01:24:56.610]  And I'm going to do it where part of the show is free, part of the show is subscription.
[01:24:56.610 --> 01:24:58.610]  And this is where you're funding the tip of the spear.
[01:24:58.610 --> 01:25:02.610]  So it keeps us on air. It lets me be able to continue to fight.
[01:25:02.610 --> 01:25:05.610]  And Steven has a vision. He's a great guy.
[01:25:05.610 --> 01:25:08.610]  He's under attack to have hundreds of shows.
[01:25:08.610 --> 01:25:13.610]  And we're partnering with Rumble. That is the only main challenge now to YouTube
[01:25:13.610 --> 01:25:19.610]  and is getting incredible success with everybody from I mean,
[01:25:19.610 --> 01:25:28.610]  the list goes on and on from the Tate brothers to Dan Bongino to Crowder to so many.
[01:25:29.610 --> 01:25:34.610]  I mean, Crowder routinely has three, four million viewers a day on Rumble alone.
[01:25:34.610 --> 01:25:38.610]  And they're unable to censor that going into this key campaign season
[01:25:38.610 --> 01:25:40.610]  when you know they're going to go crazy with the censorship.
[01:25:40.610 --> 01:25:44.610]  So you want us to build an alternate internet? You want us to build an infrastructure?
[01:25:44.610 --> 01:25:47.610]  We've got it. We're the ones that have delivered. Thanks for your support.
[01:25:47.610 --> 01:25:49.610]  We've delivered together.
[01:25:49.610 --> 01:25:55.610]  So now is the time to go to jonescrowder.com,
[01:25:56.610 --> 01:25:59.610]  right to that link and to become a member.
[01:25:59.610 --> 01:26:03.610]  Comes out to like eight bucks a month. Get a year membership.
[01:26:03.610 --> 01:26:06.610]  Get one free when you sign up with promo code Alex.
[01:26:06.610 --> 01:26:09.610]  This is beyond critical. You want us to stay on air?
[01:26:09.610 --> 01:26:11.610]  You want us to fight? You want us to win?
[01:26:11.610 --> 01:26:13.610]  You want to not lay down on the world order?
[01:26:13.610 --> 01:26:18.610]  Everyone listening to me must make the decision if you want to win this fight
[01:26:18.610 --> 01:26:22.610]  to go to jonescrowder.com right now.
[01:26:22.610 --> 01:26:24.610]  I could do another GoFundMe with Obanis there.
[01:26:24.610 --> 01:26:28.610]  I could do another Give Sim Go and get the money I need from straight donations
[01:26:28.610 --> 01:26:30.610]  to pay my legal bills.
[01:26:30.610 --> 01:26:36.610]  But I'd rather you get all the eight shows, I guess nine shows that I've been added
[01:26:36.610 --> 01:26:40.610]  and then it always takes me longer to do what I'm going to say,
[01:26:40.610 --> 01:26:42.610]  but I always do what I'm going to say.
[01:26:42.610 --> 01:26:45.610]  I have one of the most popular shows we do that we never do
[01:26:45.610 --> 01:26:48.610]  because of time and energy and crew, but that's what this is going to fund
[01:26:49.610 --> 01:26:54.610]  is I'm going to start doing PowerPoints walking around on the big screen
[01:26:54.610 --> 01:26:57.610]  like an Apple presentation and devastating.
[01:26:57.610 --> 01:27:00.610]  I'm going to start doing events with members.
[01:27:00.610 --> 01:27:05.610]  I'm going to start doing a reality show that's a real reality show.
[01:27:05.610 --> 01:27:10.610]  We've got so much planned here where a portion of the money goes for crew
[01:27:10.610 --> 01:27:14.610]  and infrastructure and more shows, a portion goes to fund the infrastructure
[01:27:14.610 --> 01:27:19.610]  and free speech, and then a portion goes to fund yours truly
[01:27:19.610 --> 01:27:22.610]  because I'm happy if I can pay my grocery bills and have insurance
[01:27:22.610 --> 01:27:23.610]  and a car and a house.
[01:27:23.610 --> 01:27:25.610]  I don't care past that.
[01:27:25.610 --> 01:27:28.610]  I don't measure myself by how much money I got in the bank,
[01:27:28.610 --> 01:27:30.610]  but I put everything I've got in this fight.
[01:27:30.610 --> 01:27:36.610]  So when you go to jonescrowder.com and you become a member,
[01:27:36.610 --> 01:27:41.610]  the promo code is free month, you are literally on the front lines of the fight
[01:27:41.610 --> 01:27:45.610]  just as important as I am or Steven Crowder is.
[01:27:45.610 --> 01:27:48.610]  Everybody else over the years has been scared.
[01:27:48.610 --> 01:27:51.610]  Then the worm turned about three or four months ago,
[01:27:51.610 --> 01:27:58.610]  and all the major outlets other than Daily Wire offered me a job
[01:27:58.610 --> 01:28:00.610]  and wanted to work with me and have me do a show with them.
[01:28:00.610 --> 01:28:04.610]  But I went with Crowder because he wanted to do this a year ago
[01:28:04.610 --> 01:28:07.610]  and told me he was going to leave the blaze and told me about his vision
[01:28:07.610 --> 01:28:10.610]  and wasn't scared to have a son and wasn't scared to get censored
[01:28:10.610 --> 01:28:11.610]  because he did it.
[01:28:11.610 --> 01:28:12.610]  So I like Steven.
[01:28:12.610 --> 01:28:13.610]  He lives right here in Texas.
[01:28:13.610 --> 01:28:14.610]  We're working with him.
[01:28:14.610 --> 01:28:16.610]  InfoWars goes on.
[01:28:16.610 --> 01:28:17.610]  We're going to expand with this.
[01:28:17.610 --> 01:28:19.610]  It funds InfoWars.
[01:28:19.610 --> 01:28:23.610]  It funds Crowder creating an infrastructure and a team for me
[01:28:23.610 --> 01:28:27.610]  that's totally separate and new that will interface with my regular team,
[01:28:27.610 --> 01:28:29.610]  and it funds InfoWars.
[01:28:29.610 --> 01:28:32.610]  So if you want us to stay in the fight, I'm asking for your help right now.
[01:28:32.610 --> 01:28:34.610]  I'm asking you from the bottom of my heart,
[01:28:34.610 --> 01:28:36.610]  on my knees to defeat these pedophiles,
[01:28:36.610 --> 01:28:40.610]  to go to jonescrowder.com right now
[01:28:40.610 --> 01:28:42.610]  and use promo code ALEX to get a free month.
[01:28:42.610 --> 01:28:43.610]  Do it.
[01:28:43.610 --> 01:28:44.610]  Take action.
[01:28:44.610 --> 01:28:46.610]  I'm in your hands.
[01:28:46.610 --> 01:28:47.610]  You're in your own hands.
[01:28:47.610 --> 01:28:49.610]  It's up to you now whether you want to step to the plate
[01:28:49.610 --> 01:28:50.610]  and accept this mission.
[01:28:50.610 --> 01:28:53.610]  Please go to jonescrowder.com now.
[01:28:53.610 --> 01:28:54.610]  Promo code ALEX.
[01:28:54.610 --> 01:28:55.610]  Take action now.
[01:28:57.610 --> 01:29:02.610]  I beg you to think about how important your word of mouth is
[01:29:02.610 --> 01:29:05.610]  and you sharing the articles and sharing the videos
[01:29:05.610 --> 01:29:08.610]  and telling people get the forbidden truth you're not supposed to find
[01:29:08.610 --> 01:29:10.610]  at InfoWars.com forward slash show
[01:29:10.610 --> 01:29:14.610]  and getting products at InfoWarsStore.com.
[01:29:14.610 --> 01:29:17.610]  We've got three amazing products in stock, ready to ship,
[01:29:17.610 --> 01:29:19.610]  sold out for almost six months.
[01:29:19.610 --> 01:29:22.610]  Vitamin Mineral Fusion, so incredible, so good for your whole body.
[01:29:22.610 --> 01:29:25.610]  A one-stop shop for everything you need for vitamins, minerals,
[01:29:25.610 --> 01:29:27.610]  and key amino acids for your immune system and more,
[01:29:27.610 --> 01:29:29.610]  back in stock, discounted.
[01:29:29.610 --> 01:29:32.610]  Silver Bullet, 30 parts per million from the top lab in the country,
[01:29:32.610 --> 01:29:34.610]  probably by us, discounted.
[01:29:34.610 --> 01:29:35.610]  InfoWarsStore.com.
[01:29:35.610 --> 01:29:38.610]  Nitric Boost to clean out your blood and make you healthier.
[01:29:38.610 --> 01:29:39.610]  It's in stock.
[01:29:39.610 --> 01:29:40.610]  Rave reviews.
[01:29:40.610 --> 01:29:42.610]  Top doctors say it's amazing.
[01:29:42.610 --> 01:29:44.610]  InfoWarsStore.com.
[01:29:44.610 --> 01:29:45.610]  And that keeps us on air.
[01:29:45.610 --> 01:29:47.610]  Thank you so much for your support.
[01:29:47.610 --> 01:29:48.610]  Spread the word.
[01:29:48.610 --> 01:29:49.610]  Pray for the broadcast.
[01:29:49.610 --> 01:29:52.610]  And go now to InfoWarsStore.com
[01:29:52.610 --> 01:29:55.610]  and get great products that keep the tip of the spear in the fight.
[01:29:56.610 --> 01:30:02.610]  I beg you to think about how important your word of mouth is
[01:30:02.610 --> 01:30:05.610]  and you sharing the articles and sharing the videos
[01:30:05.610 --> 01:30:08.610]  and telling people get the forbidden truths you're not supposed to find
[01:30:08.610 --> 01:30:10.610]  at InfoWars.com forward slash show
[01:30:10.610 --> 01:30:14.610]  and getting products at InfoWarsStore.com.
[01:30:14.610 --> 01:30:17.610]  We've got three amazing products in stock, ready to ship,
[01:30:17.610 --> 01:30:19.610]  sold out for almost six months.
[01:30:19.610 --> 01:30:22.610]  Vitamin Mineral Fusion, so incredible, so good for your whole body.
[01:30:22.610 --> 01:30:24.610]  A one-stop shop for everything you need for vitamins, minerals,
[01:30:24.610 --> 01:30:27.610]  and key amino acids for your immune system and more.
[01:30:27.610 --> 01:30:28.610]  Back in stock.
[01:30:28.610 --> 01:30:29.610]  Discounted.
[01:30:29.610 --> 01:30:32.610]  Silver Bullet, 30 parts per million from the top lab in the country,
[01:30:32.610 --> 01:30:33.610]  probably by us.
[01:30:33.610 --> 01:30:34.610]  Discounted.
[01:30:34.610 --> 01:30:35.610]  InfoWarsStore.com.
[01:30:35.610 --> 01:30:38.610]  Nitric Boost to clean out your blood and make you healthier.
[01:30:38.610 --> 01:30:39.610]  It's in stock.
[01:30:39.610 --> 01:30:40.610]  Rave reviews.
[01:30:40.610 --> 01:30:42.610]  Top doctors say it's amazing.
[01:30:42.610 --> 01:30:44.610]  InfoWarsStore.com.
[01:30:44.610 --> 01:30:45.610]  And that keeps us on air.
[01:30:45.610 --> 01:30:47.610]  Thank you so much for your support.
[01:30:47.610 --> 01:30:48.610]  Spread the word.
[01:30:48.610 --> 01:30:49.610]  Pray for the broadcast.
[01:30:49.610 --> 01:30:52.610]  And go now to InfoWarsStore.com
[01:30:52.610 --> 01:30:55.610]  and get great products to keep the tip of the spear in the fight.
[01:30:57.610 --> 01:31:00.610]  Iodine is naturally acquired through the soil,
[01:31:00.610 --> 01:31:04.610]  which is at the foundation of our entire food supply.
[01:31:04.610 --> 01:31:09.610]  Modern farming techniques have stripped the soil of this essential trace element,
[01:31:09.610 --> 01:31:13.610]  which has caused an iodine deficiency in about half the population.
[01:31:13.610 --> 01:31:16.610]  And there are two things we need to do about it.
[01:31:16.610 --> 01:31:19.610]  We need to practice more regenerative farming.
[01:31:19.610 --> 01:31:24.610]  There are plenty of proven technologies in permaculture and biodynamics
[01:31:24.610 --> 01:31:28.610]  that will naturally keep the soil rich with iodine.
[01:31:28.610 --> 01:31:33.610]  And we need to ensure that we get the sufficient amount of iodine every day,
[01:31:33.610 --> 01:31:38.610]  derived from ancient sea salts found thousands of feet below the Earth's surface.
[01:31:38.610 --> 01:31:44.610]  Our InfoWars Life Survival Shield X3 is hands down the best.
[01:31:44.610 --> 01:31:46.610]  Pure, nascent iodine.
[01:31:46.610 --> 01:31:50.610]  Stabilized in an activated triiodine form.
[01:31:50.610 --> 01:31:53.610]  For a healthy thyroid and a healthy metabolism,
[01:31:53.610 --> 01:31:57.610]  get yours now at InfoWarsStore.com.
[01:31:57.610 --> 01:32:02.610]  How many times have you ever spoken to your son about his overseas business dealings?
[01:32:02.610 --> 01:32:04.610]  I've never spoken to my son about his overseas business dealings.
[01:32:04.610 --> 01:32:06.610]  So let me get this straight.
[01:32:06.610 --> 01:32:09.610]  The FBI was withholding from congressional oversight a document
[01:32:09.610 --> 01:32:11.610]  showing that during the Obama administration,
[01:32:11.610 --> 01:32:14.610]  Biden accepted a $10 million bribe through his son Hunter
[01:32:14.610 --> 01:32:18.610]  to force the firing of a Ukrainian prosecutor that was investigating corruption,
