[00:00.000 --> 00:16.520]  He aligns himself with the truth and it's time for you to choose a side you're listening
[34:39.320 --> 34:54.320]  In response to Rachel Maddow's laughable attack on free speech and the Liberty Movement, again, she went on this 20-minute screen about how evil the alt-right was. We are happy to announce the Mr. Maddow Special at infowarstore.com.
[34:54.320 --> 35:10.320]  For a limited time, get 20% off survival shield X2 nascent iodine, 15% off supermail vitality, 15% off deep cleanse. Now, Rachel Maddow was kind enough to plug all of our products during that run.
[35:10.320 --> 35:26.320]  So we're celebrating that by giving you even more great discounts at infowarstore.com. Again, allowing us to break the electronic Berlin Wall of media cover-up, which we've done with this Hillary's Health issue.
[35:26.320 --> 35:44.320]  Now it is the central focus of her entire presidential campaign. Our video reignited the issue five, six weeks ago. Now it's at the core of this race for the White House, and we couldn't have done it without your support, without you getting the products.
[35:44.320 --> 36:03.320]  Survival shield X2, 20% off, 15% off supermail vitality, 15% off deep cleanse, all available right now at infowarstore.com. The Rachel Maddow Special go there, support us, support the expansion of this independent media network.
[36:03.320 --> 36:16.320]  We're not funded by giant pharmaceutical companies. We're not funded by George Soros. We're funded by you, the listener. So please support us by getting the products at infowarstore.com.
[36:16.320 --> 36:28.320]  Now we're going to go back to the Hillary's painting issue. And by the way, Hillary's Health is finally trending on Twitter. We've broken through that censorship, Hillary's Health trending on Twitter.
[36:28.320 --> 36:39.320]  Now we're going to get to Alex Jones's special report on Colin Kaepernick. Of course, this is not a free speech issue. You've been lied to about Colin Kaepernick. Here's Alex Jones with his special report.
[36:58.320 --> 37:19.320]  Spoiled brat babies like Colin Kaepernick. If you look at the numbers, he makes more than $19 million a year. He's got a six year, $114 million contract, a $12 million signing bonus, tens of millions of dollars every year in sponsorship.
[37:19.320 --> 37:33.320]  And he sits there whining and bitching and talking about how America is the most evil, racist country in the world. Talk about insanity. Talk about ignorance. But it gets worse.
[37:33.320 --> 37:50.320]  I've held my tongue the last month during this controversy, because it's so disgusting, I don't even want to follow it. But when I see the NFL come out and threaten to find players that we're going to talk about in a moment who want to wear 9-11 commemorative shoes for all the people that died,
[37:50.320 --> 38:05.320]  the firefighters, the police officers, people of every race, color and creed, many of whom were heroes trying to save lives. And the NFL threatens them, but then basically promotes what we see on the left coast with the San Francisco 49ers.
[38:05.320 --> 38:18.320]  And now we've got the Seattle Seahawks and others coming out saying they're going to link arms today and all take a knee in support of the spoiled brat baby from the 49ers.
[38:18.320 --> 38:30.320]  Think about that. And then you have to do more research and understand this is all Ford Foundation, George Soros, financed garbage. This is all part of the Black Lives Matter movement.
[38:30.320 --> 38:38.320]  It's all part of the divide and conquer in this country. Our country has some serious problems. And we've worked through many of those.
[38:38.320 --> 38:50.320]  It was England, Europe, and then the United States that led the way globally to end slavery. But those facts never get into the minds of the young people in this country because the system is designed that they never understand that.
[38:50.320 --> 38:57.320]  So that we're all busy fighting with each other while the globalists engage in their larger takeover of the planet itself.
[38:57.320 --> 39:11.320]  Avery Williamson, the starting linebacker for the Tennessee Titans, had been reached out to by first responder groups and was planning to wear a specially made pair of tennis shoes to honor those that died on 9-11, including the hero, firefighters, and police officers.
[39:11.320 --> 39:21.320]  But the NFL told him, listen, we'll find you, maybe even suspend you. You better not do that. But the media and everybody says it's a great thing what Black Lives Matter and others are doing.
[39:21.320 --> 39:32.320]  And that's why Apple is giving him millions of dollars. And George Soros is giving him 30 plus million dollars. And the Ford Foundation, 100 million dollars, is because this is what the global corporates want.
[39:32.320 --> 39:42.320]  This is their plan. They're giving us a national culture of having a bunch of entitled, spoiled, rotten babies who are filthy, rich, who live in big mansions, bitching and complaining all day.
[39:42.320 --> 39:53.320]  And then saying all the problems in the world are caused by white people, which itself is incredible racism. Rebranded al-Qaeda, ISIS, is now spread to 20 plus nations.
[39:53.320 --> 40:00.320]  Criminals in the Obama administration are on record funding them and working with Saudi Arabia to spread jihad worldwide.
[40:00.320 --> 40:18.320]  The criminal networks within our government that are working with Islam are the very same networks that are pushing and promoting the fact that it's okay to piss on the 3,000 people that died on 9-11 on their families and on those firefighters and police officers that were heroes and marched into that death trap.
[40:18.320 --> 40:35.320]  I just cannot believe how shameful and stupid all the morons are that buy into this media hype. But again, whether it's the NFL or Apple or ABC or NBC or CNN, they all act like this is completely normal and a good thing.
[40:35.320 --> 40:53.320]  And the new pastime is hating on a country and hating on free market that gave these football players and spoiled brats their smart phones, their Lamborghinis, their $50 million houses, the jet airplanes that take them around the world that mined the big diamond earrings they wear.
[40:53.320 --> 41:04.320]  And all the little communist kids I see out protesting against America with their smart phones and pulling up in their nice cars. You people are crazy. Go to North Korea. Go to Venezuela. Go to Cuba.
[41:04.320 --> 41:13.320]  And then ask yourself, why are big foundations and big universities and big media promoting socialism and communism and racial division because they don't want you to have the American dream?
[41:13.320 --> 41:19.320]  Because the New World Order can't compete with the American system. It can't compete with free market.
[41:19.320 --> 41:28.320]  John D. Rockefeller, the founder of that evil dynasty, famously said, competition is a sin. We want to shut down free market. And 100 years later, they've almost done it.
[41:28.320 --> 41:40.320]  In closing, I want David Rockefeller and Lord Rothschild and George Soros and Bill Clinton and Hillary and all the rest of the globalist trash, the Saudi royal family, all of you to know something.
[41:40.320 --> 41:51.320]  The communist Chinese president that's attacking Donald Trump, the corrupt socialist pope, you have failed. The planet is waking up. They're aware of what you're establishing.
[41:51.320 --> 42:03.320]  They understand you want to make us poor with planned global austerity and agenda 21. And your blueprint for global enslavement is public. The planet is aware of it and you have failed.
[42:03.320 --> 42:11.320]  Now, I'm going to turn this back over to Paul Joseph Watson, the hosting the rest of this 9-11 special report live from London, England.
[42:16.320 --> 42:25.320]  That was Alex Jones with a special report on Colin Kaepernick. Again, they made this whole issue. They tried to make it about the First Amendment.
[42:25.320 --> 42:33.320]  Well, he has a right to do what he wants. Don't you support free speeches and that? The bona fide, ultimate pro-America position.
[42:33.320 --> 42:46.320]  Well, now it wasn't about free speech. It was about him being a mouthpiece for debunked Black Lives Matter rhetoric about black people, supposedly being oppressed in America again.
[42:46.320 --> 42:57.320]  A message that has been completely hijacked by George Soros, funding Black Lives Matter to the tune of hundreds of millions of dollars, a violent movement that has caused these cop kills.
[42:57.320 --> 43:03.320]  It's not just our water we need to filter. It's not just our food that needs to be cleaned. It's the air we're breathing, especially for our children.
[43:03.320 --> 43:18.320]  The artificial particulates of the chemicals is absolutely weighing down our immune systems. The same team based right here in America that brought you the Alexa Pure groundbreaking water filtration systems have now developed Alexa Pure Breeze.
[43:18.320 --> 43:26.320]  Whether it's your home or office, you owe it to yourself, your coworkers, your family, your children, to the best job you can to purify your air.
[43:26.320 --> 43:36.320]  The elite are masters at poisoning our environment, while themselves doing things that mitigate or avoid most of the toxic effects for themselves. The general public doesn't.
[43:36.320 --> 43:44.320]  The Alexa Pure Breeze would be a steal at $300, $400, $500. One of these systems can keep 800 square feet incredibly clean.
[43:44.320 --> 43:50.320]  This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[43:50.320 --> 43:56.320]  Find out why this system is so revolutionary today at m4warstore.com.
[44:21.320 --> 44:32.320]  Become a member. It discounts on the amazing products and free shipping when you sign up for auto-ship and you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[44:32.320 --> 44:44.320]  Another win-win. That's why I'm a member of the young Jebedy team at m4warsteam.com and you can be too. It's simple. Just go to m4warsteam.com today. Complete a short sign up and you're part of the team.
[44:44.320 --> 44:55.320]  That's m4warsteam.com or m4warshealth.com. So many people call into my radio show and tell me how young Jebedy and the products at m4warsteam.com have changed their lives. Check it out for yourself today.
[45:14.320 --> 45:25.320]  I just didn't feel like I was going to make it and I really wanted to do a good job on the interview. I got my bottle of brain force right there. I popped two of them and about 20 minutes later it's like bing. Everything just kind of clears up.
[45:25.320 --> 45:37.320]  Got four and a half stars. People really love it. Read about it. Find out why third-party nutraceutical sites give it such high praise because it really does have the best organic based systems that will blow your socks off.
[45:37.320 --> 45:47.320]  I haven't pulled an all nighter like that in a while but I probably could not have done it without brain force. I went home about 6.45 this morning, took three hours of sleep, got up, took two more brain force and came in.
[45:47.320 --> 46:08.320]  You will find brain force and other game-changing products at m4warsteam.com or call 888-253-3139.
[46:17.320 --> 46:28.320]  Minerals and amino acids that your body absolutely needs. In the history of m4war's life, we've brought out a lot of amazing products like Survival Shield X2, Super Metal Vitality and so many others.
[46:28.320 --> 46:38.320]  But I am most proud of the product we're now launching today with its unique delivery system and proprietary manufacturing process designed for maximized effects.
[46:38.320 --> 46:49.320]  This formula is the platinum standard of multivitamin mineral products. The ingredients in vitamin mineral fusion are either plant-derived or of the highest quality lab standard.
[46:49.320 --> 46:52.320]  That means it's clean. That means it's pure.
[46:52.320 --> 47:08.320]  That's m4warsteam.com and vitamin mineral fusion. Take action now before we sell out.
[47:23.320 --> 47:39.320]  You want to stop tyranny? Well, so does he. Live from the m4warsteam.com studios, it's Alex Jones.
[47:39.320 --> 47:50.320]  The race for president is probably over. This is an article by Scott Adams, the creator of Dilbert, of course, he was on the show about a week ago.
[47:50.320 --> 47:58.320]  If you're following the breaking news, Hillary Clinton abruptly left the 9-11 memorial today because she was reportedly overheated.
[47:58.320 --> 48:11.320]  Her campaign says she is fine now. You probably wonder if the overheated explanation is true and a non-issue as reported or an indication of a larger medical condition.
[48:11.320 --> 48:17.320]  I'm blogging to tell you it doesn't matter. The result is the same. He is why?
[48:17.320 --> 48:24.320]  If humans were rational creatures, the time and place of Clinton's overheating wouldn't matter at all.
[48:24.320 --> 48:31.320]  But when it comes to American psychology, there is no more powerful symbol of terrorism and fear than 9-11.
[48:31.320 --> 48:41.320]  When a would-be commander-in-chief withers literally in front of our most emotional reminder of an attack on the homeland, we feel unsafe.
[48:41.320 --> 48:48.320]  And safety is our first priority. Hillary Clinton just became unelectable.
[48:48.320 --> 48:56.320]  The mainstream media might not interpret today's events as a big deal. After all, it was only a little episode of overheating.
[48:56.320 --> 49:01.320]  And they will continue covering the play-by-play action until Election Day.
[49:01.320 --> 49:11.320]  But unless Trump actually does shoot someone on Fifth Avenue, he's running unopposed. That's Scott Adams again.
[49:11.320 --> 49:20.320]  He's an expert in psychology. His commentary on the election has been proven deadly accurate over the past six months or so.
[49:20.320 --> 49:33.320]  Now he's saying that this event is the watershed moment for Hillary Clinton, the optics of it collapsing, withering on the 15th anniversary of 9-11.
[49:33.320 --> 49:42.320]  He's saying that whatever happens in the future regarding her health, she cannot recover from the optics of this moment.
[49:42.320 --> 49:47.320]  Now I want to go back to the Chris Caliser article. This is out of the Washington Post again.
[49:47.320 --> 49:54.320]  This is the guy who said just five days ago, can we just stop talking about Hillary Clinton's health now?
[49:54.320 --> 50:06.320]  This is the guy who just three days ago said why he wrote an article about John McCain's health in 2008 and doesn't think he should write about Hillary Clinton's health now.
[50:06.320 --> 50:14.320]  So he was one of these mainstream media hacks who was saying it was all a big conspiracy theory. There was nothing to it.
[50:14.320 --> 50:23.320]  Now he's completely reversed his position as have, to their credit, some others in the mainstream media, not the majority.
[50:23.320 --> 50:29.320]  And he's now saying that this is the core issue of the presidential campaign. The article goes on.
[50:29.320 --> 50:40.320]  Whereas Clinton and her campaign could laugh off questions about her health before today, the quote over-heating episode makes it almost impossible for them to do so.
[50:40.320 --> 50:50.320]  Not only has it come at a time when there was growing chatter with very little evidence that her health was a problem, but it also happened at a 9-11 memorial event.
[50:50.320 --> 50:56.320]  An incredibly high profile moment with lots and lots of cameras and reporters around.
[50:56.320 --> 51:09.320]  But the issue is that Clinton kept reporters totally in the dark for 90 minutes after her abrupt departure from the 9-11 memorial service for a health related matter.
[51:09.320 --> 51:13.320]  No reporter was allowed to follow her.
[51:13.320 --> 51:26.320]  Again, Clinton has this pool of sycophantic reporters that look like enraptured tweens meeting Taylor Swift for the first time as he saw with the photograph from the plane earlier in the week.
[51:26.320 --> 51:32.320]  Even they couldn't get near to Hillary Clinton while she was having this episode.
[51:32.320 --> 51:45.320]  For 90 minutes, they covered it up. They held the reporters back. The secret service, and this is also being reported by the Washington Post, they broke protocol.
[51:45.320 --> 51:52.320]  Again, this is at the Washington Post in a widely circulated video of the Democratic presidential nominee's departure from the ceremony.
[51:52.320 --> 52:01.320]  Clinton can be seen leaning against a security bollard and then buckling and stumbling as her security detail helps her into a black van.
[52:01.320 --> 52:09.320]  According to a secret service agent who reviewed the video, the detail was clearly rushing and did not expect for Clinton to leave at that time.
[52:09.320 --> 52:21.320]  So again, they were panicked. They were trying as quickly as possible to get her out of there to the point where they completely violated their own secret service protocol.
[52:21.320 --> 52:34.320]  The former agent noted that it is against secret service protocol for the protected individual to wait for a car to arrive. In the video, Clinton is leaning against the bollard as the black van pulls up.
[52:34.320 --> 52:47.320]  It is also unusual for a detail leader to leave the protected individual side as secret service agent Todd Madison, who is, again, Hillary's mystery handler that seems to be providing her with medical aid as well,
[52:47.320 --> 53:00.320]  is seen doing in the video to open the van's doors. So again, they were in a complete panic, in a complete rush when this was happening, that they left the side of Hillary Clinton.
[53:00.320 --> 53:10.320]  They made her wait for the vehicle because, again, they were rushing to get her away, to get her some treatment, and again, they kept the press away.
[53:10.320 --> 53:21.320]  This is absolutely huge. Politico, Washington Post, they're all saying it has now become the core issue of the presidential campaign.
[53:21.320 --> 53:36.320]  Now, I thought it would be one of the issues when I made that viral video just five weeks ago. Never did I think it would become the primary issue, and now people openly saying that this is the beginning of the end for Hillary Clinton.
[53:36.320 --> 53:51.320]  And really, it all depends on the media if we allow them to bury this, to claim that she had just overheated, when again, it was one of the coolest days for the past month, you know, 75 Fahrenheit, 39% humidity.
[53:51.320 --> 54:02.320]  This wasn't a hot Sunday morning. It was relatively cool. Again, she's wearing these bizarre blue sunglasses. Some people say that they're to prevent seizures.
[54:02.320 --> 54:16.320]  I mean, the campaign has lied so much at this point that you even now have people claiming, and I don't believe this, but it's just, it underscores how duplicitous this campaign is that people will believe this.
[54:16.320 --> 54:26.320]  They think that the Hillary Clinton campaign sent out a body double after she collapsed as kind of a ruse to convince everyone that she was okay.
[54:26.320 --> 54:33.320]  That's the level of distrust that the public has in this campaign. And they openly lied about it.
[54:33.320 --> 54:41.320]  They didn't think that anybody had a video of this. They said she had overheated. She fell unwell. That's not what happened.
[54:41.320 --> 54:48.320]  She stumbled. She was swooning. She fell over twice. She had to be helped up.
[54:48.320 --> 54:56.320]  This is absolutely shocking footage, but it's been completely misreported or underreported by the mainstream media.
[54:56.320 --> 55:04.320]  And it's whether that's allowed to stick as to whether this becomes a huge issue in the days and weeks going forward.
[55:04.320 --> 55:19.320]  You will note that the Never Trump media, the likes of Glenn Beck and the National Review Online, hours, hours after this broke, you go to their websites, they had absolutely nothing on it.
[55:19.320 --> 55:31.320]  So it wasn't just the leftist media trying to cover this up. It was the Never Trump Cookservatives sellouts that refused to even mention it in the first place.
[55:31.320 --> 55:42.320]  So again, this is going to become the frame of this going forward, how the media tries to cover it up, because we've got some who are being honest and saying that this is the final straw.
[55:42.320 --> 55:49.320]  Again, no honest journalist can claim that this is a conspiracy theory ever again.
[55:49.320 --> 55:54.320]  Let's hear a few final news stories in the last couple of minutes of this hour.
[55:54.320 --> 56:02.320]  American Mirror reports is Hillary's basket of deplorables critique her Romney 47% moment.
[56:02.320 --> 56:07.320]  Again, she was probably thinking that that was the worst it was going to get for her this weekend.
[56:07.320 --> 56:20.320]  She had to apologize for that comment, calling tens of millions of American people deplorable, racist, sexist, homophobic, xenophobic, Islamophobic.
[56:20.320 --> 56:31.320]  Of course, it was her policies in Libya that led to the displacement and deaths of millions of Muslims, yet she has the temerity to call Americans Islamophobic.
[56:31.320 --> 56:37.320]  You know, it was her administration with Bill Clinton that called black people predators.
[56:37.320 --> 56:47.320]  It was Bill Clinton that said make America great again for his own campaign and for Hillary's 2008 presidential campaign.
[56:47.320 --> 56:56.320]  She used that very same slogan, but now of course he says when Donald Trump uses it, it's an outright sign of brazen racism.
[56:56.320 --> 57:00.320]  Again, he's been caught in complete duplicity once again.
[57:00.320 --> 57:08.320]  This deplorables comment by Hillary, she already had to walk that back before the collapse.
[57:08.320 --> 57:11.320]  Again, is this the beginning of the end for her campaign?
[57:11.320 --> 57:13.320]  Is that set to collapse?
[57:13.320 --> 57:19.320]  Almost 1500 underage refugees arrived at Germany married, one fourth 14 years old again.
[57:19.320 --> 57:21.320]  Some cultures are better than others.
[57:21.320 --> 57:27.320]  Passengers terrified on easy jet flight as deported migrants screams death is coming 17 times.
[57:27.320 --> 57:32.320]  He also screamed Allah Akbar 29 times and we will die nine times.
[57:32.320 --> 57:37.320]  And I guess the people who don't embrace that as cultural enrichment, well, they're just Islamophobic.
[57:37.320 --> 57:39.320]  They're just racist.
[57:39.320 --> 57:44.320]  Second hour with David Knight coming up breaking news at info wars.com.
[57:44.320 --> 58:13.320]  Don't go away.
[58:14.320 --> 58:19.320]  It's one of the most effective substances in the world. It works like an antioxidant.
[58:19.320 --> 58:22.320]  It works to repair nerve growth factor.
[58:22.320 --> 58:26.320]  So this is a formula to deliver the maximum amount. It's in powder form.
[58:26.320 --> 58:29.320]  We have so many five star reviews.
[58:29.320 --> 58:34.320]  I take this. This is this is the product that I take info wars life.com and the profit we make.
[58:34.320 --> 58:35.320]  We fight the global.
[58:35.320 --> 58:36.320]  We fight the new world order.
[58:36.320 --> 58:47.320]  Secure your DNA force today at info wars life.com or call toll free 888-253-3139.
[58:47.320 --> 58:51.320]  Not a group you develop living defense for us. It took you over a year to do it.
[58:51.320 --> 58:57.320]  Why is this so good because people are actually waking up to the problem that pretty much scares me the most.
[58:57.320 --> 59:02.320]  I mean, I try to make sure that I don't put toxins from food and water and beverages in my system.
[59:02.320 --> 59:14.320]  But right now we're dealing with massive parasites, which is anything that's harmful to your body that lives off a host mechanism right now with all the refugees spreading disease around.
[59:14.320 --> 59:18.320]  We have biological warfare going on everywhere. These are all parasites.
[59:18.320 --> 59:21.320]  Tell us about all the stuff that says there's so many things that are in it.
[59:21.320 --> 59:25.320]  You have the name in there. You have the organic clove bud, the organic wormwood.
[59:25.320 --> 59:28.320]  I recommend doing a parasite cleanse at least twice a year.
[59:28.320 --> 59:32.320]  All right. Well, I'm glad we've got some back in because I'm going back on it today.
[59:32.320 --> 59:35.320]  It just came back in yesterday. Living defense info wars life.com.
[59:35.320 --> 59:38.320]  And folks, you can't lose full of stuff that's great for your body period.
[59:38.320 --> 59:44.320]  And you support the broadcast info wars life.com. Thank you, Dr. Group from the Global Healing Center.
[59:44.320 --> 59:59.320]  Thank you so much for all your work, sir, on this great product.
[01:00:14.320 --> 01:00:19.320]  If you are receiving this transmission, you are the resistance.
[01:00:19.320 --> 01:00:30.320]  Live from the info wars.com studios, it's Alex Jones.
[01:00:30.320 --> 01:00:35.320]  Welcome back to the Alex Jones show on this September 11th, 15th anniversary of the attack.
[01:00:35.320 --> 01:00:41.320]  I'm David Knight here for Alex Jones. You just were listening to Paul Joseph Watson from the UK.
[01:00:41.320 --> 01:00:48.320]  Of course, Paul was talking about what happened with Hillary at the 9-11 commemoration services today,
[01:00:48.320 --> 01:00:51.320]  how she had to be taken out, carried out, how she was fainting.
[01:00:51.320 --> 01:00:53.320]  We have the video of how that happened.
[01:00:53.320 --> 01:00:59.320]  That is very important because it's been obvious to everyone for some time that she has health issues.
[01:00:59.320 --> 01:01:06.320]  And I think the most important thing about this is how the mainstream media has spun, has covered up, has defended her.
[01:01:06.320 --> 01:01:10.320]  And of course, Paul Joseph Watson pointed that out in great detail.
[01:01:10.320 --> 01:01:12.320]  We're going to look at something else in this hour.
[01:01:12.320 --> 01:01:16.320]  We're not going to look at Hillary's health because Paul has covered that very thoroughly.
[01:01:16.320 --> 01:01:22.320]  We're going to take a look at the health of our republic 15 years after 9-11.
[01:01:22.320 --> 01:01:31.320]  We're going to take a look at some videos because, you know, Donald Trump took a lot of criticism when he talked about people who were celebrating as the towers came down.
[01:01:31.320 --> 01:01:35.320]  And we know that that happened. Maybe it wasn't thousands of people in New Jersey.
[01:01:35.320 --> 01:01:43.320]  There were people that were celebrating in New Jersey. There were literally thousands celebrating on the Islamic street, if you will,
[01:01:43.320 --> 01:01:46.320]  all across the Middle East as the towers came down.
[01:01:46.320 --> 01:01:49.320]  And he was essentially right on that.
[01:01:49.320 --> 01:01:53.320]  We also came up earlier this year in the debates.
[01:01:53.320 --> 01:01:57.320]  Remember Ted Cruz criticizing Donald Trump for his New York values?
[01:01:57.320 --> 01:01:59.320]  Remember how Donald Trump turned that around?
[01:01:59.320 --> 01:02:04.320]  Well, you know, Donald Trump seems to have amazing timing, doesn't he?
[01:02:04.320 --> 01:02:08.320]  Because at the same time, of course, this is not a good week for Hillary Clinton.
[01:02:08.320 --> 01:02:14.320]  Not only did she have this validation of health concerns today at the 9-11 ceremony,
[01:02:14.320 --> 01:02:22.320]  but at the same time that Donald Trump was talking about the left and Democrats mocking Christians,
[01:02:22.320 --> 01:02:28.320]  we had Hillary Clinton doing just that at an LGBT fundraiser in New York City.
[01:02:28.320 --> 01:02:37.320]  She was talking about how half of the people that support Donald Trump are a basket of deplorables.
[01:02:37.320 --> 01:02:39.320]  That's me, despicable me.
[01:02:39.320 --> 01:02:43.320]  I guess we need to put some kind of a despicable me trailer together, okay?
[01:02:43.320 --> 01:02:47.320]  We're the detestables. And of course, she is the untouchable.
[01:02:47.320 --> 01:02:51.320]  You can't touch Hillary Clinton, no matter who dies around her,
[01:02:51.320 --> 01:02:54.320]  no matter how many secrets are exposed around her,
[01:02:54.320 --> 01:02:58.320]  no matter what she does to documents nobody can touch her.
[01:02:58.320 --> 01:03:00.320]  She is the untouchable.
[01:03:00.320 --> 01:03:05.320]  But we, we are the deplorables, the detestables, the despicables.
[01:03:05.320 --> 01:03:07.320]  And she walked that back a little bit.
[01:03:07.320 --> 01:03:13.320]  As she was validating on Friday night what Donald Trump had been saying during the day,
[01:03:13.320 --> 01:03:15.320]  and this is what Donald Trump said.
[01:03:15.320 --> 01:03:18.320]  He said, our media culture often mocks and demeans people of faith.
[01:03:18.320 --> 01:03:21.320]  All the time I hear from concerned parents how much harder it is for Christian families
[01:03:21.320 --> 01:03:24.320]  to raise their children in today's media environment.
[01:03:24.320 --> 01:03:27.320]  Your values of love, charity, and faith built this nation.
[01:03:27.320 --> 01:03:31.320]  So how can it be that our media treats people of faith so poorly?
[01:03:31.320 --> 01:03:35.320]  And of course, it's people of Christian faith who are treated poorly.
[01:03:35.320 --> 01:03:39.320]  If you want to promote a Sharia law system through Islam,
[01:03:39.320 --> 01:03:46.320]  then you get a place of honor on the podium introducing Hillary Clinton as she accepts a nomination.
[01:03:46.320 --> 01:03:49.320]  And how dare you criticize somebody like that?
[01:03:49.320 --> 01:03:51.320]  Because then you're criticizing a Gold Star family.
[01:03:51.320 --> 01:03:55.320]  Forget what Hillary Clinton did to the Gold Star families of Benghazi.
[01:03:55.320 --> 01:03:57.320]  No, that doesn't count.
[01:03:57.320 --> 01:04:01.320]  Only if you criticize Sharia Khan, who supports Hillary Clinton.
[01:04:01.320 --> 01:04:04.320]  You want to talk about a basket of deplorables.
[01:04:04.320 --> 01:04:07.320]  Okay, these are the people who surround Hillary Clinton.
[01:04:07.320 --> 01:04:13.320]  So she's at an LGBT fundraiser talking about how people who oppose her are deplorable.
[01:04:13.320 --> 01:04:15.320]  She walked that back a little bit the next day.
[01:04:15.320 --> 01:04:17.320]  She said, I shouldn't have said half.
[01:04:17.320 --> 01:04:19.320]  Yeah, she means all of us.
[01:04:19.320 --> 01:04:21.320]  Let me tell you something.
[01:04:21.320 --> 01:04:26.320]  In Hillary Clinton's political caste system, there are going to be real consequences for people.
[01:04:26.320 --> 01:04:31.320]  We've already seen how the IRS was used by Obama.
[01:04:31.320 --> 01:04:33.320]  Far more, far more.
[01:04:33.320 --> 01:04:39.320]  That amazing extent of how he used the IRS against his enemies far more openly than anyone has ever done.
[01:04:39.320 --> 01:04:43.320]  Remember Richard Nixon was impeached for trying to do that.
[01:04:43.320 --> 01:04:45.320]  Obama does it and gets away with it.
[01:04:45.320 --> 01:04:49.320]  What is Hillary going to do to those of us who are despicable in her eyes?
[01:04:49.320 --> 01:04:50.320]  Stay with us.
[01:04:50.320 --> 01:04:51.320]  We'll be right back.
[01:04:51.320 --> 01:04:54.320]  We're going to show you some reactions to 9-Eleven's some mocking of it.
[01:04:54.320 --> 01:04:57.320]  Unbelievable.
[01:04:57.320 --> 01:05:00.320]  Yeah, first of all, I want to say,
[01:05:00.320 --> 01:05:04.320]  Secret 12-X-2 Supermail brain force prostigar silver bullet.
[01:05:04.320 --> 01:05:05.320]  I use them all.
[01:05:05.320 --> 01:05:06.320]  They're phenomenal.
[01:05:06.320 --> 01:05:07.320]  They work.
[01:05:07.320 --> 01:05:08.320]  Buy them, folks.
[01:05:08.320 --> 01:05:09.320]  Thank you, brother.
[01:05:09.320 --> 01:05:10.320]  Thank you guys for putting those out there.
[01:05:10.320 --> 01:05:13.320]  I am a relatively short-time listener
[01:05:13.320 --> 01:05:16.320]  and I'm quite a supporter of your fine, fine products.
[01:05:16.320 --> 01:05:18.320]  Welcome to the Info War.
[01:05:18.320 --> 01:05:21.320]  It's so easy to get these incredible nutraceuticals
[01:05:21.320 --> 01:05:24.320]  that support your health and the Info War at the same time.
[01:05:24.320 --> 01:05:25.320]  I'm a nine-year listener.
[01:05:25.320 --> 01:05:26.320]  I buy all the nutraceuticals.
[01:05:26.320 --> 01:05:28.320]  Casio FX, Mason.
[01:05:28.320 --> 01:05:29.320]  Why?
[01:05:29.320 --> 01:05:30.320]  Let me ask you a question.
[01:05:30.320 --> 01:05:31.320]  Have they worked for you?
[01:05:31.320 --> 01:05:33.320]  They're the most unbelievable products I've ever had in my life.
[01:05:33.320 --> 01:05:35.320]  What products are you taking?
[01:05:35.320 --> 01:05:41.320]  Everything from Supermail to Brain Force to Winter Sun, X-2.
[01:05:41.320 --> 01:05:45.320]  I even got a little DNA force, so I just re-upped everything
[01:05:45.320 --> 01:06:14.320]  and I just went to Autofill.
[01:06:16.320 --> 01:06:19.320]  Welcome back to the Alex Jones Show.
[01:06:19.320 --> 01:06:20.320]  I'm David Knight.
[01:06:20.320 --> 01:06:23.320]  I guess you can start calling me deplorable me,
[01:06:23.320 --> 01:06:25.320]  despicable me, detestable me.
[01:06:25.320 --> 01:06:30.320]  That's what Hillary Clinton thinks of anybody who opposes her.
[01:06:30.320 --> 01:06:32.320]  And, of course, what you just heard right there
[01:06:32.320 --> 01:06:36.320]  was Two Plains, Three Buildings by Neil Knox.
[01:06:36.320 --> 01:06:37.320]  We've interviewed him before.
[01:06:37.320 --> 01:06:39.320]  A songwriter, very gifted songwriter,
[01:06:39.320 --> 01:06:43.320]  and I heard a lot of jingles, very successful doing that.
[01:06:43.320 --> 01:06:47.320]  Listen to this. Let's play this a little bit more.
[01:06:47.320 --> 01:06:52.320]  Think about the math.
[01:06:52.320 --> 01:06:54.320]  Okay.
[01:06:54.320 --> 01:06:56.320]  Two Plains, Three Buildings.
[01:06:56.320 --> 01:06:59.320]  That's what we mean when we talk about Building 7.
[01:06:59.320 --> 01:07:02.320]  We're going to talk about not only the facts of 9-11
[01:07:02.320 --> 01:07:05.320]  and the official conspiracy theory.
[01:07:05.320 --> 01:07:07.320]  That's the one that absolutely...
[01:07:07.320 --> 01:07:11.320]  It's like the magic bullet official conspiracy theory
[01:07:11.320 --> 01:07:13.320]  of the JFK assassination,
[01:07:13.320 --> 01:07:17.320]  the lone shooter official conspiracy theory
[01:07:17.320 --> 01:07:19.320]  that I don't believe that many people don't believe.
[01:07:19.320 --> 01:07:20.320]  That's where they coined the phrase
[01:07:20.320 --> 01:07:24.320]  to shut down any questioning of the official story.
[01:07:24.320 --> 01:07:26.320]  We've been questioning the official story here.
[01:07:26.320 --> 01:07:29.320]  Alex Jones has for 15 years.
[01:07:29.320 --> 01:07:31.320]  And we're going to take a look at the aftermath.
