[00:00.000 --> 00:02.000]  We've got it
[30:42.760 --> 30:51.440]  You can save thousands of dollars and you will love the way real soap makes you feel see them on the web at five stars soap comm or call
[30:51.760 --> 30:55.920]  800-340-7091 for a free catalog
[30:59.560 --> 31:05.360]  Have you ever wanted to generate your own supply of electrical power even save money on your electric bill if so
[31:05.360 --> 31:09.160]  This could be one of the most important messages you will ever hear solar power
[31:09.440 --> 31:17.360]  Generators are now available these emergency backup systems provide life-saving electrical power unlike gas generators a solar generator runs quietly
[31:17.360 --> 31:20.200]  I'm it's no fumes and produces electricity from the Sun
[31:20.200 --> 31:26.280]  It's like having an electrical power plant running quietly in your own home run some pumps shortwave radios
[31:26.600 --> 31:32.040]  Computers and even keep your food from spoiling whether it's hurricanes ice storms brownouts or blackouts
[31:32.040 --> 31:39.080]  You'll never suffer through painful power outages again. And here's the best news a remarkable fall truckload sale is going on right now
[31:39.080 --> 31:40.560]  It gets you
[31:40.560 --> 31:46.400]  $1,700 in bonuses when you buy a solar generator to find out why these solar generators are the best generators and get
[31:47.120 --> 31:52.960]  $1,700 in bonuses for doing so go to fall truckload sale.com. That's fall truckload sale.com
[31:53.200 --> 31:59.240]  Generate your own supply of electricity go to fall truckload sale.com. That's fall truckload sale.com
[31:59.240 --> 32:07.080]  The silver lungs generator is the only all-encompassing professional class product for producing endless colloidal and
[32:07.120 --> 32:14.720]  Ionic silver solutions right from the convenience of your home with recent regulations threatening the sale of silver-based supplements
[32:14.720 --> 32:21.320]  Now you can secure yourself and your family by producing your own silver solutions anywhere anytime
[32:21.720 --> 32:28.640]  You can have the peace of mind knowing that you can create endless supply of silver anytime anywhere for any
[32:28.640 --> 32:36.560]  Application the silver lungs generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit
[32:36.560 --> 32:43.760]  This product was designed to be an invaluable part of your vital preparations for a detailed report on the differences between
[32:44.000 --> 32:50.760]  Ionic silver colloidal silver and what most silver solution manufacturers are producing. Please visit our website at
[32:50.760 --> 32:58.760]  www.silverlungs.com for more information on why you should be producing your own silver solutions right from your home forever
[33:01.440 --> 33:07.960]  Coast to coast direct from Austin you're listening to the Alex Jones Broadcasting Network
[33:12.280 --> 33:15.320]  I have sworn upon the altar of God
[33:15.320 --> 33:21.400]  Eternal hostility against every form of tyranny over the mind of man
[33:22.240 --> 33:27.560]  Thomas Jefferson, it's Alex Jones on the GCN radio network
[33:32.720 --> 33:38.280]  We are back live and some people would tune into a broadcast like this and say oh this guy's negative
[33:38.280 --> 33:46.440]  Really, it's negative when now there's a scientific technocratic elite writing hundreds of books and white papers publicly
[33:47.160 --> 33:53.440]  Describing knowing back 80 years ago right through to today exactly what they're doing to us and talking about us like
[33:53.880 --> 33:58.200]  We don't even hear them or see what they're saying or doing in plain view
[33:58.880 --> 34:00.880]  You know, I personally
[34:01.040 --> 34:04.040]  Take that very very personally
[34:05.760 --> 34:07.260]  I
[34:07.260 --> 34:10.360]  As a man try to then learn more about these enemies
[34:10.360 --> 34:17.360]  I try to learn what they stand for what they believe in what their goals are and how that's going to affect
[34:18.120 --> 34:20.040]  Myself and my family
[34:20.040 --> 34:23.280]  Because I've noticed with the general public. There's a fake sentimentality
[34:24.040 --> 34:31.160]  They like the appearance of caring about their children. They like the appearance of caring about their society
[34:31.160 --> 34:37.360]  They like the appearance of being involved in their community or being informed
[34:37.360 --> 34:41.520]  But they are a mile wide and a millimeter deep
[34:42.000 --> 34:49.120]  There is nothing real there. They're not alive. They're not real people. They have no depth
[34:49.920 --> 34:51.440]  They have no depth now
[34:51.440 --> 34:56.840]  There are a lot of people that do have depth and there are a lot of good men and women of every race color and creed across this
[34:56.840 --> 35:04.520]  Club but I'll tell you this if you don't fight for liberty and freedom and if you don't fight for dignity and if you don't fight to be
[35:04.520 --> 35:08.200]  Treated with respect then you are a barbarian
[35:08.400 --> 35:13.440]  You don't want civilization and I'll tell you civilization as we know it is already gone
[35:13.680 --> 35:16.600]  We live in a facade a artificial environment
[35:17.880 --> 35:19.880]  Bombarding everyone with
[35:19.880 --> 35:21.080]  incredibly
[35:21.080 --> 35:28.160]  Negative anti-family pro-death. I've got a stack of articles here about new sitcoms in North America and in the UK
[35:28.760 --> 35:32.520]  New BBC where it's people committing suicide and how cool it is
[35:33.240 --> 35:37.280]  Other shows where it's bad to have a mommy and a daddy
[35:37.320 --> 35:43.800]  See, it's not just okay to have two daddies or two mommies. No, no, no, it's bad to have a daddy and a mommy
[35:44.520 --> 35:46.520]  you see I
[35:46.520 --> 35:53.200]  I was in Whole Foods yesterday because my wife asked me to go to the grocery store for and I don't go very often and there's a whole foods
[35:54.240 --> 36:00.680]  Closer to our house because I live out in the country. Believe it or not. There's there's a satellite Whole Foods sticking out towards the edge of town
[36:01.240 --> 36:03.240]  and I drove over to it and
[36:04.000 --> 36:06.480]  I was buying a bunch of vegetables mainly
[36:07.880 --> 36:09.880]  That's what my wife on the list and
[36:10.640 --> 36:12.640]  a
[36:12.640 --> 36:17.760]  A guy walks over and he says, oh, you're making some very healthy choices
[36:17.760 --> 36:22.720]  And I looked at the guy and thought does you know this guy know who I am and I said hi. How you doing?
[36:22.720 --> 36:25.040]  He goes, hi didn't know who I was
[36:26.440 --> 36:29.280]  You know walked on to the store ran into a few listeners and
[36:30.040 --> 36:36.080]  Then another woman walks over it says oh you've made very healthy choices and I thought
[36:36.800 --> 36:39.840]  Okay, this is on purpose and then I rounded
[36:39.840 --> 36:41.840]  the
[36:41.840 --> 36:43.280]  area
[36:43.280 --> 36:48.840]  Over where they got the yogurt and all the rest of it and there was a big hand-drawn sign
[36:49.360 --> 36:54.280]  Or meant to look hand hand-drawn over the over the cold cabinets
[36:55.440 --> 36:59.040]  And it said my name is blah blah and I should have taken a photo of it
[36:59.040 --> 37:00.800]  But I'm gonna go back in there and do a report on it
[37:00.800 --> 37:05.880]  And he said the reason I like working here 16 years is I get to influence what people eat
[37:05.880 --> 37:11.840]  It wasn't I get to work somewhere. We promote health healthy food. He goes. I get to influence what people eat
[37:11.840 --> 37:15.540]  And so I guess this is some new rollout where they don't just
[37:15.760 --> 37:20.800]  Peck at you shouldn't get plastic and then get rid of plastic entirely about social engineering
[37:21.320 --> 37:28.400]  It's it's all about being fully immersed and America is a giant reeducation camp. That's what it is
[37:29.600 --> 37:35.680]  Public schools are total systems that turn you against your parents dumb you down teach you to be herd driven
[37:35.680 --> 37:42.000]  And I've had the former head of the Department of Education and policy on many times Charlotte little field
[37:42.880 --> 37:44.880]  Charlotte, Isherby and
[37:48.640 --> 37:50.640]  You know just an amazing
[37:51.600 --> 37:54.360]  Lady and you know her dad was scum and bones
[37:54.880 --> 38:00.720]  Rest of it. That's she's the lady that leaked to Anthony Sutton into Congress all that info in the 70s
[38:00.720 --> 38:05.960]  But the point is I mean she's got all the documents where it was all planned. This is a planned
[38:06.360 --> 38:12.400]  Deliberate dumbing down. We sell the book liberate dumbing down if anybody still reads an info or store.com
[38:13.840 --> 38:15.840]  It's a size a little phone book
[38:16.440 --> 38:23.400]  Breaking all that down. This has been done by design and people should be upset about going into bondage
[38:23.440 --> 38:26.480]  They should be upset about social engineering
[38:27.240 --> 38:29.240]  They should be upset
[38:29.240 --> 38:30.840]  about
[38:30.840 --> 38:32.840]  Classical authoritarianism
[38:33.040 --> 38:35.200]  They should be upset when the White House
[38:35.960 --> 38:41.240]  First lady is is quote setting standards on what kids eat and from Colorado to Illinois
[38:41.680 --> 38:43.800]  There are mainstream news articles
[38:44.440 --> 38:48.440]  You can pull them up where the parents aren't allowed to pack the lunch
[38:49.040 --> 38:51.040]  The school decides
[38:51.720 --> 38:55.080]  I mean, this is the type of stuff we're dealing with
[38:55.920 --> 38:58.080]  And and Bloomberg comes out
[38:58.080 --> 39:04.720]  And says hey, I'm gonna tell you what to eat. I'm gonna tell you what to do and by the way
[39:04.720 --> 39:11.720]  I'm gonna sue gun manufacturers. So we bankrupt self-defense. I mean these are ravenous control freaks
[39:11.720 --> 39:13.720]  and what do you do when
[39:14.520 --> 39:17.280]  You don't want petty status because you're not a
[39:17.280 --> 39:27.280]  A troop of baboons where the dominant one gets the highest in the tree or a flock of cockatoos, you know in
[39:28.640 --> 39:33.640]  Australia where the dominant one gets in the top of the tree and chirps and sings proudly or
[39:35.520 --> 39:39.840]  Aguanas with the dominant iguana, you know gets up on the highest branch of the tree
[39:39.840 --> 39:45.080]  I mean, I'm not thrilled and excited by that. That doesn't make me happy and
[39:45.080 --> 39:50.640]  And running other people's lives and having power over people doesn't make me happy
[39:51.440 --> 39:55.200]  Inventing things creating things being private. I
[39:56.160 --> 40:00.920]  Mean, I'm on a search for normal good people that aren't users in mentally ill
[40:00.920 --> 40:03.680]  I'm on a search for people that could be my friend
[40:03.680 --> 40:08.640]  I'm on a search for any decent people that aren't backstabbing stupid
[40:08.640 --> 40:15.520]  Nothing's you know, and I never had a high view of myself. I just begin to realize, you know, this species is a stinking joke
[40:16.040 --> 40:23.960]  The elite are a group of knuckle dragging cancerous control freaks who are just psychopaths who've created a sadistic psychopaths
[40:23.960 --> 40:30.080]  Who've created a cosmology to carry out their control freak dreams and lust and things upon the population
[40:30.520 --> 40:37.000]  So they can have the most beautiful and creative and you know kneel down to them because they control the symbol of energy money
[40:37.000 --> 40:39.880]  Through fractional reserve derivatives fraud
[40:40.040 --> 40:46.040]  They control everything because they literally have a magic hat through through fraud because they control the media
[40:46.040 --> 40:51.360]  They bought off in the last hundred years to tell everybody that they're actually running everything and are good people
[40:51.440 --> 40:57.000]  So you've got a degenerate hunchback literally elite uglier than the day is long
[40:57.880 --> 41:01.560]  spiritually and physically who hate everyone that are pure beautiful and
[41:01.560 --> 41:09.320]  And then you've got they've turned the general public into mutated ugly slobs, and I mean spiritual slobs
[41:10.280 --> 41:12.280]  Just just I mean you look at men today
[41:12.280 --> 41:18.880]  And I mean they are just incredibly shallow nothing weaklings and they want to argue with you about sports
[41:18.880 --> 41:22.080]  And when you don't know about sports, they'll laugh and go. Oh, you don't know
[41:22.960 --> 41:26.000]  Like you're not yeah, man. I'm not cool
[41:26.000 --> 41:30.680]  Yeah, right. I know about the economy and quantum mechanics and
[41:32.240 --> 41:33.960]  engineering and
[41:33.960 --> 41:36.400]  societal development and sociology and
[41:37.120 --> 41:45.000]  Anthropology because it's addicting to know how the world really works except careful how much knowledge you get because then you come to grips with
[41:45.000 --> 41:47.800]  The fact that the humanity is rotting
[41:49.280 --> 41:51.280]  Absolutely rotting and
[41:51.280 --> 41:55.920]  And the only way to save my family is to go out and engage the rotting
[41:56.480 --> 42:01.120]  carcass and try to reanimate it against the globalist because the globalist are
[42:01.640 --> 42:05.760]  Engineering a world government shutting off the resources while posing as the savior
[42:05.760 --> 42:09.880]  They need to shut the resources off and so there's a lot lesser and less resources
[42:09.880 --> 42:15.000]  So you'll sell out for nothing so they can give you chicken feed for your birthright of liberty and
[42:16.160 --> 42:19.400]  So they can forge you into little armies of waddling
[42:19.400 --> 42:23.520]  Affeminate nothings these men
[42:24.720 --> 42:31.560]  Who who openly tell you they have power through the Borg hive collective who are proud of it?
[42:31.560 --> 42:37.360]  Who are proud of their pathetic weakness? They are proud of how destroyed they are
[42:37.680 --> 42:43.920]  They are proud of how spiritually dead they are these churches these Rockefeller World Council of Churches
[42:43.920 --> 42:51.360]  Literal government propaganda whorehouses the people they love most people love their kids dying of cancer nowadays
[42:51.360 --> 42:53.080]  Because they get attention from their neighbors
[42:53.080 --> 42:57.960]  They don't want to know why their kids are dying of cancer because they injected them in the vaccines with it
[42:57.960 --> 42:59.960]  They're murdering you
[43:00.920 --> 43:06.200]  We just had a terrible storm in the east, but we are all still in the eye of the perfect storm
[43:06.280 --> 43:09.760]  We have the most devastating economic conditions since the Great Depression
[43:09.760 --> 43:14.520]  America's worst drought in agricultural history and what about the presidential election?
[43:14.520 --> 43:18.400]  This perfect storm is a huge threat to everyone's food supply
[43:18.560 --> 43:25.120]  E-Foods Direct is preparing for the shortages and you had better do the same. I can warn you, but I can't feed you
[43:25.120 --> 43:28.720]  You know that E-Foods is the best tasting and safest food on the planet
[43:28.720 --> 43:32.080]  We all need a bunch of storeable and usable food from E-Foods Direct
[43:32.120 --> 43:36.040]  None of us wants to be standing in a bread line trading our freedom for food
[43:36.040 --> 43:40.560]  Anyone who doesn't take control of their uncertain future has to be just a little bit nuts
[43:40.560 --> 43:47.760]  Go to e-foodsdirect.com slash Alex starting Thursday, November 22nd at midnight through Monday, November 26th
[43:47.760 --> 43:53.280]  You can save 25 to 30% on the Black Friday specials. Give the gift of food security
[43:53.280 --> 43:59.720]  Would you rather prepare six months too early or one day too late? Go to e-foodsdirect.com slash Alex
[44:00.120 --> 44:05.560]  Sick of the globalist eugenesis control freaks adding poison to your water and laughing as you get sick and die
[44:05.560 --> 44:08.840]  Start purifying your water with ProPure. My friends
[44:08.840 --> 44:14.840]  I've done a lot of research and the best gravity filter out there bar none is ProPure and it's available
[44:15.080 --> 44:22.240]  discounted at infowars.com its filters are silver and pregnant to prevent bacterial growth. There's no priming required
[44:22.240 --> 44:30.760]  It's NSF 42 certified optional fluoride filters can reduce fluoride up to 95 percent easy to set up and use doesn't require electricity
[44:30.760 --> 44:37.080]  Purify water from lake streams ponds and wells. This filter system leaves in beneficial minerals
[44:37.080 --> 44:44.360]  Which is key save money by not buying bottled water and avoid BPA that leaches from the plastic ProPure is the best gravity-fed filter out
[44:44.360 --> 44:49.600]  There it's what my family uses infowars.com already has the lowest price on ProPure
[44:49.600 --> 44:55.240]  But if you add the promo code water at checkout you get an additional 10% off and infowars.com
[44:55.240 --> 44:59.560]  You can also call to order 888-253-3139
[44:59.560 --> 45:04.520]  Millions of people are going to get sick this winter from colds flu and other illnesses
[45:04.520 --> 45:12.480]  Don't be one of them protect yourself with super natural silver a revolutionary new broad-spectrum antibacterial solution recent advances in
[45:12.480 --> 45:17.160]  Silver technology have resulted in a silver solution that can be used daily to prevent bacteria
[45:17.720 --> 45:21.160]  Viruses mold and food poisoning and help improve wound healing
[45:21.680 --> 45:28.760]  Supernatural silver is safe enough to consume every day while powerful enough to destroy the causes of many serious diseases such as strep
[45:28.760 --> 45:32.200]  Staph, pneumonia, colds, flus and other harmful pathogens
[45:32.200 --> 45:39.760]  This new technology has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of colloidal or
[45:40.000 --> 45:44.920]  Ionic silver solutions the science digest journal says silver is our mightiest germ fighter
[45:44.920 --> 45:49.320]  It is virtually non-toxic and is emerging as a wonder of modern medicine go to
[45:49.720 --> 45:53.440]  Supernatural silver dot com today and use the promo code silver
[45:53.560 --> 45:55.560]  2012 for 20% off that
[45:55.560 --> 45:58.920]  Supernatural silver dot com and like us on Facebook
[46:01.720 --> 46:07.160]  If you want an American company with American products made by Americans
[46:07.280 --> 46:13.960]  Here is the cow Ben soap company Alex and his staff have used these pure soap products for years
[46:14.120 --> 46:21.240]  These all natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe
[46:21.240 --> 46:27.560]  See them on the web at five stars soap.com or call 800-340-7091
[46:27.960 --> 46:35.520]  For a free catalog buy the one to two months sample package and enjoy soaps that are twice as good as what you're using now or
[46:35.760 --> 46:40.560]  Save big with a one to two year supply of soaps for all your cleaning needs
[46:40.640 --> 46:47.500]  This is an amazing deal. You can save thousands of dollars and you will love the way real soap makes you feel
[46:47.500 --> 46:55.780]  See them on the web at five stars soap.com or call 800-340-7091 for a free catalog
[47:01.500 --> 47:09.020]  Coast to coast direct from Austin you're listening to the Alex Jones broadcasting network network
[47:09.020 --> 47:20.580]  Live from Austin, Texas broadcasting world-wide it's Alex Jones
[47:25.300 --> 47:28.580]  Careful that you're not staring to the abyss too long at least you'd become
[47:29.620 --> 47:31.460]  the abyss
[47:31.460 --> 47:33.460]  Was it needs he said that?
[47:33.740 --> 47:36.460]  Of course, he also said that which does not kill you
[47:36.460 --> 47:42.420]  Only makes you stronger. You know, I study this. I'm not going to exaggerate
[47:43.100 --> 47:45.780]  Not as much as I used to 15 hours a day
[47:46.940 --> 47:53.620]  There's been times in my life where I've studied 18 hours a day on the New World Order and that's why it's so frustrating
[47:53.740 --> 47:58.980]  I study what the globalists write and say because they operate like you don't even know they exist
[47:59.860 --> 48:03.980]  The general public you go out and say hey, have you heard about the world government?
[48:03.980 --> 48:07.700]  They'll say oh, that's what kooks talk about even though. It's now admitted
[48:07.700 --> 48:13.620]  We're going under a private corporate world government and they think you care what they think
[48:14.780 --> 48:16.780]  About you
[48:16.780 --> 48:22.980]  And it's not that that affects you that they don't care in the way they think it affects you that you realize
[48:22.980 --> 48:24.980]  They're helpless and it's very upsetting
[48:24.980 --> 48:31.500]  And I liken it to you know telling somebody hey
[48:34.940 --> 48:37.460]  You know don't get in the car with that guy and
[48:38.420 --> 48:44.420]  Then the woman gets found two days later dead in a dead in the field. I mean, it's you don't feel good about the fact
[48:44.420 --> 48:46.420]  You were right about it
[48:46.420 --> 48:54.660]  You don't feel good about that. It's it's it's a very frustrating to be absolutely
[48:55.420 --> 49:00.900]  On target about where the world's going and to know so few even know it
[49:02.620 --> 49:04.620]  So few are even aware
[49:04.620 --> 49:18.660]  It is just so frustrating that the globalist openly announced what they're doing to us how they're socially engineering us
[49:18.860 --> 49:23.100]  How they're taking over our lives and how they're doing it towards a bad aim
[49:23.340 --> 49:28.700]  But they have this general PR cover story that all these incredibly
[49:28.700 --> 49:37.420]  Satisfied trendies who call themselves liberals buy into who just walk around with a satisfied look on their face and
[49:37.980 --> 49:40.180]  Who just will not face reality?
[49:40.820 --> 49:46.020]  You know at least conservatives think freedom and private property is a good thing
[49:46.260 --> 49:51.980]  Sure, they buy into mainline Republican leaders that will absolutely sell them out and they're con to a great extent
[49:51.980 --> 49:59.220]  But at least they have some of the basic facts. I mean
[49:59.220 --> 50:03.660]  I look at these articles I have here we're going to take calls in the second hour and get into a bunch other news and
[50:04.100 --> 50:06.700]  It makes my head spin
[50:08.420 --> 50:16.260]  Me look at this NBC world news headline kids were moved from UK couple over support for independence from Europe
[50:17.700 --> 50:19.700]  and
[50:19.700 --> 50:24.540]  They took their children and gave them to foster care
[50:24.980 --> 50:30.700]  Because they were politically active in the UK independence party now if they were active in a white supremacist group
[50:30.700 --> 50:34.020]  You shouldn't take their kids, but UKIP are frequent guests here
[50:34.020 --> 50:41.500]  They are the third largest party in England in the UK the fastest growing gaining all these seats in the European Union
[50:41.780 --> 50:46.180]  Parliament that's rubber stamp the bureaucrats run it, but at least they're in it
[50:46.180 --> 50:49.140]  Nigel Farage is an incredible speaker
[50:49.860 --> 50:58.380]  It's about getting sovereignty back. It's about cutting taxes. It's basically a mild libertarian group. They're not even libertarian
[50:58.700 --> 51:04.180]  They're so mainline conservative folks. They're taking their kids. They're arresting them
[51:04.780 --> 51:08.140]  Lord Moncton is one of the founders of it. You've heard him here on the show
[51:08.420 --> 51:14.580]  Lord Christopher Moncton I don't want to get him on this week about this or Nigel Farage member of the UK and the
[51:14.580 --> 51:22.220]  Independence party and you can go watch NBC News is covering this going should your children be taken if you're conservative and
[51:22.700 --> 51:26.540]  See, it's not just the standalone case. I happen to know
[51:27.900 --> 51:33.820]  About this in Europe and now starting in Canada and they're starting in here. They're arresting preachers
[51:34.980 --> 51:37.940]  That read out of the Bible criticizing homosexuality
[51:37.940 --> 51:43.300]  This is authoritarianism ladies and gentlemen and again, they're not even being authoritarian
[51:43.540 --> 51:50.620]  Because they want to be sweet to downtrodden groups. That's a cover. This is a cold-blooded program
[51:53.540 --> 51:56.900]  Do you ever hear of the gay and lesbian groups criticizing the fact that it's been
[51:56.900 --> 52:00.020]  Declassified that HIV this came out in Congress. Look it up
[52:00.580 --> 52:02.260]  You can debate whether it was manufactured or not
[52:02.260 --> 52:06.260]  But the point is in the late 70s. It was put in hepatitis shows
[52:06.260 --> 52:13.540]  In San Francisco, New York, London and Paris and given to gay men because they were having hundreds of partners a month at that time to
[52:13.540 --> 52:15.540]  spread it
[52:17.060 --> 52:19.540]  They use them to spread HIV
[52:22.260 --> 52:29.460]  It's all just a cover ladies and gentlemen when you come to grips with the full magnitude of what we're facing people ask
[52:29.460 --> 52:33.460]  Why am I still alive? Why am I still in the air? They think you're so lost?
[52:33.460 --> 52:39.220]  They think you're so lost. They think you're so pathetic. They think you're in such a trance
[52:40.580 --> 52:45.540]  That's so what if Alex Jones goes on the air and tells you about it Ron Paul gave his 49 minute speech
[52:45.860 --> 52:47.860]  Week and a half ago. We heard some of it last Sunday
[52:48.580 --> 52:52.980]  And he said we're going under world government run by private banks who pay no taxes
[52:53.060 --> 52:57.300]  You can go read the transcripts online or just type in Ron Paul's farewell address
[52:58.740 --> 53:00.740]  It's got millions of views online
[53:00.740 --> 53:02.740]  On c-span
[53:03.860 --> 53:08.980]  John Bowns doing a project. We're putting documents articles news clips to everything. He says we're going to be airing it
[53:08.980 --> 53:10.980]  It should be ready. What John by the end of this week
[53:12.500 --> 53:16.020]  I know you've been pulling I mean you've been pulling double duty, but I want to yeah, that's great
[53:16.020 --> 53:18.020]  So Wednesday or Thursday, but take your time on this though
[53:18.900 --> 53:23.460]  The point is is that all of this is going on and he says it is a
[53:24.260 --> 53:26.260]  group of organized
[53:26.500 --> 53:28.500]  Premeditated that these are quotes
[53:28.500 --> 53:30.500]  Authoritarian psychopaths
[53:31.540 --> 53:37.540]  That's right, and he is a real scholar. He's done the research. So am I and man, that's what that's what's so chilling about
[53:37.540 --> 53:38.660]  This is
[53:38.660 --> 53:44.980]  When you realize what this planet really is and what we're really in the middle of and the facades and the stores
[53:45.380 --> 53:48.180]  And all of it is just window dressing folks
[53:48.740 --> 53:52.740]  For groups that are spiking the food the water the air everything
[53:53.620 --> 53:57.620]  And our DNA is changing. I'm going to go ahead and show you
[53:57.620 --> 54:01.380]  changing I was listening yesterday to 5 90 a.m. Driving in the car
[54:02.340 --> 54:04.340]  And they had some doctors on
[54:04.660 --> 54:07.860]  Different group of doctors going yet about hormone replacement for women
[54:07.860 --> 54:10.420]  It's interesting shows on the weekend almost better than the weekdays
[54:10.420 --> 54:13.780]  The point is I tune in to different shows Kenny Romair you name it
[54:13.780 --> 54:17.060]  But I was tuning in the local for local people listening on our local affiliate
[54:18.100 --> 54:19.220]  and
[54:19.220 --> 54:20.340]  I listened about 30 minutes
[54:20.340 --> 54:26.020]  I got home and I was still listening in the car after you know sitting there for 10 minutes of my kids wanting to finish it
[54:26.020 --> 54:28.020]  And and the doctors were going
[54:28.020 --> 54:30.020]  Yeah, we used to do hormone replacement
[54:30.500 --> 54:33.060]  With progesterone and stuff, you know for older women
[54:33.060 --> 54:40.900]  But now it's young women's hair hairs falling out and thyroid problems and we're seeing increases in cancer and stuff. So
[54:42.100 --> 54:47.460]  On and on and on well. Yeah, of course you are again go look at the real numbers
[54:51.220 --> 54:54.420]  I mean if you don't take this stuff serious
[54:54.420 --> 54:59.140]  If you don't understand what's going on folks, you better find out real fast
[55:00.180 --> 55:02.740]  If you don't know what eugenics is in the name
[55:03.460 --> 55:07.540]  Of whatever gods you pray to or if you don't you pray to yourself, you know, you're a materialist
[55:07.700 --> 55:10.740]  Well, then I can't help you all I can say is
[55:13.540 --> 55:17.380]  Man this is so heavy it's above my pay grade and and I'll tell you right now
[55:18.100 --> 55:20.420]  I feel like a pile of garbage because
[55:20.420 --> 55:22.420]  I
[55:22.660 --> 55:27.300]  Know how hardcore this information is and I don't I can't come up with words
[55:28.020 --> 55:32.340]  I can't come up with the energy. I can't come up with the oratory
[55:34.900 --> 55:36.740]  Flourishes
[55:36.740 --> 55:42.820]  Strong enough to properly convey to you the magnitude of what we face and a lot of people say well Alex
[55:42.820 --> 55:46.580]  That's fear mongering. You're trying to scare people. No, I think you're like I am
[55:46.580 --> 55:52.500]  If a guy's coming to rob my house at night and I see somebody walking around out by my cars
[55:52.820 --> 55:57.460]  I don't want to hide under the bed and wish somebody wasn't trying to break in my cars or breaking my house
[55:57.860 --> 55:59.860]  I'm not happy about it, but I'm gonna
[56:00.340 --> 56:03.460]  Go to the instant access safe and I'm going to pull out my shotgun
[56:06.340 --> 56:11.220]  And I'm going to reach in and grab my holster and clip it on with two two handguns
[56:11.220 --> 56:18.500]  And I'm gonna open the door and I'm gonna tell you put your hands up and if you don't I'm gonna kill you
[56:23.060 --> 56:25.060]  Not because I live in fear I live in power
[56:26.740 --> 56:30.580]  I mean, I'm a throwback. I'm an old-fashioned guy. I'm looking for trouble
[56:31.380 --> 56:34.340]  But you know what will you start something with me? I'm not afraid. I'm
[56:35.540 --> 56:37.540]  I'm instinctive
[56:37.540 --> 56:42.500]  And you know what I've learned all this information and and and I would think you'd want to know this
[56:43.060 --> 56:47.700]  I think you'd want to know foreign banks conquer this and are bragging about it in literally hundreds of publications a month
[56:48.100 --> 56:49.940]  I think you'd want to know there's
[56:49.940 --> 56:55.060]  Probably a hundred books back there on our bookshelf for the globalist brag. They're poisoning our food and water and call us dumb animals
[56:56.900 --> 56:59.140]  I think you'd want to know there's hundreds of textbooks published
[56:59.140 --> 57:04.020]  They teach it right here at the University of Texas for the social workers that the families of disease that has to be gotten rid of
[57:04.020 --> 57:08.180]  I thought you'd want to know I thought you'd want to stand up for yourself
[57:08.340 --> 57:11.140]  I thought you'd want to live but you know what a lot of you don't
[57:12.340 --> 57:15.860]  A lot of you don't you're gonna sign your wife your children everything over to evil
[57:16.500 --> 57:21.060]  And you're just gonna go watch another football game and act manly and strut around and try to sound mainstream
[57:21.860 --> 57:23.140]  okay
[57:23.140 --> 57:29.700]  But let me tell you the facade is about to disappear and things are gonna get worse and worse very very quickly know that
[57:29.700 --> 57:35.620]  And understand that coming up. We got a key Ron Paul clip backing my call for secession
[57:36.180 --> 57:40.820]  Against the globalist not the secession the globalist told you about but the real secession
[57:41.140 --> 57:47.700]  Your phone calls and a lot more. I'll give the number out a ton of news on the economy and the military and so much more second hour coming up
[57:51.220 --> 57:56.260]  We just had a terrible storm in the east, but we are all still in the eye of the perfect storm
[57:56.260 --> 58:02.660]  We have the most devastating economic conditions since the great depression America's worst drought and agricultural history
[58:02.660 --> 58:04.660]  And what about the presidential election?
[58:04.820 --> 58:08.420]  This perfect storm is a huge threat to everyone's food supply
[58:08.660 --> 58:12.660]  E-Foods direct is preparing for the shortages and you had better do the same
[58:12.980 --> 58:18.740]  I can warn you but I can't feed you. You know that E-Foods is the best tasting and safest food on the planet
[58:18.900 --> 58:22.100]  We all need a bunch of storable and usable food from E-Foods direct
[58:22.100 --> 58:26.100]  None of us wants to be standing in a bread line trading our freedom for food
[58:26.420 --> 58:30.660]  Anyone who doesn't take control of their uncertain future has to be just a little bit nuts
[58:30.820 --> 58:37.860]  Go to e-foods direct comm slash alex starting thursday november 22nd at midnight through monday november 26th
[58:38.020 --> 58:43.300]  You can save 25 to 30 percent on the black friday specials give the gift of food security
[58:43.380 --> 58:46.980]  Would you rather prepare six months too early or one day too late?
[58:47.140 --> 58:49.780]  Go to e-foods direct comm slash alex
[58:49.780 --> 58:55.060]  Have you ever wanted to generate your own supply of electrical power even save money on your electric bill?
[58:55.220 --> 59:00.980]  If so this could be one of the most important messages you will ever hear solar power generators are now available
[59:01.140 --> 59:07.620]  These emergency backup systems provide life-saving electrical power unlike gas generators a solar generator runs quietly
[59:07.780 --> 59:10.580]  Amidst no fumes and produces electricity from the sun
[59:10.740 --> 59:15.460]  It's like having an electrical power plant running quietly in your own home run sump pumps
[59:15.460 --> 59:22.420]  Shortwave radios computers and even keep your food from spoiling whether it's hurricanes ice storms brownouts or blackouts
[59:22.580 --> 59:25.060]  You'll never suffer through painful power outages again
[59:25.220 --> 59:29.460]  And here's the best news a remarkable fall truckload sale is going on right now
[59:29.620 --> 59:36.260]  It gets you $1,700 in bonuses when you buy a solar generator to find out why these solar generators are the best generators
