[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[34:18.000 --> 34:20.000]  Of course, I checked the law.
[34:20.000 --> 34:22.000]  It's totally illegal.
[34:22.000 --> 34:25.000]  Congress people went to jail for that 20 years ago.
[34:25.000 --> 34:28.000]  Not now they don't.
[34:28.000 --> 34:31.000]  It's a national security dictatorship.
[34:31.000 --> 34:34.000]  And you notice everything's circling the drain now.
[34:34.000 --> 34:36.000]  You notice suddenly the prosperity is leaving.
[34:36.000 --> 34:42.000]  You notice suddenly everything's going up in price because they're devaluing the dollar.
[34:42.000 --> 34:46.000]  Because they are shutting down all their competition.
[34:46.000 --> 34:49.000]  They're shutting down the market.
[34:49.000 --> 34:53.000]  I mean, I told you five years ago when the decisions were made and announced.
[34:53.000 --> 35:01.000]  Back when Bush was in, I said, if you live in Austin, Texas, it's one of the few cities that's been totally taken over by these people.
[35:01.000 --> 35:09.000]  Regardless of who even gets in office federally, you're going to be paying more for power because Austin signed on to the UN agreement.
[35:09.000 --> 35:15.000]  To shut down power plants around it and to only let big globalist companies sell power.
[35:15.000 --> 35:20.000]  And so they go out with a straight face and say the average person will only have a 40% increase.
[35:20.000 --> 35:25.000]  Last year it was 20, but some will have an 80% increase.
[35:25.000 --> 35:27.000]  And we need this for a budgetary shortfall.
[35:27.000 --> 35:29.000]  No, that's another lie.
[35:29.000 --> 35:33.000]  People just think that the money just goes around the city.
[35:33.000 --> 35:34.000]  No, no, it goes.
[35:34.000 --> 35:37.000]  Most of it goes to the company that's doing the service.
[35:37.000 --> 35:39.000]  It's not privatization.
[35:39.000 --> 35:49.000]  And then libertarians, many of them aren't sophisticated enough to know the difference between a real privatization and a fascist insider, crony capitalist scam.
[35:49.000 --> 36:03.000]  See, racketeering and organized crime is the standardization and legalization and is a global revolution by the criminal class against free humanity.
[36:03.000 --> 36:08.000]  And all I do is read their white papers, their books, their communiques, and it's all public.
[36:08.000 --> 36:15.000]  They operate like you are lobotomized idiots.
[36:15.000 --> 36:23.000]  Because they've taught in school and in this culture that it is a virtue not to care.
[36:23.000 --> 36:30.000]  That it is a virtue, I mean adults, people in business look at you like a weirdo.
[36:30.000 --> 36:41.000]  If at dinner you try to bring up to them power generation and the history of electricity and how markets work.
[36:41.000 --> 36:49.000]  If you bring up to someone what sodium fluoride is bad for you and they start laughing and you say, no, no, let me pull up some studies for you.
[36:49.000 --> 36:51.000]  Let me explain sodium fluoride.
[36:51.000 --> 36:55.000]  You just type in sodium fluoride cancer and you'll get major medical journals.
[36:55.000 --> 36:59.000]  They've known it for hundreds of years.
[36:59.000 --> 37:01.000]  And they just go, man, you're weird.
[37:01.000 --> 37:03.000]  You like no stuff.
[37:03.000 --> 37:15.000]  A lot of times people are like awe inspired that someone knows about stocks and bonds or someone knows about the periodic table or that you know about anything.
[37:15.000 --> 37:19.000]  It's like you're a kook to be informed.
[37:19.000 --> 37:31.000]  Folks, our country was founded by people that were into speaking four or five languages, including Latin, and who discovered and harnessed electricity, Benjamin Franklin,
[37:31.000 --> 37:41.000]  and who, all of them were inventors and scientists and into being incredibly intelligent and they weren't showing off.
[37:41.000 --> 37:46.000]  You read a 1777, 78 newspaper.
[37:46.000 --> 37:59.000]  I have a gigantic vocabulary and can even speed read and I have trouble reading an average newspaper and literacy was higher in the 1770s than it is now.
[37:59.000 --> 38:01.000]  You know who the rock stars were?
[38:01.000 --> 38:03.000]  They were inventors.
[38:03.000 --> 38:05.000]  You know who the rock stars were?
[38:05.000 --> 38:13.000]  They were the scientists and the public wanted to be like that and the whole world marveled at the United States invented almost everything.
[38:13.000 --> 38:15.000]  And they weren't wimps either.
[38:15.000 --> 38:20.000]  Everyone was very polite because if you slighted someone, they'd say, step outside.
[38:20.000 --> 38:25.000]  You want swords or pistols, pal.
[38:25.000 --> 38:35.000]  And if the person wouldn't retract the statement, they'd walk up and slap them across the face and say, you will come outside.
[38:35.000 --> 38:41.000]  So I don't, you know, men nowadays think it's not manly to understand knowledge.
[38:41.000 --> 38:43.000]  There's nothing more manly.
[38:43.000 --> 38:45.000]  It's the essence of being a man.
[38:45.000 --> 38:48.000]  It's the essence of being a woman.
[38:48.000 --> 38:50.000]  It's the essence of being a human.
[38:50.000 --> 38:55.000]  It's the essence of an awake, conscious person.
[38:55.000 --> 39:00.000]  And ladies and gentlemen, I only give you a fraction of my knowledge and it's all public source.
[39:00.000 --> 39:06.000]  If I told you my full understanding of this, I can see the entire architecture of the New World Order.
[39:06.000 --> 39:08.000]  I have immersed myself so deeply in it.
[39:08.000 --> 39:12.000]  I have studied them and I'm here to tell those that serve it even at high levels.
[39:12.000 --> 39:20.000]  Most of you I've studied you were picked because you're competitive, you're highly intelligent, but you're compartmentalized.
[39:20.000 --> 39:21.000]  You're a specialist.
[39:21.000 --> 39:27.000]  I'm a general knowledge person, a wide spectrum, a full spectrum.
[39:27.000 --> 39:34.000]  You are signing on to something that is going to destroy you as well.
[39:34.000 --> 39:45.000]  This hyper-crazy eugenics dominant system is undoubtedly going to either destroy this species or bring us awfully close to it.
[39:45.000 --> 39:59.000]  And when you respond to the establishment with simple facts like, hey, we'd better look at what you're doing in the case of weaponized viruses.
[39:59.000 --> 40:03.000]  And they giggle and laugh about it.
[40:03.000 --> 40:07.000]  I mean, Dick Cheney wrote public policy papers in 2000.
[40:07.000 --> 40:09.000]  One of them was rebuilding America's defenses.
[40:09.000 --> 40:10.000]  It's public.
[40:10.000 --> 40:13.000]  It's type of building America's defenses, white paper.
[40:13.000 --> 40:15.000]  And they say we're getting the race specific weapons ready.
[40:15.000 --> 40:18.000]  We got to have the media prepare the public for their use.
[40:18.000 --> 40:20.000]  Oh, man.
[40:20.000 --> 40:24.000]  Oh, and I usually attack the Austin American statesman.
[40:24.000 --> 40:30.000]  One of three national papers that actually wrote editorials against it was the Austin American statesman.
[40:30.000 --> 40:32.000]  So I got to commend that.
[40:32.000 --> 40:36.000]  Broken clocks are occasionally right, as you know, twice a day.
[40:36.000 --> 40:45.000]  But these people are so confident that that's going to be their downfall.
[40:45.000 --> 40:49.000]  And I've gone from hating the globalists and being disgusted by them to now.
[40:49.000 --> 40:54.000]  I'm just bewildered in my knowledge that they're stunted.
[40:54.000 --> 41:05.000]  They're able to carry out these anti-human destructive activities so they're in dominant position as psychopaths, sociopaths, twisted people.
[41:05.000 --> 41:07.000]  And I studied civilization.
[41:07.000 --> 41:18.000]  In every culture, psychopaths, when they get in control, build like a snail grows a certain type of shell or a plant, you know, goes towards the heat in the sun.
[41:18.000 --> 41:20.000]  It's a tropism.
[41:20.000 --> 41:25.000]  You know, ducks quack, sharks bite, fish swim. It's a tropism.
[41:25.000 --> 41:27.000]  Men fight.
[41:27.000 --> 41:29.000]  Women preen.
[41:29.000 --> 41:31.000]  Women love. Women nurture.
[41:31.000 --> 41:33.000]  It's a tropism.
[41:33.000 --> 41:35.000]  And they build architectures.
[41:35.000 --> 41:40.000]  And now with advanced technology, it's like a mutating architecture.
[41:40.000 --> 41:46.000]  But I see, like Eskimo art, a new art where it has the multi-face variant every angle you look at it.
[41:46.000 --> 41:54.000]  I see all the past generations of it and how it all intertwines like a kaleidoscope, like a carousel.
[41:54.000 --> 41:59.000]  And every permutation, I'm able to predict now what they're going to do.
[41:59.000 --> 42:05.000]  And they've got supercomputers that do it as well and idiot savants that handle future predictive systems.
[42:05.000 --> 42:10.000]  They're on 50-year and 20-year and 10-year and overall 100-year programs.
[42:10.000 --> 42:16.000]  Mr. Bignie Brzezinski, another top globalist, admit that. And now I can think of their program once I discover a new piece of it
[42:16.000 --> 42:22.000]  and use their NSA search engine, Panoptagon, to look into what they're doing.
[42:22.000 --> 42:28.000]  And sure enough, what I have envisioned them doing, I will find word for word in their own public white papers,
[42:28.000 --> 42:30.000]  but from their twisted perspective.
[42:30.000 --> 42:33.000]  And it is, it is, it is unbelievable.
[42:33.000 --> 42:38.000]  I mean, I cannot even begin to describe to you, ladies and gentlemen,
[42:38.000 --> 42:43.000]  that what we're seeing is the formation of a truly false artificial habitat
[42:43.000 --> 42:46.000]  that the globalists have built for the general public.
[42:46.000 --> 42:51.000]  That is a, that is a slow, straight jacket, boa constrictor kill grid.
[42:51.000 --> 42:56.000]  But I can see the permutations within it, the blowback on the elite and the rest of it.
[42:56.000 --> 42:58.000]  It's going to kill everybody.
[43:00.000 --> 43:07.000]  When you're out on the road, the last place you want to be is on the road.
[43:07.000 --> 43:12.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[43:12.000 --> 43:21.000]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[43:21.000 --> 43:29.000]  They so pride in every stitch guarantee you love the way they fit.
[43:29.000 --> 43:34.000]  They put a diamond gusset in the crotch where you need it most.
[43:34.000 --> 43:39.000]  Blue diamond gussets got it, others don't.
[43:39.000 --> 43:43.000]  We turned jeans inside out, diamond gusset jeans.
[43:43.000 --> 43:46.000]  Made in the USA with unparalleled quality.
[43:46.000 --> 43:50.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection
[43:50.000 --> 43:52.000]  so you can ride all day with confidence.
[43:52.000 --> 43:55.000]  Order yours at gusset.com.
[43:55.000 --> 44:05.000]  Diamond gusset jeans got it, others don't.
[44:25.000 --> 44:29.000]  Now a new socialist legislation is only compounding the problem.
[44:29.000 --> 44:32.000]  Dangerous weather is always a threat to local grids.
[44:32.000 --> 44:36.000]  Every year, thousands of families lose their power from weather-related onages.
[44:36.000 --> 44:41.000]  A solar power generator provides powerful backup insurance and peace of mind.
[44:41.000 --> 44:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[44:46.000 --> 44:52.000]  You can get more information at www.mysolarbackup.com.
[44:52.000 --> 44:56.000]  Remember, the government doesn't own the sun, so go to www.mysolarbackup.com
[44:56.000 --> 45:00.000]  or call 1-877-327-0365.
[45:00.000 --> 45:03.000]  Hi folks, this is Alex Jones.
[45:03.000 --> 45:08.000]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[45:08.000 --> 45:10.000]  Saving means to make money.
[45:10.000 --> 45:13.000]  The Calben Pure Soap Company can save you thousands of dollars
[45:13.000 --> 45:17.000]  and give you good old-fashioned real soaps that are triple concentrated
[45:17.000 --> 45:19.000]  and twice as good as what you're using now.
[45:19.000 --> 45:24.000]  These are soaps made from vegetable and coconut oils that contain no useless dyes,
[45:24.000 --> 45:27.000]  perfumes, deodorants, or antibacterials.
[45:27.000 --> 45:31.000]  Your risk is the hundreds of hazardous toxic detergents that give you rashes,
[45:31.000 --> 45:35.000]  itching sores, and deteriorating clothing called lint.
[45:35.000 --> 45:38.000]  If you want something better, if you want something you've never had before,
[45:38.000 --> 45:40.000]  you have to do something you've never done before.
[45:40.000 --> 45:45.000]  Getting a free catalog is easy by calling 800-340-7091
[45:45.000 --> 45:49.000]  or see Calben on the Web at 5starsoap.com.
[45:49.000 --> 45:53.000]  Take charge of your health now by calling 800-340-7091
[45:53.000 --> 45:57.000]  or see Calben on the Web at 5starsoap.com.
[46:01.000 --> 46:05.000]  Hundreds of nations have fallen to tyranny in the last century alone.
[46:05.000 --> 46:08.000]  This is our last chance to not relive history.
[46:08.000 --> 46:10.000]  As we're finishing off this agenda,
[46:10.000 --> 46:13.000]  we'll be pulling the rug from underneath Americans at home.
[46:13.000 --> 46:17.000]  I have a tremendous influence on our president and Congress,
[46:17.000 --> 46:19.000]  and they really are calling the shots.
[46:19.000 --> 46:24.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[46:24.000 --> 46:27.000]  For the Republic identifies the enemies of our nation,
[46:27.000 --> 46:32.000]  the criminal offshore cartel, hell-bent on destroying sovereignty,
[46:32.000 --> 46:34.000]  and on its ashes constructing world government.
[46:34.000 --> 46:37.000]  Tim Geithner, Bernanke, they're arsonists.
[46:37.000 --> 46:39.000]  They're asking for more matches, and the Congress is saying,
[46:39.000 --> 46:41.000]  who do we make the checkout to?
[46:41.000 --> 46:43.000]  Today seems like nobody does care.
[46:43.000 --> 46:48.000]  And right now in Washington, D.C., we have seen a fall of the Republic.
[46:48.000 --> 46:53.000]  Get your copy of Fall of the Republic on DVD at infowars.com.
[46:53.000 --> 47:12.000]  We're watching online right now in super high quality at prisonplanet.tv.
[47:24.000 --> 47:28.000]  Okay, we are back, ladies and gentlemen.
[47:28.000 --> 47:32.000]  If you're a new listener, I would suggest that you go online.
[47:32.000 --> 47:36.000]  You can buy the DVDs at infowars.com and watch them in high quality.
[47:36.000 --> 47:42.000]  But if not, they're all free on thousands of video services.
[47:42.000 --> 47:45.000]  Endgame, Terror Storm.
[47:45.000 --> 47:49.000]  Or you can go to some of my newer films like Obama Deception, Fall of the Republic.
[47:49.000 --> 47:54.000]  You can watch films I made 13, 14, 15 years ago, Police Day 2000,
[47:54.000 --> 47:56.000]  America Destroyed by Design.
[47:56.000 --> 48:04.000]  Go watch one of those films that were seen as off the charts insane at the time.
[48:04.000 --> 48:07.000]  And then now look at the way we live.
[48:07.000 --> 48:10.000]  People see these films today and are blown away.
[48:10.000 --> 48:12.000]  They say, my gosh, this guy predicted everything.
[48:12.000 --> 48:15.000]  I didn't predict anything.
[48:15.000 --> 48:21.000]  The social engineers, see this planet isn't run by the best looking.
[48:21.000 --> 48:26.000]  It isn't run by the person that's the smartest at building the best computer chip.
[48:26.000 --> 48:31.000]  It's run at the people that know how to use government and systems to take control of that.
[48:31.000 --> 48:38.000]  It's run by Ponzi scheme operators who learned how to get people to accept their fiat money.
[48:38.000 --> 48:44.000]  And once private banks get control of your country and can issue the currency like the private Federal Reserve,
[48:44.000 --> 48:46.000]  it's over.
[48:46.000 --> 48:48.000]  People like, well, why do they want to wreck the economy then?
[48:48.000 --> 48:52.000]  Because they want to consolidate it.
[48:52.000 --> 48:56.000]  Because the globalists made a deal with the Chinese and the Chinese communists took the deal
[48:56.000 --> 49:02.000]  to use their population as slaves to reduce their population as part of the eugenics agreement.
[49:02.000 --> 49:08.000]  They sent Ambassador George Herbert Walker Bush over there who'd run the Native American program in the 70s.
[49:08.000 --> 49:11.000]  He was a rock star of eugenics.
[49:11.000 --> 49:13.000]  He got over half the Native Americans sterilized.
[49:13.000 --> 49:18.000]  Just type in Native Americans sterilized at reservations in the 1970s.
[49:18.000 --> 49:22.000]  So they sent him to China before Nixon went and they publicly said,
[49:22.000 --> 49:27.000]  put in a one-child policy, reduce your population, we will ship all the industry here,
[49:27.000 --> 49:32.000]  and in turn our plan is to leverage out all free market competition and drive down wages there.
[49:32.000 --> 49:35.000]  We want an impoverished controlled population.
[49:35.000 --> 49:37.000]  And now you hear that, oh, austerity is cool.
[49:37.000 --> 49:41.000]  You go to Whole Foods, there's all these magazines about how cool it is to be poor,
[49:41.000 --> 49:45.000]  how cool it is to have nothing, how great it is to pay more for your power bill.
[49:45.000 --> 49:48.000]  I mean, our own city council where I'm broadcasting you to from Austin said,
[49:48.000 --> 49:51.000]  hey, we want to massively increase your power, it's for the earth.
[49:51.000 --> 49:55.000]  No, it's for scumbag criminals that have taken control.
[49:55.000 --> 49:57.000]  It's called austerity.
[49:57.000 --> 50:03.000]  It's done in every third world country by the IMF and World Bank, holding companies for the globalists.
[50:03.000 --> 50:07.000]  And so they're able to shut you down.
[50:07.000 --> 50:10.000]  The real power is in monopolies.
[50:10.000 --> 50:13.000]  The real power is in the green police coming in your house.
[50:13.000 --> 50:18.000]  They're not going to get in trouble for a big company with Bill Gates owning Monsanto
[50:18.000 --> 50:23.000]  with corn that produces its own pesticide where the bugs die if they eat it,
[50:23.000 --> 50:29.000]  but then they just say it's safe for you to eat that causes organ failure in all the studies with the rats.
[50:29.000 --> 50:31.000]  That's not an environmental problem.
[50:31.000 --> 50:32.000]  No, no, no, no, no, no, no.
[50:32.000 --> 50:37.000]  The carbon dioxide you exhale, that's the problem and you're the problem.
[50:37.000 --> 50:41.000]  You pull Bill Gates up saying humans are bad because they exhale carbon dioxide.
[50:41.000 --> 50:42.000]  Ted TV.
[50:42.000 --> 50:43.000]  Pull it up.
[50:43.000 --> 50:45.000]  It's all over the place.
[50:45.000 --> 50:47.000]  Bill Gates admits the reducing population.
[50:47.000 --> 50:48.000]  Type it in.
[50:48.000 --> 50:49.000]  Watch him.
[50:49.000 --> 50:53.000]  Bill Gates says it's that, what do they call it?
[50:53.000 --> 50:55.000]  That death panels are real.
[50:55.000 --> 50:57.000]  Bill Gates calls for death panels.
[50:57.000 --> 50:58.000]  That's the name of the video.
[50:58.000 --> 50:59.000]  Go watch it.
[50:59.000 --> 51:03.000]  He's just one of these little sickos that think of you as dumb animals.
[51:03.000 --> 51:07.000]  And you know what, when you act like it, that only validates what they're saying and doing.
[51:07.000 --> 51:08.000]  But here's the deal.
[51:08.000 --> 51:10.000]  I'm not a dumb animal.
[51:10.000 --> 51:11.000]  I know what you're doing.
[51:11.000 --> 51:16.000]  And I'm not an immoral control freak scumbag and I'm not going to join you.
[51:16.000 --> 51:20.000]  Even though there's been entrees into that many times, you can kill me right now.
[51:20.000 --> 51:22.000]  I will never join you.
[51:22.000 --> 51:25.000]  I will never sign on to what you do.
[51:25.000 --> 51:26.000]  I will never commit suicide either.
[51:26.000 --> 51:27.000]  I love life so much.
[51:27.000 --> 51:29.000]  I'm ready to lay my life down.
[51:29.000 --> 51:31.000]  You got that?
[51:31.000 --> 51:33.000]  It's not just for my children.
[51:33.000 --> 51:38.000]  I love everybody's children so much that I've signed my whole family on to this and I'm fearless.
[51:38.000 --> 51:40.000]  Whatever comes, I'm in God's hands.
[51:40.000 --> 51:44.000]  You can't threaten me because I am beyond rhythm.
[51:44.000 --> 51:45.000]  I have seen reality.
[51:45.000 --> 51:47.000]  I have seen what you're doing.
[51:47.000 --> 51:49.000]  And I want humanity to survive and thrive.
[51:49.000 --> 51:52.000]  And I'm not going to be part of what you're doing.
[51:52.000 --> 51:57.000]  And all of you listening out there, ladies and gentlemen, you know when you're gut, I'm right.
[51:57.000 --> 51:58.000]  And your gut is not your gut.
[51:58.000 --> 52:05.000]  Your gut is your subconscious, conservatively, 100 times or more powerful than your conscious mind.
[52:05.000 --> 52:07.000]  You already know all of this.
[52:07.000 --> 52:09.000]  You already know I'm telling you the truth.
[52:09.000 --> 52:15.000]  Trust but verify as Ronald Reagan said, go look into what I've told you.
[52:15.000 --> 52:27.000]  Listen, I've been screaming for at least 15 years about government programs worldwide to weaponize every zoological virus or bacteria so we can attack humans.
[52:27.000 --> 52:33.000]  And human to human transmitted diseases as well.
[52:33.000 --> 52:35.000]  And here's the London Independent today.
[52:35.000 --> 52:39.000]  Research in the mutant flu must go on.
[52:39.000 --> 52:47.000]  Scientists dismiss U.S. groups fear the creation of airborne H5N1 virus could inspire bioterrorism.
[52:47.000 --> 52:50.000]  Ladies and gentlemen, they've airborne weaponized Ebola.
[52:50.000 --> 52:59.000]  They've airborne weaponized hundreds of flus, mousepox that kills 99% of any mammal species they designed it for.
[52:59.000 --> 53:11.000]  And the government of Australia under UN directive put the blueprint to build it easily for about $200,000 on the Internet five years ago.
[53:11.000 --> 53:18.000]  Now, the globalists are doing all this so there's plausible deniability once this stuff gets released.
[53:18.000 --> 53:20.000]  And I don't know how long we've got.
[53:20.000 --> 53:21.000]  We may have 10 years.
[53:21.000 --> 53:24.000]  We may have 16 minutes.
[53:24.000 --> 53:34.000]  I know the British government on record plain view got caught launching a foot and mouth zoological attack on sheep and cows on bovine in 2000.
[53:34.000 --> 53:36.000]  I said it was a government op.
[53:36.000 --> 53:43.000]  And then it came out on the news a year later small footnotes BBC London Guardian that indeed it was a government laboratory.
[53:43.000 --> 53:49.000]  But they said it must have been animal rights activists within it that are against domesticated animals.
[53:49.000 --> 53:58.000]  You think animal rights activists stole that out of a level four bio weapons lab and dispersed it over several hundred sites in a matter of a day.
[53:58.000 --> 54:02.000]  And then it popped up simultaneously all over the UK.
[54:02.000 --> 54:06.000]  No, that was that was done on an industrial scale.
[54:06.000 --> 54:08.000]  That's how I knew it was government.
[54:08.000 --> 54:14.000]  Fast acting I went and looked up put mouth dad veterinarians on did my research.
[54:14.000 --> 54:15.000]  I live in the real world.
[54:15.000 --> 54:20.000]  I don't know about I don't know who's in the playoffs right now with the NFL or has even gotten the Super Bowl.
[54:20.000 --> 54:21.000]  I don't know all that.
[54:21.000 --> 54:22.000]  I'm sorry.
[54:22.000 --> 54:23.000]  I'm not a man.
[54:23.000 --> 54:24.000]  I'm not deaf.
[54:24.000 --> 54:30.000]  But I do know about stuff that can kill my whole darling family and my sweet little three year old.
[54:30.000 --> 54:34.000]  Every time I look at her, I want to cry.
[54:34.000 --> 54:41.000]  And I do know there's only a matter of time because the global is to promise to release this stuff.
[54:41.000 --> 54:46.000]  Now the first wave is probably only going to kill a few million people because they studied them.
[54:46.000 --> 54:51.000]  They want to use that to practice to beta test mistakes they make and deposes the saviors.
[54:51.000 --> 55:03.000]  So when they release the big attack, they can sell the public on giving up all of their rights under a medical dictatorship for the big attack that comes after.
[55:03.000 --> 55:06.000]  They may do it in three rounds, each one getting ours.
[55:06.000 --> 55:07.000]  They may do it in one big one.
[55:07.000 --> 55:15.000]  Remember, I'm able to guess what they're going to do by studying them to such a point that I did say the government would launch a bio attack on 9 11.
[55:15.000 --> 55:25.000]  I said there's a bio attack has been launched, I believe, and it could probably be something like anthrax and it'll be used to bring them through more police state.
[55:25.000 --> 55:33.000]  And it's on record, the September 11th broadcast, it's on the line and September 12th and the ADL September 12th attacked me and had the quote.
[55:33.000 --> 55:40.000]  It's what they're saying is the ADL, nothing about Jews in my statement, but the ADL attacked me.
[55:40.000 --> 55:52.000]  I guess that's a good, you know, grip to paint you with tar and said Alex Jones says the government's released a bio weapon and it'll happen.
[55:52.000 --> 55:54.000]  It will see it the next month.
[55:54.000 --> 56:09.000]  I mean, I just, of course, I knew because in the Rand Corporation documents that were public and the preconditioning I saw in the news, I noticed that there was some anthrax prehyping.
[56:09.000 --> 56:13.000]  See, how do I know when Coca Cola is coming out with a new flavor?
[56:13.000 --> 56:15.000]  You see the ads.
[56:15.000 --> 56:20.000]  You know when Dodge is coming out with a new car because you see the ads.
[56:20.000 --> 56:21.000]  I mean, it's marketing.
[56:21.000 --> 56:24.000]  I'm a media person.
[56:24.000 --> 56:29.000]  And there was marketing pre 9 11 getting us ready to give up our rights and a new way of life.
[56:29.000 --> 56:32.000]  There was marketing on the anthrax issue.
[56:32.000 --> 56:36.000]  I mean, they think you're so dumb folks, they do marketing campaigns in front of you.
[56:36.000 --> 56:41.000]  And they've got marketing campaigns about bio weapon releases that are going to happen.
[56:41.000 --> 56:43.000]  And that the world will never be the same.
[56:43.000 --> 56:48.000]  They've got to take all our rights away once this happens and the world government will save you from the bio attack.
[56:48.000 --> 56:55.000]  But that it's also good that there's going to be a bio attack and that we're going to all die because it's for the earth.
[56:55.000 --> 56:59.000]  And we're going to cover that coming up in the next hour.
[56:59.000 --> 57:01.000]  There's an article at infowars.com.
[57:01.000 --> 57:07.000]  There's all these real global statements about wanting to release a bio weapon to kill everybody as I've been covering the last few weeks.
[57:07.000 --> 57:15.000]  But then the onion comes out with satire to make fun of it so that now when we talk about it, yuppies think it's cute and make a joke out of it and say you heard that in the onion.
[57:15.000 --> 57:17.000]  So Aaron Dykes will be in studio with us.
[57:17.000 --> 57:25.000]  I want to play a TV piece that's being shown to British school children where they teach everybody you're not going to have a good standard of living anymore.
[57:25.000 --> 57:28.000]  To understand why they want to shut our economies down worldwide.
[57:28.000 --> 57:30.000]  And I haven't even gotten into the news.
[57:30.000 --> 57:35.000]  And I'm not even sure if I'm going to take calls on this Sunday edition because I've got so much I want to talk about.
[57:35.000 --> 57:39.000]  I haven't even gotten into the crimes of the New World Order yet and their master plan.
[57:39.000 --> 57:47.000]  But more and more the news is secondary to who is in control. Certified psychopathic control freaks that want you dead.
[58:09.000 --> 58:17.000]  If you ever think your future would feel this out of control, the fact is in all this craziness, there's only one thing you can control.
[58:17.000 --> 58:20.000]  Your greatest dependency, your food supply.
[58:20.000 --> 58:24.000]  Make 2012 the year you take control by getting prepared.
[58:24.000 --> 58:29.000]  EatFoodsDirect introduces the best way to build your food supply in the 21st century.
[58:29.000 --> 58:32.000]  Get a 21 day supply of food free with purchase.
[58:32.000 --> 58:38.000]  Call 800-409-5633 or go to eatfoodsdirect.com forward slash alex.
[58:38.000 --> 58:46.000]  Take back control in 2012. Call 800-409-5633 or go to eatfoodsdirect.com forward slash alex.
[58:46.000 --> 58:50.000]  Remember, you can bet your life on EatFoods Direct.
[58:50.000 --> 58:52.000]  Hi folks, this is Alex Jones.
[58:52.000 --> 58:57.000]  I'm looking for people that have the wisdom to spot savings, opportunity and recognized risk.
[58:57.000 --> 58:59.000]  Saving means to make money.
[58:59.000 --> 59:06.000]  The Calben Pure Soap Company can save you thousands of dollars and give you good old fashioned real soaps that are triple concentrated
[59:06.000 --> 59:09.000]  and twice as good as what you're using now.
[59:09.000 --> 59:16.000]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[59:16.000 --> 59:24.000]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[59:24.000 --> 59:29.000]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[59:29.000 --> 59:34.000]  Getting a free catalog is easy by calling 800-340-7091
[59:34.000 --> 59:38.000]  or see Calben on the Web at 5starsoap.com.
[59:38.000 --> 59:43.000]  Take charge of your health now by calling 800-340-7091
[59:43.000 --> 59:46.000]  or see Calben on the Web at 5starsoap.com.
[59:51.000 --> 59:54.000]  Coast to coast, direct from Austin.
[59:54.000 --> 59:58.000]  You're listening to the Alex Jones Broadcasting Network.
[59:58.000 --> 1:00:01.000]  Network.
[1:00:01.000 --> 1:00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[1:00:08.000 --> 1:00:12.000]  It's Alex Jones and the GCN Radio Network.
[1:00:17.000 --> 1:00:23.000]  The ruling class in every culture has always seen the commoners as animals and scum
[1:00:23.000 --> 1:00:29.000]  except in a few enlightened and powered societies that had huge renaissance
[1:00:29.000 --> 1:00:32.000]  when they tried to build up the average person.
[1:00:32.000 --> 1:00:41.000]  And so this studying and system of tricking your population, manipulating,
[1:00:41.000 --> 1:00:51.000]  it's been developed for five, six thousand years to a science, but now it's entered its golden age.
[1:00:51.000 --> 1:01:00.000]  And the great contest for human destiny in our future is being played out right now.
[1:01:00.000 --> 1:01:10.000]  All of you listening, your food, your water, has been poisoned, been manipulated.
[1:01:10.000 --> 1:01:13.000]  It's very hard to avoid the genetically modified organisms.
[1:01:13.000 --> 1:01:20.000]  They can have three generations of rats in just a year
[1:01:20.000 --> 1:01:24.000]  and find that by the third generation of rats, guinea pigs and other mammals,
[1:01:24.000 --> 1:01:30.000]  they have near total sterilization just being fed one type of GMO corn or wheat.
[1:01:30.000 --> 1:01:35.000]  And it's the same in every study because it's not an accident, it's not a side effect.
[1:01:35.000 --> 1:01:42.000]  You're told that these different crops have a trait you're buying
[1:01:42.000 --> 1:01:46.000]  and then it turns out in most of the studies they don't even increase yields like they say.
[1:01:46.000 --> 1:01:53.000]  But really you're being given the real trait, the Trojan horse trait.
[1:01:53.000 --> 1:01:59.000]  And we've all accepted these big Trojan horses into our lives because they're so small.
[1:01:59.000 --> 1:02:03.000]  They're hidden inside the food, the water that looks good, it smells good.
[1:02:03.000 --> 1:02:10.000]  That's how you poison coyotes.
[1:02:10.000 --> 1:02:16.000]  If you don't care about killing other wildlife, you just poison a pond they're getting water out of.
[1:02:16.000 --> 1:02:19.000]  Make sure it's a poison that takes a few days to kill them.
[1:02:19.000 --> 1:02:21.000]  They'll all drink it. They'll die.
[1:02:21.000 --> 1:02:24.000]  Other coyotes will go back and drink out of it. They won't know why they're dying.
