[00:00.000 --> 00:10.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[36:38.000 --> 36:40.000]  That's the plan.
[36:40.000 --> 36:46.000]  So we're seeing the plan go according to their prescribed program.
[36:46.000 --> 36:52.000]  Everything is proceeding as I have foreseen it, according to Palpatine.
[36:52.000 --> 36:54.000]  And here's the headline LA Times.
[36:54.000 --> 36:59.000]  Prospect to Brian Willings returning to NBC News is fading.
[36:59.000 --> 37:03.000]  Again, Brian Williams is a dead political commodity.
[37:03.000 --> 37:05.000]  He's there to project fraud.
[37:05.000 --> 37:09.000]  He's there to project lies when he says, turn in your guns, take the vaccines.
[37:09.000 --> 37:11.000]  Believe in world government.
[37:11.000 --> 37:13.000]  Open the borders.
[37:13.000 --> 37:23.000]  And so the fact that he got caught in lies because veterans spoke out just like with Private Lynch and said that never happened or the Pat Tillman spoke out the stuff they said never happened.
[37:23.000 --> 37:28.000]  How many of these people they set up do they end up destroying?
[37:28.000 --> 37:42.000]  And it's an example of how the people speaking out against a giant lie can ultimately bring it down on the signpost of the decline of dinosaur media and the end of dinosaur media.
[37:42.000 --> 37:45.000]  Brian Williams is an icon of that.
[37:45.000 --> 37:48.000]  He is a major tombstone.
[37:48.000 --> 37:51.000]  And I told you months ago and this all started wasn't hard to tell you.
[37:51.000 --> 37:54.000]  He will not be back at NBC News.
[37:54.000 --> 38:04.000]  They may as a token to save face, bringing back in a couple years and tell all stories about himself where they try to remake him and he apologizes and he writes a book.
[38:04.000 --> 38:12.000]  And then maybe you'll see him with some talk show host back, but he's done.
[38:12.000 --> 38:23.000]  And the globalist have all this tyranny set up and all the militarization of police set up in their casual society system trying to totally control us because they know things like this can get out of hand.
[38:23.000 --> 38:27.000]  Because yes, they wanted to discredit mainstream media and have it die a long, slow death.
[38:27.000 --> 38:35.000]  They don't want it to die a big, collapsing, explosive death.
[38:35.000 --> 38:52.000]  Now, speaking of the riots intensifying in Maryland and other areas of the country that are called protests by the media, like when the Muslim Brotherhood and Al Qaeda are blowing up churches and crucifying people upside down all over Syria and all over Libya and all over Egypt and all over Iraq.
[38:52.000 --> 38:56.000]  They were called by Anderson Cooper, who is CIA, he admits it.
[38:56.000 --> 39:02.000]  It's not normal to have CIA operatives hosting TV folks just saying, you know, it's illegal till last year.
[39:02.000 --> 39:06.000]  They passed a law saying it's illegal because people are pointing out it was illegal.
[39:06.000 --> 39:12.000]  Kind of like NSA spying is illegal, so they try to pass laws making it legal.
[39:12.000 --> 39:15.000]  It's like they try to pass law saying pedophilia was okay.
[39:15.000 --> 39:17.000]  I don't care if you pass a law.
[39:17.000 --> 39:19.000]  You touch my kid, you know what's going to happen to you.
[39:19.000 --> 39:21.000]  Baseball bat.
[39:21.000 --> 39:24.000]  Because there's a law written on my heart.
[39:24.000 --> 39:26.000]  Common sense.
[39:26.000 --> 39:34.000]  Tell fire ants there's a law against them stinging you and stick your foot in a pile of them.
[39:34.000 --> 39:43.000]  There comes a time when you got to stop following the edicts when they're illegal and they violate the Bill of Rights and Constitution in common sense.
[39:43.000 --> 39:50.000]  And while we're all busy fighting black against white like a bunch of chumps,
[39:50.000 --> 39:55.000]  few vets are getting care through new billion ten billion dollar VA program.
[39:55.000 --> 39:57.000]  Veterans health care system is very ill.
[39:57.000 --> 39:58.000]  No, it's not.
[39:58.000 --> 40:00.000]  It's doing exactly what it was supposed to do.
[40:00.000 --> 40:02.000]  Philadelphia tribune.
[40:02.000 --> 40:04.000]  And they get more funding and then things get worse.
[40:04.000 --> 40:06.000]  They have death panels.
[40:06.000 --> 40:07.000]  They have death lists.
[40:07.000 --> 40:08.000]  They have do not treat lists.
[40:08.000 --> 40:09.000]  It's on record.
[40:09.000 --> 40:10.000]  Address the issue.
[40:10.000 --> 40:11.000]  It's not broken.
[40:11.000 --> 40:16.000]  Jeffrey Dahmer wasn't torturing people and eating them by accident.
[40:16.000 --> 40:19.000]  It wasn't that Jeffrey Dahmer made a mistake.
[40:19.000 --> 40:20.000]  Hitler didn't make a mistake.
[40:20.000 --> 40:22.000]  He did it on purpose.
[40:22.000 --> 40:23.000]  Stalin didn't make a mistake.
[40:23.000 --> 40:25.000]  He did it on purpose.
[40:25.000 --> 40:31.000]  George Soros didn't make a mistake spending $33 million to get protesters out saying kill cops nationwide.
[40:31.000 --> 40:34.000]  He funded it to cause a civil war in this country.
[40:34.000 --> 40:38.000]  It's on purpose premeditated.
[40:38.000 --> 40:44.000]  Premeditated.
[40:44.000 --> 40:45.000]  Okay.
[40:45.000 --> 40:46.000]  I've moved through that stack now.
[40:46.000 --> 40:50.000]  We're going to go to break here in a few minutes, but I want to start rolling this now.
[40:50.000 --> 40:51.000]  This is shock video.
[40:51.000 --> 40:53.000]  I believe it's real.
[40:53.000 --> 40:55.000]  They're not saying it's fake.
[40:55.000 --> 40:57.000]  Ukrainian neo-Nazis, Nail Rebel, fight it across.
[40:57.000 --> 40:58.000]  Burn him alive.
[40:58.000 --> 41:00.000]  There's been a lot of reports of this confirmed.
[41:00.000 --> 41:02.000]  This is the first time they put a video out.
[41:02.000 --> 41:03.000]  U.S. backed.
[41:03.000 --> 41:04.000]  And I wouldn't say U.S.
[41:04.000 --> 41:05.000]  Paul Watson wrote this article.
[41:05.000 --> 41:06.000]  It's gone viral.
[41:06.000 --> 41:10.000]  But again, you mean NATO backed.
[41:10.000 --> 41:11.000]  Soros backed.
[41:11.000 --> 41:12.000]  Neural order backed.
[41:12.000 --> 41:14.000]  We're already conquered.
[41:14.000 --> 41:16.000]  We're being exploited to fund this.
[41:16.000 --> 41:20.000]  Militants carry out brutal execution.
[41:20.000 --> 41:23.000]  And it just is simply amazing.
[41:23.000 --> 41:26.000]  Let's start rolling that footage while I give people a play-by-play.
[41:26.000 --> 41:39.000]  The brutal murder was reportedly carried out by members of the Azov battalion.
[41:39.000 --> 41:42.000]  And they are nailing him just like Christ down.
[41:42.000 --> 41:45.000]  The paramilitary group forms the backbone of the forces.
[41:45.000 --> 41:50.000]  They wear swastikas openly fighting his local self-defense militia in the eastern area.
[41:50.000 --> 41:54.000]  Advocacy independence from Ukraine.
[41:54.000 --> 41:58.000]  Here they are nailing him up and they burn him to death gasoline.
[41:58.000 --> 42:03.000]  Ukrainian nationals volunteers reportedly been accused of carrying out ISIS-style war crimes.
[42:03.000 --> 42:06.000]  Well, it's not crimes when it's a Christian they're killing.
[42:06.000 --> 42:09.000]  The clip shows a hood man kneeling in a field.
[42:09.000 --> 42:12.000]  There's five Ukrainian militants standing around him with one.
[42:12.000 --> 42:15.000]  Reads the state, but the militants then grab the victim who was gagged
[42:15.000 --> 42:21.000]  and place him down on the wooden cross and light him on fire.
[42:21.000 --> 42:23.000]  And here they go, burning him.
[42:23.000 --> 42:25.000]  So this is what's going on.
[42:25.000 --> 42:28.000]  And this is what our taxpayer money.
[42:28.000 --> 42:33.000]  We now have US soldiers aiding in the training of these individuals.
[42:33.000 --> 42:37.000]  And we'll go out to break with them lighting him on fire with the gasoline.
[42:37.000 --> 42:39.000]  Let's let's hear it. Let's let's play folks.
[42:39.000 --> 42:41.000]  People love fake violence.
[42:41.000 --> 42:42.000]  I don't like watching fake violence.
[42:42.000 --> 42:45.000]  I don't like watching real violence either, but people should look at this.
[42:45.000 --> 42:47.000]  When we come back, we'll play them torturing him.
[42:47.000 --> 42:52.000]  People should look to think war and all this is cute and what war crimes and torture are
[42:52.000 --> 42:56.000]  and should see what they do when we come back.
[42:56.000 --> 42:59.000]  infowars.com for slash show see the feed.
[42:59.000 --> 43:06.000]  Introducing secret 12 the new info wars life vitamin B12 formulation secret 12 is a binary
[43:06.000 --> 43:11.000]  of neutral medical grade, vial available, co enzyme forms of B12, methylcobalamin,
[43:11.000 --> 43:15.000]  the same kind used in B12 injections and adenosylcobalamin.
[43:15.000 --> 43:19.000]  Secret 12 is simply taken by mouth, right on the tongue and then swallowed.
[43:19.000 --> 43:21.000]  No needles, no injections.
[43:21.000 --> 43:26.000]  Secure your revolutionary secret 12 formula right now at infowarslife.com
[43:26.000 --> 43:29.000]  or call 888-253-3139.
[43:29.000 --> 43:34.000]  Use since before the days of the Roman Empire to support the body's natural systems.
[43:34.000 --> 43:38.000]  Introducing the new infowarslife.com oil of oregano formulation.
[43:38.000 --> 43:43.000]  We have now procured the most high quality and potent forms of oregano oil on the market
[43:43.000 --> 43:48.000]  extracted directly from the wild herb and sealed in easy to use.
[43:48.000 --> 43:51.000]  Longer need to endure the burning of liquid oregano on the tongue.
[43:51.000 --> 43:55.000]  Now available in our limited first run at infowarslife.com.
[43:55.000 --> 44:00.000]  That's infowarslife.com or call 888-253-3139.
[44:00.000 --> 44:02.000]  In the future.
[44:02.000 --> 44:06.000]  When you realize how fake it all is, the football, the basketball.
[44:06.000 --> 44:09.000]  Alert, security, alert. This is Homeland Security.
[44:09.000 --> 44:13.000]  Analysis, info wars, building independent media operations.
[44:13.000 --> 44:18.000]  You let the worst people get controlled and tell us that we are the ones responsible.
[44:18.000 --> 44:21.000]  Prime directive, discredit Alex Jones.
[44:21.000 --> 44:24.000]  Jones is the wildly popular conspiracy theory.
[44:24.000 --> 44:27.000]  A popular conspiracy theory talk show called info wars.
[44:27.000 --> 44:29.000]  Alex Jones is now in an Austin jail.
[44:29.000 --> 44:31.000]  These people are assaulting us.
[44:31.000 --> 44:34.000]  The targeting of patriots engaged.
[44:34.000 --> 44:36.000]  They are never going to stop.
[44:36.000 --> 44:40.000]  They are never going to deviate from their program until we stop them.
[44:40.000 --> 44:43.000]  Block free iphone app at infowars.com.
[44:43.000 --> 44:46.000]  Block free podcast and video feed.
[44:46.000 --> 44:50.000]  Imperatives, destroy the planet TV.
[44:50.000 --> 44:52.000]  You gotta set your eye on the enemy.
[44:52.000 --> 44:54.000]  Not worry about what propaganda they put out.
[44:54.000 --> 45:01.000]  Electrally, it's for God you can fail it.
[45:24.000 --> 45:28.000]  I'm looking like a white Bruce Lee to looking like a job of the hut.
[45:28.000 --> 45:33.000]  So I began a journey five years ago to shed the almost 100 pounds.
[45:33.000 --> 45:39.000]  I started taking super male vitality and saw dramatic results in just a few weeks.
[45:39.000 --> 45:44.000]  When I added to the mix the key products developed by Dr. Group for infowarslife.com,
[45:44.000 --> 45:46.000]  the results were incredible.
[45:46.000 --> 45:50.000]  Take the infowarslife.com challenge today at infowarslife.com
[45:50.000 --> 45:54.000]  or give our crew a call. They can answer all your questions or tell you about any of the specials.
[45:54.000 --> 46:20.000]  At 888-253-3139.
[46:24.000 --> 46:28.000]  Now $14.95 down from $29.95. You cannot beat this deal.
[46:28.000 --> 46:32.000]  50% off on silver, bullock, loyal silver and free shipping.
[46:32.000 --> 46:35.000]  Now you know that's going to anger the control freaks.
[46:35.000 --> 46:38.000]  We've also launched the Alex Jones challenge pack.
[46:38.000 --> 46:42.000]  The three infowarslife products that help take me to the next level.
[46:42.000 --> 46:45.000]  Oxipowder to flush out the upper and lower intestines.
[46:45.000 --> 46:47.000]  Survival Shield, nascent iodine X2.
[46:47.000 --> 46:49.000]  And super male vitality.
[46:49.000 --> 46:52.000]  Fused together have given me and many others amazing results.
[46:52.000 --> 46:58.000]  Discover the groundbreaking powerfully simple products at infowarslife.com.
[47:22.000 --> 47:25.000]  I haven't hosted the show in five days.
[47:25.000 --> 47:27.000]  I took vacation time off of my family.
[47:27.000 --> 47:31.000]  I was unable because of family issues to take a spring break vacation.
[47:31.000 --> 47:33.000]  So I took off five days.
[47:33.000 --> 47:37.000]  I did file reports from the road. I did call into the show.
[47:37.000 --> 47:40.000]  Every time I leave a new conspiracy arises, where's Alex Jones?
[47:40.000 --> 47:42.000]  Why doesn't he host the show?
[47:42.000 --> 47:46.000]  I host the broadcast more than other syndicated talk show hosts.
[47:46.000 --> 47:51.000]  Most other syndicated talk show hosts have trouble being on air.
[47:51.000 --> 47:55.000]  They're exhausted because I know a bunch of them.
[47:55.000 --> 47:57.000]  They don't want to be on air.
[47:57.000 --> 48:00.000]  They take off an average of five weeks a year.
[48:00.000 --> 48:04.000]  I take off on average three weeks a year.
[48:04.000 --> 48:06.000]  That's less than pretty much anybody.
[48:06.000 --> 48:08.000]  And I do the nightly news.
[48:08.000 --> 48:10.000]  And I do special reports.
[48:10.000 --> 48:13.000]  And I make films. And I run a media operation.
[48:13.000 --> 48:17.000]  And I do a Sunday show you're listening to right now.
[48:17.000 --> 48:20.000]  So just to be clear, wild horses can't drag me away.
[48:20.000 --> 48:24.000]  But when I've been gone for a week, I want to talk 100 miles an hour.
[48:24.000 --> 48:26.000]  I've got so much I want to say.
[48:26.000 --> 48:33.000]  So one reason I take off is people have noticed I'm more focused and more dynamic when I have taken time off.
[48:33.000 --> 48:36.000]  But usually at first I'm a little hyper.
[48:36.000 --> 48:38.000]  This week is going to be some powerful radio.
[48:38.000 --> 48:41.000]  Because now I've kind of relaxed a little bit.
[48:41.000 --> 48:42.000]  I've gotten out of the gates.
[48:42.000 --> 48:47.000]  I've already run the first circle here, the first lap, and I'm ready to go.
[48:47.000 --> 48:53.000]  In fact, the second hour is coming up. We haven't even begun to get into all this news yet.
[48:53.000 --> 49:03.000]  Getting back to the footage released by the known certified Nazi separatist group that our government and NATO are backing.
[49:03.000 --> 49:04.000]  And you ask why?
[49:04.000 --> 49:06.000]  Well, it's still a fight from World War II.
[49:06.000 --> 49:12.000]  The west of Ukraine got taken over by the Nazis.
[49:12.000 --> 49:17.000]  And then the east got taken over by the Russians, but the east has always been part of Russia.
[49:17.000 --> 49:21.000]  I'm not defending it. It's just a fact.
[49:21.000 --> 49:28.000]  And then now the west has overthrown an elected government a year and a half ago, started a civil war, and they're now persecuting Russians in the east.
[49:28.000 --> 49:30.000]  So Russian soldiers are there backing them.
[49:30.000 --> 49:33.000]  And now NATO forces are openly fighting the Russians.
[49:33.000 --> 49:35.000]  We talked about this a year ago.
[49:35.000 --> 49:37.000]  Now it's in the news.
[49:37.000 --> 49:39.000]  It's unprecedented. It's dangerous.
[49:39.000 --> 49:47.000]  And you've got to say the Ukrainian Western groups really are unsavory.
[49:47.000 --> 49:52.000]  Doesn't mean that Western Ukrainians don't have real beefs with Russian occupation in the past.
[49:52.000 --> 49:55.000]  Doesn't mean the Russians don't do horrible things.
[49:55.000 --> 50:01.000]  But man, you really got to wonder when they were swastikas on their arms and NATO funds them.
[50:01.000 --> 50:08.000]  And George Soros, the admitted Nazi collaborator, is funding Nazis again.
[50:08.000 --> 50:12.000]  It's like, what is an 87-year-old man doing?
[50:12.000 --> 50:14.000]  He's supposed to be fishing.
[50:14.000 --> 50:18.000]  Thank God he wasn't brought up in Nuremberg trials.
[50:18.000 --> 50:26.000]  Why does he? Because he says he's liberal, just like Apple can have death camp factories with suicide nets and forced abortions,
[50:26.000 --> 50:31.000]  where they chain up women's kids at power poles, where they crap on the ground.
[50:31.000 --> 50:34.000]  I mean, you can't make this up. That's mainstream news.
[50:34.000 --> 50:39.000]  Of course, Apple funds social groups in this country that have your kids playing outside of the police take them.
[50:39.000 --> 50:41.000]  But then over there, they run slave camps.
[50:41.000 --> 50:46.000]  But they go around going liberal, uh, liberal, uh, George Soros, liberal, uh.
[50:46.000 --> 50:52.000]  Here, let's play some of the liberal Nazis burning people.
[50:52.000 --> 50:56.000]  Burning the Russian separatists. Here it is.
[50:56.000 --> 51:01.000]  So they're setting on fire, hits him in the stomach.
[51:01.000 --> 51:04.000]  They got him gagged with duct tape around his mouth.
[51:04.000 --> 51:07.000]  This guy's just saying, hurry up, please.
[51:07.000 --> 51:12.000]  That's the position I'd be in. Just get this over with.
[51:12.000 --> 51:16.000]  And this is the type of terror they're engaged in to scare everybody.
[51:16.000 --> 51:23.000]  I don't know why thugs always think doing this will make people back off. It makes you fight harder.
[51:23.000 --> 51:28.000]  And then it goes on from there with him burning to death.
[51:28.000 --> 51:31.000]  And again, we can show you tons of ISIS stuff like this as well.
[51:31.000 --> 51:34.000]  We only show it occasionally just to document it.
[51:34.000 --> 51:39.000]  You know, my dad's dad saw a lot of things in World War II.
[51:39.000 --> 51:44.000]  Like the worst stuff wasn't when he did his 22 missions for the Army Air Corps.
[51:44.000 --> 51:48.000]  Because about half the time, 22 missions, you die.
[51:48.000 --> 51:55.000]  Especially in the time he was flying over Europe in 1943, right with the invasion.
[51:55.000 --> 51:58.000]  Out of North Africa into Italy.
[51:58.000 --> 52:01.000]  But he would never let, I told the story 50 times, told it again.
[52:01.000 --> 52:06.000]  He would never let my dad or my uncle waste food when they go to the cafeteria.
[52:06.000 --> 52:09.000]  He would just wait wherever they didn't eat, he'd eat.
[52:09.000 --> 52:12.000]  Even though he'd grown up upper middle class in the Depression and had plenty of food.
[52:12.000 --> 52:16.000]  It was his experience watching starving children in Italy and Germany.
[52:16.000 --> 52:24.000]  After he'd served his tour in the air, they stuck him as a non-commissioned officer over supply.
[52:24.000 --> 52:28.000]  And he would watch the people starving to death begging for food.
[52:28.000 --> 52:31.000]  And he'd have to turn them away because he wasn't authorized to give to them.
[52:31.000 --> 52:35.000]  Then he would end up giving them his dinner and things, these families.
[52:35.000 --> 52:39.000]  And he would save whatever was in the mess halls, orders and then bring that out.
[52:39.000 --> 52:40.000]  And I'd say he was some saint.
[52:40.000 --> 52:42.000]  A normal person would see people starving by the thousands.
[52:42.000 --> 52:45.000]  In places like Rome and then on into Germany.
[52:45.000 --> 52:47.000]  And you know, really got to him.
[52:47.000 --> 52:51.000]  And he would never watch violent movies.
[52:51.000 --> 52:56.000]  I mean, he didn't like it when I was a kid before he died on gun smoke when somebody get shot.
[52:56.000 --> 52:58.000]  And it wasn't because he was a wimp.
[52:58.000 --> 53:01.000]  It was because he'd seen so many dead people and piles of dead bodies.
[53:01.000 --> 53:03.000]  And he died when I was pretty young.
[53:03.000 --> 53:07.000]  But I talked to some of the guys that were World War II vets that used to hunt on our ranch when I was a kid.
[53:07.000 --> 53:09.000]  And I would say, oh, tell me a war story. Tell me a war story.
[53:09.000 --> 53:10.000]  They never would.
[53:10.000 --> 53:12.000]  And they finally told me war stories.
[53:12.000 --> 53:15.000]  Just the huge piles of dead bodies in Italy and Germany.
[53:15.000 --> 53:20.000]  Not just people killed in the death camps, but just millions starving to death.
[53:20.000 --> 53:26.000]  Just just amazing things.
[53:26.000 --> 53:33.000]  And so I love how though people will get upset by real footage and say, oh, you shouldn't play that.
[53:33.000 --> 53:39.000]  But then they don't care if we watch simulated murders and deaths and movies like saw.
[53:39.000 --> 53:46.000]  Or the good guy tortures people to death or or Jack Bauer tortures people.
[53:46.000 --> 53:51.000]  And it's all sexy and cool until there's the real violence.
[53:51.000 --> 53:55.000]  And it's the general population's refusal to live in the real world.
[53:55.000 --> 54:01.000]  That's the big struggle is between make believe in reality and people get so conditioned and desensitized.
[54:01.000 --> 54:11.000]  And their normalcy bias gets so ragged out that they're ready to accept any real tyranny and have no real empathy when it's happening to their neighbor.
[54:11.000 --> 54:17.000]  And it's because I've noticed the weaker the person.
[54:17.000 --> 54:24.000]  The more disconnected from reality a person is, the more they love violence when it's simulated.
[54:24.000 --> 54:27.000]  And I went and saw Fast and Furious just to analyze it.
[54:27.000 --> 54:34.000]  It was it was like a Disney ride where people drive down cliffs 10 miles through brush and boulders and their car doesn't pop a tire.
[54:34.000 --> 54:42.000]  You know just just just the most Alice in Wonderland fantasy and I was watching grown men black white you name it getting off on it.
[54:42.000 --> 54:48.000]  It's like I've gone and seen Marvel comic movies with grown men.
[54:48.000 --> 54:54.000]  And they get all excited when Iron Man's flying around and stuff and it's just like none of that's real.
[54:54.000 --> 54:59.000]  Do you understand a real war for human liberties going on around you right now.
[54:59.000 --> 55:17.000]  An epic over the top battle on a planet that's having earthquakes and giant volcanoes and and and just nebulas and fission fusion and nuclear reactors and Hadron and genetic engineering the good the bad the ugly.
[55:17.000 --> 55:22.000]  It is such a wild incredible universe.
[55:22.000 --> 55:29.000]  And the average man I know wants to watch sports and a bunch of narcissistic steroid heads act crazy and say they're God.
[55:29.000 --> 55:34.000]  I mean how boring is that.
[55:34.000 --> 55:37.000]  I mean let me tell you it gets boring real quick.
[55:37.000 --> 55:40.000]  When people tell you how great you are all day and oh my gosh you're on TV.
[55:40.000 --> 55:45.000]  I mean I can't imagine one of these Jay Z types or one of these other narcissist types.
[55:45.000 --> 55:56.000]  It was just I mean I can't even tune into sports or or the Mayweather fight because of all the arrogance and then all the crooks that run it and all the.
[55:56.000 --> 56:07.000]  It's just that's not humanity that doesn't represent who we are but we're forced fed all the lowest common denominators to make us simulate and repeat that behavior.
[56:07.000 --> 56:18.000]  We all know this but are we conscious of it how they're using peer pressure to turn us into something worse than animals because at least animals will stick up for each other.
[56:18.000 --> 56:28.000]  At least a cornered bobcat will fight to the death protect his children humans will stand down and turn their kids over to the state like wolves.
[56:28.000 --> 56:41.000]  We're gonna go to break come back start the next hour US media blackout Italian court rules vaccines cause autism document released huge bombshell info the move with kill switches and I'll let you control your own thermostat of your own car.
[56:41.000 --> 56:54.000]  Can't make that up huge news almost killing the honey bees major breakthroughs on that front huge economic breakthrough news why is JP Morgan accumulating the biggest stockpile of physical gold in history.
[56:54.000 --> 57:06.000]  But before I end this hour it's you spreading the word about this broadcast and the free podcast and the free video feeds and our AM and FM affiliates that make it all possible spread the word today and tomorrow and the next day.
[57:06.000 --> 57:12.000]  And get some of the best nutraceuticals out there survival shield.
[57:12.000 --> 57:27.000]  Nation I died that so many people are lacking in with a free bottle of fluoride shield keelating detox or free bottle with the two bottles of survival shield you can also get two bottles are best deal ever of high quality silver bullet colloidal silver.
[57:27.000 --> 57:49.000]  Read about all the amazing benefits studies and details info wars life.com you get a free bottle of fluoride shield of as well that deal ends in just five days when the month expires and a lot of other specials at info wars life.com or 8882533139 and know you're funding the tip of the spear.
[57:49.000 --> 58:09.000]  Introducing secret 12 the new info wars life vitamin B12 formulation secret 12 is a binary of nutrimentical grade bio available co enzyme forms of B12 method cobalamin the same kind use in B12 injections and a dinosaur cobalamin secret 12 is simply taken by mouth right on the tongue and then swallowed
[58:09.000 --> 58:19.000]  no needles no injections secure your revolutionary secret 12 formula right now at info wars life.com or call 8882533139.
[58:19.000 --> 58:29.000]  Alex Jones here for the last two years I've been working with top doctors nutritionist and chemist to design a nutraceutical formulation that has truly life changing health benefits.
[58:29.000 --> 58:41.000]  Introducing the all new ancient defense herbal immunity blend experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
[58:41.000 --> 58:49.000]  Visit info wars life.com or call 1-888-2533139 that's info wars life.com.
[58:49.000 --> 59:11.000]  Thank you brother it's because it also funds our operation but doing that I know I've got to have the highest quality super male vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[59:11.000 --> 59:29.000]  We do the super male and the super female vitality big changes a lot of energy we've gotten off to the cheap energy drinks energy shot statement ton of money there sourced from powerful organic herbs harvested around the planet and then concentrated or maximum potency.
[59:29.000 --> 59:41.000]  They want to stun and dumb down and energy drinks and stuff just cover that up for a while but then burn you out in my experience whereas stuff that gets your glands naturally going goes right to the source so it's pretty exciting and I love it.
[59:41.000 --> 01:00:01.000]  Visit info wars life.com today to secure your super male vitality and other powerful products from info wars life.
[01:00:01.000 --> 01:00:12.000]  From his central Texas command center deep behind enemy lines the information war continues it's Alex Jones and the GCN radio network.
[01:00:12.000 --> 01:00:17.000]  I was really brainstorming today.
[01:00:17.000 --> 01:00:20.000]  Kind of got a little bit over driven here.
[01:00:20.000 --> 01:00:28.000]  I've done an overall decent job I think covering a lot of news I've covered a ton of news but I haven't gone that in depth on a bunch of it.
[01:00:28.000 --> 01:00:40.000]  So what I'm going to attempt to do here is not take any calls today because I want to cover all this information then tomorrow on the weekday broadcast I will.
[01:00:40.000 --> 01:00:46.000]  There's a lot of other breaking news I haven't gotten to yet even more coming in as we speak.
[01:00:46.000 --> 01:00:51.000]  I'll get to all of it when we come back after the break all the news I haven't covered the new breaking news.
[01:00:51.000 --> 01:01:01.000]  I've covered half the stack so far then I'm going to go back into the stack if I have time and drill into a few of the top stories that I just grazed.
[01:01:01.000 --> 01:01:06.000]  We're going to hit what's happening in Nepal with the massive earthquake that killed 2400.
[01:01:06.000 --> 01:01:16.000]  We're going to look at the South American huge volcano going off because undoubtedly tectonic and volcanic activity is increasing.
[01:01:16.000 --> 01:01:22.000]  Around the Ring of Fire and in places like Yellowstone as well.
[01:01:22.000 --> 01:01:31.000]  And then we're going to look at the economic news that I mentioned earlier why is JP Morgan accumulating the biggest stock polyphysical silver in history.
[01:01:31.000 --> 01:01:38.000]  And then this story you know I don't really know if this story is true because there's so many other studies that conflict with it.
[01:01:38.000 --> 01:01:55.000]  But why women should check a man's finger size this out of AARP news and it says that if your index finger is close to same length as your and I've always heard this to your ring finger.
[01:01:55.000 --> 01:02:00.000]  That you're going to be more aggressive and basically a bad person because you have higher testosterone.
[01:02:00.000 --> 01:02:08.000]  Well I'm very combative to tyrants and thugs and bullies and my index is a lot shorter than my ring finger.
[01:02:08.000 --> 01:02:15.000]  According to these indexes I should just be the biggest sweetie pie in the world.
[01:02:15.000 --> 01:02:18.000]  But that doesn't really make sense when you study deeper psychology.
[01:02:18.000 --> 01:02:23.000]  A lot of times really aggressive dominant men are nice to women but dominant to men.
[01:02:23.000 --> 01:02:24.000]  I just think it's an oversimplification.
[01:02:24.000 --> 01:02:27.000]  If I have time I'm going to break that down coming up today.
[01:02:27.000 --> 01:02:37.000]  Plus I had my blood tested just six months ago 40 years old then I'm 41 now and I had good testosterone or high for my age.
[01:02:37.000 --> 01:02:40.000]  The problem was is it's breaking down into estrogen.
[01:02:40.000 --> 01:02:44.000]  So that's a bit toxic and who doesn't have high cortisol when you're like this.
[01:02:44.000 --> 01:02:46.000]  Let's go to part of John Bowne's report.
[01:02:46.000 --> 01:02:47.000]  It's very very important.
[01:02:47.000 --> 01:02:56.000]  Here it is.
[01:02:56.000 --> 01:02:58.000]  What I'm not going to do is just wait.
[01:02:58.000 --> 01:03:08.000]  I think it's fair to say that I've shown a lot of patience, tried to work on a bipartisan basis as much as possible.
[01:03:08.000 --> 01:03:16.000]  And I'm going to keep on doing so but in the meantime let's figure out what we can do lawfully through executive action.
[01:03:16.000 --> 01:03:19.000]  Obama's Executive Amnesty 2015.
[01:03:19.000 --> 01:03:24.000]  Texas Congressman Lamar Smith dubbed it the worst prison break in history.
[01:03:24.000 --> 01:03:33.000]  Two years ago ICE officials released into the United States more than 36,000 illegals with 88,000 convictions under their belt.
[01:03:33.000 --> 01:03:35.000]  200 convictions of homicide.
[01:03:35.000 --> 01:03:37.000]  400 sexual assault convictions.
[01:03:37.000 --> 01:03:42.000]  And around 16,000 drunk or drugged driving convictions.
[01:03:42.000 --> 01:03:52.000]  Thanks to FOIA requests by Judicial Watch we know that the Department of Homeland Security told 166,000 more convicted illegals to deport themselves.
[01:03:52.000 --> 01:03:54.000]  Of course none of them left.
[01:03:54.000 --> 01:04:01.000]  And now we have a grand total of 195,900 convicted illegals wandering around the United States.
[01:04:01.000 --> 01:04:04.000]  All thanks to President Obama.
[01:04:04.000 --> 01:04:08.000]  Just last week an illegal rape to his girlfriend's 10 year old daughter in Louisiana.
[01:04:08.000 --> 01:04:11.000]  Another illegal rape to a 10 year old Alabama girl.
[01:04:11.000 --> 01:04:19.000]  In 2014 there were 418 child rapes by illegal aliens in one month alone in North Carolina.
[01:04:19.000 --> 01:04:30.000]  The ACLU recently demanded that religious groups provide abortions for the upwards of 80% of women raped and impregnated as they turn for Obama's promise of amnesty.
[01:04:30.000 --> 01:04:43.000]  The federal government has wasted 41 million taxpayer dollars deporting and importing illegals on half full charter planes at $8,149 per flight hour on average.
[01:04:43.000 --> 01:04:46.000]  Whether the flights are full or not.
[01:04:46.000 --> 01:04:54.000]  According to U.S. Census figures, illegals will account for 51 million of the U.S. population in just 8 years.
