[00:00:00.000 --> 00:00:18.000]  InfoWars, tomorrow's news, today.
[00:45:10.860 --> 00:45:14.820]  And we're gonna lock you all down and cut your gas off to save the earth.
[00:45:14.820 --> 00:45:18.220]  These are the climate lockdowns.
[00:45:18.220 --> 00:45:21.260]  It's all their plan, it's all being said.
[00:45:21.260 --> 00:45:27.540]  So when you look at the Southern Poverty Law Center and ADL, they are conscious lawyers
[00:45:27.540 --> 00:45:31.380]  that are being controlled by the CIA on record and the Carnegie Endowment that actually runs
[00:45:31.380 --> 00:45:32.380]  them.
[00:45:32.380 --> 00:45:38.940]  They give them the script and then they go out knowing full well that the face of censorship,
[00:45:38.940 --> 00:45:45.380]  the face of surveillance, the face of arresting people for their speech, is now gonna be Jewish.
[00:45:45.380 --> 00:45:52.180]  And so that's what the ADL is doing, is literally being paid to scapegoat Jews and to make them
[00:45:52.180 --> 00:45:59.020]  the archetypal villain for the eugenics-based, depopulation, New World Order, globalist system.
[00:45:59.020 --> 00:46:03.980]  Now I said this last week and it got picked up everywhere.
[00:46:03.980 --> 00:46:12.940]  Jones claims super-Nazis are in control of the eugenics movement and that super-Nazis
[00:46:12.940 --> 00:46:13.940]  are...
[00:46:13.940 --> 00:46:17.420]  And they go, but eugenics started before the Nazis.
[00:46:17.420 --> 00:46:19.900]  I don't mean Nazis out of Germany.
[00:46:19.900 --> 00:46:26.020]  I mean eugenicists, mad scientists, Joseph Mengele types that see everybody of every
[00:46:26.020 --> 00:46:28.900]  race, color, and creed as useless eaters.
[00:46:28.900 --> 00:46:30.660]  They already populate.
[00:46:30.660 --> 00:46:32.060]  That's this globalist plan.
[00:46:32.060 --> 00:46:40.380]  Human-animal hybrids, clones, geoengineering, this whole system, 5G, GMO, I don't care if
[00:46:40.380 --> 00:46:45.660]  you're black, white, gay, straight, old, young, Jewish, agnostic, you know, whatever you are,
[00:46:45.660 --> 00:46:49.580]  Christian, Muslim, you're all under attack by the New World Order.
[00:46:49.580 --> 00:46:51.620]  So I'm not an apologist for the ADL.
[00:46:51.620 --> 00:46:57.580]  I'm not an apologist for, you know, anti-American, you know, groups that have organized to literally
[00:46:57.580 --> 00:47:01.580]  bring this country down and bring down our First Amendment.
[00:47:01.580 --> 00:47:07.660]  But I'm just explaining, they're just been hired to create the dialectic.
[00:47:07.660 --> 00:47:15.180]  They've been hired to create the dialectic to go out and say, we're taking all your rights
[00:47:15.180 --> 00:47:18.580]  and we're watching you and controlling you because you're a white supremacist.
[00:47:18.580 --> 00:47:24.340]  We define a white supremacist as anybody that questions open borders, forced shots, lockdowns,
[00:47:24.340 --> 00:47:29.300]  wars, and there's always a censorship that they just say.
[00:47:29.300 --> 00:47:30.300]  We control.
[00:47:30.300 --> 00:47:36.940]  And then it's a Jewish organization that is coming out as the front group, but they released
[00:47:36.940 --> 00:47:37.940]  the documents two weeks ago.
[00:47:37.940 --> 00:47:42.020]  They really worked with CIA and FBI to then do this, and then a lot of people are going
[00:47:42.020 --> 00:47:46.540]  to look at that and go, whoa, it's this group doing this to me.
[00:47:46.540 --> 00:47:50.220]  So it's the government and the whole corrupt bureaucracy and the mad scientists holding
[00:47:50.220 --> 00:47:55.260]  up the shield of the ADL and saying, okay, here's the Jews, they're going to take your
[00:47:55.260 --> 00:47:56.260]  speech away.
[00:47:56.260 --> 00:48:03.420]  I mean, think about the deception level and the manipulation and just how sick that is.
[00:48:03.420 --> 00:48:09.820]  I also said something that went viral a few weeks ago.
[00:48:09.820 --> 00:48:14.700]  I was just being honest with speculation when I'm speculating, I say, I don't know, but
[00:48:14.700 --> 00:48:21.020]  it feels like this, and it's come out that the National Front is a government run organization.
[00:48:21.020 --> 00:48:23.100]  That's been confirmed.
[00:48:23.100 --> 00:48:26.700]  It's come out, the ADL documents came out a few weeks ago that they infiltrated right-wing
[00:48:26.700 --> 00:48:30.860]  groups and tried to make them racist, and when they couldn't, they would just say racist
[00:48:30.860 --> 00:48:34.900]  stuff in their name, a false flag, and then the ADL released this.
[00:48:34.900 --> 00:48:35.900]  They're proud of this.
[00:48:35.900 --> 00:48:38.340]  And that's criminal behavior in my view.
[00:48:38.340 --> 00:48:39.700]  The Southern Poverty Law Center does it too.
[00:48:41.440 --> 00:48:46.440]  I said, it felt like when Ye showed up here,
[00:48:46.440 --> 00:48:52.440]  because I told him, I don't want to get into a bunch of Jew bashing.
[00:48:52.440 --> 00:48:55.440]  And I said, I think it would really be good if you reached out,
[00:48:55.440 --> 00:48:59.440]  so we should unify all around basic ideas of freedom and everything.
[00:48:59.440 --> 00:49:02.440]  And in the First Amendment, like, yeah, yeah, yeah.
[00:49:02.440 --> 00:49:04.440]  Actually, we want to clear that up.
[00:49:04.440 --> 00:49:06.440]  Yeah, we want to actually do that.
[00:49:06.440 --> 00:49:11.440]  And then he's like, I only want to come on one minute before we go live.
[00:49:11.440 --> 00:49:13.440]  I want to show up and write a strategy show.
[00:49:13.440 --> 00:49:16.440]  And I went, okay, they got some big trick they want to do.
[00:49:16.440 --> 00:49:18.440]  It's some kind of deal.
[00:49:18.440 --> 00:49:21.440]  Whether they work for the feds or not, I'm not even saying that's the case.
[00:49:21.440 --> 00:49:24.440]  I mean, I can tell, oh, you want to come on right when I go live.
[00:49:24.440 --> 00:49:27.440]  So one minute before we go live, he shows up wearing a mask.
[00:49:27.440 --> 00:49:30.440]  And I said, oh, okay, will you take it off later?
[00:49:30.440 --> 00:49:31.440]  Yeah, maybe.
[00:49:31.440 --> 00:49:33.440]  Well, what are we going to talk about?
[00:49:33.440 --> 00:49:37.440]  And then the whole thing is I love Hitler, the Jews are bad and all this stuff.
[00:49:37.440 --> 00:49:44.440]  So I simply said, this feels like a setup.
[00:49:44.440 --> 00:49:47.440]  Like, people think the dinner with Trump was a setup.
[00:49:47.440 --> 00:49:49.440]  I'm not even saying that.
[00:49:49.440 --> 00:49:52.440]  I don't think they talked about loving Hitler's dinner with Trump.
[00:49:52.440 --> 00:49:54.440]  And Trump didn't know it was coming to dinner.
[00:49:54.440 --> 00:49:55.440]  He thought it was Kanye West.
[00:49:55.440 --> 00:49:58.440]  So I'm not saying Kanye West is a fed.
[00:49:58.440 --> 00:50:00.440]  Maybe he's the greatest troll ever.
[00:50:00.440 --> 00:50:03.440]  I believe in his First Amendment rights.
[00:50:03.440 --> 00:50:08.440]  But the point is, when you look at his dialectic, I'm not saying Nick Fuentes.
[00:50:08.440 --> 00:50:12.440]  I love how his supporters ran around and said, they say Nick's a fed.
[00:50:12.440 --> 00:50:14.440]  I said, I don't know this.
[00:50:14.440 --> 00:50:16.440]  And I'm not even saying this is the case.
[00:50:16.440 --> 00:50:21.440]  I'm saying he is, yay, being blackmailed with his tax issues and the rest of it,
[00:50:21.440 --> 00:50:24.440]  where he suddenly comes out and quadruples down and does this.
[00:50:24.440 --> 00:50:28.440]  And I'm simply saying there's a long history of the ADL, other groups,
[00:50:28.440 --> 00:50:33.440]  getting people to behave like this and act like this and do these type of things.
[00:50:33.440 --> 00:50:39.440]  Then, I mean, you go out to a Nazi rally, American Nazi party rally.
[00:50:39.440 --> 00:50:40.440]  I've covered them.
[00:50:40.440 --> 00:50:43.440]  They're very rare, but they've had them in Austin.
[00:50:43.440 --> 00:50:50.440]  I mean, you look at it, and it's a bunch of art students, gay dudes, and Jewish guys.
[00:50:50.440 --> 00:50:54.440]  And you can see, I mean, it looks like Larry David in a Nazi outfit.
[00:50:54.440 --> 00:50:57.440]  And you look at me, I look Welsh.
[00:50:58.440 --> 00:51:02.440]  I mean, you go to the Welsh areas in England, people look like me.
[00:51:02.440 --> 00:51:04.440]  I got the Welsh genetics from my dad.
[00:51:04.440 --> 00:51:06.440]  And these guys look like Larry David.
[00:51:06.440 --> 00:51:07.440]  They're just wearing Nazi outfits.
[00:51:07.440 --> 00:51:08.440]  It's real funny.
[00:51:08.440 --> 00:51:10.440]  And now the ADL admits they're doing this.
[00:51:10.440 --> 00:51:13.440]  Well, I mean, here comes Yay West and this whole thing.
[00:51:13.440 --> 00:51:15.440]  I'm just like, is this a setup?
[00:51:15.440 --> 00:51:22.440]  I'm allowed to say that because I don't think it's brave and cool to say I love Hitler.
[00:51:22.440 --> 00:51:24.440]  I don't agree with that.
[00:51:24.440 --> 00:51:26.440]  And I'm like, well, my grandfathers were in World War II.
[00:51:26.440 --> 00:51:27.440]  They saw what Hitler did.
[00:51:27.440 --> 00:51:30.440]  Oh, yeah, right, your grandfathers, you know, they were brainwashed.
[00:51:30.440 --> 00:51:31.440]  No, they weren't brainwashed.
[00:51:31.440 --> 00:51:32.440]  They were badasses.
[00:51:32.440 --> 00:51:39.440]  And so I'm not going to be baited by the ADL to sit there and play into their game and attack Jews.
[00:51:39.440 --> 00:51:41.440]  But I'm going to tell Jews something right now.
[00:51:41.440 --> 00:51:42.440]  You're not stupid.
[00:51:42.440 --> 00:51:46.440]  Your number one enemy is the people that bought the ADL.
[00:51:46.440 --> 00:51:51.440]  And they're playing you like a fiddle in Hegelian dialectic, and you're in grave danger.
[00:51:51.440 --> 00:51:52.440]  Okay?
[00:51:52.440 --> 00:51:59.440]  And the bottom line is you don't want the ADL speaking out for you.
[00:51:59.440 --> 00:52:02.440]  Just like these gay groups.
[00:52:02.440 --> 00:52:04.440]  If two women love each other, I'm not attacking them.
[00:52:04.440 --> 00:52:06.440]  If two men love each other, I'm not attacking them.
[00:52:06.440 --> 00:52:08.440]  I've always done like that.
[00:52:08.440 --> 00:52:11.440]  And you see these gays against groomers coming out.
[00:52:11.440 --> 00:52:14.440]  They're like, whoa, dude, we don't want to be associated with that affiliate.
[00:52:15.440 --> 00:52:23.440]  And instead of it being LGBTQP, it's LGBTQP plus S for Satanism.
[00:52:23.440 --> 00:52:25.440]  I mean, really?
[00:52:25.440 --> 00:52:29.440]  I mean, is that what you really – because they're just getting you to do whatever they want.
[00:52:29.440 --> 00:52:31.440]  Oh, you're for two men being able to get married.
[00:52:31.440 --> 00:52:34.440]  Okay, well, now you're for Satanism and drag queen pedophile time.
[00:52:34.440 --> 00:52:40.440]  And so we need Jews – and it's been happening – to come out and say this is wrong.
[00:52:40.440 --> 00:52:41.440]  I mean, come on.
[00:52:41.440 --> 00:52:45.440]  The ADL says Donald Trump's a white supremacist.
[00:52:45.440 --> 00:52:50.440]  I mean, the ADL says Elon Musk is basically a white supremacist.
[00:52:50.440 --> 00:52:53.440]  Who buys any of this crap?
[00:52:53.440 --> 00:52:55.440]  Who buys any of this crap?
[00:52:55.440 --> 00:52:58.440]  They say I'm a white supremacist.
[00:52:58.440 --> 00:53:01.440]  Who really buys that?
[00:53:01.440 --> 00:53:03.440]  That is absolute crap.
[00:53:03.440 --> 00:53:07.440]  I'm as big a white supremacist as I am a Russian agent.
[00:53:07.440 --> 00:53:10.440]  And the answer is zero on both issues.
[00:53:10.440 --> 00:53:14.440]  I'm proud of my heritage, and I will not be told I'm bad because of what color I am,
[00:53:14.440 --> 00:53:16.440]  and I'll stand up for myself.
[00:53:16.440 --> 00:53:20.440]  Well, that's what they call white supremacist, because you're supposed to be a bad person
[00:53:20.440 --> 00:53:23.440]  because of what color you are if you're white, and then have the ADL tell you what hoops
[00:53:23.440 --> 00:53:27.440]  you jumped through to prove you're good to them while they're taking orders from the
[00:53:27.440 --> 00:53:30.440]  Carnegie, Ford, and Rockefeller foundations on record.
[00:53:30.440 --> 00:53:32.440]  And again, they declassified it two weeks ago.
[00:53:32.440 --> 00:53:33.440]  They're proud of it.
[00:53:33.440 --> 00:53:37.440]  But since the 50s, they've been spying on the American people and setting up the fake
[00:53:37.440 --> 00:53:40.440]  racist movement to brand the Republican Party as bad.
[00:53:41.670 --> 00:53:46.670]  I remember articles the ADL wrote, the Suburban Law Center, 10, 50 years ago.
[00:53:46.670 --> 00:53:49.670]  Jones is racist. Bilderberg doesn't exist.
[00:53:49.670 --> 00:53:52.670]  When he goes and covers it, he's talking about Jews.
[00:53:52.670 --> 00:53:55.670]  So I'm like, I don't want to be forced to take shots. Why are you anti-Semitic?
[00:53:55.670 --> 00:53:58.670]  I don't want open borders and crime. Why are you anti-Semitic?
[00:53:58.670 --> 00:54:00.670]  I don't want fentanyl coming across. Why are you anti-Semitic?
[00:54:00.670 --> 00:54:03.670]  I don't want global government. I don't want to lose my free speech.
[00:54:03.670 --> 00:54:05.670]  I don't want to be surveilled. Why are you anti-Semitic?
[00:54:05.670 --> 00:54:09.670]  I said, I want a cup of coffee. Why are you anti-Semitic?
[00:54:09.670 --> 00:54:13.670]  I wipe my ass while I take a dump. Why are you anti-Semitic?
[00:54:13.670 --> 00:54:15.670]  It's just like, why are you anti-Semitic? Why are you anti-Semitic?
[00:54:15.670 --> 00:54:17.670]  Why are you anti-Semitic? Why are you anti-Semitic?
[00:54:17.670 --> 00:54:20.670]  And are people smart enough to understand the ADL is not protecting kids
[00:54:20.670 --> 00:54:24.670]  who are great people on average and hardworking and diverse, okay?
[00:54:24.670 --> 00:54:26.670]  They're not helping you.
[00:54:26.670 --> 00:54:28.670]  Every time there's an unpopular government agenda jumping up and going,
[00:54:28.670 --> 00:54:32.670]  we need to keep this agenda because they're going to kill the Jews.
[00:54:32.670 --> 00:54:33.670]  They're going to kill us.
[00:54:33.670 --> 00:54:36.670]  And weak-minded people go, my God, what the hell is going on?
[00:54:36.670 --> 00:54:39.670]  I'm bad because I'm white and I'm getting beat on and attacked racially.
[00:54:39.670 --> 00:54:43.670]  And then I stand up and say it's wrong in front of the police and I'm anti-Jewish.
[00:54:43.670 --> 00:54:46.670]  And people were never anti-Jewish, never really thought about Jews.
[00:54:46.670 --> 00:54:48.670]  They're going like, what's going on?
[00:54:48.670 --> 00:54:51.670]  Well, Kanye, he says that Hitler's good.
[00:54:51.670 --> 00:54:54.670]  I mean, use your fricking brains, people.
[00:54:54.670 --> 00:54:58.670]  I asked someone to be on the show today and he's been sitting there patiently
[00:54:58.670 --> 00:55:00.670]  while I've been ranting and raving.
[00:55:00.670 --> 00:55:02.670]  But I don't want to cut on short.
[00:55:02.670 --> 00:55:04.670]  But just give us a little, and you're going to, I'm going to be hosting
[00:55:04.670 --> 00:55:07.670]  the next hour or the next hour with you all and I'm going to be here.
[00:55:07.670 --> 00:55:10.670]  I got so much to hit, so many legendary clips that nobody even knows about
[00:55:10.670 --> 00:55:11.670]  that are so powerful.
[00:55:11.670 --> 00:55:13.670]  But we're totally vindicated.
[00:55:13.670 --> 00:55:14.670]  Humanity's waking up and winning.
[00:55:14.670 --> 00:55:15.670]  But the enemy's striking back.
[00:55:15.670 --> 00:55:17.670]  And I read the legislation.
[00:55:17.670 --> 00:55:20.670]  And then through the State Department's legislation announcing we're going to
[00:55:20.670 --> 00:55:24.670]  shut your websites down, we're going to arrest people, and the ADL runs it.
[00:55:24.670 --> 00:55:27.670]  And the head of the ADL, you know, is up there on TV and being thanked
[00:55:27.670 --> 00:55:29.670]  by the State Department.
[00:55:29.670 --> 00:55:30.670]  I mean, this is so criminal.
[00:55:30.670 --> 00:55:31.670]  This is so crazy.
[00:55:31.670 --> 00:55:33.670]  And can't people see the setup that's coming?
[00:55:33.670 --> 00:55:36.670]  Massive false flags to be blamed on populists.
[00:55:36.670 --> 00:55:39.670]  That's the only way this dog hunts, Owen.
[00:55:39.670 --> 00:55:44.670]  Well, Alex, you've really had a lot in your hour of broadcasting here
[00:55:44.670 --> 00:55:45.670]  to respond to.
[00:55:45.670 --> 00:55:50.670]  But I think that on all the fronts, we can tell that this is the pivotal moment.
[00:55:50.670 --> 00:55:52.670]  It's the pivotal moment in the culture wars.
[00:55:52.670 --> 00:55:56.670]  It's the pivotal moment in the political phenomenons that we see going on,
[00:55:56.670 --> 00:56:00.670]  the battle between sovereign nation states and a global government,
[00:56:00.670 --> 00:56:04.670]  maybe best represented in what the World Health Organization is doing right now
[00:56:04.670 --> 00:56:07.670]  to end nation-state sovereignty.
[00:56:07.670 --> 00:56:11.670]  And then with the culture wars, it's who is in charge of your children.
[00:56:11.670 --> 00:56:14.670]  Do the parents get to raise their children, or are they going to be raised
[00:56:14.670 --> 00:56:15.670]  by the state?
[00:56:15.670 --> 00:56:17.670]  Are they going to be raised by these big corporations?
[00:56:17.670 --> 00:56:21.670]  And if you don't want that, are you going to be called a bigot or an anti-Semite
[00:56:21.670 --> 00:56:22.670]  or all these other attacks on you?
[00:56:22.670 --> 00:56:29.670]  So, I mean, on all the different fronts, I think the reason why there's all this
[00:56:29.670 --> 00:56:35.670]  polarization and this hyped-up energy is because we realize it's kind of a
[00:56:35.670 --> 00:56:37.670]  make-or-break moment right now, Alex.
[00:56:37.670 --> 00:56:41.670]  It's kind of a make-or-break moment because I think, generally speaking,
[00:56:41.670 --> 00:56:44.670]  the next phase of humanity is upon us.
[00:56:44.670 --> 00:56:50.670]  New technology, AI, new energy sources, I mean, even just the way the world looks,
[00:56:50.670 --> 00:56:53.670]  geopolitics, it's all going to change in the coming decade.
[00:56:53.670 --> 00:56:55.670]  The globalists know this.
[00:56:55.670 --> 00:56:59.670]  And so we're looking at all these different major pivots right now,
[00:56:59.670 --> 00:57:02.670]  and we're deciding, okay, do you get to have a nation-state?
[00:57:02.670 --> 00:57:04.670]  Can a nation-state survive on its own?
[00:57:04.670 --> 00:57:06.670]  Can you have a family?
[00:57:06.670 --> 00:57:08.670]  Can a family unit survive on its own?
[00:57:08.670 --> 00:57:13.670]  Do you have a birthright of self-government and independence?
[00:57:13.670 --> 00:57:16.670]  And so on all these different fronts, I think that that's why everything's
[00:57:16.670 --> 00:57:20.670]  so hyper-polarized, that's why everything's so hyper-energized,
[00:57:20.670 --> 00:57:24.670]  and that's why right now there's a full-on blitz from the globalists
[00:57:24.670 --> 00:57:28.670]  to get their winning moment right now in the culture wars
[00:57:28.670 --> 00:57:30.670]  and in the political wars.
[00:57:30.670 --> 00:57:31.670]  I totally agree.
[00:57:31.670 --> 00:57:35.670]  There's a big article on Infowars.com where a high-level government official,
[00:57:35.670 --> 00:57:39.670]  basically Fiona Hill, came out.
[00:57:39.670 --> 00:57:41.670]  She hates my guts and said the New World Order's losing
[00:57:41.670 --> 00:57:43.670]  and the world's all turning against us.
[00:57:43.670 --> 00:57:44.670]  Well, that's right, scumbags.
[00:57:44.670 --> 00:57:45.670]  Humanity's winning.
[00:57:45.670 --> 00:57:47.670]  We'll be right back with Owen Schroeder and Alex Jones.
[00:57:47.760 --> 00:57:55.880]  Sold out for more than a year, we now have back in stock a limited run of our extremely
[00:57:55.880 --> 00:58:03.960]  popular tooth whitening coral calcium toothpaste full of essential oils, back in stock at InfoWarsStore.com.
[00:58:03.960 --> 00:58:08.280]  Another great product sold out for almost a year is our activated charcoal essential
[00:58:08.280 --> 00:58:10.080]  oil toothpaste as well.
[00:58:10.080 --> 00:58:15.160]  These are both incredible for your gums, polish your teeth, amazing to counter gingivitis,
[00:58:15.160 --> 00:58:16.160]  and they fund the InfoWars.
[00:58:16.160 --> 00:58:18.920]  There are no fillers in these products.
[00:58:18.920 --> 00:58:25.240]  These are fluoride free, next level toothpaste, 10,000th of each tube, limited run, available
[00:58:25.240 --> 00:58:28.200]  exclusively at InfoWarsStore.com.
[00:58:28.200 --> 00:58:32.760]  And your purchase funds the operation, plus these are incredible products you need.
[00:58:32.760 --> 00:58:36.840]  So the coral calcium tooth whitening and the activated charcoal essential oil toothpaste
[00:58:36.840 --> 00:58:40.840]  are now both back in stock at InfoWarsStore.com.
[00:58:40.840 --> 00:58:44.800]  I thank you for your support, but regardless, these are great products you need, so take
[00:58:44.800 --> 00:58:45.800]  action now.
[00:58:45.800 --> 00:58:49.480]  Go to InfoWarsStore.com for both this great toothpaste, back in stock.
[00:59:16.280 --> 00:59:17.720]  left with them right now.
[00:59:17.720 --> 00:59:22.800]  So get your copy of The Great Reset and The War for the World, a signed copy, at InfoWarsStore.com.
[00:59:22.800 --> 00:59:27.060]  And there is a markup there because this is a fundraiser to keep us on the air, so
[00:59:27.060 --> 00:59:30.640]  you won't just have this historic memento and this powerful book, you'll also know
[00:59:30.640 --> 00:59:32.540]  that you helped keep InfoWars on the air.
[00:59:32.540 --> 00:59:36.160]  I'm going to thank those of you that have gotten signed copies of the book or unsigned
[00:59:36.160 --> 00:59:41.120]  copies, but I want to encourage all of you who haven't yet to go to InfoWarsStore.com
[00:59:41.120 --> 00:59:44.920]  and get a signed copy and buy a couple of unsigned copies and donate to the library
[00:59:44.920 --> 00:59:47.240]  or get them to the local school.
[00:59:47.240 --> 00:59:51.440]  This is an InfoWar, I'm counting on you, and thank you for your support.
[00:59:51.440 --> 00:59:57.520]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[00:59:58.700 --> 01:00:27.419]  Well, while I was gone last week, and I'll be back here in a few days in Austin, but
[01:00:28.379 --> 01:00:33.580]  I got a lot of compliments on Owen Schroeder doing a fabulous job while I've been out,
[01:00:33.580 --> 01:00:38.460]  and also Harrison Smith and the rest of the crew. And I want Owen to continue riding shotgun with me
[01:00:39.180 --> 01:00:43.980]  throughout the next few hours, but I'll let him towards the end of the next hour go and get ready
[01:00:43.980 --> 01:00:52.379]  for his show at 3 p.m., 3 p.m. Central. Here's what I've done. I've had the folks in the live
[01:00:52.379 --> 01:01:00.299]  show feed at Infowars.com, but actually, the two-hour speech, I've said it was like 45-minute
[01:01:00.299 --> 01:01:04.379]  long, but that was an edited one I've seen. I didn't know there was a two-hour speech of Robert
[01:01:04.379 --> 01:01:08.379]  Welch in 1988, so I've not seen a bunch of this. I was watching it during the break, and I haven't
[01:01:08.379 --> 01:01:13.899]  seen a lot of this, so you find this stuff all the time. That's been posted in the Memorial Day
[01:01:13.899 --> 01:01:25.180]  live show. Also, the full EU speech at the Parliament by Dr. David Martin. That has been
[01:01:25.180 --> 01:01:31.500]  posted. It's a super bombshell. We're going to be playing all of that here today coming up.
[01:01:32.220 --> 01:01:37.660]  We also have the UN Director of Sustainability going public saying that the billionaires at
[01:01:37.660 --> 01:01:41.419]  the top are basically all pedophiles and that they're not allowed into the club unless they
[01:01:41.419 --> 01:01:46.700]  rape children. People say, that just sounds insane. Well, look at the Jeffrey Epstein stuff.
[01:01:47.500 --> 01:01:52.700]  Again, in every other gang, I don't care if it's a black gang, a black supremacist gang,
[01:01:52.700 --> 01:01:58.779]  an Asian gang, the Italian mafia, the Jewish mafia, in all mafias throughout all time,
[01:01:58.779 --> 01:02:03.259]  you've got to kill somebody or multiple people under orders to be a made man actually in the
[01:02:03.259 --> 01:02:08.460]  club. You can work for the gang. Motorcycle gangs have the people that are prospects,
[01:02:08.460 --> 01:02:12.060]  people that are apprentices. You may have to go a year, two years, five years,
[01:02:12.620 --> 01:02:18.620]  go get his ice, go deliver this pound of marijuana, go beat this guy up for the
[01:02:19.259 --> 01:02:23.339]  more serious criminal gangs. The really hardcore ones, you've got to already be in prison for
[01:02:23.339 --> 01:02:27.660]  serious stuff. They know you are. They know you're not an informant. Then later, they just
[01:02:27.660 --> 01:02:34.779]  say, the really nasty ones, like MS-13, they say, we want you to just go kill two 7-Eleven
[01:02:35.419 --> 01:02:37.419]  clerks. Why don't you just kill them?
[01:02:40.299 --> 01:02:47.740]  And they go kill the two clerks. They go, okay, you get a special tattoo now, you randomly killed
[01:02:47.740 --> 01:02:51.740]  two innocent people. And then it gets even crazier. They say, well, MS-13 does this. You
[01:02:51.740 --> 01:02:55.740]  don't believe me? Look it up. The media tries to play it down, but it comes out from New Jersey
[01:02:55.819 --> 01:03:08.379]  to Texas to Florida. MS-13, remember the MS-13 guy went and killed the Uber Eats driver or whatever
[01:03:08.379 --> 01:03:15.740]  it was and cut his body up for just no reason. Just killed him for fun. MS-13 will tell them,
[01:03:15.740 --> 01:03:18.939]  okay, we want you to kill a 10-year-old girl. We want you to grab her out of a
[01:03:21.339 --> 01:03:25.100]  park, and we want you to carve a pentagram on her and cut her heart out.
[01:03:25.740 --> 01:03:28.939]  That's just one case. That's a real case.
[01:03:30.350 --> 01:03:32.350]  Now, you understand now?
[01:03:32.350 --> 01:03:38.350]  So that's where they're getting all this is from what the globalists have been doing for a very long time.
[01:03:38.350 --> 01:03:41.350]  Now, there's death penalty sovereign.
[01:03:41.350 --> 01:03:44.350]  There's 13 member accused of decapitating each driver.
[01:03:44.350 --> 01:03:48.350]  Owen, we're going to go to break.
[01:03:48.350 --> 01:03:51.350]  I'm going to come back with you, and I want to get your take on where this is all going.
[01:03:51.350 --> 01:03:55.350]  But they admit, and I don't just believe their statement.
[01:03:55.350 --> 01:03:58.350]  It's true that they're losing, and they're getting very desperate.
[01:03:58.350 --> 01:04:01.350]  But I don't want to be overly confident here.
[01:04:01.350 --> 01:04:03.350]  So I've said this 1,000 times. I'll say it again.
[01:04:03.350 --> 01:04:06.350]  We're in the season of false flags, and they're really prepping things.
[01:04:06.350 --> 01:04:09.350]  So you can kind of see a jigsaw puzzle.
[01:04:09.350 --> 01:04:14.350]  When it's down to like the last four or five pieces, it's totally easy to put together.
[01:04:14.350 --> 01:04:16.350]  So I'm looking at like 1,000-piece jigsaw puzzle.
[01:04:16.350 --> 01:04:25.350]  There's like five pieces left, and they're false flag, false flag, false flag, mass roundups, total censorship, end of the country.
[01:04:25.350 --> 01:04:27.350]  And it's the same formula worldwide.
[01:04:27.350 --> 01:04:31.350]  So Europe's a few years ahead of us. Australia's a few years ahead of us.
[01:04:31.350 --> 01:04:33.350]  We know exactly how this is going to go down.
[01:04:33.350 --> 01:04:35.350]  The only question is, are we smart enough to stop it?
[01:04:35.350 --> 01:04:40.350]  And I want to explain to people, the average leftist or the average person that works for the system,
[01:04:40.350 --> 01:04:43.350]  I think you can notice it's getting pretty scary right now.
[01:04:43.350 --> 01:04:47.350]  I mean, the deeper we go down this tunnel, the worse security we all have.
[01:04:47.350 --> 01:04:49.350]  And that's really the big thing to understand.
[01:04:49.350 --> 01:04:53.350]  None of you are going to insulate yourself from this, not your globalist masters, not you.
[01:04:53.350 --> 01:04:56.350]  So stop thinking you are, and I have some big news when we come back.
[01:04:58.350 --> 01:05:04.350]  Ladies and gentlemen, the truth, the solution is laying right there in front of you, hidden in plain view.
[01:05:04.350 --> 01:05:07.350]  Please listen to me in the next 60 seconds.
[01:05:07.350 --> 01:05:11.350]  If you go to Wikipedia, it has links to the UN's own website,
[01:05:11.350 --> 01:05:17.350]  where they admit the number one cause of cognitive disability in the world is iodine deficiency.
[01:05:17.350 --> 01:05:25.350]  The number one preventable cause of intellectual disability is lack of real pure iodine in the body
[01:05:25.350 --> 01:05:31.350]  as they bomb us with the bad halogens, bromine, bromide, chlorine, and so much more.
[01:05:31.350 --> 01:05:38.350]  Upwards of 2 billion people in a Lancet medical journal study in 2007 worldwide have cognitive disabilities
[01:05:38.350 --> 01:05:41.350]  because they don't have high quality iodine.
[01:05:41.350 --> 01:05:43.350]  Most iodine is bound to other elements, you don't absorb it.
[01:05:43.350 --> 01:05:49.350]  We have X3, all three types of good iodine together that supercharges your body.
[01:05:49.350 --> 01:05:52.350]  X3 is now back in stock at Infowarsstore.com.
[01:05:52.350 --> 01:05:55.350]  It's been sold out for over 6 months for 25% off.
[01:05:55.350 --> 01:05:59.350]  X3, back in stock. Take action now. Infowarsstore.com.
[01:06:09.350 --> 01:06:14.350]  Defending the republic from enemies, foreign and domestic.
[01:06:14.350 --> 01:06:16.350]  It's Alex Jones.
[01:06:20.350 --> 01:06:22.350]  Well, here's the good news.
[01:06:22.350 --> 01:06:27.350]  People are going to keep waking up at record rates because the bad news is we're inside the new order now.
[01:06:27.350 --> 01:06:29.350]  I want you all who's riding shotgun with me.
[01:06:29.350 --> 01:06:35.350]  I'm your host Alex Jones on this live Monday, May 29th, Memorial Day weekend.
[01:06:35.350 --> 01:06:43.350]  And I think about Memorial Day and I think about some of the ancestors I've had that died in these wars.
[01:06:43.350 --> 01:06:46.350]  Thankfully, not too many.
