[00:00.000 --> 00:02.000]  We've got it
[34:17.500 --> 34:18.500]  It wasn't even law.
[34:18.500 --> 34:20.500]  They said, you got to have this to have this job.
[34:20.500 --> 34:22.500]  And so many people died from it.
[34:22.500 --> 34:27.500]  If you go back to the news 10 years ago in 2002, they suspended it.
[34:27.500 --> 34:41.500]  They suspended the program because the LA Times reported they only shot up 6% of the 14 million first responders and hundreds and hundreds died from it.
[34:41.500 --> 34:43.500]  And they had big trouble keeping it quiet.
[34:43.500 --> 34:54.500]  Just like three separate times the last 20 years, they've had more than 20 years, 21 years since 1990, they have done forced inoculations of troops with anthrax shot.
[34:54.500 --> 35:00.500]  You can make troops because they've waived their rights, take an approved vaccine, but not experimental.
[35:00.500 --> 35:02.500]  Why am I digressing off into this?
[35:02.500 --> 35:11.500]  Under this medical tyranny that I'm going to cover next hour that ties into this martial law preparation, they are going to force all the first responders to take shots.
[35:11.500 --> 35:15.500]  And they're starting with nurses saying, you can't work here if you don't.
[35:15.500 --> 35:17.500]  There's no law.
[35:17.500 --> 35:19.500]  They just say, you can't work here.
[35:19.500 --> 35:23.500]  Well, now Rhode Island has passed a law for forced inoculation of nurses.
[35:23.500 --> 35:25.500]  And folks, it's going to be police next.
[35:25.500 --> 35:29.500]  And so you need to understand a lot of you are going to go along.
[35:29.500 --> 35:31.500]  You need to understand why you die, why you get sick.
[35:31.500 --> 35:37.500]  A lot of wives out there and wonder why your husband has a convulsion, you know, coming home from work one day.
[35:37.500 --> 35:42.500]  Well, nobody's going to tell him back at the police station. It's because he went and got the flu shot.
[35:42.500 --> 35:46.500]  I mean, it's on the stinking insert, but it doesn't matter.
[35:46.500 --> 35:49.500]  So we're going to be going over all that in the next hour.
[35:49.500 --> 35:50.500]  Big report on that.
[35:50.500 --> 35:56.500]  Before I get back into this whole martial law situation and give out the number, we're selling out of this again very quickly.
[35:56.500 --> 35:58.500]  I printed 100,000 of these.
[35:58.500 --> 36:01.500]  We put 50,000 of them on the streets of Austin.
[36:01.500 --> 36:09.500]  We've already got people lined up around the block. Great folks as we codify the program to roll out the new info wars magazine in cities all over the country.
[36:09.500 --> 36:11.500]  We're part of the news will be local.
[36:11.500 --> 36:14.500]  But this is kind of the mother ship global edition.
[36:14.500 --> 36:18.500]  And we've now put out two issues of it.
[36:18.500 --> 36:27.500]  The first time I put it out, we put 50,000 on the streets, printed another 40,000, 37,000, 36,000 sold out in a day and a half.
[36:27.500 --> 36:32.500]  This time I printed more than 50,000 extras on top of the 50,000 on the streets.
[36:32.500 --> 36:37.500]  And we've still got some left about, I don't know, 12,000 or so, but they're going quickly.
[36:37.500 --> 36:46.500]  So if you want to buy it in bulk, the new info wars magazine, the new October issue DARPA, the real Skynet October surprise war question mark.
[36:46.500 --> 36:51.500]  The end of humanity rise of the robots, the elites own words, how they plan to replace us with machines.
[36:51.500 --> 36:53.500]  This is an emergency transmission.
[36:53.500 --> 37:00.500]  And then the first issue from September, people that subscribe get this issue as well.
[37:00.500 --> 37:06.500]  And the next 12 and shipping is included free of charge at infowarstore.com.
[37:06.500 --> 37:12.500]  Info wars magazine, the economic collapse bankers plot to destroy the US economy in their own words.
[37:12.500 --> 37:14.500]  Banking cartel conquers America.
[37:14.500 --> 37:16.500]  History of false flag stage terror.
[37:16.500 --> 37:21.500]  Rome burned will we since then they've got fires and riding all over Europe.
[37:21.500 --> 37:23.500]  And we predicted that would happen.
[37:23.500 --> 37:25.500]  Print 2.0, the answer the internet kill switch.
[37:25.500 --> 37:27.500]  These are great.
[37:27.500 --> 37:32.500]  I mean, thick magazines with great graphics to give friends and family to wake them up.
[37:32.500 --> 37:38.500]  I can't say it really supports the broadcast because the subscriptions and buying individual issues at bulk.
[37:38.500 --> 37:45.500]  We're selling them at cost as a as a pamphleteer like the founding fathers did.
[37:45.500 --> 37:56.500]  Or my ancestors that came to Texas, well, my dad's side in 1830, the others in 1825 or so as the Texians shouldn't get off.
[37:56.500 --> 37:58.500]  I visited the Alamo again this weekend with my kids.
[37:58.500 --> 38:04.500]  And it's just really interesting that my family were the folks that brought in the Bibles and all the rest of it really got the rebellion going.
[38:04.500 --> 38:06.500]  But that's a separate, separate whole story.
[38:06.500 --> 38:13.500]  Protestant Bibles weren't allowed in Texas, but that's a side issue.
[38:13.500 --> 38:17.500]  We are living under an incredible tyranny.
[38:17.500 --> 38:24.500]  And if you want to get the magazines and get them out to people, they're available at costs at infowarstore.com.
[38:24.500 --> 38:26.500]  All with the books, the videos, the t-shirts, all the rest of it.
[38:26.500 --> 38:27.500]  They're not at cost.
[38:27.500 --> 38:30.500]  Obviously, that's how we finance ourselves is through the free market.
[38:30.500 --> 38:31.500]  We're not like mainstream media.
[38:31.500 --> 38:36.500]  Most of them they get banker bailout money or stimulus money to give Rachel Maddow raises.
[38:36.500 --> 38:37.500]  Did you read about that?
[38:37.500 --> 38:44.500]  What is it, 500,000 of hundreds of millions that MSNBC got of taxpayer money and stimulus went to her?
[38:44.500 --> 38:48.500]  People are like, Alex, you should have the sell products you believe in to fund your operation.
[38:48.500 --> 38:52.500]  The biggest alternative media organization and most successful in the world now.
[38:52.500 --> 38:56.500]  You should just be more moral and steal taxpayer money.
[38:56.500 --> 38:57.500]  Well, I'm sorry.
[38:57.500 --> 38:58.500]  I don't do that.
[38:58.500 --> 38:59.500]  Okay.
[38:59.500 --> 39:00.500]  I'm ranting.
[39:00.500 --> 39:01.500]  I'm done ranting about that.
[39:01.500 --> 39:07.500]  Yeah, there it is, Labor Department spent 500G and stimulus on green job ad blitz on Oberman and Maddow.
[39:07.500 --> 39:09.500]  Yeah, that's separate from that.
[39:09.500 --> 39:16.500]  There was even another whole other program there and they got half a billion bucks in MSNBC and banker bailout money.
[39:16.500 --> 39:18.500]  Okay, let's stop right there.
[39:18.500 --> 39:29.500]  If you just tuned in, Army Manuals Republic for reeducation camps, master rest, gun confiscation, forced inoculation, type in clergy response teams.
[39:29.500 --> 39:41.500]  Every major church in the country that I know of, unless it's a private evangelical or private individual church has been federalized under 501C3.
[39:41.500 --> 39:52.500]  And if you type in clergy response team, you'll see newscast with preachers saying we've been trained under martial law to tell you to turn your guns in and take shots and go to FEMA camps.
[39:52.500 --> 39:53.500]  I can play newscast.
[39:53.500 --> 39:57.500]  There's multiple newscast with them admitting it and saying it's a good thing.
[39:57.500 --> 40:07.500]  So if you're a new listener and you wonder why your preacher, every Sunday is telling you to give in to government, do what you're told, turn your guns in, doesn't matter if it's Catholic, Baptist.
[40:07.500 --> 40:17.500]  You know, the churches where my parents have gone, they basically teach that, you know, world government's a wonderful thing and Bill and Melinda Gates hung the moon.
[40:17.500 --> 40:19.500]  It's just amazing.
[40:19.500 --> 40:21.500]  I was talking to some friends this weekend.
[40:21.500 --> 40:28.500]  They were talking about the Presbyterian church where they'd gone forever, which is super conservative, hung a red cloth.
[40:28.500 --> 40:32.500]  And this is happening nationwide at Presbyterian churches, not all of them, but most of them.
[40:32.500 --> 40:38.500]  The cross is now bad and hateful so they can't show the cross in Presbyterian churches.
[40:38.500 --> 40:39.500]  I mean, we got taken over.
[40:39.500 --> 40:43.500]  World Council of Churches run by the UN Rockefeller Foundation.
[40:43.500 --> 40:45.500]  They've got consultants at all the churches now.
[40:45.500 --> 40:54.500]  The federal government says if you want faith-based money, taxpayer money, even though Congress can make no law respecting an establishment of religion or prohibiting the free exercise thereof,
[40:54.500 --> 40:56.500]  government cannot be involved.
[40:56.500 --> 40:58.500]  That's the separation of church and state.
[40:58.500 --> 41:04.500]  Now government flips it around and says no, government has to run religion and religion doesn't have any independence.
[41:04.500 --> 41:06.500]  That's what Thomas Jefferson said.
[41:06.500 --> 41:08.500]  No, Thomas Jefferson said the opposite.
[41:08.500 --> 41:11.500]  So you can't have state-run religion.
[41:11.500 --> 41:19.500]  But then they twist that and then Christians don't like Thomas Jefferson because they've let the media lie to them about what separation of church and state is.
[41:19.500 --> 41:27.500]  Separation of church and state doesn't mean that first Baptist are the only religion here or Muslims that happen to be Wahhabist or Catholics.
[41:27.500 --> 41:29.500]  It means freedom of religion.
[41:29.500 --> 41:33.500]  That was one of the big things 1776 was about.
[41:33.500 --> 41:39.500]  That's what the Texas Revolution was really about was the fact you couldn't practice anything but Catholicism in Texas.
[41:39.500 --> 41:40.500]  But that's another issue.
[41:40.500 --> 41:43.500]  It's the same fight over and over again.
[41:43.500 --> 41:49.500]  And I was talking, in fact, I'm going to send crews out to these Presbyterian churches.
[41:49.500 --> 41:54.500]  So send us links at whistleblowers.infowars.com or showtipsinfowars.com.
[41:54.500 --> 42:00.500]  Because we've confirmed there's churches right in Central Texas which have now taken the crosses down.
[42:00.500 --> 42:04.500]  Because they're hateful.
[42:04.500 --> 42:09.500]  Oh, in Europe they're banning reading passages out of the Bible they say are hateful.
[42:09.500 --> 42:13.500]  Canada has arrested preachers for saying homosexuality is wrong.
[42:13.500 --> 42:16.500]  Whether you agree with that or not, it's free speech.
[42:16.500 --> 42:18.500]  This is such authoritarianism.
[42:18.500 --> 42:23.500]  Every basic liberty is being overrun right now.
[42:23.500 --> 42:27.500]  Every basic freedom is being abridged right now.
[42:27.500 --> 42:32.500]  At every single level it's happening right now.
[42:32.500 --> 42:35.500]  So I ask you the listeners, why are they gearing up?
[42:35.500 --> 42:38.500]  What is the giant preparation for?
[42:38.500 --> 42:40.500]  Why are they gearing up?
[42:40.500 --> 42:42.500]  The economic collapse giant war with Iran?
[42:42.500 --> 42:44.500]  Here's the toll-free number to join us.
[42:44.500 --> 42:46.500]  877-789-ALEX.
[42:46.500 --> 42:49.500]  877-789-ALEX.
[42:49.500 --> 42:52.500]  877-789-2539.
[42:52.500 --> 42:54.500]  It's Sunday. We're live.
[42:54.500 --> 42:57.500]  We're going to come back and talk about the preparations for total collapse.
[42:57.500 --> 42:59.500]  Stay with us.
[42:59.500 --> 43:01.500]  Aaron Fullen here.
[43:01.500 --> 43:04.500]  As the food police shut down food co-ops, the Amish and small farmers,
[43:04.500 --> 43:06.500]  Americans are losing access.
[43:06.500 --> 43:08.500]  Not just to raw milk and homemade cheeses,
[43:08.500 --> 43:12.500]  but to healthy home-crafted sources for fermented foods like sauerkraut, yogurt, and kefir.
[43:12.500 --> 43:16.500]  It seems there's a war on life-giving foods with living enzymes and healthy bacteria.
[43:16.500 --> 43:19.500]  But frankly, I'm not sure what the food police are so afraid of.
[43:19.500 --> 43:22.500]  These remarkable foods have been around since the beginning of history,
[43:22.500 --> 43:27.500]  with archaeological evidence for fermented foods and beverages being found across the globe in almost every culture.
[43:27.500 --> 43:32.500]  Even today, Japanese eat miso, Africans eat fermented porges, Koreans eat kamichi,
[43:32.500 --> 43:35.500]  and in India, fermented milk is a staple for healthy living.
[43:35.500 --> 43:36.500]  But here's some good news.
[43:36.500 --> 43:42.500]  Self-reliant Americans can now discover the secrets to making these amazing fermented foods legally and privately in their own homes,
[43:42.500 --> 43:45.500]  since it's still legal to make these foods as long as you can make them yourself.
[43:45.500 --> 43:48.500]  For more information, check out fermentationfactor.com.
[43:48.500 --> 43:50.500]  That's fermentationfactor.com.
[43:50.500 --> 43:53.500]  It's easy to create your own powerful fermented foods,
[43:53.500 --> 43:56.500]  and you can do it by going to www.fermentationfactor.com.
[43:56.500 --> 44:00.500]  That's www.fermentationfactor.com.
[44:00.500 --> 44:05.500]  The Silver Lungs Generator is the only all-encompassing professional-class product
[44:05.500 --> 44:11.500]  for producing endless colloidal and ionic silver solutions right from the convenience of your home.
[44:11.500 --> 44:15.500]  With recent regulations threatening the sale of silver-based supplements,
[44:15.500 --> 44:22.500]  now you can secure yourself and your family by producing your own silver solutions anywhere, anytime.
[44:22.500 --> 44:29.500]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere for any application.
[44:29.500 --> 44:34.500]  The Silver Lungs Generator is a one-time purchase that requires no maintenance
[44:34.500 --> 44:36.500]  nor replacement parts for the life of the unit.
[44:36.500 --> 44:41.500]  This product was designed to be an invaluable part of your vital preparations.
[44:41.500 --> 44:46.500]  For a detailed report on the differences between ionic silver, colloidal silver,
[44:46.500 --> 44:49.500]  and what most silver solution manufacturers are producing,
[44:49.500 --> 44:53.500]  please visit our website at www.silverlungs.com.
[44:53.500 --> 44:59.500]  For more information on why you should be producing your own silver solutions right from your home forever.
[44:59.500 --> 45:05.500]  The worst drought in 50 years continues, and the first 6 months of 2012 marks the hottest half-year on record.
[45:05.500 --> 45:08.500]  78% of the Midwest corn belt is in drought conditions.
[45:08.500 --> 45:14.500]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[45:14.500 --> 45:19.500]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[45:19.500 --> 45:23.500]  The only strategy to counter this is to freeze your food cost to today's prices
[45:23.500 --> 45:26.500]  by getting your own supply of foods from eFoods direct now.
[45:26.500 --> 45:30.500]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[45:30.500 --> 45:32.500]  Now is the time to get your supply.
[45:32.500 --> 45:36.500]  I recently increased my supply from eFoods direct because we've all known this was coming.
[45:36.500 --> 45:39.500]  You know about their delicious long-term storable foods.
[45:39.500 --> 45:43.500]  The fact is you can eat it anytime to save money today, and because it stores for 25 years,
[45:43.500 --> 45:46.500]  you're locking in today's prices and avoiding the rising food cost.
[45:46.500 --> 45:52.500]  Don't wait. Call 800-409-5633 or go to eFoodsDirect.com forward slash Alex.
[45:52.500 --> 45:57.500]  Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
[45:57.500 --> 45:59.500]  You can bet your life on eFoods direct.
[45:59.500 --> 46:03.500]  Sick of the globalist eugenesis control freak setting poison to your water?
[46:03.500 --> 46:05.500]  And laughing as you get sick and die?
[46:05.500 --> 46:07.500]  Start purifying your water with ProPure.
[46:07.500 --> 46:13.500]  My friends, I've done a lot of research, and the best gravity filter out there, Bar Nun, is ProPure.
[46:13.500 --> 46:16.500]  And it's available discounted at infowars.com.
[46:16.500 --> 46:20.500]  Its filters are silver and pregnant to prevent bacterial growth.
[46:20.500 --> 46:24.500]  There's no priming required. It's NSF-42 certified.
[46:24.500 --> 46:27.500]  Optional fluoride filters can reduce fluoride up to 95%.
[46:27.500 --> 46:30.500]  Easy to set up and use. Doesn't require electricity.
[46:30.500 --> 46:33.500]  Purify water from lake streams, ponds, and wells.
[46:33.500 --> 46:37.500]  This filter system leaves in beneficial minerals, which is key.
[46:37.500 --> 46:41.500]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[46:41.500 --> 46:44.500]  ProPure is the best gravity-fed filter out there.
[46:44.500 --> 46:49.500]  It's what my family uses. Infowars.com already has the lowest price on ProPure.
[46:49.500 --> 46:55.500]  But if you add the promo code WATER at checkout, you get an additional 10% off at infowars.com.
[46:55.500 --> 47:11.500]  Call to order 888-253-3139.
[47:25.500 --> 47:28.500]  Rallying Patriots Worldwide.
[47:31.500 --> 47:35.500]  You're listening to the Alex Jones Show.
[47:39.500 --> 47:44.500]  Again, I just want to thank all the listeners, sponsors, AM&FM affiliates that make this broadcast possible,
[47:44.500 --> 47:50.500]  and our incredible crew, my wife and family, and of course the good Lord above.
[47:50.500 --> 47:54.500]  I was also talking to people about all the churches they're going to, friends and family.
[47:54.500 --> 47:58.500]  And they were talking about how, yeah, all these big mainline churches now say,
[47:58.500 --> 48:03.500]  we don't say the word Jesus, because that could be offensive at Christian churches.
[48:03.500 --> 48:07.500]  Or if we do, it's not Lord Jesus or Jesus Christ.
[48:07.500 --> 48:11.500]  It's just Jesus, our avatar, our spirit guide.
[48:11.500 --> 48:13.500]  I mean, no wonder the churches are collapsing.
[48:13.500 --> 48:16.500]  They've taken God completely out of it. I don't mean to start preaching here.
[48:16.500 --> 48:21.500]  It's just that this is a government takeover. This isn't happening on its own.
[48:21.500 --> 48:26.500]  We've got a lot of people on hold, Pete, Gary, Dan, Abe, and I don't know,
[48:26.500 --> 48:29.500]  10 or so others that we're getting your names on.
[48:29.500 --> 48:34.500]  I'm going to go to you right now, but you see all these TV shows about the end of the world
[48:34.500 --> 48:39.500]  and revolution and collapse and all this show that when things start collapsing,
[48:39.500 --> 48:44.500]  we're almost ready for it, that we just expect it's normal.
[48:44.500 --> 48:47.500]  But it's being engineered as the globalists have stated.
[48:47.500 --> 48:51.500]  Morey Strong and others, they want a post-industrial world.
[48:51.500 --> 48:54.500]  They want to use poverty to control us.
[48:54.500 --> 48:59.500]  This is all being artificially done, and it doesn't have to happen.
[48:59.500 --> 49:04.500]  And I see the signs of the deep recession we've been in for five years.
[49:04.500 --> 49:06.500]  They say the recession ended four years ago.
[49:06.500 --> 49:10.500]  They put out countless fake economic employment numbers that have improved in fake.
[49:10.500 --> 49:12.500]  John Williams' shadow stats breaks that down.
[49:12.500 --> 49:17.500]  Dr. Paul Craig Roberts, the former head of Reagan's operations,
[49:17.500 --> 49:20.500]  head of policy at the Treasury, it's totally fake.
[49:20.500 --> 49:22.500]  It's above 22%.
[49:22.500 --> 49:25.500]  California is above 30%, even 60 minutes to the study on that last year.
[49:25.500 --> 49:27.500]  It's above that now.
[49:27.500 --> 49:31.500]  Areas of Europe, some areas of Spain have 50%.
[49:31.500 --> 49:36.500]  This is a global depression by design that the bankers brag,
[49:36.500 --> 49:41.500]  not the free market bankers, not your corner bank that's being shut down by globalist regulators,
[49:41.500 --> 49:44.500]  but the megabanks.
[49:44.500 --> 49:49.500]  And so FEMA's preparing for millions of debt and getting that lined up with the mortuaries
[49:49.500 --> 49:52.500]  and mass graves and the equipment and the plastic coffins.
[49:52.500 --> 49:54.500]  That's all confirmed now.
[49:54.500 --> 49:56.500]  And they're gearing up.
[49:56.500 --> 49:59.500]  It's not like it's some old program they're continuing.
[49:59.500 --> 50:01.500]  And you've got all these preparations.
[50:01.500 --> 50:02.500]  What do you think this is about?
[50:02.500 --> 50:05.500]  I'll take your calls for about 30 minutes to the next hour.
[50:05.500 --> 50:10.500]  Then I'm going to get into forced inoculations and all of that news.
[50:10.500 --> 50:15.500]  But right now, let's go ahead and go to Pete and Rhode Island where they've passed a law
[50:15.500 --> 50:19.500]  showing all the nurses have to take whatever vaccine the government says,
[50:19.500 --> 50:23.500]  basically the flu shots, which I have mainstream articles in Government of Canada
[50:23.500 --> 50:28.500]  says the flu shot doubles your chances of the average flu shot of getting flu the next year.
[50:28.500 --> 50:30.500]  But of course, it gives people the flu in many cases.
[50:30.500 --> 50:32.500]  I have all the mainstream articles I'm going to cover next hour.
[50:32.500 --> 50:36.500]  But is that what you called in about from Rhode Island or something else?
[50:36.500 --> 50:40.500]  Hey, Alex, no, my name's Pete. I'm from Long Island, Long Island, New York.
[50:40.500 --> 50:43.500]  I'm sorry, it said R.I. there, Pete.
[50:43.500 --> 50:45.500]  Okay, so you're from Long Island, not Rhode Island.
[50:45.500 --> 50:47.500]  But it's still in Island. Go ahead.
[50:47.500 --> 50:50.500]  Yeah, I mean, we are in the general area.
[50:50.500 --> 50:52.500]  I'm actually a first responder.
[50:52.500 --> 50:56.500]  I'm an EMT for a major hospital out here in Long Island.
[50:56.500 --> 50:58.500]  I'm a Navy veteran.
[50:58.500 --> 51:00.500]  I was a private investigator for 14 years.
[51:00.500 --> 51:04.500]  I actually met you down at Bilderberg this past June with a couple of buddies of mine.
[51:04.500 --> 51:08.500]  We run a website called Concerned Citizens News Network.
[51:08.500 --> 51:10.500]  Oh, that's right. It was great talking to you guys.
[51:10.500 --> 51:12.500]  Yeah, you guys are doing a great job.
[51:12.500 --> 51:14.500]  Yeah, thanks a lot. And so are you, Alex.
[51:14.500 --> 51:18.500]  Thanks so much for waking everyone up, you know, with people who are concerned.
[51:18.500 --> 51:22.500]  And I just wanted to say that there are some stories out there
[51:22.500 --> 51:25.500]  that they're going to make first responders like myself, EMTs,
[51:25.500 --> 51:31.500]  either get the flu shot or have to wear a surgical mask as we're treating patients.
[51:31.500 --> 51:33.500]  Yeah, let me stop you. It's not a story.
[51:33.500 --> 51:35.500]  Just like Gulf of Tonkin was never a rumor.
[51:35.500 --> 51:37.500]  It came out in Congress that it was staged.
[51:37.500 --> 51:41.500]  There was an investigation and it was in the local San Diego paper
[51:41.500 --> 51:43.500]  when the ships came back in 64.
[51:43.500 --> 51:45.500]  But no one ever had those documents.
[51:45.500 --> 51:48.500]  It became word of mouth and a rumor.
[51:48.500 --> 51:51.500]  It's the Model States Health Emergency Powers Act.
[51:51.500 --> 51:54.500]  They tried to make you all take shots in 02.
[51:54.500 --> 51:59.500]  Then they said they would phase it in by first making first responders wear a mask,
[51:59.500 --> 52:02.500]  then intimidating you into taking it, then passing laws.
[52:02.500 --> 52:06.500]  It's not a rumor. They've now passed it in Rhode Island.
[52:06.500 --> 52:07.500]  Go ahead.
[52:07.500 --> 52:10.500]  It's not just a story. I actually misspoke.
[52:10.500 --> 52:12.500]  It was actually something I read in an article
[52:12.500 --> 52:15.500]  and it's been being passed around throughout the healthcare system
[52:15.500 --> 52:18.500]  that we're either going to have to take the flu shot or wear a surgical mask
[52:18.500 --> 52:20.500]  because, you know, we're treating patients.
[52:20.500 --> 52:23.500]  And it's pure bull. I mean, the idea is you are dirty.
[52:23.500 --> 52:25.500]  You are bad. You have the flu.
[52:25.500 --> 52:28.500]  When the flu vaccine never covers the current flu
[52:28.500 --> 52:32.500]  and it lowers your immunity in major studies, I'm going to read next hour.
[52:32.500 --> 52:34.500]  It's a total hoax, sir.
[52:34.500 --> 52:37.500]  Yes, it is. I firmly believe what you're saying.
[52:37.500 --> 52:41.500]  I firmly believe the stories that are being passed out there through the media.
[52:41.500 --> 52:46.500]  So tell me, what's your take on your fellow first responders' take on this?
[52:46.500 --> 52:48.500]  We're totally against it.
[52:48.500 --> 52:52.500]  I would say in general, it's about a 70-30 split that we're totally against it.
[52:52.500 --> 52:56.500]  It actually goes against the Constitution.
[52:56.500 --> 53:02.500]  They can't force us to do something that it's just against, it's anti-human.
[53:02.500 --> 53:05.500]  You're right. In fact, let me read this to you.
[53:05.500 --> 53:07.500]  This is out of the Providence Journal.
[53:07.500 --> 53:11.500]  Rhode Island becomes first state to mandate flu shots for healthcare workers,
[53:11.500 --> 53:14.500]  breaking news. This just came out Friday evening.
[53:14.500 --> 53:17.500]  And understand something.
[53:17.500 --> 53:20.500]  They cannot make you put things in your body.
[53:20.500 --> 53:24.500]  A, B, they admit that the Civil Liberties Union,
[53:24.500 --> 53:29.500]  the healthcare workers' unions, all of them are against it.
[53:29.500 --> 53:33.500]  And they admit that almost all of the union members are against it.
[53:33.500 --> 53:36.500]  But they don't care. But I read this more closely.
[53:36.500 --> 53:39.500]  It's a mandate. It's not a law.
[53:39.500 --> 53:42.500]  Remember Rick Perry five, six years ago, he said,
[53:42.500 --> 53:46.500]  it's the law. All girls, 11 to 13, must take Gardasil.
[53:46.500 --> 53:48.500]  An experimental vaccine, they couldn't even get approved.
[53:48.500 --> 53:50.500]  But government can quote mandate it.
[53:50.500 --> 53:53.500]  Mandate just means they're saying they want you to take it.
[53:53.500 --> 53:56.500]  And then a bunch of girls died. Well, they died in the test.
[53:56.500 --> 53:58.500]  But by him saying it's mandated,
[53:58.500 --> 54:02.500]  it now got liability protection and access to a $7 billion federal fund.
[54:02.500 --> 54:07.500]  So Merck could dump, who's well known for that, a deadly drug on the market.
[54:07.500 --> 54:09.500]  But, but Perry got destroyed.
[54:09.500 --> 54:12.500]  In fact, a many analysts, even the Washington Post,
[54:12.500 --> 54:17.500]  chalk up his defeat in polls to folks learning about the Gardasil.
[54:17.500 --> 54:22.500]  So this is a, you know, the big pharma can buy people off all day long.
[54:22.500 --> 54:26.500]  Yeah, there it is. Rick Perry's HPV mandate returns to haunt him.
[54:26.500 --> 54:30.500]  Politico. It's also the Associated Press, you name it.
[54:30.500 --> 54:33.500]  So I'm ranting, sir, but it's a hoax.
[54:33.500 --> 54:37.500]  I've now had time to go look at the quote law they passed.
[54:37.500 --> 54:41.500]  And all it is is a mandate where they say it's the law.
[54:41.500 --> 54:44.500]  Have you heard before school every year, they say it's the law to take shots in the school.
[54:44.500 --> 54:47.500]  There is no law. Again, even if you're for the vaccines folks,
[54:47.500 --> 54:50.500]  why are they lying and saying it's the law?
[54:50.500 --> 54:54.500]  I appreciate the policy. Exactly.
[54:54.500 --> 54:57.500]  It's all just a bunch of policy. I appreciate your call.
[54:57.500 --> 55:00.500]  I've had police all over the country. God bless them.
[55:00.500 --> 55:02.500]  You know, they're humans too. They're dumbed down like everybody else.
[55:02.500 --> 55:04.500]  I wanted to live in a free country. I'm not their enemy.
[55:04.500 --> 55:06.500]  Come up and say, you can't videotape.
[55:06.500 --> 55:08.500]  And I'm like, I'm a hundred yards from you.
[55:08.500 --> 55:10.500]  I'm not interfering with you.
[55:10.500 --> 55:13.500]  I just, and they say, well, I'm still going to arrest you.
[55:13.500 --> 55:16.500]  And I have to say to the cops, I go, what's the law?
[55:16.500 --> 55:19.500]  They go, it's our policy. You know, you know, a policy is not a law.
[55:19.500 --> 55:24.500]  Stop it. Well, I'm giving you an order, but is that order lawful officer?
[55:24.500 --> 55:27.500]  They arrest most people when they refuse. They don't know how to talk to them.
[55:27.500 --> 55:30.500]  The cops always back off because they go, listen, I'm going to sue you.
[55:30.500 --> 55:33.500]  You may even beat it, but I don't want to be your enemy,
[55:33.500 --> 55:35.500]  but you cannot violate the sacred first amendment.
[55:35.500 --> 55:38.500]  And the cops are like, every time I've got it on video,
[55:38.500 --> 55:42.500]  you know, get mad and run off. One time the Austin commander had,
[55:42.500 --> 55:46.500]  I was protesting Rick Perry at an event down at the Omni Hotel.
[55:46.500 --> 55:50.500]  And Perry sent the cop, they had the cops getting in their riot gear
[55:50.500 --> 55:52.500]  across the street to intimidate us.
[55:52.500 --> 55:56.500]  And the cop in front of the newspaper and TV station was like,
[55:56.500 --> 55:59.500]  I didn't say I'd arrest you, even though we had it on tape,
[55:59.500 --> 56:01.500]  but he was saying, we're going to arrest you.
[56:01.500 --> 56:03.500]  And you see those riot police with their batons.
[56:03.500 --> 56:06.500]  Imagine being a cop and saying, you see those riot police,
[56:06.500 --> 56:08.500]  you see the batons, like that's going to scare me.
[56:08.500 --> 56:11.500]  And it was the fact that he challenged me that I had to say,
[56:11.500 --> 56:13.500]  okay, go ahead and do whatever you got to do.
[56:13.500 --> 56:15.500]  I'm going to keep protesting. I'm not blocking the street.
[56:15.500 --> 56:18.500]  See, they lied to you and see you have to get a permit to protest,
[56:18.500 --> 56:21.500]  only if you want to shut down streets.
[56:21.500 --> 56:24.500]  See, they get you into procedures.
[56:24.500 --> 56:27.500]  It's just like churches until about 1950.
[56:27.500 --> 56:30.500]  No churches were 501C3 charities.
[56:30.500 --> 56:32.500]  No longer churches, they become charities.
[56:32.500 --> 56:34.500]  It's a bait and switch.
[56:34.500 --> 56:36.500]  I'm ranting here.
[56:36.500 --> 56:38.500]  We're going to go to break and I promise just come back
[56:38.500 --> 56:40.500]  and go to your phone calls.
[56:40.500 --> 56:42.500]  But see, once they tricked the churches over,
[56:42.500 --> 56:45.500]  then churches don't even remember once
[56:45.500 --> 56:47.500]  that they were stand alone outside of government.
[56:47.500 --> 56:49.500]  But then they opt in.
[56:49.500 --> 56:52.500]  Congress can't make a law respecting the establishment of religion
[56:52.500 --> 56:54.500]  or prohibiting the free exercise thereof.
[56:54.500 --> 56:57.500]  They have no jurisdiction, federal or state.
[56:57.500 --> 57:00.500]  But by getting the churches to sign on,
[57:00.500 --> 57:02.500]  they go, oh, you have your tax exemption.
[57:02.500 --> 57:04.500]  Just fill out this form for your charity status.
[57:04.500 --> 57:07.500]  They trick you via contract fraud
[57:07.500 --> 57:09.500]  to step into that and wave all rights.
[57:09.500 --> 57:11.500]  Same thing with vaccines.
[57:11.500 --> 57:14.500]  And again, I'm not saying the science of vaccination
