[00:00.000 --> 00:12.000]  Big Brother mainstream media government cover-ups you want answers well so does he
[51:28.000 --> 51:39.000]  Order the Berkey light system today complete with two black Berkey elements for only $209 and the Berkey guy will include three sport Berkey water bottles and ship everything to you free of charge.
[51:39.000 --> 51:45.000]  That's right, three sport Berkey water bottles and free shipping and $87 value, yours free.
[51:45.000 --> 52:00.000]  Call the Berkey guy at 1-877-886-3653. That's 1-877-886-3653 or order online at goberkey.com. That's goberkey.com today.
[52:00.000 --> 52:05.000]  The question is where should the American people draw their line in the sand?
[52:05.000 --> 52:08.000]  What have we got? A republic or a monarchy?
[52:08.000 --> 52:12.000]  A republic is based on a constitution which protects minority rights.
[52:12.000 --> 52:16.000]  Not democracy, not mob rule, two wolves and a sheep voting on what's for dinner.
[52:16.000 --> 52:22.000]  So they think they own our land, they think they own our water, children, our education, our money.
[52:22.000 --> 52:26.000]  We have to define who we are and what we will tolerate.
[52:26.000 --> 52:30.000]  Somebody's going to ask you what you did during the Patriot uprising.
[52:30.000 --> 52:31.000]  You have been warned.
[52:31.000 --> 52:35.000]  We have the facts, we have the constitution, we have the Bill of Rights, we have common law.
[52:35.000 --> 52:40.000]  Knowledge is power, ladies and gentlemen, and I'm so excited to be able to offer you.
[52:40.000 --> 52:41.000]  Don't tread on me.
[52:41.000 --> 52:42.000]  Rise of the Republic.
[52:42.000 --> 52:47.000]  Tyranny is upon us, but liberty and the sleeping giant that is the American people is rising.
[52:47.000 --> 52:48.000]  A new tool in the Info War.
[52:48.000 --> 52:49.000]  Don't tread on me.
[52:49.000 --> 53:00.000]  Order it at infowars.com or prisonplanet.com or call toll free 888-253-3139 and support independent patriotic liberty films.
[53:00.000 --> 53:04.000]  Your natural organic herbal formula for heart health is heart and body extract.
[53:04.000 --> 53:08.000]  My name is Span and I'm 68 years old and I live in Vermont.
[53:08.000 --> 53:13.000]  In the spring of 2003, I started to have problems with my heart.
[53:13.000 --> 53:15.000]  It felt like my heart was pounding.
[53:15.000 --> 53:17.000]  It made me feel breathless.
[53:17.000 --> 53:21.000]  I tried many, many different things to try to get some help for myself.
[53:21.000 --> 53:22.000]  Nothing did anything.
[53:22.000 --> 53:26.000]  Heart and body extract is very powerful, very effective, and works quickly.
[53:26.000 --> 53:30.000]  I saw one of Sharon's ads and ordered heart and body extract.
[53:30.000 --> 53:33.000]  I noticed a difference quickly within days.
[53:33.000 --> 53:38.000]  The episodes became less frequent and by a month had completely vanished.
[53:38.000 --> 53:41.000]  Usually you find a 30-day or 60-day guarantee.
[53:41.000 --> 53:46.000]  Heart and body extract comes with a lifetime 100% ironclad money-back guarantee.
[53:46.000 --> 53:51.000]  Details at hbextract.com or call 866-295-5305.
[53:51.000 --> 53:54.000]  Call 866-295-5305.
[53:54.000 --> 54:06.000]  Call 866-295-5305 for heart and body extract.
[54:06.000 --> 54:08.000]  Okay.
[54:08.000 --> 54:13.000]  In this final segment on this subject, I'm getting into the economy of the election fraud.
[54:13.000 --> 54:15.000]  And your phone calls.
[54:15.000 --> 54:20.000]  We've got Wayne Madsen, Webster Tarpley popping in later towards the end dealing with the stage term.
[54:20.000 --> 54:23.000]  We're looking at the economy.
[54:23.000 --> 54:29.000]  9-11 has been used to launch all these wars to give trillions of dollars to the military industrial complex
[54:29.000 --> 54:32.000]  to turn our country into a total police state.
[54:32.000 --> 54:40.000]  They admit that over 90% of the Homeland Security apparatus is pointed at gun owners, conservatives, libertarians, returning veterans.
[54:40.000 --> 54:42.000]  This is treason.
[54:42.000 --> 54:50.000]  And so if we don't expose 9-11, if we don't expose Anwar Alalaki at the Pentagon two months after he's the number three gun al-Qaeda on the news,
[54:50.000 --> 54:54.000]  they will continue to stage events to move their agenda forward.
[54:54.000 --> 55:04.000]  But by exposing this system, we take their tool of false flag terror and this manufactured shadowy boogeyman of terror and we break it.
[55:04.000 --> 55:06.000]  And we've damaged it.
[55:06.000 --> 55:09.000]  And that's why the system attacks 9-11 truth so much.
[55:09.000 --> 55:16.000]  That's why they hate it when we talk about the Gulf of Tonkin being staged or Operation Northwoods or Operation Ajax or Operation Gladio.
[55:16.000 --> 55:18.000]  They can't stand it.
[55:18.000 --> 55:21.000]  And a lot of people in the military and government are good.
[55:21.000 --> 55:22.000]  They know what's going on.
[55:22.000 --> 55:25.000]  They're leaking this information.
[55:25.000 --> 55:28.000]  But this is how they're trying to move their agenda forward.
[55:28.000 --> 55:34.000]  Worldwide, terrorism is being used for an iron curtain of tyranny to descend upon the planet.
[55:34.000 --> 55:42.000]  And they want to change the subject away from the political awakening and the total sweep that's happening with the elections to how Obama is saving us
[55:42.000 --> 55:53.000]  and how the terror is real and how the naked body scanners are good and how they enhanced pat-downs where they grab you, grab your private parts now, how that is all a wonderful thing.
[55:53.000 --> 56:06.000]  And they think you're so stupid and I'm so stupid and Paul's so stupid that we don't see all these Democrats and Republicans talking about how we need to use this disaster for what George Bush's father called for a new world order.
[56:06.000 --> 56:08.000]  That's a Gary Hart quote.
[56:08.000 --> 56:20.000]  Gary Hart thinks you're so stupid that a year after he wrote that letter and published it in the Huffington Post to Ahmed Denizide that when we are changed confronted him at an event and read the quote, he said, I didn't say that.
[56:20.000 --> 56:21.000]  It's not true.
[56:21.000 --> 56:22.000]  And they said, here's your quote.
[56:22.000 --> 56:23.000]  And he said, oh yeah, now I remember.
[56:23.000 --> 56:26.000]  Yeah, I did say that.
[56:26.000 --> 56:28.000]  So they think you're so stupid.
[56:28.000 --> 56:29.000]  They're out in the open doing this.
[56:29.000 --> 56:32.000]  Paul, I'm worried about more events, but here's the key.
[56:32.000 --> 56:41.000]  By us exposing this and getting out ahead of this and the British government testing and saying it wasn't a bomb, Obama had to come out and say, yes, it is a bomb.
[56:41.000 --> 56:43.000]  And they were like, okay, so it's a bomb.
[56:43.000 --> 56:44.000]  It is.
[56:44.000 --> 56:49.000]  He's diagnosing it from 7000 miles away, you know, on the East Coast.
[56:49.000 --> 56:53.000]  It shows that we are frustrating them and stopping them.
[56:53.000 --> 56:59.000]  And they don't want to stage big hot events that kill a bunch of people because then there at least has to be some type of investigation.
[56:59.000 --> 57:01.000]  They're just doing these dud events.
[57:01.000 --> 57:05.000]  So by getting the word out, just like on September 11th, I said they're going to launch a biological attack within a month.
[57:05.000 --> 57:06.000]  It was already going on.
[57:06.000 --> 57:08.000]  I know how they work.
[57:08.000 --> 57:09.000]  Paul Watson, two minutes left.
[57:09.000 --> 57:11.000]  Final comments.
[57:11.000 --> 57:23.000]  Well, another interesting thing is that Obama was able to be informed of this plot before Cameron was told about it before any explosives have even been discovered.
[57:23.000 --> 57:32.000]  Because this Jabir al-Faifi had informed the Saudis who had then passed the information on to the U.S.
[57:32.000 --> 57:37.000]  Now al-Faifi was in Guantanamo Bay until 2007.
[57:37.000 --> 57:46.000]  He went back to Saudi Arabia after that and then Saudi Arabia, which of course is completely controlled by the CIA through the ISI.
[57:46.000 --> 57:55.000]  Al-Faifi was dispatched to Yemen to infiltrate this al-Qaeda group in Yemen and provocateur and learn of the plot.
[57:55.000 --> 58:02.000]  So then he comes back to Saudi Arabia, tells the Saudis who then inform the U.S. authorities and Obama.
[58:02.000 --> 58:12.000]  So the guy who's involved in this al-Qaeda group supposedly behind this attack is a Saudi double agent working for the Saudi intelligence services.
[58:12.000 --> 58:18.000]  Paul, it's always the same, and that's what Tarpley and others have documented.
[58:18.000 --> 58:30.000]  That they took in all these innocent people at these camps all over the world, not just X-ray in Cuba, to find weak-minded people that would act as Patsy handlers.
[58:30.000 --> 58:35.000]  Great job. We'll continue to read your reports at infowars.com and prismplanet.com.
[58:35.000 --> 58:42.000]  Paul Watson, thank you for joining us to expose the fake terror, false flag October surprise.
[58:42.000 --> 58:51.000]  You are listening to GCN. Visit GCNLive.com today.
[58:51.000 --> 58:57.000]  When you're out on the road, the last place you want to be is on the road.
[58:57.000 --> 59:03.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[59:03.000 --> 59:11.000]  It's a place down in Tennessee where they make blue diamond gusset jeans.
[59:11.000 --> 59:20.000]  They so pride in every stitch guarantee you love the way they fit.
[59:20.000 --> 59:25.000]  They put a diamond gusset in the crotch where you need it most.
[59:25.000 --> 59:33.000]  Diamond gussets got it, others don't.
[59:33.000 --> 59:37.000]  We turn jeans inside out, diamond gusset jeans made in the USA with unparalleled quality.
[59:37.000 --> 59:43.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[59:43.000 --> 59:59.000]  Order yours at gusset.com. Diamond gusset jeans got it, others don't.
[1:00:13.000 --> 1:00:26.000]  He's Alex Jones on the GCN Radio Network and now live from Austin, Texas, Alex Jones.
[1:00:26.000 --> 1:00:36.000]  We are now into hour number two. We've got Wayne Madsen popping in on the October surprise 2012.
[1:00:36.000 --> 1:00:42.000]  Because you know you're going to see one before the big election coming up in a year and a half, two years from now.
[1:00:42.000 --> 1:00:49.000]  We're going to be discussing the October surprise 2010 and remember Obama and Bush and all the people work for the same group.
[1:00:49.000 --> 1:00:55.000]  That's why the policies say the same, the rhetoric is just different.
[1:00:55.000 --> 1:01:02.000]  We're going to be getting into all the different dirty tricks that have been taking place dealing with the election.
[1:01:02.000 --> 1:01:07.000]  We're going to be talking about all the election fraud news that is coming out during this hour.
[1:01:07.000 --> 1:01:12.000]  Tarpley joins us in the last 30 minutes of the next hour when we get back into the terror.
[1:01:12.000 --> 1:01:16.000]  But I want to open the phones up for people specifically on three subjects.
[1:01:16.000 --> 1:01:22.000]  The economy, the election and all the fraud going on there and the stage terror.
[1:01:22.000 --> 1:01:25.000]  Because I want to specifically keep it focused on those issues.
[1:01:25.000 --> 1:01:30.000]  If you want to talk about any of those wide-ranging topics, I'd love to hear from you.
[1:01:30.000 --> 1:01:38.000]  1-800-259-9231, 1-800-259-9231.
[1:01:38.000 --> 1:01:44.000]  We've also talked about this some in the last few weeks since new WikiLeaks documents from the Pentagon.
[1:01:44.000 --> 1:01:51.000]  400,000 Army field reports have been released because now folks have had time to cull through them.
[1:01:51.000 --> 1:01:59.000]  And it basically just confirms what we previously knew that they just would scoop up whole families for not having proper ID all over Iraq.
[1:01:59.000 --> 1:02:03.000]  They make them to torture facilities. Children were raped in front of their parents.
[1:02:03.000 --> 1:02:07.000]  That was in the Army's report three years ago, four years ago.
[1:02:07.000 --> 1:02:13.000]  MSNBC headline. You can go read the full Army report by General Tugunbou.
[1:02:13.000 --> 1:02:20.000]  It's all there. WikiLeaks row or fight over U.S. cover-up of torture detainees in Iraq.
[1:02:20.000 --> 1:02:26.000]  The U.S. government is at the center of a growing row over the cover-up of torture of detainees in Iraq,
[1:02:26.000 --> 1:02:30.000]  following the leak of almost 400,000 Army field manuals.
[1:02:30.000 --> 1:02:34.000]  But remember, people go to prison for this, but they follow the orders to do it.
[1:02:34.000 --> 1:02:39.000]  Why isn't the federal government and the Pentagon that gave the orders getting in trouble?
[1:02:39.000 --> 1:02:44.000]  WikiLeaks releases has exposed the terrifying reality of the Iraq war.
[1:02:44.000 --> 1:02:46.000]  Another report dealing with that.
[1:02:46.000 --> 1:02:51.000]  Robert Fisk, the shaming of America, London Independent.
[1:02:51.000 --> 1:03:03.000]  And it just goes on from there. So that's some of what we're going to talk about briefly with Wayne Madsen as well coming up.
[1:03:03.000 --> 1:03:12.000]  One little tidbit of election news that I want to go ahead and start getting into now is this amazing story out of Alaska.
[1:03:12.000 --> 1:03:21.000]  His own records set off Firestorm in Alaska. Wall Street Journal. Employees at CBS affiliate in Anchorage left an accidental voicemail
[1:03:21.000 --> 1:03:32.000]  for an aid to GOP Senate candidate, Joe Miller, in which they discussed and laughed about the possibility of reporting on the appearance of sex offenders at a Miller rally.
[1:03:32.000 --> 1:03:41.000]  And they chatted about responding with a Twitter alert to any sort of chaos whatsoever, including the candidate being punched.
[1:03:41.000 --> 1:03:44.000]  And the question is, were they getting ready to stage all this?
[1:03:44.000 --> 1:03:55.000]  We've already caught Democrats all over dressing up like racists, saying racist things in New Mexico, Kentucky, Ohio, Florida, Washington State, Oregon, California.
[1:03:55.000 --> 1:03:58.000]  This is what they do.
[1:03:58.000 --> 1:04:11.000]  Jerry Beaver, general manager at KTVA, said in a statement that a call to Miller spokesman, Randy DeSoto, to discuss the candidate's planned appearance on a newscast wasn't disconnected after the conversation ended.
[1:04:11.000 --> 1:04:19.000]  The call took place during a KTVA staff meeting to plan coverage of that evening's Miller's rally in downtown Anchorage.
[1:04:19.000 --> 1:04:28.000]  Mr. Miller is opposed by fellow Republican Lisa Murkowski, who is running as a riding candidate after being defeated by Mr. Miller in the August primary.
[1:04:28.000 --> 1:04:30.000]  So they're trying to make sure he loses.
[1:04:30.000 --> 1:04:33.000]  And Democrat Scott Adams is a very close race.
[1:04:33.000 --> 1:04:40.000]  We're going to read over some of those quotes coming up and then go to your phone calls at 1-800-259-9231.
[1:04:40.000 --> 1:04:43.000]  We'll get into the economic news as well.
[1:04:43.000 --> 1:04:58.000]  I don't forget the websites, the backup websites that are also updated, jonesreport.com, infowars.net, whatisthegame.com, and the main sites, prismplanet.tv, prismplanet.com, and infowars.com.
[1:04:58.000 --> 1:05:14.000]  We'll be right back. Stay with us.
[1:05:29.000 --> 1:05:33.000]  For instance, if you want to remodel your home, go to homegain.com.
[1:05:33.000 --> 1:05:40.000]  Use their home sale maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[1:05:40.000 --> 1:05:43.000]  For 10 years, these folks have been helping home sellers and buyers.
[1:05:43.000 --> 1:05:45.000]  Visit their link at infowars.com.
[1:05:45.000 --> 1:05:51.000]  Look for Max, the orange homegain gorilla, to help you with any real estate needs you might have.
[1:05:51.000 --> 1:05:52.000]  You'll love this site.
[1:05:52.000 --> 1:05:54.000]  It's homegain.com.
[1:05:54.000 --> 1:05:57.000]  H-O-M-E-G-A-I-N.com.
[1:05:57.000 --> 1:05:59.000]  Check them out today.
[1:06:27.000 --> 1:06:32.000]  For consumers that soap can be tough on dirt and gentle on the environment, buy American and stay clean.
[1:06:32.000 --> 1:06:38.000]  As well as support infowars, visit 5starsope.com today or call 1-800-340-7091.
[1:06:38.000 --> 1:06:40.000]  Well, Marty, what do you have to say?
[1:06:40.000 --> 1:06:46.000]  As founder and owner for over 63 years, satisfaction is guaranteed.
[1:06:46.000 --> 1:06:58.000]  Or double your dirt back. Call us at 1-800-340-7091 for free catalog or visit our website 5starsope.com.
[1:06:58.000 --> 1:07:17.000]  Thank you.
[1:07:29.000 --> 1:07:31.000]  Dangerous weather is always a threat to local grids.
[1:07:31.000 --> 1:07:35.000]  Every year, thousands of families lose their power from weather-related onages.
[1:07:35.000 --> 1:07:40.000]  A solar power generator provides powerful backup insurance and peace of mind.
[1:07:40.000 --> 1:07:45.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[1:07:45.000 --> 1:07:49.000]  You can get more information at www.mysolarbackup.com.
[1:07:49.000 --> 1:07:51.000]  That's mysolarbackup.com.
[1:07:51.000 --> 1:07:59.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[1:08:21.000 --> 1:08:34.000]  So, CBS News is calling up the campaign of candidate Joe Miller of Alaska.
[1:08:34.000 --> 1:08:39.000]  And they call up the GOP Senate candidate and then keep the phone going.
[1:08:39.000 --> 1:08:44.000]  It didn't disconnect as they talk about how they're going to set him up.
[1:08:44.000 --> 1:08:48.000]  Female reporter, child molesters.
[1:08:48.000 --> 1:08:56.000]  Male reporter, oh yes, Joe Miller's, uh, get a list of people, campaign workers, which ones the molester.
[1:08:56.000 --> 1:09:06.000]  So this is them literally going through hundreds of campaign workers trying to find somebody who was 20 and had a 17-year-old girlfriend.
[1:09:06.000 --> 1:09:09.000]  I mean, this is the type of stuff they're doing just to throw out.
[1:09:09.000 --> 1:09:11.000]  He's got child molesters in his campaign.
[1:09:11.000 --> 1:09:13.000]  This is dirty tricks.
[1:09:13.000 --> 1:09:15.000]  Female voice.
[1:09:15.000 --> 1:09:20.000]  You know that of all the people that will show up tonight, at least one of them will be a registered sex offender.
[1:09:20.000 --> 1:09:24.000]  Laughter.
[1:09:24.000 --> 1:09:28.000]  Male reporter, we need to find that one person.
[1:09:28.000 --> 1:09:35.000]  Female reporter, the one thing we can do is, we won't know, we won't know, but if there's any sort of chaos whatsoever,
[1:09:35.000 --> 1:09:41.000]  we can put out a Twitter-Facebook alert saying that, hey, Joe Miller punched at rally.
[1:09:41.000 --> 1:09:47.000]  Female reporter, kind of like Rand Paul, I like it.
[1:09:47.000 --> 1:09:49.000]  I like it.
[1:09:49.000 --> 1:09:52.000]  You send a woman running up through a line of security.
[1:09:52.000 --> 1:09:56.000]  She tries to cram in a moving car, a sign in Rand Paul's face.
[1:09:56.000 --> 1:09:58.000]  People grab her.
[1:09:58.000 --> 1:09:59.000]  She's smiling as they do it.
[1:09:59.000 --> 1:10:01.000]  She knows she's gotten what she wants.
[1:10:01.000 --> 1:10:02.000]  Somebody puts their foot on her.
[1:10:02.000 --> 1:10:04.000]  Oh, it's the end of the world.
[1:10:04.000 --> 1:10:07.000]  Chris Matthews, every night, I try to tune in for at least 10 minutes.
[1:10:07.000 --> 1:10:12.000]  All he talks about is brown shirts, Nazis, they're beating everyone up.
[1:10:12.000 --> 1:10:14.000]  They're racist.
[1:10:14.000 --> 1:10:18.000]  And then, meanwhile, Democrats are beating the snot out of people every day.
[1:10:18.000 --> 1:10:21.000]  Without even looking, I probably see 10 new YouTube videos.
[1:10:21.000 --> 1:10:26.000]  I mean, groups of thugs and union people, and I'm not attacking unions.
[1:10:26.000 --> 1:10:32.000]  I'm just saying these are union people, beating up conservatives or libertarians.
[1:10:32.000 --> 1:10:42.000]  As if Obama is going to save their jobs or save the economy when he works for the same people that ran George Bush.
[1:10:42.000 --> 1:10:45.000]  So that's just one of the dirty tricks.
[1:10:45.000 --> 1:10:57.000]  And think of how many thousands of dirty tricks are going on for the one where they randomly basically made a pocket call to his campaign and didn't disconnect the phone.
[1:10:57.000 --> 1:11:02.000]  Imagine what's really going on on that front.
[1:11:02.000 --> 1:11:07.000]  We'll get more into the election and the huge Republican sweep that's about to happen.
[1:11:07.000 --> 1:11:12.000]  And will conservatives go back to sleep when the Republicans get the House or even the Senate?
[1:11:12.000 --> 1:11:18.000]  I guarantee you, if that happens, the system's going to come in and co-opt all these new members of the Congress.
[1:11:18.000 --> 1:11:21.000]  And we're going to be right back in the same place we were.
[1:11:21.000 --> 1:11:26.000]  Just like I told Democrats, are you going to hold Obama's feet to the fire on torture?
[1:11:26.000 --> 1:11:31.000]  Are you going to hold his feet to the fire on NAFTA and get going to hold his feet to the fire on all these wars?
[1:11:31.000 --> 1:11:32.000]  The answer is no.
[1:11:32.000 --> 1:11:39.000]  For at least a year, you thought that you'd won the ball game and your guy was in and your mortgage is going to be paid for.
[1:11:39.000 --> 1:11:40.000]  Thank you, Mr. President.
[1:11:40.000 --> 1:11:42.000]  I don't have to worry about my mortgage or my car anymore.
[1:11:42.000 --> 1:11:47.000]  I want a free house.
[1:11:47.000 --> 1:11:51.000]  Whose house they going to take to give you a free house?
[1:11:51.000 --> 1:11:54.000]  There's no such thing as a free lunch.
[1:11:54.000 --> 1:12:04.000]  But the political realignment is going in the right direction because we see establishment Democrats losing in the primary.
[1:12:04.000 --> 1:12:07.000]  We see establishment Republicans losing in the primaries.
[1:12:07.000 --> 1:12:08.000]  The system is scared.
[1:12:08.000 --> 1:12:11.000]  This is one of the biggest political realignments in our history.
[1:12:11.000 --> 1:12:13.000]  Chris in New York, you're on the air.
[1:12:13.000 --> 1:12:14.000]  Welcome.
[1:12:14.000 --> 1:12:15.000]  Thanks, House.
[1:12:15.000 --> 1:12:16.000]  Hey, everybody's going to start getting the articles.
[1:12:16.000 --> 1:12:17.000]  They find really near and dear.
[1:12:17.000 --> 1:12:23.000]  They're the hard ones that just speak to them, burn them out, and then read them through them, and then take them and leave them in the bathroom.
[1:12:23.000 --> 1:12:26.000]  I'm the stalls for the next guy to read.
[1:12:26.000 --> 1:12:29.000]  Just kind of a gorilla sort of leave the information there.
[1:12:29.000 --> 1:12:39.000]  I put out a thing called thedropsheet.com twice a week where I grab like five articles and I've been going around all the city here and leaving them in different bathrooms, hoping to catch new people.
[1:12:39.000 --> 1:12:43.000]  People are writing websites on money.
[1:12:43.000 --> 1:12:46.000]  People are putting flyers up on telephone poles.
[1:12:46.000 --> 1:12:55.000]  The power of Liberty-minded people going out and posting information or sending emails or calling talk radio.
[1:12:55.000 --> 1:12:58.000]  None of us have to save the world by ourselves.
[1:12:58.000 --> 1:13:02.000]  It's all of us doing a little bit every day that will bring this new world order to its knees.
[1:13:02.000 --> 1:13:04.000]  That's why the bathroom works great.
[1:13:04.000 --> 1:13:05.000]  You've got to catch the body.
[1:13:05.000 --> 1:13:06.000]  They've got to sit in there.
[1:13:06.000 --> 1:13:08.000]  They've got something to read.
[1:13:08.000 --> 1:13:13.000]  You might get one article, might just turn somebody the right way.
[1:13:13.000 --> 1:13:15.000]  What else is on your mind, Chris?
[1:13:15.000 --> 1:13:21.000]  What do you think of the staged October surprise with the toner bombs?
[1:13:21.000 --> 1:13:24.000]  It had to happen, right?
[1:13:24.000 --> 1:13:27.000]  How many October's a row has this sort of thing happened?
[1:13:27.000 --> 1:13:29.000]  I mean, we should almost start timing that.
[1:13:29.000 --> 1:13:32.000]  This sort of attack should happen now.
[1:13:32.000 --> 1:13:34.000]  Well, no, that's what I did.
[1:13:34.000 --> 1:13:35.000]  That's what I did.
[1:13:35.000 --> 1:13:37.000]  I mean, it's not hard.
[1:13:37.000 --> 1:13:39.000]  Octobersurprise.com.
[1:13:39.000 --> 1:13:41.000]  I guess we've got to start that up today, huh?
[1:13:41.000 --> 1:13:43.000]  Chris, keep it up, buddy. Good to hear from you.
[1:13:43.000 --> 1:13:45.000]  Fred in New York, another caller from New York.
[1:13:45.000 --> 1:13:47.000]  Fred, welcome.
[1:13:47.000 --> 1:13:48.000]  Alex?
[1:13:48.000 --> 1:13:49.000]  Yes, sir.
[1:13:49.000 --> 1:13:52.000]  Let's get to the bottom of the staged terror.
[1:13:52.000 --> 1:13:57.000]  I heard this past summer, Don Harkins from the Idaho Observer died.
[1:13:57.000 --> 1:13:59.000]  He was probably suicided.
[1:13:59.000 --> 1:14:04.000]  So I went on Idaho Observer deathbed confession.
[1:14:04.000 --> 1:14:05.000]  Did you ever go on it?
[1:14:05.000 --> 1:14:06.000]  No.
[1:14:06.000 --> 1:14:08.000]  I mean, I know the Idaho Observer is a good publication.
[1:14:08.000 --> 1:14:10.000]  I didn't even know one of their people died.
[1:14:10.000 --> 1:14:16.000]  Okay, I couldn't believe it because I read stuff out of there before.
[1:14:16.000 --> 1:14:19.000]  I went on there and I couldn't believe what I saw.
[1:14:19.000 --> 1:14:25.000]  I thought the Russo Rockefeller interview was the ultimate until I brought this up.
[1:14:25.000 --> 1:14:29.000]  Have your man check it out today right now and get back to you on it.
[1:14:29.000 --> 1:14:30.000]  You're not going to believe it.
[1:14:30.000 --> 1:14:34.000]  Okay, so in search Idaho Observer deathbed confession.
[1:14:34.000 --> 1:14:36.000]  Alex?
[1:14:36.000 --> 1:14:38.000]  Yes?
[1:14:38.000 --> 1:14:41.000]  Maybe, I've never heard you bring this up.
[1:14:41.000 --> 1:14:45.000]  But when you see this, it's going to blow your mind if you don't know about it.
[1:14:45.000 --> 1:14:47.000]  Okay, I'm just asking you the headline.
[1:14:47.000 --> 1:14:49.000]  Idaho Observer deathbed confession.
[1:14:49.000 --> 1:14:55.000]  When it comes up, you're going to see a family photograph there from the 1930s.
[1:14:55.000 --> 1:14:57.000]  You'll know he has the right site.
[1:14:57.000 --> 1:15:01.000]  Okay, we'll put that up on screen as soon as they pull it up.
[1:15:01.000 --> 1:15:04.000]  Idahoobserver.com.
[1:15:04.000 --> 1:15:10.000]  Okay, there it is, deathbed confessions, photo support claim that George A.
[1:15:10.000 --> 1:15:13.000]  I can't read it from across the room.
[1:15:13.000 --> 1:15:14.000]  What's it say?
[1:15:14.000 --> 1:15:20.000]  George H. Scherf was the 41st President of the United States.
[1:15:20.000 --> 1:15:22.000]  Okay, so tell me about this article.
[1:15:22.000 --> 1:15:24.000]  What's it deal with?
[1:15:24.000 --> 1:15:29.000]  George H. Scherf, they say, was the 41st President of the United States.
[1:15:29.000 --> 1:15:34.000]  So they're saying George H. Bush's name is something different.
[1:15:34.000 --> 1:15:36.000]  That's exactly right.
[1:15:36.000 --> 1:15:42.000]  And when you see the photo in there, when he was in his teens wearing a German Navy uniform,
[1:15:42.000 --> 1:15:45.000]  you're going to see the similarities in his face.
[1:15:45.000 --> 1:15:53.000]  I do see somebody there on the left-hand side there wearing a German Navy uniform.
[1:15:53.000 --> 1:16:00.000]  I've seen those uniforms quite a bit in photos and it does look like George Herbert Walker Bush.
[1:16:00.000 --> 1:16:02.000]  Blow it up some more.
[1:16:02.000 --> 1:16:05.000]  It's going to take a minute for you to gather this information.
[1:16:05.000 --> 1:16:09.000]  It specifically gives who each person is in that photo.
[1:16:09.000 --> 1:16:13.000]  And when you read it, you're going to blow your mind.
[1:16:13.000 --> 1:16:17.000]  Well, I'll tell you, if George Herbert Walker Bush is hiding a German accent, he's doing a great job.
[1:16:17.000 --> 1:16:24.000]  The problem with that is George Herbert Walker Bush was on record what prep schools he went to,
[1:16:24.000 --> 1:16:28.000]  very well-known family, his dad, a senator.
[1:16:28.000 --> 1:16:34.000]  He was in the U.S. Navy Air Corps.
[1:16:34.000 --> 1:16:37.000]  He was shot down in World War II.
[1:16:37.000 --> 1:16:38.000]  But I'll look into that.
[1:16:38.000 --> 1:16:39.000]  That's very, very interesting.
[1:16:39.000 --> 1:16:41.000]  I appreciate your call, Fred.
[1:16:41.000 --> 1:16:43.000]  Okay, let's go ahead.
[1:16:43.000 --> 1:16:51.000]  That's like the stories that Barbara Bush's dad was Aleister Crowley,
[1:16:51.000 --> 1:16:55.000]  or that some of the Beatles were killed and replaced.
[1:16:55.000 --> 1:16:59.000]  I don't really go there, but I shouldn't comment on it before I've read it.
[1:16:59.000 --> 1:17:01.000]  I'll try to read it during the break.
[1:17:01.000 --> 1:17:04.000]  That's certainly election news, isn't it?
[1:17:04.000 --> 1:17:05.000]  Economy news.
[1:17:05.000 --> 1:17:07.000]  Thank you, Fred.
[1:17:07.000 --> 1:17:09.000]  Brad and Michigan, Brad, you're on the air.
[1:17:09.000 --> 1:17:10.000]  Go ahead.
[1:17:10.000 --> 1:17:11.000]  Hey, Alex.
[1:17:11.000 --> 1:17:13.000]  First of all, I want to say thank you, man.
[1:17:13.000 --> 1:17:14.000]  It's a real honor.
[1:17:14.000 --> 1:17:17.000]  I have watched numerous, numerous of your documentaries,
[1:17:17.000 --> 1:17:23.000]  and it's really inspired me to think about what we can do to undermine this new world order.
[1:17:23.000 --> 1:17:32.000]  I'd like to know, Alex, in your opinion, how come we don't have a committee to basically monitor our government?
[1:17:32.000 --> 1:17:39.000]  How come we don't have, you know, they have a very large police state for us, you know, FBI, TIA, local and state law enforcement?
[1:17:39.000 --> 1:17:44.000]  How come we don't have a law enforcement type of entity to hold the government responsible for their actions?
[1:17:44.000 --> 1:17:46.000]  Why don't we have a space shuttle?
[1:17:46.000 --> 1:17:49.000]  I mean, why don't we have the Hoover Dam?
[1:17:49.000 --> 1:17:55.000]  They take trillions of dollars of our money and then build the system to enslave us around us.
[1:17:55.000 --> 1:17:56.000]  That's why we want to cut taxes.
[1:17:56.000 --> 1:18:00.000]  That's why we want to get back to state government and smaller government.
[1:18:00.000 --> 1:18:08.000]  As the Bill of Rights Constitution Declaration of Independent States, I mean, it would be great to have things like that.
