[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[32:42.000 --> 32:47.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[32:47.000 --> 32:56.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[33:17.000 --> 33:46.000]  We are back live, ladies and gentlemen.
[33:46.000 --> 33:52.000]  Okay, let me mention some of the other headlines and news we're going to be covering in the next few hours here.
[33:52.000 --> 33:56.000]  And some of our other top stories and then I will start going to your phone calls.
[33:56.000 --> 34:02.000]  You know, I have a digital phone system here at my offices, our studios in Austin, Texas,
[34:02.000 --> 34:07.000]  that I can open up and take over 100 phone calls at one time.
[34:07.000 --> 34:12.000]  And we can get 100 calls to come in in 60 seconds.
[34:12.000 --> 34:15.000]  I mean, I hear national shows begging for phone calls.
[34:15.000 --> 34:19.000]  Of course, we also don't screen your calls.
[34:19.000 --> 34:20.000]  So sometimes they're incredible.
[34:20.000 --> 34:22.000]  Other times they're absolutely horrible.
[34:22.000 --> 34:25.000]  And the person sounds like, you know, they've had half a bottle of Jack Daniels
[34:25.000 --> 34:31.000]  and five or six Heal Billy heroines or OxyCottons on top of it.
[34:31.000 --> 34:36.000]  But I noticed that whenever I give people a chance to call in and disagree,
[34:36.000 --> 34:40.000]  we've got two callers on the line right now that disagree with me.
[34:40.000 --> 34:42.000]  And I can bet money.
[34:42.000 --> 34:46.000]  It's going to be about me personally or a made up conspiracy theory,
[34:46.000 --> 34:49.000]  which is a conspiracy theory with no proof that I'm this or that,
[34:49.000 --> 34:52.000]  because they can't attack the information I'm putting out.
[34:52.000 --> 34:58.000]  I want to hear from people who actually believe in the nanny state
[34:58.000 --> 35:01.000]  and actually believe that you should arrest mothers and fathers
[35:01.000 --> 35:04.000]  who let their children play on the sidewalk.
[35:04.000 --> 35:08.000]  You actually believe that it's okay that government outside of law is engaging
[35:08.000 --> 35:09.000]  in forced inoculations.
[35:09.000 --> 35:11.000]  That's who I'd like to hear from.
[35:11.000 --> 35:17.000]  I'd like to hear from people that think it's okay to have a big Israel lobby,
[35:17.000 --> 35:22.000]  kind of a neocon angle, because Israel isn't one monolith,
[35:22.000 --> 35:25.000]  promoting a false flag, a staged event.
[35:25.000 --> 35:27.000]  Go watch the video at infowarch.com.
[35:27.000 --> 35:31.000]  Lobbyist launched stage provocation to start war with Iran.
[35:31.000 --> 35:35.000]  We are in the game of using covert means against the Iranians.
[35:35.000 --> 35:39.000]  And then he goes through all these quotes about starting a war.
[35:39.000 --> 35:44.000]  And to a variety of things, you know, the Gulf of Tonkin, on and on and on.
[35:44.000 --> 35:46.000]  So there it is.
[35:46.000 --> 35:48.000]  I want to know your take on that.
[35:48.000 --> 35:52.000]  I mean, do we get an apology for talking about false flags?
[35:52.000 --> 35:55.000]  And then we've been attacked saying it doesn't exist.
[35:55.000 --> 35:57.000]  Governments don't stage provocations,
[35:57.000 --> 36:01.000]  even though they're historical facts back to the time of Rome.
[36:01.000 --> 36:04.000]  No, of course we don't get apologies from those of you out there.
[36:04.000 --> 36:08.000]  As fast and furious was a false flag to blame the Second Amendment.
[36:08.000 --> 36:11.000]  I mean, this false flag thing, this staged terror deal,
[36:11.000 --> 36:14.000]  is at the heart of corrupt government.
[36:14.000 --> 36:17.000]  And that's why I spend so much time exposing it.
[36:17.000 --> 36:21.000]  Do you think I was happy ten and a half years ago to be on over 100 stations?
[36:21.000 --> 36:25.000]  I'd already was breaking into radio, incredible success,
[36:25.000 --> 36:27.000]  and then 9-11 happened.
[36:27.000 --> 36:29.000]  And because Bill Clinton had been in office,
[36:29.000 --> 36:31.000]  I was bashing Bill Clinton, obviously, because I didn't like him.
[36:31.000 --> 36:33.000]  He was a globalist, and Bush got in,
[36:33.000 --> 36:35.000]  and I was kind of like, well, we'll see what he does.
[36:35.000 --> 36:37.000]  And then 9-11 happened, and it was clearly a false flag,
[36:37.000 --> 36:40.000]  because I heard him say they blew up Building 7 that day on the news,
[36:40.000 --> 36:45.000]  and then I was told I was a conspiracy theorist and didn't hear and see that.
[36:45.000 --> 36:49.000]  And it was not fun to lose 70-plus percent of my affiliates.
[36:49.000 --> 36:55.000]  I will assure you, but it had to be done because I had to tell the truth.
[36:55.000 --> 36:58.000]  So see, I had everything to lose to go on air and talk about that,
[36:58.000 --> 37:01.000]  but I did because it's a fact.
[37:01.000 --> 37:06.000]  And now you got these people on television talking about staging stuff.
[37:06.000 --> 37:10.000]  You got Obama's people talking about staging stuff in newspapers and on TV,
[37:10.000 --> 37:13.000]  and blaming it on constitutionalists and gun owners.
[37:13.000 --> 37:17.000]  And I'm not going to sit here like I didn't hear them say it.
[37:17.000 --> 37:20.000]  They're like, it's politically incorrect to say government stages stuff.
[37:20.000 --> 37:22.000]  Now, let's stage some stuff.
[37:22.000 --> 37:23.000]  Hey, you just said stage stuff.
[37:23.000 --> 37:24.000]  No, I didn't.
[37:24.000 --> 37:25.000]  No, I didn't cook.
[37:25.000 --> 37:26.000]  Let's stage stuff.
[37:26.000 --> 37:27.000]  Let's stage stuff.
[37:27.000 --> 37:28.000]  Hey, you just said it again.
[37:28.000 --> 37:29.000]  No, I didn't.
[37:29.000 --> 37:30.000]  No, I didn't conspiracy theorist.
[37:30.000 --> 37:31.000]  Hey, I heard you just say it.
[37:31.000 --> 37:35.000]  They play these games with us, man, and I'm done.
[37:35.000 --> 37:39.000]  Now, coming up, you see this kind of news every day.
[37:39.000 --> 37:41.000]  Every day, if I go look, it's there.
[37:41.000 --> 37:43.000]  Without looking, I see it every three or four days.
[37:43.000 --> 37:45.000]  ABC News.
[37:45.000 --> 37:51.000]  ABC News tracks missing iPad to Florida home of TSA officer.
[37:51.000 --> 37:52.000]  They're not officers.
[37:52.000 --> 37:58.000]  They get two weeks of training, an extra week of training or less to read your mind.
[37:58.000 --> 38:00.000]  Just total quack them.
[38:00.000 --> 38:11.000]  Total baloney, total bunk, total boulder dash, poppycock, whatever you want to call it, garbage, lies, deception, fraud, scam.
[38:11.000 --> 38:18.000]  ABC News tracks missing iPad to Florida home of TSA officer.
[38:18.000 --> 38:21.000]  Everybody I know said the TSA steal something from him.
[38:21.000 --> 38:23.000]  Dr. Pachynica, we've been asking back on the show.
[38:23.000 --> 38:24.000]  We're getting close to that.
[38:24.000 --> 38:29.000]  He said he had his schedule three sleeping pills stolen.
[38:29.000 --> 38:33.000]  I had a baby toy stolen, a little teething ring.
[38:33.000 --> 38:37.000]  They didn't like the other Tiffany stuff I bought, my newborn daughter.
[38:37.000 --> 38:38.000]  This is like seven years ago.
[38:38.000 --> 38:41.000]  They wanted that.
[38:41.000 --> 38:44.000]  They wanted that.
[38:44.000 --> 38:46.000]  And they opened the little present and stole it.
[38:46.000 --> 38:49.000]  And it's just incredible theft.
[38:49.000 --> 38:50.000]  I mean, they just steal everything.
[38:50.000 --> 38:52.000]  They hit on good-looking women or their pedos.
[38:52.000 --> 38:53.000]  They go after your kid.
[38:53.000 --> 38:57.000]  Some of them are just sadists that like to rip colostomy bags off old ladies.
[38:57.000 --> 39:01.000]  Then they lie and say, we don't strip search old ladies and get caught doing it.
[39:01.000 --> 39:04.000]  They say, we don't go outside your pants and they get videotaped doing it.
[39:04.000 --> 39:05.000]  We don't go in your pants.
[39:05.000 --> 39:06.000]  There's no radiation.
[39:06.000 --> 39:08.000]  It's been tested and shown to be safe.
[39:08.000 --> 39:10.000]  That's shown to be a total lie.
[39:10.000 --> 39:13.000]  Federal court orders them to release the studies.
[39:13.000 --> 39:15.000]  Then they won't.
[39:15.000 --> 39:20.000]  Investigation reveals 381 TSA officers fired for theft from passengers.
[39:20.000 --> 39:22.000]  Agency cites zero tolerance.
[39:22.000 --> 39:26.000]  In the latest apparent case of what must have hundreds of thefts by TSA officers.
[39:26.000 --> 39:27.000]  That's a lie.
[39:27.000 --> 39:33.000]  Of passengers' belongings, an iPad left behind a security checkpoint in Orlando Airport was
[39:33.000 --> 39:40.000]  tracked as it moved 30 miles to the home of TSA officer and mayors are authorities and
[39:40.000 --> 39:41.000]  we are civilians.
[39:41.000 --> 39:43.000]  Notice all the nomenclature.
[39:43.000 --> 39:46.000]  Last scene handling it.
[39:46.000 --> 39:49.000]  And they're confronted by the ABC News.
[39:49.000 --> 39:53.000]  The officer, Andy Ramirez, at first tonight having the missing iPad.
[39:53.000 --> 39:54.000]  It goes on.
[39:54.000 --> 39:57.000]  Speaking of that, we'll get to this more after.
[39:57.000 --> 40:02.000]  Guys, will you pull me Paul Watson's article from yesterday that I never got to that's
[40:02.000 --> 40:06.000]  a big deal about our national call to film the TSA?
[40:06.000 --> 40:09.000]  Will you print me that national film the TSA week announced?
[40:09.000 --> 40:10.000]  Will you print me that?
[40:10.000 --> 40:11.000]  Thank you.
[40:11.000 --> 40:14.000]  So I want to cover that later when I get back into this.
[40:14.000 --> 40:20.000]  Now there's a new bizarre TSA freeze security drill caught on tape.
[40:20.000 --> 40:24.000]  At first they denied they were doing this freeze thing just like they denied they were checking
[40:24.000 --> 40:27.000]  people's waters and coffees they buy past the checkpoints.
[40:27.000 --> 40:28.000]  Now that's confirmed.
[40:28.000 --> 40:31.000]  They had denied the freeze drill.
[40:31.000 --> 40:35.000]  Now it's on video and the story is halfway down the right hand side of drudgereport.com.
[40:35.000 --> 40:40.000]  It's by Paul Joseph Watson at infowars.com and prisonplanet.com.
[40:40.000 --> 40:46.000]  Bizarre TSA freeze security drill caught on camera, pointless policy, little more than
[40:46.000 --> 40:47.000]  obedience training.
[40:47.000 --> 40:52.000]  Well yeah we have TSA on video saying I'm not letting you fly because I didn't like your
[40:52.000 --> 40:53.000]  tone of voice.
[40:53.000 --> 40:55.000]  It's all about I'm somebody.
[40:55.000 --> 40:57.000]  You know when they beat their chest and say I have power.
[40:57.000 --> 40:58.000]  That's on video.
[40:58.000 --> 40:59.000]  I have power.
[40:59.000 --> 41:03.000]  Others stripped down naked and announced their gods start running around others rape women
[41:03.000 --> 41:04.000]  in the parking lot.
[41:04.000 --> 41:07.000]  I mean this is just nobody.
[41:07.000 --> 41:12.000]  Many of them literally couldn't get a job picking up 10 cans and they now are going to get their
[41:12.000 --> 41:14.000]  hands down your wise pants.
[41:14.000 --> 41:16.000]  Miss USA, we're going in your pants babe.
[41:16.000 --> 41:20.000]  The Pete Owens, they like your 5 year old daughter.
[41:20.000 --> 41:22.000]  It's game on.
[41:22.000 --> 41:24.000]  And then we're the bad evil.
[41:24.000 --> 41:28.000]  We're just trying to keep you safe from Al Qaeda that the government publicly runs and
[41:28.000 --> 41:32.000]  publicly got the underwear bomber on the plane and shirt off makes money off the body
[41:32.000 --> 41:35.000]  scanners and on and on and on and on.
[41:35.000 --> 41:40.000]  So we're going to be getting into all that in the huge economic news but you know I said
[41:40.000 --> 41:44.000]  I'd go to people that disagree and we're going to get to economic news in the next segment
[41:44.000 --> 41:48.000]  and it's big in Europe and it's going according to globalist plan.
[41:48.000 --> 41:52.000]  Let's go just in order that they were received.
[41:52.000 --> 41:55.000]  Eric in North Carolina who disagrees you're on the air.
[41:55.000 --> 41:57.000]  Hey Alex, I'm actually a pretty big fan.
[41:57.000 --> 42:01.000]  Agree with a lot of what you say but there's one subject you're consistently dead wrong
[42:01.000 --> 42:04.000]  on and that's your defense of Stephen Hatfield.
[42:04.000 --> 42:07.000]  I can promise you he mailed the anthrax letters.
[42:07.000 --> 42:09.000]  I'm the man that called him.
[42:09.000 --> 42:15.000]  Agent Eric Davis at the Charlotte FBI Stephen Hatfield's last name which I read off his
[42:15.000 --> 42:20.000]  army jacket as he stalked my house out here in the middle of nowhere in North Carolina
[42:20.000 --> 42:24.000]  seven months before Stephen Hatfield became a TV household name.
[42:24.000 --> 42:28.000]  Well sir you need to obviously I'm not omnipresent and don't know everything.
[42:28.000 --> 42:34.000]  I know that quite a few Patsy's got charged just like Richard Joule was a Patsy for you know
[42:34.000 --> 42:43.000]  the bombing at Olympic Park and I know that they killed the last Patsy and the media did
[42:43.000 --> 42:46.000]  you know when they said he committed suicide they even point out he was in federal custody
[42:46.000 --> 42:50.000]  when he supposedly took the prescription Tylenol.
[42:50.000 --> 42:54.000]  So I would love for you to send me a letter with this written up with your credentials
[42:54.000 --> 42:59.000]  and what your proof is and I would love to see that information.
[42:59.000 --> 43:04.000]  But on the air but I never got any kind of response I know you guys probably get flooded with emails.
[43:04.000 --> 43:06.000]  I would be glad to send you my stuff.
[43:06.000 --> 43:09.000]  I have FOIA requests that I have had answered.
[43:09.000 --> 43:14.000]  I still actually I'll be totally honest with you because it was covered up by Special Agent Jim Page
[43:14.000 --> 43:16.000]  and Agent Eric Davis.
[43:16.000 --> 43:19.000]  I still have anthrax that was mailed to me.
[43:19.000 --> 43:25.000]  And anybody out there on your show can go Google Westgate Postal Facility which serves all mail.
[43:25.000 --> 43:30.000]  Listen listen here's the deal. You say you tried to contact us send us a letter
[43:30.000 --> 43:37.000]  you know saying you know give to Alex Jones you know this concerns the anthrax case.
[43:37.000 --> 43:41.000]  I would really want to talk to you and I appreciate your call sir.
[43:41.000 --> 43:45.000]  I mean here's an example just briefly of what I'm talking about here.
[43:45.000 --> 43:51.000]  This morning I'm on infowarsh.com and prisonblood.com and I like to scan comments because I get good points
[43:51.000 --> 43:55.000]  and you know things mentioned by listeners.
[43:55.000 --> 44:01.000]  But almost always when something's being recommended to me it's like why isn't the Scum Trader covering this?
[44:01.000 --> 44:04.000]  Because I didn't know.
[44:04.000 --> 44:10.000]  But more often than not I was on YouTube and on my site going the Scum Jones won't cover the lobbyists
[44:10.000 --> 44:14.000]  saying launch stage provocation to start war with Iran.
[44:14.000 --> 44:19.000]  We had an article yesterday morning we broke that story from nowhere on YouTube.
[44:19.000 --> 44:24.000]  I covered it for like an hour I'm covering it now but if someone sees any article
[44:24.000 --> 44:33.000]  you know if I have an article about humanless you know computer driven cars in California being approved
[44:33.000 --> 44:38.000]  I see a comment and they're going you trash you're not covering this and it's almost like
[44:38.000 --> 44:42.000]  it's like the public's so dumbed down they've awoken to the government's evil
[44:42.000 --> 44:48.000]  but they still have no navigation skills of you know I'm driving over that hill over there
[44:48.000 --> 44:53.000]  and you drive over the hill and go I see a red fire engine they lied to me it didn't tell me it was a red fire engine
[44:53.000 --> 44:56.000]  it's like we didn't know it was a red fire engine over the hill.
[44:56.000 --> 45:02.000]  I mean it's just it's like really weird because that's the most common criticism I get is why aren't you covering this?
[45:02.000 --> 45:04.000]  Why aren't you covering that?
[45:04.000 --> 45:06.000]  Why aren't you going over this?
[45:06.000 --> 45:07.000]  Why aren't you going over that?
[45:07.000 --> 45:12.000]  It's like I didn't know about it or I get busy and it just it's so much.
[45:12.000 --> 45:16.000]  Here's the message it isn't about Alex Jones.
[45:16.000 --> 45:24.000]  I'm a guy who loves liberty like you do and if you have all this evidence you should turn a camera on
[45:24.000 --> 45:29.000]  show the documents and shoot a YouTube video and then I can go spot check some of your documents
[45:29.000 --> 45:35.000]  instead of you mailing me stuff and me having to double check it all here and then other people can vet it
[45:35.000 --> 45:42.000]  and then media may pick it up don't just try to go to Alex Jones because I'm like trying to drink mounts
[45:42.000 --> 45:48.000]  you know Lake Superior out of a straw here and I keep sending me stuff it's just that
[45:48.000 --> 45:51.000]  you need to move with it as well.
[45:51.000 --> 45:56.000]  Vaughn in Washington DC disagrees Vaughn you're on the air.
[45:56.000 --> 46:03.000]  Yes Alex I don't totally disagree with much of what you're saying but just think about it
[46:03.000 --> 46:08.000]  Memorandum 200 written of course by Jeff Kissinger
[46:08.000 --> 46:16.000]  He had mentioned how the population was growing from 1830 up until the time he had written in his projection to 2000
[46:16.000 --> 46:26.000]  Based on the money system that we have that we operate off of in the world fiat not resource based money system
[46:26.000 --> 46:37.000]  The population is too large it's too big and you don't think that it's too big for the economic money system that we have to exchange
[46:37.000 --> 46:44.000]  No sir the globalist all day talk about how they want to have the economy be good for us but in their more internal memorandum
[46:44.000 --> 46:47.000]  it's all about shutting down economies and making us poor.
[46:47.000 --> 46:55.000]  We have incredible wealth and the elite says we'll overproduce and deplete their resources if we become wealthy
[46:55.000 --> 47:02.000]  but then they separately block the development of real new technologies because that would destroy their monopolies
[47:02.000 --> 47:11.000]  Okay and so the truth is we should already be on Mars right now and there is a breakaway civilization how advanced it is we don't know
[47:11.000 --> 47:19.000]  but that's why they're on this power trip talking about staging terror attacks on TV in front of us because they're that arrogant
[47:19.000 --> 47:23.000]  and I appreciate your call but that doesn't really sound like a disagreement there.
[47:23.000 --> 47:28.000]  I'm moving quick here Matt in California who disagrees you're on the air.
[47:28.000 --> 47:35.000]  Yes I've heard I've been subjected to listening to you from my brother-in-law for about a week
[47:35.000 --> 47:40.000]  and I can't say that I can disagree with everything you say exponentially.
[47:40.000 --> 47:46.000]  I can't even if you were right about all of your paranoid rantings I couldn't get behind you because of your anger.
[47:46.000 --> 47:49.000]  You're just such an angry person you're scary.
[47:49.000 --> 47:59.000]  You bet buddy I am scary absolutely I got red blood I like my wife I like freedom God guts and guns you better believe it
[47:59.000 --> 48:05.000]  and but let's expand on that you said you know paranoid rantings.
[48:05.000 --> 48:14.000]  Sure the guy just called in about memorandum 200 to break countries down and starve people to death which they're doing to the tune of 30 million a year.
[48:14.000 --> 48:22.000]  Now I'm giving you real numbers here I'm giving you documents I'm giving you Operation Himmler staged terror attacks by Hitler to start World War II.
[48:22.000 --> 48:32.000]  Why is it that popularly known I'm giving you real memorandum and real names of people calling for terror attacks today to take our liberties and start World War III.
[48:32.000 --> 48:38.000]  I predicted all of what's happening in Europe right now with precision not because it was hard but because it was all public.
[48:38.000 --> 48:44.000]  I mean specifically where am I wrong.
[48:44.000 --> 48:52.000]  The thing about it is that it's wrong in that I don't feel I have as much in common with you bitter clingers and you gun toters as I would with if we had a foreign occupation.
[48:52.000 --> 48:56.000]  I would have more in common with the Russian or German troop on the street.
[48:56.000 --> 49:05.000]  I'm not afraid of progress you're trying to say that we should dismantle the government people do you realize they can't go backwards that people need the system.
[49:05.000 --> 49:11.000]  And people like you are just trying to to to take away from the people that don't have.
[49:11.000 --> 49:15.000]  Hold just a minute sir is this a serious phone call.
[49:15.000 --> 49:18.000]  So that started hearing you almost laugh right there.
[49:18.000 --> 49:22.000]  Is this serious phone call is another people like you out there are you serious.
[49:22.000 --> 49:34.000]  I'm very nervous sir because you're frightening you are so aggressive you talk about you get into a people you bow up to people and you yell.
[49:34.000 --> 49:42.000]  And I've had to hear about you from my brother in law for months about how wonderful you are and how you're going to save America.
[49:42.000 --> 49:45.000]  And the whole time all you do is these just selling products.
[49:45.000 --> 49:50.000]  Oh you want to buy my water filter want to buy my pollen burst you know.
[49:50.000 --> 49:54.000]  Yes I believe that America needs to progress forward.
[49:54.000 --> 50:00.000]  And the thing is I'm I'm hoping that we actually have our current president for life.
[50:00.000 --> 50:10.000]  Because we need to keep progressing forward if we take a step backward into the evil ways of Romney or worse yet Ron Paul.
[50:10.000 --> 50:12.000]  Good God it could all fall apart.
[50:12.000 --> 50:15.000]  All right I appreciate your call I don't think that's a serious call.
[50:15.000 --> 50:19.000]  But I have heard people like that so it might be he did attack me for selling things.
[50:19.000 --> 50:25.000]  Let me explain something George Soros and MSNBC get banker bailout money your tax money.
[50:25.000 --> 50:32.000]  500 million in stimulus went to MSNBC to not hire one person but give all their pig like staff raises.
[50:32.000 --> 50:34.000]  Okay.
[50:34.000 --> 50:37.000]  The high level pig like staff.
[50:37.000 --> 50:42.000]  I sell products I believe in to sell finance and that's supposedly a bad thing.
[50:42.000 --> 50:48.000]  By the way we've sold over 10,000 of the 50,000 magazines we have it's going to sell out very soon.
[50:48.000 --> 50:56.000]  The new October issue of info wars magazine is out buy it in bulk and give it to people infowarstore.com.
[50:56.000 --> 51:00.000]  I'm proud to not be a communist please support us to get the word out.
[51:00.000 --> 51:06.000]  The worst drought in 50 years continues and the first six months of 2012 marks the hottest half year on record.
[51:06.000 --> 51:09.000]  78% of the Midwest corn belt is in drought conditions.
[51:09.000 --> 51:15.000]  Not only corn but soy, alfalfa, fruits, vegetables and wheat are all impacted raising prices.
[51:15.000 --> 51:20.000]  The cost to feed livestock is forcing farmers and ranchers out of business blowing up your food prices.
[51:20.000 --> 51:28.000]  The only strategy to counter this is to freeze your food cost to today's prices by getting your own supply of foods from e-foods direct now.
[51:28.000 --> 51:32.000]  As the price of raw ingredients increases, e-foods will have to raise prices too.
[51:32.000 --> 51:34.000]  Now is the time to get your supply.
[51:34.000 --> 51:38.000]  I recently increased my supply from e-foods direct because we've all known this was coming.
[51:38.000 --> 51:41.000]  You know about their delicious long term storeable foods.
[51:41.000 --> 51:45.000]  You can eat it anytime to save money today and because it stores for 25 years,
[51:45.000 --> 51:48.000]  they're locking in today's prices and avoiding the rising food cost.
[51:48.000 --> 51:54.000]  Don't wait. Call 800-409-5633 or go to e-foodsdirect.com forward slash Alex.
[51:54.000 --> 51:58.000]  Call 800-409-5633 or e-foodsdirect.com forward slash Alex.
[51:58.000 --> 52:12.000]  You can bet your life on e-foods direct.
[52:29.000 --> 52:36.000]  No engine modifications, no computer chipping, no running wires, no chemicals, no water, no running costs and no maintenance.
[52:36.000 --> 52:39.000]  And these fuel savers come complete with all parts and accessories.
[52:39.000 --> 52:46.000]  See how it works at airfusionsystems.com spelled A-I-R-F-U-S-I-O-N systems.com
[52:46.000 --> 52:54.000]  or call 888-887-9981 888-887-9981.
[52:54.000 --> 53:00.000]  Call savers from airfusionsystems.com. Save fuel, save money, save earth.
[53:00.000 --> 53:04.000]  Digestive health is the key to wellness and elimination of toxins.
[53:04.000 --> 53:09.000]  That bears repeating. Digestive health is the key to wellness and elimination of toxins.
[53:09.000 --> 53:13.000]  And pro-EM1 daily probiotic cleanse is the key to digestive health.
[53:13.000 --> 53:19.000]  Pro-EM1 is a powerful liquid probiotic, strong enough to cleanse, gentle enough to use every day.
[53:19.000 --> 53:24.000]  Pro-EM1 is dairy, wheat and soy free, contains all natural and certified organic ingredients,
[53:24.000 --> 53:28.000]  contains no preservatives or animal products, supports a healthy digestive and immune system,
[53:28.000 --> 53:33.000]  supports weight loss, improves absorption of food nutrients, aids in controlling yeast infections,
[53:33.000 --> 53:39.000]  is never freeze dried and uses three groups of live, viable beneficial microbes to cleanse and remove toxins.
[53:39.000 --> 53:42.000]  Order pro-EM1 daily probiotic cleanse at tarragonics.com
[53:42.000 --> 53:52.000]  or call toll free 866-369-3678.
[53:52.000 --> 53:55.000]  That's 866-369-3678.
[53:55.000 --> 54:15.000]  Pro-EM1, the raw probiotic.
[54:15.000 --> 54:19.000]  We are being pushed over a financial cliff by design.
[54:19.000 --> 54:25.000]  The megabanks are funding the radical Muslims, the communists, the socialists and the controlled right wing
[54:25.000 --> 54:29.000]  to create crises so they can pose as the saviors.
[54:29.000 --> 54:33.000]  That's the method of the madness and it's bipartisan, it's not just Obama.
[54:33.000 --> 54:37.000]  Eurozone confidence falls, inflation expectations rise.
[54:37.000 --> 54:41.000]  They've had like four bailouts to the globalist, I thought that would fix everything.
[54:41.000 --> 54:44.000]  No raising taxes imploded it further, which means they can consolidate.
[54:44.000 --> 54:50.000]  Spain gears up for the day of cuts after riots, Greece is better investment than China right now.
[54:50.000 --> 54:53.000]  Just absolutely incredible news.
[54:53.000 --> 54:58.000]  Bank of Japan is ready for monetary stimulus again, more money to themselves.
[54:58.000 --> 55:02.000]  Corporate America sweats as U.S. nears fiscal cliff.
[55:02.000 --> 55:04.000]  Romney says, hey, don't expect tax cuts.
[55:04.000 --> 55:06.000]  That's what they're announcing.
[55:06.000 --> 55:11.000]  Both parties are going to raise taxes because it goes to the foreign banks and to their giant dependent class.
[55:11.000 --> 55:15.000]  PPOC makes record cash injection to fend off crunch.
[55:15.000 --> 55:19.000]  Durable goods drops worse since recession ended four years ago.
[55:19.000 --> 55:21.000]  It never ended, Jack.
[55:21.000 --> 55:26.000]  We're in a depression by every real standard.
[55:26.000 --> 55:29.000]  GDP numbers depressingly weak.
[55:29.000 --> 55:32.000]  Postal service prepares for second default in two months.
[55:32.000 --> 55:40.000]  Fed virtually funding the entire U.S. deficit and getting us more in debt to them as they bail us out with fiat money.
[55:40.000 --> 55:45.000]  Honeymoon over as markets brace for volatile times up for QE3 announcement.
[55:45.000 --> 55:49.000]  Unemployment in France surpasses 3 million.
[55:49.000 --> 55:54.000]  Euro crisis fuels Spanish separatism, but they're trying to force them into this mega-euro.
[55:54.000 --> 56:01.000]  I wanted to bring Ted Anderson up here for more evil crash, you know, crash commercialism, but it's news mixed in.
[56:01.000 --> 56:03.000]  Ted's got the best deals on Golden Silver.
[56:03.000 --> 56:08.000]  You call and say I want the Alex Jones radio special, the best deals in the Golden Silver industry.
[56:08.000 --> 56:12.000]  But I wanted to briefly get Ted up to talk about gold jumps as stocks rise.
[56:12.000 --> 56:16.000]  I mean, what is gold up? 200 bucks or something in the last month? It's amazing.
[56:16.000 --> 56:20.000]  And Ted still has gold he bought a few weeks ago, but it keeps going up.
[56:20.000 --> 56:22.000]  It's about to sell out and prices will go up.
[56:22.000 --> 56:28.000]  He was telling me last night, and he has the two silver dollars it cost with two free films and a free book.
[56:28.000 --> 56:32.000]  The Obama deception, which is great to wake people up.
[56:32.000 --> 56:34.000]  What's the other film?
[56:34.000 --> 56:41.000]  He's got the amazing animated film about the Federal Reserve and the globalist and the Rothschilds American dream in the book.
[56:41.000 --> 56:46.000]  It's honest money. That's a $60 value with the silver dollars at cost.
[56:46.000 --> 56:50.000]  I mean, that is the lost leader. That is the name of lost leader in the dictionary.
[56:50.000 --> 56:56.000]  There should be a picture of that special that you can call and get the radio Alex Jones special for that.
[56:56.000 --> 57:01.000]  And there's a big list of other Golden Silver, 800-686-2237.
[57:01.000 --> 57:06.000]  I was just going to get Ted on just to talk about the gold prices going back up and what he sees in the economy.
[57:06.000 --> 57:13.000]  But why? I mean, I just believe in this, so I'm like, buy it, buy it, 800-686-2237.
[57:13.000 --> 57:18.000]  Ted, we're going to break here, got five minutes with you after that, and then I got David Ike coming up.
[57:18.000 --> 57:22.000]  But what do you make of the meltdown in Europe that's taking place?
[57:22.000 --> 57:27.000]  Well, the meltdown in Europe is getting to be a huge thing, but right here you're talking about the GDP.
[57:27.000 --> 57:33.000]  The second quarter GDP was downgraded down to 1.3% growth, revised downward.
[57:33.000 --> 57:38.000]  But I thought we were conspiracy theorists when we said we never left the recession, and things would only get worse.
[57:38.000 --> 57:42.000]  I guess we're even worse that we were totally right again, Ted.
[57:42.000 --> 57:49.000]  No, I know we're joining the evil ways of Ron Paul. I was laughing so hard when I heard that comment.
[57:49.000 --> 57:59.000]  I didn't believe it. But yeah, we're looking at the GDP dropping, which means that if we're already using 45% of our GDP to service interest on debt,
[57:59.000 --> 58:03.000]  then what's going to happen with the GDP shrinks? It's getting worse.
[58:03.000 --> 58:06.000]  Yeah, everybody thinks that things are going to get better.
[58:06.000 --> 58:14.000]  And now, of course, like you said, China is expected to have stimulus as well, which is going to drive prices up even further.
[58:14.000 --> 58:18.000]  We're seeing the prices of gold higher than we've ever seen it this year.
[58:18.000 --> 58:24.000]  I wouldn't be up here saying I think gold's going up to 2,000 by the end of the year if I didn't think it was.
[58:24.000 --> 58:33.000]  And there's a lot of top analysts saying 2,400. All I know is this paper currency is as dangerous as a 95-year-old man who's had 14 heart attacks
[58:33.000 --> 58:39.000]  climbing the Empire State Building stairs. I believe we need to get into gold and silver. We'll be right back.
[58:39.000 --> 58:47.000]  This is GCN, the Genesis Communications Radio Network.
[59:10.000 --> 59:17.000]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from E-Foods Direct now.
[59:17.000 --> 59:23.000]  As the price of raw ingredients increases, E-Foods will have to raise prices too. Now is the time to get your supply.
[59:23.000 --> 59:27.000]  I recently increased my supply from E-Foods Direct because we've all known this was coming.
