[00:00.000 --> 00:29.840]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[34:20.840 --> 34:26.840]  The globalists leave all their dams, all their fields, all their structures alone.
[34:26.840 --> 34:34.840]  But by controlling regulation, they leave your areas open to unfair trade competition.
[34:34.840 --> 34:41.840]  To tornadoes. To fires. This is what they're doing. And this is the big secret.
[34:41.840 --> 34:51.840]  And Trump understands this. From the beginning of recorded history, humans have built fire breaks and had control burns.
[34:51.840 --> 34:59.840]  All U.S. military bases have fire burns built around them. They do control burns to cut the brush back every year.
[34:59.840 --> 35:07.840]  The government until the early 90s told the public to do this. They've now removed it.
[35:07.840 --> 35:13.840]  They've put federal and state regulations in states like California, blocking it.
[35:13.840 --> 35:20.840]  And now they wonder why California is going up in flames. It's being done by design like NAFTA and GATT.
[35:20.840 --> 35:25.840]  And all these deals are meant to sabotage America. China builds a new dam every few months.
[35:25.840 --> 35:32.840]  We haven't had one in decades. China builds three new coal power plants a month.
[35:32.840 --> 35:38.840]  We might get one a year and over a thousand shut down. We are being slated for deindustrialization.
[35:38.840 --> 35:43.840]  This is an admitted plan. Now let me go to some of these news articles.
[35:43.840 --> 35:48.840]  Because Trump is going out there to California. He's there for the last day.
[35:48.840 --> 35:57.840]  And he is talking about how great our firefighters are and how wonderful people are standing up and getting federal funds in there. And that's good.
[35:57.840 --> 36:02.840]  But the control corporate media is like firefighters and celebrities are mad at him for blaming firefighters.
[36:02.840 --> 36:07.840]  He blamed land management, not the firefighters.
[36:07.840 --> 36:13.840]  Trump dismisses climate change questions about wildfires. I want great climate.
[36:13.840 --> 36:19.840]  As if fires are caused that have always happened by climate change. Change has always happened.
[36:19.840 --> 36:25.840]  The idea is pay the U.N. carbon taxes and they'll fix it. The idea is that, oh, there's all these fires because of climate change.
[36:25.840 --> 36:30.840]  No, it's because there's always been huge fires until humans cut fire breaks.
[36:30.840 --> 36:36.840]  President Trump's tweet on California wildfires. Angers, firefighters, celebrities. Total lie. CNN. Not a surprise.
[36:36.840 --> 36:43.840]  Now here's the Washington Times. Loggers support Trump's claim that wildfires caused by poor forest management.
[36:43.840 --> 36:49.840]  They have the Big National Association of Loggers saying that today. But don't believe the Washington Times.
[36:49.840 --> 36:55.840]  Here's even Wikipedia linking through showing the whole history of fire breaks for thousands of years.
[36:55.840 --> 37:05.840]  Just search the term fire break. Here's a TV viewer, a South African fire break. Again, where the road forms a fire break and saves millions of acres.
[37:05.840 --> 37:12.840]  The National Fire Service saying build those. But here's where it really gets important. Here's where it really gets important.
[37:12.840 --> 37:20.840]  We've got the San Francisco Chronicle fighting fire with fire.
[37:20.840 --> 37:30.840]  Going back over 100 plus years, building fire breaks using control burns. The only way to stop fire and clearing out the brush and having no problem.
[37:30.840 --> 37:38.840]  And it's a big article and it goes over all the diagrams, all the photos, all the history and what they've done.
[37:38.840 --> 37:42.840]  And now the fact that the fires are exploding because they won't let them do it.
[37:42.840 --> 37:49.840]  Even autobahn.org. Serious leftist environmental group says with few options, the BLM is mulling fire breaks.
[37:49.840 --> 37:54.840]  The battle sagebrush places across the West because lightning strikes.
[37:54.840 --> 38:04.840]  If you don't go fire breaks, it grows and grows. It's always happened. So there's control burns and there's fire breaks.
[38:04.840 --> 38:12.840]  So that's the facts. And our president can't even get into a position to point out two plus two equals four.
[38:12.840 --> 38:17.840]  He's bad for saying stop this. He got BLM to stop it two years ago when he got in.
[38:17.840 --> 38:29.840]  But the state of California owns most of the land. Let's put some diagrams up from 1992, the UN Biological Diversity Treaty that President George Herbert Walker Bush signed on to.
[38:29.840 --> 38:32.840]  But the Senate never ratified. Let's put that on screen.
[38:32.840 --> 38:37.840]  Half the countries in red, little or no human use.
[38:37.840 --> 38:53.840]  And then once they've done that, we can zoom in there in California and overlay the red area, no human use, to exactly where the national wildfires are happening in California.
[38:53.840 --> 39:03.840]  And by them 30 years ago saying no more control burns, no more fire breaks, they even closed old roads and said we're rewild and let them grow up to get rid of fire breaks.
[39:03.840 --> 39:12.840]  You look at exactly where the UN shed under treaty, they wanted to get people off the land and you see exactly now where the fires are.
[39:12.840 --> 39:22.840]  Take away the fire breaks, take away land management, you know it will burn out and all the homes and towns there will be taken over and then later you can buy them up for nothing.
[39:22.840 --> 39:29.840]  Here is Greg Reese's report on just how serious this is and how suspicious some of this is with evidence of arson.
[39:29.840 --> 39:34.840]  Let's go to that report.
[39:34.840 --> 39:48.840]  At around 9.45 p.m. on Sunday, October 8th of 2017, the Tubbs fire began in Northern California and by the time the sun came up, over a thousand homes were destroyed.
[39:48.840 --> 39:58.840]  Videos and photographs show how this so-called forest fire seemed to spare the wild and somehow jumped from house to house.
[39:58.840 --> 40:04.840]  CNN reported that the so-called forest fire jumped to the freeway.
[40:04.840 --> 40:12.840]  Hundreds of photographs show cars with melted trails of aluminum alloys from what must have been an unprecedented amount of power.
[40:12.840 --> 40:16.840]  The average forest fire burns at 1100 degrees Fahrenheit.
[40:16.840 --> 40:25.840]  Aluminum alloys will melt at temperatures between 1200 and 2000 degrees, but many of these cars were nowhere near a forest fire.
[40:25.840 --> 40:28.840]  Some cars were flipped over.
[40:28.840 --> 40:30.840]  The heat must have been intense.
[40:30.840 --> 40:41.840]  Not only was it able to melt aluminum alloy, but consistently, every home that caught fire was leveled to wipe powdery ash in less than 12 hours.
[40:41.840 --> 40:48.840]  By October 31st, the Tubbs fire had destroyed 5,643 buildings.
[40:48.840 --> 40:51.840]  PG&E, Pacific Gas and Electric.
[40:51.840 --> 40:58.840]  PG&E was found responsible for 16 of the fires, over $10 billion in damages.
[40:58.840 --> 41:03.840]  All of this while producing $1 billion a year in profits for the Rothschild Investment Group.
[41:03.840 --> 41:10.840]  PG&E warned the public that the fires will not just continue, but will grow larger every season.
[41:10.840 --> 41:15.840]  They warned their investors that future liability will force PG&E into bankruptcy.
[41:15.840 --> 41:22.840]  In June, utility officials told state lawmakers that they needed protection to survive the coming fire season.
[41:22.840 --> 41:33.840]  And on August 31st, California state legislature passed a utility bailout bill to protect PG&E, its shareholders, and Rothschild investment.
[41:33.840 --> 41:39.840]  At sunrise on Thursday, November 8th, the campfire wildfire began in California.
[41:39.840 --> 41:46.840]  It has all the same anomalies as the Tubbs fire, and is already twice as devastating.
[41:46.840 --> 41:50.840]  Many people are asking the same question, is this an attack?
[41:50.840 --> 42:01.840]  In 2003, Secretary of Defense Donald Rumsfeld and General Richard Myers admit to the development of directed energy weapons and microwave technology.
[42:01.840 --> 42:10.840]  In 2017, Lockheed Martin shoots drones out of the sky with an invisible laser beam that burns them from the inside out.
[42:10.840 --> 42:15.840]  The technology exists, the evidence is there, but the motive?
[42:15.840 --> 42:25.840]  Perhaps it could be found in the United Nations Agenda 21, wherein certain areas of the country are proposed to be off limits to human use.
[42:25.840 --> 42:34.840]  It just so happens that these strange California fires seem to all be within the proposed no human use areas.
[42:34.840 --> 42:39.840]  New regulations and insurance policies are preventing homeowners from rebuilding.
[42:39.840 --> 42:46.840]  And meanwhile, they claim it is the new normal, and are now claiming it is a phenomenon of global warming.
[42:46.840 --> 42:53.840]  One thing is for certain, the governor of California has already assured that the people will pay for all of the damages.
[42:53.840 --> 42:57.840]  This is Greg Ries reporting for Infowars.com.
[42:57.840 --> 43:00.840]  Fueling your body is hard work.
[43:00.840 --> 43:05.840]  That's why we've introduced the Infowars Life Daily Digestive Pack to help you fuel it right.
[43:05.840 --> 43:14.840]  Combine fluorolife everyday maintenance and carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[43:14.840 --> 43:17.840]  There's no better way to power your body.
[43:17.840 --> 43:24.840]  Fluorolife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[43:24.840 --> 43:29.840]  When paired with carnivore, our incredible enzyme formula that helps you break down nutrients.
[43:29.840 --> 43:35.840]  These formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[43:35.840 --> 43:42.840]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[43:42.840 --> 43:48.840]  There's no better time to try fluorolife and carnivore to see how well they can support your body.
[43:48.840 --> 43:52.840]  Don't miss out on the chance to fuel your body and support recovery.
[43:52.840 --> 44:16.840]  Try the Infowars Life Daily Digestive Pack today.
[44:23.840 --> 44:28.840]  Globalists now want to target where the resistance came from so that we're not pesky in the future.
[44:28.840 --> 44:31.840]  I want to be troublesome and pesky.
[44:31.840 --> 44:36.840]  I want to keep going. I want to make them do the ultimate, not just destroy us financially.
[44:36.840 --> 44:38.840]  I want to push all the way.
[44:38.840 --> 44:42.840]  I've committed to do that. I've prayed for that and I've been told that's going to happen.
[44:42.840 --> 44:45.840]  But you've got to back us and I promise you this.
[44:45.840 --> 44:50.840]  I will never falter. I will never waver at the spiritual level. I physically will.
[44:50.840 --> 44:58.840]  But I give you my commitment if you financially support us at InfowarsFor.com to give you my absolute total commitment.
[44:58.840 --> 45:03.840]  Infowars Life is bringing you a breakthrough in modern medicine, introducing pollen block.
[45:03.840 --> 45:09.840]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms,
[45:09.840 --> 45:15.840]  including promoting clear nasal and sinus passageways, eye comfort, and respiratory functions.
[45:15.840 --> 45:20.840]  In the 1960s, researchers in France noticed that people who ate certain quail eggs
[45:20.840 --> 45:24.840]  experienced less seasonal immune and inflammatory responses.
[45:24.840 --> 45:28.840]  They began studying this effect in published trials and decades later,
[45:28.840 --> 45:35.840]  we now have the fruit of this research, a fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[45:35.840 --> 45:40.840]  Pollen block is natural and effective. It is not an antihistamine.
[45:40.840 --> 45:45.840]  In fact, current research has found that it actually acts by blocking the activity of tryptase,
[45:45.840 --> 45:50.840]  which is an enzyme that amplifies immune and inflammatory responses in the body.
[45:50.840 --> 45:53.840]  Go outside and enjoy the air you breathe.
[45:53.840 --> 45:58.840]  Head to InfowarsLife.com and grab a pack of our pollen block chewable tablets.
[45:58.840 --> 46:04.840]  We're bringing back one of the biggest fan-favorite formulas we've ever offered with even better ingredients.
[46:04.840 --> 46:11.840]  Ultimate bone broth. InfowarsLife is proud to bring you a powerhouse bone broth formula
[46:11.840 --> 46:13.840]  to help push you to your limits.
[46:13.840 --> 46:17.840]  This incredible formula will help you get the most out of your workout
[46:17.840 --> 46:22.840]  with the power of ultra-high-quality bone broth, one of the most popular health products on the planet,
[46:22.840 --> 46:26.840]  built with more than seven different superfoods and crucial compounds.
[46:26.840 --> 46:31.840]  Ultimate bone broth will help support your healthy muscles, digestion, tendons and ligaments,
[46:31.840 --> 46:35.840]  while also supporting your body's fight against free radicals.
[46:35.840 --> 46:41.840]  This incredible chicken bone broth formula contains time-tested ingredients such as turmeric root,
[46:41.840 --> 46:47.840]  chaga mushroom, goji berry powder, bee pollen and alfalfa herb powder to support your body.
[46:47.840 --> 46:51.840]  It's time to experience what ultimate bone broth can do for you.
[46:51.840 --> 47:01.840]  Get a bottle of the all-new version of a fan-favorite product today at InfowarsStore.com
[47:01.840 --> 47:06.840]  You're listening to the Alex Jones Show.
[47:06.840 --> 47:32.840]  So I'm going to break something down right now that is about as profound as it can get.
[47:32.840 --> 47:42.840]  It's like rediscovering mathematics or fire or gunpowder. It's a big deal.
[47:42.840 --> 47:47.840]  For all of recorded history, humans have built little mound walls around their homes,
[47:47.840 --> 47:51.840]  around their crops in case lightning struck and fires came in.
[47:51.840 --> 47:54.840]  Humans learned to fear fire. There's always been giant wildfires.
[47:54.840 --> 47:58.840]  Some cases it would burn hundreds of millions of acres. Archaeologists have shown.
[47:58.840 --> 48:02.840]  Whole civilizations would be burned down. Whole cities.
[48:02.840 --> 48:06.840]  So they would build mounds of dirt, mounds of rock.
[48:06.840 --> 48:13.840]  They would also build areas where they would just use fire in a controlled area to burn away the underbrush.
[48:13.840 --> 48:16.840]  And President Trump has been saying California should do that because 30 years ago,
[48:16.840 --> 48:25.840]  under UN Treaty, the U.S. stopped on state and federal land having controlled burns or having fire bricks.
[48:25.840 --> 48:29.840]  They even started closing, you've heard about this, thousands and thousands of roads,
[48:29.840 --> 48:33.840]  millions of miles of roads, which formed fire breaks as well.
[48:33.840 --> 48:39.840]  Many of them were built for that. So I'm telling you about something that's like Newtonian physics.
[48:39.840 --> 48:42.840]  I'm telling you about something that just is a fact.
[48:42.840 --> 48:49.840]  In fact, the original green belts in Austin, Texas that were built 50, 60 years ago,
[48:49.840 --> 48:54.840]  when my mother was in high school, they had bulldozers and things out in the middle of the Hill Country back then.
[48:54.840 --> 48:58.840]  Now it's all built up city here in Austin, and they were building fire breaks.
[48:58.840 --> 49:05.840]  So when I go down what they call the Hill of Life off 360 sometimes, it's about a, you know, three-tenths of a mile down and up,
[49:05.840 --> 49:12.840]  it's this big wide 40-foot across that was a fire break that was built back in the 60s.
[49:12.840 --> 49:14.840]  So here's what's profound.
[49:14.840 --> 49:18.840]  And I spent a lot of time on this day because if people can get this, they can get it all.
[49:18.840 --> 49:23.840]  You know, there's a Hill of Life in Austin. That is the fire break.
[49:23.840 --> 49:35.840]  That Trump comes out and tells us things that are like telling you put your jacket on when it's 10 below or brush your teeth.
[49:35.840 --> 49:40.840]  And the media goes, he's crazy. He's saying cut brush, cut roads.
[49:40.840 --> 49:44.840]  He thinks roads will fix it.
[49:44.840 --> 49:52.840]  You got to ask yourself, what type of people are going against dams and fire breaks and family and free market and things that work?
[49:52.840 --> 49:57.840]  There are big global corporations that want you to not have a successful economy and a successful system.
[49:57.840 --> 50:01.840]  So here's the key to everything. I'm going to show it right now.
[50:01.840 --> 50:08.840]  Let's show the United Nations biological diversity maps that were shown to Congress in 1992.
[50:08.840 --> 50:13.840]  They did not pass this, but George Robert Walker Bush signed on to it and it was still implemented.
[50:13.840 --> 50:14.840]  That wasn't ratified.
[50:14.840 --> 50:19.840]  Now, all the areas in red are zero human activity.
[50:19.840 --> 50:22.840]  Zero human use, core reserves and corridors.
[50:22.840 --> 50:24.840]  Now, let's zoom in for TV viewers on California.
[50:24.840 --> 50:31.840]  The exact map of where the giant fires are in the last few years where everything's been burned down.
[50:31.840 --> 50:35.840]  Notice, it's so exact.
[50:35.840 --> 50:46.840]  It's the state and federal land where for 30 years trees and bushes and tumbleweeds and grass and leaves have been piling up.
[50:46.840 --> 50:56.840]  So that when lightning strikes, it creates infernos of 200 foot high fire that jump highways, everything else.
[50:56.840 --> 51:10.840]  So we just, for TV viewer, we just overlaid the UN map of what would be off limits to humans with the map of what the BLM and the state of California have said for 30 years,
[51:10.840 --> 51:17.840]  you cannot cut a fire break, you cannot do a controlled burn, you cannot remove one tree or it's a felony.
[51:17.840 --> 51:19.840]  Like a tree's a bald eagle.
[51:19.840 --> 51:22.840]  Tree falls over, can't harvest it, can't use it.
[51:22.840 --> 51:28.840]  And then you wonder why this just happened and then you ask the next question, well, what's going on here?
[51:28.840 --> 51:33.840]  Well, actually, I covered my first film in 1997, America's Robot Design.
[51:33.840 --> 51:38.840]  The IMF, the World Bank, they said, all over the world will take away traditional fire breaks.
[51:38.840 --> 51:46.840]  And fire management and then the areas we want will allow fire management in the rest of California and the rest of other western states.
[51:46.840 --> 51:49.840]  It's all selective, they create the maps.
[51:49.840 --> 52:01.840]  You look at the BLM and the state maps, federal and state maps of California, of where they don't let people burn.
[52:01.840 --> 52:09.840]  And it's all the areas where there's poor people or farmers living where they'll jump and burn you out and they can buy you up.
[52:09.840 --> 52:13.840]  Take Klamath Falls, Oregon, Northern California is right on the border there.
[52:13.840 --> 52:21.840]  They have huge mountains there, huge dams built in the 50s and 60s to create reservoirs for that fruit basket.
[52:21.840 --> 52:31.840]  And all the vegetables that come out of Northern California, southern Oregon, well, what did they do?
[52:31.840 --> 52:42.840]  With that biological diversity treaty of 1992 that W. Daddy signed on to Herbert Walker, they laid it all off limits and set a sucker fish in those high lakes,
[52:42.840 --> 52:46.840]  was endangered even though it was invasive and was from Asia.
[52:46.840 --> 52:48.840]  How could it be endangered if it was from Asia and isn't?
[52:48.840 --> 52:56.840]  So they wouldn't let the farmers, even though it was full of water up in the high mountain lakes, have the water from the dams for decades
[52:56.840 --> 52:58.840]  till almost all of them.
[52:58.840 --> 53:07.840]  90 plus percent have moved out and now the big banks are moving in and buying it up and they're going to have a city there.
[53:07.840 --> 53:11.840]  So they see California's prime area and they've got ways to get rid of farmers.
[53:11.840 --> 53:18.840]  All they do is say, you can't have that high mountain water from the snow runoff we built dams for, it's a fish.
[53:18.840 --> 53:23.840]  They didn't even pick a fish that was endangered, they just said sucker fish.
[53:23.840 --> 53:31.840]  And it's the same thing, they've got computer maps and they know lightning strikes and they know there's high winds in California in the high desert
[53:31.840 --> 53:38.840]  and they say, nobody can cut any more fire breaks or clean out brush, it's a felony if you carry out one piece of wood.
[53:38.840 --> 53:46.840]  And then you wonder why the fires get worse and worse and worse and it's burning down all the houses through that whole corridor.
[53:46.840 --> 53:57.840]  And now the Democrats are announcing a plan to buy up your property for lower than cost, set part of it aside for wild land, which only makes the property they keep even more valuable.
[53:57.840 --> 53:59.840]  They think, oh, how nice they are.
[53:59.840 --> 54:05.840]  They did this in Austin, they took over 500,000 acres from farmers and ranchers that I knew outside Austin 30 years ago.
[54:05.840 --> 54:08.840]  It's part of the reason I got involved politically.
[54:08.840 --> 54:14.840]  First they'd say, you can't use it, they put fines on you, you'd sell for maybe 10 cents on the dollar, they didn't even wait five years.
[54:14.840 --> 54:24.840]  Two, three years later, they took the restrictions off, they built million dollar, 10 million dollar homes, golf courses all over around Austin.
[54:24.840 --> 54:29.840]  But they took it under the Edwards Aquifer Recharge District, it had nothing to do with water.
[54:29.840 --> 54:37.840]  They took it and they built high rises on it, but they did it in the name of rewilding.
[54:37.840 --> 54:49.840]  So this is the total issue of a microcosm to give you a window in and Trump comes along and goes, we own hotels in Europe and they tell us by law.
[54:49.840 --> 54:54.840]  We got to put fire breaks and cut the woods back and put berms up and the military does that.
[54:54.840 --> 54:59.840]  Everybody I know that's a farmer does that, but now there's a law, that's bad management.
[54:59.840 --> 55:05.840]  They go, you crazy person, nobody, there's no such thing as a fire break.
[55:05.840 --> 55:12.840]  Think about, we can't even have fire breaks, except in the rest of California, the globalists don't, they got fire breaks, they do that all.
[55:12.840 --> 55:17.840]  It's the areas they don't control, they can selectively say, no fire break, no fire break, no fire break.
[55:17.840 --> 55:23.840]  You're just thinking, well that's bad management, that's not bad management, they're going to burn your out.
[55:23.840 --> 55:27.840]  And they just did it.
[55:27.840 --> 55:39.840]  And then Trump shows up and says, we ought to start doing this again, and they act like he's got 12 heads and it's molesting babies on the fourth of July.
[55:39.840 --> 55:41.840]  And that, my friends, is the rest of the story.
[55:41.840 --> 55:45.840]  Now, you know, Eric Swallows, well, California is called for total ban on all semi-autos.
[55:45.840 --> 55:47.840]  That's really the big news.
[55:47.840 --> 55:49.840]  Then he said we'll use nukes on people that don't submit.
[55:49.840 --> 55:55.840]  I actually first got on the Twitter argument with him, formerInfoWars.com reporter, I'll be joining us next hour.
[55:55.840 --> 55:58.840]  But don't forget this.
[55:58.840 --> 56:02.840]  Just like our information is game changing, the products we bring you are game changing.
[56:02.840 --> 56:07.840]  And I bring you only the best water filtration systems, gravity-fed.
[56:07.840 --> 56:10.840]  And out of the dozens of brands, there's only two that are really top of the line.
[56:10.840 --> 56:12.840]  And that's Alexa Pure and Pro Pure.
[56:12.840 --> 56:15.840]  They're both apples and oranges, but some are better at this and some are better than that.
[56:15.840 --> 56:18.840]  But they're both top of the line, very hard to tell which one's the best.
[56:18.840 --> 56:20.840]  We sell both at InfoWars.com.
[56:20.840 --> 56:23.840]  And I'm the biggest national distributor of both.
[56:23.840 --> 56:28.840]  But Alexa Pure has the Alexa Pure Pro.
[56:28.840 --> 56:32.840]  And they bought 10,000 too many projected out to the end of the year.
[56:32.840 --> 56:34.840]  They have 2,000 left.
[56:34.840 --> 56:36.840]  They don't want to pay tax on inventory.
[56:36.840 --> 56:40.840]  They are selling them to us at $95, $96.
[56:40.840 --> 56:42.840]  That's their cost.
[56:42.840 --> 56:44.840]  We're selling them for $126.
[56:44.840 --> 56:47.840]  They make like 30 bucks.
[56:47.840 --> 56:49.840]  Leading competitors aren't even as good.
[56:49.840 --> 56:51.840]  They're $300, $400 for the big night stainless steel.
[56:51.840 --> 56:53.840]  The pros are biggest unit.
[56:53.840 --> 56:55.840]  We normally sell it at $245.
[56:55.840 --> 56:57.840]  $246 is a great deal.
[56:57.840 --> 57:00.840]  Discounted, we sell it at $200.
[57:00.840 --> 57:03.840]  I even said, I don't want to do this deal because it undercuts the market down the road.
[57:03.840 --> 57:04.840]  We sell at this price.
[57:04.840 --> 57:06.840]  People aren't going to appreciate how good these units are.
[57:06.840 --> 57:08.840]  They said, well, listen, Alex, it's a favor.
[57:08.840 --> 57:10.840]  You're a biggest seller.
[57:10.840 --> 57:11.840]  We ordered too many of these.
[57:11.840 --> 57:12.840]  We don't want to pay the tax on it.
[57:12.840 --> 57:15.840]  It's kind of like you hear Cardiola ship ads at the end of the year, which are real,
[57:15.840 --> 57:17.840]  where they go, $5,000 off stuff.
[57:17.840 --> 57:19.840]  Biggest sells here because we don't want to pay inventory.
[57:19.840 --> 57:21.840]  This is the same deal.
[57:21.840 --> 57:25.840]  And they've got like a thousand left of these at infowarstore.com.
[57:25.840 --> 57:28.840]  And then they're going to go back to full price, which is a totally great deal.
[57:28.840 --> 57:29.840]  $245.
[57:29.840 --> 57:33.840]  But I mean, no one's ever got the deal like this.
[57:33.840 --> 57:34.840]  Check it out for yourself.
[57:34.840 --> 57:37.840]  Alexa Pure for a water protection system, infowarstore.com.
[57:37.840 --> 57:39.840]  It's a great Christmas gift as well.
[57:39.840 --> 57:42.840]  Cut out the glyphosates, the chemicals, well water, tap water, you name it.
[57:42.840 --> 57:45.840]  Everybody should be full of their water, infowarstore.com.
[58:12.840 --> 58:18.840]  You better understand that because they're taking them right now.
[58:18.840 --> 58:20.840]  We have seen what they want to do.
[58:20.840 --> 58:22.840]  They called it UN Agenda 21.
[58:22.840 --> 58:24.840]  Now they call it the UN 2030 Agenda.
[58:24.840 --> 58:27.840]  They want everybody off of the rural lands.
[58:27.840 --> 58:29.840]  They want people out of the suburbs.
[58:29.840 --> 58:35.840]  They want to pack everybody into the cities because that's where it is easiest for them to control everyone.
[58:35.840 --> 58:38.840]  It's The David Knight Show.
[58:38.840 --> 58:43.840]  Check out your show any day.
[58:43.840 --> 58:48.840]  At infowarstore.com.
[58:48.840 --> 58:51.840]  Stress is a natural part of life.
[58:51.840 --> 58:57.840]  Worth family, friends and everyday accidents can put a lot of strain on the body and your mood.
[58:57.840 --> 58:59.840]  Don't let life weigh you down.
[58:59.840 --> 59:06.840]  HAPPYS is a powerful mood and stress support formula that has your back against life's daily inconveniences
[59:06.840 --> 59:12.840]  Made with ancient ingredients used for thousands of years, HAPPYS can help you take back the day.
[59:12.840 --> 59:18.840]  With our powerhouse formula, HAPPYS can be an important part of your daily supplement routine.
[59:18.840 --> 59:26.840]  With poor diet and the constant on and off of your work life, it's more important than ever to support your body in the fight against stress.
[59:26.840 --> 59:37.840]  With powerful ingredients combined to help support the mind and body, HAPPYS helps support during stress, promotes overall well-being and helps support your mood.
[59:37.840 --> 59:39.840]  Don't let your life bogged down.
[59:39.840 --> 59:57.840]  Help your body overcome the effects of daily stress and pressure today with HAPPYS from infowarstore.com.
[1:00:10.840 --> 1:00:16.840]  Coming up, it's Alex Jones coming to you live from the front lines of the infowar.
[1:00:16.840 --> 1:00:22.840]  Yeah, next segment, Swallowswell out in California with St. Bannon, Simeonos.
[1:00:22.840 --> 1:00:27.840]  So, Joe Biggs from infowars.com reported a great patriot veteran said, man, this is going to cause a war.
[1:00:27.840 --> 1:00:29.840]  Well, Swallowswell said, we'll nuke your ass.
[1:00:29.840 --> 1:00:34.840]  Joe's coming up next segment, but here's a report from Paul Watson. The truth about Brexit, it's powerful.
[1:00:34.840 --> 1:00:43.840]  Just be honest, this whole thing was designed to fail from the very beginning. Theresa May never intended to dignify the referendum result.
[1:00:43.840 --> 1:00:47.840]  I warned that they were going to stab us all in the back from day one.
[1:00:47.840 --> 1:00:55.840]  Theresa May deliberately negotiated a crappy deal, knowing it would be rejected so as to create the pretext for cancelling Brexit.
[1:00:55.840 --> 1:01:05.840]  If you enter into a negotiation with no limits on the length to which you'll compromise, that's not a negotiation, that's a capitulation, that's surrender.
[1:01:05.840 --> 1:01:09.840]  From the start, this has been one long process in managed surrender.
[1:01:09.840 --> 1:01:25.840]  My right honourable friend, and she is unquestionably honourable, said that we would leave the customs union. An X2 says otherwise. My right honourable friend said that she would maintain the integrity of the United Kingdom.
[1:01:25.840 --> 1:01:38.840]  A whole protocol says otherwise. My right honourable friend said that we would be out of the jurisdiction of the European Court of Justice. Article 174 says otherwise.
[1:01:38.840 --> 1:01:43.840]  As what my right honourable friend says, and what my right honourable friend does, no longer match.
[1:01:43.840 --> 1:01:47.840]  This is not Brexit. This is a failure of government policy. It needs to be rejected.
[1:01:47.840 --> 1:01:57.840]  I mean, for God's sake, her chief negotiator, the guy cutting the deal, Olly Robbins, was a staunch communist who defended Stalin. What did you expect?
[1:01:57.840 --> 1:02:06.840]  Now, Theresa May is threatening no Brexit whatsoever if her **** sandwich of a deal gets rejected, which it will, and that was the plan all along.
[1:02:06.840 --> 1:02:14.840]  I knew this is what would happen because it's a tried and tested EU model. Give people the illusion of choice, the facsimile of democracy.
[1:02:14.840 --> 1:02:24.840]  Let them vote, but if their vote defies the EU, just sabotage the process, or make them vote again and again and again until you get the result you want.
[1:02:24.840 --> 1:02:35.840]  Citizens across the continent voted to reject the Maastricht Treaty, to reject the Neese Treaty, to reject the EU Constitution, to reject the Lisbon Treaty, to reject the Euro bailout.
[1:02:35.840 --> 1:02:42.840]  Every time the votes were ignored, emphasising the fundamentally anti-democratic nature of the European Union.
[1:02:42.840 --> 1:02:50.840]  We are being asked to sign up to a deal that doesn't really give us Brexit, that portrays the greatest democratic exercise in this country.
[1:02:50.840 --> 1:03:03.840]  But I have to say, tonight I'm feeling more optimistic. I'm seeing the resignations. I think we're getting close to the end of the worst and most duplicitous Prime Minister in British history.
[1:03:03.840 --> 1:03:05.840]  And that will give us a chance for a fresh start.
[1:03:05.840 --> 1:03:12.840]  This is also about punishing the UK to intimidate other European countries out of pursuing their own form of Brexit.
[1:03:12.840 --> 1:03:17.840]  This is nothing less than a complete and total betrayal of democracy.
[1:03:17.840 --> 1:03:24.840]  We didn't vote to sign up to everything under a different name and be the EU's bitch. We voted to leave the EU.
[1:03:24.840 --> 1:03:32.840]  This deal de facto keeps us in the EU, but with no say and no influence. It turns us into a slave state.
[1:03:32.840 --> 1:03:37.840]  And on top of that, we're handing over £39 billion for the privilege.
[1:03:37.840 --> 1:03:43.840]  Where the prostitutes in this exchange, where the ones getting bent over and screwed, yet we're paying them.
[1:03:43.840 --> 1:03:50.840]  This deal is so awful that we'd be better off staying in the EU. And that was the plan all along.
[1:03:50.840 --> 1:03:55.840]  Now they're going to push for a second referendum, which includes the option of cancelling Brexit.
[1:03:55.840 --> 1:04:01.840]  An option that will serve as a death sentence for the very notion of Great Britain as a democratic country.
[1:04:01.840 --> 1:04:11.840]  Having stuck in the knife, May and her globalist cabal are now twisting it by putting the country at risk of the chilling prospect of being ruled by Jeremy Corbyn.
[1:04:11.840 --> 1:04:17.840]  A terrorist sympathiser who thinks that Venezuela's socialist dystopia is a model for the world.
[1:04:17.840 --> 1:04:24.840]  The choice is now clear. We stand up for the United Kingdom, the whole of the United Kingdom, the integrity of the United Kingdom,
[1:04:24.840 --> 1:04:29.840]  or we vote for a vassal state with the breakup of the United Kingdom. That's the choice.
[1:04:29.840 --> 1:04:34.840]  Theresa May never represented the interests of the United Kingdom to begin with.
