[00:00.000 --> 00:27.000]  Infowars, tomorrow's news, today.
[51:06.000 --> 51:16.000]  The Supreme Court should have stepped in on that. We should have like a national grand jury that can make the Supreme Court hold presidents accountable for doing things that are unconstitutional.
[51:16.000 --> 51:22.000]  No, no, I agree, presidents should not be above the law. It's why we have impeachment. It's why we have Congress with the checks and balances of laws.
[51:22.000 --> 51:25.000]  And it's why we have the Supreme Court.
[51:25.000 --> 51:35.000]  I mean, I agree that we, I'm just saying you can't have an average DA indict a president. I mean, it's just, it just, it creates a constitutional crisis.
[51:35.000 --> 51:45.000]  Right. Yeah, it should happen at a much higher level and the people should be behind the indictment, not some DA. But Lyndon Johnson certainly should have been indicted for JFK's assassination.
[51:45.000 --> 51:48.000]  There should have been a criminal investigation at the highest level.
[51:48.000 --> 51:58.000]  And that was a good DA, Jim Garrison, doing what he did, but he was never, he was trying to indict the minions under it to then trigger a federal investigation.
[51:58.000 --> 52:02.000]  But he himself was not trying to indict LBJ.
[52:02.000 --> 52:10.000]  Right. He was, he was going, he was trying to work up the chain, so to speak. But yeah, we need some, some remedy to this.
[52:10.000 --> 52:14.000]  We're, we're, we're behind the curve on this really.
[52:14.000 --> 52:24.000]  No, I agree with you, but what do you think the deep stage thinking to indict Trump? I mean, anybody knows that's going to supercharge him and get him even more support. Why are they doing that?
[52:24.000 --> 52:36.000]  I can't figure out the logic of why they're trying to push this forward. It doesn't make any sense to me. It only emboldens his base. I just, I don't get it myself. It's, they're, they're panicking, I guess.
[52:36.000 --> 52:46.000]  I just don't think they're, they're aware of what they're doing in terms of what their plan is in the long run. They're just sort of ad hoc doing this, flying by their cedar pants.
[52:46.000 --> 52:58.000]  Just like the war with Russia. Eight months ago, Biden's like, we can't send in Abrams tanks. That's World War three. Then he does it. Exactly. They're out of control. It's so dangerous. I appreciate your call.
[52:58.000 --> 53:02.000]  Angela in Wisconsin. Thanks for calling.
[53:02.000 --> 53:03.000]  Good morning, Alex.
[53:03.000 --> 53:04.000]  Hi.
[53:04.000 --> 53:24.000]  I just wanted to, I heard Harrison, the tail end of Harrison's show today, and he did point out something I didn't know, which is that DeSantis actually has the power to stop them from extraditing Trump from Florida for this indictment.
[53:24.000 --> 53:27.000]  I'm not sure if I'm saying it right.
[53:27.000 --> 53:30.000]  No, he does have the power to block the extradition.
[53:30.000 --> 53:35.000]  But I would expect Trump, Trump. Go ahead. Sorry.
[53:35.000 --> 53:51.000]  I'm sorry. That is so significant that I believe, you know, I, I actually emailed DeSantis and I pointed that out. And since the started that article about Maxine waters, I did a true social thing on there.
[53:51.000 --> 54:06.000]  And I had heard or seen a video on band video about Soros, an interview on 60 minutes with Mike Wallace.
[54:06.000 --> 54:13.000]  Now, I couldn't find it. I was strapped for time. My mind was, you know, this popped in my head.
[54:13.000 --> 54:16.000]  So I went to YouTube and I found the whole interview.
[54:16.000 --> 54:23.000]  The one you have is a segment of it. So I listened to it and it is so revealing, Alex.
[54:23.000 --> 54:37.000]  The full one's even better of how Soros, from the age 14, he was trained by Nazis, and he is a self-professed, God-rejecting.
[54:37.000 --> 54:42.000]  And like, it's kind of cool because he's real honest and open about who he is and what he is.
[54:42.000 --> 54:57.000]  I mean, and Mike Wallace is just interviewing him saying, okay, so on one hand, it's okay for you to wield your power with money to do what you think is good.
[54:57.000 --> 55:04.000]  But on the other hand, there's so much suffering and blah, blah, blah. It's just like it's mind blowing.
[55:04.000 --> 55:10.000]  And then Soros goes on to say, well, if I don't do these evil things, somebody else will.
[55:10.000 --> 55:13.000]  So he goes, I don't mean to be evil, but it's just the way the market works.
[55:13.000 --> 55:17.000]  So I'm going to fill this place and it was the best time of my life rounding up Jews.
[55:17.000 --> 55:25.000]  Yeah, actually up until about a year ago, they would never allow it on YouTube and no one could find the full Soros clip and all we had was pieces.
[55:25.000 --> 55:33.000]  I noticed about a year ago, it went back on YouTube and then the whole 15 minute interviews there and it's just mind blowing.
[55:33.000 --> 55:38.000]  And in fact, I meant when I saw it last year to come and play the whole thing here on air.
[55:38.000 --> 55:40.000]  I never got around to it, but but you're absolutely right.
[55:40.000 --> 55:42.000]  Last time I checked that a whole thing is there.
[55:42.000 --> 55:43.000]  I've never seen the whole thing.
[55:43.000 --> 55:47.000]  It's even worse than the two minutes we had. Thanks for the call.
[55:47.000 --> 55:53.000]  All right, Patrick Baldy and others will take your calls when Robert Barnes is on with us on the same subject.
[55:53.000 --> 55:54.000]  More calls.
[55:54.000 --> 56:02.000]  We'll go ahead and open the phones up for more callers on the Trump indictment, the constitutional crisis, 2024 elections and all the things that are unfolding.
[56:02.000 --> 56:07.000]  877-789-2539, 877-789-2539.
[56:07.000 --> 56:13.000]  I wasn't going to take too many calls, but now that I think about it, I think Barnes will like to take some calls on this subject.
[56:13.000 --> 56:16.000]  So 877-789-2539.
[56:16.000 --> 56:20.000]  Please remember, we're not funded by George Soros and the Globals, we're funded by you.
[56:20.000 --> 56:28.000]  And when you make the decision to go to infowarstore.com and get great life empowering products, it also funds this operation which changes the world.
[56:28.000 --> 56:35.000]  So it is a default position for me in my mind that you would want to get these great products and you'd want to keep us on the air.
[56:35.000 --> 56:40.000]  So please take action, want to thank those of you that have, want to encourage those of you that have never gone to infowarstore.com to go there.
[56:40.000 --> 56:47.000]  And maybe you don't want turmeric 95, the strongest curcuminoid product out there.
[56:47.000 --> 56:49.000]  Maybe you don't want our super high-end CBD oil.
[56:49.000 --> 56:54.000]  It's great for your neurological system, nervous system, bones, joints, arthritis and more.
[56:54.000 --> 56:57.000]  More than 50% off what it sold in stores.
[56:57.000 --> 56:59.000]  It's been third-party tested, it's the highest grade.
[56:59.000 --> 57:01.000]  Maybe you don't want our ultimate bone broth.
[57:01.000 --> 57:03.000]  Maybe you don't want our great prebiotic.
[57:03.000 --> 57:12.000]  Maybe you don't want basso beets and our highest quality fizzing magnesium power that's so good for your sleep and your overall health and your muscles.
[57:12.000 --> 57:14.000]  But maybe you just want to make a straight donation.
[57:14.000 --> 57:18.000]  Just donate up at the top, $5, $10, $100, $20.
[57:18.000 --> 57:22.000]  You can do a recurring donation every month or every two months.
[57:22.000 --> 57:24.000]  And your profile, cancel any time.
[57:24.000 --> 57:29.000]  Any time you set up for auto-ship for a product you'd like to be mailed to you at a later date, you get 10% off on that as well.
[57:29.000 --> 57:38.000]  A lot of great products, infowarstore.com will be right back with our number two, infowarstore.com.
[57:38.000 --> 57:40.000]  Thank you all for your support.
[57:40.000 --> 58:00.000]  I've got a little report I'm going to play when we come back dealing with critical race theory.
[58:00.000 --> 58:01.000]  Alex Jones was right.
[58:01.000 --> 58:05.000]  Alex is right about far more things wrong.
[58:05.000 --> 58:08.000]  Alex has been right on court over a decade.
[58:08.000 --> 58:12.000]  I don't care how you slice it, dice it, flip it up or rub it down.
[58:12.000 --> 58:14.000]  Alex Jones was right.
[58:14.000 --> 58:18.000]  Think about how frustrated we are if you've been awake for a year or two.
[58:18.000 --> 58:22.000]  Imagine being like an Alex Jones or those guys who've been awake for like decades.
[58:22.000 --> 58:26.000]  Alex Jones called this years ago. Years ago.
[58:26.000 --> 58:28.000]  Alex Jones never bought the Russia hoax.
[58:28.000 --> 58:30.000]  Not for a second.
[58:30.000 --> 58:32.000]  You are one of the great thinkers of this.
[58:32.000 --> 58:35.000]  You are a martyr to the First Amendment.
[58:35.000 --> 58:38.000]  Government, beers, Alex Jones.
[58:38.000 --> 58:43.000]  That's why the globalists hate me is because I'm exposing their corporate worldwide tyranny.
[58:52.000 --> 58:58.000]  It's hard to believe that we're already going into March 2023 and the world is an insane place.
[58:58.000 --> 59:00.000]  World War III has already started.
[59:00.000 --> 59:03.000]  Biden is a puppet and is dissolving our borders.
[59:03.000 --> 59:06.000]  In the last censorship, James O'Keefe has been removed from Project Veritas.
[59:06.000 --> 59:08.000]  The list goes on and on of the bad things that are happening.
[59:08.000 --> 59:13.000]  But the good things that are happening is humanity is really accelerating its awakening.
[59:13.000 --> 59:17.000]  But those of us on the forefront are under more attack by the establishment than ever.
[59:17.000 --> 59:21.000]  That's why I'm counting on you to spread the word about the broadcast, to pray for the broadcast
[59:21.000 --> 59:25.000]  and to keep the broadcasts on the air by getting great products at info.org.com.
[59:25.000 --> 59:28.000]  And whether it's a final signed copy, they're almost all sold out.
[59:28.000 --> 59:30.000]  They're the great reset awards of the world.
[59:30.000 --> 59:34.000]  Elon Ross finally back at Stockett for over two years. It's all available at info.org.com.
[59:34.000 --> 59:36.000]  These are truly amazing products.
[59:36.000 --> 59:42.000]  So get your info.org products at info.org.com and enrich your life while keeping the broadcasts on the air.
[59:42.000 --> 01:00:01.000]  And it is your decision whether or not we stay on air. So please take action now at info.org.
[01:00:13.000 --> 01:00:20.000]  So the big think tanks, the UN, all of them are funding critical race theory,
[01:00:20.000 --> 01:00:24.000]  not just here but around the Western world that whites are inherently bad people.
[01:00:24.000 --> 01:00:29.000]  Then they bring in giant third world populations and brainwash them that white people are inherently bad.
[01:00:29.000 --> 01:00:31.000]  That's replacement migration.
[01:00:31.000 --> 01:00:36.000]  That's an official UN plan going back 15 years that you now see me implemented.
[01:00:36.000 --> 01:00:41.000]  But the ADL and others say arresting anybody that talks about it, it doesn't exist.
[01:00:41.000 --> 01:00:46.000]  Well, yes, it does exist. And here's just a few examples in their own words.
[01:00:46.000 --> 01:00:53.000]  Officials believe the gunman accused of the mass shooting in Buffalo was inspired by the white replacement conspiracy theory.
[01:00:53.000 --> 01:01:00.000]  Now, this is a baseless belief that white people are being slowly but intentionally replaced by minorities and immigrants.
[01:01:00.000 --> 01:01:06.000]  The concept was once a fringe theory, but now it's embraced by many Republican lawmakers and Fox hosts.
[01:01:06.000 --> 01:01:11.000]  There's no economic justification whatsoever for these levels of immigration.
[01:01:11.000 --> 01:01:17.000]  And of course, immigration destabilizes your society. It makes it far less cohesive.
[01:01:17.000 --> 01:01:23.000]  That's always true. It doesn't matter where they're coming from. If you have a ton of new people, you're less cohesive.
[01:01:23.000 --> 01:01:29.000]  So why are they coming? Well, there's only one reason, because the Democratic Party wants new voters. Period.
[01:01:29.000 --> 01:01:36.000]  What was once a fringe white supremacist conspiracy theory has now become mainstream.
[01:01:36.000 --> 01:01:42.000]  The theory has been amplified by voices on Fox News.
[01:01:42.000 --> 01:01:47.000]  I mean, everyone wants to make a racial issue out of it. Ooh, the white replacement theory. No, no, no.
[01:01:47.000 --> 01:01:54.000]  This is a voting rights question. I have less political power because they're importing a brand new electorate.
[01:01:54.000 --> 01:01:56.000]  Why should I sit back and take that?
[01:01:56.000 --> 01:02:04.000]  The racist anti-immigrant theory that says non-white immigrants are being brought to replace America's white population.
[01:02:04.000 --> 01:02:09.000]  That's not a racist conspiracy. It's a racist conspiracy. No, it's not. It's true.
[01:02:09.000 --> 01:02:18.000]  And we know that it's true, not because we heard on Alex Jones, but because leading Democrats have said so repeatedly in public for years.
[01:02:18.000 --> 01:02:27.000]  It seems harder and harder to ignore that the echoes of replacement theory and other racially motivated views are increasingly coming out into the open.
[01:02:27.000 --> 01:02:33.000]  In a few years, we're going to be a majority brown country. White people will not be the majority in the country anymore.
[01:02:33.000 --> 01:02:40.000]  This will be the first generation ever in American history in which whites will be a minority of the generation at some point.
[01:02:40.000 --> 01:02:49.000]  As of 2007, every year babies being born in this country, whites now are the minority. In 2044, everyone is going to be a minority.
[01:02:49.000 --> 01:02:54.000]  As the demographics change, as white people become the minority in the country, which is coming.
[01:02:54.000 --> 01:03:00.000]  Demographics is destiny. Demographics is destiny. Demographics is destiny, right? The country is changing.
[01:03:00.000 --> 01:03:08.000]  I've been saying it here. Other people have been saying it here for years now, even before Donald Trump. The demographics is destiny.
[01:03:08.000 --> 01:03:16.000]  The white population is declining for the first time in history in America, while the number of multiracial Americans have more than doubled.
[01:03:16.000 --> 01:03:20.000]  So we live in a country where the demographics are changing. It's becoming less white. Correct.
[01:03:20.000 --> 01:03:32.000]  Whites will not be the majority. I mean, it's an exciting transformation of the country. It's an exciting evolution and progress of our country in many different ways.
[01:03:32.000 --> 01:03:41.000]  The white population is declining. It was always on the upswing. So that speaks to the beautiful diversity of America.
[01:03:41.000 --> 01:03:49.000]  It speaks to how that population, the demographics, will weigh in politically.
[01:03:49.000 --> 01:03:56.000]  The only way we're going to have a great future in America is if we welcome and embrace immigrants, the dreamers, and all of them.
[01:03:56.000 --> 01:04:04.000]  Our ultimate goal is to help the dreamers but get a path to citizenship for all 11 million or however many undocumented there are here.
[01:04:04.000 --> 01:04:12.000]  Fewer than 50% of the people in America from then and on will be white European stock.
[01:04:12.000 --> 01:04:21.000]  They say out loud, we are doing this because it helps us to win elections. That's not something that is said once. It's something they've gloated about again and again and again.
[01:04:21.000 --> 01:04:30.000]  In a couple of presidential cycles, you'll be on election night. You'll be announcing that we're calling the 38 electoral votes of Texas for the Democratic nominee for president.
[01:04:30.000 --> 01:04:35.000]  It's changing. It's going to become a purple state and then a blue state because of demographics.
[01:04:35.000 --> 01:04:46.000]  Demographics is destiny. Call out Tucker Carlson. Call out the politicians and make them own it. This is a Republican platform. It's the racist Republican replacement theory.
[01:04:46.000 --> 01:04:52.000]  So you play clips of them saying it and you're the deranged conspiracy nut.
[01:05:17.000 --> 01:05:23.000]  Spread the word about the broadcast and get great products to keep us on air and fund our operation while at the same time enriching your life.
[01:05:23.000 --> 01:05:29.000]  Now we've got three new products available at infowarstore.com and a bestseller back at stock.
[01:05:29.000 --> 01:05:34.000]  We have the amazing Dr. Jones Naturals, turmeric toothpaste, and so much more. Find out more at infowarstore.com.
[01:05:34.000 --> 01:05:40.000]  We have the ashwagandha root pills with black powder extract to accelerate your libido, stamina, testosterone.
[01:05:40.000 --> 01:05:44.000]  We have pure ashwagandha gummies at infowarstore.com as well.
[01:05:44.000 --> 01:05:50.000]  For all the highest quality products, the prebiotic is now finally back at stock. They're all there at infowarstore.com.
[01:05:50.000 --> 01:05:55.000]  So please take action now, enrich your life, empower your body, and keep us on air.
[01:05:55.000 --> 01:06:19.000]  Take action now, infowarstore.com.
[01:06:19.000 --> 01:06:25.000]  Well-known constitutional lawyer and, of course, Republican brain.
[01:06:25.000 --> 01:06:29.000]  In Saturday you call him. Robert Barnes joins us for the battle. It's the hour.
[01:06:29.000 --> 01:06:35.000]  We'll also take some calls with the loaded phone lines on the one subject of the looming Trump indictment.
[01:06:35.000 --> 01:06:38.000]  Is it really going to happen? Is it going to be over storming Daniels?
[01:06:38.000 --> 01:06:44.000]  Why are the Democrats at a state level doing this when the feds declined not to do it?
[01:06:44.000 --> 01:06:49.000]  The issue of the statute of limitations, just all of it is so important.
[01:06:49.000 --> 01:06:55.000]  Trey Gowdy says the Manhattan D.A. case against Trump risks the demise of our country.
[01:06:55.000 --> 01:07:02.000]  And I agree, but we're going to explain with an expert on the history of this legally, Robert Barnes joining us.
[01:07:02.000 --> 01:07:06.000]  Robert, great to have you on with us. I've been watching a lot of your work since you were on a few weeks ago.
[01:07:06.000 --> 01:07:10.000]  You've been killing it, and so congratulations. You've always been successful for many years,
[01:07:10.000 --> 01:07:15.000]  but you've really been nailing, and I see you everywhere with massive following increasing,
[01:07:15.000 --> 01:07:18.000]  which is a good thing. We need more smart people to be more prominent.
[01:07:18.000 --> 01:07:21.000]  So it's great to have you here with us. Let's tackle into this.
[01:07:21.000 --> 01:07:24.000]  Then obviously it ties into Ukraine. It ties into the banks.
[01:07:24.000 --> 01:07:30.000]  It ties into Sam Harris and the Democrats saying, yeah, we're for censorship. Big deal. Get used to it.
[01:07:30.000 --> 01:07:35.000]  You don't deserve to have a voice. And the incredible hearings in the last few weeks in Congress
[01:07:35.000 --> 01:07:39.000]  with the admitted weaponization and surveillance and censorship.
[01:07:39.000 --> 01:07:43.000]  And for me, it's not a first amendment issue. That's a side issue. It's an important issue.
[01:07:43.000 --> 01:07:49.000]  The organized nature of intelligence agencies with government, with think tanks, with big tech, with dinosaur media,
[01:07:49.000 --> 01:07:55.000]  working to surveil, censor, and then the platform and debank people.
[01:07:55.000 --> 01:07:59.000]  To me, that's racketeering, but you've got the legal brain. I want to get your finer point on that.
[01:07:59.000 --> 01:08:01.000]  So Robert, great to have you with us.
[01:08:01.000 --> 01:08:10.000]  Oh, absolutely. I mean, the bottom line is the deep state isn't going to indict Trump in order to get DeSantis to challenge Trump.
[01:08:10.000 --> 01:08:15.000]  That that's the story that's not being fully told or has been fully vetted yet, but we'll start to come out over.
[01:08:15.000 --> 01:08:18.000]  And DeSantis' statement today is revelatory of that.
[01:08:18.000 --> 01:08:25.000]  The fact he's not going to use his Florida governor's powers to even protest or contest such an indictment and arrest
[01:08:25.000 --> 01:08:32.000]  is going to pretend that it's inconsequential, that it's a sideshow, that it's a circus, is a, all of this was intended to take out.
[01:08:32.000 --> 01:08:35.000]  Soros leaked this, by the way, a couple of months ago.
[01:08:35.000 --> 01:08:42.000]  The goal was to take out both DeSantis and Trump by getting DeSantis, tricking DeSantis into challenging Trump.
[01:08:42.000 --> 01:08:49.000]  But the pitch that was made to DeSantis that got him to reverse, he was going to be on the ticket just in the summer of 2022.
[01:08:49.000 --> 01:08:56.000]  The pitch that got him to reverse was, hey, Trump's going to be taken out by criminal indictments. That's going to pave a path for you to run.
[01:08:56.000 --> 01:08:59.000]  Don't align with Trump because that's a dead path.
[01:08:59.000 --> 01:09:02.000]  Challenge Trump because Trump's going to be DOA.
[01:09:02.000 --> 01:09:05.000]  We're going to guarantee it because he's going to get indicted.
[01:09:05.000 --> 01:09:08.000]  And they launched four different criminal investigations against him.
[01:09:08.000 --> 01:09:14.000]  They did Mar-a-Lago classified documents, Georgia election issues, January 6th and New York.
[01:09:14.000 --> 01:09:19.000]  Mark was dead because career prosecutors looked at the case in New York and said, there's no case here.
[01:09:19.000 --> 01:09:24.000]  And so they said, don't worry, we got Mar-a-Lago, we got January 6th, we got Georgia.
[01:09:24.000 --> 01:09:28.000]  But then, of course, Mar-a-Lago blew up on him by the public backlash.
[01:09:28.000 --> 01:09:36.000]  Not only that, Mar-a-Lago blew up on him again when white hats in the FBI disclosed how Biden had even more classified documents by any estimation.
[01:09:36.000 --> 01:09:41.000]  Biden's only going to commit a real crime in this context, so that made that case die on the vine.
[01:09:41.000 --> 01:09:47.000]  They couldn't get anybody to flip in either Georgia or the D.C. cases to give a credible case against Trump.
[01:09:47.000 --> 01:09:54.000]  And the grand jury person is a complete nut job who went on CNNX and even no less than Anderson Cooper admitted she was a nut job.
[01:09:54.000 --> 01:09:56.000]  So that killed those cases.
[01:09:56.000 --> 01:10:02.000]  So they went back to the Soros elected DA out of New York and said, buddy, you got to revive that dead case.
[01:10:02.000 --> 01:10:08.000]  So he removed the career prosecutors from the case, put on these heavily political prosecutors on the case.
[01:10:08.000 --> 01:10:11.000]  I know some of the career prosecutors who said no to the case.
[01:10:11.000 --> 01:10:15.000]  And they said there's no basis for it. It's outside the statute of limitations.
[01:10:15.000 --> 01:10:18.000]  It's a made up, manufactured criminal allegation.
[01:10:18.000 --> 01:10:26.000]  But they have to go forward with it because it's the only way they can trick DeSantis into making political suicide by challenging Trump
[01:10:26.000 --> 01:10:32.000]  because they think the only way to take out Trump is to get DeSantis to weaken him so much in the primaries
[01:10:32.000 --> 01:10:38.000]  that even if Trump wins in the primaries, he's beaten up and vulnerable by the time of the general election.
[01:10:38.000 --> 01:10:41.000]  And they want to take out DeSantis at the same time.
[01:10:41.000 --> 01:10:50.000]  This was how they tricked and deceived DeSantis because after DeSantis went rogue on the pandemic in terms of deep state priorities,
[01:10:50.000 --> 01:10:53.000]  they decided they could no longer trust him.
[01:10:53.000 --> 01:11:00.000]  And even though he'd been a deep state recruited candidate going back to Guantanamo and Harvard and Yale and prep school and the fraternities tied to school and bones,
[01:11:00.000 --> 01:11:07.000]  he proved that his working class roots and his political pragmatism could go populistic key junctures.
[01:11:07.000 --> 01:11:09.000]  So they no longer trusted him. So they thought this is genius.
[01:11:09.000 --> 01:11:11.000]  At a minimum, we get to take out DeSantis.
[01:11:11.000 --> 01:11:17.000]  Maybe we take out DeSantis and Trump, but the linchpin to all of it is a bogus criminal indictment.
[01:11:17.000 --> 01:11:20.000]  And all they have left is the Stormy Daniels case.
[01:11:20.000 --> 01:11:28.000]  But as Clinton, we lived through it when a desperate political prosecutor resorts to just charging sex crimes,
[01:11:28.000 --> 01:11:38.000]  people tend to rally to the victim of that accusation rather than rally to the prosecutor's side as Bill Clinton proved in 1998.
[01:11:38.000 --> 01:11:44.000]  By reducing Bill Clinton's crimes to just a sex crime, he actually rebounded in political popularity.
[01:11:44.000 --> 01:11:49.000]  Democrats did great in the 98 midterm elections to everybody's shock and surprise.
[01:11:49.000 --> 01:11:54.000]  And so I think the empire is going to strike back tomorrow with an indictment on Donald Trump.
[01:11:54.000 --> 01:11:59.000]  But it will be the beginning of the return of the Jedi and the resurrection of Trump's career.
[01:11:59.000 --> 01:12:04.000]  And maybe DeSantis will get wise and realize he needs to not take the bait and challenge Trump in the first place,
[01:12:04.000 --> 01:12:07.000]  because he would only be doing the deep state spitting.
[01:12:07.000 --> 01:12:13.000]  And the numbers show that this is going to supercharge Trump.
[01:12:13.000 --> 01:12:17.000]  But it again shows the clear desperation of these people.
[01:12:17.000 --> 01:12:22.000]  And every criminal case they've tried to launch against Trump, right at the magic moment,
[01:12:22.000 --> 01:12:30.000]  FBI whistleblowers release info, basically showing it's a fraud or showing things Democrats have done a thousand times worse.
[01:12:30.000 --> 01:12:35.000]  But look, Bill Clinton was not really popular. A lot of people, he was a bad guy.
[01:12:35.000 --> 01:12:39.000]  But they still went after him on sex crimes because they didn't want to go after him on other issues,
[01:12:39.000 --> 01:12:42.000]  because Republicans were involved in a lot of the same issues.
[01:12:42.000 --> 01:12:45.000]  But with Trump, this is a grown woman.
[01:12:45.000 --> 01:12:52.000]  There's not allegations that he was beating them or attacking them or raping them like Bill Clinton likes to do.
[01:12:52.000 --> 01:12:55.000]  But what about the statute of limitations?
[01:12:55.000 --> 01:13:00.000]  If this happened seven years ago and right when the statutes were almost up two years ago,
[01:13:00.000 --> 01:13:03.000]  the last group, as you pointed out, New York declined, the feds declined,
[01:13:03.000 --> 01:13:07.000]  then how are they doing this outside of the statute of limitations?
[01:13:07.000 --> 01:13:12.000]  There's just gambling that the grand jury will indict a ham sandwich, particularly in Manhattan,
[01:13:12.000 --> 01:13:16.000]  so they know they won't pay attention and put a block and stop to the case.
[01:13:16.000 --> 01:13:22.000]  They're gambling that a New York state court judge, and there's reasons to think they're right,
[01:13:22.000 --> 01:13:25.000]  will play ball with the prosecution.
[01:13:25.000 --> 01:13:32.000]  And so the theory they're going to use is the idea that Trump was both unavailable to be indicted and outside the state,
[01:13:32.000 --> 01:13:33.000]  and they need to prove both.
[01:13:33.000 --> 01:13:37.000]  They need to prove they couldn't find him for purposes of indictment and that he was unavailable.
[01:13:37.000 --> 01:13:42.000]  There are some bad cases out there in New York case law that can could allow this,
[01:13:42.000 --> 01:13:44.000]  but it's not what the law is supposed to be.
[01:13:44.000 --> 01:13:53.000]  So what they're really gambling on is that they'll get a political enough judge that will let Trump not get to dismiss the indictment,
[01:13:53.000 --> 01:13:58.000]  drag out the case, and again, I think their real goal isn't even to get a conviction in this case.
[01:13:58.000 --> 01:14:05.000]  Their real goal is to trick DeSantis into challenging Trump thinking that the New York indictment will be enough to derail Trump.
[01:14:05.000 --> 01:14:11.000]  Isn't it also meant to add the first guy to jump off the bridge, the first lemming of the Soros DA,
[01:14:11.000 --> 01:14:19.000]  to encourage other investigations that have stalled because they're not a case to go ahead and follow their indictments and try to swarm Trump?
[01:14:19.000 --> 01:14:20.000]  Oh yeah, no doubt about this.
[01:14:20.000 --> 01:14:26.000]  I mean, they're desperate to take out Trump, but the primary strategy they have is to get DeSantis to challenge him.
[01:14:26.000 --> 01:14:30.000]  The backup strategy is to just weaponize the legal system everywhere.
[01:14:30.000 --> 01:14:32.000]  And they did this to him his whole term.
[01:14:32.000 --> 01:14:35.000]  They're subject to several bogus criminal investigations.
[01:14:35.000 --> 01:14:38.000]  Remember, any time he, like some people are being critical of him related to Ukraine,
[01:14:38.000 --> 01:14:45.000]  well, any time he tried to put a halt to aid to Ukraine or sending money to Ukraine or sending arms to Ukraine, they impeached him.
[01:14:45.000 --> 01:14:48.000]  I mean, that was what the first impeachment was all about.
[01:14:48.000 --> 01:14:50.000]  They neutered him.
[01:14:50.000 --> 01:14:51.000]  Completely.
[01:14:51.000 --> 01:14:59.000]  And even before that, they were scared of him reaching a rapprochement with Putin and Russia that would create an allied relationship with Russia
[01:14:59.000 --> 01:15:02.000]  to separate them from China.
[01:15:02.000 --> 01:15:08.000]  And we just saw this past week how Biden's strategy is backfired, as Xi is hanging out in Moscow with Putin.
[01:15:08.000 --> 01:15:10.000]  And how do they do it?
[01:15:10.000 --> 01:15:11.000]  A bogus criminal investigation.
[01:15:11.000 --> 01:15:13.000]  Well, Robert, let's talk about that when we come back.
[01:15:13.000 --> 01:15:16.000]  But I want to finish up on the indictment situation.
[01:15:16.000 --> 01:15:23.000]  You do think indeed they're going to go ahead, despite these new witnesses today, and they're going to go ahead and indict Trump tomorrow?
[01:15:23.000 --> 01:15:24.000]  Yes.
[01:15:24.000 --> 01:15:28.000]  I mean, they're already putting out the steel barriers outside the Manhattan courthouse.
[01:15:28.000 --> 01:15:31.000]  And they only do that when a high-profile person is going to come in.
[01:15:31.000 --> 01:15:33.000]  I've been there like three different times where that's occurred.
[01:15:33.000 --> 01:15:39.000]  So when you see those barriers going up, it means they believe that tomorrow he's going to be indicted.
[01:15:39.000 --> 01:15:40.000]  Another question.
[01:15:40.000 --> 01:15:46.000]  Could it just be the stormy Daniels or could there be surprise indictments?
[01:15:46.000 --> 01:15:59.000]  It's indicated talk show host, lawyer, good friend of mine, Robert Barnes with us straight ahead, infowars.com. Tomorrow's news today. Your calls and more coming up. Stay with us.
[01:15:59.000 --> 01:16:07.000]  The most banned man in America, Alex Jones.
[01:16:07.000 --> 01:16:10.000]  I want you all to know something. Alex Jones was right.
[01:16:10.000 --> 01:16:14.000]  Alex is right about far more things wrong.
[01:16:14.000 --> 01:16:17.000]  Alex has been right on for over a decade.
[01:16:17.000 --> 01:16:23.000]  I don't care how you slice it, dice it, flip it up or rub it down. Alex Jones was right.
[01:16:23.000 --> 01:16:27.000]  Think about how frustrated we are if you've been awake for a year or two.
[01:16:27.000 --> 01:16:30.000]  Imagine being like an Alex Jones or those guys who've been awake for like decades.
[01:16:30.000 --> 01:16:34.000]  Alex Jones called this years ago. Years ago.
[01:16:34.000 --> 01:16:38.000]  Alex Jones never bought the Russia hoax, not for a second.
[01:16:38.000 --> 01:16:41.000]  You are one of the great thinkers of this.
[01:16:41.000 --> 01:16:44.000]  You are a martyr to the First Amendment.
[01:16:44.000 --> 01:16:47.000]  The government, beers, Alex Jones.
[01:16:47.000 --> 01:16:59.000]  That's why the globalists hate me is because I'm exposing their corporate worldwide tyranny.
[01:16:59.000 --> 01:17:05.000]  I'm a huge believer in information. I watch infowars every day and follow Alex Jones closely. You know why?
[01:17:05.000 --> 01:17:10.000]  He can push ahead of the curve and he's been demonized as a conspiracy theorist.
[01:17:10.000 --> 01:17:13.000]  Think about how frustrated we are if you've been awake for a year or two.
[01:17:13.000 --> 01:17:18.000]  Imagine being like an Alex Jones or those guys who've been awake for like decades.
[01:17:18.000 --> 01:17:22.000]  Alex has been right on for over a decade.
[01:17:22.000 --> 01:17:23.000]  This is reality.
[01:17:23.000 --> 01:17:25.000]  It just has been.
[01:17:25.000 --> 01:17:27.000]  Truth is stranger than fiction.
[01:17:27.000 --> 01:17:32.000]  The revolution of peaceful information is coming and when it comes time, you people are going to be brought to punishment.
[01:17:32.000 --> 01:17:34.000]  You're lying to the public. It's disgusting.
[01:17:34.000 --> 01:17:38.000]  The media continues to misrepresent what I've said.
