[00:00.000 --> 00:02.000]  We've got it
[32:35.560 --> 32:39.600]  that I only take half the recommended dose. I jump out of bed ready to fight
[32:39.600 --> 32:42.760]  these criminals every day. I look forward to waking up and taking my
[32:42.760 --> 32:45.960]  super male vitality and get the day started. It's not just the super male
[32:45.960 --> 32:51.240]  vitality. All the products in infowarslife.com are simply amazing. Visit
[32:51.240 --> 32:56.440]  infowarslife.com today to secure your super male vitality and other powerful
[32:56.440 --> 33:05.320]  products from Info Wars Life. Coast to coast, direct from Austin. You're listening
[33:05.320 --> 33:10.320]  to the Alex Jones Broadcasting Network.
[33:12.920 --> 33:19.840]  Crashing through the lies and disinformation, it's Alex Jones on the GCN
[33:19.840 --> 33:27.200]  Radio Network. I literally have over a hundred exhibits, news articles, letters,
[33:27.200 --> 33:33.040]  documents, laws, impeachment documents. I've got to get to all this and I told
[33:33.040 --> 33:39.400]  you I would try to remain calm. It's just that ladies and gentlemen, no country in
[33:39.400 --> 33:45.040]  history that I can think of. Guys, will you print me? I meant to do this, the
[33:45.040 --> 33:50.880]  Cicero clip. Just type in Cicero. The trader is the plague. It's from 2040
[33:50.880 --> 33:55.240]  something years ago. Cicero, the trader is the plague. I want to read
[33:55.240 --> 34:01.920]  that quote. This is so epic what's happening that I can hardly sleep at
[34:01.920 --> 34:09.200]  night. Okay? The United States of America is being imploded into the North
[34:09.200 --> 34:13.360]  American Union. And Nancy Pelosi said it two weeks ago. General Petraeus said it
[34:13.360 --> 34:17.320]  two weeks ago. I played the clip so many times, I'm not gonna play it again. Now
[34:17.320 --> 34:24.360]  Obama comes out last Monday, seven days ago, and says I'm gonna act alone if
[34:24.360 --> 34:28.640]  Congress doesn't. He already acted alone. The Border Patrol President and Vice
[34:28.640 --> 34:35.560]  President, the Union, went public and talked to us and said, no, there's
[34:35.560 --> 34:41.560]  been a stand-down for three months, Mr. Jones. You say you broke all this fine
[34:41.560 --> 34:47.040]  and dandy. We've been telling you that they tell us stand down, you'll be
[34:47.040 --> 34:51.000]  replaced and then no one is replaced. They tell them go pick trash up on the
[34:51.000 --> 34:54.880]  side of the road. Go find people in national parks drinking beer, citizens
[34:54.880 --> 34:58.840]  and ride them tickets. This is what they told us on air. You can go see the
[34:58.840 --> 35:03.720]  interviews at infowars.com. Just type in Border Patrol President. We've been
[35:03.720 --> 35:09.400]  ordered to stand down. Three months ago, while the TSA searches you, while they
[35:09.400 --> 35:13.440]  increase, quote, security at public events on the 4th of July, while they
[35:13.440 --> 35:20.480]  admit Pakistanis, folks from Syria, Iraq, Saudi Arabia are also part of it now.
[35:20.480 --> 35:25.240]  Because by the way, planes are landing in airports all over the US. You've seen
[35:25.240 --> 35:30.360]  this in the news. I just can't believe it when I even say it. And they're landing
[35:30.360 --> 35:32.920]  at military bases and they're legalizing them right on the spot and
[35:32.920 --> 35:36.240]  busting them wherever they want to go, directly to Democratic Party operations.
[35:36.240 --> 35:42.440]  It's like Akron times a billion. Remember Akron got caught. Yeah, we'll run
[35:42.440 --> 35:46.120]  child slaves out of Latin America for you. Yeah, we'll, you know, we'll do
[35:46.120 --> 35:51.120]  whatever you want. This is how lawless they are. These are not liberals. They
[35:51.120 --> 35:56.640]  use our goodwill. They use our friendliness. They use our hospitality. No
[35:56.640 --> 36:01.480]  one acts like this. No other country puts up with this. Again, Mexico has
[36:01.480 --> 36:06.400]  collapsed. Don't even an Olympic team. That's why they're coming here. The
[36:06.400 --> 36:10.480]  global issue in is bringing in slavery worldwide and it has to bring down
[36:10.480 --> 36:15.160]  national sovereignty so nothing can stand in its way. And the masses are
[36:15.160 --> 36:19.560]  getting played off against each other. I feel sorry for these poor immigrants. I
[36:19.560 --> 36:24.000]  respect them more than I respect the average white, black or brown, yuppie. I
[36:24.000 --> 36:28.760]  see you don't care about having kids, you know, you know, men or men, women or
[36:28.760 --> 36:32.240]  women in a lot of these third world countries. I have more in common with
[36:32.240 --> 36:36.160]  these illegals than I have with the average snot-nosed American citizen. And
[36:36.160 --> 36:39.280]  in a way, I kind of go, you know, let things go ahead and collapse. Go ahead
[36:39.280 --> 36:42.920]  and bring in 10, 20 million. Let them vote to take the guns. Let's become one
[36:42.920 --> 36:47.760]  big giant third world hellhole because that's what all you dumbass so-called
[36:47.760 --> 36:53.120]  liberals want. You're not liberals. You are fad driven, mindless, empty people
[36:53.120 --> 36:56.960]  who follow what the system says. You'll get two, three degrees. You're never
[36:56.960 --> 37:01.760]  gonna get any job with them. You wear whatever you're told by the MTV sicko
[37:01.760 --> 37:05.520]  trendy culture and you wonder why you're such losers. You say you're
[37:05.520 --> 37:10.400]  intellectuals. I've been around you. You're dumber than a whole rock quarry.
[37:10.400 --> 37:15.600]  You're bigger idiots than a box of rocks, ladies and gentlemen. You're a damn
[37:15.600 --> 37:22.480]  asteroid belt of them and you people are stupid. You are stupid. You know, those
[37:22.480 --> 37:27.160]  of us that know how to escape will just leave. You morons have no idea what
[37:27.160 --> 37:32.040]  you've done. Your only identity is saying, oh my gosh, Michelle Obama came out
[37:32.040 --> 37:37.520]  and said, don't be bossy. And I went and saw the clip. Well, that means
[37:37.520 --> 37:42.160]  feminism's not good. So don't be bossy. How bossy is saying, don't say the word
[37:42.160 --> 37:45.920]  bossy. They're attacking the English language. They're attacking thought.
[37:45.920 --> 37:50.120]  These people are the most wild authoritarians. They make 1984 look like
[37:50.120 --> 37:56.640]  a vacation manual. You know what I mean? These people are are are money, Python
[37:56.640 --> 38:05.040]  level, tyrants, joke level and they know they are and they're involved in all
[38:05.040 --> 38:10.280]  sorts of criminal operations. Oh, and by the way, the globalists are using the
[38:10.280 --> 38:16.040]  illegals as a cutout of their own private Democratic Party black market. You
[38:16.040 --> 38:19.360]  get caught with fake documents as a citizen five years in jail, book thrown
[38:19.360 --> 38:22.560]  at you. If you're an illegal, you can do whatever you want. You get back
[38:22.560 --> 38:25.720]  accounts with whatever you want. It's all on record. And remember a few years
[38:25.720 --> 38:30.360]  ago in Austin, $87 million to one house of tax returns and nobody got in
[38:30.360 --> 38:37.040]  trouble. One house, they got $87 million in fake tax return. Atlanta was 100
[38:37.040 --> 38:42.080]  something million at one house. Nobody got in trouble because governmental
[38:42.080 --> 38:46.760]  mafia groups, the people at that house weren't getting that money. Don't you
[38:46.760 --> 38:51.240]  understand? This is the money laundering big bank, narcotics, trafficking,
[38:51.240 --> 38:58.200]  globalist, combine, taking us down. And listen, if Rick Perry does it
[38:58.200 --> 39:03.560]  demand that the Texas guard down there, if they don't start removing and
[39:03.560 --> 39:06.480]  throwing them back over the border and if the Mexican troops want to fire on
[39:06.480 --> 39:09.640]  them like they're already doing on the state police, let's have a war. Let's see
[39:09.640 --> 39:15.280]  what Texas can do. Texas will kick Mexico's ass like we've done before and
[39:15.280 --> 39:21.280]  I've had enough of it. Ladies and gentlemen, the globalist are literally
[39:21.280 --> 39:26.520]  imploding the country right now and Rick Perry is saying, oh, you know, you need
[39:26.520 --> 39:29.240]  to come down there and see this Obama. People are like, that's too tough of
[39:29.240 --> 39:35.200]  Perry. What? And again, I'm talking about the corrupt Mexican military. But see
[39:35.200 --> 39:39.440]  Texas, Texas has sent more DPS down there. You name it, trying to do
[39:39.440 --> 39:43.040]  something to Texas's credit and to Rick Perry's credit and to the head of the
[39:43.040 --> 39:46.520]  DPS's credit and of course it's being demonized. How dare you put some police
[39:46.520 --> 39:50.280]  down on a totally collapsed border with a third world hellhole? How dare you? This
[39:50.280 --> 39:57.720]  is insane. But if you look at what's going on with Mexico, it's the CIA, it's
[39:57.720 --> 40:01.320]  the big banks that launder the money on record that actually went and created
[40:01.320 --> 40:04.960]  Los Zetas and destabilized Mexico and helped bring it down with the Mexican
[40:04.960 --> 40:09.280]  army and then use a fake drug war to go after the competition they don't
[40:09.280 --> 40:14.320]  control. This is all come out in federal court. So it isn't even Mexico's fault.
[40:14.320 --> 40:18.840]  It's the same global criminals running Mexico that run the United States. And
[40:18.840 --> 40:23.560]  the truth is the American people have solidarity with the people of Mexico.
[40:23.560 --> 40:28.160]  See, this is this is reality radio folks. On one hand, I'm angry at Mexico and
[40:28.160 --> 40:32.280]  the corruption and then shooting at the border patrol and the state police and
[40:32.280 --> 40:37.600]  killing people and shaking people down and all the corruption. But on the other
[40:37.600 --> 40:40.720]  hand, I understand the bigger picture and how it's all a giant manipulation. And
[40:40.720 --> 40:45.880]  we need to understand what's going on before it fully collapses and the next
[40:45.880 --> 40:53.480]  big giant waves get here. Let's go to this Obama clip on July 4th and that's
[40:53.480 --> 40:56.800]  why if we want to keep attracting the best and the brightest from beyond our
[40:56.800 --> 41:01.000]  shores, we're going to have to fix our immigration system, which is broken and
[41:01.000 --> 41:05.840]  pass common sense immigration reform. We shouldn't be making it harder for the
[41:05.840 --> 41:09.320]  best and the brightest to come here and create jobs here and grow our economy
[41:09.320 --> 41:15.040]  here. We should be making it easier. And that's why I'm going to keep doing. He
[41:15.040 --> 41:17.520]  agrees with them.
[41:22.040 --> 41:26.240]  So I'm going to keep doing everything I can do to keep making our immigration
[41:26.240 --> 41:30.960]  system smarter and more efficient. So hardworking men and women, like all of you,
[41:30.960 --> 41:35.880]  have the opportunity to join the American family and to serve our great
[41:35.880 --> 41:39.640]  nation so we can be stronger and more prosperous and more. Remember what
[41:39.640 --> 41:46.480]  Pelosi said? She said, I'll close with a quick story. George, that's enough. She
[41:46.480 --> 41:52.840]  said, remember two weeks ago, she said, oh, we're all one, one, one region. We're
[41:52.840 --> 41:59.160]  all one hemisphere. I mean, this is globalism. That's what Petraeus said over
[41:59.160 --> 42:01.920]  the weekend. He said, what comes after America? North America, but not like
[42:01.920 --> 42:06.640]  freedom in Canada or Mexico, total corporate tyranny where the elite live
[42:06.640 --> 42:11.000]  in these big armored compounds and areas. And we're all thrown in with all these
[42:11.000 --> 42:16.320]  poor desperate people to drive down the wages and implode the economy. And even
[42:16.320 --> 42:21.480]  unwashed masses overall would be good long term because I believe in humanity.
[42:21.480 --> 42:27.280]  If they weren't being given free welfare, again, that destroys people. Adversity
[42:27.280 --> 42:32.240]  makes men. The quote, Victor Hugo, prosperity makes monsters. We've seen
[42:32.240 --> 42:35.480]  what's happened. I have another clip of Obama coming up and I'm going to go
[42:35.480 --> 42:39.960]  through all this news of what's happening, but a failed, collapsed,
[42:39.960 --> 42:45.720]  narco terrorist kleptocracy called Mexico that feeds on its poor people and
[42:45.720 --> 42:51.280]  is just unrivaled in this hemisphere for total oppression is now being merged
[42:51.280 --> 42:55.840]  with our sickening evil corrupt political class with the Democratic
[42:55.840 --> 42:57.400]  Party riding at the head of it.
[43:00.400 --> 43:05.800]  Alex Jones here for info wars.com. In the month of July, we have got giant
[43:05.800 --> 43:11.360]  specials on everything at made in 1776.com. You already discounted made
[43:11.360 --> 43:17.560]  in 1776 T shirts are only 1776. We have the new belt buckles that in only two
[43:17.560 --> 43:21.960]  weeks of sale are very close to selling out. There's only 500 of each. We're
[43:21.960 --> 43:26.600]  talking about made in America belt buckles and nickel brass. This is more
[43:26.600 --> 43:31.560]  than a summer blowout special. This is a new declaration of independence. But
[43:31.560 --> 43:36.160]  to expand the info war, we're offering the equivalent of more than five
[43:36.160 --> 43:40.160]  months free right now. And you get a membership at prison planet dot TV for
[43:40.160 --> 43:45.760]  a limited time, only $39.95 a year. That's more than five months free off
[43:45.760 --> 43:50.160]  the regular price, not just this July 4th weekend, but the entire month of
[43:50.160 --> 43:58.200]  July at made in 1776.com. Mo on Lobby. You can take my gun from my cold, dead
[43:58.240 --> 43:59.000]  pants.
[44:00.160 --> 44:04.120]  Man, when I get home from work, all Betty does is watch her reality TV and
[44:04.120 --> 44:07.880]  then she goes to sleep. I could take her on romantic dates. I get her flowers.
[44:07.880 --> 44:12.120]  You name it. She's just not the woman I married. Oh Ralph. That's just
[44:12.120 --> 44:16.720]  awful. Does this seem familiar? Are the honeymoon days of your relationship
[44:16.720 --> 44:21.440]  long gone? If so, consider this the abundance of chemical additives,
[44:21.440 --> 44:26.320]  pesticides, BPA containers, contaminated tap water and other toxic
[44:26.320 --> 44:30.520]  substances found in our environment. Experts know our bodies are suffering
[44:30.520 --> 44:34.120]  and being thrown off balance, especially when it comes to your natural
[44:34.120 --> 44:39.520]  systems. Forget synthetic chemicals. Super female vitality brings forward
[44:39.520 --> 44:44.240]  key herbs specifically chosen for women's biology without the use of phony
[44:44.240 --> 44:49.040]  additives. Get your bottle of super female vitality today at info wars
[44:49.040 --> 44:58.640]  life.com info wars store.com or call 1-888-253-3139 info wars life.com live
[44:58.640 --> 45:02.560]  life healthy. I began to get into iodine a few years ago because it was
[45:02.560 --> 45:07.320]  helping me and my family so much get healthy and detoxify. Most people know
[45:07.320 --> 45:12.680]  that iodine deficiency has been a crisis around the world. Iodine is key to
[45:12.680 --> 45:16.720]  so many of the body's functions, especially the thyroid. I discovered a
[45:16.720 --> 45:21.440]  product being developed by Dr. Group. You now know it as survival shield true
[45:21.440 --> 45:25.840]  nascent iodine that your body can really absorb. Then about a year ago he said
[45:25.840 --> 45:29.440]  listen if you think this is powerful I'm going to come out with rare earth
[45:29.440 --> 45:34.440]  deep earth crystals and the results that I personally have had have been
[45:34.440 --> 45:39.960]  life-changing. Nobody else has got iodine based on these pure crystals
[45:39.960 --> 45:43.760]  ladies and gentlemen. This is innovating and the best part is it helps fund
[45:43.760 --> 45:48.240]  info wars.com, the radio show, the TV show, the whole media operation promoting
[45:48.240 --> 45:52.120]  true libertarian ideas. For a limited time experience the ancient power of
[45:52.120 --> 45:57.360]  survival shield X2. Take advantage of this unprecedented 30% off super detox
[45:57.360 --> 46:04.480]  special at info wars life.com. Hi I'm Dr. Edward Group. It took me 20 years of
[46:04.480 --> 46:10.280]  searching the globe to find the deposit of the highest purity iodine available.
[46:10.280 --> 46:16.760]  The new survival shield X2 is mined from seven to ten thousand feet below the
[46:16.760 --> 46:22.560]  earth in pristine environmentally clean conditions. The iodine crystals we use
[46:22.560 --> 46:29.960]  are extracted from an ancient 300 million plus year-old deposit deep in the
[46:29.960 --> 46:37.000]  earth. It's the strongest nascent iodine on the market today. It delivers 650
[46:37.000 --> 46:42.880]  micrograms per drop. Experience the new formula. Experience the ancient purity.
[46:42.880 --> 46:49.080]  Shield your family. Survival shield X2. Available now at infowarslife.com
[46:49.080 --> 47:00.400]  X2 from infowarslife.com or call toll-free 888-253-3139.
[47:00.400 --> 47:27.160]  Coast to coast. Direct from Austin. You're listening to the Alex Jones Broadcasting Network from the
[47:27.160 --> 47:35.800]  front lines of the information war. It's Alex Jones. Yeah that intro about from
[47:35.800 --> 47:40.680]  the front lines of the war. People like to laugh at that for about 15 years. How
[47:40.680 --> 47:46.560]  funny now is it? The whole world every nation state is being wrecked. Ukraine,
[47:46.560 --> 47:54.040]  Iraq, Syria, Libya, Pakistan. They're using Al Qaeda, Pentagon. It's in the
[47:54.040 --> 47:59.000]  London Guardian yesterday, Saturday, up on infowars.com. I've got it in the stack
[47:59.000 --> 48:05.080]  that British government was in secret program to train 100,000 rebels to fight
[48:05.080 --> 48:09.840]  Assad and they were Al Qaeda. Gave them stinger missiles. And then now oh we got
[48:09.840 --> 48:15.600]  to take your rights because of Al Qaeda. Oh we've got to have civil emergency in
[48:15.600 --> 48:19.920]  the Southwest with the federal government because Obama and the rest of
[48:19.920 --> 48:24.440]  them had award ceremonies for the quote dream act kids and advertise for him to
[48:24.440 --> 48:29.680]  come up here. And so now hundreds of thousands a month are slamming into the
[48:29.680 --> 48:33.840]  U.S. and being given free bus rides wherever they want being put on welfare
[48:33.840 --> 48:40.960]  and Obama says just legalize them all or he'll do it by executive order. That's
[48:40.960 --> 48:46.040]  called dictatorship. And I've been saying over and over again you notice he gets
[48:46.040 --> 48:49.080]  away with more and more. Even if he leaves office the precedent set for
[48:49.080 --> 48:54.720]  presidents and the bureaucracies to do whatever they want. But remember you
[48:54.720 --> 48:58.320]  don't get left alone. It's like selective anarchy. There's anarchy on the
[48:58.320 --> 49:02.360]  border. There's anarchy at the federal government. I saw mainstream news. What
[49:02.360 --> 49:10.720]  was it last week about at the FDA and the EPA. They they defecate and urinate in
[49:10.720 --> 49:14.360]  the halls. The toilets aren't broken. They just like to crap on the walls. I
[49:14.360 --> 49:19.520]  mean I you know I don't know. I mean it's just a government completely at the
[49:19.520 --> 49:24.480]  federal level out of control. And then now you've got border patrol getting
[49:24.480 --> 49:29.120]  shot and killed. You got state police in their gunboats that they deployed down
[49:29.120 --> 49:32.040]  there. I criticize them when they bought those. I guess they needed them. They
[49:32.040 --> 49:37.800]  knew something I didn't know. It's incredible. You know we had a state
[49:37.800 --> 49:40.440]  senator on a few years ago and then I talked to some folks at the Capitol
[49:40.440 --> 49:43.760]  privately last year and said this on air that they believe Mexico would fully
[49:43.760 --> 49:47.000]  collapse into the U.S. and that the federal government may allow that to
[49:47.000 --> 49:50.680]  bring in the North American Union. I had no confidence in the state of Texas to
[49:50.680 --> 49:55.480]  actually do anything. Now they're openly talking about this and deploying
[49:55.480 --> 50:01.320]  paramilitary Texas Rangers and state police and others. The local sheriff
[50:01.320 --> 50:04.800]  departments have done what they're supposed to created posses of auxiliary
[50:04.800 --> 50:08.960]  unpaid deputies just to stop the hardcore criminals that are down there. And
[50:08.960 --> 50:14.880]  it's already a war on the border ladies and gentlemen. A full-scale crazy town
[50:14.880 --> 50:20.680]  war. And again order out of chaos. The globalist want to then bring in more
[50:20.680 --> 50:25.200]  control and Obama's answer is legalize all the illegals. That'll make them all
[50:25.200 --> 50:30.480]  legal. Problem solved. If you can get here you're legal. Well yeah and it'll
[50:30.480 --> 50:35.480]  increase the amount of people coming here. We should be doing like Australia and
[50:35.480 --> 50:41.440]  Switzerland does only taking the best immigrants ladies and gentlemen. Instead
[50:41.440 --> 50:46.440]  we take the low on skilled and look at what we've turned into. Let's go to this
[50:46.440 --> 50:52.480]  club of Obama last Monday saying he would act alone outside of Congress. Again
[50:52.480 --> 50:56.880]  they have a name for it. Hitler was one of these people. Stalin was one of these
[50:56.880 --> 51:00.760]  people. Mao Zedong was one of these people. It's really happening here. By the
[51:00.760 --> 51:05.200]  way he's now saying he's going to sign executive orders to ban a lot of guns. And
[51:05.200 --> 51:08.720]  even the NRA's warning of that. Get ready folks. You're like well that'll never
[51:08.720 --> 51:14.380]  happen. There'll be a civil war. That's the plan Jack. And then they plan to
[51:14.380 --> 51:19.600]  implode Latin America into us and have that be basically the blue team against
[51:19.600 --> 51:23.200]  the red team. Anybody who isn't a communist. Anybody who thinks the state
[51:23.200 --> 51:26.400]  doesn't run their life. Anybody who thinks they built their business is going to
[51:26.400 --> 51:30.960]  be on the red team a racist demon. And that doesn't mean the Republicans are
[51:30.960 --> 51:37.320]  good. The globalists have just chosen that as a split. And that's the plan. And
[51:37.320 --> 51:41.560]  Obama's like the new Abraham Lincoln that will crush the evil rebellion. I mean
[51:41.560 --> 51:45.960]  this is all in the liberal publications. These people are not liberals. These
[51:45.960 --> 51:54.600]  are a bunch of lazy government payroll weirdos who actually think they're
[51:54.600 --> 51:59.960]  going to have some weird holy war on the American libertarian or conservative. You
[51:59.960 --> 52:04.280]  people are crazy. I mean once this thing starts you're going to get your clocks
[52:04.280 --> 52:09.080]  cleaned so bad you can't even imagine the time bomb you're sitting on morons. And
[52:09.080 --> 52:14.240]  your bosses are going to sit offshore in Luxembourg in London and in other
[52:14.240 --> 52:18.920]  rich areas while everything goes to hell in a handbasket. This is the
[52:18.920 --> 52:24.680]  takedown. Did you know from France to South Korea to China to Russia they all
[52:24.680 --> 52:28.280]  just left the dollar this week. That's why you notice prices are exploding
[52:28.280 --> 52:32.560]  everywhere. Do you people have any idea how we've been betrayed and thrown
[52:32.560 --> 52:37.160]  under the bus. We're going to be just like the poor Latin Americans with no
[52:37.160 --> 52:42.080]  future bankrupted and made poor on purpose for political control. Do you
[52:42.080 --> 52:47.960]  realize how rich resource wise and culturally Latin America is. But they
[52:47.960 --> 52:52.000]  never got out from under colonialism. And we never fully did either. But our
[52:52.000 --> 52:56.000]  little experiment a little bit of freedom produced more wealth than any
[52:56.000 --> 53:01.640]  country ever has. And all that's going right down the crapper right now. We're
[53:01.640 --> 53:06.400]  losing everything because you American people white black Hispanic Asian I
[53:06.400 --> 53:11.240]  don't care wanted to watch the World Cup and the NFL and didn't give a you know
[53:11.240 --> 53:15.880]  what about the future. And so you were wide open with no political immune
[53:15.880 --> 53:21.440]  system and the wolves came in and now if you don't wake up right now the police
[53:21.440 --> 53:25.680]  the military the government all of you bureaucrats the average citizens and get
[53:25.680 --> 53:31.200]  up off your giant political weak butts you're going to get gang raped by
[53:31.200 --> 53:36.680]  hardcore global financial jackals that are taken down Spain Greece Iceland
[53:36.680 --> 53:42.560]  Ireland everything else they will watch this country burn dumbasses and I don't
[53:42.560 --> 53:46.480]  usually talk like this a lot but I'm talking to the people out there that
[53:46.480 --> 53:51.000]  have made jokes about this radio show for years. You're gonna see every bit of
[53:51.000 --> 53:57.400]  it unfold very soon. Hell Obama might even become a dictator. I'm talking to
[53:57.400 --> 54:00.240]  all of you that work at places like media matters for the White House and
[54:00.240 --> 54:04.080]  think you're all cute and funny lower in the drawbridge to bring down this
[54:04.080 --> 54:10.680]  nation. You're involved in treason. It ain't just a word. Let's go to the clip
[54:10.680 --> 54:14.360]  of the traitor. Let's go to the clip of the would-be dictator the titular head
[54:14.360 --> 54:19.920]  the figurehead the front man of the political correct militarized takedown
[54:19.920 --> 54:25.500]  of this country. We've seen a surge of unaccompanied children arrive at the
[54:25.500 --> 54:30.720]  border brought here into other countries by smugglers and traffickers. I'm
[54:30.720 --> 54:35.520]  beginning a new effort to fix as much of our immigration system as I can on my
[54:35.520 --> 54:41.080]  own without Congress. As a first step I'm directing the Secretary of Homeland
[54:41.080 --> 54:45.480]  Security and the Attorney General to move available and appropriate resources
[54:45.480 --> 54:50.040]  from our interior to the border. Yeah that's to that's to bust the illegals
[54:50.040 --> 54:54.280]  and faster. Again imagine back in the middle of June we have video of the
[54:54.280 --> 54:57.520]  buses coming in and the border patrol giving them vouchers and loading them
[54:57.520 --> 55:00.600]  on buses to go wherever they want. We have the head of emergency management of
[55:00.600 --> 55:04.280]  McCallan admitted. We have it all admitted. We have ice whistleblowers. We
[55:04.280 --> 55:07.160]  have the head of the border patrol tells us coming on and the media wouldn't
[55:07.160 --> 55:13.280]  cover it until two days ago when the New York Times covered it and everyone went
[55:13.280 --> 55:20.280]  oh my gosh the New York Times admitted it. Oh my it must be true then. I mean
[55:20.280 --> 55:28.000]  pathetic. I said I'd settle down. I have been so angry. I have been so upset about
[55:28.000 --> 55:32.600]  this ladies and gentlemen and again we could take a few million more immigrants
[55:32.600 --> 55:37.280]  on top of the ones we got even if they went on welfare. The problem is they
[55:37.280 --> 55:40.920]  love the Democratic Party. They have no idea politically. They've come from
[55:40.920 --> 55:43.640]  governments where they're totally disarmed and there's guys in black uniforms
[55:43.640 --> 55:47.400]  with machine guns that rape their wives and daughters whenever they want. All
[55:47.400 --> 55:53.600]  they want is food for their kids. I don't blame them. But they're gonna vote to take
[55:53.600 --> 55:56.960]  the guns. They're gonna vote like MSNBC says that your kids don't belong to you.
[55:56.960 --> 56:01.640]  They're gonna bring in the control freak totalitarian system. Totalitarian means
[56:01.640 --> 56:07.640]  total control. But that's not even the issue. What is going on with the
[56:07.640 --> 56:11.280]  political elite that they would open the border up like this and do all this
[56:11.280 --> 56:15.720]  other lawless stuff and do whatever they want and have a sign on to a thousand
[56:15.720 --> 56:20.280]  five hundred trillion dollars of derivatives in 2008 by partisan. And
[56:20.280 --> 56:25.440]  where is the Republican leadership doing anything? They're doing nothing. They're
[56:25.440 --> 56:29.760]  acting like they don't know what Obama and the Democrats are doing. Gee there's
[56:29.760 --> 56:33.960]  a lot of kids coming in. Why aren't you doing anything about it? Doing anything.
[56:33.960 --> 56:38.800]  They load them on buses and take them wherever they want to go and put them on
[56:38.800 --> 56:43.680]  welfare. Man I'm sick of doing everybody's job around here. But the good
[56:43.680 --> 56:48.560]  news is we've been breaking most of this big news and we've been getting it
[56:48.560 --> 56:51.560]  covered and that's why we have this article that was up on drugs the last
[56:51.560 --> 56:56.880]  three days since last Friday. Feds threatened journalists with prison over
[56:56.880 --> 57:00.600]  a report on legal immigration. Then I have the other article right here where
[57:00.600 --> 57:06.800]  congressman from Oklahoma told by federal judge he's not allowed he's not
[57:06.800 --> 57:12.080]  allowed ladies and gentlemen to go and find out what's even on these bases.
[57:12.080 --> 57:16.440]  Congress can't see what's on the basis. Congress is co-equal to the stinking
[57:16.440 --> 57:21.680]  dictator. I mean America listen listen if you want to get robbed and politically
[57:21.680 --> 57:24.840]  have everything you got taken you ever wondered how America would get
[57:24.840 --> 57:30.000]  conquered? From within folks. We find the Cicero quote. I desperately need the
[57:30.000 --> 57:34.000]  Cicero quote. I want to come back in the next hour with the Cicero quote. We
[57:34.000 --> 57:37.880]  found it. We're gonna we're gonna read this quote when we start the next hour
[57:37.880 --> 57:41.400]  and I'm gonna go try to settle down but you know what I don't need to settle
[57:41.400 --> 57:46.320]  down. We've gotten in this position because we've been in a coma. Awaken! Get out of
[57:46.320 --> 57:52.440]  your coma or be slaves! Shag an hour! From the water table to our soils to the
[57:52.440 --> 57:57.120]  atmosphere itself our world is becoming more and more toxic each and every day
[57:57.120 --> 58:01.000]  but it's not just the air outside that's toxic. Indoor air has been shown to
[58:01.000 --> 58:04.160]  have two to five times higher concentrations of pollutants than even
[58:04.160 --> 58:08.680]  outdoor air and most Americans spend 90% of their time inside using toxic
[58:08.680 --> 58:12.440]  chemicals within their homes. There are more than 42 million smokers in the
[58:12.440 --> 58:16.280]  United States. Well over a thousand types of mold in mildew linked to
[58:16.280 --> 58:19.960]  numerous conditions and don't forget the fact that six million Americans live
[58:19.960 --> 58:23.640]  with pets they're allergic to as well. When I began to research these statistics
[58:23.640 --> 58:28.280]  it was clear to me it was time to start cleansing my lungs in order to combat
[58:28.280 --> 58:31.800]  the toxic environment that we cannot escape but we can fight back against.
[58:31.800 --> 58:36.560]  Made with organic and wild cultivated herbs and manufactured in the USA. The
[58:36.560 --> 58:40.680]  new Info Wars Life Lung Cleanse is here in a convenient spray bottle that can be
[58:40.680 --> 58:44.040]  brought with you throughout any toxic environment. Now available exclusively
[58:44.040 --> 58:49.560]  at InfoWarsLife.com or by calling toll-free 888-253-3139.
[58:49.560 --> 58:55.440]  Alex Jones here for InfoWars.com. In the month of July we have got giant
[58:55.440 --> 59:02.160]  specials on everything at Madein1776.com. You already discounted Madein 1776
[59:02.160 --> 59:07.560]  t-shirts are only 1776. We have the new belt buckles that in only two weeks of
[59:07.560 --> 59:11.920]  sale are very close to selling out. There's only 500 of each. We're talking
[59:11.920 --> 59:16.760]  about Made in America belt buckles and nickel brass. This is more than a summer
[59:16.760 --> 59:21.320]  blowout special. This is a new declaration of independence but to
[59:21.320 --> 59:26.760]  expand the Info War we're offering the equivalent of more than five months free.
[59:26.760 --> 59:30.520]  Right now when you get a membership at PrisonPlanet.tv for a limited time
[59:30.520 --> 59:36.840]  only $39.95 a year that's more than five months free off the regular price. Not
[59:36.840 --> 59:42.840]  just this July 4th weekend but the entire month of July at Madein1776.com.
[59:42.840 --> 59:47.640]  Molan Lombay. You can take my gun from my cold dead
[59:47.640 --> 59:56.520]  inch. Coast to coast direct from Austin. You're listening to the Alex Jones
[59:56.520 --> 59:59.560]  Broadcasting Network.
[1:00:05.560 --> 1:00:12.760]  Big brother. Mainstream media. Government cover-ups.
[1:00:12.760 --> 1:00:20.760]  You want answers? Well, so does- Turn me loose. Live from Austin, Texas. Broadcasting
[1:00:20.760 --> 1:00:25.960]  worldwide. It's Alex Jones.
[1:00:25.960 --> 1:00:30.840]  You notice how much stuff's happening ever thought would happen. Obamacare. 21
