[00:00.000 --> 00:16.000]  Infowars, tomorrow's news, today.
[51:25.000 --> 51:28.000]  Or, you know, go start stringing up politicians.
[51:28.000 --> 51:31.000]  Let me tell you, Andrew Cuomo didn't run Jack Squad.
[51:31.000 --> 51:33.000]  I'm glad he's gone.
[51:33.000 --> 51:38.000]  But that's just to scare their minions into behaving.
[51:38.000 --> 51:39.000]  It's Bill Gates.
[51:39.000 --> 51:40.000]  It's Klaus Schwab.
[51:40.000 --> 51:41.000]  It's the Rockefellers.
[51:41.000 --> 51:42.000]  It's the Rothschilds.
[51:42.000 --> 51:44.000]  It's the ruling globalists.
[51:44.000 --> 51:46.000]  It's people like Anderson Cooper.
[51:46.000 --> 51:48.000]  That Anderson was one of the richest men in the world.
[51:48.000 --> 51:49.000]  Richard Bill Gates.
[51:49.000 --> 51:54.000]  He's the heir to the entire six different robber baron families all married into one.
[51:54.000 --> 51:55.000]  He got it all.
[51:55.000 --> 51:56.000]  Trillions.
[51:56.000 --> 51:57.000]  Odes everything.
[51:57.000 --> 51:58.000]  That's why you look up at him.
[51:58.000 --> 51:59.000]  He says he owns nothing.
[51:59.000 --> 52:02.000]  Everything's a lie.
[52:02.000 --> 52:07.000]  And he's an aster.
[52:07.000 --> 52:09.000]  And he just wants to kill you.
[52:09.000 --> 52:12.000]  I mean, you need to understand that dies a frickin' vampire.
[52:12.000 --> 52:14.000]  I don't mean he grows fangs at night.
[52:14.000 --> 52:19.000]  But when you look at Anderson Cooper, that is a lucifer creature.
[52:19.000 --> 52:23.000]  You better believe when he gets on his knees at night, he talks to the devil.
[52:23.000 --> 52:31.000]  And everything they do is an assault on humanity.
[52:31.000 --> 52:35.000]  Everything they do is for their god to kill, steal, and destroy.
[52:35.000 --> 52:41.000]  And the minute you start figuring that out, the minute you understand how much trouble we're in.
[52:41.000 --> 52:45.000]  So I haven't figured out all the angles, but I know they're killing us for sure.
[52:45.000 --> 52:49.000]  And I don't know why they're particularly trying to wipe out all the white countries
[52:49.000 --> 52:53.000]  while they're also targeting Africans.
[52:53.000 --> 52:56.000]  But if you look at the whole attack, and they're attacking everybody,
[52:56.000 --> 53:00.000]  they're attacking white people with one arm and black people with the other arm.
[53:00.000 --> 53:04.000]  And I haven't figured it all out yet, but it's crazy.
[53:04.000 --> 53:08.000]  But I think they're attacking any group they have looked into the future.
[53:08.000 --> 53:09.000]  They've studied how things work.
[53:09.000 --> 53:13.000]  And there's something coming, some alliance, some development,
[53:13.000 --> 53:15.000]  something they're trying to stop.
[53:15.000 --> 53:16.000]  And I haven't figured it out yet.
[53:16.000 --> 53:19.000]  I need you to think about that collectively. We can come up with the answer.
[53:19.000 --> 53:23.000]  But they'll go out of their way to dumb down and kill black people.
[53:23.000 --> 53:26.000]  They'll go out of their way to dumb down and kill white people.
[53:26.000 --> 53:31.000]  And then they're trying to kill everybody else at the same time.
[53:31.000 --> 53:36.000]  But they aren't as worried about the Asians and the Latin Americans.
[53:36.000 --> 53:37.000]  And the Latin Americans are really Asians.
[53:37.000 --> 53:44.000]  The predominant bloodline is, quote, Native Americans as Chinese, the same genetics.
[53:44.000 --> 53:46.000]  And I haven't figured it all yet.
[53:46.000 --> 53:50.000]  I'm not Lucifer, this off-world thing that already has been around for billions of years or whatever,
[53:50.000 --> 53:52.000]  and it knows what it's doing, okay?
[53:52.000 --> 53:55.000]  I'm just here fighting and trying to figure out, okay, here's the attacks,
[53:55.000 --> 53:57.000]  here's what's going on, here's who they're targeting,
[53:57.000 --> 54:02.000]  and we're watching this war take place, and I don't know.
[54:02.000 --> 54:03.000]  I don't know.
[54:03.000 --> 54:06.000]  But you notice they want white people and black people to fight with each other.
[54:06.000 --> 54:09.000]  And if you understand that, if you figure out why they're doing that,
[54:09.000 --> 54:13.000]  I think you answer the puzzle to this whole deal.
[54:13.000 --> 54:16.000]  I'm going to try to get clearheaded here.
[54:16.000 --> 54:18.000]  Oh, my God, I got a bunch of big guests coming up today.
[54:18.000 --> 54:22.000]  We've got a lady, a talk show host who's well-known, very popular, syndicated.
[54:22.000 --> 54:26.000]  This husband just had regular cold, and then they wouldn't give him treatment
[54:26.000 --> 54:28.000]  and turned it into pneumonia, and then wouldn't give him any of the treatments
[54:28.000 --> 54:29.000]  and tried to kill him.
[54:29.000 --> 54:31.000]  Same thing just happened to Rob Do.
[54:31.000 --> 54:34.000]  So we finally got him a good treatment, and he got better really quick.
[54:34.000 --> 54:37.000]  When he went to the doctor, they wouldn't give him vitamin C,
[54:37.000 --> 54:39.000]  they wouldn't give him D, they wouldn't give him anything.
[54:39.000 --> 54:42.000]  They weren't giving him steroids, none of it.
[54:42.000 --> 54:44.000]  And then as soon as he got that, he got better.
[54:44.000 --> 54:46.000]  But that's what happens to so many people.
[54:46.000 --> 54:48.000]  And Rob was in a hospital last week.
[54:48.000 --> 54:51.000]  I didn't want to get his private stuff, but he put out a video on himself,
[54:51.000 --> 54:52.000]  so I'll talk about it now.
[54:52.000 --> 54:55.000]  There was nothing stressing the hell out of me last week.
[54:55.000 --> 54:57.000]  So we got all that going on.
[54:57.000 --> 55:02.000]  And the media is attacking the cyber symposium, calling it a failure.
[55:02.000 --> 55:05.000]  I think it's a really big success.
[55:05.000 --> 55:11.000]  In courage, in honor, in will, in truth, I watched a lot of it.
[55:11.000 --> 55:14.000]  And they're bringing out real algorithms, real proof,
[55:14.000 --> 55:16.000]  showing real cases of fraud.
[55:16.000 --> 55:19.000]  But I warned Lindell, privately and publicly, I said,
[55:19.000 --> 55:24.000]  this China packet capture you got is a classic setup,
[55:24.000 --> 55:28.000]  and it's run by an individual that even set up the Pentagon.
[55:28.000 --> 55:30.000]  And I said, you really ought to move away from that.
[55:30.000 --> 55:32.000]  And Lindell said, no, you'll see the proof.
[55:32.000 --> 55:35.000]  And I said, okay, I'll see the proof.
[55:35.000 --> 55:38.000]  And so that's now overshadowing that it was just random code
[55:38.000 --> 55:40.000]  and wasn't even real code.
[55:40.000 --> 55:42.000]  And then suddenly the guy that gave him and has had a stroke
[55:42.000 --> 55:44.000]  and can't talk to Lindell.
[55:44.000 --> 55:46.000]  And what do you do when you've got overwhelming evidence
[55:46.000 --> 55:48.000]  of an election stolen, and they had all this proof
[55:48.000 --> 55:50.000]  and all these real hackers, all these real documents
[55:50.000 --> 55:52.000]  that is coming out in the symposium,
[55:52.000 --> 55:56.000]  but it's all overshadowed with huge stuff.
[55:56.000 --> 55:58.000]  And look, I've been set up before, too.
[55:58.000 --> 55:59.000]  I'm not here putting Lindell down.
[55:59.000 --> 56:00.000]  I'm admiring.
[56:00.000 --> 56:02.000]  He's a man of the arena.
[56:02.000 --> 56:04.000]  And I've learned how these guys are.
[56:04.000 --> 56:05.000]  You know, men are alpha males.
[56:05.000 --> 56:06.000]  They're smart.
[56:06.000 --> 56:07.000]  They think they know everything.
[56:07.000 --> 56:11.000]  I've learned to just sit there and tell them this is what's going to happen.
[56:11.000 --> 56:14.000]  They didn't bury him on here with it, did it privately.
[56:14.000 --> 56:15.000]  And I said, this is what's going to happen
[56:15.000 --> 56:18.000]  so that when it happens, they'll listen to me next time.
[56:18.000 --> 56:20.000]  And you've now seen that happen.
[56:20.000 --> 56:23.000]  But it doesn't take away from his courage or what he's done
[56:23.000 --> 56:26.000]  or the blueprint of fraud that's coming out
[56:26.000 --> 56:28.000]  and how we're going to oppose the globalist
[56:28.000 --> 56:30.000]  and how everything they've got is bet on election fraud.
[56:30.000 --> 56:31.000]  That is all amazing.
[56:31.000 --> 56:34.000]  It's just that the BS stuff that was put in there
[56:34.000 --> 56:37.000]  of the total proof and all the packets of the entire election
[56:37.000 --> 56:38.000]  and Bruce Chana did it,
[56:38.000 --> 56:40.000]  and then the guys, his own people, looked at the code
[56:40.000 --> 56:42.000]  and he finally gave it to them and they said,
[56:42.000 --> 56:43.000]  service the simulation.
[56:43.000 --> 56:46.000]  It's not even real.
[56:46.000 --> 56:51.000]  And just like Q quit doing posts when the scam was up,
[56:51.000 --> 56:53.000]  now this guy won't talk to Lindell.
[56:53.000 --> 56:57.000]  And he set up the Pentagon before this guy.
[56:57.000 --> 57:01.000]  And so you talk about sophisticated operator.
[57:01.000 --> 57:04.000]  You'd never know this stuff until you've been through it.
[57:04.000 --> 57:06.000]  And I've been through it and I've been set up.
[57:06.000 --> 57:07.000]  I've been set up.
[57:07.000 --> 57:08.000]  Lindell's new to this fight.
[57:08.000 --> 57:09.000]  He's doing a great job.
[57:09.000 --> 57:12.000]  I mean, I'd say for somebody who came out of nowhere
[57:12.000 --> 57:14.000]  into the major leagues of politics,
[57:14.000 --> 57:16.000]  he's done an incredible job as a man in the arena.
[57:16.000 --> 57:21.000]  It's like going to boxing training camp for three months,
[57:21.000 --> 57:23.000]  we've never boxed and getting the ring with Mike Tyson.
[57:23.000 --> 57:26.000]  He did it and actually knocked Mike Tyson down one time.
[57:26.000 --> 57:28.000]  But Tyson just got up and beat the living hell out of him.
[57:28.000 --> 57:32.000]  So that's the allegory again that we're doing sporting analogies here.
[57:32.000 --> 57:34.000]  So I admire the guy.
[57:34.000 --> 57:36.000]  But I mean, they set his ass up.
[57:36.000 --> 57:39.000]  So we need to learn from this and move forward.
[57:39.000 --> 57:41.000]  The key is we're building awareness of election fraud
[57:41.000 --> 57:43.000]  and building opposition to it.
[57:43.000 --> 57:46.000]  And that's what's important because fighting builds your muscles.
[57:46.000 --> 57:49.000]  Struggle makes it strong.
[57:49.000 --> 57:52.000]  I have gotten so many requests and so many complaints from listeners
[57:52.000 --> 57:55.000]  in the last six plus months of where is the activated charcoal,
[57:55.000 --> 57:57.000]  toothpaste, and an off wash.
[57:57.000 --> 57:59.000]  We only came out with it a year and a half ago.
[57:59.000 --> 58:01.000]  It became a best seller within six months.
[58:01.000 --> 58:03.000]  And now because of the COVID lockdowns and the shutdowns
[58:03.000 --> 58:05.000]  and the supply chain, we haven't had it.
[58:05.000 --> 58:08.000]  Finally, it came back in a limited supply.
[58:08.000 --> 58:10.000]  Believe me, I'm happy too.
[58:10.000 --> 58:12.000]  It's a great toothpaste and it funds the info war.
[58:12.000 --> 58:14.000]  So if you want to get it and stock up on it because you were already a fan
[58:14.000 --> 58:15.000]  or if you haven't tried it,
[58:15.000 --> 58:19.000]  it's back in stock at infowarstore.com discounted
[58:19.000 --> 58:21.000]  because of the COVID lockdown,
[58:21.000 --> 58:23.000]  because of the globalist siege on small businesses
[58:23.000 --> 58:25.000]  and companies in America.
[58:25.000 --> 58:27.000]  It's been available for over six months,
[58:27.000 --> 58:31.000]  but now it's back in stock and it's available in only two places.
[58:31.000 --> 58:36.000]  infowarstore.com and drjonesnaturals.com.
[58:36.000 --> 58:39.000]  It is our activated charcoal toothpaste and mouthwash.
[58:39.000 --> 58:41.000]  So get your activated charcoal toothpaste,
[58:41.000 --> 58:44.000]  activated charcoal mouthwash with central oils and more
[58:44.000 --> 58:49.000]  at infowarstore.com and fund the info war a true 360 win.
[58:49.000 --> 58:55.000]  As men age, they often experience a slowdown
[58:55.000 --> 59:00.000]  in vitality, energy and overall wellness.
[59:00.000 --> 59:05.000]  And that's why we made one of our most popular formulas to date.
[59:05.000 --> 59:10.000]  Super male vitality, specifically designed to assist the body
[59:10.000 --> 59:16.000]  in regulating proper balance to create superior vitality in males.
[59:16.000 --> 59:21.000]  Now look, this unique formula promotes your body's own natural responses
[59:21.000 --> 59:27.000]  and it contains no synthetic chemicals and no unwanted additives.
[59:27.000 --> 59:28.000]  Yes.
[59:28.000 --> 59:33.000]  We're talking about ancient wisdom combined with modern technology,
[59:33.000 --> 59:36.000]  working together in perfect synchronicity
[59:36.000 --> 59:40.000]  to help you get the most out of this herb packed formula.
[59:40.000 --> 59:41.000]  So what are you waiting for?
[59:41.000 --> 59:43.000]  Go to the infowarstore.
[59:43.000 --> 59:46.000]  Never been a better time than right now.
[59:46.000 --> 59:50.000]  Super male vitality at infostore.com.
[59:53.000 --> 59:56.000]  You're listening to the Alex Jones show.
[1:00:09.000 --> 1:00:11.000]  The targeting of our children is live.
[1:00:11.000 --> 1:00:14.000]  Any species that allows the targeting of its young
[1:00:14.000 --> 1:00:20.000]  is a species in collapse headed towards extinction.
[1:00:20.000 --> 1:00:23.000]  Here's Tucker Carlson knocking out of the park and more.
[1:00:23.000 --> 1:00:27.000]  Coming up, there is no informed consent with these deadly shots.
[1:00:27.000 --> 1:00:30.000]  They have some special guest stay with us.
[1:00:30.000 --> 1:00:33.000]  Watch this school board member from Oklahoma, Norman, Oklahoma,
[1:00:33.000 --> 1:00:37.000]  tell you that maskless kids in classrooms could be committing murder.
[1:00:37.000 --> 1:00:42.000]  It's insane to send five and six and seven and eight,
[1:00:42.000 --> 1:00:46.000]  all the way through 11 year olds that don't have a choice about vaccine.
[1:00:46.000 --> 1:00:51.000]  Just in a classroom with where people can spread a deadly disease
[1:00:51.000 --> 1:00:53.000]  and not even know they're sick.
[1:00:53.000 --> 1:00:56.000]  It's just not okay for kids to commit murder
[1:00:56.000 --> 1:01:00.000]  by coming to school without a mask.
[1:01:00.000 --> 1:01:02.000]  Your four year old goes to school without a mask
[1:01:02.000 --> 1:01:05.000]  and is committing murder.
[1:01:05.000 --> 1:01:06.000]  Where's this all going?
[1:01:06.000 --> 1:01:09.000]  Will it stop here? It hasn't so far.
[1:01:09.000 --> 1:01:11.000]  So if you want to know what our future may look like,
[1:01:11.000 --> 1:01:14.000]  take a look at what is happening on the distant fringes of the Anglosphere
[1:01:14.000 --> 1:01:18.000]  in the formerly reasonable Australia, a country all Americans love.
[1:01:18.000 --> 1:01:21.000]  You're seeing footage right now of decontamination tents
[1:01:21.000 --> 1:01:25.000]  that have been set up in people's yards in Sydney, Australia.
[1:01:25.000 --> 1:01:28.000]  The Australian military is now enforcing martial law.
[1:01:28.000 --> 1:01:30.000]  What's the justification for this?
[1:01:30.000 --> 1:01:33.000]  Because nine people died of COVID this summer.
[1:01:33.000 --> 1:01:37.000]  Nine people in the entire nation of Australia.
[1:01:37.000 --> 1:01:40.000]  Australia's Chief Health Officer is now commanding citizens
[1:01:40.000 --> 1:01:43.000]  not to speak to their neighbours.
[1:01:43.000 --> 1:01:46.000]  Speaking to other human beings is just too dangerous.
[1:01:46.000 --> 1:01:50.000]  We need to limit our movements.
[1:01:50.000 --> 1:01:54.000]  We need to consider whenever we leave our house
[1:01:54.000 --> 1:01:59.000]  that anyone with us, anyone we come into contact with
[1:01:59.000 --> 1:02:02.000]  could convey the virus.
[1:02:02.000 --> 1:02:08.000]  So whilst it is a human nature to engage in conversation with others,
[1:02:08.000 --> 1:02:14.000]  to be friendly, unfortunately, this is not the time to do that.
[1:02:14.000 --> 1:02:19.000]  So even if you run into your next door neighbour in the shopping centre,
[1:02:19.000 --> 1:02:21.000]  don't start up a conversation.
[1:02:21.000 --> 1:02:25.000]  Now is the time for minimising your interactions with others
[1:02:25.000 --> 1:02:27.000]  that as we go about our daily lives,
[1:02:27.000 --> 1:02:33.000]  we do not come into contact with anyone else that would pose a risk.
[1:02:33.000 --> 1:02:38.000]  It's humiliating, obviously, in its cowardice and its lack of proportion.
[1:02:38.000 --> 1:02:40.000]  But it's also scary.
[1:02:40.000 --> 1:02:43.000]  It's human nature to communicate with other people? No.
[1:02:43.000 --> 1:02:47.000]  It's a human need to communicate with other people.
[1:02:47.000 --> 1:02:50.000]  Now with an increase in RSV around the country,
[1:02:50.000 --> 1:02:54.000]  some feel thought there could be a link with the rise
[1:02:54.000 --> 1:02:57.000]  in hospitalised pediatric COVID cases.
[1:02:57.000 --> 1:03:00.000]  The Houston Chronicle reported this today saying
[1:03:00.000 --> 1:03:05.000]  Texas children's identified 25 cases and counting of children
[1:03:05.000 --> 1:03:09.000]  with both RSV and COVID at all three of its campuses.
[1:03:09.000 --> 1:03:13.000]  More than half of those children have been hospitalised.
[1:03:13.000 --> 1:03:20.000]  Phil, again, we're not being told whether the kids are being admitted
[1:03:20.000 --> 1:03:26.000]  sick with RSV, which, again, it seems like that's the case,
[1:03:26.000 --> 1:03:30.000]  because the transparency doesn't really feed the panic
[1:03:30.000 --> 1:03:36.000]  that I think, sadly, some in our society want to keep going.
[1:03:36.000 --> 1:03:39.000]  Yeah, look, one of the things we know about pediatric hospitalisations
[1:03:39.000 --> 1:03:42.000]  with COVID and we've had multiple studies that have found this now
[1:03:42.000 --> 1:03:44.000]  over and over in multiple countries,
[1:03:44.000 --> 1:03:46.000]  a lot of them are incidental,
[1:03:46.000 --> 1:03:48.000]  which is to say children are there for some other reason,
[1:03:48.000 --> 1:03:50.000]  they broke a leg, whatever it is,
[1:03:50.000 --> 1:03:52.000]  we now test everyone who goes to the hospitals,
[1:03:52.000 --> 1:03:54.000]  they happen to test positive, they were asymptomatic,
[1:03:54.000 --> 1:03:56.000]  it was not the reason they were there,
[1:03:56.000 --> 1:03:59.000]  but it goes on the medical record and it goes into the statistics
[1:03:59.000 --> 1:04:01.000]  that everyone sees.
[1:04:01.000 --> 1:04:03.000]  Now you can look at that and studies after the fact
[1:04:03.000 --> 1:04:05.000]  and kind of separate it, but it's much, much harder
[1:04:05.000 --> 1:04:07.000]  when they're in there for a respiratory virus
[1:04:07.000 --> 1:04:09.000]  and they have a co-infection.
[1:04:09.000 --> 1:04:11.000]  That's never going to be separated out in a study
[1:04:11.000 --> 1:04:14.000]  because how could you determine which virus is the reason they're there,
[1:04:14.000 --> 1:04:16.000]  but for children under five,
[1:04:16.000 --> 1:04:19.000]  based on everything we know about the respective viruses,
[1:04:19.000 --> 1:04:21.000]  the pathogenicity in these co-infected cases
[1:04:21.000 --> 1:04:23.000]  is almost definitely from the RSV
[1:04:23.000 --> 1:04:25.000]  and there was an AAP study last year
[1:04:25.000 --> 1:04:28.000]  finding that 50% of pediatric COVID hospitalisations
[1:04:28.000 --> 1:04:31.000]  had co-infections with other common viruses
[1:04:31.000 --> 1:04:34.000]  and so I think it's almost certain
[1:04:34.000 --> 1:04:37.000]  that a very large number of the hospitalisations
[1:04:37.000 --> 1:04:41.000]  that are now being reported are RSV co-infections
[1:04:41.000 --> 1:04:43.000]  and in fact, Laura, they may not even be that,
[1:04:43.000 --> 1:04:45.000]  they may be COVID negative RSV infections
[1:04:45.000 --> 1:04:47.000]  because a lot of these articles are written
[1:04:47.000 --> 1:04:50.000]  in sort of crafty ways to make it seem like
[1:04:50.000 --> 1:04:52.000]  the children's hospitals are overflowing with COVID
[1:04:52.000 --> 1:05:16.000]  but really they're overflowing with RSV.
[1:05:16.000 --> 1:05:22.000]  You can get my six pack of towels for $39.99, normally $199.99.
[1:05:22.000 --> 1:05:24.000]  You can get my Gives and Dreams sheets,
[1:05:24.000 --> 1:05:27.000]  normally $107 a set as low as $49.99 a set.
[1:05:27.000 --> 1:05:30.000]  I took everything and just passed the savings on
[1:05:30.000 --> 1:05:33.000]  because we need support right now for what's going on.
[1:05:33.000 --> 1:05:35.000]  Myself, I need the cyber symposium.
[1:05:35.000 --> 1:05:38.000]  I just lost a million dollar week revenue by John Fox.
[1:05:38.000 --> 1:05:41.000]  You know what? I'm not going to succumb to your cancer culture.
[1:05:41.000 --> 1:05:43.000]  We're going to bring the word out on our own.
[1:05:43.000 --> 1:05:46.000]  You're supporting us using the promo code Alex
[1:05:46.000 --> 1:05:48.000]  and you're supporting us getting the word out
[1:05:48.000 --> 1:05:50.000]  with Alex's great show and for Boris
[1:05:50.000 --> 1:05:54.000]  and you're supporting my pillow, 2,500 employees
[1:05:54.000 --> 1:05:57.000]  and I haven't had to lay anybody off in spite of trying to be an attack
[1:05:57.000 --> 1:05:58.000]  and camp.
[1:05:58.000 --> 1:05:59.000]  Beautiful, you're an example of resistance.
[1:05:59.000 --> 1:06:20.000]  I'm coming with love, ladies and gentlemen.
[1:06:20.000 --> 1:06:22.000]  I'm coming with love for humanity.
[1:06:22.000 --> 1:06:24.000]  I'm coming for a belief in our species
[1:06:24.000 --> 1:06:26.000]  and belief in our planet and life and what God gave us
[1:06:26.000 --> 1:06:30.000]  that we can populate the stars and build a thousand worlds together
[1:06:30.000 --> 1:06:34.000]  and live together for peace through eternity in God's vision.
[1:06:34.000 --> 1:06:39.000]  But first, you've got to rise.
[1:06:39.000 --> 1:06:42.000]  You've got to stand up and resist evil
[1:06:42.000 --> 1:06:44.000]  and resist the wickedness in the universe
[1:06:44.000 --> 1:06:49.000]  that seeks to destroy and steal your birthright.
[1:06:49.000 --> 1:06:51.000]  I want you to wake up
[1:06:51.000 --> 1:06:55.000]  and I want you to join me now in a pledge
[1:06:55.000 --> 1:06:58.000]  to love yourself and to love your family
[1:06:58.000 --> 1:07:01.000]  and to never let somebody tell you to wear a dirty mask
[1:07:01.000 --> 1:07:03.000]  or that you're diseased or that you're bad
[1:07:03.000 --> 1:07:07.000]  and that you've got to bow down to them.
[1:07:07.000 --> 1:07:09.000]  All right, ladies and gentlemen,
[1:07:09.000 --> 1:07:12.000]  we are back live now in two.
[1:07:12.000 --> 1:07:14.000]  Hour number two.
[1:07:14.000 --> 1:07:17.000]  I am a wild child, ladies and gentlemen.
[1:07:17.000 --> 1:07:20.000]  I am not bowing down to Bill Gates and Fauci
[1:07:20.000 --> 1:07:23.000]  and Klaus Schwab and the rest of these globalists.
[1:07:23.000 --> 1:07:25.000]  Let's get into it right now.
[1:07:25.000 --> 1:07:28.000]  There is so much to hit.
[1:07:28.000 --> 1:07:30.000]  Tucker Carlson covered it last night.
[1:07:30.000 --> 1:07:32.000]  We covered it yesterday.
[1:07:32.000 --> 1:07:34.000]  I just saw the transcript out of the Daily Oklahoma
[1:07:34.000 --> 1:07:37.000]  and I didn't know there was actual video of this
[1:07:37.000 --> 1:07:39.000]  of the school board saying,
[1:07:39.000 --> 1:07:41.000]  children are murderers.
[1:07:41.000 --> 1:07:45.000]  They could be giving off something that's going to kill people.
[1:07:45.000 --> 1:07:49.000]  When the science shows it's the so-called GMO vaccine
[1:07:49.000 --> 1:07:51.000]  that's giving off the spike protein
[1:07:51.000 --> 1:07:53.000]  hurting and killing people,
[1:07:53.000 --> 1:07:55.000]  but this monster wants to sit up there
[1:07:55.000 --> 1:07:57.000]  because she scripted it where she's the hero
[1:07:57.000 --> 1:08:00.000]  and say, our children are terrorists.
[1:08:00.000 --> 1:08:02.000]  Meanwhile, we've got big news
[1:08:02.000 --> 1:08:05.000]  if you buy into all the COVID hysteria
[1:08:05.000 --> 1:08:06.000]  with the border wide open
[1:08:06.000 --> 1:08:09.000]  and buses being delivered of untested COVID patients
[1:08:09.000 --> 1:08:11.000]  to Austin.
[1:08:11.000 --> 1:08:15.000]  That's even on KXAN now, local TV.
[1:08:15.000 --> 1:08:18.000]  I almost fell out of my chair this morning when I saw it.
[1:08:18.000 --> 1:08:23.000]  But here is this monster declaring the new suspects,
[1:08:23.000 --> 1:08:26.000]  the new bad guys, the new Al Capones,
[1:08:26.000 --> 1:08:28.000]  the new Jeffrey Epstein's.
[1:08:28.000 --> 1:08:30.000]  It's your children.
[1:08:30.000 --> 1:08:32.000]  We're all dirty. We're all dangerous.
[1:08:32.000 --> 1:08:36.000]  So wear a mask that doesn't even stop transmission of anything,
[1:08:36.000 --> 1:08:38.000]  but just show your fieldy to her.
[1:08:38.000 --> 1:08:39.000]  Here it is.
[1:08:39.000 --> 1:08:43.000]  It's insane to send five and six and seven and eight
[1:08:43.000 --> 1:08:45.000]  all the way up through 11 year olds
[1:08:45.000 --> 1:08:47.000]  that don't have a choice about vaccine.
[1:08:47.000 --> 1:08:50.000]  Just sit in a classroom
[1:08:50.000 --> 1:08:52.000]  with where people can spread a deadly disease
[1:08:52.000 --> 1:08:54.000]  and not even know they're sick.
[1:08:54.000 --> 1:08:56.000]  That's just not okay
[1:08:56.000 --> 1:09:00.000]  for kids to commit murder by coming to school without a mask.
[1:09:00.000 --> 1:09:03.000]  You would never be able to come out of your house again
[1:09:03.000 --> 1:09:04.000]  if you believe this woman
[1:09:04.000 --> 1:09:06.000]  and all society would break down
[1:09:06.000 --> 1:09:07.000]  and we'd starve to death
[1:09:07.000 --> 1:09:09.000]  because no one could go out and drive trucks
[1:09:09.000 --> 1:09:11.000]  or plant fields or fix vehicles
[1:09:11.000 --> 1:09:13.000]  or fix satellite uplinks,
[1:09:13.000 --> 1:09:16.000]  you know, the millions of things there are to do.
[1:09:16.000 --> 1:09:18.000]  And that's already killed.
[1:09:18.000 --> 1:09:20.000]  20 extra million people starved to death
[1:09:20.000 --> 1:09:23.000]  because this woman is so disconnected from reality
[1:09:23.000 --> 1:09:25.000]  and doesn't know how the world works
[1:09:25.000 --> 1:09:30.000]  that 20 million extra people starved to death
[1:09:30.000 --> 1:09:32.000]  in the last year under lockdowns.
[1:09:32.000 --> 1:09:37.000]  All this hog, this taxpayer funded pig
[1:09:37.000 --> 1:09:41.000]  sits up there saying our children are murderers.
[1:09:41.000 --> 1:09:43.000]  Now, here is Dr. Michael Yedon,
[1:09:43.000 --> 1:09:49.000]  the former chief scientist at Pfizer, you pig woman.
[1:09:49.000 --> 1:09:51.000]  The former chief scientist who just retired
[1:09:51.000 --> 1:09:53.000]  two and a half years ago
[1:09:53.000 --> 1:09:55.000]  with the highest accreditations,
[1:09:55.000 --> 1:09:58.000]  a guy that believes in real vaccines if they're clean,
[1:09:58.000 --> 1:10:00.000]  saying I don't know what's going on
[1:10:00.000 --> 1:10:03.000]  but we've never developed a cold virus vaccine
[1:10:03.000 --> 1:10:06.000]  because it will see the shell
[1:10:06.000 --> 1:10:11.000]  that is approaching our body and attack our body.
[1:10:11.000 --> 1:10:14.000]  And instead, they souped up the protein
[1:10:14.000 --> 1:10:16.000]  to have even more proteins that are on our body
[1:10:16.000 --> 1:10:18.000]  to design it to attack us.
[1:10:18.000 --> 1:10:21.000]  And Yedon wrote a huge report with links to dozens of studies
[1:10:21.000 --> 1:10:23.000]  with Dr. Wolfgang Wudarg,
[1:10:23.000 --> 1:10:30.000]  the head of the EU advisory board, the EU advisor.
[1:10:30.000 --> 1:10:34.000]  And they censored him and they blocked him everywhere.
[1:10:34.000 --> 1:10:37.000]  That was December 1st of last year.
[1:10:37.000 --> 1:10:39.000]  Before the inoculations began,
[1:10:39.000 --> 1:10:41.000]  they signed an emergency petition saying
[1:10:41.000 --> 1:10:43.000]  you're going to see blood clots,
[1:10:43.000 --> 1:10:45.000]  you're going to see hemorrhaging in the lungs,
[1:10:45.000 --> 1:10:47.000]  you're going to see strokes,
[1:10:47.000 --> 1:10:49.000]  you're going to see sterilization,
[1:10:49.000 --> 1:10:52.000]  you're going to see auto-body dependency,
[1:10:52.000 --> 1:10:55.000]  you're going to see all and exactly
[1:10:55.000 --> 1:10:58.000]  what the top scientists have happened.
[1:10:58.000 --> 1:11:00.000]  And then Google and Facebook and Twitter
[1:11:00.000 --> 1:11:04.000]  and all the big tech try to suppress,
[1:11:04.000 --> 1:11:08.000]  because this isn't doctors, this is a globalist attack.
[1:11:08.000 --> 1:11:10.000]  Now, I've harped on this forever.
[1:11:10.000 --> 1:11:13.000]  It's finally getting attention in Congress.
[1:11:13.000 --> 1:11:18.000]  But here is Dr. Yedon, this is 15B.
[1:11:18.000 --> 1:11:20.000]  Somebody clips, I got to be clear with the crew
[1:11:20.000 --> 1:11:22.000]  because I move around a lot.
[1:11:22.000 --> 1:11:26.000]  Talking about this just last week.
[1:11:26.000 --> 1:11:28.000]  In terms of safety,
[1:11:28.000 --> 1:11:31.000]  Dr. Wolfgang Wudarg of Germany and myself,
[1:11:31.000 --> 1:11:33.000]  1st of December of 2020,
[1:11:33.000 --> 1:11:35.000]  you can go and find our petition,
[1:11:35.000 --> 1:11:39.000]  Bodarg and Yedon EMA petition, December 2020.
[1:11:39.000 --> 1:11:43.000]  Now, we were smeared all over the media,
[1:11:43.000 --> 1:11:45.000]  but all we said was, in essence,
