[00:00:01.452 --> 00:00:09.615]  You want answers?
[00:28:25.432 --> 00:28:27.794]  I think it's fair to say that the House of Cards is coming down.
[00:28:27.794 --> 00:28:28.534]  I mean, it's coming out.
[00:28:28.534 --> 00:28:29.475]  They surveilled them.
[00:28:29.475 --> 00:28:30.756]  It's in the Flynn documents.
[00:28:30.756 --> 00:28:31.997]  They got caught lying.
[00:28:31.997 --> 00:28:41.506]  So what do we do legally now to make sure that they end up getting in trouble before they launch the next part of their fiction, as Ron Paul called it last week, as you called it, a charade.
[00:28:42.447 --> 00:28:46.270]  Uh, where they're planning to indict the President for obstruction of justice.
[00:28:46.270 --> 00:28:48.652]  The word is, as early as Christmas.
[00:28:48.652 --> 00:28:52.856]  And I reported that Friday, and now NBC News yesterday said that that is the word.
[00:28:52.856 --> 00:28:54.677]  They're looking to indict the President.
[00:28:54.677 --> 00:28:56.059]  We'll be back with William Binning.
[00:28:57.856 --> 00:29:03.323]  Maximize your potential and take your body back with super male vitality.
[00:29:03.323 --> 00:29:08.669]  We're breaking the conditioning and fighting back against the globalist war on male vitality.
[00:29:08.669 --> 00:29:17.059]  Our ultimate non-GMO formula is sourced from powerful organic herbs that have been gathered from around the world and then concentrated for maximum potency.
[00:29:18.223 --> 00:29:25.127]  Super Male Vitality was developed to activate your body's natural processes instead of using synthetic chemicals.
[00:29:25.127 --> 00:29:29.550]  Info Wars Life wants to bring you the highest quality products.
[00:29:29.550 --> 00:29:37.335]  Our unique combination of ingredients is designed to assist the body in regulating proper balance and creating superior vitality in males.
[00:29:38.841 --> 00:29:42.523]  Support your body and mind and take yourself to the next level.
[00:29:42.523 --> 00:29:46.404]  Boost your vitality and energize your life.
[00:29:46.404 --> 00:29:47.885]  Take control of your body.
[00:29:47.885 --> 00:29:53.087]  Grab a bottle of Super Male Vitality today at infowarslife.com.
[00:29:53.087 --> 00:29:55.008]  That's infowarslife.com.
[00:29:58.007 --> 00:30:00.991]  Top scientists and researchers agree.
[00:30:00.991 --> 00:30:10.124]  We are being hit by toxic weapons in the food and water supply that are making us fat, sick, and stupid.
[00:30:10.124 --> 00:30:11.506]  So what do we do about it?
[00:30:11.506 --> 00:30:14.630]  Well, for starters, don't just sit there and take it.
[00:30:14.810 --> 00:30:22.576]  Fight back with the all-new supercharged BrainForce Plus and feel the rush without the crash.
[00:30:22.576 --> 00:30:28.821]  BrainForce Plus is the next generation of advanced neural activation and nootropics.
[00:30:28.821 --> 00:30:36.748]  And now we've added a brand new ingredient called Black Pepper Fruit Extract that gives you an added kick.
[00:30:37.568 --> 00:30:50.292]  Other ingredients include vitamin B12 and neurological tonic and cognitive enhancers that will allow you to flip the switch and supercharge your state of mind.
[00:30:50.292 --> 00:30:51.613]  It's the real deal.
[00:30:51.613 --> 00:30:53.353]  Brain Force Plus.
[00:30:53.353 --> 00:30:56.695]  Secure your bottle right now at infowarsstore.com.
[00:30:58.743 --> 00:31:03.445]  You deserve a deep restful sleep with Knockout by InfoWars Life.
[00:31:03.445 --> 00:31:13.868]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[00:31:14.768 --> 00:31:19.573]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[00:31:19.573 --> 00:31:27.982]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[00:31:27.982 --> 00:31:35.690]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[00:31:35.690 --> 00:31:37.672]  Wake up refreshed and take on the day.
[00:31:38.112 --> 00:31:46.055]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[00:31:46.055 --> 00:31:49.737]  Get the sleep you deserve and experience the power of knockout.
[00:31:49.737 --> 00:31:54.119]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[00:31:54.119 --> 00:31:55.680]  That's InfoWarsLife.com
[00:31:57.717 --> 00:32:06.824]  Alex Jones here to tell you about how you can help spread liberty worldwide, also enjoying what I have found to be the best tasting, 100% organic coffee on the planet.
[00:32:06.824 --> 00:32:14.931]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:32:15.211 --> 00:32:20.096]  We have now managed to secure the sought-after beans in a highly customized blend.
[00:32:20.096 --> 00:32:26.882]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[00:32:26.882 --> 00:32:34.069]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[00:32:34.069 --> 00:32:40.935]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[00:32:41.075 --> 00:32:45.556]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[00:32:45.556 --> 00:32:48.937]  Available in original or with our immune support infusion blend.
[00:32:48.937 --> 00:32:55.238]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[00:32:55.238 --> 00:33:01.179]  Available at Infowarslife.com.
[00:33:01.179 --> 00:33:03.820]  You're listening to the Alex Jones Show.
[00:33:14.764 --> 00:33:22.010]  For every question they don't want you to ask, he has the answer they don't want you to hear.
[00:33:22.010 --> 00:33:27.313]  He is Alex Jones.
[00:33:27.313 --> 00:33:34.839]  And that doesn't mean I have all the answers, but the amazing guests we have like William Binney and Dr. Ron Paul and others, they do have the answers.
[00:33:36.081 --> 00:33:40.566]  And I was just on the website pgknowledge.eu and the Good American and a bunch of others.
[00:33:40.566 --> 00:33:44.871]  They've got the documents and the breakdowns of the fraud that it was an internal deal.
[00:33:44.871 --> 00:33:46.993]  There was no Russian hacking.
[00:33:46.993 --> 00:33:49.215]  They're just involved in a giant hoax.
[00:33:49.215 --> 00:33:54.321]  And they want to basically have it where any surveillance of their illegal activity is supposedly Russian.
[00:33:54.321 --> 00:33:55.762]  Because they're committing all these crimes.
[00:33:56.423 --> 00:33:59.766]  But, again, William Binning is our guest.
[00:33:59.766 --> 00:34:02.049]  pgknowledge.eu.
[00:34:02.049 --> 00:34:04.391]  The film, A Good American.
[00:34:04.391 --> 00:34:10.237]  In the nine minutes we have left, sir, please break down the great work you're doing in Europe.
[00:34:10.237 --> 00:34:17.664]  Again, it's so important the President asked you to meet with the CIA Director and just other key facts that folks should be made aware of.
[00:34:19.505 --> 00:34:24.829]  Well, first of all, I would recommend that they take a look at A Good American, the movie.
[00:34:24.829 --> 00:34:32.856]  It's only something like $4 to look at Netflix and so on, on web, and you can access it there.
[00:34:32.856 --> 00:34:35.598]  It really gives you the background.
[00:34:35.598 --> 00:34:47.027]  My career in NSA gives you the idea how intelligence works, but also it leads you into understanding how they're doing this mass surveillance and what it means and how it can all be pulled together.
[00:34:48.077 --> 00:34:57.200]  And then, of course, it also gives you the idea of how they're violating the Constitution and everybody's rights, even though they don't know it.
[00:34:57.200 --> 00:35:10.243]  But they shouldn't go around saying things like, I'm not doing anything wrong, so I have nothing to fear, simply because, you know, they're not really free to have free thoughts and be creative and innovative without having the government watch you.
[00:35:10.243 --> 00:35:16.085]  Because if you start doing something that is not compatible with their thinking, they'll come after you, just like they did us.
[00:35:17.012 --> 00:35:33.265]  And so they made it impossible fundamentally for us to do the kind of analytic job that we had developed inside NSA and do a similar job outside commercially or even with other departments of government they wouldn't let us do it.
[00:35:33.265 --> 00:35:45.174]  They got us fired and contracts terminated and it was all series of things they did first at the NGO and then at the INSCOM and then at Customs and Border Protection and
[00:35:46.415 --> 00:35:52.801]  So, everywhere we went, they made sure that we couldn't succeed at that job.
[00:35:52.801 --> 00:36:11.197]  So, eventually, and then the Department of Justice started coming after us, trying to put us in jail with fabricated evidence, and we stopped all that by telling them that we had exculpatory data and evidence then that they were doing, their effort was malicious prosecution, and then they finally left us alone.
[00:36:11.994 --> 00:36:22.219]  So in the end, you know, after so many years of that, we basically found an opportunity over here in Europe where they value privacy more.
[00:36:22.219 --> 00:36:32.064]  And we decided to come over here and do this job over here, put together systems that will allow us to analyze massive amounts of data and pull out only what's necessary and what's relevant.
[00:36:32.825 --> 00:36:37.086]  And make sense of massive data, which we could have done in the U.S.
[00:36:37.086 --> 00:36:40.027]  20 years ago, but they denied it and kept us from doing it.
[00:36:40.027 --> 00:36:42.468]  So we're over here now doing that.
[00:36:42.468 --> 00:36:50.830]  And we're looking at commercial applications, insurance and banking and all kinds of applications on massive data around Europe.
[00:36:52.375 --> 00:37:09.408]  So basically the trailblazing research you did that could actually target real terrorists, real criminals, and not violate everybody's privacy, at the same time really stopping disasters, you've run into folks in Europe that are actually looking at allowing you to actually try to build that?
[00:37:09.408 --> 00:37:16.494]  Yeah, and they're actually helping us by, you know, they're organizing and we're forming a company and they're backing us and financing it.
[00:37:16.494 --> 00:37:18.735]  So yeah, absolutely.
[00:37:18.735 --> 00:37:19.396]  That's amazing.
[00:37:21.932 --> 00:37:23.335]  A good American is amazing.
[00:37:36.789 --> 00:37:49.242]  The political class is making hundreds of billions of dollars off this giant super spy grid that spies on everything, but then it's so massively over-targeted it then does nothing to actually stop real problems.
[00:37:49.242 --> 00:37:54.648]  It violates everybody's rights and then lets the political class use it in political campaigns
[00:37:55.649 --> 00:38:03.891]  Not just against Republicans, but the Democrats and the CIA have used it against Dianne Feinstein and others, and it's all admitted they've illegally done it.
[00:38:03.891 --> 00:38:14.834]  And it's now this nightmare with a new superclass, with godlike omnipresent surveillance powers, dragnetting their political opposition.
[00:38:14.834 --> 00:38:17.455]  It's just astounding.
[00:38:17.455 --> 00:38:24.377]  Yeah, and they're acting like they have no respect for the law, and they're above the law, and nobody's going to do anything about it.
[00:38:24.927 --> 00:38:28.950]  I mean, here you have these people lying directly in Congress and everybody knows it.
[00:38:28.950 --> 00:38:31.753]  They got caught at it and still nothing happens.
[00:38:31.753 --> 00:38:33.874]  Now what is the matter with the Department of Justice?
[00:38:33.874 --> 00:38:36.256]  Why aren't they holding these people accountable?
[00:38:36.256 --> 00:38:41.000]  I mean, they certainly do that with whistleblowers who are exposing the problems and the crimes.
[00:38:41.676 --> 00:38:47.501]  So, anybody who exposes something, you step on them, and everybody else who commits them, you give them retroactively.
[00:38:47.501 --> 00:38:53.766]  I was about to say, Loretta Lynch, first they lied about the tarmac meeting, then when it came out, it was totally illegal.
[00:38:53.766 --> 00:38:56.588]  He was under criminal investigation by her.
[00:38:56.588 --> 00:38:59.230]  The FBI documents have now been released by the FBI.
[00:38:59.230 --> 00:39:02.233]  They're trying to find out if it was a cop or whoever to get them fired.
[00:39:02.773 --> 00:39:04.634]  Right, and you can also don't forget that Mueller and Comey
[00:39:30.600 --> 00:39:49.900]  We're the two of the main players back in as early as 2001 and 2004 in the Department of Justice and the FBI who actually were using the Stellar Wind program, the illegally acquired data, against individuals inside the United States for common criminal activity.
[00:39:49.900 --> 00:39:53.164]  And of course then they did the parallel construction of the DEA and the rest of it.
[00:39:54.324 --> 00:39:59.928]  And then so, they were in charge, I guess, later when you got SWAT teamed, too, right?
[00:39:59.928 --> 00:40:02.650]  I mean, these are monsters.
[00:40:02.650 --> 00:40:03.311]  That's right.
[00:40:03.311 --> 00:40:05.833]  They're basic criminals.
[00:40:05.833 --> 00:40:06.674]  That's all.
[00:40:06.674 --> 00:40:08.015]  Gosh!
[00:40:08.015 --> 00:40:11.337]  And they know it's criminal what they did, and it's all come out!
[00:40:11.337 --> 00:40:12.378]  Wow!
[00:40:12.378 --> 00:40:20.064]  Well, I tell you, if we can just get rid of these guys... That's why I'm calling our Department of Justice now our Department of Just Us.
[00:40:21.854 --> 00:40:22.835]  Wow.
[00:40:22.835 --> 00:40:29.560]  Well, sir, I'm just blown away by your courage and Mr. Drake's courage and all the others and what you've gone through and how they tried to put you guys in prison.
[00:40:29.560 --> 00:40:30.400]  That's a whole other story.
[00:40:30.400 --> 00:40:35.304]  But then Patriots Inside Justice would leak that you'd been set up.
[00:40:35.304 --> 00:40:40.267]  So there is a God, there is justice, but good men and women have to stand up and have to tell the truth.
[00:40:40.267 --> 00:40:43.410]  I hope this whole Clinton, globalist, Bush,
[00:40:44.250 --> 00:40:53.238]  Establishment swamp face sucker can finally be removed off our face and I think it says a lot about Trump that he had Pompeo meet with you and that he's the target of these people.
[00:40:53.238 --> 00:40:58.883]  I mean I think it says a lot about Trump that he's doing that.
[00:40:58.883 --> 00:41:02.767]  Yeah I think they're really afraid of him and what he'll be able to achieve.
[00:41:03.639 --> 00:41:10.865]  They're also afraid of him because he might see through them, which I think he does, and start to break up their game.
[00:41:10.865 --> 00:41:12.787]  That's one of the things they don't want to happen.
[00:41:12.787 --> 00:41:17.971]  I mean, the thing that they fear most is sunlight on the activities they've been performing.
[00:41:18.587 --> 00:41:21.928]  And they want to keep it, that's why the mainstream media is one of their main targets.
[00:41:21.928 --> 00:41:29.390]  So they can't, they won't broadcast any other opinions or views other than the ones they want shared.
[00:41:29.390 --> 00:41:36.733]  So, you know, I think the basic problem with why they hate Trump so much is because they fear him so much.
[00:41:37.745 --> 00:42:00.775]  That's right, and as you've said, now Google, Facebook, Twitter, they're using NSA style tools to spy on liberal, conservative, you name it, outside speech, and then censor us in real time, not just keep you off mainstream news, not just keep me off, but then censor us in real time, not because we're fake news, but because we're researched real news.
[00:42:02.287 --> 00:42:03.508]  Yeah, that's right.
[00:42:03.508 --> 00:42:05.889]  And you can't have that in a controlled environment.
[00:42:05.889 --> 00:42:13.534]  That's also what one of the reasons, one of the things I said about the bulk surveillance is that one of the main objectives is population control.
[00:42:13.534 --> 00:42:19.779]  Now, also to make that happen, you have to control the narrative that's fed to the larger population of the country.
[00:42:19.779 --> 00:42:22.020]  And that takes the mainstream media.
[00:42:22.020 --> 00:42:23.341]  And that's basically what's happening
[00:42:23.979 --> 00:42:31.342]  They are, in fact, controlled by the government, the shadow government, and those who want to control the narrative.
[00:42:31.342 --> 00:42:34.843]  And now they admit they want to sew it up in free speech, have authoritarianism.
[00:42:34.843 --> 00:42:36.624]  Now they have their spy grid in place.
[00:42:36.624 --> 00:42:39.445]  This is really happening, like history shows it would.
[00:42:39.445 --> 00:42:40.365]  Well, you're really a hero.
[00:42:40.365 --> 00:42:43.586]  I know you don't want to hear that, but you really are a hero, and you've been vindicated and everything.
[00:42:43.586 --> 00:42:45.647]  You're a real class act, William Binning.
[00:42:45.647 --> 00:42:48.008]  Thank you for your time, and Godspeed.
[00:42:48.008 --> 00:42:48.688]  Well, thank you, Alex.
[00:42:49.457 --> 00:42:53.139]  Folks, learn more at goodamerican.org or pgnowledge.eu.
[00:42:53.139 --> 00:42:54.960]  It's up to us now to spread the word.
[00:42:54.960 --> 00:42:57.341]  Thank you, doctor.
[00:42:57.341 --> 00:43:03.604]  Choose to take control of your chemistry with Survival Shield X2 and BioTrue Selenium.
[00:43:03.604 --> 00:43:07.966]  This powerful combo is perfect for supporting your thyroid and health.
[00:43:07.966 --> 00:43:15.250]  BioTrue Selenium's formula is far from synthetic and is made from a source of 100% organic mustard seed.
[00:43:15.250 --> 00:43:17.451]  Our super high quality nascent iodine
[00:43:17.671 --> 00:43:23.874]  Is an essential mineral sourced of 99.99% ultra pure deep earth iodine crystals.
[00:43:23.874 --> 00:43:31.657]  This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue, and organ in the body.
[00:43:31.657 --> 00:43:38.580]  With inadequate thyroid hormones you may experience slow metabolism, lethargy, weight gain, and overall brain fog.
[00:43:38.940 --> 00:43:45.166]  Survival Shield X2 and BioTrue Selenium work together to support the systems in your body.
[00:43:45.166 --> 00:43:48.990]  Take control of your chemistry today with this super combo.
[00:43:48.990 --> 00:43:56.037]  Discover the power of Survival Shield X2 and BioTrue Selenium at InfoWarsLife.com
[00:43:57.288 --> 00:44:03.072]  2017 has been a earth-shaking year.
[00:44:03.072 --> 00:44:06.335]  And 2018, guaranteed, is even gonna be wilder.
[00:44:06.335 --> 00:44:11.138]  In fact, my good friend, Stefan Molyneux, said it's gonna be like the Battle of the Gods, Ragnarok.
[00:44:11.138 --> 00:44:13.160]  So get ready, ladies and gentlemen.
[00:44:13.160 --> 00:44:25.469]  And that's why, thanking you for all your support, we are extending free shipping store-wide at infowarestore.com into early January, and the massive 50 to 67% off all our best-selling items.
[00:44:26.309 --> 00:44:32.416]  So ladies and gentlemen, whether it's Colloidal Silver, or Brain Force, or MycoZX, or Floralife, they're now back in stock.
[00:44:32.416 --> 00:44:37.542]  They're all massively discounted with free shipping at InfoWareStore.com.
[00:44:37.542 --> 00:44:46.552]  Take advantage of it, right through the new year, in a salute to the InfoWarriors, and into a thanks to all of you that have made this operation possible.
[00:44:46.852 --> 00:44:56.314]  From myself, the entire InfoWars crew, thank you for your support, thank you for bringing America back from the edge of death, and thank you for standing against the globalists and their bullying garbage.
[00:44:58.208 --> 00:45:06.953]  Hey, did you know that you can now preserve your own food for up to 25 years and still maintain its nutrition and flavor?
[00:45:06.953 --> 00:45:07.493]  That's right.
[00:45:07.493 --> 00:45:12.756]  Now's the time to build your own food storage with Harvest Rights Freeze Dryers.
[00:45:12.756 --> 00:45:19.160]  Go to Infowarsstore.com to learn more and check out this innovative and smart technology that's easy to use,
[00:45:19.420 --> 00:45:27.027]  And let me tell you something, it is perfect for freeze drying fruits, vegetables, meats, dairy products, desserts, and entire meals.
[00:45:27.027 --> 00:45:27.267]  Woo!
[00:45:27.267 --> 00:45:28.288]  That's what I'm talking about.
[00:45:28.288 --> 00:45:37.036]  And when compared to traditional methods of preservation, like canning or dehydrating, you know, like what you get at the grocery store, there is no comparison.
[00:45:37.036 --> 00:45:45.143]  Harvest Right freeze dryers retain 97% of the food's taste, color, and nutritional value, and have a shelf life of up to 25 years.
[00:45:46.624 --> 00:45:50.046]  Now that's what I call the miracle of food preservation.
[00:45:50.046 --> 00:45:54.169]  Harvest Right is truly the world's best, most affordable freeze dryer.
[00:45:54.169 --> 00:45:55.250]  So what are you waiting for?
[00:45:55.250 --> 00:45:58.312]  Check it out right now at InfoWarsStore.com.
[00:45:58.312 --> 00:46:05.777]  I am very proud to announce the introduction of the highest quality InfoWars Biome Defense Probiotic.
[00:46:05.777 --> 00:46:13.222]  We wanted to come out with the largest spectrum of high quality known probiotics that have been proven
[00:46:13.982 --> 00:46:19.926]  To improve overall digestion and health and detoxification in the body.
[00:46:19.926 --> 00:46:31.814]  Biome Defense is an exclusive blend of 50 billion live and active cultures from over 23 different probiotic strains that are known to support digestion and intestinal function.
[00:46:31.814 --> 00:46:37.779]  Our researchers are confident that we have been able to develop what will be the leading probiotic on the market.
[00:46:38.539 --> 00:46:47.546]  Secure your biome defense in ultra-strength or regular strength at InfoWarsLife.com today and get started supporting your digestive system naturally.
[00:46:47.546 --> 00:47:01.256]  We've been testing this formula for years, but this is the limited first run to the public, so please take advantage of it today, support your own health, and support the InfoWar.
[00:47:01.256 --> 00:47:03.858]  You're listening to the Alex Jones Show.
[00:47:19.827 --> 00:47:24.709]  Defending the Republic from enemies foreign and domestic.
[00:47:24.709 --> 00:47:27.870]  It's Alex Jones.
[00:47:27.870 --> 00:47:41.855]  It's coming out that these FBI agents that are having to leave the whole fake Mueller investigation didn't just exonerate Hillary and cover up for her when her and her aides lied, but they praised DOJ official after defying Trump travel ban
[00:47:43.319 --> 00:47:58.245]  But the Supreme Court has now again completely authorized, and of course we knew that would happen, it's clear in law, but I've got a bunch of news on that front right now.
[00:47:58.245 --> 00:48:06.048]  The first thing I want to get at here though is that this Mueller thing is completely transparent.
[00:48:07.523 --> 00:48:18.137]  And that's why the media now goes into this whole hoax mode of fake news that Trump got caught working with the Russians during the campaign and Flynn's going to testify to it because it's all they've got and they did that on purpose.
[00:48:18.137 --> 00:48:19.058]  So you've got to know.
[00:48:20.236 --> 00:48:30.418]  They did that on purpose to test it, to see if folks bought it, and then to suspend their head investigator, who's famous for doing that stuff, for four weeks, to gauge it.
[00:48:30.418 --> 00:48:32.499]  They're testing right now.
[00:48:32.499 --> 00:48:47.322]  And so, get ready for some other whoppers, because a lot of psychological studies show, you put big enough lies like that out, it just creates the perception, even if people find out it's not true, it still gives those that want to buy into it a subconscious hope.
[00:48:48.626 --> 00:48:52.028]  It's very, very delusional behavior.
[00:48:52.028 --> 00:48:58.773]  But they're getting ready with the indictment for obstruction, so they need to kind of have that background out there.
[00:48:58.773 --> 00:49:03.376]  Now, I didn't cover this a few days ago when they attacked me, because there's a new attack every day.
[00:49:03.376 --> 00:49:06.719]  But Newsweek and everything else put out lies about yours truly.
[00:49:08.789 --> 00:49:12.691]  Because Media Matters, run by George Soros, put out a story attacking me.
[00:49:12.691 --> 00:49:17.613]  So when they do that, all the other minions go, oh, our boss said do this, let's follow it.
[00:49:17.613 --> 00:49:26.117]  And they said that I put out a vile anti-lesbian rant, where I said lesbians want to eat people's brains.
[00:49:26.117 --> 00:49:26.897]  Uh, no.
[00:49:26.897 --> 00:49:36.142]  I said, then you've got the rich executive types, like Fifty Shades of Grey, that want to torture you, they trick you into a bondage setting, and then they torture you.
[00:49:36.142 --> 00:49:36.822]  I was talking about
[00:49:38.152 --> 00:49:43.314]  The whole bondage situation where people end up getting in bad situations when they get tied up.
[00:49:43.314 --> 00:49:45.115]  So I was mixing the two things together.
[00:49:45.115 --> 00:49:49.097]  I don't hate anybody if they're gay or lesbian or any of that, but it's a fact!
[00:49:50.267 --> 00:49:58.131]  That in the gay or straight bondage movement, if you study criminology, not just here but in Europe, it's really bad in England and really bad in Germany.
[00:49:58.131 --> 00:50:03.815]  Like one of the main guys in the Scorpions said, no, I've been to parties and clubs where they kill people.
[00:50:03.815 --> 00:50:05.215]  And folks, they do.
[00:50:05.215 --> 00:50:06.696]  And it's coming out.
[00:50:06.696 --> 00:50:07.757]  Gay, straight, you name it.
[00:50:07.757 --> 00:50:09.698]  I'm just saying bad stuff.
[00:50:09.698 --> 00:50:14.100]  So the media then edits that together to make it sound like I'm saying lesbians are eating brains.
[00:50:14.100 --> 00:50:16.782]  No, I said globalist devil worshippers and stuff like that.
[00:50:18.302 --> 00:50:21.803]  And there's been cases of psychopaths that do eat people's brains while they're alive.
[00:50:21.803 --> 00:50:25.744]  Like, who was the guy up in Milwaukee?
[00:50:25.744 --> 00:50:26.685]  Jeffrey Dahmer.
[00:50:26.685 --> 00:50:29.886]  So, that's how desperate fake news is.
[00:50:29.886 --> 00:50:33.207]  InfoWars host Jones' vile anti-lesbian rant.
[00:50:33.207 --> 00:50:36.788]  Jones impersonates a liberal lesbian eating brains.
[00:50:38.632 --> 00:50:39.993]  Well, they got a problem.
[00:50:39.993 --> 00:50:46.439]  Somebody else put out fake news about it, about when I talked about it, and they got it right but also wrong.
[00:50:46.439 --> 00:50:55.688]  Alex Jones' Harvey Weinstein comments are vile beyond belief, where I talk about how they train you to get tied up like Fifty Shades of Grey, but then you end up getting tortured and killed.
[00:50:56.485 --> 00:51:06.036]  You go to California, you're there, you're gonna be a crack whore, and they're done using you, they're gonna put you in a snuff film for European consumption, and they're gonna torture you to death.
[00:51:06.036 --> 00:51:07.938]  I'm talking about general evil.
[00:51:07.938 --> 00:51:09.760]  Heterosexual, homosexual, you name it.
[00:51:11.109 --> 00:51:15.553]  And then here it is, studies that prove domestic violence is LGBT issue.
[00:51:15.553 --> 00:51:20.878]  The part about lesbians was about most studies show they have the highest levels of domestic abuse.
[00:51:20.878 --> 00:51:22.320]  It's just what it's in the news.
[00:51:22.320 --> 00:51:25.523]  So it's not just like men hurt women or vice versa.
[00:51:25.523 --> 00:51:28.125]  It's that this goes on with women too.
[00:51:28.125 --> 00:51:29.226]  Women aren't perfect.
[00:51:29.226 --> 00:51:32.569]  Let's all stop bashing each other and just realize the facts.
[00:51:32.569 --> 00:51:34.111]  Now, the reason I raise all that
[00:51:35.140 --> 00:51:39.866]  And here it is, Soros Fund Manager Rape Beat Playboy Models $27 million lawsuit.
[00:51:39.866 --> 00:51:41.748]  Soros Fund Manager blah blah blah.
[00:51:41.748 --> 00:51:45.793]  You have this other group, branding women, using women to recruit them.
[00:51:45.793 --> 00:51:53.202]  And you had Hollywood star females that were second in command, former Smithville actress second in command in sex cult.
[00:51:53.202 --> 00:51:53.802]  Torture cult.
[00:51:54.683 --> 00:51:56.504]  I mean, I'm just reading the stuff.
[00:51:56.504 --> 00:51:59.466]  Hollywood actresses, sex slavery, enslaving other women.
[00:51:59.466 --> 00:52:04.568]  I'm just telling you, this is what's at the bottom of the barrel is men and women torturing people.
[00:52:04.568 --> 00:52:06.509]  Lesbian women, straight women.
[00:52:06.509 --> 00:52:07.850]  Gay men, straight men.
[00:52:07.850 --> 00:52:09.011]  It's going on.
[00:52:09.011 --> 00:52:10.471]  It's happening.
[00:52:10.471 --> 00:52:12.232]  That's what I'm saying.
[00:52:12.232 --> 00:52:15.694]  And then it'll be, Jones went back to attacking the lesbians again!
[00:52:15.694 --> 00:52:18.015]  Yes, there are lesbians that do bad things.
[00:52:18.015 --> 00:52:20.116]  There are straight people that do bad things.
[00:52:20.116 --> 00:52:20.857]  I'm sick of it.
[00:52:21.820 --> 00:52:25.984]  Everybody knows I'm not on some kick against lesbians or anybody else.
[00:52:25.984 --> 00:52:27.445]  I'd be a big hypocrite if I wasn't.
[00:52:27.445 --> 00:52:27.985]  I like women.
[00:52:27.985 --> 00:52:29.607]  I get it.
[00:52:29.607 --> 00:52:38.495]  So the point is, is that now there's this story on Infowars.com and Newswars.com that just broke.
[00:52:38.495 --> 00:52:39.556]  Hashtag me too.
[00:52:39.556 --> 00:52:42.698]  Female singer accused of rape by former colleague.
[00:52:43.712 --> 00:52:48.315]  It's moment of reckoning coming for female predators.
[00:52:48.315 --> 00:53:00.604]  And folks, I see the police reports the news, but it's always back of the paper, or I know folks it happens to, where you get the butch chick, and then she beats up the non-butch chick.
[00:53:00.604 --> 00:53:02.586]  And, you know, smacks her around and rapes her.
[00:53:02.586 --> 00:53:04.247]  And that's what's being reported here.
[00:53:04.247 --> 00:53:11.653]  Singer Melanie Martinez has been accused, again that's allegedly going on here, of rape by former colleague.
[00:53:12.628 --> 00:53:18.533]  Suggesting that Me Too reckoning is also coming for female predators in the entertainment industry.
[00:53:18.533 --> 00:53:30.443]  Musician Timothy Heller accused Martinez of raping a tweet on Tuesday morning in which included a detailed story, and it's a woman that goes by Timothy Heller, about how the abuse began and the unspecified date.
[00:53:30.443 --> 00:53:34.146]  And kept hitting on her, kept grabbing on her, and then finally raped her, reportedly.
[00:53:34.963 --> 00:53:36.304]  Now, who knows if that's true or not?
[00:53:36.304 --> 00:53:38.327]  You know, if I question it, now I condone rape.
[00:53:38.327 --> 00:53:41.971]  No, I mean, about half the rape allegations you hear out there end up to be fake.
[00:53:41.971 --> 00:53:44.573]  That's well known in criminology as well.
[00:53:44.573 --> 00:53:45.675]  Does it lessen the real rape?
[00:53:45.675 --> 00:53:51.281]  No, but it turned out the whole lacrosse thing, raping the black lady, was fake.
[00:53:51.281 --> 00:53:53.663]  It's just, this is how people get attention.
[00:53:53.663 --> 00:53:55.025]  I'm not saying this isn't real.
[00:53:56.203 --> 00:53:58.144]  Because it kind of fits the whole MO.
[00:53:58.144 --> 00:53:59.884]  But we don't know.
[00:53:59.884 --> 00:54:14.890]  I'm just getting at the fact that that story is up on Infowars.com, and the Huffington Post got it right that I talked about people like Harvey Weinstein in Hollywood end up getting women into bondage, and a lot of times when they finally get them tied up the fourth or fifth time, sometimes they never come back.
[00:54:14.890 --> 00:54:18.311]  And I told you that back before it had come out, he'd raped women, reportedly.
[00:54:18.311 --> 00:54:21.192]  I'm not saying he's doing it, I'm saying that type of stuff goes on.
[00:54:21.192 --> 00:54:23.233]  So that was the same thing I broke down.
[00:54:23.233 --> 00:54:25.514]  They say, oh, he said a horrible thing about Harvey Weinstein.
