[00:00.000 --> 00:02.000]  We've got it
[33:45.400 --> 33:49.400]  But they can't go to France, they can't go to Germany, they can't go to England,
[33:49.400 --> 33:53.400]  they can't go to the United Arab Emirates, they can't go a whole bunch of places.
[33:53.400 --> 33:55.400]  But you know where they can come?
[33:55.400 --> 33:58.400]  They can come right here to America.
[33:58.400 --> 34:02.400]  Because, well, up is down and down is up.
[34:02.400 --> 34:09.400]  The toll-free number to join us on the Sunday transmission is 877-789-2539.
[34:09.400 --> 34:12.400]  877-789-ALEX.
[34:12.400 --> 34:16.400]  That's 877-789-2539.
[34:16.400 --> 34:21.400]  And again, later on in the next hour, I'll open the phones up for a general discussion of other issues.
[34:21.400 --> 34:24.400]  I have a lot of other news I want to get to.
[34:24.400 --> 34:27.400]  But we're talking about Ebola.
[34:27.400 --> 34:30.400]  So just if you call in and something else, just get ready to get hung up on.
[34:30.400 --> 34:31.400]  It's just the way it is.
[34:31.400 --> 34:34.400]  We don't screen your calls, so it's always a free-for-all, but we're on this topic.
[34:34.400 --> 34:36.400]  I'd love to hear from you.
[34:36.400 --> 34:43.400]  And one of the topics I will get to in the next hour, Army Chiefs Tell Government Stop Gulf States Funding Terrorism.
[34:43.400 --> 34:49.400]  Pressure is mounting on government to take action against wealthy Gulf states accused of funding Islamic terrorism
[34:49.400 --> 34:54.400]  after the beheading of Alan Henning, a British aid worker kidnapped in Syria.
[34:54.400 --> 35:01.400]  I had Colonel Schaefer on about a month ago who briefed the Armed Services Committee in closed session.
[35:01.400 --> 35:04.400]  And he said that the Pentagon told them the same thing.
[35:04.400 --> 35:10.400]  Our allies are arming ISIS, which is known as ISIS or IS or ISIL.
[35:10.400 --> 35:11.400]  It's really al-Qaeda.
[35:11.400 --> 35:13.400]  And we're arming them as well.
[35:13.400 --> 35:14.400]  It needs to stop.
[35:14.400 --> 35:21.400]  Two weeks ago, General Dempsey, Chairman of the Joint Chiefs of Staff, came out and in testimony said,
[35:21.400 --> 35:25.400]  no, our allies are arming these people and they're horrible.
[35:25.400 --> 35:32.400]  So see, we've entered kind of a bizarro world fantastical land where there was always lying and corruption in government.
[35:32.400 --> 35:37.400]  But I've studied history and I've lived 20 years on air and 20 plus years politically active.
[35:37.400 --> 35:42.400]  I've never seen anything like it where they go, if we shut the border, Ebola will get in.
[35:42.400 --> 35:48.400]  If we don't let flights fly in from Liberia or Sierra Leone, Ebola will get in.
[35:48.400 --> 35:52.400]  If we don't jump off the cliff, we might break our legs.
[35:52.400 --> 35:55.400]  Pregnant women need to take double the flu shots.
[35:55.400 --> 35:59.400]  Until five years ago, all the inserts said, never take it if you're pregnant.
[35:59.400 --> 36:00.400]  It'll kill your baby or brain damage them.
[36:00.400 --> 36:01.400]  It's well known.
[36:01.400 --> 36:02.400]  So they just went, you know what?
[36:02.400 --> 36:05.400]  It's unidex for shots.
[36:05.400 --> 36:08.400]  It's all about over-the-top weirdness.
[36:08.400 --> 36:18.400]  Actual death panels in Obamacare now admitted actual death panels at the VA to not give people treatment.
[36:18.400 --> 36:20.400]  It's just twilight zone and they got away with it.
[36:20.400 --> 36:21.400]  Why not?
[36:21.400 --> 36:29.400]  Why not not clean up the vomit for four or five days or a week or let the ambulance that carried the Ebola patient drive around for six days before you clean it up?
[36:29.400 --> 36:31.400]  Why not just let flights come in?
[36:31.400 --> 36:32.400]  Why not?
[36:32.400 --> 36:37.400]  I mean, why should we expect Rick Perry to tell Obama to shut down the flights?
[36:37.400 --> 36:44.400]  It's an absolute default, no-brainer, absolute reality to do that.
[36:44.400 --> 36:46.400]  They've never allowed Ebola patients in.
[36:46.400 --> 36:50.400]  They've never allowed people in from countries where something like this is happening.
[36:50.400 --> 36:55.400]  This is unprecedented, ladies and gentlemen.
[36:55.400 --> 36:58.400]  And it's because they want to use a crisis.
[36:58.400 --> 37:00.400]  That's what I want to hear from the callers on.
[37:00.400 --> 37:13.400]  The mobilists want to basically use this crisis to bring in a medical tyranny, a forced inoculation program with the Bill and Melinda Gates Foundation, Monsanto created a Ebola vaccine.
[37:13.400 --> 37:15.400]  They're set to roll out.
[37:15.400 --> 37:19.400]  I guarantee you that's why bare minimum.
[37:19.400 --> 37:21.400]  They've turned off the default.
[37:21.400 --> 37:25.400]  It's like not closing a hatch on a submarine when you submerge.
[37:25.400 --> 37:34.400]  It's a no-brainer or not pressurizing a jumbo jet, a 777, before you take off from Houston International to fly to London, England.
[37:34.400 --> 37:43.400]  They're turning off all the defaults because the public, I guess they think, is absolutely brain dead.
[37:43.400 --> 37:47.400]  I mean, is America done?
[37:47.400 --> 37:54.400]  How much more crazy does the system have to get?
[37:54.400 --> 38:03.400]  I marveled in the last four years as our government openly funded Al Qaeda and turned them loose to kill every Christian they could find a non-radical Muslim in the Middle East as the destabilization program.
[38:03.400 --> 38:11.400]  Then our military about a year and a half ago started speaking up and saying no, and a lot of it stopped, and now they're back again in England and the U.S. saying we shouldn't be part of this.
[38:11.400 --> 38:13.400]  Our military is doing that.
[38:13.400 --> 38:17.400]  They've never started going public saying we shouldn't be doing this.
[38:17.400 --> 38:23.400]  They've always followed orders, and that shows you how crazy the elite is.
[38:23.400 --> 38:28.400]  Military knows what all the flags and communications are.
[38:28.400 --> 38:33.400]  They know they were ordered to arm these guys four years ago, two years ago, a year ago.
[38:33.400 --> 38:37.400]  So there's some good news here at the same time, but that's what I mean.
[38:37.400 --> 38:41.400]  It's so wild, so twilight zone.
[38:41.400 --> 38:55.400]  Now, where they have the head of the CDC straight face saying we've got to let flights fly in and out of these African countries, that the presidents of these countries admit they basically collapsed.
[38:55.400 --> 39:03.400]  And so anybody with money, even poor people that have saved it, are begging to get on planes, and other countries won't take them so they come here.
[39:03.400 --> 39:11.400]  So America is now like the place to run across the Atlantic Ocean.
[39:11.400 --> 39:29.400]  The nine-hour flight from West Africa into New York City, what, a 10 or 11-hour flight into Dallas, nine-hour flight into Miami, nine-hour flight into Atlanta.
[39:29.400 --> 39:33.400]  And they're not even, they don't have the heat sensors at the airport.
[39:33.400 --> 39:35.400]  They don't have the, no, no, they're putting them in the school.
[39:35.400 --> 39:40.400]  We're going to let the kids that may have Ebola be at school, we're going to have heat sensors.
[39:40.400 --> 39:44.400]  And then as if that joke isn't bizarre enough.
[39:44.400 --> 39:50.400]  And this is a psychological tactic called gaslighting, which is more sophisticated, where they just scramble everything, where no one even knows what's going on.
[39:50.400 --> 39:53.400]  It's over the top.
[39:53.400 --> 40:05.400]  The NRA is making the Ebola crisis worse by Crystal Ball and Ann Thompson.
[40:05.400 --> 40:14.400]  And they go on to say the NRA is the problem that Americans own guns and don't even give a reason.
[40:14.400 --> 40:16.400]  It's just, it's bizarre.
[40:16.400 --> 40:21.400]  It's like, Obamacare will cut your bill in half, even though it doubles it.
[40:21.400 --> 40:25.400]  And it will raise payroll taxes on poor people.
[40:25.400 --> 40:32.400]  You know, I tell people I know, it's stuff that's on record, like, hey, you know, over 2,000 corporations got total Obamacare waivers.
[40:32.400 --> 40:38.400]  So McDonald's doesn't have to get it for their employees, but a mom and pop does, which then makes their hamburgers more expensive.
[40:38.400 --> 40:39.400]  So they go bankrupt.
[40:39.400 --> 40:42.400]  And people look at me, they've known me for years, they go, that's, that can't be true.
[40:42.400 --> 40:43.400]  That's discrimination.
[40:43.400 --> 40:52.400]  You know, while, while, while they're busy banning people dressing up in Halloween, like any character that might hurt someone's feelings.
[40:52.400 --> 40:55.400]  Poncho Villa can't do it. Cowboy can't do it.
[40:55.400 --> 40:57.400]  Who said we couldn't do it?
[40:57.400 --> 41:03.400]  They can literally come out and demonize the Second Amendment and just put an article out.
[41:03.400 --> 41:04.400]  Gun owners did it.
[41:04.400 --> 41:10.400]  When Ebola comes, it's gun owners with, with, with no evidence, with no thought, with no even reason.
[41:10.400 --> 41:22.400]  It's like when MSNBC, and I've played this clip probably 20 times, I'm not going to play it again, said the Boston bombers were influenced by Alex Jones and Alex Jones is deeply racist.
[41:22.400 --> 41:27.400]  What did the Boston bombing have to do with deep racism or, or, or, or me?
[41:27.400 --> 41:32.400]  It's just, and they showed no proof.
[41:32.400 --> 41:36.400]  Just like now they say the NRA is to blame for the Ebola.
[41:36.400 --> 41:39.400]  And then don't even explain why it's just, you're just to blame.
[41:39.400 --> 41:41.400]  I said so.
[41:41.400 --> 41:49.400]  That's the level of craziness that's taken place here.
[41:49.400 --> 41:54.400]  And Governor Bobby Jendall has come out and said ban travel from Ebola nations.
[41:54.400 --> 41:58.400]  That, that's a default.
[41:58.400 --> 42:02.400]  We should not be accepting flights from countries that are Ebola stricken.
[42:02.400 --> 42:06.400]  The Republican governor said in a statement, President Obama said it was unlikely that Ebola reached the U.S.
[42:06.400 --> 42:10.400]  Well, it has and we need to protect our people, he said.
[42:10.400 --> 42:13.400]  But the Obama administration keeps saying they won't shut down flights.
[42:13.400 --> 42:18.400]  They insist instead say we should just listen to the experts.
[42:18.400 --> 42:21.400]  In fact, they said it would be counterproductive to stop these flights.
[42:21.400 --> 42:23.400]  These statements defy logic.
[42:23.400 --> 42:24.400]  That's key.
[42:24.400 --> 42:27.400]  Defy logic.
[42:27.400 --> 42:31.400]  Hey, you should shut the, the, the hatch on the submarine for you to submerge.
[42:31.400 --> 42:33.400]  No, I'm not going to.
[42:33.400 --> 42:34.400]  He will drown.
[42:34.400 --> 42:35.400]  Shut up racist.
[42:35.400 --> 42:37.400]  It's racist to close this hatch.
[42:37.400 --> 42:39.400]  You're like, how is it racist to close hatch?
[42:39.400 --> 42:40.400]  Just, it's racist.
[42:40.400 --> 42:41.400]  Okay, said it was.
[42:41.400 --> 42:42.400]  Okay.
[42:42.400 --> 42:44.400]  And again, I expected Rick Perry to do this.
[42:44.400 --> 42:46.400]  I've been calling since Wednesday for Rick Perry to call for this.
[42:46.400 --> 42:47.400]  Nothing.
[42:47.400 --> 42:49.400]  That's the thing about Rick Perry, man.
[42:49.400 --> 42:52.400]  His advisors are hooked into the globalist.
[42:52.400 --> 42:54.400]  And it makes me want to throw up.
[42:54.400 --> 42:56.400]  Rick Perry, do you hear me?
[42:56.400 --> 42:58.400]  You would gain great political points.
[42:58.400 --> 42:59.400]  Get in Obama's face.
[42:59.400 --> 43:08.400]  You've heard about the essential qualities of iodine when it comes to your well-being and you've read the opinions of top experts regarding this good member of the halogen family.
[43:08.400 --> 43:15.400]  Still, reports indicate that iodine is absent in sufficient amounts from the daily lives of countless people worldwide.
[43:15.400 --> 43:19.400]  Now, our extra strength new nascent iodine formula is here.
[43:19.400 --> 43:20.400]  Survival Shield X2.
[43:20.400 --> 43:33.400]  Leading the way into the next generation of super high-quality nascent iodine, InfoWars Life Survival Shield X2 is derived from 200 plus million-year-old salt solutions found more than 7,000 feet below the Earth's surface.
[43:33.400 --> 43:41.400]  The result is a unique nascent iodine that is both concentrated and free of unwanted additives, genetically modified ingredients, and completely vegan.
[43:41.400 --> 43:48.400]  We even pre-screen our Survival Shield X2 iodine for radiation, pure, clean, and sourced from deep within the Earth.
[43:48.400 --> 43:57.400]  X2 nascent iodine is available exclusively at infowarslife.com, infowarsstore.com, or call 1-888-253-3139.
[44:18.400 --> 44:21.400]  Prime-directed discredit Alex Jones.
[44:21.400 --> 44:24.400]  Jones is the wildly popular conspiracy theory.
[44:24.400 --> 44:27.400]  A popular conspiracy theory talk show called InfoWars.
[44:27.400 --> 44:29.400]  Alex Jones is now in an Austin jail.
[44:29.400 --> 44:31.400]  These people are assaulting us.
[44:31.400 --> 44:33.400]  The targeting of patriots engaged.
[44:33.400 --> 44:39.400]  They're never going to stop. They're never going to deviate from their program until we stop them.
[44:39.400 --> 44:49.400]  Block free iPhone app at infowars.com. Block free podcast and video feed. Imperatives destroy the planet's TV.
[44:49.400 --> 44:54.400]  You've got to set your eye on the enemy, not worry about what propaganda they put out.
[44:54.400 --> 45:20.400]  Now, collectively, it's for God you can fail it.
[45:25.400 --> 45:33.400]  The government's Department of Homeland Security is buying up loads of ammo.
[45:33.400 --> 45:37.400]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[45:37.400 --> 45:39.400]  Can you put two and two together?
[45:39.400 --> 45:44.400]  Infidel Body Armor can stop every round, including hollow points and 308 sniper rounds.
[45:44.400 --> 45:55.400]  Infidel Body Armor is reasonably priced and fully legal, but for how long?
[45:55.400 --> 46:19.400]  Infidel Body Armor just won't quit.
[46:19.400 --> 46:39.400]  Open your eyes.
[46:39.400 --> 46:49.400]  Go to infowarslife.com or infowarsstore.com to order Occupower.
[46:49.400 --> 47:15.400]  Or call 1-888-253-3139. Occupower, open your eyes.
[47:15.400 --> 47:24.400]  He aligns himself with the truth, and it's time for you to choose a side. You're listening to Alex Jones.
[47:24.400 --> 47:28.400]  The Centers for Disease Control and Prevention.
[47:28.400 --> 47:31.400]  What do they do? They bring a bowl of victims into the U.S.
[47:31.400 --> 47:33.400]  Never been done before.
[47:33.400 --> 47:42.400]  They leave the borders wide open and fly in record numbers of people from collapsing countries.
[47:42.400 --> 47:47.400]  As all of our allies shut down flights.
[47:47.400 --> 47:54.400]  And they spin it and say, well, we've got to have our troops be able to get in to take care of the sick people.
[47:54.400 --> 47:58.400]  When they've had Pentagon generals, both retired and current, come out and say,
[47:58.400 --> 48:00.400]  A, our troops aren't trained.
[48:00.400 --> 48:09.400]  B, they'll just contract it and bring it back here. This is a terrible idea.
[48:09.400 --> 48:15.400]  The Centers for Disease Control and Prevention.
[48:15.400 --> 48:21.400]  And it just illustrates they can't and they won't protect you.
[48:21.400 --> 48:25.400]  And for some reason, they want Ebola to break out in this country.
[48:25.400 --> 48:27.400]  And that's why I'm opening the phones up.
[48:27.400 --> 48:34.400]  I want to know from you out there in this segment and right through into the second hour today,
[48:34.400 --> 48:39.400]  why do you think this is happening?
[48:39.400 --> 48:47.400]  We've got SA Insider from FEMA Region 6, Spiro from Washington, Katie from Boston,
[48:47.400 --> 48:53.400]  Zach in Wisconsin, Cindy, Richard, Julio, Mark, Karen, Jason.
[48:53.400 --> 48:59.400]  Is that Monique from Quebec, Canada and many others.
[48:59.400 --> 49:04.400]  And we're going to try to go through your calls quickly to get your question or your comment.
[49:04.400 --> 49:06.400]  And then I will continue to go through all the news.
[49:06.400 --> 49:08.400]  I haven't even gotten to yet.
[49:08.400 --> 49:11.400]  Ebola patient in Dallas fighting for his life.
[49:11.400 --> 49:16.400]  The CDC head has said, remember just a few months ago, I'm like,
[49:16.400 --> 49:20.400]  the government's going to be to blame if they keep bringing these Ebola patients in
[49:20.400 --> 49:26.400]  and Ebola gets loose in the country or if they don't ban flights like British Airways has done
[49:26.400 --> 49:29.400]  and like the UK has done. That was a month and a half ago.
[49:29.400 --> 49:34.400]  And they had CBS news stories and just you name it.
[49:34.400 --> 49:39.400]  Literally dozens and dozens and dozens saying Alex Jones is a horrible, evil person.
[49:39.400 --> 49:45.400]  He doesn't like black people because he doesn't, you know, he wants to stop the flights.
[49:45.400 --> 49:48.400]  Oh, I assure you there was a country, mainly a white people with Ebola.
[49:48.400 --> 49:49.400]  I wouldn't want him flying here.
[49:49.400 --> 49:52.400]  I mean, this is just no brainer, no brainer quarantine.
[49:52.400 --> 49:56.400]  They're going to wait till it spreads and quarantine everybody and forcibly inoculate us.
[49:56.400 --> 49:57.400]  Just get ready.
[49:57.400 --> 49:58.400]  They may not do it this time.
[49:58.400 --> 50:00.400]  This is a beta test though.
[50:00.400 --> 50:01.400]  Mark my words.
[50:01.400 --> 50:02.400]  They're doing it on purpose.
[50:02.400 --> 50:04.400]  And so I'm, I'm to blame.
[50:04.400 --> 50:05.400]  I understand.
[50:05.400 --> 50:10.400]  Let's have some more CNN reports and another Washington post attack piece like last weekend.
[50:10.400 --> 50:15.400]  Just just because we're so bad because we say what Governor General said before he said it,
[50:15.400 --> 50:18.400]  that it defies logic to not shut down those flights.
[50:18.400 --> 50:22.400]  And that's what he now says because I'm normal.
[50:22.400 --> 50:24.400]  See, I'm actually informed.
[50:24.400 --> 50:29.400]  I actually study things and I'm actually concerned and involved and I'm the bad man.
[50:29.400 --> 50:30.400]  That's right.
[50:30.400 --> 50:35.400]  Remember just four or five years ago, six years ago, it was still, oh, that crazy guy thinks
[50:35.400 --> 50:36.400]  the government's corrupt.
[50:36.400 --> 50:39.400]  Oh, everyone knows the government's just fine.
[50:39.400 --> 50:41.400]  Everyone knows there's no corruption.
[50:41.400 --> 50:42.400]  Oh yeah.
[50:42.400 --> 50:47.400]  Folks, they have been denying all this to get their system in place and not everybody
[50:47.400 --> 50:48.400]  in government's bad.
[50:48.400 --> 50:54.400]  But the system has been set up to be very corrupt and we better collectively turn this around
[50:54.400 --> 51:01.400]  or it's over because the political interest is getting more power out of crises, more
[51:01.400 --> 51:03.400]  power out of discordium.
[51:03.400 --> 51:07.400]  It's, it's a system of milking chaos.
[51:07.400 --> 51:14.400]  Hegelian dialectics, problem reaction solution, a buzzard economy.
[51:14.400 --> 51:19.400]  If you are a buzzard, crony capitalist, anti free marketer, you're basically a vulture
[51:19.400 --> 51:20.400]  or a buzzard.
[51:20.400 --> 51:21.400]  Now, what do you want?
[51:21.400 --> 51:23.400]  You want happy deer running around the field?
[51:23.400 --> 51:25.400]  No, you want them dead, run over on the streets.
[51:25.400 --> 51:26.400]  You can eat them.
[51:26.400 --> 51:28.400]  And that's basically the type of culture.
[51:28.400 --> 51:34.400]  They have corporate raiders, but they raid whole countries and they artificially destabilize
[51:34.400 --> 51:36.400]  whole regions.
[51:36.400 --> 51:40.400]  And this is being done here now so they can pose as saviors and they'll probably give Obama
[51:40.400 --> 51:43.400]  an award after all this is over for battling Ebola or something.
[51:43.400 --> 51:45.400]  I mean, there's no end to it.
[51:45.400 --> 51:50.400]  It's about overturning reality, waging war on the truth, a war against reality.
[51:50.400 --> 51:53.400]  It's about flaunting corruption.
[51:53.400 --> 51:59.400]  It's about breaking our back, literally urinating on us to mark us as their property that they
[51:59.400 --> 52:05.400]  can do whatever they want, whenever they want and laugh at us.
[52:05.400 --> 52:10.400]  This is criminals exercising evil upon us to break our will.
[52:10.400 --> 52:11.400]  I'm done ranting.
[52:11.400 --> 52:16.400]  I'm going to go to your calls throughout the entire next hour.
[52:16.400 --> 52:18.400]  Who should we talk to first here?
[52:18.400 --> 52:20.400]  I think I want to talk to Monique.
[52:20.400 --> 52:23.400]  You want to go Kathy and Boston first?
[52:23.400 --> 52:24.400]  Yes, we do.
[52:24.400 --> 52:25.400]  Okay.
[52:25.400 --> 52:27.400]  Kathy and Boston, you're on the air.
[52:27.400 --> 52:28.400]  Hi, Alex.
[52:28.400 --> 52:34.400]  I wanted to just tell you that I lived in Dallas and had to relocate to Boston as a medical
[52:34.400 --> 52:40.400]  refugee in 2012 because even though I had insurance, I could not get access to care because
[52:40.400 --> 52:46.400]  I was on Medicare after working full time with the high arch foot, going through surgery
[52:46.400 --> 52:48.400]  for that, you know, this and that.
[52:48.400 --> 52:51.400]  And I had no access to healthcare outside of Medicare.
[52:51.400 --> 52:52.400]  A root canal tooth failed.
[52:52.400 --> 52:56.400]  I know your dad's an oral surgeon, so you can probably, you know, talk to him about this
[52:56.400 --> 52:57.400]  later.
[52:57.400 --> 53:01.400]  I got acting on my coasts and my face and part of my face got eaten off.
[53:01.400 --> 53:06.400]  And I was told when I went in, the first person that saw me said, you need to have a CT.
[53:06.400 --> 53:10.400]  We don't want to do anything until we make sure that the extra oral system is, you know,
[53:10.400 --> 53:11.400]  not connected to that.
[53:11.400 --> 53:12.400]  So I said, okay, great.
[53:12.400 --> 53:17.400]  I basically, she got trumped by the guy in charge and two people told me they didn't want
[53:17.400 --> 53:18.400]  to take your Medicare.
[53:18.400 --> 53:23.400]  So I began a search to try to find a doctor to accept a new patient on Medicare while
[53:23.400 --> 53:26.400]  this thing was going out of control on my face.
[53:26.400 --> 53:27.400]  And I could not find one.
[53:27.400 --> 53:28.400]  I finally went and...
[53:28.400 --> 53:31.400]  Ma'am, all I could say is we're only taking calls on Ebola right now.
[53:31.400 --> 53:32.400]  That's what you told us.
[53:32.400 --> 53:33.400]  What's your Ebola point?
[53:33.400 --> 53:38.400]  Well, the Ebola point is this is that the breakdown of access to care in Dallas is so
[53:38.400 --> 53:39.400]  severe.
[53:39.400 --> 53:40.400]  Oh, yeah.
[53:40.400 --> 53:44.400]  Well, I mean, I mean, listen, states everywhere are collapsing from the 35 million to 40 million
[53:44.400 --> 53:46.400]  illegals that are given first treatment up front.
[53:46.400 --> 53:49.400]  The banks give them mega counts first, houses first.
[53:49.400 --> 53:55.400]  It's been in the Associated Press to bring the giant population here to devalue the
[53:55.400 --> 53:56.400]  currency and the rest of it.
[53:56.400 --> 54:01.400]  But no, I absolutely hear you, is this is all part of becoming a third world nation,
[54:01.400 --> 54:03.400]  is we're going to have third world disease.
[54:03.400 --> 54:08.400]  And then the government will come in with more Obamacare, more federalization as the
[54:08.400 --> 54:10.400]  answer to the crisis they helped create.
[54:10.400 --> 54:12.400]  Sorry to hear about your medical crises.
[54:12.400 --> 54:15.400]  Cindy in Pennsylvania, you're on the air.
[54:15.400 --> 54:16.400]  Go ahead.
[54:16.400 --> 54:17.400]  Yeah.
[54:17.400 --> 54:19.400]  Thanks for thanking my call, Alex.
[54:19.400 --> 54:25.400]  I'm just wondering, they don't seem to be panicking in any way, you know, who they are.
[54:25.400 --> 54:30.400]  Everybody else has freaked out about this Ebola thing, but aren't they afraid of it getting
[54:30.400 --> 54:31.400]  into their families?
[54:31.400 --> 54:34.400]  I mean, their families are all over the country.
[54:34.400 --> 54:36.400]  Below Sealdon have grandchildren.
[54:36.400 --> 54:38.400]  Obama has to do his fundraisers.
[54:38.400 --> 54:41.400]  Why are they not afraid of catching it?
[54:41.400 --> 54:42.400]  That's a great point.
[54:42.400 --> 54:43.400]  Thank you for the call.
[54:43.400 --> 54:48.400]  Please remember to turn your radios down, folks, so we can actually hear you.
[54:48.400 --> 54:53.400]  It's because they're definitely orchestrating it or they're riding the crisis.
[54:53.400 --> 54:55.400]  There's no fans or butts.
[54:55.400 --> 54:58.400]  They have turned off all the defaults to do this.
[54:58.400 --> 55:03.400]  Bring in Ebola infected people, to not track or quarantine the family when this first happened
[55:03.400 --> 55:09.400]  for five days, to just try to have plausible deniability when Ebola starts popping up in
[55:09.400 --> 55:12.400]  other areas, then the hysteria will start.
[55:12.400 --> 55:14.400]  But they didn't want to get it stopped up front.
[55:14.400 --> 55:18.400]  They wanted to get it in place first.
[55:18.400 --> 55:19.400]  Let's talk to Richard in Arizona.
[55:19.400 --> 55:20.400]  You're on the air.
[55:20.400 --> 55:22.400]  Go ahead.
[55:22.400 --> 55:23.400]  Yeah, Alex.
[55:23.400 --> 55:24.400]  Thank you.
[55:24.400 --> 55:25.400]  I appreciate it.
[55:25.400 --> 55:28.400]  You talked to me before I'm an independent health scientist.
[55:28.400 --> 55:34.400]  I've been for about 50 years and working on all these diseases and age reversal and I'm
[55:34.400 --> 55:36.400]  way out about the system.
[55:36.400 --> 55:39.400]  But I want to tell you just a couple of quick things.
[55:39.400 --> 55:43.400]  One is you're absolutely correct that it's completely intentional.
[55:43.400 --> 55:47.400]  CDC is not incompetent in any means whatsoever.
[55:47.400 --> 55:49.400]  They're following orders.
[55:49.400 --> 55:54.400]  And the things they're doing are more than obvious just to get it in place in America.
[55:54.400 --> 56:00.400]  And I would suggest that people use whatever time they have to get themselves in really
[56:00.400 --> 56:06.400]  good condition, mentally, emotionally, spiritually, physically, get detoxified, change your lifestyle
[56:06.400 --> 56:12.400]  right now and not later, and don't eat anything or drink anything that's not good for you.
[56:12.400 --> 56:14.400]  Just basic ideas.
[56:14.400 --> 56:19.400]  Why do you think they want to get Ebola spreading in the country?
[56:19.400 --> 56:24.400]  I think they intend to wipe out a big chunk of the population on the way to leaving just
[56:24.400 --> 56:28.400]  a few left, which is the people at the very top of the power structure.
[56:28.400 --> 56:36.400]  Well, Dr. Eric Bianca at UT famously was on national television for his dream of 90%
[56:36.400 --> 56:40.400]  being killed by airborne Ebola to wipe out the scourge of humanity.
[56:40.400 --> 56:42.400]  Prince Philip said the same thing.
[56:42.400 --> 56:44.400]  Queen Elizabeth, the second's husband.
[56:44.400 --> 56:48.400]  And this is what my film Endgame, Blueprint for Global Enslavement, is all about.
[56:48.400 --> 56:49.400]  Great points.
[56:49.400 --> 56:50.400]  Let's go to Julio.
[56:50.400 --> 56:52.400]  One more call before we go to break.
[56:52.400 --> 56:53.400]  You got about a minute.
[56:53.400 --> 56:54.400]  Julio, go ahead.
[56:54.400 --> 57:00.400]  You know, it's not a coincidence, Alex, that the mayor of Atlanta, Kasim Reed, would attend
[57:00.400 --> 57:02.400]  the Bilderberg conference this year.
[57:02.400 --> 57:04.400]  I mentioned this on your show.
[57:04.400 --> 57:08.400]  Yeah, you called in about two months ago and you predicted that they were going to release
[57:08.400 --> 57:09.400]  it in the U.S.
[57:09.400 --> 57:10.400]  Absolutely.
[57:10.400 --> 57:11.400]  It's not a coincidence.
[57:11.400 --> 57:16.400]  You look at Bilderberg's past, for example, Christine Todd Whitman.
[57:16.400 --> 57:23.400]  In absolute no one from New Jersey per role was played as EPA director in New York on
[57:23.400 --> 57:24.400]  9-11.
[57:24.400 --> 57:25.400]  Look at Rick Perry.
[57:25.400 --> 57:30.400]  Despite a failed presidential attempt, he's playing a big role here in your state, Alex,
[57:30.400 --> 57:31.400]  in Texas.
[57:31.400 --> 57:32.400]  He went to Bilderberg, too.
[57:32.400 --> 57:33.400]  I'll tell you what, stay there.
[57:33.400 --> 57:34.400]  I'm going to come back to you, Julio.
[57:34.400 --> 57:40.400]  Then Mark, Karen, Jason, Monique, Essay, Spiro, and others.
[57:40.400 --> 57:45.400]  Second hour, I'm your host, Alex Jones, infowars.com, prisonplanet.com.
[57:45.400 --> 57:47.400]  Please don't take this radio show for granted.
[57:47.400 --> 58:16.400]  There's nothing else like it.
[58:18.400 --> 58:23.400]  The government's Department of Homeland Security is buying up loads of ammo.
[58:23.400 --> 58:27.400]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[58:27.400 --> 58:29.400]  Can you put two and two together?
[58:29.400 --> 58:35.400]  Infidel Body Armor can stop every round, including hollow points and 308 sniper rounds, is reasonably
[58:35.400 --> 58:37.400]  priced and fully legal.
[58:37.400 --> 58:38.400]  But for how long?
[58:38.400 --> 58:45.400]  Go to infidelbodyarmor.com, spelled I-N-F-I-D-E-L body armor dot com.
[58:45.400 --> 58:49.400]  Infidel Body Armor just won't quit.
[59:16.400 --> 59:21.400]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[59:21.400 --> 59:25.400]  When I began to research these statistics, it was clear to me it was time to start cleansing
[59:25.400 --> 59:31.400]  my lungs in order to combat the toxic environment that we cannot escape until we can fight back against.
[59:31.400 --> 59:35.400]  Made with organic and wild cultivated herbs and manufactured in the USA.
[59:35.400 --> 59:40.400]  The new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought
[59:40.400 --> 59:42.400]  with you throughout any toxic environment.
[59:42.400 --> 59:49.400]  Now available exclusively at infowarslife.com or by calling toll 3-888-253-3139.
[01:00:12.400 --> 01:00:26.400]  Mark's coming up in the next segment.
[01:00:26.400 --> 01:00:32.400]  He's got a very interesting point I see on screen about the African Hodge pilgrimage coming up.
[01:00:32.400 --> 01:00:37.400]  That's why Saudi Arabia and others have banned these flights as they've already had Ebola cases
[01:00:37.400 --> 01:00:42.400]  get into their country.
[01:00:42.400 --> 01:00:45.400]  It's just amazing, absolutely amazing.
[01:00:45.400 --> 01:00:48.400]  And the timing of all this, we played the clip a few weeks ago.
[01:00:48.400 --> 01:00:50.400]  I should probably play it again.
[01:00:50.400 --> 01:00:56.400]  Our own government messing with monkeys and Ebola created an airborne strain back in 1989.
[01:00:56.400 --> 01:01:02.400]  And then later they declassified it and they did a special piece on Nova about it.
