[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[36:23.000 --> 36:27.000]  I listened to you for years. Long story short, I got into radio in 2007.
[36:27.000 --> 36:33.000]  Great extent because of your show and what I had heard.
[36:33.000 --> 36:36.000]  A friend of mine is chief economist of the Federal Reserve.
[36:36.000 --> 36:39.000]  He and I would have lunch or argue back and forth.
[36:39.000 --> 36:42.000]  I was so right. I only got so upset with me.
[36:42.000 --> 36:44.000]  He said, I'm going to find a station to put you on.
[36:44.000 --> 36:49.000]  And the rest was history.
[36:49.000 --> 36:54.000]  My specialty was always economics and what's going on in the world.
[36:54.000 --> 36:59.000]  So that's kind of involved. I have it all because of you.
[36:59.000 --> 37:02.000]  Well, Dan, please don't talk about me anymore.
[37:02.000 --> 37:06.000]  I'm just glad that you and so many other people have been spurred because of this broadcast
[37:06.000 --> 37:10.000]  and started on radio shows because I know you've gotten a pretty good ratings up there in Dallas,
[37:10.000 --> 37:16.000]  been on several different stations and we salute you for that work you're doing covering these issues.
[37:16.000 --> 37:18.000]  Where do you want to go first?
[37:18.000 --> 37:23.000]  Because, I mean, obviously the economy is not as good as they're claiming.
[37:23.000 --> 37:28.000]  What is your view on the state of the U.S. and world economy in general?
[37:28.000 --> 37:30.000]  Well, here's where I start out.
[37:30.000 --> 37:34.000]  And it's the fact that people talk about how the economy is recovering.
[37:34.000 --> 37:38.000]  They talk about all these wonderful numbers, employment numbers and everything.
[37:38.000 --> 37:40.000]  It's Rosie and none of it's Rosie.
[37:40.000 --> 37:44.000]  I believe you cannot possibly have a good analysis if you're working off of bad facts.
[37:44.000 --> 37:49.000]  We're intentionally being fed bad facts by the Federal Reserve, the BEA, the BLS.
[37:49.000 --> 37:52.000]  All the people would give us these key numbers.
[37:52.000 --> 37:56.000]  These numbers aren't anything of what they look like.
[37:56.000 --> 38:02.000]  The inflation numbers, it's impossible to assume there's a one and a half, two percent inflation number.
[38:02.000 --> 38:06.000]  I know you and I share a friend in John Williams at the shadow stats
[38:06.000 --> 38:09.000]  and his numbers are spot on.
[38:09.000 --> 38:14.000]  So what you've got is you've got people in the investment world making decisions
[38:14.000 --> 38:18.000]  and they're developing their whole narrative off of horrible financial numbers.
[38:18.000 --> 38:20.000]  So give me one in particular, Alex.
[38:20.000 --> 38:22.000]  I know you were joking about this before the show.
[38:22.000 --> 38:25.000]  It's something called the Baltic Dry Index.
[38:25.000 --> 38:29.000]  It's such an obscure thing, but it's so meaningful to the whole world.
[38:29.000 --> 38:36.000]  It measures how many goods are being shipped back and forth between countries around the world.
[38:36.000 --> 38:38.000]  It has never been, never.
[38:38.000 --> 38:41.000]  This is almost 40 years this index has been around.
[38:41.000 --> 38:43.000]  It's never, ever been lower.
[38:43.000 --> 38:48.000]  That means never has there been less product moving around the world than there is right now.
[38:48.000 --> 38:51.000]  That's a horrifying number, but you don't see it anymore.
[38:51.000 --> 38:55.000]  Is that why the Chinese are selling steel at cheaper than it is to produce?
[38:55.000 --> 38:59.000]  Yeah, and also another good indication is when you look at China
[38:59.000 --> 39:02.000]  and the amount of electricity usage that they're using,
[39:02.000 --> 39:05.000]  that's a very good indication of how strong an economy is
[39:05.000 --> 39:09.000]  and their usage of electricity has been steadily declining, not growing.
[39:09.000 --> 39:11.000]  You can't have that growing economy.
[39:11.000 --> 39:16.000]  So what is the real state of the economy globally than in your view?
[39:16.000 --> 39:18.000]  You touched on derivatives.
[39:18.000 --> 39:21.000]  I think the next conflict in this world,
[39:21.000 --> 39:27.000]  even though it looks horrible in Ukraine, nuclear weapons, maybe, maybe not,
[39:27.000 --> 39:31.000]  it's the financial world where the next major conflict will occur.
[39:31.000 --> 39:33.000]  We talked about derivatives.
[39:33.000 --> 39:36.000]  There's somewhere between one and two quadruples,
[39:36.000 --> 39:41.000]  which is about, you know what that is, it's $1,000 trillion in derivatives out there.
[39:41.000 --> 39:45.000]  $25 trillion roughly linked to the euro.
[39:45.000 --> 39:49.000]  $25 trillion roughly are linked to oil and gas.
[39:49.000 --> 39:53.000]  If you have oil dropping to $20,
[39:53.000 --> 39:58.000]  you will effectively make roughly $25 trillion worth of derivatives.
[39:58.000 --> 40:01.000]  If Greece repudiated that,
[40:01.000 --> 40:07.000]  and if the EU will have effectively made the euro that's enough
[40:07.000 --> 40:10.000]  so those derivatives become worthless,
[40:10.000 --> 40:13.000]  well, even $125 trillion,
[40:13.000 --> 40:18.000]  and that roughly represents one-third of the world's total GDP.
[40:18.000 --> 40:22.000]  Well, imagine, Alex, if you make $100,000 a year,
[40:22.000 --> 40:25.000]  and that's your income, that's GDP.
[40:25.000 --> 40:28.000]  So now imagine that all of a sudden,
[40:28.000 --> 40:33.000]  $20,000 out of that just disappears.
[40:33.000 --> 40:35.000]  Your life would change, everything would change,
[40:35.000 --> 40:37.000]  and that's what the world is facing right now,
[40:37.000 --> 40:39.000]  and it's the domino effect.
[40:39.000 --> 40:42.000]  I agree. I want to get into that, but your skype started deteriorating,
[40:42.000 --> 40:45.000]  so we're going to reconnect with you, Dan, right now up in Dallas,
[40:45.000 --> 40:48.000]  we're here in Austin, Texas, if you just joined us.
[40:48.000 --> 40:50.000]  This is the Alex Jones show, and while we're reconnecting with Dan,
[40:50.000 --> 40:52.000]  I'm going to air this clip.
[40:52.000 --> 40:54.000]  CNBC anchors stunned.
[40:54.000 --> 40:56.000]  There is no economic recovery.
[40:56.000 --> 41:00.000]  Investor launches into breathless rant
[41:00.000 --> 41:03.000]  about real financial system.
[41:03.000 --> 41:07.000]  This is one of the chief financial strategists,
[41:07.000 --> 41:12.000]  Rejudo, a managing director of MIZ,
[41:12.000 --> 41:15.000]  UHO securities, which is a pretty big firm,
[41:15.000 --> 41:19.000]  and this is not just him saying this, but John Williams,
[41:19.000 --> 41:21.000]  the list goes on and on.
[41:21.000 --> 41:23.000]  They're all pretty much saying the same thing.
[41:23.000 --> 41:24.000]  Here is that clip.
[41:24.000 --> 41:26.000]  If you look at the domestic economic conditions,
[41:26.000 --> 41:29.000]  I hear all this discussion about the U.S. economy accelerating.
[41:29.000 --> 41:31.000]  If you look at the GDP number that we're probably going to have
[41:31.000 --> 41:33.000]  in the revised report for the fourth quarter,
[41:33.000 --> 41:36.000]  combine that with the negative report in the first quarter.
[41:36.000 --> 41:40.000]  Average growth for all of 2014 is about 2.3%.
[41:40.000 --> 41:43.000]  Fourth quarter over fourth quarter growth will be about 2.2%.
[41:43.000 --> 41:45.000]  That's really where the economy's been growing
[41:45.000 --> 41:46.000]  over the last five years.
[41:46.000 --> 41:49.000]  There is no acceleration in underlying economic activity.
[41:49.000 --> 41:52.000]  Nominal GDP growth is running approximately around 4%
[41:52.000 --> 41:53.000]  where it's been growing.
[41:53.000 --> 41:55.000]  Now, we've had a nice pick up in employment
[41:55.000 --> 41:56.000]  in the last couple of months.
[41:56.000 --> 41:57.000]  There's no doubt about that.
[41:57.000 --> 41:59.000]  That's squeezing productivity.
[41:59.000 --> 42:01.000]  The squeezing productivity is not going to be allowed to go on
[42:01.000 --> 42:03.000]  very long by corporate America,
[42:03.000 --> 42:05.000]  who needs very strong earnings to justify
[42:05.000 --> 42:08.000]  the multiples that they're getting in the stock market.
[42:08.000 --> 42:11.000]  So either we're going to have a decline in the earnings numbers,
[42:11.000 --> 42:14.000]  or we're going to have multiples be maintained by stronger earnings,
[42:14.000 --> 42:16.000]  which is going to mean a slowdown in employment going forward.
[42:16.000 --> 42:19.000]  And I think that's really going to be the limiting factor on the Fed,
[42:19.000 --> 42:22.000]  as well as the deflationary forces that are taking place overseas
[42:22.000 --> 42:24.000]  that we could also import on a stronger dollar level.
[42:24.000 --> 42:25.000]  All right.
[42:25.000 --> 42:28.000]  That's Steve Roshudo on CNBC.
[42:28.000 --> 42:30.000]  And then the anchors are stunned.
[42:30.000 --> 42:31.000]  You can watch the full clip.
[42:31.000 --> 42:33.000]  There's a couple more minutes left at infowars.com
[42:33.000 --> 42:35.000]  and presidentplanet.com.
[42:35.000 --> 42:39.000]  You dovetail this attitude with Elizabeth Warren,
[42:39.000 --> 42:42.000]  who's opposing congressional, quote, meddling.
[42:42.000 --> 42:44.000]  Well, Congress controls the power of the purse.
[42:44.000 --> 42:50.000]  So shouldn't they be able to audit the so-called Federal Reserve?
[42:50.000 --> 42:52.000]  What do you say about that, Dan?
[42:52.000 --> 42:54.000]  Absolutely.
[42:54.000 --> 42:58.000]  The Federal Reserve is a one-man show.
[42:58.000 --> 42:59.000]  It's loyal to nobody.
[42:59.000 --> 43:02.000]  And never once, by the way, in the history of the Federal Reserve,
[43:02.000 --> 43:06.000]  have they ever said America or Americans are their priority.
[43:06.000 --> 43:08.000]  It's always been the banking system of America
[43:08.000 --> 43:11.000]  or the banking system of the world is their priority.
[43:11.000 --> 43:12.000]  They're not.
[43:12.000 --> 43:16.000]  We don't even exist on their list of priorities.
[43:16.000 --> 43:17.000]  Well, that's right.
[43:17.000 --> 43:21.000]  And most of the banker bailout money ended up going to foreign banks.
[43:21.000 --> 43:25.000]  And we could have given in the bailout $30,000 to every family in America.
[43:25.000 --> 43:26.000]  We would have had inflation,
[43:26.000 --> 43:28.000]  but at least it would have done something for the economy
[43:28.000 --> 43:30.000]  instead of just went into derivatives,
[43:30.000 --> 43:34.000]  just sort of getting into the domino effect when you're skype cut out
[43:34.000 --> 43:38.000]  of derivatives if they get triggered from your research.
[43:38.000 --> 43:40.000]  Some of you have a lot of top experts on your show
[43:40.000 --> 43:42.000]  and you're a pretty smart guy on your own right.
[43:42.000 --> 43:44.000]  How big are the derivatives overhang
[43:44.000 --> 43:48.000]  and where do you expect the next bubble to pop?
[43:48.000 --> 43:50.000]  Well, the derivatives overhang,
[43:50.000 --> 43:52.000]  you can't really get an exact number.
[43:52.000 --> 43:56.000]  It's somewhere between one quadrillion and two quadrillion
[43:56.000 --> 44:02.000]  and roughly 25 trillion relate to oil and another 25 trillion relate to the euro.
[44:02.000 --> 44:06.000]  So if Greece pulls out of the EU,
[44:06.000 --> 44:08.000]  that will significantly affect the euro
[44:08.000 --> 44:13.000]  and it could make $25 trillion of derivatives become worthless
[44:13.000 --> 44:15.000]  and the other side make it come due.
[44:15.000 --> 44:16.000]  It's the same problem with oil.
[44:16.000 --> 44:21.000]  So we're right on the cusp of having something that is completely unmanageable
[44:21.000 --> 44:23.000]  and yet you're hearing these rosy numbers
[44:23.000 --> 44:26.000]  and it just isn't rosy.
[44:26.000 --> 44:29.000]  You know, Dan, my grandmother's brother
[44:29.000 --> 44:34.000]  worked at the Dallas Federal Reserve once he got out of the Navy
[44:34.000 --> 44:36.000]  and we would have debates about the Federal Reserve.
[44:36.000 --> 44:39.000]  But before he died six, seven years ago, he listened to the show,
[44:39.000 --> 44:43.000]  Uncle Billy and he said, a Billy Pope was his name.
[44:43.000 --> 44:45.000]  He said, you know, you really are right about this
[44:45.000 --> 44:47.000]  and a lot of people in the Federal Reserve were upset.
[44:47.000 --> 44:50.000]  So it's not just like the Federal Reserve's been monolithic the whole time.
[44:50.000 --> 44:54.000]  I mean, it was a quasi-private banking group that took over in 1913
[44:54.000 --> 44:55.000]  with some robber barons.
[44:55.000 --> 44:59.000]  It's had some policies that were for the cabal, not the American people.
[44:59.000 --> 45:03.000]  But I think it's clear now there is a major split in the Federal Reserve
[45:03.000 --> 45:08.000]  with the head of the Dallas and Kansas City Fed becoming very, very critical of the New York Fed.
[45:08.000 --> 45:11.000]  So for folks that don't know the inside baseball,
[45:11.000 --> 45:13.000]  you know some of the folks pretty high level at the Federal Reserve.
[45:13.000 --> 45:15.000]  What are they telling you and what's really going on?
[45:15.000 --> 45:17.000]  Because, I mean, I looked at the history of the Federal Reserve.
[45:17.000 --> 45:23.000]  I've never seen these unprecedented statements by different Fed branches against the New York Fed.
[45:23.000 --> 45:27.000]  Well, my friend used to be chief economist for the entire Federal Reserve.
[45:27.000 --> 45:29.000]  He happened to office out of Dallas.
[45:29.000 --> 45:32.000]  When he was with the Federal Reserve, he was this internal optimist.
[45:32.000 --> 45:35.000]  GDP is right, inflation is right, everything is right.
[45:35.000 --> 45:38.000]  And I would talk to him about things like the substitution effect
[45:38.000 --> 45:42.000]  and all those things that are something that he had worked on personally and came up with,
[45:42.000 --> 45:47.000]  which was there to goose the GDP to make Alan Greenspan happy.
[45:47.000 --> 45:51.000]  Because Greenspan's philosophy always was that GDP is understated
[45:51.000 --> 45:53.000]  because we're more productive than we are.
[45:53.000 --> 45:56.000]  So Fed had to come up with a set of metrics that said,
[45:56.000 --> 46:00.000]  oh, we really are more productive to justify Alan Greenspan's low interest rates
[46:00.000 --> 46:02.000]  and high growth assumptions.
[46:02.000 --> 46:06.000]  When he was with the Federal Reserve, he had one set of opinions.
[46:06.000 --> 46:09.000]  When he left the Federal Reserve, he's still my close friend.
[46:09.000 --> 46:14.000]  He is so much, he's come so much more my way and your way
[46:14.000 --> 46:16.000]  and the reality of what's happening out there.
[46:16.000 --> 46:20.000]  You know, you're inside looking out and you toe the company line.
[46:20.000 --> 46:23.000]  But smart guy, and I like him a lot.
[46:23.000 --> 46:25.000]  And he's especially like him since he's now on our side.
[46:25.000 --> 46:27.000]  Well, there's the Wall Street Journal.
[46:27.000 --> 46:29.000]  A Fed insider calls for reform.
[46:29.000 --> 46:33.000]  Richard Fisher, president of the Federal Reserve Bank of Dallas, believes
[46:33.000 --> 46:36.000]  there's too much power concentrated the New York Fed.
[46:36.000 --> 46:39.000]  That's an amazing statement from this year.
[46:39.000 --> 46:42.000]  In fact, ladies and gentlemen, that's today, February 11th.
[46:42.000 --> 46:46.000]  So, I mean, there's a major fissure in the power structure
[46:46.000 --> 46:51.000]  because a lot of these bankers, they like the power to issue unlimited currency
[46:51.000 --> 46:53.000]  and to control that.
[46:53.000 --> 46:56.000]  But when it's done to bring in a world government
[46:56.000 --> 47:00.000]  that's parenthetically against a free society,
[47:00.000 --> 47:03.000]  I think this New World Order has gotten so mature now
[47:03.000 --> 47:08.000]  that people on the inside are being forced to make a choice which side they're going to be on.
[47:08.000 --> 47:13.000]  Can you give us any intel from your sources about how serious the in-fighting is in the Federal Reserve?
[47:13.000 --> 47:19.000]  I can't. That I don't get into because a lot of the folks I know inside wouldn't comment.
[47:19.000 --> 47:22.000]  My folks on the outside don't have a good perspective.
[47:22.000 --> 47:25.000]  But keep in mind, people's positions change all the time.
[47:25.000 --> 47:27.000]  Dick Fisher's position changes.
[47:27.000 --> 47:29.000]  Dudley's position changes.
[47:29.000 --> 47:34.000]  They all fit into a story that looks current and there's some dissension,
[47:34.000 --> 47:37.000]  but the dissension rotates. Sometimes they're positive, sometimes they're negative.
[47:37.000 --> 47:38.000]  I will say this.
[47:38.000 --> 47:41.000]  When you've talked about this a lot on your show,
[47:41.000 --> 47:45.000]  the key to this world working right this very minute is the strength of the U.S. dollar.
[47:45.000 --> 47:49.000]  Not that I think it should be stronger or weaker, but think about this.
[47:49.000 --> 47:51.000]  The U.S. has a printing press.
[47:51.000 --> 47:55.000]  The U.S. can do whatever it wants to with the World Reserve currency.
[47:55.000 --> 47:59.000]  The U.S. has gone to war every time the dollar has been threatened.
[47:59.000 --> 48:01.000]  We can just pick the latest three.
[48:01.000 --> 48:03.000]  We have Iran, Iraq, and Libya.
[48:03.000 --> 48:07.000]  They all threaten to create a gold-backed denar, a gold-backed currency.
[48:07.000 --> 48:11.000]  Anybody that creates a gold-backed currency is going to pose a threat.
[48:11.000 --> 48:17.000]  And now the Russians are trying to create their own system based on petrol bricks or something,
[48:17.000 --> 48:19.000]  and so that's why we're starting a war with Russia.
[48:19.000 --> 48:24.000]  Well, bricks are, is Brazil, Russia, India, China, and South Africa.
[48:24.000 --> 48:27.000]  It's a coalition of those countries.
[48:27.000 --> 48:30.000]  And now they've added many, many more countries to the coalition.
[48:30.000 --> 48:35.000]  The whole purpose of bricks was to trade among themselves and not have to use dollars.
[48:35.000 --> 48:37.000]  They not have to convert to dollars first.
[48:37.000 --> 48:38.000]  It's very effective.
[48:38.000 --> 48:42.000]  And the number of countries in Canada is involved in this.
[48:42.000 --> 48:44.000]  Mexico is involved in this.
[48:44.000 --> 48:47.000]  As the dollar becomes less important in the world markets,
[48:47.000 --> 48:51.000]  the U.S.'s significance becomes less important.
[48:51.000 --> 48:52.000]  And that's what everybody wants.
[48:52.000 --> 48:55.000]  Everybody around the world wants the U.S. weakened but not dead.
[48:55.000 --> 49:01.000]  They want us to still consume, but they don't want us to be a blockade to their political strategies.
[49:01.000 --> 49:03.000]  They just want us weakened.
[49:03.000 --> 49:06.000]  And I think the currency is the way that they will do it.
[49:06.000 --> 49:07.000]  Sure.
[49:07.000 --> 49:09.000]  And the globalists are playing both sides.
[49:09.000 --> 49:14.000]  They're heavily invested in bricks and want to segue into that with a China-centered world system.
[49:14.000 --> 49:18.000]  But China is so fundamentally weak when you look at their real numbers
[49:18.000 --> 49:21.000]  that it just seems like a crazy plan they've cooked up.
[49:21.000 --> 49:22.000]  I don't see it working.
[49:22.000 --> 49:26.000]  Well, and I've had a lot of close friends in finance that say the same thing.
[49:26.000 --> 49:28.000]  But think about China and Russia together.
[49:28.000 --> 49:29.000]  Normally, they're mortal enemies.
[49:29.000 --> 49:32.000]  They're not mortal enemies right now.
[49:32.000 --> 49:33.000]  Russia has oil.
[49:33.000 --> 49:35.000]  China has production capacity.
[49:35.000 --> 49:36.000]  They have gold.
[49:36.000 --> 49:38.000]  Admittedly, both those economies are very weak.
[49:38.000 --> 49:42.000]  But truth be told, the United States economy is weak.
[49:42.000 --> 49:46.000]  And we're strapped with $18 trillion worth of debt that Russia doesn't have.
[49:46.000 --> 49:51.000]  So I mean, everything balances out, but Russia and China have created, through bricks,
[49:51.000 --> 49:53.000]  they've created their own Federal Reserve system.
[49:53.000 --> 49:57.000]  They've created their own SWIFT system, which is what we use to clear money
[49:57.000 --> 50:01.000]  in essentially Western world finance.
[50:01.000 --> 50:05.000]  They've created their own system, which is parallel to everything in the West,
[50:05.000 --> 50:08.000]  just so they don't have to be intimidated by the United States.
[50:08.000 --> 50:09.000]  Well, sure.
[50:09.000 --> 50:11.000]  I mean, I don't romanticize the Russians and people,
[50:11.000 --> 50:17.000]  but the establishment running the United States and Europe has abused the dollar hegemony
[50:17.000 --> 50:19.000]  and has really done some dangerous things
[50:19.000 --> 50:24.000]  and is forcing the world to try to build a life raft because it's so scary what's happening.
[50:24.000 --> 50:26.000]  I mean, I think that's what's really going on.
[50:26.000 --> 50:27.000]  Yeah.
[50:27.000 --> 50:29.000]  And once you get countries, think of this.
[50:29.000 --> 50:31.000]  Once you get countries trading between themselves,
[50:31.000 --> 50:35.000]  let's say Brazil and India have to have commodities to trade,
[50:35.000 --> 50:38.000]  what in the world should make them convert to dollars first
[50:38.000 --> 50:41.000]  and without trading directly to commodities?
[50:41.000 --> 50:43.000]  And if they trade a commodity for a currency,
[50:43.000 --> 50:47.000]  why shouldn't they trade for the Brazilian real?
[50:47.000 --> 50:49.000]  Exactly. Stay there, Mr. Kofol.
[50:49.000 --> 50:50.000]  Yeah.
[50:50.000 --> 50:51.000]  Think about that, folks.
[50:51.000 --> 50:54.000]  The West is doing things that are going to kill the dollar,
[50:54.000 --> 50:56.000]  but if you try to leave it, then they attack you.
[50:56.000 --> 51:19.000]  I mean, it's crazy.
[51:26.000 --> 51:35.000]  That's the sound of a house being trashed while a gang of thieves ransacked the place.
[51:35.000 --> 51:38.000]  And what they don't steal will be destroyed.
[51:38.000 --> 51:42.000]  This year, resolve not to be the next victim of a break-in.
[51:42.000 --> 51:48.000]  Go to faketv.com and discover a device that creates the illusion someone inside is watching TV,
[51:48.000 --> 51:50.000]  even when you're miles away.
[51:50.000 --> 51:54.000]  Security is a mindset and fake TV should be part of your security solution.
[51:54.000 --> 51:56.000]  Be vigilant, but not fearful.
[51:56.000 --> 52:25.000]  FakeTV.com
[52:26.000 --> 52:37.000]  And that's why I stock my pantry with high-quality storeable foods from myPatriotSupply.
[52:37.000 --> 52:43.000]  Go to mypatriotsupply.com for slash Alex today for special offers on emergency food storage
[52:43.000 --> 52:49.000]  or call their preparedness specialist at 866-229-0927.
[52:49.000 --> 52:52.000]  That's 866-229-0927.
[52:52.000 --> 52:57.000]  Do business with someone who shares your values.
[52:57.000 --> 53:01.000]  My name's Clyde, age 59, and I reside in Florida, South Carolina.
[53:01.000 --> 53:04.000]  The doctor's diagnosis me is having clogged arteries.
[53:04.000 --> 53:07.000]  Feel like I was carrying heavy concrete blocks around my feet and legs.
[53:07.000 --> 53:10.000]  I started taking heart and body extract as directed.
[53:10.000 --> 53:13.000]  It is less than three weeks and I'm like a young man again.
[53:13.000 --> 53:17.000]  It's unbelievable that an herbal formula can work so fast and so powerfully.
[53:17.000 --> 53:22.000]  Learn the secrets of an effective, natural, 100% organic nutritional supplement
[53:22.000 --> 53:48.000]  for a healthy heart and circulation at HBextract.com.
[53:48.000 --> 53:55.000]  For more information on HBextract, visit HBextract.com.
[53:55.000 --> 54:22.000]  For more information, visit HBextract.com.
[54:22.000 --> 54:48.000]  For more information, visit HBextract.com.
[54:48.000 --> 55:14.000]  For more information, visit HBextract.com.
[55:14.000 --> 55:40.000]  For more information, visit HBextract.com.
[55:40.000 --> 56:06.000]  For more information, visit HBextract.com.
[56:06.000 --> 56:32.000]  For more information, visit HBextract.com.
[56:32.000 --> 57:00.000]  For more information, visit HBextract.com.
[57:00.000 --> 57:26.000]  For more information, visit HBextract.com.
[57:26.000 --> 57:54.000]  For more information, visit HBextract.com.
[57:54.000 --> 58:22.000]  For more information, visit HBextract.com.
[58:22.000 --> 58:49.000]  For more information, visit HBextract.com.
[58:49.000 --> 59:17.000]  For more information, visit HBextract.com.
[59:17.000 --> 59:45.000]  For more information, visit HBextract.com.
[59:45.000 --> 01:00:13.000]  For more information, visit HBextract.com.
[01:00:13.000 --> 01:00:41.000]  For more information, visit HBextract.com.
[01:00:41.000 --> 01:01:09.000]  For more information, visit HBextract.com.
[01:01:09.000 --> 01:01:37.000]  For more information, visit HBextract.com.
[01:01:37.000 --> 01:02:05.000]  For more information, visit HBextract.com.
[01:02:05.000 --> 01:02:33.000]  For more information, visit HBextract.com.
[01:02:33.000 --> 01:03:01.000]  For more information, visit HBextract.com.
[01:03:01.000 --> 01:03:29.000]  For more information, visit HBextract.com.
[01:03:29.000 --> 01:03:57.000]  For more information, visit HBextract.com.
[01:03:57.000 --> 01:04:25.000]  For more information, visit HBextract.com.
[01:04:25.000 --> 01:04:53.000]  For more information, visit HBextract.com.
[01:04:53.000 --> 01:04:55.000]  You are the resistance.
[01:05:23.000 --> 01:05:51.000]  For more information, visit HBextract.com.
[01:05:51.000 --> 01:06:19.000]  For more information, visit HBextract.com.
[01:06:19.000 --> 01:06:47.000]  For more information, visit HBextract.com.
[01:06:47.000 --> 01:07:15.000]  For more information, visit HBextract.com.
[01:07:15.000 --> 01:07:43.000]  For more information, visit HBextract.com.
[01:07:43.000 --> 01:08:05.000]  For more information, visit HBextract.com.
[01:08:05.000 --> 01:08:33.000]  For more information, visit HBextract.com.
[01:08:33.000 --> 01:09:01.000]  For more information, visit HBextract.com.
[01:09:01.000 --> 01:09:29.000]  For more information, visit HBextract.com.
[01:09:29.000 --> 01:09:57.000]  For more information, visit HBextract.com.
[01:09:57.000 --> 01:10:25.000]  For more information, visit HBextract.com.
[01:10:25.000 --> 01:10:53.000]  For more information, visit HBextract.com.
[01:10:53.000 --> 01:11:21.000]  For more information, visit HBextract.com.
[01:11:21.000 --> 01:11:49.000]  For more information, visit HBextract.com.
[01:11:49.000 --> 01:12:17.000]  For more information, visit HBextract.com.
[01:12:17.000 --> 01:12:45.000]  For more information, visit HBextract.com.
[01:12:45.000 --> 01:13:13.000]  For more information, visit HBextract.com.
[01:13:13.000 --> 01:13:41.000]  For more information, visit HBextract.com.
[01:13:41.000 --> 01:14:09.000]  For more information, visit HBextract.com.
[01:14:09.000 --> 01:14:37.000]  For more information, visit HBextract.com.
[01:14:37.000 --> 01:15:05.000]  For more information, visit HBextract.com.
[01:15:05.000 --> 01:15:33.000]  For more information, visit HBextract.com.
[01:15:33.000 --> 01:16:01.000]  For more information, visit HBextract.com.
[01:16:01.000 --> 01:16:29.000]  For more information, visit HBextract.com.
[01:16:29.000 --> 01:16:57.000]  For more information, visit HBextract.com.
[01:16:57.000 --> 01:17:25.000]  For more information, visit HBextract.com.
[01:17:25.000 --> 01:17:53.000]  For more information, visit HBextract.com.
[01:17:53.000 --> 01:18:21.000]  For more information, visit HBextract.com.
[01:18:21.000 --> 01:18:49.000]  For more information, visit HBextract.com.
[01:18:49.000 --> 01:19:17.000]  For more information, visit HBextract.com.
[01:19:17.000 --> 01:19:45.000]  For more information, visit HBextract.com.
[01:19:45.000 --> 01:20:13.000]  For more information, visit HBextract.com.
[01:20:13.000 --> 01:20:41.000]  For more information, visit HBextract.com.
[01:20:41.000 --> 01:21:09.000]  For more information, visit HBextract.com.
[01:21:09.000 --> 01:21:37.000]  For more information, visit HBextract.com.
[01:21:37.000 --> 01:22:05.000]  For more information, visit HBextract.com.
[01:22:05.000 --> 01:22:33.000]  For more information, visit HBextract.com.
[01:22:33.000 --> 01:22:57.000]  For more information, visit HBextract.com.
[01:22:57.000 --> 01:23:25.000]  For more information, visit HBextract.com.
[01:23:25.000 --> 01:23:53.000]  For more information, visit HBextract.com.
[01:23:53.000 --> 01:24:21.000]  For more information, visit HBextract.com.
[01:24:21.000 --> 01:24:49.000]  For more information, visit HBextract.com.
[01:24:49.000 --> 01:25:17.000]  For more information, visit HBextract.com.
[01:25:17.000 --> 01:25:45.000]  For more information, visit HBextract.com.
[01:25:45.000 --> 01:26:13.000]  For more information, visit HBextract.com.
[01:26:13.000 --> 01:26:41.000]  For more information, visit HBextract.com.
[01:26:41.000 --> 01:27:09.000]  For more information, visit HBextract.com.
[01:27:09.000 --> 01:27:37.000]  For more information, visit HBextract.com.
[01:27:37.000 --> 01:28:05.000]  For more information, visit HBextract.com.
[01:28:05.000 --> 01:28:33.000]  For more information, visit HBextract.com.
[01:28:33.000 --> 01:29:01.000]  For more information, visit HBextract.com.
[01:29:01.000 --> 01:29:29.000]  For more information, visit HBextract.com.
[01:29:29.000 --> 01:29:57.000]  For more information, visit HBextract.com.
[01:29:57.000 --> 01:30:25.000]  For more information, visit HBextract.com.
[01:30:25.000 --> 01:30:53.000]  For more information, visit HBextract.com.
[01:30:53.000 --> 01:31:21.000]  For more information, visit HBextract.com.
[01:31:21.000 --> 01:31:49.000]  For more information, visit HBextract.com.
[01:31:49.000 --> 01:32:17.000]  For more information, visit HBextract.com.
[01:32:17.000 --> 01:32:45.000]  For more information, visit HBextract.com.
[01:32:45.000 --> 01:33:13.000]  For more information, visit HBextract.com.
[01:33:13.000 --> 01:33:41.000]  For more information, visit HBextract.com.
[01:33:41.000 --> 01:34:09.000]  For more information, visit HBextract.com.
[01:34:09.000 --> 01:34:37.000]  For more information, visit HBextract.com.
[01:34:37.000 --> 01:35:05.000]  For more information, visit HBextract.com.
[01:35:05.000 --> 01:35:33.000]  For more information, visit HBextract.com.
[01:35:33.000 --> 01:36:01.000]  For more information, visit HBextract.com.
[01:36:01.000 --> 01:36:29.000]  For more information, visit HBextract.com.
[01:36:29.000 --> 01:36:57.000]  For more information, visit HBextract.com.
[01:36:57.000 --> 01:37:25.000]  For more information, visit HBextract.com.
[01:37:25.000 --> 01:37:53.000]  For more information, visit HBextract.com.
[01:37:53.000 --> 01:38:21.000]  For more information, visit HBextract.com.
[01:38:21.000 --> 01:38:49.000]  For more information, visit HBextract.com.
[01:38:49.000 --> 01:39:17.000]  For more information, visit HBextract.com.
[01:39:17.000 --> 01:39:45.000]  For more information, visit HBextract.com.
[01:39:45.000 --> 01:40:13.000]  For more information, visit HBextract.com.
