[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[37:23.000 --> 37:31.000]  damned-up part of Barton Creek, where an underground spring comes out towards the Colorado River.
[37:31.000 --> 37:33.000]  But Austin's so brainwashed, they call it a lake.
[37:33.000 --> 37:35.000]  I mean, it's Lady Bird Lake.
[37:35.000 --> 37:37.000]  It was Lake Austin.
[37:37.000 --> 37:39.000]  They might as well tell them it's a volcano.
[37:39.000 --> 37:41.000]  And Austinites would think that the river was a volcano.
[37:41.000 --> 37:43.000]  They could tell them it was a flying pig.
[37:43.000 --> 37:45.000]  And they'd say, oh, I was swimming in the flying pig today.
[37:45.000 --> 37:47.000]  I mean, that's just the total delusion.
[37:47.000 --> 37:51.000]  But that's another sad issue.
[37:51.000 --> 37:53.000]  They might start calling it a lake of fire next.
[37:53.000 --> 37:55.000]  I mean, you have no idea.
[37:55.000 --> 37:56.000]  It's total disconnect.
[37:56.000 --> 37:58.000]  We're being inserted into a matrix.
[37:58.000 --> 38:03.000]  The point is, I'm down there because I can go swim laps, and my wife can swim laps while the kids play.
[38:03.000 --> 38:05.000]  So we're down there about two hours.
[38:05.000 --> 38:11.000]  And I pull up, and they've got people out there standing, and there's signs up saying,
[38:11.000 --> 38:15.000]  you now have to pay to park at Zilker Park.
[38:15.000 --> 38:18.000]  Now, before it was only like on special holidays and things.
[38:18.000 --> 38:20.000]  Now it's, you're going to pay.
[38:20.000 --> 38:26.000]  So then I go discover, and they're like, oh, don't worry, we're about to put meters in 24 hours.
[38:26.000 --> 38:31.000]  And I said, you better enjoy this because there's going to be meters put in.
[38:31.000 --> 38:34.000]  And then I came to the office and saw a local NPR report on it.
[38:34.000 --> 38:37.000]  So this is a park been there for over 100 years.
[38:37.000 --> 38:39.000]  It's all paid for.
[38:39.000 --> 38:43.000]  It's one of the few things that's good about the town I live in that people love.
[38:43.000 --> 38:45.000]  It's its first rate.
[38:45.000 --> 38:48.000]  And you already pay to get into the springs.
[38:48.000 --> 38:50.000]  You already pay for the food, pay for this and that.
[38:50.000 --> 38:52.000]  You already pay for the roads.
[38:52.000 --> 38:54.000]  There's police there right and tickets left and right.
[38:54.000 --> 38:58.000]  Now you're going to pay.
[38:58.000 --> 38:59.000]  What is it?
[38:59.000 --> 39:01.000]  They say $5 for two hours.
[39:01.000 --> 39:07.000]  $5 to go to the park where your kids are having a soccer game or whatever the case is.
[39:07.000 --> 39:10.000]  Okay, now people say, well, the city's had budget shortfalls.
[39:10.000 --> 39:13.000]  They need to really the city of Austin.
[39:13.000 --> 39:17.000]  Last time I checked gave $15 million in tax incentives and the people.
[39:17.000 --> 39:21.000]  The state of Texas gave $25 million of money.
[39:21.000 --> 39:31.000]  The actual money to build formula one east of Austin, Texas.
[39:31.000 --> 39:33.000]  And they say, oh, it'll bring jobs here.
[39:33.000 --> 39:34.000]  No, it won't.
[39:34.000 --> 39:35.000]  Just like casinos don't.
[39:35.000 --> 39:39.000]  Just like the billion $200 million Dallas Cowboys Stadium didn't.
[39:39.000 --> 39:42.000]  If you want it, you build the stinking thing.
[39:42.000 --> 39:46.000]  And then these mobsters couldn't threaten people to not bring it to their town.
[39:46.000 --> 39:49.000]  So they say, who's going to give me the most of your taxpayer money?
[39:49.000 --> 39:51.000]  It's pathetic.
[39:51.000 --> 39:54.000]  And let me give you an example of this.
[39:54.000 --> 39:59.000]  Just last year, the owner of formula one gave one of his daughters $4 billion.
[39:59.000 --> 40:01.000]  The other one $3 billion.
[40:01.000 --> 40:05.000]  Now, if that was money he made off of a book he wrote or something he did fine,
[40:05.000 --> 40:07.000]  because I'm not a class envy guy.
[40:07.000 --> 40:08.000]  But let me tell you something.
[40:08.000 --> 40:14.000]  When I got to pay property taxes that are unbelievably high or they'll come take my house at gunpoint.
[40:14.000 --> 40:17.000]  And then this guy's exempt from it and he's exempt from everything else.
[40:17.000 --> 40:20.000]  We have an article we'll put on screen of that.
[40:20.000 --> 40:24.000]  I've got a whole bunch of these articles and we'll show you these people.
[40:24.000 --> 40:31.000]  Billionaire daughter Petra Eccleston bids for the most expensive home in America.
[40:31.000 --> 40:33.000]  Well, she got it.
[40:33.000 --> 40:39.000]  And the other one she owns this giant, what is it, 40 something thousand square foot thing
[40:39.000 --> 40:43.000]  that has a parking garage for 100 cars and all the rest of it.
[40:43.000 --> 40:46.000]  And her other sisters got the second biggest house in the U.S.
[40:46.000 --> 40:48.000]  And that's just one of their houses.
[40:48.000 --> 40:51.000]  And now I'm told they've even got houses in Austin, Texas.
[40:51.000 --> 40:53.000]  Yeah, with my money.
[40:53.000 --> 40:55.000]  There's the guest house.
[40:55.000 --> 40:57.000]  The guest house is a mansion.
[40:57.000 --> 41:01.000]  Hey, you build your stinkin' palaces, but not on my dime.
[41:01.000 --> 41:04.000]  You pigs that you want to throw up.
[41:04.000 --> 41:06.000]  So, we pulled up an article.
[41:06.000 --> 41:07.000]  I had it here on the stack.
[41:07.000 --> 41:11.000]  The city is increasing parking rates city-wide.
[41:11.000 --> 41:13.000]  You guess what for?
[41:13.000 --> 41:15.000]  To pay for Formula One.
[41:15.000 --> 41:16.000]  That's right.
[41:16.000 --> 41:26.000]  When I had to shell $5 out to that zit-faced kid today, it's so this pig family got my money.
[41:26.000 --> 41:31.000]  I literally had to pay $5 to this pig, to this maggot.
[41:31.000 --> 41:35.000]  Do you have any idea how angry I am right now?
[41:35.000 --> 41:39.000]  And let me tell you, these are the type of people that fund big government and class envy
[41:39.000 --> 41:42.000]  and want to get 50 million Americans on food stamps so they're all dependent.
[41:42.000 --> 41:44.000]  So they have no idea what's going on in the real world.
[41:44.000 --> 41:47.000]  These giant armies of welfare slugs and the rest of them.
[41:47.000 --> 41:49.000]  And they de-industrialize this so much.
[41:49.000 --> 41:52.000]  A lot of people can't help being on welfare.
[41:52.000 --> 41:56.000]  $22 billion of taxpayer money to move Cadillac.
[41:56.000 --> 42:01.000]  Volt and Cadillac from General Motors to move it to China.
[42:01.000 --> 42:03.000]  Ooh!
[42:03.000 --> 42:08.000]  I mean, folks, I had some guy about a week ago at a party at my parents' house.
[42:08.000 --> 42:09.000]  What even a party some friends over go.
[42:09.000 --> 42:10.000]  I've been listening to you for years.
[42:10.000 --> 42:12.000]  Is all you really are angry?
[42:12.000 --> 42:13.000]  Is that fake?
[42:13.000 --> 42:14.000]  Yeah, man, it's fake.
[42:14.000 --> 42:17.000]  I still got a pulse when I got to pay $5.
[42:17.000 --> 42:20.000]  And then I find out it's to go to Formula One.
[42:20.000 --> 42:22.000]  You bet I'm mad.
[42:22.000 --> 42:24.000]  You bet I'm mad.
[42:24.000 --> 42:25.000]  You bet I'm mad.
[42:25.000 --> 42:31.000]  My family's been going to those springs since this city was founded.
[42:31.000 --> 42:33.000]  And now I got to pay money.
[42:33.000 --> 42:39.000]  And they're raising rates all over the city to park so they can give your money to these pigs.
[42:39.000 --> 42:44.000]  Now, wait, there's more when we get back because it's not just the big multi-billionaires that are giving,
[42:44.000 --> 42:46.000]  you know, oh, honey, here's $4 billion to my oldest daughter.
[42:46.000 --> 42:49.000]  Now, the other sweetie pie, you only get $3 billion.
[42:49.000 --> 42:52.000]  And you learn almost all his money all over Europe.
[42:52.000 --> 42:53.000]  Same deal.
[42:53.000 --> 42:55.000]  Every track gets paid for it.
[42:55.000 --> 42:56.000]  He gets the profit.
[42:56.000 --> 43:00.000]  And I get to pay for his pig family of parasite maggots.
[43:00.000 --> 43:04.000]  Sick of the globalist, eugenicist control freaks adding poison to your water
[43:04.000 --> 43:06.000]  and laughing as you get sick and die.
[43:06.000 --> 43:08.000]  Start purifying your water with ProPure.
[43:08.000 --> 43:10.000]  My friends, I've done a lot of research.
[43:10.000 --> 43:14.000]  And the best gravity filter out there, Bar Nun, is ProPure.
[43:14.000 --> 43:17.000]  And it's available discounted at infowars.com.
[43:17.000 --> 43:21.000]  Its filters are silver and pregnant to prevent bacterial growth.
[43:21.000 --> 43:22.000]  There's no priming required.
[43:22.000 --> 43:24.000]  It's NSF 42 certified.
[43:24.000 --> 43:28.000]  Optional fluoride filters can reduce fluoride up to 95%.
[43:28.000 --> 43:30.000]  Easy to set up and use.
[43:30.000 --> 43:31.000]  Doesn't require electricity.
[43:31.000 --> 43:34.000]  Purify water from lake streams, ponds, and wells.
[43:34.000 --> 43:37.000]  This filter system leaves in beneficial minerals, which is key.
[43:37.000 --> 43:39.000]  Save money by not buying bottled water
[43:39.000 --> 43:41.000]  and avoid BPA that leaches from the plastic.
[43:41.000 --> 43:44.000]  ProPure is the best gravity-fed filter out there.
[43:44.000 --> 43:46.000]  It's what my family uses.
[43:46.000 --> 43:49.000]  Infowars.com already has the lowest price on ProPure.
[43:49.000 --> 43:52.000]  But if you add the promo code water at checkout,
[43:52.000 --> 43:55.000]  you get an additional 10% off at infowars.com.
[43:55.000 --> 44:00.000]  You can also call to order 888-253-3139.
[44:00.000 --> 44:03.000]  Alex Jones here with a great way to beat the blackouts.
[44:03.000 --> 44:07.000]  Get off the grid and generate your own supply of electrical power.
[44:07.000 --> 44:09.000]  Folks, from what's been going on in this country,
[44:09.000 --> 44:12.000]  I don't have to tell you about the power grid and just how vulnerable it is.
[44:12.000 --> 44:14.000]  That's in the mainstream news every day.
[44:14.000 --> 44:17.000]  Millions of people have lost their power in the last few weeks
[44:17.000 --> 44:20.000]  because of dangerous storms and killer heat
[44:20.000 --> 44:22.000]  that's pushing the grid beyond its capacity.
[44:22.000 --> 44:26.000]  I've always said that every family needs to be ready for blackouts.
[44:26.000 --> 44:28.000]  And if you don't have a backup system in place,
[44:28.000 --> 44:30.000]  I've got a great opportunity for you.
[44:30.000 --> 44:33.000]  Right now, our good friends at Solutions from Science
[44:33.000 --> 44:37.000]  are offering huge savings on their best-selling power hub unit.
[44:37.000 --> 44:40.000]  In fact, I think it's the best deal I've ever seen them make.
[44:40.000 --> 44:43.000]  It's literally thousands of dollars in savings.
[44:43.000 --> 44:47.000]  Remember, these backup systems don't need gas because they're solar powered.
[44:47.000 --> 44:50.000]  That means there's no dangerous fumes and no noise.
[44:50.000 --> 44:55.000]  Infowars listeners can get all the details at beattheblackouts.com.
[44:55.000 --> 45:00.000]  That's beattheblackouts.com.
[45:25.000 --> 45:29.000]  Call 800-340-7091 for a free catalog.
[45:29.000 --> 45:32.000]  Buy the one to two month sample package
[45:32.000 --> 45:35.000]  and enjoy soaps that are twice as good as what you're using now.
[45:35.000 --> 45:41.000]  Or save big with a one to two year supply of soaps for all your cleaning needs.
[45:41.000 --> 45:43.000]  This is an amazing deal.
[45:43.000 --> 45:45.000]  You can save thousands of dollars
[45:45.000 --> 45:48.000]  and you will love the way real soap makes you feel.
[45:48.000 --> 45:51.000]  See them on the web at fivestarsope.com
[45:51.000 --> 45:56.000]  Call 800-340-7091 for a free catalog.
[46:21.000 --> 46:23.000]  To freeze your food cost at today's prices
[46:23.000 --> 46:26.000]  by getting your own supply of foods from eFoodsDirect now.
[46:26.000 --> 46:30.000]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[46:30.000 --> 46:32.000]  Now is the time to get your supply.
[46:32.000 --> 46:34.000]  I recently increased my supply from eFoodsDirect
[46:34.000 --> 46:36.000]  because we've all known this was coming.
[46:36.000 --> 46:39.000]  You know about their delicious long-term storable foods.
[46:39.000 --> 46:42.000]  The fact is you can eat at any time to save money today
[46:42.000 --> 46:44.000]  and because it's stored for 25 years,
[46:44.000 --> 46:46.000]  you're locking in today's prices and avoiding the rising food cost.
[46:46.000 --> 46:49.000]  Don't wait. Call 800-409-5633
[46:49.000 --> 46:52.000]  or go to eFoodsDirect.com forward slash Alex.
[46:52.000 --> 46:54.000]  Call 800-409-5633
[46:54.000 --> 46:57.000]  or eFoodsDirect.com forward slash Alex.
[46:57.000 --> 47:24.000]  You can bet your life on eFoodsDirect.
[47:24.000 --> 47:28.000]  Show and open the phones up with your stories of government loondoggles
[47:28.000 --> 47:32.000]  where government takes your money and gives it to somebody else,
[47:32.000 --> 47:36.000]  an insider who's paying for their campaign
[47:36.000 --> 47:39.000]  or who has hired their son or their daughter.
[47:39.000 --> 47:41.000]  And now because these criminals want everything,
[47:41.000 --> 47:44.000]  they want to just keep raising and raising taxes.
[47:44.000 --> 47:48.000]  AT&T and Google are lobbying the federal government
[47:48.000 --> 47:53.000]  to have the FCC be able to tax the internet and tax internet service
[47:53.000 --> 47:58.000]  so money can then be given to them to develop internet projects for the public.
[47:58.000 --> 48:01.000]  Just like the government gives free laptops to kids
[48:01.000 --> 48:04.000]  which aren't free taxpayers paid for them.
[48:04.000 --> 48:06.000]  I hear it all the time on the news.
[48:06.000 --> 48:09.000]  We're getting more free federal money.
[48:09.000 --> 48:12.000]  In fact, talk radio across the country,
[48:12.000 --> 48:14.000]  it seems like news talk stations, that's all they do is,
[48:14.000 --> 48:17.000]  let's go to break now and hear the news.
[48:17.000 --> 48:20.000]  Oh, the city got $10 million of free federal money.
[48:20.000 --> 48:24.000]  No, you didn't. They took your money and sent 30-something cents back.
[48:24.000 --> 48:27.000]  I'm so tired of hearing cops on the news going,
[48:27.000 --> 48:30.000]  yes, we did shoot nine civilians in New York.
[48:30.000 --> 48:32.000]  You're a civilian too.
[48:32.000 --> 48:34.000]  We're not in an occupied country.
[48:34.000 --> 48:35.000]  I guess we really are.
[48:35.000 --> 48:37.000]  But you're as civilian as well.
[48:37.000 --> 48:43.000]  It's the government is the official and we are the civilian.
[48:43.000 --> 48:46.000]  I mean, this is a takeover.
[48:46.000 --> 48:48.000]  This is a takeover.
[48:48.000 --> 48:50.000]  And people hear about this.
[48:50.000 --> 48:52.000]  They're like, I don't want to mess with it.
[48:52.000 --> 48:54.000]  I don't want to deal with it. I want to be lazy.
[48:54.000 --> 48:56.000]  That's why you don't have a job.
[48:56.000 --> 48:58.000]  That's why you don't have a future.
[48:58.000 --> 49:00.000]  I know you have your trendiness,
[49:00.000 --> 49:04.000]  but it's not going to take care of you when you have children.
[49:04.000 --> 49:06.000]  It's not going to take care of you when you get bone cancer
[49:06.000 --> 49:08.000]  from the sodium fluoride in the water.
[49:08.000 --> 49:10.000]  In fact, I've got more articles on that.
[49:10.000 --> 49:12.000]  I'm going to be getting into more major studies,
[49:12.000 --> 49:15.000]  not just the Harvard study about how fluoride
[49:15.000 --> 49:18.000]  is causing a 7-fold increase in bone cancer
[49:18.000 --> 49:22.000]  and many other cancers and reducing IQs.
[49:22.000 --> 49:25.000]  And then I just think back to where I live.
[49:25.000 --> 49:27.000]  Again, you're listening nationwide.
[49:27.000 --> 49:29.000]  Same story in your town.
[49:29.000 --> 49:34.000]  We're paying over a million dollars a year for the fluoride,
[49:34.000 --> 49:35.000]  and it's not even fluoride.
[49:35.000 --> 49:36.000]  It's not even sodium fluoride.
[49:36.000 --> 49:39.000]  It's this type of acid that's even more toxic,
[49:39.000 --> 49:42.000]  filled with mercury, lead, and all these other chemicals
[49:42.000 --> 49:45.000]  that would be toxic waste that the phosphate company
[49:45.000 --> 49:48.000]  they buy it from in Florida would have to pay to dump
[49:48.000 --> 49:49.000]  or pay to store.
[49:49.000 --> 49:52.000]  Instead, you pay for toxic waste,
[49:52.000 --> 49:56.000]  the byproduct of the fertilizer mines
[49:56.000 --> 49:59.000]  where they mine the limestone to get the fertilizer.
[49:59.000 --> 50:01.000]  This is the stuff that will kill the plants,
[50:01.000 --> 50:04.000]  but hey, we'll just put it in the water
[50:04.000 --> 50:07.000]  and your city council will pay for it.
[50:07.000 --> 50:10.000]  And if you bring in a scientist into your city council,
[50:10.000 --> 50:12.000]  or even if it's in Harvard Medical Journal,
[50:12.000 --> 50:14.000]  they don't care.
[50:18.000 --> 50:22.000]  They will then laugh at you because it's all so funny.
[50:22.000 --> 50:26.000]  It's all funny because they're basically a bunch of bank robbers.
[50:26.000 --> 50:29.000]  Now, continuing here, ladies and gentlemen,
[50:29.000 --> 50:32.000]  we have the daughter of the British billionaire
[50:32.000 --> 50:35.000]  buying the most expensive home in the United States.
[50:35.000 --> 50:39.000]  Again, daddy gave her $4 billion as a present.
[50:39.000 --> 50:41.000]  And I mean, who can blame him?
[50:41.000 --> 50:43.000]  He's built, what is it,
[50:43.000 --> 50:46.000]  over 50 tracks in Europe and other areas,
[50:46.000 --> 50:49.000]  and the government always pays for it.
[50:52.000 --> 50:54.000]  We've got an article up there about how she bid for it,
[50:54.000 --> 50:56.000]  but I'm going to show you the article here
[50:56.000 --> 50:58.000]  where she got the house.
[50:58.000 --> 50:59.000]  She got the house.
[50:59.000 --> 51:01.000]  Again, if you're watching on prisonplanet.tv,
[51:01.000 --> 51:03.000]  we're showing these articles.
[51:03.000 --> 51:06.000]  Now, continuing here,
[51:06.000 --> 51:09.000]  I thought I'd just go over a few more of these
[51:09.000 --> 51:11.000]  to explain how this system works.
[51:11.000 --> 51:14.000]  Texas taxpayers finance Formula One auto race
[51:14.000 --> 51:16.000]  as school dismisses teachers.
[51:16.000 --> 51:19.000]  Bloomberg, state money in play for Formula One,
[51:19.000 --> 51:22.000]  $29 million in tax revenue.
[51:22.000 --> 51:24.000]  Here's another one.
[51:24.000 --> 51:26.000]  U.S. Grand Prix funding dispute rumbles on,
[51:26.000 --> 51:28.000]  but they got the deal. They didn't care.
[51:28.000 --> 51:31.000]  Questions about F1 tax money could lead to changes,
[51:31.000 --> 51:34.000]  affect other major events.
[51:34.000 --> 51:37.000]  And it just goes on and on and on,
[51:37.000 --> 51:42.000]  just like Cilandra and the $566 million
[51:42.000 --> 51:45.000]  of your taxpayer money that went,
[51:45.000 --> 51:47.000]  and they never built anything.
[51:47.000 --> 51:49.000]  That's just how these scams work.
[51:49.000 --> 51:51.000]  Now, I thought I would move on
[51:51.000 --> 51:54.000]  just to some other Texas news to keep it local here.
[51:54.000 --> 51:58.000]  Property taxes in Texas up nearly 200%
[51:58.000 --> 52:00.000]  over the past two decades.
[52:00.000 --> 52:02.000]  Cromptroller says,
[52:02.000 --> 52:04.000]  even when the housing market goes down,
[52:04.000 --> 52:07.000]  the price of your house on the property taxes goes up
[52:07.000 --> 52:10.000]  because you don't really own the house.
[52:10.000 --> 52:12.000]  The government does.
[52:12.000 --> 52:14.000]  I want your take on all this.
[52:14.000 --> 52:15.000]  When is enough enough?
[52:15.000 --> 52:17.000]  Do you like the 40 plus trillion dollars
[52:17.000 --> 52:19.000]  of your taxpayer money in the U.S. alone,
[52:19.000 --> 52:21.000]  but it's similar numbers in Europe,
[52:21.000 --> 52:23.000]  that were given to prop up the megabanks
[52:23.000 --> 52:25.000]  who are too big to fail,
[52:25.000 --> 52:28.000]  and then the media spun the whole report,
[52:28.000 --> 52:31.000]  spun the whole thing to say that,
[52:31.000 --> 52:34.000]  oh, lazy people, this is your national debt.
[52:34.000 --> 52:36.000]  Well, yeah, it's our national debt
[52:36.000 --> 52:39.000]  because they signed us on to the banker's debt.
[52:39.000 --> 52:41.000]  If you think it's bad to have this woman
[52:41.000 --> 52:43.000]  getting $4 billion a year from daddy
[52:43.000 --> 52:45.000]  of taxpayer money, most of it,
[52:45.000 --> 52:47.000]  that's where he made his money across the world,
[52:47.000 --> 52:49.000]  is in these scheischer deals,
[52:49.000 --> 52:52.000]  you think that's bad, that's nothing.
[52:52.000 --> 52:54.000]  That's where it all comes from,
[52:54.000 --> 52:56.000]  and that's why they want a police state in place
[52:56.000 --> 52:58.000]  so you can't stop them.
[52:58.000 --> 53:00.000]  Another report here,
[53:00.000 --> 53:03.000]  looking for a good job, don't get your hopes up.
[53:03.000 --> 53:05.000]  It goes over the fact that not only is unemployment
[53:05.000 --> 53:07.000]  really over 20% nationwide,
[53:07.000 --> 53:10.000]  but if you look at the real roles,
[53:10.000 --> 53:13.000]  but the jobs are cruddy jobs,
[53:13.000 --> 53:15.000]  yeah, because it's a plan, it's a plan.
[53:15.000 --> 53:18.000]  The globalists said they want to deindustrialize America.
[53:18.000 --> 53:21.000]  Now, here's a Porter Stansbury article
[53:21.000 --> 53:23.000]  that was published in our new newspaper
[53:23.000 --> 53:25.000]  that 90,000 copies went out.
[53:25.000 --> 53:27.000]  It's sold out in two days.
[53:27.000 --> 53:30.000]  In Fall Wars Magazine, September issue,
[53:30.000 --> 53:33.000]  you can still sign up at infowars.com forward slash newsletter,
[53:33.000 --> 53:35.000]  and we'll send you out a free copy tomorrow,
[53:35.000 --> 53:37.000]  along with a regular news alert.
[53:37.000 --> 53:40.000]  We'll send you a digital copy of the new magazine.
[53:40.000 --> 53:42.000]  You can flip it, flip through it,
[53:42.000 --> 53:44.000]  click on links and things.
[53:44.000 --> 53:46.000]  But Porter Stansbury, great researcher
[53:46.000 --> 53:48.000]  and economist, wrote an article,
[53:48.000 --> 53:50.000]  and I saw this and went and looked it up,
[53:50.000 --> 53:52.000]  and sure enough, it was in the Chicago Tribune.
[53:52.000 --> 53:55.000]  He wrote, Welcome to Corruption, USA.
[53:55.000 --> 53:59.000]  And in one section, he talks about how people like
[53:59.000 --> 54:01.000]  Corzine and others can steal billions
[54:01.000 --> 54:03.000]  and not get in trouble with MF Global.
[54:03.000 --> 54:05.000]  But then he gives an example of how they're teamed up
[54:05.000 --> 54:07.000]  with government, and this explains it all,
[54:07.000 --> 54:09.000]  and I want to get your take on this.
[54:09.000 --> 54:12.000]  Here's the toll-free number, 877-789-ALEX,
[54:12.000 --> 54:18.000]  877-789-2539, 877-789-2539.
[54:18.000 --> 54:21.000]  First-time callers, let me add that.
[54:21.000 --> 54:23.000]  We do that at least once a week
[54:23.000 --> 54:25.000]  to give people a chance to get involved on air.
[54:25.000 --> 54:28.000]  877-789-2539.
[54:28.000 --> 54:30.000]  First-time callers, please honor that.
[54:30.000 --> 54:33.000]  The man with 10 jobs.
[54:33.000 --> 54:35.000]  Bellwood, Illinois is a small,
[54:35.000 --> 54:37.000]  mostly black residential suburb,
[54:37.000 --> 54:40.000]  about 20,000 people located south of the airport.
[54:40.000 --> 54:42.000]  It's about a 15-mile commute
[54:42.000 --> 54:44.000]  straight east to downtown Chicago.
[54:44.000 --> 54:46.000]  It's in a very poor area.
[54:46.000 --> 54:49.000]  The median salary in Bellwood is $57,000 a year,
[54:49.000 --> 54:51.000]  according to recent census report.
[54:51.000 --> 54:53.000]  When I did a recent search
[54:53.000 --> 54:55.000]  on the Zillow real estate website,
[54:55.000 --> 54:57.000]  I found just over 300 houses listed
[54:57.000 --> 54:59.000]  for sale in Bellwood right now.
[54:59.000 --> 55:01.000]  Just one of the homes is listed
[55:01.000 --> 55:03.000]  at a price higher than $200,000,
[55:03.000 --> 55:06.000]  and only 12 are listed above $100,000.
[55:06.000 --> 55:09.000]  In other words, this is not a particularly wealthy place.
[55:09.000 --> 55:10.000]  Yeah, it's poor.
[55:10.000 --> 55:13.000]  But the little town of Bellwood made news recently
[55:13.000 --> 55:15.000]  when a story came out in the Chicago Tribune
[55:15.000 --> 55:19.000]  about a local white official named Roy McCamble.
[55:19.000 --> 55:22.000]  You see, for running this little suburb
[55:22.000 --> 55:24.000]  west of Chicago, Mr. McCamble
[55:24.000 --> 55:27.000]  made an astonishing amount of money.
[55:27.000 --> 55:29.000]  In his final year before retirement,
[55:29.000 --> 55:35.000]  Mr. McCamble pulled in a whopping $472,225.
[55:35.000 --> 55:37.000]  How did he make so much,
[55:37.000 --> 55:39.000]  much more than any other municipal executive
[55:39.000 --> 55:41.000]  in the entire state of Illinois?
[55:41.000 --> 55:43.000]  Well, according to Mr. McCamble,
[55:43.000 --> 55:45.000]  he did the work of 10 people for Bellwood.
[55:45.000 --> 55:47.000]  This is great, comically, really.
[55:47.000 --> 55:49.000]  Let me show you a list of the jobs
[55:49.000 --> 55:52.000]  that Mr. McCamble claims to have done.
[55:52.000 --> 55:55.000]  Comptroller, administrator, public safety CEO,
[55:55.000 --> 55:57.000]  finance director, budget director,
[55:57.000 --> 56:00.000]  human resources director, mayoral assistant,
[56:00.000 --> 56:03.000]  corporation counsel, property commission director,
[56:03.000 --> 56:05.000]  and development corporation officer.
[56:05.000 --> 56:07.000]  But hold on, it gets better.
[56:07.000 --> 56:12.000]  As part of his contract, McCamble was allowed five months.
[56:12.000 --> 56:14.000]  That's before vacation.
[56:14.000 --> 56:17.000]  Worth of sick days each year,
[56:17.000 --> 56:19.000]  starting in May of 2008.
[56:19.000 --> 56:21.000]  He's had four years of this.
[56:21.000 --> 56:23.000]  Yes, you read that correctly.
[56:23.000 --> 56:26.000]  He got five months worth of sick days every single year.
[56:26.000 --> 56:29.000]  And because it's completely impossible for anyone
[56:29.000 --> 56:31.000]  to take five months of sick days in a year,
[56:31.000 --> 56:34.000]  especially when you're doing the jobs of 10 people,
[56:34.000 --> 56:37.000]  Mr. McCamble was able to get paid
[56:37.000 --> 56:39.000]  for many of the sick days he never took.
[56:39.000 --> 56:42.000]  So that brought his salary, according to records, up
[56:42.000 --> 56:48.000]  to close to a million dollars a year.
[56:48.000 --> 56:51.000]  Or right at half a million dollars a year with added pay.
[56:51.000 --> 56:54.000]  When asked about his pay, McCamble told the Tribune,
[56:54.000 --> 56:57.000]  I didn't hold a gun to anybody's head to get this.
[56:57.000 --> 56:59.000]  I'm not trying to do anything bad.
[56:59.000 --> 57:02.000]  What kind of world do we live in
[57:02.000 --> 57:05.000]  where either this guy or any other local officials
[57:05.000 --> 57:08.000]  who approved this contract see the problem of the situation?
[57:08.000 --> 57:11.000]  And then he goes on, it gets even worse from there.
[57:11.000 --> 57:16.000]  Okay, that article is in the magazine right now.
[57:16.000 --> 57:19.000]  You can read the whole thing at infowars.com.
[57:19.000 --> 57:21.000]  Just put your email in.
[57:21.000 --> 57:23.000]  That's it. No name and whatever.
[57:23.000 --> 57:25.000]  And boom, we'll send you this and a lot more
[57:25.000 --> 57:28.000]  if you want to read that whole story in the e-version.
[57:28.000 --> 57:30.000]  Sorry, the 90,000 copies.
[57:30.000 --> 57:32.000]  50,000 on the streets of Austin.
[57:32.000 --> 57:34.000]  40,000 we printed.
[57:34.000 --> 57:36.000]  The 40,000 sold out in 36 hours.
[57:36.000 --> 57:39.000]  All right, second hour coming up.
[57:39.000 --> 57:41.000]  People are hungry for truth.
[57:41.000 --> 57:43.000]  And see, we don't force you to buy our products
[57:43.000 --> 57:45.000]  like government does the barrel of a gun.
[57:45.000 --> 58:14.000]  You just support us because of free association.
[58:15.000 --> 58:17.000]  We'll see you in the next video.
[58:46.000 --> 58:50.000]  You can also call to order 888-253-3139.
[58:50.000 --> 58:53.000]  Alex Jones here with a message to fellow freedom lovers.
[58:53.000 --> 58:56.000]  The prognosis for the entire planetary economic system
[58:56.000 --> 58:58.000]  runs from bad to worse.
[58:58.000 --> 59:01.000]  The globalist model is to shut down societies
[59:01.000 --> 59:03.000]  and starve patriots out
[59:03.000 --> 59:05.000]  until they acquiesce to the global takeover.
[59:05.000 --> 59:07.000]  That's why we've assembled the most vital
[59:07.000 --> 59:11.000]  and important preparedness items at infowars.com.
[59:11.000 --> 59:13.000]  These are items that I did research on
[59:13.000 --> 59:15.000]  that I personally use.
[59:15.000 --> 59:17.000]  We've got the life straw so you can turn
[59:17.000 --> 59:20.000]  fetid water into safe water anywhere you go.
[59:20.000 --> 59:22.000]  The K-Tor hand crank generator
[59:22.000 --> 59:24.000]  to charge up key equipment during power outages
[59:24.000 --> 59:25.000]  or out in the field.
[59:25.000 --> 59:28.000]  Strategic relocation, third edition by Joel Scousum.
[59:28.000 --> 59:31.000]  When disaster strikes by Matthew Stein,
[59:31.000 --> 59:33.000]  they're a safe used by Homeland Security
[59:33.000 --> 59:36.000]  to protect yourself during any radiological event.
[59:36.000 --> 59:38.000]  Hand crank shortwave AMFM radios.
[59:38.000 --> 59:40.000]  Everything that we've researched
[59:40.000 --> 59:42.000]  and found to be the best is available
[59:42.000 --> 59:44.000]  at infowarshop.com.
