[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[50:17.000 --> 50:21.000]  So this is a very serious national security risk for the immediate environment.
[50:21.000 --> 50:23.000]  Look at that little talking head puppet.
[50:23.000 --> 50:28.000]  And again, George Lucas in Revenge of the Sith tells you the whole plan.
[50:28.000 --> 50:33.000]  The emperor is running the terrorists that are attacking the planets.
[50:33.000 --> 50:40.000]  And he uses that to set up a police state to then wipe out the Jedi, then wipe out the rebels and totally take over.
[50:40.000 --> 50:42.000]  And that's what they're doing with this.
[50:42.000 --> 50:46.000]  So if anybody doesn't understand this, some reporters here 50 times probably say,
[50:46.000 --> 50:48.000]  we don't understand false flag, how's it work?
[50:48.000 --> 50:49.000]  It's real simple.
[50:49.000 --> 50:52.000]  You take over by running an outside threat Al Qaeda.
[50:52.000 --> 50:56.000]  And the reward to Saudi Arabia is turning over the whole Middle East to them.
[50:56.000 --> 50:58.000]  Don't people understand that?
[50:58.000 --> 50:59.000]  More clips coming up.
[50:59.000 --> 51:03.000]  So my elementary school age child is begging me for a cell phone.
[51:03.000 --> 51:05.000]  Please mom, please, all the kids have them.
[51:05.000 --> 51:15.000]  But I've seen the research and it makes sense to me that any mobile device that operates using electromagnetic frequencies that close to me or my child's head needs to be blocked.
[51:15.000 --> 51:17.000]  Harmful wireless radiation is real.
[51:17.000 --> 51:20.000]  Protect yourself and your loved ones with Block It Pocket.
[51:20.000 --> 51:23.000]  Call 888-315-968.
[51:23.000 --> 51:24.000]  Pre-shipping to the lower 48.
[51:24.000 --> 51:26.000]  BlockItPocket.com.
[51:26.000 --> 51:28.000]  Enhancing health and privacy.
[51:28.000 --> 51:31.000]  Do you ever feel like you live in an alternate universe?
[51:31.000 --> 51:36.000]  As the stock market hits new highs, the middle class are dying.
[51:36.000 --> 51:39.000]  Manipulated financial markets and economic figures.
[51:39.000 --> 51:41.000]  Chaos on our border.
[51:41.000 --> 51:43.000]  China and Russia bypassing the dollar.
[51:43.000 --> 51:45.000]  Life is getting ready to change.
[51:45.000 --> 51:48.000]  You need to prepare to thrive in the new economy.
[51:48.000 --> 51:55.000]  Go to babyboomerbackupplan.com or call 888-507-8789.
[51:55.000 --> 51:59.000]  That's 888-507-8789.
[51:59.000 --> 52:02.000]  Hi folks, Alex Jones here with some important information.
[52:02.000 --> 52:07.000]  I want to tell you about Matt Redhawk and his team of patriots over at MyPatriot Supply.
[52:07.000 --> 52:10.000]  Several years ago, Matt was sitting in his two bedroom apartment.
[52:10.000 --> 52:15.000]  Frustrated with the direction this country was headed and the charlatans willing to sell us out for a quick buck.
[52:15.000 --> 52:20.000]  Deciding to take action, a company run by patriots for patriots was born.
[52:20.000 --> 52:24.000]  MyPatriot Supply has never taken a loan or accepted outside funding.
[52:24.000 --> 52:30.000]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[52:30.000 --> 52:33.000]  It is rare to find companies who practice what they preach.
[52:33.000 --> 52:38.000]  And that's why I stock my pantry with high-quality storable foods from MyPatriot Supply.
[52:38.000 --> 52:44.000]  Go to mypatriotsupply.com or special offers on emergency food storage
[52:44.000 --> 52:50.000]  or call their preparedness specialist at 866-229-0927.
[52:50.000 --> 52:55.000]  That's 866-229-0927. Do business with someone who shares your values.
[52:55.000 --> 52:59.000]  MyPatriotsupply.com slash Alex.
[52:59.000 --> 53:02.000]  Listen up all you preppers and survival enthusiasts.
[53:02.000 --> 53:06.000]  Sigma 3 Survival School has a brand new survival instructor training program
[53:06.000 --> 53:08.000]  that will teach you everything you need to know about survival
[53:08.000 --> 53:13.000]  and then license you to teach our survival programs so you can make a substantial profit from it.
[53:13.000 --> 53:17.000]  If you have always wanted to learn to be completely self-reliant and would like to make money at it,
[53:17.000 --> 53:23.000]  then check out Sigma 3 Survival School Survival Instructor Program at survivalschool.us
[53:23.000 --> 53:49.000]  or call 479-561-3886 today.
[53:53.000 --> 53:59.000]  Helping thousands prepare since 2005, goburkey.com.
[54:24.000 --> 54:29.000]  And we've got other reports that they filed last night that we're going to be airing as well.
[54:29.000 --> 54:34.000]  Now remember, with the backdrop of nuclear weapons detonating, give up all your rights,
[54:34.000 --> 54:38.000]  Obama and Cheney, Feinstein, we've got to disrupt the terror plots.
[54:38.000 --> 54:42.000]  Oh my gosh, I'm a hero, I'm dying, Feinstein, turn your guns in, I love you,
[54:42.000 --> 54:44.000]  but I've got to consult Kerry.
[54:44.000 --> 54:47.000]  You know, we're good people. Take your shots, drink your fluoride, we love you.
[54:47.000 --> 54:50.000]  GMO's good for you. Drink some Roundup, it'll help you.
[54:50.000 --> 54:54.000]  We'll help you die, of course. While these scum run things and tell us
[54:54.000 --> 54:57.000]  give up all our rights and the TSA fans out on American highways
[54:57.000 --> 55:01.000]  and the Army is at public events everywhere, searching people's purses,
[55:01.000 --> 55:06.000]  just randomly to train you to be slaves, the border is wide open.
[55:06.000 --> 55:12.000]  So just remember that and never forget it.
[55:12.000 --> 55:16.000]  It's all a hoax. We've got to break with the system and let them know we know you're a total fraud.
[55:16.000 --> 55:22.000]  And that can happen. The Australian President, Prime Minister has now come out
[55:22.000 --> 55:27.000]  and they are shooting down the carbon taxes.
[55:27.000 --> 55:31.000]  Justices have limited the EPA's shutting down our power plants here.
[55:31.000 --> 55:34.000]  A huge Supreme Court ruling and there's a lot of good stuff happening
[55:34.000 --> 55:39.000]  because it's so outrageous to shut off all the coal power plants when they're totally clean now
[55:39.000 --> 55:44.000]  in Australia and the U.S. and it's hurting people with only a third of them shut down.
[55:44.000 --> 55:48.000]  I mean, you've seen your power prices. I mean, going bankrupt ain't fine.
[55:48.000 --> 55:50.000]  Your kids don't have a food in fun, is it?
[55:50.000 --> 55:53.000]  While all this is going on, people are getting upset.
[55:53.000 --> 55:58.000]  Australian Prime Minister introduces bills to repeal carbon tax and they've got the votes to do it.
[55:58.000 --> 56:02.000]  And the Australians have voted out two Prime Ministers who wouldn't repeal this.
[56:02.000 --> 56:05.000]  I mean, folks are getting angry, they're getting focused.
[56:05.000 --> 56:07.000]  And let me tell you something.
[56:07.000 --> 56:13.000]  Rand Paul picked up on our analysis last year and we stopped the Syria attack
[56:13.000 --> 56:17.000]  and after his leadership, Senator Cruz picked it up and others came out
[56:17.000 --> 56:21.000]  and it became okay to say, hey, we're not Al Qaeda's Air Force, Obama's funding Al Qaeda.
[56:21.000 --> 56:24.000]  The globalists totally freaked out over that.
[56:24.000 --> 56:28.000]  That's why they changed the name from Al Qaeda to ISIS to confuse the sheep.
[56:28.000 --> 56:32.000]  That ain't working. I salute Rand Paul and his courage.
[56:32.000 --> 56:35.000]  I salute him. He shouldn't take too many plane rides.
[56:35.000 --> 56:39.000]  Let me tell you, he's the real deal and they know it
[56:39.000 --> 56:44.000]  and he's as clean as a whistle and they know it and they don't like it.
[56:44.000 --> 56:48.000]  And it happens to him and any of these guys, they've been set up.
[56:48.000 --> 56:50.000]  I don't know about Cruz, but I like him.
[56:50.000 --> 56:54.000]  But I can vouch for Rand Paul. I've known him for 18, 19 years.
[56:54.000 --> 56:56.000]  Now, let's get clear here.
[56:56.000 --> 57:00.000]  He came out. It's a long Fox piece. It's up on infowars.com
[57:00.000 --> 57:05.000]  and he said, look, we gave them the safe haven in Syria.
[57:05.000 --> 57:09.000]  That's a fact, Jack. And that's the issue here.
[57:09.000 --> 57:13.000]  I'm not defending Bush or Cheney. They're all part of the same plan.
[57:13.000 --> 57:16.000]  Oh, was it their fault they took Saddam out? Of course that was the plan.
[57:16.000 --> 57:18.000]  Now Saudi Arabia will be given full control.
[57:18.000 --> 57:23.000]  That's their payoff for being part of 9-11 and playing along with it.
[57:23.000 --> 57:28.000]  Man, it's so simple. Why did Iraq get attacked? They're the new at 9-11.
[57:28.000 --> 57:31.000]  Let's go to Rand Paul. Here's the clip.
[57:31.000 --> 57:34.000]  We are where we are because we armed the Syrian rebels.
[57:34.000 --> 57:38.000]  We have been fighting alongside al-Qaeda, fighting alongside ISIS.
[57:38.000 --> 57:42.000]  ISIS is now emboldened in two countries. But here's the anomaly.
[57:42.000 --> 57:45.000]  We're with ISIS in Syria. We're on the same side of the war.
[57:45.000 --> 57:50.000]  So those who want to get involved to stop ISIS in Iraq are allied with ISIS in Syria.
[57:50.000 --> 57:53.000]  That is the real contradiction to this whole policy.
[57:53.000 --> 57:57.000]  Right. And many of your Republican colleagues would argue that what we should have done in Syria
[57:57.000 --> 58:01.000]  was get rid of Assad, and that would have stopped ISIS and its tracks.
[58:01.000 --> 58:04.000]  We've done this. Look at Libya. That's singing in.
[58:04.000 --> 58:10.000]  There's another one we've got of him on Fox. He's on there with Candy Crowley.
[58:10.000 --> 58:15.000]  Also a Lord of the Rings character. Yeah, I bet you can guess.
[58:15.000 --> 58:19.000]  Cave troll. Sorry. The point is, it's got to have a little humor here. Gallows humor.
[58:19.000 --> 58:23.000]  Get rid of Assad. It's an ISIS. It's ISIS al-Qaeda.
[58:23.000 --> 58:26.000]  They're going to take Assad out. You give him a whole base.
[58:26.000 --> 58:29.000]  You give him a whole country and high-tech weapons, including chemical weapons.
[58:29.000 --> 58:34.000]  Does that stop them taking Iraq? No. They can't take Syria as they're taking Iraq.
[58:34.000 --> 58:38.000]  This is pure bull. Pure bull. We'll be right back.
[58:38.000 --> 58:57.000]  From the water table to our soils to the atmosphere itself, our world is becoming more and more toxic each and every day.
[58:57.000 --> 59:04.000]  But it's not just the air outside that's toxic. Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[59:04.000 --> 59:09.000]  Most Americans spend 90% of their time inside using toxic chemicals within their homes.
[59:09.000 --> 59:12.000]  There are more than 42 million smokers in the United States.
[59:12.000 --> 59:16.000]  Well over a thousand types of mold in mildew linked to numerous conditions.
[59:16.000 --> 59:21.000]  And don't forget the fact that six million Americans live with pets they're allergic to as well.
[59:21.000 --> 59:31.000]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape until we can fight back against.
[59:31.000 --> 59:36.000]  It's made with organic and wild cultivated herbs and manufactured in the U.S.A.
[59:36.000 --> 59:42.000]  The new InfoWarsLife Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[59:42.000 --> 01:00:02.000]  All available exclusively at infowarslife.com or by calling toll-free 888-253-3139.
[01:00:02.000 --> 01:00:13.000]  Big Brother, mainstream media, government cover-ups. You want answers? Well so does he.
[01:00:13.000 --> 01:00:34.000]  He's Alex Jones on the GCN Radio Network and now live from Austin, Texas, Alex Jones.
[01:00:34.000 --> 01:00:45.000]  I think we need to build our intelligence to see that we can disrupt the plot in this country before it happens because there will be plots to kill Americans.
[01:00:45.000 --> 01:00:51.000]  That's the witch, the anti-gun monster on CNN, Communist News Network 959.
[01:00:51.000 --> 01:00:56.000]  And Cheney says to get ready for a bigger 9-11. Obama says he's worried about a nuke going off.
[01:00:56.000 --> 01:01:00.000]  They're back hyping all of it. Let's play the Obama and the Cheney again in a moment.
[01:01:00.000 --> 01:01:12.000]  This is what's being pushed. So the more money you spend, the more money that you put out, trillions to fight al Qaeda,
[01:01:12.000 --> 01:01:16.000]  they just change their name to ISIS. You give them a base to attack Syria.
[01:01:16.000 --> 01:01:21.000]  Now they take over Iraq. Obama acts like he's against both sides, but he's letting them take over.
[01:01:21.000 --> 01:01:28.000]  And her answer is we need more intelligence. We need more money. We need to spy on you.
[01:01:28.000 --> 01:01:32.000]  Meanwhile, the entire domestic spy grid is pointed at the Tea Party.
[01:01:32.000 --> 01:01:35.000]  And they're getting ready to blow stuff up and roll it out against us.
[01:01:35.000 --> 01:01:39.000]  You can bet your bottom dollar on that. And it's not fun to get up here and talk like this.
[01:01:39.000 --> 01:01:45.000]  I know it dangers me and my family, but my family's in greater danger, and so is your family,
[01:01:45.000 --> 01:01:51.000]  as this rotting society really gets to a new level of evil.
[01:01:51.000 --> 01:01:56.000]  The bottom's fallen out. I mean, they got the borders wide open right now,
[01:01:56.000 --> 01:02:01.000]  but they're setting up internal checkpoints all over the country to train you to be a slave.
[01:02:01.000 --> 01:02:06.000]  I mean, this is pathetic. This is our conversion into a total police state.
[01:02:06.000 --> 01:02:10.000]  Do any of you want to live in this? Because it's not the old saying of,
[01:02:10.000 --> 01:02:15.000]  do you want your children to grow up in a society like this?
[01:02:15.000 --> 01:02:21.000]  No, now the issue is, ladies and gentlemen, do you want to live in this?
[01:02:21.000 --> 01:02:26.000]  Because the takeover is pointed at the human family itself.
[01:02:26.000 --> 01:02:30.000]  It's an anti-human, globalist, psychopathic agenda.
[01:02:30.000 --> 01:02:34.000]  Why did Ted Bunny do the things he did? Because he liked it.
[01:02:34.000 --> 01:02:37.000]  Why does the new ruler do the things they do? Everywhere they're in control,
[01:02:37.000 --> 01:02:42.000]  killing foster kids, torturing people to death, molesting children, murdering people,
[01:02:42.000 --> 01:02:45.000]  genetically engineering and deforming plants and animals in human life,
[01:02:45.000 --> 01:02:49.000]  all sorts of secret experimentation, macabre horror.
[01:02:49.000 --> 01:02:55.000]  I've seen New York Times articles, a couple of them, about the hottest art in New York City
[01:02:55.000 --> 01:03:01.000]  that sold for $20, $30 million, isn't even Vincent Van Gogh art.
[01:03:01.000 --> 01:03:09.000]  It's crystal skulls, crusted crucifix in buckets of semen.
[01:03:09.000 --> 01:03:14.000]  I don't mean to get gross here, but, and billionaires go as a tithe
[01:03:14.000 --> 01:03:19.000]  to these weird devil-worshipping artists, and you read the profiles.
[01:03:19.000 --> 01:03:22.000]  And I'll never forget, I was doing a search for Arnold Schwarzenegger gay porn,
[01:03:22.000 --> 01:03:31.000]  so I could put it in my film, Fall of the Republic, Police State.
[01:03:31.000 --> 01:03:34.000]  What was the name of the film I made? I've made like 20 something.
[01:03:34.000 --> 01:03:39.000]  What's the big three and a half hour long one? It's got the blimps in New York and all that.
[01:03:39.000 --> 01:03:44.000]  9-1-1 Rise of the Police State. That's the name of it.
[01:03:44.000 --> 01:03:48.000]  Anyways, and so we're doing a gay porn search on Arnold, we did find it,
[01:03:48.000 --> 01:03:53.000]  and put some blurred out images over there, just a show, because he was getting ready to run for president.
[01:03:53.000 --> 01:03:56.000]  We wanted to have a part of the film to shoot him down.
[01:03:56.000 --> 01:04:03.000]  And it was him in Austria, no, it was Germany, and he traveled there just to meet with his favorite artists,
[01:04:03.000 --> 01:04:11.000]  like totally white skin, black hair, black uniform, the artist wears like an SS uniform.
[01:04:11.000 --> 01:04:14.000]  And I forget the artist's name, we've shown this before.
[01:04:14.000 --> 01:04:21.000]  And it's Arnold looking at the guy's artwork, and it's like four-year-old girls in SS uniforms
[01:04:21.000 --> 01:04:28.000]  dead, laying on beds, with their legs partially spread.
[01:04:28.000 --> 01:04:34.000]  And then the other one is dead babies from car wrecks, and this is Arnold's favorite artwork.
[01:04:34.000 --> 01:04:37.000]  I mean, that's who these people are.
[01:04:37.000 --> 01:04:46.000]  I mean, looking at it haunts me years later, seeing what this guy's into.
[01:04:46.000 --> 01:04:50.000]  We'll be right back, ladies and gentlemen, on the other side of this quick break,
[01:04:50.000 --> 01:05:00.000]  I'm your host, Alex Jones, infowars.com, David Ikes, coming up.
[01:05:00.000 --> 01:05:02.000]  Hi, I'm Dr. Edward Groot.
[01:05:02.000 --> 01:05:10.000]  It took me 20 years of searching the globe to find the deposit of the highest-purity iodine available.
[01:05:10.000 --> 01:05:21.000]  The new Survival Shield X2 is mined from 7 to 10,000 feet below the Earth in pristine, environmentally clean conditions.
[01:05:21.000 --> 01:05:31.000]  The iodine crystals we use are extracted from an ancient 300 million-plus year-old deposit deep in the Earth.
[01:05:31.000 --> 01:05:35.000]  It's the strongest nascent iodine on the market today.
[01:05:35.000 --> 01:05:43.000]  It delivers 650 micrograms per drop. Experience the new formula. Experience the ancient purity.
[01:05:43.000 --> 01:05:49.000]  Shield your family. Survival Shield X2, available now at infowarslife.com.
[01:05:49.000 --> 01:06:06.000]  X2 from infowarslife.com or call toll-free 888-253-3139.
[01:06:20.000 --> 01:06:26.000]  Jones is the wildly popular conspiracy theory.
[01:06:26.000 --> 01:06:28.000]  Alex Jones is now in an Austin jail.
[01:06:28.000 --> 01:06:30.000]  These people are assaulting us.
[01:06:30.000 --> 01:06:32.000]  Targeting of patriots engaged.
[01:06:32.000 --> 01:06:38.000]  They are never going to stop. They're never going to deviate from their program until we stop them.
[01:06:38.000 --> 01:06:42.000]  Block free iPhone app at infowars.com.
[01:06:42.000 --> 01:06:46.000]  Block free podcast and video feed Imperatives.
[01:06:46.000 --> 01:06:48.000]  Destroy the planet's TV.
[01:06:48.000 --> 01:06:50.000]  You gotta set your eye on the enemy.
[01:06:50.000 --> 01:06:53.000]  Not worry about what propaganda they put out.
[01:06:53.000 --> 01:07:09.000]  Now, intellectually, it's for God you can fail it.
[01:07:23.000 --> 01:07:27.000]  Get your bottle of tap water and other toxic substances found in our environment.
[01:07:27.000 --> 01:07:30.000]  Experts know our bodies are suffering and being thrown off balance,
[01:07:30.000 --> 01:07:33.000]  especially when it comes to your natural systems.
[01:07:33.000 --> 01:07:35.000]  Forget synthetic chemicals.
[01:07:35.000 --> 01:07:43.000]  Superfemale vitality brings forward key herbs specifically chosen for women's biology without the use of phony additives.
[01:07:43.000 --> 01:07:54.000]  Get your bottle of superfemale vitality today at infowarslife.com. Infowarsstore.com or call 1-888-253-3139.
[01:07:54.000 --> 01:08:14.000]  Infowarslife.com. Live life healthy.
[01:08:24.000 --> 01:08:34.000]  Zero tolerance lunacy becomes law if kids at public schools or elsewhere see that you have eaten a cookie and it looks like the shape of a gun.
[01:08:34.000 --> 01:08:36.000]  You won't be arrested.
[01:08:36.000 --> 01:08:39.000]  United Nations may soon be paying water bills in Detroit.
[01:08:39.000 --> 01:08:41.000]  That's up on infowars.com.
[01:08:41.000 --> 01:08:44.000]  UK begins beta testing cashless society.
[01:08:44.000 --> 01:08:52.000]  Senator Feinstein says there will be plots to kill Americans because of the ISIS threat publicly run and funded by her and her controllers.
[01:08:52.000 --> 01:08:56.000]  Cheney says another 9-11 coming, but far deadlier if you don't give up all your rights.
[01:08:56.000 --> 01:09:04.000]  He actually says if we ask questions, if we debate this, yes, yes, don't say anything or terrorists will get you.
[01:09:04.000 --> 01:09:07.000]  Sounds like being held hostage to me.
[01:09:07.000 --> 01:09:12.000]  Hillary Clinton calls for harsh restrictions on alternative media, attacks the Drudge report,
[01:09:12.000 --> 01:09:20.000]  and Bloomberg admits there's a vast liberal conspiracy of billionaire globalist meaning to try to pass gun control.
[01:09:20.000 --> 01:09:22.000]  They're not liberal or conservatives.
[01:09:22.000 --> 01:09:25.000]  That's just how they divide their two controlled camps, folks.
[01:09:25.000 --> 01:09:28.000]  They are the globalist scourge.
[01:09:28.000 --> 01:09:33.000]  Though you do have a libertarian-esque Tea Party move with UKIP here and the Tea Party in the United States,
[01:09:33.000 --> 01:09:38.000]  UKIP in England or David Ikez and then Tea Party here in the United States,
[01:09:38.000 --> 01:09:41.000]  that is challenging global governance.
[01:09:41.000 --> 01:09:48.000]  You have the prime minister of Australia who got voted in promising to repeal the carbon tax that's really hurting the people.
[01:09:48.000 --> 01:09:50.000]  Introducing a bill to do just that.
[01:09:50.000 --> 01:10:00.000]  You have the Supreme Court ruling that the EPA needs to stop shutting down all the power plants because the people are getting upset.
[01:10:00.000 --> 01:10:02.000]  The globalist agenda is being exposed.
[01:10:02.000 --> 01:10:05.000]  Here's another headline of the Columbia Journalism Review.
[01:10:05.000 --> 01:10:09.000]  Local cops can track your phone and they do it without warrants,
[01:10:09.000 --> 01:10:14.000]  and the government doesn't want you to know how they do it through the Federal Threat Fusion Center.
[01:10:14.000 --> 01:10:19.000]  Again, they don't want to have a debate about the man behind the curtain,
[01:10:19.000 --> 01:10:30.000]  but totos out there love them or hate them like David Ike and so many others have shocked people out of their stupor,
[01:10:30.000 --> 01:10:33.000]  out of their trance-like medical state.
[01:10:33.000 --> 01:10:36.000]  People grown up in front of television on record go pull up the studies,
[01:10:36.000 --> 01:10:41.000]  get Alzheimer's, get brain disorders, just type in Alzheimer's television viewing,
[01:10:41.000 --> 01:10:47.000]  or type in brainwaves lowered television or television pessimism.
[01:10:47.000 --> 01:10:51.000]  It causes pessimism that then triples your chances of dementia.
[01:10:51.000 --> 01:10:54.000]  People are watching weaponized television.
[01:10:54.000 --> 01:11:02.000]  They're in a near trance-like state with the chemicals in the food and the water exacerbating it as an adjuvant to accelerate that.
[01:11:02.000 --> 01:11:09.000]  And somebody like David Ike with all of his best-selling books and his research is able to flip a switch with a narrative,
[01:11:09.000 --> 01:11:14.000]  whether you agree with it or not, that so much of it is now revealed to be true,
[01:11:14.000 --> 01:11:17.000]  that he is able to get them out of their trance.
[01:11:17.000 --> 01:11:23.000]  You can say what you want about InfoWars.com and the way I come off sometime, but it doesn't matter.
[01:11:23.000 --> 01:11:27.000]  It's real, it's primitive, it's human.
[01:11:27.000 --> 01:11:32.000]  Toto is just a little dog but is able to pull the curtain back and show the controller.
[01:11:32.000 --> 01:11:41.000]  Who's projecting this big Supreme Being image up there as a giant floating phantasm.
[01:11:41.000 --> 01:11:44.000]  We're here not to even analyze the politics of it anymore.
[01:11:44.000 --> 01:11:46.000]  We've proven all this.
[01:11:46.000 --> 01:11:54.000]  We're here now to talk to those that are still conditioned and have pre-programmed conditioning.
[01:11:54.000 --> 01:12:00.000]  To understand that you are being controlled.
[01:12:00.000 --> 01:12:03.000]  And that where you're going is a very bad place.
[01:12:03.000 --> 01:12:07.000]  And the reason you feel powerless or the reason you're laughing even though you know you're controlled
[01:12:07.000 --> 01:12:10.000]  is because you've been preconditioned and that's artificial.
[01:12:10.000 --> 01:12:15.000]  That's an automatic response that has been programmed into you, literally.
[01:12:15.000 --> 01:12:20.000]  They had that perfected a hundred years ago with the psychology.
[01:12:20.000 --> 01:12:26.000]  Now it's so advanced, but it doesn't matter how advanced the mind control is.
[01:12:26.000 --> 01:12:36.000]  If you can step out of it, look at it from the outside and realize that there's infinite love and infinite peace in the universe.
[01:12:36.000 --> 01:12:40.000]  And that the globalists aren't in even control of this planet fully.
[01:12:40.000 --> 01:12:46.000]  They're trying to get control, building an artificial construct to create a false consciousness, a false synthetic reality.
[01:12:46.000 --> 01:12:49.000]  They've been successful with some people a hundred percent.
[01:12:49.000 --> 01:12:53.000]  Others by degree, but there's a giant split happening.
[01:12:53.000 --> 01:13:01.000]  Now either those accelerating their awakening or those that are falling deeper into the control.
[01:13:01.000 --> 01:13:03.000]  And we shouldn't get mad at those people.
[01:13:03.000 --> 01:13:07.000]  We should feel really sorry for them because it's like the body snatchers already got them.
[01:13:07.000 --> 01:13:08.000]  That's my allegory.
[01:13:08.000 --> 01:13:15.000]  Now joining us is the former World Champ soccer goalie, BBC News and sports presenter.
[01:13:15.000 --> 01:13:21.000]  The former head of the Green Party until he traveled to Peru.
[01:13:21.000 --> 01:13:26.000]  And I would liken it to Saul of Tarsus being knocked off his horse literally.
[01:13:26.000 --> 01:13:34.000]  And again, this was 20 years ago, began or plus, you know, seeing the world a different way.
[01:13:34.000 --> 01:13:37.000]  And some people see the world in a flash a different way.
[01:13:37.000 --> 01:13:43.000]  Other people it's incremental, but David Ike began to do his research then.
[01:13:43.000 --> 01:13:49.000]  And so much of what he said that was fantastical is now common knowledge and common place.
[01:13:49.000 --> 01:13:56.000]  So we salute him for his success in getting people outside the matrix and getting them to take the red pill.
[01:13:56.000 --> 01:14:05.000]  And there's only a few of us that came in that early wave to not just challenging the New World Order and its political systems,
[01:14:05.000 --> 01:14:09.000]  but going deeper into the larger paradigm.
[01:14:09.000 --> 01:14:14.000]  And I've got to say again, it's important to recognize Trailblazers like David Ike.
[01:14:14.000 --> 01:14:19.000]  It's important to recognize this radio show and you, the listeners who are just as important as I am,
[01:14:19.000 --> 01:14:24.000]  literally half the people I see on the street know who I am now and most of them agree with us.
[01:14:24.000 --> 01:14:28.000]  Most of the military I talk to are listeners and agree with us.
[01:14:28.000 --> 01:14:34.000]  People are really waking up and that shows the power I've had in 19 years, the power David's had in 20 plus years,
[01:14:34.000 --> 01:14:39.000]  the power you have, where is the next David Ike, the next Alex Jones?
[01:14:39.000 --> 01:14:46.000]  You are in your area and it's about this journey and this animating contest.
[01:14:46.000 --> 01:14:53.000]  You see the wars breaking out, the famines, the dollar devaluation, the globalists are emerging, announcing their world government.
[01:14:53.000 --> 01:14:57.000]  They announced the United States of Europe with no sovereignty yesterday.
[01:14:57.000 --> 01:14:59.000]  That was in the Financial Times of London.
[01:14:59.000 --> 01:15:01.000]  So it's all happening.
[01:15:01.000 --> 01:15:06.000]  David Ike, thank you so much for joining us from your TV studios there in London.
[01:15:06.000 --> 01:15:11.000]  I know you want to get into ISIS and the perfect model of problem reaction solution,
[01:15:11.000 --> 01:15:14.000]  but I want to do that in the next segment, the five minutes we've got.
[01:15:14.000 --> 01:15:17.000]  In fact, I'm going to skip this break so we have more time.
[01:15:17.000 --> 01:15:23.000]  I want you to break down where you think we are using a football analogy in the game.
[01:15:23.000 --> 01:15:27.000]  I'd say we were three or four goals behind, but now we've gotten three or four more goals
[01:15:27.000 --> 01:15:32.000]  and we're neck and neck with a quarter left here and we've got the initiative,
[01:15:32.000 --> 01:15:39.000]  but the enemy is going to strike back. Where do you say we are in this magical time?
[01:15:39.000 --> 01:15:51.000]  Well, I think that this whole ISIS situation in the Middle East is the start of a whole new stage from the point of view of the agenda.
[01:15:51.000 --> 01:15:58.000]  And there's no doubt that more and more people are beginning to see through the cover stories
[01:15:58.000 --> 01:16:03.000]  because in the end it's a perception deception. It's all a perception deception.
[01:16:03.000 --> 01:16:11.000]  It's programming a perception of reality that suits the agenda for you to have.
[01:16:11.000 --> 01:16:19.000]  So in the Middle East at the moment, we've got a kind of great cocktail of perception deceptions.
[01:16:19.000 --> 01:16:27.000]  We've got the deception that this ISIS came out of nowhere, that it's come out organic and just appeared.
[01:16:27.000 --> 01:16:36.000]  And then we've got the perception deception that the ISIS operation is imposing upon its followers
[01:16:36.000 --> 01:16:43.000]  that it's some kind of holy war jihad on behalf of Islam.
[01:16:43.000 --> 01:16:53.000]  And so you've got the perception deceived going on social media and urging people to become terrorists and join the jihad.
[01:16:53.000 --> 01:17:02.000]  And they're just playing their part in destroying what they claim to be fighting for,
[01:17:02.000 --> 01:17:07.000]  i.e. that whole region of the Middle East and the religion of Islam.
[01:17:07.000 --> 01:17:11.000]  So it's a perception deception everywhere.
[01:17:11.000 --> 01:17:19.000]  The perception deception of climate change caused by human activity, which is just a scientific nonsense.
[01:17:19.000 --> 01:17:27.000]  And everywhere you see this, and the fork in the road, Alex, is what is your perception?
[01:17:27.000 --> 01:17:29.000]  What is the source of your perception?
[01:17:29.000 --> 01:17:37.000]  Are you having it downloaded by believing what the authorities in all their forms tell you, all the experts tell you?
[01:17:37.000 --> 01:17:45.000]  Or are you actually taking your mind back, filtering the information, checking it out,
[01:17:45.000 --> 01:17:53.000]  looking at alternatives in explaining that same situation, and then coming to your own conclusion?
[01:17:53.000 --> 01:17:55.000]  Because that's the difference.
[01:17:55.000 --> 01:18:03.000]  It's the difference between the free thinker who does not have a belief system to defend,
[01:18:03.000 --> 01:18:07.000]  does not have a belief system repelling all borders.
[01:18:07.000 --> 01:18:14.000]  I'm not listening to that because if that's anything like true, then my belief system must be wrong and that can't be true.
[01:18:14.000 --> 01:18:21.000]  So you have these belief system people that just resist anything that challenges the belief system.
[01:18:21.000 --> 01:18:29.000]  And if you are going to break out of that program, because it's beliefs, perceptions, downloaded,
[01:18:29.000 --> 01:18:36.000]  so the world that we live in, if you're going to break out of that, you've got to start to free think and work it out for yourself.
[01:18:36.000 --> 01:18:38.000]  I agree. Let me throw this at you.
[01:18:38.000 --> 01:18:42.000]  I remember reading the paraphrase from quotes of Joseph Goebbels, the Nazi propaganda minister.
