[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[31:17.000 --> 31:22.000]  There is nothing like these factory direct big money saving triple concentrated soaps anywhere.
[31:22.000 --> 31:31.000]  Get a free detailed catalog by calling 800-340-7091 or see them online at 5starsoap.com or infowars.com.
[31:31.000 --> 31:35.000]  Let's talk to the owner of Five Star Soap, Marty Schachter, and see what he has to say.
[31:35.000 --> 31:47.000]  As founder and owner for over 63 years, people keep asking me, how's business? I'm happy to say our business is going down the drain.
[31:47.000 --> 31:59.000]  Call us at 1-800-340-7091 to visit our website 5starsoap.com for buying a one to two month soap sampler. Thank you.
[31:59.000 --> 32:04.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[32:04.000 --> 32:08.000]  Number one, new climate legislation could easily double or triple your electric bill.
[32:08.000 --> 32:14.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[32:14.000 --> 32:20.000]  It's true, total government control of electricity in the name of smart grid technology is coming.
[32:20.000 --> 32:24.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[32:24.000 --> 32:28.000]  And now, new socialist legislation is only compounding the problem.
[32:28.000 --> 32:35.000]  Number four, dangerous weather is always a threat to local grids. Every year, thousands of families lose their power from weather related onages.
[32:35.000 --> 32:40.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[32:40.000 --> 32:45.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[32:45.000 --> 32:51.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[32:51.000 --> 32:59.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[33:01.000 --> 33:09.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[33:09.000 --> 33:27.000]  I am a shotgun rider for the San Jacinto Line. The desert is my brother. My skin is red.
[33:27.000 --> 33:33.000]  Now, racing through some of what's happening, we see the dollar back up today because of this Korea situation.
[33:33.000 --> 33:38.000]  Obviously, North Korea is a horrible hereditary dictatorship under Kim Jong-il
[33:38.000 --> 33:45.000]  and now Kim Jong-un, his secretive son. But now North Korea admits in Reuters they were doing drills
[33:45.000 --> 33:52.000]  and firing artillery into a questionable area that North Korea claims.
[33:52.000 --> 33:58.000]  Now North Korea has bombarded an island in the south, killing and maiming quite a few people.
[33:58.000 --> 34:01.000]  The South Korean president says they're preparing to strike the north.
[34:01.000 --> 34:03.000]  The north is talking about annihilating the south.
[34:03.000 --> 34:09.000]  And then I have this Rand Corporation report, Rand Lobby's Pentagon for start of war to save U.S. economy.
[34:09.000 --> 34:13.000]  I think back to NATO, stirring stuff up with Russia on 888.
[34:13.000 --> 34:19.000]  I have the Obama advisor telling the Financial Times of London, bottom line here is
[34:19.000 --> 34:23.000]  Americans don't believe in President Obama's leadership, Robert Shapiro said.
[34:23.000 --> 34:29.000]  He has to find some way between now and demonstrating that he is a leader who can command confidence.
[34:29.000 --> 34:33.000]  And in short of a new 9-11 or Oklahoma City, I can't think of how he can do that.
[34:33.000 --> 34:38.000]  We also have neocon leaders telling Obama to attack Iran or start a war.
[34:38.000 --> 34:44.000]  So we see a lot of hype out there to start some type of war or start one up to boost the dollar
[34:44.000 --> 34:49.000]  and keep this Ponzi scheme going. Your geopolitical take on that, Congressman.
[34:49.000 --> 34:56.000]  Yeah, it really is frightening when you hear people in our administration or outside the administration
[34:56.000 --> 35:03.000]  literally advocating war as a way to get out of an economic crisis, which is just insane talk.
[35:03.000 --> 35:11.000]  And the whole idea that we're on the verge of a serious attack by North Korea or South Korea or anybody else,
[35:11.000 --> 35:15.000]  they seem to be a little kooky for even implying that.
[35:15.000 --> 35:21.000]  But you wonder how they get motivated to do that because it's worse than a third world nation.
[35:21.000 --> 35:27.000]  You know, they have weapons, that's all they have, but they don't have any wealth. They can't feed their people.
[35:27.000 --> 35:33.000]  And they have no more ability to take over South Korea than a man on the moon.
[35:33.000 --> 35:39.000]  I just wish we weren't over there. And if it is a problem, which it may well be, let South Korea take care of it.
[35:39.000 --> 35:43.000]  Let China take care of it. They're close by. They probably don't want another war over there.
[35:43.000 --> 35:46.000]  Japan has interests involved, but we don't.
[35:46.000 --> 35:53.000]  And we need to stay the devil out of there unless they're doing it deliberately and then sort of orchestrating this
[35:53.000 --> 36:00.000]  in order to have the military industrial complex, you know, benefit and the dollar temporarily benefit.
[36:00.000 --> 36:09.000]  But, you know, how could the borders over there be anything compared to the borders between Texas and Mexico?
[36:09.000 --> 36:14.000]  I mean, how many people died on our borders in the last year? Thousands.
[36:14.000 --> 36:19.000]  28,000 in the last two and a half years total. And that's kind of out of sight, out of mind.
[36:19.000 --> 36:25.000]  But you have a better chance, doctors, you know, of dying from a bee sting than being killed by terrorists.
[36:25.000 --> 36:34.000]  Moving to the next subject, this radio show a month ago launched the exposure of the TSA with the new enhanced patdown,
[36:34.000 --> 36:37.000]  kind of like enhanced interrogation is torture. This is molestation.
[36:37.000 --> 36:40.000]  Now they admit they're sticking their hands in people's pants.
[36:40.000 --> 36:47.000]  Pistol tried to deny it yesterday when he was on ABC, but they reported that ABC reporters are having them stick their hands down their pants.
[36:47.000 --> 36:53.000]  I have witnessed men touching babies' crotches. So this is now confirmed.
[36:53.000 --> 37:01.000]  And I believe this is a catalyst for the eruption of the anger that the American people already have.
[37:01.000 --> 37:08.000]  Doesn't this violate the Tent Amendment? What are minimum wage federal employees doing, groping everybody?
[37:08.000 --> 37:10.000]  I mean, how did we go this far?
[37:10.000 --> 37:14.000]  You know, it's hard to figure out who would have ever believed this.
[37:14.000 --> 37:18.000]  And the other day when I introduced my legislation to deal with this, I said, you know,
[37:18.000 --> 37:23.000]  I worry about the foreign policy spending, the Federal Reserve, our debt, the whole mess, which are huge.
[37:23.000 --> 37:30.000]  But this one addresses something else. This one is just such an affront.
[37:30.000 --> 37:39.000]  There's so much out in the open in government being so bold as to molest in public and say they're doing it for our interest.
[37:39.000 --> 37:43.000]  If we tolerate this, there's something wrong with us. I mean, something wrong with us.
[37:43.000 --> 37:48.000]  It's almost like it's probably not fair to say this because so many people don't deserve it.
[37:48.000 --> 37:52.000]  We deserve, you know, some of this stuff if we don't do something about it.
[37:52.000 --> 37:56.000]  And hopefully the American people will do something.
[37:56.000 --> 38:01.000]  They'll eventually have to boycott the airlines or whatever or throw the more the bums out.
[38:01.000 --> 38:08.000]  Maybe the Congress will get off their doff and do something in January and insist that we rein in the TSA.
[38:08.000 --> 38:16.000]  Congressman, you know, a month ago, just with my own common sense, I said this new enhanced pat-down is meant to harass people
[38:16.000 --> 38:20.000]  into accepting the naked body scanners that churned off at others or openly making money out of.
[38:20.000 --> 38:27.000]  Now, Atlantic Monthly has talked to the TSA. They admitted that, yes, we want to intimidate people.
[38:27.000 --> 38:32.000]  So this is an act of harassment or sexual terrorism, in my view.
[38:32.000 --> 38:36.000]  And they admitted, shouldn't there be congressional hearings about this?
[38:36.000 --> 38:42.000]  I mean, you know, the method to the madness if government can set the precedent to put its hands down your pants
[38:42.000 --> 38:52.000]  or remove a urology or colostomy bag, and they are doing this, that's confirmed, or to strip down five-year-olds in full view.
[38:52.000 --> 38:56.000]  It reminds me of the Nazis. They started out with papers, please, in 1933.
[38:56.000 --> 39:01.000]  By 40, it was stripping women down with babies and running them into pits and shooting them in the back of the head.
[39:01.000 --> 39:03.000]  We have the film footage of that.
[39:03.000 --> 39:10.000]  I mean, this is clearly to dominate us and to break our will, but I think they've gone one step too far.
[39:10.000 --> 39:13.000]  I think they've triggered the sleeping giants.
[39:13.000 --> 39:16.000]  Yeah, I hope so. It seems that way.
[39:16.000 --> 39:23.000]  Showing our papers, we've capitulated on that a long time because we show our social security number and our driver's license
[39:23.000 --> 39:26.000]  and the whole work to know better what we do, get a job, or buy something.
[39:26.000 --> 39:28.000]  They usually want those numbers.
[39:28.000 --> 39:34.000]  But now they want the government to show them our genitalia, and they want to take pictures of us
[39:34.000 --> 39:37.000]  and put their hands into our pants and all that.
[39:37.000 --> 39:42.000]  So that's hopefully enough to wake the people up.
[39:42.000 --> 39:48.000]  And what I think is great, you know, we complain a lot about the mainstream media, and they haven't been very friendly to us.
[39:48.000 --> 39:54.000]  But there's been a lot of good pictures on all the TV stations, you know, because it's been so abusive.
[39:54.000 --> 40:00.000]  So even though a fraction of the American people fly frequently,
[40:00.000 --> 40:08.000]  I'm sure almost all Americans now have seen some of these pictures saying to themselves, hey, what's going on here?
[40:08.000 --> 40:10.000]  I mean, why are they doing this?
[40:10.000 --> 40:14.000]  So I think it's a healthy wake-up call to a lot of Americans.
[40:14.000 --> 40:20.000]  I just hope they can work that in to the whole concept of what's been going on with our country for a long time.
[40:20.000 --> 40:25.000]  Government is too big and intrusive and abused our rights, and they do the things they shouldn't be doing,
[40:25.000 --> 40:28.000]  and they forget about the things they were instructed to do.
[40:28.000 --> 40:35.000]  Congressman, again, I noticed three weeks ago that this could be the catalyst for the American people to finally stand up and realize the power we have.
[40:35.000 --> 40:42.000]  Now mainstream media is admitting that this is something almost like the Tea Party that you were the catalyst for back in 0708.
[40:42.000 --> 40:50.000]  I really see this trending towards a changing point on the graph going back towards liberty.
[40:50.000 --> 40:51.000]  Do you agree?
[40:51.000 --> 40:56.000]  Yeah, I think so, and they'll always be trying to minimize it and dilute it.
[40:56.000 --> 40:58.000]  So maybe they'll see this as an opportunity.
[40:58.000 --> 41:02.000]  They have to back off, and they might contract some of this work out.
[41:02.000 --> 41:07.000]  But they contract it out to their favorite corporations, and they're doing the same thing.
[41:07.000 --> 41:13.000]  We have to be careful that they're not exempt from the same abuse that we're complaining about.
[41:13.000 --> 41:15.000]  That was my next question.
[41:15.000 --> 41:18.000]  Have you ever suffered at the hands of the TSA?
[41:18.000 --> 41:25.000]  I have to go through that all the time because I have metal in my knees, and I don't go through.
[41:25.000 --> 41:30.000]  Basically, the X-ray is not available, and I hate the idea of doing that.
[41:30.000 --> 41:33.000]  So I get proud of it all the time, and it's disgusting.
[41:33.000 --> 41:34.000]  And I tell them so.
[41:34.000 --> 41:36.000]  This is disgusting.
[41:36.000 --> 41:37.000]  How can you do it?
[41:37.000 --> 41:38.000]  And why am I putting it up?
[41:38.000 --> 41:39.000]  Well, it is.
[41:39.000 --> 41:50.000]  It's so disgusting that I just don't understand, and that's why I am determined to do my very best to wake up the people about what's happening.
[41:50.000 --> 41:52.000]  Well, Doctor, we've only got about two minutes left.
[41:52.000 --> 42:01.000]  A medical doctor, as permission is trained, doesn't respectfully, when you go get an exam, you're a gynecologist, and delivered so many babies,
[42:01.000 --> 42:08.000]  but now some minimum wage person is pulling off urology bags, is sticking their hands in people's pants.
[42:08.000 --> 42:15.000]  Jesse Ventura, the former governor, said here last Friday that he's going to boycott it, and he believes with enough people don't fly.
[42:15.000 --> 42:19.000]  That will force industry to put pressure on government.
[42:19.000 --> 42:23.000]  I mean, specifically, have you had them, have you had the enhanced pat down yet, sir?
[42:23.000 --> 42:24.000]  Have they touched your crotch?
[42:24.000 --> 42:25.000]  Yeah, absolutely.
[42:25.000 --> 42:28.000]  And it's, like I said, absolutely disgusting.
[42:28.000 --> 42:30.000]  And, you know, they've already proven the point.
[42:30.000 --> 42:37.000]  You know, my argument is that the airlines, the owners of the airlines are responsible, which should be continental and united.
[42:37.000 --> 43:01.000]  Other people, and we should decide whether we want to contract with them.
[43:01.000 --> 43:06.000]  Hundreds of nations have fallen to tyranny in the last century alone.
[43:06.000 --> 43:09.000]  This is our last chance to not relive history.
[43:09.000 --> 43:14.000]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[43:14.000 --> 43:20.000]  I've turned a memories influence on our president in Congress, and they really are calling the shots.
[43:20.000 --> 43:25.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[43:25.000 --> 43:35.000]  For the Republic identifies the enemies of our nation, the criminal offshore cartel, hell-bent on destroying sovereignty, and on its ashes, constructing world government.
[43:35.000 --> 43:39.000]  Tim Geithner, Bernanke, and Arsonists, they're asking for more matches.
[43:39.000 --> 43:42.000]  And the Congress is saying, who do we make the check out to?
[43:42.000 --> 43:44.000]  Today seems like nobody does care.
[43:44.000 --> 43:49.000]  And right now in Washington, D.C., we have seen a fall of the Republic.
[43:49.000 --> 43:54.000]  Get your copy of Fall of the Republic on DVD at infowars.com.
[43:54.000 --> 44:00.000]  We're watching online right now in super high quality at prisonplanet.tv.
[44:00.000 --> 44:06.000]  Hi, folks. This is Alex Jones, and I want to tell you about the Silver Lungs Generator.
[44:06.000 --> 44:15.000]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[44:15.000 --> 44:19.000]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[44:19.000 --> 44:26.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions
[44:26.000 --> 44:31.000]  and also delivers the silver nanoparticles instantly into the bloodstream.
[44:31.000 --> 44:35.000]  With continued legislation threatening the sale of nano-silver products,
[44:35.000 --> 44:40.000]  you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[44:40.000 --> 44:46.000]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[44:46.000 --> 44:53.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[44:53.000 --> 44:57.000]  That's www.silverlungs.com.
[45:24.000 --> 45:30.000]  This documentary exposes how the continuity of government program has established an old powerful shadow state.
[45:30.000 --> 45:34.000]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[45:34.000 --> 45:39.000]  Prepare to enter the secretive world of emergency dictatorship.
[45:39.000 --> 45:44.000]  Body scammers, sound cameras, citizen spies, staged terror and cameras on every street corner.
[45:44.000 --> 45:48.000]  It's only the beginning of the new world order's hellish plan.
[45:48.000 --> 45:51.000]  The police state isn't coming. It's here.
[45:51.000 --> 45:59.000]  Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[46:22.000 --> 46:28.000]  The first is a six-month bulk supply in 10 cans.
[46:28.000 --> 46:36.000]  And the second is a five-week supply of quick and easy-to-fix meals, including delicious bakery items shipped in heavy tote bags.
[46:36.000 --> 46:43.000]  Now, for a limited time, when you order two or more of these special holiday packs, you'll get free shipping on your entire order.
[46:43.000 --> 46:51.000]  Call now 800-409-5633 or visit them at efoodsdirect.com forward slash alex.
[46:51.000 --> 47:17.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[47:17.000 --> 47:43.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[47:43.000 --> 48:11.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[48:11.000 --> 48:39.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[48:39.000 --> 49:05.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[49:05.000 --> 49:33.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[49:33.000 --> 50:01.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[50:01.000 --> 50:29.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[50:29.000 --> 50:57.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[50:57.000 --> 51:25.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[51:25.000 --> 51:53.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[51:53.000 --> 52:21.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[52:21.000 --> 52:49.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[52:49.000 --> 53:17.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[53:17.000 --> 53:45.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[53:45.000 --> 54:13.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[54:13.000 --> 54:41.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[54:41.000 --> 55:09.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[55:09.000 --> 55:37.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[55:37.000 --> 56:05.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[56:05.000 --> 56:33.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[56:33.000 --> 57:01.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[57:01.000 --> 57:29.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[57:29.000 --> 57:57.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[57:57.000 --> 58:25.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[58:25.000 --> 58:53.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[58:53.000 --> 59:21.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[59:21.000 --> 59:49.000]  Call now 800-409-5633 or eatfoodsdirect.com forward slash alex.
[59:49.000 --> 59:51.000]  Thank you.
[1:00:19.000 --> 1:00:31.000]  Live from Austin, Texas, Alex Jones.
[1:00:31.000 --> 1:00:57.000]  Thank you.
[1:00:57.000 --> 1:01:25.000]  Thank you.
[1:01:25.000 --> 1:01:27.000]  Okay.
[1:01:27.000 --> 1:01:29.000]  Before I get into that, I just want to make a clarification.
[1:01:29.000 --> 1:01:31.000]  When do I think they're going to attack Iran?
[1:01:31.000 --> 1:01:33.000]  When I said this year, I didn't mean 2010.
[1:01:33.000 --> 1:01:35.000]  I mean in the next 12 months.
[1:01:35.000 --> 1:01:36.000]  Yes.
[1:01:36.000 --> 1:01:38.000]  Because this year is almost through.
[1:01:38.000 --> 1:01:45.000]  Going back to this general scenario, remember that Russia is running this show.
[1:01:45.000 --> 1:01:52.000]  China is going to be tagging along as the ally to back up Russia in its nuclear attack on the West.
[1:01:52.000 --> 1:02:04.000]  China wants to play the role as not the primary attack and because it wants to position itself to be the Cold War opposer of the West after it becomes the ally of the West during the war.
[1:02:04.000 --> 1:02:05.000]  It's like Russia.
[1:02:05.000 --> 1:02:13.000]  Russia comes in and helps the West beat Germany and then becomes the new Cold War enemy and gets all these concessions from the United States in the process.
[1:02:13.000 --> 1:02:15.000]  That's what China is setting itself up to.
[1:02:15.000 --> 1:02:29.000]  China will be careful not to appear to be too much of the enemy even though they will take, I think, when this war starts, the Pacific in order to guard the rear of Russia.
[1:02:29.000 --> 1:02:35.000]  And then from that position they'll attack Russia sometime during the war so that the West can't win the war against Russia.
[1:02:35.000 --> 1:02:37.000]  Then it will be the West versus China.
[1:02:37.000 --> 1:02:38.000]  That's the big picture.
[1:02:38.000 --> 1:02:46.000]  Now, in doing so, I don't think that China will do ravaging attacks on Japan, the Philippines, Australia and New Zealand.
[1:02:46.000 --> 1:02:56.000]  I think they'll occupy or encircle to keep them contained but will not do a lot of damage so that when they switch sides they won't be viewed too much because of the enemy.
[1:02:56.000 --> 1:03:03.000]  Now, in terms of timing, we have to watch Russia because Russia is the one that's calling the shots here.
[1:03:03.000 --> 1:03:08.000]  Right now, the West is in the middle of giving everything away to the Russians.
[1:03:08.000 --> 1:03:20.000]  In NATO, for example, doing a joint military missile defense with Russia, Russia says, we'll cover your east and you take up the missile defense in Western Europe itself.
[1:03:20.000 --> 1:03:30.000]  What they're doing, and this is very, very interesting, they're saying, we'll put our own missile defenses in here to guard against Islamic, you know, road missile attacks.
[1:03:30.000 --> 1:03:44.000]  But they're taking the prime position to be able to use anti-blistic missiles or to keep Western anti-blistic missiles from shooting down their own missiles in their boost phase by taking the near east position.
[1:03:44.000 --> 1:03:47.000]  I don't know if I'm being clear what I'm saying here.
[1:03:47.000 --> 1:03:57.000]  But it's very, very important for the West to understand that the French who are now driving the agenda in NATO are completely selling out to the Russians.
[1:03:57.000 --> 1:04:00.000]  Why, just for natural gas or?
[1:04:00.000 --> 1:04:03.000]  No, no, it seems to be part of the globalist agenda.
[1:04:03.000 --> 1:04:04.000]  Sure, of course.
[1:04:04.000 --> 1:04:06.000]  The natural gas is being driven by the...
[1:04:06.000 --> 1:04:11.000]  Well, the EU has been called by Lord Monk to many others properly, the new Soviet.
[1:04:11.000 --> 1:04:17.000]  That's right, it is a new Soviet and they're basically, it's really a control of who's going to run this new world war.
[1:04:17.000 --> 1:04:23.000]  The Russians want to run it, the Anglo-Americans know that they intend to run it and they have to eliminate Russia in the process.
[1:04:23.000 --> 1:04:30.000]  But they're in the process of luring Russia in and getting it to be confident enough to attack the West.
[1:04:30.000 --> 1:04:34.000]  That's been the West problem all these years is trying to get Russia over.
[1:04:34.000 --> 1:04:39.000]  That's why the disarmament, that's why taking out our Mx missile, even when they were nicked on theirs.
[1:04:39.000 --> 1:04:51.000]  You know, Joel, this is too important, I promise to go to calls, but can you come back on the other side of the quick break and for three minutes put bookends on this and explain in basics the factions you see, how you see it playing out.
[1:04:51.000 --> 1:04:53.000]  This is so important, can you come back for three more minutes?
[1:04:53.000 --> 1:04:54.000]  Yeah, I will.
[1:04:54.000 --> 1:04:55.000]  Okay, we will.
[1:04:55.000 --> 1:05:22.000]  I promise folks, 800-25 at 9, 9231, we're going right to your calls.
[1:05:22.000 --> 1:05:29.000]  Enter promo code homegain150 and receive up to $150 when you close a deal with a homegain agent.
[1:05:29.000 --> 1:05:35.000]  Share the Homegain150 promo code with your friends via Facebook, Twitter, text and more.
[1:05:35.000 --> 1:05:41.000]  Look for Max the Homegain Gorilla to find out more about how Homegain is going to pay you.
[1:05:41.000 --> 1:05:48.000]  Visit homegain150.com today to enter your promo code and get paid for buying or selling a house.
[1:05:48.000 --> 1:05:54.000]  That's H-O-M-E-G-A-I-N-150.com.
[1:06:19.000 --> 1:06:27.000]  Wow, I tell you, I've always been a supporter, a fan, a representative who's on with us right now.
[1:06:27.000 --> 1:06:35.000]  But I had no idea that there in Knoxville, Tennessee, he is a listener to the show, representative John Duncan.
[1:06:35.000 --> 1:06:44.000]  And of course he's made headlines across the country in the last few weeks criticizing the TSA and their activities.
[1:06:44.000 --> 1:06:49.000]  Here's the headline, Duncan Blast TSA Pat Downs Body Scans in Floor Speech.
[1:06:49.000 --> 1:06:56.000]  And then I was just talking to him during the break and he heard Ron Paul and Judge Andrew Napolitano on the show yesterday.
[1:06:56.000 --> 1:07:01.000]  So he'll be with us for about 25 minutes, but hopefully the first of many visits.
[1:07:01.000 --> 1:07:09.000]  So we'll give a shout out to WBCR 1470 that we've been on for about a decade there in the Knoxville area.
[1:07:09.000 --> 1:07:16.000]  And I would also add on the New American Magazine true patriot index, he has the second highest in the country.
[1:07:16.000 --> 1:07:20.000]  He has a 99 score. Ron Paul has a 100.
[1:07:20.000 --> 1:07:26.000]  So we're very, very excited to have representative Congressman John Duncan on with us. Congressman, great to have you.
[1:07:26.000 --> 1:07:36.000]  Well, Alex, thank you very much. It's a real honor to be on with you and I always have appreciated the work you've done in trying to fight against the New World Order
[1:07:36.000 --> 1:07:44.000]  and big government. You know, big government helps only the elitists and the very, very wealthy.
[1:07:44.000 --> 1:07:50.000]  And you fight for the people that I, well, I hate to say the little guy, but you know what I mean.
[1:07:50.000 --> 1:07:53.000]  I appreciate the work that you do.
[1:07:53.000 --> 1:07:57.000]  Well, we appreciate you. How long have you been tuning in to the show on WBCR?
[1:07:57.000 --> 1:08:07.000]  Well, for many years. I know Harry Groth John real well. I've been on with him many times and I've been on with, he has the power hour.
[1:08:07.000 --> 1:08:15.000]  I've been on with Joyce Riley a couple of times and I've listened to your show. I try never to miss a vote.
[1:08:15.000 --> 1:08:24.000]  But as soon as we have the last vote of the week, I catch the first plane home and I actually end up spending just a little bit more time here
[1:08:24.000 --> 1:08:31.000]  in the district in Tennessee than I do in Washington and so I do listen to several of the other stations.
[1:08:31.000 --> 1:08:38.000]  I don't want to make any of my other friends mad on the other stations, but I listen to WBCR regularly
[1:08:38.000 --> 1:08:44.000]  and I really have enjoyed your program for many years, probably ever since you've been on here.
[1:08:44.000 --> 1:08:55.000]  So God bless you, sir, small world. This TSA situation is really becoming a focal point, not just against the abuse and humiliation,
[1:08:55.000 --> 1:09:03.000]  but overall a focal point for people's anger. Give us your view on that statement and the fact that every day we learn more,
[1:09:03.000 --> 1:09:13.000]  now they stick the hands in the pants, now they're removing people's urology bags, colostomy bags, women's artificial breasts from mastectomies.
[1:09:13.000 --> 1:09:21.000]  I mean, this is a federal power grab on so many fronts, Congressman. Tell us why you have powerfully spoken out against it.
[1:09:21.000 --> 1:09:26.000]  I mean, I know that you're on some of the most important committees. You were previously the House Aviation Subcommittee
[1:09:26.000 --> 1:09:31.000]  and top Republican on the House Subcommittee. You'll probably be getting back in as the chairman.
[1:09:31.000 --> 1:09:34.000]  I mean, you're a leading expert in this area. Give us your view on it.
[1:09:34.000 --> 1:09:43.000]  Well, I did chair the Aviation Subcommittee for six years, a few years ago when Republicans had control of the Congress,
[1:09:43.000 --> 1:09:48.000]  and we have a rule on our side that you can only chair a committee or subcommittee for six years,
[1:09:48.000 --> 1:09:55.000]  but I have been on the Aviation Subcommittee ever since I've been in Congress, and that's now 22 years.
[1:09:55.000 --> 1:10:04.000]  And so it's something I'm very much interested in. I will continue to serve on that subcommittee, although I won't be a chairman.
[1:10:04.000 --> 1:10:08.000]  I'll be chairman in the next Congress of the Highways and Transit subcommittee.
[1:10:08.000 --> 1:10:17.000]  But I think this body scanner business and these pat-downs, I think it's totally ridiculous. I think it's excessive.
[1:10:17.000 --> 1:10:29.000]  And I've tried to tell people that if we spend 100% of the federal budget on security, we could not make the country totally, completely, 100% safe.
[1:10:29.000 --> 1:10:35.000]  So we need to have a little balance and common sense, and I think we need to come to our senses on this.
[1:10:35.000 --> 1:10:44.000]  I think it's far more about money than it is about security, although I do realize that even though there's a nationwide revolt against this
[1:10:44.000 --> 1:10:55.000]  and we're really upset about it as they should be, I do realize that there probably are half the people who will go along with anything as long as it has the word security attached to it.
[1:10:55.000 --> 1:11:03.000]  But I think the TSA has gone too far, and I've spoken out on the floor about this.
[1:11:03.000 --> 1:11:12.000]  And of course, another thing I've been concerned about, almost all these federal contracts are sweetheart insider-type deals, and I don't like that either.
[1:11:12.000 --> 1:11:14.000]  I think that's present here too.
[1:11:14.000 --> 1:11:23.000]  Well, Chertoff, as you spoke on the floor, Benjamin Chertoff, former head of Homeland Security and Alphonse DiMotto, and there's also some Democrats involved with the former senator,
[1:11:23.000 --> 1:11:32.000]  he's been all over TV. We've played the clips admitting he's making money as a consultant to one company and the head of another division of a separate one.
[1:11:32.000 --> 1:11:38.000]  I mean, he's admitted it, and then now they put out a press release last week saying he's made no money from it.
[1:11:38.000 --> 1:11:51.000]  Should we have congressional hearings about this? Because this looks like classic corruption where the general orders a missile system and then two years later retires and becomes the head of that company where he ordered the missiles.
[1:11:51.000 --> 1:12:01.000]  Well, you've hit on something else that I've been very outspoken about on the floor, and that is that the defense contractors hire all the retired admirals and generals,
[1:12:01.000 --> 1:12:12.000]  and then they go back and sign on with these big defense contractors and go back and get the just ridiculously expensive contracts for the Pentagon.
[1:12:12.000 --> 1:12:27.000]  In fact, I've said in speeches and in committee hearings that I wonder sometimes if there's any conservatives at the Pentagon, and I can say that even though I believe that national defense is probably the most legitimate function of the federal government,
[1:12:27.000 --> 1:12:36.000]  but I still hate to see all the waste and insider dealing going on with the defense department.
[1:12:36.000 --> 1:12:48.000]  But going back to Turtop, there's something funny going on there, in my opinion, because a year ago, November of last year, he was on Campbell Brown's show on CNN,
[1:12:48.000 --> 1:12:59.000]  and he was supporting these standards at that time, and he didn't mention that he had anything to do with any of the companies until Campbell Brown said,
[1:12:59.000 --> 1:13:10.000]  well, in the interest of full disclosure, you represent some of these companies, and having been caught, then he said, absolutely, that's correct.
