[00:00:12.511 --> 00:00:14.211]  There is a war.
[00:36:22.966 --> 00:36:26.228]  Donald Trump is also popular.
[00:36:26.228 --> 00:36:29.130]  Therefore, Donald Trump is Adolf Hitler.
[00:36:29.130 --> 00:36:31.051]  That's basically the level.
[00:36:31.051 --> 00:36:33.253]  It doesn't go much deeper than this.
[00:36:33.253 --> 00:36:35.915]  And it's something we're hearing from both the right and the left.
[00:36:36.769 --> 00:36:38.412]  This is an article out of Gateway Pundit.
[00:36:47.290 --> 00:36:54.234]  My God, those devious Trump supporters have been caught seek-hiling at one of Trump's events.
[00:36:54.234 --> 00:36:55.895]  This is a shocking precedent.
[00:36:55.895 --> 00:37:00.638]  Surely this proves that Donald Trump is dangerous potential next dictator of America.
[00:37:00.638 --> 00:37:03.359]  He's the new Adolf Hitler, right?
[00:37:03.359 --> 00:37:14.366]  Well, it turns out that Trump asked his supporters at this event on Saturday in Orlando, Florida, to raise their hand if they were going to vote for Donald Trump.
[00:37:15.290 --> 00:37:17.792]  So you can see the picture in this article.
[00:37:17.792 --> 00:37:22.596]  You know, about 10, 20 people in the picture are raising their hand.
[00:37:22.596 --> 00:37:24.758]  Hands up if you're going to vote for Trump.
[00:37:24.758 --> 00:37:26.160]  They raised their hand.
[00:37:26.160 --> 00:37:28.882]  That's not a Nazi salute.
[00:37:28.882 --> 00:37:42.154]  Yet for the past 48 hours this has been passed around left-wing blogs and Twitter as proof, bombshell proof, that Donald Trump supporters were sickiling at a Donald Trump event.
[00:37:43.271 --> 00:37:45.792]  This is the simplicity of the propaganda.
[00:37:45.792 --> 00:37:47.853]  It's brazen lies.
[00:37:47.853 --> 00:37:49.394]  It's in your face.
[00:37:49.394 --> 00:37:55.717]  But it's again in line with this narrative, this very simplistic narrative, that Donald Trump is Adolf Hitler.
[00:37:55.717 --> 00:37:58.619]  Now you can say what you like about Donald Trump.
[00:37:58.619 --> 00:38:06.403]  You can say as I would that his views on torture, his views on government surveillance, are completely abhorrent, which they are.
[00:38:06.403 --> 00:38:07.904]  But he's not Adolf Hitler.
[00:38:08.908 --> 00:38:16.751]  That would be like arguing that every German in the 1940s was a member of the Nazi Party and supported Adolf Hitler.
[00:38:16.751 --> 00:38:24.093]  Only 15% of Germans at around that time he came to power were members of the Nazi Party.
[00:38:24.093 --> 00:38:28.715]  So they just use this tactic over and over again and again it's coming from both left and right.
[00:38:29.605 --> 00:38:39.653]  When in actual fact we see many developments, we see polls of support for people who are going to vote for Donald Trump that counter this very narrative.
[00:38:39.653 --> 00:38:42.175]  We had this again over the weekend.
[00:38:42.175 --> 00:38:47.439]  Sikhs and Muslims hold rally in DC in support of Donald J Trump.
[00:38:48.277 --> 00:38:51.019]  Sikhs and Muslims gathered in a suburb of Washington, D.C.
[00:38:51.019 --> 00:38:55.041]  this weekend to support Donald Trump for president.
[00:38:55.041 --> 00:39:00.024]  The group had Muslims for Trump and Sikhs for Trump signs made for the event.
[00:39:00.024 --> 00:39:04.567]  A representative of the Trump campaign addressed the gathering.
[00:39:04.567 --> 00:39:09.230]  The event organizer told reporters, quote, So in many cases, these are immigrants who have worked hard
[00:39:17.858 --> 00:39:23.742]  Who have come into the country legally at no meagre expense and hassle to themselves.
[00:39:23.742 --> 00:39:33.589]  They've been through the process which of course in many cases takes years and years to emigrate to the United States, to become citizens in some cases.
[00:39:33.589 --> 00:39:35.691]  They're angry that this proposal
[00:39:36.451 --> 00:39:53.598]  As Obama has said it now with tens of thousands of quote refugees coming into America up to a hundred thousand at least God knows how many that's going to be in the end of these economic migrants coming into America and again not being vetted despite the fact that
[00:39:54.682 --> 00:40:05.535]  As the Paris Massacre showed, these terrorists are infiltrating themselves amongst these refugees, and in some cases, radicalising the quote, refugees.
[00:40:05.535 --> 00:40:10.640]  Which doesn't take a lot of convincing with some of them, when they already arrived in the West.
[00:40:11.348 --> 00:40:16.230]  With pictures of beheadings and ISIS flags on their mobile phones.
[00:40:16.230 --> 00:40:18.932]  So of course these people should be vetted.
[00:40:18.932 --> 00:40:20.973]  And again, Trump outlined his policy.
[00:40:20.973 --> 00:40:22.093]  He clarified it.
[00:40:22.093 --> 00:40:25.375]  He was not going to ban all Muslim migration to the United States.
[00:40:25.375 --> 00:40:32.978]  He was going to have a temporary period where that would happen and this whole process would be properly vetted.
[00:40:32.978 --> 00:40:38.961]  So now we've got Muslim groups, we've got Sikhs, we've got minority groups who are coming out in support of Donald Trump.
[00:40:40.043 --> 00:40:43.167]  In greater and greater numbers.
[00:40:43.167 --> 00:40:48.673]  This is a poll from CARE, again, the Council on American-Islamic Relations.
[00:40:48.673 --> 00:40:51.295]  This is not a bias organisation.
[00:40:51.295 --> 00:40:57.783]  Donald Trump has more Muslim support than all remaining GOP candidates combined.
[00:40:59.059 --> 00:41:10.782]  Back in December, Council on American-Islamic Relations, the unindicted co-conspirators of the Holy Land Foundation trial, weighed in on Donald Trump's proposed ban on Muslim immigration to the United States.
[00:41:10.782 --> 00:41:14.704]  Until the government can figure out, quote, what the hell is going on.
[00:41:14.704 --> 00:41:16.804]  Those were Trump's words.
[00:41:16.804 --> 00:41:19.325]  And of course, CAIR leaders were outraged.
[00:41:19.325 --> 00:41:26.227]  Executive Director Nihad Awad called Donald Trump a leader of a lynch mob who is doing the work of ISIS.
[00:41:27.574 --> 00:41:40.601]  Alright, so he's trying to vet Muslim migrants coming into the country because ISIS members have openly said they will use this economic wave of migrants to infiltrate terrorists into the West.
[00:41:40.601 --> 00:41:47.044]  But no, it's Donald Trump who's doing the work of ISIS by trying to prevent that from happening.
[00:41:47.044 --> 00:41:49.486]  Well, this poll that CARE themselves conducted
[00:41:50.799 --> 00:41:55.824]  Kind of debunks that narrative that Muslims hate Donald Trump.
[00:41:55.824 --> 00:41:58.346]  This was a poll from March the 1st.
[00:41:58.346 --> 00:42:04.672]  You look at the Republican candidates and the percentage who said they would vote for Donald Trump.
[00:42:04.672 --> 00:42:05.873]  John Kasich, 1%.
[00:42:05.873 --> 00:42:06.233]  Ted Cruz, 2%.
[00:42:06.233 --> 00:42:07.274]  Marco Rubio, 4%.
[00:42:07.274 --> 00:42:08.015]  Donald Trump, 11%.
[00:42:15.638 --> 00:42:21.441]  Of course, the vast majority of these Muslims said they would vote for Clinton or Sanders because most of them are Democrats.
[00:42:21.441 --> 00:42:30.305]  But Donald Trump has more support from Muslims in the United States than all of the other GOP candidates combined.
[00:42:30.305 --> 00:42:31.565]  Than all of them.
[00:42:31.565 --> 00:42:34.226]  More than double of Rubio.
[00:42:34.226 --> 00:42:41.610]  So again, this narrative that he's the new Adolf Hitler, that he's going to put Muslims or put Mexicans in concentration camps,
[00:42:42.884 --> 00:42:47.626]  A lot of Muslims, a lot of Muslim Americans simply don't believe that rhetoric.
[00:42:47.626 --> 00:42:52.589]  And again, it gets to what we were talking about with Bernie Sanders before.
[00:42:52.589 --> 00:43:01.152]  They don't get it that a lot of Trump supporters are poor people because they don't feel represented by the likes of Hillary Clinton.
[00:43:01.152 --> 00:43:04.074]  They don't feel they're going to be represented by Marco Rubio.
[00:43:04.889 --> 00:43:08.110]  We have this article again out of Gateway Pundit.
[00:43:08.110 --> 00:43:14.473]  1,000 blue-collar workers switch parties to vote for Donald Trump in Youngstown, Ohio.
[00:43:14.473 --> 00:43:24.617]  At least 1,000 blue-collar Democrats in Mahon County have switched parties from Democrat to Republican to vote for Donald Trump in the primary.
[00:43:24.617 --> 00:43:26.698]  And this is a relatively small county.
[00:43:27.847 --> 00:43:35.214]  There in Ohio, 1,000 people, blue collar, again switched to vote for Donald Trump.
[00:43:35.214 --> 00:43:49.168]  If you actually read why people are voting for Donald Trump, it's not because they're racists, it's not because they're bigots, it's not because they think all Mexicans are rapists and drug dealers, as the media has tried to frame it.
[00:43:49.781 --> 00:44:08.355]  It's because of a myriad of reasons, and the fact that Trump represents them, even though you could argue that he's just a rich buffoon, more so than any other single candidate, because he's outside of the establishment system that has betrayed these people from all across the spectrum, over and over again.
[00:44:08.355 --> 00:44:12.859]  There's an article out of Liberty Blitzkrieg, you should read this in full.
[00:44:12.859 --> 00:44:15.501]  Trump supporters, in their own words,
[00:44:16.638 --> 00:44:21.221]  So again, they go and talk to the people who are actually voting for Trump.
[00:44:21.221 --> 00:44:26.424]  And no, they're not all racist right-wing hillbillies who hate Muslims and Mexicans.
[00:44:26.424 --> 00:44:28.485]  Surprise, surprise.
[00:44:28.485 --> 00:44:29.506]  Here's one of them.
[00:44:29.506 --> 00:44:39.171]  The gay Arab Muslim student, 20 years old from Missouri, he says his parents are horrified at the fact that he's going to vote for Donald Trump.
[00:44:39.171 --> 00:44:41.693]  Not the typical Trump supporter you would think.
[00:44:43.322 --> 00:44:47.665]  The article says, as a gay Muslim, the Republican Party has not been kind to me, to say the least.
[00:44:47.665 --> 00:44:56.973]  However, the Democrats almost arrogantly expect me to hand my vote to them because of who I am, which insults me.
[00:44:56.973 --> 00:45:01.596]  I'm a son of immigrants, but we have always followed the law to the letter.
[00:45:01.596 --> 00:45:05.259]  Donald Trump's discussion on immigration is extremely relevant.
[00:45:05.259 --> 00:45:10.684]  Again, this is a 20-year-old gay Arab Muslim student saying this.
[00:45:11.940 --> 00:45:21.725]  Quote, I even support the temporary ban on Muslims, even though I still have many law-abiding family members in Syria who deserve the opportunity to come to the US and escape the horrors of war.
[00:45:21.725 --> 00:45:24.186]  We don't vet these people properly.
[00:45:24.186 --> 00:45:27.928]  To let them in willy-nilly is ludicrous.
[00:45:27.928 --> 00:45:34.271]  That's a 20-year-old gay Arab Muslim student who's saying he's going to vote for Trump because he supports that.
[00:45:34.271 --> 00:45:41.395]  Quote, Trump will break the poisonous bonds that hold America and the cult of Saudi Arabia together.
[00:45:42.554 --> 00:45:55.961]  Meanwhile, you know, people like Hillary Clinton, people like Jeb Bush, still withholding, showing no interest whatsoever in those 28 pages that implicate Saudi Arabia in 9-11.
[00:45:55.961 --> 00:45:57.822]  Clinton would never do that, he continued.
[00:45:57.822 --> 00:46:02.505]  She would continue supporting Saudi Arabia while bombing Islamic countries left and right.
[00:46:03.407 --> 00:46:05.449]  And that's exactly the case.
[00:46:05.449 --> 00:46:08.052]  Trump, from the beginning, was against the Iraq War.
[00:46:08.052 --> 00:46:19.004]  People like Hillary Clinton, you know, celebrated Muammar Gaddafi's death, which led to this spiral of the migration crisis, which now threatens the West.
[00:46:19.707 --> 00:46:21.208]  Trump is against that.
[00:46:21.208 --> 00:46:23.749]  He's against military adventurism.
[00:46:23.749 --> 00:46:29.812]  And that's why many of these usually left-wingers are throwing their support behind him.
[00:46:29.812 --> 00:46:41.777]  This is really interesting to read, all these people who are voting for Trump, because they don't fit into these cookie-cutter boxes that the media would try to convince you makes up the vast majority of Trump's support.
[00:46:41.777 --> 00:46:43.638]  So here's another one.
[00:46:43.638 --> 00:46:45.879]  The anti-PC college professor
[00:46:46.749 --> 00:46:49.191]  This is a 50-year-old guy from California.
[00:46:49.191 --> 00:46:51.834]  Quote, I'm angry at forced diversity.
[00:46:51.834 --> 00:46:55.658]  He explains again why he's voting for Trump.
[00:46:55.658 --> 00:46:59.641]  I'm a liberal left college professor in the social sciences.
[00:46:59.641 --> 00:47:04.446]  I'm going to vote for Trump, but I won't tell hardly anybody.
[00:47:04.446 --> 00:47:07.789]  My main reason is anger at the two-party system.
[00:47:07.789 --> 00:47:11.313]  Again, this is a leftist liberal professor from California.
[00:47:12.526 --> 00:47:14.968]  And the horrible presidencies of Obama and Bush.
[00:47:14.968 --> 00:47:20.614]  But I'm also furious at political correctness on campus and in the media.
[00:47:20.614 --> 00:47:30.483]  So we've had the articles before where, you know, leftist liberal professors are, quote, terrified of their own students, but they daren't speak out against it.
[00:47:30.483 --> 00:47:34.506]  That's what we're going to talk about with Gad Saad here coming up soon.
[00:47:34.506 --> 00:47:38.110]  But this is a guy who's going to speak out against it by voting for Trump.
[00:47:39.008 --> 00:47:48.735]  He continues, I'm angry at forced diversity, constant, frequently unjustified complaints about racism, sexism, homophobia, lack of trans rights.
[00:47:48.735 --> 00:47:57.381]  I'm particularly angry at social justice warriors and my main reason to vote Trump is to see the looks on your faces when he wins.
[00:47:58.081 --> 00:48:02.484]  It's not that I like Trump, it's that I hate those who can't stand him.
[00:48:02.484 --> 00:48:14.912]  Which again strikes at the root of the fact that these regressive leftists, these new fascists who call themselves anti-fascists, are so reprehensible in their behaviour.
[00:48:15.552 --> 00:48:19.655]  Which we've seen in, you know, college campuses over the past few weeks.
[00:48:19.655 --> 00:48:31.242]  So reprehensible in their hatred for free speech and their efforts to shut it down via censorship and in some cases physical or violence.
[00:48:31.242 --> 00:48:41.549]  They're so hated now that even left-wing liberal college professors say that they're going to vote for Donald Trump simply to see the look on their faces.
[00:48:43.134 --> 00:48:46.418]  So you've got Arab Muslims, 20-year-old students.
[00:48:46.418 --> 00:48:51.063]  You've got 50-year-old left-wing college professors in California.
[00:48:51.063 --> 00:48:55.068]  You've got retired biomedical engineers from Hawaii.
[00:48:55.068 --> 00:49:02.476]  You've got a 29-year-old yoga teacher who says that he voted for Barack Obama, now he's going to vote for Trump.
[00:49:03.462 --> 00:49:08.203]  But he doesn't want to tell his girlfriend because, you know, it might not be socially acceptable.
[00:49:08.203 --> 00:49:26.869]  But behind the scenes, all these people who you would expect to be, you know, flagrant liberals, Hillary Clinton voters perhaps, they've become educated, they've become so turned off by the regressive left, by a political establishment that doesn't represent them, and that's why they're voting for Trump.
[00:49:26.869 --> 00:49:32.291]  They're not voting for Trump because they're racist bigots who hate Mexicans and Muslims.
[00:49:33.302 --> 00:49:40.423]  They're voting for Trump because he's the only candidate they think actually represents them in any way imaginable.
[00:49:40.423 --> 00:49:44.264]  So again, it demolishes this rhetoric that we've heard over and over again.
[00:49:44.264 --> 00:49:48.105]  It demolishes the rhetoric we're hearing out of this Reuters report.
[00:49:48.105 --> 00:49:50.305]  Foreign diplomats voicing alarm to U.S.
[00:49:50.305 --> 00:49:52.145]  officials about Trump.
[00:49:52.145 --> 00:49:54.166]  Foreign diplomats are expressing alarm to U.S.
[00:49:54.166 --> 00:50:01.167]  government officials about what they say are inflammatory and insulting public statements by Republican presidential frontrunner Donald Trump.
[00:50:02.273 --> 00:50:22.360]  So again, they're not alarmed about the fact we've had a political establishment for decades that has invaded foreign countries, overthrown secular governments, brought in Islamic radicals, created a migrant crisis, a humanitarian disaster, the likes of which we haven't seen for generations.
[00:50:23.140 --> 00:50:27.045]  They're not concerned about a political establishment that is interested in that.
[00:50:27.045 --> 00:50:33.372]  They're concerned about Donald Trump making politically incorrect statements during his speeches.
[00:50:34.338 --> 00:50:37.880]  And using that to claim that he's Hitler.
[00:50:37.880 --> 00:50:47.524]  Well, I'd be more concerned about a military-industrial complex that has overthrown these secular dictators, that has killed millions of people, that has created a humanitarian disaster.
[00:50:47.524 --> 00:50:53.206]  I would be more concerned about trying to avoid that outcome once again.
[00:50:53.206 --> 00:50:55.987]  And many Donald Trump supporters feel the same way.
[00:50:55.987 --> 00:50:59.369]  We'll be back after the break on the Alex Jones Show GADSTAD coming up.
[00:50:59.369 --> 00:50:59.849]  Stay tuned.
[00:51:00.089 --> 00:51:01.831]  This is not an offering to sell a franchise.
[00:51:01.831 --> 00:51:04.593]  Franchise offerings are made through the Franchise Disclosure Document.
[00:51:04.593 --> 00:51:08.196]  Are you one of the 70% of Americans who hate their jobs?
[00:51:08.196 --> 00:51:10.838]  Do you wish you could work for yourself but don't know what to do?
[00:51:10.838 --> 00:51:12.660]  Then we have a proven solution for you.
[00:51:12.660 --> 00:51:15.322]  A budget-blinds franchise opportunity.
[00:51:15.322 --> 00:51:22.869]  Our franchise owners enjoy freedom and flexibility as well as the unlimited income potential of owning their own home-based business.
[00:51:22.869 --> 00:51:26.732]  And right now you have the opportunity to join our low-investment franchise network.
[00:51:26.992 --> 00:51:27.272]  I think?
[00:51:56.852 --> 00:51:56.973]  Good.
[00:51:56.973 --> 00:51:56.993]  215-3334.
[00:52:01.072 --> 00:52:03.613]  Think body armor is just for commandos?
[00:52:03.613 --> 00:52:04.574]  Think again.
[00:52:04.574 --> 00:52:08.176]  In a collapse situation, you need to protect your entire family.
[00:52:08.176 --> 00:52:14.179]  Infidel Body Armor has created lightweight armor that repels AR-15 and AK-47 rounds.
[00:52:14.179 --> 00:52:17.460]  And priced at around $500, it won't break the bank.
[00:52:17.460 --> 00:52:19.501]  The whole kit weighs just 10 pounds.
[00:52:19.501 --> 00:52:21.862]  Light enough for your 7-year-old or 70-year-old.
[00:52:21.862 --> 00:52:25.064]  Go to InfidelBodyArmor.com and get yours today.
[00:52:25.064 --> 00:52:27.705]  That's InfidelBodyArmor.com.
[00:52:27.705 --> 00:52:28.726]  Just won't quit.
[00:52:29.702 --> 00:52:39.127]  We use mobile devices right against our bodies every day, but growing scientific evidence has emerged showing serious health risks associated with exposure to EMF radiation emitted from these devices.
[00:52:39.127 --> 00:52:43.549]  The solution is DefenderShield, the most effective mobile radiation shielding ever developed.
[00:52:43.549 --> 00:52:50.553]  DefenderShield blocks virtually 100% of EMF radiation from cell phones, tablets, and laptops, and starts at just $64.99.
[00:52:50.553 --> 00:52:52.434]  Buy now at DefenderShield.com.
[00:52:52.434 --> 00:52:54.835]  For 10% off, use promo code GCN.
[00:52:54.835 --> 00:52:58.337]  DefenderShield.com, the worldwide leader in mobile radiation shielding.
[00:52:59.290 --> 00:53:02.708]  As if chlorine in our water weren't bad enough, now they're adding ammonia?
[00:53:03.510 --> 00:53:04.130]  It's true.
[00:53:04.130 --> 00:53:08.292]  Some municipalities are now adding ammonia plus chlorine to your water supply.
[00:53:08.292 --> 00:53:10.672]  It's a disinfectant called chloramine.
[00:53:10.672 --> 00:53:15.474]  But with a trusted Big Berkey water filter, you can keep chloramine out of your water.
[00:53:15.474 --> 00:53:28.338]  New NSF EPA certified lab tests show EPA Berkey water filters remove chloramines, pharmaceuticals, BPA, pesticides, bacteria and viruses, all forms of fluoride and much more.
[00:53:28.338 --> 00:53:31.839]  Big Berkey water filters are the original and most trusted on the market.
[00:53:32.119 --> 00:53:34.781]  The gold standard in water purification.
[00:53:34.781 --> 00:53:39.084]  And our filters last for years at less than two cents per gallon.
[00:53:39.084 --> 00:53:39.905]  Big Berkey.
[00:53:39.905 --> 00:53:43.628]  The one that's powerful enough to purify stagnant pond water.
[00:53:43.628 --> 00:53:45.369]  Get your Big Berkey today.
[00:53:45.369 --> 00:53:47.691]  Call 1-877-99-BERKEY or click BigBerkeyWaterFilters.com.
[00:53:47.691 --> 00:53:48.491]  That's 1-877-99-BERKEY.
[00:53:48.491 --> 00:53:49.913]  Big Berkey Water Filters.
[00:53:49.913 --> 00:53:50.933]  For the love of clean water.
[00:54:11.242 --> 00:54:19.089]  We are back on the Alex Jones Show.
[00:54:19.089 --> 00:54:23.693]  We've got a couple of short segments here before the long segment, but we're going to get our guest on now.
[00:54:23.693 --> 00:54:30.599]  He is Gad Thad, and I'm obviously butchering that name and will continue to do so, but that's the easiest way for me to say it.
[00:54:31.280 --> 00:54:32.901]  He's been on the show before, of course.
[00:54:32.901 --> 00:54:38.066]  He's an evolutionary behavioral scientist at Concordia University there in Canada.
[00:54:38.066 --> 00:54:43.050]  He's known for applying evolutionary psychology to marketing and consumer behavior.
[00:54:43.050 --> 00:54:49.094]  And of course, more so recently, he's been railing against political correctness in academia.
[00:54:49.955 --> 00:54:56.759]  He's at Gadsad on Twitter, and you can search for Gadsad on YouTube, find his excellent YouTube channel.
[00:54:56.759 --> 00:55:12.006]  Now, Gadsad, I don't want to trigger you here, because, of course, we've got some students now calling on professors to individually ask hundreds of students what their preferred gender pronoun is before commencing the lecture.
[00:55:12.006 --> 00:55:16.809]  So, so as not to trigger you, can you let the audience know what you're identifying as today?
[00:55:18.053 --> 00:55:27.756]  Well, so I want to be gender free and carbon free, and so I now identify as an isosceles trapezoid.
[00:55:27.756 --> 00:55:34.038]  As long as you don't identify as an attack helicopter, because that seems to really trigger social justice worries.
[00:55:34.038 --> 00:55:39.059]  Lauren Southern just had urine dumped over her head for doing that, so we'll be sure to avoid that.
[00:55:39.059 --> 00:55:44.321]  Now we've got a few minutes in this segment, just set the table for us, give us a three minute overview.
[00:55:45.001 --> 00:55:54.244]  Where we're at in terms of the hostile, politically correct takeover of universities in the West and why people should be concerned about it.
[00:55:54.244 --> 00:55:56.744]  Why does it threaten their freedoms?
[00:55:56.744 --> 00:56:08.047]  Well, because there are all sorts of various movements that are infiltrating themselves within the university campus that is stifling people's confidence in expressing their ideas, right?
[00:56:08.047 --> 00:56:12.469]  I mean, a university is supposed to be a place, a safe space where people can go and
[00:56:13.869 --> 00:56:14.970]  Debate one another.
[00:56:14.970 --> 00:56:32.977]  And because of the thought police, because of the language police, because of political correctness, because of microaggressions and cultural appropriation and so on, everybody walks around on eggshells, terrified that they might utter a syllable that might be misconstrued in some ways, and that's not good for a free society.
[00:56:34.850 --> 00:56:43.540]  And, I mean, just to put people right, I often hear people say, oh, this is just a fringe minority, they're on Twitter, they're on Tumblr, they have no real influence.
[00:56:43.540 --> 00:56:46.604]  But they do, because these people are going to be our future leaders, right?
[00:56:46.604 --> 00:56:51.709]  This is the next generation that's going to set the laws and make the rules on free speech.
[00:56:51.709 --> 00:56:53.552]  That's why it affects us, correct?
[00:56:53.552 --> 00:56:54.333]  Well, exactly.
[00:56:54.913 --> 00:56:58.015]  At some point, the lunacy becomes normalized, right?
[00:56:58.015 --> 00:57:08.401]  I mean, Thomas Kuhn, the famous philosopher, talked about a paradigmatic shift, and then once a paradigm shift happens, it eventually becomes part of normal science.
[00:57:08.401 --> 00:57:10.102]  And so if we allow these lunatic
[00:57:12.083 --> 00:57:13.043]  Thank you very much.
[00:57:34.167 --> 00:57:43.513]  Now, over the last several weeks, I guess, and we can get into more detail later, we've had this tyranny, this politically correct tyranny, really come to the fore.
[00:57:43.513 --> 00:57:57.102]  We've had Milo Yiannopoulos, Ben Shapiro on these speaking tours, and almost every event they either get interrupted, in the case of Shapiro, they actually physically tried to block people from attending his lecture.
[00:57:57.782 --> 00:58:09.052]  We have these safe space students preaching tolerance and diversity all day long, while themselves exhibiting complete intolerance for diversity of opinion.
[00:58:09.052 --> 00:58:14.777]  What I don't understand is, you know, they could have a peaceful rally outside these events, express their free speech.
[00:58:14.777 --> 00:58:19.902]  Their message would be received far better, yet they're smearing themselves with blood.
[00:58:19.902 --> 00:58:22.244]  They're physically blocking events.
[00:58:22.244 --> 00:58:23.345]  They're interrupting.
[00:58:23.965 --> 00:58:31.887]  I mean, why do these social justice warriors use these violent mob intimidation tactics when it doesn't even boost their credibility to the outside world?
[00:58:31.887 --> 00:58:35.147]  We're gonna get into that after the break with Gadsad.
[00:58:35.147 --> 00:58:36.428]  InfoWars.com.
[00:58:36.428 --> 00:58:38.728]  Stay tuned.
[00:58:38.728 --> 00:58:41.749]  Thank you for listening to GCN.
[00:58:41.749 --> 00:58:43.049]  Visit GCNlive.com today.
[00:58:49.485 --> 00:58:53.248]  Tell folks how you got introduced to super male and then when super female came out.
[00:58:53.248 --> 00:58:54.148]  Tell us what happened.
[00:58:54.148 --> 00:58:58.912]  After I saw such a huge positive change in my husband, I had to try it for myself.
[00:58:58.912 --> 00:59:00.233]  Talk about the effects.
[00:59:00.233 --> 00:59:01.754]  I feel great when I wake up in the morning.
[00:59:01.754 --> 00:59:03.675]  I have drive to go to the gym.
[00:59:03.675 --> 00:59:04.796]  I feel like I look better.
[00:59:04.796 --> 00:59:05.497]  I feel better.
[00:59:05.497 --> 00:59:06.918]  I feel sexier.
[00:59:06.918 --> 00:59:07.278]  I love it.
[00:59:07.518 --> 00:59:10.499]  Even if you don't believe in supplements, take the challenge.
[00:59:10.499 --> 00:59:13.420]  Get a bottle of Super Male, a bottle of Super Female.
[00:59:13.420 --> 00:59:14.500]  Check it out for yourself.
[00:59:14.500 --> 00:59:15.701]  Consult your physician.
[00:59:15.701 --> 00:59:18.061]  Visit Infowarslife.com today.
[00:59:18.061 --> 00:59:18.982]  This is life changing.
[00:59:23.123 --> 00:59:26.125]  ProPure ProMax High Performance Shower Filter.
[00:59:26.125 --> 00:59:30.949]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[00:59:30.949 --> 00:59:38.035]  This new 4-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[00:59:38.035 --> 00:59:45.001]  You can find more details on this amazing new filter and free shipping at InfowarsStore.com or call 888-253-3139 to order your ProMax Shower Filter from ProPure today!
[00:59:51.576 --> 01:00:07.224]  You're listening to the Alex Jones Show.
[01:00:07.224 --> 01:00:14.048]  From the front lines of the information war, it's Alex Jones.
[01:00:18.211 --> 01:00:20.492]  We're back live on the Alex Jones Show.
[01:00:20.492 --> 01:00:28.738]  Alex will be back at the bottom of the hour, but we're talking to Gad Saad, a behavioural scientist out of Concordia University.
[01:00:28.738 --> 01:00:36.362]  Just before we hit the break there, I was getting into social justice worries and the tactics they use to interrupt these events.
[01:00:36.362 --> 01:00:42.206]  Of course, we know they're completely intolerant of diversity of opinion, but they don't go out and picket.
[01:00:42.206 --> 01:00:43.367]  They don't wave signs.
[01:00:44.167 --> 01:00:51.894]  They pull fire alarms, they make bomb threats, they interrupt events, they smear themselves with blood and scream out.
[01:00:51.894 --> 01:00:55.457]  They physically block people from attending these events.
[01:00:55.457 --> 01:00:56.738]  Gad Zab!
[01:00:56.738 --> 01:00:59.621]  Why do they resort to these mob intimidation tactics?
[01:00:59.621 --> 01:01:01.883]  It decreases their credibility.
[01:01:01.883 --> 01:01:04.145]  What message are they trying to send by doing this?
[01:01:05.005 --> 01:01:08.907]  I think I actually discussed this in a recent Sad Truth clip.
[01:01:08.907 --> 01:01:14.170]  I think they have a profoundly erroneous view of what freedom of speech is.
[01:01:14.170 --> 01:01:22.614]  They genuinely believe that the tactics that you're speaking of is their exercise of their freedom of speech, right?
[01:01:22.614 --> 01:01:27.716]  So they think that stopping you from speaking is a form of free speech, right?
[01:01:27.716 --> 01:01:31.398]  They don't recognize that that is a violation of your right to free speech.
[01:01:31.398 --> 01:01:33.559]  So it's really a it really is
[01:01:34.560 --> 01:01:46.151]  A complete inability to understand that freedom of speech means you have a right to speak and they're allowed to set up an alternate venue where they offer their own dissenting voices.
[01:01:46.151 --> 01:01:52.237]  It doesn't mean that they could shut you down, but repeatedly when I've engaged some of these folks, they truly believe this.
[01:01:52.237 --> 01:01:54.479]  And I'll give you another quick example.
[01:01:54.479 --> 01:01:55.881]  I've blocked people who were
[01:01:56.181 --> 01:02:02.224]  You know, on the very rare cases where somebody is, you know, very hostile towards me and insulting and so on, I block them.
[01:02:02.224 --> 01:02:07.086]  They usually come back and accuse me of violating their free speech.
[01:02:07.086 --> 01:02:24.373]  So how, you know, how unaware must you be of the most basic tenets of free speech to think that you could follow me around all over Twitter, hurl insults at me on my various social portals, and if I decide to disengage with you, I am violating your freedom to insult me.
[01:02:24.373 --> 01:02:24.953]  It's grotesque.
[01:02:26.636 --> 01:02:28.477]  No, I mean, I've had that numerous times.
[01:02:28.477 --> 01:02:32.718]  They think that disagreeing with them is you violating their free speech.
[01:02:32.718 --> 01:02:36.019]  They have no understanding of debate or dissent whatsoever.
[01:02:36.019 --> 01:02:46.423]  And this new thing I've noticed quite recently is we've got these safe spaces now trying to argue that disagreeing with their opinions is a form of violence.
[01:02:47.633 --> 01:02:57.219]  We have people walking out of the Milo Yiannopoulos lecture saying they felt physically threatened because he expressed a different opinion.
[01:02:57.219 --> 01:03:08.226]  We have the case that you mentioned in your lecture in Ottawa recently, you know, Laura Kipnis, she writes an article suggesting that rape culture might be, you know, fanned by paranoia.
[01:03:08.226 --> 01:03:10.607]  She's targeted under the same justification.
[01:03:10.607 --> 01:03:15.971]  How can it possibly be argued with any credibility that having a differing opinion is a form of violence?
