[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[35:20.000 --> 35:29.000]  Those are Federal Reserve bases. We've got to start understanding that. And the globalists hate us even more than other countries they're attacking.
[35:29.000 --> 35:41.000]  So here's the headline at mfolwars.com. It's a boil down piece that I had Paul Watson put up with Thursday, Friday, and Saturday's video and text reports all put into one.
[35:41.000 --> 35:50.000]  Obama mentor called for 25 million Americans to be killed in reeducation camps.
[35:50.000 --> 35:59.000]  This came out in federal court with the weathermen. And I'm going to play a video clip of one of the inner circle of the weathermen
[35:59.000 --> 36:07.000]  who would go out and give the orders to the subgroups directly from Obama's main mentors, like Bill Ayers,
[36:07.000 --> 36:15.000]  who directly shed, killed 25 million people. And you notice that's why he didn't really get in trouble and got released from prison soon.
[36:15.000 --> 36:20.000]  And pardon by Bill Clinton and the rest of it, because these are good people according to the New World Order.
[36:20.000 --> 36:27.000]  And see, they run things now. But they're not really communists. The mega rich are always waging war against the middle class and new wealth.
[36:27.000 --> 36:34.000]  That's on record. All right, let's continue here. Here's the article Thursday that came out that, by the way, is declassified.
[36:34.000 --> 36:45.000]  This is on the Army's own website. But the media has spent three days. First, it was Alex Jones. Infowars.com claims this document.
[36:45.000 --> 36:56.000]  And now today, if you just type my name into Google News or put it in the general, put reeducation camp or similar things,
[36:56.000 --> 37:03.000]  and you'll get all these mainstream articles going, oh, yeah, I guess it is real. Well, maybe reeducation is needed.
[37:03.000 --> 37:12.000]  Leaked U.S. Army document online plans for reeducation camps in America.
[37:12.000 --> 37:17.000]  Political activists would be pacified to sympathize with the government in Syop Center.
[37:17.000 --> 37:22.000]  And then we have the clergy response teams, the preachers admitting through infra-guard they've been prepared.
[37:22.000 --> 37:29.000]  The document is titled FM 3-39-40, internment resettlement operations for overseas or domestically.
[37:29.000 --> 37:35.000]  It says how to get our social security numbers. It says the president can void Posse commentatus now selectively,
[37:35.000 --> 37:40.000]  just like he says he can launch wars without congressional approval. Remember that?
[37:40.000 --> 37:48.000]  They're doing whatever they want. A federal court says John U. has a waiver over law to be able to order torture.
[37:48.000 --> 37:56.000]  That's what a circuit court says. The CIA director says they can operate domestically even though the law still stands.
[37:56.000 --> 38:02.000]  They can. And says your appliances are spying on you a month ago. Remember that?
[38:02.000 --> 38:07.000]  Everything I told you now out in the open.
[38:07.000 --> 38:12.000]  I even saw articles in Reuters a week and a half ago admitting the government's running child kidnapping ranks.
[38:12.000 --> 38:16.000]  But it's like, oh, yeah, they grab kids all over the world and sell them into sex slavery.
[38:16.000 --> 38:20.000]  No big deal, though. Al-Qaeda, did I tell you how scary they are?
[38:20.000 --> 38:23.000]  Did I? Give up your rights or they'll get you.
[38:23.000 --> 38:26.000]  By the way, Al-Qaeda is not around anymore. It's those patriots.
[38:26.000 --> 38:30.000]  See all these black armored vehicles and surveillance and drones? That's for you.
[38:30.000 --> 38:34.000]  You don't like the world government that doesn't exist.
[38:34.000 --> 38:40.000]  And then Paul Watson did an even bigger article with screenshots of the 300 plus page government PDF,
[38:40.000 --> 38:46.000]  where it explains dozens of times it's for U.S. citizens and the reeducation camps and torture
[38:46.000 --> 38:51.000]  and how to duct tape your mouth and how to separate the men, women and children.
[38:51.000 --> 38:56.000]  And the prisoner's social security numbers is in 7-16 section.
[38:56.000 --> 38:59.000]  And still, the public can't believe it.
[38:59.000 --> 39:02.000]  Still, the public can't believe it.
[39:02.000 --> 39:06.000]  Can you believe you got Socialist Healthcare coming in? Can you believe you got wide open borders?
[39:06.000 --> 39:11.000]  Can you believe the government, when ICE does fake raids on illegals for the news,
[39:11.000 --> 39:15.000]  every time on record, AP reports, they take them and give them,
[39:15.000 --> 39:18.000]  every time it's one of these big fake raids of a meatpacking place or whatever or Wal-Mart,
[39:18.000 --> 39:21.000]  they give them green cards on the spot.
[39:21.000 --> 39:24.000]  Kind of like the show fence they built part of.
[39:24.000 --> 39:28.000]  They had illegals built at Fox News AP as well.
[39:28.000 --> 39:32.000]  So, here you go. This is what's going on.
[39:32.000 --> 39:38.000]  And notice that reeducation camp is directly out of the Soviet model.
[39:38.000 --> 39:43.000]  They use the term reeducation.
[39:43.000 --> 39:46.000]  Psychological warfare officers for reeducation.
[39:46.000 --> 39:50.000]  And by the way, I notice there's all these recently retired or out of the Army and Marines.
[39:50.000 --> 39:55.000]  Shyop officers are suddenly going all over YouTube with their documents, their names,
[39:55.000 --> 40:00.000]  going, yeah, it's all real. The good thing is the military at the grassroots level
[40:00.000 --> 40:04.000]  and even the mid-level officer level is salt of the earth, good people,
[40:04.000 --> 40:07.000]  and they're blowing the whistle. You know, open the phones up all last week
[40:07.000 --> 40:11.000]  with military police calling in going, it's all real, it's true, it's terrible.
[40:11.000 --> 40:13.000]  We're being trained to take on the American people.
[40:13.000 --> 40:16.000]  We're using police locally to raid gun dealers.
[40:16.000 --> 40:23.000]  Oh yeah, the military dresses up with police illegally to raid gun dealers all over the country.
[40:23.000 --> 40:28.000]  There's a giant covert illegal operation that's now lining up.
[40:28.000 --> 40:35.000]  Like the Nazis lining up on the border of Poland in 1940 or 1939.
[40:35.000 --> 40:37.000]  And then how did Hitler do it?
[40:37.000 --> 40:42.000]  He staged a terror attack against his own military base and blamed it on the Poles.
[40:42.000 --> 40:48.000]  Gliwitz. Look up Gliwitz. Just Hitler staged terror attack. Gliwitz.
[40:48.000 --> 40:53.000]  Mainline history. This is what the bankers do. This is how they do it.
[40:53.000 --> 40:57.000]  They control the whore media, the globalist collaborator media.
[40:57.000 --> 41:01.000]  They've got a collaborator population. It's like I live in a fascist country, folks.
[41:01.000 --> 41:07.000]  We study history. I was at the YMCA and all there was around me this weekend working out
[41:07.000 --> 41:12.000]  to support the troops, the military loves you, and environmental propaganda.
[41:12.000 --> 41:15.000]  You'd think I was in the Soviet Russia. Let me give you a news flash.
[41:15.000 --> 41:19.000]  When you're in a country and everywhere you go and every TV show you watch,
[41:19.000 --> 41:22.000]  whether it's the Super Bowl or Kentucky Derby or the YMCA,
[41:22.000 --> 41:28.000]  and all it is is about troops and troops in uniforms at the Kite Festival and TSA running checkpoints,
[41:28.000 --> 41:32.000]  and oh my gosh, watch your neighbor, that's not a free society.
[41:32.000 --> 41:38.000]  It's not that the military's bad. We've got a couple of graphics at infowars.com.
[41:38.000 --> 41:45.000]  Every day we put up a new political satire piece.
[41:45.000 --> 41:49.000]  And have one of those moments. What do you call it when you put up a...
[41:49.000 --> 41:53.000]  You have to hit the mic. Go ahead.
[41:53.000 --> 41:55.000]  I can't hear you.
[41:55.000 --> 41:59.000]  No, no, no. It's not an epiphany. Those mics are always too low.
[41:59.000 --> 42:02.000]  I don't understand it. I don't even know why we even have them. But that's fine.
[42:02.000 --> 42:09.000]  No, I mean a political cartoon. What do you call those?
[42:09.000 --> 42:14.000]  Yeah, no, I know what satire is. No, no, no. What do you call cartoons?
[42:14.000 --> 42:19.000]  What do you call cartoon art? What do you call that in the newspaper?
[42:19.000 --> 42:23.000]  Comics. Political comic. Yeah, but that's not the proper term.
[42:23.000 --> 42:26.000]  It'll come to me in a moment. Everybody out there listening to the radio knows the name.
[42:26.000 --> 42:32.000]  But continuing, it says, well, I don't agree with Hitler's policies,
[42:32.000 --> 42:38.000]  but I still believe that we should support our troops.
[42:38.000 --> 42:44.000]  And it shows Nazis marching down the road in Nazi Germany and an old woman talking to an old man.
[42:44.000 --> 42:48.000]  And that's exactly what the Germans said. The tyrants say the troops want more wars.
[42:48.000 --> 42:51.000]  The tyrants say the troops want to be on the streets.
[42:51.000 --> 42:55.000]  The tyrants say that support the troops, let the TSA stick their hands down your pants.
[42:55.000 --> 43:00.000]  This is fascism.
[43:25.000 --> 43:29.000]  And now, new socialist legislation is only compounding the problem.
[43:29.000 --> 43:32.000]  Number four, dangerous weather is always a threat to local grids.
[43:32.000 --> 43:36.000]  Every year, thousands of families lose their power from weather-related onages.
[43:36.000 --> 43:41.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[43:41.000 --> 43:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[43:46.000 --> 43:52.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[43:52.000 --> 44:02.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[44:02.000 --> 44:06.000]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[44:06.000 --> 44:12.000]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream
[44:12.000 --> 44:15.000]  by breathing the solution through the lungs.
[44:15.000 --> 44:19.000]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[44:19.000 --> 44:26.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions
[44:26.000 --> 44:31.000]  and also delivers the silver nanoparticles instantly into the bloodstream
[44:31.000 --> 44:35.000]  with continued legislation threatening the sale of nano-silver products.
[44:35.000 --> 44:40.000]  You can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[44:40.000 --> 44:46.000]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[44:46.000 --> 44:53.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[44:53.000 --> 45:17.000]  That's www.silverlungs.com.
[45:23.000 --> 45:48.000]  This is the Silver Lungs Generator.
[45:48.000 --> 46:17.000]  This is the Silver Lungs Generator.
[46:17.000 --> 46:22.000]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[46:22.000 --> 46:29.000]  They call it a survival seed bank and it can produce an endless supply of nutrient-dense food for you and your family.
[46:29.000 --> 46:33.000]  And here's the best part, these seeds have not been genetically modified in any way
[46:33.000 --> 46:37.000]  and you actually get enough seeds to plant a full acre crisis garden.
[46:37.000 --> 46:40.000]  So visit them today at www.survivalseedbank.com.
[46:40.000 --> 46:47.000]  That's www.survivalseedbank.com or give them a call at 877-327-0365.
[46:47.000 --> 46:51.000]  That's www.877-327-0365.
[46:51.000 --> 46:56.000]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[46:56.000 --> 47:12.000]  This is Alex Jones for survivalseedbank.com.
[47:12.000 --> 47:30.000]  I have sworn upon the altar of God eternal hostility against every form of tyranny over the mind of man.
[47:30.000 --> 47:46.000]  Before I went to break, I was having one of those moments where I couldn't draw up the proper name for something.
[47:46.000 --> 48:01.000]  There's one from www.NewWorldDigest.com.
[48:01.000 --> 48:11.000]  It shows a tank rolling down the middle of a Berlin square with troops goose-stepping and an old man.
[48:11.000 --> 48:16.000]  And that is exactly what's going on in this country.
[48:16.000 --> 48:19.000]  And don't say you weren't warned because I want to explain something to you.
[48:19.000 --> 48:22.000]  The Congress has been told they're not over-war yet.
[48:22.000 --> 48:25.000]  The Congress has been told they don't get to see PDD-51.
[48:25.000 --> 48:31.000]  The Congress has been told they don't get details of the NSA Center that they admit spies on the American people
[48:31.000 --> 48:35.000]  without warrants that they've built in Utah.
[48:35.000 --> 48:42.000]  I mean, I've got a CNET news article where the FBI openly admits their spy on everybody without warrants now
[48:42.000 --> 48:48.000]  and is demanding that all the new software coming out has backdoors so they can go in without warrants.
[48:48.000 --> 48:50.000]  That's not a free society.
[48:50.000 --> 48:55.000]  So again, you go to www.TheBottomOfMFullWars.com right-hand side to see that.
[48:55.000 --> 48:59.000]  Also, in the featured stories area, there's another cartoon.
[48:59.000 --> 49:05.000]  And it says Bank and it shows a little robber coming in with his mask on holding up a gun.
[49:05.000 --> 49:12.000]  And there are three bank tellers dressed as robbers as well laughing because they're about 20 feet tall compared to him
[49:12.000 --> 49:15.000]  because they're the real robbers.
[49:15.000 --> 49:16.000]  Okay?
[49:16.000 --> 49:18.000]  Yeah, there's the Nazi one.
[49:18.000 --> 49:21.000]  And then you've got the one with the robbers that say Banco.
[49:21.000 --> 49:24.000]  I guess that's out of France or Spain.
[49:24.000 --> 49:29.000]  The point is, is it wake up, wake up, this is out of control.
[49:29.000 --> 49:35.000]  We've now got Army manuals and how they're going to take people to reeducation camps for their political views.
[49:35.000 --> 49:37.000]  This is out of control.
[49:37.000 --> 49:40.000]  The Congress is told sit down and shut up.
[49:40.000 --> 49:48.000]  They send in the generals now with the Joint Chiefs of Staff Chairman and the rest of them and arrogantly tell Congress,
[49:48.000 --> 49:51.000]  no, you're not in charge anymore, the UN is.
[49:51.000 --> 49:53.000]  I've played those clips over and over again.
[49:53.000 --> 49:55.000]  This is treason.
[49:55.000 --> 49:57.000]  This is a joke.
[49:57.000 --> 49:58.000]  Look at Europe.
[49:58.000 --> 50:10.000]  You know, they've thrown out Sarkozy now and the socialists have been put in exactly who they wanted.
[50:10.000 --> 50:16.000]  And now they've put socialist Hollande in there.
[50:16.000 --> 50:18.000]  He's won the French presidency.
[50:18.000 --> 50:20.000]  Merkel's in trouble.
[50:20.000 --> 50:23.000]  She loses power in the state election.
[50:23.000 --> 50:25.000]  Soon she'll be out.
[50:25.000 --> 50:28.000]  Angry voters deliver blow to Greece's ruling coalition.
[50:28.000 --> 50:34.000]  The problem is in most these countries, they just put in the second string owned by the bankers.
[50:34.000 --> 50:38.000]  And who's funding agenda 21 and UN takeovers and all this?
[50:38.000 --> 50:41.000]  Goldman Sachs, JP Morgan, number one funders of it.
[50:41.000 --> 50:47.000]  They want to get rid of your property rights because they want to use government to take your property and give it to them.
[50:47.000 --> 50:54.000]  Now, this video is of Larry Grathwall.
[50:54.000 --> 50:56.000]  And this all came out in federal court.
[50:56.000 --> 50:59.000]  We have the documents, the articles, all of it linked to the top of infoworks.com.
[50:59.000 --> 51:01.000]  We've played this many times over the years.
[51:01.000 --> 51:05.000]  But notice he's talking about Bill Ayers, the guy that helped put Obama through college,
[51:05.000 --> 51:16.000]  you helped pay for his house, his mentor who said in these weatherman meetings and giving orders out to be sent out to the subcommittees that we're going to take over America.
[51:16.000 --> 51:17.000]  We're bringing in foreign troops.
[51:17.000 --> 51:24.000]  That's now an official documents NLE09, national level exercise 09 FEMA with troops from 15 foreign countries.
[51:24.000 --> 51:33.000]  They said, we're going to come into America and we're going to take tens of millions of people.
[51:33.000 --> 51:38.000]  Well, over that to these reeducation camps, we're going to kill 25 million people.
[51:38.000 --> 51:40.000]  And folks, they mean business.
[51:40.000 --> 51:47.000]  Okay, they're not setting up checkpoints and threat fusion centers and giant black tanks and federalizing the police for Al Qaeda.
[51:47.000 --> 51:48.000]  I told you Al Qaeda works for them.
[51:48.000 --> 51:49.000]  That's now admitted.
[51:49.000 --> 51:51.000]  They now admit it's for you.
[51:51.000 --> 51:53.000]  It's for you.
[51:53.000 --> 51:55.000]  America has been hijacked.
[51:55.000 --> 51:57.000]  America has been taken over.
[51:57.000 --> 51:59.000]  I don't know how else to tell you.
[51:59.000 --> 52:04.000]  And a lot of people are waking up.
[52:04.000 --> 52:06.000]  That's why they're selling 5 million guns a month.
[52:06.000 --> 52:08.000]  Let's go to this clip and then your phone calls.
[52:08.000 --> 52:14.000]  Here is from the 1982 documentary breaking this down with Larry Rathwall.
[52:14.000 --> 52:16.000]  Here it is.
[52:16.000 --> 52:21.000]  I brought up the subject of what's going to happen after we take over the government.
[52:21.000 --> 52:29.000]  You know, we, we become responsible then for administrating, you know, 250 million people.
[52:29.000 --> 52:30.000]  They want to kill you?
[52:30.000 --> 52:32.000]  And there was no answers.
[52:32.000 --> 52:35.000]  No one had given any thought to economics.
[52:35.000 --> 52:38.000]  How are you going to clothe and feed these people?
[52:38.000 --> 52:43.000]  The only thing that I could get was that they expected that the Cubans and the North Vietnamese
[52:43.000 --> 52:50.000]  and the Chinese and the Russians would all want to occupy different portions of the United States.
[52:50.000 --> 52:57.000]  They also believed that their immediate responsibility would be to protect against what they called the counter-revolution.
[52:57.000 --> 53:07.000]  And they felt that this counter-revolution could best be guarded against by creating and establishing reeducation centers in the Southwest.
[53:07.000 --> 53:08.000]  Good pause.
[53:08.000 --> 53:09.000]  Back it up.
[53:09.000 --> 53:11.000]  Five seconds.
[53:11.000 --> 53:15.000]  Homeland security was always for the American people.
[53:15.000 --> 53:21.000]  And while they've got you saluting plastic made in China, American flags bought at Walmart,
[53:21.000 --> 53:24.000]  while they've got you busy taking your flu shot and getting Alzheimer's,
[53:24.000 --> 53:26.000]  while they're busy doing all this,
[53:26.000 --> 53:29.000]  while you're busy worshipping the system as if that's patriotism,
[53:29.000 --> 53:32.000]  you've always been the enemy.
[53:32.000 --> 53:36.000]  And now it's announced white al-Qaeda is the number one threat.
[53:36.000 --> 53:37.000]  Domestic threats.
[53:37.000 --> 53:39.000]  They're not worried about foreign enemies.
[53:39.000 --> 53:46.000]  It was always for you because the enemies, the same people that shipped guns into Mexico to blind the Second Amendment,
[53:46.000 --> 53:52.000]  the terrorist that was a problem reaction solution, false flag, they are in control.
[53:52.000 --> 53:56.000]  But only by recognizing that we have any hope to turn this around.
[53:56.000 --> 53:57.000]  And by the way, we are turning it around.
[53:57.000 --> 53:58.000]  Continue.
[53:58.000 --> 54:09.000]  In establishing reeducation centers in the Southwest where we would take all the people who needed to be reeducated into the new way of thinking
[54:09.000 --> 54:14.000]  and teach them how things were going to be.
[54:14.000 --> 54:18.000]  I ask, well, what is going to happen to those people that we can't reeducate,
[54:18.000 --> 54:22.000]  that are diehard capitalists?
[54:22.000 --> 54:26.000]  And the reply was that they'd have to be eliminated.
[54:26.000 --> 54:34.000]  And when I pursued this further, they estimated that they would have to eliminate 25 million people in these reeducation centers.
[54:34.000 --> 54:37.000]  And when I say eliminate, I mean kill.
[54:37.000 --> 54:39.000]  25 million people.
[54:39.000 --> 54:53.000]  I want you to imagine sitting in a room with 25 people, most of which have graduate degrees from Columbia and other well-known educational centers
[54:53.000 --> 55:00.000]  and hear them figuring out the logistics for the elimination of 25 million people.
[55:00.000 --> 55:03.000]  And they were dead serious.
[55:03.000 --> 55:05.000]  That's from the documentary No Place to Hide.
[55:05.000 --> 55:07.000]  And that all came out in federal court.
[55:07.000 --> 55:09.000]  They admitted to this.
[55:09.000 --> 55:13.000]  Now, the Ford Foundation, Rockefeller Foundation, they openly fund this communist movement.
[55:13.000 --> 55:17.000]  The UN is saying break off the Southwest and give it to Mexico right now.
[55:17.000 --> 55:19.000]  I told you that was coming years ago.
[55:19.000 --> 55:21.000]  This is not a game.
[55:21.000 --> 55:23.000]  And I've been sent by police.
[55:23.000 --> 55:25.000]  The training videos were FEMA.
[55:25.000 --> 55:26.000]  I mean, it's in my film Road to Tyranny.
[55:26.000 --> 55:28.000]  You can watch it for free online.
[55:28.000 --> 55:32.000]  Talk about, it's right out of Red Dawn where they got everybody in a reeducation camp
[55:32.000 --> 55:36.000]  and they're saying the founding fathers are pieces of filth and all this.
[55:36.000 --> 55:39.000]  Forget Red Dawn's some Hollywood image of a commie takeover.
[55:39.000 --> 55:44.000]  I have FEMA teaching a room full of Kansas City police, firemen and sheriff's deputies
[55:44.000 --> 55:46.000]  that the founding fathers were evil.
[55:46.000 --> 55:48.000]  That George Washington was bad.
[55:48.000 --> 55:52.000]  And I could open the phones up right now and take calls from police in 50 states
[55:52.000 --> 55:54.000]  saying they'd been given that training.
[55:54.000 --> 55:57.000]  There are cops listening right now getting chills who've been given the same training.
[55:57.000 --> 56:00.000]  Come on, they're saying George Washington's bad.
[56:00.000 --> 56:02.000]  They're the enemy.
[56:02.000 --> 56:04.000]  I mean, how hard does this have to get?
[56:04.000 --> 56:07.000]  And the reason I get so angry is I got 50 phone calls here I want to take.
[56:07.000 --> 56:10.000]  I got guests coming up that came all the way here from Oklahoma.
[56:10.000 --> 56:13.000]  They're actually here locally for an event, but I heard they were here and got them in here.
[56:13.000 --> 56:15.000]  The point is I'm just going crazy.
[56:15.000 --> 56:17.000]  I just want to warn people.
[56:17.000 --> 56:19.000]  I just want to get the word out about this.
[56:19.000 --> 56:21.000]  I want to stop these globalists.
[56:21.000 --> 56:22.000]  I want my country back.
[56:22.000 --> 56:25.000]  I want to recognize this criminality.
[56:25.000 --> 56:31.000]  The Congress says you cannot shut down power plants, cold power plants under UN rules.
[56:31.000 --> 56:36.000]  Obama says go to hell and get it, but only so his buddies made money.
[56:36.000 --> 56:40.000]  Not even about the environment and moves our jobs to China and pays 20 plus billion
[56:40.000 --> 56:45.000]  and bail out money to move the vault and Cadillac factories to China.
[56:45.000 --> 56:46.000]  Look it up.
[56:46.000 --> 56:48.000]  I told people that two years ago they didn't believe it.
[56:48.000 --> 56:51.000]  It's all over the news last week that they've now finished them.
[56:51.000 --> 56:52.000]  You paid to move it.
[56:52.000 --> 56:54.000]  Only an enemy would do that.
[56:54.000 --> 56:57.000]  And if you think Mitt Romney's going to save you, he's bought and paid for it.
[56:57.000 --> 57:00.000]  The big banks want this.
[57:00.000 --> 57:06.000]  We are under sustained siege culturally, psychologically, spiritually, economically.
[57:06.000 --> 57:07.000]  You are the enemy.
[57:07.000 --> 57:11.000]  The globalists hate the Iraqis because they were free, because they were under their control.
[57:11.000 --> 57:13.000]  And they hate you even more.
[57:13.000 --> 57:17.000]  The New World Order hates the American people 110%.
[57:17.000 --> 57:21.000]  And the day you realize that, the day you realize this isn't our government,
[57:21.000 --> 57:23.000]  the day you realize crooks have taken this country over,
[57:23.000 --> 57:26.000]  is the day we start turning this thing around.
[57:26.000 --> 57:28.000]  Look at the fascism all around you.
[57:28.000 --> 57:30.000]  It's a synthesis of fascism and communism.
[57:30.000 --> 57:32.000]  That's what the bankers create.
[57:32.000 --> 57:38.000]  The globalists are exempt offshore of fascist combine, controlling you through socialism and communism.
[57:38.000 --> 57:39.000]  Hour number two.
[57:39.000 --> 57:41.000]  Only minutes away.
[57:41.000 --> 57:42.000]  Stay with us.
[57:42.000 --> 57:43.000]  Your phone calls and more.
[57:43.000 --> 57:50.000]  The Republic will resist the death camps of Obama.
[57:50.000 --> 57:54.000]  Right now, the average family spends one fourth of their income on food.
[57:54.000 --> 57:56.000]  It's time to cut your food budget in half.
[57:56.000 --> 57:59.000]  By using the best, most affordable food on the planet.
[57:59.000 --> 58:00.000]  From Eat Foods Direct.
[58:00.000 --> 58:03.000]  The savings from eating this food will actually help you pay your other bills.
[58:03.000 --> 58:07.000]  Serve these delicious meals to your family tonight for a quick and easy dinner.
[58:07.000 --> 58:11.000]  For about $1.25 a serving, compared to over $3 a serving for any other food.
[58:11.000 --> 58:14.000]  This food is compact, making it easy to store some away.
[58:14.000 --> 58:18.000]  And will be just as delicious in 25 years as the ones you cook tonight.
[58:18.000 --> 58:19.000]  Is it affordable?
[58:19.000 --> 58:20.000]  Absolutely.
[58:20.000 --> 58:25.000]  The New Alex Jones Family Pack saves you up to 50% compared to other food storage companies.
[58:25.000 --> 58:32.000]  See the comparison at EatFoodsDirect.com forward slash Alex or call 800-409-5633.
[58:32.000 --> 58:37.000]  My friends, as crazy as this world is today, you'd be nuts to not get a storable food supply.
[58:37.000 --> 58:42.000]  Give Eat Foods Direct a call and order one of the Alex Jones Family Packs and test it out today.
[58:42.000 --> 58:50.000]  Start your journey of food independence today at EatFoodsDirect.com forward slash Alex or call 800-409-5633.
[58:50.000 --> 58:57.000]  When you're out on the road, the last place you want to be is on the road.
[58:57.000 --> 59:02.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[59:02.000 --> 59:11.000]  There's a place down in Tennessee, where they make blue diamond gusset jeans.
[59:11.000 --> 59:19.000]  They so pride in every stitch, guarantee you love the way they fit.
[59:19.000 --> 59:24.000]  They put a diamond gusset in the crotch where you need it most.
[59:24.000 --> 59:29.000]  Blue diamond gussets got it, others don't.
[59:29.000 --> 59:33.000]  We turned jeans inside out, diamond gusset jeans.
[59:33.000 --> 59:36.000]  Made in the USA with unparalleled quality.
[59:36.000 --> 59:40.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection,
[59:40.000 --> 59:42.000]  so you can ride all day with confidence.
[59:42.000 --> 59:45.000]  Order yours at gusset.com.
[59:45.000 --> 59:51.000]  Diamond gusset jeans got it, others don't.
[59:51.000 --> 59:54.000]  Coast to coast, direct from Austin.
[59:54.000 --> 01:00:01.000]  You're listening to the Alex Jones Broadcasting Network.
[01:00:01.000 --> 01:00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:00:08.000 --> 01:00:13.000]  It's Alex Jones and the GCN Radio Network.
[01:00:13.000 --> 01:00:16.000]  You know, that's why I get frustrated and overheat and start gibbering.
[01:00:16.000 --> 01:00:19.000]  I've covered about two, three stacks. I have about 15.
[01:00:19.000 --> 01:00:24.000]  We got guests coming up. I'm going to get to all the calls that are on the board one way or another.
[01:00:24.000 --> 01:00:29.000]  Let's go to Matt in California, then Wiley, Carol, Dan, Amanda, Zach, Eric, Mike, Stephen, Edward.
[01:00:29.000 --> 01:00:33.000]  We'll get to at least those calls today, or I'll punch myself in the nose.
[01:00:33.000 --> 01:00:35.000]  Matt in California, you're on the air. Go ahead.
[01:00:35.000 --> 01:00:41.000]  Alex, dude, I'm so pumped to finally talk to you, man. It's amazing, your work. I love you, man.
[01:00:41.000 --> 01:00:45.000]  I'm a first-time caller. I'm down here in San Diego, right here in the front lines of tyranny.
[01:00:45.000 --> 01:00:47.000]  You know, just like the rest of America.
[01:00:47.000 --> 01:00:50.000]  But I have a few topics to bring up if that's okay.
[01:00:50.000 --> 01:00:52.000]  Hit me hard, brother. We don't screen your calls.
[01:00:52.000 --> 01:00:54.000]  All right, man. Awesome.
[01:00:54.000 --> 01:01:00.000]  Well, I want to ask you about the blueprint of Mad Men, because I know that the intro is funny and it's hilarious,
[01:01:00.000 --> 01:01:04.000]  and it makes sense to everybody that understands what's happening in America.
[01:01:04.000 --> 01:01:08.000]  And I honestly do believe it's hilarious, but the people that don't know what's happening...
[01:01:08.000 --> 01:01:10.000]  I'm working for Janet.
[01:01:10.000 --> 01:01:12.000]  Say again?
[01:01:12.000 --> 01:01:14.000]  Do it for Janet.
[01:01:14.000 --> 01:01:19.000]  Well, I was just going to say that the people that don't understand,
[01:01:19.000 --> 01:01:24.000]  I feel like they just kind of turn it off within the five-minute intro.
[01:01:24.000 --> 01:01:30.000]  Now, listen, brother, I did that as just a one-off thing for prisonplanet.tv members
[01:01:30.000 --> 01:01:33.000]  and to show it a few events on the road.
[01:01:33.000 --> 01:01:41.000]  And so, I mean, it is what it is. I'm certainly not perfect, so tell you what, make a film, brother.
[01:01:41.000 --> 01:01:46.000]  It's amazing. You hit with the information so hard, it's so clear, it's perfect.
[01:01:46.000 --> 01:01:50.000]  But I just feel like we need to get it trending, something kind of like the Tony video.
[01:01:50.000 --> 01:01:52.000]  We could get people talking about it on Facebook.
[01:01:52.000 --> 01:01:56.000]  No, I hear you. Listen, listen, the intro in that film we just did in a few weeks quickly.
[01:01:56.000 --> 01:02:01.000]  I've attended a big high-production deal on the Total Eugenics Master Plan.
[01:02:01.000 --> 01:02:06.000]  I was just so busy launching nightly news shows, doing interviews, everything else.
[01:02:06.000 --> 01:02:08.000]  What's your other point?
[01:02:08.000 --> 01:02:13.000]  Well, I just wanted to say I was at Ron Paul at UCSD just yesterday, and that was amazing.
[01:02:13.000 --> 01:02:16.000]  Probably like 6,500 people turned out. It was good to see all those people.
[01:02:16.000 --> 01:02:21.000]  Did you see the photos of Obama launching his campaign, and there wasn't even a few thousand there?
[01:02:21.000 --> 01:02:26.000]  Looking exactly like Romney's campaign out there in Detroit, where he's got, you know, a couple hundred people going up.
[01:02:26.000 --> 01:02:29.000]  They got the electronic voting machines.
[01:02:29.000 --> 01:02:34.000]  Oh, it's ridiculous. But I just want to say that I'm out here trying to support, man.
[01:02:34.000 --> 01:02:37.000]  I'm posting flyers around the school about 9-11 tonight.
[01:02:37.000 --> 01:02:40.000]  I'm going to hang up a bunch more. I'm going to hang up the InfoWars sign right by the freeway.
