[00:00.000 --> 00:26.000]  Infowars, tomorrow's news, today.
[1:12:19.000 --> 1:12:26.120]  and scientists to cover up his crimes against humanity. Now, here's, here's the next ripple
[1:12:26.120 --> 1:12:36.960]  here that is going to be, I think, realized perhaps by the individuals in the Republican
[1:12:36.960 --> 1:12:41.640]  Party like Jim Jordan and others who are investigating this. Perhaps the doctors and scientists that
[1:12:41.640 --> 1:12:46.720]  are going around the planet warning of what Fauci has done, like Dr. Malone and the lawyers
[1:12:46.720 --> 1:12:51.560]  and all of it. I mean, this isn't going to go away. I mean, maybe Fauci gets away with
[1:12:51.560 --> 1:12:58.280]  these crimes, but the whole world is going to know what a rotten scoundrel he is. And
[1:12:58.280 --> 1:13:04.720]  I'm being kind. Here's the next realization, folks, to just put a cap on how evil Anthony
[1:13:04.720 --> 1:13:12.440]  Fauci truly is. We all knew about COVID in January of 2020. That's obvious. The doctors
[1:13:12.440 --> 1:13:16.520]  all knew about COVID in January of 2020. They were already doing research. They were figuring
[1:13:16.520 --> 1:13:21.280]  out what's going on with it. They were telling Anthony Fauci about it. Now, why didn't the
[1:13:21.280 --> 1:13:26.560]  American people start to hear from Fauci or the Trump administration or any of our health
[1:13:26.560 --> 1:13:35.280]  bureaucracies about COVID or shutdowns or border shutdowns until February of 2020? Why?
[1:13:35.280 --> 1:13:44.560]  Because in January of 2020, Fauci's number one priority was covering up his footprints.
[1:13:44.560 --> 1:13:50.400]  Fauci's number one priority in January of 2020 was not warning America about COVID, was not
[1:13:50.400 --> 1:13:55.520]  stopping COVID from coming here, was not trying to figure out the origins of COVID or how contagious
[1:13:55.520 --> 1:14:03.600]  it was going to be. It was covering up his involvement in the lab and paying off any
[1:14:03.600 --> 1:14:10.880]  doctors and scientists that could have figured it out.
[1:14:10.880 --> 1:14:17.640]  So we now have Dr. Anthony Fauci caught red-handed funding the Wuhan lab, caught red-handed covering
[1:14:17.640 --> 1:14:24.400]  up the truth of the Wuhan lab, and then caught red-handed delaying the information from getting
[1:14:24.400 --> 1:14:33.040]  out until he could cover up his own tracks leading back to the Wuhan lab.
[1:14:33.040 --> 1:14:41.360]  That's your Dr. Fauci. That's your Dr. Mengele. That is perhaps one of the most evil bureaucrats
[1:14:41.360 --> 1:14:52.240]  in American history, Anthony Fauci. It's disgusting. Now, see, this is where we have to be careful
[1:14:52.240 --> 1:14:59.640]  because I want Fauci protected. I want teams around Fauci. I want suicide watches on Fauci.
[1:14:59.640 --> 1:15:04.600]  I don't want a little hair harmed on his head. I am not calling for any violence against
[1:15:04.600 --> 1:15:09.800]  Anthony Fauci. And if anything happens to Anthony Fauci, we want to hold that individual
[1:15:09.800 --> 1:15:16.240]  or group of individuals responsible. I want a legal investigation into Anthony Fauci.
[1:15:16.240 --> 1:15:22.560]  I want it all to come out in court and I want the world to see what Anthony Fauci has done
[1:15:22.560 --> 1:15:26.520]  in a criminal investigation in a court of law.
[1:15:26.520 --> 1:15:37.240]  So Fauci needs security personnel around him 24-7, maybe just in a jail cell for the crimes
[1:15:37.240 --> 1:15:43.840]  he's committed. I don't want any violence done against Anthony Fauci. Not a little whisker
[1:15:43.840 --> 1:15:53.040]  harmed on his buttocks. But I want him in court explaining his actions and the crimes
[1:15:53.040 --> 1:15:59.360]  he's committed that we all know he's done.
[1:15:59.360 --> 1:16:03.840]  Sleepless nights seem to be a lot more common these days with everything that's going on
[1:16:03.840 --> 1:16:09.160]  both at home and the world at large. If you're having trouble getting to that deep sleep
[1:16:09.160 --> 1:16:15.080]  we could all use more of, our new sleep support formula, down and out, is just the thing.
[1:16:15.080 --> 1:16:20.400]  It's our new faster-absorbing liquid formula that is specifically designed to help you
[1:16:20.400 --> 1:16:26.320]  get the shut-eye you deserve. Formulated to improve upon our best-selling product, knockout,
[1:16:26.320 --> 1:16:31.200]  with down and out, now the herbs and melatonin packed inside are extracted directly into
[1:16:31.200 --> 1:16:36.400]  the glycerin solution. So the ingredients are already dissolved into the formula before
[1:16:36.400 --> 1:16:41.960]  you even take it. One of the other sleep support herbs included is the passion flower, which
[1:16:41.960 --> 1:16:47.480]  was traditionally used by Native Americans like the Cherokees who used it for its relaxing
[1:16:47.480 --> 1:16:52.360]  qualities. Be sure to take this product when you are completely ready for sleep because
[1:16:52.360 --> 1:17:19.960]  you will be down and out. Sell it out now at InfoWarsStore.com.
[1:17:19.960 --> 1:17:26.800]  It's not toxic in your body like synthetic vitamins. And then, of course, vitamin C and
[1:17:26.800 --> 1:17:33.160]  zinc. This sucker is really full and heavy because it's a huge dose of vitamin C and
[1:17:33.160 --> 1:17:37.080]  zinc and rose. Number one thing you can do for your immune system and your body, it does
[1:17:37.080 --> 1:17:43.400]  so much more. Both of these are now back in stock at InfoWarsStore.com for 40% off. I'm
[1:17:43.400 --> 1:17:46.920]  going to keep them at that price until they sell out because of supply chain breakdowns.
[1:17:46.920 --> 1:17:52.120]  We've got a limited run, so please take action now and order them at InfoWarsStore.com. But
[1:17:52.120 --> 1:17:55.880]  whatever you do, find similar products out there and use them because this is a life
[1:17:55.880 --> 1:18:02.400]  and death situation to be healthy. Well, here we are in the year 2022. And InfoWars is now
[1:18:02.400 --> 1:18:06.400]  more important than it's ever been. We are truly in the zeitgeist. I want to thank you
[1:18:06.400 --> 1:18:10.560]  all for keeping us on the air. And I want to encourage you to take advantage of a true
[1:18:10.560 --> 1:18:15.800]  win-win situation or a 360 win, as I've called it, at InfoWarsStore.com. Get high-quality
[1:18:15.800 --> 1:18:20.720]  supplements that make your body healthier, make you happier, and then defend your body
[1:18:20.720 --> 1:18:25.400]  with your immune system against outside attackers. Ladies and gentlemen, multivitamins are the
[1:18:25.400 --> 1:18:30.040]  way to go, but so many of them are synthetic. Our multivitamin whole food system is one
[1:18:30.040 --> 1:18:34.000]  of the best quality multivitamin systems you're going to find. But regardless of whether you
[1:18:34.000 --> 1:18:37.680]  get it from us or somebody else, research and it's a whole food multivitamin and get
[1:18:37.680 --> 1:18:43.440]  it for you and your family, especially old folks, children. Everybody needs it, but especially
[1:18:43.440 --> 1:18:49.680]  old folks. Also, we have vitamin C and zinc with rose hips. It's also back at stock. It's
[1:18:49.680 --> 1:18:55.640]  at 40% off. Both these are available at InfoWarsStore.com and BrainForce Plus is back in stock as
[1:18:55.640 --> 1:19:02.520]  well at 40% off. I've been fighting as hard as I can for almost 28 years against the globalist.
[1:19:02.520 --> 1:19:07.760]  I wanted to stop their agenda. I wanted to wake up the world and stop them dead in their
[1:19:07.760 --> 1:19:13.200]  tracks before they went operational. But we failed. Yes, a lot of people are awake. Yes,
[1:19:13.200 --> 1:19:18.520]  we're not getting caught flat footed, but they are going ahead with their full operational
[1:19:18.520 --> 1:19:23.000]  deindustrialization great reset. And that's why it's more important than ever that all
[1:19:23.000 --> 1:19:27.680]  viewers and all listeners tell everybody they know about the show because people are ready
[1:19:27.680 --> 1:19:31.560]  to wake up and ready to hear the truth. So we've got an information warfare of the enemy
[1:19:31.560 --> 1:19:35.520]  and try to stop their agenda. We've also got to get personally prepared. And one of the
[1:19:35.520 --> 1:19:39.360]  number one things to do is high quality, storeable food. We've got the best food, ready to ship
[1:19:39.360 --> 1:19:44.320]  at very affordable prices at InfoWarsStore.com. So whether it's a month or a six month or
[1:19:44.320 --> 1:19:49.640]  a year supply or specialty diets, it's ready to ship right now. Lock your orders in before
[1:19:49.640 --> 1:19:54.400]  food prices go up and before there are long lines and waits because believe me, serious
[1:19:54.400 --> 1:19:58.800]  times are coming. Get ready at InfoWarsStore.com.
[1:19:58.800 --> 1:20:24.800]  Meeting of frontal assault on the lies of the New World Order. It's Alex Jones.
[1:20:24.800 --> 1:20:31.800]  Yes, millions of Canadians heading to Ottawa to demand the resignation of Justin Trudeau,
[1:20:31.800 --> 1:20:37.920]  a trucker convoy, the freedom convoy, over 50 miles long. Some estimates are 70 miles
[1:20:37.920 --> 1:20:45.520]  long, active right now. And so what is Trudeau doing? He's gone into hiding like the coward
[1:20:45.520 --> 1:20:52.680]  that he is. Why don't you just resign, Trudeau? That's what the world wants. Let me try to
[1:20:52.680 --> 1:20:58.520]  get the rest of this COVID news off of my desk. So the Biden Surgeon General has called for
[1:20:58.520 --> 1:21:04.520]  Joe Rogan to be censored. I'm just curious, why doesn't Biden Surgeon General just go
[1:21:04.520 --> 1:21:10.360]  on the Rogan experience? Why don't you just go on the podcast, you little bitch?
[1:21:10.360 --> 1:21:19.440]  I'm the Biden Surgeon General. Joe Rogan should be censored for vaccine misinformation. Joe
[1:21:19.440 --> 1:21:26.840]  Rogan needs to be censored. Look at me. I'm a big, strong man. I'm so confident in my
[1:21:26.840 --> 1:21:32.440]  stance on vaccines and COVID that I'm going to censor anybody that disagrees with me.
[1:21:32.440 --> 1:21:37.600]  I'm not going to go on the Rogan podcast. I'm going to hide like Justin Trudeau because
[1:21:37.600 --> 1:21:44.960]  I'm a coward and a little bitch. You know what? The Biden Surgeon General is such a joke.
[1:21:44.960 --> 1:21:51.440]  I can't even remember his name. And you know what? I don't even care to. Just look at that
[1:21:51.440 --> 1:22:00.440]  pipsqueak. Just look at that intellectual's midget. What a coward. Go on the Rogan podcast,
[1:22:00.440 --> 1:22:06.320]  you coward. Hey, Trudeau, why don't you stand and face the truckers and the Canadian citizens
[1:22:06.320 --> 1:22:12.240]  that you've wronged, you coward? But you know what? In a way, let me just draw back. Good.
[1:22:12.240 --> 1:22:16.600]  You know what? Good. Because this has been my, this is my attitude all year. Good. Democrats
[1:22:16.600 --> 1:22:22.800]  keep censoring, keep mandating, keep making demands. Just keep it up. And then when the
[1:22:22.800 --> 1:22:27.520]  time comes for the rubber to meet the road, go into hiding like the cowards that you are.
[1:22:27.520 --> 1:22:32.040]  Keep showing the world who you are, Democrats. Your phonies, your frauds, your liars, your
[1:22:32.040 --> 1:22:37.120]  tyrants, your authoritarians, your fascists. And then at the end of the day, your cowards.
[1:22:37.120 --> 1:22:41.840]  Just like what you want. Oh, oh, oh, they want war in Ukraine with Russia. Really? Why don't
[1:22:41.840 --> 1:22:45.720]  you go over there then? Why don't you pick up a gun and a helmet and a bulletproof vest?
[1:22:45.720 --> 1:22:49.200]  Why don't you go stand in the way of the Russians if they're going to go into Ukraine?
[1:22:49.200 --> 1:22:53.880]  Now you won't do it because it's like everything else, you're a coward and a fraud. But I can't
[1:22:53.880 --> 1:23:00.000]  belabor this too much. Let's move on. Here's more of the censorship in China. China has
[1:23:00.000 --> 1:23:06.440]  changed the ending of Fight Club so that the authorities win. Is that where you want to
[1:23:06.440 --> 1:23:09.440]  live, folks? You want to live in a Chinese censorship type of world? You're getting a
[1:23:09.440 --> 1:23:14.560]  taste of it. Annie Vaxer is making at least two and a half million a year from publishing
[1:23:14.560 --> 1:23:21.400]  on Substax as The Guardian's Dan Milmo. You know, I don't even trust that as accurate.
[1:23:21.400 --> 1:23:25.440]  I see the news reports that they put out about me or Info Wars, and they're like, oh, and
[1:23:25.440 --> 1:23:29.840]  Troyer makes this much money here and this much money doing that. Like reporters claiming
[1:23:29.840 --> 1:23:35.000]  that I'm making millions of dollars on YouTube. I've been banned for four years off YouTube.
[1:23:35.000 --> 1:23:41.600]  You jackasses. I've never made a dime off of YouTube. So, I'm sorry that I don't believe
[1:23:41.600 --> 1:23:46.600]  this story about Substax users making millions of dollars on vaccine misinformation. I don't
[1:23:46.600 --> 1:23:50.920]  believe that one bit. I've seen how they lie about me. And then, I'm not even, I mean,
[1:23:50.920 --> 1:23:56.160]  I'm going to, I'll be careful here, but like, you know, and then the people that think they're
[1:23:56.160 --> 1:24:01.360]  about to make a bunch of money off of me see that, oh, oh, oh, oh, and Troyer's not worth
[1:24:01.360 --> 1:24:05.480]  millions of dollars. How could this be? I read the news reports. Troyer's got millions.
[1:24:05.480 --> 1:24:10.240]  Oh, oops. Yeah, you went and looked in my bank account. She figured out, no, no millions.
[1:24:10.240 --> 1:24:19.640]  No Russian payouts. No, no, no Jewish shekels. No big money from YouTube. No, not a dime.
[1:24:19.640 --> 1:24:24.800]  But they just lie. So, oh, but see, oh my gosh. Oh, a journalist might make a million
[1:24:24.800 --> 1:24:29.560]  bucks reporting on the news in a good way. Oh, God forbid. But big pharmaceuticals are
[1:24:29.560 --> 1:24:34.400]  making billions and billions and billions off the medical fascism. And you don't have
[1:24:34.400 --> 1:24:43.080]  a problem with that, do you? Like the good little fascist you are. I don't know who came
[1:24:43.080 --> 1:24:48.360]  up with this, but the unvaccinated are not a threat to society. They are a threat to
[1:24:48.360 --> 1:24:55.100]  authority. That's, that sums it up quite nicely. Fully vaxed and boosted Democrat Senator
[1:24:55.100 --> 1:25:05.000]  Mark Warner tests positive for COVID-19. Yeah, the vaccines don't work, Jen Psaki. Yes,
[1:25:05.000 --> 1:25:11.320]  keep censoring. Dan Bongino permanently banned from YouTube. You gave Dan Bongino his wish.
[1:25:11.320 --> 1:25:17.240]  He is the one of the investors in rumble. Now his rumble channel will get millions of
[1:25:17.240 --> 1:25:22.600]  views a day instead of his YouTube channel. Good job, YouTube. And here's the other thing
[1:25:22.600 --> 1:25:30.400]  too, because when info wars got censored four, more than four years ago or whenever it was,
[1:25:30.400 --> 1:25:35.840]  people looked at it like, oh, it's just info wars. Oh, it's just Alex Jones. Oh, it's just
[1:25:35.840 --> 1:25:40.400]  the conspiracy nuts. Oh, it's just the guy that rides around on a scooter coughing to
[1:25:40.400 --> 1:25:45.840]  make fun of COVID. Oh, and shroyer. And they just had these, these wild inaccurate views
[1:25:45.840 --> 1:25:50.840]  of info wars at the times. But see now, because they know they're good people, they know they're
[1:25:50.840 --> 1:25:55.120]  telling the truth. Dan Bongino knows he's being honest about things. All the other people
[1:25:55.120 --> 1:25:58.560]  that are getting banned and censored out there know they're being honest. And so then they
[1:25:58.560 --> 1:26:02.920]  see it happening to them. They're saying, wait a second, I'm telling the truth. I'm
[1:26:02.920 --> 1:26:06.560]  a good person. I'm not lying. Why am I getting censored? I'm not info wars. I'm not Alex
[1:26:06.560 --> 1:26:10.760]  Jones. I'm not on shroyer. Why are you censoring me? I'm telling the truth. And then the thought
[1:26:10.760 --> 1:26:16.440]  process starts to happen of, oh, oh, I guess Alex was telling the truth. I guess info wars
[1:26:16.440 --> 1:26:22.920]  was telling the truth. Oh, wow. Okay. So just keep banning. YouTube bans another prominent
[1:26:22.920 --> 1:26:30.800]  conservative over questioning effectiveness of masks. Yes, the mask, oh, which Fauci said
[1:26:30.800 --> 1:26:35.560]  didn't work, but then he says it's the greatest thing ever. Florida doctor, families sneak
[1:26:35.560 --> 1:26:39.760]  ivermectin to loved ones in hospitals with COVID-19 and see improvement. Yeah. Oh, but
[1:26:39.760 --> 1:26:44.000]  Socky says, we're not banning any treatment from COVID. And then you just look at all
[1:26:44.000 --> 1:26:49.040]  the areas and they are banning it. And so you literally have to go onto the black market
[1:26:49.040 --> 1:26:56.200]  to get life saving treatment for COVID because this fascistic medical authoritarian regime
[1:26:56.200 --> 1:27:01.760]  doesn't want you to use anything else other than a vaccine that doesn't even work and
[1:27:01.760 --> 1:27:06.320]  that actually destroys your immune system. So you keep getting COVID because that's what
[1:27:06.320 --> 1:27:11.560]  it is. Why do all these vaccinated and boosted people keep getting COVID because every time
[1:27:11.560 --> 1:27:15.400]  they get a vaccine, they destroy their immune system. So then they get COVID again and they
[1:27:15.400 --> 1:27:19.840]  get sick and then they get another vaccine and they destroy their immune system. Then
[1:27:19.840 --> 1:27:24.760]  they get COVID, then they get sick. It's a never ending cycle to make you a slave of
[1:27:24.760 --> 1:27:34.600]  big pharma. I mean, just Wow, how am I living in this? Like, like, wake up like this is
[1:27:34.600 --> 1:27:38.400]  a dream. Like this is a nightmare. Like you're just in a dystopian science fiction movie.
[1:27:38.400 --> 1:27:44.320]  Just, just wake up from this. This can't be real. Chinese scientists warn of potential
[1:27:44.320 --> 1:27:52.800]  high fatality transmission rate of the new COVID strain, neocovid, neocovid, the newest
[1:27:52.800 --> 1:27:59.520]  COVID strain. You've also got B a COVID that they're finding a BA COVID. Oh, what's next
[1:27:59.520 --> 1:28:06.960]  BS COVID? Or is it just straight BS now? You also have the Omicron sub variant. They're
[1:28:06.960 --> 1:28:16.320]  saying Omicron sub variant even more contagious. Oh my God. We've got coronavirus neocovid.
[1:28:16.320 --> 1:28:23.120]  We've got BA coronavirus. And now we've got Omicron sub variant. Pick your flavor. Which
[1:28:23.120 --> 1:28:26.880]  one do you want to be afraid of? Which one do you want to vaccinate against? Pick your
[1:28:26.880 --> 1:28:31.280]  flavor. We got all kinds of flavors of Tierney. We got all kinds of flavors of propaganda
[1:28:31.280 --> 1:28:36.320]  here. And don't worry in two weeks, we'll have another made up name for a virus that's
[1:28:36.320 --> 1:28:40.560]  a vaccine variant that the vaccine won't stop. But you'll definitely get it because you
[1:28:40.560 --> 1:28:48.720]  took the vaccine because you're a good big pharmaceutical slave now. Oh, when did, when
[1:28:48.720 --> 1:28:52.720]  did big pharma conquer the planet and not tell anyone about it? I guess they wouldn't
[1:28:52.720 --> 1:28:57.360]  want to brag about that. Boy, you then you might be onto them.
[1:28:57.360 --> 1:29:04.040]  Neutropics is a fancy way of saying brain pill. And it is the fastest growing market
[1:29:04.040 --> 1:29:10.080]  in supplements in the world for good reason. There are a lot of amazing compounds out there,
[1:29:10.080 --> 1:29:15.680]  some healthy, some not that do incredible things in our brains. And we've tried them
[1:29:15.680 --> 1:29:20.200]  all. We've researched them all. And we will not sell you anything that is linked to any
[1:29:20.200 --> 1:29:25.840]  problems or any type of toxicity or any type of extreme hangovers. Because I'm not saying
[1:29:25.840 --> 1:29:29.040]  some of our brain products, you won't have a little bit of a let down once you take it.
[1:29:29.040 --> 1:29:32.600]  But that would just be a lie. But these are very, very clean with compounds that God gave
[1:29:32.600 --> 1:29:37.880]  us that are good for you. And one of our best sellers is back in stock, Brain Force Plus,
[1:29:37.880 --> 1:29:43.040]  a good, clean, Neutropic, a good, clean brain pill. You can find stuff that's stronger,
[1:29:43.040 --> 1:29:47.880]  but it's not good for you. This is a high quality system. It's available at infowarstore.com.
[1:29:47.880 --> 1:29:53.400]  It's sold out for a long time at 40% off. So get your Brain Force Plus today at infowarstore.com
[1:29:53.400 --> 1:30:00.400]  and help keep us on air. Thank you so much. I'll see you out there.
[1:30:23.400 --> 1:30:30.400]  Thank you.
[1:30:53.400 --> 1:31:00.400]  Go now to infowarstore.com.
[1:31:23.400 --> 1:31:30.400]  Go now to infowarstore.com.
[1:31:53.400 --> 1:32:05.400]  You deserve a deep restful sleep with knockout by InfoWarsLife. Our organic formula is made
[1:32:05.400 --> 1:32:11.880]  from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon
[1:32:11.880 --> 1:32:17.800]  balm leaf extract and melatonin. Knockout packs a powerful punch to get you through the night
[1:32:17.800 --> 1:32:23.960]  and achieve proper sleep. Millions of people around the world experience daytime drowsiness,
[1:32:23.960 --> 1:32:28.880]  but with the rapid speed of life, we need to be able to keep up the pace. Our natural
[1:32:28.880 --> 1:32:35.120]  mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you
[1:32:35.120 --> 1:32:41.120]  need. Wake up refreshed and take on the day. InfoWarsLife wants to bring you a sleep support
[1:32:41.120 --> 1:32:46.800]  formula that goes above and beyond other leading brands at an affordable price. Get the sleep
[1:32:46.800 --> 1:32:52.800]  you deserve and experience the power of knockout. Head on over to infowarslife.com and say
[1:32:52.800 --> 1:32:58.800]  goodbye to fatigue. That's infowarslife.com.
[1:32:58.800 --> 1:33:09.800]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[1:33:09.800 --> 1:33:20.800]  And now, the tip of the spear. Leading the fight to take back the nation. It's Owen
[1:33:20.800 --> 1:33:24.800]  Troyer. You're listening to the Alex Jones show.
[1:33:24.800 --> 1:33:44.560]  All right, ladies and gentlemen, I will tell you that Alex Jones is in the building. So
[1:33:44.560 --> 1:33:48.600]  who knows when he could come smashing through the video board behind me like the Kool-Aid
[1:33:48.600 --> 1:33:56.840]  man and say, oh, yeah. So we will be monitoring, but he's having some business meetings right
[1:33:56.840 --> 1:34:02.400]  now. Let's get into some of the sickness that's going on at schools. Now, I want to start with
[1:34:02.400 --> 1:34:10.000]  a phenomenon that continues to happen, and that's parents that dare, you know, not want
[1:34:10.000 --> 1:34:14.240]  their kids to be forced to take a vaccine or not want their kids to be forced to breathe
[1:34:14.240 --> 1:34:21.280]  in their own exhalation and suffocate it under a face mask or parents that don't want to
[1:34:21.280 --> 1:34:27.760]  see their kids watching porn in schools. They're getting arrested. This is still happening.
[1:34:27.760 --> 1:34:33.440]  A caller on the nationally syndicated Chris Plant Show based out of Washington, D.C.'s
[1:34:33.440 --> 1:34:39.040]  WMAL told the story of how he showed up to say he's sick of the restrictions on the kids
[1:34:39.040 --> 1:34:43.000]  at schools. And so what did the principal do? Called the police on him. Listen to this
[1:34:43.000 --> 1:34:49.280]  story in clip six. The bottom line up front is that my kids were denied education three
[1:34:49.280 --> 1:34:53.560]  days now. On Monday, they were segregated to the library for the entire day, my older
[1:34:53.560 --> 1:34:59.000]  two anyways. And when my wife and I went to pick them up at the end of the day, I refused
[1:34:59.000 --> 1:35:02.560]  to put a mask in the school office or refused to leave until I had my kids in the school
[1:35:02.560 --> 1:35:07.120]  principal instructed the staff to call 911 on me as if I the parent in the threat because
[1:35:07.120 --> 1:35:12.000]  that's what they view as as if you parent as a threat. It's not anybody else. It's
[1:35:12.000 --> 1:35:16.000]  us standing up for ourselves. And I press the principal on if he was okay, segregating
[1:35:16.000 --> 1:35:19.480]  my kids. And I didn't have a good answer. They seem to be okay with segregating our
[1:35:19.480 --> 1:35:24.800]  kids. And this is, this is an okay thing. So there you go. So yeah, you ask, you ask
[1:35:24.800 --> 1:35:30.120]  the teachers, Hey, why are you segregating students? Why are you forcing them to wear
[1:35:30.120 --> 1:35:35.800]  a mask when it's illegal? Why are the schools shall shut down? What's the response? 911
[1:35:35.800 --> 1:35:42.120]  have a terrorist here? Oh my God. They're asking me to do my job. They don't want me
[1:35:42.120 --> 1:35:45.800]  segregated kids. They don't want to be torturing the kids. They don't want me showing the kids
[1:35:45.800 --> 1:35:51.840]  porn. I don't know what to do. Police. Save me. It's happened in Virginia. It's happened
[1:35:51.840 --> 1:35:58.600]  in New York. It's happened in Texas. Yeah, you dare try to have a good education for
[1:35:58.600 --> 1:36:02.720]  your kids as the liberal Democrats running your school try to destroy them and they call
[1:36:02.720 --> 1:36:05.920]  the cops on you. The cops that they want to defund, by the way, isn't that convenient?
[1:36:05.920 --> 1:36:13.840]  They love calling the cops when they need them. But when their violent rioters and looters
[1:36:13.840 --> 1:36:18.520]  and arsonists are running around, then they don't want the cops involved. Just incredible
[1:36:18.520 --> 1:36:25.480]  to be witnessing this, ladies and gentlemen, just truly incredible. But there's more.
[1:36:25.480 --> 1:36:31.760]  Now I use this as some more context to go into the continuation of children being attacked
[1:36:31.760 --> 1:36:38.120]  by the school system. But this story came out the other day from the sun. Most porn
[1:36:38.120 --> 1:36:45.080]  hub obsessed cities revealed and New York isn't the top of the list. We were surprised. America
[1:36:45.080 --> 1:36:52.720]  wasn't the most obsessed country with porn. And it turns out that London and Paris, so
[1:36:52.720 --> 1:36:59.280]  England and France seem to be more addicted to porn than the US, at least in those cities.
[1:36:59.280 --> 1:37:04.680]  And then you had New York and Los Angeles following and then Milan, Sydney and Rome
[1:37:04.680 --> 1:37:13.920]  and Houston also following along that list. So I mean, I guess the education system being
[1:37:13.920 --> 1:37:20.760]  overrun by liberal communists is upset that the US is not the most porn addicted country
[1:37:20.760 --> 1:37:27.880]  on the planet. And so they want to introduce and indoctrinate the kids to being obsessed
[1:37:27.880 --> 1:37:32.640]  and addicted to pornography at a young age. And so that's why you see the drag queen story
[1:37:32.640 --> 1:37:37.520]  time. That's why you see all the pornographic material being revealed to children at schools.
[1:37:37.520 --> 1:37:41.360]  That's why you have all the new social media apps that are marketed to young kids showing
[1:37:41.360 --> 1:37:47.240]  them soft core porn. That's why you have the Cardi B's and the Meg the Stallions doing
[1:37:47.240 --> 1:37:52.400]  soft core porn for kids on TV. I guess they don't like this. They want Americans obsessed
[1:37:52.400 --> 1:37:58.720]  with porn. We should be trying to reverse this trend. We should be trying to say, hey,
[1:37:58.720 --> 1:38:04.960]  you know what, let's have America not even on the list of most porn addicted countries.
[1:38:04.960 --> 1:38:10.600]  It's an unhealthy, disgusting habit. We all know it. But no, let's make the kids love
[1:38:10.600 --> 1:38:18.960]  porn and then Lena Dunham, the bull walrus, says porn is actually healthy for me. Look
[1:38:18.960 --> 1:38:24.360]  at how sick it is getting back to the school issue. Texas school district requires parents
[1:38:24.360 --> 1:38:32.280]  sign an NDA form to challenge pornographic books. So, so, because here's what it is.
[1:38:32.280 --> 1:38:36.760]  They don't want any of this getting out to the media. They don't want people to know
[1:38:36.760 --> 1:38:44.440]  that they're literally showing kids pornography. They don't want parents and the media to find
[1:38:44.440 --> 1:38:52.280]  out that they're suggesting books for children that depict pornographic acts and sexual
[1:38:52.280 --> 1:38:58.720]  acts and homosexual acts. It's disgusting. And they've been caught doing this all across
[1:38:58.720 --> 1:39:07.520]  America, liberals teaching children as young as 10 years old and younger how to have sex,
[1:39:07.520 --> 1:39:15.880]  how to give blow jobs. And then when the parents show up, because it's the most disgusting
[1:39:15.880 --> 1:39:20.800]  thing ever, what parent wants their kids watching porn? I mean, are you kidding me? It's just
[1:39:20.800 --> 1:39:24.840]  the teachers that don't have kids. It's just the liberal communists that want that, I guess.
[1:39:24.840 --> 1:39:28.640]  And so the parents show up to these school board meetings or the book challenge meetings
[1:39:28.640 --> 1:39:34.680]  and they say, hey, stop showing our kids porn. And they say, well, look, you're not allowed
[1:39:34.680 --> 1:39:39.880]  to discuss anything you've seen here because we don't want people knowing that we are sexualizing
[1:39:39.880 --> 1:39:45.240]  the children like a bunch of pedophile perverts would do. So sign this NDAA and then maybe
[1:39:45.240 --> 1:39:49.560]  we'll consider taking out the pornographic material from the libraries. Wink, wink, we're
[1:39:49.560 --> 1:39:54.720]  just going to put it in a special section now so that the kids are more drawn to it.
[1:39:54.720 --> 1:39:58.200]  And that's what they do. That's literally what they've been caught doing. It gets even
[1:39:58.200 --> 1:40:05.440]  more insane. School district denies litter boxes for students identifying as furries.
[1:40:05.440 --> 1:40:12.960]  My God, the bigotry. For people that don't know, I'm sorry to have to tell you this,
[1:40:12.960 --> 1:40:19.120]  but some people identify as a furry and that's when I guess they believe they're a stuffed
[1:40:19.120 --> 1:40:28.120]  animal. And so they walk around in animal onesies pretending to be stuffed animals that come
[1:40:28.120 --> 1:40:33.000]  to life. And this is a whole identity, I guess, that children are getting into now. Again,
[1:40:33.000 --> 1:40:37.400]  you know, I used to like riding bikes and skipping rocks and climbing around creeks
[1:40:37.400 --> 1:40:43.240]  and building tree houses and God forbid maybe firing a firework off sometimes at the neighbors
[1:40:43.240 --> 1:40:48.440]  or ding dong ditching or, you know, but now kids are trying to be furries and they want
[1:40:48.440 --> 1:40:54.800]  litter boxes at schools. What in the hell is going on? But imagine the bigotry of a
[1:40:54.800 --> 1:40:59.720]  Michigan school district that won't let your kid have a litter box at school because it
[1:40:59.720 --> 1:41:07.040]  identifies as a furry teacher fired for not meowing at student who identified as a cat.
[1:41:07.040 --> 1:41:12.640]  Oh, geez. It's, look, you know, we'd like to have an education system that works for
[1:41:12.640 --> 1:41:17.560]  us, but it doesn't, folks. And unless you have full confidence in your public school
[1:41:17.560 --> 1:41:24.080]  district, you just got to, I wouldn't go anywhere near it. Mother claims school locked child
[1:41:24.080 --> 1:41:29.000]  in library for not wearing a mask. Yeah, we've seen all the barbarism of the treatment of
[1:41:29.000 --> 1:41:34.520]  these children eating outside and freezing weathers because of COVID segregated based
[1:41:34.520 --> 1:41:41.360]  on vaccine status or mask status. It's just disgusting. And then here's the kicker. University
