[00:00.000 --> 00:11.000]  Big Brother, mainstream media, government cover-ups.
[46:52.000 --> 46:58.000]  They just keep pushing it further and further and further to the limit and nobody's doing anything about it except us.
[46:58.000 --> 47:04.000]  There are a select group of people that are calling us, finding, hey, listen, how is this happening?
[47:04.000 --> 47:11.000]  What can we do to protect ourselves? But the more that they push, also the more that they can create fear
[47:11.000 --> 47:17.000]  and then you have that 80, 90% of the population out there that says, government, we depend on you.
[47:17.000 --> 47:22.000]  What are you going to do for us? And they start calling and pushing the CDC and the World Health Organization
[47:22.000 --> 47:28.000]  into vaccines and they'll line up at every single drug store all day long.
[47:28.000 --> 47:35.000]  If a vaccine came out tomorrow in Ebola vaccine and it was distributed through every drug store in the United States,
[47:35.000 --> 47:40.000]  the scary thing is 80, 90% of the population would run down there with their kids and everything
[47:40.000 --> 47:48.000]  and take an untested vaccination. And not only that, you have stuff that's going on in the United States right now,
[47:48.000 --> 47:54.000]  these weird respiratory illnesses that are affecting the children all over the place, the adults,
[47:54.000 --> 48:01.000]  the amendment Obama signed that they can physically detain anyone with signs of respiratory illness.
[48:01.000 --> 48:06.000]  He did that a couple months ago and then magically this starts and then they admit it's linked to the vaccines.
[48:06.000 --> 48:12.000]  We had Dr. Blalock, brain surgeon, medical doctor on your stay. He was saying it's called mutations from the vaccines,
[48:12.000 --> 48:17.000]  causing other viruses in the gut to then mutate. I mean, it's and that they all know this.
[48:17.000 --> 48:22.000]  So it's clearly on purpose, incredible. I want to shift gears briefly.
[48:22.000 --> 48:28.000]  A couple of months ago, it's 12 weeks ago, we came out with DNA force, the most powerful formula ever,
[48:28.000 --> 48:36.000]  literally for on record doing amazing things inside the body. And I've been taking it even before it came out.
[48:36.000 --> 48:42.000]  Everybody in my family that's taken it has been blown away. It's the flagship of info wars, life.com products.
[48:42.000 --> 48:48.000]  Spend a couple minutes telling people what's in DNA force that you helped us develop with my dad.
[48:48.000 --> 48:55.000]  Break down what this formula does. And when people purchase it, it also supports the transmission.
[48:55.000 --> 49:04.000]  Yeah, this is actually of an amazing formula and, you know, just a response from the people that have that got the DNA force from info wars.
[49:04.000 --> 49:11.000]  I've had people contact me. It's amazing. And the reason why we developed it is because there's such an attack on the cells.
[49:11.000 --> 49:19.000]  I mean, if you look at the body, what decreases, what causes aging, what decreases cellular function, what harms the cells?
[49:19.000 --> 49:27.000]  And those are all free radicals. It's free radical damage from, you know, all of the chemicals that you're ingesting in the food and the beverage and everything else.
[49:27.000 --> 49:35.000]  And if you're sick, the immune system has to work extra hard stress. I mean, stress is causing an immune deficiency.
[49:35.000 --> 49:44.000]  And the majority of people over 35 right now lack of sleep. So, you know, looking back, it's all about looking at the root cause of what's going on in the body.
[49:44.000 --> 49:54.000]  And if the cells are being attacked, our main mission was to be the first company in the world working with your dad to develop a product.
[49:54.000 --> 49:59.000]  Cause again, you know, we're really big on cleansing and cleansing and cleansing and that's great for the cells.
[49:59.000 --> 50:08.000]  But a lot of people out there want the extra ability to protect their cells from free radical damage and to, you know, slow down the aging process.
[50:08.000 --> 50:17.000]  I mean, the anti-aging market out there is an incredible market for folks who don't know that this is a whole bunch of patented certified organic compounds.
[50:17.000 --> 50:23.000]  We'll talk about when we come back from break and hit some other Ebola news that we're even able to actually say what it does.
[50:23.000 --> 50:32.000]  You don't see that with other supplements because they're not this nutraceutical level of just absolutely certified ingredients.
[50:32.000 --> 50:44.000]  Right. Yeah. So some of the ingredients on there, like the BioPQQ, which is a micronutrient, which is a strong antioxidant, it protects mitochondria from oxidative damage.
[50:44.000 --> 50:49.000]  And it actually, in studies, has been shown to grow fresh mitochondria.
[50:49.000 --> 50:52.000]  Mitochondria is the powerhouse of everybody's cells.
[50:52.000 --> 50:55.000]  So, I mean, if you really want to support that for extra...
[50:55.000 --> 51:01.000]  Stay there, Dr. Group. InfoWarsLive.com. DNA Force is back in.
[51:01.000 --> 51:06.000]  The lining of your lungs is supposed to be protected with glutathione to neutralize incoming irritants.
[51:06.000 --> 51:10.000]  In the absence of enough glutathione, your lungs are more prone to irritation.
[51:10.000 --> 51:16.000]  Listen to the real world results of one man using a powerful glutathione-supporting food.
[51:16.000 --> 51:20.000]  Hi, my name is Bill O'Brien. I generally suffer through an asthmatic breathing type situation.
[51:20.000 --> 51:24.000]  My breathing is shallow and generally constricted in the nose and lungs.
[51:24.000 --> 51:31.000]  After consuming one world away today, I have tremendous energy and also notice my breathing is free.
[51:31.000 --> 51:35.000]  I can feel the air in my left nostril and it is free all the way to my abdomen,
[51:35.000 --> 51:38.000]  which is bitterly markable because I rarely get that feeling.
[51:38.000 --> 51:41.000]  Being a singer, I love feeling this unrestricted voice.
[51:41.000 --> 51:45.000]  The only thing I've actually added to my routine is One World Way. Wow!
[51:45.000 --> 51:52.000]  Call 888-988-3325. That's 888-988-3325.
[51:52.000 --> 51:57.000]  OneWorldWay.com. That's One World, W-H-E-Y.com.
[52:22.000 --> 52:27.000]  Simply brush with MyMagicMud right before bedtime for a cleaning you can count on.
[52:27.000 --> 52:54.000]  Visit MyMagicMud.com.
[52:58.000 --> 53:04.000]  This is Dan Pilla. Do you have the IRS money you can't pay? Are tax debts crippling you?
[53:04.000 --> 53:07.000]  I've defended people from the IRS for over 30 years.
[53:07.000 --> 53:09.000]  I've helped thousands and I can help you too.
[53:09.000 --> 53:14.000]  I wrote the book on IRS settlement and I'm telling you, there's no such thing as a hopeless case.
[53:14.000 --> 53:18.000]  Call 800-34-NO-TAX to finally get free of IRS debt.
[53:18.000 --> 53:22.000]  With the IRS's new programs, there's never been a better time to solve your problem.
[53:22.000 --> 53:29.000]  Call 800-34-NO-TAX. That's 800-34-NO-TAX or my website, DanPilla.com.
[53:52.000 --> 53:59.000]  It's time to understand the system. Call 800-686-2237. That's 800-686-2237.
[53:59.000 --> 54:20.000]  The Alex Jones Show. Because there is a war on your mind.
[54:20.000 --> 54:26.000]  You know, Dr. Groups saying get sunshine, drink purified water, get the right minerals and nutrients to protect your body.
[54:26.000 --> 54:33.000]  Get your immune system up. No, no, no. Ezekiel Emanuel who helped write Obamacare has said it's meant to bankrupt the country.
[54:33.000 --> 54:36.000]  Death panels are real. We should get rid of old people.
[54:36.000 --> 54:41.000]  So I thought we should actually have him on the show here. So there's fairness doctrine.
[54:41.000 --> 54:48.000]  And so here he is. If you're watching us on TV at infowars.com, infowars.com forward slash show.
[54:48.000 --> 54:54.000]  You can see it. And here he is. He has something to say to all the viewers and listeners out there.
[54:54.000 --> 55:07.000]  Ezekiel Emanuel, Obamacare spokesman, Obamacare head. Go ahead, sir.
[55:07.000 --> 55:11.000]  Ezekiel Emanuel. Let's pull out so folks can see him.
[55:11.000 --> 55:19.000]  You know, he kind of... Obamacare. They love us bringing Ebola patients in.
[55:19.000 --> 55:29.000]  Dr. Ezekiel Emanuel. Why? Why? Why? He lovingly... He looks like the Grim Reaper, but I guess actually up is down, down is up, black is white now.
[55:29.000 --> 55:34.000]  So that's the good guy. George Washington's bad. Christians are bad. Christ is bad.
[55:34.000 --> 55:41.000]  The Grim Reaper Ezekiel Emanuel. Angel of Death is good. Angel of Death flying free.
[55:41.000 --> 55:46.000]  Stopping the sarcasm. Ron Paul's coming up. We have this segment. One little short one left with Dr. Group.
[55:46.000 --> 55:51.000]  Getting serious here. It's really becoming obvious what they're up to, what they're doing.
[55:51.000 --> 56:00.000]  And they're really moving in, trying to stop folks from getting high quality supplements like X2 and the DNA force and the occupower.
[56:00.000 --> 56:09.000]  Everybody can see what it's done for me. They've seen and heard the testimonials. Here are a couple of them that have come in right here.
[56:09.000 --> 56:16.000]  Tell folks about some of the testimonials you've been seeing yourself on DNA force X2. You name it, Dr. Group.
[56:16.000 --> 56:23.000]  I mean, you know, out of thousands of people that have used it, they online, there's four or five stars.
[56:23.000 --> 56:30.000]  I mean, mostly like four and a half stars. We hardly ever get anybody that sends a product back.
[56:30.000 --> 56:39.000]  I mean, but that's what we're about. I mean, we don't create products that are second best. I mean, our products are guaranteed to be the best in the world.
[56:39.000 --> 56:44.000]  I mean, if you can find a better product out there, we'll buy it for you and we've never even had that.
[56:44.000 --> 56:51.000]  Well, Obamacare's a better product. Doubles or triple prices. Gets rid of your doctor and creates euthanasia squads and death lists for veterans.
[56:51.000 --> 56:54.000]  I mean, what's wrong with that?
[56:54.000 --> 57:02.000]  You know, that's that's a pretty bad. It's a disaster, actually. I mean, Obamacare is doing nothing but addressing the root cause.
[57:02.000 --> 57:10.000]  Listen, the medical profession has never focused on the root cause. They do not want you to know what causes disease.
[57:10.000 --> 57:17.000]  They don't want you to know how to fix disease. I mean, all they want you to do is get on their medications and eventually die.
[57:17.000 --> 57:20.000]  I mean, that's why people need to look away from.
[57:20.000 --> 57:27.000]  Now, don't get me wrong. If you get in a car accident, you have broken bones, emergency situations. We have the best medical system in the world.
[57:27.000 --> 57:32.000]  But as far as the doctor group, no, Obamacare love you.
[57:32.000 --> 57:46.000]  Yeah, I don't know about Obamacare. Now we'll see how that works out because, you know, pretty soon, I'm sure somebody will get in a car accident and they'll be bleeding to death and they'll and then they'll wait five hours to approve the Obamacare insurance plan.
[57:46.000 --> 57:52.000]  They'll bleed out. So I can't say that anymore, but I mean, our doctors are at least trained to save your life.
[57:52.000 --> 57:53.000]  Now, you know, I don't know.
[57:53.000 --> 57:56.000]  Well, sure, the doctors are against Obamacare, almost all of them.
[57:56.000 --> 58:06.000]  Look, people need to get DNA force because literally one ingredient cost us upwards of $40 a bottle just for the one ingredient.
[58:06.000 --> 58:08.000]  And there's a whole bunch of ingredients in there.
[58:08.000 --> 58:17.000]  The bio PQQ, a whole bunch of ingredients, infowarslife.com, go read about them. That's why it's $130 a bottle or $129 a bottle.
[58:17.000 --> 58:22.000]  Leading competitors that aren't even as strong folks are 300 to 600 or even more.
[58:22.000 --> 58:29.000]  This is a true nutraceutical in every sense of the word at an incredibly low price and it helps us fund our operation here.
[58:29.000 --> 58:38.000]  infowarslife.com or 888-253-3139. And of course, you can also get our Clotal Silver. It's $19.95.
[58:38.000 --> 58:45.000]  And some of the best out there, infowarslife.com or 888-253-3139.
[58:45.000 --> 58:50.000]  Or there's Obamacare, which loves you. It's for the children. You can always have that.
[58:50.000 --> 58:57.000]  From the water table to our soils to the atmosphere itself, our world is becoming more and more toxic each and every day.
[58:57.000 --> 59:05.000]  But it's not just the air outside that's toxic. Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[59:05.000 --> 59:10.000]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[59:10.000 --> 59:13.000]  There are more than 42 million smokers in the United States.
[59:13.000 --> 59:17.000]  Well over a thousand types of mold in mildew linked to numerous conditions.
[59:17.000 --> 59:22.000]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[59:22.000 --> 59:32.000]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape until we can fight back against.
[59:32.000 --> 59:36.000]  Made with organic and wild cultivated herbs and manufactured in the U.S.A.
[59:36.000 --> 59:43.000]  The new InfoWarsLife Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[59:43.000 --> 59:53.000]  Now available exclusively at infowarslife.com or by calling toll 3-888-253-3139.
[59:53.000 --> 01:00:01.000]  Waging war on corruption. Alex Jones on the GCM radio network.
[01:00:01.000 --> 01:00:14.000]  Big Brother. Mainstream media. Government cover-ups. You want answers? Well so does he.
[01:00:14.000 --> 01:00:34.000]  He's Alex Jones on the GCM radio network. And now, live from Austin, Texas, Alex Jones.
[01:00:34.000 --> 01:00:41.000]  CJ made the joke. I don't want to steal his joke that politicians talk out of their rear ends.
[01:00:41.000 --> 01:00:47.000]  And I got this little grim-raper that we're calling a Zika Lemanual. You couldn't really hear him earlier because I put this face up to the microphone.
[01:00:47.000 --> 01:01:03.000]  You actually have to put his Obama up to the microphone to hear it, so here we go.
[01:01:03.000 --> 01:01:14.000]  But if you're against Obamacare, you're racist. We'll get your guns. It's so much fun.
[01:01:14.000 --> 01:01:22.000]  Oh, so loving. Oh, so good. Obamacare.
[01:01:22.000 --> 01:01:34.000]  Okay, Ron Paul's coming up. Finishing up, Dr. Group of the Global Healing Center that helped develop DNA force, Occupower, you name it. Not only are you getting the best supplements out there from our research folks, you're helping find the tip of the spear on the info wars.
[01:01:34.000 --> 01:01:43.000]  I want to thank all of you, whether it's the Silver Bullet or whether it's the nascent iodine X2, whether it's the super mill vitality, all of it is super high quality and funds the operation.
[01:01:43.000 --> 01:01:49.000]  But spend a few more minutes talking about DNA force itself and some of the other compounds that are in it.
[01:01:49.000 --> 01:02:03.000]  Okay, so, yeah, I mean, DNA force is incredible because we took the best compounds that would help kind of preserve you. I mean, some of these compounds extended the life of mice and testing by 30%.
[01:02:03.000 --> 01:02:12.000]  So, I mean, you know, what would you give to do that? I mean, I've been taking it for three or four months now and people that I haven't seen in a while say I look, you know, a few years younger.
[01:02:12.000 --> 01:02:25.000]  But what it's designed to do is to help your skin glow, to look younger, to feel younger. It's great for the heart. There's ingredients in there like pteropyr, which contains a concentrate from blueberries.
[01:02:25.000 --> 01:02:32.000]  There's a CoQ10 in there. Oh, yeah, explain how many blueberries you'd have to eat to get what's in one serving of this.
[01:02:32.000 --> 01:02:42.000]  You'd have to eat 500 little bitty pallets of blueberries, you know, those little bitty cases of blueberries that you get.
[01:02:42.000 --> 01:02:50.000]  So, I mean, basically, this formula is excellent because most of your mitochondria are going to be in your heart cells, your brain cells, your skin cells.
[01:02:50.000 --> 01:02:57.000]  So, it really works on the heart. Each ingredient alone, I recommend people go to look at because we chose the best of the best.
[01:02:57.000 --> 01:03:06.000]  So, it's really an overall graceful. Exactly. Just try it. Just try it, folks, because you're going to discover.
[01:03:06.000 --> 01:03:17.000]  Just try the X2. Try the survival shield. Try the Supermobile Vitality, but really try the DNA force because you've heard the rave reviews, you've heard the calls.
[01:03:17.000 --> 01:03:26.000]  This stuff really is revolutionary. We've had a lot of people that have had great success with just stress and mental clarity as well with this formula.
[01:03:26.000 --> 01:03:34.000]  I mean, some of the ingredients there have been proven in clinical studies to increase mental clarity, especially during times of stress.
[01:03:34.000 --> 01:03:40.000]  So, it's an all-in-one formula, really, that just helps protect every single thing in your body.
[01:03:40.000 --> 01:03:50.000]  It also helps the mitochondria and the telomeres in there from damage, and that's really what causes the aging process.
[01:03:50.000 --> 01:03:56.000]  And again, the BioPQQ. Talk about some of the other patented compounds that are in here briefly.
[01:03:56.000 --> 01:04:06.000]  Okay. Well, we have our lipoic acid, and that's known to support cardiovascular health. It encourages normal blood pressure.
[01:04:06.000 --> 01:04:13.000]  It's hot. The antioxidant capacity of that is great. We have a special type of CoQ10.
[01:04:13.000 --> 01:04:20.000]  We have the CoQ10, which is the made in the USA pure form. It's one of the only ones in the world made in the USA.
[01:04:20.000 --> 01:04:26.000]  And that CoQ10 is an enzyme necessary for proper cardiovascular function.
[01:04:26.000 --> 01:04:34.000]  It's clinically proven to help support your immune system, strengthen the body's defenses, especially, you know, we have these potential-
[01:04:34.000 --> 01:04:36.000]  Trans-reservatrol.
[01:04:36.000 --> 01:04:43.000]  The trans-resveratrol, I mean, resveratrol has been talked about for years as a potent antioxidant.
[01:04:43.000 --> 01:04:49.000]  We use the trans-resveratrol, which is 99% purity. It's the purest one on the market.
[01:04:49.000 --> 01:05:00.000]  Dr. Group, we're out of time. Fantastic job. Thank you with DNA Force. Get yours before it sells out infowarslife.com, infowarslife.com, or 888-2533-139.
[01:05:00.000 --> 01:05:06.000]  Open your eyes. It's time to give your eyes a powerful nutritional boost.
[01:05:06.000 --> 01:05:12.000]  Sight is the primary input to the brain, arguably making eyesight the most important sense we have.
[01:05:12.000 --> 01:05:21.000]  And just like the other important organs in our bodies, our eyes function at peak levels when they are fed the proper amounts of essential nutrition.
[01:05:21.000 --> 01:05:30.000]  Open your eyes. Combining key ingredients like vitamin A, zinc, lutein, proprietary saffron bulb extracts, and more.
[01:05:30.000 --> 01:05:38.000]  Occupower by Infowarslife is a new formulation specifically designed to nutritionally assist the natural function of healthy eyes.
[01:05:38.000 --> 01:05:46.000]  Optimize the natural power of your eyes with the latest addition to the super high-quality Infowarslife formulations, Occupower.
[01:05:46.000 --> 01:05:55.000]  Visit infowarslife.com or infowarsstore.com to order Occupower, or call 1-888-2533-139.
[01:05:55.000 --> 01:06:01.000]  Occupower, open your eyes.
[01:06:01.000 --> 01:06:07.000]  When you're out on the road, the last place you want to be is on the road.
[01:06:07.000 --> 01:06:13.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:06:13.000 --> 01:06:21.000]  Place down in Tennessee, where they make blue diamond gusset jeans.
[01:06:21.000 --> 01:06:29.000]  They so pride in every stitch, guarantee you love the way they fit.
[01:06:29.000 --> 01:06:34.000]  They put a diamond gusset in the crotch where you need it most.
[01:06:34.000 --> 01:06:39.000]  Blue diamond gussets got it, others don't.
[01:06:39.000 --> 01:06:46.000]  We turned jeans inside out, diamond gusset jeans, made in the USA with unparalleled quality.
[01:06:46.000 --> 01:06:52.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection, so you can ride all day with confidence.
[01:06:52.000 --> 01:06:55.000]  Order yours at gusset.com.
[01:06:55.000 --> 01:07:10.000]  Diamond gusset jeans got it, others don't.
[01:07:26.000 --> 01:07:35.000]  Oftentimes, full of synthetic fillers, GMOs, additives, or worse, gently start cleaning your body with easy capsules that start working while you sleep.
[01:07:35.000 --> 01:07:40.000]  Oxipowder does not require time off work, and there's no need for bad taste and concoctions.
[01:07:40.000 --> 01:07:46.000]  Instead, oxipowder slowly releases monoatomic oxygen into the intestinal tract and body.
[01:07:46.000 --> 01:08:03.000]  To experience the astonishing cleansing power of superoxide and ozonide technology, go to infowarslife.com, or infowarsstore.com to get started with oxipowder, or call 1-888-253-3139.
[01:08:03.000 --> 01:08:10.000]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:08:10.000 --> 01:08:22.000]  This is Alex Jones and the GCN Radio Network.
[01:08:22.000 --> 01:08:39.000]  Well, we're always honored to have the living legend, doctor, former congressman, family man, patriot, Ron Paul on with us, and of course his son in every major poll out there, is the front runner, and hasn't even announced yet, and is the front runner in New Hampshire as well,
[01:08:39.000 --> 01:08:52.000]  and is presenting the big CPAC polls. Senator Rand Paul, ladies and gentlemen, so it's so exciting to have former congressman Ron Paul on with us for the next 20 minutes or so to cover the waterfront.
[01:08:52.000 --> 01:08:53.000]  Thanks for coming on, sir.
[01:08:53.000 --> 01:08:55.000]  Sure thing. Good to be with you.
[01:08:55.000 --> 01:09:05.000]  Wow, there's so much to hit. First off, ISIS, now saying race for imminent terror attacks. Give up your liberties. What's really behind that?
[01:09:05.000 --> 01:09:17.000]  Well, you know, it's a reflection of a deeply flawed foreign policy. I do think that people should be aware of the fact that the more we do over there, the more likely there will be terrorist attacks.
[01:09:17.000 --> 01:09:27.000]  But right now, we're accommodating the radicals by just going over and staying their backyard. One time, Ben Lawdon said, fine, come over here.
[01:09:27.000 --> 01:09:42.000]  By this on our stand, it's easier to kill you here than it is to come over to the United States. So, yeah, we're accommodating them, and so there will be attacks, but that doesn't mean that tomorrow several American cities are going to be blown up.
[01:09:42.000 --> 01:09:55.000]  But long term, that's still going to be a possibility because there's a lot of anger that builds up and they feel very frustrated, and people say, well, you're bashing America, you're blaming America for all that.
[01:09:55.000 --> 01:10:06.000]  But what about from their viewpoint? Is it terroristic to have a family wiped out that is at a wedding party because a drone dropped the missile and he missed the target and it hit some innocent people?
[01:10:06.000 --> 01:10:19.000]  That sounds rather terroristic to me, so there's so much hypocrisy that goes on, but Obama the other day when he was giving his speech, he said, well, yeah, we misjudged this.
[01:10:19.000 --> 01:10:28.000]  Of course, we misjudged the army that we have built up in Iraq. They didn't fight very well, but we've also misjudged al-Qaeda.
[01:10:28.000 --> 01:10:37.000]  We thought we had them whipped, and we really did, but there was a small remnant left over, and that morphed into ISIS, and we just didn't pay enough attention to it.
[01:10:37.000 --> 01:10:52.000]  So on and on it goes, at the same time, do they ever say, well, what was this place like before we went in? Yeah, we had this terrible monster Saddam Hussein who couldn't stand al-Qaeda and didn't get along with the Iranians.
[01:10:52.000 --> 01:11:02.000]  So we forcibly throw him out and give it a, make it a haven for al-Qaeda. And of course, this pretence that we got rid of al-Qaeda is just a pretence.
[01:11:02.000 --> 01:11:18.000]  So what do we do? We set the stage for another war, and the Nobel Peace Prize-winning president that we have says that the good war is Afghanistan, and it looks to me like he thinks it's not such a bad idea going into Syria.
[01:11:18.000 --> 01:11:31.000]  Well, they've given Henry Kissinger and Al Gore peace prizes, so it's really a mark of shame in my view now to have one, but I did hear they're talking about giving Genghis Khan a Nobel laureate peace prize posthumously.
[01:11:31.000 --> 01:11:37.000]  I haven't heard that one. That ought to be interesting. Well, I mean, he did launch a lot of wars, so why not give him one? Yeah, that's right.
[01:11:37.000 --> 01:11:50.000]  I'm being sarcastic. I don't start giving them to Hitler and Stalin and a few others, you know. Why not? That's a good idea. We could nominate Stalin or something.
[01:11:50.000 --> 01:12:13.000]  Again, Ron Paul is joining us live here on the Susie edition. If you've just tuned in, you can check out his amazing multimedia TV, radio, podcast system, RonPaulChannel.com. Many of our affiliates that carry my show also carry his show around the country, so it's very, very exciting to see really what I think is the hope is the new media displacing the establishment media.
[01:12:13.000 --> 01:12:30.000]  The inventor of the Internet was in Reuters yesterday over in England, and we'll put that story up on screen, saying that the very freedom of the web is threatened. We had William Binney on a few weeks ago, former director of intelligence for the NSA, saying it is a totalitarian takeover.
[01:12:30.000 --> 01:12:45.000]  It is targeting the people. I mean, we have a lot of prominent folks, not just you or the former president of the Czech Republic. We have a lot of prominent people that are coming out and saying, look out. What's your view on Internet freedom?
[01:12:45.000 --> 01:13:01.000]  Well, it's being diminished. I mean, the larger the government gets, the less freedom that we have. But in the same sense, there's a counterbalance to this because there's a lot of rebellion going on right now. I mean, just think how strong the secessionist movements are, people who want their independence.
[01:13:01.000 --> 01:13:17.000]  That's pretty strong, even though there's not tremendous success so far, but the ideas are changing. And one thing I've noticed that in some of these boats, in the referendums that occur, it shows that young people are more likely to say, you know, let's get out of this big government business.
[01:13:17.000 --> 01:13:35.000]  They're the ones that are messing up the economy and they're the ones who get us into wars. So, yes, they're very much involved. And of course, we brainwash the military that we have and the American people saying, well, we have to do this because we have to be over there because we have to defend our freedoms.
[01:13:35.000 --> 01:13:51.000]  We have to defend our Constitution, protect our national security. But they can lie about that just so long because it has nothing to do with it. It has more to do with what the subject you bring up. What they're talking about is that they justify the war.
[01:13:51.000 --> 01:14:08.000]  People can get frightened into giving up their liberties. They don't even have to come in here and invade us. We create NSA and we create patriot action and these secret courts. So, we unfortunately do a lot more harm to our liberties than any outsider ever dreamed of.
[01:14:08.000 --> 01:14:26.000]  Tim Berners-Lee, who's credited more than anyone of being the true inventor of the Internet, not Al Gore, has nothing to do with it, folks, is saying that basically the same thing, leave it alone, leave it free. All the inventors, all the trailblazers, all the experts agree with you, Congressman, Ron Paul again joining us.
[01:14:26.000 --> 01:14:43.000]  You've made one of your main initiatives in the last few years trying to defend the Web, which is laudable, obviously, but when we have almost all the inventors of it, all the experts agreeing with you, how could the establishment then be still marching towards draconian control of the Web?
[01:14:43.000 --> 01:14:57.000]  Well, they think they can do it because they have a lot of guns and they have a lot of authority, but I think there's a building. Who was it? Google and somebody else developing a telephone that the government couldn't even get into.
[01:14:57.000 --> 01:15:19.000]  I mean, that's the counterbalance and I have a lot of confidence in technology, even with the abusive state. Technology can counteract this. Oftentimes, we would have laws being proposed in Washington that will have how to solve the problem of getting phone calls that you aren't solicited,
[01:15:19.000 --> 01:15:35.000]  so we need more federal government regulations to regulate your phone and who can call you when and have these lists, no-call lists. See, I opposed all that because I always believed, and rightfully so, that we can get technology into our telephone system.
[01:15:35.000 --> 01:15:52.000]  We can include a number. We don't want to answer. We don't have to, and spamming protection helps us to some degree. Technology by the government is always going to be used against us, but we have to try to get the smart people on our side to make sure the technology protects our liberties.
[01:15:52.000 --> 01:16:06.000]  Case in point, as you know, Congress has tried to pass a bunch of laws about pop-up ads on the Internet to get their claws into that. Instead, people just download free pop-up blockers that works perfectly in almost every case.
[01:16:06.000 --> 01:16:23.000]  Again, innovation is the answer, not more regulation. I saw a study that came out, I'm sure you saw it from a major university about a month ago, that the U.S. is now 33 worldwide for economic freedom behind every industrialized nation. I mean, this country is not as free as it used to be.
[01:16:23.000 --> 01:16:40.000]  It's going in the wrong direction, but what about on television? I don't watch these movies and things, but people who download or set their programs, can't they go back and watch the program and click off? They don't have to listen to the ad, so that's another way that they can serve their own benefits.
[01:16:40.000 --> 01:16:56.000]  I still want to be the optimist to say that this technology is about time it's being used for a good reason. My argument is that for thousands of years, all technology has been used for the state in enhanced war.
[01:16:56.000 --> 01:17:15.000]  Whether it's jet powers or nuclear energy or whatever, it's always been used to build bigger and worse weapons. I think now we are moving into an age where we are capable as human beings to take technology and use it to do exactly the opposite.
[01:17:15.000 --> 01:17:32.000]  I know that it's early on and it's a big transition and it might be a stretch, but why not? Why not even think that it's a possibility that we can use technology for the advancement of peace and prosperity rather than using it to enhance the power of the state?
[01:17:32.000 --> 01:17:48.000]  RonPaulChannel.com. Dr. RonPaul joins us. I want to ask you about Ebola in a moment, but since we were talking about Al Qaeda and our government giving them weapons and calling them ISIS, Hissle, Congressman Walter Jones, as you know, is introduced to build or release the 28 pages.
[01:17:48.000 --> 01:17:59.000]  I've talked to him and others that have seen it. I've talked to Colonel Shaffer and others. I know you've spoken out now. I mean, clearly it's Saudi Arabia in there that our government knew bare minimum was standing down.
[01:17:59.000 --> 01:18:06.000]  What is your view of the 28 pages of the 9-11 report that's been made secret and what should be done about that?
[01:18:06.000 --> 01:18:17.000]  Well, we're doing our very best to galvanize the people who believe that we have a right to see that. And even those people that were involved in the investigations we generally think are part of the establishment.
[01:18:17.000 --> 01:18:36.000]  We're saying we should see this too, so that is very, very good. And this should be the whole purpose. Unfortunately, all commissions that I have witnessed generally are there to cover up the mistakes of government and to protect government agents so they never get blamed for anything or never get punished for anything.
[01:18:36.000 --> 01:18:48.000]  So I do everything. I had Walter on the program. We interviewed him on the channel and we're trying to build up as much pressure. Some day maybe, but they're going to fight it.
[01:18:48.000 --> 01:19:16.000]  But I don't think it takes the genius to figure this out. The first thing is, I think what government does is almost they encourage the speculation about what's going on and they do this by claiming that we don't even know what's happening out there and yet we do.
[01:19:16.000 --> 01:19:28.000]  What about right after this thing happened? I remember being stranded in Washington and I couldn't get out of Washington after 9-11. The airports were a horrendous mess and then I hear the story.
[01:19:28.000 --> 01:19:53.000]  Well, you know, the Saudis got out, the Bin Laden family got out and the FBI never even asked them a question. I mean, if that doesn't make you suspicious of what's going on, nothing will. But we have yet to learn all the truth of it and I think that's what our job ought to be and that is finding out the truth rather than the lies.
[01:19:53.000 --> 01:20:15.000]  Of course, my statement has always been that if there is an empire and you tell the truth, the truth becomes the reason. That's why the whistleblowers get into so much trouble, Greenwald and others get into big trouble by just trying to tell us the truth.
[01:20:15.000 --> 01:20:30.000]  That's right. Now, continuing a few final questions in the five minutes we have left with former Congressman Ron Paul. Ron, looking at the economy, I want to spend a few minutes on that. I want to look at Ebola and then we'll talk about Rand 2016.
[01:20:30.000 --> 01:20:49.000]  You're a medical doctor. I'm not a medical doctor, but I know the standard policy was don't bring Ebola patients or smallpox patients into the U.S. Now they're bringing them in by the score. They think they may have someone who got a new hazard in Dallas right now, that's CBS News.
[01:20:49.000 --> 01:20:53.000]  What is going on here as a medical doctor? What's your take on this?
[01:20:53.000 --> 01:21:08.000]  I think we should have stayed out of this. This is another example of how foreign aid backfires on us. A lot of people, people dying, serious disease, we're the smartest in the world. We have to go over there. We have a military power that sends 3,000 troops to fight Ebola.
