[00:00:00.000 --> 00:00:27.760]  InfoWars, tomorrow's news today.
[01:00:51.760 --> 01:00:53.760]  You might have gotten away with them.
[01:00:53.760 --> 01:00:55.760]  Let me give the New World Order a report.
[01:00:55.760 --> 01:00:57.760]  Everybody knows I make a lot of good analysis and predictions.
[01:00:57.760 --> 01:01:01.760]  You've lost your ass. You're blown. You're done.
[01:01:01.760 --> 01:01:04.760]  You need to give up and stop it.
[01:01:04.760 --> 01:01:07.760]  And you can run off with your stolen wealth and live like kings.
[01:01:07.760 --> 01:01:09.760]  Because we don't want this war with you.
[01:01:09.760 --> 01:01:11.760]  People say, well, why would you?
[01:01:11.760 --> 01:01:14.760]  It's called sending someone into abstention.
[01:01:14.760 --> 01:01:16.760]  That's what you do.
[01:01:16.760 --> 01:01:19.760]  Instead of having a big war with them and cornering them, because they can really wreck stuff,
[01:01:19.760 --> 01:01:22.760]  and start a nuclear war, we're like, hey, just go away.
[01:01:22.760 --> 01:01:30.760]  And we will not prosecute you, convict you, and hang you.
[01:01:30.760 --> 01:01:33.760]  But if you've got to go that way, we're not backing down.
[01:01:33.760 --> 01:01:36.760]  We're identifying you. We're beating you.
[01:01:36.760 --> 01:01:37.760]  We're not going away.
[01:01:37.760 --> 01:01:40.760]  Understand there's nothing you can do to us to stop us.
[01:01:40.760 --> 01:01:42.760]  You can put us in jail. You can kill us.
[01:01:42.760 --> 01:01:43.760]  You can attack our families.
[01:01:43.760 --> 01:01:46.760]  We already know our families are gone anyway, so we don't beat this.
[01:01:46.760 --> 01:01:49.760]  So that's what I call commitment.
[01:01:49.760 --> 01:01:54.760]  And people have to get it in their brain that you are under attack.
[01:01:54.760 --> 01:01:55.760]  That's not rhetoric.
[01:01:55.760 --> 01:01:59.760]  This government is more at war with you than communist China.
[01:02:00.760 --> 01:02:08.760]  Remember what Trump said when Trump says the biggest enemy is the globalists that have hijacked the country.
[01:02:08.760 --> 01:02:10.760]  A, that's true.
[01:02:10.760 --> 01:02:17.760]  And B, everybody's saying it now, and they cannot get away with this once that happens.
[01:02:17.760 --> 01:02:24.760]  So the mission was to expose their illegitimate, expose their out-to-get-us, expose their horrible people.
[01:02:24.760 --> 01:02:26.760]  Most of them are pedophiles at the top.
[01:02:26.760 --> 01:02:28.760]  It's all about their selfishness, their Satanist.
[01:02:28.760 --> 01:02:33.760]  And you're identified, dumbass.
[01:02:33.760 --> 01:02:37.760]  Klaus Schwab and all of them write books and say over and over, and we played the clips.
[01:02:37.760 --> 01:02:42.760]  Well, we're bringing in a global crisis to get rid of the old system, and we'll be the saviors of bringing in the new system.
[01:02:42.760 --> 01:02:45.760]  That only works if people don't know you're the bad guy.
[01:02:47.430 --> 01:02:54.430]  And I keep hammering this point because it's essential. We're in a war. They're the bad guys.
[01:02:54.430 --> 01:03:03.430]  99.9999% of us are going to be absolutely harmed by this in horrible ways.
[01:03:03.430 --> 01:03:06.430]  And by the way, 100% will be harmed.
[01:03:06.430 --> 01:03:13.430]  The tiny globalist elite of a few thousand owners of this fraud all fight with each other, all spy on each other.
[01:03:13.430 --> 01:03:18.430]  Most of their kids commit suicide. They are miserable scum.
[01:03:19.390 --> 01:03:25.310]  And they're projecting their hatred of themselves onto us. So everyone loses
[01:03:25.310 --> 01:03:31.870]  under this. It's a satanic plan. It comes to kill, steal, and destroy. Reject it. This
[01:03:31.870 --> 01:03:37.190]  is not even a discussion. It's not even a point. And it's not heroic to fight it.
[01:03:37.190 --> 01:03:42.470]  You'd have to have the most insane, blind, nihilistic courage to work for this
[01:03:42.470 --> 01:03:49.509]  thing. And destroy yourself just to be a horrible, nasty person? And feel like you're in charge
[01:03:49.509 --> 01:03:50.710]  for a season?
[01:03:50.960 --> 01:03:57.680]  You could be honorable, you could be strong, you could be part of the future, you could
[01:03:57.680 --> 01:03:59.880]  have God's providence.
[01:03:59.880 --> 01:04:03.560]  But so many of you are so far gone, I'm talking to the globalists, that you just don't even,
[01:04:03.560 --> 01:04:08.400]  I mean you know what I'm saying is true, so you hate me because you know I made the right
[01:04:08.400 --> 01:04:13.640]  decision and you made the wrong decision and you have committed the ultimate sin by screwing
[01:04:13.640 --> 01:04:18.440]  kids and stuff like that so you can't come back, so all you can do like your boss is
[01:04:18.440 --> 01:04:21.240]  claw us into hell with you.
[01:04:21.240 --> 01:04:25.520]  Well guess what, you're not getting my soul, scum.
[01:04:25.520 --> 01:04:29.000]  All right start your engines, I'm going directly to your calls after this 60 second break where
[01:04:29.000 --> 01:04:33.560]  we join some stations and we will go to your calls and cover the waterfront, love the wild
[01:04:33.560 --> 01:04:38.040]  card nature of the calls, who knows what we're going to be hearing about or what we're going
[01:04:38.040 --> 01:04:41.600]  to be talking about, what we're going to be answering next.
[01:04:41.600 --> 01:04:44.600]  Ladies and gentlemen, I'm Alex Jones, your host.
[01:04:44.920 --> 01:04:49.560]  Stand on video, it's a very important website, hundreds of censored contributors are there,
[01:04:49.560 --> 01:04:55.800]  they even censor the URL, so share the URL, badmatchworld.tv, we'll be back.
[01:05:00.680 --> 01:05:07.320]  If Alex Jones runs for president in the Republican Party, he has a chance of winning.
[01:05:07.640 --> 01:05:14.840]  If you just tuned in, you may be noticing I'm wearing an Alex Jones for president 2024
[01:05:14.840 --> 01:05:15.840]  shirt.
[01:05:15.840 --> 01:05:21.160]  I am not seriously planning to run for president, this is an idea the crew had, to have a triggering
[01:05:21.160 --> 01:05:26.280]  shirt, kind of next level Alex Jones was right, there's Infowars.com on the back, Alex Jones
[01:05:26.280 --> 01:05:28.240]  for president 2024 on the front.
[01:05:28.240 --> 01:05:31.880]  It's a fundraiser shirt, it's made out of really nice fabric, it's high quality and
[01:05:31.880 --> 01:05:37.160]  it is a exclusive shirt to Infowarsstore.com and when the shirts are gone, they're gone,
[01:05:37.160 --> 01:05:44.440]  we're doing one run of Alex Jones for president 2024 shirts and we'll have a historic memento,
[01:05:44.440 --> 01:05:49.240]  be able to spread the word, meet a lot of like-minded people and you'll be able to keep us on the
[01:05:49.240 --> 01:05:50.240]  air.
[01:05:50.240 --> 01:05:55.720]  No way, no way, that's a bridge too far, that's no, it can't be and I said on national television
[01:05:55.720 --> 01:05:59.240]  that he was going to win at Infowarsstore.com.
[01:06:07.160 --> 01:06:17.240]  Defending the republic from enemies foreign and domestic, it's Alex Jones.
[01:06:37.160 --> 01:06:57.600]  We are now into our number two of the Alex Jones show and I'm taking a hundred phone
[01:06:57.600 --> 01:07:00.440]  calls until I go off air today.
[01:07:00.440 --> 01:07:03.600]  We're going to do it, as soon as you hear a caller hang up, that's your chance to call
[01:07:03.600 --> 01:07:04.600]  in 877-789-2539.
[01:07:04.600 --> 01:07:12.640]  All right, let's take them in the order they were received, Susan in Florida, you're on
[01:07:12.640 --> 01:07:13.640]  the air.
[01:07:13.640 --> 01:07:16.080]  Hi Alex, how you doing?
[01:07:16.080 --> 01:07:20.040]  I'm still kicking, still fighting them and we're seeing a lot of progress.
[01:07:20.040 --> 01:07:26.000]  Alex, I want to thank you because had it not been for you, I'd be a serious dumbass, like
[01:07:26.000 --> 01:07:29.280]  not knowing anything about what's going on.
[01:07:29.280 --> 01:07:34.600]  When I started hearing you, you mentioned globalist, oligarchs, chemtrails and I'm like
[01:07:34.600 --> 01:07:37.560]  what the hell is this man talking about?
[01:07:37.560 --> 01:07:45.120]  So I started researching and I found that everything you said was right, Alex was right
[01:07:45.120 --> 01:07:46.600]  and I want to thank you for that.
[01:07:46.600 --> 01:07:49.440]  Well, I want to thank you because we're all on this planet together.
[01:07:49.440 --> 01:07:52.200]  Amen, hallelujah, thank you Jesus.
[01:07:52.200 --> 01:07:59.640]  I also want to thank you, I want to tell you, Trump 2024 and I think the best choice for
[01:07:59.640 --> 01:08:02.960]  Vice President would be Robert Kennedy.
[01:08:02.960 --> 01:08:07.440]  I meant to call Roger Stone about this yesterday because Roger doesn't make stuff up, you know,
[01:08:07.440 --> 01:08:11.560]  he's got the reputation as a dirty trickster, he's like a choir boy compared to the Democrats.
[01:08:11.560 --> 01:08:14.880]  He's never lied to me and he doesn't make stuff up, he talks to Trump basically every
[01:08:14.880 --> 01:08:23.160]  day and I can tell you that Robert F. Kennedy Jr. is being considered as Trump's VP.
[01:08:23.160 --> 01:08:24.560]  That would be fantastic.
[01:08:24.560 --> 01:08:30.760]  He's been fighting and he's been communicating for decades about the waters, about the fluoride,
[01:08:30.760 --> 01:08:32.600]  about the 5G, about all of these things.
[01:08:32.600 --> 01:08:37.200]  And wouldn't that be an amazing bipartisan ticket?
[01:08:37.200 --> 01:08:38.200]  We need it.
[01:08:38.520 --> 01:08:47.480]  This planet has been seriously contaminated, 87% glyphosate in the waters, in the ecosystem.
[01:08:47.480 --> 01:08:48.480]  They're killing us.
[01:08:48.480 --> 01:08:51.680]  Well, I'll say this, Trump needs to be back in because they stole the election from him.
[01:08:51.680 --> 01:08:53.640]  I mean, just right there, the people voted for him.
[01:08:53.640 --> 01:08:58.880]  Robert F. Kennedy Jr., they murdered his dad when he was one of the primaries in LA.
[01:08:58.880 --> 01:09:03.120]  So yeah, I definitely like Robert Kennedy Jr.
[01:09:03.120 --> 01:09:06.280]  I don't agree with all this politics, but he's a good man.
[01:09:06.440 --> 01:09:10.120]  The system hates him and I think he's a fabulous person and he's officially running against
[01:09:10.120 --> 01:09:11.120]  Joe Biden right now.
[01:09:11.120 --> 01:09:15.320]  So the question is, would he run with Trump and switch parties?
[01:09:15.320 --> 01:09:16.320]  All right.
[01:09:16.320 --> 01:09:17.320]  Thank you.
[01:09:17.320 --> 01:09:20.720]  That'd be a very hard ticket to beat, even with election fraud.
[01:09:20.720 --> 01:09:27.480]  That's just a dream ticket, I think, because I know him better and he has better policies.
[01:09:27.480 --> 01:09:36.000]  I think Rand Paul would be better as well than RFK, but it's a very close second RFK Jr.
[01:09:36.000 --> 01:09:37.000]  Okay.
[01:09:37.000 --> 01:09:38.000]  Corey in Florida.
[01:09:38.000 --> 01:09:39.000]  Thanks for calling.
[01:09:39.000 --> 01:09:40.000]  Go ahead.
[01:09:40.000 --> 01:09:42.560]  I'd like to talk about the assassination of Donald Trump.
[01:09:42.560 --> 01:09:46.720]  I feel like we're being shoehorned into them doing this and everybody's going to be aware
[01:09:46.720 --> 01:09:47.720]  of it now.
[01:09:47.720 --> 01:09:52.280]  Just like you were talking about with Robert F. Kennedy's uncle, history not only repeats
[01:09:52.280 --> 01:09:53.280]  itself-
[01:09:53.280 --> 01:09:54.280]  No, no, no, no.
[01:09:54.280 --> 01:09:55.280]  Not just Robert F. Kennedy's uncle.
[01:09:55.280 --> 01:09:56.280]  JFK was murdered.
[01:09:56.280 --> 01:09:58.560]  His father was winning in the primaries and was murdered.
[01:09:58.560 --> 01:09:59.560]  Correct.
[01:09:59.560 --> 01:10:00.560]  Correct.
[01:10:00.560 --> 01:10:02.600]  And again, we already know the CIA did it.
[01:10:02.600 --> 01:10:03.760]  They're going to do it again.
[01:10:03.760 --> 01:10:08.120]  It will be obvious to everyone, and much like everything the left does, they're going
[01:10:08.120 --> 01:10:09.120]  to fail.
[01:10:09.120 --> 01:10:14.400]  It may look like they've gotten him, but trust me, mark my words, he will not be gone.
[01:10:14.400 --> 01:10:15.640]  He will be back.
[01:10:15.640 --> 01:10:17.720]  And God help them when he does come back.
[01:10:17.720 --> 01:10:22.480]  Well, I mean, imagine if they just winged Trump.
[01:10:22.480 --> 01:10:23.480]  Wow.
[01:10:23.480 --> 01:10:28.720]  Yeah, it may look like they actually got him, and the world might think that for a while,
[01:10:28.720 --> 01:10:32.360]  but no, they're not going to happen.
[01:10:32.360 --> 01:10:37.600]  He will come back again, and again, they're going to feel his wrath, and unfortunately,
[01:10:37.600 --> 01:10:42.560]  we got the real Trump now, and we should have been thankful for it and appreciated it, because
[01:10:42.560 --> 01:10:45.760]  once he comes back, no one's going to oppose him.
[01:10:45.760 --> 01:10:47.440]  I appreciate your call.
[01:10:47.440 --> 01:10:50.720]  This is kind of sounding a little antichrist-y to me.
[01:10:50.720 --> 01:10:55.640]  The antichrist gets shot in the head, and he's dead, and basically comes back to life.
[01:10:55.640 --> 01:10:57.880]  That's one of the first big miracle he does.
[01:10:57.880 --> 01:11:01.680]  I don't think Trump's the antichrist, and I don't think he's Jesus either.
[01:11:01.680 --> 01:11:02.680]  Amazing call, though, sir.
[01:11:02.680 --> 01:11:03.680]  Thank you.
[01:11:03.680 --> 01:11:04.680]  Rob in Texas.
[01:11:04.680 --> 01:11:05.680]  You're on the air.
[01:11:05.680 --> 01:11:06.680]  Welcome.
[01:11:06.680 --> 01:11:07.680]  Hey, Alex.
[01:11:07.680 --> 01:11:08.680]  All right.
[01:11:08.680 --> 01:11:12.000]  So over the past three years, you've been proven right about everything, and you've
[01:11:12.000 --> 01:11:16.240]  cataloged and documented your points, but now we need to counter our enemies and make
[01:11:16.240 --> 01:11:18.560]  sure it can never happen again.
[01:11:18.560 --> 01:11:22.280]  So I think for the solution, we need to look back in time, have the Founding Fathers solve
[01:11:22.280 --> 01:11:26.680]  their problems and address their grievances with a formal document.
[01:11:26.680 --> 01:11:31.920]  We need to make a new social contract, a new Declaration of Independence of universal
[01:11:31.920 --> 01:11:35.680]  truth, and then imagine a great signing ceremony.
[01:11:35.680 --> 01:11:40.160]  We need people like Andrew Tate, Elon Musk, Donald Trump to sign this thing.
[01:11:40.160 --> 01:11:43.600]  Imagine a new John Hancock is Donald Trump's signature on this document.
[01:11:43.600 --> 01:11:45.720]  This could be your next great work.
[01:11:45.720 --> 01:11:49.880]  Well, I do think we need a new Declaration of Independence against the globalists.
[01:11:49.880 --> 01:11:50.880]  That's a great idea.
[01:11:50.880 --> 01:11:51.880]  I've thought a lot about that.
[01:11:51.880 --> 01:11:55.320]  And then you can pass around your copy, your version.
[01:11:55.320 --> 01:11:57.200]  We probably should write a new Declaration of Independence.
[01:11:57.200 --> 01:12:00.600]  We should have like a $10,000 contest, give people a month to write it.
[01:12:00.600 --> 01:12:03.640]  We put them on InfoWars, and then that will spur...
[01:12:03.640 --> 01:12:06.600]  It's too hard to organize all those folks, I've tried.
[01:12:06.600 --> 01:12:10.320]  Then that will spur other people to have committees and meetings, and then have Trump
[01:12:10.320 --> 01:12:14.180]  put out a new Declaration of Independence, talking about putting out a new idea for global
[01:12:14.180 --> 01:12:16.280]  civilization to challenge the globalists.
[01:12:16.280 --> 01:12:17.920]  He's developing that right now.
[01:12:17.920 --> 01:12:22.480]  So yes, a new plan for civilization, which we're not going to follow, we're not saying
[01:12:22.480 --> 01:12:24.480]  it's the plan, you know, it's dictatorial.
[01:12:24.480 --> 01:12:28.480]  It's an idea to cause a thinking process and a larger debate.
[01:12:28.480 --> 01:12:34.000]  But absolutely, we're announcing it now, $10,000 contest.
[01:12:34.000 --> 01:12:37.400]  We'll put the rules up by Monday.
[01:12:37.400 --> 01:12:42.720]  And it needs to be, you know, I mean, it can be a page long, it can be 100 pages long.
[01:12:42.720 --> 01:12:45.360]  We'll then take, you know, the serious versions of it.
[01:12:45.360 --> 01:12:49.800]  That'll be the first part of the contest is we'll choose, you know, which ones, because
[01:12:49.800 --> 01:12:53.040]  if it's illiterate and doesn't make any sense, we're obviously not going to put that up as
[01:12:53.040 --> 01:12:54.040]  an insult to everybody.
[01:12:54.600 --> 01:12:55.600]  We won't get a lot of those.
[01:12:55.600 --> 01:12:56.600]  We'll get some.
[01:12:56.600 --> 01:13:00.720]  But anything serious, even if we disagree with it, if we get a communist manifesto,
[01:13:00.720 --> 01:13:04.360]  we get some new plan for tyranny, we're going to put that up too.
[01:13:04.360 --> 01:13:08.280]  And then I will decide who the winner is.
[01:13:08.280 --> 01:13:12.440]  I mean, we'll cover a bunch of them on air and maybe have a vote on the side of the
[01:13:12.440 --> 01:13:13.440]  top four or five.
[01:13:13.440 --> 01:13:16.760]  Then out of the top four or five that folks think are the best, we'll kind of pare it
[01:13:16.760 --> 01:13:17.760]  down to that.
[01:13:17.760 --> 01:13:20.760]  Then I will go over it and say, I think this is the winner.
[01:13:20.760 --> 01:13:26.520]  And then that will cause a major debate in and around that fabulous, fabulous idea, Rob.
[01:13:26.520 --> 01:13:27.520]  Thank you, Alex.
[01:13:27.520 --> 01:13:28.520]  That's all I've got.
[01:13:28.520 --> 01:13:29.520]  Thank you.
[01:13:29.520 --> 01:13:30.520]  I love it.
[01:13:30.520 --> 01:13:33.840]  Guys, I get so busy with the next thing, the next thing I forget.
[01:13:33.840 --> 01:13:34.840]  Stay on me today.
[01:13:34.840 --> 01:13:37.320]  I got to write up the rules for this.
[01:13:37.320 --> 01:13:38.320]  I say Monday.
[01:13:38.320 --> 01:13:39.320]  I'll never get to it.
[01:13:39.320 --> 01:13:40.320]  I just said Monday.
[01:13:40.320 --> 01:13:42.640]  I'll try to get it out today or tomorrow or at least this weekend.
[01:13:42.640 --> 01:13:45.000]  I'll come up here Saturday.
[01:13:45.000 --> 01:13:46.760]  I'm just working to like midnight tomorrow night.
[01:13:46.760 --> 01:13:50.920]  So I take off at least one day, but I'll come up Saturday, make sure it's done.
[01:13:50.920 --> 01:13:53.000]  So that is a very good idea.
[01:13:53.000 --> 01:13:55.000]  Let's go to Brenda in Nevada.
[01:13:55.000 --> 01:13:56.120]  Brenda, thanks for calling.
[01:13:57.960 --> 01:13:59.960]  Okay, that was a call that was lit up.
[01:13:59.960 --> 01:14:01.960]  Let's jam in Wild in Wisconsin.
[01:14:01.960 --> 01:14:02.960]  You're on the air.
[01:14:02.960 --> 01:14:03.960]  Go ahead.
[01:14:04.960 --> 01:14:05.960]  Hey, Mr. Jones.
[01:14:05.960 --> 01:14:06.960]  I'm a big fan.
[01:14:06.960 --> 01:14:10.960]  I wanted to talk about the RNC and the DNC.
[01:14:10.960 --> 01:14:17.960]  They just announced the DNC is going to take place a month after the RNC in Milwaukee.
[01:14:17.960 --> 01:14:21.960]  Well, the RNC is in Milwaukee, and then the DNC is going to be in Chicago.
[01:14:21.960 --> 01:14:25.960]  So I wanted to invite you and everybody who can make it.
[01:14:25.960 --> 01:14:30.960]  You know, as many people as possible to Milwaukee here and enjoy some beers and cheese.
[01:14:30.960 --> 01:14:36.960]  And I think we need to have a party and have lots of fun and love because I agree with
[01:14:36.960 --> 01:14:43.960]  Nikola Tesla that, you know, it's the love you give, not the love you make and the love
[01:14:43.960 --> 01:14:44.960]  you take.
[01:14:44.960 --> 01:14:51.960]  So I think we should make a really good, fun time here and coordinate to have like a bash,
[01:14:51.960 --> 01:14:53.960]  you know, a wild party.
[01:14:53.960 --> 01:14:57.960]  Well, you know, for me, when I go cover RNC and DNC, I'm mainly doing a bunch of interviews
[01:14:57.960 --> 01:14:58.960]  and documenting what happened.
[01:14:58.960 --> 01:15:02.960]  But, yeah, we're definitely going to be at the RNC and DNC.
[01:15:02.960 --> 01:15:05.960]  And I didn't even plug last hour for us to be able to do that.
[01:15:05.960 --> 01:15:06.960]  I appreciate your call, Wild.
[01:15:06.960 --> 01:15:08.960]  Hope to see you up in Wisconsin.
[01:15:08.960 --> 01:15:09.960]  We need money.
[01:15:09.960 --> 01:15:11.960]  And we don't have a budget right now.
[01:15:11.960 --> 01:15:12.960]  We're barely in the black.
[01:15:12.960 --> 01:15:16.960]  So, yeah, we'll have some presence at the RNC and DNC.
[01:15:16.960 --> 01:15:17.960]  And I want to do Bilderberg.
[01:15:17.960 --> 01:15:19.960]  Looks like it's in Portugal this year.
[01:15:19.960 --> 01:15:20.960]  Not sure we got the money.
[01:15:20.960 --> 01:15:21.960]  We're looking at it right now.
[01:15:22.960 --> 01:15:24.960]  All that stuff we used to do, we can do if we get the funds.
[01:15:24.960 --> 01:15:27.960]  So we're not going anywhere if you decide to buy the products.
[01:15:27.960 --> 01:15:29.960]  Infowarsstore.com.
[01:15:29.960 --> 01:15:34.960]  TurboForce, the most powerful pre-workout, 10-hour clean energy, whatever.
[01:15:34.960 --> 01:15:36.960]  It's just amazing.
[01:15:36.960 --> 01:15:40.960]  It is back in stock, discounted after being sold out for eight months.
[01:15:40.960 --> 01:15:41.960]  TurboForce.
[01:15:41.960 --> 01:15:42.960]  We have TurboForce.
[01:15:42.960 --> 01:15:43.960]  We have BrainForce and BrainForce Ultra.
[01:15:43.960 --> 01:15:46.960]  They're all powerful nootropics, but this is the king daddy.
[01:15:46.960 --> 01:15:49.960]  I would not take it at night if you plan on sleeping.
[01:15:49.960 --> 01:15:52.960]  This is 10 hours of incredible energy, and it does it in a healthy way.
[01:15:52.960 --> 01:15:53.960]  TurboForce, back in stock.
[01:15:53.960 --> 01:15:55.960]  Infowarsstore.com.
[01:15:58.960 --> 01:16:02.960]  They decided to not perp walking, not put him in handcuffs, not do a mugshot,
[01:16:02.960 --> 01:16:04.960]  because they knew that that would help Trump.
[01:16:04.960 --> 01:16:06.960]  Didn't they know this would backfire?
[01:16:06.960 --> 01:16:08.960]  We were waiting for the mugshot.
[01:16:08.960 --> 01:16:10.960]  We learned today they wouldn't have it, so we've made our own.
[01:16:10.960 --> 01:16:15.960]  And it says political prisoner with an image of President Trump.
[01:16:15.960 --> 01:16:18.960]  The shirt is being printed now in Texas.
[01:16:18.960 --> 01:16:20.960]  It will be shipping out to you in one week.
[01:16:20.960 --> 01:16:24.960]  Political prisoner with Trump on the front.
[01:16:24.960 --> 01:16:27.960]  They're in a mugshot jail background.
[01:16:27.960 --> 01:16:28.960]  It's a fundraiser shirt.
[01:16:28.960 --> 01:16:32.960]  It says Infowars.com on the back of the shirt.
[01:16:32.960 --> 01:16:34.960]  We also have Alex Jones for president.
[01:16:34.960 --> 01:16:35.960]  No, I'm not running for president.
[01:16:35.960 --> 01:16:37.960]  It's a really nice navy blue, high-quality shirt.
[01:16:37.960 --> 01:16:38.960]  Red, white, and blue.
[01:16:38.960 --> 01:16:39.960]  Alex Jones for president.
[01:16:39.960 --> 01:16:40.960]  2024.
[01:16:40.960 --> 01:16:42.960]  It's a fun conversational piece and a limited edition shirt.
[01:16:42.960 --> 01:16:44.960]  Great way to fund the operation.
[01:16:44.960 --> 01:16:52.960]  So get your Alex Jones for president and Trump mugshot shirts at Infowars.com
[01:16:52.960 --> 01:16:57.960]  or by calling toll-free 888-253-3139.
[01:16:57.960 --> 01:17:03.960]  Hydrofluorosilicic acid is the third most deadly acid on earth.
[01:17:03.960 --> 01:17:06.960]  And they've got our children drinking that.
[01:17:06.960 --> 01:17:08.960]  This is a psychotic death cult.
[01:17:08.960 --> 01:17:10.960]  Period. Case closed.
[01:17:10.960 --> 01:17:12.960]  Out to get you and your family.
[01:17:12.960 --> 01:17:17.960]  We sell the Alexa Pure Breeze made by the My Patriot Supply Ready Hour Group.
[01:17:17.960 --> 01:17:18.960]  It's been around about 15 years.
[01:17:18.960 --> 01:17:20.960]  It became the biggest company in the last six.
[01:17:20.960 --> 01:17:24.960]  They went out, hired engineers, reverse engineered the fancy best water filter system out there
[01:17:24.960 --> 01:17:26.960]  that sells for twice the price.
[01:17:26.960 --> 01:17:30.960]  And they made it as good in all the studies.
[01:17:30.960 --> 01:17:33.960]  It reduces things to non-detectable levels, thousands of chemicals.
[01:17:33.960 --> 01:17:34.960]  But you can go pay two or three times.
[01:17:34.960 --> 01:17:37.960]  There's four or five other filters out there that are just as good.
[01:17:37.960 --> 01:17:42.960]  We sell the very best, highest grade water filtration system for half the price of the leading competitor.
[01:17:42.960 --> 01:17:48.960]  And the media says we're bad and a cult for telling you you should filter your water.
[01:17:48.960 --> 01:17:50.960]  You should also filter your shower water.
[01:17:50.960 --> 01:17:51.960]  That's another way you absorb this crap.
[01:17:51.960 --> 01:17:53.960]  But I'm done talking about that.
[01:17:53.960 --> 01:17:55.960]  The point is you can get the filters at Infowars.com.
[01:17:55.960 --> 01:17:56.960]  They're discounted right now.
[01:17:56.960 --> 01:17:58.960]  Finally back in stock.
[01:17:58.960 --> 01:18:02.960]  I talk a lot about the great successes Infowars has had.
[01:18:02.960 --> 01:18:04.960]  I don't think anybody can deny it.
[01:18:04.960 --> 01:18:07.960]  And it is because of listeners and viewers supporting us.
[01:18:07.960 --> 01:18:12.960]  When we talk about the crew at Infowars, people behind the scenes, the researchers, the writers,
[01:18:12.960 --> 01:18:16.960]  they really have been the MVPs in this fight.
[01:18:16.960 --> 01:18:21.960]  And we look at Harrison Smith and Owen Schroer and the hard work they engage in every day,
[01:18:21.960 --> 01:18:23.960]  five, six, seven days a week.
[01:18:23.960 --> 01:18:25.960]  It's really just incredible.
[01:18:25.960 --> 01:18:29.960]  So for myself and the whole Infowars crew, I thank you for your past support.
[01:18:29.960 --> 01:18:35.960]  I only encourage you now to realize that Infowars cannot stay on air if you do not support us.
[01:18:35.960 --> 01:18:36.960]  I know you spread the word.
[01:18:36.960 --> 01:18:37.960]  I know you pray for us.
[01:18:37.960 --> 01:18:38.960]  And that's wonderful.
[01:18:38.960 --> 01:18:39.960]  Keep doing it.
[01:18:39.960 --> 01:18:42.960]  But most viewers and listeners never go to Infowars.com.
[01:18:42.960 --> 01:18:46.960]  And you never buy great products that enrich and empower your life while at the same time
[01:18:46.960 --> 01:18:47.960]  keeping us on air.
[01:18:47.960 --> 01:18:51.960]  I know that less than 1% of our listeners actually go buy products at Infowars.com.
[01:18:51.960 --> 01:18:56.960]  If just 1% more of you took action and went to Infowars.com, our funding problems will be over.
[01:18:56.960 --> 01:18:58.960]  Please take action now.
[01:18:58.960 --> 01:19:01.960]  Ladies and gentlemen, this book, The Great Reset and the War for the World,
[01:19:01.960 --> 01:19:06.960]  is a historic book that documents the globals in their own words, plan for our future.
[01:19:06.960 --> 01:19:07.960]  That is a hellish future.
[01:19:07.960 --> 01:19:11.960]  Now you'll always, while they still allow books, I guess they're starting to ban them,
[01:19:11.960 --> 01:19:14.960]  be able to get an unsigned copy of The Great Reset and the War for the World
[01:19:14.960 --> 01:19:17.960]  at bookstores, Amazon, or Infowars.com.
[01:19:17.960 --> 01:19:23.960]  But you will never be able to get another signed copy of the book after the signed copies we got run out.
[01:19:23.960 --> 01:19:25.960]  And there's about 1,000 left of them right now.
[01:19:25.960 --> 01:19:30.960]  So get your copy of The Great Reset and the War for the World, a signed copy, at Infowars.com.
[01:19:30.960 --> 01:19:34.960]  And there is a markup there because this is a fundraiser to keep us on the air.
[01:19:34.960 --> 01:19:37.960]  So you won't just have this historic memento and this powerful book.
[01:19:37.960 --> 01:19:40.960]  You'll also know that you helped keep Infowars on the air.
[01:19:40.960 --> 01:19:44.960]  I want to thank those of you that have gotten signed copies of the book or unsigned copies.
[01:19:44.960 --> 01:19:50.960]  But I want to encourage all of you who haven't yet to go to Infowars.com and get a signed copy
[01:19:50.960 --> 01:19:54.960]  and buy a couple of unsigned copies and donate them to the library or give them to the local school.
[01:19:54.960 --> 01:19:57.960]  This is an Infowar. I'm counting on you, and thank you for your support.
[01:19:58.960 --> 01:20:03.960]  Leading a frontal assault on the lies of the New World Order.
[01:20:03.960 --> 01:20:05.960]  It's Alex Jones.
[01:20:07.480 --> 01:20:32.719]  Jack Teixeira is going to be going to Leavenworth for quite a while, if it's true.
[01:20:33.040 --> 01:20:38.280]  Massachusetts Air National Guardsman named Jack Teixeira identified as the leaker of
[01:20:38.280 --> 01:20:43.040]  the sensitive U.S. intelligence documents.
[01:20:43.040 --> 01:20:47.320]  U.S. officials identify leaked classified documents suspect 21-year-old Air National
[01:20:47.320 --> 01:20:48.320]  Guardsman.
[01:20:48.320 --> 01:20:51.679]  What was he doing with top-secret battle plans?
[01:20:51.679 --> 01:20:53.400]  That's very suspicious.
[01:20:53.400 --> 01:20:57.759]  Leaker of classified military secrets on Discord works at U.S. military base.
[01:20:57.759 --> 01:21:01.360]  Pentagon documents leaker has reportedly been identified.
[01:21:01.360 --> 01:21:07.320]  He's not saying he's been arrested yet.
