[00:00.000 --> 00:02.000]  We've got it
[41:08.500 --> 41:23.500]  How did you know the CIA was dialing in to appliances data over power line and smart meters because it was all in DARPA and Google press releases a decade ago and seven years ago and five years ago.
[41:23.500 --> 41:27.500]  I mean people you think I just make this stuff up.
[41:27.500 --> 41:29.500]  I don't make any of it up.
[41:29.500 --> 41:30.500]  Got it.
[41:30.500 --> 41:34.500]  You think I just say the Rockefeller Foundation developed cancer viruses for your vaccines.
[41:34.500 --> 41:41.500]  I link on infowars.com to their website with the plans in the 50s and 60s.
[41:41.500 --> 41:47.500]  Do you think I just say they're putting stuff in the vaccines to sterilize you and designing GMO crops to do it.
[41:47.500 --> 41:49.500]  I have their own documents.
[41:49.500 --> 41:51.500]  I don't make any of it up.
[41:51.500 --> 41:52.500]  I wish I did.
[41:52.500 --> 41:53.500]  I wish I did.
[41:53.500 --> 41:54.500]  I wish I did.
[41:54.500 --> 41:56.500]  Do you get it through your head.
[41:56.500 --> 41:58.500]  It's real.
[41:58.500 --> 42:11.500]  I feel so sorry for these effeminate not even effeminate women are stronger most cases is insult to women that these soft men who get off on giggling at threats to society and laughing at real men who are awake and warning people.
[42:11.500 --> 42:17.500]  You run into them all the time but they don't count folks people that say oh all these jellyfish metro sexual men don't care.
[42:17.500 --> 42:21.500]  They just want to wear their plaid pink and green outfits and prance around.
[42:21.500 --> 42:22.500]  Let them.
[42:22.500 --> 42:23.500]  They don't count.
[42:23.500 --> 42:25.500]  They didn't count in 1776.
[42:25.500 --> 42:28.500]  5% started the war 5% wanted.
[42:28.500 --> 42:30.500]  We have way more than 5%.
[42:30.500 --> 42:36.500]  So what if a bunch of jellyfish want to be spied on want to drink this phenol and die of cancer.
[42:36.500 --> 42:50.500]  I am a free man and I declare my independence from it and you don't have permission to devalue my money and enslave my country and shut off my power systems and try to destroy my children's future.
[42:50.500 --> 42:57.500]  I declare the galactic common law rule of liberty for sentient life forms.
[42:57.500 --> 43:26.500]  I have a right to fight back.
[43:27.500 --> 43:56.500]  I declare the galactic common law rule of liberty for sentient life forms.
[43:58.500 --> 44:07.500]  A little over a year ago I began to do a lot of research into why even if I had a pretty good size meal that I was still starving.
[44:07.500 --> 44:25.500]  And my research led me to a well known fact that most of the soils that we grow our crops on here in the United States and across the industrialized world are almost completely depleted of almost all of the key minerals and trace elements that our bodies need to rebuild themselves, fight off cancer and be healthy.
[44:25.500 --> 44:31.500]  I then searched out the best vitamin and mineral company out there and discovered Young Jevity.
[44:31.500 --> 44:39.500]  The Young Jevity products are designed to give you the real nutrition you need and once you've got that you don't have to eat as much to be satisfied.
[44:39.500 --> 44:45.500]  I've lost 37 pounds in two months simply getting the vitamins and minerals I need.
[44:45.500 --> 44:47.500]  Check it out for yourself. It's incredible.
[44:47.500 --> 44:56.500]  Go to infowarsteam.com today and order your first canister of Beyond Tangy Tangerine Complete Multivitamin Mineral Complex Dietary Supplement.
[44:56.500 --> 45:17.500]  That's infowarsteam.com.
[45:26.500 --> 45:29.500]  Endless supply of nutrient dense food for you and your family.
[45:29.500 --> 45:37.500]  And here's the best part. These seeds have not been genetically modified in any way and you actually get enough seeds to plant a full acre crisis garden.
[45:37.500 --> 45:40.500]  So visit them today at survivalseedbank.com.
[45:40.500 --> 45:47.500]  That's survivalseedbank.com or give them a call at 877-327-0365.
[45:47.500 --> 45:59.500]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item. This is Alex Jones for survivalseedbank.com.
[45:59.500 --> 46:07.500]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions.
[46:07.500 --> 46:15.500]  Yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[46:15.500 --> 46:20.500]  My name is Mario Safaldi and I'm the developer of the Silver Lungs Generator.
[46:20.500 --> 46:33.500]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[46:33.500 --> 46:41.500]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[46:41.500 --> 46:51.500]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.silverlungs.com to learn more about how the Silver Lungs System works.
[46:51.500 --> 47:19.500]  As well, we are always ready to answer any questions you may have. That's www.silverlungs.com.
[47:19.500 --> 47:26.500]  Coming up next hour, Lindsay Williams is going to be joining us to talk about the program to shut off our energy supply in this country.
[47:26.500 --> 47:34.500]  The fraud of peak oils, the globalist teaches there isn't any oil so they can charge us more for less, shutting down the oil refineries.
[47:34.500 --> 47:45.500]  It's not the environmentalists doing that, it's the oil companies, but they love blaming the environmentalists who actually work for them so they can control the debate and not make it about real environmental issues.
[47:45.500 --> 47:53.500]  Like the fluoride that's left over from oil refining that they then end up dumping on our water supply and making us pay for.
[47:53.500 --> 48:02.500]  It's also mine and fertilizer. No, the oil companies aren't good and neither are the trendy little liberals that slit your throat for a dollar in most cases.
[48:02.500 --> 48:07.500]  They're not liberal folks, don't go off the camouflage cover, go off what they really stand for.
[48:07.500 --> 48:21.500]  I just briefly want to point out here that in New York City they are calling for, and this is another part of the country too, taxing, riding bikes on the sidewalk or in the bike lanes.
[48:21.500 --> 48:29.500]  That's always been the plan, not just a registration fee where you've got to do that already and have a sticker, that's charging you to travel.
[48:29.500 --> 48:38.500]  Now tolls, and that's always been the plan. You see, you can't toll somebody in their car if they're not involved in a commercial activity.
[48:38.500 --> 48:46.500]  But first they started with trucks because it was commercial. They did have some limited ability there under law that it moved to regular cars and now it's moving to bikes.
[48:46.500 --> 48:50.500]  So you want an anti-state folks? You got it.
[48:50.500 --> 48:59.500]  And here's CNBC. Oil prices at $200 a barrel. Some think it's coming and it's already gone up quite a bit since Lindsey Williams predicted it would four or five months ago on our show.
[48:59.500 --> 49:02.500]  He's been proven right again from his source. He's joining us.
[49:02.500 --> 49:17.500]  Before I get into the Trayvon Martin case and the tragic shooting in a suburb of Orlando, Florida, where we're number one again, two radio books in a row thanks to the instant people meters.
[49:17.500 --> 49:24.500]  Boy, since those came out, we've gone from doing really well in the ratings, even on smaller stations, the one in Orlando's big, Big 810.
[49:24.500 --> 49:37.500]  But just dominating number one. This Sunday show in many demographics is number one here in Austin on 590 a.m. and number two in the big most important demographic.
[49:37.500 --> 49:44.500]  It's just an example all over the place. The truth is just dominating. People are hungry for it.
[49:44.500 --> 49:53.500]  That old cliche of calling me a conspiracy theorist doesn't work anymore. That's like a red badge of honor.
[49:53.500 --> 50:00.500]  I wish all the other talk show hosts that just mimic what's on the news and are so cowardly and of course have no listeners.
[50:00.500 --> 50:04.500]  I wish all you guys and girls would grow up and defend America when the country needs it.
[50:04.500 --> 50:11.500]  I wish you'd admit, you know what, Alex, you were right. Don't need to give me credit. Don't need to come out and say how great I am.
[50:11.500 --> 50:20.500]  I don't even want that. I want you to be big enough to admit world government's real and to try to save this country because what the globalists are doing is so outrageous.
[50:20.500 --> 50:29.500]  If you would just face reality and admit the world government's being announced run by megabanks, all of it, we could turn this around.
[50:29.500 --> 50:35.500]  Because I know talk radio is one of the venues that isn't totally controlled. It's mainly just people regurgitating what's on the news.
[50:35.500 --> 50:41.500]  Program directors, that goes to you too. And I know a lot of you are waking up. That's why we're getting put on so many stations.
[50:41.500 --> 50:48.500]  We get calls all the time by program directors going, you know, I thought you were cooked five years ago when I first heard you're 10 years ago as a guest on some other show.
[50:48.500 --> 50:53.500]  Or I heard you on a local station. I got to apologize. It's all true. I'm going to put you on our station.
[50:53.500 --> 50:59.500]  We're going to put you on the weekend, see what happens three months later. We're going to put you on week nights, rebroadcast, see what happens. It's doing so well.
[50:59.500 --> 51:04.500]  Oh my gosh, you've been on two weeks. We're putting you on live up against Rush Limbaugh.
[51:04.500 --> 51:14.500]  Boom. Number one. Boom. That's what happens. You put me up against any of these people. I'll annihilate them because I'll tell it like it is.
[51:14.500 --> 51:19.500]  I know how things work. I do my homework. You know what I did all weekend? All weekend.
[51:19.500 --> 51:28.500]  Well, my children played around me, researched, worked, uploaded reports to infowars.com called my writers. You know why? Because I know what's going on.
[51:28.500 --> 51:37.500]  I understand things and I want you to understand things. I want you to know not my opinion, but my information that is incontrovertible.
[51:37.500 --> 51:47.500]  Incontrovertible. Do I occasionally make little mistakes or get a number wrong? Sure. But overall, I'm trying to tell the truth and I've got an incredible record of being accurate.
[51:47.500 --> 51:58.500]  And people are figuring that out. And you know what? It's not an ego booster to know that. I know how much danger I'm in.
[51:58.500 --> 52:05.500]  Thomas Jefferson said there is not a truth existing which I fear or wish or would wish unknown to the whole world.
[52:05.500 --> 52:23.500]  Good quote. The point is that it's a great responsibility as Spider-Man's uncle tells him with great power comes. Great responsibility. And I wish more of you who are eloquent, well-spoken, intelligent, who know this is true, but think you're going to play it safe and kind of sit on the sideline.
[52:23.500 --> 52:31.500]  That's the mind trick. Believing that if you do what's popular, believing if you go with what the main line is that you're going to be safe in society.
[52:31.500 --> 52:42.500]  When the main line is a bunch of brainwashed sheep giving up on all forms of liberty, that's destruction. Got it? And it's not the American way. It's not the way of free humans.
[52:42.500 --> 52:57.500]  It's the opposite of the Renaissance. The opposite of the Enlightenment. The opposite of everything good. A lot of people are waking up and joining our ranks. Don't wait till it's too late.
[52:57.500 --> 53:11.500]  Okay, I'm going to talk about the Trayvon Martin case. This has been going on for weeks. I've been focused on war with Iran, devaluation of the currency, inflation, the fact we're really in a depression, huge internet censorship legislation.
[53:11.500 --> 53:23.500]  I've been keeping my eye on other balls. U.N. taxes, agenda 21, global government being announced. I've been keeping my eye on that. But a week or so ago, listeners were like, you got to look at this.
[53:23.500 --> 53:34.500]  And I started seeing spam all over my website info wars.com that you must be racist. You're not looking at this. And I'm like, okay, I better go look at this.
[53:34.500 --> 53:45.500]  And sure enough, it's kind of like that case that they had with the sports players a few years ago.
[53:45.500 --> 53:55.500]  The Duke lacrosse because it was a black topless dancer. And they were just all, they were all guilty. They were all rapists, you know, white people are bad.
[53:55.500 --> 54:03.500]  And they're all devils, man. They got tails underneath their pants. I know I got one. I mean, come on.
[54:03.500 --> 54:12.500]  And again, it wasn't even so much black folks saying that it was the media because they want divide and conquer. They don't want blacks and whites getting along under the name of multiculturalism.
[54:12.500 --> 54:20.500]  They want us all not trusting each other and hating each other. So remember for years, boy, that whole lacrosse team was guilty and it turned out it was all bull.
[54:20.500 --> 54:23.500]  Of course, that was a matter of footnote because the media didn't want to talk about that.
[54:23.500 --> 54:28.500]  Now with this Trayvon Martin thing, I don't think it's like the lacrosse situation.
[54:28.500 --> 54:36.500]  Neighborhood watch guy, he admittedly was a cop wannabe, this Zimmerman fellow, George Zimmerman.
[54:36.500 --> 54:45.500]  He was reportedly always calling 911 something like 99 times. He followed the guy, gotten his face reportedly.
[54:45.500 --> 54:56.500]  And then some witnesses say that they saw Martin, the guy in the hoodie climb up on top of Zimmerman who was in red.
[54:56.500 --> 55:02.500]  And Zimmerman was like a little guy and Trayvon. You see the picture when he was a kid, like 12, he was 17. He was a big guy.
[55:02.500 --> 55:07.500]  So the guy got scared. He had a gun. You shouldn't go out waving a gun around just because of the person's leaving your area.
[55:07.500 --> 55:17.500]  It's de-escalated. Okay? I think it's a stupid thing. It's bad. They're going to use this against the Second Amendment and against this right to defend yourself law.
[55:17.500 --> 55:21.500]  It's not defending yourself when somebody's going away from you.
[55:21.500 --> 55:27.500]  Now, if they're stealing your property, it's the old thing of stealing your horse. You're allowed to shoot him because that's your livelihood.
[55:27.500 --> 55:35.500]  But still, I probably wouldn't do it. That said, this is being used by Obama to race, bait, and divide.
[55:35.500 --> 55:39.500]  Because, you know, people four years ago thought they were getting free houses and everything and he went along with that.
[55:39.500 --> 55:44.500]  Now they figured out he works for Goldman Sachs, same old scam as Bush, but even worse in many respects.
[55:44.500 --> 55:52.500]  So now it's all about race and Jesse Jackson and Al Sharpton, the same ones down there with the whole lacrosse situation.
[55:52.500 --> 55:58.500]  They're running around. The Black Panthers are saying $10,000 for his arrest by citizens.
[55:58.500 --> 56:03.500]  That's a total felony to put out the bounties on people privately. Super dangerous.
[56:03.500 --> 56:11.500]  They're trying to get a million dollars from sports stars. It's all just a bunch of money grubbing and all these, you know, Trayvon things.
[56:11.500 --> 56:15.500]  Look, it's murky what happened. We don't know what happened.
[56:15.500 --> 56:21.500]  But bottom line, the media and the globalists love it because it's going to make whites think that blacks are out to get them.
[56:21.500 --> 56:23.500]  It's going to make blacks think that whites are out to get them.
[56:23.500 --> 56:31.500]  And it's going to get us all fighting with each other instead of talking about the depression, the global government, the wars, the police state, the TSA.
[56:31.500 --> 56:34.500]  The last thing they want is the American people coming together.
[56:34.500 --> 56:41.500]  And look, when they, a few years ago, when they shot that poor black guy who was handcuffed in the back and said he was resisting on the dart subway thing in San Francisco,
[56:41.500 --> 56:43.500]  I called that day one and said it was terrible.
[56:43.500 --> 56:48.500]  And I said, people starting to riot. I'm not saying it's good, but I get it.
[56:48.500 --> 56:54.500]  When the video got released, they killed that guy in cold blood. I get it and that was wrong.
[56:54.500 --> 56:57.500]  And I'm glad the cop went to jail, not long enough, only one year.
[56:57.500 --> 57:01.500]  This is an entirely different thing.
[57:01.500 --> 57:09.500]  And why don't black folks get together and come together, 10,000 protesting in all these cities against the drug dealers,
[57:09.500 --> 57:16.500]  or against government shipping the drugs in, or against the fact that 52% of all blacks are never born or aborted?
[57:16.500 --> 57:21.500]  You see, the real racist poses liberals and sell you on this culture that's destroyed your community.
[57:21.500 --> 57:23.500]  But blacks were just the beta test.
[57:23.500 --> 57:27.500]  The New World Order eugenics family destroying system is for every community.
[57:27.500 --> 57:35.500]  And the answer is for humans to come together against the psychopathic, technocratic organized crime guild known as the New World Order.
[57:35.500 --> 57:37.500]  Big hour number two coming up.
[57:37.500 --> 57:45.500]  Jam packed with news, revelations, and the scoop on Obama shutting down our oil pipeline from Canada.
[57:45.500 --> 57:47.500]  Stay with us.
[58:16.500 --> 58:21.500]  The New Alex Jones Quick Fixed Family Pack save you so much money,
[58:21.500 --> 58:25.500]  the savings from eating this food will actually help you pay your other bills.
[58:25.500 --> 58:29.500]  No matter what effect the mid-east crisis or the crashing economy have,
[58:29.500 --> 58:33.500]  you'll have food as delicious tonight as 25 years from now.
[58:33.500 --> 58:38.500]  Order now for 50% savings and free shipping on these affordable family packs.
[58:38.500 --> 58:43.500]  Call 800-409-5633 or efoodsdirect.com slash alex.
[58:43.500 --> 58:50.500]  Call 800-409-5633 or efoodsdirect.com slash alex.
[58:50.500 --> 58:54.500]  I had tried everything. I'd cut back the amount of food I was eating.
[58:54.500 --> 58:57.500]  I was lifting weights and jogging, but nothing was working.
[58:57.500 --> 59:02.500]  My body was literally starving for minerals and trace elements as well as key vitamins.
[59:02.500 --> 59:09.500]  And as soon as I had that, I immediately could eat half of what I was eating previously and be satisfied.
[59:09.500 --> 59:14.500]  There are hundreds of great products at InfowarsTeam.com, but I want to point out the three
[59:14.500 --> 59:20.500]  that have helped me lose 37 pounds in just two months.
[59:20.500 --> 59:25.500]  Products like Beyond Tangy Tangerine, Pollen Burst, and Rebound.
[59:25.500 --> 59:28.500]  When I started taking the Tangy Tangerine and other products every day,
[59:28.500 --> 59:31.500]  I lost more than 37 pounds in just two months.
[59:31.500 --> 59:33.500]  Now that's results.
[59:33.500 --> 59:37.500]  I want to challenge my listeners to go to InfowarsTeam.com
[59:37.500 --> 59:39.500]  and order just three of their products.
[59:39.500 --> 59:45.500]  And you will see the changes in the way you look, feel, and in your appetite almost immediately.
[59:45.500 --> 1:00:12.500]  Start your journey to health and wellness today. InfowarsTeam.com
[1:00:15.500 --> 1:00:18.500]  Okay, we are into hour number two.
[1:00:18.500 --> 1:00:23.500]  Best-selling author, Pastor Lindsey Williams, who 30 years ago was the first to blow the whistle
[1:00:23.500 --> 1:00:27.500]  on the fact that there's more oil in Alaska than there is in Saudi Arabia.
[1:00:27.500 --> 1:00:29.500]  He's since been proven completely right.
[1:00:29.500 --> 1:00:32.500]  He has told us so much here on air that's come true.
[1:00:32.500 --> 1:00:35.500]  And he was on, I don't know, four or five months ago with us last time.
[1:00:35.500 --> 1:00:39.500]  And he said, you know, I've told you for years the Iran attack wasn't coming.
[1:00:39.500 --> 1:00:41.500]  Now it's coming in the next year.
[1:00:41.500 --> 1:00:45.500]  As you know, enjoy yourself, drive around, have fun. Oil prices aren't going to go up too much
[1:00:45.500 --> 1:00:47.500]  until the next six months or so.
[1:00:47.500 --> 1:00:52.500]  Now it's started and I have oil prices at $200 a barrel.
[1:00:52.500 --> 1:00:55.500]  Some think it's coming. That's CNBC Friday.
[1:00:55.500 --> 1:00:58.500]  We'll have to recap all this in a moment, Lindsey, when we come back from break.
[1:00:58.500 --> 1:01:02.500]  But you've got some breaking information that you're going to share with us today.
[1:01:02.500 --> 1:01:07.500]  And I appreciate you coming on with us to go over this, sir.
[1:01:07.500 --> 1:01:11.500]  A number of years ago, Alex, some things happened to me that were very unusual.
[1:01:11.500 --> 1:01:14.500]  You'll listeners will never believe what I'm going to say today,
[1:01:14.500 --> 1:01:16.500]  unless you give me just a brief moment.
[1:01:16.500 --> 1:01:18.500]  I was a pastor of the church for 12 years.
[1:01:18.500 --> 1:01:22.500]  I was asked and invited to be the chaplain of the elite of the world.
[1:01:22.500 --> 1:01:25.500]  And I lived with them for three years time on the Trans
[1:01:25.500 --> 1:01:27.500]  Alaska oil pipeline.
[1:01:27.500 --> 1:01:30.500]  For 35 years, I've kept in touch with some of these individuals.
[1:01:30.500 --> 1:01:32.500]  One of them died last year.
[1:01:32.500 --> 1:01:34.500]  So now you know that I really did know him.
[1:01:34.500 --> 1:01:36.500]  He was 87 years of age.
[1:01:36.500 --> 1:02:05.500]  Now, just recently, my present individual who is in his 70s, he has children and a wife.
[1:02:05.500 --> 1:02:30.500]  Number two. He said, why, Mr. Obama, may not be reelected. Did you catch that?
[1:02:30.500 --> 1:02:58.500]  Alex, the first thing I'm going to have to say is you have a lot of new listeners out there.
[1:02:58.500 --> 1:03:26.500]  I had a lot of new friends. I had gone to my elitist friend.
[1:03:26.500 --> 1:03:53.500]  I'm going to have to apologize to all my newsletter writer friends out there.
[1:03:53.500 --> 1:04:20.500]  I'm going to have to apologize.
[1:04:20.500 --> 1:04:49.500]  I'm going to have to apologize.
[1:04:50.500 --> 1:05:19.500]  I'm going to have to apologize.
[1:05:20.500 --> 1:05:49.500]  I'm going to have to apologize.
[1:05:50.500 --> 1:06:19.500]  I'm going to have to apologize.
[1:06:20.500 --> 1:06:32.500]  This is going to be some very important information you're going to hear in the next 55 minutes or so.
[1:06:32.500 --> 1:06:54.500]  In the second half of this Sunday transmission, it's so important, I'm obviously going to have to have Lindsay back up on the weekday show that's 11 to 2 central because what he just dropped on me.
[1:06:54.500 --> 1:07:06.500]  30 years ago, he wrote the energy non crisis that was a best seller over the next two decades in the aggregate. He had worked as the chaplain on the trans Alaska pipeline on the big drilling rigs for three and a half years.
[1:07:06.500 --> 1:07:13.500]  This happens commonly that the elite will bring in a pastor generally to be a liaison.
[1:07:13.500 --> 1:07:24.500]  In fact, most big boards have that in the field to the roughnecks. He got picked, so he was in their elite compound with swimming pools and all the rest of it, but out in the field staying in the tents with him.
[1:07:24.500 --> 1:07:32.500]  And he got to know two big, one a CEO, one ahead of operations for a major, two major oil companies. I've known who they've been for a decade.
[1:07:32.500 --> 1:07:40.500]  I went back into the 80s and found them actually on record. One of them has actually been in a speech with Williams, but gotten so much trouble, he shut up about it, got fired, got hired back.
[1:07:40.500 --> 1:07:46.500]  Now, one of them died of cancer a year ago, so we can now talk about him.
[1:07:46.500 --> 1:07:51.500]  Ken Fromm, the other guy, I only like to say Ken Fromm was almost say the other guy's name.
[1:07:51.500 --> 1:08:00.500]  Mr. X will call him is 80 something years old, still alive, retired former CEO of one of the big five oil companies.
[1:08:00.500 --> 1:08:06.500]  Everything Lindsey's given us, we separately have confirmed through Bilderberg sources, but we only get that intel once a year.
[1:08:06.500 --> 1:08:13.500]  By the way, that's coming up about a month and we're tracking that right now. It may be in the US. Some are saying hypha over in Israel.
[1:08:13.500 --> 1:08:17.500]  We're not sure. The point is that all this is going on.
[1:08:17.500 --> 1:08:25.500]  Now, he said, I don't know, four years ago or so that oil would go to $150 a barrel. Everybody laughed him. It was at 50. It went to that.
[1:08:25.500 --> 1:08:30.500]  Then he said, everybody said it's going to 200. No, it'll go below 50. It dropped to 40. Exactly as he said.
[1:08:30.500 --> 1:08:38.500]  He said that before it started dropping and he said the timeframe, his elitist sources have been right about 95% of the time.
[1:08:38.500 --> 1:08:45.500]  Now, they said two years ago won't be an Iran attack. Six months ago, they said now one is on the front burner in the next year.
[1:08:45.500 --> 1:08:55.500]  They said no economic collapse last year, as a lot of folks were saying, but Lindsey has these sources and I know who the one source is.
[1:08:55.500 --> 1:09:01.500]  Now, we only got about five minutes left in this segment. We're going to come back and cover it all here.
[1:09:01.500 --> 1:09:05.500]  But this is a big deal. It also ties into the Keystone pipeline that Obama killed.
[1:09:05.500 --> 1:09:13.500]  So Warren Buffett could make money shipping the oil to the West Coast to then to China onto the big oil tankers.
[1:09:13.500 --> 1:09:20.500]  He'll make billions a year off that. Even Bloomberg reported that. In fact, guys put in the term for viewers that are watching at prisonplanet.tv.
[1:09:20.500 --> 1:09:28.500]  Radio listeners can just search this. I want to show it to people. Buffett stands to gain from Keystone being shut down.
[1:09:28.500 --> 1:09:31.500]  And then Bloomberg. I'm going to show him that from a few months ago.
[1:09:31.500 --> 1:09:38.500]  Obama has the nerve when that heat got to him on gas prices going up to come out and say, well, I'm going to allow the southern leg to be built.
[1:09:38.500 --> 1:09:45.500]  That's already built. He killed the middle leg. That's the deception.
[1:09:45.500 --> 1:09:51.500]  Okay, Lindsey, recap what's coming up. The bombshells you're about to drop. Then we're going to come back and get into them.
[1:09:51.500 --> 1:09:56.500]  Because you just told me some incredible stuff that your elites have told you. Go ahead.
[1:09:56.500 --> 1:10:06.500]  Please, everyone in the listening audience, I beg of you to listen to my concerned, elitist friend who is now up with a grown family.
[1:10:06.500 --> 1:10:12.500]  He's very concerned about America. And may I say we must take immediate action.
[1:10:12.500 --> 1:10:20.500]  America, as we know it today, is doomed. You have a timeframe right now. You have a window of opportunity right this minute.
[1:10:20.500 --> 1:10:26.500]  You're going to find it amazing. Alex, what do you want me to cover first? You want me to cover the financial collapse?
[1:10:26.500 --> 1:10:31.500]  You want me to cover the Obama and the pipeline of the currency? We've got three subjects here.
[1:10:31.500 --> 1:10:33.500]  Well, I can get them all in today. I don't know.
[1:10:33.500 --> 1:10:38.500]  Well, just recap the your elitist friend. You're not talking to him once a month now. You're not just by email.
[1:10:38.500 --> 1:10:43.500]  You're on the phone with him and he's freaked out. Start wherever you think it's most important.
[1:10:43.500 --> 1:10:54.500]  I have made the statement, as was given to me by Mr. Fromm, a long time before you ever passed away, that by the end of 2012, the dollar would be dead.
[1:10:54.500 --> 1:10:57.500]  And you need to understand this in order to understand when it's coming.
[1:10:57.500 --> 1:11:02.500]  You said that three years ago. I'm just backing you up. You said that three years ago. Go ahead.
[1:11:02.500 --> 1:11:12.500]  Yes, and it will be. Now, let me show you what's happening just in case you picked it up. First of all, don't pay any attention to the New York stock market.
[1:11:12.500 --> 1:11:16.500]  It means nothing. It is not an indicator of anything.
[1:11:16.500 --> 1:11:24.500]  They did not say that the dollar would be non-existent. They said the dollar would be dead. I want to show you how it's already dying.
[1:11:24.500 --> 1:11:32.500]  And then you'll put the pieces together. Again, please have that pencil and paper handy and write these things down, put them beside your calendar.
[1:11:32.500 --> 1:11:42.500]  Just about two months ago, China and Japan signed the largest trade agreement that's ever been signed in the history of the world, saying they would trade amongst themselves.
[1:11:42.500 --> 1:11:48.500]  China being the second largest economy in the world. Japan being the third, I believe, now with America the first.
[1:11:48.500 --> 1:11:59.500]  When they did that, it was in the agreement. There will not be the use of the reserve currency of the world, the petrodollar, which is the American dollar.
[1:11:59.500 --> 1:12:09.500]  By the way, Indy is almost more populous than China. They've now left the U.S. and England as being our staunch ally. They've now teamed up with China publicly.
[1:12:09.500 --> 1:12:15.500]  They've always been enemies. This is a big power shift, and they've said they're going to move away from dollars.
[1:12:15.500 --> 1:12:25.500]  No, American dollar. That was the first nail that was hammered into the coffin of the American dollar as the reserve currency of the world.
[1:12:25.500 --> 1:12:31.500]  Then Iran, we put sanctions on it. The European Union came along and said,
[1:12:31.500 --> 1:12:44.500]  no more European Union country can buy any oil from Iran after two to the first. The United States and America said, you cannot use the American dollar to buy, sell, and trade oil with Iran.
[1:12:44.500 --> 1:12:53.500]  Then, the United Nations came along and put on more sanctions. Iran was in a mess. They had the third largest supplier of oil on the face of the earth.
[1:12:53.500 --> 1:13:03.500]  3.2, 3.5 million barrels of oil every 24 hours. Iran needs to sell that oil. India needs oil.
[1:13:03.500 --> 1:13:09.500]  India stepped up and said, Iran, we will buy one million barrels of oil from you every 24 hours.
[1:13:09.500 --> 1:13:13.500]  But Iran says, we can't sell it and use the American dollar.
[1:13:13.500 --> 1:13:31.500]  India, oh my goodness, folks, we shot our sebs in the foot as the United States of America. I can't believe. Our stupid state department, India came along and said, Iran, we want that million barrels of oil every 24 hours, and we will pay you in gold.
[1:13:31.500 --> 1:13:36.500]  Can you imagine not getting funny money paper off at the reserve notes?
[1:13:36.500 --> 1:13:46.500]  This is what's scaring me. Their top advisor, top globalist, John Corzine, publicly lied to Congress and is now being caught stealing money, and he's one of the top guys.
[1:13:46.500 --> 1:13:51.500]  It shows there are just a bunch of crooks behind a curtain. It's scary.
[1:13:51.500 --> 1:14:11.500]  Do you see it, folks? China and Japan, largest trade agreement on the face of the earth ever signed. No American dollar. Iran and India, no American dollar. Folks, the dollar is going to be dead by the end of 2012 and the third one that maybe you haven't heard of and you probably wouldn't unless you knew my latest friend.
[1:14:11.500 --> 1:14:23.500]  Saudi Arabia supplies us with more crude oil than any other country on the face of the earth, and they have betrayed us. They came along and said, OK, China, you need oil.
[1:14:23.500 --> 1:14:42.500]  We will end up building it right now. The largest oil refinery ever built on the face of the earth has been built in China right now by Saudi Arabia, and the agreement between Saudi Arabia and China is we will not use the American dollar for the sale and the trade of this crude oil.
[1:14:42.500 --> 1:15:03.500]  China and Japan. Iran and India. Saudi Arabia and China. In too much time, the dollar has begun to die as the petrodollar of the world, the reserve currency of the world. Now we're coming down to a collapse of the American dollar that is going to be utterly appalling.
[1:15:03.500 --> 1:15:17.500]  I have said, I've been told by my latest friend, it will not happen yet. And there's a reason why. It's more important that you know the reason why the elite have not allowed the dollar to collapse yet.
[1:15:17.500 --> 1:15:33.500]  It's more important than knowing that it's going to collapse, or even knowing that they think it's going to collapse. Why are they not allowed? It should have collapsed at the end of the Bush administration, and they came along with QE1 and QE2. Then they didn't allow it to collapse again this past year.
[1:15:33.500 --> 1:15:49.500]  It should have in October, November or December. No, it should have. I had a lot of folks that we have on who really thought it was going to happen because they were saying QE3, but they didn't. Now they're saying it is coming. Stay there. That means hyperinflation, ladies and gentlemen. That means a currency tax.
[1:15:49.500 --> 1:16:00.500]  We'll be right back with Lindsay Williams on the other side. Amazing information. You can find out about the DVDs and the things he's done at ProposyClub.com.
[1:16:00.500 --> 1:16:08.500]  Hi, folks. This is Alex Jones. I'm looking for people that have the wisdom to spot savings, opportunity, and recognized risk.
[1:16:08.500 --> 1:16:19.500]  Saving means to make money. The Calben Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[1:16:19.500 --> 1:16:35.500]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials. Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
