[00:00.000 --> 00:29.700]  There is a war. It's happening now. It will decide the fate of humanity.
[27:42.700 --> 27:55.700]  Why don't you go to Somalia? Because you'd be raped in five minutes and kidnapped. Oh, he wants to rape. He wants to rape. I don't want JLo raped. I said, if you want everybody raped over here, if it's so damn good, lady, go over there.
[27:55.700 --> 28:11.700]  It's incredible how unintellectual these people are, too. I just saw a slide behind me, your TV viewer. We haven't reloaded these in a couple of years, and it's a graphic of Obama and Hitler supporting warrantless wiretaps and checkpoints.
[28:11.700 --> 28:19.700]  And I've had major newspapers here interviewing me, because this is kind of my office. This studio is where I office a lot. This is my office in the building.
[28:19.700 --> 28:27.700]  And they'll sit there and say, oh, wait, that's Hitler. Are you for Hitler? And I'm like, uh, clearly says it's with Obama. I don't like either one. I'm paralleling their policies.
[28:27.700 --> 28:36.700]  Oh, oh, oh. Just making sure you don't like Hitler. That's all they've got. You're a homophobe. You love Hitler. I mean, it's just cuckoo land.
[28:36.700 --> 28:44.700]  So when we come back, I'm going to get more later into the session stuff and go over the history and the firings and the numbers and what happened here.
[28:44.700 --> 28:54.700]  Trump's only problem was that he didn't just fire them all immediately. I mean, they're a bunch of Democrat, cult member, globalist, George Soros people. Fire every damn one of them.
[28:54.700 --> 28:58.700]  We'll be back, though, with the big SNL breakdown.
[28:58.700 --> 29:07.700]  We're selling a product DNA force that is the very best nutraceutical that we can produce. Dr. Griff, you took years for you to develop DNA force for us.
[29:07.700 --> 29:19.700]  It's been something that I've been working on for a long time, Alex, because I think it's very, very important. What the aging process is, is when the cell replicates, we lose a little bit of our telomeres.
[29:19.700 --> 29:22.700]  Telomeres are the little cups on the end of our chromosomes.
[29:22.700 --> 29:33.700]  And when it runs out, you start dying. We chose the PQQ because it has over 175 different clinical trials. It's one of the most effective substances in the world. It works like an antioxidant.
[29:33.700 --> 29:36.700]  It works to repair nerve growth factor.
[29:36.700 --> 29:40.700]  So this is a formula to deliver the maximum amount. It's in powder form.
[29:40.700 --> 29:45.700]  We have so many five star reviews. I take this. This is this is the product that I take.
[29:45.700 --> 29:57.700]  InfoWarsLife.com and the product we make. We fight the globalists. We fight the new world order. Secure your DNA force today at infowarslife.com or call toll free 888-253-3139.
[30:16.700 --> 30:26.700]  With concentrated organic compounds like cilantro, milk thistle, phobic acid, orange peel, zeolites and others, deep cleanse doesn't hold back.
[30:26.700 --> 30:35.700]  Instead of buying five, six or even seven different cleansing products, we use decades old scientific research to put together the Rolls Royce of all in one cleansing.
[30:35.700 --> 30:48.700]  Look, there's a reason deep cleanse is the only product on the market that uses our proprietary spike G-Rex herbal processing technique. We use only the highest quality organic herbs backed by serious research and we still bring it to you at the best price out there.
[30:48.700 --> 30:58.700]  If you wish to find deep cleanse and experience the all in one cleansing, visit infowarslife.com at infowarslife.com or call 888-253-3139.
[30:58.700 --> 31:06.700]  This is Alex Jones. I want to tell you about a way to save a lot of money on one of the best new off the grid products of 2017.
[31:06.700 --> 31:14.700]  And seriously, I really think everyone should have one of these. I'm talking about the PPX solar generator system from our friends at Solutions from Science, one of our oldest sponsors.
[31:14.700 --> 31:23.700]  The PPX is so small you can put it in your pocket, but so powerful you can run some 110 appliances at your house, like a small refrigerator so you can keep food from spoiling.
[31:23.700 --> 31:29.700]  Plus, you can take it with you to jumpstart cars, trucks, buses, 18-wheelers, heavy equipment, even airplanes.
[31:29.700 --> 31:36.700]  The system provides an endless supply of off the grid electricity, allowing you to create your own private power grid, literally anywhere in the world.
[31:36.700 --> 31:41.700]  Perfect for cabins, remote locations, any time you need to get off the grid for a while.
[31:41.700 --> 31:55.700]  Go to privatepowergrid.com to watch this thing in action. That's privatepowergrid.com. Even better, use coupon code private at checkout and get a second PPX energy unit for free. Check it out at privatepowergrid.com.
[31:55.700 --> 32:12.700]  That's privatepowergrid.com.
[32:26.700 --> 32:38.700]  The elite are masters at poisoning our environment, while themselves doing things that mitigate or avoid most toxic effects for themselves. The general public doesn't.
[32:38.700 --> 32:52.700]  The Alexa Pure Breeze will be a steal at $300, $400, $500. One of these systems can keep 800 square feet incredibly clean. This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[32:52.700 --> 32:57.700]  Find out why this system is so revolutionary today, and then fullwarstore.com.
[33:22.700 --> 33:27.700]  It's Alex Jones on the GCN Radio Network.
[33:52.700 --> 34:10.700]  How dare you not want North Korea to shoot missiles every few weeks at Japan that land right off their coast and threaten to nuke Japan? How dare you move 52 bombers with nukes into South Korea?
[34:10.700 --> 34:15.700]  We're threatening to nuke you, and you've moved nukes in. We may nuke you.
[34:15.700 --> 34:25.700]  You will pay the price as the quote. You have chosen, and now we'll pay. We're going to nuke you. You have chosen, now you will pay. It sounds like aliens or something.
[34:25.700 --> 34:29.700]  We have come to the Shining Planet. We are communists. We are crazy.
[34:29.700 --> 34:35.700]  I love how communist China sees Islam as a threat and is basically banning Islam in their country.
[34:35.700 --> 34:41.700]  They've also banned promoting same-sex marriage. They kill you if you're gay in China.
[34:41.700 --> 34:47.700]  But I just get to hear all day long about how we're homophobic here.
[34:47.700 --> 34:50.700]  And last time I mentioned that, there was a bunch of articles. It was like Raw Story Salon.
[34:50.700 --> 35:01.700]  Jones thinks we ought to ban gays like China. No, I didn't. I said you like communism, but it bans being gay.
[35:01.700 --> 35:06.700]  So how do you then attack this open free society all day? You love Islam. You love communism.
[35:06.700 --> 35:12.700]  By the way, Venezuela two years ago had power, maybe a third of the time in major cities.
[35:12.700 --> 35:19.700]  They already eaten the animals at the zoo. I'm not kidding. Folks, you can't make this up. I know it sounds crazy.
[35:19.700 --> 35:24.700]  Last year, they reported almost all the dogs and cats have been eaten, and now the country is totally collapsing,
[35:24.700 --> 35:33.700]  and they're trying to get out of the country through Central America up to Mexico, but Mexico isn't letting them in.
[35:33.700 --> 35:37.700]  So we can get up here where everything's supposed to be free.
[35:37.700 --> 35:42.700]  You know, we had a programmer that worked here. He was from Venezuela. He was a really smart guy.
[35:42.700 --> 35:48.700]  He did a lot of work for us that was top notch. As usual, though, top people get too busy to other jobs,
[35:48.700 --> 35:53.700]  so I couldn't get him to focus on what we're doing here, but he was a smart guy.
[35:53.700 --> 35:57.700]  He used to tell me stuff about Venezuela, and I didn't believe it.
[35:57.700 --> 36:02.700]  But then later it came out in the news a few years later. He said they make you pray to Hugo Chavez to get your food.
[36:02.700 --> 36:06.700]  Most of the people get government handouts every day. The kids go to the school lunch.
[36:06.700 --> 36:11.700]  That's probably the one meal they get every day, and you have to pray to Jesus, then Jesus doesn't give you the food.
[36:11.700 --> 36:16.700]  Then you pray to Hugo Chavez. This is when he had just died. No, he wasn't dead yet.
[36:16.700 --> 36:23.700]  And then you get the milk and the cereal and the eggs.
[36:23.700 --> 36:28.700]  My God. And then it came out on national TV. The new leader, remember when he died, said,
[36:28.700 --> 36:34.700]  pray and you'll get food, and they teach the kids to pray in school to Hugo Chavez.
[36:34.700 --> 36:40.700]  See, that's why communists don't like Christianity, is because it's a religion that's about helping people
[36:40.700 --> 36:44.700]  and being good and being nice. Doesn't mean it hasn't been distorted or used bad before.
[36:44.700 --> 36:48.700]  Any religion can be, but they want the state to be God. That's the fact.
[36:48.700 --> 36:53.700]  I'm digressing. Let me get into the SNL skit here.
[36:53.700 --> 37:00.700]  There it is. Yeah, that's our Chavez who art in heaven on earth in the sea and in us delegates.
[37:00.700 --> 37:06.700]  That's the president said, hallowed be thy name, thy agency comes so we can take it to the people here and elsewhere.
[37:06.700 --> 37:12.700]  Yeah, no, that's TV. They have a daily call to prayer to Hugo Chavez. It's not a joke.
[37:12.700 --> 37:15.700]  And of course, you pray to the state. Everything's collapsing.
[37:15.700 --> 37:19.700]  Trump says, I'm in control of the state. We're going to devolve it, break it down and give it back to you.
[37:19.700 --> 37:25.700]  You're the superstars, not people on TV, not me, the president, not basketball stars.
[37:25.700 --> 37:33.700]  He said in the inaugural you and people have to get in that mode that they're the leader of their own destiny with God,
[37:33.700 --> 37:37.700]  asking God to be the light and that that's what creates powerful societies.
[37:37.700 --> 37:39.700]  You've got to be put in that leadership role.
[37:39.700 --> 37:46.700]  I can't tell you running a company that gets information out for 20 years that how I learned is I don't remember when I did it,
[37:46.700 --> 37:51.700]  but somewhere along the way I learned if you don't put a bunch of responsibilities on people, they don't thrive.
[37:51.700 --> 37:52.700]  They don't flourish. They fall apart.
[37:52.700 --> 37:59.700]  Even if they were good at another job before, if you don't empower them to take action, they just go nowhere.
[37:59.700 --> 38:04.700]  It's the same thing with kids. It's the same thing with yourselves.
[38:04.700 --> 38:07.700]  And this whole nanny state doesn't want competition.
[38:07.700 --> 38:11.700]  The big corporations, they're in control. They want it sewed up. They don't want a middle class.
[38:11.700 --> 38:24.700]  And I know I harp on that all day, but it's now proof 52 days into Trump that everything he said he'd do, he did.
[38:24.700 --> 38:34.700]  And it's amazing. It's incredible. It freaks me out that he's 95% doing what he said he'd do.
[38:34.700 --> 38:42.700]  And that's with most of the government not even having his people in and them openly fighting him and trying to block him.
[38:42.700 --> 38:48.700]  You know, let's bring some balance to this because I'm going to go ahead and give you criticisms of Trump for the rest of the segment.
[38:48.700 --> 38:52.700]  Then I'm coming back and covering the biggest lies I've ever seen by any media.
[38:52.700 --> 38:55.700]  People say, oh, it's entertainment, Alex, you know, SNL.
[38:55.700 --> 39:00.700]  They have no credibility in MSM news. They have no viewers, no listeners, 6% approval already.
[39:00.700 --> 39:04.700]  It's 7. It's 6 in the AP poll in that nationwide.
[39:04.700 --> 39:11.700]  And so now it's TV, it's movies, it's entertainment, it's comedy where the political news is happening.
[39:11.700 --> 39:22.700]  Stephen Colbert poses as a reporter, as an anchor, and then he puts out fake news and then critiques us and says fake things we didn't say were out of context things.
[39:22.700 --> 39:31.700]  He exposes the fake news. That's the real trailblazing news that let's just admit it. Info wars is the operating systems system of the global resistance.
[39:31.700 --> 39:40.700]  I mean, out of the panopticon of the cornucopia and the spectrum, the pantheon, the panacea.
[39:40.700 --> 39:53.700]  Info wars is the heart. And it's the skin, it's the guts, it's the bones, but it's the rediscovered Americana updated with a 21st century analysis.
[39:53.700 --> 39:57.700]  But let me just do some criticisms of Trump. He's not been decisive enough and I'm not in his shoes.
[39:57.700 --> 40:05.700]  Believe me, I'm not Monday morning quarterbacking. I'm not backseat driving, even though I am, but just, I guess to be fair, it's not really fair.
[40:05.700 --> 40:11.700]  It's a total attack from all sides, but let's let's just do some criticism. He didn't fire all the US attorneys that he should have right away.
[40:11.700 --> 40:21.700]  A bunch of cult members that allowed all these crimes to be committed by Obama and the arrogance of the Attorney General Lynch and Holder and Holder's appointees are in there saying Obama's coming.
[40:21.700 --> 40:31.700]  We're going to overthrow Trump and they've been they stole $3 billion. It's admitted out of federal fines of banks and gave it to private groups and George Soros.
[40:31.700 --> 40:38.700]  Oh yeah, Trump. In fact, I was a little bit getting paranoid when he wasn't firing all these people saying, why is he getting rid of his enemies?
[40:38.700 --> 40:44.700]  Is he secretly a mole? But I was like, no, his rhetoric's too good. His actions are too good. He's damaging them. He's hurting the globalist.
[40:44.700 --> 40:52.700]  He's bringing the jobs back. He killed TPP. He did all the stuff that I know. He wouldn't do that. That's irrevocable damage to them.
[40:52.700 --> 40:57.700]  It's spread all over the world. Globalists are being kicked out or about to be kicked out all over the planet.
[40:57.700 --> 41:03.700]  They admit they're on fire in hundreds of articles a week that they are blowing up right now in a bad way, not a good way.
[41:03.700 --> 41:11.700]  We're blowing up in a good way. They're basically collapsing. That's an inward explosion.
[41:11.700 --> 41:17.700]  And then I sat there and looked at it and it's just, no, it's that can you imagine? I can't even hardly run a company with 60 people.
[41:17.700 --> 41:24.700]  Even though they're great and working hard, stuff gets wrong with communication. You imagine millions of federal employees, millions, tens of millions.
[41:24.700 --> 41:30.700]  How many federal employees? Let's look at the number, not just add contractors in. I think it's about 20 million.
[41:30.700 --> 41:34.700]  20 million people. I'm going for memory. Let's just see if I'm right.
[41:34.700 --> 41:40.700]  Just like earlier, I said, hey, Bill Clinton fired 93 U.S. attorneys when he first got in, looked it up.
[41:40.700 --> 41:44.700]  My memory was right from back when it happened. Sometimes I'm wrong, though, so we just have a double second.
[41:44.700 --> 41:50.700]  But you can look at it between 15, 30 million of the different assets, but let's just say 20 million federal employees.
[41:50.700 --> 42:00.700]  20 million. 20 million. 20 million. How is he supposed to run all that when most of them have been beavered in there by the Republicans and the Democrats to be globalist operatives over the years?
[42:00.700 --> 42:13.700]  But despite that, in 52 days, the best jobs numbers since 1984, the best small business numbers since 1984, the peak of the Reagan recovery, the best numbers we've seen in 30 years.
[42:13.700 --> 42:17.700]  Those are real numbers.
[42:17.700 --> 42:23.700]  Think about that. Put that in your pipe and smoke it.
[42:23.700 --> 42:29.700]  I said I'm going to criticize Trump, but I haven't yet. Well, I mean, he just, he should have fired them all immediately. What was he thinking?
[42:29.700 --> 42:35.700]  I mean, he's delivering on his actions. We know he's good, but why would he leave all these open enemies, these globalist collaborators in?
[42:35.700 --> 42:41.700]  And then the torture thing he was wrong about, he backed off that. He was being honest about what the military is doing.
[42:41.700 --> 42:50.700]  The FBI wanted the codes to iPhones. He misunderstood that. And then, of course, on the military thing, he's not really wrong, but he could go sideways in Syria.
[42:50.700 --> 42:58.700]  We'll talk about that briefly. But first, I'm going to get into SNL and their attack on myself and Trump last night straight ahead.
[42:58.700 --> 43:06.700]  China warns that it is reconsidering its policy not to use nuclear weapons against South Korea in response to the US.
[43:06.700 --> 43:19.700]  In an article by Paul Joseph Watson, he writes that a missile defense system that is being deployed to shield South Korea from North Korean ballistic missiles after several tests by the Stalinist state in recent months.
[43:19.700 --> 43:24.700]  Beijing is furious because this will be capable of detecting missiles launched from China.
[43:24.700 --> 43:34.700]  It was also reported that the US will send nuclear bombers to South Korea along with an aircraft carrier in order to display a stern show of strength.
[43:34.700 --> 43:42.700]  Beijing will respond to America's strategic provocations by actioning a rapid increase in the number of China's strategic nuclear weapons.
[43:42.700 --> 43:54.700]  The peace warns that if the US further intensifies its anti-missile attempts in strategic containment, China may reconsider its pledge of not being the first to use nuclear weapons.
[43:54.700 --> 43:58.700]  This is Milly Weaver reporting for infowars.com.
[43:58.700 --> 44:04.700]  The reason infowars.life has five star ratings on major third-party sites is because I want products I'm going to use for my family.
[44:04.700 --> 44:10.700]  I take this. My family takes this. And then it funds the operation with the most hardcore, truthful information you're going to find anywhere.
[44:10.700 --> 44:15.700]  So what you find in our news is the same thing you find in our products at infowarslife.com.
[44:15.700 --> 44:21.700]  If I ever forget to take them, I have a noticeable difference. I don't feel good.
[44:21.700 --> 44:24.700]  The nascent iodine is one of the ones that was life-changing for me.
[44:24.700 --> 44:33.700]  Yeah, I've actually have just run out of my superfemale. I had a few bottles at my house and I've been taking it again, hitting the gym once again.
[44:33.700 --> 44:40.700]  Very exciting, feeling great, looking good. And I know my hair is a little luxurious once again.
[44:40.700 --> 44:42.700]  So obviously a superfemale is amazing. I love it.
[44:42.700 --> 44:52.700]  Nascent iodine is essential. Survival Shield X2. If there's one product that I would say is life-changing that I would suggest it's nascent iodine Survival Shield X2.
[44:52.700 --> 44:57.700]  It's got a five-star rating. It's a win-win, infowarslife.com.
[45:23.700 --> 45:28.700]  Become a member. It discounts on the amazing products and free shipping when you sign up for auto-ship.
[45:28.700 --> 45:35.700]  And you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[45:35.700 --> 45:41.700]  Another win-win. That's why I'm a member of the young Jebedy team at infowarsteam.com. And you can be too.
[45:41.700 --> 45:47.700]  It's simple. Just go to infowarsteam.com today. Complete a short sign-up and you're part of the team.
[45:47.700 --> 45:56.700]  It's infowarsteam.com or infowarshealth.com. So many people call into my radio show and tell me how young Jebedy and the products at infowarsteam.com have changed their lives.
[45:56.700 --> 45:59.700]  Check it out for yourself today.
[45:59.700 --> 46:03.700]  We have the new products at infowarslife.com. Biotru Selenium.
[46:03.700 --> 46:14.700]  We've had so many requests over the years for selenium. And just recently we were able to source a certified organic bioavailable selenium from mustard seed extract.
[46:14.700 --> 46:19.700]  When you take selenium in the body, it actually benefits the detoxification systems in your body.
[46:19.700 --> 46:26.700]  It helps balance the thyroid gland. It helps detoxify. Selenium is another one of those absolute must-haves.
[46:26.700 --> 46:31.700]  The highest concentration of selenium is in the thyroid gland, but it's actually used all over the body.
[46:31.700 --> 46:37.700]  As a matter of fact, there's 25 genes in the body that are directly dependent upon selenium.
[46:37.700 --> 46:43.700]  So it really is a all-around nutrient that everybody really needs.
[46:43.700 --> 46:50.700]  I'm taking it now every day. This is so key. Biotru Selenium is the product, the best selenium that we could bring you.
[46:50.700 --> 46:52.700]  We believe it's the best out there at a very, very low price.
[46:52.700 --> 47:17.700]  Excusably available at m4warslife.com or by calling toll-free, triple-eight, two-five, three-three, one-three-nine.
[47:23.700 --> 47:30.700]  All right, we're back. You know, I was going to take calls next hour, but Buckley made the joke today when I was up here at, like, one o'clock.
[47:30.700 --> 47:34.700]  I said, I'm going to shoot a five-minute report on SNL to counter their lies.
[47:34.700 --> 47:38.700]  He said, no way you can do that. You haven't done that in years. You just can't shut up.
[47:38.700 --> 47:41.700]  Because it's fine. It'll be a long report. He goes, I think it'll be 20 minutes long.
[47:41.700 --> 47:44.700]  He's been editing it. It's 17 minutes long right now.
[47:44.700 --> 47:50.700]  And I need to premiere this on air because it's powerful. He's added a lot of clips, documenting everything I say.
[47:50.700 --> 47:54.700]  Because I'm not just going to say Trump's not a coward. He invites people up on stage.
[47:54.700 --> 47:58.700]  He walks in front of motorcades. You know, the Secret Service says don't do it.
[47:58.700 --> 48:01.700]  He's had hundreds of millions of dollars of boycotts. He has incredible courage.
[48:01.700 --> 48:05.700]  And then they call him a coward on Saturday Night Live with no proof.
[48:05.700 --> 48:09.700]  I'm going to show you the things I said. I'm going to show you the other big lies.
[48:09.700 --> 48:16.700]  But I know you as an audience get their lies, but I don't want to be over here in our reality as an echo chamber.
[48:16.700 --> 48:22.700]  And then they're over in their reality where Islam isn't radical and Obamacare is free.
[48:22.700 --> 48:27.700]  And we all know they're in the fantasy land. We see through rose-colored dark leaves as well.
[48:27.700 --> 48:31.700]  You know, we distort things as well, but we're not trying to.
[48:31.700 --> 48:35.700]  And we're following common sense that's been proven to be on target.
[48:35.700 --> 48:45.700]  But frankly, the only distortion here that I find 100 times out of 101, I mean literally, is that I tend to dial stuff back.
[48:45.700 --> 48:53.700]  I tend to like have a number in my head that I remember and I'll just dial it back because it's just too incredible
[48:53.700 --> 49:02.700]  that they admit that the first round of polio shots gave over 100 million people cancer in America.
[49:02.700 --> 49:08.700]  And that's from the CDC or that my own grandmother got polio from the vaccine and they admitted it to her.
[49:08.700 --> 49:11.700]  She just died a month ago.
[49:11.700 --> 49:19.700]  She lived from the 50s on when she was 92 years old, completely crippled.
[49:19.700 --> 49:24.700]  No, she loved political correctness. Don't call her crippled. That's a bad word. They don't know why they just said so.
[49:24.700 --> 49:34.700]  But they don't care that they crippled her.
[49:34.700 --> 49:38.700]  I'm not sad that she died because she was in so much pain. She was so damn tough.
[49:38.700 --> 49:45.700]  I'm sad that she had her life twisted and was in so much pain and they knew there was cancer viruses in it.
[49:45.700 --> 49:49.700]  What a grip of jerks.
[49:49.700 --> 49:55.700]  Oh, America was arrogant. America was strong. America was powerful. We had to be taught. We had to be made sick.
[49:55.700 --> 50:02.700]  We had to be soft killed so the big Rockefeller medical combine could suck all the money at everybody and make us all diseased
[50:02.700 --> 50:06.700]  and stunted with fluoride and cancer viruses.
[50:06.700 --> 50:10.700]  Oh, yeah, that sounds hardcore. Just like cameras and microphones are watching and listening to you.
[50:10.700 --> 50:16.700]  I didn't just guess that 18 years ago. I had the documents, the schematics.
[50:16.700 --> 50:21.700]  They routinely send the army over and playing close to threaten me or beat me up in the parking lots.
[50:21.700 --> 50:23.700]  I mean, I mean, I've been down the road.
[50:23.700 --> 50:27.700]  Most people said they're a bitch and complain about me and would quit right away. I love it.
[50:27.700 --> 50:31.700]  Hell, I knew I was on target when I was exposing all this.
[50:31.700 --> 50:35.700]  I knew I was doing something for my family and humanity. I was feeling good.
[50:35.700 --> 50:39.700]  I wasn't some traitor to my species. I wasn't sold out like Alec Baldwin.
[50:39.700 --> 50:44.700]  I was real. I was going to change the world. And you know what? I did change the world because you listened.
[50:44.700 --> 50:46.700]  You researched. You took action.
[50:46.700 --> 50:49.700]  There are a lot of people before me knew all this.
[50:49.700 --> 50:56.700]  They would get kicked off this radio station or get shut down or get set up by the IRS or they got too, you know, informative.
[50:56.700 --> 51:00.700]  There have been other talk shows they killed plenty of.
[51:00.700 --> 51:04.700]  But I came along in the age of the Internet.
[51:04.700 --> 51:07.700]  And so it didn't go the way they thought because they were so arrogant.
[51:07.700 --> 51:10.700]  They thought they could defeat us with just disinformation.
[51:10.700 --> 51:14.700]  Instead, all that did was discredit them. Have they learned? No.
[51:14.700 --> 51:16.700]  So I'm going to get the SNL piece.
[51:16.700 --> 51:19.700]  I'm going to stop and start it and go over the points.
[51:19.700 --> 51:22.700]  But I almost never write notes for a show.
[51:22.700 --> 51:26.700]  Let me read you these notes. Document Kim, please.
[51:26.700 --> 51:29.700]  This is about Alec Baldwin. They are losers.
[51:29.700 --> 51:32.700]  They pretend to be entertainment but are actually propaganda.
[51:32.700 --> 51:37.700]  Stephen Colbert pretends to be a newscaster but is actually fake news.
[51:37.700 --> 51:41.700]  What they do is actually invert everything, a form of plagiarism.
[51:41.700 --> 51:44.700]  They just steal our research on them. It's real. Turn it around.
[51:44.700 --> 51:47.700]  Globalism's alien nation state taking over. It's evil. It's corrupt.
[51:47.700 --> 51:49.700]  It's bad. Trump's defending against it.
[51:49.700 --> 51:54.700]  So he's the guy siding with aliens against the world in this piece.
[51:54.700 --> 51:58.700]  And the truth is the blue states of the brainwashed people, not the Republicans are perfect,
[51:58.700 --> 52:02.700]  or the rebellions happening, the awakenings in that area,
[52:02.700 --> 52:06.700]  they're the ones surrounded like they show on the map, not America.
[52:06.700 --> 52:09.700]  Bring back coal. They go, why would you bring back coal, you idiot?
[52:09.700 --> 52:13.700]  Oh, it's only 2,000 years worth and totally clean and good.
[52:13.700 --> 52:16.700]  And the globalists want to shut off to jack up our prices.
[52:16.700 --> 52:20.700]  An alien attack would be cutting our power off.
[52:20.700 --> 52:23.700]  And this alien attack is offshore corporations that are alien to the nation state
[52:23.700 --> 52:26.700]  who think we're all idiots. But once they're identified, it's all over.
[52:26.700 --> 52:31.700]  They say that the aliens are basically Zarlak 9 or the Russians.
[52:31.700 --> 52:35.700]  And again, Trump's covering that up because he actually works for them.
[52:35.700 --> 52:38.700]  Again, no connection, no truth, all a hoax, all a fraud.
[52:38.700 --> 52:42.700]  They're the globalists. They're the outside group.
[52:42.700 --> 52:45.700]  Trump hotel's going to go bankrupt. None of that's true.
[52:45.700 --> 52:48.700]  The numbers have been never better on his companies than what he's doing.
[52:48.700 --> 52:51.700]  Pledge of Allegiance. He doesn't know it. He doesn't know America.
[52:51.700 --> 52:55.700]  Hillary's the one that wouldn't say under God. Obama wouldn't put his hand over it as hard.
[52:55.700 --> 52:57.700]  It's not what they say about Trump, the inverse.
[52:57.700 --> 53:00.700]  Blacks are aliens and Trump is racist and doesn't trust black people.
[53:00.700 --> 53:02.700]  I mean, just that's like two-year-old level.
[53:02.700 --> 53:05.700]  Only a five-year-old would watch this and not like Trump if they were black.
[53:05.700 --> 53:10.700]  If you showed a five-year-old kid who was black that they'd say, he doesn't like black people.
[53:10.700 --> 53:13.700]  I mean, this is like five-year-old level.
[53:13.700 --> 53:15.700]  But it's not even Trump. It's Alec Baldwin.
[53:15.700 --> 53:17.700]  Next we'll say that's a conspiracy theory.
[53:17.700 --> 53:20.700]  Jones, that's actually Trump. Probably people think he is Trump.
[53:20.700 --> 53:23.700]  Gets his info from info wars. Well, that's true. Part of that's true.
[53:23.700 --> 53:26.700]  I'm getting my info from, I mean, you would believe the info I get.
[53:26.700 --> 53:29.700]  Now I'm so trusted by patriots. I'm not even bragging.
[53:29.700 --> 53:34.700]  I mean, the stuff I know that comes out to be accurate every time is just, I'm like, this is unreal.
[53:34.700 --> 53:38.700]  I mean, it is just, it's unbelievable.
[53:38.700 --> 53:44.700]  And I had no idea that we were the only main resistance group that got picked up by patriots inside the government
[53:44.700 --> 53:47.700]  18 years ago, 15 years ago, and 12 years ago.
[53:47.700 --> 53:54.700]  And that splinter groups that were for America in the CIA, NSA, Defense Intelligence, CENTCOM, Southcom, Northcom,
[53:54.700 --> 53:58.700]  Space Command, inter-spatial, everything said, listen to Jones,
[53:58.700 --> 54:01.700]  and we're going to build a movement to defeat these people and kick them out.
[54:01.700 --> 54:07.700]  They had commanders of whole, I can't even get into it.
[54:07.700 --> 54:14.700]  They had groups managing entire, you know, all four branches of the military in briefings saying, this is the place.
[54:14.700 --> 54:18.700]  We can't tell you what's compartmentalized because you're not, you're not able to get this classified info.
[54:18.700 --> 54:23.700]  Listen to Alex Jones.
[54:23.700 --> 54:28.700]  Now that's why they're so pissed, folks, because we've done the research,
[54:28.700 --> 54:33.700]  but I also studied so much history that I know what they're doing better than they do.
[54:33.700 --> 54:36.700]  Because if you really knew how this stuff works, you would join with this.
[54:36.700 --> 54:39.700]  It's like jumping in a freaking wood chipper.
[54:39.700 --> 54:41.700]  Nobody's going to get out of this new world order.
[54:41.700 --> 54:46.700]  Not Eric Schmidt, not Zuckerberg, nobody's going to...
[54:46.700 --> 54:53.700]  This thing they're setting up is not of this world and is bad for everybody if you're a human.
[54:53.700 --> 54:58.700]  And again, they make the joke, oh, Jones says body snatchers or, you know, things run things.
[54:58.700 --> 55:00.700]  Now that's David Iker's shape shippers.
[55:00.700 --> 55:04.700]  The archetype is the globalists believe they're merging with machines and are a breakaway species.
[55:04.700 --> 55:08.700]  Psychopaths always think everybody else is scum and that they're the only good people.
[55:08.700 --> 55:12.700]  So it's humans, but it's breakaway guilds of psychopaths and sociopaths,
[55:12.700 --> 55:16.700]  and they compartmentalize people under them that are actually doing this.
[55:16.700 --> 55:23.700]  It's very alien to the human system.
[55:23.700 --> 55:25.700]  So this is amazing.
[55:25.700 --> 55:26.700]  They're attacking the independent press.
[55:26.700 --> 55:27.700]  They're attacking their enemies.
[55:27.700 --> 55:29.700]  They think you're stupid.
[55:29.700 --> 55:31.700]  We're going to play the clips again when we come back.
[55:31.700 --> 55:35.700]  I promise I'm going to get to all these and then I have a detailed report that's going to go over all of it.
[55:35.700 --> 55:37.700]  But while I'm making a big deal of it,
[55:37.700 --> 55:39.700]  it's not that it's SNL.
[55:39.700 --> 55:43.700]  I've been attacked on every other major news show,
[55:43.700 --> 55:46.700]  but also the so-called entertainment shows.
[55:46.700 --> 55:49.700]  Jimmy Kimmel probably 20 times I know of.
[55:49.700 --> 55:51.700]  Colbert, that many as well.
[55:51.700 --> 55:53.700]  I mean, just the last few months, like every week.
[55:53.700 --> 55:57.700]  And they'll say, I got to watch this because they'll clip it up.
[55:57.700 --> 55:59.700]  I still got to say it because they're going to take it out.
[55:59.700 --> 56:00.700]  Let them do it.
[56:00.700 --> 56:01.700]  They're liars.
[56:01.700 --> 56:02.700]  They'll put clips.
[56:02.700 --> 56:03.700]  I'm anti-gay.
[56:03.700 --> 56:05.700]  And I said, I'm not anti-gay.
[56:05.700 --> 56:07.700]  I'm anti-gay.
[56:07.700 --> 56:10.700]  I mean, I'm not saying I'm not anti-gay.
[56:10.700 --> 56:11.700]  So people be nice to me.
[56:11.700 --> 56:13.700]  I literally am not against anybody.
[56:13.700 --> 56:15.700]  I've never had been.
[56:15.700 --> 56:17.700]  It's like saying, why do you beat your wife?
[56:17.700 --> 56:18.700]  Well, I don't.
[56:18.700 --> 56:19.700]  Or why'd you rob that bank?
[56:19.700 --> 56:20.700]  Well, while I didn't.
[56:20.700 --> 56:21.700]  Oh, really?
