[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[39:29.000 --> 39:34.000]  But then the borders are wide open and Mexican troops are shooting cops and shooting at highway patrol.
[39:34.000 --> 39:44.000]  And they've canceled the fence they never built. See, no, Homeland Security is for you. It's for me. It's for the American people.
[39:44.000 --> 39:53.000]  If we don't like being gang raped by the globalist financially and and and and societally.
[39:53.000 --> 39:58.000]  And I got all those news articles here. Mexican government fires across border towards US highway workers.
[39:58.000 --> 40:05.000]  Well, of course, I mean, 80 plus miles into Arizona, the feds had to put up signs three months ago saying, don't go into these areas.
[40:05.000 --> 40:12.000]  Now under control of Mexico, Mexico is highly nationalistic, hates the United States, has lost multiple wars with the US.
[40:12.000 --> 40:17.000]  And they teach everybody in Mexico that this is Mexico and it's called the La Reconquista, the La Infasora.
[40:17.000 --> 40:21.000]  And there's literally dozens of radio and TV stations saying it's Infasora.
[40:21.000 --> 40:30.000]  But the La Infasora is the big banks own Mexico and they're using their nationalism as a weapon against the US.
[40:30.000 --> 40:36.000]  The US doesn't have nationalism or if it is, it's a hollow nationalism that says bomb brown people overseas.
[40:36.000 --> 40:45.000]  It's just kind of some vague thing football heads kind of just feel manly about and stick an American flag on their car and have no idea what's happening.
[40:45.000 --> 40:54.000]  And then and then and then meanwhile this is going on Homeland Security acts as Bush era virtual fence and they've asked the physical fence.
[40:54.000 --> 41:02.000]  I mean, they've built maybe a hundred miles of it with giant openings in it for quote drainage that you can stand up and walk through.
[41:02.000 --> 41:07.000]  I mean, it's all fake. The National Guard, they put down there aren't allowed to apprehend anybody. It's all fake.
[41:07.000 --> 41:16.000]  Our government launderers those drugs, folks. They launder the money and all these good old boys are like, I just can't believe our government would do that.
[41:16.000 --> 41:23.000]  It came out in the 1997 CIA hearings in Congress. They bring the drugs in. It came out in Vietnam. They bring them in.
[41:23.000 --> 41:29.000]  Now they just say, yeah, roll the Rivera Fox News. Let's talk to this Marine Corps Colonel Colonel. What are you doing?
[41:29.000 --> 41:33.000]  Well, we give them fertilizer and help them grow the opium. That's what we're doing.
[41:33.000 --> 41:41.000]  But let the cops find your idiot college daughter or son on Schmack and they're going to prison for a long time.
[41:41.000 --> 41:52.000]  This is a ridiculous fraud. None of us are safe. And for all the corruption we know about, we might know about 1% of it.
[41:52.000 --> 42:00.000]  There's always just more, more, more, more, more. It just gets crazier and crazier because of the naivete of the American people.
[42:00.000 --> 42:04.000]  All of you out there think it's safe to stay on the bench going into this tyranny?
[42:04.000 --> 42:08.000]  You know, 10 years ago you'd say, oh, Alex is a nut. Now you say, oh, man, we are going into tyranny.
[42:08.000 --> 42:12.000]  We better keep our heads down. That's what the smart people do.
[42:12.000 --> 42:16.000]  Yeah, they kept their heads down in Nazi Germany and Soviet Russia, too, didn't they?
[42:16.000 --> 42:21.000]  And they kept their heads down when they ran them into pits to shoot them in the back of their head.
[42:21.000 --> 42:26.000]  I'm not that domesticated. Okay, continuing here.
[42:26.000 --> 42:35.000]  So all of that's going on. And then meanwhile, Wichita, FBI, visiting conservative bloggers at the Tucson shootings,
[42:35.000 --> 42:41.000]  conservative bloggers all over the country that don't even say anything threatening are getting Homeland Security visits.
[42:41.000 --> 42:52.000]  The message is you don't do that. Meanwhile, the hoax has blown up in their face with the G-string Grim Reaper killer.
[42:52.000 --> 42:58.000]  Remember last Sunday I told you, devil worshipping cross-dresser. I called him and they admitted it later.
[42:58.000 --> 43:00.000]  I could just see into his soul.
[43:00.000 --> 43:06.000]  Alex told you the government announced recently that the recession is over. It ended on June of 2009.
[43:06.000 --> 43:13.000]  The millions of Americans unable to find work might not agree. Perhaps the recession ended for the bankers and government employees,
[43:13.000 --> 43:18.000]  but for the rest of us, things seemed to be getting worse. Gold and silver haven't heard the news either.
[43:18.000 --> 43:24.000]  They've begun their long expected journey to the moon. In addition to converting your shrinking dollars into gold and silver,
[43:24.000 --> 43:29.000]  you should consider a food savings account from eFoodsDirect. They both make fabulous investments.
[43:29.000 --> 43:35.000]  Food is our greatest dependency and we know it will be more precious than any financial resource.
[43:35.000 --> 43:40.000]  You and your family need food to survive a crisis and you can't eat paper, stocks or metals.
[43:40.000 --> 43:45.000]  Alex has been urging you to invest in delicious, easy-fix meals to enjoy now or save for long term.
[43:45.000 --> 43:48.000]  This will freeze the cost of your food while you can still afford it.
[43:48.000 --> 43:54.000]  Visit eFoodsDirect.com on the internet or call 800-409-5633.
[43:54.000 --> 43:59.000]  That's eFoodsDirect.com or 800-409-5633.
[44:01.000 --> 44:08.000]  Hundreds of nations have fallen to tyranny in the last century alone. This is our last chance to not relive history.
[44:08.000 --> 44:13.000]  As we're finishing off this agenda, they'll be pulling the rug from underneath the Americans at home.
[44:13.000 --> 44:19.000]  I've turned a tremendous influence on our president in Congress and they really are calling the shots.
[44:19.000 --> 44:24.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[44:24.000 --> 44:32.000]  For the Republic identifies the enemies of our nation, the criminal offshore cartel held bent on destroying sovereignty
[44:32.000 --> 44:34.000]  and on its ashes constructing world government.
[44:34.000 --> 44:41.000]  Tim Geithner, Bernanke, they're arsonists. They're asking for more matches and the Congress is saying, who do we make the checkout to?
[44:41.000 --> 44:48.000]  Today seems like nobody does care and right now in Washington D.C. we have seen a fall of the Republic.
[44:48.000 --> 44:53.000]  Get your copy of Fall of the Republic on DVD at infowars.com.
[44:53.000 --> 45:20.000]  Or watch it online right now in super high quality at prisonplanet.tv.
[45:20.000 --> 45:24.000]  Take my word for it. Once you've used pure soap, you won't buy anything else.
[45:24.000 --> 45:30.000]  Since 1947, Calvin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[45:30.000 --> 45:32.000]  Buy American and stay clean.
[45:32.000 --> 45:38.000]  As well as support infowars, visit 5starsoap.com today or call 1-800-340-7091.
[45:38.000 --> 45:40.000]  Well Marty, what do you have to say?
[45:40.000 --> 45:59.000]  As founder and owner for over 63 years, satisfaction is guaranteed on double your dirt back. Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com. Thank you.
[46:11.000 --> 46:19.000]  How much power your electric company allows you to have? It's true. Total government control of electricity in the name of smart grid technology is coming.
[46:19.000 --> 46:28.000]  Number 3. In some areas of the country, the power grid is dangerously overloaded and now new socialist legislation is only compounding the problem.
[46:28.000 --> 46:35.000]  Number 4. Dangerous weather is always a threat to local grids. Every year, thousands of families lose their power from weather related onages.
[46:35.000 --> 46:45.000]  Number 5. A solar power generator provides powerful backup insurance and peace of mind. Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[46:45.000 --> 46:51.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[46:51.000 --> 46:59.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[46:59.000 --> 47:09.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[47:13.000 --> 47:20.000]  Defending the Republic from enemies, foreign and domestic. It's Alex Jones.
[47:20.000 --> 47:33.000]  There's always a silver lining in every cloud and the fact that world government's now being openly announced. We're told we're going to be owned by China and the private central banks who are the second largest owner of, quote, our debt.
[47:33.000 --> 47:41.000]  We're taught constantly that it's debt that we owe, that we're lazy, even though Americans work more hours on average than anybody else in the world.
[47:41.000 --> 47:55.000]  The truth is, we could get rid of all the social security, all the entitlements, and it wouldn't pay off one-one-hundredth, and that's conservative, of the 1.5 quadrillion derivatives.
[47:55.000 --> 48:06.000]  They just feed people total baloney. And I got to listen to liberal and conservative talk show hosts all over the country. They are just so ignorant, and they just regurgitate all this disinformation.
[48:06.000 --> 48:16.000]  The media lies by omission. Take the city of Austin. They have a budget. Now, the budget is only about a third of the actual money and investments they've got.
[48:16.000 --> 48:23.000]  And the other stuff isn't secret. It's just in the comprehensive annual financial report and isn't advertised.
[48:23.000 --> 48:38.000]  And while you bring up the comprehensive annual financial reports to a mayor or somebody, they look at you like you're a thousand feet tall and are breathing fire. They're like, you're not supposed to know about that.
[48:38.000 --> 48:49.000]  Because they've been investing in foreign banks. They bought them out. Criminals took over. Government is criminal now. That's what tyranny is. It takes over.
[48:49.000 --> 49:04.000]  There are over 180 nations worldwide. And sometimes those countries are being overturned in revolution every year or two. But because the country is so corrupt in its history, it's never able to get out of the corruption even when they get new leaders.
[49:04.000 --> 49:12.000]  So when I say in a radio ad for my film, Fall the Republic, that hundreds of nations have fallen to tyranny in the last century, it's actually thousands.
[49:12.000 --> 49:23.000]  Because in some countries, they have overthrows every week. Multiple times every year. Look at Tunisia. Three different presidents in 48 hours.
[49:23.000 --> 49:35.000]  America has been special and I love it. And we are such a blessed nation. There's still so much good left here. But we've got to protect it. We've got to breathe life back into it. We've got to rediscover it.
[49:35.000 --> 49:46.000]  Now I want to move quick here. I've got some huge news on the attack on free speech. Now it ties into the U.S. and Israeli government. Huge news today. So get your pens and paper ready.
[49:46.000 --> 49:59.000]  But just briefly, so I don't run out of time. Loftner's photos reportedly include G-string and gun. The night before he did all this, he got filmed, processed of himself at a motel.
[49:59.000 --> 50:10.000]  Basically dressed as a woman in a G-string with the gun. So what did I say last Sunday? Just off watching that Grim Reaper video of him and reading some of his writings, I said he thinks he's a woman.
[50:10.000 --> 50:21.000]  He's got multiple personalities. He's into devil worship and taking hallucinogens. The next day, the voodoo shrine came out. Days later, the drugs, the hallucinogens, every day came out.
[50:21.000 --> 50:32.000]  Look, I'm not that smart, but when you actually start studying history and criminology and get into knowledge, I don't know who's playing in the football games tonight.
[50:32.000 --> 50:42.000]  And I don't care. But I do know about the Supreme Court. I do know about criminology. I do know about stocks and bonds. I do know about gold. I do know about science.
[50:42.000 --> 50:54.000]  I'm into general knowledge. And let me tell you, my life is on fire. The globalists want you dumbed down and uninformed so they can feed on you. They count on that. You're just as smart as I am.
[50:54.000 --> 50:59.000]  Or smarter. Start valuing freedom.
[50:59.000 --> 51:05.000]  So talk about a hoax blowing up. I told you it was a hoax less than 24 hours in last week.
[51:05.000 --> 51:15.000]  And now you'll learn it was a complete hoax. If you had to call him anything, it was a liberal. Long hair, drug legalization type guy, not saying that's bad. I'm for decriminalization.
[51:15.000 --> 51:21.000]  That cuts off money to the drug dealers. I'm a libertarian.
[51:21.000 --> 51:29.000]  But, you know, he was in love with Giffords as I predicted and was obsessed with her as I predicted.
[51:29.000 --> 51:36.000]  And he was a complete schizophrenic. But they're still trying to demonize free speech and they're still trying to use it to go after our free speech.
[51:36.000 --> 51:50.000]  And they're setting up the homeland security takeover of the web, the cyber security. They want the fairness doctrine, which is totally unfair to shut down political editorializing or, quote, opinion.
[51:50.000 --> 51:58.000]  You know, they're putting up face scanning cameras in the town where I live. I can't say it's big brother and I'm against it. And why don't you use it to arrest the illegal aliens?
[51:58.000 --> 52:07.000]  That would be editorializing. I could just say face scanning cameras have gone up. That's not freedom in this country.
[52:07.000 --> 52:19.000]  But here's the big news and Kurt Nemo wrote this story today. It is up on infowars.com. And the story is just, just, just, I have no words to describe how big this is.
[52:19.000 --> 52:33.000]  It's in the featured news section. Second story down under China says the end of the dollar is near Wall Street Journal AFP confirms Stuxnet was false flag launched by Israel in U.S.
[52:33.000 --> 52:44.000]  And it has my video there from September, four months ago, headline Stuxnet false flag launch for web takeover.
[52:44.000 --> 52:54.000]  Of course, I announced that two days into it about a month and they admitted it was the Israelis in the U.S. that did it. And now the New York Times officially admits
[52:54.000 --> 53:04.000]  official and listen to me carefully. If you're a neoconalyst or in love war, this is not about Iran. In fact, I don't like attacking Iran.
[53:04.000 --> 53:14.000]  But if it stops the globalist from starting World War three, I am almost pleased by it because this Hillary's out saying we backed him off two years with this Stuxnet.
[53:14.000 --> 53:21.000]  And so now we don't have to attack. I don't believe that it's all a fraud. They're not building nukes. The weapons inspectors have been in there.
[53:21.000 --> 53:31.000]  But regardless of what the truth is, good, let's not have World War three. But, but, but here's the big issue. Hidden in plain view is a massive story here.
[53:31.000 --> 53:41.000]  You're like, okay, what is it? Here's the New York Times. Israel test on worm called crucial in Iran nuclear delay.
[53:41.000 --> 53:49.000]  William J. Brode and John Markoff, David Eastfinger. Big investigative report.
[53:49.000 --> 54:02.000]  Oh, the New York Times is telling you that Israel and the U.S. at the Demona giant nuclear complex in Israel where they built their 600 plus nukes that aren't supposed to exist.
[54:02.000 --> 54:17.000]  They admitted here that they produced the Stuxnet and tested it with the U.S. and Israel because they have the same Siemens German centrifuges, which the Germans have certified can't get the uranium anywhere near bomb material.
[54:17.000 --> 54:29.000]  But the point is they tested them there and developed it to shut down the Iranian systems and then had people at point blank with hard drives, with thumb drives, pump it directly into their computers.
[54:29.000 --> 54:41.000]  Now, within days of this happening, I said, watch, it's going to be Israel in the U.S., one of the same, and they're going to announce that they've got to have cybersecurity, totally take over web freedom.
[54:41.000 --> 54:50.000]  I mean, you read the Cybersecurity Act, it says they're going to have compulsory national service for all high schoolers in cybersecurity brigades.
[54:50.000 --> 54:55.000]  That's Obama's national security force, just as big, just as strong as the U.S. military, he called for.
[54:55.000 --> 55:06.000]  That it's going to be given trillions of dollars in the next decade. They're building multi-billion-dollar facilities from Utah to Texas, from San Antonio to Salt Lake, from New York to Miami.
[55:06.000 --> 55:21.000]  Spying on everyone, attacking the web. I've got all these Pentagon public admissions by cyber command they already have in place with the four branches that they're, quote, attacking bloggers they don't like in the U.S., learning how to shut down the web.
[55:21.000 --> 55:27.000]  I mean, this is a sinister free speech killing machine, but here's the big $64 million issue.
[55:27.000 --> 55:37.000]  Hidden in plain view, the U.S. and Israeli government launched this Stuxnet at Iran. It bounces all over the world, comes back here.
[55:37.000 --> 55:51.000]  And a month after I predicted it, that it would bounce back, as I talked to my IT people and looked into it, I said, you watch, they're going to say Stuxnet was launched by the Chinese, and we've got to give up our web freedom.
[55:51.000 --> 55:58.000]  Because of the Stuxnet, it let the government take over the web, and it's our own stinking government that launched it.
[55:58.000 --> 56:04.000]  Our own government that said we got to attack the Gulf of Tonkin to get us into Vietnam. Our own government that staged all these other events.
[56:04.000 --> 56:17.000]  Folks, this is not our government. This is a group of ruthless criminals, and America was so free for so long, we became so naive after World War II that we believed our government was the boss and could do no wrong.
[56:17.000 --> 56:29.000]  We forgot what the founders had told us 170 years previous to World War II, and we gave up the republic. We gave up the republic, and we've been overrun.
[56:29.000 --> 56:36.000]  Listen, there's always criminals in society. There's always corrupt corporations. There's always bad people who want power and wealth and control.
[56:36.000 --> 56:44.000]  And if you don't have checks and balances there to block them, they will take over. It's a mathematical law of human activity.
[56:44.000 --> 56:51.000]  So, get this article. I mean, this is big news. I mean, do you agree with me? Out there listeners, this is big news.
[56:51.000 --> 57:01.000]  They now admit in the New York Times and interview US intelligence heads that our government with Israel launched this Stuxnet against Iran.
[57:01.000 --> 57:11.000]  They're proud of it. While at the same time saying give up your web freedom because the enemy launched the Stuxnet, I mean, this is insane.
[57:11.000 --> 57:18.000]  And I read the Cybersecurity Act. The whole thing is to shut down freedom of speech. The whole thing is to track you and your family.
[57:18.000 --> 57:33.000]  The whole thing is about wiretapping you illegally. The whole thing is about using the web as a worldwide wiretap, as a control net, as a grid to track and even predict all human activity as a virtual crystal ball,
[57:33.000 --> 57:41.000]  which I told you about years ago now, Google admits they've got almost near complete crystal ball future predictive powers on groups of human interactions and movements.
[57:41.000 --> 58:04.000]  Second hour coming up and our government Israel behind the Stuxnet and they brag they don't care. They think you're that cowardly that you'll lay down and take it.
[58:12.000 --> 58:24.000]  Close the doors and shut her down tomorrow. I'm looking for America.
[58:24.000 --> 58:29.000]  We're American and be proud. Go to gusset.com forward slash America.
[58:29.000 --> 58:42.000]  The land of the free and the home of the brave seems like I just woke up one day and it was gone. Long gone.
[58:42.000 --> 59:00.000]  Again, go to gusset.com forward slash America today.
[59:13.000 --> 59:19.000]  You should consider a food savings account from eFoodsDirect. They both make fabulous investments.
[59:19.000 --> 59:24.000]  Food is our greatest dependency and we know it will be more precious than any financial resource.
[59:24.000 --> 59:30.000]  You and your family need food to survive a crisis and you can't eat paper stocks or metals.
[59:30.000 --> 59:35.000]  Alex has been urging you to invest in delicious easy fix meals to enjoy now or save for long term.
[59:35.000 --> 59:44.000]  This will freeze the cost of your food while you can still afford it. Visit eFoodsDirect.com on the internet or call 800-409-5633.
[59:44.000 --> 01:00:10.000]  That's eFoodsDirect.com or 800-409-5633.
[01:00:10.000 --> 01:00:15.000]  We are now into hour number two and if I seem trannic, I am.
[01:00:15.000 --> 01:00:19.000]  I mean, I'm pacing up and down in the morning and the evening with my wife.
[01:00:19.000 --> 01:00:23.000]  I'm moving out in the country because I know the society is collapsing.
[01:00:23.000 --> 01:00:28.000]  More and more, they admit we're going into a depression. I know we've got totally ruthless, globalist running things.
[01:00:28.000 --> 01:00:31.000]  I mean, look at how much of what we've talked about has come true.
[01:00:31.000 --> 01:00:38.000]  The Chinese president announces that they want to get rid of the dollar as the World Reserve currency and replace it with the Chinese currency.
[01:00:38.000 --> 01:00:41.000]  Exactly what we told you the Russians and the Chinese had planned.
[01:00:41.000 --> 01:00:47.000]  Our own elite have had this planned and he's going to be with us until 45 after.
[01:00:47.000 --> 01:00:51.000]  And then no doubt I'm going to have him back up later in the week for an hour and a half, two hour interview.
[01:00:51.000 --> 01:00:54.000]  I just wanted to introduce Lindsey Williams to our Sunday audience.
[01:00:54.000 --> 01:00:58.000]  He's never been on with us on the Sunday broadcast.
[01:00:58.000 --> 01:01:05.000]  I think we may have rebroadcast part of an interview with him once, but this is his first live interview on the Sunday broadcast.
[01:01:05.000 --> 01:01:08.000]  I want to come back in the next segment and introduce him.
[01:01:08.000 --> 01:01:15.000]  But remember, he was on with us three months ago and Ken from was very ill and had told him he could start talking more about him.
[01:01:15.000 --> 01:01:18.000]  That was the head of operations for Atlantic Ridgefield.
[01:01:18.000 --> 01:01:21.000]  The other guy was the actual CEO at another big oil company.
[01:01:21.000 --> 01:01:25.000]  I know his name. I can't reveal that.
[01:01:25.000 --> 01:01:33.000]  But now Lindsey can give you even more information from his meeting with the other living former CEO.
[01:01:33.000 --> 01:01:38.000]  But what did the living CEO and the deathbed CEO Ken from who died about a month ago telling?
[01:01:38.000 --> 01:01:48.000]  Well, three months ago, they both told Lindsey Williams that oil was going to be going from 60 roughly to 150 to 200 by the end of 2011.
[01:01:48.000 --> 01:01:52.000]  That starting from six months out, it would just accelerate.
[01:01:52.000 --> 01:01:54.000]  Well, look, that has already begun.
[01:01:54.000 --> 01:02:01.000]  In fact, Lindsey said it will start immediately, but you know, six months run up 140, 150 after that could go all the way to 200.
[01:02:01.000 --> 01:02:04.000]  Lindsey's done this before with his source.
[01:02:04.000 --> 01:02:06.000]  Lindsey's done this before.
[01:02:06.000 --> 01:02:10.000]  So, Lindsey, we're about to go to break and come back to the full audience.
[01:02:10.000 --> 01:02:24.000]  Some stations don't care this little five-minute segment, but you've got new information from the other living former oil company, Big Three CEO, that adds to this image you're putting together for us.
[01:02:24.000 --> 01:02:31.000]  Alex, I've been in communication with the gentleman who promised to give me information after Ken from died.
[01:02:31.000 --> 01:02:34.000]  I've had numerous communicators with him at the past week.
[01:02:34.000 --> 01:02:40.000]  The things he has told me that are about to take place, I am so glad that I can be with your audience today.
[01:02:40.000 --> 01:02:43.000]  I must warn you as to what's about to happen.
[01:02:43.000 --> 01:02:49.000]  I plead with you, I beg of you, I'm going to go over the things, each one, one at a time.
[01:02:49.000 --> 01:02:53.000]  I plead with you to take immediate action, Alex.
[01:02:53.000 --> 01:02:54.000]  I'm trying to take immediate action.
[01:02:54.000 --> 01:02:58.000]  You know how slow things move, but I'm trying to protect myself individually.
[01:02:58.000 --> 01:03:06.000]  I want to recap, though, briefly your history, what Ken from told you, those big predictions that we now see unfolding.
[01:03:06.000 --> 01:03:12.000]  You know, I wish you were wrong, Lindsey, but all these years when you couldn't tell us their names, I knew the names.
[01:03:12.000 --> 01:03:17.000]  Dr. Monteef had called the men and confirmed it, and it's funny.
[01:03:17.000 --> 01:03:25.000]  It was hiding in plain view back in the early summer of 2008.
[01:03:25.000 --> 01:03:35.000]  You had made your announcement, but then hiding in plain view, I noticed that a few weeks later we've gone to Bilderberg to cover it,
[01:03:35.000 --> 01:03:41.000]  and Jim Tucker's source inside Bilderberg said oil's going to go up to 150.
[01:03:41.000 --> 01:03:47.000]  And so separately, you basically are hitting Bilderberg-level sources, we're hitting our Bilderberg-level sources,
[01:03:47.000 --> 01:03:52.000]  and giving people that intel, and that shows just how much power these people have.
[01:03:52.000 --> 01:03:54.000]  These people control the world.
[01:03:54.000 --> 01:03:56.000]  They tell the president what to do.
[01:03:56.000 --> 01:03:58.000]  They dictate to Congress where bills to pass.
[01:03:58.000 --> 01:04:06.000]  And Alex, it was only by the providence of God that I had the privilege of living with these people for three years' time.
[01:04:06.000 --> 01:04:12.000]  It's the chaplain invited to be their chaplain on the Friends or our pipeline, got to know some of them.
[01:04:12.000 --> 01:04:14.000]  Over the years, they've told me these things.
[01:04:14.000 --> 01:04:15.000]  It's not Lindsey Williams.
[01:04:15.000 --> 01:04:22.000]  I am not a prophet, but these people tell me these things, and I give out the message exactly as they've told to me.
[01:04:22.000 --> 01:04:29.000]  And that's what you've been hearing time after time on your program, is what these elitists tell me personally.
[01:04:29.000 --> 01:04:38.000]  And I feel a narrow obligation to warn the world, because very few people have the contact and the privilege of living shortest with them in such a manner.
[01:04:38.000 --> 01:04:46.000]  And again, I say, I give it as the providence of God, as the glory of God, because now I can tell you what they're going to do,
[01:04:46.000 --> 01:04:52.000]  and you must take immediate action because of what I've been told in the past each time that you've been told.
[01:04:52.000 --> 01:04:53.000]  Pastor, stay there.
[01:04:53.000 --> 01:04:54.000]  Absolutely.
[01:04:54.000 --> 01:04:55.000]  One minute break coming right back to you.
[01:04:55.000 --> 01:04:56.000]  Recap that.
[01:04:56.000 --> 01:04:59.000]  Let's get into the new intel.
[01:05:27.000 --> 01:05:30.000]  In fact, Barron's called his work a dire prophecy.
[01:05:30.000 --> 01:05:37.000]  Recently, he created a video which you can watch online for free, detailing his biggest and most important prediction yet, and it's a real eye-opener.
[01:05:37.000 --> 01:05:38.000]  I can't stress this enough.
[01:05:38.000 --> 01:05:41.000]  You should at least watch this free video online today.
[01:05:41.000 --> 01:05:45.000]  He explains everything you need to know, including simple steps you can take to protect yourself.
[01:05:45.000 --> 01:06:00.000]  You can find the video at www.endofamerica3.com. That's endofamerica. The number three dot com. Watch the free video at www.endofamerica3.com. That's endofamerica3.com.
[01:06:00.000 --> 01:06:16.000]  What we've got here is failure to communicate. Some men you just can't reach. So you get what we had here last week, which is the way he wants it.
[01:06:16.000 --> 01:06:26.000]  Well, he is. I don't like it anymore than you think.
[01:06:26.000 --> 01:06:34.000]  Waging war on corruption. It's Alex Jones.
[01:06:34.000 --> 01:06:40.000]  We are back live and we are now six minutes, 37 seconds into the second hour.
[01:06:40.000 --> 01:06:44.000]  We do two hours here every Sunday evening, four to six p.m. Central Standard Time.
[01:06:44.000 --> 01:06:50.000]  That's five to seven Eastern, two to four Civic, three to five Mountain.
[01:06:50.000 --> 01:06:54.000]  Websites are infowars.com, prisonplanet.tv.
[01:06:54.000 --> 01:07:02.000]  I want to direct prisonplanet.tv viewers, not just radio listeners, but for radio listeners, you can just go to infowars.com.
[01:07:02.000 --> 01:07:11.000]  Oil off on U.S. data, but OPEC eyes $100 in-site. That's out of Reuters.
[01:07:11.000 --> 01:07:18.000]  Here's another headline. Could oil reach $150 a barrel by late 2012?
[01:07:18.000 --> 01:07:26.000]  Actually, one of the head executives said by the end of this year it could hit $150 a barrel.
[01:07:26.000 --> 01:07:33.000]  That was in Associated Press. Here's another one. Two oil executives predict much higher oil prices for the coming year.
[01:07:33.000 --> 01:07:43.000]  That's December 28th. Bloomberg reporting that OPEC is saying they're going to hold production so that it basically comes out of $100 a barrel just the next few months.
[01:07:43.000 --> 01:07:50.000]  Lindsey Williams worked on the Trans-Alaska pipeline back in the 70s as a pastor.
[01:07:50.000 --> 01:07:56.000]  He also ran a flight operation, Flying Goods Inn. He's a pilot.
[01:07:56.000 --> 01:08:04.000]  And the CEO of Atlantic Ridgefield, the head of operations, Atlantic Ridgefield and others, invited him in to be part of the board meetings.
[01:08:04.000 --> 01:08:11.000]  Because they liked having a chaplain and he really helped him get in the amount of fighting and carousing and prostitution and drinking down.
[01:08:11.000 --> 01:08:18.000]  He helped him get in the amount of money as kind of their liaison to the thousands of oil fill workers.
[01:08:18.000 --> 01:08:27.000]  And Pastor Williams then of course wrote a best-selling book, The Energy Non Crisis, which decades later it's admitted that they know that there's more oil in Alaska than Saudi Arabia and they just won't let us have it.
[01:08:27.000 --> 01:08:35.000]  Because the big oil cartels, not the environmentalists, the big oil cartels want to artificially keep the price high now.
[01:08:35.000 --> 01:08:48.000]  And they want to keep us independent, I mean dependent on Chinese oil, not Middle Eastern oil, Chinese money, Chinese loans, Middle Eastern oil.
[01:08:48.000 --> 01:08:54.000]  And so Lindsey now joins us to get into all of this and break it down.
[01:08:54.000 --> 01:09:06.000]  Because in the last three years on this show, he talked about Mr. Ken Fromm, who was the head of operations at Atlantic Ridgefield and a high-level globalist.
[01:09:06.000 --> 01:09:09.000]  And Fromm had been giving him a lot of intel over the years.
[01:09:09.000 --> 01:09:18.000]  And he told him back in the early summer of 2008 that oil would be gone from $60 a barrel to $150 and it did exactly that.
[01:09:18.000 --> 01:09:25.000]  Then he told Lindsey, no, it's going to go down now. When the media was saying it was going to go up, it instantly began to go down about a month later.
[01:09:25.000 --> 01:09:38.000]  And then he, right before he died of cancer three months ago, he told Lindsey three months ago that it was going to be going up to $150 later in the year and then possibly even $200.
[01:09:38.000 --> 01:09:41.000]  He told him that three months ago, then he died about a month ago.
[01:09:41.000 --> 01:09:51.000]  The other oil exec, a former CEO of another major oil company, I'll just leave it at that and I know his name, but I can't reveal it here, has been talking to Lindsey and he concurs with that.
[01:09:51.000 --> 01:09:56.000]  Now, it was $62 a barrel then. It's 90-something now going towards 100.
[01:09:56.000 --> 01:10:00.000]  And so this is a short segment, but long segments coming up.
[01:10:00.000 --> 01:10:07.000]  Lindsey, you've got the floor on the big, not predictions, but what the elite told you they're going to do, what's coming in the next year.
[01:10:07.000 --> 01:10:20.000]  And then new information you got from the other CEO, even more powerful than Ken Fromm, who's now dead, so you could really put out all the information now that he's passed. Please continue.
[01:10:20.000 --> 01:10:27.000]  There positively is a group of people on the face of the earth who control the world. Let me make it as emphatic as I possibly can.
[01:10:27.000 --> 01:10:44.000]  Now, there's a past week. One of these individuals has been in communication with me. He has taught me a number of things, and I want to re-numerate them one at a time because people in the listening audience, I am pleading with you to take immediate action in relation to...
[01:10:44.000 --> 01:10:52.000]  But let's go over what he told you three months ago, because dollar devaluation, oil going way up.
[01:10:52.000 --> 01:10:58.000]  I mean, everything you talked about and then within a month, all the other oil execs and people were saying it in public.
[01:10:58.000 --> 01:11:03.000]  So the point is, I mean, you're getting the real info here. This is not baloney.
[01:11:03.000 --> 01:11:14.000]  Over the past 35 years, these two individuals have given me information and not one single time have they ever been incorrect on anything they've ever said.
[01:11:14.000 --> 01:11:23.000]  One of the items that is of most importance to you right now that he said to me back two years ago, he said, there will be no shortage.
[01:11:23.000 --> 01:11:30.000]  Folks, please, catch these words and then let me try to explain why there will be no shortage of food and water.
[01:11:30.000 --> 01:11:37.000]  Now, I know it's a little different than what you're hearing on some shows, but I'm giving it to you from the elite themselves.
[01:11:37.000 --> 01:11:46.000]  But then he went on to say, you will not be able to buy it. And I asked him the question. I said, folks, I'm sure you've seen this with grocery stores.
[01:11:46.000 --> 01:11:54.000]  And I asked him why. I said, what are you talking about? He said, the grocery store shelves will be full, but you will go hungry.
[01:11:54.000 --> 01:11:58.000]  I just came back from the grocery store a few months ago buying something for my family.
[01:11:58.000 --> 01:12:08.000]  In one week, the price of some totally good paper goods have grown up $3 in the safeway.
