[00:00:00.029 --> 00:00:02.170]  Welcome, ladies and gentlemen.
[00:42:54.741 --> 00:43:03.650]  We're the ones that are trying to get them informed and trying to get them home, and trying to expose this mechanism that's caused them to get their lives put in danger in the first place.
[00:43:03.650 --> 00:43:08.736]  Well, that's why this info war attack pattern is so key, because it's headless.
[00:43:08.736 --> 00:43:09.877]  It's total lone wolf.
[00:43:10.644 --> 00:43:14.087]  And it's unstoppable if the listeners just put it into action.
[00:43:14.087 --> 00:43:20.853]  Flooding hundreds of thousands of DVDs and thumb drives and you can put Marshall Law, you know, all my films.
[00:43:20.853 --> 00:43:25.236]  You can go to PrisonPlanet.tv, download them in high quality, put them on thumb drives, put them on discs.
[00:43:25.236 --> 00:43:30.120]  You can put Order Out of Chaos, a book about government-sponsored terror by Paul Watson.
[00:43:30.120 --> 00:43:35.505]  My book, Descent into Tyranny, on e-book on a tiny thumb drive and then send that into them.
[00:43:35.505 --> 00:43:36.766]  There is so much we can do here.
[00:43:37.734 --> 00:43:44.560]  Yeah, and you know, I meant to get out the questioning why they won't cover the Bilderberg Group and plug TerrorStorm and loose change Final Cut.
[00:43:44.560 --> 00:43:51.187]  Things happen so fast, but again, leave it to Fox News to try to attack us and say that we're sending them hate mail.
[00:43:51.187 --> 00:43:52.348]  We're not sending them hate mail.
[00:43:52.348 --> 00:43:53.489]  These are heartfelt letters.
[00:43:54.048 --> 00:43:56.350]  Uh, and giving them valuable information that they need.
[00:43:56.350 --> 00:44:00.533]  And how many people actually will sit out and write the troops a letter other than their own family?
[00:44:00.533 --> 00:44:01.573]  Well, this is life and death.
[00:44:01.573 --> 00:44:03.815]  The New World Order is coming down on us.
[00:44:03.815 --> 00:44:04.796]  We don't have a choice.
[00:44:04.796 --> 00:44:05.796]  Our backs against the wall.
[00:44:05.796 --> 00:44:09.399]  We're defending ourselves peacefully with information.
[00:44:09.399 --> 00:44:12.521]  And, uh, again, we have got to do this.
[00:44:12.521 --> 00:44:15.063]  And this is a powerful idea.
[00:44:15.063 --> 00:44:15.463]  Mark Dice?
[00:44:16.721 --> 00:44:25.531]  Yeah, and I also want to encourage people to just email links from stories on Infowars.com and PrisonPlanet.com into Fox News, and that's how they pick this up.
[00:44:25.531 --> 00:44:32.920]  Somebody goes through and reads all those emails at the shows that get emailed to Fox News and NewsTips at Fox News, whatever their email addresses are.
[00:44:32.920 --> 00:44:35.924]  If you just send in the URL from a Prison Planet story sometime,
[00:44:36.331 --> 00:44:37.652]  They might actually pick that up.
[00:44:37.652 --> 00:44:41.816]  So, again, everybody, if you want to get involved, if you want to do this, you have to sign up.
[00:44:41.816 --> 00:44:45.899]  We're going to go through AdoptASoldier.org.
[00:44:45.899 --> 00:44:48.081]  You can go through my website to do that.
[00:44:48.081 --> 00:44:49.662]  You can do it largely through churches.
[00:44:49.662 --> 00:44:54.426]  They'll have organizations and soldiers' names and addresses, and we'll put you into contact with them.
[00:44:54.426 --> 00:44:57.990]  And, of course, we want to be nice, and we want to be caring.
[00:44:57.990 --> 00:45:01.833]  And, you know, they tried to say that, oh, we're sending them hate mail, and they're
[00:45:02.543 --> 00:45:05.025]  They're risking their lives for the pawns in the New World Order.
[00:45:05.025 --> 00:45:06.687]  We don't want them to be pawns in the New World Order.
[00:45:06.687 --> 00:45:07.808]  That's why we're doing this.
[00:45:07.808 --> 00:45:12.692]  And I just want to urge everybody, if you feel the need, to get out there and get on board.
[00:45:13.354 --> 00:45:17.399]  You've got your powerful press release at TheResistanceManifesto.com or MarkDice.com.
[00:45:17.399 --> 00:45:19.000]  It goes to the same place.
[00:45:19.000 --> 00:45:21.704]  You've got a big banner at the top that everybody should put on their site.
[00:45:21.704 --> 00:45:23.906]  I want you for The Resistance.
[00:45:23.906 --> 00:45:31.034]  A great banner with Uncle Sam on it, with The Resistance on his hat, telling everybody this is a key thing to do.
[00:45:31.034 --> 00:45:32.416]  This is absolute genius.
[00:45:32.996 --> 00:45:37.500]  Uh, this is all of our minds working together, coming up with these type of ideas.
[00:45:37.500 --> 00:45:43.766]  And I'm just glad that you put Terror Storm and Loose Change Final Cut, both films that I'm involved in producing, uh, out to them.
[00:45:43.766 --> 00:45:46.649]  And, uh, Mark, I just absolutely commend you.
[00:45:46.649 --> 00:45:49.732]  They also hate it because I'm not knocking hippies or how hippies look.
[00:45:50.092 --> 00:45:54.214]  But, you know, you're a big six-foot-four, you know, big, you know, handsome, conservative-looking guy.
[00:45:54.214 --> 00:46:03.339]  You are conservative, a Christian churchgoer, and it just really upsets them, you know, to have that archetypal image of a, you know, healthy, good American up there.
[00:46:03.339 --> 00:46:05.660]  That even makes them more angry.
[00:46:05.660 --> 00:46:09.802]  Yeah, I didn't think, they probably suspected I wasn't going to be able to communicate the ideas.
[00:46:09.802 --> 00:46:13.324]  They would open the door, I'd open the door for attack for myself.
[00:46:13.324 --> 00:46:17.526]  You know, I had to get up at 4.30 in the morning to do this, and then the stupid producer calls me at 2.30 in the morning.
[00:46:18.433 --> 00:46:22.434]  And ask me if I got the confirmation and all this crap, so I really got no sleep.
[00:46:22.434 --> 00:46:36.638]  So, did the best I could and I got a run off to the day job because I myself am a slave to the New World Order, like many other people, so we just need to continue to get the information out and break free from the chains and from this disinformation that they're wrapping around our necks.
[00:46:36.638 --> 00:46:39.939]  Well, Mark, that's what people need to buy your book at markdice.com.
[00:46:39.939 --> 00:46:42.580]  I need to donate to you so you can go full-time in this.
[00:46:42.580 --> 00:46:43.440]  You're a great leader.
[00:46:43.980 --> 00:46:45.402]  And we need you full-time.
[00:46:45.402 --> 00:46:48.705]  I've told Luke Hradowski, people need to support him and we are changing.
[00:46:48.705 --> 00:46:52.189]  He can get out of college and really fight.
[00:46:52.189 --> 00:46:59.556]  We need people to go man the X-Wings here, not stay on their little home world, in the little backwaters.
[00:46:59.556 --> 00:47:00.818]  We need the leaders we've got.
[00:47:01.954 --> 00:47:12.558]  To go and join the rebellion against the New World Order right now, and Mark Dice, I just commend you for what you're doing for my family and everybody else's family, because they're going to stage more terror attacks.
[00:47:12.558 --> 00:47:20.600]  If we don't get on the news, if we don't expose that they did it, and this shakes them up, this spook that's on there, that you're fighting with, he looks very upset.
[00:47:20.600 --> 00:47:25.102]  You know, you can tell they've lost the initiative, they've lost the high ground.
[00:47:25.542 --> 00:47:33.366]  Deep down, the New World Order minions know they're working for the terrorists and they're working with people to put out torture memos about torturing children.
[00:47:33.366 --> 00:47:34.246]  Game over, folks!
[00:47:34.246 --> 00:47:35.527]  We're not backing down!
[00:47:35.527 --> 00:47:36.808]  We're not playing games!
[00:47:36.808 --> 00:47:38.428]  We're defending the Republic!
[00:47:38.428 --> 00:47:40.229]  We're defending the United States!
[00:47:40.229 --> 00:47:42.690]  We are never backing down for this Republic!
[00:47:42.690 --> 00:47:44.151]  We are fighting the globalists!
[00:47:44.151 --> 00:47:49.354]  We are bullhorning them inside their meeting house just a few days ago, shutting down their internal meeting.
[00:47:49.354 --> 00:47:52.275]  I mean, Mark, the conference area of the hotel, the rest of the hotels, like,
[00:47:53.200 --> 00:47:57.423]  Two, three acres in, but the one part where they were meeting was only 20 yards off the road.
[00:47:57.423 --> 00:48:02.105]  We were able to bullhorn every day, hour after hour, shutting down their meetings.
[00:48:02.105 --> 00:48:05.668]  I'm told they had to move to another, more internal, smaller meeting room.
[00:48:05.668 --> 00:48:07.108]  I mean, this is shaking them up!
[00:48:07.108 --> 00:48:08.489]  We are hounding them!
[00:48:08.489 --> 00:48:09.590]  This is info war!
[00:48:09.590 --> 00:48:16.254]  We are shutting down the inside room, the smoky room, globalist, absolute, penultimate, top of the pyramid.
[00:48:16.254 --> 00:48:18.916]  We are engaging them everywhere you are engaging them.
[00:48:18.916 --> 00:48:21.097]  We are unleashing the people
[00:48:21.537 --> 00:48:22.657]  This is so exciting.
[00:48:22.657 --> 00:48:24.078]  MarkDice.com.
[00:48:24.078 --> 00:48:30.640]  Fire out the other website for the Veterans Group so people can go there and sign up to send people packages.
[00:48:30.640 --> 00:48:33.882]  AdoptAUSoldier.org.
[00:48:33.882 --> 00:48:37.623]  That's AdoptAUSoldier.org.
[00:48:37.623 --> 00:48:39.284]  There's a link through my site.
[00:48:39.284 --> 00:48:40.064]  One more note here.
[00:48:40.064 --> 00:48:44.046]  The Resistance Manifesto will be sold out and out of print as of today.
[00:48:44.046 --> 00:48:50.528]  I have a revised edition with an extra 40 or 50 pages that is ready to be released here in a couple months.
[00:48:51.147 --> 00:48:53.208]  And it's the most powerful, up-to-date stuff.
[00:48:53.208 --> 00:48:58.010]  And I also have a new secret project that I've been working on that should also be released this summer.
[00:48:58.010 --> 00:48:59.591]  So keep your eyes open for that.
[00:48:59.591 --> 00:49:00.611]  I gotta run.
[00:49:00.611 --> 00:49:02.092]  Alex, you're an inspiration to us all.
[00:49:02.092 --> 00:49:03.193]  Keep up the good work.
[00:49:03.193 --> 00:49:04.753]  Mark Dice, over and out.
[00:49:04.753 --> 00:49:06.074]  All right, take care, Mark Dice.
[00:49:06.074 --> 00:49:07.995]  Going to work at the furniture store.
[00:49:07.995 --> 00:49:10.736]  Mark's also been audited and put through the ringer for what he's doing.
[00:49:11.679 --> 00:49:15.864]  We go through a lot, folks, to bring you this information, and I want you to support this man.
[00:49:15.864 --> 00:49:17.626]  He's a leader, not an infighter.
[00:49:17.626 --> 00:49:20.909]  He's somebody on the tip of the spear, and we need more Mark Dices.
[00:49:20.909 --> 00:49:29.959]  A lot of Mark Dices, a lot of Alex Joneses, a lot of DV Kids, a lot of Jack McClams, a lot of other Mark Kornkeys are listening right now!
[00:49:31.067 --> 00:49:38.312]  And those of you out there that follow Mark Corrington, other people like that, because I know some people that follow him have attacked me and wrongly, it's hurt my feelings.
[00:49:38.312 --> 00:49:39.973]  You need to understand Mark never end fights.
[00:49:39.973 --> 00:49:41.934]  Mark never does the things you are doing.
[00:49:41.934 --> 00:49:46.717]  I just noticed somebody attacking me, he's a fan of Mark, and you're not doing what Mark does, which doesn't make any sense.
[00:49:47.216 --> 00:49:48.397]  That's what you're supposedly doing.
[00:49:48.397 --> 00:49:51.659]  We need to be leaders here, ladies and gentlemen.
[00:49:51.659 --> 00:49:53.600]  I am a platform for these people.
[00:49:53.600 --> 00:50:01.785]  I watch somebody for a few years, if they don't backstab, if they don't attack, because the enemy always sets up for a year, gains credibility, then starts attacking everybody.
[00:50:01.785 --> 00:50:06.908]  But I watch people for a year or two, and sometimes I've been wrong and let them into my mix, tried to magnify them, tried to
[00:50:07.660 --> 00:50:12.081]  You know, hand my audience over to them to energize their operations, and I've been backstabbed.
[00:50:12.081 --> 00:50:18.243]  But that hasn't happened with some of the great folks I've been mentioning here, who I believe are worthy of your support.
[00:50:18.243 --> 00:50:21.624]  And I appreciate my listeners always supporting these individuals.
[00:50:21.624 --> 00:50:27.085]  Don't forget, I've been so busy the last few weeks, I've hardly been plugging my films, the books, the videos we sell.
[00:50:27.085 --> 00:50:28.846]  Remember, that's how we operate here.
[00:50:28.846 --> 00:50:30.546]  Thank you for the money bomb.
[00:50:30.546 --> 00:50:32.547]  We're trying to move, build a studio right now.
[00:50:33.471 --> 00:50:37.313]  Uh, that's going to take a month because I got to finish out and putting a wall into it and things.
[00:50:37.313 --> 00:50:38.494]  It's a little warehouse we got.
[00:50:38.494 --> 00:50:41.415]  Uh, it's just, we're just working our butts off.
[00:50:41.415 --> 00:50:45.918]  I went down to the Capitol to report on the burndown, uh, governor's mansion.
[00:50:45.918 --> 00:50:48.339]  I mean, we're just, we're working around the clock here for you.
[00:50:48.339 --> 00:50:49.080]  We need your prayers.
[00:50:49.080 --> 00:50:49.700]  We need your support.
[00:50:54.434 --> 00:50:56.396]  Our beloved Republic is on her knees.
[00:50:56.396 --> 00:51:00.020]  The forces of globalism are destroying national sovereignty worldwide.
[00:51:00.020 --> 00:51:02.483]  But in Liberty's darkest hour, there is hope.
[00:51:02.483 --> 00:51:05.527]  The first time in modern history, the people are beginning to wake up.
[00:51:05.527 --> 00:51:11.253]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:51:11.253 --> 00:51:15.178]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:51:15.498 --> 00:51:20.680]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:51:20.680 --> 00:51:23.741]  PrisonPlanet.tv is a vault of forbidden information.
[00:51:23.741 --> 00:51:30.964]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[00:51:30.964 --> 00:51:36.927]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:51:36.927 --> 00:51:41.449]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:51:41.749 --> 00:51:44.614]  The Info War is waiting for you to set it free.
[00:51:44.614 --> 00:51:46.678]  Join PrisonPlanet.tv.
[00:51:46.678 --> 00:51:48.661]  Burn the info bombs to disk.
[00:51:48.661 --> 00:51:50.805]  Put them on the file sharing networks.
[00:51:50.805 --> 00:51:52.588]  Bring down the new world order.
[00:51:52.588 --> 00:51:53.369]  PrisonPlanet.tv
[00:51:55.151 --> 00:51:57.373]  Hi, John Huebner from Midas Resources.
[00:51:57.373 --> 00:52:00.315]  Are you tired of watching your hard-earned assets dwindle away?
[00:52:00.315 --> 00:52:08.923]  As government spending is out of hand and the Federal Reserve is creating in excess of $20 billion a week, are you tired of stockbrokers gambling away your hard-earned money?
[00:52:08.923 --> 00:52:12.586]  Is this market a setup for a crash greater than 1987?
[00:52:12.586 --> 00:52:17.129]  Too many of today's policies resemble those that led to the collapse of 1929.
[00:52:17.129 --> 00:52:18.731]  How much are you willing to lose?
[00:52:19.111 --> 00:52:20.151]  Take action now!
[00:52:20.151 --> 00:52:24.973]  Call me at 1-800-686-2237, extension 129.
[00:52:24.973 --> 00:52:28.954]  I believe that we are facing a financial catastrophe of biblical proportion.
[00:52:28.954 --> 00:52:32.274]  Over recent decades, numerous economic systems have failed.
[00:52:32.274 --> 00:52:38.716]  Current Federal Reserve policy and uncontrolled government spending have set the stage for the United States to be the next target.
[00:52:39.016 --> 00:52:44.984]  Secure your assets today by calling 1-800-686-2237, extension 129.
[00:52:44.984 --> 00:52:47.307]  Do this while paper can still buy gold.
[00:52:47.307 --> 00:52:49.029]  Call me, John Huebner, at 1-800-686-2237, extension 129.
[00:52:54.554 --> 00:52:57.136]  Do you stay up late worrying about your teen driver?
[00:52:57.136 --> 00:53:00.520]  Do you need to know the exact location of a loved one or a company vehicle?
[00:53:00.520 --> 00:53:04.503]  What can you do if your vehicle becomes one of the thousands annually targeted for theft?
[00:53:04.503 --> 00:53:11.470]  Now you can log into your own personal website and view the exact location of your vehicle, stationary or moving, in real time.
[00:53:11.950 --> 00:53:12.871]  24 hours a day.
[00:53:12.871 --> 00:53:20.818]  Introducing NowTrack, a revolutionary new GPS vehicle tracking device that requires no activation fee, no monthly fee, and no contract.
[00:53:20.818 --> 00:53:25.142]  Your NowTrack device is designed for self-installation discreetly in any vehicle.
[00:53:25.142 --> 00:53:31.427]  Using state-of-the-art GPS, track your vehicle via the internet or text message in all 50 states, plus Canada.
[00:53:31.627 --> 00:53:32.407]  We're good to go.
[00:54:16.184 --> 00:54:42.984]  The free world is being turned into the enslaved world.
[00:54:46.468 --> 00:54:49.229]  The New World Order is bringing darkness to the planet.
[00:54:49.229 --> 00:54:51.850]  We attempt to bring liberty.
[00:54:51.850 --> 00:54:57.112]  We attempt to bring freedom.
[00:54:57.112 --> 00:54:59.632]  Here's some of the news I've got in front of me.
[00:54:59.632 --> 00:55:03.514]  Bush prods allies for tougher stance on Iran.
[00:55:03.514 --> 00:55:05.254]  Fresh out of Bilderberg.
[00:55:05.254 --> 00:55:07.955]  Iran warns of painful response of Israel attacks.
[00:55:07.955 --> 00:55:11.236]  The media says, how dare them say they'll fight back?
[00:55:11.236 --> 00:55:12.977]  Media says they're not allowed to fight back if they're attacked.
[00:55:13.721 --> 00:55:16.003]  Secret Bilderberg agenda to microchip Americans.
[00:55:16.003 --> 00:55:19.506]  Elitists want to microchip Americans in the name of fighting terrorism.
[00:55:19.506 --> 00:55:21.587]  Europeans universally oppose attack on Iran.
[00:55:21.587 --> 00:55:24.049]  Globalist fear oil prices rising too quickly.
[00:55:24.049 --> 00:55:25.671]  It may alert the slaves.
[00:55:25.671 --> 00:55:27.052]  PrisonPlanet.com.
[00:55:27.052 --> 00:55:30.214]  Washington Post mentions Obama's handler is Bilderberg.
[00:55:30.214 --> 00:55:34.858]  They even admit what we reported two weeks ago, that he is handled by Bilderberg.
[00:55:34.858 --> 00:55:35.719]  Unbelievable!
[00:55:35.719 --> 00:55:39.582]  They'll never do a story on Bilderberg, just little blurbs about, yeah, we rule.
[00:55:39.582 --> 00:55:40.162]  Yeah, they rule.
[00:55:40.162 --> 00:55:40.763]  That was a headline.
[00:55:40.763 --> 00:55:41.143]  They rule.
[00:55:42.321 --> 00:55:45.663]  Barack Obama sets up internet war room to fight slurs.
[00:55:45.663 --> 00:55:46.904]  Good luck with that.
[00:55:46.904 --> 00:55:54.408]  Order of 9-11 calls, receives controversy, causes controversy.
[00:55:54.408 --> 00:55:58.931]  I was watching this man who the police admit called in the 9-1-1 report.
[00:55:58.931 --> 00:55:59.551]  We interviewed him.
[00:55:59.551 --> 00:56:01.872]  It's on YouTube.
[00:56:01.872 --> 00:56:02.993]  Alonzo Perez.
[00:56:02.993 --> 00:56:04.734]  He's, by the way, a listener of the show.
[00:56:04.734 --> 00:56:06.595]  We were down there at the governor's mansion yesterday.
[00:56:06.595 --> 00:56:08.296]  He was being interviewed by the media and the police.
[00:56:09.457 --> 00:56:25.287]  They admit in the news, he called in the 9-11 call, when the 9-1-1 call, when the governor's mansion was on fire, and it took more than 18 minutes, around 18 minutes for him to show up, I should say more than 15, after he called.
[00:56:25.287 --> 00:56:29.229]  And I was watching the news, a reporter interrogating him, going, were you drunk?
[00:56:29.229 --> 00:56:29.910]  Are you lying?
[00:56:29.910 --> 00:56:31.091]  Did you really call 9-1-1?
[00:56:31.091 --> 00:56:34.012]  And I was like, excuse me?
[00:56:34.012 --> 00:56:35.573]  The news admits he called 9-1-1.
[00:56:35.573 --> 00:56:37.835]  And the guy's like, I know, I'm just trying to find out.
[00:56:38.396 --> 00:56:43.341]  And the guy was trying to cover for DPS, trying to cover the Department of Public Safety, the State Police.
[00:56:43.341 --> 00:56:46.263]  It was really something else to watch it.
[00:56:46.263 --> 00:56:49.026]  And so now they call it a controversy.
[00:56:49.026 --> 00:56:50.047]  There's no controversy.
[00:56:50.047 --> 00:56:54.931]  It's admitted he called 9-1-1, and the State Police didn't.
[00:56:54.931 --> 00:56:59.155]  Officials received the first 9-1-1 call alerting them at the fire at the governor's mansion at 1-43 a.m.
[00:57:00.985 --> 00:57:05.868]  Sunday, Alonzo Perez made the call as he walked to his car from a night out on 6th Street.
[00:57:05.868 --> 00:57:08.470]  The Austin Fire Department confirms Perez made the first call.
[00:57:08.470 --> 00:57:09.671]  Fire Department, can they be trusted?
[00:57:09.671 --> 00:57:10.771]  Of course they can't.
[00:57:10.771 --> 00:57:17.215]  But the Texas Department of Public Safety, which cannot be trusted, which oversees security around the Capitol grounds, contends it made the first call.
[00:57:17.215 --> 00:57:25.100]  Perez's immediate response has caught controversy over the effectiveness of security that night, something that shocked Perez as he watched the mansion burn.
[00:57:25.100 --> 00:57:25.921]  And then they go on
[00:57:26.869 --> 00:57:29.732]  I didn't see nobody out there for 8 to 10 minutes.
[00:57:29.732 --> 00:57:30.452]  No, no, no, no.
[00:57:30.452 --> 00:57:31.593]  See, I watched the interview.
[00:57:31.593 --> 00:57:37.598]  We have the raw footage of News 8 interviewing him and of CBS interviewing him and others.
[00:57:37.598 --> 00:57:45.225]  He said 10 to 15 minutes after he called, they showed up.
[00:57:45.225 --> 00:57:48.227]  Okay.
[00:57:48.227 --> 00:57:54.533]  Then they, then I said, well, how long, you know, did you, how long did it take you to call once you saw the fire?
[00:57:55.293 --> 00:57:56.534]  And he said about 5 minutes.
[00:57:56.534 --> 00:57:58.935]  So you add 10 and 5, that's 15.
[00:57:58.935 --> 00:58:00.255]  And I said, how long would you say total?
[00:58:00.255 --> 00:58:03.136]  And he said, I don't know, 15 minutes, maybe longer.
[00:58:03.136 --> 00:58:04.637]  So they try to minimize that there.
[00:58:04.637 --> 00:58:06.998]  That was 8 to 10 minutes after he made the call.
[00:58:06.998 --> 00:58:13.721]  Fire investigators are interviewing Perez about what happened that night, hoping to piece together a more accurate timeline.
[00:58:13.721 --> 00:58:16.042]  To hear the 9-11 calls, click here.
[00:58:16.042 --> 00:58:17.243]  And we'll play that later.
[00:58:17.243 --> 00:58:17.963]  But we interviewed him.
[00:58:18.621 --> 00:58:18.981]  That's right.
[00:58:18.981 --> 00:58:21.182]  Fresh back from Bilderberg, we're out there getting the news for you.
[00:58:21.182 --> 00:58:24.863]  Aaron stayed up here late last night, getting it up on Infowars.com.
[00:58:24.863 --> 00:58:29.865]  Be sure you get that YouTube video out to everybody that's up on Infowars.com right now.
[00:58:29.865 --> 00:58:36.068]  The state police were garrisoned at the governor's mansion, but did nothing.
[00:58:36.068 --> 00:58:38.689]  Thank you for listening to GCN.
[00:58:38.689 --> 00:58:44.931]  Be sure to visit GCNlive.com today.
[00:58:44.931 --> 00:58:46.232]  It is a big idea.
[00:58:47.395 --> 00:58:49.156]  A New World Order.
[00:58:49.156 --> 00:58:53.659]  In the near future, Earth is dominated by a powerful new government.
[00:58:53.659 --> 00:58:56.881]  It's known as the Bilderberg Group.
[00:58:56.881 --> 00:58:59.662]  Could their objective be world domination?
[00:58:59.662 --> 00:59:02.864]  For thousands of years, their dark order grew.
[00:59:02.864 --> 00:59:10.189]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:59:13.206 --> 00:59:18.650]  For the first time in history, the elite's plan for world government is blown wide open.
[00:59:18.650 --> 00:59:22.532]  You will learn the secret that drives the entire New World Order agenda.
[00:59:22.532 --> 00:59:25.094]  Build America is making great progress toward a world government.
[00:59:25.094 --> 00:59:26.255]  Most people have no idea.
[00:59:26.255 --> 00:59:27.035]  They're not after money.
[00:59:27.035 --> 00:59:28.316]  They have all the money they need.
[00:59:28.316 --> 00:59:29.297]  They're after power.
[00:59:29.297 --> 00:59:30.458]  That's their aphrodisiac.
[00:59:30.458 --> 00:59:39.183]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com or watch it online right now at PrisonPlanet.tv.
[00:59:39.183 --> 00:59:39.944]  In Game.
[00:59:39.944 --> 00:59:41.945]  Blueprint for global enslaving.
[00:59:41.945 --> 00:59:43.026]  You have been warned.
[00:59:46.928 --> 00:59:49.330]  Waging war on corruption.
[00:59:49.330 --> 00:59:58.175]  Alex Jones on the GCN Radio Network.
[00:59:58.175 --> 00:59:59.936]  Government cover-ups.
[00:59:59.936 --> 01:00:01.517]  You want answers?
[01:00:01.517 --> 01:00:02.437]  Well, so does he.
[01:00:02.437 --> 01:00:07.260]  He's Alex Jones on the GCN Radio Network.
[01:00:07.260 --> 01:00:11.323]  And now, live from Austin, Texas, Alex Jones.
[01:00:13.562 --> 01:00:26.651]  Let it never be said in the Republic's darkest hour, as the country was sieved and used as an engine of worldwide domination by the globalists, that Americans, brave Americans and people worldwide didn't fight against the tyranny.
[01:00:26.651 --> 01:00:28.052]  We did and we are.
[01:00:28.052 --> 01:00:28.932]  Be part of history.
[01:00:28.932 --> 01:00:30.393]  Don't sit on the sidelines.
[01:00:30.393 --> 01:00:38.419]  The globalists want to wall off society into third world slavery as they go forward and enjoy all the new technologies and life extension for themselves.
[01:00:38.419 --> 01:00:40.840]  We salute Mark Dice.
[01:00:40.840 --> 01:00:43.142]  Here is the Fox News propaganda piece in total.
[01:00:46.255 --> 01:00:47.576]  Well, moving on to other news.
[01:00:47.576 --> 01:00:51.118]  Imagine that you are a soldier stationed in Iraq.
[01:00:51.118 --> 01:00:54.179]  Mail call comes around and you've got a letter from back home.
[01:00:54.179 --> 01:00:56.560]  But it is not from your family or your friends.
[01:00:56.560 --> 01:01:03.724]  It is a letter telling you that you are a pawn in the service of the, quote, New World Order.
[01:01:03.724 --> 01:01:08.306]  And that you are risking your life for a government that helped carry out the 9-11 attacks.
[01:01:09.927 --> 01:01:11.087]  This is not a joke.
[01:01:11.087 --> 01:01:13.668]  This is actually happening.
[01:01:13.668 --> 01:01:18.889]  These letters are the work of Mark Dice, the founder of a group called The Resistance.
[01:01:18.889 --> 01:01:22.950]  Mark joins us live now, along with Captain Pete Hegseth.
[01:01:22.950 --> 01:01:28.472]  Pete is a National Guardsman who served in Iraq, and he is the Executive Director of Vets for Freedom.
[01:01:28.472 --> 01:01:29.452]  Good morning, gentlemen.
[01:01:29.452 --> 01:01:30.933]  Good morning.
[01:01:30.933 --> 01:01:32.793]  Mark, let me start with you.
[01:01:32.793 --> 01:01:36.054]  Do you think this is helpful to our troops serving on the ground in Iraq?
[01:01:38.149 --> 01:01:44.171]  I think that it's very beneficial that we inform them as to the true circumstances that got them in the situation that they're in.
[01:01:44.171 --> 01:01:45.792]  How does it help the troops?
[01:01:45.792 --> 01:01:54.655]  I think that if they're able to make better decisions based on the facts, that they can decide to direct their lives and their careers and the positions and the direction that they want to go.
[01:01:54.655 --> 01:02:02.118]  I think feeding them a constant stream of propaganda is one of the most detrimental things to them and to our service.
[01:02:02.118 --> 01:02:03.139]  What do you want them to do?
[01:02:03.139 --> 01:02:04.199]  Abandon the war?
[01:02:04.199 --> 01:02:05.320]  To just walk off the battlefield?
[01:02:06.914 --> 01:02:08.896]  We want them to join the 9-11 Truth Movement.
[01:02:08.896 --> 01:02:14.840]  We want them to ask their superiors hard and compelling questions about the circumstances of 9-11.
[01:02:14.840 --> 01:02:19.103]  Is that the role of an American soldier?
[01:02:19.103 --> 01:02:24.087]  Well, we want them to get the leadership to start thinking about what it is that they're sending these troops into.
[01:02:24.087 --> 01:02:30.712]  Look, everybody knows that the troops are so angry that they've been put in that position based on lies.
[01:02:30.712 --> 01:02:35.136]  Ron Paul had the largest donations from the troops themselves.
[01:02:35.576 --> 01:02:42.859]  The troops, you know, I personally know United States Marines, active Marines who've served in Iraq, who know that 9-11 is an inside job.
[01:02:42.859 --> 01:02:47.781]  We're trying to get the word out to as many people as possible and not keep them with the wool over their eyes.
[01:02:47.781 --> 01:02:52.803]  Pete, does Mark accurately characterize the attitude of the troops?
[01:02:52.803 --> 01:02:55.344]  I don't even want to dignify this with a response, really.
[01:02:55.344 --> 01:03:00.306]  I mean, he knows a couple of Marines, so therefore he knows how the veterans feel and the troops feel about this conflict.
[01:03:00.566 --> 01:03:02.488]  You know, our troops are just a little bit busy over there.
[01:03:02.488 --> 01:03:07.551]  I don't think they're going to want to take the time to open mail from some fringe political sect.
[01:03:07.551 --> 01:03:09.193]  They're too busy winning this war in Iraq.
[01:03:09.193 --> 01:03:14.537]  They're too busy decimating Al-Qaeda and standing up an Iraqi government that can take the fight to our enemies.
[01:03:14.537 --> 01:03:19.020]  They're not worried about... I have a feeling these letters are going to find their way into the latrine and elsewhere.
[01:03:19.020 --> 01:03:23.344]  They're just not really going to care what some group in Southern California thinks about their service.
[01:03:23.344 --> 01:03:24.304]  They know what they're doing.
[01:03:24.304 --> 01:03:25.225]  They believe in it.
[01:03:25.225 --> 01:03:26.426]  They're succeeding.
[01:03:26.426 --> 01:03:28.768]  And frankly, for him to say he's talked to a couple Marines
[01:03:29.969 --> 01:03:35.252]  People will think a lot of different things, but we represent 24,000 vets at Vets for Freedom.
[01:03:35.252 --> 01:03:36.893]  We believe in finishing this mission.
[01:03:36.893 --> 01:03:40.155]  We believe in what we're doing, and that's how most veterans and troops on the ground feel.
