[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[35:28.000 --> 35:33.000]  I tried to stop it as best I could. They can still salvage something.
[35:33.000 --> 35:39.000]  And see, I know most people still aren't going to listen now. You're going to listen two, three, four, five years from now.
[35:39.000 --> 35:44.000]  Oh, sure. This broadcast reaches 3 million people a day. The website's over a million a day.
[35:44.000 --> 35:50.000]  Total every week, it's over 15 million people. And I love the fact that 5 million of those are more or new.
[35:50.000 --> 35:54.000]  And that's who I'm really talking to here.
[35:54.000 --> 36:06.000]  Because I know your condition in underbrain washing and under the strong delusion of this corrupt, all-encompassing culture,
[36:06.000 --> 36:13.000]  this cultural nerve gas that permeates everything. I understand that.
[36:13.000 --> 36:22.000]  And I know you're not going to listen now. You will remember later. Mark my words.
[36:22.000 --> 36:27.000]  You, my friend, are a little seed that can grow into a mighty oak.
[36:27.000 --> 36:42.000]  And we're planting that seed right now so that at the time when the world has shown you the error of your ways that you will germinate,
[36:42.000 --> 36:49.000]  you could call this broadcast the time bomb hour.
[36:49.000 --> 37:00.000]  Already hundreds of millions of people worldwide have heard my warnings and seen much of it unfold exactly as we said it would.
[37:00.000 --> 37:17.000]  And so, as the next phase unfolds, even the most willfully ignorant of you because the pain of an empty belly and the humiliation of living under tyranny will be so great
[37:17.000 --> 37:23.000]  that then you will find your spine and your hind legs.
[37:23.000 --> 37:33.000]  And you won't have the answers just like I don't have all the answers, but you'll know what's wrong and you'll get up and start taking action and that's where you'll learn.
[37:33.000 --> 37:40.000]  And when they persecute you, it makes you strong.
[37:40.000 --> 37:44.000]  No weapon formed against you will prosper.
[37:44.000 --> 37:53.000]  Though you even lose your body, it doesn't matter. This great eugenics evil must be faced. The public must be roused out of their trance.
[37:53.000 --> 37:56.000]  That is the great goal and the great object.
[37:56.000 --> 38:03.000]  The New World Order doesn't take over the planet because they want money. They print the money.
[38:03.000 --> 38:14.000]  They control the ideas, the patents, the technologies. The high priests of the New World Order traffic in the souls of men as revelation states.
[38:14.000 --> 38:23.000]  They are obsessed with what you think and who you are. They want to control your programming from birth.
[38:23.000 --> 38:32.000]  They want to twist you and make you weak and easily malleable.
[38:32.000 --> 38:40.000]  They revel in you being like an instrument they play, not being a conscious person.
[38:40.000 --> 38:51.000]  I revel in seeing the electric light of human creativity and awakening that is the dynamic human spirit.
[38:51.000 --> 39:03.000]  When I see that flame burning your eyes like a thousand milky ways, sparkling with stars that died a trillion years ago.
[39:03.000 --> 39:12.000]  When I see that, I literally see the reflection of the Creator in your power and that is what the system fears.
[39:12.000 --> 39:22.000]  They don't want you to truly live. They live. We sleep. Awaken. Awaken. Awaken.
[39:22.000 --> 39:31.000]  Make a break with this artificial plastic system. Make a break with the lies. Make a break with the fear.
[39:31.000 --> 39:43.000]  Make a break with it. Make the conscious spiritual decision to make that break.
[39:43.000 --> 40:00.000]  And everything else will flow. You don't have to do a thing. You've got to simply say to God, I want the truth, the whole truth and nothing but the truth because the truth will set you free.
[40:00.000 --> 40:07.000]  When you go to prisonplanet.com, it says prison, Alex Jones is prisonplanet.com.
[40:07.000 --> 40:20.000]  And then right beside it, it says there's the key right there. There's the planet, there's the prison, the prison of the mind, the prison of the nation, the prison of the world, the prison of the soul, and there's the key right next to it.
[40:20.000 --> 40:34.000]  The truth will set you free, standing in front of you, standing in an exerbable way like a mountain peak, the highest in the sunlight at noon.
[40:34.000 --> 40:39.000]  The majesty of it, there, always with you.
[40:39.000 --> 40:52.000]  And when you know the truth, you see the miserable lies and the servants of evil and you feel sorry for them. Why would they sell out this birthright for rotten rags?
[40:52.000 --> 41:01.000]  Why would they give their soul over to something so stinking and rotten?
[41:01.000 --> 41:19.000]  And that is the great sin for the high ones of evil know the truth and they have made a great decision to hide the light, to twist the minds, to weaken the people so that they, these fallen ones, can control the people.
[41:19.000 --> 41:28.000]  That is the great sin.
[41:28.000 --> 41:51.000]  That is the great lie. And from that evil, all other evils flow like a black river of death out with its tendrils breaking into other rivers and streams and tributaries pouring down into the souls of the people, weakening them from within.
[41:51.000 --> 42:01.000]  It's time to smash the lie into a trillion splinters and you do that as a conscious decision.
[42:01.000 --> 42:20.000]  And the minute you move your soul, the minute you move that window in your heart to your soul, from the lies of the world and the minute you swing it around to the truth of the universe is the second that the universe bends towards you.
[42:20.000 --> 42:33.000]  Is the minute that the discernment begins to flow at you? Is the minute that you begin to rise above the enemy?
[42:33.000 --> 42:46.000]  I'll have to get into the military dictatorship of the Republic, how they'll bring it in via domestic terror attacks that are staged by the offshore criminals that run the security services of this fallen captured Republic,
[42:46.000 --> 43:00.000]  Newt Gennrich the traitor, and then your calls. But when my heart and soul move me to speak, true, I will speak it. I am Alexander Emmerich Jones of Texas.
[43:00.000 --> 43:16.000]  A very wealthy US citizen is predicting that in 2011, we will witness the most important day in America in more than 50 years. He says it will change everything about our lives. The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family.
[43:16.000 --> 43:24.000]  Now this man has made some outrageous predictions over the years. The crazy part is, he's usually right. You see, he predicted the collapse of GM.
[43:24.000 --> 43:31.000]  Panny May, Freddie Mac, and America's biggest mall owner, General Growth Properties. In fact, Barron's called his work a dire prophecy.
[43:31.000 --> 43:38.000]  Recently, he created a video which you can watch online for free, detailing his biggest and most important prediction yet, and it's a real eye-opener.
[43:38.000 --> 43:47.000]  I can't stress this enough. You should at least watch this free video online today. He explains everything you need to know, including simple steps you can take to protect yourself.
[43:47.000 --> 44:00.000]  You can find the video at www.EndOfAmerica3.com. That's End of America. The number 3.com. Watch the free video at www.EndOfAmerica3.com. That's End of America3.com.
[44:00.000 --> 44:08.000]  Hey folks, this is crazy! Melvin for E-Foods Direct and I'm slashing prices to get you the best deals on your food supply. Call now and save, save, save!
[44:08.000 --> 44:14.000]  On a 25-year food supply that can save your life when disaster strikes because it will strike and it will smack you right upside the head. So keep...
[44:14.000 --> 44:24.000]  Wait a minute, Melvin. I know E-Foods Direct and they're not full of hype like you. E-Foods Direct goes to great lengths to ensure you get the best ingredients full of nutrition and flavor.
[44:24.000 --> 44:32.000]  They are the real deal. Melvin, you're right about one thing, though. For Black Friday weekend, E-Foods will save you 30% off anything on their website at www.E-FoodsDirect.com.
[44:32.000 --> 44:48.000]  Now that's a deal with no hype. Call 800-409-5633 or go to www.E-FoodsDirect.com.
[44:48.000 --> 45:04.000]  Remember, 30% off this Black Friday weekend, leave the hype to crazy Melvin because you can bet your life on E-Foods Direct.
[45:04.000 --> 45:17.000]  Charity is here. The grim future foretold in 1984 has become reality. It really says that the state is God. The United States is now recognized globally as one of the most oppressive police states on Earth.
[45:17.000 --> 45:30.000]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide. This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[45:30.000 --> 45:44.000]  Police State 4 chronicles the sickening depths to which our republic has fallen. Prepare to enter the secretive world of emergency dictatorship, body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[45:44.000 --> 46:00.000]  It's only the beginning of the New World Order's hellish plan. The police state isn't coming. It's here. Secure your copy today at infowars.com or see it online in the highest quality at PrismPlanet.tv.
[46:00.000 --> 46:12.000]  When you're out on the road, the last place you want to be is on the road. But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[46:12.000 --> 46:29.000]  There's a place down in Tennessee where they make blue diamond gusset jeans. They so pride in every stitch guarantee you love the way they fit.
[46:29.000 --> 46:42.000]  They put a diamond gusset in the crotch where you need it most. Blue diamond gussets got it. Others don't.
[46:59.000 --> 47:09.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[47:29.000 --> 47:44.000]  We are back live, ladies and gentlemen. I want to go to your phone calls. I got to get into the real Newt Gennrich. I'll do that after I take a bunch of calls.
[47:44.000 --> 47:50.000]  And this is a powerful report coming up the next hour. We've told you the real Obama. We'll told you the real Rick Perry.
[47:50.000 --> 48:01.000]  I mean, if you want to know the facts, if you want to believe a fairy tale, got the wrong show, I'm sorry. Brenda Veritas here. That's Latin for Truth, boys and girls. If you're a new listener, public school educated like I was.
[48:01.000 --> 48:10.000]  By the way, I wasn't bashing schoolteachers earlier when I talked about those ninnies I saw. I just meant that particular type.
[48:10.000 --> 48:22.000]  You know, I don't even hardly feel like even doing this article because I've seen the media spin on it and I saw the trolls attack our article the minute it came out.
[48:22.000 --> 48:33.000]  I saw the trolls attack Ron Paul when he responded on Saturday to what's being reported. ACLU reported on it. Not that I'm saying they're even a great group because they don't really defend your liberties.
[48:33.000 --> 48:40.000]  Or they defend stuff that isn't a freedom a lot of times and then don't defend big things that are out in the open.
[48:40.000 --> 48:47.000]  Second amendment, for instance. But blind hogs do find acres. There are a lot of good folks in the ACLU and they're not the leadership of it.
[48:47.000 --> 48:55.000]  But it's the same thing like the Republican Party. A lot of good people in it. But Newt Gennrich up there at top, you know, a globalist. I'm going to break that down.
[48:55.000 --> 49:09.000]  But the minute our article went out with the link to the bill, I should have told Paul when I asked him to do the article to do it and have the response in it because I saw this three years ago with the Military Commissions Act.
[49:09.000 --> 49:19.000]  I saw this with the Patriot Act 10 years ago. They said it won't be used. It won't be used in on citizens. It's been used tens of thousands of times per state.
[49:19.000 --> 49:28.000]  Marijuana, domestic violence, you name it. Throwing the bill of rights out the window. Cops are putting GPS on cars without warrants. Listen to your phones without warrants.
[49:28.000 --> 49:36.000]  It's all over the news. Remember 10 years ago, don't worry, it's not going to happen. 10 years ago, they said that TSA, the feds would search bags.
[49:36.000 --> 49:44.000]  Now they search your underwear. Now they're going to be on the highways. How many years I tell you they'd be on the highways because their documents were public.
[49:44.000 --> 49:50.000]  Now they're on the highways all over the country.
[49:50.000 --> 50:04.000]  I mean, I went to Urban Warfare Drills 14 years ago, 13, 10, I went to them over and over again. I've sent my crew last year to some and they've got troops training to take Americans guns door to door and admitting it's for America.
[50:04.000 --> 50:16.000]  And I show you the high death footage last year. People like that can't be real. Up in Chicago. I mean, it was in the newspaper in Arcadia, Iowa two years ago.
[50:16.000 --> 50:27.000]  It's in my film, The Rise of FEMA, one of my latest. It's in the local paper. They're going to have door to door gun confiscation drills.
[50:27.000 --> 50:35.000]  And then it's training for America and overseas. And so I get the colonel on and he admits it. And then the paper comes out and attacks me and says, I'm crazy.
[50:35.000 --> 50:41.000]  When I was reading out of the stinking paper seat, they want to just have a news article and say, yeah, they're going to do some gun confiscation drills.
[50:41.000 --> 50:48.000]  They start a local gun shop and move through the residence, 600 homes. They'll be searching cupboards and things. I mean, read the article and I get the colonel on.
[50:48.000 --> 50:53.000]  The colonel says stuff. I guess he's not supposed to. It's all in my film. I did live here on the radio.
[50:53.000 --> 51:04.000]  And all of a sudden, this guy's nuts. He says it. I mean, do you understand this is going on? They've been planning this for a long time, this takeover.
[51:04.000 --> 51:10.000]  I told you the derivatives with bankrupt. I told you they'd bankrupt Europe in a chain reaction. It wouldn't get any better.
[51:10.000 --> 51:19.000]  So it's not even so much that the Senate's trying to do this openly and actually codified into law in that within minutes of it being posted at info wars.com.
[51:19.000 --> 51:25.000]  I saw the usual government IPs and we're going to report on this soon. They don't even hide it. They don't even care.
[51:25.000 --> 51:32.000]  They admit they got sock puppet computer programs that'll do it. They call them bull horns with sock puppets, but this wasn't those.
[51:32.000 --> 51:40.000]  These are actual people. You can tell. And they're in there saying Alex is a liar. This doesn't affect U.S. citizens.
[51:40.000 --> 51:49.000]  Knowing full well and the listeners figured it out though and posted it that yes, they can't arrest U.S. citizens in the U.S.
[51:49.000 --> 51:59.000]  Unless designated by the president, secretary of defense or their designates and that if they are fighting quote against the U.S.
[51:59.000 --> 52:08.000]  Then they're no longer seen as a citizen. I mean, you hear about them killing citizens and saying they'll kill citizens here if they're quote terrorist.
[52:08.000 --> 52:15.000]  Really? And that doesn't mean kill you in the act of the crime like breaking your house. That's common law. Go ahead. No, no, no.
[52:15.000 --> 52:19.000]  They won't come arrest you if they know where you're at and get the intelligence because they don't want the intelligence.
[52:19.000 --> 52:26.000]  Because either you're not a terrorist or you're some patsy they want to get rid of because you study 99% of the terror.
[52:26.000 --> 52:32.000]  It's totally staged by the offshore banks as a pretext to put in a police state straightjacket here in America.
[52:32.000 --> 52:38.000]  So I'm going to get Paul or Kurt or maybe myself to do a video tomorrow breaking this down.
[52:38.000 --> 52:43.000]  But the commenters did, you know, we just report what Ron Paul ACLU and what we're saying and what Senator Graham saying.
[52:43.000 --> 52:48.000]  The established respondents said, this is ridiculous. They're not going to remember Bush five years ago.
[52:48.000 --> 52:51.000]  We're not spying on us citizens without warrants. I promise.
[52:51.000 --> 52:54.000]  Turns out every communications run through the database.
[52:54.000 --> 53:01.000]  They got face scanning cameras, license plate readers up, at least a decade nationwide. I mean, come on, folks.
[53:01.000 --> 53:12.000]  So again, Senate moves to allow military to intern Americans without trial in DAA detention provision would turn America into a battlefield.
[53:12.000 --> 53:21.000]  Now, the funny part is, it's worse that they use all this lawyer legalese and say, well, if you're a citizen or whatever, you're near your exempt from this.
[53:21.000 --> 53:24.000]  And then a bunch of subsections later and you go read them.
[53:24.000 --> 53:28.000]  Oh, you're actually not exempt, though, if we say you're a terrorist.
[53:28.000 --> 53:34.000]  Well, they're already killing US citizens. People like, well, that's and we're all lucky. He deserves to die.
[53:34.000 --> 53:36.000]  Really? That precedent goes to everybody else.
[53:36.000 --> 53:40.000]  By the way, have you noticed four of the five al-Qaeda leaders were all born here?
[53:40.000 --> 53:48.000]  And then when they're not dining secretly at the Pentagon source Fox News AP, I predicted they'd kill a lucky or say they'd killed him.
[53:48.000 --> 53:52.000]  He just got his nose job and cut his beard off, folks.
[53:52.000 --> 53:55.000]  When it came out, he was CIA. I predicted he'd die soon.
[53:55.000 --> 54:01.000]  Oh, we killed a US citizen, but it's all right. He's a lucky. No trial for him.
[54:01.000 --> 54:06.000]  Are you saying bin Laden deserves a trial, you traitor?
[54:06.000 --> 54:13.000]  Well, are you saying al-Qaeda deserves to be running Libya and now trying to take over Syria?
[54:13.000 --> 54:16.000]  Don't you tell me I'm with al-Qaeda.
[54:16.000 --> 54:25.000]  Have we'll never forget 9-11 signs all over your barber shop or your barbecue joint and waddle around, go and take my rides. Get al-Qaeda.
[54:25.000 --> 54:29.000]  Al-Qaeda? I'm a real good old boy.
[54:29.000 --> 54:33.000]  I got a ranch. I got horses.
[54:33.000 --> 54:37.000]  I'm a real redneck. You make rednecks look like a joke.
[54:37.000 --> 54:41.000]  A real redneck into some little idiot kid who can be conned all day.
[54:41.000 --> 54:47.000]  My good old boy guts and brain, though. So don't you good old boy me with your al-Qaeda garbage?
[54:47.000 --> 54:51.000]  You want to throw up? You an American on Texas? Pieces of garbage?
[54:51.000 --> 54:55.000]  You make your ancestors want to throw up.
[54:55.000 --> 55:00.000]  If you cared about this country the minute it came out that al-Qaeda chiefs are hanging out secretly at the Pentagon
[55:00.000 --> 55:07.000]  or CNN gets up there and admits our troops grow the opium in Afghanistan, you'd get upset and worried.
[55:07.000 --> 55:12.000]  But you aren't really a patriot. You just stick American flags all over everything.
[55:12.000 --> 55:19.000]  And straight around I can toss to everybody. Make me sick.
[55:19.000 --> 55:27.000]  The government comes for your guns. I guarantee you you're going to sit there and use your underwear as a porta potty.
[55:27.000 --> 55:30.000]  Alright, I'm done.
[55:30.000 --> 55:33.000]  There's nothing wrong with having American flags.
[55:33.000 --> 55:37.000]  I remember 15 years ago when they said it was dangerous if you flew an American flag.
[55:37.000 --> 55:43.000]  Oh, but now it's the symbol of giving your rights up. Now that the flag symbolizes evil worldwide, they've taken it away.
[55:43.000 --> 55:50.000]  Why don't you take it back? But you won't! You want your whole family judged and everything they've got taken.
[55:50.000 --> 55:53.000]  And the New World Order is like, we're going to oblige that.
[55:53.000 --> 55:57.000]  So you read the article the Senate is set to vote on a bill next week that would define the whole of the United States
[55:57.000 --> 56:04.000]  as a battlefield and allow the U.S. military to arrest American citizens in their own backyard without charge or trial.
[56:04.000 --> 56:10.000]  The Senate is going to vote on whether Congress will give this president and every future president
[56:10.000 --> 56:17.000]  the power to order the military to pick up and imprison without charge or trial civilians anywhere in the world.
[56:17.000 --> 56:24.000]  The power to so broad that even U.S. citizens could be swept up in the military and the military could be used
[56:24.000 --> 56:31.000]  far from any battlefield, even when the United States itself writes Chris Anders of the ACLU, Washington Legislative Office,
[56:31.000 --> 56:35.000]  and then he goes through Ron Paul, the provision of S1867.
[56:35.000 --> 56:39.000]  And later after I take calls the next hour, I'm going to get back into the actual subsections where they say,
[56:39.000 --> 56:43.000]  oh, it's not for citizens, but then it is if we say, kind of like the Patriot Act.
[56:43.000 --> 56:48.000]  Oh, it's not for the American people. It's not Section 802, any act that enrages human life.
[56:48.000 --> 56:56.000]  There's no violation of any federal or state law, including jaywalking. Section 802.
[56:56.000 --> 57:05.000]  Oh, yeah. And the TSA would never be on the streets. I was making that up. Now they are.
[57:05.000 --> 57:09.000]  Remember all that? Remember everything was going to be all right?
[57:09.000 --> 57:12.000]  Remember if you just gave the bankers trillions more of your money, everything would be all right.
[57:12.000 --> 57:17.000]  We're going into worldwide financial capture.
[57:17.000 --> 57:23.000]  Listen, the Army Times and Stars and Stripes three years ago, just Google Brigade Homeland,
[57:23.000 --> 57:28.000]  in one article in Stars and Stripes, they said they quoted a general as saying,
[57:28.000 --> 57:32.000]  we're preparing to pull triggers on Americans. That's a quote.
[57:32.000 --> 57:37.000]  They said they want 379,000 troops occupying the U.S.
[57:37.000 --> 57:42.000]  They've got checkpoints all over the country with Marines and Army, but it's okay.
[57:42.000 --> 57:50.000]  It's for DWI. Sure it is. It's all illegal. The government's illegitimate and was taken over. Wake up.
[57:50.000 --> 57:55.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[57:55.000 --> 57:59.000]  Number one, new climate legislation could easily double or triple your electric bill.
[57:59.000 --> 58:05.000]  Number two, our new energies are wants to control how much power your electric company allows you to have.
[58:05.000 --> 58:11.000]  It's true. Total government control of electricity in the name of smart grid technology is coming.
[58:11.000 --> 58:15.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[58:15.000 --> 58:19.000]  And now new socialist legislation is only compounding the problem.
[58:19.000 --> 58:22.000]  Number four, dangerous weather is always a threat to local grids.
[58:22.000 --> 58:26.000]  Every year, thousands of families lose their power from weather related onages.
[58:26.000 --> 58:31.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[58:31.000 --> 58:36.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[58:36.000 --> 58:42.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[58:42.000 --> 58:50.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[58:50.000 --> 58:58.000]  Hi folks, this is Alex Jones. I'm looking for people that have the wisdom to spot savings, opportunity and recognize risk.
[58:58.000 --> 59:03.000]  Saving means to make money. The Cal Bend Pure Soap Company can save you thousands of dollars
[59:03.000 --> 59:09.000]  and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[59:09.000 --> 59:17.000]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants or antibacterials.
[59:17.000 --> 59:25.000]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores and deteriorating clothing called lint.
[59:25.000 --> 59:30.000]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[59:30.000 --> 59:38.000]  Getting a free catalog is easy by calling 800-340-7091 or see Cal Bend on the web at 5starsoap.com.
[59:38.000 --> 01:00:01.000]  Take charge of your health now by calling 800-340-7091 or see Cal Bend on the web at 5starsoap.com.
[01:00:01.000 --> 01:00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[01:00:08.000 --> 01:00:15.000]  It's Alex Jones and the GCN Radio Network.
[01:00:15.000 --> 01:00:19.000]  All right, I'm desperate to get this Republic awake.
[01:00:19.000 --> 01:00:25.000]  I'm going to get into Newt Gennrich, the globalist operative coming up later in the hour. I promise with a bunch of video clips and more.
[01:00:25.000 --> 01:00:33.000]  All right now, CW, Shandor, Laura, Mike, Ray, Kathy, Don, Paul, Rick, Henry, Dwayne, Martha will get to all of you.
[01:00:33.000 --> 01:00:41.000]  CW in Texas, thanks for holding during my ranting and hyperventilating, but watching the country be fed into a meat grinder is pretty painful.
[01:00:41.000 --> 01:00:45.000]  Yes, sir, I understand and thank you for taking my call.
[01:00:45.000 --> 01:00:55.000]  I've been called in over the years, and sir, I've been rough-necking and working in the oil field since I was 18, and when I came to that, I work on pipelines.
[01:00:55.000 --> 01:01:03.000]  And I'm telling you, on 166 on XM, people are listening to you and getting and understanding the message.
[01:01:03.000 --> 01:01:15.000]  Not only that, and I'm not trying to be some sort of an egotistical person, but I took it upon myself several years ago to put this information out there as much as I could.
[01:01:15.000 --> 01:01:24.000]  And I'm telling you, Southeast Texas, South Texas, everywhere I'm going across this country, people are waking up to it in some form or fashion.
[01:01:24.000 --> 01:01:33.000]  So as good news, as good gospel, people are understanding and they're not going to take it as far...
[01:01:33.000 --> 01:01:39.000]  I don't think everybody has a glass jaw, so to speak, as far as in this movement.
[01:01:39.000 --> 01:01:49.000]  But the one thing that concerns me, especially here in the Houston area or in Southeast Texas, I reach out to the other side of the agenda
[01:01:49.000 --> 01:01:54.000]  because the English way is to really divide and conquer, you know, mentally.
[01:01:54.000 --> 01:02:01.000]  They want to divide the Democrats and Republicans in just like with the Occupy, Tea Party versus Occupy.
[01:02:01.000 --> 01:02:07.000]  They want to say, no, Ron Paul, no, Lenin LaRouche, you know, none of these folks, right?
[01:02:07.000 --> 01:02:13.000]  You know, where you can try to get a whole spectrum of ideas to form a whole opinion.
[01:02:13.000 --> 01:02:22.000]  No, I agree because the truth is the most powerful idea. That's why Occupy Wall Street, the leadership doesn't want Ron Paul or Patreon info in there
[01:02:22.000 --> 01:02:27.000]  because they know people will actually wake up in the full paradigm. CW, you're awesome.
[01:02:27.000 --> 01:02:35.000]  And yes, people... My show is just one example of the exploding awakening happening and it's everywhere thanks to people like you.
[01:02:35.000 --> 01:02:39.000]  God bless you. Shandor in Canada, you're on the air. Go ahead.
[01:02:39.000 --> 01:02:46.000]  Hey, Alex, a big fan calling in to talk about Occupy and this theory called...
[01:02:46.000 --> 01:02:54.000]  It's kind of like genetic engineering, but it's memetic engineering and how Occupy is implanted into our society.
[01:02:54.000 --> 01:03:03.000]  Yeah, the system is branding all revolution against the Manxters as leftists as they always worldwide brand all resistance to globalist as communists
[01:03:03.000 --> 01:03:09.000]  when the globalist feed off a communist system. And again, I'm not saying Occupy itself is bad.
[01:03:09.000 --> 01:03:15.000]  They call for the protest to begin. Everybody gathers and then they come in and take it over. Go ahead. Sorry.
[01:03:15.000 --> 01:03:19.000]  So Occupy Wall Street makes its point. And I think here in Canada, we've heard that point.
[01:03:19.000 --> 01:03:24.000]  In Niagara region, there's a... Which is just across the border from Niagara Falls.
[01:03:24.000 --> 01:03:31.000]  There's this sort of third generation movement starting where Occupy Wall Street inspired Occupy Toronto,
[01:03:31.000 --> 01:03:39.000]  which is now inspiring small town occupations, which have all sort of fallen apart.
[01:03:39.000 --> 01:03:46.000]  But what I've noticed is I was raised in a new age sort of church cult,
[01:03:46.000 --> 01:03:54.000]  and I'm seeing the same processes taking place with consensus, this injection of wiggling your fingers, of tapping your head.
[01:03:54.000 --> 01:04:01.000]  Yeah, no, it's called the Delphi technique as one variant of it. And they claim, we're hearing everyone.
[01:04:01.000 --> 01:04:09.000]  What's the consensus you've all been heard? And then they suddenly never come to a decision until people have been twisted to a certain view.
[01:04:09.000 --> 01:04:15.000]  And that's exactly what the establishment's doing is triggering the revolution so they can control it.
[01:04:15.000 --> 01:04:20.000]  All in a box and then close the box. And I'm very concerned about it.
[01:04:20.000 --> 01:04:27.000]  One of the even most interesting things I've seen recently is this guy whom I think his name's Ed,
[01:04:27.000 --> 01:04:33.000]  a WellAware1.com, has raised interesting points about actors being used at Occupy Wall Street.
[01:04:33.000 --> 01:04:37.000]  I know there's been all sorts of famous actors out there giving support to it.
[01:04:37.000 --> 01:04:40.000]  I think that's because they're pretty much conned themselves.
[01:04:40.000 --> 01:04:47.000]  I appreciate you joining us. Okay, Mike, Ray, Kathy, Don, Paul, everybody, your calls are straight ahead.
[01:04:47.000 --> 01:04:51.000]  Have your point ready and we'll get right to you. Stay with us.
[01:04:53.000 --> 01:04:59.000]  PrisonPlanet.tv, by the way. We've got that deal going right now. You want to support his 15-day free trial.
[01:05:00.000 --> 01:05:08.000]  Hundreds of nations have fallen to tyranny in the last century alone. This is our last chance to not relive history.
[01:05:08.000 --> 01:05:13.000]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[01:05:13.000 --> 01:05:19.000]  They've turned tremendous influence on our president in Congress and they really are calling the shots.
[01:05:19.000 --> 01:05:24.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[01:05:24.000 --> 01:05:32.000]  Full of the Republic identifies the enemies of our nation, the criminal off-short cartel, hell-bent on destroying sovereignty,
[01:05:32.000 --> 01:05:34.000]  and on its ashes constructing world government.
[01:05:34.000 --> 01:05:40.000]  Tim Geithner, Bernanke, they're arsonists. They're asking for more matches and the Congress is saying, who do we make the checkout to?
[01:05:40.000 --> 01:05:47.000]  Today seems like nobody does care. And right now in Washington, D.C., we have seen a fall of the Republic.
[01:05:47.000 --> 01:05:52.000]  Get your copy of Full of the Republic on DVD at infowars.com.
[01:05:52.000 --> 01:05:58.000]  We're watching online right now in super high quality at prisonplanet.tv.
[01:06:00.000 --> 01:06:06.000]  From the front lines of the Information War, it's Alex Jones.
[01:06:06.000 --> 01:06:15.000]  Monday through Friday from 11 a.m. to 2 p.m. Central Standard Time, we're here live.
[01:06:15.000 --> 01:06:18.000]  Back Sundays, 4 to 6 Central as well.
[01:06:18.000 --> 01:06:23.000]  Coming up after I take a whole bunch of your calls, I'm going to get into the real Newt Gennrich,
[01:06:23.000 --> 01:06:31.000]  because I can't tell you how many well-meaning conservative people email me, call me, or I see them on TV or hear them on talk radio going,
[01:06:31.000 --> 01:06:37.000]  I'm just glad Gennrich is getting up there. He's a statesman and he's real smart.
[01:06:39.000 --> 01:06:50.000]  The Communist in 1917 in Russia advertised all these high-tech paintings and film reels of blimps and high-tech factories and super science.
[01:06:50.000 --> 01:06:57.000]  That's a very old system to doll up tyranny, fascism, communism as technological.
[01:06:57.000 --> 01:07:04.000]  And that's what Newt Gennrich has always talked about, the global technotronic state, the end of America.
[01:07:04.000 --> 01:07:11.000]  I'm going to read you some quotes from the forward he wrote to just one of Alvin and Heidi Toffler's globalist books.
[01:07:11.000 --> 01:07:16.000]  And then I'm going to play Bill Clinton just two days ago saying how great Newt Gennrich is.
[01:07:16.000 --> 01:07:22.000]  And I'm going to play Newt Gennrich with Nancy Pelosi endorsing climate change taxes.
[01:07:22.000 --> 01:07:27.000]  And again, I'm just getting into a small amount of this.
[01:07:27.000 --> 01:07:34.000]  He was sent in to take over the Republican Revolution of 94 and make sure the constitutionalists didn't get anywhere.
[01:07:34.000 --> 01:07:38.000]  Ahead of the globalist staging Oklahoma City to demonize the patriots.
[01:07:38.000 --> 01:07:41.000]  Newt Gennrich is unavowed.
[01:07:41.000 --> 01:07:48.000]  I mean, he's part of groups here in these reports that openly call for the end of the family, everything.
[01:07:48.000 --> 01:07:53.000]  I'm going to read some of the quotes and that's coming up.
[01:07:53.000 --> 01:08:00.000]  And remember years ago, you didn't believe me that Rick Perry supported open borders or done control or worked for Al Gore,
[01:08:00.000 --> 01:08:02.000]  went to Bilderberg, it's now all admitted.
[01:08:02.000 --> 01:08:09.000]  Mitt Romney supports abortion, open borders, sanctuary cities, wrote Obamacare.
[01:08:09.000 --> 01:08:15.000]  Part of the big hedge fund that rated companies the opposite of free market.
[01:08:15.000 --> 01:08:20.000]  Advised by a guy part of the bailouts.
