[00:00:00.683 --> 00:00:01.363]  He stands for truth.
[00:26:13.653 --> 00:26:19.918]  A new manual has just been published that reveals how you can get out of debt in 90 minutes without any loans or bankruptcy whatsoever.
[00:26:20.178 --> 00:26:26.682]  The insider secrets revealed allow you to get out of debt so fast and so completely that it makes some people feel like they're cheating, but they're not.
[00:26:26.822 --> 00:26:28.263]  The secrets taught in the manual are 100% legal
[00:26:29.364 --> 00:26:30.525]  And 100% ethical.
[00:26:30.745 --> 00:26:34.987]  It's just that bankers, debt collectors, and credit card companies don't want you to know about these loopholes.
[00:26:35.447 --> 00:26:39.550]  Learn how to finally teach those financial vultures some humility by beating them at their own game.
[00:26:39.650 --> 00:26:42.651]  And above all, learn how to bail out for a soft landing.
[00:26:43.071 --> 00:26:43.792]  Get control.
[00:26:43.912 --> 00:26:44.532]  Get relief.
[00:26:44.732 --> 00:26:45.473]  Get some sleep.
[00:26:45.773 --> 00:26:46.774]  Go to www.outand90.com.
[00:26:46.814 --> 00:26:47.734]  That's www.outand90.com.
[00:26:47.834 --> 00:26:48.314]  Or call 877-327-0365.
[00:26:48.554 --> 00:26:48.795]  That's 877-327-0365.
[00:27:03.453 --> 00:27:06.093]  You're listening to GCN.
[00:27:06.133 --> 00:27:10.334]  The Genesis Communications Radio Network.
[00:27:11.594 --> 00:27:14.135]  Crushing through the lies and disinformation.
[00:27:16.856 --> 00:27:18.056]  It's Alex Jones.
[00:27:22.457 --> 00:27:27.098]  Waging war on corruption and yes, crashing the lies and disinformation.
[00:27:28.792 --> 00:27:30.773]  Think about how far we've come in this country.
[00:27:31.934 --> 00:27:33.995]  How many liberties and freedoms have been eroded.
[00:27:34.955 --> 00:27:37.476]  And is the government and corporate interests in collusion?
[00:27:38.117 --> 00:27:39.257]  Are they slowing down?
[00:27:39.337 --> 00:27:47.741]  No, they're accelerating their program of total surveillance over the American people and the people of the world.
[00:27:48.262 --> 00:27:55.085]  I am glad to report to you, though, that every poll that's coming out, every indicator, every person I talk to on the street for that matter, or on talk radio,
[00:27:55.993 --> 00:28:01.856]  He is aware that everything is not perfect in the state of Denmark.
[00:28:02.416 --> 00:28:07.459]  Alright, let's go ahead and go to some of your calls, and then I'm going to get into the new developments concerning Iran and Iraq.
[00:28:07.499 --> 00:28:18.264]  You know that the military-industrial complex, if you listen to the show you know, planned all along an official Pentagon and Israeli document to invade Iraq, then to invade Iran and Syria.
[00:28:18.911 --> 00:28:26.274]  Whether you're for the war or not, the point is the American people have been lied to, not just about WMDs, but about the intentions all along.
[00:28:27.017 --> 00:28:35.722]  Many of our troops are starting their fourth tour in Iraq, and over 650,000 Iraqis have died in the last three and a half years of occupation.
[00:28:35.762 --> 00:28:38.783]  But we'll bring you up to speed on what's happening with the new developments.
[00:28:39.123 --> 00:28:55.872]  Reports that U.S.-led forces have shown evidence of Iranian arms trafficking in Iraq, but the source of this is the same New York Times reporter who was caught making up stories about WMDs four years ago on the eve of the
[00:28:57.102 --> 00:28:57.602]  Hey Alex, how's it going?
[00:28:57.623 --> 00:28:59.024]  I'm just calling from Vancouver.
[00:28:59.044 --> 00:29:02.366]  I've been watching about the Olympics that are going to happen here in a couple years.
[00:29:20.080 --> 00:29:22.302]  I've noticed some things that have been fairly disturbing.
[00:29:22.402 --> 00:29:30.529]  I've been researching what you've been talking about for quite a few years, and I noticed that every time you find a new level, there's just another level underneath.
[00:29:31.729 --> 00:29:38.015]  There's massive global social planning going into the whole police state grid over society.
[00:29:38.575 --> 00:29:39.676]  Exactly, exactly.
[00:29:39.716 --> 00:29:42.518]  And I think I've found another little facet of that.
[00:29:42.658 --> 00:29:45.080]  It has to do with, have you heard of Cascadia?
[00:29:46.481 --> 00:29:47.042]  No, I haven't.
[00:29:47.680 --> 00:30:01.688]  It's basically part of British Columbia, part of Seattle, Washington, and they want to turn it into a new province in the future, which I think might be the beginning of the North American Union.
[00:30:04.096 --> 00:30:05.678]  I don't think so.
[00:30:18.797 --> 00:30:22.460]  has basically ratified without Congress's approval.
[00:30:22.500 --> 00:30:24.281]  They've ordered the bureaucracies to follow it.
[00:30:25.282 --> 00:30:32.547]  Bush, what Reagan took us out of, signed back on to the United Nations Educational and Cultural Organization, UNESCO.
[00:30:32.567 --> 00:30:40.833]  I remember he sent his wife two years ago over to France to sign back onto it, which then sets the policy through that treaty to
[00:30:41.873 --> 00:31:08.950]  order our entire society and under that there are buffer zones 75 miles on both sides of the Canadian and Mexican border that puts that into a type of multinational zone and yes I am aware that not just on the western border of Canada with the United States but across the entire border that that we see this munialization or this merger this integration it's all part of the North American Union
[00:31:09.990 --> 00:31:10.990]  Yes, exactly, sir.
[00:31:11.150 --> 00:31:16.212]  And it just feels to me this is sort of like how a boxer kind of slips the jab, you know what I mean?
[00:31:16.692 --> 00:31:31.996]  It just seems like this is how one of the methods they're going to use to slip the North American Union by saying, oh, it's about sports, it's about, you know, community, getting us together and that sort of thing, and then using it and twisting it into something that goes kind of what their agenda is all about.
[00:31:32.566 --> 00:31:44.750]  Well, I suggest you go to judicialwatch.org's website, WorldNetDaily, Associated Press, Human Events, all reported on it in January of this year.
[00:31:44.810 --> 00:31:54.374]  Just a few weeks ago, they finally got the FOIA request issued, complied with, by the State Department and the Justice Department.
[00:31:55.374 --> 00:32:03.856]  And that concerned a meeting in mid-September in the western area of Canada called the North American Union Summit.
[00:32:04.256 --> 00:32:06.557]  And we've got thousands of pages.
[00:32:06.637 --> 00:32:08.097]  I've read through hundreds of them now.
[00:32:08.137 --> 00:32:10.617]  I'm not going to lie to you and tell you I read them all.
[00:32:10.938 --> 00:32:12.858]  But Judicial Watch highlighted some of the key areas.
[00:32:12.898 --> 00:32:14.658]  Go read them on their website.
[00:32:14.718 --> 00:32:16.279]  It said we've got to do this by stealth.
[00:32:16.599 --> 00:32:18.679]  We've got to merge the countries of the North American Union.
[00:32:18.699 --> 00:32:21.660]  We've got to merge the military, the police, the trade.
[00:32:22.503 --> 00:32:32.792]  The regulations, and we can use the hoax of global warming to push a North American Union carbon tax to fund the North American Union.
[00:32:32.812 --> 00:32:35.294]  I mean, you ought to go read this stuff, okay?
[00:32:35.655 --> 00:32:38.037]  I mean, it is just incredible.
[00:32:38.564 --> 00:32:48.112]  And you had the heads of the state departments of all three countries, you had unelected people like George Shultz there, one of the big kingmakers, you had Mexican and Canadian officials and all these corporate chiefs.
[00:32:48.412 --> 00:32:56.198]  They're writing up the agreements because we were put into the North American Union in March of 2005 up at Crawford, Texas.
[00:32:56.218 --> 00:32:59.581]  It was in between Crawford and Waco, there at that Air Force base.
[00:33:00.221 --> 00:33:16.008]  Then Paul Martin, Prime Minister of Canada, and of course, Vicente Fox, the then President, and of course, the current President, George W. Bush, treasonously signed us into the North American Union, the Security and Prosperity Partnership, which clearly says, and by the way, we only got the first five pages.
[00:33:17.148 --> 00:33:21.310]  The entire agreement is not made public, and they said that that's classified.
[00:33:21.995 --> 00:33:30.138]  But now with four-year releases from meetings about the agreement, we know they are forming the North American Union right now.
[00:33:30.318 --> 00:33:32.039]  And again, Lou Dobbs is even covering it.
[00:33:32.459 --> 00:33:34.400]  I was a cook to talk about this ten years ago.
[00:33:34.680 --> 00:33:37.161]  Now Lou Dobbs is covering it.
[00:33:37.901 --> 00:33:40.442]  Let's go ahead and talk to Julie.
[00:33:40.482 --> 00:33:43.163]  She's calling from San Antonio, Texas.
[00:33:43.443 --> 00:33:43.983]  You're on the air.
[00:33:44.063 --> 00:33:44.663]  Thanks for holding.
[00:33:45.704 --> 00:33:46.284]  Cuckoo.
[00:33:46.904 --> 00:33:47.564]  Footloops.
[00:33:48.245 --> 00:33:48.645]  Cuckoo.
[00:33:49.946 --> 00:33:51.148]  What do you want to say, Jacket?
[00:33:51.508 --> 00:33:51.989]  Cuckoo!
[00:34:00.422 --> 00:34:04.384]  And said, and told the call screener, you don't have to lie to get on air here, okay?
[00:34:05.305 --> 00:34:08.387]  On my weekday show, we just asked your name and where you're calling from.
[00:34:08.407 --> 00:34:17.652]  Here out of the KLBJ studios syndicating the Sunday show, you know, they ask what you want to talk about, but you can talk about whatever you want, and if you disagree, you go to the head of the line.
[00:34:18.293 --> 00:34:20.714]  But if you just call in being stupid, we're going to hang up on you.
[00:34:21.224 --> 00:34:28.605]  I mean, you called into my show, what, Tuesday or Wednesday, and I let you go for like a minute or so saying cuckoo and Froot Loops over and over again.
[00:34:28.966 --> 00:34:31.366]  Specifically, what am I saying that isn't true?
[00:34:31.886 --> 00:34:34.467]  Specifically, what is it that we're making up?
[00:34:34.567 --> 00:34:36.447]  What is it we're saying that's crazy?
[00:34:37.627 --> 00:34:39.848]  The people who attack us don't have any information.
[00:34:40.148 --> 00:34:43.308]  They can't counter us in a substantive fashion.
[00:34:44.269 --> 00:34:45.909]  Let's go ahead and
[00:34:46.610 --> 00:34:50.172]  Talk to Keith in New Jersey.
[00:34:50.672 --> 00:34:51.952]  Keith, you're on the air.
[00:34:52.073 --> 00:34:52.853]  Thank you for holding.
[00:34:52.953 --> 00:34:53.293]  Welcome.
[00:34:53.913 --> 00:34:55.034]  Hey, how's it going, Alex?
[00:34:55.094 --> 00:34:57.275]  First of all, I'd like to say happy 33rd birthday.
[00:34:57.335 --> 00:34:58.736]  And no, that's not a Masonic code.
[00:34:59.416 --> 00:35:01.677]  I want to show you a couple of things that's real quick.
[00:35:02.290 --> 00:35:06.752]  Number one, I noticed you were talking about the whole Google thing, how they hide cameras and microphones.
[00:35:07.052 --> 00:35:07.813]  Well, they don't hide them.
[00:35:08.053 --> 00:35:14.616]  It's in almost all the new PCs and Macs, and most of the old ones, and it's a huge multi-hundred page report Google put out.
[00:35:14.636 --> 00:35:18.917]  Their stock went up, saying they're going to use the cameras and microphones to listen and record.
[00:35:18.978 --> 00:35:21.259]  If a dog's barking, you'll get ads for dog food.
[00:35:21.519 --> 00:35:23.159]  The computers can even recognize that.
[00:35:23.460 --> 00:35:30.683]  Every word you're saying, what TV you're watching, to go into... I mean, people pay for that type of data, but again,
[00:35:31.323 --> 00:35:32.323]  This is just off the charts.
[00:35:32.723 --> 00:35:33.623]  Well, it's easy to disable.
[00:35:33.663 --> 00:35:35.384]  Number one, just put duct tape over the camera.
[00:35:35.404 --> 00:35:42.945]  Number two, if you have an old headphone, cut off the plug, plug it into the mic jack, and that'll disable the internal microphone.
[00:35:43.645 --> 00:35:45.626]  Another thing, a couple things I wanted to ask you.
[00:35:46.046 --> 00:35:51.187]  Number one, in your weekday show, you have this reggae song where the guy says, I'm not the senator's son.
[00:35:51.207 --> 00:35:52.407]  I wanted to know the name of the track.
[00:35:52.807 --> 00:35:58.708]  Number two, I wanted to know how do I contact other affiliates so I can get you on the East Coast because
[00:35:59.204 --> 00:36:01.446]  I have to either listen to the internet or call into your show.
[00:36:02.326 --> 00:36:09.292]  Number three, I was watching a while back a Disney show called Gargoyles where they talk about the Illuminati.
[00:36:09.772 --> 00:36:14.115]  One thing I couldn't understand, which I did kind of like, is the Shakespearean theme.
[00:36:14.556 --> 00:36:26.885]  It wasn't until I got a DVD from your website, Infowars.com, called America's Secret Destiny, that it finally made sense why they would talk about the Illuminati and then have a Shakespearean theme on top of that.
[00:36:27.899 --> 00:36:29.520]  Okay, a lot of questions there.
[00:36:29.840 --> 00:36:34.841]  When we get back, I'll try to briefly answer them as best I can.
[00:36:34.861 --> 00:36:40.943]  Then we'll continue with your calls from around the country and the North American Union up into Canada.
[00:36:41.603 --> 00:36:44.284]  PrisonPlanet.com, JonesReport.com are the websites.
[00:36:44.584 --> 00:36:47.005]  We'll also cover looming World War III.
[00:36:47.025 --> 00:36:49.006]  That's what it could turn into with Iran.
[00:36:49.126 --> 00:36:49.766]  We'll be right back.
[00:37:00.691 --> 00:37:04.733]  People who use Cardivite know about the pollutants in our body and want them out.
[00:37:04.933 --> 00:37:08.334]  For over five years, Cardivite has proven itself time-tested.
[00:37:08.514 --> 00:37:12.016]  Here's Dr. Mattson, a naturopathic doctor's thoughts on Cardivite.
[00:37:12.262 --> 00:37:15.464]  In our mind, there isn't such a great big mystery to disease anymore.
[00:37:15.484 --> 00:37:20.988]  The basic tenet of yeast in the gut and metals in the liver covers at least 70-80% of the diseases that we've seen.
[00:37:21.028 --> 00:37:30.654]  When we do our program, you know, herbal formulas like cardivite and you see someone who could barely walk up a hill now going for regular jogs a few months later, we know we're doing something right.
[00:37:30.794 --> 00:37:32.075]  It's a well thought out formula.
[00:37:32.115 --> 00:37:37.559]  I mean, the idea of it working on yeast and metals both at the same time and liver function is dead on.
[00:37:38.059 --> 00:37:42.504]  You'll find I think that it'll work more than just on heart problems and circulation problems.
[00:37:42.524 --> 00:37:43.946]  It'll work on other problems as well.
[00:37:44.106 --> 00:37:47.590]  For more information call 1-877-928-8822 or visit our website at www.heartdrop.com.
[00:37:47.610 --> 00:37:48.591]  That toll free number again 1-877-928-8822.
[00:38:02.808 --> 00:38:03.528]  Pinch me, Bill.
[00:38:03.808 --> 00:38:04.749]  I can't believe it.
[00:38:05.169 --> 00:38:07.970]  A few months ago, I couldn't even afford gas for my car.
[00:38:08.370 --> 00:38:10.851]  And here we are with season tickets on the 50-yard line.
[00:38:10.871 --> 00:38:13.112]  I know what you mean, John.
[00:38:13.532 --> 00:38:17.233]  I remember the day you saw my new car and asked me if I robbed Bill Gates.
[00:38:17.813 --> 00:38:21.635]  Our lives sure have changed since we discovered DidYouRobBillGates.com.
[00:38:21.695 --> 00:38:23.275]  I was struggling to make ends meet.
[00:38:23.756 --> 00:38:28.617]  Now I've got a new car and a college fund for Lisa when she graduates from high school next year.
[00:38:28.937 --> 00:38:30.018]  And I owe it all to you.
[00:38:30.598 --> 00:38:33.899]  Because you told me about DidYouRobBillGates.com.
[00:38:33.979 --> 00:38:37.021]  Hey John, we all win when the money problems disappear.
[00:38:37.041 --> 00:38:38.361]  I want to tell everybody.
[00:38:38.581 --> 00:38:41.943]  Because the more people we have on the success team, the better it works.
[00:38:42.323 --> 00:38:43.984]  It's hard for the little guy these days.
[00:38:44.264 --> 00:38:46.905]  We pool our resources to level the playing field.
[00:38:47.045 --> 00:38:53.247]  So the more people that go to www.DidYouRobBillGates.com, the more cash for everybody.
[00:38:53.508 --> 00:38:54.348]  What a concept!
[00:39:03.792 --> 00:39:04.813]  Hey, it's me.
[00:39:05.073 --> 00:39:06.995]  I got something, man, I want you to look at.
[00:39:07.015 --> 00:39:07.736]  What?
[00:39:08.196 --> 00:39:08.917]  What is it now?
[00:39:09.357 --> 00:39:11.840]  It's called OneYearToRetire.net.
[00:39:12.320 --> 00:39:15.103]  When you get home, I want you to go to OneYearToRetire.net.
[00:39:15.163 --> 00:39:16.524]  Come on, you gotta be kidding.
[00:39:16.965 --> 00:39:18.046]  One year to retire?
[00:39:18.286 --> 00:39:21.009]  When are you gonna get it through your head that there is no quick fix?
[00:39:21.369 --> 00:39:22.070]  No free lunch?
[00:39:22.610 --> 00:39:22.871]  I know.
[00:39:23.231 --> 00:39:23.992]  I agree with you.
[00:39:24.132 --> 00:39:25.073]  This isn't like that.
[00:39:25.640 --> 00:39:29.263]  It's an ingenious system that's designed to help you retire in one year.
[00:39:29.283 --> 00:39:34.769]  I was skeptical too, but the system is free, and when I looked at it, I was sure it would work.
[00:39:35.389 --> 00:39:36.250]  What have you got to lose?
[00:39:36.290 --> 00:39:36.810]  It's free.
[00:39:37.251 --> 00:39:42.255]  Well... All you have to do is go to OneYearToRetire.net and get a free system.
[00:39:42.816 --> 00:39:43.817]  It only takes a minute.
[00:39:44.017 --> 00:39:46.179]  You've got nothing to lose and everything to gain.
[00:39:46.840 --> 00:39:50.743]  Go to OneYearToRetire.net That's OneYearToRetire.net
[00:39:51.992 --> 00:39:52.453]  Or call 888-200-0265.
[00:39:52.514 --> 00:39:52.694]  That's 888-200-0265.
[00:40:02.443 --> 00:40:06.585]  Did you ever wonder how an opera singer that hits a high note is able to shatter a wine glass?
[00:40:06.805 --> 00:40:08.566]  Well, the glass has a natural resonance.
[00:40:08.826 --> 00:40:15.108]  If the resonant frequency force making the glass vibrate is big enough, the size of the vibration will become so large that the glass shatters.
[00:40:15.408 --> 00:40:21.531]  Using this similar principle, Royal Raymond Rife discovered that disease organisms can be destroyed using different resonant frequencies.
[00:40:21.771 --> 00:40:23.632]  The BioSolutions Frequency Instrument
[00:40:23.892 --> 00:40:24.252]  I think so.
[00:40:46.398 --> 00:40:48.839]  This is the GCN Radio Network, home to hard-hitting talk radio.
[00:41:13.648 --> 00:41:27.042]  Coming to you from the capital of Texas, broadcasting the truth coast to coast and worldwide, this is the Alex Jones Show!
[00:41:27.102 --> 00:41:35.070]  In the first 20 minutes of the show, of the broadcast, I was talking about the police state, the violation of the Fourth Amendment.
[00:41:35.942 --> 00:41:39.984]  And for those that don't like due process, for those that don't like the Bill of Rights, you're not an American.
[00:41:40.484 --> 00:41:42.085]  That's what makes America, America.
[00:41:42.465 --> 00:41:45.846]  Is our Constitution, our Bill of Rights, our Declaration of Independence.
[00:41:46.066 --> 00:41:47.527]  And I'm a Constitutionalist.
[00:41:47.707 --> 00:41:52.169]  I defend this country's sovereignty and what makes this nation great.
[00:41:52.749 --> 00:42:03.318]  And all I hear from Barack Obama and Newt Gingrich and Hillary Clinton and George Bush is violate the First Amendment, violate the Second Amendment, violate our Constitution, flush it down the toilet.
[00:42:03.759 --> 00:42:04.800]  And they're the problem.
[00:42:05.180 --> 00:42:09.544]  And we need to reverse the New World Order stranglehold they have on this country and the world.
[00:42:10.322 --> 00:42:12.043]  Now, the last caller was asking about affiliates.
[00:42:12.444 --> 00:42:16.426]  I've only got about 63 stations currently during my weekday show.
[00:42:16.466 --> 00:42:21.730]  That sounds like a lot, and we reach a couple million people a day, and I'm very proud and blessed to do that.
[00:42:21.770 --> 00:42:23.811]  But it's what you'd call a medium-sized syndicated show.
[00:42:25.132 --> 00:42:33.918]  But of course, you've heard George Norrie on the show talk about how it is the number one show on the internet with Shoutcast and all the other big rating services.
[00:42:34.658 --> 00:42:36.180]  And the future is the Internet.
[00:42:36.200 --> 00:42:40.043]  That's why PrisonPlanet.com is bigger than DallasMorningNews.com, RushLimbaugh.com.
[00:42:40.243 --> 00:42:42.565]  And I've got nine websites, folks, and all of them are huge.
[00:42:44.167 --> 00:42:46.689]  You asked about affiliates on the East Coast.
[00:42:46.709 --> 00:42:50.372]  I think we've only got like five affiliates so far in the last three or four months we've started this show.
[00:42:50.572 --> 00:42:51.293]  But that's really great.
[00:42:51.313 --> 00:42:53.895]  We've got, that is, five affiliates on the East Coast.
[00:42:53.996 --> 00:42:54.976]  It's a total of 14 stations.
[00:42:56.481 --> 00:43:01.046]  In the country and a bunch of others in the process of signing on to pick up the broadcast.
[00:43:01.066 --> 00:43:07.492]  So this is kind of a regional specialty show, but we're on from California to upstate New York, so I guess you really can't even call it regional.
[00:43:07.572 --> 00:43:10.094]  It's a growing, developing, syndicated program.
[00:43:10.114 --> 00:43:12.176]  But be glad you can listen on the web.
[00:43:12.216 --> 00:43:16.060]  I'm blessed that we're able to be on the web and reach millions of people every week over the internet.
[00:43:16.680 --> 00:43:23.903]  And we're also blessed that wireless in people's cars is now going to be standard in the next few years with the new cars.
[00:43:24.263 --> 00:43:34.668]  So you'll just be able to tune into the internet, radio, hear whatever you want, have millions of choices of whatever audio or music you want to listen to, talk radio, sports, you name it.
[00:43:34.988 --> 00:43:36.649]  That's the revolution that's taking place.
[00:43:36.689 --> 00:43:39.970]  In fact, near the end of the broadcast, in the second hour,
[00:43:40.811 --> 00:43:48.856]  I want to talk about some of the new developments in the explosion of the new media and what the establishment is doing to try to shut down and restrict the web.
[00:43:48.896 --> 00:43:50.997]  We've got several reports on that today.
[00:43:51.297 --> 00:43:52.398]  We'll be going over.
[00:43:52.758 --> 00:43:58.421]  To answer the caller's second question about occult symbolism in television and media.
[00:43:59.486 --> 00:44:00.107]  It's everywhere.
[00:44:00.167 --> 00:44:01.227]  Number one, it sells.
[00:44:01.447 --> 00:44:02.128]  People like it.
[00:44:03.149 --> 00:44:10.514]  Number two, there is an elite agenda with all of these symbols and this occultism, and it is very dominant in corporate America.
[00:44:10.574 --> 00:44:13.716]  Skull and Bones, Bohemian Grove, the list goes on and on.
[00:44:14.076 --> 00:44:20.841]  And yeah, most children's programming you see, if you flip around the dial, it's just full of this occultic stuff, and I think it's very dangerous.
[00:44:21.428 --> 00:44:24.549]  And very, very damaging, and parents should be aware of that.
[00:44:24.609 --> 00:44:30.352]  I mean, the fastest growing religion in this country is the whole spectrum of the occult.
[00:44:30.932 --> 00:44:32.833]  And there's a thousand flavors of it, plus.
[00:44:34.394 --> 00:44:39.576]  I'm a Christian, and I just think it's terrible, but the churches in this country aren't really doing much to counter that.
[00:44:39.616 --> 00:44:42.117]  They're too busy warmongering for World War III.
[00:44:42.137 --> 00:44:44.458]  Alright, so many callers here.
[00:44:45.278 --> 00:44:49.140]  Who to go to next?
[00:44:49.787 --> 00:44:53.028]  Let's go ahead and talk to Mike in Austin.
[00:44:53.228 --> 00:44:54.168]  Mike, you're on the air.
[00:44:54.248 --> 00:44:54.628]  Welcome.
[00:44:55.629 --> 00:44:55.989]  Hi, Alex.
[00:44:56.009 --> 00:44:59.330]  Thanks for taking my call today.
[00:44:59.350 --> 00:45:00.330]  I had a quick question.
[00:45:00.350 --> 00:45:02.250]  I told the screener briefly.
[00:45:02.270 --> 00:45:06.952]  I listen to a lot of talk radio on my headset at work.
[00:45:06.972 --> 00:45:11.053]  I have a little portable radio I put in my pocket, and I listen to all kinds of different talk radio.
[00:45:11.093 --> 00:45:19.015]  I've just heard snippets of Michael Savage, who, as a lot of people know, was one of the major drum beaters before the war.
[00:45:20.033 --> 00:45:37.483]  And now I've heard just snippets of him during the week where he's now coming out vehemently against troop escalation and against the President's policy and saying, this can't fix it, we need to think of something else, troop escalation isn't the answer.
[00:45:38.023 --> 00:45:47.328]  And I was wondering if you had any insight as to why someone like that, who was such a major drum-beater for the war, is now
[00:45:48.363 --> 00:45:58.471]  You know, on air saying people who oppose the government should be censored, should be locked away, is now such a, has done, it seems, at least to a certain extent, such a complete 180.
[00:45:59.171 --> 00:46:00.532]  Sure, sure, let me break that down.
[00:46:00.832 --> 00:46:01.953]  It's a very good question.
[00:46:02.774 --> 00:46:03.354]  Great call.
[00:46:04.615 --> 00:46:06.937]  I'm not in the business of bashing other talk show hosts.
[00:46:07.537 --> 00:46:15.864]  I love it when Limbaugh and Hannity and Neil Bortz now on a weekly basis spend, take time out to attack me.
[00:46:17.205 --> 00:46:17.565]  I love it.
[00:46:18.180 --> 00:46:24.322]  I mean, I consider myself a real bedrock, classical, paleo-conservative.
[00:46:24.642 --> 00:46:29.284]  And what you see as modern conservatives, there's no comparison.
[00:46:29.644 --> 00:46:31.705]  These are, in my opinion, not real conservatives.
[00:46:32.225 --> 00:46:36.907]  But of the lot, Michael Savage really has no redeeming values.
[00:46:37.327 --> 00:46:41.689]  And for people that are shocked by me saying that, you need to listen a little bit more carefully.
[00:46:43.627 --> 00:46:45.708]  Because, and first you need to investigate people.
[00:46:46.048 --> 00:46:52.792]  Can you imagine if I'd written a couple best-selling books as a beatnik in the 60s with things I can't even mention on the air?
[00:46:54.112 --> 00:46:55.053]  Can you imagine?
[00:46:55.773 --> 00:46:57.134]  I mean, this guy's got quite a history.
[00:46:57.274 --> 00:46:58.375]  I'm just going to leave it there, folks.
[00:46:58.435 --> 00:46:59.455]  It's unbelievable.
[00:47:00.016 --> 00:47:00.936]  That's all I'm going to say.
[00:47:01.736 --> 00:47:02.037]  Okay?
[00:47:02.157 --> 00:47:02.757]  I'm just going to leave it.
[00:47:02.837 --> 00:47:04.758]  It's just, you better do some looking around.
[00:47:06.027 --> 00:47:06.728]  About this guy.
[00:47:07.248 --> 00:47:13.851]  And I've heard him, I quit listening a few years ago, I mean I monitor talk radio to hear what's going on, so every once in a while I'll still tune in.
[00:47:14.791 --> 00:47:21.874]  But openly saying anyone who disagrees with the government is aiding terrorists, he's being put in a camp, and we shouldn't be fed unless we work.
[00:47:21.934 --> 00:47:23.655]  So he's for forced labor camps.
[00:47:23.955 --> 00:47:28.617]  Newt Gingrich is saying ban the First Amendment, restrict free speech, you shouldn't be able to be against the war.
[00:47:28.878 --> 00:47:29.738]  That's because they're losing.
[00:47:31.160 --> 00:47:33.823]  78% of Americans in major polls, two major polls, this is 78.
[00:47:33.943 --> 00:47:36.325]  They're between 75 and 82 depending on the poll.
[00:47:36.345 --> 00:47:37.026]  So I just say 78.
[00:47:37.226 --> 00:47:43.552]  So I saw two major, one was Mason Dixon, another was Reuters, commissioned a poll by Zogby.
[00:47:43.692 --> 00:47:44.213]  But 78.
[00:47:45.594 --> 00:47:52.101]  70% a year ago the troops wanted to come home, now it's 75 in polls done by the BBC and other groups in Iraq.
[00:47:53.018 --> 00:48:07.545]  And so, you're going to see that type of flip-flopping as they realize that their entire conservative audience has figured out this war is bad for America, bad for the world, that it was built on a lie, and that it is just getting our troops killed for no good reason.
[00:48:07.965 --> 00:48:13.928]  And every major CIA report coming out says it actually escalates things to have 140,000, now they've gone up to 160-plus thousand troops there.
[00:48:19.202 --> 00:48:21.223]  So, and I've heard what he's saying.
[00:48:21.243 --> 00:48:22.684]  He says, let's just nuke them instead.
[00:48:22.764 --> 00:48:24.145]  Don't get our troops killed over there.
[00:48:24.645 --> 00:48:26.486]  Which is what Israel is actually starting to talk about.
[00:48:26.726 --> 00:48:27.507]  Yeah, nuclear war.
[00:48:27.527 --> 00:48:29.368]  Let's just preemptively start bombing people with nukes.
[00:48:29.648 --> 00:48:30.909]  You've all heard it on talk radio.
[00:48:30.929 --> 00:48:32.049]  Glass parking lot.
[00:48:32.350 --> 00:48:36.492]  They can't find Iraq on a map or Afghanistan on a map, but they can say glass parking lot.
[00:48:36.792 --> 00:48:41.275]  So they repeat it over and over again without looking at the global ramifications of the
[00:48:41.955 --> 00:48:47.197]  Socioeconomic ramifications at America's standing and what that'll do to the dollar.
[00:48:47.978 --> 00:48:53.000]  It's just, across the political spectrum, the gurus, the experts, everybody's saying don't do it.
[00:48:53.060 --> 00:48:56.521]  Now, somebody who is against the troop escalation is Oliver North.
[00:48:56.541 --> 00:48:57.422]  I've interviewed him many times.
[00:48:57.922 --> 00:49:05.065]  And he's saying, wait a minute, if we put 21,000 extra troops, and now Bush has said 40-plus thousand, it's actually going to be 20-plus thousand there supporting the 20,000 others.
[00:49:06.568 --> 00:49:14.353]  That if you put more troops in undefended little machine gun nests all over Baghdad and a few other cities, that it's going to rapidly escalate the number of dead troops.
[00:49:14.654 --> 00:49:18.496]  And a month into this escalation, huge increases, record levels.
[00:49:18.916 --> 00:49:22.519]  This is the highest level in the last three and a half plus years of dead troops.
[00:49:23.989 --> 00:49:25.790]  And the number of dead troops is really over 11,000.
[00:49:26.790 --> 00:49:28.570]  These are official numbers from last year.
[00:49:28.610 --> 00:49:29.611]  I'm sure they're much worse now.
[00:49:29.851 --> 00:49:32.151]  Because you have to die in country.
[00:49:32.571 --> 00:49:38.713]  If you're med-vac'ed into Rammstein in Germany or into England, and you die there, it doesn't count as a combat casualty.
[00:49:39.313 --> 00:49:40.414]  It counts as a complication.
[00:49:40.874 --> 00:49:43.234]  So it's 3,200 and something now.
[00:49:43.514 --> 00:49:44.755]  They're always messing with that number.
[00:49:44.915 --> 00:49:45.595]  Here's an example.
[00:49:46.475 --> 00:49:48.836]  The war in Vietnam and Indochina
[00:49:49.466 --> 00:49:54.427]  Backing up the French, this is mainstream history, just go look it up in the encyclopedia, really started in 1958.
[00:49:54.667 --> 00:49:56.367]  That's when U.S.
[00:49:56.387 --> 00:49:57.528]  advisors and backing started.
