[00:00:01.210 --> 00:00:02.791]  You want answers?
[00:26:12.209 --> 00:26:13.350]  They need to be shot down.
[00:26:13.350 --> 00:26:20.712]  I mean, Wiki does need to clean house and get all the people that are trying to destroy true information out of there.
[00:26:20.712 --> 00:26:22.452]  Well, I'll be sure to mention it to them.
[00:26:22.452 --> 00:26:25.293]  I mean, yeah, I'll mention it.
[00:26:25.293 --> 00:26:29.374]  The Wikimedia Foundation has, I mean, we're talking fairly often now.
[00:26:29.374 --> 00:26:30.654]  So I'll mention it.
[00:26:30.654 --> 00:26:31.454]  I mean, here's an example.
[00:26:31.454 --> 00:26:33.615]  There's some high school kid named Davishire.
[00:26:34.139 --> 00:26:34.279]  I see.
[00:27:04.439 --> 00:27:09.124]  As I know you are, and to see somebody basically burn books makes me mad.
[00:27:09.124 --> 00:27:09.945]  No, I understand.
[00:27:09.945 --> 00:27:16.471]  This one user you refer to, is that an admin of Wikipedia?
[00:27:16.471 --> 00:27:17.812]  Or is it just some random guy?
[00:27:17.812 --> 00:27:24.699]  Well, he says he's an admin, but then he took that off and we put attention on it, but then he teams up with other admins, and it's like wolf packs of people.
[00:27:24.699 --> 00:27:28.523]  I'm going to have Paul Watson send you all the stories about Google censorship.
[00:27:28.963 --> 00:27:29.103]  I see.
[00:27:29.103 --> 00:27:32.325]  Well, yeah, sure, send it, and I'll see if there's anything I can make of it.
[00:27:52.879 --> 00:27:56.744]  Help us, now that you've started the Star Wars analogies, I'm not going to stop.
[00:27:56.744 --> 00:28:02.009]  Help us, Obi-Wan, Griffith, Virgil, Obi-Wan, we need you.
[00:28:02.009 --> 00:28:07.535]  You and many other great programmers and researchers like yourself are our only hope.
[00:28:07.535 --> 00:28:11.640]  Is there a website, I mean, other than just your new scanner that you want to plug?
[00:28:13.411 --> 00:28:15.933]  Actually, yes, there is one.
[00:28:15.933 --> 00:28:19.635]  The Notable Names Database, NNDB.com.
[00:28:19.635 --> 00:28:24.899]  I think that's a very nice site for uncovering scandals and things like that and the stuff you mentioned.
[00:28:24.899 --> 00:28:26.400]  Get that out again?
[00:28:26.400 --> 00:28:28.801]  NNDB.com.
[00:28:28.801 --> 00:28:31.423]  November, November, Bravo, Delta.
[00:28:31.423 --> 00:28:32.484]  I think I've been to that site.
[00:28:32.484 --> 00:28:35.266]  It kind of gives an analysis of each different issue.
[00:28:35.266 --> 00:28:35.446]  Yeah.
[00:28:37.105 --> 00:28:41.209]  I think they call me Conspiracy Theorist for a buck or something.
[00:28:41.209 --> 00:28:42.490]  Well, are you called that?
[00:28:42.490 --> 00:28:44.653]  I don't know what you're called from that site.
[00:28:44.653 --> 00:28:46.675]  Is their main headlines in red, right?
[00:28:46.675 --> 00:28:47.796]  Yes, that's it.
[00:28:47.796 --> 00:28:48.697]  Yeah, well hey, that's fine.
[00:28:48.697 --> 00:28:51.159]  They don't know what it's like to have 12 employees.
[00:28:51.159 --> 00:28:54.382]  This microphone I'm on costs $800.
[00:28:54.382 --> 00:28:58.406]  I'm very evil that I have a radio show and actually have sponsors.
[00:28:58.406 --> 00:29:00.068]  Overall, I find a lot of good info on there, though.
[00:29:00.368 --> 00:29:00.849]  Yeah, yeah, yeah.
[00:29:00.849 --> 00:29:03.110]  No, if you ask me, I like it a lot.
[00:29:03.110 --> 00:29:07.173]  I mean, you can discover that people like Bill Maher are one-stated and cultured.
[00:29:12.051 --> 00:29:14.953]  People like, I mean like, great juicy stuff like that.
[00:29:14.953 --> 00:29:15.193]  No, no.
[00:29:15.193 --> 00:29:16.814]  Their info on me is pretty accurate.
[00:29:16.814 --> 00:29:19.655]  The only thing, their executive analysis is what's wrong.
[00:29:19.655 --> 00:29:20.376]  Oh, I see.
[00:29:20.376 --> 00:29:20.656]  Okay.
[00:29:20.656 --> 00:29:21.557]  Yeah, yeah.
[00:29:21.557 --> 00:29:23.818]  Well... But I guess in a way I am for a buck.
[00:29:23.818 --> 00:29:25.239]  I mean, I gotta pay the bills.
[00:29:25.239 --> 00:29:25.799]  I guess in a way.
[00:29:25.799 --> 00:29:26.339]  That's true.
[00:29:26.339 --> 00:29:27.420]  No, we all got to.
[00:29:27.420 --> 00:29:28.260]  Hey, listen.
[00:29:28.260 --> 00:29:30.582]  Thank you so much, sir, for spending time with us.
[00:29:30.582 --> 00:29:31.222]  Alright.
[00:29:31.222 --> 00:29:31.882]  My pleasure.
[00:29:31.882 --> 00:29:32.203]  You bet.
[00:29:32.203 --> 00:29:33.103]  Take care.
[00:29:33.103 --> 00:29:33.543]  Alright.
[00:29:33.543 --> 00:29:37.045]  We'll be right back with your calls, a bunch of other news.
[00:29:37.045 --> 00:29:37.546]  Stay with me.
[00:29:42.548 --> 00:29:43.183]  We're on the mark.
