[00:00:00.638 --> 00:00:01.739]  He stands for truth.
[00:23:44.422 --> 00:23:47.964]  You've probably heard about the other products that have tried to copy the Strauss formula?
[00:23:47.964 --> 00:23:50.206]  Well, get the original Strauss Heart Drops by calling 877-817-9829.
[00:23:50.206 --> 00:23:50.426]  That's 877-817-9829.
[00:23:50.426 --> 00:23:53.268]  Now you can really do your heart right with Strauss Heart Drops.
[00:24:00.792 --> 00:24:03.178]  Attention, attention everyone!
[00:24:03.178 --> 00:24:05.803]  A brand new invention just released.
[00:24:05.803 --> 00:24:10.494]  It's called Wristease, the new patented portable ergonomic wrist support.
[00:24:11.155 --> 00:24:18.521]  Wristease comforts your wrists from the sometimes painful tasks of typing, writing, using a mouse or adding machine.
[00:24:18.521 --> 00:24:31.851]  Unlike most conventional wrist pads that are either attached to a mouse pad or lay flat in front of your keyboard, Wristease is totally portable and ideal for laptop users and technicians who are constantly on the go.
[00:24:31.851 --> 00:24:36.295]  Wristease is perfect for children doing homework or playing video games.
[00:24:36.295 --> 00:24:40.258]  Wristease provides the proper comfort and support for all ages and
[00:24:40.838 --> 00:24:46.742]  Wristease provides comfort for victims of carpal tunnel syndrome and other repetitive injuries.
[00:24:46.742 --> 00:24:50.144]  You can order Wristease now at Wristease.com.
[00:24:50.144 --> 00:24:51.785]  That's Wristease.
[00:24:51.785 --> 00:24:56.908]  W-R-I-S-T-E-A-S-E Wristease.com.
[00:24:56.908 --> 00:24:59.530]  Once again, Wristease.com.
[00:25:00.479 --> 00:25:02.780]  Imagine living truly debt-free.
[00:25:02.780 --> 00:25:05.901]  No credit card debt, no car payments, no mortgage.
[00:25:05.901 --> 00:25:08.162]  Just your daily living expenses.
[00:25:08.162 --> 00:25:11.344]  And you can do this with just the money you already make.
[00:25:11.344 --> 00:25:15.525]  I'm John Commuta, creator of the Transforming Debt Into Wealth program.
[00:25:15.525 --> 00:25:19.627]  I did it and so have nearly a half million others using my proven system.
[00:25:19.627 --> 00:25:21.948]  I'm completely debt-free now thanks to John Commuta.
[00:25:22.168 --> 00:25:27.452]  I will be able to pay off my house in approximately two and a half years on a 30-year mortgage.
[00:25:27.452 --> 00:25:29.813]  It works no matter how much debt you have.
[00:25:29.813 --> 00:25:33.235]  My system doesn't consolidate your debt, it eliminates it.
[00:25:33.235 --> 00:25:36.718]  It's easy, risk-free, and works with any income level.
[00:25:36.718 --> 00:25:41.141]  And once we got on the system, we were able to eliminate about 90% of our debt.
[00:25:41.141 --> 00:25:44.963]  I never have to worry about who's calling me or who's knocking on my door.
[00:25:44.963 --> 00:25:49.066]  Call now and I'll rush you a free tape that will show you the power of my proven system.
[00:25:50.879 --> 00:25:51.059]  1-800-400-8498.
[00:25:51.059 --> 00:25:51.199]  1-800-400-8498.
[00:25:51.199 --> 00:25:51.479]  That's 1-800-400-8498.
[00:25:51.479 --> 00:25:54.201]  We at The Bible Says want to alert the world to the topic of the Mark of the Beast.
[00:25:54.201 --> 00:25:55.861]  Soon it will be upon us as an overwhelming surprise.
[00:26:08.167 --> 00:26:11.091]  The world is pressing toward a forced one-world religion.
[00:26:11.091 --> 00:26:16.298]  The real issue behind this is the union of church and state nullifying our First Amendment.
[00:26:16.298 --> 00:26:21.985]  Americans will have to give up their peculiar beliefs and accept what the new world religious leaders prescribe.
[00:26:21.985 --> 00:26:24.949]  In 2005, President Bush signed the REAL ID Act.
[00:26:25.129 --> 00:26:25.689]  We're good to go.
[00:26:48.516 --> 00:26:53.998]  For a better understanding of this very important topic, and to receive your three free books and a free DVD, call 1-888-211-1715.
[00:26:53.998 --> 00:26:54.618]  That's 1-888-211-1715.
[00:26:54.618 --> 00:26:56.038]  This is the GCN Radio Network.
[00:26:56.038 --> 00:26:57.939]  Home to hard-hitting talk radio.
[00:26:57.939 --> 00:27:00.700]  At 6, on News Radio 590, KLVJ.
[00:27:00.700 --> 00:27:04.501]  Crushing through the lies and disinformation.
[00:27:18.982 --> 00:27:36.039]  It's Alex Jones!
[00:27:36.039 --> 00:27:38.341]  Welcome back ladies and gentlemen.
[00:27:38.341 --> 00:27:43.586]  We're going to plunge into your phone calls now and then I will get into several really important
[00:27:44.560 --> 00:27:52.485]  Reports here concerning the First Amendment, not just the attack on bloggers, the internet, any free speech, having to register as a lobbyist.
[00:27:52.485 --> 00:27:58.128]  New York Court, FBI might have violated First Amendment in efforts to take down conspiracy film.
[00:27:58.128 --> 00:28:01.831]  This isn't from PrisonPlanet.com, it's from the Associated Press.
[00:28:01.831 --> 00:28:08.455]  Yes, they don't even like conspiracy documentaries about concentration camps and martial law.
[00:28:09.153 --> 00:28:10.534]  So we'll be going into that.
[00:28:10.534 --> 00:28:11.255]  Also, U.S.
[00:28:11.255 --> 00:28:14.698]  plans invasion, broad attack on Iran.
[00:28:14.698 --> 00:28:17.921]  This is all over the foreign press from England to Japan.
[00:28:17.921 --> 00:28:20.803]  The particular report I have is out of the Korea Times.
[00:28:20.803 --> 00:28:21.104]  U.S.
[00:28:21.104 --> 00:28:24.947]  plans invasion, broad attack on Iran.
[00:28:24.947 --> 00:28:36.197]  A lot broader than what you've been hearing about these precision strikes using a combination of conventional bunker busters and low-yield nuclear warheads.
[00:28:36.897 --> 00:28:42.200]  So, we'll be breaking that down as well for you.
[00:28:42.200 --> 00:28:46.002]  But right now, let's go ahead and go to the phone calls.
[00:28:46.002 --> 00:28:48.864]  Let's talk to Mark in Las Vegas, Nevada.
[00:28:48.864 --> 00:28:49.624]  You're on the air.
[00:28:49.624 --> 00:28:51.225]  Worldwide welcome.
[00:28:51.225 --> 00:28:51.825]  Hey, Alex.
[00:28:51.825 --> 00:28:52.506]  How are you doing, sir?
[00:28:52.506 --> 00:28:53.486]  Good, sir.
[00:28:53.486 --> 00:28:54.947]  It's a pleasure to speak with you.
[00:28:54.947 --> 00:29:02.732]  Yeah, I just wanted to... I know there's so many different important stories, Alex, and I get a headache from having to keep up with all this stuff that's going on.
[00:29:02.732 --> 00:29:03.512]  Oh, I'm going to stop you.
[00:29:03.512 --> 00:29:05.073]  I'm going to stop you, Mark, and then I'm going to let you talk.
[00:29:05.683 --> 00:29:16.091]  I literally got back from vacation yesterday afternoon, and literally today, I was sitting there in front of my computer for like three hours before I drove down to the studio, and I almost was like spinning.
[00:29:16.091 --> 00:29:17.472]  I was like, what do I cover?
[00:29:17.472 --> 00:29:18.233]  There's so much!
[00:29:18.233 --> 00:29:18.813]  How do I?
[00:29:18.813 --> 00:29:22.976]  Because I can't just mention a story, I have to get into some detail, so there's no way to cover it all.
[00:29:22.976 --> 00:29:23.837]  Sorry, go ahead.
[00:29:23.837 --> 00:29:26.699]  Yeah, very diffused range of issues.
[00:29:26.699 --> 00:29:34.425]  Well, there's so much proof of just the ongoing criminal program by the private interests that own our country now to totally enslave us and rob the hell out of us.
[00:29:35.158 --> 00:29:35.358]  Yes.
[00:29:35.358 --> 00:29:36.439]  The government's criminal!
[00:29:36.439 --> 00:29:38.340]  It's just out-of-control criminal!
[00:29:38.340 --> 00:29:39.181]  Yes.
[00:29:39.181 --> 00:29:55.913]  Anyway, yeah, what I wanted to talk about, and not that I agree with all those positions anymore, I've kind of changed my position on certain things, i.e., border security and that sort of thing, because I'd be concerned the government might use that to, like, trap us in.
[00:29:55.913 --> 00:30:00.156]  But I was on Pat Buchanan's Steering Committee for his 2000 campaign, and I'll never forget
[00:30:00.980 --> 00:30:06.846]  You know, we got, like, very little traction and the media wouldn't cover our campaign and stuff like that.
[00:30:06.846 --> 00:30:14.813]  And the usual refrain, the standard refrain coming from the media was, well, we cover the candidates that the people want to see.
[00:30:14.813 --> 00:30:22.521]  And you know, that's so circular, Alex, because nobody knows who's running for office unless the media tells them about it to begin with.
[00:30:22.521 --> 00:30:24.022]  And so this is what I wanted to get into.
[00:30:24.022 --> 00:30:24.983]  Well, let me just comment on that.
[00:30:24.983 --> 00:30:25.964]  It's a feedback loop.
[00:30:26.542 --> 00:30:27.923]  They decide who to hype.
[00:30:27.923 --> 00:30:36.149]  I mean, Barack Obama, some freshman senator, you know, really no credibility or background, and they hype him like it's the second coming of Jesus.
[00:30:36.149 --> 00:30:37.370]  Same thing with Hillary.
[00:30:37.370 --> 00:30:40.492]  Newt Gingrich, total slimeball.
[00:30:40.492 --> 00:30:45.516]  And this is what so upsets me, and I'm so sad, because here we have Ron Paul, very intelligent man.
[00:30:45.516 --> 00:30:48.017]  You know, he's an M.D.
[00:30:48.017 --> 00:30:51.760]  I mean, yeah, the most conservative voting... I mean, that guy knows the Constitution.
[00:30:51.760 --> 00:30:54.302]  He actually votes in favor of the Constitution.
[00:30:54.795 --> 00:30:55.856]  And nobody knows who he is.
[00:30:55.856 --> 00:30:59.258]  In fact, this kind of crystallizes this whole situation.
[00:30:59.258 --> 00:31:02.321]  My stepdad has always been apolitical.
[00:31:02.321 --> 00:31:03.722]  He's never cared about politics.
[00:31:03.722 --> 00:31:10.186]  All of a sudden he asked me, you know, how would I go about, you know, getting involved with the Barack Obama campaign?
[00:31:10.186 --> 00:31:12.188]  I'm like, look, I'm not going to tell you that.
[00:31:12.188 --> 00:31:14.029]  I'm going to be helping out Ron Paul's campaign.
[00:31:14.029 --> 00:31:14.650]  He's like, who?
[00:31:14.650 --> 00:31:16.151]  I know, it's amazing.
[00:31:17.119 --> 00:31:18.860]  It's so frustrating, but listen.
[00:31:18.860 --> 00:31:21.102]  I'm supporting Ron Paul's campaign.
[00:31:21.102 --> 00:31:25.505]  Just getting him into Republican debates will be a great platform to educate the public.
[00:31:25.505 --> 00:31:28.327]  The Republican Party has targeted him.
[00:31:28.327 --> 00:31:34.371]  Tom DeLay helped rewrite his district in an attempt to defeat him because he's a conservative and they're not.
[00:31:34.371 --> 00:31:40.616]  And they don't like someone showing the fact that they're acting like conservatives, wolves in sheep's clothing, rhinos, Republican in name only.
[00:31:41.329 --> 00:31:49.512]  And even though they rewrote his district into a Democratic area, he then won by, what, 66% of the vote at this last midterm election.
[00:31:49.512 --> 00:31:55.534]  So he is well-known in conservative circles, and he has a good chance of getting a nomination.
[00:31:55.534 --> 00:32:00.435]  I think if he goes and camps out in New Hampshire, if he can win New Hampshire, Ron Paul can really get in there.
[00:32:00.435 --> 00:32:02.796]  But I think overall it's a diversion.
[00:32:02.796 --> 00:32:08.198]  That is, we get 55-60% turnouts for presidential elections.
[00:32:08.198 --> 00:32:09.038]  Why don't we get that?
[00:32:09.662 --> 00:32:11.863]  Why is it 8% nationally on average?
[00:32:11.863 --> 00:32:15.245]  Austin has the same average as the nation.
[00:32:15.245 --> 00:32:15.945]  8%?
[00:32:15.945 --> 00:32:16.345]  Why?
[00:32:16.345 --> 00:32:17.706]  Why do we have 8%?
[00:32:17.706 --> 00:32:19.406]  That's where we can really take over.
[00:32:19.406 --> 00:32:20.927]  That's where we can have an effect.
[00:32:20.927 --> 00:32:24.269]  That's where we can circumvent the big lobbyists and all their money.
[00:32:24.269 --> 00:32:25.809]  I mean, the big guns are on Washington.
[00:32:25.809 --> 00:32:27.210]  They pretty much conquered it.
[00:32:27.210 --> 00:32:29.051]  Why aren't we focusing more on the locals?
[00:32:29.051 --> 00:32:33.913]  Because, again, the media doesn't give attention like it should to the local races.
[00:32:33.913 --> 00:32:36.034]  Or they give it to the local good ol' boys.
[00:32:36.034 --> 00:32:37.795]  The local kingmakers.
[00:32:37.795 --> 00:32:38.355]  Let's go ahead
[00:32:39.048 --> 00:32:43.011]  And I'll take a call here from George in Florida.
[00:32:43.011 --> 00:32:44.032]  George, thanks for holding.
[00:32:44.032 --> 00:32:45.633]  You're on the air.
[00:32:45.633 --> 00:32:48.235]  Well, I've missed you, Alex, all week.
[00:32:48.235 --> 00:32:49.596]  Well, I'm back.
[00:32:49.596 --> 00:32:55.760]  Well, anyway, you know, I started going to Republican Party's meetings, starting to sell Ron Paul.
[00:32:55.760 --> 00:33:06.749]  I mean, I was one of those people who was getting ready to change Republican and go Constitutionalist or Libertarian, but when Ron Paul threw his hat in the ring, I said, all right, I'm going to stay in the GOP for two more years.
[00:33:07.605 --> 00:33:16.251]  But I found out just going to some of these local party meetings and events that the people in the base are alienated from the leadership.
[00:33:16.251 --> 00:33:17.272]  Oh, they hate!
[00:33:17.272 --> 00:33:19.834]  Listen, listen, listen, listen.
[00:33:19.834 --> 00:33:33.263]  84% in two separate national scientific polls, Mason Dixon and Angus Reid, 84% right before the last election a few months ago, 84% give the entire Congress a bad approval rating.
[00:33:33.263 --> 00:33:33.804]  Okay?
[00:33:33.804 --> 00:33:36.385]  Dick Cheney only has a 12% approval rating.
[00:33:36.385 --> 00:33:36.625]  Okay?
[00:33:37.546 --> 00:33:41.767]  Conservatives know the Republican Party is a bunch of New World Order elitists.
[00:33:41.767 --> 00:33:49.208]  Now you've got, you know, you've got the diehards out there that are Republicans who aren't conservatives and they're still going to support it because they hate Democrats so much.
[00:33:49.208 --> 00:33:57.149]  But we can show the American people that it's two parties teamed up together against the American people and we can get Ron Paul elected.
[00:33:57.149 --> 00:33:59.050]  I'm telling you!
[00:33:59.050 --> 00:34:05.491]  Well, what really broke the new straw on the camel's back was when they elected Mel Martinez to head the RNC.
[00:34:06.644 --> 00:34:12.407]  Well, I mean, look, look, how many Republican governors are anti-Second Amendment, anti-gun, anti-self-defense?
[00:34:13.762 --> 00:34:15.163]  Who are for victim disarmament.
[00:34:15.163 --> 00:34:20.007]  How many Republicans, almost all of the leadership, are for total open borders, New World Order?
[00:34:20.007 --> 00:34:22.029]  I mean, even Lou Dobbs will tell you that now.
[00:34:22.029 --> 00:34:23.510]  So I'm telling you.
[00:34:23.510 --> 00:34:25.172]  But it's got to be a multi-pronged effect.
[00:34:25.172 --> 00:34:29.515]  You've got to try to educate the public about the Global Crime Syndicate, continue that education process.
[00:34:29.515 --> 00:34:30.656]  They're now willing to wake up.
[00:34:30.656 --> 00:34:32.578]  They now know we've been telling them the truth.
[00:34:32.578 --> 00:34:36.121]  How many people out there heard me 12 years ago talk about the New World Order?
[00:34:36.121 --> 00:34:36.842]  You didn't believe me?
[00:34:36.842 --> 00:34:37.623]  Now you see it on CNN.
[00:34:38.383 --> 00:34:38.923]  Okay?
[00:34:38.923 --> 00:34:41.484]  How many people did I... I broke all this down.
[00:34:41.484 --> 00:34:43.705]  I told you they'd use terrorism to take our liberties.
[00:34:43.705 --> 00:34:45.426]  I was reading their own handbooks.
[00:34:45.426 --> 00:34:46.326]  Listen.
[00:34:46.326 --> 00:35:06.094]  The elitists are so arrogant that every year their big think tanks, Rand Corporation, Council on Foreign Relations think tank, a bunch of other big think tanks, hell, the Naval War College, the top, the head of the Naval War College, Professor Thomas Barnett,
[00:35:07.649 --> 00:35:08.930]  Went on C-SPAN.
[00:35:08.930 --> 00:35:11.352]  I have the little creature on video.
[00:35:11.352 --> 00:35:19.798]  I've played clips of it, saying, the military works for the New World Order, the military works for the global government, we work for Wall Street.
[00:35:19.798 --> 00:35:30.065]  I mean, they don't even mince words, but they know that only, I guess, in the past, weirdos, in quotes, like Alex Jones, watch C-SPAN, read Rand Corporation documents.
[00:35:30.945 --> 00:35:31.685]  Okay?
[00:35:31.685 --> 00:35:33.686]  That's how I knew all this stuff.
[00:35:33.686 --> 00:35:34.586]  I know how to read.
[00:35:34.586 --> 00:35:35.526]  It isn't hard.
[00:35:35.526 --> 00:35:48.729]  I mean, hell, folks, you can go buy British and German prime ministers and chancellors' autobiographies, American presidents' biographies, because they know only a select few inside the loop read that stuff.
[00:35:48.729 --> 00:35:52.730]  And, I mean, it's all world government this, world government that.
[00:35:52.730 --> 00:35:55.670]  I mean, it's just so frustrating.
[00:35:55.670 --> 00:35:58.171]  Let me boil it down for you.
[00:35:58.171 --> 00:35:59.151]  I've never liked bullies.
[00:36:00.054 --> 00:36:01.115]  I've never liked scammers.
[00:36:01.115 --> 00:36:02.236]  I've never liked con artists.
[00:36:02.236 --> 00:36:04.178]  I always rooted for the guy in the white hat.
[00:36:04.178 --> 00:36:06.860]  You know, I didn't like the guys in the black hats in the westerns.
[00:36:06.860 --> 00:36:08.762]  I'm a sap, folks.
[00:36:08.762 --> 00:36:12.846]  You know, I mean, last night, this is going to be a weird analogy, but I'm going to tell it.
[00:36:12.846 --> 00:36:14.587]  I got home, we had the dog sitter there.
[00:36:14.587 --> 00:36:15.688]  My dogs were real happy to see me.
[00:36:15.688 --> 00:36:19.792]  I got the food out, was feeding my dogs, and I was sitting there watching my dogs eat.
[00:36:19.792 --> 00:36:21.073]  And I just felt good.
[00:36:21.073 --> 00:36:22.635]  I was like, I want to take care of my dogs.
[00:36:22.635 --> 00:36:23.656]  I like taking care of things.
[00:36:23.656 --> 00:36:24.497]  I like being nice.
[00:36:24.497 --> 00:36:25.838]  I like, you know, I'm a softie.
[00:36:27.239 --> 00:36:28.500]  And you're going, what does that mean?
[00:36:28.500 --> 00:36:29.641]  My point is, I'm a nice guy.
[00:36:29.641 --> 00:36:32.244]  Most of you are nice people.
[00:36:32.244 --> 00:36:35.728]  You know, but I take that instinct of wanting to be nice to a puppy dog further.
[00:36:35.728 --> 00:36:37.009]  I want to help the people.
[00:36:37.009 --> 00:36:38.811]  I want to warn you about corruption.
[00:36:38.811 --> 00:36:44.176]  There's a whole other world out there, a real world out there, that the average person isn't even aware of.
[00:36:44.176 --> 00:36:45.177]  You're being scammed.
[00:36:45.177 --> 00:36:46.178]  I want to warn you.
[00:36:46.178 --> 00:36:48.540]  We'll be right back with more of your calls, tons of news.
[00:36:48.540 --> 00:36:49.001]  Stay with us.
[00:37:00.479 --> 00:37:03.581]  Are you concerned about the high cost of prescription drugs?
[00:37:03.581 --> 00:37:10.085]  Since January of 2006, RxDrugCard.com members have saved an average of $33 per prescription filled.
[00:37:10.085 --> 00:37:12.427]  That's over 46% savings!
[00:37:12.427 --> 00:37:14.708]  The average savings for generic drugs was over 71%.
[00:37:16.489 --> 00:37:25.211]  RxDrugCard.com is the only major discount prescription drug plan that offers a price lookup page, so you can get an idea of your discounted price before you enroll.
[00:37:25.211 --> 00:37:28.771]  RxDrugCard.com is for anyone who pays for their own prescriptions.
[00:37:28.771 --> 00:37:33.592]  There are no age restrictions, all prescriptions are covered, and 95% of all pharmacies in the U.S.
[00:37:33.592 --> 00:37:37.993]  participate, including Walmart, Walgreens, CVS Pharmacy, and many more.
[00:37:37.993 --> 00:37:42.454]  With RxDrugCard.com, you will save immediately with no messy forms or paperwork.
[00:37:42.794 --> 00:37:49.039]  Membership fees start at only $4.50 per month and include a 30-day unconditional money-back guarantee.
[00:37:49.039 --> 00:37:53.262]  Visit us at www.rxdrugcard.com or call us at 888-216-2461.
[00:37:53.262 --> 00:37:53.482]  That's 888-216-2461.
[00:37:53.482 --> 00:37:54.123]  Do it today!
[00:38:01.443 --> 00:38:02.484]  Come on, Bill.
[00:38:02.484 --> 00:38:04.525]  Two weeks ago, you were riding a bicycle.
[00:38:04.525 --> 00:38:08.046]  And today, you're showing up in your new car and telling me you're buying a house.
[00:38:08.046 --> 00:38:08.726]  What did you do?
[00:38:08.726 --> 00:38:09.647]  Rob Bill Gates?
[00:38:09.647 --> 00:38:10.467]  No, John.
[00:38:10.467 --> 00:38:11.928]  I didn't rob Bill Gates.
[00:38:11.928 --> 00:38:17.790]  What I did do is visit the website www.DidYouRobBillGates.com.
[00:38:17.790 --> 00:38:24.433]  That's where I learn how to make $3,000 to $9,000 each and every week, starting with my very first week.
[00:38:24.433 --> 00:38:26.934]  It's a simple program that does all the work for you.
[00:38:26.934 --> 00:38:28.254]  I'm already up to $25,000 just going on my third week.
[00:38:30.635 --> 00:38:31.436]  Whoa!
[00:38:31.436 --> 00:38:32.737]  What was that website again?
[00:38:32.737 --> 00:38:36.561]  It's www.DidYouRobBillGates.com.
[00:38:36.561 --> 00:38:37.822]  Now write this down, John.
[00:38:37.822 --> 00:38:42.326]  You should go there and learn how this program can help you become financially independent, too.
[00:38:42.326 --> 00:38:43.186]  Thanks, Bill.
[00:38:43.186 --> 00:38:44.828]  I'm going there right now.
[00:38:44.828 --> 00:38:47.290]  Check, please.
[00:38:47.290 --> 00:38:49.232]  Uh, you got this one, right, Bill?
[00:38:49.232 --> 00:38:50.053]  Sure, John.
[00:38:50.053 --> 00:38:54.757]  Don't forget, it's www.DidYouRobBillGates.com.
[00:38:54.757 --> 00:38:56.639]  Next time, you'll be buying me lunch.
[00:38:56.639 --> 00:38:56.879]  Deal.
[00:39:00.553 --> 00:39:02.614]  But Shelly, you make it... Oh, wait.
[00:39:02.614 --> 00:39:04.115]  Why did you turn that down?
[00:39:04.115 --> 00:39:06.796]  I get so tired of that girl's squeaky voice.
[00:39:06.796 --> 00:39:11.479]  I'm sure the bed fan works, but that squeaky voice... Well, what's the bed fan?
[00:39:11.479 --> 00:39:14.180]  It's a fan that helps hot sleepers stay cool at night.
[00:39:14.180 --> 00:39:15.401]  I can do something like that.
[00:39:15.401 --> 00:39:17.922]  This menopause thing is really getting to me at night.
[00:39:17.922 --> 00:39:20.884]  And you know how I am about doing that hormone therapy thing.
[00:39:20.884 --> 00:39:22.805]  Besides, you're a hot sleeper yourself.
[00:39:22.805 --> 00:39:25.426]  You're always throwing the covers off in the middle of the night.
[00:39:25.426 --> 00:39:26.446]  I guess you're right.
[00:39:26.446 --> 00:39:27.307]  Why don't we try it?
[00:39:27.307 --> 00:39:29.248]  Just think how nice it'll be to sleep through the night.
[00:39:29.682 --> 00:39:34.370]  Yeah, and just think how nice it'll be this summer and all the money we can save on air conditioning.
[00:39:34.370 --> 00:39:35.713]  I know where we can get some more information.
[00:39:36.172 --> 00:39:40.736]  Sleep Disorder Centers across the country recommend that you must stay cool to get a good night's sleep.
[00:39:40.736 --> 00:39:44.259]  The BedFan will keep you cool and give you the restful sleep you deserve.
[00:39:44.259 --> 00:39:47.782]  With our 30-day 100% guarantee, you risk nothing.
[00:39:47.782 --> 00:39:48.883]  Are you a hot sleeper?
[00:39:48.883 --> 00:39:50.344]  Is your partner a hot sleeper?
[00:39:50.344 --> 00:39:51.905]  The BedFan is the answer.
[00:39:51.905 --> 00:39:55.528]  Visit us today at www.bedfan.com.
[00:39:55.528 --> 00:39:58.391]  That's www.bedfan.com.
[00:39:58.391 --> 00:40:00.633]  That's bed, F-A-N, dot com.
[00:40:01.113 --> 00:40:03.599]  Attention, attention everyone!
[00:40:03.599 --> 00:40:06.144]  A brand new invention just released.
[00:40:06.144 --> 00:40:10.835]  It's called Wristease, the new patented portable ergonomic wrist support.
[00:40:11.497 --> 00:40:18.863]  Wristease comforts your wrists from the sometimes painful tasks of typing, writing, using a mouse or adding machine.
[00:40:18.863 --> 00:40:32.193]  Unlike most conventional wrist pads that are either attached to a mouse pad or lay flat in front of your keyboard, Wristease is totally portable and ideal for laptop users and technicians who are constantly on the go.
[00:40:32.193 --> 00:40:36.636]  Wristease is perfect for children doing homework or playing video games.
[00:40:36.636 --> 00:40:40.599]  Wristease provides the proper comfort and support for all ages and
[00:40:41.179 --> 00:40:47.062]  Wristease provides comfort for victims of carpal tunnel syndrome and other repetitive injuries.
[00:40:47.062 --> 00:40:50.464]  You can order Wristease now at Wristease.com.
[00:40:50.464 --> 00:40:52.125]  That's Wristease.
[00:40:52.125 --> 00:40:57.248]  W-R-I-S-T-E-A-S-E Wristease.com.
[00:40:57.248 --> 00:41:02.231]  Once again, Wristease.com.
[00:41:02.231 --> 00:41:05.753]  You are listening to GCN.
[00:41:05.753 --> 00:41:07.594]  Visit GCNlive.com today.
[00:41:10.502 --> 00:41:15.645]  I'm making a film right now about global government.
[00:41:15.645 --> 00:41:20.568]  I literally have hundreds of clips of world leaders
[00:41:35.160 --> 00:41:38.161]  Talking about how they're going to create a one-world government.
[00:41:38.161 --> 00:41:44.483]  I have their founding documents where they state a worldwide one-child policy.
[00:41:44.483 --> 00:41:47.445]  Worldwide forced vaccinations.
[00:41:47.445 --> 00:41:51.026]  Worldwide forced sterilizations.
[00:41:51.026 --> 00:41:56.368]  Social workers managing and regulating every aspect of your lives.
[00:41:56.368 --> 00:42:00.449]  Folks, this stuff was written in the 1920s and is being implemented now.
[00:42:00.449 --> 00:42:02.410]  This is a long-term strategic goal.
[00:42:02.410 --> 00:42:04.891]  Basically, the money from the British Empire
[00:42:06.064 --> 00:42:08.026]  Teamed up with European and U.S.
[00:42:08.026 --> 00:42:27.866]  banking money, the Carnegie's, the Mellon's, the Reynolds, the Rockefeller's, and about 10 other families, they openly got together and said, we're going to create multinational organizations, multinational governing bodies, League of Nations that failed, UN, 1945, IMF, World Bank, Ex-Im Bank, World Trade Organization,
[00:42:29.028 --> 00:42:31.752]  And we are going to implement a world government.
[00:42:31.752 --> 00:42:35.356]  Then, meanwhile, they have Model UN at every high school and middle school in the U.S.
[00:42:35.356 --> 00:42:39.462]  and most private schools, where they brainwash and take your children to UN events.
[00:42:39.462 --> 00:42:40.243]  You didn't know about this?
[00:42:40.243 --> 00:42:41.264]  Parents, just ask your child.
[00:42:41.264 --> 00:42:42.766]  They've heard about it at their public school.
[00:42:42.766 --> 00:42:44.048]  Even at their private school, most of them.
[00:42:46.167 --> 00:42:58.555]  To know about this, to see this happening, to see this ongoing, to see property rights being destroyed, to see our borders being destroyed, to see our military, now they're saying it's going to be more and more mercenaries.
[00:42:58.555 --> 00:43:03.698]  Our police are going to be, quote, private with governmental powers.
[00:43:03.698 --> 00:43:09.222]  20% of our ground force in Iraq, it was illegal alien, it was legalized to join, many of them aggravated felons.
[00:43:09.222 --> 00:43:14.265]  Now they're talking about boosting that to half of the ground forces by the start of 2010.
[00:43:17.099 --> 00:43:19.601]  Now, I read this in Army documents three or four years ago.
[00:43:19.601 --> 00:43:22.084]  Now it's in the AP!
[00:43:22.084 --> 00:43:24.966]  And they pitch it like it's good!
[00:43:24.966 --> 00:43:28.350]  I mean, this stuff is earth-shattering.
[00:43:28.350 --> 00:43:30.732]  And here's another analogy.
[00:43:30.732 --> 00:43:36.117]  It's like you have a neighbor, and you know that they're robbing the other neighbor.
[00:43:36.117 --> 00:43:42.403]  The other neighbors have their car broken into three times, their house broken into twice, and you've seen the neighbor do it.
[00:43:44.452 --> 00:43:49.854]  And you call the police, and the police say, well, you saw him run towards that house, but you don't really know it's your neighbor.
[00:43:49.854 --> 00:43:50.635]  It was dark.
[00:43:50.635 --> 00:43:51.815]  You know the cops gotta have evidence.
[00:43:51.815 --> 00:43:53.176]  Okay, fine, whatever.
[00:43:53.176 --> 00:43:58.298]  But you go tell your neighbor, hey man, I saw Bill over here breaking into your car.
[00:43:58.298 --> 00:43:59.779]  Bill's on drugs, whatever.
[00:43:59.779 --> 00:44:01.039]  And your neighbor goes, oh, I know Bill.
[00:44:01.039 --> 00:44:01.839]  That isn't true.
[00:44:01.839 --> 00:44:02.840]  I trust Bill.
[00:44:02.840 --> 00:44:04.761]  So you go pull up Bill's record.
[00:44:04.761 --> 00:44:05.861]  You pay a PI to do it.
[00:44:05.861 --> 00:44:06.982]  This is all hypothetical.
[00:44:06.982 --> 00:44:11.623]  And you find out Bill got out of prison three years earlier for a robbery.
[00:44:11.623 --> 00:44:12.384]  Then you go show
[00:44:13.064 --> 00:44:18.269]  Your other neighbor who's your good friend, hey look, Bill got out of jail for robbery.
[00:44:18.269 --> 00:44:20.591]  And just please read it.
[00:44:20.591 --> 00:44:21.151]  Please.
[00:44:21.151 --> 00:44:23.093]  And no, that's a conspiracy theory.
[00:44:23.093 --> 00:44:25.655]  I'm not going to read it.
[00:44:25.655 --> 00:44:29.098]  That's basically what my job's like.
[00:44:29.098 --> 00:44:31.680]  Because everything I talk about is documented.
[00:44:31.680 --> 00:44:40.508]  When I get up on air and I say, the United Nations and several global private corporations, and I name them, are running giant child kidnapping rings
[00:44:41.879 --> 00:44:45.021]  In the millions total over the last few years.
[00:44:45.021 --> 00:44:46.162]  And I reported that years ago.
