[00:00:02.150 --> 00:00:03.150]  He stands for truth.
[00:21:32.537 --> 00:21:33.678]  I'm telling them it should be seven.
[00:21:33.698 --> 00:21:34.258]  I don't know.
[00:21:34.619 --> 00:21:35.159]  Five or seven.
[00:21:35.179 --> 00:21:39.983]  It'll be posted on the site there as well, coming up the 13th for a speech and DVD signing.
[00:21:40.363 --> 00:21:46.068]  But coming up, you can get tickets right now on Infowars.com for the show and coming up in a week, the three showings.
[00:21:47.229 --> 00:21:50.932]  Bring your skeptical, skeptical, skeptical friends and family.
[00:21:51.113 --> 00:21:52.734]  And do I have time to go to another call?
[00:21:53.354 --> 00:21:54.315]  Hope to see everybody there.
[00:21:54.916 --> 00:21:56.757]  Who is up next here?
[00:21:58.018 --> 00:21:59.740]  Let's talk to Scott in Idaho.
[00:22:00.680 --> 00:22:01.801]  And you're on the air, sir.
[00:22:01.821 --> 00:22:02.221]  Go ahead.
[00:22:03.062 --> 00:22:03.923]  Hey, Alex.
[00:22:04.543 --> 00:22:04.724]  Hi.
[00:22:04.764 --> 00:22:14.092]  Yeah, I've been hammering everybody around here about all your movies and everything, and they're beginning to come through, but they're slow.
[00:22:15.933 --> 00:22:18.295]  I wanted to put in a pic for Ron Paul.
[00:22:18.856 --> 00:22:27.263]  If people like me don't have a lot of money, at least we can do is download his material, print it, put it up on every billboard around Idaho.
[00:22:28.089 --> 00:22:31.531]  We've got to change the way it is now because they're killing it.
[00:22:31.991 --> 00:22:33.652]  Absolutely, but we've got to do it all over the country.
[00:22:33.692 --> 00:22:34.132]  Anything else?
[00:22:34.913 --> 00:22:35.433]  That's right.
[00:22:35.613 --> 00:22:36.954]  Okay, that's about it, Alex.
[00:22:37.094 --> 00:22:37.654]  God bless you.
[00:22:37.674 --> 00:22:38.455]  Good to hear from you.
[00:22:39.055 --> 00:22:41.737]  Alright, here's the news coming up and important messages.
[00:22:41.757 --> 00:22:42.977]  We'll be right back.
[00:22:43.017 --> 00:22:44.278]  PrisonPlanet.tv.
[00:22:44.338 --> 00:22:45.639]  See Endgame right now.
[00:23:03.355 --> 00:23:07.698]  This is George Whitehurst-Berry with the Genesis Communications Network.
[00:23:08.139 --> 00:23:10.561]  Welcome to our new program, Crash!
[00:23:10.901 --> 00:23:11.562]  Are you ready?
[00:23:11.882 --> 00:23:18.008]  In the coming weeks, we will focus on alternative economics, as well as alternative health and survival topics.
[00:23:18.368 --> 00:23:21.771]  We are now in the largest debt bubble in U.S.
[00:23:21.811 --> 00:23:22.231]  history.
[00:23:22.632 --> 00:23:25.815]  A subset of the debt bubble is the real estate bubble.
[00:23:26.375 --> 00:23:33.337]  And I believe we are in the beginning stages of what could be the biggest real estate crash in our nation's history.
[00:23:33.617 --> 00:23:38.658]  For crash updates, visit our website at hereinonline.com.
[00:23:39.098 --> 00:23:45.900]  That's H-E-A-R-I-T-O-N-L-I-N-E dot com.
[00:23:46.579 --> 00:23:47.541]  Here at Online.com.
[00:23:47.661 --> 00:23:55.152]  That's H E A R I T O N L I N E dot com.
[00:24:00.959 --> 00:24:05.900]  The disciples asked Jesus in Matthew 24, What shall be the signs of thy coming, and the end of the world?
[00:24:06.220 --> 00:24:08.081]  You shall hear of wars, and rumors of wars.
[00:24:08.301 --> 00:24:11.342]  For nation shall rise against nation, and kingdom against kingdom.
[00:24:11.522 --> 00:24:14.643]  And there shall be famines, disease, and earthquakes in many places.
[00:24:14.963 --> 00:24:16.843]  We are living in this time of Earth's history.
[00:24:17.083 --> 00:24:20.784]  Many people are trying to understand the climactic world events in light of human wisdom.
[00:24:21.064 --> 00:24:23.725]  But without the wisdom of God, this is impossible.
[00:24:24.065 --> 00:24:28.628]  Second Peter says, We have a more sure word of prophecy, and you do well if you take heed.
[00:24:28.848 --> 00:24:33.130]  But first know this, that no prophecy of the scripture is of any private interpretation.
[00:24:33.530 --> 00:24:37.873]  The Bible says, would like you to receive this new offer, packet B, the unholy alliance.
[00:24:38.173 --> 00:24:42.416]  These materials document the global leaders, political and religious, behind the scenes.
[00:24:42.756 --> 00:24:46.598]  You will receive information regarding America in prophecy, tyrants and wars.
[00:24:46.898 --> 00:24:47.099]  I think so.
[00:25:00.780 --> 00:25:01.441]  It's a fact.
[00:25:01.641 --> 00:25:09.127]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[00:25:09.247 --> 00:25:18.114]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, it has become mathematically impossible to repay all debt, making all of us slaves to our creditors.
[00:25:18.394 --> 00:25:28.942]  The Federal Debt Relief System has created a successful, attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecure debts which have been fraudulently created by the banks.
[00:25:29.182 --> 00:25:35.246]  We can terminate your unsecured debt within 18 months with a much lower monthly payment, ending with nothing on your credit report.
[00:25:35.466 --> 00:25:40.489]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[00:25:40.670 --> 00:25:45.152]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[00:25:45.313 --> 00:25:47.134]  Call the Federal Debt Relief System at 877-943-8600.
[00:25:47.174 --> 00:25:47.454]  That's 877-943-8600.
[00:25:47.474 --> 00:25:48.034]  Or visit FDRS.org.
[00:25:48.074 --> 00:25:49.856]  Find out how you can break the cycle of debt slavery.
[00:25:57.041 --> 00:25:57.723]  We're good.
[00:26:01.337 --> 00:26:05.518]  Hi, I'm Joyce Riley and many of you know that for years I was a cardiovascular heart transplant nurse.
[00:26:06.039 --> 00:26:10.100]  Since that time, I've educated myself on the importance of preventative care and cardio maintenance.
[00:26:10.440 --> 00:26:14.641]  It all begins with providing your heart and vascular system with the building blocks for good health.
[00:26:14.981 --> 00:26:18.963]  Strauss Heart Drops were developed by Jim Strauss after he suffered a heart attack in 1979.
[00:26:19.883 --> 00:26:23.164]  His doctor said he would only survive if he had heart bypass surgery.
[00:26:23.444 --> 00:26:29.826]  As a 7th generation herbalist, Jim knew that there were herbs that had a long tradition of heart, blood and circulation properties.
[00:26:30.226 --> 00:26:33.108]  And that there had to be another option besides going under the knife.
[00:26:33.349 --> 00:26:36.831]  Jim said no and began working on a formula to better himself and others.
[00:26:37.252 --> 00:26:41.255]  After he perfected the mixture of herbs and spices, he created Strauss Heart Drops.
[00:26:41.935 --> 00:26:44.297]  Get the Strauss Heart Drops 4-ounce bottle for only $79.95.
[00:26:44.377 --> 00:26:45.218]  Call the power hour at 877-817-9829.
[00:26:45.258 --> 00:26:45.878]  That's 877-817-9829.
[00:26:45.918 --> 00:26:48.100]  Now you really can do your heart right with Strauss Heart Drops.
[00:27:01.600 --> 00:27:03.942]  Ladies and gentlemen, I call for global taxes on two deadly pollutants.
[00:27:03.962 --> 00:27:06.824]  So deadly, ladies and gentlemen, that I don't even want to discuss
[00:27:30.569 --> 00:27:31.789]  What they'll do to your children.
[00:27:33.090 --> 00:27:35.331]  One is hydrogen oxide.
[00:27:37.491 --> 00:27:39.192]  Ladies and gentlemen, it is so evil.
[00:27:40.473 --> 00:27:43.053]  It is literally, unspeakably evil.
[00:27:43.894 --> 00:27:46.315]  And the other one is sodium chloride.
[00:27:47.655 --> 00:27:48.675]  Even more devilish.
[00:27:50.456 --> 00:27:52.137]  We've got to ban them.
[00:27:52.157 --> 00:27:53.257]  We've got to tax them.
[00:27:53.297 --> 00:27:55.338]  We've got to arrest anyone caught dumping them.
[00:27:59.295 --> 00:28:02.896]  Of course, the hydrogen oxide is water.
[00:28:03.716 --> 00:28:06.437]  Seventy-four percent of the Earth's surface is covered with it.
[00:28:06.537 --> 00:28:09.138]  Seventy-plus percent of your body is made of it.
[00:28:09.618 --> 00:28:10.838]  It is the water of life.
[00:28:12.219 --> 00:28:18.980]  And, of course, then sodium chloride is the devil's salt that you put on your eggs in the morning and that without, you would die.
[00:28:20.041 --> 00:28:20.961]  The devil's salt.
[00:28:22.666 --> 00:28:24.007]  And that doesn't matter, though.
[00:28:24.067 --> 00:28:33.936]  If they actually, if they said, put a tax on it, it was deadly and killing the air, the general public would fall down hailing it, as long as they had some beautiful Hollywood scarlet pushing it.
[00:28:34.517 --> 00:28:35.838]  And that's why you're becoming slaves.
[00:28:36.618 --> 00:28:37.859]  You're going to be big-time slaves.
[00:28:40.041 --> 00:28:41.583]  Power plant rejected over
[00:28:42.552 --> 00:28:44.132]  Carbon dioxide for the first time.
[00:28:44.213 --> 00:29:00.817]  Now, I happened to do hours of research on this just when I saw this Friday, but I'd already done a lot of research before and interviewed top energy experts, and again, Nobel Prize winners in economics, and Joseph Stiglitz, Chief Economist, World Bank, and others about the scandal that was being worked here on the specific subject of power plants.
[00:29:02.418 --> 00:29:06.359]  You see, we got the oil company documents in 2000, AP did, Associated Press.
[00:29:07.599 --> 00:29:08.880]  Let me get to the meat of this, okay?
[00:29:08.900 --> 00:29:10.000]  Let me give you some background here.
[00:29:10.532 --> 00:29:11.652]  I don't want to just say something.
[00:29:11.672 --> 00:29:13.053]  I want to give you the facts around it.
[00:29:13.073 --> 00:29:14.233]  Just a small portion of them.
[00:29:14.513 --> 00:29:16.253]  Believe me, you're only getting one one-thousandth of it.
[00:29:16.273 --> 00:29:16.873]  It's much worse.
[00:29:17.694 --> 00:29:18.874]  This is what makes me so mad.
[00:29:20.314 --> 00:29:22.275]  How they're scamming you and scamming me.
[00:29:22.515 --> 00:29:23.315]  But it's almost worse.
[00:29:23.415 --> 00:29:24.275]  I have to know about it.
[00:29:24.475 --> 00:29:25.975]  And then watch you get fooled by it.
[00:29:28.876 --> 00:29:33.857]  There were hundreds and hundreds of refineries right here in Texas.
[00:29:33.897 --> 00:29:35.397]  In fact, I got family out in East Texas.
[00:29:35.437 --> 00:29:36.818]  Down the road was a refinery.
[00:29:36.858 --> 00:29:37.898]  People had jobs at it.
[00:29:39.221 --> 00:30:05.534]  The oil companies in the mid-1990s, and the documents came out in 2000 in a suit, we got them, Exxon, Mobil, all of them, they met around big commission table, just like in the Godfather, and said, we're too much oil, we've discovered too much oil all over the planet, we've got to keep the price up, artificial scarcity, as a cartel, again, a group coming together to create a monopoly, an oligopoly, it's all in there, black and white, they're on prisonplanet.com, you want to go read the actual documents.
[00:30:06.355 --> 00:30:08.936]  We don't just have links to the AP article, we have links to the actual documents.
[00:30:10.160 --> 00:30:11.821]  Save it on our site for posterity as well.
[00:30:12.862 --> 00:30:19.686]  And they said that we'll go in and buy up all of these refineries.
[00:30:19.706 --> 00:30:22.568]  We'll pay two or three times what they're worth if they won't sell.
[00:30:23.629 --> 00:30:29.452]  And if they won't, we'll use local environmental rules and lobbies to shut them down.
[00:30:30.913 --> 00:30:36.857]  And you go look at Greenpeace, you go look at all these other big environmental groups, most of them are sub-directorates of the World Wildlife Fund,
[00:30:38.047 --> 00:30:42.809]  With a little panda bear set up by the SS officer, Prince Bernard, who just died.
[00:30:43.109 --> 00:30:51.693]  His daughter, Queen Beatrice of the Netherlands, the cousin of Queen Elizabeth, runs... Well, she owns a controlling share, not just in Dutch Rochelle, but also British Petroleum.
[00:30:51.733 --> 00:30:52.453]  It's mainly Dutch.
[00:30:53.694 --> 00:30:55.095]  By the way, her assets are secret.
[00:30:55.155 --> 00:30:57.256]  It's a Dutch government secret.
[00:30:58.236 --> 00:31:01.437]  You better find out who these people are, because they're sworn to take you and your family down.
[00:31:01.998 --> 00:31:02.258]  Okay?
[00:31:02.438 --> 00:31:03.438]  I don't mean just slavery.
[00:31:03.598 --> 00:31:04.419]  That is enough for them.
[00:31:04.639 --> 00:31:05.039]  It's stated.
[00:31:06.350 --> 00:31:09.353]  The Waffen-SS started it, and you're going to understand it now.
[00:31:10.233 --> 00:31:10.553]  Alright?
[00:31:10.573 --> 00:31:13.416]  If you don't know what that is, find out.
[00:31:13.436 --> 00:31:14.737]  It means the armed SS.
[00:31:16.018 --> 00:31:19.960]  Now, that's only one small group in all of this.
[00:31:20.321 --> 00:31:21.582]  They're monopoly men.
[00:31:22.943 --> 00:31:27.166]  And they came in and they bought off 200 plus of the refineries.
[00:31:28.143 --> 00:31:32.285]  Quite a few others, they shut down by greasing the skids locally with the environmental mafia.
[00:31:32.485 --> 00:31:33.605]  That's all it is, is the mafia.
[00:31:33.826 --> 00:31:37.467]  The mob in old Italy would come and say, you gotta pay me 10% to have a business.
[00:31:37.727 --> 00:31:40.949]  Well here, we wouldn't put up with that, so they say, it's for the earth!
[00:31:41.249 --> 00:31:43.170]  We decide who can have a business and who can't.
[00:31:44.790 --> 00:31:46.831]  Oh, you wanna have a shrimp farm outside Austin?
[00:31:47.011 --> 00:31:48.112]  You're not allowed to!
[00:31:48.392 --> 00:31:52.994]  No, they gotta be grown on the equator with all the toxic waste fed to them and brought back here.
[00:31:53.866 --> 00:31:56.927]  I was just, a fellow was telling me about the other day, so I did some research and sure enough it was true.
[00:31:56.947 --> 00:31:58.007]  But, side issue.
[00:31:58.567 --> 00:31:59.627]  It's always for the Earth.
[00:31:59.747 --> 00:32:01.027]  Oh, it's for the Earth.
[00:32:02.168 --> 00:32:02.408]  So.
[00:32:04.868 --> 00:32:06.528]  It's the same thing with these power plants.
[00:32:06.929 --> 00:32:08.149]  Coal is all over the place.
[00:32:08.609 --> 00:32:09.229]  Four states.
[00:32:10.109 --> 00:32:11.249]  There's only two places in the world.
[00:32:11.289 --> 00:32:12.990]  An area in Mongolia of China.
[00:32:13.610 --> 00:32:19.471]  And the four states where they come together up around Utah and Colorado and Wyoming.
[00:32:20.720 --> 00:32:22.300]  And they have more clean burning.
[00:32:22.400 --> 00:32:23.441]  I mean, it's totally clean.
[00:32:23.481 --> 00:32:24.141]  No mercury.
[00:32:25.041 --> 00:32:26.041]  Not even trace amounts.
[00:32:26.561 --> 00:32:27.081]  No lead.
[00:32:27.181 --> 00:32:28.042]  It is clean coal.
[00:32:28.482 --> 00:32:29.922]  Most coal is filthy dirty.
[00:32:30.922 --> 00:32:36.583]  And when you burn it, even with good scrubbers and good filters, a lot of mercury and lead comes down and we breathe it.
[00:32:36.603 --> 00:32:37.864]  And we've got a lot of coal power plants.
[00:32:37.884 --> 00:32:40.604]  We're supplying five or six states around us right here in Texas.
[00:32:40.624 --> 00:32:42.384]  We're the biggest energy producer in the country.
[00:32:42.705 --> 00:32:43.425]  And we're breathing it.
[00:32:43.445 --> 00:32:44.805]  My family's breathing lead and mercury.
[00:32:44.845 --> 00:32:45.285]  I don't like it.
[00:32:45.945 --> 00:32:48.526]  Do you hear a word out of the phony environmental groups about that?
[00:32:48.646 --> 00:32:49.746]  Oh no, absolutely not!
[00:32:50.578 --> 00:33:07.103]  In fact, it was the federal government and Bill Clinton at the behest of the oil companies and the gas companies, because most of that property was held in state and private hands in Utah and other areas, most of it in Utah, to not let them mine the near-the-surface, clean-burning coal.
[00:33:08.263 --> 00:33:17.926]  So they come right down here to Texas and Georgia and other areas and dig up the surface, dirty coal, filled with mercury and every other poison you can imagine, and they just
[00:33:18.593 --> 00:33:20.375]  Affluent, right out into the atmosphere.
[00:33:22.276 --> 00:33:26.620]  And that's all for the oil companies, because they don't want coal competing with them in those power plants.
[00:33:26.900 --> 00:33:39.110]  And if there was free market, your energy would be a lot cheaper, but they're using the environmental goons that they bankrolled, and I'm not just saying this, I've done the research, to run around and spew all this propaganda.
[00:33:39.150 --> 00:33:42.373]  The only liberal that's ever admitted this is Greg Palast of the BBC,
[00:33:43.317 --> 00:33:49.558]  And he found all the Dutch Royal Shell documents, too, where they created all the fake peak oil crowd that claims there's no oil left and all this.
[00:33:50.178 --> 00:33:53.879]  And, boy, he almost got ostracized by the left wing for that, so he kind of shut up.
[00:33:54.139 --> 00:34:00.901]  Then you got the phony idiot right wing who thinks they're right wing and they're not, running around believing that it's a bunch of hippies stopping drilling in Alaska.
[00:34:01.461 --> 00:34:06.962]  I have the congressional hearings, the documents, I've interviewed Atlantic Richfield executives, I've interviewed the chaplains that were in the meetings.
[00:34:07.402 --> 00:34:08.122]  All of it!
[00:34:08.222 --> 00:34:10.963]  It's even been in mainstream news, but here and there.
[00:34:12.066 --> 00:34:18.328]  That they have enough oil to run this country for 500 years in Alaska, in one field alone, for more than 100.
[00:34:19.008 --> 00:34:27.150]  But they won't let them put in the pipelines, because the oil companies don't want it, because it would drive oil down, even with a depreciated dollar, to 50 cents a gallon!
[00:34:28.150 --> 00:34:30.191]  For your gasoline, after it was refined.
[00:34:31.031 --> 00:34:34.532]  It comes out of the ground a lot harder than it does out of Saudi Arabia.
[00:34:35.072 --> 00:34:37.033]  It's all about monopolies.
[00:34:39.500 --> 00:34:49.924]  So, now I will tell you what it means when you read, Power plant rejected over carbon dioxide for first time.
[00:34:55.146 --> 00:35:01.108]  The Kansas Department of Health and Environment yesterday became the first government agency in the United States.
[00:35:02.333 --> 00:35:13.177]  ...to cite carbon dioxide emissions as the reason for rejecting an air permit for a proposed coal-fired electricity-generated plant, saying that the greenhouse gas threatens public health and the environment.
[00:35:13.257 --> 00:35:15.858]  Now, there you go.
[00:35:17.198 --> 00:35:26.562]  First, the government, at the behest of big corporations, using environmentalists as fronts, comes in and shuts off clean-burning coal so we really do have an environmental problem.
[00:35:26.822 --> 00:35:27.742]  Lead and mercury in the air.
[00:35:29.283 --> 00:35:30.323]  Which none of us want to breathe.
[00:35:31.374 --> 00:35:34.076]  I'm a real environmentalist, a real conservationist.
[00:35:36.418 --> 00:35:42.142]  But the movement was founded by the Rockefellers over a hundred years ago, by the way, that's in the encyclopedia, to grab property and land.
[00:35:43.303 --> 00:35:52.911]  They found when they'd send Pinkerton out to machine gun a bunch of people with their mines, that they're famous for that, that it would make them look real bad, so they would claim it was for the earth when they'd kick squatters off land.
[00:35:53.151 --> 00:35:57.194]  Oh yeah, the Rockefellers would send in guys with machine guns, just mow down whole crowds of people.
[00:35:58.054 --> 00:36:00.056]  These robber barons are real friendly people.
[00:36:01.363 --> 00:36:02.304]  And they're smart, by the way.
[00:36:02.344 --> 00:36:05.006]  They come with a lot of scams for you and your family, and you seem to buy into it.
[00:36:06.447 --> 00:36:08.208]  So, power plant rejected.
[00:36:08.268 --> 00:36:13.011]  So now they're saying that what we exhale, what plants breathe, is a toxic waste.
[00:36:13.592 --> 00:36:18.895]  And so, by the way, this is Sunflower Electric Power, a smaller company.
[00:36:18.976 --> 00:36:21.057]  They have power plants, but they're small compared to the big giants.
[00:36:21.317 --> 00:36:22.798]  Of course, it's them being shut down.
[00:36:22.998 --> 00:36:30.764]  So now we're in this socialist country where the big corporations control the government, and they tell the government, don't give permits to them, don't give them to them, only us.
[00:36:31.997 --> 00:36:32.717]  See how that works?
[00:36:33.257 --> 00:36:36.438]  And they're declaring what we ex-sale as toxic waste, and the U.N.
[00:36:36.498 --> 00:36:43.099]  says they're going to tax us individually and have a tax on more than one child, which is how the one-child policy started in China, which the U.N.
[00:36:43.159 --> 00:36:44.359]  funded and set up to begin with.
[00:36:44.960 --> 00:36:47.440]  If you want to be a feudal slave, this is it.
[00:36:47.880 --> 00:36:48.640]  We're going to come back.
[00:36:48.700 --> 00:36:51.601]  I promise we're going to go to your phone calls, Dave and others that are holding.
[00:36:52.341 --> 00:36:52.821]  Stay with me.
[00:36:53.081 --> 00:36:53.841]  TruthNews.us.
[00:37:00.982 --> 00:37:01.722]  Terrorism.
[00:37:01.903 --> 00:37:02.623]  Terrorism.
[00:37:02.743 --> 00:37:08.807]  Chemical attacks, dirty bombs, fallout, biological attack, anthrax, and to top it all off, duct tape and plastic.
[00:37:09.067 --> 00:37:10.648]  Alarming words for our time.
[00:37:10.908 --> 00:37:13.369]  But how do you protect your family during such a crisis?
[00:37:13.769 --> 00:37:28.338]  The video sheltering in place surviving acts of terrorism from biological, chemical, and radioactive fallout was developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[00:37:28.378 --> 00:37:28.698]  government.
[00:37:28.878 --> 00:37:30.619]  Anyone can follow the simple instructions.
[00:37:31.039 --> 00:37:36.942]  It's presented by a housewife as they walk you step-by-step through the process of preparing your home as a shelter.
[00:37:37.082 --> 00:37:41.564]  If you're not the type who waits till it's too late, then you need the video Sheltering in Place.
[00:37:41.844 --> 00:37:47.426]  Get the critical information you need now for only $29 plus shipping by calling New Millennium at 888-803-4438.
[00:37:47.446 --> 00:37:48.567]  And tell them Alex Jones sent you.
[00:37:48.627 --> 00:37:49.187]  That's 888-803-4438.
[00:37:49.207 --> 00:37:50.067]  Or order on the web
[00:38:01.542 --> 00:38:03.323]  Hi, Steve Shank, Fearless Task Force.
[00:38:03.623 --> 00:38:06.465]  The J. Michael Stevens Group is shipping a lot of storable food.
[00:38:06.965 --> 00:38:09.146]  It's smart that you're getting going at your food supplies.
[00:38:09.786 --> 00:38:18.091]  One week after the report came out that the world had eaten more food than it produced last year, the country turned into a deep freeze, wiping out a huge part of the new crop.
[00:38:18.551 --> 00:38:19.111]  An example?
[00:38:19.652 --> 00:38:22.493]  In 24 hours, clementine oranges doubled in price.
[00:38:23.374 --> 00:38:26.135]  If you intend to start or finish your supply, call immediately.
[00:38:26.515 --> 00:38:29.777]  When you call, tell them how many adults and how many years of food you need.
[00:38:30.552 --> 00:38:35.734]  When there are shortages, missing items will be substituted, maintaining the quantity of food necessary.
[00:38:36.354 --> 00:38:37.835]  Money is not the problem.
[00:38:38.075 --> 00:38:39.055]  Availability is.
[00:38:39.575 --> 00:38:41.436]  Be careful when food supplies get short.
[00:38:41.676 --> 00:38:45.357]  With no future, many retailers ship real trash to supply you.
[00:38:45.977 --> 00:38:48.058]  For safe food you can trust, call 800-409-5633.
[00:38:48.078 --> 00:38:49.138]  On the web, efoodsdirect.com.
[00:38:49.158 --> 00:38:49.198]  800-409-5633.
[00:39:01.421 --> 00:39:05.463]  We've all seen the Tornado device on TV and wondered if it really worked.
[00:39:05.963 --> 00:39:10.286]  I was also skeptical at first until we tested six Tornado units.
[00:39:10.586 --> 00:39:15.148]  And in every case, we got more miles per gallon and felt more power.
[00:39:15.448 --> 00:39:20.851]  Gasoline's expensive, so when we find something that saves us money, it just makes sense to get it.
[00:39:21.131 --> 00:39:26.234]  Call 800-500-8880 and order your Tornado unit today.
[00:39:26.434 --> 00:39:27.715]  Or visit TornadoAir.com
[00:39:30.740 --> 00:39:31.761]  Oil is oil.
[00:39:32.341 --> 00:39:33.422]  Don't kid yourself!
[00:39:33.562 --> 00:39:36.704]  Technology makes better oils possible, like Royal Purple.
[00:39:36.864 --> 00:39:40.026]  Royal Purple reduces friction and increases film strength.
[00:39:40.347 --> 00:39:46.391]  Go to RoyalPurple.com and you'll find independent test results from North Carolina and Oklahoma State.
[00:39:46.531 --> 00:39:48.132]  Not hype, just facts.
[00:39:48.412 --> 00:39:49.172]  What's in it for you?
[00:39:49.293 --> 00:39:54.036]  Superior protection, fewer oil changes, more horsepower, torque, and better gas mileage.
[00:39:54.136 --> 00:39:59.800]  Find Royal Purple at Napa, O'Reilly's, your local high-performance center, and RoyalPurple.com.
[00:40:00.000 --> 00:40:00.340]  Today!
[00:40:00.760 --> 00:40:03.101]  America is the fattest nation on the planet.
[00:40:03.181 --> 00:40:09.683]  The obesity epidemic kills over 300,000 Americans each and every year, and this number continues to rise at an alarming rate.
[00:40:09.843 --> 00:40:12.944]  With fast food chains everywhere, eating right is not an easy task.
[00:40:13.164 --> 00:40:16.325]  It's time to stop eating those unhealthy meals and fattening snacks.
[00:40:16.586 --> 00:40:19.246]  Assured that you and your family do not become a statistic.
[00:40:19.487 --> 00:40:21.707]  Introducing the Excalibur Dehydrator.
[00:40:21.827 --> 00:40:24.748]  The Excalibur Dehydrator brings healthy eating to a whole new level.
[00:40:24.808 --> 00:40:29.630]  The Excalibur Dehydrator preserves fruits, vegetables, fish, and beef quickly and easily.
[00:40:29.810 --> 00:40:38.436]  The Excalibur Dehydrator is perfect for vegetarians, vegans, and those who want to cut up the unnecessary salt, fat, and preservatives in most foods found at the grocery store.
[00:40:38.596 --> 00:40:43.239]  Gardeners, you'll love how much time and money you'll save making your own herbs and spices from your own kitchen.
[00:40:43.379 --> 00:40:45.961]  Hunters, keep your cash and make your own jerky from home.
[00:40:46.101 --> 00:40:49.623]  It's amazing all the uses you'll find with your new Excalibur Dehydrator.
[00:40:49.703 --> 00:40:49.904]  Call 1-800-875-4254.
[00:40:49.924 --> 00:40:50.124]  That's 1-800-875-4254.
[00:40:50.144 --> 00:40:50.744]  Or go to Drawings123.com.
[00:40:50.784 --> 00:40:51.565]  That's Drawings123.com.
[00:40:59.730 --> 00:41:02.812]  They're already announcing in England by fiat
[00:41:24.938 --> 00:41:37.289]  That they're going to make the population pay huge fines and fees and get home inspections before they can add anything on to any home under the new human footprint initiatives.
[00:41:37.469 --> 00:41:40.091]  The evil gases we put off.
[00:41:40.631 --> 00:41:42.393]  Oh, we can't feed cows certain fees.
[00:41:42.433 --> 00:41:44.935]  Their flatulence is causing greenhouse gas.
[00:41:44.955 --> 00:41:48.378]  There's always been huge bovine herds from Africa to the Americas.
[00:41:49.078 --> 00:41:50.460]  In larger numbers than they are now.
[00:41:50.480 --> 00:41:53.162]  It's just all made up.
[00:41:54.073 --> 00:42:02.522]  It's all made up, and then you've got real environmental problems like genetic engineering, open-air testing, chimeras, cross-species, all the things that are happening.
[00:42:02.902 --> 00:42:03.863]  Oh, there's no debate on that.
[00:42:03.903 --> 00:42:04.724]  No problem with that.
[00:42:05.705 --> 00:42:08.507]  They only use it to shut down any competition.
[00:42:09.529 --> 00:42:10.610]  It is selectively enforced.
[00:42:10.910 --> 00:42:11.791]  Here's another example.
[00:42:12.491 --> 00:42:13.492]  This happens all over the country.
[00:42:13.512 --> 00:42:16.055]  You heard about New London Kilo, and we're going to go to your calls.
[00:42:18.649 --> 00:42:24.095]  Well, was it two years ago now up in Connecticut, where these people didn't want to sell their $300,000 plus houses.
[00:42:24.135 --> 00:42:27.879]  My point is, people always say, I'll take the poor people's houses, but these are middle class folks.
[00:42:27.899 --> 00:42:29.901]  $300,000, $400,000, $500,000, two, three story Victorian houses right there on the lake.
[00:42:34.654 --> 00:42:36.255]  And the city just said, we're just going to take it.
[00:42:36.275 --> 00:42:37.435]  The Supreme Court said, yeah.
[00:42:37.896 --> 00:42:39.577]  By the way, they're not even giving just compensation.
[00:42:39.617 --> 00:42:40.657]  I forgot that part.
[00:42:40.677 --> 00:42:46.140]  People were given, in one case, $60,000, $61,000 for a $500 and something thousand dollar house.
[00:42:46.800 --> 00:42:55.444]  Down in South Texas, in Freeport, they are taking Western Seafood, and it's a company that makes a profit of $15 million a year.
[00:42:55.524 --> 00:42:58.486]  Last time I saw it in the Dallas Morning News, I interviewed the head of it, Mr. Gore.
[00:42:59.295 --> 00:43:07.619]  And just because a big company wants it to build a place for yachts, they're just taking where they've had a seafood company since the 40s.
[00:43:09.500 --> 00:43:15.603]  I mean, it's literal like the Old Lords in England a thousand years ago or something, or 500 years ago.
[00:43:15.663 --> 00:43:17.804]  It's totally pre-Magna Carta.
[00:43:18.184 --> 00:43:19.225]  It's medieval.
[00:43:19.985 --> 00:43:21.005]  Remember Austinites?
[00:43:21.626 --> 00:43:24.167]  There was going to be a 15,000 acre park outside Austin?
[00:43:24.647 --> 00:43:26.028]  I read their official plans.
[00:43:26.718 --> 00:43:29.759]  Nature Conservancy, Sierra Club, SOS, local group in Austin.
[00:43:30.019 --> 00:43:33.621]  They were going to build million-dollar houses and golf courses and stuff on it.
[00:43:34.461 --> 00:43:36.402]  And hotel spas.
[00:43:36.462 --> 00:43:37.022]  And they have.
[00:43:37.722 --> 00:43:41.524]  First they told the ranchers and farmers they couldn't sell it, couldn't build on it, couldn't use it.
[00:43:41.784 --> 00:43:43.425]  That depressed the price for five years.
[00:43:43.705 --> 00:43:46.926]  Then they forced a sale through the city for pennies on the dollar.
