[00:00:01.918 --> 00:00:02.959]  He stands for truth.
[00:24:43.222 --> 00:24:43.862]  I guarantee it.
[00:24:44.262 --> 00:24:48.505]  Call now and get how to turn your child's attitude around in one minute or less free with your order.
[00:24:48.525 --> 00:24:48.985]  1-800-373-0402 1-800-373-0402 Call now!
[00:24:49.005 --> 00:24:49.145]  1-800-373-0402 1-800-373-0402
[00:25:01.386 --> 00:25:11.974]  What would your life be like if you woke up each morning with new vitality, feeling better than you have in years, and you noticed a difference in your sleeping patterns, blood sugar levels, and had a sense of well-being overall?
[00:25:12.275 --> 00:25:16.198]  There's something that is changing thousands of people's lives, and you could be one of them.
[00:25:16.458 --> 00:25:18.259]  It's called Heart and Body Extract.
[00:25:18.620 --> 00:25:24.064]  Sharon Harris, co-creator of Heart and Body Extract, talks about the positive effects of Heart and Body Extract.
[00:25:24.224 --> 00:25:33.987]  What happens with the Formula Heart and Body Extract is it's giving the body the necessary vitamins, minerals, amino acids, enzymes and phytonutrients so the body will heal itself.
[00:25:34.267 --> 00:25:40.509]  And yes, the body does have the ability to balance blood pressure, balance cholesterol, clean and unclog the arteries.
[00:25:40.749 --> 00:25:44.070]  It can also work on balancing the circulation for diabetics.
[00:25:44.110 --> 00:25:45.910]  So the body is an amazing thing.
[00:25:46.150 --> 00:25:49.251]  It simply needs some help so it has the tools to heal itself.
[00:25:49.591 --> 00:25:52.794]  You are just a few of the benefits associated with heart and body extract.
[00:26:04.505 --> 00:26:04.866]  I think so.
[00:26:20.726 --> 00:26:40.205]  I have a best experience with a gentleman who was a colleague of mine for many many years and so we got him this product and he could not walk from his house to the mailbox to get his mail because he had congestive heart failure and after being on this product for about four to six weeks he was able to walk 50 minutes per day and after two months he was walking up the street miles per day.
[00:26:40.365 --> 00:26:42.486]  Heart and Body Extract gets results.
[00:26:42.886 --> 00:26:46.047]  To order your 2 month supply, call now, toll free at 866-295-5305.
[00:26:46.087 --> 00:26:46.387]  That's 866-295-5305.
[00:26:46.487 --> 00:26:47.988]  Or order online at HBextract.com.
[00:26:48.008 --> 00:26:49.528]  Heart and Body Extract, 866-295-5305 or HBextract.com.
[00:27:04.226 --> 00:27:06.608]  Are you tired of searching for great talk radio?
[00:27:06.688 --> 00:27:07.889]  Well, search no more.
[00:27:07.949 --> 00:27:10.230]  We are the GCN Radio Network.
[00:27:12.112 --> 00:27:21.198]  Coming to you from the capital of Texas, broadcasting the truth coast to coast and worldwide, this is the Alex Jones Show.
[00:27:25.080 --> 00:27:28.483]  Alright, let's go to one of the former top strategists in the Air Force,
[00:27:29.349 --> 00:27:29.909]  We're good to go.
[00:27:51.372 --> 00:27:53.073]  Top lobbyist.
[00:27:53.093 --> 00:27:56.374]  He's covered a lot of wars and he's trying to poo-poo it and cover it up.
[00:27:56.634 --> 00:27:59.595]  But what the colonel is saying is the absolute truth.
[00:28:00.315 --> 00:28:01.575]  And we are at war.
[00:28:01.635 --> 00:28:05.896]  That is, the globalists that control our country are already at war with Iran.
[00:28:05.916 --> 00:28:10.438]  And they're using known top al-Qaeda to do it, while saying Iran is al-Qaeda.
[00:28:11.903 --> 00:28:14.626]  When Al-Qaeda is basically outlawed in the country and you can hunt it down.
[00:28:14.846 --> 00:28:16.348]  It's just unbelievable.
[00:28:16.769 --> 00:28:19.111]  And I'm not defending what some of the Shiites do.
[00:28:19.371 --> 00:28:20.913]  See, I believe all these governments are bad.
[00:28:20.993 --> 00:28:21.714]  History shows that.
[00:28:21.754 --> 00:28:22.575]  Common sense shows it.
[00:28:22.955 --> 00:28:26.860]  It's just that the things you're being told are all complete lies, folks.
[00:28:27.060 --> 00:28:28.442]  They talk to you like you're two-year-olds.
[00:28:28.822 --> 00:28:30.063]  I'll at least tell you they're conning you.
[00:28:30.344 --> 00:28:31.305]  They're laughing at you.
[00:28:31.825 --> 00:28:32.186]  Here it is.
[00:28:33.340 --> 00:28:33.901]  He said the same thing!
[00:28:33.921 --> 00:28:35.663]  He said the same thing before the last war!
[00:28:51.316 --> 00:28:51.756]  Go back to it.
[00:28:51.776 --> 00:28:54.677]  The Iranian people that we have no desire for conflict.
[00:28:54.897 --> 00:28:57.777]  You told David Ignatius of the Washington Post the other day.
[00:28:57.797 --> 00:28:59.558]  So what does that mean the order has been given?
[00:28:59.938 --> 00:29:03.639]  We are conducting military operations inside Iran right now.
[00:29:04.359 --> 00:29:10.080]  The evidence is overwhelming from both the Iranians, Americans, and congressional sources.
[00:29:10.120 --> 00:29:13.241]  What does military operations define that?
[00:29:13.401 --> 00:29:16.401]  They probably have had two objectives going back 18 months.
[00:29:16.822 --> 00:29:18.782]  The first was to gather intelligence.
[00:29:19.142 --> 00:29:20.863]  Where is the Iranian nuclear program?
[00:29:49.782 --> 00:29:52.663]  The evidence is overwhelming from lots of sources.
[00:29:52.723 --> 00:29:55.784]  And again, most of them you can read in the public.
[00:29:55.984 --> 00:29:59.805]  Seymour Hersh has done good work on it, and there are lots of other people who have done that.
[00:29:59.905 --> 00:30:00.925]  I've talked to Iranians.
[00:30:01.305 --> 00:30:06.046]  I asked an Iranian ambassador to the IAEA, what's this I hear about Americans being there?
[00:30:06.246 --> 00:30:09.367]  He said to me, well, we've captured some people who work with them.
[00:30:09.507 --> 00:30:10.747]  We've confirmed that they're there.
[00:30:10.807 --> 00:30:14.308]  Yeah, but you know, these guys, the Iranians, you can't necessarily believe.
[00:30:15.032 --> 00:30:18.713]  Okay, now again, we wrote articles three months ago that are on PrisonPlanet.com.
[00:30:18.913 --> 00:30:22.315]  In fact, during a break, I'll dig around in the archives and find them.
[00:30:22.335 --> 00:30:29.017]  Right before showtime, I'll look for it and cut them because we write, like, 50 articles a week or something ourselves and post thousands in the aggregate since then.
[00:30:30.177 --> 00:30:35.819]  You know, of other news and links, I don't know, there's about 60, 70 new things a day just on Prison Planet alone.
[00:30:35.859 --> 00:30:37.400]  But side issue, the point is,
[00:30:38.892 --> 00:30:41.954]  That the White House says they're carrying out military operations.
[00:30:41.974 --> 00:30:45.576]  They're funding insurgencies that go around and shoot cops in the back and bomb.
[00:30:45.796 --> 00:30:48.498]  And I know they're Iranian, so I guess their cops deserve to die in your mind.
[00:30:48.818 --> 00:30:49.799]  No, they don't, folks.
[00:30:50.119 --> 00:30:55.842]  They're going around shooting cops in the backs, blowing up dams, bombing stuff to destabilize it all over the country.
[00:30:56.543 --> 00:30:57.223]  It's on the news.
[00:30:57.263 --> 00:30:58.244]  It's in the foreign news.
[00:30:59.805 --> 00:31:02.206]  About bombs going off almost every week in Iran.
[00:31:02.246 --> 00:31:04.908]  I mean, this is the criminals that run our government that are doing this.
[00:31:05.388 --> 00:31:06.109]  And who are they using?
[00:31:06.149 --> 00:31:06.789]  The Wahhabis.
[00:31:09.434 --> 00:31:10.656]  The Sunnys, ladies and gentlemen.
[00:31:12.419 --> 00:31:14.903]  Let's play a little bit more of it.
[00:31:16.600 --> 00:31:20.844]  They could arrest some dissidents in Iran and say these are American spies.
[00:31:21.124 --> 00:31:22.225]  They do that all the time.
[00:31:22.345 --> 00:31:23.526]  Sure.
[00:31:23.946 --> 00:31:34.796]  The House Committee on Emerging Threats tried to have a hearing some weeks ago in which they asked the Department of State and Defense to come and answer this question.
[00:31:35.156 --> 00:31:37.899]  Because it's serious enough to be answered without congressional approval.
[00:31:38.179 --> 00:31:39.300]  And they didn't come to the hearing.
[00:31:40.000 --> 00:31:46.483]  There are sources that I talk to on the Hill who believe that that's true and it's being done without Congressional oversight.
[00:31:46.503 --> 00:31:57.667]  Look, I was once a Pentagon correspondent many years ago, and in those days and in these days, and as Jamie McIntyre just reported, and as you well know from your time of active duty at the Pentagon in the U.S.
[00:31:57.707 --> 00:32:03.830]  military, these guys are planning contingency operations for almost everything.
[00:32:03.870 --> 00:32:07.431]  If Canada goes to war against the United States, they've got a contingency plan.
[00:32:07.611 --> 00:32:08.472]  Okay, different now.
[00:32:08.752 --> 00:32:09.372]  Two differences.
[00:32:09.612 --> 00:32:13.774]  Number one, we've learned from Time Magazine today that some U.S.
[00:32:13.834 --> 00:32:16.176]  naval forces have been alerted for deployment.
[00:32:16.516 --> 00:32:17.917]  That is a major step.
[00:32:18.017 --> 00:32:18.457]  That's first.
[00:32:18.557 --> 00:32:22.779]  The second thing is, the sources suggest the plan is not in the Pentagon.
[00:32:23.019 --> 00:32:24.520]  The plan has gone to the White House.
[00:32:24.900 --> 00:32:26.261]  That's not normal planning.
[00:32:26.541 --> 00:32:30.443]  When the plan goes to the White House, that means we've gone to a different state.
[00:32:30.464 --> 00:32:34.686]  You think it's possible there's a little psychological warfare being played on Ahmadinejad?
[00:32:35.306 --> 00:32:41.648]  Alright, so we have the White House announcing three months ago, what was in the news three and a half years ago, that U.S.
[00:32:41.688 --> 00:32:45.849]  Special Forces are in Iran carrying out destabilization operations.
[00:32:45.889 --> 00:32:46.949]  They would call it terrorism.
[00:32:47.490 --> 00:32:52.511]  Again, when we attack somebody, it's called loving and sweetness and goodness, and if they fight back, it's called evil terrorism.
[00:32:53.149 --> 00:32:58.035]  By the way, official White House statements, if Iran fights back in any way, it's called terrorism.
[00:32:58.335 --> 00:33:06.264]  They plan to hit more than 10,000 targets repeatedly in the first week of a bombardment with thousands of Saudis a day.
[00:33:07.045 --> 00:33:08.106]  That's aircraft attacks.
[00:33:08.587 --> 00:33:11.530]  And if Iran... I mean, this is a new rule for warfare.
[00:33:12.091 --> 00:33:12.672]  This would be like...
[00:33:14.982 --> 00:33:18.305]  Say if I was a cop and I just said, I'm going to walk around and just randomly beat people up.
[00:33:18.846 --> 00:33:19.967]  I guess that's kind of what's happening now.
[00:33:20.467 --> 00:33:22.989]  And if you even defend yourself, it's assault.
[00:33:23.029 --> 00:33:24.630]  I guess that's kind of what our government says.
[00:33:25.071 --> 00:33:27.173]  It's a new system.
[00:33:28.213 --> 00:33:30.215]  We're going to bombard you and attack you.
[00:33:30.235 --> 00:33:36.480]  We're going to fund terrorists to blow stuff up and shoot cops in the back and do whatever we want and carry out this insurgency.
[00:33:38.122 --> 00:33:40.944]  And if you fight back in any way, you're terrorists.
[00:33:42.182 --> 00:33:46.045]  In any way, we're going to call you Al-Qaeda while we use Al-Qaeda to attack you.
[00:33:48.106 --> 00:33:57.933]  And if we didn't have a public who knew all the football and all the baseball scores, but nothing about the three branches of government, nothing about the regions of the world, that's how they're able to get away with this.
[00:33:58.974 --> 00:34:00.095]  It's not even that you're stupid.
[00:34:01.276 --> 00:34:08.321]  You're busy getting new chrome for your Harley, and you're busy trying to work out three times a day so you look good for the women or women for the men,
[00:34:09.289 --> 00:34:10.590]  And I'm not saying don't do some of that.
[00:34:10.770 --> 00:34:15.114]  But, I mean, number one, if you like money, you'll make more money in business knowing what's going on.
[00:34:17.095 --> 00:34:19.978]  I mean, you'll actually get to be in higher circles.
[00:34:21.299 --> 00:34:26.423]  Because, believe me, you'll never be able to talk to people that are even in the upper-middle class if... Ah, it doesn't matter.
[00:34:26.443 --> 00:34:27.864]  If you want to be a slave, just fine.
[00:34:27.924 --> 00:34:28.344]  Go ahead.
[00:34:28.364 --> 00:34:29.145]  Fine.
[00:34:29.165 --> 00:34:31.387]  Just go ahead and feel good and let's attack Al-Qaeda.
[00:34:31.627 --> 00:34:34.249]  Let's attack those evil Iranians when they're the opposite of Al-Qaeda.
[00:34:36.051 --> 00:34:37.652]  The opposite branch of Islam!
[00:34:37.692 --> 00:34:38.753]  The opposite group!
[00:34:40.336 --> 00:34:42.740]  How many times do they say they're funding Al Qaeda?
[00:34:42.800 --> 00:34:43.741]  It's a lie!
[00:34:43.761 --> 00:34:49.009]  Alright, we're going to go to break here in a few minutes and I promise I'm going to go to all your calls, but I see calls...
[00:34:49.933 --> 00:34:52.114]  I disagree with you about vaccines being bad.
[00:34:52.975 --> 00:34:53.555]  Another one.
[00:34:53.996 --> 00:34:55.436]  Soldiers says gold info.
[00:34:55.817 --> 00:34:56.297]  Another one.
[00:34:56.957 --> 00:34:57.978]  Lies within churches.
[00:34:58.038 --> 00:35:00.900]  A bunch of calls about everything under the sun, which is fine.
[00:35:00.980 --> 00:35:01.800]  I don't screen calls.
[00:35:01.840 --> 00:35:02.461]  We have open lines.
[00:35:02.501 --> 00:35:04.902]  If you want to call here and tell us what you're calling about, we'll put it on the board.
[00:35:04.942 --> 00:35:05.362]  That's fine.
[00:35:05.682 --> 00:35:10.265]  But I'd like to hear what you think about the open discussion of going to war with Iran.
[00:35:10.886 --> 00:35:14.328]  Sarkozy, the new French president, last week said, yeah, there's probably going to be a war.
[00:35:14.368 --> 00:35:15.128]  Get ready for war.
[00:35:15.668 --> 00:35:18.270]  The British Prime Minister, Gordon Brown, has said, get ready for war.
[00:35:19.207 --> 00:35:20.829]  The aircraft carriers are all lined up.
[00:35:21.069 --> 00:35:21.990]  The troops are masked.
[00:35:22.470 --> 00:35:29.617]  For the first time in three years, people I know in the Air Force, the Navy, the Marines, the Army, are all saying, yeah, we've been told we're going into Iran and Syria.
[00:35:29.897 --> 00:35:30.999]  We're going to bomb them all.
[00:35:32.120 --> 00:35:35.042]  And then I've got this.
[00:35:35.143 --> 00:35:38.466]  Israeli seized nuclear material from Syrian raid.
[00:35:39.046 --> 00:35:40.027]  Times of London.
[00:35:40.708 --> 00:35:42.129]  This is not the National Enquirer.
[00:35:42.149 --> 00:35:42.730]  This is a very
[00:35:44.108 --> 00:35:46.452]  By credible, I mean this is the establishment speaking.
[00:35:46.512 --> 00:35:49.436]  I'm not saying the story is true, but this is big time when they say it.
[00:35:50.197 --> 00:35:51.679]  This is the New York Times of the planet.
[00:35:52.120 --> 00:36:00.252]  Israeli commandos seized nuclear material of North Korean origin during a daring raid on a secret military site in Syria before Israel
[00:36:01.448 --> 00:36:04.749]  Bombed it this month, according to informed sources in Washington and Jerusalem.
[00:36:05.069 --> 00:36:07.570]  The attack was launched with American approval of September 6th.
[00:36:07.650 --> 00:36:11.311]  Washington was shown evidence the material was nuclear-related.
[00:36:11.351 --> 00:36:12.491]  Key word, nuclear-related.
[00:36:12.831 --> 00:36:16.392]  You don't just... Remember when they said a nuclear power plant was hidden under a rosebush?
[00:36:17.732 --> 00:36:23.414]  The truth is, it takes a complex, you know, 20 square miles to do it.
[00:36:23.434 --> 00:36:27.695]  We're gonna come back and get into what all this means and take your calls.
[00:36:27.715 --> 00:36:29.075]  But I want to talk about the war.
[00:36:30.333 --> 00:36:31.894]  So, that's what I want to discuss for now.
[00:36:31.914 --> 00:36:35.756]  Then we're getting into the fellow deserve, the economy, all of it in the next hour.
[00:36:36.236 --> 00:36:38.157]  Most veterans are going to be banned from owning guns.
[00:36:38.678 --> 00:36:41.740]  A large percentage of police are going to be barred from owning guns.
[00:36:42.360 --> 00:36:44.181]  This is from Gunners of America.
[00:36:44.201 --> 00:36:46.442]  And it'll be called conservative.
[00:36:47.103 --> 00:36:49.624]  I know, everything liberal and big government is conservative now.
[00:36:50.204 --> 00:36:51.185]  So, stay with us!
[00:37:01.901 --> 00:37:10.965]  Now you can upgrade your existing gravity filter to remove chemicals such as trimethylenes, atrazine, benzene, chlorine, chloroform and MTBE to below detectable limits.
[00:37:11.226 --> 00:37:22.411]  Black Berkey elements are so powerful they remove pathogenic bacteria, cysts and parasites to non-detectable levels and transform water, even raw stagnant pond water, into delicious crystal clear drinking water.
[00:37:22.771 --> 00:37:28.495]  Nitrates, nitrites, radon-222, unwanted heavy metals like lead, mercury, and aluminum are no problem.
[00:37:28.735 --> 00:37:35.440]  Foul tastes like chlorine and obnoxious sulfur odors are removed without removing the healthful and beneficial minerals that your body needs.
[00:37:35.600 --> 00:37:42.425]  Black Berkey elements flow one and a half to two times faster than ordinary gravity elements, which means it takes much less time to filter your water.
[00:37:42.686 --> 00:37:44.447]  Supercharge your gravity filter today.
[00:37:44.727 --> 00:37:46.789]  Upgrade to Black Berkey purification elements.
[00:37:46.829 --> 00:37:47.449]  Get a teapot.
[00:37:47.449 --> 00:37:47.809]  We're good.
[00:38:02.250 --> 00:38:04.011]  Hi, Steve Schenck, Ferris Task Force.
[00:38:04.312 --> 00:38:07.154]  The J. Michael Stevens Group is shipping a lot of storable food.
[00:38:07.654 --> 00:38:09.856]  It's smart that you're getting going at your food supplies.
[00:38:10.476 --> 00:38:18.762]  One week after the report came out that the world had eaten more food than it produced last year, the country turned into a deep freeze, wiping out a huge part of the new crop.
[00:38:19.243 --> 00:38:19.803]  An example?
[00:38:20.343 --> 00:38:23.165]  In 24 hours, clementine oranges doubled in price.
[00:38:24.066 --> 00:38:26.828]  If you intend to start or finish your supply, call immediately.
[00:38:27.208 --> 00:38:30.451]  When you call, tell them how many adults and how many years of food you need.
[00:38:31.235 --> 00:38:36.418]  When there are shortages, missing items will be substituted, maintaining the quantity of food necessary.
[00:38:37.058 --> 00:38:38.539]  Money is not the problem.
[00:38:38.759 --> 00:38:39.780]  Availability is.
[00:38:40.280 --> 00:38:40.760]  Be careful.
[00:38:40.780 --> 00:38:46.043]  When food supplies get short, with no future, many retailers ship real trash to supply you.
[00:38:46.684 --> 00:38:48.785]  For safe food you can trust, call 800-409-5633.
[00:38:48.805 --> 00:38:49.825]  On the web, efoodsdirect.com.
[00:38:49.845 --> 00:38:49.885]  800-409-5633.
[00:39:01.300 --> 00:39:09.143]  Hi, I'm Dr. Bill Deagle of the Nutri-Medical Report, here on Genesis Network, right after Alex Jones, 2 to 4 p.m., Monday to Friday, and Sunday, 8 to 10 p.m.
[00:39:09.283 --> 00:39:14.804]  I introduce the remarkable wellness solutions every day on the Nutri-Medical Report, and SuperSilver is unique.
[00:39:14.904 --> 00:39:17.225]  The three remarkable technologies patented at the U.S.
[00:39:17.265 --> 00:39:18.225]  Patent Office, November 14, 2006.
[00:39:20.126 --> 00:39:24.932]  Including tetrasilver oxygen nanoparticle size and scalar life-type technologies.
[00:39:25.352 --> 00:39:33.120]  It is unparalleled in terms of its killing capacity of all known pathogens including high-pass avian flu, flesh-eating bacteria, live, etc.
[00:39:33.161 --> 00:39:37.946]  Clear your body of hidden microorganisms that cause illness and prevent progression to disease.
[00:39:38.604 --> 00:39:48.049]  You can order at 888-212-8871 or securely online at Nutrimedical, N-U-T-R-I with an I, medical.com.
[00:39:48.189 --> 00:39:51.251]  That's 888-888-212-8871.
[00:39:51.471 --> 00:39:53.152]  We also distribute in the U.S.
[00:39:53.412 --> 00:39:55.933]  and in Canada, as we have a Canadian supplier.
[00:39:56.274 --> 00:40:00.456]  So listen to the Nutrimedical Report every day, Monday to Friday, here on Genesis Network.
[00:40:01.036 --> 00:40:01.697]  It's a fact.
[00:40:01.897 --> 00:40:09.422]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[00:40:09.542 --> 00:40:18.068]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, all debt has become mathematically impossible to repay, making all of us slaves to our creditors.
[00:40:18.328 --> 00:40:28.956]  The Federal Debt Relief System has created a successful, attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecured debts which have been fraudulently created by the banks.
[00:40:29.216 --> 00:40:35.319]  We can terminate your unsecure debt within 18 months with a much lower monthly payment, ending with nothing on your credit report.
[00:40:35.539 --> 00:40:40.602]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[00:40:40.782 --> 00:40:45.304]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[00:40:45.484 --> 00:40:47.285]  Call the Federal Debt Relief System at 877-943-8600.
[00:40:47.345 --> 00:40:47.625]  That's 877-943-8600.
[00:40:47.645 --> 00:40:48.126]  Or visit FDRS.org.
[00:40:48.146 --> 00:40:49.986]  Find out how you can break the cycle of debt slavery.
[00:40:57.290 --> 00:41:00.311]  Thank you for listening to GCN.
[00:41:00.331 --> 00:41:01.951]  Visit GCNlive.com today.
[00:41:01.991 --> 00:41:03.091]  Raging for the truth.
[00:41:03.191 --> 00:41:06.372]  Exploding corruption.
[00:41:06.412 --> 00:41:08.673]  Dismantling the false left-right paradigm.
[00:41:08.733 --> 00:41:09.873]  He's Alex Jones.
[00:41:28.624 --> 00:41:29.544]  Welcome back, folks.
[00:41:29.584 --> 00:41:31.005]  Thank you so much for joining us.
[00:41:31.085 --> 00:41:34.546]  All right, I want to go to your calls here in just a moment concerning Iran.
[00:41:35.206 --> 00:41:36.766]  This is also a larger sigh-off.
[00:41:37.286 --> 00:41:42.688]  Remember, the White House told us that they were in diplomacy with Iraq, and the documents have now been released and submitted.
[00:41:42.968 --> 00:41:44.608]  There was never any plan for diplomacy.
[00:41:44.628 --> 00:41:51.410]  They were going to attack even if Saddam happened to die or have to leave power, or if he decided to sneak out of the country.
[00:41:52.290 --> 00:41:57.912]  They were going to attack it from the very start, just as Treasury Secretary O'Neill reported before anybody believed him.
[00:41:58.798 --> 00:41:59.279]  Why wouldn't he?
[00:41:59.299 --> 00:42:00.482]  I mean, he wouldn't come out and lie.
[00:42:00.502 --> 00:42:02.085]  Well, then when he came out, he was telling the truth.
[00:42:02.566 --> 00:42:05.572]  I mean, he was the first week in the White House, it was how they were going to stage all this.
[00:42:05.612 --> 00:42:07.055]  Dick Cheney had written books about it.
[00:42:07.576 --> 00:42:07.796]  So...
[00:42:09.028 --> 00:42:23.971]  It's the same thing with Iran, but the PSYOP is, they put in another 10,000 troops, and then we have a debate about, is the surge working for eight, nine months, and then we have another three or four month debate about, should we call home the troops from the surge, instead of, should we get the troops home to begin with?
[00:42:23.991 --> 00:42:27.751]  These are all psychological warfare little tactics.
[00:42:28.251 --> 00:42:36.633]  And see, now the debate's about, should we attack Iran, instead of, hey, why are we four and a half years in Iraq right now, 4,000 dead U.S.
[00:42:36.653 --> 00:42:37.393]  troops officially?
[00:42:37.973 --> 00:42:38.233]  Folks,
[00:42:39.185 --> 00:42:41.588]  The official numbers, though, were cooked, and they admit it.
[00:42:41.808 --> 00:42:45.292]  It's over 15,000 dead from complications of their wounds.
[00:42:46.413 --> 00:42:49.296]  Previous wars, it would have been 15,000 dead plus.
[00:42:50.116 --> 00:42:51.498]  That number's a few months old, growing.
[00:42:51.878 --> 00:42:55.942]  But they only count you as dead if you die in Iraq.
[00:42:56.523 --> 00:43:02.309]  If you're being medevacked out or taken to Rammstein, or they get you out of the country, and you die, it does not count.
[00:43:02.910 --> 00:43:05.131]  So a lot of these guys, they get them stabilized, they live long enough.
[00:43:05.391 --> 00:43:09.452]  Infection sets in and Rammstein sets in on their place as they die.
[00:43:09.472 --> 00:43:11.132]  15,000 plus U.S.
[00:43:11.172 --> 00:43:11.492]  troops!
[00:43:12.412 --> 00:43:15.253]  By the way, it turned out that several major U.S.
[00:43:15.313 --> 00:43:24.075]  universities and even the federal government studied those British medical journal Lancet study of a year ago saying 655,000 dead Iraqis.
[00:43:24.455 --> 00:43:25.556]  They said you were wrong!
[00:43:25.616 --> 00:43:30.417]  The number was over 700,000 dead Iraqis just from military actions.
[00:43:31.178 --> 00:43:33.059]  And that now it's over a million.
[00:43:33.779 --> 00:43:34.900]  That it had over 300,000.
[00:43:35.560 --> 00:43:37.100]  Because that was looking at the first year.
[00:43:37.621 --> 00:43:39.061]  I mean, first three years, see.
[00:43:39.321 --> 00:43:41.122]  Studies were always on the old data they had.
[00:43:41.322 --> 00:43:43.163]  And then another year plus has now passed.
[00:43:43.423 --> 00:43:44.523]  Now it's over a million.
[00:43:45.564 --> 00:43:46.624]  Quite a liberation!
[00:43:46.664 --> 00:43:50.546]  But I've talked to the Yokons privately, and their minions, and they're just like, kill them all.
[00:43:50.766 --> 00:43:54.267]  They go, yeah, we know it's about, you know, empire.
[00:43:54.387 --> 00:43:56.908]  But see, they think they're part of the American empire.
[00:43:57.532 --> 00:43:58.293]  These good old boys.
[00:43:58.333 --> 00:43:58.833]  You're not.
[00:43:59.253 --> 00:44:03.676]  The same globalists that are attacking Iraq and Iran right now are the ones devaluing your dollar.
[00:44:03.917 --> 00:44:06.498]  Okay, let's go to calls right now and getting rid of your borders.
[00:44:06.799 --> 00:44:08.700]  But you're not going to figure that out until it's too late.
[00:44:08.720 --> 00:44:09.401]  I understand that.
[00:44:09.701 --> 00:44:10.701]  It's all part of being a loser.
[00:44:11.582 --> 00:44:14.704]  Let's go ahead and talk to Robert in Illinois.
[00:44:14.744 --> 00:44:15.365]  You're on the air.
[00:44:15.425 --> 00:44:15.845]  Go ahead.
[00:44:15.865 --> 00:44:17.486]  Hey, Alex.
[00:44:17.826 --> 00:44:18.127]  Hello.
[00:44:18.227 --> 00:44:19.288]  I'm a huge fan.
[00:44:19.728 --> 00:44:20.228]  Welcome, sir.
[00:44:20.348 --> 00:44:22.550]  You know, this is incredible to me.
[00:44:22.830 --> 00:44:25.412]  Every day I'm screaming to all my friends, my family,
[00:44:26.133 --> 00:44:30.998]  Everybody I can talk to at work, I tell them, oil is rising.
[00:44:31.118 --> 00:44:32.219]  There's a reason for that.
[00:44:32.300 --> 00:44:33.481]  Housing is imploding.
[00:44:33.681 --> 00:44:35.443]  The dollar is falling into the toilet.
[00:44:35.683 --> 00:44:36.924]  We're going to bomb Iran.
[00:44:36.964 --> 00:44:37.845]  It's coming soon.
[00:44:37.865 --> 00:44:38.546]  Look at the news.
[00:44:39.006 --> 00:44:39.747]  Look at Fox.
[00:44:39.807 --> 00:44:40.948]  They're pumping up Iran.
[00:44:41.529 --> 00:44:45.033]  We got the Republican memos a month ago and it was confirmed.
[00:44:45.053 --> 00:44:46.414]  Mainstream news reported.
[00:44:46.854 --> 00:44:49.137]  Orders from the White House to all the neocons.
[00:44:49.784 --> 00:44:54.488]  And it's incredible, I tell my family and I say, well, they're just Muslims, does it really matter?
[00:44:54.509 --> 00:44:56.811]  I mean, they're evil and we're Christians and we're good!
[00:44:57.111 --> 00:44:58.813]  And I said, don't you, don't you have a brain?
[00:44:58.853 --> 00:44:59.593]  Don't you think?
[00:44:59.854 --> 00:45:01.215]  Don't you understand what this means?
[00:45:01.815 --> 00:45:09.062]  They want, they want to destroy the Middle East, they want to redo it and reorder it in the way they want, and then what do you think is going to happen to us?
[00:45:09.142 --> 00:45:09.883]  A $200 a barrel oil.
[00:45:10.203 --> 00:45:11.945]  We're going to sit pretty and, and uh,
[00:45:13.600 --> 00:45:18.062]  Next hour, I'm going to go over what this means financially.
[00:45:18.322 --> 00:45:19.562]  I even wrote up a bunch of notes.
[00:45:19.942 --> 00:45:26.665]  I was thinking about this Friday and Saturday, and I wrote a couple pages of notes about points I want to make about what's happening with the economy.
[00:45:26.685 --> 00:45:27.805]  But you're absolutely right.
[00:45:27.865 --> 00:45:28.825]  It's great to hear from you.
[00:45:29.126 --> 00:45:30.266]  Thank you for calling, my friend.
[00:45:30.486 --> 00:45:32.447]  Let's take another call about the war.
[00:45:32.807 --> 00:45:35.368]  Let's talk to Scott in Fort Worth, Texas.
[00:45:35.808 --> 00:45:37.488]  Scott, you are on the air.
[00:45:37.568 --> 00:45:39.129]  And by the way, Scott, how are you listening to the show?
[00:45:40.012 --> 00:45:43.173]  Hey Alex, I just woke up a couple months ago and... How are you listening?
[00:45:43.193 --> 00:45:44.373]  I'm sorry?
[00:45:44.813 --> 00:45:45.393]  Over the internet.
[00:45:45.473 --> 00:45:45.733]  Okay, great.
[00:45:45.753 --> 00:45:46.894]  Over the internet, yeah.
[00:45:47.414 --> 00:46:02.057]  Basically, I just wanted to call you because, you know, as I found out a couple months ago when I first woke up to all this about the dancing Israelis and the spies from Israel in this country and the Fox News report that covered that and was subsequently just whitewashed out of the media.
[00:46:02.497 --> 00:46:07.118]  Well now, the new Attorney General nominee, Mukasey, it turns out that he was
[00:46:07.778 --> 00:46:12.999]  He ran the whitewash on the first World Trade Center attack where the FBI cooked the bomb, trained the drivers.
[00:46:13.319 --> 00:46:16.640]  He ran the stage-managed trials and got the only terror conviction.
