[00:00:00.572 --> 00:00:01.913]  Welcome, ladies and gentlemen.
[00:40:34.610 --> 00:40:36.530]  I see you puffing up.
[00:40:38.212 --> 00:40:45.614]  I see lots of puffing up and lots of running around and lots of acting stylish and tough and powerful.
[00:40:45.614 --> 00:40:49.054]  And I'm just here to tell you, folks, forget being powerful.
[00:40:49.054 --> 00:40:53.075]  You better want real power to protect yourself.
[00:40:53.075 --> 00:40:57.536]  That's what power is really for, is to protect women and children.
[00:40:57.536 --> 00:41:00.257]  Power isn't something to be abused.
[00:41:00.257 --> 00:41:04.037]  And the symbols of power are not power.
[00:41:04.037 --> 00:41:06.618]  And you've been given false symbols of power.
[00:41:08.115 --> 00:41:09.835]  Perfectly styled.
[00:41:09.835 --> 00:41:13.536]  By the way, the Japanese emperor's handlers wrote about this.
[00:41:13.536 --> 00:41:15.816]  Japanese emperors wrote about this.
[00:41:15.816 --> 00:41:17.197]  Their staff wrote about it.
[00:41:17.197 --> 00:41:18.677]  The Europeans wrote about it.
[00:41:18.677 --> 00:41:33.239]  Don't think for a minute that, you know, a Louis, French king, didn't know that all the fancy new garments and stylish, ridiculous regalia wasn't a social mode of control.
[00:41:33.239 --> 00:41:36.600]  Don't think that they didn't realize it's all ridiculous.
[00:41:38.357 --> 00:41:50.303]  Kings knew 3,000 years ago that big fancy headdresses, crowns, were meant to impress you.
[00:41:50.303 --> 00:41:55.386]  They're manipulating your beef shield animal level.
[00:41:55.386 --> 00:41:55.966]  That's all.
[00:41:55.966 --> 00:41:58.907]  I just get sick of you wearing crowns, folks.
[00:41:58.907 --> 00:41:59.768]  Not because
[00:42:01.252 --> 00:42:04.313]  I mean, I got a three-year-old likes to, you know, dress up like a princess.
[00:42:04.313 --> 00:42:04.814]  That's fine.
[00:42:04.814 --> 00:42:06.434]  They do that when they're three, folks.
[00:42:06.434 --> 00:42:15.158]  I'm just telling women out there, see, you're being frozen in a position, and then when you don't look like a princess anymore when you're 40 years old, then you feel like you have no value.
[00:42:15.158 --> 00:42:17.139]  Madison Avenue did that to you.
[00:42:17.139 --> 00:42:18.460]  Your value as a woman
[00:42:18.980 --> 00:42:27.464]  Increases the older you get because of the children you have, and because of the families you've built, and the love you have, and then you are worshipped in your family.
[00:42:27.464 --> 00:42:44.371]  No, you've had all that taken away from you, and now you're 45 years old, and your collagen's breaking down, and your connective tissue's starting to disintegrate, and your clock's shutting down, and you think, my God, all I was worth... This is one small microcosm of the overall system I see, you see.
[00:42:45.999 --> 00:43:08.611]  And now, when you should be entering the paramount of your life, the literal center of the family, you, in the name of feminism, went into a trap and have truly been destroyed and have been debased down to nothing but sexual objects.
[00:43:08.611 --> 00:43:10.932]  It's all scientifically done.
[00:43:13.271 --> 00:43:30.855]  And so you're so busy chasing after baubles, men and women, you're taught how you're inadequate when you're five years old, that they can literally program you with total control off of the carrot you're chasing on the end of the stick.
[00:43:30.855 --> 00:43:42.997]  Just like you're a jackass, a donkey, that's got a stick tied around his head, around the bridle, and around the bit, sticking out with a carrot on the end of it.
[00:43:43.542 --> 00:43:48.104]  And I watch you all in bobble outfits with bobbles.
[00:43:48.104 --> 00:43:49.684]  It looks ridiculous.
[00:43:49.684 --> 00:43:55.226]  Bobbles and junk hanging off of you with little crowns.
[00:43:55.226 --> 00:43:59.308]  That's what your little fancinesses are.
[00:43:59.308 --> 00:44:05.130]  With all these little bobbles and crowns on you, dragging all this junk behind you, following a carrot.
[00:44:06.718 --> 00:44:07.419]  Now, let me be clear.
[00:44:07.419 --> 00:44:09.080]  I'm not saying having a nice house is bad.
[00:44:09.080 --> 00:44:13.143]  I'm not saying having a nice car that runs well and is beautiful and you can't appreciate it.
[00:44:13.143 --> 00:44:23.391]  But when that's your God, when that comes first, when everything is about that, and if you don't have it, boy, you're inadequate.
[00:44:23.391 --> 00:44:33.199]  I literally dream about living in a shack somewhere, a shotgun shack off the back of a river, and working down in some tiny town pumping gas, folks.
[00:44:38.064 --> 00:44:42.771]  And going bird hunting and camping with old vets and stuff like that.
[00:44:42.771 --> 00:44:44.273]  That's fun!
[00:44:44.273 --> 00:44:45.555]  That's good!
[00:44:45.555 --> 00:44:47.217]  That's real people!
[00:44:47.217 --> 00:44:51.904]  Not running around with a bunch of dressed up, painted up, mindless scum!
[00:44:52.654 --> 00:44:54.454]  Who've destroyed my country!
[00:44:54.454 --> 00:45:15.360]  Because we can attack the New World Order all day long, but if you want to know where the real problem is, all you got to do is look into the mirror, and you're going to see the problem staring right back out at you.
[00:45:15.360 --> 00:45:20.841]  You're going to see the problem looking right back out at you.
[00:45:25.512 --> 00:45:30.637]  All right, I'm going to cover news now, and then I'm going to get your calls when we're good and ready.
[00:45:30.637 --> 00:45:34.180]  I want to hear from you, and I love hearing from you, and I want to hear from first-time callers today.
[00:45:34.180 --> 00:45:34.480]  Tell us.
[00:45:34.480 --> 00:45:35.301]  You go to the head of the line.
[00:45:35.301 --> 00:45:37.703]  You can only be trumped by someone who disagrees.
[00:45:37.703 --> 00:45:39.265]  You go to the head of the line before them.
[00:45:39.265 --> 00:45:42.468]  But everybody can call.
[00:45:42.468 --> 00:45:43.489]  I want to hear from everybody at 1-800-259-9231.
[00:45:43.489 --> 00:45:45.230]  We'll start taking calls early in the next hour.
[00:45:45.230 --> 00:45:45.290]  1-800-259-9231.
[00:45:53.809 --> 00:45:57.152]  Let me just again, for those who just joined us, and we will cover every bit of this today.
[00:45:57.152 --> 00:45:58.613]  We're going to cover it.
[00:45:58.613 --> 00:46:03.017]  Fire crew bosses who can't speak Spanish can lose jobs.
[00:46:03.017 --> 00:46:05.279]  English speaker says landlord's message is clear.
[00:46:05.279 --> 00:46:09.762]  If you don't speak Spanish, you're out.
[00:46:09.762 --> 00:46:11.624]  Clerk blames firing on illegals debate.
[00:46:11.624 --> 00:46:12.525]  They fired him.
[00:46:12.525 --> 00:46:18.189]  He was wearing a border patrol hat and they shot at the building at 7-11 and they still fired him.
[00:46:18.189 --> 00:46:22.633]  In Texas TV lockup, that's the illegal alien front, the third world takeover front.
[00:46:23.906 --> 00:46:26.068]  Oh, the middle class thinks they'll fight the elite?
[00:46:26.068 --> 00:46:35.214]  We'll just flood them with unlimited third world and we'll nationalistically pop up the third worlders and have them by double standard economically for economic warfare!
[00:46:35.214 --> 00:46:37.296]  Ha ha ha ha ha ha ha!
[00:46:37.296 --> 00:46:39.557]  And the yuppies won't even fight back!
[00:46:39.557 --> 00:46:40.958]  Ha ha ha ha ha ha!
[00:46:40.958 --> 00:46:44.141]  They're too busy adjusting their rings!
[00:46:44.141 --> 00:46:46.762]  Ha ha ha ha ha ha ha!
[00:46:46.762 --> 00:46:47.303]  Look at them!
[00:46:55.746 --> 00:46:59.547]  Put-in-mouth virus released from government lab.
[00:46:59.547 --> 00:47:01.668]  Cell phone FBI can listen to you when your phone is off.
[00:47:01.668 --> 00:47:04.989]  I thought I'd bring this back because Drudge has the headline, No More Warrants.
[00:47:04.989 --> 00:47:08.370]  And that's right, if you actually read the bill, it's just no more warrants in America.
[00:47:08.370 --> 00:47:10.110]  They publicly announced it.
[00:47:10.110 --> 00:47:11.491]  It's a bit wide in calls.
[00:47:11.491 --> 00:47:15.172]  We can listen.
[00:47:15.172 --> 00:47:16.512]  It's hilarious.
[00:47:16.512 --> 00:47:17.433]  I have another video clip.
[00:47:17.433 --> 00:47:17.673]  U.S.
[00:47:17.673 --> 00:47:19.633]  military may implant chips in troops' brains.
[00:47:19.633 --> 00:47:21.134]  Now it's on the news.
[00:47:21.134 --> 00:47:21.734]  How great it is.
[00:47:23.005 --> 00:47:29.231]  Uh, this, uh, Gaddan known Mossad agent running around saying Al-Qaeda's gonna get us any minute.
[00:47:29.231 --> 00:47:32.634]  American Home files for bankruptcy after shutdown.
[00:47:32.634 --> 00:47:35.777]  This is the, uh, second biggest mortgage company in the U.S.
[00:47:35.777 --> 00:47:37.759]  Bankrupt!
[00:47:37.759 --> 00:47:38.960]  Oh, everything's fine.
[00:47:38.960 --> 00:47:43.304]  Everything's... Everything's wonderful right now, let me tell you.
[00:47:43.304 --> 00:47:46.908]  When we get back from break, I'm gonna just walk through very briefly the timeline
[00:47:47.569 --> 00:47:48.790]  And then there's a lot of other points.
[00:47:48.790 --> 00:47:51.211]  We're going to write a timeline today or tomorrow.
[00:47:51.211 --> 00:47:53.313]  And I hope this is a very important timeline.
[00:47:53.313 --> 00:48:00.898]  I hope you'll get the tyranny timeline out to everyone.
[00:48:00.898 --> 00:48:03.359]  Because it is of the utmost importance.
[00:48:03.359 --> 00:48:11.605]  Before we go to break, now is the time to engage in the info war like your very life depends on it.
[00:48:11.605 --> 00:48:16.308]  And if you go to prisonplanet.tv, let's say you've already got a prisonplanet.tv 15-cent-a-day membership.
[00:48:16.764 --> 00:48:21.966]  That just helps us pay for the webmasters and the bandwidth and the rest of it.
[00:48:21.966 --> 00:48:27.307]  You can download TerrorStorm 2nd Edition Final Cut in super high quality.
[00:48:27.307 --> 00:48:29.028]  It looks almost as good as television.
[00:48:29.028 --> 00:48:31.009]  Occasionally there might be a little blip or something.
[00:48:31.009 --> 00:48:36.790]  But it's very crystal, very pretty, very nice, very clear.
[00:48:36.790 --> 00:48:38.671]  Brilliant!
[00:48:38.671 --> 00:48:41.632]  And you can just download it and burn it to normal CDs all day long.
[00:48:43.445 --> 00:48:45.787]  And you can burn a couple by drinking coffee at 6 a.m.
[00:48:45.787 --> 00:48:46.507]  about to go to work.
[00:48:46.507 --> 00:48:52.050]  When you get home at 5, 6, you can sit there and burn copies.
[00:48:52.050 --> 00:49:00.155]  And you just hand them out at work, or you put them on car windshields, or you give them to your neighbor, or you say, hey man, to your neighbor, this is some pretty interesting stuff.
[00:49:00.155 --> 00:49:01.196]  Give me your opinion on this.
[00:49:02.461 --> 00:49:03.022]  What do you think of this?
[00:49:03.022 --> 00:49:03.822]  This is some pretty wild stuff.
[00:49:03.822 --> 00:49:05.464]  I wanted to get your input.
[00:49:05.464 --> 00:49:10.449]  That way you're not even socially... How do you... I mean, you're facing death, and we're facing extermination here.
[00:49:10.449 --> 00:49:15.634]  These people killed 200 mil last century, but you know... You don't want your neighbor to think you're a kook.
[00:49:15.634 --> 00:49:17.096]  We're going outside the comfort zone.
[00:49:17.096 --> 00:49:20.940]  So just say, what do you think of this?
[00:49:20.940 --> 00:49:26.045]  You know, they're only announcing domestic spies to, quote, fight crime under FBI control, and they're only announcing, uh...
[00:49:26.764 --> 00:49:31.925]  Forced inoculations and all the rest of this stuff, and they've only recruited preachers in every county in the U.S.
[00:49:31.925 --> 00:49:36.526]  to quote, spy on their congregations and tell them to turn their guns in when the time comes.
[00:49:36.526 --> 00:49:37.667]  I mean, that's admitted.
[00:49:37.667 --> 00:49:46.389]  The President's only announced he's above the law and above Congress, literally, publicly.
[00:49:46.389 --> 00:49:51.310]  Why not get involved?
[00:49:51.310 --> 00:49:53.251]  Why not?
[00:49:53.251 --> 00:49:54.831]  Because believe me, I mean, this is like
[00:49:55.959 --> 00:49:57.000]  You're about to fall off a cliff.
[00:49:57.000 --> 00:49:57.761]  We're all about to fall off.
[00:49:57.761 --> 00:49:59.923]  And all I'm saying is, hey, let's not fall off.
[00:49:59.923 --> 00:50:02.345]  Let's screen bloody murder every day.
[00:50:02.345 --> 00:50:03.446]  Call into talk shows.
[00:50:03.446 --> 00:50:05.247]  Post on websites.
[00:50:05.247 --> 00:50:06.649]  I mean, go nuts, folks.
[00:50:06.649 --> 00:50:08.670]  I mean, get aggressive.
[00:50:08.670 --> 00:50:11.273]  I mean, put in ten hours a day on this.
[00:50:11.273 --> 00:50:12.794]  This is the fight.
[00:50:12.794 --> 00:50:13.895]  This is not a joke.
[00:50:13.895 --> 00:50:14.696]  This is not a drill.
[00:50:14.696 --> 00:50:15.837]  This is not a game.
[00:50:15.837 --> 00:50:18.940]  You're gonna wish later you'd have fought these murderers.
[00:50:18.940 --> 00:50:19.861]  They're coming to kill us.
[00:50:24.870 --> 00:50:30.714]  It's here, after a year in production and traveling to distant lands, my new film Terror Storm is complete.
[00:50:30.714 --> 00:50:38.359]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[00:50:39.033 --> 00:50:46.497]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[00:50:46.497 --> 00:50:58.224]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[00:50:58.224 --> 00:51:02.186]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[00:51:02.186 --> 00:51:04.468]  It's an anthology of government crimes.
[00:51:04.468 --> 00:51:08.310]  Terror Storm is a film that everyone who wants to be truly informed must see.
[00:51:08.890 --> 00:51:15.899]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[00:51:22.116 --> 00:51:25.719]  Do you know where the 78 potentially active volcanoes in the U.S.
[00:51:25.719 --> 00:51:26.440]  are located?
[00:51:26.440 --> 00:51:30.043]  And do you know the locations of the top 300 prime terrorist targets?
[00:51:30.043 --> 00:51:35.047]  You can find these answers and more in the new interactive CD book, Prudent Places USA.
[00:51:35.047 --> 00:51:40.051]  With the more than 50 interactive parameters, you can pinpoint natural and man-made disaster areas.
[00:51:40.291 --> 00:51:46.596]  Brewing environmental catastrophes, the safest cities, the best places for solar and wind energy, and much, much more.
[00:51:46.596 --> 00:52:01.307]  Complete with three gigabytes of detailed information on each of 3,000-plus counties in the U.S., including 550 high-resolution full-color maps and full-color photographs, as well as detailed information and analysis to help you zero in on the best places to live.
[00:52:01.307 --> 00:52:06.211]  The ideal location for cabins and vacation homes, as well as safe and unsafe areas.
[00:52:06.211 --> 00:52:08.913]  Get Prudent Places USA for only $49 plus shipping.
[00:52:10.054 --> 00:52:11.656]  By calling New Millennium at 888-803-4438.
[00:52:11.656 --> 00:52:12.076]  That's 888-803-4438.
[00:52:12.076 --> 00:52:13.658]  To order on the web or at Berkeywater.com.
[00:52:22.000 --> 00:52:23.862]  Government is best, which governs least.
[00:52:23.862 --> 00:52:25.343]  Wake up and smell the fascism.
[00:52:25.343 --> 00:52:28.545]  Being in government means never having to say you're sorry.
[00:52:28.545 --> 00:52:31.848]  What part of unconstitutional do not understand, George?
[00:52:31.848 --> 00:52:39.133]  In today's world full of tyranny and injustice, sometimes it seems the only thing we still have is our freedom of speech.
[00:52:39.133 --> 00:52:46.759]  Exercise your freedom of speech by purchasing your choice of hundreds of different Liberty Stickers, from humorous to serious, at LibertyStickers.com.
[00:52:47.740 --> 00:52:51.603]  LibertyStickers.com can even customize your own bumper stickers.
[00:52:51.603 --> 00:52:54.105]  It's time to stand up for what you believe.
[00:52:54.105 --> 00:52:55.406]  Invest in your freedom.
[00:52:55.406 --> 00:53:00.531]  Get your stickers at LibertyStickers.com for your family, friends, and community.
[00:53:00.531 --> 00:53:02.492]  Go to LibertyStickers.com or call 877-873-9626.
[00:53:06.175 --> 00:53:07.818]  That's 877-873-9626 and express your freedom of speech today.
[00:53:07.818 --> 00:53:08.038]  Call 877-873-9626.
[00:53:08.038 --> 00:53:08.258]  That's 877-873-9626.
[00:53:43.628 --> 00:53:48.329]  Fox News, on a weekly basis, attacks me by name now.
[00:53:48.329 --> 00:53:52.831]  I have become a meme, or a signpost, or a buzzword.
[00:53:52.831 --> 00:53:55.652]  And, I don't know, three or four times in the last month, they've attacked Ron Paul.
[00:53:55.652 --> 00:53:56.932]  They did it yesterday in person.
[00:53:56.932 --> 00:53:59.853]  Later, I'm going to play that clip.
[00:53:59.853 --> 00:54:01.774]  We don't have the whole clip, though, because people call me about it.
[00:54:01.774 --> 00:54:04.415]  They go to break, and then NewsHounds cuts it off there.
[00:54:04.415 --> 00:54:07.556]  We haven't been able to find the clip when he was... Oh, you have the full clip now?
[00:54:08.450 --> 00:54:09.111]  You're able to find it?
[00:54:09.111 --> 00:54:09.971]  Okay, then later.
[00:54:09.971 --> 00:54:12.173]  You know where they come back from break?
[00:54:12.173 --> 00:54:13.394]  Okay, good.
[00:54:13.394 --> 00:54:14.354]  Okay, cool.
[00:54:14.354 --> 00:54:15.155]  I only have the first part.
[00:54:15.155 --> 00:54:17.476]  I'll hand that to Paul Watson so he can get it posted.
[00:54:17.476 --> 00:54:19.098]  Thanks.
[00:54:19.098 --> 00:54:25.142]  Because in our top story at prisonbrunner.com about it, I don't... We only have the first part of the clip.
[00:54:25.142 --> 00:54:27.423]  They come back from break and keep bringing it up.
[00:54:27.423 --> 00:54:28.784]  And I've seen a transcript out there.
[00:54:28.784 --> 00:54:31.166]  I wonder where... Ron Paul said, look, I go on his show.
[00:54:31.166 --> 00:54:31.727]  He supports me.
[00:54:31.727 --> 00:54:32.787]  I support him.
[00:54:32.787 --> 00:54:34.068]  I don't have to agree with everything he says.
[00:54:34.068 --> 00:54:36.430]  I don't agree with everything on this Fox News show, but I'm here.
[00:54:37.182 --> 00:54:42.286]  And they come up and go, you say there could be false flag terror attacks.
[00:54:42.286 --> 00:54:46.029]  He did give a speech saying they could have a Gulf of Tonkin event.
[00:54:46.029 --> 00:54:51.194]  He has said, quote, I'm worried about a staged provocation, but not particularly a 9-11.
[00:54:51.194 --> 00:54:54.497]  And that's fine, we understand why Ron Paul's doing that and saying that.
[00:54:54.497 --> 00:55:02.163]  The point is, is that, I mean, when you've got Fox News, folks, because I know what they are, it's not a band of moronic, fake conservatives.
[00:55:02.163 --> 00:55:04.005]  I mean, these are hardcore people.
[00:55:04.005 --> 00:55:05.466]  They know they're destroying America.
[00:55:06.272 --> 00:55:09.753]  Fox News knows the NAU is real.
[00:55:09.753 --> 00:55:11.973]  They know they're selling everybody on Big Brother.
[00:55:11.973 --> 00:55:16.354]  I mean, you really watch that channel, it's extremely wicked.
[00:55:16.354 --> 00:55:27.877]  And of course, it now has been confirmed Kansas City Star, what we already had seen, I never confirmed it, that Dick Cheney was the press secretary for Senator Ted Kennedy.
[00:55:27.877 --> 00:55:29.797]  But that's all being kept real quiet.
[00:55:30.644 --> 00:55:35.187]  I mean, the Clinton's vacation with Bush, they hang out with him before Clinton ever got elected.
[00:55:35.187 --> 00:55:36.627]  I mean, this is staged, okay?
[00:55:36.627 --> 00:55:38.609]  At that level, it's staged.
[00:55:38.609 --> 00:55:42.631]  And Fox and the rest of them at the high levels, they know they're killing this country.
[00:55:42.631 --> 00:55:59.040]  And they claimed it was a viewer email, but then they'd done other Fox News reports about it earlier, so then she goes into, well, the headline says this, well, you said this and that, and she was all versed in it, and it was not a viewer email, but they like to make it look like it came from, oh, just spontaneously, one more thing, Congressman, this Alex Jones,
[00:56:01.013 --> 00:56:01.694]  Let me tell you something.
[00:56:01.694 --> 00:56:02.835]  Careful what you wish for.
[00:56:02.835 --> 00:56:06.498]  A lot of you out there want to be called out by the New World Order.
[00:56:06.498 --> 00:56:08.739]  A lot of you want to have the New World Order's attention on you.
[00:56:08.739 --> 00:56:10.521]  A lot of you want to be big shots and all this.
[00:56:10.521 --> 00:56:12.622]  Believe me, it's not fun.
[00:56:12.622 --> 00:56:14.064]  And it is not a good feeling.
[00:56:14.064 --> 00:56:16.125]  It is a melancholy feeling.
[00:56:16.125 --> 00:56:23.071]  It is a very cold feeling to have the New World Order watching you, listening to you, tracking you.
[00:56:23.071 --> 00:56:23.892]  And I never talk about it.
[00:56:23.892 --> 00:56:26.754]  I never give it attention and the weird stuff I've been through and the things that have happened.
[00:56:27.563 --> 00:56:31.165]  But the point is, is that it lets you know just how real this is.
[00:56:31.165 --> 00:56:39.210]  And I literally, folks, do say the Lord's Prayer, because we walk through the valley of the shadow of death, and I fear no evil, for thou art with me.
[00:56:39.210 --> 00:56:41.511]  And God does comfort me.
[00:56:41.511 --> 00:56:45.293]  And, but just know this, I am in the dragon's lair, ladies and gentlemen.
[00:56:45.293 --> 00:56:47.895]  I am facing down the dragon.
[00:56:47.895 --> 00:56:50.716]  And I will probably be torn limb from limb.
[00:56:50.716 --> 00:56:53.698]  But it is the exercise of resistance that matters.
[00:56:53.698 --> 00:56:55.459]  And that's when God intervenes.
[00:56:55.459 --> 00:56:56.620]  When you do put yourself in
[00:56:58.636 --> 00:57:00.217]  And I can feel your prayers.
[00:57:00.217 --> 00:57:04.741]  And I do need your prayers, ladies and gentlemen, because the enemy is fully aware.
[00:57:04.741 --> 00:57:09.684]  I mean, other people just call Fox propaganda or they're right-wingers.
[00:57:09.684 --> 00:57:11.686]  Folks, they're not any wing.
[00:57:11.686 --> 00:57:13.227]  They are, bring the U.S.
[00:57:13.227 --> 00:57:15.648]  down, pro-world government.
[00:57:15.648 --> 00:57:21.933]  They're here to sell you on taking your pension funds, your bank accounts, your mortgages.
[00:57:21.933 --> 00:57:27.337]  They're here to strap you down and anesthetize you while they suck your blood like a spider.
[00:57:28.590 --> 00:57:33.615]  If you would like a copy of this show, come to GCNlive.com and reserve it today, or call toll-free 877-376-45.
[00:57:39.042 --> 00:57:42.265]  Are terrorist cells or prime terror targets located near you?
[00:57:42.265 --> 00:57:45.368]  Where are military bases and hazardous waste sites located?
[00:57:45.368 --> 00:57:51.954]  How do you find the best area for solar, average rainfall, fish contamination advisories, and major transportation routes?
[00:57:51.954 --> 00:57:59.440]  In the new interactive CD book, Prudent Places USA, you will find the information you want with over 50 interactive parameters that you control.
[00:57:59.440 --> 00:58:03.364]  Find everything from housing prices and taxes to brewing environmental catastrophes.
[00:58:03.404 --> 00:58:04.264]  We're good to go.
[00:58:31.494 --> 00:58:32.715]  Alex Jones on the GCN Radio Network.
[00:58:52.953 --> 00:58:54.254]  Big Brother.
[00:58:54.254 --> 00:58:56.035]  Mainstream media.
[00:58:56.035 --> 00:58:57.795]  Government cover-ups.
[00:58:57.795 --> 00:58:59.356]  You want answers?
[00:58:59.356 --> 00:59:00.917]  Well, so does he.
[00:59:00.917 --> 00:59:05.119]  He's Alex Jones on the GCN Radio Network.
[00:59:05.119 --> 00:59:09.221]  And now, live from Austin, Texas, Alex Jones.
[00:59:22.069 --> 00:59:29.812]  I started down the path to fight the New World Order many years ago, even before I consciously knew I was on the path.
[00:59:29.812 --> 00:59:33.153]  I was on it firmly.
[00:59:33.153 --> 00:59:36.214]  And I had no idea how truly wicked our enemies were.
[00:59:36.214 --> 00:59:39.635]  I didn't know what true wickedness was.
[00:59:39.635 --> 00:59:46.577]  I've been given the false template of wickedness by the corporate media, by the structure.
[00:59:46.577 --> 00:59:48.918]  I didn't know it was basically selfishness.
[00:59:49.822 --> 01:00:00.649]  and sadistic enjoyment of and jealousy and envy and avarice to the point of where the elite wish to hurt and maim and kill masses just because they hate your decency.
[01:00:00.649 --> 01:00:13.638]  Oh, we've got big financial news, we've got war news, we've got government terror attack news, but first I'm going to take your calls.
[01:00:13.638 --> 01:00:15.760]  But I've been promising to get into a
[01:00:19.941 --> 01:00:22.882]  A timeline.
[01:00:22.882 --> 01:00:24.683]  A martial law timeline.
[01:00:24.683 --> 01:00:31.825]  I've told Paul Watson this morning, when he gets back from dinner this evening, he's going to write it up, he said.
[01:00:31.825 --> 01:00:41.928]  But I want it to be good, and maybe you should email, why don't you email Aaron at InfoWars.com right now with your suggestions, or even better, because I mean,
[01:00:42.614 --> 01:01:00.607]  Paul's going to listen to this interview, he's going to think of examples of the terror timeline that he wants to add, and then it's kind of a collective effort here, and then we're going to put it out tonight or tomorrow, the tyranny timeline.
[01:01:00.607 --> 01:01:06.071]  And so you can also callers who are listening on whatever you're calling in about, would you indulge me?
[01:01:07.416 --> 01:01:12.619]  And perhaps give me your example, because there's so many, I'll never be able to really think of them all.
[01:01:12.619 --> 01:01:20.883]  Yesterday afternoon I had the idea that we need to put out a tyranny timeline, and how they're terrorizing us.
[01:01:20.883 --> 01:01:23.005]  And we can go back into the midst of times.
[01:01:23.005 --> 01:01:29.268]  You know, America's, the tyranny timeline, the United States' journey from liberty to absolute despotism.
[01:01:31.141 --> 01:01:33.402]  Maybe that'd be the story headline.
[01:01:33.402 --> 01:01:45.849]  You know we can start back with the Civil War and show many scholars believe this is when federalism was clearly asserted and when federal power over the states illegitimately, illegitimately clearly from the
[01:01:48.334 --> 01:01:58.688]  Founder's statements, the Bill of Rights, Constitution, Declaration of Independence, but that was really thrown off by the states, not just the southern states but the northern states, by the late 1870s.
[01:01:58.688 --> 01:02:04.075]  It was resisted and Posse Comitatus was put into place in 1878 to bar that.
[01:02:08.556 --> 01:02:18.071]  And then the banks, feverishly, the British banks particularly, came in and financed the new robber-bearing class in the railroads to try to control Western expansion and consolidate.
[01:02:18.071 --> 01:02:21.096]  They did to a great extent, and just in the next 40 years or so,
[01:02:25.777 --> 01:02:45.205]  By 1913, we're able to take over the issuance of the currency and credit in this country, and to have regulatory power over different disparate banks and different subsections of the financial structure that was extremely diversified and somewhat wildcat, of course, and speculative, but still free.
[01:02:45.205 --> 01:02:49.327]  That was why we had 25% growth rate some years.
[01:02:49.327 --> 01:02:50.988]  Oh, it was freedom, and it was wild.
[01:02:52.657 --> 01:02:57.280]  And so it took them a long time to reign that in and consolidate it.
[01:02:57.280 --> 01:03:00.222]  Then they engineered a mass crash in 1929.
[01:03:00.222 --> 01:03:15.631]  They promised to bring in the Federal Reserve to end booms and busts that were localized and the economy was so diversified that it never caused even regional problems, silver runs and other bank problems.
[01:03:15.631 --> 01:03:18.253]  It was really up to you to make the proper investment.
[01:03:18.253 --> 01:03:20.494]  Then they came in, took over, and a few years later gave us the
[01:03:21.437 --> 01:03:25.458]  We're going to walk through the tyranny timeline.
[01:03:25.458 --> 01:03:30.019]  And you'll notice that with Oklahoma City and the 9-11, everything accelerates.
[01:03:30.019 --> 01:03:38.221]  And what took 50 years, 60, 70, 80 years to develop, tyranny-wise, could be dwarfed in just a few years.
[01:03:38.221 --> 01:03:41.142]  So I'll briefly walk through this, and then we'll take your calls.
[01:03:51.847 --> 01:03:55.353]  It's here, after a year in production and traveling to distant lands.
[01:03:55.353 --> 01:03:57.657]  My new film Terror Storm is complete.
[01:03:57.657 --> 01:04:05.310]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[01:04:05.999 --> 01:04:13.442]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[01:04:13.442 --> 01:04:25.186]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[01:04:25.186 --> 01:04:29.127]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[01:04:29.127 --> 01:04:31.408]  It's an anthology of government crimes.
[01:04:31.408 --> 01:04:35.249]  Terror Storm is a film that everyone who wants to be truly informed must see.
[01:04:35.849 --> 01:04:42.834]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[01:04:48.732 --> 01:04:49.653]  Terrorism.
[01:04:49.653 --> 01:04:50.513]  Terrorism.
[01:04:50.513 --> 01:04:56.838]  Chemical attacks, dirty bombs, fallout, biological attack, anthrax, and to top it all off, duct tape and plastic.
[01:04:56.838 --> 01:04:58.679]  Alarming words for our time.
[01:04:58.679 --> 01:05:01.541]  But how do you protect your family during such a crisis?
[01:05:01.541 --> 01:05:16.151]  The video sheltering in place surviving acts of terrorism from biological, chemical, and radioactive fallout was developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[01:05:16.151 --> 01:05:16.632]  government.
[01:05:16.632 --> 01:05:18.373]  Anyone can follow the simple instructions.
[01:05:18.593 --> 01:05:24.857]  Yes, it's presented by a housewife as they walk you step-by-step through the process of preparing your home as a shelter.
