[00:00:00.029 --> 00:00:00.630]  I don't know.
[01:49:19.239 --> 01:49:25.764]  And, you know, don't ever think that there's like this magical, you know, memo that goes around, you have to talk this way.
[01:49:25.824 --> 01:49:26.404]  It's the milieu.
[01:49:26.464 --> 01:49:32.888]  It's how, you know, no matter where you are, it's how just the organism itself, people flow along with that.
[01:49:32.968 --> 01:49:41.094]  And, you know, to see, and that was the last time I was here, to see what MTV has become and the position they're taking was very disappointing for my alma mater.
[01:49:41.454 --> 01:49:50.070]  Yeah, I mean did you see the outright brainwashing and propaganda and it's just really interesting that it's almost so heavy-handed that
[01:49:51.472 --> 01:49:53.132]  It's caused people to wake up.
[01:49:53.193 --> 01:49:54.633]  So you almost got to be thankful for it.
[01:49:54.953 --> 01:49:57.033]  Just like all of these kids being born with autism.
[01:49:57.934 --> 01:50:04.115]  They're all being born at a certain time all at once to force humanity to go, what the hell is going on?
[01:50:04.395 --> 01:50:05.816]  We shouldn't all have cancer.
[01:50:05.936 --> 01:50:06.696]  We shouldn't all be sick.
[01:50:06.816 --> 01:50:07.716]  Something's happening.
[01:50:08.016 --> 01:50:14.538]  So it's almost as if it's a divine happening that's forcing us to wake up on a mass scale.
[01:50:15.578 --> 01:50:19.301]  You know, I would say that that's kind of a good thing, that we're being bombarded with it.
[01:50:19.321 --> 01:50:23.545]  I'm not quite sure I'm on board with the divine intervention giving kids autism.
[01:50:24.146 --> 01:50:26.187]  I think that may be things like Atrazine.
[01:50:26.308 --> 01:50:27.869]  Yes, agreed!
[01:50:27.889 --> 01:50:34.815]  And it's also recognizing there are children who are very special, who may not be the norm, who are usually highly intelligent.
[01:50:35.095 --> 01:50:35.716]  Very much so.
[01:50:36.076 --> 01:50:37.077]  I'm with you on that.
[01:50:53.048 --> 01:51:12.055]  Well we have this, it is our free will universe and so for such a long time people have just sort of sat back and allowed our food supply, air, everything to just be bombarded with this onslaught of chemicals, pharmaceuticals and everything and then just wondering, I mean so it's almost like, wake up people, wake up!
[01:51:12.515 --> 01:51:14.416]  And I feel like humanity truly has with this.
[01:51:15.316 --> 01:51:16.697]  I want to start being less apologetic.
[01:51:16.877 --> 01:51:30.905]  I absolutely think, just to clarify this and then we can move on to Trump because this is bigger news, there is no question in my personal brain that there is a corollary link between vaccinating, not having a blood brain barrier, and autism.
[01:51:31.085 --> 01:51:31.646]  No question.
[01:51:31.866 --> 01:51:32.086]  For me.
[01:51:32.850 --> 01:51:41.715]  Well, it's nice to see that Robert Kennedy will be running the Vaccine Safety Council.
[01:51:42.655 --> 01:51:45.837]  We've had this fund for many, many years in the United States.
[01:51:46.598 --> 01:51:50.099]  The pharmaceutical companies are indemnified.
[01:51:53.001 --> 01:51:56.144]  By law, they are untouchable.
[01:51:56.404 --> 01:52:01.028]  But there is this huge fund that pays people, you know, just take the money and shut up.
[01:52:01.188 --> 01:52:05.551]  If your kid has severe harm or death, but there's no admission of guilt.
[01:52:05.932 --> 01:52:06.772]  No, no.
[01:52:06.832 --> 01:52:07.713]  Hush money, sort of.
[01:52:07.733 --> 01:52:08.373]  That would be silly.
[01:52:08.414 --> 01:52:12.857]  But, you know, of course there's some original vaccines that I think are pretty darn good.
[01:52:12.977 --> 01:52:13.638]  Yeah, of course.
[01:52:15.219 --> 01:52:17.941]  I think it's giving like 30 before the age of 3, that's the problem.
[01:52:17.961 --> 01:52:19.122]  That's a little much.
[01:52:19.683 --> 01:52:28.850]  Other countries that don't have these communicable diseases don't bombard their children with the vaccine.
[01:52:28.910 --> 01:52:34.314]  I think it's everywhere now and you know, if there's one thing that bothers me the most, it's Gardazil, it's HPV.
[01:52:34.334 --> 01:52:40.459]  I have many women in my life and they are terrorized by the pharmaceutical system for something that
[01:52:41.079 --> 01:52:44.042]  Really, a lot of people have and you can get rid of it yourself.
[01:52:44.062 --> 01:52:55.032]  Yeah, well, and also too, Gardasil, it'll cure, it'll help you not get those certain two types of cervical cancer, but it makes you more susceptible to 17 other kinds that are much worse than those.
[01:52:55.052 --> 01:52:56.112]  They don't tell you that though.
[01:52:56.153 --> 01:52:59.315]  But that's in every, every, every Western country now.
[01:52:59.435 --> 01:53:07.723]  Every Western country, they're pushing the HPV vaccination for boys as well, of course, because, you know, boys have cervical issues.
[01:53:08.208 --> 01:53:12.591]  Right, well and that's the reason why it's so prevalent is because there's no test for it when the guys have it.
[01:53:12.651 --> 01:53:29.281]  But it's, yeah, it's a dangerous precedent we're setting and I feel like we do have a president that's kind of going, you know what, I'm going to thumb my nose in your face and I'm going to appoint people who are, I forget these other appointees, like people who are questioning climate change.
[01:53:29.301 --> 01:53:35.805]  I'm going to put him in charge of the EPA and I'm going to let Robert Kennedy be in charge of this, let's study this!
[01:53:37.046 --> 01:53:50.506]  Let's actually get some people in there who aren't afraid to ask the the hard tough questions that don't just go along with the typical narrative and you know which you'll be demonized if you dare say well wait a minute is the science settled?
[01:53:51.823 --> 01:53:52.904]  Well, we're going to see how it goes.
[01:53:53.585 --> 01:53:56.468]  I'm cautiously very optimistic about everything.
[01:53:57.028 --> 01:53:58.069]  I think it's a clean slate.
[01:53:58.390 --> 01:54:01.312]  It obviously is something, a completely new direction.
[01:54:02.814 --> 01:54:07.819]  And, you know, I think within a couple weeks we'll already know how things are going.
[01:54:07.939 --> 01:54:12.103]  But that'll have to be based upon data and not, obviously, based upon mainstream reporting.
[01:54:12.263 --> 01:54:12.504]  Yes.
[01:54:12.644 --> 01:54:15.086]  Well, Adam, I think that what's happening here is you
[01:54:16.246 --> 01:54:21.973]  You just don't want to be featured in any of these videos that we make in a year or two with all the crying Obama people.
[01:54:21.993 --> 01:54:23.454]  Who, me?
[01:54:23.654 --> 01:54:25.296]  I would be perfect for that!
[01:54:25.376 --> 01:54:26.678]  Come on!
[01:54:27.399 --> 01:54:28.200]  Trump, yay!
[01:54:28.220 --> 01:54:29.521]  He's gonna save everything!
[01:54:29.561 --> 01:54:30.843]  I have to adjust my man bun.
[01:54:34.072 --> 01:54:35.774]  I did not have a mullet.
[01:54:35.794 --> 01:54:39.737]  This is technically not a mullet that I had.
[01:54:39.798 --> 01:54:41.679]  It was beautiful blonde locks.
[01:54:41.699 --> 01:54:42.940]  I did not have a mullet!
[01:54:51.997 --> 01:54:53.338]  Fine, I think I've overstayed my welcome here.
[01:54:53.358 --> 01:54:57.082]  Yeah, I think we definitely need to pull up some photos from the past.
[01:54:57.422 --> 01:54:58.123]  We'll find those.
[01:54:58.903 --> 01:55:01.065]  Oh, you don't want to see my family photos from the past.
[01:55:01.786 --> 01:55:03.067]  She did have a little bit of a moment.
[01:55:03.107 --> 01:55:05.830]  Yeah, my mom gave me really awesome home haircuts.
[01:55:06.791 --> 01:55:10.855]  Okay, well we're going to go to a report from one of our reporters there on the field.
[01:55:11.335 --> 01:55:14.198]  So I wanted to thank you, Margaret Howell and Adam Curry.
[01:55:14.238 --> 01:55:17.781]  What time do you do the live version of the No Agenda?
[01:55:17.961 --> 01:55:20.462]  Well, we'll be deconstructing, of course, this whole inauguration.
[01:55:20.522 --> 01:55:26.165]  We do it live on Sunday, No Agenda Show, noagendashow.com, and that starts at 11 o'clock Austin time.
[01:55:26.185 --> 01:55:28.526]  But of course, the podcast, you can listen to it anytime you want.
[01:55:28.666 --> 01:55:29.526]  Anytime you want.
[01:55:29.626 --> 01:55:29.946]  Excellent.
[01:55:29.966 --> 01:55:31.127]  Well, thank you so much for joining us.
[01:55:31.167 --> 01:55:31.387]  Thank you.
[01:55:31.407 --> 01:55:31.987]  Nice meeting you.
[01:55:32.127 --> 01:55:32.327]  Again.
[01:55:33.228 --> 01:55:33.528]  Yes.
[01:55:34.008 --> 01:55:40.471]  And we're going to go ahead and play this report from Kid Daniel's watch, Explosions, Fires at Anti-Trump D.C.
[01:55:40.531 --> 01:55:41.071]  Protest.
[01:55:48.106 --> 01:55:52.829]  I'm at 13th Street and K Street.
[01:55:52.849 --> 01:55:58.953]  It sounds like flashbang explosions.
[01:56:18.203 --> 01:56:20.570]  Mary's blown out.
[01:56:20.751 --> 01:56:22.797]  We're wearing goggles.
[01:56:38.260 --> 01:56:40.721]  You hyped up under those f***ing kicks!
[01:56:40.861 --> 01:56:42.621]  Come on then!
[01:56:42.801 --> 01:56:43.261]  One unit!
[01:56:43.581 --> 01:56:49.103]  If you break up that unit by not standing together, then you're not a unit!
[01:56:49.143 --> 01:56:50.023]  Hey, that's my car.
[01:56:50.163 --> 01:56:53.184]  It's a pleasure to meet you, sir.
[01:56:53.424 --> 01:56:54.704]  It's not a standing round.
[01:56:54.824 --> 01:56:55.705]  Alright, alright.
[01:56:55.725 --> 01:56:56.605]  Sure, bye bye.
[01:57:10.365 --> 01:57:10.845]  Don't touch me.
[01:57:10.885 --> 01:57:11.505]  You're a journalist.
[01:57:36.493 --> 01:57:36.693]  Back up!
[01:57:36.733 --> 01:57:36.893]  Back up!
[01:57:36.933 --> 01:57:37.093]  Back up!
[01:57:37.113 --> 01:57:37.274]  Back up!
[01:57:37.294 --> 01:57:37.514]  Back up!
[01:57:37.534 --> 01:57:37.734]  Back up!
[01:57:37.754 --> 01:57:37.994]  Back up!
[01:57:38.014 --> 01:57:38.214]  Back up!
[01:57:38.234 --> 01:57:38.394]  Back up!
[01:57:38.434 --> 01:57:38.634]  Back up!
[01:57:38.675 --> 01:57:38.915]  Back up!
[01:57:38.955 --> 01:57:39.155]  Back up!
[01:58:06.599 --> 01:58:08.022]  Hey Daniel, Head4Wars.com.
[01:58:08.123 --> 01:58:11.269]  Watching the scene in the corner of 12th and L Street.
[01:58:12.392 --> 01:58:15.980]  Looks like they are burning an American flag or something.
[01:58:16.000 --> 01:58:16.621]  Let's go take a look.
[01:58:22.291 --> 01:58:26.674]  This is live, everybody.
[01:58:27.715 --> 01:58:39.463]  This is the burning sensation of the acres, of the whole acres.
[01:58:39.523 --> 01:58:40.424]  Please!
[01:58:45.664 --> 01:58:49.188]  So we're at a four-to-one media to protest our situation.
[01:58:49.208 --> 01:58:50.229]  I'm getting out of here.
[01:59:05.743 --> 01:59:07.325]  This is not the news!
[01:59:07.365 --> 01:59:08.106]  This is not the news!
[01:59:08.167 --> 01:59:09.528]  This is not the news!
[01:59:09.568 --> 01:59:10.910]  This is not the news!
[01:59:10.930 --> 01:59:12.092]  This is not the news!
[01:59:12.172 --> 01:59:13.393]  This is not the news!
[01:59:32.122 --> 01:59:39.226]  I am very proud to announce the introduction of the highest quality InfoWars Biome Defense Probiotic.
[01:59:39.607 --> 01:59:52.835]  We wanted to come out with the largest spectrum of high quality known probiotics that have been proven to improve overall digestion and health and detoxification in the body.
[01:59:52.875 --> 01:59:56.897]  But this is the limited first run to the public, so please take advantage of it today.
[01:59:57.157 --> 01:59:59.379]  Support your own health and support the InfoWars.
[02:00:05.077 --> 02:00:05.177]  Yeah.
[02:00:12.284 --> 02:00:18.448]  We're selling a product, DNA Force, that is the very best nutraceutical that we can produce.
[02:00:18.928 --> 02:00:21.710]  Dr. Grip, it took years for you to develop DNA Force for us.
[02:00:22.050 --> 02:00:27.233]  It's been something that I've been working on for a long time, Alex, because I think it's very, very important.
[02:00:27.653 --> 02:00:33.637]  What the aging process is, is when the cell replicates, we lose a little bit of our telomeres.
[02:00:33.777 --> 02:00:36.919]  Telomeres are the little cups on the end of our chromosomes.
[02:00:37.059 --> 02:00:38.500]  And when it runs out, you start dying.
[02:00:38.700 --> 02:00:42.864]  We chose the PQQ because it has over 175 different clinical trials.
[02:00:43.044 --> 02:00:45.907]  It's one of the most effective substances in the world.
[02:00:45.987 --> 02:00:47.568]  It works like an antioxidant.
[02:00:47.648 --> 02:00:50.831]  It works to repair nerve growth factor.
[02:00:51.131 --> 02:00:53.434]  So this is a formula to deliver the maximum amount.
[02:00:53.734 --> 02:00:54.695]  It's in powder form.
[02:00:54.775 --> 02:00:57.477]  We have so many five-star reviews.
[02:00:57.657 --> 02:00:58.258]  I take this.
[02:00:58.378 --> 02:01:00.080]  This is the product that I take.
[02:01:00.180 --> 02:01:02.161]  Infowarslife.com and the profit we make.
[02:01:02.982 --> 02:01:03.743]  We fight the Globals.
[02:01:03.783 --> 02:01:04.624]  We fight the New World Order.
[02:01:04.904 --> 02:01:11.530]  Secure your DNA force today at Infowarslife.com or call toll free 888-253-3139.
[02:01:12.250 --> 02:01:16.674]  We have the new product at Infowarslife.com, BioTrue Selenium.
[02:01:16.734 --> 02:01:27.664]  We've had so many requests over the years for selenium and just recently we were able to source a certified organic bioavailable selenium from mustard seed extract.
[02:01:27.844 --> 02:01:32.747]  When you take selenium in the body, it actually benefits the detoxification systems in your body.
[02:01:32.867 --> 02:01:35.389]  It helps balance the thyroid gland.
[02:01:35.449 --> 02:01:36.950]  It helps detoxify.
[02:01:37.170 --> 02:01:39.992]  Selenium is another one of those absolute must-haves.
[02:01:40.052 --> 02:01:44.795]  The highest concentration of selenium is in the thyroid gland, but it's actually used all over the body.
[02:01:44.815 --> 02:01:51.059]  As a matter of fact, there's 25 genes in the body that are directly dependent upon selenium.
[02:01:51.100 --> 02:01:56.383]  So it really is an all-around nutrient that everybody really needs.
[02:01:56.403 --> 02:01:57.824]  I'm taking it now, every day.
[02:01:57.824 --> 02:01:58.845]  Okay, this is so key.
[02:01:59.106 --> 02:02:03.391]  BioTrue Selenium is the product, the best selenium that we could bring you.
[02:02:03.431 --> 02:02:05.533]  We believe it's the best out there at a very, very low price.
[02:02:05.633 --> 02:02:09.057]  Exclusively available at InfowarsLive.com or by calling toll-free 888-253-3139.
[02:02:09.077 --> 02:02:09.778]  Everyone please stand.
[02:02:32.130 --> 02:02:35.213]  Please raise your right hand and repeat after me.
[02:02:35.233 --> 02:02:39.037]  I, Donald John Trump, do solemnly swear.
[02:02:39.877 --> 02:02:42.880]  I, Donald John Trump, do solemnly swear.
[02:02:43.260 --> 02:02:45.302]  That I will faithfully execute.
[02:02:45.943 --> 02:02:48.125]  That I will faithfully execute.
[02:02:48.345 --> 02:02:51.028]  The office of President of the United States.
[02:02:51.408 --> 02:02:54.349]  The office of President of the United States.
[02:02:54.770 --> 02:02:56.731]  And will, to the best of my ability.
[02:02:57.231 --> 02:02:59.412]  And will, to the best of my ability.
[02:02:59.792 --> 02:03:01.853]  Preserve, protect and defend.
[02:03:02.273 --> 02:03:04.094]  Preserve, protect and defend.
[02:03:04.354 --> 02:03:06.355]  The Constitution of the United States.
[02:03:06.495 --> 02:03:08.856]  The Constitution of the United States.
[02:03:08.996 --> 02:03:09.837]  So help me God.
[02:03:10.057 --> 02:03:10.917]  So help me God.
[02:03:11.437 --> 02:03:12.658]  Congratulations, Mr. President.
[02:04:21.112 --> 02:04:31.489]  What a great honor to be able to introduce for the first time ever anywhere, the 45th President of the United States of America, Donald J. Trump.
[02:04:57.665 --> 02:05:12.217]  Chief Justice Roberts, President Carter, President Clinton, President Bush, President Obama, fellow Americans, and people of the world, thank you.
[02:05:17.958 --> 02:05:31.649]  We, the citizens of America, are now joined in a great national effort to rebuild our country and restore its promise for all of our people.
[02:05:33.791 --> 02:05:41.677]  Together, we will determine the course of America and the world for many, many years to come.
[02:05:43.160 --> 02:05:44.762]  We will face challenges.
[02:05:45.383 --> 02:05:47.045]  We will confront hardships.
[02:05:47.666 --> 02:05:49.708]  But we will get the job done.
[02:05:51.150 --> 02:05:57.357]  Every four years, we gather on these steps to carry out the orderly and peaceful transfer of power.
[02:05:58.504 --> 02:06:09.253]  And we are grateful to President Obama and First Lady Michelle Obama for their gracious aid throughout this transition.
[02:06:09.914 --> 02:06:12.196]  They have been magnificent.
[02:06:12.516 --> 02:06:12.977]  Thank you.
[02:06:20.463 --> 02:06:21.944]  Today's ceremony, however,
[02:06:22.813 --> 02:06:24.753]  Has very special meaning.
[02:06:25.654 --> 02:06:31.795]  Because today, we are not merely transferring power from one administration to another.
[02:06:32.455 --> 02:06:34.036]  Or from one party to another.
[02:06:34.716 --> 02:06:38.837]  But we are transferring power from Washington D.C.
[02:06:39.397 --> 02:06:42.498]  and giving it back to you, the people.
[02:06:51.627 --> 02:06:53.388]  I make this promise.
[02:06:54.709 --> 02:06:58.271]  We will make America strong again.
[02:07:00.453 --> 02:07:03.715]  We will make America proud again.
[02:07:05.396 --> 02:07:08.698]  We will make America safe again.
[02:07:11.200 --> 02:07:14.502]  And we will make America great again!
[02:07:14.642 --> 02:07:19.105]  Ladies and gentlemen, the next President of the United States, Donald Trump!
[02:07:27.790 --> 02:07:28.399]  The show goes on!
[02:08:37.409 --> 02:08:39.850]  Representing College Station, Texas.
[02:08:40.110 --> 02:08:46.113]  A youth country and western dance team made up of boys and girls from ages 8 to 18.
[02:08:46.153 --> 02:08:50.155]  These are the Little and Elite Wranglers from College Station, Texas.
[02:09:09.424 --> 02:09:16.925]  Once again, the Boy Scouts of America from Bethesda, Maryland, carrying state flags in the order that they entered the Union.
[02:09:16.965 --> 02:09:30.048]  From Maine, Missouri, Arkansas, Michigan, Florida, Texas, Iowa, Wisconsin, California, Minnesota, and Oregon.
[02:09:30.708 --> 02:09:37.229]  Let's hear it once again for the Boy Scouts of America National Capital Area Council for their participation today.
[02:09:45.313 --> 02:09:55.439]  Now, once again, to tell you about our next military element from the DoD, our special announcer for the day, Marine Corporal Alex Smith.
[02:09:55.479 --> 02:10:03.084]  Coming up next is the Air Force, and representing them in today's parade is the Air Force staff.
[02:10:03.104 --> 02:10:08.067]  Surprising, the four-member staff are members of each component of the service.
[02:10:08.307 --> 02:10:14.211]  Active Duty, Reserve, National Guard, and the United States Air Force Academy.
[02:10:41.749 --> 02:10:41.829]  Yeah!
[02:10:59.975 --> 02:11:02.857]  Let's hear it for the Air Force Band!
[02:11:02.877 --> 02:11:12.982]  Following them is the United States Air Force Academy, represented by 90 cadets of the United States Air Force Academy, marching beneath the colors of the Cadet Wing.
[02:11:13.022 --> 02:11:16.985]  These young men and women represent more than 4,000 members of the Air Force Cadet Wing.
[02:11:18.346 --> 02:11:20.329]  Following them is the United States Air Force.
[02:11:20.870 --> 02:11:24.356]  Representing the active duty Air Force is the United States Air Force Honor Guard.
[02:11:24.777 --> 02:11:29.184]  The all-volunteer unit has represented the Air Force at official ceremonies around the nation since 1948.
[02:11:32.831 --> 02:11:35.314]  Following them is the United States Air Force Color Guard.
[02:11:35.914 --> 02:11:41.900]  Proudly carrying the colors of the nation, the United States Air Force are members of the United States Air Force Honor Guard.
[02:11:42.520 --> 02:11:53.571]  Established in 1948, the Honor Guard performs in a variety of ceremonies, including promotions, retirements, military funerals, and state funerals, including President Reagan's.
[02:11:55.171 --> 02:12:11.333]  Now marching on behalf of the United States Air National Guard, members of the District of Columbia Air National Guard, the Capitol Guardians, have supported every presidential inauguration since 1861, the inauguration of President Lincoln.
[02:12:20.197 --> 02:12:22.418]  Following them is the United States Air Force Reserve.
[02:12:22.778 --> 02:12:36.464]  Representing nearly 70,000 citizen airmen of the United States Air Force Reserve is the 459th Air Refueling Wing located at Joint Base Andrews, Maryland.
[02:12:36.484 --> 02:12:43.006]  Throughout its history, the Citadel has maintained a tradition of duty, pride, and excellence as part of the cadet experience.
[02:12:43.567 --> 02:12:49.309]  Please welcome, from Charleston, South Carolina, the Citadel Regimental Bag, Pipes, and Bands.
[02:13:38.175 --> 02:13:40.850]  These 61 members are first-class senior cadets.
[02:13:49.690 --> 02:13:55.911]  And this equestrian unit is the 1st Cavalry Division's Horse Cavalry Detachment from Fort Hood, Texas.
[02:13:56.411 --> 02:14:01.472]  A special ceremonial unit for the Department of the Army, founded in 1972.
[02:14:02.052 --> 02:14:14.755]  Comprised of active duty soldiers, the unit has performed in ceremonies across the country, including 13 Tournament of Roses parades and 5 inaugural parades.
[02:14:17.964 --> 02:14:23.347]  Now the Olivet Nazarene University Tiger Marching Band from Corbinaze, Illinois.
[02:14:33.492 --> 02:14:37.794]  This unit was the lead band in the 2016 London New Year's Day Parade.
[02:15:21.695 --> 02:15:22.456]  And welcome back.
[02:15:22.496 --> 02:15:27.657]  You are watching InfoWars' 14-hour live coverage of the presidential inauguration.
[02:15:27.837 --> 02:15:31.978]  Donald Trump is officially the 45th president of the United States.
[02:15:32.058 --> 02:15:35.759]  Those pesky protesters did not get their resistance.
[02:15:35.820 --> 02:15:36.780]  It did not work.
[02:15:37.300 --> 02:15:40.441]  Darren McBreen, I mean, what an incredible day.
[02:15:41.101 --> 02:15:42.222]  How do you feel?
[02:15:42.322 --> 02:15:45.084]  To me it feels like election night all over again.
[02:15:45.124 --> 02:15:48.126]  So it gives us an opportunity to celebrate it all over again.
[02:15:48.367 --> 02:15:56.753]  And we have an administration that's eager to basically do an about face on all of Obama's policies.
[02:15:57.273 --> 02:16:01.196]  And I'm looking forward to the White House Press Club.
[02:16:01.997 --> 02:16:03.498]  Or the Press Corps, that's what they call it.
[02:16:03.658 --> 02:16:07.723]  That's going to change big time because for the first time we're going to have independent media in it.
[02:16:08.043 --> 02:16:11.727]  Like I always imagine, Leanne McAdoo, Mr. President, I have a question?
[02:16:11.787 --> 02:16:13.829]  Yes, Leanne McAdoo, Infowars.com, I have a question.
[02:16:14.150 --> 02:16:21.698]  So that's going to be a reality in the near future and there's a new sheriff in town and the globalists are not too happy.
[02:16:21.818 --> 02:16:24.359]  Yes, actually as 1159 a.m.
[02:16:24.579 --> 02:16:30.081]  Eastern, the new sheriff in town, evidence of the regime change on the White House website.
[02:16:30.281 --> 02:16:36.282]  All references to climate change have been deleted from the White House website today at noon.
[02:16:36.823 --> 02:16:44.125]  The official White House website had a very lengthy information page about the threat of climate change and the steps the federal government had taken to fight it.
[02:16:44.225 --> 02:16:51.207]  At noon, at the instant Donald Trump took office, the page was gone, as well as any mention of climate change or global warming.
[02:16:51.587 --> 02:17:00.190]  So it's going to be very interesting how we're going to be kind of undoing all of the agenda, this progressive agenda that has been really shoved down our throats for the last eight years.
[02:17:00.890 --> 02:17:03.571]  And I see we've got our guys there on the ground.
[02:17:03.591 --> 02:17:04.211]  There they are.
[02:17:04.811 --> 02:17:09.233]  Rob Dew and Owen Schroyer, of course, have been right there with the Goblins.
[02:17:09.653 --> 02:17:12.854]  Guys, how deep did you get with the Goblins?
[02:17:12.914 --> 02:17:16.055]  Just, you know, wading through knee deep?
[02:17:16.115 --> 02:17:16.335]  Knee deep.
[02:17:16.995 --> 02:17:18.496]  You didn't get in bed with the Goblins, did you?
[02:17:19.355 --> 02:17:21.637]  He might have, I didn't.
[02:17:21.817 --> 02:17:28.381]  I've got some videos that I haven't uploaded yet that I'm going to upload tonight where I'm pretty much right in the belly of the beast with the goblins.
[02:17:29.182 --> 02:17:37.688]  And I think Kit Daniel actually took a video, I don't know if he put it up yet, but we're standing on the road and the whole protest is literally marching right at me.
[02:17:37.708 --> 02:17:39.970]  So I'm standing right in front of them.
[02:17:40.350 --> 02:17:41.731]  I wish I could have had my bullhorn.
[02:17:42.091 --> 02:17:44.473]  But we were able to talk to a couple of those protesters.
[02:17:44.633 --> 02:17:47.075]  But no, honestly, they were pretty weak, I would say.
[02:17:47.435 --> 02:17:48.736]  Oh, and I have a little story.
[02:17:49.156 --> 02:17:52.359]  Me and Josh were walking by and I go, oh my God, look, it's the Anarchists.
[02:17:52.459 --> 02:17:53.820]  And there are the Black Bok Anarchists.
[02:17:53.840 --> 02:17:57.842]  There's probably eight or nine of them with a female trailing behind.
[02:17:57.882 --> 02:18:00.564]  But I guess they were all other males because they all had their faces covered.
[02:18:00.845 --> 02:18:02.606]  And they had their big flags and they're walking.
[02:18:03.166 --> 02:18:04.507]  And I stop and film them.
[02:18:04.627 --> 02:18:09.671]  And then as they walk by me, I go, ah, I guess, I say something like, I guess you guys didn't stop the inauguration.
[02:18:12.463 --> 02:18:21.031]  And the guy turned around like he was going to come fight me, and he stopped short because I just stood there, and I had the Warhammer, which... Bring the Warhammer over here, let's give him some screen time.
[02:18:21.071 --> 02:18:23.633]  You're giving the Warhammer a little love?
[02:18:23.653 --> 02:18:25.295]  Hey, grab him by the Warhammer.
[02:18:25.415 --> 02:18:25.915]  Exactly.
[02:18:26.656 --> 02:18:29.438]  And I was holding this in my hand.
[02:18:29.458 --> 02:18:30.900]  Right here is the Warhammer.
[02:18:31.600 --> 02:18:41.944]  It's got a light on it, this thing which tells time, and a shotgun mic, and an InfoWars mic, and it holds a couple iPhones, and it's pretty badass.
[02:18:42.004 --> 02:18:44.264]  And it can also choke people with it.
[02:18:44.344 --> 02:18:45.345]  It looks like a transformer.
[02:18:45.365 --> 02:18:47.646]  We're looking to install the rape whistle on here soon.
[02:18:48.786 --> 02:18:50.887]  But I just stood there and he stopped short and goes...
[02:18:51.807 --> 02:18:54.069]  Alex Jones is really Bill Hicks!
[02:19:09.102 --> 02:19:09.342]  No!
[02:19:09.562 --> 02:19:10.663]  The frogs are doing it!
[02:19:10.723 --> 02:19:11.663]  The frogs are doing it!
[02:19:11.683 --> 02:19:12.583]  It like runs off.
[02:19:12.923 --> 02:19:14.304]  And it's like these people have nothing.
[02:19:14.664 --> 02:19:16.144]  It was very strange behavior.
[02:19:16.324 --> 02:19:16.705]  Here's the thing.
[02:19:16.725 --> 02:19:26.068]  They were attacking women earlier today that were trying to get into the parade route and Alex saw this happening and he actually had to be removed by the police.
[02:19:26.088 --> 02:19:30.189]  They were moved into another safe area because he was about to attack these people who were going after women.
[02:19:30.589 --> 02:19:41.276]  So, and these are the same people that were, you know, they cover their faces, they wear all black, they pretend to be anarchists, but really they're paid socialists, and they're probably trust fund kids as well.
[02:19:43.314 --> 02:19:44.415]  He saw them attacking women.
[02:19:44.455 --> 02:19:45.336]  Women were coming out bloody.
[02:19:45.537 --> 02:19:47.399]  We interviewed two of them during the last Facebook Mentions.
[02:19:47.739 --> 02:19:48.600]  They came on.
[02:19:48.960 --> 02:19:51.763]  One lady was so distraught about it, she wouldn't even show her face.
[02:19:51.783 --> 02:19:54.667]  She turned her back to the camera and told her story of how she was attacked.
[02:19:54.867 --> 02:19:55.147]  Wow.
[02:19:55.367 --> 02:19:56.328]  And this is serious.
[02:19:56.388 --> 02:19:58.991]  I mean, these are men attacking women.
[02:19:59.352 --> 02:20:01.314]  That's how weak these people are.
[02:20:01.374 --> 02:20:02.996]  That just shows you what cowards they are.
[02:20:03.476 --> 02:20:07.541]  Yeah, and it's just me and Josh and there was like eight of them.
[02:20:08.261 --> 02:20:09.643]  All right, but we probably could have taken them.
[02:20:11.145 --> 02:20:11.825]  I was ready.
[02:20:12.306 --> 02:20:20.956]  I like the names they come up with because one of the names that was at the Deplora Ball last night, an anti-Trump group, the DC Anti-Fascist Coalition.
[02:20:21.236 --> 02:20:23.719]  Yeah, there's a lot of anti-fascist coalitions out here.
[02:20:24.179 --> 02:20:24.680]  Beating women.
[02:20:24.700 --> 02:20:27.604]  Ignorantly believe that Donald Trump is some kind of fascist.
[02:20:27.624 --> 02:20:32.751]  This morning they were calling me a Nazi, and yet they have a sign that says socialism.
[02:20:33.151 --> 02:20:37.658]  And they don't understand that the Nazi party was the National Socialist Party.
[02:20:38.058 --> 02:20:39.280]  They just don't understand that.
[02:20:39.625 --> 02:20:45.449]  Hey, I know you guys have got Airbnb there, but are you staying, like, what is this Secret Society artwork behind you guys?
[02:20:46.209 --> 02:20:47.390]  Ah, I'm glad you asked.
[02:20:47.510 --> 02:20:48.471]  You're not allowed to know.
[02:20:48.511 --> 02:20:52.573]  If you look right here, it's the Rosicrucian seal right there.
[02:20:52.593 --> 02:20:53.474]  Subliminal messaging.
[02:20:53.534 --> 02:20:56.796]  Actually, this was the artwork in the place that we rented.
[02:20:57.657 --> 02:21:00.280]  There was a big mirror here and we took that off because it looked weird.
[02:21:00.300 --> 02:21:02.963]  That's actually the Trump lion right there.
[02:21:03.003 --> 02:21:04.385]  That's the Trump lion that you're seeing.
[02:21:04.425 --> 02:21:06.247]  So we grabbed some artwork and put it up.
