[00:00:18.717 --> 00:00:20.658]  Welcome to the Info Wars Nightly News.
[00:29:17.132 --> 00:29:21.036]  Since 1975, violent crime in Sweden has increased by 300%, and rape has increased by 1,472%.
[00:29:28.502 --> 00:29:34.347]  German Chancellor Angela Merkel has called for no limits on incoming refugees.
[00:29:34.668 --> 00:29:42.214]  While British MP Owen Paterson estimates 3.6 million refugees will have entered Germany by 2020.
[00:29:43.315 --> 00:29:45.577]  And after receiving a German passport,
[00:29:45.777 --> 00:29:49.340]  Refugees will be able to move freely around the EU.
[00:29:49.620 --> 00:29:58.106]  And in France, 21st century French culture is being replaced in some areas by 7th century dogma.
[00:29:58.566 --> 00:30:03.990]  Meanwhile, France saw a 17% rise in car arson over the New Year's holiday.
[00:30:04.190 --> 00:30:09.874]  The London Telegraph reports, despite this, New Year's Eve went off without any major incident.
[00:30:10.054 --> 00:30:16.517]  The Interior Ministry insisted in a statement, adding that there were only a few troubles with public order.
[00:30:16.878 --> 00:30:23.421]  Although refugee numbers in France have swelled by 20%, deportations have dropped equally by 20%.
[00:30:24.422 --> 00:30:27.983]  It's clear that the invasion has reached unsustainable levels.
[00:30:28.204 --> 00:30:30.705]  France is just one European example
[00:30:30.905 --> 00:30:33.746]  That there is a war underway.
[00:30:33.946 --> 00:30:40.049]  March 11th through the 22nd of 2012, Mohammed Mehra shot seven, including three children.
[00:30:40.289 --> 00:30:47.671]  Knife attacks by radical jihadists in 2013 and 2014, injuring a French soldier and three police officers.
[00:30:47.872 --> 00:30:51.853]  Two separate vehicle attacks in December of 2014, injuring 21 and killing one.
[00:30:54.714 --> 00:31:02.526]  January 7th through the 9th of 2015, the Charlie Hebdo attacks and a related hostage situation killing 17 and injuring 22.
[00:31:03.307 --> 00:31:09.817]  June 2015, a jihadist delivery driver beheads a man and then attempts to blow up the building with a van.
[00:31:10.117 --> 00:31:20.980]  August 21st, 2015, a Moroccan Jihadist attempted a mass killing on a train traveling from Amsterdam to Paris, but was subdued by two Frenchmen and three U.S.
[00:31:21.020 --> 00:31:21.501]  soldiers.
[00:31:21.821 --> 00:31:26.342]  November 13th and 14th, the worst terror attack in French history.
[00:31:26.602 --> 00:31:31.627]  Alon declares the shootings hostage-taking and suicide bombing an act of war.
[00:31:32.328 --> 00:31:36.032]  130 are killed and 352 are injured.
[00:31:36.292 --> 00:31:41.897]  January 2016, a jihadist rams his car into four French soldiers, injuring two.
[00:31:42.018 --> 00:31:48.384]  June 13, 2016, a jihadist stabs a police officer and his wife in their home, killing them both.
[00:31:48.644 --> 00:31:49.085]  July 14, 2016.
[00:31:49.765 --> 00:31:59.634]  A Tunisian jihadist kills 86 and injures 434 with a truck in Nice, France during Bastille Day celebrations.
[00:31:59.815 --> 00:32:00.215]  July 19, 2016.
[00:32:02.037 --> 00:32:05.640]  A jihadist injures a family of four at a French holiday restaurant.
[00:32:05.640 --> 00:32:05.840]  I think?
[00:32:22.970 --> 00:32:23.430]  We're good to go!
[00:32:45.151 --> 00:32:48.354]  The victims were called filthy whites as they were beaten.
[00:32:48.435 --> 00:32:57.183]  Yet the totality and outcome of this invisible war continues to be normalized as if it is a side effect of the ongoing migration.
[00:32:57.304 --> 00:33:03.590]  John Bowne for InfoWars.com Wars are not cheap.
[00:33:04.231 --> 00:33:07.994]  And a lot of revolutionaries rob banks, you name it, to fund themselves.
[00:33:08.769 --> 00:33:11.591]  But I'm a restorationist, and I believe in Americana.
[00:33:12.132 --> 00:33:13.133]  I believe in the Renaissance.
[00:33:13.153 --> 00:33:14.594]  That's why I harp on it constantly.
[00:33:15.234 --> 00:33:22.040]  And so we fund our operation by bringing you the very best game-changing, tip-of-the-spear products that are out there.
[00:33:22.380 --> 00:33:26.784]  And for us, things like game-changing, tip-of-the-spear, that's not rhetoric.
[00:33:27.364 --> 00:33:36.432]  That's why on major third-party sites, we get 4.7, 4.8, 4.9 reviews that nobody else gets by the thousands.
[00:33:37.383 --> 00:33:49.015]  Because we go out and do the research, the same ideas, the same research, the same technology, the same sources that we use to dominate the globalists politically, and try to free this republic and the world.
[00:33:49.035 --> 00:33:50.997]  We apply to the problems we bring.
[00:33:52.042 --> 00:33:58.425]  And that's why we are now announcing a new special to kick off 2017 to make our bodies great again.
[00:33:59.046 --> 00:34:03.368]  Now, a lot of the nutraceuticals that we offer, over 25 that we've developed, have sold out.
[00:34:03.388 --> 00:34:04.668]  I think 7 or 8 have sold out.
[00:34:05.109 --> 00:34:06.729]  More are coming in hopefully in the next few weeks.
[00:34:07.810 --> 00:34:08.090]  I think so.
[00:34:25.745 --> 00:34:27.006]  I've never claimed to be some beach boy.
[00:34:27.426 --> 00:34:28.386]  I was like that 20 years ago.
[00:34:28.406 --> 00:34:30.707]  I dedicated myself to working out and I was in great shape.
[00:34:30.727 --> 00:34:31.788]  I've been dedicated to fighting the globalists.
[00:34:31.808 --> 00:34:36.950]  Gained a lot of weight, but I've lost over 60, 70 pounds of fat.
[00:34:37.110 --> 00:34:38.691]  I've probably gained 20, 30 pounds of muscle.
[00:34:38.711 --> 00:34:41.332]  I've actually tried to not even do that, but that's what's happened.
[00:34:41.513 --> 00:34:46.275]  Now it's important to understand, when I get up here and tell people my views on this, I'm not lecturing you.
[00:34:46.855 --> 00:34:56.664]  I'm the worst about not even taking my own products, even though I know DNA Force is medical-grade, Japanese-developed, bio-PQQ, you name it.
[00:34:56.684 --> 00:34:57.485]  170-plus studies.
[00:34:57.505 --> 00:34:58.486]  We can make claims on this.
[00:34:58.526 --> 00:34:59.146]  This thing is like...
[00:35:00.165 --> 00:35:00.605]  We're good to go.
[00:35:21.698 --> 00:35:26.442]  We still have some supplies of it that will sell out soon, but I'm continuing to offer giant sales.
[00:35:26.823 --> 00:35:31.567]  Brain Force, our incredible nootropic, 20% more now in each bottle, 30% off.
[00:35:31.927 --> 00:35:33.389]  Super Mel Vitality, 30% off.
[00:35:34.449 --> 00:35:36.251]  Secret 12, 20% off.
[00:35:36.431 --> 00:35:37.592]  Liver Shield, 20% off.
[00:35:37.812 --> 00:35:39.434]  Survival Shield X2, 30% off.
[00:35:39.774 --> 00:35:42.797]  Knockout, the amazing sleep aid, I love taking it every day, 20% off.
[00:35:43.077 --> 00:35:44.278]  Prostagard, 20% off.
[00:35:44.639 --> 00:35:46.500]  And many others at Infowarslife.com.
[00:35:47.361 --> 00:35:59.372]  You are literally energizing this operation against the globalists, so I want to, again, salute you all and ask you to go check out the amazing specials we've got running right now for 2017 in the month of January.
[00:35:59.592 --> 00:36:00.653]  Make our bodies great again.
[00:36:02.620 --> 00:36:04.321]  Electrify your day with Secret 12.
[00:36:04.901 --> 00:36:06.241]  It's like lightning in a bottle.
[00:36:06.481 --> 00:36:10.022]  We all have days in which we just can't seem to perform at the level we'd like to.
[00:36:10.382 --> 00:36:18.125]  InfoWars Live Secret 12 is designed to naturally energize your body and mind with two great tasting and super high quality forms of vitamin B12.
[00:36:18.325 --> 00:36:23.126]  Proper vitamin and nutrient intake is essential to keep your body functioning at optimum levels.
[00:36:23.286 --> 00:36:28.748]  The reality is it's hard to take in the proper amount of vitamins we need each day with our modern diets.
[00:36:29.108 --> 00:36:36.631]  Seeker 12 by Infowars Life is an easy way to naturally upgrade your vitamin B12 intake and support your body's natural systems.
[00:36:36.871 --> 00:36:41.333]  It pairs two forms of vitamin B12 into one explosive formula.
[00:36:41.594 --> 00:36:50.437]  Vitamin B12 supports healthy energy levels through red blood cell formation and aiding in the body's natural processes, but it also assists with many other functions of the body.
[00:36:50.618 --> 00:36:53.859]  Electrify your mind and body and take your health to the next level.
[00:36:54.159 --> 00:36:57.886]  Experience the power of Secret 12 at InfoWarsLife.com.
[00:36:58.066 --> 00:36:59.408]  That's InfoWarsLife.com.
[00:37:05.749 --> 00:37:16.638]  If I tried to list all the accomplishments that President-elect Trump has already engaged in and succeeded in, in just the last couple months since he was President-elect, it would give me a headache.
[00:37:16.838 --> 00:37:18.540]  I mean, it's incredible.
[00:37:18.920 --> 00:37:20.722]  Obamacare is on the verge of being repealed.
[00:37:21.302 --> 00:37:22.864]  Chrysler is coming back to the United States.
[00:37:23.184 --> 00:37:24.385]  Ford's coming back to the United States.
[00:37:24.665 --> 00:37:26.485]  Carrier and other companies are coming back.
[00:37:26.826 --> 00:37:28.286]  Confidence has already exploded.
[00:37:28.326 --> 00:37:30.527]  The stock market's up $200 billion.
[00:37:30.847 --> 00:37:32.727]  The globalists are in panic all over the world.
[00:37:33.147 --> 00:37:36.588]  Since Trump was elected, Italy and other nations have begun to pull out of the euro.
[00:37:36.908 --> 00:37:39.369]  This is an explosive time to be alive for freedom.
[00:37:39.869 --> 00:37:41.129]  There's also a lot of negatives, though.
[00:37:41.289 --> 00:37:45.210]  The globalists are trying to implode the economy, and as we speak, to stifle nationalism.
[00:37:45.330 --> 00:37:47.891]  They're openly trying to destroy the UK economy and
[00:37:48.251 --> 00:37:51.955]  Telling them, we're doing this to punish you for beginning to pull out of the unelected EU.
[00:37:52.135 --> 00:37:58.000]  But I just admire Trump because it's been so long since somebody even tried to deliver on their promises.
[00:37:58.361 --> 00:38:05.828]  It wasn't just some weasel of these multinational corporations, not trying to just make money, but trying to consolidate markets and take over society.
[00:38:05.988 --> 00:38:08.670]  But I was thinking about how blessed we are to have Trump.
[00:38:08.931 --> 00:38:11.333]  And before I cut this piece, I was just thinking,
[00:38:11.653 --> 00:38:18.196]  I'm going to come out and just absolutely tell the public that we should be beside ourselves in thanks to God for what's happening.
[00:38:18.517 --> 00:38:21.158]  Not just Trump, but the whole phenomenon of awakening.
[00:38:21.498 --> 00:38:25.660]  But really, Trump is so good, I can't even believe it.
[00:38:25.820 --> 00:38:28.162]  The way he's boldly coming out against the New World Order.
[00:38:28.502 --> 00:38:35.485]  The way they've pulled out all the stops with intelligence agencies and the CIA and the deep state to overthrow him and the people's will.
[00:38:36.866 --> 00:38:37.366]  It's incredible.
[00:38:37.606 --> 00:38:43.589]  And they're failing on every front with only six and a half days left to the inauguration.
[00:38:44.069 --> 00:38:46.030]  You know, I had decided to not go.
[00:38:46.390 --> 00:38:48.711]  I told people a few weeks ago I wasn't going to go privately.
[00:38:49.672 --> 00:38:56.795]  But now, because this is such a historic moment and there's going to be so many enemies of freedom there, it's important that not just my crew, but that I be there.
[00:38:56.835 --> 00:38:57.575]  So I will be there.
[00:38:58.495 --> 00:39:01.497]  And I will be speaking at some of the events that Roger Stone and others are going to be at.
[00:39:02.717 --> 00:39:04.638]  But really, I just need to be there to witness history.
[00:39:05.933 --> 00:39:07.856]  But make no mistake, we're all witnessing history.
[00:39:07.876 --> 00:39:15.266]  It doesn't mean there's some utopia over the next hill, but we are definitely pulling away from the dystopia that is this technotronic.
[00:39:16.519 --> 00:39:21.060]  Technocracy, the technotronic era that Brzezinski wrote about back in the 1970s.
[00:39:21.900 --> 00:39:25.841]  And since the 70s, they've adopted this global system.
[00:39:25.861 --> 00:39:28.962]  I mean, it happened before that, but it really got adopted in the 70s.
[00:39:28.982 --> 00:39:30.162]  They really started pushing for it.
[00:39:30.922 --> 00:39:33.562]  And the last 30, 40 years is where the Zbigniew Brzezinski plan.
[00:39:34.243 --> 00:39:45.905]  Well, the Zbigniew Brzezinski and Henry Kissinger, David Rockefeller technocrat system that was really developed in the 20s, but became the dominant system in the 70s, is dead on arrival.
[00:39:46.892 --> 00:39:53.754]  Because it's anti-human on so many fronts and we're just living in such amazing times.
[00:39:54.754 --> 00:40:07.217]  I've actually gone to a thesaurus, something I don't usually do to think of other words instead of legendary or epic or historical, sea change, tipping point, jump point.
[00:40:08.877 --> 00:40:09.937]  Think of the words for yourself.
[00:40:09.977 --> 00:40:11.398]  I mean, it's really happening.
[00:40:11.518 --> 00:40:12.678]  Everything the globalists do.
[00:40:13.882 --> 00:40:14.102]  I think?
[00:40:31.690 --> 00:40:39.436]  And we get a chance to vote with how we purchase things, with what we promote, with what we support, and by what we produce and what we do.
[00:40:40.016 --> 00:40:46.041]  That's a beautiful open world compared to the North Koreas and Venezuelas and EUs of the world.
[00:40:46.061 --> 00:40:59.531]  I mean, the Europe has been collapsing under the Euro and it turns out in their own documents from the 70s again, they plan to set it up under the guise of an economic union or an economic trade pact and it was really a stealth takeover plan.
[00:41:00.191 --> 00:41:05.116]  Which you now see, Europe didn't vote to enter these systems, but now they can't get out.
[00:41:05.817 --> 00:41:07.439]  Or at least the EU says they can't get out.
[00:41:08.260 --> 00:41:09.881]  This is the essence of tyranny.
[00:41:11.043 --> 00:41:18.270]  But briefly, getting back to Trump, the way he's taking them on, the way he's challenging them, the way he's winning,
[00:41:19.460 --> 00:41:26.603]  I almost want to criticize him because he doesn't get up there on the podium and point out enough how epic a historical battle this is right now.
[00:41:27.244 --> 00:41:41.410]  General Flynn, months before Trump won the election, gave a big speech to a military group and he said, as he introduced Trump, this is 1776 Part II, this is Lexington, this is Concord, this country's been taken over by multinationals and we're taking it back.
[00:41:41.450 --> 00:41:43.811]  And he had electricity in his eyes.
[00:41:45.692 --> 00:41:50.094]  Just see it, even through the television screen, the spirit that was in that room.
[00:41:50.134 --> 00:41:53.015]  And I was feeling that spirit sitting there watching it on television.
[00:41:53.035 --> 00:41:54.936]  I mean, this is history, folks.
[00:41:54.956 --> 00:41:56.056]  This is for all the marbles.
[00:41:56.476 --> 00:41:57.317]  I'm getting chills right now.
[00:41:57.797 --> 00:41:59.477]  And we're winning is what's incredible.
[00:41:59.698 --> 00:42:01.678]  We're taking our birthright back of being winners.
[00:42:02.239 --> 00:42:04.079]  But that meant taking responsibility.
[00:42:04.679 --> 00:42:05.720]  It meant taking action.
[00:42:05.760 --> 00:42:06.920]  It meant being demonized.
[00:42:07.281 --> 00:42:08.281]  It meant being attacked.
[00:42:08.961 --> 00:42:11.182]  And so many people tell me, Oh, Alex, you're so great.
[00:42:11.202 --> 00:42:13.503]  You have such courage to be attacked and stand up and not care.
[00:42:13.723 --> 00:42:15.546]  The consequence is a thousand times worse.
[00:42:15.626 --> 00:42:18.410]  And that's what I understand about Trump because I have solidarity.
[00:42:19.130 --> 00:42:27.902]  I have kinship with Trump because I am a peer in that I have gone through the demonization, the lies, the twisting that few others have.
[00:42:27.983 --> 00:42:29.545]  Trump, 20 times what I have, 30 times.
[00:42:30.606 --> 00:42:36.971]  But I'm one of the few people that could even say, and I'm not bragging, I'm just explaining from my perspective, that I have lived it.
[00:42:37.451 --> 00:42:42.155]  I have been in the fulcrum, I've been in the eye of the storm, and I have seen the enemies for who they are.
[00:42:42.175 --> 00:42:50.741]  I have seen them in the corridors, I've seen them in the dressing rooms, at CNN, and you name it, when they hiss at me and say, you're gonna fail, you'll never stop us.
[00:42:51.462 --> 00:42:57.226]  I've had them openly say, okay, yeah, we are mercenaries in a full war, we're gonna take you down, we've got all the power behind us.
[00:42:58.556 --> 00:42:59.116]  No, you don't.
[00:42:59.296 --> 00:43:00.997]  You don't have ideas and people behind you.
[00:43:01.057 --> 00:43:08.382]  You had robber barons and rich inbred families that stole what they had and who were so greedy they wanted to set up a monopoly and screw over their fellow men.
[00:43:09.122 --> 00:43:14.045]  And you picked the wrong side and you're getting your butts handed to you, Royale.
[00:43:14.825 --> 00:43:16.566]  And Donald Trump is tuned into that spirit.
[00:43:17.127 --> 00:43:17.907]  I'm tuned into it.
[00:43:18.428 --> 00:43:20.629]  Hundreds of millions of other people around the world are tuned into it.
[00:43:21.029 --> 00:43:32.697]  And I'm so proud of the fact that it's the United States and England and others that are, again, the birthplaces of modern liberty in the last 300 years, 400 years, leading the charge out of tyranny.
[00:43:33.615 --> 00:43:35.276]  We're all brothers and sisters in this.
[00:43:35.556 --> 00:43:40.459]  We had a war with England two hundred and forty something years ago, but it didn't matter.
[00:43:40.719 --> 00:43:45.902]  It was the ideas of Magna Carta and Renaissance that came out of England that were more expressed here.
[00:43:46.462 --> 00:43:51.125]  And then it was the UK and England that began to pull out of the Euro in their own 1776 revolution.
[00:43:51.145 --> 00:43:51.905]  And we all rise and fall
[00:43:55.447 --> 00:43:57.048]  Like waves in different order.
[00:43:57.749 --> 00:43:59.950]  But history does repeat, it also rhymes.
[00:44:00.690 --> 00:44:05.573]  And so we're all in kinship together in this great historical battle that's taking place.
[00:44:05.973 --> 00:44:13.718]  Whether you're in Brazil, or whether you're in Nigeria, whether you're in Japan, whether you're in Italy beginning to pull out of the Euro, or Catalonia, in Spain.
[00:44:14.439 --> 00:44:16.200]  It's a beautiful thing, self-determination.
[00:44:17.355 --> 00:44:24.818]  But I just want everybody to pull back again and realize the unbelievable history we've now entered together and to see the Tree of Liberty springing back to life.
[00:44:25.318 --> 00:44:32.521]  There's going to be some hard roads ahead, bigger challenges than this, but the taste of victory is now in our hearts.
[00:44:33.301 --> 00:44:43.145]  The winds of freedom are now blowing and filling our sails and I am just so humbled and honored to be associated with all of you and to be part of this because
[00:44:44.224 --> 00:44:48.045]  It's amazing, and I'm so, so glad my gut's never wrong.
[00:44:48.405 --> 00:44:53.847]  When I knew Trump two years ago was good, and I got behind him basically before anybody did.
[00:44:54.767 --> 00:44:55.888]  And he even recognized it.
[00:44:55.928 --> 00:44:56.528]  It was crazy.
[00:44:56.548 --> 00:44:57.988]  And then reached out to Roger Stone.
[00:44:59.389 --> 00:45:06.631]  You know, the fact that we were early supporters and picked up the vision and understood that Trump really wanted to restore the Republic.
[00:45:07.091 --> 00:45:09.572]  And now in hindsight, the way he beautifully played them,
[00:45:10.752 --> 00:45:13.273]  And played possum the way for decades.
[00:45:13.313 --> 00:45:15.755]  He cloaked what he really stood for entirely.
[00:45:17.175 --> 00:45:19.437]  And by entirely, he released a lot of it, but not all of it.
[00:45:19.957 --> 00:45:23.258]  Because they would have come after him early if he would have been more bold.
[00:45:23.619 --> 00:45:26.740]  But he fought NAFTA, he fought GATT, he fought for American jobs.
[00:45:27.441 --> 00:45:29.402]  He just did so many good things early on.
[00:45:30.621 --> 00:45:32.343]  And I wouldn't call him a liberal or conservative.
[00:45:32.383 --> 00:45:42.732]  He's just a guy that believes in prosperity and a guy that believes in upward mobility and bringing humanity together and that a rising tide, as JFK said, raises all ships.
[00:45:42.812 --> 00:45:44.614]  Look, I'm not enamored by Hollywood people.
[00:45:45.975 --> 00:45:48.296]  I'm not enamored by fame and fortune or presidents.
[00:45:48.756 --> 00:45:49.236]  I don't care.
[00:45:50.177 --> 00:45:56.719]  I'm not so excited about Trump just because he's famous or just because he comes on the show or talks to me on the phone every once in a while.
[00:45:57.619 --> 00:46:02.541]  I'm excited because he really does stand for something and the enemies of freedom hate his guts.
[00:46:02.941 --> 00:46:03.762]  I mean, I'll be honest.
[00:46:03.822 --> 00:46:08.327]  I remember early on, you know, being invited to Trump Tower one time when I was in New York giving a speech.
[00:46:09.548 --> 00:46:12.171]  And people asked me, what did I think of Trump?
[00:46:12.231 --> 00:46:13.973]  And I wasn't being invited to Trump Tower by Trump.
[00:46:14.013 --> 00:46:18.358]  I was being invited to Trump Tower, you know, just by some listeners at a party.
[00:46:19.038 --> 00:46:20.060]  And I thought, Trump Tower?
[00:46:20.080 --> 00:46:23.964]  You know, that's the guy with orange hair that, you know, owns hotels and golf courses and casinos.
[00:46:24.524 --> 00:46:25.445]  He's like a big liberal.
[00:46:25.885 --> 00:46:34.549]  I mean, I really thought Donald Trump wasn't a joke, but just, you know, a big highfalutin celebrity guy, you know, that promotes his real estate by being a celebrity, which makes sense.
[00:46:35.729 --> 00:46:48.675]  But the more I research him, I mean, I can almost write a book now on Trump, not about stuff I've seen in the campaign, but going and researching news articles about him over the last 35, 40 years, I went and went on a jag
[00:46:49.921 --> 00:46:57.113]  In the last couple years and probably every weekend searched around and read articles about Trump and snippets and books about him.
[00:46:57.854 --> 00:47:00.398]  Just really trying to figure him out and it's amazing.
[00:47:03.021 --> 00:47:11.162]  Our fellow info warriors across the United States and across the planet really love the Hillary for Prison 2016 shirts that we began to put out in 2015.
[00:47:12.143 --> 00:47:20.944]  It became a global meme against globalism and corruption and a very strong maxim that's now being continued on today.
[00:47:21.364 --> 00:47:25.205]  So we now have George Soros, because the media attacked me on this whole goblin meme.
[00:47:25.225 --> 00:47:28.326]  They've made huge jokes about it, but it's totally blown up their face.
[00:47:28.726 --> 00:47:29.806]  We now have George Soros
[00:47:30.906 --> 00:47:38.128]  As a goblin on the back and it says with a cross-throne, you know an X like Ghostbusters, no Soros, him as a goblin.
[00:47:38.869 --> 00:47:43.990]  It says deport Soros on the bottom and on the top it says InfoWars established 1996.
[00:47:45.471 --> 00:47:52.553]  So it is a limited edition deport Soros on the back, Hillary for prison on the front, right hand shoulder InfoWars.com.
[00:47:52.913 --> 00:47:53.473]  It's powerful.
[00:47:53.493 --> 00:47:54.533]  Hope you get out to everybody you know.
[00:47:54.813 --> 00:47:56.594]  InfoWarsStore.com or call 888-253-3139.
[00:48:03.129 --> 00:48:09.755]  In case you haven't heard, InfoWars has become the most influential media outlet in America.
[00:48:09.855 --> 00:48:17.522]  We're making freedom go viral, and now we are proud to announce a new weapon in the epic battle against the globalists.
[00:48:17.822 --> 00:48:28.532]  InfoWars Prime, where you can watch live, high-definition feeds of the Alex Jones Show, plus exclusive insider videos from the InfoWars crew and behind-the-scenes
[00:48:28.792 --> 00:48:29.192]  Action!
[00:48:29.232 --> 00:48:33.174]  Go to InfoWars.com forward slash app and download today.
[00:48:33.474 --> 00:48:37.696]  InfoWars Prime is available right now for your iPhone or Android.
[00:48:37.796 --> 00:48:42.318]  You will have access to exclusive videos that you can't see anywhere else.
[00:48:42.699 --> 00:48:47.841]  That means live coverage of events and breaking news on location as it happens.
[00:48:48.241 --> 00:48:55.126]  You can also take advantage of amazing deals from the InfoWars store that are only available for InfoWars Prime subscribers.
[00:48:55.286 --> 00:48:59.369]  That's InfoWars Prime at InfoWars.com forward slash app.
[00:48:59.630 --> 00:49:02.292]  If you can hear my voice, you are the resistance.
[00:49:06.011 --> 00:49:14.921]  Well, we are just one week away from Donald Trump's inauguration and people are promising to cause as much chaos as possible.
[00:49:15.282 --> 00:49:18.806]  Now, we know there's going to be, I guarantee there's probably going to be about a million people there, Owen.
[00:49:19.406 --> 00:49:19.747]  I don't
[00:49:39.505 --> 00:49:41.426]  To delay the inauguration.
[00:49:41.546 --> 00:49:49.270]  She says, I fully support imposing martial law, delaying the inauguration until Trump is cleared of all charges.
[00:49:49.290 --> 00:49:53.052]  So, you know, we knew that... What charges, Rosie?
[00:49:53.112 --> 00:49:53.752]  Exactly.
[00:49:53.772 --> 00:49:55.753]  Make sure he doesn't have ties to Russia.
[00:49:56.074 --> 00:49:56.734]  Miss Piggy.
[00:49:56.834 --> 00:50:01.536]  She's going on that debunked dossier that was going around.
[00:50:01.596 --> 00:50:03.057]  But, you know, facts do not matter.
[00:50:03.117 --> 00:50:05.939]  They just want to stop Donald Trump no matter what.
[00:50:06.739 --> 00:50:07.960]  But it's interesting because
[00:50:09.298 --> 00:50:13.880]  Marshall Law might need to be declared over the amount of protests that are planned.
[00:50:15.100 --> 00:50:19.882]  Protesters are actually planning to paralyze the inauguration with traffic jams.
[00:50:20.642 --> 00:50:26.184]  They say that, you know, we want it to be mostly peaceful, but, you know, if something happens, that's okay.
[00:50:26.325 --> 00:50:32.067]  They're calling for mass riots and they're opposing the peaceful Trump transition.
[00:50:32.227 --> 00:50:37.569]  Even though President Barack Obama came out and was sure to say that it's going to be this peaceful transition, they are saying
[00:50:38.109 --> 00:50:39.631]  Hell no, we won't go.
[00:50:39.711 --> 00:50:40.772]  He's not going to be my president.
[00:50:41.333 --> 00:50:45.378]  And, um, you know, so just very interesting to see what happens there.
[00:50:45.438 --> 00:50:47.000]  You'll actually be at the inauguration.
[00:50:47.120 --> 00:50:50.965]  Well, you know, and there's this, first of all, Rosie O'Donnell is completely out of her mind.
[00:50:51.206 --> 00:50:51.506]  Okay.
[00:50:51.546 --> 00:50:52.747]  So we'll just leave that there.
[00:50:53.508 --> 00:50:55.170]  I don't even know if she knows what martial law is.
[00:50:55.810 --> 00:50:57.091]  But it's amazing.
[00:50:57.692 --> 00:50:59.273]  You know, there's this dynamic, okay?
[00:50:59.293 --> 00:51:03.496]  There's this competitive dynamic where you want to have the last laugh, right?
[00:51:03.536 --> 00:51:04.757]  You want to have the last say.
[00:51:04.777 --> 00:51:10.582]  You know, if you like going and playing basketball, like pick up basketball like I do, you want to win the last game.
[00:51:10.842 --> 00:51:12.243]  You want to walk out of there victorious.
[00:51:12.924 --> 00:51:14.845]  And this is like that last game.
[00:51:15.740 --> 00:51:18.441]  This is their last chance to try to win.
[00:51:19.041 --> 00:51:26.644]  They have lost every step of the way until the inauguration, so they will pull out all the stops to try to walk out of here victorious.
[00:51:26.664 --> 00:51:31.025]  Of course, there's nothing that they can do to actually stop the inauguration of Donald Trump.
[00:51:31.285 --> 00:51:34.226]  Now, they can disrupt it, they can riot, they can protest.
[00:51:34.366 --> 00:51:37.307]  I'm expecting to see, in fact, I'm expecting the unexpected.
[00:51:37.387 --> 00:51:42.929]  I don't even know what I'm gonna see there, and we'll get into some of the stuff that we are expecting, but you know, what you talked about here,
[00:51:43.689 --> 00:51:48.911]  How they're trying to create all this chaos, create this madness, civil unrest.
[00:51:49.451 --> 00:51:57.593]  You know, people like Madonna and all these celebrities and the people in the media that we're going to talk about during this segment, you know, they know that this isn't going to have an impact.
[00:51:57.753 --> 00:52:00.754]  They know that there's nothing they can do to stop the inauguration.
[00:52:01.155 --> 00:52:11.838]  The only reason these people are doing this is to try to foment and incite the citizens who are so upset about this, the sheeple, to go out there and actually do the groundwork.
[00:52:12.418 --> 00:52:13.599]  You know, that's what this is.
[00:52:13.619 --> 00:52:27.866]  This is a psychological operation being run by the establishment, by the leftists in Hollywood, to basically get the low-level minions out there, the anti-Trump minions, who are brainwashed sheeple, to go out there and actually be the boots on the ground, cause the civil unrest.
[00:52:28.146 --> 00:52:29.426]  Many of them will be arrested.
[00:52:29.687 --> 00:52:31.968]  Many of them will probably be pepper sprayed or worse.
[00:52:32.088 --> 00:52:32.548]  Who knows?
[00:52:32.688 --> 00:52:41.680]  They just want to do whatever possible to delegitimize Trump and they want to just cause as much of a scene as possible to make all of the news.
[00:52:41.740 --> 00:52:44.624]  I mean, what do you think the news shows are going to be?
[00:52:44.985 --> 00:52:48.669]  All the fake news who are thoroughly offended and put in their place by Donald Trump?
[00:52:49.170 --> 00:53:05.982]  Do you think that they're going to be talking about how regal the First Lady looks and how beautiful she is and what a wonder, oh, Donald Trump's going to be the first poet in the White House, how they were just like basically saying President Obama was like hailing the second coming of Christ was now taking office.
[00:53:06.002 --> 00:53:07.744]  Well, he's a good birth certificate forger.
[00:53:07.764 --> 00:53:08.324]  I'll give him that.
[00:53:08.544 --> 00:53:13.466]  They are going to be focusing on the rabid left and all of these violent protests.
[00:53:13.746 --> 00:53:20.709]  We'll see if they, you know, if they're calling for martial law or if they're calling for the National Guard to come in, if they start burning down D.C.
[00:53:20.810 --> 00:53:22.310]  and where all of these D.C.
[00:53:22.390 --> 00:53:24.291]  establishment media elites live.
[00:53:24.691 --> 00:53:27.933]  So we'll see if they like that, if they're tearing up their town.
[00:53:27.953 --> 00:53:28.353]  You know what?
[00:53:28.413 --> 00:53:33.735]  If that's going to happen, I don't think that that type of activity will take place until later in the night.
[00:53:33.755 --> 00:53:37.497]  If stuff like that happens, that's usually stuff that goes down in the dark of night.
[00:53:37.557 --> 00:53:46.103]  They want to take to the streets, protest, blockade, disrupt, intervene, sit in, walk out, rise up, make more noise and good trouble than the establishment can bear.
[00:53:46.123 --> 00:53:47.464]  So that's what they want.
[00:53:47.484 --> 00:53:48.645]  They want to stop the parade.
[00:53:49.005 --> 00:53:54.209]  That's why we have Donald Trump unveiling his new Cadillac presidential limousine.
[00:53:55.069 --> 00:53:57.971]  It's going to have a tear gas cannon and a shotgun on it.
