[00:00:18.717 --> 00:00:20.658]  Welcome to the Info Wars Nightly News.
[00:29:53.258 --> 00:30:02.422]  Use our goodwill and our federal money and our donations to build an extraction port while putting in no infrastructure and the people are literally dying like dogs in the street.
[00:30:02.462 --> 00:30:03.303]  This is unbelievable.
[00:30:04.076 --> 00:30:11.645]  To be clear, Haiti has had two elections, both of them marked by widespread fraud.
[00:30:12.326 --> 00:30:23.899]  The man pulling the strings is a gentleman by the name of Dennis O'Brien, billionaire cell phone entrepreneur who got the
[00:30:24.580 --> 00:30:41.605]  The monopoly contract from the Clinton-backed previous government, and now he seeks to insert a new puppet regime so that the grafting and the stealing can begin while the average Haitians get nothing.
[00:30:42.385 --> 00:30:53.148]  Why would the president send a delegation to legitimize the new viceroy who sold his election through a fraudulent process?
[00:30:53.948 --> 00:30:55.990]  Well, the answer is shocking, Alex.
[00:30:56.431 --> 00:31:07.964]  It turns out that Omarosa Magal, of Apprentice fame, who is working in the White House staff,
[00:31:09.045 --> 00:31:19.231]  It has a relationship with Ron Daniels, the Black Democratic consultant who helped heist those two fraudulent elections.
[00:31:19.831 --> 00:31:28.636]  In fact, my research indicated that Omarosa actually traveled to Haiti in 2007 for the Haitian Support Project.
[00:31:29.177 --> 00:31:34.720]  That's the official Clinton-Digital-Ron Daniels front.
[00:31:35.140 --> 00:31:35.901]  Organization.
[00:31:35.961 --> 00:31:37.844]  Now again, let's break down who Emma Rosa is.
[00:31:37.864 --> 00:31:39.447]  We'll put her image up on screen.
[00:31:39.507 --> 00:31:41.850]  She's this new community liaison.
[00:31:41.890 --> 00:31:42.952]  Very lovely lady.
[00:31:42.992 --> 00:31:44.073]  I've seen her on the news talking.
[00:31:44.113 --> 00:31:46.997]  I like her, but it's unfortunate that she's connected to these people.
[00:31:47.318 --> 00:31:51.264]  Is she being used in setting up this delegation or do you think she knows from your source?
[00:31:52.125 --> 00:32:04.608]  Well, the fact that she has a previous relationship with the chief operative for the oligarchs in the Clintons, this fellow Ron Daniels, to be clear, Daniels doesn't work for the Clintons.
[00:32:05.028 --> 00:32:10.590]  He works for the cell phone oligarchs who are cronies of the Clintons.
[00:32:11.070 --> 00:32:14.171]  And together, they have raped this country.
[00:32:15.311 --> 00:32:27.855]  I would go to the interview that I did on InfoWars on Wednesday with Dr. Zilli Danto, who lays the relationships out in stark detail for anyone to see.
[00:32:28.535 --> 00:32:31.256]  Omarosa is disserving the president.
[00:32:32.177 --> 00:32:39.559]  Perhaps she doesn't understand that the people she is trying to arrange to have lauded with an official delegation
[00:32:40.319 --> 00:32:46.486]  Are criminals, are usurpers, are not supporters, shall we say, of Donald Trump.
[00:32:47.086 --> 00:32:50.530]  The Haitian American community was very supportive of Trump.
[00:32:51.091 --> 00:32:53.853]  They want justice for the nation of Haiti.
[00:33:06.508 --> 00:33:16.037]  Everyone knows that InfoWars funds our operation by selling high quality products that we use and that everybody needs at very competitive affordable prices.
[00:33:17.022 --> 00:33:18.903]  That's why I get questions all the time over the years.
[00:33:18.923 --> 00:33:23.025]  Why don't you sell body armor at infowarestore.com?
[00:33:23.385 --> 00:33:25.726]  Or why don't you have sponsors that sell body armor?
[00:33:26.126 --> 00:33:26.746]  And it's simple.
[00:33:27.367 --> 00:33:32.429]  I will only promote and I will only sell the very, very best out there.
[00:33:32.929 --> 00:33:33.930]  And there's a nexus point.
[00:33:34.010 --> 00:33:36.791]  There's quality versus price.
[00:33:36.831 --> 00:33:38.732]  And those two points have to come together.
[00:33:39.332 --> 00:33:44.775]  National Defense Labs and its civilian subsidiary, Citizen Armor,
[00:33:45.595 --> 00:33:52.304]  has given InfoWars the exclusive on distributing to the American people.
[00:33:53.692 --> 00:33:55.913]  The true next generation in body armor.
[00:33:56.653 --> 00:34:03.715]  People are always saying, it's the 21st century, where are the silver jetpacks and where's Buck Rogers and the Skycars?
[00:34:04.415 --> 00:34:07.216]  Well, the globalists have basically suppressed a lot of those developments.
[00:34:07.236 --> 00:34:09.657]  They admit they want a post-industrial world.
[00:34:09.677 --> 00:34:13.678]  They call any technology that gets around their systems of control disruptive.
[00:34:14.118 --> 00:34:14.919]  Well, believe me,
[00:34:16.036 --> 00:34:18.677]  This is Disruptive to Tyrants Worldwide.
[00:34:19.297 --> 00:34:30.319]  Basically what we're bringing to the Info Wars team is a new line of dynamic, lightweight body armor.
[00:34:30.359 --> 00:34:31.959]  It's nanotube technology.
[00:34:32.559 --> 00:34:34.099]  It's created here in Texas.
[00:34:34.720 --> 00:34:41.761]  It is lighter, more flexible, easier to wear, more comfortable, and stronger than anything else on the market.
[00:34:42.541 --> 00:34:44.882]  We've, uh, went out and did some testing.
[00:34:45.342 --> 00:34:47.663]  We originally found their claims, saw what they said.
[00:34:47.683 --> 00:34:54.166]  We were all kind of hesitant to believe that something so light, so flexible, um, could be so strong.
[00:34:54.386 --> 00:35:07.672]  So what we did is we went out, we used, um, different pistols, different calibers to test different pieces of the body armor to ensure that it was up to the high standards that we expect to carry here at the M4 War Store.
[00:35:08.052 --> 00:35:08.872]  Born in Texas.
[00:35:09.213 --> 00:35:10.173]  Made in America.
[00:35:10.373 --> 00:35:13.015]  Exclusively available at InfoWarsTore.com right now.
[00:35:13.095 --> 00:35:13.875]  I mean, it's unbelievable.
[00:35:13.935 --> 00:35:14.875]  It's a quarter inch thick.
[00:35:15.236 --> 00:35:16.576]  I mean, it's got a 20-year warranty.
[00:35:16.616 --> 00:35:17.237]  It's waterproof.
[00:35:17.277 --> 00:35:17.737]  You can wear it.
[00:35:17.777 --> 00:35:18.337]  It's comfortable.
[00:35:18.397 --> 00:35:19.218]  I mean, it's not bulky.
[00:35:19.238 --> 00:35:21.539]  I mean, that's the biggest, I think, intrigue for you, Alex.
[00:35:21.999 --> 00:35:29.623]  The biggest thing for us is, unfortunately, we live in a society now where we need to be able to defend ourselves and our families at any time.
[00:35:30.323 --> 00:35:33.986]  And this is something that is so thin and so lightweight.
[00:35:34.006 --> 00:35:40.712]  You said when you talked to people that have been using this, actually testing it for years, people that currently have tested it for us, they didn't just say outstanding.
[00:35:40.732 --> 00:35:42.094]  What did they really say about it?
[00:35:42.194 --> 00:35:43.214]  No, this is through the roof.
[00:35:43.375 --> 00:35:46.177]  They want to know how do they get it, where do they find it.
[00:35:46.978 --> 00:35:54.865]  A lot of my law enforcement official buddies want to know the same thing because they're weighing, they're wearing these big heavy bulky vests that don't work as well.
[00:35:55.425 --> 00:36:00.429]  So, they're looking for something you can wear all day, 12 hours a day, in and out of a car.
[00:36:00.529 --> 00:36:07.954]  And 90, I mean, you can look up the numbers, 90 plus percent of fatalities with guns when they're used in a commission of crime, I think it's like 94, is pistols or shotguns.
[00:36:07.974 --> 00:36:09.636]  This stops that, unless it's a slug.
[00:36:09.656 --> 00:36:10.796]  I mean, that's amazing.
[00:36:10.836 --> 00:36:14.059]  So, they can wear this and only somebody with a rifle around is going to get through it.
[00:36:14.319 --> 00:36:20.183]  And soon, and we'll have it, if it's available to civilians, they're not sure, we're going to have the stuff that's, I mean, unstoppable.
[00:36:20.504 --> 00:36:24.486]  This deal is so insane, is so good, it makes my head spin.
[00:36:25.367 --> 00:36:28.689]  But I guess the first people to sell cars kind of had to give them away.
[00:36:28.709 --> 00:36:29.469]  People didn't believe it.
[00:36:29.770 --> 00:36:30.810]  Hell, I don't want that thing.
[00:36:30.870 --> 00:36:32.611]  I feed my horse hay.
[00:36:33.932 --> 00:36:36.033]  The backpack body armor is only $200.
[00:36:36.974 --> 00:36:41.156]  And we shot everything you can imagine on it.
[00:36:42.392 --> 00:36:48.356]  Again, fund the Info War, get the game-changing Nanotech Tubes from Buck Rogers.
[00:36:48.836 --> 00:36:50.837]  It's a win-win.
[00:36:50.857 --> 00:36:50.837]  $200.
[00:36:51.458 --> 00:36:54.399]  Go check out all their different products at InfoWarsTour.com.
[00:36:54.479 --> 00:36:55.180]  It's amazing.
[00:37:03.675 --> 00:37:12.598]  One of the plays that we see being used throughout history by the controllers to manipulate the masses is their interpretation of the Hegelian dialectic.
[00:37:13.079 --> 00:37:18.221]  Now this is loosely translated as problem, reaction, solution, order out of chaos.
[00:37:18.641 --> 00:37:26.884]  But this is an 18th century theory that basically says the human mind cannot understand anything unless it is split into opposites.
[00:37:27.304 --> 00:37:31.588]  And then the discussion that's in the middle would be the synthesis or the solution.
[00:37:31.948 --> 00:37:38.073]  But the problem that we're seeing today is that this theory is being exploited to manipulate the population.
[00:37:38.433 --> 00:37:46.340]  It's kind of the left-right divide, divide and conquer, left versus right, black versus white, keeping all of us fighting amongst ourselves.
[00:37:46.741 --> 00:37:52.906]  So while we're divided, they are conquering us by providing us with their solution.
[00:37:53.326 --> 00:37:56.788]  So my guest today has actually just released a solo album based on the Hegelian dialectic.
[00:37:56.808 --> 00:37:57.168]  This is Prodigy.
[00:37:57.188 --> 00:38:01.151]  He's a multi-platinum recording artist and member of one of the most legendary names in hip-hop, Mobb Deep.
[00:38:19.182 --> 00:38:21.523]  Prodigy is an iconic voice in the genre.
[00:38:21.563 --> 00:38:26.985]  He's always been very outspoken in his lyrics about conspiracy theories, the Illuminati, secret societies.
[00:38:27.605 --> 00:38:36.509]  He's also released many critically acclaimed albums, as well as books, including his latest Commissary Kitchen, My Infamous Prison Cookbook.
[00:38:36.549 --> 00:38:39.430]  It's a book about food and nutrition in correctional facilities.
[00:38:39.830 --> 00:38:45.872]  And it was actually banned in the California correction system because it contained a recipe for alcohol.
[00:38:46.452 --> 00:38:57.356]  And when he isn't touring, Prodigy is traveling the United States, lecturing at venues like MIT about the prison system and offering insight on changing the quality of inmates' lives.
[00:38:57.896 --> 00:38:59.996]  So Prodigy, thank you so much for joining us today.
[00:39:00.036 --> 00:39:01.497]  It's a pleasure to have you on the show.
[00:39:02.503 --> 00:39:02.963]  Thank you.
[00:39:03.023 --> 00:39:04.104]  Thank you for having me, for real.
[00:39:04.865 --> 00:39:14.951]  Now, you know, I got to admit, I was kind of doing a little bit of research, kind of brushing up on the Hegelian dialectic last week, and after just kind of reading up on it, I see it everywhere.
[00:39:14.991 --> 00:39:16.452]  You're seeing it with all the protests.
[00:39:16.613 --> 00:39:21.676]  I mean, we are living in it, living, breathing this left-right divide right now at present.
[00:39:22.557 --> 00:39:25.599]  Obviously, you know, you're seeing this as you're writing your album.
[00:39:25.659 --> 00:39:28.881]  So how are you seeing this playing out presently?
[00:39:30.555 --> 00:39:36.538]  Well, man, I mean, I've been working on this album for the past three years, and it's a three album project.
[00:39:37.098 --> 00:39:39.099]  So the one that's out right now is just the first one.
[00:39:39.479 --> 00:39:42.200]  And then the next two will be coming out soon.
[00:39:42.660 --> 00:39:51.364]  Yeah, the whole time making the album, man, just seeing what was going on in the world and, and then all the way up until what's happening right now.
[00:39:51.384 --> 00:39:52.485]  It's like,
[00:39:53.502 --> 00:39:58.166]  The music for this album, man, just fits perfectly for what's happening right now.
[00:39:58.326 --> 00:40:00.408]  Like the name and the album and everything.
[00:40:00.468 --> 00:40:03.110]  I mean, that's why it always fit perfect.
[00:40:03.391 --> 00:40:12.278]  But now, especially with all the controversy that's going on right now in the world, and more than ever before, it's just like, it's a perfect fit for what's happening.
[00:40:12.298 --> 00:40:12.879]  You know what I mean?
[00:40:12.939 --> 00:40:15.761]  Even like on the album cover, like, you know what I'm saying?
[00:40:15.801 --> 00:40:19.745]  Just the album cover is just dealing with me,
[00:40:20.706 --> 00:40:30.454]  Trying to be a spiritual good person and do the right thing with myself in this world and then also dealing with all the craziness with politics and everything else we deal with.
[00:40:30.614 --> 00:40:36.358]  These companies, big corporations, the laws, judicial system, you know what I mean?
[00:40:36.398 --> 00:40:37.459]  Just everything, man.
[00:40:37.519 --> 00:40:42.103]  It's built against, you know, minorities, you know what I mean?
[00:40:44.167 --> 00:40:47.310]  And it's like, now we in a time where it's time to dismantle all of that.
[00:40:47.330 --> 00:40:48.390]  You know what I mean?
[00:40:48.410 --> 00:40:51.313]  It's time to dismantle that old way of life, man.
[00:40:51.693 --> 00:40:52.974]  And grow as humanity.
[00:40:53.615 --> 00:40:54.175]  You know what I mean?
[00:40:54.195 --> 00:40:55.416]  And grow as people, man.
[00:40:55.516 --> 00:40:56.417]  As human beings.
[00:40:56.857 --> 00:40:57.658]  You know what I mean?
[00:40:57.678 --> 00:40:59.619]  Men, women, everybody, man.
[00:40:59.799 --> 00:41:00.260]  You know what I mean?
[00:41:00.942 --> 00:41:01.382]  Absolutely.
[00:41:01.422 --> 00:41:08.247]  Well, we're seeing this resistance where you're seeing the masses kind of have been waking up now for a while.
[00:41:08.567 --> 00:41:12.549]  People are really activating, really mobilizing for their certain causes.
[00:41:13.130 --> 00:41:23.817]  But the thing that's really kind of disappointing to me is I appreciate seeing the masses kind of awakening, but they don't realize how they're being kind of useful idiots.
[00:41:24.617 --> 00:41:33.999]  And being paid to protest certain things or, you know, you're thinking, why are you only protesting Donald Trump?
[00:41:34.079 --> 00:41:40.620]  Why weren't you ever protesting all, you know, President Obama dropping all the bombs in the first place that created the refugee crisis?
[00:41:40.681 --> 00:41:42.181]  Why are you just protesting now?
[00:41:42.921 --> 00:41:47.162]  So we're sort of seeing people being mobilized and their energy and their awakening.
[00:41:47.702 --> 00:41:48.062]  Yeah man, I mean...
[00:42:09.534 --> 00:42:14.319]  There's a lot on the album, on part one of Forgetting Dialectic, Book of Revelations.
[00:42:14.760 --> 00:42:16.041]  There's a lot dealing with that.
[00:42:16.101 --> 00:42:20.086]  Just telling people, man, like, you know, you gotta, you gotta start.
[00:42:20.788 --> 00:42:23.450]  You know, graduate to the next school of thinking, man.
[00:42:23.470 --> 00:42:24.771]  Like, you know what I mean?
[00:42:24.811 --> 00:42:30.014]  We, like I was saying, we in a time for us as humans to evolve.
[00:42:30.235 --> 00:42:33.797]  Technology and the world is becoming smarter.
[00:42:33.917 --> 00:42:34.698]  Kids are smarter.
[00:42:34.738 --> 00:42:37.139]  Like, it's time to evolve, man.
[00:42:37.340 --> 00:42:43.304]  It's good to be out there and protest for, you know, your rights and things you're supposed to do.
[00:42:43.344 --> 00:42:46.386]  But, you know, there's a way to do it also, man.
[00:42:46.586 --> 00:42:49.348]  There's a way to do it in the time that we living in now.
[00:42:49.888 --> 00:42:59.097]  You know, legally, the legal process, and just doing things the right way, you know, the world is already changing.
[00:42:59.257 --> 00:43:00.798]  So it's just gonna happen.
[00:43:00.838 --> 00:43:08.025]  So all you gotta do is just follow the right process, and live the right way, and don't feed into all of this craziness, man.
[00:43:08.045 --> 00:43:13.991]  Because there's a lot of, you know, they're pushing, they're promoting race war, they're promoting religious war.
[00:43:14.671 --> 00:43:21.112]  They got us out here protesting and arguing for shit that's not even what we should be protesting and arguing for, right?
[00:43:22.033 --> 00:43:24.353]  You know, you got to be real careful with that type of shit, man.
[00:43:24.373 --> 00:43:25.113]  That's not dope.
[00:43:25.373 --> 00:43:34.735]  Now, look, a lot of protests and things from the past, of course, brought us to where we had to help change things for Black people, for minorities, for the world.
[00:43:35.055 --> 00:43:35.875]  You know what I mean?
[00:43:36.215 --> 00:43:42.297]  A lot of the protests helped, you know, with Martin Luther King and, you know, Rosa Parks, just to name a few.
[00:43:43.357 --> 00:43:44.337]  You know, the ones that
[00:43:44.377 --> 00:43:45.297]  That people really know.
[00:43:45.317 --> 00:43:53.279]  Those protests helped change things, helped, you know, change human rights, civil rights, you know what I mean?
[00:43:53.299 --> 00:43:55.060]  It was a good thing, you know what I mean?
[00:43:55.680 --> 00:44:07.202]  But we're living in a time right now, super information age and, you know, it's obvious that anybody could be successful and make a difference, you know what I mean?
[00:44:07.222 --> 00:44:07.803]  The right way.
[00:44:10.342 --> 00:44:12.425]  Without just being so ignorant about it.
[00:44:12.445 --> 00:44:13.987]  There's a lot of ignorance out there in the world.
[00:44:14.007 --> 00:44:15.309]  I don't know if that's what you're saying.
[00:44:15.349 --> 00:44:17.993]  There's a lot of ignorant people out there in the protest.
[00:44:18.013 --> 00:44:19.435]  They're doing a lot of crazy ignorance.
[00:44:19.695 --> 00:44:22.820]  They're protesting for a lot of the wrong things at the wrong time.
[00:44:23.200 --> 00:44:25.183]  They're going about it the wrong way.
[00:44:25.623 --> 00:44:26.905]  That's what I would say.
[00:44:27.586 --> 00:44:30.470]  Well yeah, they're fighting fascism with fascism.
[00:44:30.530 --> 00:44:37.258]  They're being violent, they're setting things on fire, rioting, and they're doing this to stop free speech.
[00:44:37.739 --> 00:44:43.626]  I mean, I'm obviously right now, I'm presently speaking about the riots taking place at UC Berkeley.
[00:44:45.248 --> 00:45:10.363]  where it's just it's mind-blowing because UC Berkeley was the place where they started the free speech movement where you had college campuses students fighting for the right to have different versions of political actions and talks and speakers be able to come on their campus because up until then free speech wasn't allowed on college campuses you know they did away with it so they were fighting for that and now we're seeing the exact
[00:45:10.963 --> 00:45:18.128]  Opposite, where they're actually lighting things on fire to stop free speech on college campuses.
[00:45:18.328 --> 00:45:21.790]  What do you think about what's going on there with the millennials?
[00:45:23.274 --> 00:45:28.701]  I mean, anything that stops free speech is not good.
[00:45:30.704 --> 00:45:32.166]  Like, I can't deal with that.
[00:45:32.586 --> 00:45:33.127]  You know what I mean?
[00:45:33.147 --> 00:45:34.168]  I need my freedom of speech.
[00:45:34.208 --> 00:45:35.390]  This is what I do for a living.
[00:45:35.971 --> 00:45:37.993]  My freedom of speech is my business.
[00:45:38.654 --> 00:45:40.577]  You know, that's how I conduct my business out here.
[00:45:41.178 --> 00:45:44.319]  In this world, American capitalism.
[00:45:44.599 --> 00:45:45.519]  You know what I'm saying?
[00:45:45.879 --> 00:45:48.260]  You can do anything you want in this world, man.
[00:45:48.600 --> 00:45:49.560]  You know what I mean?
[00:45:49.600 --> 00:45:51.961]  This is definitely a great, and it's the country right here.
[00:45:52.121 --> 00:45:55.962]  This country is the best country for a reason.
[00:45:55.982 --> 00:45:57.583]  You know what I'm saying?
[00:45:58.223 --> 00:46:00.304]  This country is like a science experiment.
[00:46:00.344 --> 00:46:01.504]  It's like a test tube baby.
[00:46:01.884 --> 00:46:02.344]  You know what I mean?
[00:46:02.364 --> 00:46:04.925]  I got a song called Test Tube Babies, and that's what this,
[00:46:05.385 --> 00:46:06.426]  America is.
[00:46:06.606 --> 00:46:08.687]  You know what I mean?
[00:46:08.767 --> 00:46:10.168]  It's a science experiment.
[00:46:10.468 --> 00:46:11.589]  Test tube baby.
[00:46:12.349 --> 00:46:14.150]  Like it's a mutant.
[00:46:14.170 --> 00:46:16.932]  You know what I'm saying?
[00:46:17.552 --> 00:46:18.813]  It's mutants.
[00:46:19.093 --> 00:46:20.994]  You're like the X-Men out here.
[00:46:21.014 --> 00:46:24.196]  So it's like it evolved into something
[00:46:27.605 --> 00:46:29.007]  That is not how it started.
[00:46:29.808 --> 00:46:31.130]  It started from a foul.
[00:46:31.170 --> 00:46:32.572]  Like, you know what I'm saying?
[00:46:32.672 --> 00:46:37.859]  A lot of genocide, a lot of murder, you know, thieving of the Indian land.
[00:46:38.760 --> 00:46:40.582]  But we're here now and it happened.
[00:46:41.043 --> 00:46:42.245]  So what you gonna do about it?
[00:46:42.665 --> 00:46:54.871]  You know, as bad as our history here is in this country, we know pretty much every civilization, that's how they all kind of came about with conquering other people's lands and a lot of terrible, awful things.
[00:46:54.931 --> 00:47:00.153]  But you're right, we are here now, presently, and this is the time when we can all make a difference and change.
[00:47:02.975 --> 00:47:07.717]  Alex Jones here with a very important news update to anybody out there that wants to be prepared.
[00:47:08.424 --> 00:47:10.005]  But it goes beyond being prepared.
[00:47:10.405 --> 00:47:15.406]  Our bodies absolutely must have the good halogen iodine or we will die.
[00:47:15.746 --> 00:47:21.188]  And you look at all of the thyroid problems and all the people that don't have energy and that have all sorts of hormone problems.
[00:47:21.588 --> 00:47:28.190]  And from my research and a lot of just mainline research, it leads back to iodine over and over and over again.
[00:47:28.810 --> 00:47:29.971]  It's as important as vitamin C.
[00:47:30.831 --> 00:47:32.772]  If you don't get iodine, you die.
[00:47:33.093 --> 00:47:36.054]  But most people are just deficient, so they're low energy, they're sick.
[00:47:36.495 --> 00:47:40.117]  You've got to have iodine in your body so that your body can produce the hormones you need.
[00:47:40.297 --> 00:47:42.859]  It is the base to so many things.
[00:47:42.899 --> 00:47:55.267]  And since I got into iodine four years ago, we've helped change the entire paradigm by developing and bringing to the public deep earth crystals from 7,000 to 12,000 feet of the purest iodine available.
[00:47:55.467 --> 00:48:00.588]  Other iodine comes from the ocean or from other byproducts of chemical facilities and is tainted.
[00:48:00.708 --> 00:48:02.048]  It's bound.
[00:48:02.328 --> 00:48:03.329]  It's not absorbable.
[00:48:03.729 --> 00:48:08.310]  I tried it and I had incredible effects even with dirty iodine because the body needs it.
[00:48:08.530 --> 00:48:13.431]  When you don't have iodine, it absorbs the chlorine, the fluoride, and all these other bad halogens.
[00:48:13.911 --> 00:48:18.812]  Do yourself and your family a favor and check out the importance of iodine for yourself.
[00:48:18.892 --> 00:48:20.052]  I think you're going to be blown away.
[00:48:20.212 --> 00:48:20.912]  And whatever you do,
[00:48:21.272 --> 00:48:25.115]  Support the broadcast and get a bottle of Survival Shield Nascent Iodine X2.
[00:48:25.315 --> 00:48:30.299]  Also, consult your physician because if you've been deficient in it or have other issues, it can have some dramatic effects.
[00:48:30.479 --> 00:48:34.062]  As for me and most folks I talk to, it's been a game changer in the positive column.
[00:48:34.202 --> 00:48:37.324]  But still, consult your physician because iodine is no joke.
[00:48:37.385 --> 00:48:45.651]  It's a key building block of the body and if you haven't had it for a long time and suddenly have it, some folks say they've experienced things like a detoxing effect and things like that.
[00:48:45.811 --> 00:48:48.414]  You've got to have vitamin C. You've got to have iodine to live.
[00:48:48.434 --> 00:48:49.475]  You've got to have water to live.
[00:48:49.816 --> 00:48:50.497]  Iodine is key.
[00:48:50.557 --> 00:48:51.157]  You must have it.
[00:48:51.518 --> 00:48:59.067]  But consult your physician first before you get powerful survival shield nascent iodine, X2, at Infowarslife.com or call toll free.
[00:48:59.087 --> 00:48:59.968]  We can answer your questions.
[00:48:59.988 --> 00:49:00.028]  888-253-3139.
[00:49:08.747 --> 00:49:11.009]  I'm Margaret Hall reporting for InfoWars.com.
[00:49:11.069 --> 00:49:14.611]  I'm joined in-house now via Skype with Kiara Robles.
[00:49:14.711 --> 00:49:17.333]  Now, she was at the protest, that infamous video.
[00:49:17.713 --> 00:49:19.515]  She was pepper-sprayed in the face.
[00:49:19.635 --> 00:49:21.276]  Welcome to the InfoWars, Kiara.
[00:49:21.336 --> 00:49:25.159]  Let our audience know, for those of us who haven't seen it, what happened to you?
[00:49:25.179 --> 00:49:27.200]  Hey, thank you so much.
[00:49:27.320 --> 00:49:28.261]  Yeah.
[00:49:28.421 --> 00:49:31.483]  I mean, the other night was just absolutely insane.
[00:49:31.563 --> 00:49:32.164]  Absolutely insane.
[00:49:32.184 --> 00:49:33.925]  And the media coverage of it was such garbage.
[00:49:35.874 --> 00:49:45.339]  For the people who have or haven't seen the video, basically what happens is I'm talking to some reporter wearing a Make Bitcoin Great Again hat, and this guy is trying to egg me on.
[00:49:45.379 --> 00:49:46.860]  He's trying to say, well, why are you here?
[00:49:46.900 --> 00:49:48.361]  What do you want to see here?
[00:49:48.401 --> 00:49:52.143]  It's like, well, I'm just another gay Trump supporter trying to see another gay Trump supporter.
[00:49:53.044 --> 00:49:54.304]  We're all there to see Milo speak.
[00:49:56.607 --> 00:50:20.153]  I just mean, like, dear God, like, right as he was starting to just really get to me, I just told him, you know what, like, I'm done, like, some of the people here are protesting peacefully, but the majority of them, look, and then right as I'm giving, you know, my little spiel to the people who are here doing it peacefully, they come up from underneath, a woman actually comes up from underneath and just pepper sprays me in the face, which actually was not even the beginning of the evening.
[00:50:20.413 --> 00:50:22.374]  That was just, just, just the tip of it.
[00:50:22.754 --> 00:50:24.115]  Nothing happened to her, right Chiara?
[00:50:24.175 --> 00:50:25.215]  She was never charged?
[00:50:25.336 --> 00:50:26.676]  Nobody ever said anything to her?
[00:50:26.696 --> 00:50:27.357]  No, no, no.
[00:50:27.477 --> 00:50:28.337]  Absolutely not, no.
[00:50:28.397 --> 00:50:29.558]  They just kept on keeping on.
[00:50:29.818 --> 00:50:31.219]  Did you get her information at all?
[00:50:31.259 --> 00:50:33.000]  Did anybody photograph it or anything that you know of?
[00:50:33.020 --> 00:50:33.280]  Well, no.
[00:50:33.300 --> 00:50:36.402]  The whole night, there were about... I was with my five friends.
[00:50:36.462 --> 00:50:46.167]  As far as I could tell, we were... maybe there were 20 Trump supporters, and there was over 150 of these black, masked, you know... I wouldn't even call them kids, because some of them were actually, like, older people.
[00:50:47.108 --> 00:50:52.171]  Did they look like they were part of the protest movement at all, or did they seem to be bused in and paid?
[00:50:53.459 --> 00:50:54.760]  Well, that's one of the things.
[00:50:56.261 --> 00:50:57.742]  Everyone there was protesting.
[00:50:57.763 --> 00:51:03.907]  I mean, technically I was protesting, but it's impossible to know if they're paid just by looking at them.
[00:51:04.008 --> 00:51:04.308]  Right.
[00:51:04.708 --> 00:51:12.875]  I guess my question is, so when we cover protests, and sometimes I've noticed this myself, you seem to have a select group of people that are dressed in a certain way.
[00:51:12.915 --> 00:51:14.096]  They seem more organized.
[00:51:15.837 --> 00:51:19.678]  Like, I woke up that morning, you know, like, just trying to go to an event.
[00:51:19.918 --> 00:51:25.400]  They woke up that morning with their pepper spray, with their outfit, their black outfit, all put together, laid out on their bed.
[00:51:25.720 --> 00:51:28.141]  Like, they had a march plan.
[00:51:28.161 --> 00:51:32.923]  I was so, uh, actually naive to how prepared that they would be.
[00:51:33.003 --> 00:51:39.745]  I mean, they brought, they were flashing lights in our faces, like the ones, um, traditionally that police might use to see if you're drunk or something like that.
[00:51:41.394 --> 00:51:51.788]  So yeah, the light thing was actually what started the next part of the disagreement between me and these protesters, or rioters, or however you want to label them, you know?
[00:51:51.828 --> 00:51:55.973]  It's like, this woman is flashing a light in my face, which wasn't really caught on camera quite as well.
[00:51:57.495 --> 00:52:00.016]  And I asked her, you know, like, OK, like, you know, get out of my face.
[00:52:00.056 --> 00:52:01.456]  I had just gotten pepper sprayed or whatever.
[00:52:01.876 --> 00:52:04.837]  And before I even had time to react, I just hear people screaming.
[00:52:04.897 --> 00:52:05.538]  I look over.
[00:52:06.078 --> 00:52:07.338]  My friend's getting it.
[00:52:07.418 --> 00:52:08.399]  It wasn't pepper spray.
[00:52:08.419 --> 00:52:14.000]  It looked like it was bear mace because it was like this yellow kind of color and it was targeted all towards their eyes.
[00:52:14.040 --> 00:52:15.201]  The next thing you know, it's in my eyes.
[00:52:15.261 --> 00:52:16.741]  I'm watching my friends fall to the floor.
[00:52:16.761 --> 00:52:21.783]  One of my friends gets beat like with these flagpoles that they're protesting peacefully with.
[00:52:22.783 --> 00:52:33.877]  And, I mean, I was lucky that I was able to jump the fence and get out of there in time, but it was very, very difficult to watch people, you know, that are your people, like, on the floor not be able to help them.
[00:52:33.917 --> 00:52:37.641]  I mean, we all wanted to defend ourselves, but they make it impossible for you to do that.
[00:52:37.961 --> 00:52:38.902]  Like, they come prepared.
[00:52:40.307 --> 00:52:42.408]  You said that there was only one arrest that you noticed.
[00:52:42.488 --> 00:52:43.628]  Why do you think that was?
[00:52:43.648 --> 00:52:44.788]  That is so infuriating.
[00:52:44.808 --> 00:52:50.330]  You've got these cowards in masks literally beating people, maybe to death, and one arrest out of the whole thing.
[00:52:50.350 --> 00:52:50.590]  That's right.
[00:52:50.610 --> 00:52:50.910]  That's right.
[00:52:50.990 --> 00:52:52.731]  My friend was in the hospital for broken ribs.
[00:52:52.791 --> 00:52:57.032]  And you know, someone else was actually, like, potentially did not make it through that evening.
[00:52:57.112 --> 00:52:58.333]  So why do I think that is?
[00:52:59.369 --> 00:53:02.011]  I mean, people have been talking about the mayor possibly coming out.
