[00:00:18.700 --> 00:00:20.521]  Welcome to the Info Wars Nightly News.
[00:28:50.878 --> 00:28:56.063]  And the information, in spite of what Nancy Pelosi says, she says, oh, it's much more damaging if the ISPs have it.
[00:28:56.123 --> 00:29:00.468]  No, the social media people know far more about you than your ISP will ever know.
[00:29:01.049 --> 00:29:02.531]  Because you give them that information.
[00:29:02.871 --> 00:29:04.252]  And they analyze that information.
[00:29:04.873 --> 00:29:07.615]  And the other thing they don't want you to think about is what the government is doing.
[00:29:07.635 --> 00:29:09.937]  And what are they doing with your facial information?
[00:29:10.317 --> 00:29:11.138]  See, this is the key.
[00:29:11.938 --> 00:29:20.865]  Once they start analyzing all of this stuff in terms of your metadata, analyzing your face, then the potential for false identification comes up.
[00:29:21.365 --> 00:29:22.246]  Because listen to this.
[00:29:22.846 --> 00:29:30.892]  They point out that the Next Generation Identification Interstate Photo System, NGI-IPS, had an acceptable margin error of 20%.
[00:29:32.273 --> 00:29:35.856]  And so that's one in five chance of getting the wrong person.
[00:29:35.876 --> 00:29:41.081]  Well, of course, they can also miss the right person, but they can also identify the wrong person.
[00:29:41.682 --> 00:29:51.731]  Think about the fact that when you, if you've played around with speech recognition software, you know that you can get speech recognition software that is in the high 90s in terms of 95% or better accuracy.
[00:29:52.292 --> 00:29:52.953]  And what do you get?
[00:29:53.533 --> 00:29:58.037]  When you use something that's got 95% accuracy on speech recognition, you get gibberish.
[00:29:58.577 --> 00:29:59.318]  Absolute gibberish.
[00:29:59.718 --> 00:30:09.906]  And when they're talking about an 80% chance of being able to identify people by facial recognition, you're talking about a lot of exposure, a lot of jeopardy of innocent people.
[00:30:10.607 --> 00:30:19.273]  And this could happen by algorithm, not just simply by a lab technician in one laboratory in one city who wants to impress her superiors.
[00:30:20.074 --> 00:30:22.255]  That's a very serious thing we should be concerned about.
[00:30:22.315 --> 00:30:24.217]  Let's take a look, though, at Marble.
[00:30:24.817 --> 00:30:34.943]  Because this latest tool that's been released, revealed by WikiLeaks, as part of Vault 7, is about creating a false face for people.
[00:30:35.544 --> 00:30:37.545]  And with that, they can create a false flag attack.
[00:30:38.546 --> 00:30:44.830]  Now, we knew when this first came out, we were told that they had this project called Umbridge.
[00:30:45.490 --> 00:30:48.332]  And that with Umbridge, they could frame people.
[00:30:49.380 --> 00:31:04.647]  And at the time, March 8th, at the time we had The Intercept come out, and The Intercept I think was wrong on this, I don't think they were trying to cover up for the intelligence agencies because Glenn Greenwald has been very good in terms of pushing back against this McCarthyism, saying the Russians have hacked our election.
[00:31:05.307 --> 00:31:09.169]  They looked at this and they said, well these Wicked League files that were just released
[00:31:10.205 --> 00:31:12.206]  Don't look like they're being used to frame people.
[00:31:12.366 --> 00:31:16.188]  It looks like they're simply trying to make their operation more efficient.
[00:31:16.228 --> 00:31:19.229]  They said the published CIA documents don't say that they're framing people.
[00:31:19.249 --> 00:31:23.211]  Instead, they indicate that the Umbridge group is doing something much less nefarious.
[00:31:23.411 --> 00:31:28.454]  Umbridge is borrowing hacking techniques developed or used by other actors to use in CIA hacking projects.
[00:31:28.854 --> 00:31:31.477]  So they pushed back against what WikiLeaks had said.
[00:31:31.597 --> 00:31:34.680]  WikiLeaks had said, look, they're getting the fingerprints and they're doing this stuff.
[00:31:34.720 --> 00:31:40.085]  And of course, we've talked to security experts, William Binney, we had John McAfee on a couple of weeks ago.
[00:31:40.145 --> 00:31:45.330]  He said, of course, they have the interest and the ability to make it look like they're somebody else.
[00:31:45.510 --> 00:31:47.632]  That's what the CIA has always done.
[00:31:47.672 --> 00:31:53.658]  They never want you to know what they're doing, if they're going to assassinate somebody, if they're going to break into somebody's computer.
[00:31:54.438 --> 00:31:55.138]  Commit burglaries.
[00:31:55.238 --> 00:31:57.019]  They don't want their fingerprints all over something.
[00:31:57.039 --> 00:31:58.039]  They're going to put you in there.
[00:31:58.059 --> 00:31:59.739]  They're going to frame somebody else to do this.
[00:32:00.439 --> 00:32:12.982]  And so now we've had the third release of documents and WikiLeaks calls them marble and they say this is proof that the CIA disguises their hacks as Russians, as Chinese, as Arabic.
[00:32:13.383 --> 00:32:23.285]  This article we have up on Infowars.com today from RT says a marble framework document reveals that it supports the ability to quote add foreign languages to malware.
[00:32:24.145 --> 00:32:33.969]  Now comes the fun stuff, it reads, and they list Chinese, Russian, Korean, Arabic, Farsi, and example codes indicating the potential for the CIA to divert attention to international actors.
[00:32:33.989 --> 00:32:36.290]  What have we heard throughout this entire, the Russians did it?
[00:32:36.570 --> 00:32:48.035]  Well, it looks like it was written and done on a Cyrillic keyboard, okay, and that it had a country of origin, which you can easily disguise as well, routing your information through servers.
[00:32:48.795 --> 00:32:52.398]  So we were told that, oh look, it has this internal stuff that indicates that it's Russian.
[00:32:52.558 --> 00:32:55.140]  Well, no, they have the ability to mask this.
[00:32:55.701 --> 00:32:58.643]  Now we've had second group of documentary evidence.
[00:33:06.510 --> 00:33:16.057]  Everyone knows that InfoWars funds our operation by selling high quality products that we use and that everybody needs at very competitive affordable prices.
[00:33:17.022 --> 00:33:18.903]  That's why I get questions all the time over the years.
[00:33:18.923 --> 00:33:23.025]  Why don't you sell body armor at infowarestore.com?
[00:33:23.385 --> 00:33:25.726]  Or why don't you have sponsors that sell body armor?
[00:33:26.126 --> 00:33:26.746]  And it's simple.
[00:33:27.367 --> 00:33:32.429]  I will only promote and I will only sell the very, very best out there.
[00:33:32.929 --> 00:33:33.930]  And there's a nexus point.
[00:33:34.010 --> 00:33:36.791]  There's quality versus price.
[00:33:36.831 --> 00:33:38.732]  And those two points have to come together.
[00:33:39.332 --> 00:33:44.775]  National Defense Labs and its civilian subsidiary, Citizen Armor,
[00:33:45.595 --> 00:33:52.304]  has given InfoWars the exclusive on distributing to the American people.
[00:33:53.692 --> 00:33:55.913]  The true next generation in body armor.
[00:33:56.653 --> 00:34:03.715]  People are always saying, it's the 21st century, where are the silver jetpacks and where's Buck Rogers and the Skycars?
[00:34:04.415 --> 00:34:07.216]  Well, the globalists have basically suppressed a lot of those developments.
[00:34:07.236 --> 00:34:09.657]  They admit they want a post-industrial world.
[00:34:09.677 --> 00:34:13.678]  They call any technology that gets around their systems of control disruptive.
[00:34:14.118 --> 00:34:14.919]  Well, believe me,
[00:34:16.036 --> 00:34:18.677]  This is Disruptive to Tyrants Worldwide.
[00:34:19.297 --> 00:34:30.319]  Basically what we're bringing to the Info Wars team is a new line of dynamic, lightweight body armor.
[00:34:30.359 --> 00:34:31.959]  It's nanotube technology.
[00:34:32.559 --> 00:34:34.099]  It's created here in Texas.
[00:34:34.720 --> 00:34:41.761]  It is lighter, more flexible, easier to wear, more comfortable, and stronger than anything else on the market.
[00:34:42.541 --> 00:34:44.882]  We've, uh, went out and did some testing.
[00:34:45.342 --> 00:34:47.663]  We originally found their claims, saw what they said.
[00:34:47.683 --> 00:34:54.166]  We were all kind of hesitant to believe that something so light, so flexible, um, could be so strong.
[00:34:54.386 --> 00:35:07.672]  So what we did is we went out, we used, um, different pistols, different calibers to test different pieces of the body armor to ensure that it was up to the high standards that we expect to carry here at the M4 War Store.
[00:35:08.052 --> 00:35:08.872]  Born in Texas.
[00:35:09.213 --> 00:35:10.173]  Made in America.
[00:35:10.373 --> 00:35:13.015]  Exclusively available at InfoWarsTore.com right now.
[00:35:13.095 --> 00:35:13.875]  I mean, it's unbelievable.
[00:35:13.935 --> 00:35:14.875]  It's a quarter inch thick.
[00:35:15.236 --> 00:35:16.576]  I mean, it's got a 20-year warranty.
[00:35:16.616 --> 00:35:17.237]  It's waterproof.
[00:35:17.277 --> 00:35:17.737]  You can wear it.
[00:35:17.777 --> 00:35:18.337]  It's comfortable.
[00:35:18.397 --> 00:35:19.218]  I mean, it's not bulky.
[00:35:19.238 --> 00:35:21.539]  I mean, that's the biggest, I think, intrigue for you, Alex.
[00:35:21.999 --> 00:35:29.623]  The biggest thing for us is, unfortunately, we live in a society now where we need to be able to defend ourselves and our families at any time.
[00:35:30.323 --> 00:35:33.986]  And this is something that is so thin and so lightweight.
[00:35:34.006 --> 00:35:40.712]  You said when you talked to people that have been using this, actually testing it for years, people that currently have tested it for us, they didn't just say outstanding.
[00:35:40.732 --> 00:35:42.094]  What did they really say about it?
[00:35:42.194 --> 00:35:43.214]  No, this is through the roof.
[00:35:43.375 --> 00:35:46.177]  They want to know how do they get it, where do they find it.
[00:35:46.978 --> 00:35:54.865]  A lot of my law enforcement official buddies want to know the same thing because they're weighing, they're wearing these big heavy bulky vests that don't work as well.
[00:35:55.425 --> 00:36:00.429]  So, they're looking for something you can wear all day, 12 hours a day, in and out of a car.
[00:36:00.529 --> 00:36:07.954]  And 90, I mean, you can look up the numbers, 90 plus percent of fatalities with guns when they're used in a commission of crime, I think it's like 94, is pistols or shotguns.
[00:36:07.974 --> 00:36:09.636]  This stops that, unless it's a slug.
[00:36:09.656 --> 00:36:10.796]  I mean, that's amazing.
[00:36:10.836 --> 00:36:14.059]  So, they can wear this and only somebody with a rifle around is going to get through it.
[00:36:14.319 --> 00:36:20.183]  And soon, and we'll have it, if it's available to civilians, they're not sure, we're going to have the stuff that's, I mean, unstoppable.
[00:36:20.504 --> 00:36:24.486]  This deal is so insane, is so good, it makes my head spin.
[00:36:25.367 --> 00:36:28.689]  But I guess the first people to sell cars kind of had to give them away.
[00:36:28.709 --> 00:36:29.469]  People didn't believe it.
[00:36:29.770 --> 00:36:30.810]  Hell, I don't want that thing.
[00:36:30.870 --> 00:36:32.611]  I feed my horse hay.
[00:36:33.932 --> 00:36:36.033]  The backpack body armor is only $200.
[00:36:36.974 --> 00:36:41.156]  And we shot everything you can imagine on it.
[00:36:42.392 --> 00:36:48.356]  Again, fund the Info War, get the game-changing Nanotech Tubes from Buck Rogers.
[00:36:48.836 --> 00:36:50.837]  It's a win-win.
[00:36:50.857 --> 00:36:50.837]  $200.
[00:36:51.458 --> 00:36:54.399]  Go check out all their different products at InfoWarsTour.com.
[00:36:54.479 --> 00:36:55.180]  It's amazing.
[00:37:05.540 --> 00:37:14.908]  The Senate Intelligence Committee heard testimony this week on the Russian interference in the elections, focusing in hard on the Russian cyberware capabilities.
[00:37:15.028 --> 00:37:20.132]  The circle of deciders is limited to a handful of Putin associates with similar worldviews.
[00:37:20.773 --> 00:37:25.737]  They have considerable resources at their disposal, especially since most of their tools are quite cheap.
[00:37:26.377 --> 00:37:31.882]  A handful of cybercriminals cost a lot less than an armored brigade, but can do a lot of damage.
[00:37:32.062 --> 00:37:43.725]  The elephant in the room, however, was WikiLeaks' revelation that the CIA have unrestrained cyberware resources to act just as the Russians did to benefit the Deep State.
[00:37:43.845 --> 00:37:58.128]  The Daily Mail reports, WikiLeaks has published hundreds more files today which it claims show the CIA went to great lengths to discuss its own hacking attacks and point the finger at Russia, China, North Korea, and Iran.
[00:37:58.328 --> 00:38:13.299]  The 676 files released today are part of WikiLeaks Vault 7 tranche of files, and they claim to give an insight into the CIA's Marvel software, which can forensically disguise viruses, trojans, and hacking attacks.
[00:38:13.499 --> 00:38:21.246]  WikiLeaks says the source code suggests Marble has test examples in Chinese, Russian, Korean, Arabic, and Farsi.
[00:38:21.266 --> 00:38:22.987]  I think the Russian term is kompromat.
[00:38:23.047 --> 00:38:27.271]  And I think it's interesting that they have a Russian term, which is compromising information.
[00:38:27.991 --> 00:38:33.956]  And this is active in the sense that not only can they take things off your computer, they can put things on your computer.
[00:38:33.996 --> 00:38:35.578]  This is one of their techniques, is it not?
[00:38:35.798 --> 00:38:39.441]  Yes, Americans should look to Europe where this has happened quite a bit more frequently.
[00:38:39.997 --> 00:38:48.628]  Based upon your expertise and knowledge, do you have any of you have any doubt that it was Russia and Russian agents?
[00:38:49.738 --> 00:39:03.582]  that perpetrated during the 2016 presidential campaign the hacks of the DNC and the best emails and the misinformation and disinformation campaign that took place during the election.
[00:39:03.642 --> 00:39:07.603]  From the observables we get at the victim sites, you can't always connect the dots.
[00:39:08.103 --> 00:39:12.244]  We can't show you a picture of a building, we can't give you a list of names of people who did it.
[00:39:12.304 --> 00:39:14.585]  We have to look at a lot of other factors, some of which
[00:39:15.265 --> 00:39:15.986]  General Alexander?
[00:39:16.006 --> 00:39:16.806]  I believe they were involved.
[00:39:31.380 --> 00:39:31.740]  Dr. Reid?
[00:39:32.481 --> 00:39:33.563]  I believe they were involved as well.
[00:39:33.583 --> 00:39:33.803]  Thank you.
[00:39:34.324 --> 00:39:45.957]  Former members of my presidential campaign team who had access to the internal information of my presidential campaign were targeted by IP addresses with an unknown location within Russia.
[00:39:46.037 --> 00:39:47.900]  That effort was unsuccessful.
[00:39:48.480 --> 00:39:50.423]  I'd also inform the committee that within the last 24 hours
[00:39:51.584 --> 00:39:52.384]  I don't think so.
[00:40:10.609 --> 00:40:19.355]  Could this response to the validity of alternative news be just an attempt by the deep state to resuscitate the dying mainstream media?
[00:40:19.535 --> 00:40:28.401]  And is it fueled by the loathsome criminal politicians who feel the heat of the spotlight shining brightly on their previously unknown activities?
[00:40:28.621 --> 00:40:34.344]  We have to educate our people that they can't believe everything that they read on the internet.
[00:40:34.765 --> 00:40:38.247]  And part of that is, I think, your very creative suggestion of a kind of
[00:40:39.768 --> 00:40:57.279]  We need a State Department and a DHS website that immediately refute when falsehoods are put out.
[00:40:57.559 --> 00:40:59.860]  Mainstream media companies, we need to be working with them.
[00:41:00.260 --> 00:41:03.102]  What if they boycotted WikiLeaks collectively?
[00:41:03.583 --> 00:41:05.804]  What if they all didn't race to publish too quickly?
[00:41:06.064 --> 00:41:17.958]  I'm not saying that Russia doesn't engage in cyber warfare, but diverting all of the blame toward Russia without addressing our own nefarious intelligence activities solves nothing.
[00:41:18.238 --> 00:41:20.121]  John Bowne for InfoWars.com
[00:41:22.739 --> 00:41:32.705]  On Tuesday, President Trump signed an executive order unwinding Obama's climate change policies, which has climate change believers in a panic.
[00:41:33.005 --> 00:41:49.936]  Now this comes after President Trump has already directed the EPA to start withdrawing and unwinding Obama's Clean Power Plan Act, which pretty much was trying to dismantle coal plants and replace them with solar and wind.
[00:41:50.316 --> 00:41:58.564]  So we're going to be joined here by Larry Mott, a former General Electric power plant engineer, to talk about these wind farms and their efficiency.
[00:41:59.124 --> 00:42:01.126]  Thank you so much for joining us, Larry.
[00:42:01.146 --> 00:42:11.856]  So, Larry, can you tell us a little bit about yourself and please explain to us how these wind farms aren't as efficient as these wind developers would want us to believe?
[00:42:13.718 --> 00:42:16.100]  OK, let's talk about this briefly about my background.
[00:42:16.812 --> 00:42:24.739]  I started out as a nuclear power systems engineer with General Electric Company and was with them for five years.
[00:42:25.179 --> 00:42:41.354]  And then after that, started my own firm as a consultant in chemical systems, mechanics, structures, and also power systems, including solar and a little bit of wind, but more on the residential level, as opposed to the industrial level.
[00:42:42.194 --> 00:42:58.919]  And for the last 30 some years, I've been essentially self-employed as a consulting engineer in Colorado, but also with international practice extending to Europe and then to Japan and a number of other locations as well for clients.
[00:42:59.519 --> 00:43:06.581]  So, can you explain to us from a technical perspective how these wind farms aren't really that efficient?
[00:43:06.621 --> 00:43:08.462]  Because I know you were saying something about that.
[00:43:10.629 --> 00:43:24.515]  The primary problem with wind farms in general, the industrial turbines, and for that matter, even the smaller turbines, is that the source of the energy that's contained in the wind is essentially a very diffused source.
[00:43:25.316 --> 00:43:28.697]  It's very widespread, very low energy per volume.
[00:43:29.198 --> 00:43:34.360]  So in order to actually take any energy out of the wind, you have to have a very, very large system.
[00:43:34.420 --> 00:43:36.321]  That's why these wind farms are so big.
[00:43:37.412 --> 00:43:41.135]  And there's a limited efficiency that can be gained from the farms.
[00:43:41.215 --> 00:43:57.285]  Essentially, there's a physics formula, a mathematical formula, that indicates that there's a minimum or essentially a maximum amount of energy that can be derived from the wind from these airfoils, which is essentially these blades are actually airfoils.
[00:43:57.566 --> 00:44:00.688]  They're not really a windmill in that sense.
[00:44:01.556 --> 00:44:06.640]  So there's a number of factors that feed into this formula.
[00:44:06.760 --> 00:44:11.484]  One of them, for example, is the air density in the mountains.
[00:44:11.604 --> 00:44:22.292]  So these machines are approximately 23% less efficient at the elevation of Colorado or Callahan, where this wind farm is, than they would be at sea level.
[00:44:22.953 --> 00:44:25.955]  When you take into consideration all of the inefficiencies
[00:44:26.576 --> 00:44:37.681]  The nameplate rating, which is what is primarily used as propaganda, in this case, the wind farm is supposedly a 250 megawatt farm.
[00:44:38.401 --> 00:44:42.943]  The actual rating of these machines is about 0.7 megawatts.
[00:44:43.183 --> 00:44:48.445]  So the rating on the field is not 250 megawatts, it's actually closer to 100 megawatts.
[00:44:50.706 --> 00:45:06.351]  Then the biggest factor is what we refer to as the non-dispatchable nature of wind energy, which means that the wind is intermittent, and Mother Nature controls it, not the engineers in a dispatch center.
[00:45:07.011 --> 00:45:11.772]  So you cannot actually ask the wind farm to produce more energy if you need it.
[00:45:12.372 --> 00:45:17.394]  So when you take into consideration that, plus what's known as capacity factor,
[00:45:17.932 --> 00:45:23.958]  Which is the amount of time that the wind actually blows at a rate that you can derive energy from.
[00:45:23.978 --> 00:45:32.225]  All these efficiencies applied to the 250 megawatt lean plate rating brings it to under 100 megawatts.
[00:45:33.266 --> 00:45:38.291]  Wow, so if these wind turbines are so ineffective, then why do they exist?
[00:45:38.311 --> 00:45:39.853]  I mean, what do they survive on?
[00:45:39.953 --> 00:45:41.995]  And can you go into that for us?
[00:45:43.129 --> 00:45:52.015]  Real briefly, the only reason that the wind farms exist is that they are actually harvesting tax money, not wind energy.
[00:45:52.635 --> 00:46:08.145]  There is a power production tax credit that provides 2.3 cents per kilowatt hour, $23 per megawatt hour of taxpayer money to the people who actually start the wind farms and operate them.
[00:46:08.786 --> 00:46:12.168]  So they actually make more money on the tax
[00:46:12.830 --> 00:46:19.675]  Transfer from working Americans to the owners of the wind farm than they do from the wind energy themselves.
[00:46:19.795 --> 00:46:27.061]  And to put it very briefly, Millie, if it was not for the power production tax credit, there would be no wind farms in America.
[00:46:28.262 --> 00:46:28.562]  Wow.
[00:46:28.662 --> 00:46:37.009]  And I know you spoke with me a little bit about some corruption that you experienced out when you were out there trying to fight the El Paso County wind farm.
[00:46:37.049 --> 00:46:38.070]  Can you tell us about that?
[00:46:39.880 --> 00:46:45.824]  That's a pretty long story, but I'll try to be as brief as I can.
[00:46:45.844 --> 00:46:54.130]  About the year 2006 or so, an organization called Clipper was promoting the wind farm in that particular area.
[00:46:54.590 --> 00:46:59.674]  They were unable to put it together, primarily because the zoning would not have allowed it.
[00:47:02.976 --> 00:47:07.740]  Alex Jones here with a very important news update to anybody out there that wants to be prepared.
[00:47:08.424 --> 00:47:10.005]  But it goes beyond being prepared.
[00:47:10.405 --> 00:47:15.406]  Our bodies absolutely must have the good halogen iodine or we will die.
[00:47:15.746 --> 00:47:21.188]  And you look at all of the thyroid problems and all the people that don't have energy and that have all sorts of hormone problems.
[00:47:21.588 --> 00:47:28.190]  And from my research and a lot of just mainline research, it leads back to iodine over and over and over again.
[00:47:28.810 --> 00:47:29.971]  It's as important as vitamin C.
[00:47:30.831 --> 00:47:32.772]  If you don't get iodine, you die.
[00:47:33.093 --> 00:47:36.054]  But most people are just deficient, so they're low energy, they're sick.
[00:47:36.495 --> 00:47:40.117]  You've got to have iodine in your body so that your body can produce the hormones you need.
[00:47:40.297 --> 00:47:42.859]  It is the base to so many things.
[00:47:42.899 --> 00:47:55.267]  And since I got into iodine four years ago, we've helped change the entire paradigm by developing and bringing to the public deep earth crystals from 7,000 to 12,000 feet of the purest iodine available.
[00:47:55.467 --> 00:48:00.848]  Other iodine comes from the ocean or from other byproducts of chemical facilities and is tainted.
[00:48:01.028 --> 00:48:02.048]  It's bound.
[00:48:02.328 --> 00:48:03.329]  It's not absorbable.
[00:48:03.729 --> 00:48:08.310]  I tried it and I had incredible effects even with dirty iodine because the body needs it.
[00:48:08.530 --> 00:48:13.431]  When you don't have iodine, it absorbs the chlorine, the fluoride, and all these other bad halogens.
[00:48:13.911 --> 00:48:18.812]  Do yourself and your family a favor and check out the importance of iodine for yourself.
[00:48:18.892 --> 00:48:20.052]  I think you're going to be blown away.
[00:48:20.212 --> 00:48:20.912]  And whatever you do,
[00:48:21.272 --> 00:48:25.115]  Support the broadcast and get a bottle of Survival Shield Nascent Iodine X2.
[00:48:25.315 --> 00:48:30.299]  Also, consult your physician because if you've been deficient in it or have other issues, it can have some dramatic effects.
[00:48:30.479 --> 00:48:34.062]  As for me and most folks I talk to, it's been a game changer in the positive column.
[00:48:34.202 --> 00:48:37.324]  But still, consult your physician because iodine is no joke.
[00:48:37.385 --> 00:48:45.651]  It's a key building block of the body and if you haven't had it for a long time and suddenly have it, some folks say they've experienced things like a detoxing effect and things like that.
[00:48:45.811 --> 00:48:48.412]  You've got to have vitamin C. You've got to have iodine to live.
[00:48:48.432 --> 00:48:49.473]  You've got to have water to live.
[00:48:49.813 --> 00:48:50.493]  Iodine is key.
[00:48:50.553 --> 00:48:51.154]  You must have it.
[00:48:51.514 --> 00:48:59.058]  But consult your physician first before you get powerful survival shield nascent iodine, X2, at Infowarslife.com or call toll free.
[00:48:59.078 --> 00:48:59.958]  We can answer your questions.
[00:48:59.978 --> 00:49:00.018]  888-253-3139.
[00:49:06.786 --> 00:49:16.732]  Well, we all know that if we use a search engine like Google or a platform like Facebook, we've already opted in to the massive surveillance, the data mining that they're going to do.
[00:49:16.792 --> 00:49:20.034]  They take all of our information and they sell it to the highest bidder.
[00:49:20.554 --> 00:49:30.941]  But as of Tuesday, lawmakers have voted to now overturn some privacy rules that have protected us from our internet service providers being able to take
[00:49:31.401 --> 00:49:43.344]  All of the information that we search on all platforms, and in fact, very soon, our smart homes, they will be able to mine our information and sell it to the highest bidder without needing to ask our permission.
[00:49:43.724 --> 00:49:45.945]  They have been kind of barred from that in the past.
[00:49:45.985 --> 00:49:47.985]  Now I'm joined now by Michael Zimmerman.
[00:49:48.005 --> 00:49:52.486]  Zimmerman, you're normally behind the camera, but you look so good in front of the camera.
[00:49:52.506 --> 00:49:53.387]  We had to get you out here.
[00:49:53.427 --> 00:49:54.707]  You're kind of our tech millennial.
[00:49:55.467 --> 00:49:56.248]  Break this down.
[00:49:56.328 --> 00:49:59.169]  So what is happening with SJRES 34?
[00:49:59.650 --> 00:50:01.591]  What is it and why is it so significant?
[00:50:02.131 --> 00:50:07.355]  So they've put forward SJRES 34 and it's already passed the House and the Senate and it's now on President Trump's desk.
[00:50:08.320 --> 00:50:19.869]  And what this is basically going to do is overturn something they passed under the Obama administration with the FCC that they called the Protecting the Privacy of Customers of Broadband and Other Telecommunication Services.
[00:50:21.050 --> 00:50:34.160]  And in this probably too large piece of regulation, as they often do, they basically put forward things saying that if telecom providers were going to collect data on consumers or do anything that
[00:50:34.921 --> 00:50:35.401]  We're good to go.
[00:50:58.707 --> 00:51:06.509]  But if you're just logging on to the internet, well, your internet service provider has access to every single thing that you are doing.
[00:51:07.090 --> 00:51:15.312]  And there was a Democratic rep that actually kind of joked, well, we need to start deleting our browsing history about once an hour, but I'm afraid it doesn't work like that.
[00:51:16.092 --> 00:51:19.173]  Right, your browser history is just what's saved on your computer locally.
[00:51:19.553 --> 00:51:28.456]  So if you delete that from your computer, sure, someone on your computer can't find what you're looking at, but your internet service provider, your ISP, logs everything.
[00:51:28.596 --> 00:51:35.178]  Every website you go to, they're even saying your app usage, so what applications you're using on your cell phone or other devices.
[00:51:35.598 --> 00:51:35.838]  I think so.
[00:51:53.171 --> 00:52:09.484]  Right and before they would have to ask for your permission and I'm also curious how this is going to affect I know there was a when the Snowden leaks first came out a lot of people were first giving the hint that the government was asking them for your personal data and then they would say well no we require a warrant
[00:52:09.844 --> 00:52:24.850]  Well, now your internet service provider is not required to ask your permission to collect all this information on you, so I'm curious if that's going to be something that's going to also sidestep some of our civil liberties as well with sharing that information with government agencies, etc.
[00:52:25.330 --> 00:52:25.750]  Absolutely.
[00:52:25.790 --> 00:52:42.785]  And we know from, like you said, Snowden with the NSA leaks and Vault 7 recently with WikiLeaks, both of those government agencies are collecting massive amounts of data on Americans and their hacking capabilities and spying capabilities are well beyond what is protected by our Fourth Amendment rights.
[00:52:43.465 --> 00:52:45.087]  They're spying on mass numbers of people.
[00:52:45.433 --> 00:52:53.321]  Absolutely, and Judge Andrew Napolitano, when he was brought back to Fox News after his little hiatus, they put him on because he dared to say that Trump was indeed surveilled.
[00:52:54.242 --> 00:53:01.950]  The one main point that he really wanted to stress was that Americans need to be paying attention to this now more than ever.
[00:53:01.990 --> 00:53:06.834]  We don't need to be pushing this to the side and saying, oh, it's normal that Trump was incidentally surveilled.
[00:53:07.515 --> 00:53:15.537]  Because in October, a lot of these laws are going to be up kind of for a rewrite or maybe an extension or do we need to do away with that?
[00:53:15.877 --> 00:53:25.500]  And so we need to be talking about this and how much surveillance is too much, how much of our information and who gets to profit off of our private data.
[00:53:25.800 --> 00:53:27.460]  And why don't we get a kickback from that?
[00:53:27.480 --> 00:53:33.982]  I'm not sure who put this solution out there, but a lot of people are calling for this universal basic income.
[00:53:34.282 --> 00:53:36.103]  And one way that they could do that is by
[00:53:37.083 --> 00:53:47.988]  All of these people who are profiting off of our biometric data and all of our personal information has to have sort of an account where we're getting a little bit of a payment if you're profiting off, but we don't.
[00:53:48.108 --> 00:53:51.810]  At this point we get absolutely nothing except for our freedoms taken from us.
[00:53:52.010 --> 00:53:55.872]  Well with Facebook and all these other platforms that are free to use, you are the product.
[00:53:56.480 --> 00:54:00.642]  If it's not costing you anything to use it, you're not paying for a membership, they're making money off of you somehow.
[00:54:00.962 --> 00:54:08.145]  So Facebook is selling advertising, Google is selling advertising, and both of those are using very targeted advertising, but it's within their platforms.
[00:54:08.825 --> 00:54:16.328]  Google, if you visit sites that are running Google Ads, you'll notice that ads for things you're interested in pop up.
[00:54:16.528 --> 00:54:21.590]  If you listen to a certain type of music, maybe an ad for that artist will be on one of the websites you visit.
[00:54:21.870 --> 00:54:23.131]  But this is internet-wide.
[00:54:24.091 --> 00:54:24.892]  Absolutely, yeah.
[00:54:25.192 --> 00:54:25.772]  There's an article.
[00:54:25.993 --> 00:54:37.362]  Stella Artois, the beer, they were using location history that they purchased to determine whether someone was likely to stop at a bar soon and to target them and say, hey, when you're at this specific bar, you should buy our beer.
[00:54:37.382 --> 00:54:41.425]  Because you like this bar a lot and you go there frequently, get our beer next time you go there.
[00:54:41.565 --> 00:54:42.585]  Pick up one of ours next time you go.
[00:54:42.605 --> 00:54:52.787]  That's just one little creepy way that they're using the location history that they're buying from search engines or now from your internet service provider who has access to everything.
[00:54:52.827 --> 00:54:56.848]  They want to target their ads to you all the time in every situation.
[00:54:57.188 --> 00:55:05.110]  Well it's interesting because we have a few people fighting back after Congress voted to block these internet privacy protections.
[00:55:05.150 --> 00:55:06.730]  There are two fundraising campaigns
[00:55:07.350 --> 00:55:09.851]  Um, they are, they're saying, hey, great.
[00:55:09.911 --> 00:55:10.251]  Thanks.
[00:55:10.331 --> 00:55:10.931]  Well, you know what?
[00:55:10.991 --> 00:55:18.453]  We would like to buy the browsing history of all of the lawmakers who voted to take away our, our internet privacy protections.
[00:55:18.833 --> 00:55:20.713]  So I think that's really incredible.
[00:55:21.414 --> 00:55:24.054]  Um, they've raised more than 215,000, probably much more today.
[00:55:26.815 --> 00:55:27.916]  I think they're over half a million.
[00:55:28.097 --> 00:55:28.477]  Oh, wow.
[00:55:28.537 --> 00:55:35.646]  Yeah, because you realize that Stella Artois is one of the largest beer importer exporters in the world.
[00:55:36.186 --> 00:55:37.288]  I did not realize that.
[00:55:37.328 --> 00:55:43.876]  Yes, they keep buying up companies and that's why they want your information because you're a gold mine.
[00:55:44.252 --> 00:55:48.437]  Wow, and it's just something as innocent as a beer, the beer that you drink.
[00:55:48.938 --> 00:55:51.701]  I mean, at least if you're going to do it, give me a freaking coupon for it.
