[00:00:06.198 --> 00:00:07.279]  You found it.
[00:25:05.095 --> 00:25:06.697]  He doesn't want to not have prosperity.
[00:25:07.277 --> 00:25:08.618]  He's not a Satanist.
[00:25:09.119 --> 00:25:10.420]  He's not out to get you.
[00:25:10.520 --> 00:25:21.629]  And those of us that aren't Satanists, we don't understand the selfishness of somebody that doesn't just want to have things their way, but wants to have it at your expense.
[00:25:23.290 --> 00:25:24.331]  And that's what's so powerful.
[00:25:27.312 --> 00:25:29.434]  Trump should lay off WikiLeaks.
[00:25:29.454 --> 00:25:31.935]  They're the reason he got elected, out of a lot of reasons.
[00:25:31.955 --> 00:25:33.797]  They're a big part of it, part of that trifecta.
[00:25:35.598 --> 00:25:43.964]  And, you know, he should, he should lay off, he should expand vaccine investigations like he said he would do.
[00:25:46.437 --> 00:25:50.662]  And you know, he said he wouldn't expand the Afghan war, and he has, claiming that's to clean it up and get out.
[00:25:50.842 --> 00:25:51.262]  But we'll see.
[00:25:51.402 --> 00:25:52.023]  He means well.
[00:25:52.083 --> 00:25:53.905]  But he's done some bad things.
[00:25:53.965 --> 00:26:00.952]  But if you weigh things, the good he's done versus the bad he's done, the good way outweighs the bad.
[00:26:01.112 --> 00:26:02.834]  And you know a man by his enemies.
[00:26:02.894 --> 00:26:05.157]  The way they're out to get him shows you everything.
[00:26:05.597 --> 00:26:06.278]  Speaking of that,
[00:26:07.639 --> 00:26:15.564]  We've got a special that will end today, it has to end today, because a bunch of the products, I just pick the sales, I decide, nobody argues with me, they should.
[00:26:16.385 --> 00:26:19.046]  Tim Berger pointed out, hey, three of these things actually lose money.
[00:26:19.066 --> 00:26:21.648]  And when they do auto ship, they really lose like $10.
[00:26:22.749 --> 00:26:26.952]  You need to stop this, because they showed me the math actually this morning, you know what I mean?
[00:26:26.972 --> 00:26:35.737]  They go, yeah, you brought in a couple hundred thousand dollars a day, but there's no money here, because free shipping, 50% off products that aren't marked up at 100%,
[00:26:36.758 --> 00:26:39.640]  Well, you cut them 50%, that cuts out the profit.
[00:26:39.660 --> 00:26:49.385]  But I say it's going to turn out good, because 50% off on apparel, t-shirts as low as like $5 a piece, the average price $9.95, because some of them are made in America, they cost that much and made in America.
[00:26:49.765 --> 00:26:57.569]  Super Mel Vitality 50% off, Super Blue Fluoride Free Toothpaste 50% off, Vitamin Refusion 50% off, Anthroplex, a bunch of other stuff.
[00:26:58.610 --> 00:27:00.391]  Biome Defense Probiotic, 50% off.
[00:27:00.451 --> 00:27:02.033]  DNA Force just got back in.
[00:27:02.453 --> 00:27:03.654]  It is 25% off.
[00:27:03.714 --> 00:27:06.336]  Very, very costly product for us to produce.
[00:27:06.736 --> 00:27:10.719]  Proven with studies to detoxify your DNA, your mitochondria, your cells.
[00:27:10.739 --> 00:27:11.619]  That's back in stock.
[00:27:12.880 --> 00:27:14.922]  The enemy wants to shut us down, as you've all seen.
[00:27:16.764 --> 00:27:25.090]  And if you'll just go there and find a t-shirt, a water filter, a shower filter, non-GMO heirloom seeds, books, films, t-shirts, supplements.
[00:27:25.490 --> 00:27:26.511]  There's thousands of items.
[00:27:26.611 --> 00:27:28.732]  Car jumping systems are the very best, lowest price.
[00:27:29.072 --> 00:27:35.417]  Shortwave radios, AMFM emergency radios, walkie-talkies, optics, lower thirds for rifles.
[00:27:36.257 --> 00:27:36.797]  It's all there.
[00:27:37.278 --> 00:27:39.920]  Just whatever's the best, we go get it, get it at a good price.
[00:27:39.940 --> 00:27:44.082]  A lot of times lower than Amazon, who's sworn to destroy you, sworn to destroy America.
[00:27:44.362 --> 00:27:46.544]  Gets taxpayer money, we get zero taxpayer money.
[00:27:47.626 --> 00:27:48.868]  Infowarsstore.com.
[00:27:48.888 --> 00:27:50.932]  If you'll just commit to go to Infowarsstore.com.
[00:27:52.475 --> 00:27:58.579]  And check out the products at least, and then take advantage of free shipping to try, like, Secret 12, the very best vitamin B12 out there.
[00:27:58.599 --> 00:28:00.240]  Talk about energy, health, you name it.
[00:28:00.880 --> 00:28:02.522]  Molon Labe shirts for men and women.
[00:28:02.922 --> 00:28:05.183]  About to sell a bunch of special design shirts.
[00:28:05.584 --> 00:28:09.786]  We've got this anti-fascism, anti-communism shirt that triggers the antifa.
[00:28:10.066 --> 00:28:12.668]  That's only this month, so we've got about two weeks left on that selling.
[00:28:13.068 --> 00:28:15.190]  Infowarstore.com or 888-253-3139.
[00:28:15.230 --> 00:28:16.431]  But quite frankly, we've delivered.
[00:28:20.393 --> 00:28:25.298]  And that means we're right square in the enemy's court, in front of them, under attack.
[00:28:26.189 --> 00:28:35.277]  And quite frankly, psychically, spiritually, it's been quite interesting, and it's definitely interesting to plug into this, both good and evil.
[00:28:36.178 --> 00:28:46.447]  But I can tell you right now, if you're not praying for us, and if you're not buying the products, if you're not spreading the links, you might as well join the New World Order, because we're at point-blank range.
[00:28:47.208 --> 00:28:52.352]  Point-blank range, hurting them bad, but it's like being electrocuted, I'll be honest with you.
[00:28:53.613 --> 00:28:57.516]  When you take action and pray for us, it energizes us and lets us win.
[00:28:57.536 --> 00:28:59.838]  When you don't, it's like vision in hell.
[00:29:00.579 --> 00:29:01.580]  So there's highs and lows.
[00:29:10.688 --> 00:29:11.588]  Alex, I can't believe it.
[00:29:11.628 --> 00:29:15.452]  I'm talking to you, believe it or not, from Washington, D.C., a place I never come.
[00:29:15.472 --> 00:29:16.633]  Where's how?
[00:29:17.333 --> 00:29:20.616]  I'm right in the center of Mordor, where all the money is going missing.
[00:29:22.466 --> 00:29:27.588]  Well, let's talk about that, because two days before 9-11, it was reported that two plus trillion was missing.
[00:29:27.908 --> 00:29:29.549]  CBS reported it from the Pentagon.
[00:29:30.029 --> 00:29:36.372]  Then it was four plus trillion later, and then now the numbers I'm seeing all combined, we're talking about 20 plus trillion?
[00:29:36.852 --> 00:29:49.017]  What has happened, and it started in fiscal 1998, the federal government has been in very significant violation of the laws related to its finances, both constitution and financial management laws.
[00:29:49.637 --> 00:29:55.662]  And one of the symptoms of this is that every year there are significant, what's called undocumentable adjustments.
[00:29:56.182 --> 00:30:04.669]  So it's transactions that aren't approved in appropriation, or you can't prove they're approved in appropriation, and are not transparent as they're required to be.
[00:30:05.570 --> 00:30:08.372]  And it's been going on for literally since 1998, but then in 2015,
[00:30:11.054 --> 00:30:18.478]  The Department of Defense reported 6.5 trillion undocumented adjustments, which is 10 times its budget.
[00:30:19.359 --> 00:30:22.200]  And then HUD almost, I think, $300 billion.
[00:30:22.640 --> 00:30:25.242]  Again, many multiples of its budget.
[00:30:25.342 --> 00:30:34.967]  And imagine if you got a report from your bank that you had $1,000 less in your bank account than you showed in your checking account register.
[00:30:35.777 --> 00:30:40.583]  And instead of figuring out what went wrong, you know, did money not get deposited?
[00:30:40.663 --> 00:30:41.704]  Is money disappearing?
[00:30:42.085 --> 00:30:47.231]  You just wrote an item that said undocumentable adjustment and now they balanced.
[00:30:47.291 --> 00:30:54.180]  So the way the government has balanced the books at the end of every year is to just write these undocumented adjustments, which I would say is illegal.
[00:30:54.660 --> 00:31:04.243]  You can't be spending money that you can't document is in compliance, you know, has been approved by Congress, is appropriated under the variety of mechanisms.
[00:31:04.283 --> 00:31:10.386]  So if you finance criminals doing criminal things that are killing you, you've got to cut off their money.
[00:31:10.626 --> 00:31:15.287]  And that's why I keep talking about enforcing the Constitution and holding the government accountable.
[00:31:15.307 --> 00:31:19.649]  Because if you shut off that secret money, you know, that's being taken illegally,
[00:31:20.650 --> 00:31:36.330]  You have a way of turning this around because you have one group of players who are operating outside the law, financed with our money, and whether it's the breakaways or the money rolling into Silicon Valley, you've got to address that, which is why I keep coming back to enforce the Constitution.
[00:31:36.850 --> 00:31:36.950]  Sure.
[00:31:36.990 --> 00:31:37.110]  Sure.
[00:32:05.546 --> 00:32:09.891]  Proper B vitamin intake is essential to keep the body functioning at optimum levels.
[00:32:10.231 --> 00:32:11.733]  Op-op-op-optimum levels.
[00:32:12.796 --> 00:32:17.399]  With our modern diets, it can be hard to get the recommended amount of B vitamins we need every day.
[00:32:17.419 --> 00:32:19.381]  Up, up, up, up, optimum levels.
[00:32:19.781 --> 00:32:21.362]  B vitamins we need every day.
[00:32:21.562 --> 00:32:26.645]  Secret 12 combines two bioactive forms of vitamin B12 for optimal absorption.
[00:32:26.846 --> 00:32:28.507]  Up, up, up, up, optimal absorption.
[00:32:29.167 --> 00:32:34.391]  Being deficient in B vitamins can cause fatigue, depression, poor memory, and lethargy.
[00:32:34.811 --> 00:32:35.151]  Secret 12.
[00:32:35.231 --> 00:32:35.912]  Up, up, up,
[00:32:36.472 --> 00:32:37.193]  I think so.
[00:33:05.569 --> 00:33:08.272]  You're listening to the Alex Jones Show.
[00:33:18.424 --> 00:33:24.691]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:33:31.560 --> 00:33:44.666]  I'm Alex Jones, your host.
[00:33:45.467 --> 00:33:48.308]  I want to thank you all for tuning in on this Sunday broadcast.
[00:33:48.328 --> 00:33:52.871]  I want to thank all the affiliates and all the sponsors, but also this amazing crew.
[00:33:55.011 --> 00:33:55.711]  That we've got here.
[00:33:56.432 --> 00:34:00.133]  Alia and everybody else in there just does an amazing job.
[00:34:00.173 --> 00:34:01.974]  Marcos Morales here, like six years.
[00:34:01.994 --> 00:34:05.735]  I just take that guy for forgiven, like a fixture.
[00:34:05.795 --> 00:34:07.176]  I just, what an amazing person.
[00:34:08.076 --> 00:34:10.717]  This has been such a fight here, ladies and gentlemen.
[00:34:12.418 --> 00:34:16.679]  And when I tell you Roger Stone is a direct plug-in to Donald Trump, everybody knows that.
[00:34:16.779 --> 00:34:18.180]  He doesn't want to make a big deal out of it.
[00:34:19.420 --> 00:34:25.403]  You know, the media calls him a dirty trickster and all this stuff, and he just takes on their attacks and makes a joke out of it.
[00:34:25.523 --> 00:34:27.243]  But the truth is, he's a big sweetheart.
[00:34:27.564 --> 00:34:28.684]  He's against evil government.
[00:34:28.704 --> 00:34:31.885]  He's not a villain, like they've said, or I wouldn't be involved with him.
[00:34:32.826 --> 00:34:44.811]  His information has been the most accurate, continued information I've gotten from anybody, except for my few conversations with the President, where he did exactly what he said he would do.
[00:34:47.250 --> 00:34:50.951]  And of course they have Get Me Roger Stone, the Netflix series that was a big hit and all the rest of it.
[00:34:51.291 --> 00:34:52.972]  They banned him on Twitter two weeks ago.
[00:34:53.012 --> 00:34:53.792]  He's filing suit.
[00:34:54.392 --> 00:34:56.213]  They had congressional hearings a week and a half ago.
[00:34:56.473 --> 00:34:59.494]  Twitter, Facebook, Google saying they were censoring me at lunch?
[00:34:59.514 --> 00:35:02.915]  Because we said a Muslim ran over folks with a truck?
[00:35:03.515 --> 00:35:11.518]  That's the weird thing is they've got these con games going where they go, Jones says the sun is yellow.
[00:35:11.558 --> 00:35:12.118]  He's a liar.
[00:35:12.158 --> 00:35:12.558]  It's purple.
[00:35:13.789 --> 00:35:19.256]  And it's just like, what is the game where they hide it in plain view and like discredit themselves?
[00:35:19.697 --> 00:35:21.199]  Is it just an appeal to power?
[00:35:22.981 --> 00:35:30.772]  Where they just think because they're in Congress and they're before a committee and they're the, you know, heads of technology or heads of operations for the big three internet giants that
[00:35:32.225 --> 00:35:39.270]  I was at lunch and I saw about the attack and they said it was Islamic and that the mayor had been warned and that needs to be banned.
[00:35:39.630 --> 00:35:41.171]  Sir, we banned it at lunch.
[00:35:41.251 --> 00:35:42.252]  Yes, we banned it.
[00:35:42.612 --> 00:35:43.873]  And then it was all true!
[00:35:43.893 --> 00:35:45.314]  It was a Fox News clip!
[00:35:45.414 --> 00:35:50.798]  And, again, it's next level.
[00:35:50.838 --> 00:35:54.020]  But I wanted to get Roger on because he called me about two hours before airtime.
[00:35:55.276 --> 00:35:59.377]  I was actually up here already working and he said, he texted me, he said, I got huge breaking news.
[00:36:00.177 --> 00:36:04.498]  And again, it's big news, but it's a microcosm into how things work on multiple fronts.
[00:36:05.099 --> 00:36:16.622]  It's been announced by CNN, what he said three weeks ago here, that the Podesta, largest lobbying firm in D.C., by Tony Podesta, was shutting down this next Wednesday.
[00:36:16.662 --> 00:36:18.062]  It's officially closed Wednesday.
[00:36:20.031 --> 00:36:27.695]  And you see Saturday Night Live turning against the Clintons now, Donna Brazile, Wolf Blitzer, Chris Hayes.
[00:36:27.755 --> 00:36:34.219]  I mean, this is definitely an exodus as they figure out the public hates these people and there's indictments reportedly out there.
[00:36:34.519 --> 00:36:40.543]  Now, I've been told by my sources, when I talked to Roger two hours ago, he said about an hour before airtime,
[00:36:41.303 --> 00:36:45.789]  He said, Alex, I am not going to answer that question because of sources, but I think you're in the right direction.
[00:36:46.289 --> 00:36:52.437]  So my source that they, not just Tony, but that John's going to be indicted, that's from other sources I have.
[00:36:53.058 --> 00:36:54.619]  I'll just tell you in the Pentagon and the FBI.
[00:36:56.038 --> 00:36:56.619]  I'll leave it at that.
[00:36:56.719 --> 00:37:02.564]  And they've not been wrong either, but I haven't gotten 500 pieces of info from them like Stone.
[00:37:02.584 --> 00:37:04.946]  I've gotten 30, 40 pieces from each group.
[00:37:06.047 --> 00:37:09.791]  I actually can't believe how honorable people in the government are, actually, with all the intel we're given.
[00:37:10.091 --> 00:37:12.994]  But I guess we're only the ones crazy enough to put it out.
[00:37:13.134 --> 00:37:19.040]  So he's got huge General Flynn, Mueller investigation stuff that deals with the whole investigation, not just Flynn.
[00:37:19.580 --> 00:37:27.003]  And then he's got huge news, obviously, with the Podestas, John Podesta and Tony Podesta, and the announcement of the lobbying firm is closing next Wednesday.
[00:37:27.383 --> 00:37:29.564]  Roger Stone, thank you for joining us, my friend.
[00:37:30.325 --> 00:37:32.125]  Alex, great to be here.
[00:37:32.706 --> 00:37:47.452]  I think most Americans saw blaring headlines that the special counsel, Robert Mueller, had opened up an investigation into General Michael Flynn in connection with a $15 million Turkish kidnap plot
[00:37:48.372 --> 00:38:09.178]  In which it is alleged that Turkish interests engaged or spoke to General Flynn for essentially an extra judicial kidnapping, an extradition of a religious fanatic who not so long ago masterminded an uprising and an attempted coup in Turkey.
[00:38:10.218 --> 00:38:19.587]  It's also fair to say that the Gulan, as he is known, who was held up in Pennsylvania in the Poconos, is engaged in a myriad of other federal crimes.
[00:38:20.307 --> 00:38:30.616]  But ironically, the investigation into General Flynn stems solely on the memory of former FBI Director James Woolsey.
[00:38:31.297 --> 00:38:43.405]  The mainstream media tells us that Woolsey was partners with Flynn in his public affairs firm, and that he was the one pointing the finger at the general.
[00:38:44.106 --> 00:38:48.029]  Now, if you look at this stunning interview that he actually gave,
[00:38:48.849 --> 00:39:00.344]  He implicates Wolsey, pardon me, he implicates Flynn saying he heard in a hotel room when he came in at the end and Flynn was present some discussion of an extrajudicial kidnapping.
[00:39:01.486 --> 00:39:06.813]  And then later in the tape he attempts to back off of it as if he hadn't said that previously.
[00:39:07.313 --> 00:39:11.535]  And said, of course, that none of this was known in entirety or in the first person.
[00:39:12.075 --> 00:39:15.017]  So he purposely maligns Flynn.
[00:39:15.517 --> 00:39:20.019]  Flynn has vehemently denied that he sat in on any discussion of kidnapping.
[00:39:20.460 --> 00:39:28.704]  He understood the angst that the Turkish had about the crimes of the Gulen in the United States.
[00:39:28.804 --> 00:39:32.506]  And yes, those should be brought to the attention of law enforcement.
[00:39:33.146 --> 00:39:38.968]  But Woolsey has impugned a good man, and that stunning interview shows his treachery.
[00:39:39.429 --> 00:39:40.529]  Here is the truth.
[00:39:41.229 --> 00:39:43.250]  Woolsey was never partners with Flynn.
[00:39:43.270 --> 00:39:47.312]  He was on an advisory board uncompensated in Flynn's group.
[00:39:47.832 --> 00:39:52.074]  He badgered Flynn relentlessly about the ability to make money.
[00:39:52.574 --> 00:39:59.017]  He himself wanted the Turkish account, a $15 million lobbying account, perfectly legal.
[00:39:59.857 --> 00:40:27.626]  His wife, driven by greed and money, had actually told the Turks $50 million was the price tag, and they were incensed when they quite legally engaged General Flynn, for which he was paid $500,000, most of which, my sources tell me, went to subcontractors in an effort to educate the Justice Department about some things that the Gulen has been doing in this country that are illegal.
[00:40:28.266 --> 00:40:39.929]  So the entire thing here is because Woolsey, who Trump never likes, even on the campaign stump, Woolsey is a deep stater, Alex, who attaches himself to Trump.
[00:40:40.390 --> 00:40:44.551]  Trump does not want him on the road, only wants Flynn to travel with him, and indeed,
[00:40:45.051 --> 00:41:03.927]  Mike Flynn's representation of the Turks begins at a time when he is a private citizen, in private practice, and spending all of his time campaigning with and for Donald Trump, almost 30 days on the road, introducing Trump at these enormous rallies.
[00:41:04.788 --> 00:41:17.314]  Uh, so, uh, I think a great American patriot is being framed here, and I think Woolsey is, uh, Deep State Quizzling, who is doing the dirty work of the Bushes and the Clintons, uh, is pointing a finger at him.
[00:41:17.354 --> 00:41:27.059]  Well sure, there's no doubt, there's no doubt about all of that, and of course you get that from your sources very high up, but expanding, we're about to go to break, what do you make of
[00:41:27.719 --> 00:41:36.762]  Brazil's come out, we've talked about it, now Chris Hayes, now Wolf Blitzer, basically all of them are throwing the Clintons under the bus, something I've never seen before.
[00:41:36.802 --> 00:41:37.683]  What does this signify?
[00:41:38.403 --> 00:41:44.345]  Well, the professional Democrats have figured out that the Clintons are a burden that they're just no longer willing to handle.
[00:41:44.925 --> 00:41:55.369]  Most of the anti-Clinton activity you see is being orchestrated by the Obamas, who are ready to turn the page to set the stage for a potential candidacy by Michelle Obama.
[00:41:56.109 --> 00:42:00.393]  Michelle Obama should not be underestimated as a candidate.
[00:42:00.433 --> 00:42:10.923]  We can make snide jokes about her all we like, but she commands a greater loyalty in the Democratic Party base, and the far left indeed, than Hillary Clinton ever did.
[00:42:11.484 --> 00:42:15.107]  And her husband controls the machinery of the Democratic Party.
[00:42:15.868 --> 00:42:18.331]  Joe Biden talking about running is a joke.
[00:42:18.931 --> 00:42:25.135]  Joe Biden is an enfeebled old man who can't keep his hands off of young girls and women, not his wife.
[00:42:25.295 --> 00:42:26.676]  It's quite creepy.
[00:42:27.397 --> 00:42:30.139]  Well, that's the big subject I want to cover with you next.
[00:42:30.279 --> 00:42:32.721]  I mean, the Republican Party's nasty.
[00:42:32.801 --> 00:42:33.841]  It's corrupt.
[00:42:33.881 --> 00:42:34.782]  It's being removed.
[00:42:35.042 --> 00:42:35.843]  We're in a battle there.
[00:42:35.883 --> 00:42:36.723]  That's our real problem.
[00:42:36.763 --> 00:42:47.211]  But the Democrats, what does it mean when you've got all the Democrat media and things like Saturday Night Live turning against
[00:42:48.530 --> 00:42:50.714]  The Clintons, what does that signify?
[00:42:51.155 --> 00:42:53.460]  Straight ahead with Roger Stone.
[00:42:53.881 --> 00:42:56.767]  I'm Alex Jones with NewsWars.com.
[00:42:57.047 --> 00:42:58.350]  NewsWars.com.
[00:43:02.580 --> 00:43:22.858]  As of just a short time ago, and I'm talking about when this meeting started, on Twitter, if you clicked on the hashtag NYCTerroristAttack, which is, quote, trending, marked with a red button saying, quote, live, the top tweet links to an InfoWars story with the headline, Imam
[00:43:23.719 --> 00:43:26.262]  I warned de Blasio about New York City of terror.
[00:43:26.322 --> 00:43:28.024]  He was too busy bashing Trump.
[00:43:28.224 --> 00:43:38.074]  I don't know what happens in somebody's mind or how dark their heart must be to say things like that.
[00:43:38.415 --> 00:43:42.359]  This is a real-time example of when we talk about
[00:43:43.792 --> 00:43:45.673]  This information being weaponized.
[00:43:45.753 --> 00:43:48.014]  But Trump doesn't challenge these lies.
[00:43:48.434 --> 00:43:52.977]  He actually went on Jones' show and said, Your reputation's amazing.
[00:43:53.477 --> 00:43:54.818]  I will not let you down.
[00:43:54.958 --> 00:43:57.839]  You will be very, very impressed, I hope.
[00:43:58.280 --> 00:43:59.901]  How quickly can you act?
[00:44:00.221 --> 00:44:05.804]  And what's your responsibility to set the record straight so that the people who saw this
[00:44:07.148 --> 00:44:14.914]  ...know that it's fake news, and at least at some point in time, it can't keep spreading like some sort of virus through the legitimate world.
[00:44:14.934 --> 00:44:21.179]  That's something we're thinking about all the time, because it's a bad user experience, and we don't want to be known as a platform for that.
[00:44:21.379 --> 00:44:27.704]  The system self-corrected, that shouldn't be the first tweet you see anymore, it should be a USA article the last time I checked.
[00:44:28.885 --> 00:44:29.685]  But you saw this?
[00:44:29.885 --> 00:44:30.646]  USA Today.
[00:44:31.046 --> 00:44:34.669]  At lunch I did, yeah, and I also saw the system correct it.
[00:44:34.749 --> 00:44:35.870]  That man is a threat to this country.
[00:44:36.050 --> 00:44:37.651]  They didn't call out Fox News by name.
[00:44:37.671 --> 00:44:39.493]  They didn't call out anyone else by name.
[00:44:39.533 --> 00:44:47.138]  They said, when it comes to Alex Jones, we need people to scroll and manually find him, and manually have to find that video.
[00:44:47.158 --> 00:44:52.622]  We're not gonna allow that video, if it gets 10 million views, to be on the front of the so-called news carousel.
[00:44:55.764 --> 00:45:00.948]  If you are receiving this transmission, you are the resistance.
[00:45:01.248 --> 00:45:02.009]  Alex Jones!
[00:45:03.308 --> 00:45:08.916]  Now I'm going to say this very slowly to the listeners because I know you've been in this battle a long time and you're the reason we're winning and we're in this together.
[00:45:09.557 --> 00:45:11.520]  But we are seen as a capital ship.
[00:45:11.560 --> 00:45:13.222]  That means a flagship in this fight.
[00:45:13.603 --> 00:45:15.886]  And we're the ones they're trying to shoot the rudder off of.
[00:45:16.487 --> 00:45:17.949]  We're the ship under main fire.
[00:45:18.590 --> 00:45:24.431]  And that's why we need you to financially support us, but to realize it's the information we cover that's got him on the run.
[00:45:24.931 --> 00:45:27.992]  Of course de Blasio was warned that jihad attacks were coming with trucks.
[00:45:28.252 --> 00:45:29.793]  Of course he's hurt by that.
[00:45:30.073 --> 00:45:32.713]  So they just say, it's evil, ban InfoWars.
[00:45:32.733 --> 00:45:42.615]  And then they have the head of operations for Twitter, who at lunch is shutting down a Paul Joseph Watson article and saying, sir, we put a USA Today article instead.
[00:45:42.955 --> 00:45:43.516]  Entrending.
[00:45:43.896 --> 00:45:44.956]  Force feeding.
[00:45:45.396 --> 00:45:50.870]  Rigging the whole thing with a weirdo who looks like a villain out of a movie named Quigley!
[00:45:51.231 --> 00:45:53.496]  This is why we're in so much trouble with people like this!
[00:45:54.745 --> 00:45:57.406]  And if they can shut us down, they can shut you down.
[00:45:57.446 --> 00:46:05.069]  That's why I need you to go to InfoWarsTore.com today during this 34-hour broadcast where we have the biggest sales we've run in probably six months.
[00:46:05.750 --> 00:46:09.111]  We only do this a few times a year, these big 24-hour plus broadcasts.
[00:46:09.551 --> 00:46:14.533]  American Rebirth and Renaissance 34-hour broadcasts, limited time specials, plus free shipping.
[00:46:14.733 --> 00:46:15.794]  Oh, hadn't done that in a while.
[00:46:15.954 --> 00:46:17.254]  On top of the record specials.
[00:46:17.274 --> 00:46:19.275]  It's been an amazing year for InfoWars since the election.
[00:46:19.355 --> 00:46:23.026]  We want to show our appreciation for all the patriots and info warriors that make this possible.
[00:46:23.467 --> 00:46:25.894]  Our fight for liberty and truth is not yet over.
[00:46:26.701 --> 00:46:31.723]  We're dropping prices dramatically to help you get great products and support our broadcasts at the same time.
[00:46:32.043 --> 00:46:39.226]  Help celebrate the election anniversary of President Trump and show your support for alternative news with these incredible specials at Infowarsstore.com.
[00:46:39.526 --> 00:46:41.406]  But whatever you do, spread the links.
[00:46:41.626 --> 00:46:44.067]  Infowars.com forward slash show.
[00:46:44.407 --> 00:46:44.988]  Everybody you know.
[00:46:45.288 --> 00:46:47.749]  Let's just not have a few million extra listeners and viewers today.
[00:46:48.069 --> 00:46:50.690]  Let's have it go super viral and defeat their algorithms.
[00:46:50.910 --> 00:46:52.750]  Let's rip the robots' brains out.
[00:46:52.930 --> 00:46:54.211]  Let's smash the globalists.
[00:46:54.431 --> 00:46:55.191]  Let's win!
[00:46:55.332 --> 00:46:56.132]  Let's wake up!
[00:46:56.292 --> 00:46:57.333]  Let's rise!
[00:46:57.653 --> 00:46:58.553]  Yeah!
[00:46:58.953 --> 00:46:59.534]  Stay with us.
[00:47:05.977 --> 00:47:08.599]  You're listening to the Alex Jones Show.
[00:47:21.348 --> 00:47:23.532]  Another time in the Age of Wonder.
[00:47:41.144 --> 00:47:42.344]  Alright, coming up!
[00:47:42.404 --> 00:47:51.769]  In the next hour, I'm gonna air the 60 Minutes piece, and I'm gonna air the CNN piece, and I'm gonna air the Saturday Night Live piece.
[00:48:07.873 --> 00:48:14.436]  And others, if I have time to get to them all, they're up on Infowars.com, where mainstream media is like, Bill and Hillary Clinton corrupt.
[00:48:14.776 --> 00:48:16.296]  They need to pay for their sex crimes.
[00:48:16.577 --> 00:48:18.577]  They need to pay for covering up the assaults on women.
[00:48:18.877 --> 00:48:20.758]  They need to pay for working with the Russians.
[00:48:21.058 --> 00:48:22.519]  They need to pay for working with the Chinese.
[00:48:22.579 --> 00:48:24.980]  I'm like, when did they become the Alex Jones Channel?
[00:48:28.001 --> 00:48:28.741]  It's crazy.
[00:48:28.982 --> 00:48:30.742]  So what does that signify?
[00:48:30.802 --> 00:48:34.824]  Just Roger was on a few weeks ago, he said, hey, Hillary says she's going to run again in 2020.
[00:48:35.684 --> 00:48:37.385]  We're going to support our exploratory committee.
[00:48:39.997 --> 00:48:44.991]  And I said to Roger O'Farrill, I said, I almost don't want to give them our plan and make jokes about this because they still think Hillary's their girl.
[00:48:46.792 --> 00:48:49.173]  Now, all of them are turning against her.
[00:48:50.014 --> 00:48:51.155]  The entire system.
[00:48:51.495 --> 00:48:56.998]  Meanwhile, at the very moment, the Republicans are trying to get rid of Roy Moore.
[00:48:57.058 --> 00:48:58.279]  And I'm not saying he's perfect.
[00:48:58.419 --> 00:49:00.881]  If he did the things they're claiming, then I say crucify him.
[00:49:01.261 --> 00:49:03.302]  But now, some of the accusers have gone offline.
[00:49:03.742 --> 00:49:06.264]  Others are Democratic Party operatives.
[00:49:07.144 --> 00:49:08.845]  All this other stuff's going on.
[00:49:09.946 --> 00:49:11.107]  My big issue is,
[00:49:13.490 --> 00:49:15.151]  Our big problem is the Republican Party.
[00:49:15.211 --> 00:49:22.436]  Just because we're defeating the Democrats and America's turned on them in a political realignment, how do we make sure we get good people in the Republican Party to turn this around?
[00:49:22.456 --> 00:49:34.625]  But Roger, what do you make of the point we've gotten to when clearly, months ago, I said they're starting to eat the Clintons, they're turning on them, they're going to use the Harvey Weinstein thing as a trigger to go after everybody.
[00:49:34.645 --> 00:49:36.826]  I mean, now that's happened.
[00:49:37.447 --> 00:49:41.450]  What is the next shoe to drop and what do you make of the complete exodus
[00:49:42.367 --> 00:49:43.108]  Against the Clintons?
[00:49:58.258 --> 00:50:01.059]  Council on Foreign Relations and of course the Bilderbergers.
[00:50:01.480 --> 00:50:02.660]  It's not entirely true.
[00:50:02.720 --> 00:50:04.761]  They have their own intramural struggles.
[00:50:04.801 --> 00:50:07.403]  The Rockefellers always wanted ultimate power.
[00:50:07.443 --> 00:50:09.063]  They never got the presidency.
[00:50:09.163 --> 00:50:16.887]  The Kennedys had to fight the Rockefellers and the Harrimans had to fight both of them for supremacy within the establishment.
[00:50:17.327 --> 00:50:22.510]  What you have here is a purge, very much like the purge in Saudi Arabia.
[00:50:22.970 --> 00:50:32.193]  Where the hard left who see the Democratic Party as their vehicle and long-term investment realize that Bill and Hillary are dead weight.
[00:50:32.654 --> 00:50:36.715]  That Bill's rapes and his assault on women can no longer be suppressed.
[00:50:37.115 --> 00:50:40.737]  That Hillary's role in covering it up is now too widely known.
[00:50:41.637 --> 00:50:49.500]  That the epic scam of the Clinton Foundation, if they follow the path laid out by the brilliant Charles Wartell,
[00:50:50.280 --> 00:50:50.681]  I don't
[00:51:05.433 --> 00:51:23.404]  Hillary negotiated an agreement with the Obama administration regarding her contacts and handling of her foundation while she was Secretary of State, then made sure that the agreement was not legally binding, and then continuously violated it in violation of what she had agreed to with Barack.
