[00:00:09.831 --> 00:00:11.472]  This is our land.
[00:24:51.641 --> 00:24:51.942]  I think?
[00:25:09.298 --> 00:25:12.701]  Because it's about privilege and they want the only access to the President.
[00:25:12.701 --> 00:25:14.843]  And I know David Knight's been really worried about it.
[00:25:14.843 --> 00:25:19.988]  I've been calling David for two days saying, I don't know, let me talk to my sources, let's hold off.
[00:25:19.988 --> 00:25:22.991]  He was saying it looks really bad that Bannon's out.
[00:25:22.991 --> 00:25:26.674]  I agree it's bad that Bannon's out, but probably not for the reason folks think.
[00:25:26.674 --> 00:25:27.875]  That's coming up in the next segment.
[00:25:27.875 --> 00:25:29.097]  But David Knight, before we go there,
[00:25:29.697 --> 00:25:30.458]  Are you excited?
[00:25:30.458 --> 00:25:38.023]  You're going to be captaining at the helm as we launch your big syndicated transmission tomorrow, and I want to ask all of our affiliates to give a good listen to.
[00:25:38.023 --> 00:25:43.267]  Usually new shows don't get syndicated right away, but yours will, because you've been co-hosting right here.
[00:25:43.267 --> 00:25:48.230]  I know with a lot of our affiliates, you're more popular than I am with the station managers, owners, and listeners.
[00:25:48.230 --> 00:25:53.574]  I mean, I know Matt Drudge tells me that, you know, he doesn't like a lot of other talk show hosts, but he really likes listening to you.
[00:25:53.574 --> 00:25:54.875]  Thank you.
[00:25:54.875 --> 00:25:57.116]  This is a big day, I think.
[00:25:57.116 --> 00:25:57.957]  You launch this tomorrow.
[00:25:58.297 --> 00:25:59.618]  Well thank you, I appreciate that.
[00:25:59.618 --> 00:26:04.281]  And you know, tomorrow is the big eclipse that everybody's talking about.
[00:26:04.281 --> 00:26:10.325]  And I think it's very important and very significant that that's the day that we're going to be launching real news.
[00:26:10.325 --> 00:26:12.567]  Because the question is... We didn't do that on purpose!
[00:26:12.567 --> 00:26:14.348]  No, it just happened.
[00:26:14.348 --> 00:26:17.010]  It also happens to be my son's birthday, but we didn't do that on purpose.
[00:26:17.490 --> 00:26:20.073]  Hey, that's going to be the day they have the eclipse.
[00:26:20.073 --> 00:26:23.836]  What we're seeing right now is a struggle and a fight.
[00:26:23.836 --> 00:26:33.565]  Whether or not we're going to have the establishment, the YouTube censorship, the firewalls from Facebook, and all this corporate censorship, this corporate fascism.
[00:26:33.565 --> 00:26:36.608]  Are they going to be able to roll back the internet?
[00:26:36.608 --> 00:26:38.509]  Because, you know, we got out of that
[00:26:39.190 --> 00:26:42.954]  That little ghetto that they had created with a major three networks.
[00:26:42.954 --> 00:26:46.719]  So they had total control over everything that was being heard by everybody.
[00:26:46.719 --> 00:26:48.541]  They all talked about the same issues.
[00:26:48.541 --> 00:26:51.104]  They all had the same take on all of these issues.
[00:26:51.104 --> 00:26:53.106]  And so everybody said, well, everybody's saying the same thing.
[00:26:53.106 --> 00:26:54.047]  It must be true.
[00:26:54.047 --> 00:26:56.089]  They were reading off a government script.
[00:26:56.730 --> 00:26:58.891]  And then we had the Fairness Doctrine that came along.
[00:26:58.891 --> 00:27:01.251]  Then we had the Internet, and it got even bigger.
[00:27:01.251 --> 00:27:03.232]  Now they're trying to hide that.
[00:27:03.232 --> 00:27:04.612]  They're trying to put an eclipse there.
[00:27:04.612 --> 00:27:07.413]  So the question is, are they going to be able to do that?
[00:27:07.413 --> 00:27:12.815]  Or are we going to be able to stand together and enlarge this broadcast with our listeners' support?
[00:27:12.815 --> 00:27:14.195]  And I hope that that's what's going to happen.
[00:27:14.195 --> 00:27:15.576]  I think that's what's going to happen.
[00:27:15.576 --> 00:27:16.296]  It's going to be a struggle.
[00:27:16.596 --> 00:27:32.647]  Because we're seeing YouTube put firewalls up, we're seeing them demonetize people left and right, and of course, we've been talking about this for a very long time, it looks like they had all of these levers in place, as you said before, Alex, they had everything in place to shut everything down and kill everyone, and they're still going with that plan.
[00:27:34.704 --> 00:27:37.865]  And that's why I took my shirt off today, as a stunt, just to protest.
[00:27:37.865 --> 00:27:39.145]  Paul's left YouTube.
[00:27:39.145 --> 00:27:41.165]  Notice, folks, he hasn't been on there in over a week and a half.
[00:27:41.165 --> 00:27:42.126]  He just says, I'm not doing it.
[00:27:42.126 --> 00:27:44.566]  They keep banning my videos and blocking them.
[00:27:44.566 --> 00:27:47.387]  He did one criticizing modern art being government funded.
[00:27:47.387 --> 00:27:48.667]  They banned that.
[00:27:48.667 --> 00:27:55.488]  And so now we really are down to trying to use old media, talk radio, which still has a big audience, and then InfoWars.com.
[00:27:55.488 --> 00:27:56.809]  And we're being more and more blocked.
[00:27:56.809 --> 00:27:58.909]  And yes, it's up to all of you folks.
[00:27:58.909 --> 00:28:03.210]  Like when I went on Joe Rogan, he had the number one podcast, not in his history, in all history,
[00:28:03.550 --> 00:28:10.257]  So they delisted it from number one, and even though it has more views than any other podcast, they still won't show it in the top hundred.
[00:28:10.257 --> 00:28:19.126]  Because they don't want to give us those awards that not only are they trying to censor us, but culturally, we are the most popular thing out there.
[00:28:19.126 --> 00:28:22.450]  And that's why they can't allow us to even be on talk radio or the internet.
[00:28:22.890 --> 00:28:33.201]  Is because we put out alternative talking points from our perspective that are more reality-based than telling us Obamacare is free and Gruber says, thank God everybody's so stupid.
[00:28:33.201 --> 00:28:39.347]  He could say that on C-SPAN if nobody was watching, but see, we remember, we go back and get it and show people what they're doing.
[00:28:39.347 --> 00:28:41.289]  So, it's really up to the audience.
[00:28:41.289 --> 00:28:42.951]  I know you're going to knock it out of the park tomorrow.
[00:28:43.351 --> 00:28:43.731]  Well, thank you.
[00:28:59.278 --> 00:29:02.962]  Restful sleep with Knockout by InfoWars Life.
[00:29:02.962 --> 00:29:13.394]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[00:29:14.275 --> 00:29:19.077]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[00:29:19.077 --> 00:29:27.480]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[00:29:27.480 --> 00:29:35.202]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[00:29:35.202 --> 00:29:37.143]  Wake up refreshed and take on the day.
[00:29:37.643 --> 00:29:45.591]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[00:29:45.591 --> 00:29:49.254]  Get the sleep you deserve and experience the power of knockout.
[00:29:49.254 --> 00:29:53.639]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[00:29:53.639 --> 00:29:55.080]  That's InfoWarsLife.com
[00:29:58.709 --> 00:30:06.974]  Please listen carefully because I'm about to point out three things that will save you a lot of money while you get high quality products and fund the info war.
[00:30:06.974 --> 00:30:08.195]  A 360 win.
[00:30:08.195 --> 00:30:14.758]  Number one, when you choose AutoShip before checkout, we give you 10% off on your order at InfoWarshore.com.
[00:30:14.758 --> 00:30:22.263]  Number two, you're also able to get items that are out of stock when you sign up for AutoShip because we hold back a surplus for AutoShip customers.
[00:30:22.663 --> 00:30:27.748]  Number three, we're giving you free shipping on all orders above $50.
[00:30:27.748 --> 00:30:33.853]  Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[00:30:33.853 --> 00:30:41.660]  Just go to InfoWarsStore.com, select your favorite product or products, click on AutoShip, and choose how often you want us to send you another order.
[00:30:41.660 --> 00:30:48.866]  As you know, I coined the term 360Win, and with the new AutoShip feature at InfoWarsLife.com, this is a sure win.
[00:30:48.866 --> 00:30:49.667]  10% off on AutoShip.
[00:30:54.230 --> 00:31:03.237]  As most of you already know, I am a voracious consumer of news and information.
[00:31:03.237 --> 00:31:14.445]  And in the last four or five years, doing more and more research, I came across the fact that the elite establishment is fully aware of the fact that our ancient ancestors, in many cases, had much better
[00:31:14.565 --> 00:31:14.825]  I think?
[00:31:36.508 --> 00:31:38.850]  InfoWars isn't just fighting the globalists.
[00:31:38.850 --> 00:31:40.331]  We're getting results.
[00:31:40.331 --> 00:31:46.456]  And we're expanding in the face of the complete media assault and winning because of your support.
[00:31:46.456 --> 00:31:49.339]  Caveman is finally back at the InfoWars store.
[00:31:49.339 --> 00:31:55.864]  You can get 25% off the regular price for a limited time only at InfoWarsLife.com or by calling toll-free, AAA253-3139.
[00:31:58.806 --> 00:32:00.687]  It's not just our water we need to filter.
[00:32:00.687 --> 00:32:02.708]  It's not just our food that needs to be cleaned.
[00:32:02.708 --> 00:32:05.629]  It's the air we're breathing, especially for our children.
[00:32:05.629 --> 00:32:11.692]  The artificial particulates, the chemicals, is absolutely weighing down our immune systems.
[00:32:11.692 --> 00:32:20.877]  The same team based right here in America that brought you the Alexa Pure groundbreaking water filtration systems have now developed Alexa Pure Breathe.
[00:32:20.877 --> 00:32:25.719]  Whether it's your home or office, you owe it to yourself, your co-workers, your family, your children.
[00:32:25.959 --> 00:32:28.403]  Do the best job you can to purify your air.
[00:32:28.403 --> 00:32:36.437]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most toxic effects for themselves.
[00:32:36.437 --> 00:32:37.418]  The general public doesn't.
[00:32:38.613 --> 00:32:42.556]  The Alexa Pure Breeze would be a steal at $300, $400, $500.
[00:32:42.556 --> 00:32:46.118]  One of these systems can keep 800 square feet incredibly clean.
[00:32:46.118 --> 00:32:52.822]  This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[00:32:52.822 --> 00:33:02.228]  Find out why this system is so revolutionary today at InfoWarsTore.com.
[00:33:02.228 --> 00:33:04.890]  You're listening to The Alex Jones Show.
[00:33:11.499 --> 00:33:17.064]  Defending the Republic from enemies foreign and domestic.
[00:33:17.064 --> 00:33:18.605]  It's Alex Jones!
[00:33:21.397 --> 00:33:22.898]  That's right, folks.
[00:33:22.898 --> 00:33:24.338]  Thank you so much for joining us.
[00:33:24.338 --> 00:33:30.560]  David Knight, who is riding shotgun with me, is about to get more broadcast than he probably ever wanted.
[00:33:30.560 --> 00:33:32.921]  I know he's always chomping at the bit to do his own transmission.
[00:33:32.921 --> 00:33:40.484]  I had to get the crew hired, build the facilities, get the infrastructure in, and get products out there for sale that folks really wanted that worked really well.
[00:33:40.484 --> 00:33:44.806]  So we built a large customer base of Patriots that would fund us.
[00:33:44.806 --> 00:33:50.568]  And we, despite the storms and the attacks and the censorship and the boycotts and the death threats and
[00:33:51.608 --> 00:33:54.549]  Uh, the Congressional Investigations.
[00:33:54.549 --> 00:33:55.910]  Uh, we are here.
[00:33:55.910 --> 00:33:58.811]  And so, launching tomorrow, three-hour transmission.
[00:33:58.811 --> 00:34:07.675]  I think David's our strongest prospect to build a whole new system, uh, parallel to what we're doing, so that we're live-time as things happen.
[00:34:07.675 --> 00:34:15.158]  So then get an even bigger crew that takes clips out of the show in live-time with key headlines, little short one-minute clips, to dominate the web.
[00:34:15.158 --> 00:34:16.578]  Uh, because that's what this is.
[00:34:16.578 --> 00:34:19.039]  This is an information war.
[00:34:19.039 --> 00:34:20.080]  If I had a bigger crew,
[00:34:21.240 --> 00:34:26.361]  We would have known what I only discovered yesterday, one week after Charlottesville.
[00:34:26.361 --> 00:34:33.763]  I knew a lot of it, but I did deep research yesterday, supposedly on quasi-workcation, not staycation, workcation.
[00:34:33.763 --> 00:34:36.963]  I did research, and I confirmed it all.
[00:34:36.963 --> 00:34:48.006]  They had known CIA and State Department officials in Charlottesville, first tweeting, first being on MSNBC, CNN, NBC.
[00:34:50.449 --> 00:34:52.750]  And the mayor is involved.
[00:34:52.750 --> 00:34:55.170]  Everybody's a cut out.
[00:34:55.170 --> 00:35:02.932]  Of the major players, some of the useless... I guess they're useful idiots to use Lennon's term, but I see them as useless idiots.
[00:35:02.932 --> 00:35:04.492]  The white supremacists coming out.
[00:35:04.492 --> 00:35:05.472]  Some of those are real.
[00:35:05.472 --> 00:35:06.892]  I'm not saying white supremacists don't exist.
[00:35:06.892 --> 00:35:14.734]  I'm not saying... But it turns out the guy that ran the girl over is a hardcore, long-term Obama supporter, obviously drugged up.
[00:35:15.254 --> 00:35:16.055]  I mean, you can't make it up.
[00:35:16.055 --> 00:35:17.675]  He's a hardcore Obama supporter.
[00:35:17.675 --> 00:35:27.941]  The guy leading it was the leader of the Black Lives Matter and the leader of the Occupy Wall Street and the leader of the Obama and Hillary campaigns.
[00:35:27.941 --> 00:35:32.804]  And then you've got the governor, I mean, the mayor tied into all this.
[00:35:32.804 --> 00:35:41.049]  And you've got the other white supremacist leader going to the same special elite school for international political programming.
[00:35:41.049 --> 00:35:42.710]  It's just, oh my God.
[00:35:44.179 --> 00:35:45.960]  Unbelievable.
[00:35:45.960 --> 00:35:56.088]  And then I said, oh, we've got to look at, we've got to look at some of this from the perspective that they've had actors at other events.
[00:35:56.088 --> 00:35:57.689]  And they go, oh, you're saying it's all fake.
[00:35:57.689 --> 00:35:58.209]  It's Sandy Hook.
[00:35:58.209 --> 00:35:59.791]  Oh, you're saying it's all fake.
[00:35:59.791 --> 00:36:03.473]  CNN has had actors who say, baby, he's got a threat on incubators.
[00:36:03.473 --> 00:36:11.179]  And CNN admits, and Politico admits, and AP admits, that the company that was hired to get actors there to, quote, agitate, that means start a fight,
[00:36:12.571 --> 00:36:16.693]  Did hire people the weeks before and did bring them there.
[00:36:16.693 --> 00:36:18.313]  And that is a fact.
[00:36:18.313 --> 00:36:20.914]  And I wasn't even saying there were actors there!
[00:36:20.914 --> 00:36:31.178]  But see, they were scared of that, so they wanted to head it off and announce it first, and then say that, you know, I said Jews did it, which I didn't say, to confuse it and poison the well.
[00:36:32.875 --> 00:36:34.976]  Yeah, we're putting the website on screen.
[00:36:34.976 --> 00:36:38.758]  Your home for rallies, protests, audiences, PR stunts, and celebrity events.
[00:36:38.758 --> 00:36:42.780]  Let's click on their URL if I can see that, because the clock's blocking it.
[00:36:42.780 --> 00:36:43.841]  Sorry, I can't read the URL.
[00:36:45.678 --> 00:36:51.801]  And, because again, I'm teleprompter free, but I'm on the road, what's the URL for me, guys?
[00:36:51.801 --> 00:36:54.542]  And I'll give it, there it is, it is Crowds On Demand.
[00:36:54.542 --> 00:37:05.107]  There it is, Crowds On Demand, celebrity events, corporate events and audiences, protests and rallies, talent, press, philanthropy, who we are, contact us, request a quote.
[00:37:05.107 --> 00:37:12.410]  They're the ones when Hillary did those fake town halls, and I saw them and said, that's shot in like HD or 35mm film.
[00:37:12.410 --> 00:37:13.691]  It was so clear, it might have been 80mm.
[00:37:15.168 --> 00:37:19.390]  And then the little girl that was an actress and all that, they were the ones supplying the actors.
[00:37:19.390 --> 00:37:24.352]  And they were in Charlottesville, and they ran ads, and they were there.
[00:37:24.352 --> 00:37:27.713]  I'm not saying that they invented the violence.
[00:37:27.713 --> 00:37:31.375]  I'm not saying that white supremacists don't exist.
[00:37:31.375 --> 00:37:34.016]  I'm saying they were there.
[00:37:34.016 --> 00:37:40.599]  But now... I sent you guys the video, we may play it next hour after some calls and I break this big news in the next segment.
[00:37:42.332 --> 00:37:46.558]  They got State Department and high-level CIA.
[00:37:46.558 --> 00:37:52.027]  One guy is paid $320,000 a year on the payroll of Soros.
[00:37:52.027 --> 00:37:55.572]  He doesn't just get money from Soros, he personally is paid $320,000 a year.
[00:37:57.791 --> 00:38:02.473]  And then he's there, CIA State Department, and he's on the news!
[00:38:02.473 --> 00:38:10.016]  And then when people pointed out who he was, they took his name off the State Department website and stuff, but Google has all the shots of it.
[00:38:10.016 --> 00:38:12.157]  I mean, it's like, whoa!
[00:38:12.157 --> 00:38:13.998]  Whoa!
[00:38:13.998 --> 00:38:15.738]  CIA?
[00:38:15.738 --> 00:38:17.139]  And they use senior guys?
[00:38:18.493 --> 00:38:20.134]  Like you're so stupid?
[00:38:20.134 --> 00:38:20.794]  On TV?
[00:38:20.794 --> 00:38:22.535]  Oh, I saw him run over.
[00:38:22.535 --> 00:38:24.416]  Oh, I saw the racist.
[00:38:24.416 --> 00:38:25.377]  I saw the fight start.
[00:38:25.377 --> 00:38:26.578]  The white supremacist attacked.
[00:38:26.578 --> 00:38:29.059]  Oh, I'm the guy being interviewed first.
[00:38:29.059 --> 00:38:30.160]  Putting out the talking points.
[00:38:30.160 --> 00:38:31.761]  This is the downfall of Trump.
[00:38:31.761 --> 00:38:32.661]  This is the beginning.
[00:38:32.661 --> 00:38:37.244]  It shows he... And it's all... He worked for Podesta, too.
[00:38:37.244 --> 00:38:39.785]  John Podesta.
[00:38:39.785 --> 00:38:41.146]  I'll give you his name and stuff coming up.
[00:38:41.146 --> 00:38:43.247]  We're going to play video of him on the news.
[00:38:43.247 --> 00:38:45.088]  And they had him first on every newscast.
[00:38:45.088 --> 00:38:45.788]  Just here he is.
[00:38:45.788 --> 00:38:46.169]  Bring him up.
[00:38:47.111 --> 00:38:51.592]  I'm just a witness, a standard-by-ear, ha-ha, yeah, yeah, ha-ha, yeah.
[00:38:51.592 --> 00:39:03.175]  And then all the leaders of the white supremacists, formerly worked for Obama, Podesta, Hillary, the CIA, or the key Virginia school there that's run by the CIA.
[00:39:03.175 --> 00:39:06.935]  And when we have Pachinik on and he says they're CIA, he has all the connections.
[00:39:06.935 --> 00:39:11.096]  He's going to say he thinks they are, and here's the evidence of why he thinks so.
[00:39:11.096 --> 00:39:13.317]  He can't legally tell you.
[00:39:14.397 --> 00:39:20.139]  But there's a civil war going on in the government, so they're going to tell you.
[00:39:20.139 --> 00:39:27.901]  Now, when we come back, ladies and gentlemen, yes, Deep State said they're going to overthrow Trump, and they did.
[00:39:27.901 --> 00:39:32.482]  And at first, I wasn't saying Charlottesville was completely synthetic, because I didn't know.
[00:39:32.482 --> 00:39:36.603]  And now I can tell you, it was about 80% made up from the leadership.
[00:39:36.603 --> 00:39:37.883]  They orchestrated the whole deal.
[00:39:37.883 --> 00:39:40.404]  We'll get David Knight's take on this when we come back from break, but just briefly,
[00:39:41.138 --> 00:39:45.939]  Then we start the next hour, I'm going to give you the big inside the White House scoop that nobody else has got.
[00:39:45.939 --> 00:39:48.780]  I've got it all right here.
[00:39:48.780 --> 00:39:51.141]  All the little notties written that's coming up.
[00:39:51.141 --> 00:40:02.944]  But briefly, you want to anger the globalists where I go out and march in the street by myself just to document how they come over and physically attack me and say, we're going to kill you, say we hate you, and say you better get out of here.
[00:40:02.944 --> 00:40:04.484]  And I say, I'm not getting out of here.
[00:40:04.484 --> 00:40:05.285]  You don't bully me.
[00:40:05.285 --> 00:40:09.566]  And then they are like the wicked witch getting water thrown on them.
[00:40:09.566 --> 00:40:10.066]  They melt.
[00:40:11.325 --> 00:40:15.089]  But we've got a lot of those videos coming up in the next hour and tomorrow.
[00:40:15.089 --> 00:40:30.523]  But understand, they've had John Oliver, Trevor Noah, all the so-called fake news, comedy people that pose as reporters, and they say, oh, we're just being, you know, fake news, so it's okay, we're comedy, it's not going to be fake news.
[00:40:30.523 --> 00:40:32.285]  But then their people take it as seriously.
[00:40:33.544 --> 00:40:42.149]  You've got them all attacking our products, trying to get us shut down, getting our stuff tested by FDA laboratories, and finding their California standard, which they couldn't believe.
[00:40:42.149 --> 00:40:43.470]  I let her learn they got really pissed.
[00:40:44.389 --> 00:40:58.478]  In fact, BuzzFeed, I'm told, had to send this to three different labs, and they had to work out some deal with this lab to give them PR promotion, because this lab sells supplements that are the cleanest and, quote, best, you know, they advertise, because they test them themselves.
[00:40:58.478 --> 00:41:02.741]  Then they third-party sell them, or second-party sell them, which is a good business model.
[00:41:02.741 --> 00:41:04.222]  They said, we are California standard.
[00:41:04.222 --> 00:41:05.563]  They just kind of hid that in the report.
[00:41:05.563 --> 00:41:07.424]  And they said, oh, but it's too much.
[00:41:07.424 --> 00:41:08.985]  Here's methylcobalamin, vitamin B12, 1776.
[00:41:08.985 --> 00:41:09.386]  It should be $10.
[00:41:09.386 --> 00:41:09.926]  Well, it cost us $12.
[00:41:15.129 --> 00:41:18.751]  So, there's nobody out there getting something for $12, selling it for $17.76.
[00:41:18.751 --> 00:41:20.071]  It's on sale right now, still.
[00:41:20.071 --> 00:41:21.592]  At $25, it's a steal.
[00:41:21.592 --> 00:41:27.574]  They sell the same Methylcobalamin for $35, but that's who we private label from.
[00:41:27.574 --> 00:41:34.256]  They were so dumb, they're like, here is the best B12 versus Jones's, and it's the same thing.
[00:41:36.044 --> 00:41:42.872]  So, that's an example of how every weapon they turn against us basically blows up in their ugly faces.
[00:41:42.872 --> 00:41:48.117]  Which we predict now the globals will go to direct staging of things, which is fine.
[00:41:48.117 --> 00:41:49.839]  You don't think?
[00:41:49.839 --> 00:41:53.123]  We walked into this fight, they keep freaking out like, we're gonna kick your ass Nazi!
[00:41:53.123 --> 00:41:54.544]  I'm like, go ahead!
[00:41:54.544 --> 00:41:54.865]  Attack me!
[00:41:56.203 --> 00:41:56.843]  I'm not a Nazi.
[00:41:56.843 --> 00:41:57.564]  I'm here for free speech.
[00:41:57.564 --> 00:41:58.825]  You are fascist.
[00:41:58.825 --> 00:42:01.306]  They go, oh yeah, we are.
[00:42:01.306 --> 00:42:02.607]  But you've got to go out and do that.
[00:42:02.607 --> 00:42:04.268]  You've got to go out and show them.
[00:42:04.268 --> 00:42:05.569]  You've got to put the products out.
[00:42:05.569 --> 00:42:06.629]  You've got to build the network.
[00:42:06.629 --> 00:42:08.110]  You've got to stand against the enemy.
[00:42:08.110 --> 00:42:09.932]  Because if you don't stand, they take the day.
[00:42:09.932 --> 00:42:13.654]  All the evil men and tyrants need to flourish as good men do nothing.
[00:42:13.654 --> 00:42:16.315]  So we've got these huge specials that are going to have to end in the next few days.
[00:42:16.315 --> 00:42:23.080]  I said, because I combined last month's special that was the John Oliver special with this new 1776 special, because they were protesting all our products.
[00:42:24.059 --> 00:42:25.240]  Then I'm running out of a bunch of them.
[00:42:25.240 --> 00:42:28.001]  So we're gonna have to end a lot of these specials the next few days.
[00:42:28.001 --> 00:42:30.462]  I'm gonna have to get rid of the 1776 BuzzFeed special.
[00:42:30.462 --> 00:42:33.123]  They'll have a new special, but it won't be as extensive.
[00:42:33.123 --> 00:42:34.364]  There'll still be some good deals.
[00:42:34.364 --> 00:42:44.708]  But water filtration, air filtration, nutraceuticals, colloidal silver, caveman's back in stock, Alexa Pure, Knockout, DNA Force, all 20 to 66% off.
[00:42:44.708 --> 00:42:46.349]  Infowarsstore.com.
[00:42:46.349 --> 00:42:47.450]  Thank you all for your support.
[00:42:47.450 --> 00:42:48.510]  Infowarsstore.com.
[00:42:48.510 --> 00:42:51.912]  That act of resistance funds our operation and crushes the enemy.
[00:42:51.912 --> 00:42:52.912]  And you get great products.
[00:42:53.213 --> 00:42:55.244]  InfoWarsTour.com, take action today!
[00:42:57.685 --> 00:42:59.606]  We hold these truths to be self-evident.
[00:42:59.606 --> 00:43:01.527]  That all men are created equal.
[00:43:01.527 --> 00:43:05.210]  That they are endowed by their creator with certain unalienable rights.
[00:43:05.210 --> 00:43:08.652]  That among these are life, liberty, and the pursuit of happiness.
[00:43:08.652 --> 00:43:15.696]  That to secure these rights, governments are instituted among men, deriving their just powers from the consent of the governed.
[00:43:15.696 --> 00:43:24.842]  That whenever any form of government becomes destructive of these ends, it is the right of the people to alter or to abolish it, and to institute new government.
[00:43:26.485 --> 00:43:28.287]  Independence isn't a day.
[00:43:28.287 --> 00:43:29.307]  It's a mindset.
[00:43:29.307 --> 00:43:32.089]  An attitude that says, I will not be your dependent.
[00:43:32.089 --> 00:43:33.691]  I will not be your slave.
[00:43:33.691 --> 00:43:39.755]  Dependence and slavery is a chain that is forged link by link with gradual infringements.
[00:43:39.755 --> 00:43:44.719]  When you trade your liberty for safety, to that extent, you become their slave.
[00:43:44.719 --> 00:43:46.621]  Slaves are never safe.
[00:43:46.621 --> 00:43:49.603]  You won't get rich by being a slave.
[00:43:49.603 --> 00:43:50.704]  Guard your liberty.
[00:43:50.704 --> 00:43:54.026]  Regard with suspicion anyone who tries to take it.
[00:43:54.026 --> 00:43:55.948]  For Infowars.com, I'm David Knight.
[00:43:58.018 --> 00:44:03.262]  Protect your skin with SPF 30 Sunscreen Lotion by Emrix Essentials.
[00:44:03.262 --> 00:44:10.428]  Perfect for face and body, this natural unscented sunscreen can be worn at all times of the day, whenever you need sun protection.
[00:44:10.428 --> 00:44:16.313]  We source ingredients from nature, producing a product free of harmful chemicals and toxins.
[00:44:16.313 --> 00:44:24.120]  This natural lotion contains 21% zinc oxide, which is the largest particle size used, and we do not use nanoparticles.
[00:44:24.640 --> 00:44:28.162]  The larger the particle, the safer it is for your body.
[00:44:28.162 --> 00:44:32.284]  The organic oils help hydrate the skin, leaving it nice and smooth.
[00:44:32.284 --> 00:44:36.706]  The truly natural fragrance-free sunscreen for the most sensitive skin.
[00:44:36.706 --> 00:44:42.929]  Emerix Essentials wants you to enjoy the sun and strives to bring you organic products to enhance your life.
[00:44:42.929 --> 00:44:47.812]  Naturally protect your skin with SPF 30 sunscreen lotion by Emerix Essentials.
[00:44:48.072 --> 00:44:51.378]  Stop exposing yourself and your family to toxic ingredients.
[00:44:51.378 --> 00:44:56.647]  Visit InfoWarsStore.com and learn more about the new SPF 30 sunscreen lotion.
[00:44:59.016 --> 00:45:08.103]  Alex Jones here to tell you about how you can help spread liberty worldwide, also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[00:45:08.103 --> 00:45:16.510]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:45:16.510 --> 00:45:21.174]  We have now managed to secure the sought-after beans in a highly customized blend.
[00:45:21.394 --> 00:45:28.177]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[00:45:28.177 --> 00:45:35.341]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[00:45:35.341 --> 00:45:42.384]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[00:45:42.384 --> 00:45:46.866]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[00:45:46.866 --> 00:45:50.068]  Available in original or with our immune support infusion blend.
[00:45:50.128 --> 00:45:53.352]  Man, give your body the support it needs with Infowars Life Prostagard.
[00:45:53.352 --> 00:45:57.016]  It's time to start assisting the body in regulating proper prostate balance.
[00:46:08.690 --> 00:46:19.913]  InfoWarsLife has set out to bring you formulations that are not only the highest quality out there, but formulas that you can use on a daily basis to give your body the natural herbs and extracts that our experts recommend.
[00:46:19.913 --> 00:46:27.896]  The Prostagard formula does just that, with its mixture of plant-based nutrients and antioxidants that help give your body total support.
[00:46:27.896 --> 00:46:32.817]  It's a hand-selected blend of saw palmetto, lycopene, plant sterols,
[00:46:33.357 --> 00:46:34.378]  We're good to go.
[00:47:01.375 --> 00:47:04.018]  You're listening to The Alex Jones Show!
[00:47:54.748 --> 00:47:55.969]  I'm Alex Jones, your host.
[00:47:55.969 --> 00:48:00.593]  Thank you so much for joining us on this worldwide broadcast.
[00:48:00.593 --> 00:48:03.416]  InfoWars.com is our outpost.
[00:48:03.416 --> 00:48:05.278]  We've launched NewsWars.com.
[00:48:05.278 --> 00:48:07.119]  It's now got comments enabled.
[00:48:07.119 --> 00:48:13.685]  It's got a lot of news feeds on it and exclusive news that does not appear at InfoWars.com or PrisonPlanet.com, the site.
[00:48:13.685 --> 00:48:15.927]  I'd give an A-plus right now, but I'd give it about a 95.
[00:48:16.988 --> 00:48:20.689]  We're going to be tweaking it, adding a lot of new functions to it this week.
[00:48:20.689 --> 00:48:23.471]  It also is a lighter site, meaning it doesn't have as many graphics.
[00:48:23.471 --> 00:48:25.071]  It's a very, very light site.
[00:48:25.071 --> 00:48:28.152]  Loads quickly on your computer, on your iPhone or Droid.
[00:48:28.152 --> 00:48:30.433]  So be sure and bookmark that and spread the word.
[00:48:30.433 --> 00:48:38.837]  Infowars.com, PrisonPlanet.com, and now NewsWars.com, part of the expansion in the face of the globalists.
