[00:00:04.966 --> 00:00:06.186]  There is a war.
[00:26:56.887 --> 00:26:58.909]  Is this global governance at last?
[00:26:59.009 --> 00:27:01.430]  Is it one world, the central bankers in charge?
[00:27:01.490 --> 00:27:04.993]  But aren't we all just living and dying for what the central banks do?
[00:27:05.033 --> 00:27:05.753]  Of course we are.
[00:27:05.813 --> 00:27:08.435]  We are absolutely slaves to central banks.
[00:27:08.855 --> 00:27:22.065]  Now, if you want to document this, it's all in something called the Earth Charter, written by Stephen Rockefeller, the nephew of David Rockefeller, by Mikhail Gorbachev, and by Marie Strong.
[00:27:22.845 --> 00:27:29.974]  And there in point 10A of the Earth Charter, they say, we're going to have equitable distribution of wealth between nations.
[00:27:30.754 --> 00:27:34.599]  Now, how do you get equitable distribution of wealth between the United States and China?
[00:27:35.139 --> 00:27:42.168]  Why, you lower living standards in the United States, and you raise living standards in China, and in India, and all throughout the world.
[00:27:42.668 --> 00:27:49.854]  And this is really what's happening that they cannot tell the American people because most of you are so selfish, you don't want to give up your home.
[00:27:50.435 --> 00:27:51.936]  You don't want to give up your pension.
[00:27:52.336 --> 00:27:57.561]  You don't want to give up your Social Security and your Medicare benefits and all the wonderful things that we have in this country.
[00:27:57.581 --> 00:28:05.467]  But you must understand, ladies and gentlemen, the America we have known has ceased to exist and will never exist again during our lifetime.
[00:28:05.828 --> 00:28:09.491]  But the one thing we can hope is that we're going to be able to preserve an element of freedom.
[00:28:10.279 --> 00:28:13.222]  Now, how are they sending our jobs overseas?
[00:28:13.242 --> 00:28:18.106]  Well, it's a process known as offshoring manufacturing.
[00:28:18.806 --> 00:28:25.151]  And what we do is we take a manufacturer and we say, look, you're paying 35% corporate income tax in the United States.
[00:28:27.233 --> 00:28:30.094]  How you'd like to not have to pay any taxes at all?
[00:28:30.775 --> 00:28:40.319]  You move your factory over to China, you don't have to pay any corporate taxes, you can keep that money, you can invest it throughout the world, you can set up new manufacturing in all sorts of countries.
[00:28:40.900 --> 00:28:47.363]  How many of you here, if you were offered that opportunity to make hundreds of millions of dollars, wouldn't take the opportunity?
[00:28:47.383 --> 00:28:49.284]  And that's what our great corporations are doing.
[00:28:49.944 --> 00:28:52.025]  Furthermore, they get abundant labor.
[00:28:52.105 --> 00:28:53.565]  There's all sorts of labor over there.
[00:28:53.685 --> 00:28:54.846]  Cheap labor.
[00:28:54.886 --> 00:28:58.087]  They don't have to put up with the bureaucracy, the harassment they have here.
[00:28:58.527 --> 00:29:06.129]  They do not have to actually pay unemployment insurance, workmen's compensation insurance, FICA taxes.
[00:29:06.989 --> 00:29:08.810]  They're actually given loans.
[00:29:08.830 --> 00:29:10.430]  You can get a loan if you go over there.
[00:29:10.970 --> 00:29:15.512]  We're doing everything we can to encourage our corporations to move overseas.
[00:29:16.568 --> 00:29:20.971]  And of course, the reason they do that is because they can bring their products back here because we don't have taxes.
[00:29:21.632 --> 00:29:24.473]  What we need to do, of course, is to protect our economy.
[00:29:25.134 --> 00:29:28.636]  Yes, it'd be nice to help the rest of the world, but first of all, we've got to save America.
[00:29:28.957 --> 00:29:32.139]  And anybody who talks about tariffs now is called a...
[00:29:33.929 --> 00:29:35.350]  Oh, you're a protectionist.
[00:29:35.831 --> 00:29:36.612]  Why don't you know?
[00:29:37.092 --> 00:29:41.175]  If we put up tariffs, why would we have all sorts of people out of work?
[00:29:41.936 --> 00:29:45.199]  If we put up tariffs, we'd have tremendous trade deficits.
[00:29:45.879 --> 00:29:47.621]  Ladies and gentlemen, we have people out of work.
[00:29:48.101 --> 00:29:49.823]  The real unemployment is not 9.6%.
[00:29:49.863 --> 00:29:50.483]  It's close to 20%.
[00:29:55.265 --> 00:29:56.126]  You know what?
[00:30:14.739 --> 00:30:18.541]  Well, ladies and gentlemen, you have to understand, number one, the press is controlled in America.
[00:30:18.581 --> 00:30:21.503]  It's controlled by five or six great corporations.
[00:30:22.343 --> 00:30:26.346]  Ninety percent of the press is controlled through interlocking directorates.
[00:30:26.826 --> 00:30:31.729]  And we're talking about Time Warner, Bertelsmann, which is a European corporation,
[00:30:32.669 --> 00:30:34.229]  Viacom, which runs CBS.
[00:30:34.789 --> 00:30:36.450]  Disney, which runs ABC.
[00:30:36.910 --> 00:30:40.530]  Fox, which runs the Wall Street Journal and Fox News, that's Rupert Murdoch.
[00:30:40.950 --> 00:30:43.671]  And then, of course, the sixth is Comcast.
[00:30:43.691 --> 00:30:47.592]  They just bought off General Electric and probably just bought off NBC.
[00:30:48.412 --> 00:31:00.194]  Most people don't understand that literally all of the major news magazines and major newspapers and major networks are intertwined in what I call the Brotherhood of Darkness.
[00:31:01.054 --> 00:31:07.763]  In between the Council on Foreign Relations, the Trilateral Commission, and all these things that Alex talks about and he's talked to you many times about.
[00:31:08.564 --> 00:31:12.208]  But they have an organized program to destroy this country.
[00:31:12.889 --> 00:31:15.232]  Now first of all, you offshore our manufacturing.
[00:31:15.713 --> 00:31:18.136]  Eight million jobs are gone, they're not coming back again.
[00:31:18.656 --> 00:31:20.798]  They're outsourcing our jobs.
[00:31:20.838 --> 00:31:34.367]  And that means, of course, Obama recently gave $23 million to an educational facility over in India to teach Indians how to speak better English so that they can have our answering jobs over there.
[00:31:34.387 --> 00:31:36.448]  We can move our answering services overseas.
[00:31:37.068 --> 00:31:38.349]  They can do our architecture.
[00:31:38.389 --> 00:31:39.970]  They can do our engineering.
[00:31:40.170 --> 00:31:45.214]  They can read our CT scans and CAT scans and all those sorts of things, medical.
[00:31:45.794 --> 00:31:57.501]  I mean, in fact, there are between 25 and 42 billion jobs that can leave America and be done just as well overseas, according to Dr. Alan Binder, who's a professor of economics at Princeton.
[00:31:58.261 --> 00:32:02.083]  What they're talking about is impoverishing the American people.
[00:32:02.743 --> 00:32:08.266]  They're encouraging people to come in from other countries, well-trained people with H-1B visas who work for much less.
[00:32:08.867 --> 00:32:11.708]  They're refusing to enforce our immigration laws.
[00:32:11.868 --> 00:32:12.149]  Why?
[00:32:12.189 --> 00:32:14.330]  Because they want the illegal immigrants to come in.
[00:32:14.910 --> 00:32:17.412]  So then we'll work for less and drive down our wages.
[00:32:17.452 --> 00:32:19.533]  Now, right now, people aren't hurting too badly.
[00:32:19.553 --> 00:32:21.895]  I mean, we've got unemployment insurance.
[00:32:22.395 --> 00:32:24.537]  It's been extended out to two years.
[00:32:24.577 --> 00:32:26.778]  You get 50% of what you were making before.
[00:32:27.619 --> 00:32:30.581]  But what happens when the federal government runs out of money?
[00:32:31.221 --> 00:32:33.162]  You can't keep borrowing money.
[00:32:34.003 --> 00:32:44.250]  And eventually what happens, and of course we're going to see this within about 10 years, is that they'll be putting out certainly more for insurance on the national debt.
[00:32:45.110 --> 00:32:52.236]  And for Social Security and Medicare, then all the money that comes in, there won't be anything left over for unemployment insurance, there won't be anything left over for the military.
[00:32:52.777 --> 00:32:55.920]  All of these programs, these wonderful programs, are going to come to an end.
[00:32:56.720 --> 00:32:58.762]  And that's exactly what they want.
[00:32:59.543 --> 00:33:00.323]  Who are they?
[00:33:00.584 --> 00:33:01.865]  Well, they're the Trilateral Commission.
[00:33:02.485 --> 00:33:11.293]  All you need to do, of course, is go back and read what Barry Goldwater told us back in 1979 in his book, No Apologies, when he said, this group is international.
[00:33:12.006 --> 00:33:19.960]  Their goal is to take over the financial and commercial interests of the world by first taking over the government of the United States.
[00:33:21.224 --> 00:33:22.004]  What have they done?
[00:33:22.465 --> 00:33:36.411]  Well, from 1977 to 2008, every president and or vice president of the United States came for the membership roles of the 87 members of the North American chapter of the Trilateral Commission.
[00:33:36.431 --> 00:33:37.772]  Do you think that happened by accident?
[00:33:38.532 --> 00:33:44.115]  Six of the eight presidents of the World Bank who control the world finance came for this little group.
[00:33:45.035 --> 00:33:49.499]  Eight of the ten world trade representatives who determine our trade policies.
[00:33:50.100 --> 00:33:53.443]  Seven of the twelve secretaries of state and nine of the secretaries of defense.
[00:33:53.703 --> 00:33:54.824]  They control our government.
[00:33:55.725 --> 00:33:57.807]  And Russia will never get it.
[00:33:58.407 --> 00:34:00.289]  And Sean Hannity isn't going to tell you.
[00:34:01.050 --> 00:34:02.431]  And Glenn Beck isn't going to tell you.
[00:34:03.152 --> 00:34:04.253]  But Alex Jones will.
[00:34:13.702 --> 00:34:15.684]  Alex is on the radio locally here.
[00:34:16.365 --> 00:34:18.607]  Michael Swerdling has the courage to put him on.
[00:34:19.167 --> 00:34:20.529]  Alex is doing a great job.
[00:34:20.889 --> 00:34:21.570]  He's picking up.
[00:34:21.610 --> 00:34:22.591]  I mean, I'm not going to be around.
[00:34:22.651 --> 00:34:22.731]  I'm 81.
[00:34:22.811 --> 00:34:24.673]  I'm not going to be around that much longer.
[00:34:25.033 --> 00:34:29.137]  But it's great to know that we have people who are going to be able to stand up and tell the truth.
[00:34:37.199 --> 00:34:39.823]  Well that's it for this edition of the InfoWars Nightly News.
[00:34:39.843 --> 00:34:43.347]  Stop by PrisonPlanet.tv and get yourself a 15-day free trial.
[00:34:43.608 --> 00:34:46.611]  You can see the Alex Jones Show, the Nightly News, the special reports and the rants.
[00:34:47.052 --> 00:34:48.774]  So much more at PrisonPlanet.tv.
[00:34:49.095 --> 00:34:52.760]  I'm Ja'Kari Jackson from the InfoWars Command Center and we'll see you again Monday.
[00:35:00.450 --> 00:35:06.755]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:35:07.115 --> 00:35:08.596]  I believe our research is conclusive.
[00:35:08.616 --> 00:35:11.378]  This is the best iodine out there, and I know this for a fact.
[00:35:11.918 --> 00:35:16.702]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:35:16.822 --> 00:35:20.905]  For a limited time, experience the ancient power of Survival Shield X2.
[00:35:21.105 --> 00:35:26.309]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:35:31.553 --> 00:35:35.499]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:35:35.539 --> 00:35:38.043]  Central at InfoWarsNews.com.
[00:35:38.244 --> 00:35:45.114]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
