[00:00:05.034 --> 00:00:06.254]  There is a war.
[00:27:46.395 --> 00:27:53.898]  Of course, lawyers who analyzed this at the Department of Justice and at the White House said that they strongly believed that it was a serious mistake.
[00:27:54.678 --> 00:27:56.999]  Not so much that they thought it would be unconstitutional.
[00:27:57.019 --> 00:28:02.280]  They had a little bit of reservations about that, but they were most concerned about how the public would react to it.
[00:28:02.540 --> 00:28:10.263]  They said, we worry that further proposals of the type being discussed could be depicted in very menacing terms to average citizens
[00:28:10.823 --> 00:28:13.745]  And could tip the political balance against the President.
[00:28:14.305 --> 00:28:19.988]  Yes, it looks very menacing to me to register to prohibit militias.
[00:28:20.368 --> 00:28:26.932]  That was the main line of defense under the Constitution, not a permanent standing army.
[00:28:27.352 --> 00:28:31.294]  They were very concerned that we did not have a permanent standing army.
[00:28:31.674 --> 00:28:33.675]  They saw that as a threat to our liberties.
[00:28:33.996 --> 00:28:39.719]  It was a militia composed of armed citizens that was to be our line of defense.
[00:28:40.814 --> 00:28:42.175]  Well, that's it for tonight's news.
[00:28:42.575 --> 00:28:45.797]  Join us again tomorrow at 7 Central, 8 p.m.
[00:28:45.877 --> 00:28:46.217]  Eastern.
[00:28:46.297 --> 00:28:54.642]  If you're not a subscriber to our broadcast and you're watching it on YouTube, please consider becoming a subscriber there, as well as supporting our operation.
[00:28:55.162 --> 00:29:07.309]  Your subscription will help to fund this operation, and you can share it with 11 people, seeing the news each night as it happens, as well as watching Alex Jones' documentaries, all available there on Prison Planet TV.
[00:29:07.809 --> 00:29:08.570]  Join us tomorrow night.
[00:29:08.610 --> 00:29:08.910]  Thank you.
[00:29:16.522 --> 00:29:20.324]  City of Austin tap water versus filtered City of Austin tap water.
[00:29:20.764 --> 00:29:21.965]  I didn't like taste dirt in it.
[00:29:22.005 --> 00:29:23.125]  God knows what's in this.
[00:29:23.286 --> 00:29:24.266]  This has an aftertaste.
[00:29:24.306 --> 00:29:25.887]  Tastes like Austin water?
[00:29:26.147 --> 00:29:27.007]  Yeah, it does.
[00:29:27.068 --> 00:29:31.210]  These people just sampled City of Austin tap water straight from the faucet.
[00:29:31.470 --> 00:29:37.573]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:29:37.793 --> 00:29:38.513]  I call it H2O.
[00:29:38.533 --> 00:29:40.074]  That one is better.
[00:29:40.154 --> 00:29:41.135]  Tastes like nothing.
[00:29:41.415 --> 00:29:42.816]  Yep, I know what good water tastes like.
[00:29:42.876 --> 00:29:43.376]  It's good water.
[00:29:43.496 --> 00:29:52.044]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:29:52.445 --> 00:29:59.932]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:30:00.232 --> 00:30:02.735]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:30:03.275 --> 00:30:05.638]  Yeah, it has that processed flavor to it.
[00:30:05.979 --> 00:30:15.531]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:30:15.551 --> 00:30:17.333]  Okay, this is very tasty.
[00:30:17.413 --> 00:30:18.094]  It's good water.
[00:30:18.766 --> 00:30:19.186]  Refreshing?
[00:30:19.627 --> 00:30:19.987]  It's good!
[00:30:20.528 --> 00:30:22.870]  Go to InfowarsStore.com today.
[00:30:23.270 --> 00:30:27.093]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:30:27.614 --> 00:30:30.916]  Again, that's InfowarsStore.com or call 1-888-253-3139.
[00:30:37.375 --> 00:30:41.320]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:30:41.360 --> 00:30:43.863]  Central at InfoWarsNews.com.
[00:30:44.063 --> 00:30:50.931]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
