[00:00:04.946 --> 00:00:06.187]  There is a war.
[00:26:44.664 --> 00:26:47.267]  My main focus was to come up with a remedy for this.
[00:26:47.367 --> 00:26:54.914]  Something that's safe and effective that anyone can take on a regular basis to keep their intestinal lining clean.
[00:26:55.635 --> 00:27:04.522]  You have over 30 feet of intestinal lining that can be compacted, that can be toxic, that can be full of parasites, fungus, bacteria.
[00:27:05.102 --> 00:27:08.285]  What are you doing to keep that clean and flushed out?
[00:27:08.645 --> 00:27:18.072]  My recommendation is to clean your intestines at least two to three times a week to prevent the toxic buildup from going into your bloodstream.
[00:27:18.352 --> 00:27:25.098]  You owe it to yourself to take your health into your own hands and start cleansing your body today with Oxy-Powder.
[00:27:25.658 --> 00:27:29.403]  Secure your oxy powder today at InfoWarsLife.com.
[00:27:29.923 --> 00:27:31.986]  That's InfoWarsLife.com.
[00:27:34.716 --> 00:27:41.021]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:27:41.381 --> 00:27:42.862]  I believe our research is conclusive.
[00:27:42.882 --> 00:27:44.243]  This is the best iodine out there.
[00:27:44.523 --> 00:27:45.664]  And I know this for a fact.
[00:27:46.204 --> 00:27:50.968]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:27:51.088 --> 00:27:55.191]  For a limited time, experience the ancient power of Survival Shield X2.
[00:27:55.371 --> 00:28:00.575]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:28:12.538 --> 00:28:15.600]  Eric Holder has announced his resignation as the U.S.
[00:28:15.680 --> 00:28:16.880]  Attorney General today.
[00:28:16.940 --> 00:28:19.962]  It's a position that he's held for the last six years.
[00:28:20.342 --> 00:28:26.925]  So, in honor of this big announcement, we bring you the accomplishments of the Holder DOJ.
[00:28:27.386 --> 00:28:32.748]  Now, a lot of people have accused Holder of being the most highly politicized Attorney General.
[00:28:33.009 --> 00:28:35.610]  He came into the game with an agenda.
[00:28:36.110 --> 00:28:39.712]  Every day, some kind of anti-violence, anti-gun message.
[00:28:40.112 --> 00:28:42.453]  Every day, every school, at every level.
[00:28:42.953 --> 00:28:48.715]  One thing that I think is clear with young people, and with adults as well, is that we just have to be repetitive about this.
[00:28:48.755 --> 00:28:53.377]  It's not enough to simply have a catchy ad on a Monday, and then only do it every Monday.
[00:28:53.457 --> 00:29:00.340]  We need to do this every day of the week, and just really brainwash people into thinking about guns in a vastly different way.
[00:29:00.580 --> 00:29:13.627]  So, of course, it's no surprise that Holder was later tied to the Oklahoma City bombings, an event that prompted several federal legislative gun control provisions, even though there was never a single gun involved.
[00:29:14.088 --> 00:29:23.613]  A similar allegation stands out in the Fast and Furious scandal, which was a covert DOJ mission labeled a criminal false flag by Ron Paul.
[00:29:23.993 --> 00:29:35.839]  With the full knowledge of the Department of Justice, ATF agents facilitated the sale of thousands of illegal guns to Mexican drug cartels and then dropped all surveillance of those weapons once they crossed the border.
[00:29:36.239 --> 00:29:41.522]  Those weapons showed up at multiple crime scenes in Mexico and at the murder scene of U.S.
[00:29:41.562 --> 00:29:43.423]  Border Patrol agent Brian Terry.
[00:29:43.963 --> 00:29:49.026]  When were you first told or became knowledgeable about U.S.
[00:29:49.086 --> 00:29:53.528]  officials allowing firearms to be sold to the drug cartels in Mexico?
[00:29:53.688 --> 00:29:54.008]  I don't know.
[00:29:54.288 --> 00:30:02.212]  When was anyone in the White House first informed about the tactics that were used under Operation Fast and Furious?
[00:30:02.352 --> 00:30:04.293]  Again, Mr. Chairman, I don't know.
[00:30:04.313 --> 00:30:05.693]  I don't know.
[00:30:06.374 --> 00:30:07.414]  I don't know.
[00:30:07.434 --> 00:30:08.335]  I don't know.
[00:30:08.615 --> 00:30:09.015]  I don't know.
[00:30:09.295 --> 00:30:09.735]  I don't know.
[00:30:10.355 --> 00:30:11.196]  I don't know.
[00:30:11.897 --> 00:30:12.578]  That I don't know.
[00:30:12.879 --> 00:30:13.460]  I just don't know.
[00:30:13.541 --> 00:30:18.071]  I don't know whether or not... I don't know when the subpoena was issued.
[00:30:18.723 --> 00:30:19.903]  Well, I don't know precisely.
[00:30:20.523 --> 00:30:21.083]  I don't know.
[00:30:21.484 --> 00:30:21.984]  I don't know.
[00:30:22.884 --> 00:30:24.664]  I don't know the specific questions.
[00:30:24.884 --> 00:30:25.964]  Again, I don't know what happened.
[00:30:26.104 --> 00:30:29.965]  This is the guy caught perjuring himself in the memo CBS released last week.
[00:30:30.305 --> 00:30:34.306]  Show that they said they were going to blame the guns in Mexico on the Second Amendment.
[00:30:34.686 --> 00:30:39.047]  Is that not a form of false flag against our most basic of rights, sir?
[00:30:39.107 --> 00:30:43.728]  And what would you do, President, to people like Eric Holder?
[00:30:44.108 --> 00:30:49.370]  Well, he should be immediately fired, and then there should be an investigation and find out if charges should be made.
[00:30:49.970 --> 00:30:52.051]  And that's obviously over the top.
[00:30:52.651 --> 00:30:58.274]  And all these kind of sting operations and false flag, this is criminal.
[00:30:59.234 --> 00:31:03.716]  I don't know whether charges will be made, but he deserves to have charges, you know, up against him.
[00:31:04.176 --> 00:31:12.979]  In 2012, the House of Representatives voted to hold Holder in contempt after he refused to turn over documents related to the botched gunrunning scandal.
[00:31:13.519 --> 00:31:22.202]  And as recently as yesterday, Holder has been accused of purposely stonewalling all efforts by members of Congress to look into Fast and Furious.
[00:31:22.842 --> 00:31:37.028]  Now, Department of Justice senior officials have on many occasions barred or delayed inspector generals from gaining access to documents that were crucial to their investigations, including the AP wiretapping scandal.
[00:31:37.528 --> 00:31:50.013]  Now, the Department of Justice illegally seized phone records of reporters and editors of the Associated Press, including their home phones and cell phones, and also those of Fox News reporter James Rosen.
[00:31:50.934 --> 00:32:02.290]  With regard to the potential prosecution of the press for the disclosure of material, that is not something that I've ever been involved in, heard of, or would think would be a wise policy.
[00:32:02.782 --> 00:32:05.385]  So did Holder lie under oath again?
[00:32:05.405 --> 00:32:13.653]  It was revealed that he personally signed off on the 44-page warrant that gave the department access to Rosen's email account.
[00:32:14.114 --> 00:32:20.480]  When it was revealed last year that the IRS purposely targeted conservative groups who were applying for tax breaks,
[00:32:21.081 --> 00:32:23.842]  IRS Director Lois Lerner twice pled the fifth.
[00:32:24.222 --> 00:32:26.743]  She conveniently suffered a hard drive crash.
[00:32:27.263 --> 00:32:34.285]  A Justice Department official in charge of election crimes refused to testify about his role in the IRS scandal.
[00:32:34.765 --> 00:32:41.207]  And then, oops, the emails of five other staff members involved in the investigation were also lost.
[00:32:41.787 --> 00:32:48.812]  And it has since been revealed that the IRS began destroying evidence as soon as the investigation into the targeting began.
[00:32:49.093 --> 00:32:59.981]  House Oversight Committee Chairman Daryl Issa subpoenaed Eric Holder, accusing the Department of Justice once again of stonewalling investigations by failing to produce relevant material.
[00:33:00.481 --> 00:33:07.227]  And the lead investigator who's been appointed to look into the IRS's political targeting of Obama's enemies
[00:33:07.827 --> 00:33:16.674]  Happens to be a partisan Democrat who has donated more than $6,000 to President Obama and Democrat causes.
[00:33:17.034 --> 00:33:28.383]  Now Ted Cruz is calling for holder's impeachment after the Attorney General has rejected the call for an independent prosecutor to probe the IRS's targeting of conservative groups.
[00:33:28.983 --> 00:33:35.166]  And that's not the only time that the Attorney General has refused to enforce the law in order to protect this administration.
[00:33:35.746 --> 00:33:45.231]  When rampant fraud and corruption was exposed at Veterans Affairs, Attorney General Eric Holder announced the Department of Justice had no plans to investigate.
[00:33:45.791 --> 00:33:52.074]  And Holder protected another key player in the fast and furious scandal, the international banks.
[00:33:52.594 --> 00:33:56.296]  Banks which Holder has time and again refused to prosecute.
[00:33:56.656 --> 00:34:11.250]  If you do prosecute, if you do bring a criminal charge, it will have a negative impact on the national economy, perhaps even the world economy, and I think that is a function of the fact that some of these institutions have become too large.
[00:34:11.630 --> 00:34:14.151]  Eric Holder, these are your accomplishments.
[00:34:14.512 --> 00:34:26.758]  You've managed to slow walk all of the big scandals affecting this administration, saving the responsibility for a future DOJ appointee to investigate under a future administration.
[00:34:27.319 --> 00:34:36.364]  Now, unfortunately, you didn't manage to grab the guns, but you did manage to further degrade trust in the Office of the Attorney General.
[00:34:36.784 --> 00:34:38.445]  And for that, we salute you.
[00:34:39.434 --> 00:34:40.835]  Well, either you know or you don't know.
[00:34:40.935 --> 00:34:41.336]  I don't know.
[00:34:41.416 --> 00:34:41.836]  I don't know.
[00:34:41.856 --> 00:34:43.217]  I don't know.
[00:34:46.059 --> 00:34:47.340]  And that's our news for tonight.
[00:34:47.801 --> 00:34:51.383]  Please consider joining Prison Planet TV as a subscriber.
[00:34:51.423 --> 00:34:53.765]  Your contributions support our operation.
[00:34:53.885 --> 00:34:54.666]  Make it possible.
[00:34:55.146 --> 00:34:57.548]  And with that, you can share it with up to 11 other people.
[00:34:57.908 --> 00:35:01.191]  You can also share all of Alex Jones' documentaries.
[00:35:01.912 --> 00:35:04.534]  Well, join us again tomorrow at 7 Central, 8 p.m.
[00:35:04.594 --> 00:35:04.874]  Eastern.
[00:35:13.382 --> 00:35:17.307]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:35:17.368 --> 00:35:19.851]  Central at InfoWarsNews.com.
[00:35:20.051 --> 00:35:26.921]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
