[00:00:00.009 --> 00:00:01.071]  Direct from Austin.
[00:41:43.985 --> 00:41:47.866]  But, I mean, so I guess you can claim those people are Hispanic, if you want to say.
[00:41:48.346 --> 00:41:55.889]  Any European mixed with anybody who's Asian, that's what an Arab is, is a European mixed with an Asian, mixed with some African.
[00:41:57.537 --> 00:41:58.458]  I mean, this is just a fact.
[00:42:00.359 --> 00:42:03.442]  The Arabs, on average, are about half Asian.
[00:42:04.102 --> 00:42:05.423]  They're basically Chinese.
[00:42:06.464 --> 00:42:11.107]  And the genetics of a Mesoamerican, a pure Mayan, is a Chinese person.
[00:42:11.828 --> 00:42:13.269]  I mean, you can look this up in genetics.
[00:42:13.449 --> 00:42:16.031]  It's even in mainline publications.
[00:42:19.568 --> 00:42:21.649]  That's why they even get the Mongolian spots.
[00:42:21.729 --> 00:42:29.031]  A Hispanic baby, if they're more native, will have big purple spots down their back, and they get their kids taken by CPS all the time.
[00:42:29.051 --> 00:42:34.113]  You know, my sister's adopted Korean, and you know, until she was about two, she had big purple spots down her back.
[00:42:34.713 --> 00:42:35.994]  And that's an Asian trait.
[00:42:36.474 --> 00:42:37.394]  She's South Korean.
[00:42:37.975 --> 00:42:43.157]  And, you know, my parents routinely had to get called in to swim team, or... She still sounds about four, actually.
[00:42:43.437 --> 00:42:43.977]  Or was it two?
[00:42:44.037 --> 00:42:44.378]  I forget.
[00:42:44.398 --> 00:42:51.981]  The point was, I remember some of the daycare, when they put her in there part-time, or whatever, I remember they had issues with it, explaining, no, these are Mongolian spots.
[00:42:52.822 --> 00:42:58.604]  And then that was racist, because we'd adopted an Asian, but to then say there's something called a spot.
[00:42:59.325 --> 00:43:01.606]  Information is racist, you have to understand.
[00:43:02.910 --> 00:43:03.672]  You have to understand that.
[00:43:04.133 --> 00:43:08.282]  In fact, ignorance is what political correctness is, ladies and gentlemen.
[00:43:09.667 --> 00:43:12.710]  I don't know how I went off on that long jag, but I wanted to explain something to you.
[00:43:13.230 --> 00:43:33.087]  Hispanics, if you like what's been done to the black community, going from lower illegitimacy than the white community in the 40s to the highest ever known, over 90%, if you like the highest prison population for a group ever known, if you like the lowest test scores ever known in this country, if you like the most poverty
[00:43:33.988 --> 00:43:39.830]  The highest murder rate and basically total societal collapse like we've seen in the black community.
[00:43:40.690 --> 00:43:47.532]  That the globalists literally on record, the Democratic Party engineered in by getting the women and saying kick the men out of the house.
[00:43:48.532 --> 00:43:50.312]  And then you're going to get a full welfare ride.
[00:43:50.813 --> 00:43:56.934]  That's what's being offered out of the hand of Obama and Robert Rodriguez here in Austin, Texas tonight.
[00:43:58.855 --> 00:44:02.856]  And then Robert Rodriguez and Barack Obama will sit and perch
[00:44:04.124 --> 00:44:10.632]  Well, the Democratic Party, the Republicans just want to bankrupt everything and have cheap labor and bring down the country as well.
[00:44:10.652 --> 00:44:20.083]  I mean, they're all the same elite, but the Democrats run the local law firms that legalize all the illegals and run all the scams and suck the money out of them publicly.
[00:44:20.303 --> 00:44:21.965]  They run all this, okay?
[00:44:22.566 --> 00:44:24.168]  And so if you want
[00:44:25.575 --> 00:44:28.417]  To look like what's been done to the inner city black communities.
[00:44:29.318 --> 00:44:32.101]  Believe me, you're gonna really like what Big Brother does to you.
[00:44:32.681 --> 00:44:37.625]  So the hand you're being offered lovingly, just, and it's the same thing of all poor people.
[00:44:38.906 --> 00:44:49.896]  You take some poor East Texas person on welfare, and you take some poor East Texas Hispanic on welfare, and some poor black from East Texas on welfare,
[00:44:52.642 --> 00:44:53.982]  And actually, I got family in East Texas.
[00:44:54.062 --> 00:44:56.183]  I go to, I mean, they actually, they're all together now.
[00:44:56.203 --> 00:44:57.363]  We're going to talk about equality.
[00:44:57.383 --> 00:44:58.163]  They're all together now.
[00:44:58.963 --> 00:45:14.126]  It'll be a bunch of 300-pound blacks, whites, and Hispanics, or maybe 400-pound, sitting around with their kids that all have disorders and take all the shots, sitting around a table, getting ready to have their legs chopped off from diabetes, or they already have.
[00:45:14.146 --> 00:45:19.987]  I mean, you go in these cafes and places, and they're all sitting around talking about what they saw on television.
[00:45:21.340 --> 00:45:24.881]  And now they're waiting on insurance money, and they're wrecked.
[00:45:27.522 --> 00:45:30.182]  And they're all basically been destroyed by the system.
[00:45:30.742 --> 00:45:34.563]  And that's gonna go system-wide, by design, that's what this is.
[00:45:36.004 --> 00:45:43.906]  The full bankrupting of this country, up one side and down the other, and that's where this whole civilization is going.
[00:45:45.866 --> 00:45:48.747]  Because we have to be dehumanized
[00:45:50.467 --> 00:46:13.994]  and destroyed before we can be brought into the eugenics model for full social engineering and finally the organized population reduction down to they tell top professors in publications 100 million will be kept alive so that they think they'll be part of it with their families but higher level like Dr. Pianca at UT admits no they're going to go ahead and go down to 1 million
[00:46:15.100 --> 00:46:16.981]  And then those are going to merge with machines.
[00:46:17.421 --> 00:46:19.142]  Now, I'm not saying all that's going to happen.
[00:46:19.462 --> 00:46:27.987]  That's what Ray Kurzweil, Dr. Bianca, Bill Joy, and the entire ruling technocracy, in their own words, say they're doing.
[00:46:29.087 --> 00:46:30.128]  And I'm here debating.
[00:46:30.568 --> 00:46:39.713]  I'm not racist because I don't want totally open borders with mothers with three or four kids directly being put on welfare as our cities, counties, and states go bankrupt.
[00:46:40.173 --> 00:46:42.234]  I have to sit here on the defense
[00:46:43.581 --> 00:46:51.363]  Because the moral authority is the Democrats saying, don't say bossy, don't say you built your business, don't say immigrant.
[00:46:51.764 --> 00:46:56.205]  See, first it's don't say illegal immigrant, now it's don't say immigrant, that's racist.
[00:46:56.585 --> 00:46:58.026]  Now you need to say migrant?
[00:46:58.406 --> 00:46:59.326]  Migrants go back.
[00:46:59.366 --> 00:47:00.366]  These people don't go back.
[00:47:00.906 --> 00:47:01.887]  Migrants go back.
[00:47:02.287 --> 00:47:03.287]  These aren't migrants.
[00:47:04.748 --> 00:47:07.409]  And then now that's not enough, it's unaccompanied children.
[00:47:07.669 --> 00:47:11.590]  And then we've learned, okay, whatever you say the new reality is,
[00:47:13.194 --> 00:47:17.677]  You tell us the new reality every day, the new words we're supposed to use, and we'll be correct.
[00:47:17.917 --> 00:47:20.799]  And then I look at all these cowardly, weak people.
[00:47:21.140 --> 00:47:22.801]  You know, I talk to liberals all the time.
[00:47:22.821 --> 00:47:26.383]  They'll come up and insult me or say something on the street, and I'll say, hey, come here.
[00:47:27.804 --> 00:47:28.105]  Sit down.
[00:47:28.585 --> 00:47:28.925]  Have dinner.
[00:47:28.985 --> 00:47:29.706]  Let me buy you dinner.
[00:47:29.866 --> 00:47:31.627]  I've done this as a sociological test.
[00:47:31.667 --> 00:47:33.889]  I've done it in front of people that work in this office.
[00:47:35.148 --> 00:47:36.369]  How to do it with hidden cameras sometimes.
[00:47:36.609 --> 00:47:38.910]  Doesn't happen very often, though, but when it does, I'll say, come here.
[00:47:39.771 --> 00:47:45.854]  You just came over, bumped into me, and said you want to kick my ass, and you obviously know who I am and everything, and you're showing off.
[00:47:45.874 --> 00:47:47.135]  You're over there at the bar with those people.
[00:47:47.495 --> 00:47:48.376]  I'm here eating sushi.
[00:47:48.396 --> 00:47:50.817]  I'm going to buy you a drink.
[00:47:51.818 --> 00:47:53.159]  And they're like, no, no, I'm going to buy you one.
[00:47:53.959 --> 00:47:55.480]  And I'm like, no, no, I don't want a drink.
[00:47:55.520 --> 00:47:56.121]  Just come on over here.
[00:47:56.801 --> 00:47:59.623]  And I go, listen, you do all this political correctness.
[00:48:01.052 --> 00:48:04.174]  And all this to feel good and to feel like you're being successful, right?
[00:48:04.194 --> 00:48:11.618]  I mean, you really know it's a bunch of bull to say, you know, that if you don't like Obama, okay, you're a racist.
[00:48:12.438 --> 00:48:15.100]  And by a 10-minute talk, they go, look, I know it's all total bull.
[00:48:15.380 --> 00:48:15.800]  You're right.
[00:48:15.860 --> 00:48:17.721]  I just play along with it and go along with it.
[00:48:18.021 --> 00:48:19.262]  And I don't know why I sent that to you.
[00:48:21.063 --> 00:48:23.284]  And I don't know why I tried to start a fight with you.
[00:48:25.431 --> 00:48:38.639]  And the good thing is, more and more, I've learned, because this doesn't happen very often, but it's happened a lot over the years, to not blow up at people, and then I have them literally awake, eating out of my hand, when I'm smooth, when I give it to them easy.
[00:48:39.940 --> 00:48:53.868]  And so, maybe there is something towards, you know, being more calm with these people, because really, they're just really scared, they have no intellectual backbone, they have no rudder, and, you know, Daddy left when they were five,
[00:48:54.983 --> 00:48:56.284]  And all they know is posing.
[00:48:57.865 --> 00:49:00.626]  And they just want to show off to their friends.
[00:49:01.026 --> 00:49:02.807]  Because they're just threatened by celebrity.
[00:49:03.527 --> 00:49:10.291]  There's a real phenomenon now of when Nicolas Cage was in town, people coming up being mean to him or making fun of him or saying nothing to him.
[00:49:10.551 --> 00:49:13.112]  When he was here promoting his movie Joe, that's excellent by the way.
[00:49:13.873 --> 00:49:14.893]  Absolute East Texas.
[00:49:15.453 --> 00:49:17.475]  They shot it with real East Texas people.
[00:49:18.015 --> 00:49:18.855]  East Texas trash.
[00:49:19.335 --> 00:49:20.956]  Most of the people were not actors in the movie.
[00:49:21.216 --> 00:49:23.458]  That's the whole new thing in movies is to not use actors.
[00:49:24.758 --> 00:49:35.080]  The movie Under the Skin was real men being abducted by Scarlett Johansson and really walking into black water to have sex with her.
[00:49:37.120 --> 00:49:40.101]  I mean, wow, that's cinema right there, let me tell you.
[00:49:41.101 --> 00:49:44.782]  But, I mean, I talked to a lot of celebrities and other people all over the place.
[00:49:44.802 --> 00:49:49.643]  People will throw drinks on them, they'll attack them, they'll do whatever, because now it's not even about worshipping the celebrity.
[00:49:50.672 --> 00:50:06.539]  It's about, you're so angry they're a celebrity and you feel so inadequate because television is the only real world to you, and it hasn't delivered for you, the fantasy world you live in watching TV all day, that you then attack anyone from the system.
[00:50:08.419 --> 00:50:14.242]  And I think that's actually healthy as a beginning, because you're at least now rejecting it, realizing it won't fulfill you.
[00:50:15.205 --> 00:50:16.205]  If that's all you care about.
[00:50:16.365 --> 00:50:18.266]  If you like art, if you like films, that's fine.
[00:50:18.286 --> 00:50:19.906]  But it's not, it's not the whole world.
[00:50:20.126 --> 00:50:28.408]  Why are you crying and acting like, you know, I heard there were some suicides in Brazil whenever Brazil lost to Germany 7 to 1.
[00:50:30.568 --> 00:50:37.970]  And I just find it fascinating how if these people cared about their freedom as much as they cared about a sports team, they would be free.
[00:50:38.850 --> 00:50:40.090]  But they don't, so they're slaves.
[00:50:40.430 --> 00:50:43.571]  And that's why they've used sports for thousands of years as social control.
[00:50:44.158 --> 00:50:56.085]  When they founded the Olympics in France, you know, the latest Olympics, not the one in Greece, at the turn of the last century, with French royalty setting it up with the Germans, they said we'll use it as social control.
[00:50:56.125 --> 00:50:56.525]  Look it up.
[00:50:57.026 --> 00:50:59.027]  I mean, what I'm telling you is not my opinion.
[00:50:59.767 --> 00:51:01.128]  I mean, that's what you have to understand.
[00:51:01.148 --> 00:51:09.313]  All right, I'm going to come back with ISIS, you know, NATO's secret al-Qaeda army, blowing up ancient Babylonian and Christian shrines.
[00:51:10.390 --> 00:51:15.313]  Gentlemen, in search of a million-dollar smile that'll make them take notice, I mean really get their attention?
[00:51:15.693 --> 00:51:16.594]  Then get the mud!
[00:51:17.034 --> 00:51:18.015]  My Magic Mud.
[00:51:18.455 --> 00:51:22.978]  The fluoride-free whitener with no chemicals, additives, GMOs, or bad taste.
[00:51:23.398 --> 00:51:24.359]  And safe to swallow.
[00:51:24.799 --> 00:51:30.402]  My Magic Mud detoxifies, reduces sensitivity, cleans and strengthens your teeth while it whitens.
[00:51:30.803 --> 00:51:33.244]  Comes as a powder for pure whitening power.
[00:51:33.604 --> 00:51:35.626]  Start looking good for that special someone.
[00:51:36.006 --> 00:51:37.047]  Get the mud now.
[00:51:37.427 --> 00:51:38.587]  MyMagicMud.com.
[00:51:39.788 --> 00:51:41.568]  Gain your independence all this month.
[00:51:41.648 --> 00:51:45.769]  Emergency Essentials will help you prepare with our biggest Mountain House sale ever.
[00:51:45.929 --> 00:51:50.390]  Now through July 31st, save up to 50% on every Mountain House can in stock.
[00:51:50.570 --> 00:51:54.030]  Mountain House food is the premier solution for your long-term storage.
[00:51:54.351 --> 00:51:59.551]  The freeze-dried lasagna is only $17.49 and the pasta primavera is only $18.49.
[00:52:00.132 --> 00:52:04.752]  Shop Emergency Essentials right now at BePrepared.com for the lowest prices in the country.
[00:52:05.112 --> 00:52:06.173]  The choice is clear.
[00:52:06.313 --> 00:52:08.333]  Be unprepared or BePrepared.com.
[00:52:09.133 --> 00:52:11.695]  Hi folks, Alex Jones here with some important information.
[00:52:11.955 --> 00:52:16.819]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[00:52:17.079 --> 00:52:24.965]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[00:52:25.206 --> 00:52:29.509]  Deciding to take action, a company run by Patriots for Patriots was born.
[00:52:29.729 --> 00:52:33.552]  MyPatriotSupply has never taken a loan or accepted outside funding.
[00:52:33.692 --> 00:52:39.396]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:52:39.636 --> 00:52:42.418]  It is rare to find companies who practice what they preach.
[00:52:42.798 --> 00:52:48.022]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[00:52:48.182 --> 00:52:56.307]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:52:56.327 --> 00:52:56.547]  That's 866-229-0927.
[00:53:06.515 --> 00:53:11.099]  Listen up, all you preppers and survival enthusiasts.
[00:53:11.419 --> 00:53:22.650]  Sigma 3 Survival School has a brand new survival instructor training program that will teach you everything you need to know about survival, and then license you to teach our survival programs so you can make a substantial profit from it.
[00:53:22.850 --> 00:53:33.983]  If you have always wanted to learn to be completely self-reliant and would like to make money at it, then check out Sigma 3 Survival School's Survival Instructor Program at survivalschool.us or call 479-561-3886 today!
[00:53:38.208 --> 00:53:40.790]  Do you ever feel like you live in an alternate universe?
[00:53:41.290 --> 00:53:44.832]  As the stock market hits new highs, the middle class are dying.
[00:53:45.432 --> 00:53:48.194]  Manipulated financial markets and economic figures.
[00:53:48.454 --> 00:53:49.655]  Chaos on our border.
[00:53:50.075 --> 00:53:52.136]  China and Russia bypassing the dollar.
[00:53:52.597 --> 00:53:54.158]  Life is getting ready to change.
[00:53:54.538 --> 00:53:57.159]  You need to prepare to thrive in the new economy.
[00:53:57.560 --> 00:54:00.742]  Go to babyboomerbackupplan.com or call 888-507-8789.
[00:54:00.782 --> 00:54:00.962]  That's 888-507-8789.
[00:54:21.566 --> 00:54:31.393]  By the way, the Republican leadership wants open borders and they want to be able to balkanize the country.
[00:54:31.454 --> 00:54:34.476]  And again, that's why I'm so against these open borders.
[00:54:34.536 --> 00:54:38.980]  It's just being done and managed by globalists to break up the country.
[00:54:39.813 --> 00:54:40.993]  And to create, divide, and conquer.
[00:54:41.874 --> 00:54:46.855]  Glenn Beck, obviously wanting attention, has said he's to bring soccer balls, hot meals to illegals.
[00:54:47.336 --> 00:54:52.357]  We must open our hearts, believes America must open our hearts, to the illegal immigrant children.
[00:54:54.458 --> 00:55:00.340]  Glenn Beck, again, is basically, will travel to McAllen for a big stunt.
[00:55:01.581 --> 00:55:03.582]  Because he believes Americans must open our hearts.
[00:55:04.262 --> 00:55:14.226]  So, there's not going to be any discussion of how the government is bringing them in on purpose, or how it's totally illegal, or how this will only encourage massive waves.
[00:55:14.526 --> 00:55:18.928]  So, Glenn, you can give the 10 million that are going to come soccer balls, too.
[00:55:19.408 --> 00:55:20.708]  A perfect gimmick, though.
[00:55:20.748 --> 00:55:27.851]  See, this is the difference between having an advertisement show that's just about illusion versus reality.
[00:55:29.008 --> 00:55:31.550]  Because the truth is we could take unlimited people from the third world.
[00:55:31.570 --> 00:55:32.691]  We could take a hundred million.
[00:55:32.931 --> 00:55:34.072]  It's not going to help the third world.
[00:55:35.013 --> 00:55:38.836]  We need to get freedom in those countries and get them out from under despotic regimes.
[00:55:39.317 --> 00:55:41.219]  But instead we're going under despotism.
[00:55:42.780 --> 00:55:44.681]  And so prosperity is going out the window and
[00:55:45.923 --> 00:55:51.344]  John Boehner says there will be no impeaching Obama as if he controls the House of Representatives.
[00:55:51.984 --> 00:56:00.846]  Now, my issue is, I get letting Obama continue to destroy the authoritarian liberals in the eyes of the people.
[00:56:02.687 --> 00:56:03.107]  I get that.
[00:56:04.227 --> 00:56:07.288]  But there may not be a country left in two years, ladies and gentlemen.
[00:56:08.231 --> 00:56:22.381]  And I don't trust the Republicans even if they get a bunch of Tea Party people elected to reverse this, because the same special interests that want open borders for cheap labor and to balkanize the country are the ones running John Boehner, who's always hanging out with Obama.
[00:56:23.262 --> 00:56:26.464]  So my gut tells me justice be done, may the heavens fall.
[00:56:26.645 --> 00:56:28.586]  I don't mean to plagiarize that, I forget who said it.
[00:56:28.606 --> 00:56:30.587]  I believe it was the founding father.
[00:56:31.048 --> 00:56:33.710]  But that means you do the right thing no matter what.
[00:56:34.602 --> 00:56:39.586]  Because soon enough, playing games, compromising, you get in the position we're in now.
[00:56:40.227 --> 00:56:47.172]  I believe you bring out an impeachment, you bring out all the real crimes, Fast and Furious, Solyndra, Benghazi, all of it.
[00:56:47.552 --> 00:56:52.957]  We could really have him step down, and that would discredit their party even more.
[00:56:53.517 --> 00:56:57.140]  And scare the Republicans not to violate the Bill of Rights and Constitution.
[00:56:57.521 --> 00:57:00.443]  Scare this corrupt political class to back off.
[00:57:00.463 --> 00:57:03.005]  Because let me tell you, this country has cancer.
[00:57:04.580 --> 00:57:05.841]  It's out of control.
[00:57:06.001 --> 00:57:07.422]  Both parties are a plague.
[00:57:08.262 --> 00:57:13.785]  The Democrats, though, are going for total takeover broke, trying to extinct the Republican Party.
[00:57:14.805 --> 00:57:19.988]  And this current crop of Republicans to get paid off and to get corporate board chairmanships are going along with it.
[00:57:20.928 --> 00:57:21.709]  The fix is in.
[00:57:22.930 --> 00:57:25.151]  And so I'm going to put out an article or a video
[00:57:25.930 --> 00:57:33.754]  I'm going to write a bunch of points and do it again like I did a few years ago with my Declaration of Independence that Drudge and others picked up, that a lot of lawyers looked at and said was excellent.
[00:57:34.454 --> 00:57:36.395]  I'm not bragging, I just go off common sense.
[00:57:36.895 --> 00:57:38.916]  I'm going to come up with a Declaration of Survival.
[00:57:39.757 --> 00:57:41.898]  An Emergency Declaration of Independence.
[00:57:42.338 --> 00:57:43.779]  A Declaration for Survival.
[00:57:44.399 --> 00:57:46.040]  And just point out what's happened again.
[00:57:47.621 --> 00:57:50.262]  And I'm going to put in some extra hours getting this written and done.
[00:57:50.282 --> 00:57:53.924]  And I don't know, I'll put it out sometime next week.
[00:57:55.765 --> 00:57:59.710]  But, uh, we're in deep trouble.
[00:58:01.172 --> 00:58:02.634]  And gimmicks aren't gonna save us.
[00:58:04.317 --> 00:58:06.139]  And, you know, I agree, as a PR win...
[00:58:07.301 --> 00:58:14.588]  You should see congressmen down there giving teddy bears to the kids, and talking about how terrible it is, and saying, why did you come here?
[00:58:14.948 --> 00:58:23.516]  Oh, well Obama, you know, gives awards to the Dream Kids, and we've been told we'll be legalized, which 99%, according to the new memo that came out from ICE, are being legalized.
[00:58:23.956 --> 00:58:25.457]  They're all being legalized, folks.
[00:58:26.418 --> 00:58:30.262]  They do a few token deportations for the television cameras.
[00:58:31.823 --> 00:58:33.545]  And, again,
[00:58:37.068 --> 00:58:38.769]  The Democratic Party is going for broke.
[00:58:39.609 --> 00:58:40.989]  Be sure and support this operation.
[00:58:41.010 --> 00:58:42.770]  Spread the word about InfoWars.com.
[00:58:43.270 --> 00:58:44.751]  Become a PrisonPlanet.TV member.
[00:58:44.951 --> 00:58:46.131]  We're running a special right now.
[00:58:46.231 --> 00:58:48.092]  Five months free of the nightly news.
[00:58:48.312 --> 00:58:52.014]  PrisonPlanet.TV and your memberships fund this operation.
[00:58:52.034 --> 00:58:53.034]  Thank you for your support.
[00:58:53.734 --> 00:58:56.475]  PrisonPlanet.TV.
[00:58:56.555 --> 00:58:58.016]  11 memberships for the price of one right now.
[00:58:59.795 --> 00:59:06.838]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:59:06.938 --> 00:59:09.098]  But it's not just the air outside that's toxic.
[00:59:09.298 --> 00:59:14.400]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:59:14.580 --> 00:59:19.502]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:59:19.742 --> 00:59:22.805]  There are more than 42 million smokers in the United States.
[00:59:23.045 --> 00:59:26.929]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:59:27.129 --> 00:59:31.393]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[00:59:31.454 --> 00:59:41.463]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:59:41.703 --> 00:59:44.206]  Made with organic and wild cultivated herbs,
[00:59:44.326 --> 00:59:45.227]  Waging war on corruption.
[00:59:45.247 --> 00:59:46.909]  Alex Jones on the GCM Radio Network.
[01:00:15.905 --> 01:00:16.545]  Big Brother.
[01:00:17.206 --> 01:00:18.226]  Mainstream media.
[01:00:18.967 --> 01:00:20.067]  Government cover-ups.
[01:00:20.727 --> 01:00:21.528]  You want answers?
[01:00:22.308 --> 01:00:23.209]  Well, so does he.
[01:00:23.849 --> 01:00:27.491]  He's Alex Jones on the GCN Radio Network.
[01:00:28.051 --> 01:00:32.153]  And now, live from Austin, Texas, Alex Jones.
[01:00:33.694 --> 01:00:36.135]  Breaking news up on Infowars.com.
[01:00:36.695 --> 01:00:37.916]  Marietta, California.
[01:00:38.296 --> 01:00:39.757]  We have video of it, documenting it.
[01:00:41.127 --> 01:00:44.210]  Patriots outnumber amnesty supporters 20 to 1.
[01:00:45.051 --> 01:00:48.935]  Americans in the Southwest are not supportive of illegal immigration.
[01:00:50.016 --> 01:00:56.122]  And folks, I see these desperate people from Central and South America that Mexico won't allow.
[01:00:56.182 --> 01:00:57.824]  They have a fence between the fence.
[01:00:58.585 --> 01:01:00.647]  And so when people get deported out of the U.S.
[01:01:00.667 --> 01:01:04.751]  from Central America, the Mexicans just leave them in a literal no-man's land.
[01:01:06.783 --> 01:01:10.824]  There's a great Vice video from a few years ago documenting that.
[01:01:11.844 --> 01:01:16.845]  And I feel sorry for them, but I didn't do to them what's happening in Latin America.
[01:01:17.425 --> 01:01:32.248]  And having them come here to be zombie voters for the Democrats who are hell-bent on destroying male role models, because when you attack a civilization, you take down the male first.
[01:01:35.270 --> 01:01:38.412]  And that's what the commenter says here in this article that just went up.
[01:01:39.032 --> 01:01:40.693]  It's got like 200 comments in 10 minutes.
[01:01:41.533 --> 01:01:49.377]  It's all about capturing the female breeder for the globalists and ditching the welfare system for human capital, energy-based economy.
[01:01:49.957 --> 01:01:54.440]  The globalists want women submissive and brainwashed to work to pay the bills.
[01:01:54.940 --> 01:01:57.001]  The left is betraying women of all races.
[01:01:57.781 --> 01:02:02.143]  The next commenter says the left-right paradigm is a false flag, a red herring, a distraction, a puppet show.
[01:02:02.463 --> 01:02:03.164]  Try to keep it up.
[01:02:04.189 --> 01:02:04.669]  Try to keep up.
[01:02:05.030 --> 01:02:08.291]  You know, I use the term left-right to communicate with new listeners.
[01:02:08.712 --> 01:02:11.934]  It is a false paradigm, but you have to communicate with people.
[01:02:13.515 --> 01:02:22.220]  It's like whenever we talk about micro-FMs, you know, private, unlicensed stations that run this show around the country, I always say, there are pirate radio stations out there that carry the show.
[01:02:22.820 --> 01:02:31.065]  Their real name is micro-FM, and as long as they're not interfering with commercial stations, they're a key, you know, public service, and I salute them.
[01:02:31.646 --> 01:02:33.707]  And I'll get emails saying, it's called micro.
[01:02:35.103 --> 01:02:36.865]  Or People's Radio, not Pirate.
[01:02:37.425 --> 01:02:38.186]  I know that.
[01:02:40.108 --> 01:02:44.833]  I'm the guy that coined the term Left-Right Paradigm 18 years ago, on record.
[01:02:45.013 --> 01:02:45.773]  I'm not bragging.
[01:02:47.375 --> 01:02:49.697]  It's just fact.
[01:02:50.238 --> 01:02:53.741]  It's kind of cool to come full circle.
[01:02:53.761 --> 01:02:56.123]  Because I'm not into power trips or ego.
[01:02:56.980 --> 01:03:00.521]  I come off as egotistical because I'm just a rampaging maniac at times.
[01:03:00.861 --> 01:03:05.502]  I've done this so long, I'm so burnt out, I'm beyond even caring about what happens to me.
[01:03:05.542 --> 01:03:07.422]  I'm just being honest with you in the final equation.
[01:03:09.003 --> 01:03:19.285]  It comes off as arrogant, but what I do enjoy is the weirdness of being criticized for not covering 9-11 Truth enough when I started the 9-11 Truth Movement.
[01:03:20.145 --> 01:03:25.286]  And I really like people when they criticize me for being part of the left-right paradigm
[01:03:26.795 --> 01:03:30.278]  Because it shows that I have succeeded wildly.
[01:03:31.519 --> 01:03:37.204]  When people don't even know, all over the place, left-right paradigm is used all over the news, everywhere.
[01:03:37.465 --> 01:03:43.610]  Product placement, which I then coined propaganda placement, is now used everywhere, and behavior placement.
[01:03:48.194 --> 01:03:51.097]  And again, it's a testament to the power of the people.
[01:03:55.478 --> 01:04:01.800]  Democrats are saying that Obama's acting bizarre, aloof, strange, but he still enjoys hanging out with Boehner, his good buddy.
[01:04:01.820 --> 01:04:08.002]  We're going to cover all the DrudgeReport.com headlines and Infowars.com headlines when we come back.
[01:04:08.382 --> 01:04:13.703]  And I'm going to open the phones up when we come back.
[01:04:13.763 --> 01:04:23.066]  First, we're going to talk to our reporters on the ground, Joe Biggs and Jakari Jackson, and then we're going to just take your phone calls right into the third hour today.
[01:04:24.386 --> 01:04:30.408]  So I will give you those numbers when we come back on the other side of this break.
[01:04:31.668 --> 01:04:42.472]  And I will get into the immigration wave news and the really serious news that you should all be getting chills up and down your back over and grinding your teeth over like I do.
[01:04:43.833 --> 01:04:47.934]  Autonomous Mercedes Benz semi debuts on the Autobahn.
[01:04:52.879 --> 01:05:01.222]  You know, I have this image like the start of a science fiction movie about, you know, first was the computer, then the autonomous car, then the autonomous robot, then Judgment Day.
[01:05:03.163 --> 01:05:04.723]  We'll be right back, ladies and gentlemen.
[01:05:04.743 --> 01:05:09.165]  I mean, the globalists have already decided we're all dead, and we're arguing about black versus white.
[01:05:10.171 --> 01:05:11.353]  I didn't, like, taste dirt in it.
[01:05:11.433 --> 01:05:12.534]  God knows what's in there.
[01:05:12.775 --> 01:05:16.880]  These people just sampled city of Austin tap water straight from the faucet.
[01:05:17.041 --> 01:05:22.949]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[01:05:23.069 --> 01:05:24.070]  That one is better.
[01:05:24.150 --> 01:05:25.132]  Tastes like nothing.
[01:05:25.252 --> 01:05:26.854]  Yep, I know what good water tastes like.
[01:05:26.874 --> 01:05:27.375]  It's good water.
[01:05:27.475 --> 01:05:33.298]  Most tap water contains added substances, like fluoride, chlorine, glyphosate, and many others.
[01:05:33.539 --> 01:05:40.663]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[01:05:40.883 --> 01:05:43.344]  It tastes like you're drinking out of the lake when you're drinking tap water.
[01:05:43.584 --> 01:05:51.569]  The ProPure® G2.0 filtration system removes these deadly substances, leaving only fresh-tasting, deliciously clean water.
[01:05:51.789 --> 01:05:53.070]  Okay, this is very tasty.
[01:05:53.090 --> 01:05:53.830]  It's good water.
[01:05:54.010 --> 01:05:54.471]  Refreshing.
[01:05:54.631 --> 01:05:54.931]  It's good!
[01:05:55.251 --> 01:06:03.057]  Go to InfowarsStore.com today and get your free wire stand with the purchase of a Pro-Pure Big Water Filtration System.
